REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X30_0F2G_0229Kronos_MM1S.KB.24hr.2_H3K27me3_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
7_MACS_peak_332_lociStitched	chr1	2416283	2429836	7	12386	15206.466	908.051	602	PLCH2	PANK4,HES5	PLCH2	HES5	1.0590000000000002	602	1
9_MACS_peak_16588_lociStitched	chr17	77716367	77729899	9	12468	15040.818	1027.0788	603		ENPP7,CBX2,CBX8	ENPP7	CBX2	1.2182	603	1
8_MACS_peak_25821_lociStitched	chr22	18935258	18948257	8	12196	16027.767	1357.0956	604		DGCR6,DGCR5,PRODH	DGCR5	DGCR5	0.48719999999999997	604	1
3_MACS_peak_28278_lociStitched	chr22	51039478	51052220	3	11826	16838.553	1038.473	605	MAPK8IP2	LOC100144603,C22orf41,CPT1B,CHKB,ARSA	MAPK8IP2	MAPK8IP2	1.0055	605	1
5_MACS_peak_27247_lociStitched	chr22	44231123	44243714	5	12380	15081.4998	1126.8945	606	SULT4A1	EFCAB6,PNPLA5	SULT4A1	SULT4A1	0.8442000000000001	606	1
9_MACS_peak_2147_lociStitched	chr1	11435243	11449188	9	12767	13781.8435	1295.4905	607			PTCHD2	PTCHD2	0.43960000000000005	607	1
7_MACS_peak_24490_lociStitched	chr20	60270375	60284307	7	12656	13869.306	1050.4728	608	CDH4		MIR1257	MIR1257	0.49700000000000005	608	1
9_MACS_peak_11703_lociStitched	chr16	978924	992500	9	12448	14603.7032	1022.2728	609	LMF1	SOX8	LMF1	SOX8	1.1887	609	1
7_MACS_peak_2630_lociStitched	chr1	17655762	17669223	7	12524	14458.4601	1215.5283	610	PADI4	PADI6	PADI4	PADI4	0.8227000000000001	610	1
4_MACS_peak_22194_lociStitched	chr19	56015824	56027965	4	11909	16460.7678	1154.6091	611	SSC5D	ZNF628,NAT14,ISOC2,SBK2	SSC5D	SSC5D	1.0445	611	1
5_MACS_peak_17194_lociStitched	chr19	545542	558217	5	12077	16262.025	1528.605	612	GZMM	MADCAM1,C19orf20,CDC34,BSG,HCN2	GZMM	HCN2	0.7609	612	1
3_MACS_peak_293_lociStitched	chr1	2144172	2156922	3	12473	14542.65	1203.6	613		SKI,LOC100128003,C1orf86	SKI	C1orf86	0.2496	613	1
2_MACS_peak_17202_lociStitched	chr19	590879	602187	2	11264	18532.6812	1514.1412	614	HCN2	GZMM,BSG,FGF22,POLRMT	HCN2	HCN2	0.7609	614	1
3_MACS_peak_3562_lociStitched	chr1	21005687	21017247	3	11496	17691.424	1299.344	615	KIF17	PINK1,DDOST,SH2D5	DDOST	SH2D5	1.0758999999999999	615	1
4_MACS_peak_13548_lociStitched	chr17	1026720	1038712	4	11612	17108.9864	1096.0688	616	ABR	ABR	ABR	ABR	0.4114	616	1
5_MACS_peak_139_lociStitched	chr1	1383510	1396395	5	12176	15053.5455	983.1255	617	ATAD3C	LOC148413,TMEM88B,VWA1,ATAD3B,CCNL2,MRPL20,LOC441869	ATAD3C	TMEM88B	0.8335	617	1
5_MACS_peak_15175_lociStitched	chr17	47594885	47607403	5	12072	15648.7518	1230.5194	618		NGFR,NXPH3	NGFR	NGFR	1.1654	618	1
7_MACS_peak_11854_lociStitched	chr16	1962331	1975606	7	12153	15264.9225	1127.0475	619	HS3ST6	NDUFB10,SNHG9,SNORA78,RNF151,TBL3,C16orf73,NCRNA00254,SEPX1,RPL3L,SNORA10,SNORA64,RPS2	HS3ST6	HS3ST6	0.9065	619	1
9_MACS_peak_3284_lociStitched	chr1	19353597	19367017	9	12228	15110.92	1264.164	620			IFFO2	IFFO2	NONE	620	1
7_MACS_peak_17344_lociStitched	chr19	2715800	2729107	7	12042	15768.795	1305.4167	621	DIRAS1	GNG7,SLC39A3	DIRAS1	DIRAS1	0.8151	621	1
6_MACS_peak_2723_lociStitched	chr1	17915986	17929467	6	12510	13799.1516	1062.3028	622	ARHGEF10L		ARHGEF10L	ARHGEF10L	0.8451	622	1
4_MACS_peak_741_lociStitched	chr1	3344034	3356546	4	12328	14167.3376	864.5792	623	PRDM16	ARHGEF16	ARHGEF16	ARHGEF16	0.9657000000000001	623	1
4_MACS_peak_3637_lociStitched	chr1	21950686	21963398	4	12499	13853.5376	1375.4384	624	RAP1GAP		RAP1GAP	RAP1GAP	0.778	624	1
1_MACS_peak_18186_lociStitched	chr19	7041696	7053209	1	11514	17818.6701	2057.3731	625	MBD3L2	MBD3L5,ZNF557,FLJ25758,MBD3L4,MBD3L3	MBD3L2	MBD3L2	1.175	625	1
2_MACS_peak_6404_lociStitched	chr10	102974500	102986579	2	11697	16376.7082	1180.1183	626		FLJ41350,LBX1	LBX1	LBX1	0.9382	626	1
6_MACS_peak_6445_lociStitched	chr10	114741920	114755126	6	12423	13993.0776	1303.4322	627	TCF7L2		TCF7L2	TCF7L2	0.2192	627	1
3_MACS_peak_17599_lociStitched	chr19	3452243	3464563	3	12005	15844.752	1664.432	628	NFIC	FZR1,C19orf77,DOHH	C19orf77	C19orf77	0.9371	628	1
3_MACS_peak_19385_lociStitched	chr19	17634657	17646571	3	11794	16223.2938	1445.1682	629	FAM129C	PGLS,GLT25D1	FAM129C	FAM129C	0.7897000000000001	629	1
3_MACS_peak_25245_lociStitched	chr21	43763082	43774666	3	11532	17250.8928	1684.3136	630	TFF2	UBASH3A,TFF3,TFF1,TMPRSS3	TFF2	TFF3	1.7031	630	1
5_MACS_peak_35488_lociStitched	chr9	37024441	37037106	5	11697	16778.592	1765.501	631	PAX5	LOC100506710	PAX5	PAX5	0.1773	631	1
5_MACS_peak_31478_lociStitched	chr6	34068251	34080872	5	11838	15660.1368	1147.2489	632	GRM4		GRM4	GRM4	0.9304	632	1
5_MACS_peak_14200_lociStitched	chr17	18982506	18995411	5	12415	13804.4785	1355.025	633		GRAPL,GRAP	GRAP	GRAPL	0.29600000000000004	633	1
12_MACS_peak_36515_lociStitched	chr9	136146807	136161285	12	12385	13652.754	1145.2098	634	ABO	SURF6	ABO	ABO	0.7267	634	1
5_MACS_peak_3243_lociStitched	chr1	19135481	19148742	5	12348	13768.8963	1266.4255	635		TAS1R2	TAS1R2	TAS1R2	0.8524999999999999	635	1
1_MACS_peak_16821_lociStitched	chr17	78997052	79008365	1	11314	16880.1273	1054.3716	636	FLJ90757	CHMP6,BAIAP2	FLJ90757	BAIAP2	1.5739	636	1
6_MACS_peak_51_lociStitched	chr1	955528	968502	6	11948	14882.4754	1115.764	637	AGRN	ISG15,C1orf170,HES4	AGRN	HES4	1.2482	637	1
2_MACS_peak_7274_lociStitched	chr11	1797517	1809087	2	11305	16792.698	1056.341	638		SYT8,LOC402778,CTSD,MOB2	MOB2	SYT8	1.0543	638	1
3_MACS_peak_28933_lociStitched	chr3	183945009	183956465	3	11098	17924.0576	1659.9744	639	VWA5B2	ABCF3,MIR1224,ECE2,ALG3,CAMK2N2	VWA5B2	VWA5B2	0.8051	639	1
7_MACS_peak_28220_lociStitched	chr22	50498603	50511549	7	12180	13603.6568	948.9418	640	MLC1	MOV10L1,IL17REL,TTLL8	TTLL8	TTLL8	0.9521	640	1
5_MACS_peak_17821_lociStitched	chr19	5275034	5287228	5	11888	15018.1304	1381.5802	641	PTPRS		PTPRS	PTPRS	0.904	641	1
3_MACS_peak_16265_lociStitched	chr17	76492787	76504888	3	12058	14089.1943	1096.3506	642	DNAH17		DNAH17	DNAH17	0.8155	642	1
7_MACS_peak_21447_lociStitched	chr19	49051440	49064436	7	11889	14788.1484	1213.8264	643	SULT2B1	SULT2B1,SPACA4,LMTK3	SULT2B1	SULT2B1	0.8614	643	1
6_MACS_peak_14152_lociStitched	chr17	16735042	16748096	6	12293	13568.3276	1529.9288	644	KRT16P2	LOC162632,FAM106C	KRT16P2	KRT16P2	0.49579999999999996	644	1
4_MACS_peak_17945_lociStitched	chr19	5738231	5750817	4	12038	14806.1704	1827.4872	645	TMEM146	RPL36,LONP1,PRR22,DUS3L	TMEM146	TMEM146	0.8589	645	1
7_MACS_peak_14964_lociStitched	chr17	43897002	43909583	7	12102	13769.9045	1041.7068	646	CRHR1	IMP5	IMP5	IMP5	0.5358999999999999	646	1
5_MACS_peak_8016_lociStitched	chr11	64425823	64438632	5	11938	14399.8778	1082.3605	647	NRXN2	NRXN2	NRXN2	NRXN2	0.9379000000000001	647	1
7_MACS_peak_31913_lociStitched	chr7	1462390	1475587	7	11905	14483.7075	1072.9161	648	MICALL2		MICALL2	MICALL2	0.3666	648	1
7_MACS_peak_35230_lociStitched	chr8	144474576	144487564	7	11590	15677.8148	1239.0552	649		RHPN1,C8orf51,MAFA	RHPN1	MAFA	0.9501	649	1
1_MACS_peak_24783_lociStitched	chr20	61713190	61724799	1	11610	15276.2831	994.8913	650	LOC63930	LOC100144597,HAR1A,NCRNA00029,HAR1B	HAR1A	LOC100144597	1.103	650	1
3_MACS_peak_22845_lociStitched	chr2	220307215	220318931	3	11493	15453.404	847.0668	651	SPEG	DES,SPEG,GMPPA	SPEG	SPEG	0.7315	651	1
2_MACS_peak_16211_lociStitched	chr17	76311042	76322883	2	11811	14861.6391	1327.3761	652		SOCS3	SOCS3	SOCS3	0.9443	652	1
2_MACS_peak_28666_lociStitched	chr3	50192874	50204332	2	11366	16096.1984	1146.9458	653	SEMA3F	GNAT1,SLC38A3	SEMA3F	SLC38A3	1.1411	653	1
7_MACS_peak_7990_lociStitched	chr11	64364973	64378030	7	11918	13910.9278	817.3682	654	SLC22A12,NRXN2	SLC22A11	SLC22A12	SLC22A11	0.9071	654	1
6_MACS_peak_31122_lociStitched	chr6	2632206	2644695	6	12018	14386.0791	1687.2639	655	C6orf195		C6orf195	C6orf195	0.5158	655	1
5_MACS_peak_15240_lociStitched	chr17	48262975	48275035	5	11823	14394.816	1046.808	656	COL1A1	SGCA,PPP1R9B,HILS1	COL1A1	COL1A1	0.8123	656	1
5_MACS_peak_11421_lociStitched	chr15	78180382	78192608	5	11714	14791.0148	1106.453	657		LOC645752	LOC645752	LOC645752	0.2773	657	1
2_MACS_peak_30304_lociStitched	chr4	48042812	48054146	2	11129	17227.68	1799.8392	658		NIPAL1,CNGA1	NIPAL1	NIPAL1	0.2422	658	1
2_MACS_peak_33338_lociStitched	chr7	155608037	155620123	2	11751	15032.5668	1560.3026	659		SHH	SHH	SHH	1.0405	659	1
1_MACS_peak_25174_lociStitched	chr21	43079550	43091128	1	11579	15580.5146	1566.5034	660		NCRNA00111,NCRNA00112,C21orf129	NCRNA00111	NCRNA00112	1.2502000000000002	660	1
4_MACS_peak_28734_lociStitched	chr3	50473100	50485881	4	12072	13275.6247	1056.9887	661	CACNA2D2		CACNA2D2	CACNA2D2	0.7932	661	1
3_MACS_peak_9692_lociStitched	chr12	3411753	3423562	3	11425	15398.936	957.7099	662			PRMT8	PRMT8	NONE	662	1
4_MACS_peak_32688_lociStitched	chr7	100805827	100818181	4	11387	15869.9484	1349.0568	663	VGF,C7orf52	SERPINE1,AP1S1,ZNHIT1,MOGAT3,PLOD3	VGF	SERPINE1	0.9913000000000001	663	1
5_MACS_peak_7972_lociStitched	chr11	64321125	64333193	5	11550	15007.7648	1013.712	664	SLC22A11	SLC22A12	SLC22A11	SLC22A11	0.9071	664	1
4_MACS_peak_32580_lociStitched	chr7	100382067	100394247	4	11756	14265.216	1004.85	665	ZAN	EPHB4	EPHB4	EPHB4	0.8925000000000001	665	1
2_MACS_peak_18182_lociStitched	chr19	7017243	7028569	2	11238	16665.0764	1746.4692	666		MBD3L5,MBD3L2,ZNF557,EMR4P,FLJ25758,MBD3L4,MBD3L3	MBD3L5	MBD3L2	1.175	666	1
4_MACS_peak_9318_lociStitched	chr11	119210145	119222051	4	11412	15526.6146	1163.2162	667	C1QTNF5	RNF26,LOC100499227,MCAM,USP2	C1QTNF5	C1QTNF5	0.8071	667	1
10_MACS_peak_15198_lociStitched	chr17	47937277	47950473	10	12026	13572.086	1378.982	668		TAC4	TAC4	TAC4	0.07780000000000001	668	1
9_MACS_peak_6873_lociStitched	chr10	135009697	135023513	9	12029	12989.8032	810.9992	669	KNDC1	UTF1,VENTX,MIR202	UTF1	MIR202	1.0903	669	1
1_MACS_peak_17316_lociStitched	chr19	1790903	1801747	1	10845	17314.6148	1344.656	670	ATP8B3	ONECUT3,LOC100288123,MIR1909,REXO1	ATP8B3	ONECUT3	1.6651	670	1
5_MACS_peak_17929_lociStitched	chr19	5540525	5552335	5	11390	15695.49	1427.829	671		PLAC2	PLAC2	PLAC2	0.8585	671	1
7_MACS_peak_25054_lociStitched	chr20	62868016	62880605	7	11902	13470.23	1071.3239	672	MYT1	PCMTD2	PCMTD2	NONE	NONE	672	1
7_MACS_peak_35923_lociStitched	chr9	132915766	132928246	7	11682	14225.952	1057.056	673		NCS1	NCS1	NCS1	1.0394999999999999	673	1
3_MACS_peak_177_lociStitched	chr1	1867855	1879669	3	11455	14605.6482	930.9432	674		CALML6,GNB1,TMEM52	TMEM52	TMEM52	0.6702	674	1
8_MACS_peak_10421_lociStitched	chr13	113740317	113752674	8	11501	14287.1634	769.8411	675	MCF2L	F7,F10	F7	F7	0.6134	675	1
1_MACS_peak_17597_lociStitched	chr19	3440031	3450627	1	10597	17345.652	1178.2752	676	NFIC	C19orf77,DOHH	C19orf77	C19orf77	0.9371	676	1
6_MACS_peak_17791_lociStitched	chr19	5210366	5222442	6	11799	14019.0284	1612.146	677	PTPRS		PTPRS	PTPRS	0.904	677	1
2_MACS_peak_342_lociStitched	chr1	2458266	2469587	2	11024	15771.2851	915.8689	678	HES5	TNFRSF14,C1orf93,PANK4,LOC115110	HES5	HES5	1.0590000000000002	678	1
5_MACS_peak_8096_lociStitched	chr11	66129820	66141752	5	11200	15136.9352	830.4672	679	SLC29A2	NPAS4,CD248,RIN1,BRMS1,B3GNT1	SLC29A2	SLC29A2	0.9227	679	1
3_MACS_peak_2422_lociStitched	chr1	16854924	16864577	3	9333	20877.5084	2109.1805	680		MIR3675,CROCCP3	MIR3675	MIR3675	0.514	680	1
8_MACS_peak_37156_lociStitched	chr9	138129325	138141961	8	11832	12718.134	802.386	681			OLFM1	OLFM1	NONE	681	1
4_MACS_peak_30911_lociStitched	chr5	176888373	176900221	4	11220	15127.5264	1112.5272	682	DBN1	GRK6,PRR7,PDLIM7,DOK3,DDX41	DBN1	DBN1	0.7317	682	1
3_MACS_peak_16603_lociStitched	chr17	77740200	77751593	3	11304	14792.6712	1155.2502	683		ENPP7,CBX2,CBX8	CBX2	CBX2	1.2182	683	1
3_MACS_peak_9273_lociStitched	chr11	118019877	118031505	3	11076	15579.1944	1232.568	684	SCN4B	SCN4B,SCN2B	SCN4B	SCN4B	0.7115	684	1
6_MACS_peak_9571_lociStitched	chr12	1928123	1940907	6	11600	13712.1184	1122.4352	685	LRTM2,CACNA2D4		LRTM2	LRTM2	0.9421999999999999	685	1
6_MACS_peak_23126_lociStitched	chr20	3651239	3663734	6	11346	14577.9165	1125.7995	686	ADAM33	HSPA12B,GFRA4,SIGLEC1	ADAM33	ADAM33	0.7237	686	1
2_MACS_peak_3806_lociStitched	chr1	22915097	22926190	2	10828	15926.2201	932.9213	687	EPHA8	C1QA,C1QC	EPHA8	EPHA8	0.9862	687	1
6_MACS_peak_16862_lociStitched	chr17	79322257	79334816	6	11635	13217.0916	929.366	688		BAHCC1,C17orf55,TMEM105	TMEM105	BAHCC1	1.3549	688	1
6_MACS_peak_35695_lociStitched	chr9	129428897	129441078	6	11541	13726.7689	1096.29	689	LMX1B		LMX1B	LMX1B	1.1902	689	1
6_MACS_peak_5255_lociStitched	chr1	156368816	156381486	6	11582	14026.957	1557.143	690	C1orf61	RHBG,MIR9-1	MIR9-1	MIR9-1	0.8232	690	1
9_MACS_peak_27691_lociStitched	chr22	45326415	45338849	9	11380	14052.9068	871.6234	691	PHF21B		PHF21B	PHF21B	0.7624	691	1
2_MACS_peak_37444_lociStitched	chr9	138947349	138958377	2	11021	15135.93	842.5392	692	NACC2		NACC2	NACC2	0.9847	692	1
4_MACS_peak_20869_lociStitched	chr19	45377275	45389473	4	11300	14380.2222	1009.9944	693	PVRL2	TOMM40,APOE,APOC1,APOC1P1	TOMM40	APOC1P1	0.644	693	1
6_MACS_peak_36979_lociStitched	chr9	137770063	137782416	6	11449	13650.065	832.5922	694	FCN2	MIR3689B,MIR3689A,FCN1	FCN2	FCN2	0.901	694	1
3_MACS_peak_18648_lociStitched	chr19	11391816	11403477	3	11477	13990.8678	1355.0082	695		LOC55908,TSPAN16,DOCK6,RAB3D	TSPAN16	LOC55908	0.7909	695	1
7_MACS_peak_36013_lociStitched	chr9	133272260	133284350	7	11471	13517.829	927.303	696		ASS1	ASS1	ASS1	0.5039	696	1
2_MACS_peak_11888_lociStitched	chr16	2240097	2251164	2	10665	16192.1277	1087.8861	697	CASKIN1	RAB26,TRAF7,MLST8,E4F1,DNASE1L2,SNORD60,C16orf79,PGP	CASKIN1	CASKIN1	0.7922	697	1
6_MACS_peak_13927_lociStitched	chr17	7104536	7116729	6	11317	14403.5909	1327.8177	698	DLG4	ACADVL,C17orf81,ASGR1,MIR324,DVL2,PHF23,GABARAP,CTDNEP1,CLDN7	DLG4	DLG4	0.7987	698	1
3_MACS_peak_22852_lociStitched	chr2	220328500	220340590	3	11485	13372.749	933.348	699	SPEG	DES,GMPPA,ACCN4	SPEG	ACCN4	0.9136000000000001	699	1
6_MACS_peak_16415_lociStitched	chr17	77273481	77285244	6	11267	13822.7013	806.9418	701	RBFOX3		RBFOX3	RBFOX3	1.0804999999999998	701	1
7_MACS_peak_17156_lociStitched	chr19	413481	426153	7	11436	13614.7968	1226.6496	702	SHC2	THEG,C2CD4C,ODF3L2	C2CD4C	THEG	0.9523000000000001	702	1
9_MACS_peak_3505_lociStitched	chr1	20799001	20811968	9	11329	13800.7781	1119.0521	703	CAMK2N1	LOC339505,MUL1	CAMK2N1	CAMK2N1	1.016	703	1
5_MACS_peak_16578_lociStitched	chr17	77686865	77698617	5	11366	13334.9944	859.0712	704		ENPP7	ENPP7	ENPP7	0.8119000000000001	704	1
6_MACS_peak_29128_lociStitched	chr4	1795754	1807838	6	10795	15061.4976	770.9592	705	FGFR3		FGFR3	FGFR3	0.8574	705	1
5_MACS_peak_32511_lociStitched	chr7	100212889	100225239	5	11258	13907.335	1207.83	706	MOSPD3,TFR2	FBXO24,PCOLCE,GNB2,SAP25,LRCH4,ACTL6B	MOSPD3	PCOLCE	0.8831000000000001	706	1
6_MACS_peak_7114_lociStitched	chr11	1250399	1262150	6	11229	13580.6307	827.2704	707	MUC5B		MUC5B	MUC5B	0.8275999999999999	707	1
6_MACS_peak_29317_lociStitched	chr4	3874083	3886432	6	11460	13198.6112	1305.2893	708			LOC348926	LOC348926	NONE	708	1
4_MACS_peak_232_lociStitched	chr1	2013624	2025285	4	11204	13593.2277	777.7887	709	PRKCZ	PRKCZ	PRKCZ	PRKCZ	0.7884	709	1
4_MACS_peak_20903_lociStitched	chr19	45738117	45749731	4	11372	13251.574	1035.9688	710		MARK4,EXOC3L2	EXOC3L2	EXOC3L2	0.8240999999999999	710	1
5_MACS_peak_34300_lociStitched	chr8	22010916	22022067	5	10772	15193.2375	1020.3165	711	SFTPC,LGI3	BMP1,NUDT18,HR,REEP4	LGI3	LGI3	0.908	711	1
5_MACS_peak_7441_lociStitched	chr11	2329985	2342236	5	11158	13835.0543	937.2015	712	TSPAN32	ASCL2,C11orf21	TSPAN32	C11orf21	0.986	712	1
3_MACS_peak_11732_lociStitched	chr16	1032037	1043078	3	10586	15318.2834	660.2518	714	SOX8	LMF1	SOX8	SOX8	1.1887	714	1
9_MACS_peak_22144_lociStitched	chr19	55873108	55885341	9	10865	14606.202	804.9314	715	FAM71E2,IL11	SUV420H2,TMEM190,RPL28,TMEM150B,COX6B2,LOC388564,UBE2S	IL11	IL11	0.9655	715	1
9_MACS_peak_10368_lociStitched	chr13	113606100	113618419	9	11416	13080.3142	1201.1025	716		MCF2L,LOC100289410	MCF2L	MCF2L	0.9929000000000001	716	1
7_MACS_peak_11738_lociStitched	chr16	1064398	1076221	7	10537	15520.0521	873.7197	718		SOX8,SSTR5,LMF1	SOX8	SOX8	1.1887	718	1
4_MACS_peak_27960_lociStitched	chr22	46390708	46402526	4	11177	13596.609	959.6216	719	LOC730668	LOC150381,WNT7B,LOC100271722,C22orf26	LOC730668	WNT7B	1.1844	719	1
7_MACS_peak_37451_lociStitched	chr9	138987657	138999493	7	10876	14676.64	1048.6696	720		NACC2,C9orf69	NACC2	NACC2	0.9847	720	1
4_MACS_peak_7304_lociStitched	chr11	1921638	1932955	4	10796	14962.2057	1102.2758	721		LSP1,TNNT3,MRPL23,MIR4298	TNNT3	TNNT3	1.1941	721	1
5_MACS_peak_16762_lociStitched	chr17	78397157	78408891	5	11039	14389.4042	1313.0346	722	FLJ35220	LOC100294362,NPTX1	LOC100294362	NPTX1	1.3116999999999999	722	1
4_MACS_peak_11461_lociStitched	chr15	79056229	79068170	4	11306	13201.9696	1060.3608	723	ADAMTS7	LOC646938	LOC646938	LOC646938	0.1083	723	1
4_MACS_peak_19642_lociStitched	chr19	18705748	18717256	4	10821	14807.3436	1055.2836	724	CRLF1	C19orf50,UBA52,C19orf60,TMEM59L,KLHL26	CRLF1	TMEM59L	1.2307000000000001	724	1
2_MACS_peak_13972_lociStitched	chr17	7341834	7353165	2	10934	14304.2544	1050.3837	726	FGF11,CHRNB1	NLGN2,SPEM1,C17orf74,TMEM102,AMAC1L3,POLR2A,PLSCR3,C17orf61,ZBTB4	CHRNB1	SPEM1	1.0927	726	1
4_MACS_peak_15072_lociStitched	chr17	46822343	46833175	4	10322	16123.432	1059.3696	727		NCRNA00253,PRAC,MIR3185,HOXB13,TTLL6	HOXB13	MIR3185	1.2942	727	1
2_MACS_peak_29121_lociStitched	chr4	1752394	1762683	2	10200	16166.0768	778.8773	728		TACC3,FGFR3,SLBP,TMEM129	TACC3	FGFR3	0.8574	728	1
4_MACS_peak_13535_lociStitched	chr17	870366	882194	4	11010	13955.8572	1036.1328	729	NXN	TIMM22,MIR3183	NXN	NXN	1.0038	729	1
6_MACS_peak_27921_lociStitched	chr22	46273188	46284817	6	10712	14594.395	850.0799	730			WNT7B	WNT7B	1.1844	730	1
1_MACS_peak_36189_lociStitched	chr9	134683128	134693516	1	10389	15282.8256	795.7208	731			RAPGEF1	RAPGEF1	NONE	731	1
4_MACS_peak_17255_lociStitched	chr19	1230886	1240583	4	9265	18428.1788	1196.6098	732	C19orf26	STK11,ATP5D,MIDN,CIRBP,C19orf24,EFNA2,C19orf23	C19orf26	EFNA2	2.1981	732	1
2_MACS_peak_25768_lociStitched	chr21	47495131	47505716	2	10569	15270.9795	1363.348	734		COL6A2	COL6A2	COL6A2	1.0142	734	1
4_MACS_peak_7879_lociStitched	chr11	64058003	64068824	4	10161	15873.3249	862.4337	735	KCNK4,C11orf20	FKBP2,PLCB3,GPR137,ESRRA,PRDX5,CCDC88B,PPP1R14B,BAD,TRMT112	C11orf20	C11orf20	0.6614	735	1
1_MACS_peak_25567_lociStitched	chr21	46256347	46266523	1	10177	16211.3856	1248.5952	736		UBE2G2,SUMO3,PTTG1IP	SUMO3	PTTG1IP	0.09709999999999999	736	1
1_MACS_peak_17317_lociStitched	chr19	1802414	1812374	1	9961	16809.492	1407.348	738	ATP8B3	ONECUT3,LOC100288123,MIR1909,REXO1	ATP8B3	ONECUT3	1.6651	738	1
2_MACS_peak_11939_lociStitched	chr16	2873347	2884187	2	10411	15210.688	1043.892	739	ZG16B	PRSS41,PRSS21,FLYWCH2,TCEB2,PRSS33,PRSS30P,PRSS22	ZG16B	ZG16B	1.2031	739	1
3_MACS_peak_26998_lociStitched	chr22	40082860	40093958	3	10790	13994.578	1066.5178	740	CACNA1I		CACNA1I	CACNA1I	0.8501000000000001	740	1
3_MACS_peak_16841_lociStitched	chr17	79148817	79159592	3	10476	14531.165	957.8975	744	LOC388428	MIR3065,MIR657,MIR338,MIR1250,AATK,AZI1	AATK	MIR1250	1.3493	744	1
3_MACS_peak_26679_lociStitched	chr22	37118188	37129662	3	10993	13019.5478	1221.981	746		CACNG2,IFT27	CACNG2	CACNG2	0.8238000000000001	746	1
5_MACS_peak_32504_lociStitched	chr7	100196570	100208101	5	10839	13576.5994	1233.817	747	FBXO24,PCOLCE	MOSPD3,SAP25,LRCH4,TFR2,ACTL6B	PCOLCE	TFR2	0.9508	747	1
4_MACS_peak_5592_lociStitched	chr1	205490032	205501659	4	10672	14760.4765	1919.6177	748	CDK18	MFSD4,LOC284578	CDK18	CDK18	0.48640000000000005	748	1
4_MACS_peak_5488_lociStitched	chr1	202177963	202189042	4	10267	15890.6097	1809.2007	749	LGR6	PTPRVP,PTPN7	LGR6	PTPRVP	0.6033000000000001	749	1
1_MACS_peak_36107_lociStitched	chr9	133774746	133784827	1	10082	15425.9462	869.9903	750	FIBCD1	QRFP	QRFP	QRFP	0.42449999999999993	750	1
1_MACS_peak_32249_lociStitched	chr7	27190733	27200574	1	9842	16250.4433	1161.238	751	HOXA7	HOXA11-AS1,HOXA2,HOXA3,HOXA4,HOXA5,HOXA6,HOXA9,MIR196B,HOXA10,HOXA11,HOXA13	HOXA7	HOXA7	1.2527000000000001	751	1
2_MACS_peak_17142_lociStitched	chr19	365970	376582	2	10408	14604.2344	1111.0764	753	THEG	MIER2,C2CD4C	THEG	THEG	0.9523000000000001	753	1
4_MACS_peak_31188_lociStitched	chr6	30408071	30418412	4	9855	16373.9394	1474.6266	756		HLA-E	HLA-E	HLA-E	0.015999999999999986	756	1
7_MACS_peak_5185_lociStitched	chr1	151680587	151692252	7	10665	13772.8655	1392.801	757	CELF3	C1orf230,OAZ3,MRPL9	CELF3	CELF3	0.515	757	1
7_MACS_peak_18716_lociStitched	chr19	12944651	12955741	7	10250	14889.434	1246.516	760	MAST1,RTBDN	JUNB,RNASEH2A,GCDH,PRDX2,RTBDN,DNASE2,KLF1	MAST1	RTBDN	0.86	760	1
4_MACS_peak_26608_lociStitched	chr22	37000519	37011704	4	10667	13159.1525	870.193	761	CACNG2		EIF3D	NONE	NONE	761	1
2_MACS_peak_5288_lociStitched	chr1	156826022	156836171	2	10146	15641.6388	1745.628	763	NTRK1,INSRR	PEAR1,SH2D2A	NTRK1	PEAR1	1.315	763	1
11_MACS_peak_37735_lociStitched	chr9	140935080	140947581	11	10700	13173.5538	1088.8371	764	CACNA1B		TUBBP5	TUBBP5	NONE	764	1
4_MACS_peak_34291_lociStitched	chr8	21980413	21991073	4	10356	14172.47	960.466	765	HR	FAM160B2,SFTPC,BMP1,NUDT18,REEP4,LGI3	HR	LGI3	0.908	765	1
7_MACS_peak_22779_lociStitched	chr2	219717732	219728953	7	10353	14188.9545	1080.5823	767	WNT6	WNT10A,PRKAG3	WNT6	WNT6	0.5675	767	1
4_MACS_peak_280_lociStitched	chr1	2101314	2112518	4	10572	13386.5392	1053.176	768	PRKCZ	SKI,LOC100128003,C1orf86	LOC100128003	C1orf86	0.2496	768	1
3_MACS_peak_17816_lociStitched	chr19	5259410	5270252	3	10504	13848.4866	1359.5868	769	PTPRS		PTPRS	PTPRS	0.904	769	1
4_MACS_peak_31946_lociStitched	chr7	1622566	1633461	4	10485	13458.5935	968.5655	772	KIAA1908	TFAMP1,TMEM184A,PSMG3	KIAA1908	TMEM184A	0.5468999999999999	772	1
7_MACS_peak_28381_lociStitched	chr3	13552267	13564025	7	10391	13726.2892	1007.6606	774		HDAC11,FBLN2	FBLN2	FBLN2	0.6651	774	1
