GENE_ID	locusLine	bin_1_MM.1S.jin.bam
1_MACS_peak_556_lociStitched	chr1(.):28474737-28475016	0.8904
1_MACS_peak_557_lociStitched	chr1(.):28558933-28559558	1.4506
2_MACS_peak_558_lociStitched	chr1(.):28562105-28563138	0.9779
4_MACS_peak_560_lociStitched	chr1(.):28570656-28575798	1.2921
1_MACS_peak_564_lociStitched	chr1(.):28585958-28586599	0.6376
1_MACS_peak_565_lociStitched	chr1(.):28655088-28656316	1.2258
1_MACS_peak_566_lociStitched	chr1(.):28695994-28696961	1.9854
1_MACS_peak_567_lociStitched	chr1(.):28776598-28777044	0.9492
1_MACS_peak_568_lociStitched	chr1(.):28778691-28779142	0.5329
1_MACS_peak_569_lociStitched	chr1(.):28806861-28807127	0.7273
2_MACS_peak_570_lociStitched	chr1(.):28831739-28834675	1.4638
1_MACS_peak_572_lociStitched	chr1(.):28844376-28845873	2.4242
2_MACS_peak_573_lociStitched	chr1(.):28878775-28880412	1.427
2_MACS_peak_575_lociStitched	chr1(.):28907203-28909402	1.462
3_MACS_peak_577_lociStitched	chr1(.):28924710-28928290	1.3969
3_MACS_peak_580_lociStitched	chr1(.):28969030-28970997	1.1717
1_MACS_peak_583_lociStitched	chr1(.):28974406-28975285	1.4473
2_MACS_peak_584_lociStitched	chr1(.):28994924-28996492	1.6896
1_MACS_peak_586_lociStitched	chr1(.):29062651-29064412	2.0677
1_MACS_peak_587_lociStitched	chr1(.):29101687-29102079	0.5919
1_MACS_peak_588_lociStitched	chr1(.):29210923-29211668	1.6517
1_MACS_peak_589_lociStitched	chr1(.):29213225-29214342	1.4141
1_MACS_peak_590_lociStitched	chr1(.):29240436-29242078	1.4233
2_MACS_peak_591_lociStitched	chr1(.):29252551-29254578	0.7839
1_MACS_peak_593_lociStitched	chr1(.):29451122-29451564	0.824
2_MACS_peak_594_lociStitched	chr1(.):29507094-29509376	2.7938
1_MACS_peak_596_lociStitched	chr1(.):29556919-29557548	0.8618
1_MACS_peak_597_lociStitched	chr1(.):31191548-31192260	1.787
6_MACS_peak_598_lociStitched	chr1(.):31214618-31231144	1.7325
2_MACS_peak_604_lociStitched	chr1(.):31231867-31233654	1.2212
1_MACS_peak_606_lociStitched	chr1(.):31234799-31235450	0.9948
1_MACS_peak_607_lociStitched	chr1(.):31255384-31255827	0.8137
2_MACS_peak_608_lociStitched	chr1(.):31537439-31539136	1.1462
1_MACS_peak_610_lociStitched	chr1(.):31635437-31635680	0.6848
2_MACS_peak_611_lociStitched	chr1(.):31769041-31770303	1.4139
2_MACS_peak_613_lociStitched	chr1(.):31913291-31915888	1.6031
3_MACS_peak_615_lociStitched	chr1(.):31943929-31945804	0.7982
2_MACS_peak_618_lociStitched	chr1(.):31949373-31951167	1.2528
1_MACS_peak_620_lociStitched	chr1(.):31959515-31960163	0.7111
1_MACS_peak_621_lociStitched	chr1(.):31971819-31972715	1.2728
1_MACS_peak_622_lociStitched	chr1(.):32109673-32111078	2.0857
1_MACS_peak_623_lociStitched	chr1(.):32209649-32211688	1.5865
1_MACS_peak_624_lociStitched	chr1(.):32253832-32254423	1.3699
2_MACS_peak_625_lociStitched	chr1(.):32403176-32404627	1.2766
2_MACS_peak_627_lociStitched	chr1(.):32420144-32422430	0.9234
1_MACS_peak_629_lociStitched	chr1(.):32446089-32447692	0.8975
2_MACS_peak_630_lociStitched	chr1(.):32450211-32452402	1.2704
2_MACS_peak_632_lociStitched	chr1(.):32471856-32473482	0.9515
1_MACS_peak_634_lociStitched	chr1(.):32478747-32480572	2.167
1_MACS_peak_635_lociStitched	chr1(.):32538053-32539005	1.6318
2_MACS_peak_636_lociStitched	chr1(.):32573016-32574968	0.9912
1_MACS_peak_638_lociStitched	chr1(.):32645168-32646189	1.6132
1_MACS_peak_639_lociStitched	chr1(.):32671217-32671945	1.2713
2_MACS_peak_640_lociStitched	chr1(.):32687547-32688798	1.108
2_MACS_peak_642_lociStitched	chr1(.):32713948-32716979	1.4845
2_MACS_peak_644_lociStitched	chr1(.):32722079-32723082	0.764
2_MACS_peak_646_lociStitched	chr1(.):32757086-32758408	1.374
1_MACS_peak_648_lociStitched	chr1(.):32798736-32799112	0.5655
1_MACS_peak_649_lociStitched	chr1(.):32800767-32801837	1.0835
1_MACS_peak_650_lociStitched	chr1(.):32803207-32803632	0.8024
2_MACS_peak_651_lociStitched	chr1(.):32816724-32817738	1.1439
1_MACS_peak_653_lociStitched	chr1(.):32859502-32860103	1.5129
1_MACS_peak_654_lociStitched	chr1(.):32879144-32879711	0.7327
1_MACS_peak_655_lociStitched	chr1(.):32965897-32966446	1.5559
2_MACS_peak_656_lociStitched	chr1(.):33004837-33005738	0.8651
1_MACS_peak_658_lociStitched	chr1(.):33088307-33089928	0.9536
3_MACS_peak_659_lociStitched	chr1(.):33091757-33095729	1.6717
1_MACS_peak_662_lociStitched	chr1(.):33115224-33117791	2.5756
2_MACS_peak_663_lociStitched	chr1(.):33207009-33208036	0.9477
3_MACS_peak_665_lociStitched	chr1(.):33282190-33285415	2.3924
2_MACS_peak_668_lociStitched	chr1(.):33429501-33430505	1.3074
2_MACS_peak_670_lociStitched	chr1(.):33445710-33448079	0.9582
1_MACS_peak_672_lociStitched	chr1(.):33457206-33457924	0.793
2_MACS_peak_673_lociStitched	chr1(.):33458604-33459477	0.5869
1_MACS_peak_675_lociStitched	chr1(.):33501874-33502504	1.6242
2_MACS_peak_676_lociStitched	chr1(.):33562904-33566035	1.123
2_MACS_peak_678_lociStitched	chr1(.):33592407-33594021	1.1037
1_MACS_peak_680_lociStitched	chr1(.):33646526-33647122	1.2858
1_MACS_peak_681_lociStitched	chr1(.):33721178-33721838	1.245
1_MACS_peak_682_lociStitched	chr1(.):33722417-33723284	1.1122
2_MACS_peak_683_lociStitched	chr1(.):33814733-33816184	1.1805
1_MACS_peak_685_lociStitched	chr1(.):33895909-33896528	0.6311
1_MACS_peak_686_lociStitched	chr1(.):34514925-34515263	0.5796
1_MACS_peak_687_lociStitched	chr1(.):34516191-34516759	0.709
1_MACS_peak_688_lociStitched	chr1(.):34628941-34629386	0.7849
1_MACS_peak_689_lociStitched	chr1(.):34826561-34827428	0.8616
2_MACS_peak_690_lociStitched	chr1(.):35324835-35325963	1.2507
1_MACS_peak_692_lociStitched	chr1(.):35331247-35332589	1.973
1_MACS_peak_693_lociStitched	chr1(.):35450462-35451282	1.1678
1_MACS_peak_694_lociStitched	chr1(.):35496560-35497741	1.2585
1_MACS_peak_695_lociStitched	chr1(.):35544496-35545733	1.1065
1_MACS_peak_696_lociStitched	chr1(.):35657665-35658787	4.3748
1_MACS_peak_697_lociStitched	chr1(.):35733856-35734952	1.6021
2_MACS_peak_698_lociStitched	chr1(.):35971213-35973345	1.3527
1_MACS_peak_700_lociStitched	chr1(.):36004444-36005409	1.0694
1_MACS_peak_701_lociStitched	chr1(.):36022506-36023821	2.3442
1_MACS_peak_702_lociStitched	chr1(.):36106381-36107597	2.0681
1_MACS_peak_703_lociStitched	chr1(.):36184053-36184989	1.6957
1_MACS_peak_704_lociStitched	chr1(.):36234763-36235635	2.2768
1_MACS_peak_705_lociStitched	chr1(.):36244825-36246171	1.2403
2_MACS_peak_706_lociStitched	chr1(.):36273328-36274418	1.2466
1_MACS_peak_708_lociStitched	chr1(.):36348847-36349297	1.231
1_MACS_peak_709_lociStitched	chr1(.):36395839-36397491	1.3711
1_MACS_peak_710_lociStitched	chr1(.):36553880-36555113	1.6547
3_MACS_peak_711_lociStitched	chr1(.):36614672-36617793	1.798
1_MACS_peak_714_lociStitched	chr1(.):36620610-36623102	2.8852
1_MACS_peak_715_lociStitched	chr1(.):36626174-36627021	0.7684
1_MACS_peak_716_lociStitched	chr1(.):36640358-36640890	0.861
2_MACS_peak_717_lociStitched	chr1(.):36688752-36690658	1.5231
1_MACS_peak_719_lociStitched	chr1(.):36745511-36745867	0.7324
1_MACS_peak_720_lociStitched	chr1(.):36772130-36772621	0.8132
1_MACS_peak_721_lociStitched	chr1(.):36839492-36840627	1.2503
2_MACS_peak_722_lociStitched	chr1(.):36850308-36852962	1.5571
1_MACS_peak_724_lociStitched	chr1(.):36862971-36863941	0.8536
2_MACS_peak_725_lociStitched	chr1(.):36866131-36867225	0.8236
1_MACS_peak_727_lociStitched	chr1(.):36901968-36902240	1.2542
1_MACS_peak_728_lociStitched	chr1(.):36916103-36916541	1.3202
1_MACS_peak_729_lociStitched	chr1(.):36929194-36930721	1.6085
2_MACS_peak_730_lociStitched	chr1(.):36939308-36940559	0.9206
1_MACS_peak_732_lociStitched	chr1(.):37108720-37109112	0.9097
2_MACS_peak_733_lociStitched	chr1(.):37753979-37755375	0.7762
1_MACS_peak_735_lociStitched	chr1(.):37930324-37930784	0.6269
1_MACS_peak_736_lociStitched	chr1(.):37931569-37932076	0.6788
1_MACS_peak_737_lociStitched	chr1(.):37933970-37934522	1.172
1_MACS_peak_738_lociStitched	chr1(.):37940192-37940774	1.2993
2_MACS_peak_739_lociStitched	chr1(.):37942283-37943516	0.8293
2_MACS_peak_741_lociStitched	chr1(.):37945056-37945917	0.8514
1_MACS_peak_743_lociStitched	chr1(.):37979775-37980859	1.3162
2_MACS_peak_744_lociStitched	chr1(.):38019193-38020340	1.2869
1_MACS_peak_746_lociStitched	chr1(.):38037029-38037358	0.5746
1_MACS_peak_747_lociStitched	chr1(.):38060916-38061648	1.1733
2_MACS_peak_748_lociStitched	chr1(.):38140802-38143759	1.5219
2_MACS_peak_750_lociStitched	chr1(.):38155240-38156202	0.8013
2_MACS_peak_752_lociStitched	chr1(.):38156872-38158787	1.0556
2_MACS_peak_754_lociStitched	chr1(.):38204480-38205752	1.0237
2_MACS_peak_756_lociStitched	chr1(.):38259107-38260645	1.1339
1_MACS_peak_758_lociStitched	chr1(.):38273010-38274626	1.2933
1_MACS_peak_759_lociStitched	chr1(.):38305035-38306197	1.1096
2_MACS_peak_760_lociStitched	chr1(.):38324778-38325988	1.5945
1_MACS_peak_762_lociStitched	chr1(.):38397004-38397425	0.5801
1_MACS_peak_763_lociStitched	chr1(.):38412426-38412790	0.4949
1_MACS_peak_764_lociStitched	chr1(.):38454999-38455663	0.9466
2_MACS_peak_765_lociStitched	chr1(.):38477921-38479052	0.9174
1_MACS_peak_767_lociStitched	chr1(.):38493844-38496941	1.9473
1_MACS_peak_768_lociStitched	chr1(.):38939832-38942525	2.729
2_MACS_peak_769_lociStitched	chr1(.):38992687-38993848	0.8615
1_MACS_peak_771_lociStitched	chr1(.):39324722-39325364	1.2226
1_MACS_peak_772_lociStitched	chr1(.):39338395-39338971	1.3064
2_MACS_peak_773_lociStitched	chr1(.):39456388-39457513	1.4172
1_MACS_peak_775_lociStitched	chr1(.):39491976-39492853	1.0426
1_MACS_peak_776_lociStitched	chr1(.):39571077-39571801	0.7574
2_MACS_peak_777_lociStitched	chr1(.):39661877-39663844	1.0535
1_MACS_peak_779_lociStitched	chr1(.):39669788-39671742	1.0907
2_MACS_peak_780_lociStitched	chr1(.):39680477-39681969	1.0912
1_MACS_peak_782_lociStitched	chr1(.):39733312-39736414	1.2803
1_MACS_peak_783_lociStitched	chr1(.):39737350-39739079	0.9968
2_MACS_peak_784_lociStitched	chr1(.):39858931-39860470	1.1909
2_MACS_peak_786_lociStitched	chr1(.):39872493-39875479	1.4495
2_MACS_peak_788_lociStitched	chr1(.):39956160-39958314	1.4838
2_MACS_peak_790_lociStitched	chr1(.):39973774-39977953	2.1523
1_MACS_peak_792_lociStitched	chr1(.):39990220-39992932	1.5939
2_MACS_peak_793_lociStitched	chr1(.):40030570-40033366	1.3532
2_MACS_peak_795_lociStitched	chr1(.):40035674-40036991	1.0196
2_MACS_peak_797_lociStitched	chr1(.):40039145-40042533	1.4909
2_MACS_peak_799_lociStitched	chr1(.):40062301-40065478	1.5723
1_MACS_peak_801_lociStitched	chr1(.):40105365-40105811	0.9723
2_MACS_peak_802_lociStitched	chr1(.):40146645-40147857	0.6464
1_MACS_peak_804_lociStitched	chr1(.):40192063-40192367	0.3599
1_MACS_peak_805_lociStitched	chr1(.):40193165-40193717	1.2574
2_MACS_peak_806_lociStitched	chr1(.):40204109-40205087	1.1981
1_MACS_peak_808_lociStitched	chr1(.):40240246-40243710	1.8455
1_MACS_peak_809_lociStitched	chr1(.):40253936-40255441	1.842
1_MACS_peak_810_lociStitched	chr1(.):40264365-40265536	1.7557
1_MACS_peak_811_lociStitched	chr1(.):40282581-40283616	1.3072
1_MACS_peak_812_lociStitched	chr1(.):40290775-40291567	0.8813
2_MACS_peak_813_lociStitched	chr1(.):40310259-40312753	1.2687
1_MACS_peak_815_lociStitched	chr1(.):40348618-40349537	1.1965
1_MACS_peak_816_lociStitched	chr1(.):40366914-40367772	1.0553
1_MACS_peak_817_lociStitched	chr1(.):40420923-40421424	0.9104
1_MACS_peak_818_lociStitched	chr1(.):40425886-40426452	1.2048
4_MACS_peak_819_lociStitched	chr1(.):40467626-40470837	1.0012
2_MACS_peak_823_lociStitched	chr1(.):40504750-40507068	1.5538
1_MACS_peak_825_lociStitched	chr1(.):40523769-40526499	1.3238
1_MACS_peak_826_lociStitched	chr1(.):40562543-40562941	1.0532
1_MACS_peak_827_lociStitched	chr1(.):40626554-40627785	1.5054
1_MACS_peak_828_lociStitched	chr1(.):40651577-40652211	0.8786
1_MACS_peak_829_lociStitched	chr1(.):40698222-40698896	1.1782
1_MACS_peak_830_lociStitched	chr1(.):40722910-40723730	1.4872
1_MACS_peak_831_lociStitched	chr1(.):40839270-40840823	2.6256
3_MACS_peak_832_lociStitched	chr1(.):40846914-40856490	1.4896
1_MACS_peak_835_lociStitched	chr1(.):40942577-40943517	1.273
1_MACS_peak_836_lociStitched	chr1(.):40997267-40997664	0.6803
1_MACS_peak_837_lociStitched	chr1(.):41130969-41131467	1.0509
1_MACS_peak_838_lociStitched	chr1(.):41134301-41134664	0.7486
1_MACS_peak_839_lociStitched	chr1(.):41157083-41158478	2.8565
2_MACS_peak_840_lociStitched	chr1(.):41174550-41175336	0.586
1_MACS_peak_842_lociStitched	chr1(.):41267778-41268092	1.4189
1_MACS_peak_843_lociStitched	chr1(.):41444836-41446710	2.7129
1_MACS_peak_844_lociStitched	chr1(.):41706889-41708718	2.7703
1_MACS_peak_845_lociStitched	chr1(.):41710688-41711254	0.6478
1_MACS_peak_846_lociStitched	chr1(.):41962043-41962527	0.7078
1_MACS_peak_847_lociStitched	chr1(.):41981910-41982985	1.3123
1_MACS_peak_848_lociStitched	chr1(.):42040053-42040442	1.0492
1_MACS_peak_849_lociStitched	chr1(.):42085288-42086720	1.1862
1_MACS_peak_850_lociStitched	chr1(.):42088226-42090015	1.3299
1_MACS_peak_851_lociStitched	chr1(.):42094127-42094403	0.8621
2_MACS_peak_852_lociStitched	chr1(.):42127413-42128476	0.8404
2_MACS_peak_854_lociStitched	chr1(.):42132324-42134093	1.3667
1_MACS_peak_856_lociStitched	chr1(.):42138625-42139314	0.8972
2_MACS_peak_857_lociStitched	chr1(.):42163344-42165779	1.3286
1_MACS_peak_859_lociStitched	chr1(.):42186857-42187211	0.6479
2_MACS_peak_860_lociStitched	chr1(.):42192107-42195313	1.4726
2_MACS_peak_862_lociStitched	chr1(.):42216489-42218496	1.1983
3_MACS_peak_864_lociStitched	chr1(.):42265690-42270414	1.4192
1_MACS_peak_867_lociStitched	chr1(.):42339475-42339949	0.8525
1_MACS_peak_868_lociStitched	chr1(.):42341052-42341499	0.6874
1_MACS_peak_869_lociStitched	chr1(.):42342412-42343110	0.8499
1_MACS_peak_870_lociStitched	chr1(.):42347287-42348726	1.2906
1_MACS_peak_871_lociStitched	chr1(.):42356500-42359286	1.1105
1_MACS_peak_872_lociStitched	chr1(.):42364096-42364526	0.8958
1_MACS_peak_873_lociStitched	chr1(.):42383441-42384194	1.2404
1_MACS_peak_874_lociStitched	chr1(.):42384887-42385848	1.2479
1_MACS_peak_875_lociStitched	chr1(.):42500945-42501550	0.6302
2_MACS_peak_876_lociStitched	chr1(.):42799872-42801577	1.2262
1_MACS_peak_878_lociStitched	chr1(.):42921437-42922811	1.95
1_MACS_peak_879_lociStitched	chr1(.):43123535-43124726	1.2352
2_MACS_peak_880_lociStitched	chr1(.):43147126-43149272	1.5399
1_MACS_peak_882_lociStitched	chr1(.):43232898-43233537	1.5191
1_MACS_peak_883_lociStitched	chr1(.):43281966-43283183	1.5712
1_MACS_peak_884_lociStitched	chr1(.):43312240-43312748	0.9166
1_MACS_peak_885_lociStitched	chr1(.):43390028-43390564	0.6823
1_MACS_peak_886_lociStitched	chr1(.):43423258-43425039	1.4552
1_MACS_peak_887_lociStitched	chr1(.):43637561-43637965	1.2728
1_MACS_peak_888_lociStitched	chr1(.):43814357-43815802	1.7424
2_MACS_peak_889_lociStitched	chr1(.):43823959-43825245	0.5703
1_MACS_peak_891_lociStitched	chr1(.):43832891-43834334	1.5875
1_MACS_peak_892_lociStitched	chr1(.):43854908-43855966	1.377
1_MACS_peak_893_lociStitched	chr1(.):43918987-43920334	1.0954
2_MACS_peak_894_lociStitched	chr1(.):44115089-44116083	1.192
2_MACS_peak_896_lociStitched	chr1(.):44172553-44173874	0.9818
4_MACS_peak_898_lociStitched	chr1(.):44297376-44302947	1.3219
2_MACS_peak_902_lociStitched	chr1(.):44304348-44305669	0.7202
1_MACS_peak_904_lociStitched	chr1(.):44330956-44332445	0.8956
1_MACS_peak_905_lociStitched	chr1(.):44412244-44413131	2.4549
1_MACS_peak_906_lociStitched	chr1(.):44435693-44436223	0.8687
1_MACS_peak_907_lociStitched	chr1(.):44440141-44441343	1.8494
1_MACS_peak_908_lociStitched	chr1(.):44445042-44445569	1.0823
2_MACS_peak_909_lociStitched	chr1(.):44495620-44496625	1.1657
1_MACS_peak_911_lociStitched	chr1(.):44678606-44679488	1.0409
1_MACS_peak_912_lociStitched	chr1(.):44820380-44820964	1.4602
1_MACS_peak_913_lociStitched	chr1(.):45096951-45098524	2.1455
1_MACS_peak_914_lociStitched	chr1(.):45139771-45140282	1.0466
1_MACS_peak_915_lociStitched	chr1(.):45187393-45187923	1.087
3_MACS_peak_916_lociStitched	chr1(.):45195663-45197645	1.2553
2_MACS_peak_919_lociStitched	chr1(.):45204924-45206141	0.9328
2_MACS_peak_921_lociStitched	chr1(.):45240576-45242222	2.1122
1_MACS_peak_923_lociStitched	chr1(.):45265512-45266576	1.2062
2_MACS_peak_924_lociStitched	chr1(.):45274864-45276153	0.6609
1_MACS_peak_926_lociStitched	chr1(.):45279464-45279836	0.9132
1_MACS_peak_927_lociStitched	chr1(.):45285613-45286142	1.9642
1_MACS_peak_928_lociStitched	chr1(.):45451646-45452149	0.7176
1_MACS_peak_929_lociStitched	chr1(.):45476553-45477046	1.1008
1_MACS_peak_930_lociStitched	chr1(.):45671627-45672256	0.9357
2_MACS_peak_931_lociStitched	chr1(.):45768815-45770208	0.9777
1_MACS_peak_933_lociStitched	chr1(.):45786606-45787040	0.7327
1_MACS_peak_934_lociStitched	chr1(.):45792511-45793061	1.1605
1_MACS_peak_935_lociStitched	chr1(.):45804846-45806723	1.6196
1_MACS_peak_936_lociStitched	chr1(.):45814736-45815232	0.6836
1_MACS_peak_937_lociStitched	chr1(.):45841861-45842212	0.794
1_MACS_peak_938_lociStitched	chr1(.):45859834-45860281	1.0847
1_MACS_peak_939_lociStitched	chr1(.):45956127-45956831	1.1894
1_MACS_peak_940_lociStitched	chr1(.):45966003-45966349	0.4404
2_MACS_peak_941_lociStitched	chr1(.):45984800-45985635	0.9341
1_MACS_peak_943_lociStitched	chr1(.):45986787-45988219	1.6291
1_MACS_peak_944_lociStitched	chr1(.):46009163-46009600	0.7716
1_MACS_peak_945_lociStitched	chr1(.):46016024-46017168	1.2811
1_MACS_peak_946_lociStitched	chr1(.):46049697-46050831	2.1146
1_MACS_peak_947_lociStitched	chr1(.):46051513-46051967	0.79
2_MACS_peak_948_lociStitched	chr1(.):46122247-46123226	0.7255
4_MACS_peak_950_lociStitched	chr1(.):46151313-46154700	1.6989
1_MACS_peak_954_lociStitched	chr1(.):46215696-46217091	1.6072
1_MACS_peak_955_lociStitched	chr1(.):46269287-46269650	1.2118
1_MACS_peak_956_lociStitched	chr1(.):46336691-46338020	1.0402
1_MACS_peak_957_lociStitched	chr1(.):46507528-46508294	0.9052
2_MACS_peak_958_lociStitched	chr1(.):46508802-46509807	0.8628
2_MACS_peak_960_lociStitched	chr1(.):46527846-46528814	0.7321
1_MACS_peak_962_lociStitched	chr1(.):46597605-46599247	2.2891
2_MACS_peak_963_lociStitched	chr1(.):46624827-46626638	0.762
1_MACS_peak_965_lociStitched	chr1(.):46664158-46664445	0.49
1_MACS_peak_966_lociStitched	chr1(.):46713391-46714250	1.6122
1_MACS_peak_967_lociStitched	chr1(.):46767319-46769777	1.6756
1_MACS_peak_968_lociStitched	chr1(.):46790947-46791534	1.1667
2_MACS_peak_969_lociStitched	chr1(.):46796957-46799117	1.002
1_MACS_peak_971_lociStitched	chr1(.):46805797-46806857	1.1713
1_MACS_peak_972_lociStitched	chr1(.):46859610-46860630	1.4752
2_MACS_peak_973_lociStitched	chr1(.):46864716-46866036	0.842
1_MACS_peak_975_lociStitched	chr1(.):47069654-47069952	0.7052
1_MACS_peak_976_lociStitched	chr1(.):47081916-47082865	1.2945
1_MACS_peak_977_lociStitched	chr1(.):47125461-47125867	0.7154
1_MACS_peak_978_lociStitched	chr1(.):47133268-47134334	1.7924
2_MACS_peak_979_lociStitched	chr1(.):47153947-47157036	1.1883
1_MACS_peak_981_lociStitched	chr1(.):47184176-47184915	2.3726
2_MACS_peak_982_lociStitched	chr1(.):47779285-47780766	1.063
2_MACS_peak_984_lociStitched	chr1(.):47798688-47800538	1.247
1_MACS_peak_986_lociStitched	chr1(.):47902600-47904116	1.8756
2_MACS_peak_987_lociStitched	chr1(.):49255474-49256752	0.7337
1_MACS_peak_989_lociStitched	chr1(.):49413635-49414225	1.3532
1_MACS_peak_990_lociStitched	chr1(.):49443461-49444506	1.0516
2_MACS_peak_991_lociStitched	chr1(.):49445161-49446394	0.7985
1_MACS_peak_993_lociStitched	chr1(.):50798839-50799414	1.0783
2_MACS_peak_994_lociStitched	chr1(.):51442725-51444366	1.3636
1_MACS_peak_996_lociStitched	chr1(.):51566228-51566841	1.0371
2_MACS_peak_997_lociStitched	chr1(.):51668368-51670403	1.2154
2_MACS_peak_999_lociStitched	chr1(.):51680304-51681845	0.9576
1_MACS_peak_1001_lociStitched	chr1(.):51699996-51702909	1.2529
2_MACS_peak_1002_lociStitched	chr1(.):51966216-51967878	1.0023
2_MACS_peak_1004_lociStitched	chr1(.):51980144-51981401	1.0534
1_MACS_peak_1006_lociStitched	chr1(.):51983357-51985004	1.9748
2_MACS_peak_1007_lociStitched	chr1(.):52034276-52036403	1.2332
1_MACS_peak_1009_lociStitched	chr1(.):52044215-52044735	0.9056
1_MACS_peak_1010_lociStitched	chr1(.):52082788-52083140	0.9957
1_MACS_peak_1011_lociStitched	chr1(.):52192488-52192916	0.6984
2_MACS_peak_1012_lociStitched	chr1(.):52194599-52196052	1.8997
1_MACS_peak_1014_lociStitched	chr1(.):52197160-52197580	0.9905
2_MACS_peak_1015_lociStitched	chr1(.):52241719-52243163	0.7757
1_MACS_peak_1017_lociStitched	chr1(.):52328092-52329254	1.2884
1_MACS_peak_1018_lociStitched	chr1(.):52336580-52338612	1.7817
2_MACS_peak_1019_lociStitched	chr1(.):52343234-52345451	2.127
1_MACS_peak_1021_lociStitched	chr1(.):52420828-52422680	1.5577
1_MACS_peak_1022_lociStitched	chr1(.):52427427-52429794	1.8763
1_MACS_peak_1023_lociStitched	chr1(.):52455990-52456482	1.2722
1_MACS_peak_1024_lociStitched	chr1(.):52498011-52499570	2.0114
2_MACS_peak_1025_lociStitched	chr1(.):52520930-52522589	2.0384
1_MACS_peak_1027_lociStitched	chr1(.):52607475-52608774	1.6552
1_MACS_peak_1028_lociStitched	chr1(.):52831042-52831988	1.7567
1_MACS_peak_1029_lociStitched	chr1(.):52834167-52834604	0.643
1_MACS_peak_1030_lociStitched	chr1(.):52869308-52870832	1.7856
2_MACS_peak_1031_lociStitched	chr1(.):53017191-53019766	1.5821
1_MACS_peak_1033_lociStitched	chr1(.):53067829-53068474	1.4699
1_MACS_peak_1034_lociStitched	chr1(.):53101557-53104156	1.3287
1_MACS_peak_1035_lociStitched	chr1(.):53163440-53164405	1.3985
1_MACS_peak_1036_lociStitched	chr1(.):53168723-53169685	1.4805
1_MACS_peak_1037_lociStitched	chr1(.):53192054-53192626	1.0508
1_MACS_peak_1038_lociStitched	chr1(.):53308450-53309418	1.6396
