REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam
3_MACS_peak_8348_lociStitched	chr17	40334827	40351649	3	8159	10264.784399999999
2_MACS_peak_3853_lociStitched	chr11	118304399	118321219	2	10385	31693.926000000003
3_MACS_peak_18705_lociStitched	chr8	86086943	86103746	3	9750	19681.353900000002
4_MACS_peak_16342_lociStitched	chr6	16503435	16520220	4	6350	5636.402999999999
3_MACS_peak_13024_lociStitched	chr22	24537426	24554077	3	9599	17030.642799999998
1_MACS_peak_1979_lociStitched	chr1	234734132	234750773	1	16642	55990.3086
4_MACS_peak_7363_lociStitched	chr16	30567861	30584482	4	7317	14101.2564
2_MACS_peak_15685_lociStitched	chr5	100224916	100241534	2	9958	11654.2034
3_MACS_peak_13409_lociStitched	chr22	50738049	50754637	3	7001	7960.5812
3_MACS_peak_4998_lociStitched	chr12	123911273	123927847	3	6667	7957.1774000000005
3_MACS_peak_7009_lociStitched	chr16	2721776	2738341	3	9234	18234.752
4_MACS_peak_7724_lociStitched	chr16	87798451	87815013	4	9519	17825.6806
4_MACS_peak_18783_lociStitched	chr8	101155397	101171959	4	8869	13594.0896
2_MACS_peak_2328_lociStitched	chr10	54004780	54021338	2	13484	28772.8366
2_MACS_peak_19972_lociStitched	chrX	12988387	13004945	2	12611	24853.557999999997
3_MACS_peak_14514_lociStitched	chr3	193787795	193804350	3	10089	16909.277000000002
4_MACS_peak_19232_lociStitched	chr9	36136185	36152728	4	5847	8612.2858
4_MACS_peak_3643_lociStitched	chr11	77152947	77169486	4	9822	10012.7106
5_MACS_peak_2870_lociStitched	chr10	134349932	134366446	5	10577	9720.1404
4_MACS_peak_8911_lociStitched	chr17	79979207	79995669	4	6646	6546.9374
3_MACS_peak_12996_lociStitched	chr22	23269357	23285777	3	15502	37296.388
3_MACS_peak_9836_lociStitched	chr19	16215336	16231755	3	7207	9060.0042
2_MACS_peak_7128_lociStitched	chr16	11821510	11837869	2	14257	27146.1246
5_MACS_peak_12888_lociStitched	chr22	17082282	17098601	5	6962	5351.0001
3_MACS_peak_7448_lociStitched	chr16	50299777	50316075	3	4175	5363.6718
2_MACS_peak_18927_lociStitched	chr8	128745884	128762172	2	10978	27523.4624
2_MACS_peak_13183_lociStitched	chr22	37611477	37627738	2	13474	20758.7926
4_MACS_peak_1727_lociStitched	chr1	204474820	204491067	4	8873	15454.146400000001
2_MACS_peak_18919_lociStitched	chr8	126645750	126661989	2	12429	26989.217999999997
4_MACS_peak_6867_lociStitched	chr15	91522594	91538830	4	8453	11055.0924
2_MACS_peak_14544_lociStitched	chr3	195621193	195637424	2	10374	25391.7764
3_MACS_peak_9167_lociStitched	chr18	46059211	46075434	3	5978	6555.714300000001
5_MACS_peak_15366_lociStitched	chr5	14203615	14219820	5	9597	7329.5215
3_MACS_peak_19995_lociStitched	chrX	16729489	16745670	3	7952	8435.1553
3_MACS_peak_5859_lociStitched	chr14	75946281	75962448	3	10484	11476.9533
3_MACS_peak_12719_lociStitched	chr21	34696162	34712329	3	7198	12611.8767
2_MACS_peak_2196_lociStitched	chr10	22666969	22683127	2	16131	20861.5938
3_MACS_peak_12495_lociStitched	chr20	52225149	52241297	3	9167	27671.2128
5_MACS_peak_14485_lociStitched	chr3	186703518	186719663	5	10421	9504.5615
1_MACS_peak_4177_lociStitched	chr12	24679661	24695803	1	16143	20974.914800000002
3_MACS_peak_4457_lociStitched	chr12	56209340	56225475	3	8409	12364.2505
3_MACS_peak_13316_lociStitched	chr22	42077446	42093573	3	6759	11316.3159
4_MACS_peak_19767_lociStitched	chr9	132800909	132817025	4	8522	10475.4
3_MACS_peak_13796_lociStitched	chr3	50387288	50403391	3	4972	6241.5228
4_MACS_peak_16527_lociStitched	chr6	31618808	31634909	4	9993	22438.3536
3_MACS_peak_14173_lociStitched	chr3	128892569	128908664	3	8832	16270.435499999998
3_MACS_peak_4384_lociStitched	chr12	52416357	52432446	3	7759	13112.535
2_MACS_peak_7137_lociStitched	chr16	12055384	12071461	2	12133	43157.0988
3_MACS_peak_8200_lociStitched	chr17	32691268	32707342	3	10118	9885.51
3_MACS_peak_10942_lociStitched	chr2	46789124	46805190	3	13888	21027.1808
3_MACS_peak_2590_lociStitched	chr10	97514842	97530905	3	7936	10980.666799999999
1_MACS_peak_6660_lociStitched	chr15	75068182	75084240	1	16059	42862.0136
3_MACS_peak_8792_lociStitched	chr17	73890758	73906801	3	7154	8076.0462
2_MACS_peak_10536_lociStitched	chr19	54691820	54707854	2	9038	16322.612000000001
4_MACS_peak_8053_lociStitched	chr17	19084430	19100460	4	5770	8156.064
3_MACS_peak_12962_lociStitched	chr22	22005488	22021474	3	5391	5810.911
3_MACS_peak_12863_lociStitched	chr21	46960757	46976694	3	7299	12070.683799999999
3_MACS_peak_17759_lociStitched	chr7	74057170	74073091	3	9373	19718.158499999998
2_MACS_peak_14699_lociStitched	chr4	14166448	14182344	2	10026	14082.2664
2_MACS_peak_15007_lociStitched	chr4	109279156	109295050	2	9804	17836.2468
4_MACS_peak_1101_lociStitched	chr1	120659583	120675475	4	7187	6997.247600000001
1_MACS_peak_16210_lociStitched	chr6	387818	403694	1	15877	44808.4224
2_MACS_peak_12602_lociStitched	chr20	62357847	62373712	2	12878	31203.282000000003
4_MACS_peak_14641_lociStitched	chr4	2839814	2855652	4	11126	13351.434
5_MACS_peak_17320_lociStitched	chr6	161954662	161970483	5	8570	6102.1597
2_MACS_peak_17689_lociStitched	chr7	56117638	56133448	2	9130	18450.27
4_MACS_peak_8356_lociStitched	chr17	40530386	40546188	4	5881	6001.5996000000005
4_MACS_peak_13359_lociStitched	chr22	45630739	45646523	4	5635	5540.183999999999
4_MACS_peak_1364_lociStitched	chr1	155901864	155917636	4	8390	11122.414400000001
3_MACS_peak_17942_lociStitched	chr7	101624376	101640142	3	8411	9569.962
2_MACS_peak_6303_lociStitched	chr15	41219668	41235431	2	9283	14673.776699999999
1_MACS_peak_17487_lociStitched	chr7	23502639	23518380	1	15742	51413.2542
3_MACS_peak_5105_lociStitched	chr13	24367658	24383378	3	6586	5297.64
4_MACS_peak_3080_lociStitched	chr11	22688287	22704002	4	12258	9592.436000000002
2_MACS_peak_19591_lociStitched	chr9	117145283	117160978	2	8881	18179.518500000002
2_MACS_peak_16632_lociStitched	chr6	35685117	35700811	2	11848	28782.796000000002
3_MACS_peak_1293_lociStitched	chr1	153812867	153828546	3	9165	9283.535899999999
3_MACS_peak_4145_lociStitched	chr12	13317765	13333412	3	5522	5318.4153
4_MACS_peak_7667_lociStitched	chr16	81771289	81786928	4	5799	5170.2534000000005
1_MACS_peak_4199_lociStitched	chr12	26265299	26280916	1	15618	75887.6881
3_MACS_peak_5572_lociStitched	chr14	36315419	36331009	3	8167	8055.353000000001
3_MACS_peak_6877_lociStitched	chr15	93373254	93388837	3	6837	12193.6975
2_MACS_peak_4748_lociStitched	chr12	105716462	105732035	2	15016	44510.7486
3_MACS_peak_6224_lociStitched	chr15	32869218	32884779	3	15242	19686.2211
2_MACS_peak_10121_lociStitched	chr19	38535263	38550810	2	8656	23082.6309
2_MACS_peak_5720_lociStitched	chr14	63936305	63951825	2	12973	16600.192000000003
2_MACS_peak_7001_lociStitched	chr16	2555869	2571373	2	11775	30742.8816
4_MACS_peak_8250_lociStitched	chr17	36178261	36193763	4	6468	6534.093
2_MACS_peak_5019_lociStitched	chr12	125397860	125413353	2	11516	31972.9041
4_MACS_peak_2201_lociStitched	chr10	22988586	23004062	4	7132	5706.001200000001
3_MACS_peak_9190_lociStitched	chr18	47833345	47848820	3	11879	24031.1275
4_MACS_peak_4979_lociStitched	chr12	123371435	123386904	4	6529	8412.0422
2_MACS_peak_19108_lociStitched	chr9	5617227	5632693	2	10551	19929.4876
3_MACS_peak_9290_lociStitched	chr18	72194894	72210359	3	7122	9483.137999999999
4_MACS_peak_3634_lociStitched	chr11	76369386	76384800	4	6888	5704.721399999999
3_MACS_peak_16196_lociStitched	chr6	179884	195284	3	13953	19417.859999999997
5_MACS_peak_15479_lociStitched	chr5	55437634	55453020	5	11160	8548.4616
1_MACS_peak_3401_lociStitched	chr11	65183305	65198674	1	15370	112900.674
4_MACS_peak_13993_lociStitched	chr3	98480185	98495528	4	9511	7797.3126
4_MACS_peak_13273_lociStitched	chr22	39914298	39929621	4	11210	23405.8825
3_MACS_peak_16071_lociStitched	chr5	171601186	171616503	3	11161	17009.5285
4_MACS_peak_13448_lociStitched	chr3	5013990	5029289	4	10901	17959.4961
3_MACS_peak_3511_lociStitched	chr11	67412032	67427316	3	8477	11813.0036
3_MACS_peak_14762_lociStitched	chr4	39354140	39369423	3	7632	7672.066
3_MACS_peak_6933_lociStitched	chr16	685206	700485	3	8621	14492.1315
2_MACS_peak_5885_lociStitched	chr14	81394450	81409722	2	10173	19523.7248
3_MACS_peak_4470_lociStitched	chr12	56508720	56523990	3	10039	25206.189000000002
3_MACS_peak_19055_lociStitched	chr8	146009892	146025160	3	10784	24732.6332
3_MACS_peak_10451_lociStitched	chr19	49990040	50005306	3	10206	17189.516
3_MACS_peak_9791_lociStitched	chr19	14115628	14130890	3	6210	9587.5884
3_MACS_peak_10323_lociStitched	chr19	46009077	46024337	3	6328	9677.892
4_MACS_peak_10870_lociStitched	chr2	37562732	37577976	4	5592	4638.7492
2_MACS_peak_16450_lociStitched	chr6	27856474	27871705	2	11308	18411.2328
3_MACS_peak_3190_lociStitched	chr11	47415731	47430948	3	6231	8579.3446
1_MACS_peak_11754_lociStitched	chr2	201979505	201994721	1	15217	34340.990399999995
3_MACS_peak_6748_lociStitched	chr15	80351014	80366214	3	10254	14765.28
3_MACS_peak_2107_lociStitched	chr10	7511620	7526794	3	7390	5901.1686
5_MACS_peak_7348_lociStitched	chr16	30379214	30394375	5	8972	11398.0398
3_MACS_peak_20496_lociStitched	chrX	135225395	135240556	3	7838	7938.299599999999
3_MACS_peak_7952_lociStitched	chr17	8088986	8104140	3	8623	9833.4306
2_MACS_peak_9006_lociStitched	chr18	9132779	9147933	2	11472	24431.2788
2_MACS_peak_13506_lociStitched	chr3	13455110	13470260	2	9278	15000.015
3_MACS_peak_8468_lociStitched	chr17	44449050	44464192	3	5943	11238.392399999999
3_MACS_peak_1087_lociStitched	chr1	118194799	118209933	3	14100	26130.3644
3_MACS_peak_17877_lociStitched	chr7	99062442	99077571	3	7029	13830.9318
1_MACS_peak_8514_lociStitched	chr17	46123255	46138374	1	15120	65740.4358
2_MACS_peak_11838_lociStitched	chr2	219080672	219095780	2	9843	15089.8704
4_MACS_peak_16624_lociStitched	chr6	35264936	35280035	4	7895	8574.722099999999
3_MACS_peak_5990_lociStitched	chr14	95780080	95795176	3	7486	10607.9592
2_MACS_peak_6657_lociStitched	chr15	74906379	74921474	2	8490	15816.541000000001
3_MACS_peak_37_lociStitched	chr1	1396493	1411583	3	8258	15046.239
3_MACS_peak_2457_lociStitched	chr10	75531472	75546550	3	7142	11222.5554
4_MACS_peak_8277_lociStitched	chr17	37351640	37366684	4	8266	16584.5056
4_MACS_peak_7353_lociStitched	chr16	30406027	30421061	4	5340	6063.2122
3_MACS_peak_7617_lociStitched	chr16	71916288	71931321	3	8701	15004.4373
4_MACS_peak_19796_lociStitched	chr9	134600459	134615488	4	8201	14082.173
5_MACS_peak_9753_lociStitched	chr19	13043152	13058177	5	12767	21105.6175
3_MACS_peak_8528_lociStitched	chr17	46674415	46689435	3	5303	7208.098
2_MACS_peak_6196_lociStitched	chr15	30707909	30722920	2	14312	18832.8006
1_MACS_peak_9113_lociStitched	chr18	30338895	30353900	1	15006	47597.360499999995
3_MACS_peak_9877_lociStitched	chr19	17479478	17494475	3	8603	9862.027199999999
2_MACS_peak_3898_lociStitched	chr11	122927577	122942567	2	13631	37479.497
3_MACS_peak_3507_lociStitched	chr11	67367906	67382895	3	4975	8696.6178
2_MACS_peak_17936_lociStitched	chr7	101376549	101391533	2	9749	17027.817600000002
3_MACS_peak_10437_lociStitched	chr19	49617588	49632570	3	5143	6586.0872
2_MACS_peak_16928_lociStitched	chr6	90992744	91007717	2	9106	12496.4658
4_MACS_peak_4056_lociStitched	chr12	7023225	7038197	4	5678	7098.225200000001
3_MACS_peak_10397_lociStitched	chr19	48823372	48838337	3	12033	26404.246
4_MACS_peak_6035_lociStitched	chr14	102772152	102787106	4	6822	8789.9612
1_MACS_peak_13218_lociStitched	chr22	38782811	38797762	1	14952	36937.9406
3_MACS_peak_14440_lociStitched	chr3	183244250	183259185	3	3632	3081.0905000000002
2_MACS_peak_10433_lociStitched	chr19	49457208	49472126	2	9213	31948.3888
2_MACS_peak_14841_lociStitched	chr4	71858320	71873215	2	8818	9882.8325
3_MACS_peak_2733_lociStitched	chr10	111959967	111974856	3	8339	22597.0353
2_MACS_peak_6221_lociStitched	chr15	32749380	32764268	2	14671	22083.3704
1_MACS_peak_6199_lociStitched	chr15	30827732	30842585	1	14854	19283.6499
3_MACS_peak_18151_lociStitched	chr7	130903065	130917916	3	6678	13079.2757
4_MACS_peak_9571_lociStitched	chr19	7400985	7415831	4	10075	16433.0374
3_MACS_peak_16099_lociStitched	chr5	173314312	173329119	3	12769	20472.1582
3_MACS_peak_8475_lociStitched	chr17	44666933	44681737	3	6732	10894.2636
3_MACS_peak_15282_lociStitched	chr4	186391653	186406448	3	11924	34362.867
5_MACS_peak_11986_lociStitched	chr2	240174639	240189422	5	6047	4183.589
4_MACS_peak_17461_lociStitched	chr7	18534665	18549425	4	7508	5945.3279999999995
3_MACS_peak_7579_lociStitched	chr16	69360309	69375065	3	7668	11306.047199999999
5_MACS_peak_9413_lociStitched	chr19	2082698	2097442	5	7819	6236.7119999999995
3_MACS_peak_15892_lociStitched	chr5	138897059	138911777	3	7930	14622.333
2_MACS_peak_16533_lociStitched	chr6	31694475	31709185	2	11075	23396.255
3_MACS_peak_12317_lociStitched	chr20	35221733	35236431	3	8273	13483.9452
2_MACS_peak_18172_lociStitched	chr7	134845544	134860242	2	7812	25990.4734
4_MACS_peak_19612_lociStitched	chr9	123652600	123667276	4	5982	6539.6256
3_MACS_peak_6316_lociStitched	chr15	41708152	41722804	3	8094	12504.016800000001
2_MACS_peak_8232_lociStitched	chr17	34889440	34904058	2	8174	22657.9
2_MACS_peak_6753_lociStitched	chr15	81280642	81295252	2	7831	21055.932
3_MACS_peak_16595_lociStitched	chr6	33587039	33601624	3	6870	10256.172
3_MACS_peak_1432_lociStitched	chr1	161122850	161137425	3	6381	15485.9375
3_MACS_peak_17993_lociStitched	chr7	105448382	105462952	3	5369	6043.636
3_MACS_peak_15978_lociStitched	chr5	150590033	150604590	3	11780	20518.0915
1_MACS_peak_4133_lociStitched	chr12	12866190	12880741	1	14552	71863.0237
2_MACS_peak_5812_lociStitched	chr14	73918391	73932933	2	8692	25204.1944
2_MACS_peak_8322_lociStitched	chr17	39821208	39835749	2	9039	25554.3534
3_MACS_peak_192_lociStitched	chr1	12098840	12113357	3	7178	8286.3036
3_MACS_peak_923_lociStitched	chr1	94167305	94181811	3	9185	9713.2176
3_MACS_peak_13193_lociStitched	chr22	38022896	38037396	3	9964	11555.050000000001
3_MACS_peak_20016_lociStitched	chrX	19752168	19766654	3	8108	7135.8036
2_MACS_peak_3770_lociStitched	chr11	107434052	107448530	2	7703	15120.8232
3_MACS_peak_16458_lociStitched	chr6	28179115	28193575	3	4364	4606.956
3_MACS_peak_17574_lociStitched	chr7	35726750	35741202	3	12106	23757.642799999998
2_MACS_peak_14916_lociStitched	chr4	87854484	87868931	2	9187	22837.8176
2_MACS_peak_18180_lociStitched	chr7	135654904	135669351	2	12753	20942.3712
2_MACS_peak_18697_lociStitched	chr8	82631978	82646420	2	8095	24154.245000000003
2_MACS_peak_5242_lociStitched	chr13	47229135	47243575	2	10275	10151.32
3_MACS_peak_9300_lociStitched	chr18	74765753	74780192	3	10176	23590.4382
3_MACS_peak_8365_lociStitched	chr17	40705884	40720319	3	6644	14460.983
3_MACS_peak_14358_lociStitched	chr3	169649316	169663744	3	8264	17180.8624
2_MACS_peak_14882_lociStitched	chr4	79686494	79700913	2	8745	16192.537
3_MACS_peak_13740_lociStitched	chr3	48506784	48521194	3	5569	10350.703000000001
2_MACS_peak_2523_lociStitched	chr10	89839078	89853486	2	9416	15814.2208
1_MACS_peak_16380_lociStitched	chr6	26020434	26034835	1	14402	37536.2065
3_MACS_peak_10739_lociStitched	chr2	11883990	11898358	3	12795	22503.1616
3_MACS_peak_1476_lociStitched	chr1	162596157	162610517	3	8212	18304.692
2_MACS_peak_14835_lociStitched	chr4	71567070	71581430	2	13846	30234.980000000003
3_MACS_peak_8702_lociStitched	chr17	66230886	66245244	3	8054	12702.5226
3_MACS_peak_17904_lociStitched	chr7	100020575	100034931	3	7557	30833.8168
3_MACS_peak_10416_lociStitched	chr19	49135890	49150241	3	8654	19794.3343
3_MACS_peak_2950_lociStitched	chr11	2941286	2955618	3	5892	5168.1192
5_MACS_peak_2422_lociStitched	chr10	73619947	73634259	5	5134	4007.3600000000006
2_MACS_peak_19297_lociStitched	chr9	66694689	66708991	2	8978	15664.980599999999
2_MACS_peak_19324_lociStitched	chr9	69877448	69891725	2	8478	13945.7736
3_MACS_peak_601_lociStitched	chr1	40839308	40853582	3	8996	10054.6056
2_MACS_peak_16171_lociStitched	chr5	179222086	179236345	2	7927	20374.685100000002
3_MACS_peak_1050_lociStitched	chr1	115236904	115251135	3	6448	6328.5257
3_MACS_peak_16711_lociStitched	chr6	42738170	42752386	3	10819	27810.7608
3_MACS_peak_1560_lociStitched	chr1	174959199	174973404	3	7834	19166.8065
2_MACS_peak_7876_lociStitched	chr17	4841766	4855950	2	13266	26016.2928
2_MACS_peak_18929_lociStitched	chr8	128800196	128814372	2	10426	27056.3136
1_MACS_peak_15409_lociStitched	chr5	32529503	32543677	1	14175	30150.932800000002
3_MACS_peak_18729_lociStitched	chr8	93020212	93034386	3	12993	27840.570799999998
2_MACS_peak_10178_lociStitched	chr19	40446340	40460512	2	7772	15110.1864
3_MACS_peak_8510_lociStitched	chr17	46088368	46102539	3	5805	7468.117
3_MACS_peak_6473_lociStitched	chr15	59267806	59281960	3	7790	14253.077999999998
3_MACS_peak_3300_lociStitched	chr11	62408290	62422417	3	6954	13210.1577
4_MACS_peak_7106_lociStitched	chr16	10962112	10976229	4	7534	7946.4592999999995
2_MACS_peak_19651_lociStitched	chr9	127622510	127636616	2	10115	18037.3422
3_MACS_peak_17325_lociStitched	chr6	163827033	163841137	3	7602	13537.0192
4_MACS_peak_14426_lociStitched	chr3	182499992	182514094	4	7219	13028.837800000001
2_MACS_peak_7068_lociStitched	chr16	4463742	4477828	2	7297	16121.427000000001
3_MACS_peak_14682_lociStitched	chr4	8429365	8443433	3	7605	8032.8279999999995
2_MACS_peak_5728_lociStitched	chr14	64203489	64217554	2	8177	9596.549500000001
2_MACS_peak_8677_lociStitched	chr17	62489902	62503967	2	7349	10294.1735
2_MACS_peak_3784_lociStitched	chr11	109816260	109830267	2	9283	30540.862800000003
1_MACS_peak_6494_lociStitched	chr15	60871937	60885941	1	14005	44601.3396
2_MACS_peak_12753_lociStitched	chr21	36410376	36424372	2	13073	22866.6648
2_MACS_peak_4311_lociStitched	chr12	48201098	48215091	2	11190	26445.3707
2_MACS_peak_8856_lociStitched	chr17	76915861	76929832	2	7051	8279.2146
3_MACS_peak_2139_lociStitched	chr10	13378053	13392003	3	7694	14043.464999999998
3_MACS_peak_9906_lociStitched	chr19	18197093	18211042	3	7796	8861.7997
1_MACS_peak_14261_lociStitched	chr3	141096658	141110590	1	13933	41862.8736
3_MACS_peak_9265_lociStitched	chr18	60851639	60865570	3	8171	9555.2729
3_MACS_peak_14537_lociStitched	chr3	195264974	195278876	3	10723	17359.4274
3_MACS_peak_5384_lociStitched	chr13	111357036	111370932	3	10007	25683.9768
3_MACS_peak_17134_lociStitched	chr6	135323010	135336899	3	8186	6712.5537
2_MACS_peak_6972_lociStitched	chr16	2009263	2023149	2	9744	17736.5878
3_MACS_peak_404_lociStitched	chr1	27152471	27166355	3	6379	5198.1696
4_MACS_peak_20585_lociStitched	chrX	153706233	153720105	4	10822	17123.5968
2_MACS_peak_11897_lociStitched	chr2	227654114	227667977	2	12838	48810.2367
2_MACS_peak_16286_lociStitched	chr6	10520569	10534399	2	13732	20014.776
3_MACS_peak_7780_lociStitched	chr16	90013888	90027692	3	7645	11124.6436
3_MACS_peak_14617_lociStitched	chr4	1711887	1725691	3	8734	16124.452399999998
4_MACS_peak_12294_lociStitched	chr20	34193684	34207451	4	7371	7291.003199999999
3_MACS_peak_1338_lociStitched	chr1	155099797	155113543	3	7329	16842.9738
2_MACS_peak_15258_lociStitched	chr4	185330331	185344068	2	7514	12150.376499999998
2_MACS_peak_12990_lociStitched	chr22	23153890	23167626	2	8422	10414.6352
2_MACS_peak_16381_lociStitched	chr6	26053778	26067507	2	6910	19366.1274
2_MACS_peak_4184_lociStitched	chr12	25203761	25217469	2	10438	30710.0324
1_MACS_peak_18550_lociStitched	chr8	42741912	42755604	1	13693	50115.4584
2_MACS_peak_11087_lociStitched	chr2	65279328	65293011	2	6695	8486.1966
3_MACS_peak_4624_lociStitched	chr12	92528009	92541659	3	12216	16894.605
3_MACS_peak_16578_lociStitched	chr6	33279327	33292964	3	11164	21939.2056
3_MACS_peak_17218_lociStitched	chr6	149555144	149568776	3	7741	9515.135999999999
4_MACS_peak_7233_lociStitched	chr16	22194659	22208290	4	10450	18461.8264
2_MACS_peak_8370_lociStitched	chr17	40758966	40772597	2	7675	15242.184200000002
2_MACS_peak_56_lociStitched	chr1	1837312	1850928	2	7022	15403.7808
3_MACS_peak_3241_lociStitched	chr11	59577218	59590834	3	3944	4731.5599999999995
3_MACS_peak_5578_lociStitched	chr14	39571597	39585162	3	5451	5826.1675
3_MACS_peak_10554_lociStitched	chr19	55031754	55045308	3	10146	14322.5118
2_MACS_peak_9229_lociStitched	chr18	55285727	55299274	2	7094	18799.171899999998
