REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
1_MACS_peak_2199_lociStitched	chr10	22765505	22773369	1	7865	17455.7208	648	1		LOC100499489	LOC100499489	LOC100499489	0.4575	648	1
3_MACS_peak_4762_lociStitched	chr12	108952918	108963875	3	10749	17435.8741	649	1	ISCU,SART3	FICD,TMEM119	ISCU	ISCU	1.0802	649	1
1_MACS_peak_13594_lociStitched	chr3	31571629	31578806	1	7178	17435.8038	650	1	STT3B		STT3B	STT3B	0.2379	650	1
1_MACS_peak_6025_lociStitched	chr14	100838759	100844234	1	5476	17417.07	651	1	WDR25,WARS	SLC25A47	WARS	WARS	0.4189	651	1
2_MACS_peak_5192_lociStitched	chr13	41577548	41595960	2	12998	17408.546	652	1	ELF1	WBP4,ELF1	ELF1	WBP4	0.2615	652	1
3_MACS_peak_20576_lociStitched	chrX	153616500	153628888	3	7594	17385.3192	653	1	RPL10,SNORA70	EMD,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	DNASE1L1	0.9657	653	1
1_MACS_peak_8130_lociStitched	chr17	27617563	27622523	1	4961	17376.864	654	1	NUFIP2	CRYBA1	NUFIP2	NUFIP2	0.4763	654	1
3_MACS_peak_3562_lociStitched	chr11	71812656	71830921	3	6768	17375.4945	655	1	LRTOMT,C11orf59,C11orf51	LRTOMT,FOLR3,MIR3165,NUMA1	C11orf51	C11orf51	0.7234	655	1
2_MACS_peak_14517_lociStitched	chr3	193812918	193823140	2	9371	17375.3556	656	1		HES1	HES1	HES1	1.9205	656	1
1_MACS_peak_16779_lociStitched	chr6	50250100	50262332	1	12233	17373.1096	657	1			DEFB112	DEFB112	NONE	657	1
1_MACS_peak_4339_lociStitched	chr12	49523338	49528257	1	4920	17361.1186	658	1	TUBA1B	DHH,LMBR1L	TUBA1B	TUBA1B	1.3377	658	1
3_MACS_peak_14537_lociStitched	chr3	195264974	195278876	3	10723	17359.4274	659	1	PPP1R2	APOD	PPP1R2	PPP1R2	0.4268	659	1
1_MACS_peak_16091_lociStitched	chr5	172752643	172758219	1	5577	17319.056	660	1	STC2		STC2	STC2	0.7777	660	1
1_MACS_peak_1225_lociStitched	chr1	150204937	150209939	1	5003	17314.9232	661	1	ANP32E	CA14,C1orf54,C1orf51,APH1A	ANP32E	ANP32E	0.7179	661	1
1_MACS_peak_2037_lociStitched	chr1	245024610	245030526	1	5917	17312.5824	662	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	FAM36A	0.844	662	1
2_MACS_peak_3319_lociStitched	chr11	62619620	62629301	2	7788	17299.947	663	1	SLC3A2,SNHG1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD27,SNORD28,SNORD26,SNORD25	SLC3A2,NXF1,STX5,WDR74	SLC3A2	WDR74	1.8903	663	1
1_MACS_peak_6460_lociStitched	chr15	57209059	57214395	1	5337	17291.308	664	1	TCF12,LOC145783		TCF12	TCF12	0.1589	664	1
1_MACS_peak_1010_lociStitched	chr1	111172770	111181051	1	8282	17245.1825	665	1		KCNA2,KCNA3	KCNA2	KCNA3	1.2271	665	1
2_MACS_peak_5616_lociStitched	chr14	50465416	50476244	2	6943	17191.6156	666	1	C14orf182		C14orf182	C14orf182	0.5192	666	1
3_MACS_peak_10451_lociStitched	chr19	49990040	50005306	3	10206	17189.516	667	1	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1	RPS11	PIH1D1	0.8671	667	1
6_MACS_peak_7553_lociStitched	chr16	68270840	68307454	6	11341	17182.9502	668	1	PLA2G15,SLC7A6	PRMT7,ESRP2,SLC7A6OS	SLC7A6	SLC7A6OS	0.4981	668	1
3_MACS_peak_14358_lociStitched	chr3	169649316	169663744	3	8264	17180.8624	669	1	SAMD7,LOC100128164	SEC62	SAMD7	SAMD7	0.4946	669	1
1_MACS_peak_1244_lociStitched	chr1	150944964	150952348	1	7385	17126.4496	670	1	LASS2	SETDB1,ANXA9,PRUNE,FAM63A	LASS2	LASS2	0.9315	670	1
1_MACS_peak_4097_lociStitched	chr12	9799458	9805344	1	5887	17124.1398	671	1	LOC374443	CLEC2D,KLRB1	LOC374443	LOC374443	0.9051	671	1
4_MACS_peak_20585_lociStitched	chrX	153706233	153720105	4	10822	17123.5968	672	1	LAGE3,UBL4A,SLC10A3	ATP6AP1,GDI1,FAM50A,PLXNA3,FAM3A	UBL4A	UBL4A	1.242	672	1
