REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X11_0EWX_0229Kronos_MM1S.No.Treatment.1_H3K27Ac_hs.dm_i20.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_2131_lociStitched	chr1	183438624	183451323	3	8917	49193.3862	3629.3742	620	SMG7		SMG7	SMG7	0.4423	620	1
3_MACS_peak_22256_lociStitched	chr5	86408444	86420257	3	8913	30413.7498	2173.592	621	MIR4280		MIR4280	MIR4280	0.3971	621	1
4_MACS_peak_18776_lociStitched	chr3	50353797	50376695	4	8913	31576.342	3590.4064	622	HYAL2,TUSC2,RASSF1	SEMA3B,C3orf45,CYB561D2,IFRD2,NAT6,HYAL3,HYAL1,ZMYND10,NPRL2,TMEM115	TUSC2	ZMYND10	1.1482	622	1
2_MACS_peak_11651_lociStitched	chr17	46528018	46537768	2	8909	27004.575	2594.475	623		SKAP1	SKAP1	NONE	NONE	623	1
5_MACS_peak_25988_lociStitched	chr7	101376464	101398427	5	8902	13360.0929	2973.7902	624			CUX1	CUX1	0.0291	624	1
2_MACS_peak_20680_lociStitched	chr4	71542183	71555189	2	8886	33158.797	2442.5268	625	UTP3	ENAM,RUFY3,IGJ	UTP3	IGJ	0.9594	625	1
3_MACS_peak_559_lociStitched	chr1	36614170	36627515	3	8881	36872.235	2508.86	626	MAP7D1,TRAPPC3	COL8A2	MAP7D1	MAP7D1	0.4767	626	1
4_MACS_peak_23685_lociStitched	chr6	31618995	31634878	4	8878	37215.4573	2590.5173	627	APOM,CSNK2B,BAT3,C6orf47,GPANK1	AIF1,BAT2,SNORA38,LY6G5B,LY6G6F,LY6G6D,LY6G5C,BAT5,LY6G6E	C6orf47	SNORA38	1.3929	627	1
2_MACS_peak_25287_lociStitched	chr7	26002286	26011667	2	8876	82772.3154	2571.3321	628		MIR148A	MIR148A	MIR148A	2.68	628	1
1_MACS_peak_15465_lociStitched	chr2	158293486	158302351	1	8866	51562.386	2042.496	629	CYTIP		CYTIP	CYTIP	1.2511999999999999	629	1
2_MACS_peak_10791_lociStitched	chr16	89033635	89046105	2	8864	23675.542	1330.549	630	CBFA2T3	CBFA2T3	CBFA2T3	CBFA2T3	0.188	630	1
2_MACS_peak_11554_lociStitched	chr17	42287095	42299760	2	8858	22149.8185	1918.7475	631	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,SLC4A1	UBTF	TMUB2	1.0271	631	1
1_MACS_peak_2453_lociStitched	chr1	209275728	209284583	1	8856	54133.2715	2862.8215	632			LOC642587	LOC642587	NONE	632	1
4_MACS_peak_4322_lociStitched	chr11	6623902	6641222	4	8855	16881.804	2904.564	633	ILK,RRP8,TAF10,TPP1	DCHS1	TAF10	TAF10	0.8278	633	1
2_MACS_peak_8270_lociStitched	chr14	65813274	65825423	2	8854	17477.5514	1083.6908	634			FUT8	FUT8	NONE	634	1
2_MACS_peak_10600_lociStitched	chr16	70461161	70474064	2	8853	28900.1394	2135.4465	635	ST3GAL2	FUK	ST3GAL2	ST3GAL2	0.7379	635	1
3_MACS_peak_20519_lociStitched	chr4	40622459	40634235	3	8847	27194.3168	2165.6064	636	RBM47		RBM47	RBM47	0.1788	636	1
3_MACS_peak_22881_lociStitched	chr5	150590391	150604746	3	8847	17296.3395	2474.802	637	CCDC69	GM2A	CCDC69	CCDC69	0.31279999999999997	637	1
1_MACS_peak_25877_lociStitched	chr7	92436913	92445739	1	8827	38808.8046	1997.3238	638	CDK6		CDK6	CDK6	0.33890000000000003	638	1
3_MACS_peak_17297_lociStitched	chr21	30436348	30452510	3	8822	28799.0678	2711.9836	639	CCT8	USP16,C21orf7,RWDD2B	CCT8	CCT8	0.8826999999999999	639	1
2_MACS_peak_9331_lociStitched	chr15	70386872	70396316	2	8820	28359.3876	1910.5212	640	TLE3	MIR629	TLE3	TLE3	0.45089999999999997	640	1
6_MACS_peak_9793_lociStitched	chr16	430913	452891	6	8819	10883.5056	2621.9754	641	LOC100134368,NME4,DECR2,TMEM8A	RAB11FIP3,AXIN1,MRPL28	NME4	NME4	0.5214	641	1
2_MACS_peak_20973_lociStitched	chr4	103532196	103542782	2	8816	30790.4396	2353.2678	642	NFKB1		NFKB1	NFKB1	0.31579999999999997	642	1
3_MACS_peak_27673_lociStitched	chr8	126647749	126661270	3	8816	25238.2986	2871.8604	643			TRIB1	TRIB1	1.8261	643	1
4_MACS_peak_14126_lociStitched	chr2	20615792	20630244	4	8816	26841.6996	2610.0312	644		RHOB	RHOB	RHOB	0.40279999999999994	644	1
2_MACS_peak_2636_lociStitched	chr1	226062565	226071530	2	8806	34837.0935	2736.118	645	TMEM63A	EPHX1,LEFTY1,PYCR2	TMEM63A	LEFTY1	1.307	645	1
2_MACS_peak_23605_lociStitched	chr6	27857318	27871768	2	8801	38395.095	2400.145	646	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	HIST1H2BO	3.2211	646	1
5_MACS_peak_12217_lociStitched	chr17	80447655	80465711	5	8799	19823.6824	2999.1016	647		NARF,FOXK2,C17orf62	FOXK2	C17orf62	1.4456	647	1
1_MACS_peak_2261_lociStitched	chr1	197740001	197748793	1	8793	46687.2784	2614.7408	648	DENND1B		DENND1B	DENND1B	0.11590000000000003	648	1
2_MACS_peak_4027_lociStitched	chr10	112216320	112226016	2	8787	60993.6576	2248.5024	649		DUSP5	DUSP5	DUSP5	2.168	649	1
1_MACS_peak_11873_lociStitched	chr17	62132988	62141749	1	8762	11446.2465	1569.9712	650	ERN1	ICAM2	ICAM2	NONE	NONE	650	1
1_MACS_peak_16490_lociStitched	chr20	9490030	9498782	1	8753	25819.2752	1774.0304	651	C20orf103		C20orf103	C20orf103	0.9306999999999999	651	1
3_MACS_peak_11144_lociStitched	chr17	19206102	19221523	3	8749	38942.6513	2550.6334	652	EPN2	MIR1180,B9D1	MIR1180	B9D1	0.01680000000000001	652	1
1_MACS_peak_15612_lociStitched	chr2	173419355	173428098	1	8744	19339.516	1522.1563	653	PDK1		PDK1	PDK1	0.6565	653	1
1_MACS_peak_1322_lociStitched	chr1	111172726	111181469	1	8744	41904.3247	1558.0026	654		KCNA2,KCNA3	KCNA2	KCNA3	0.7415	654	1
2_MACS_peak_5844_lociStitched	chr12	9587717	9602037	2	8742	27574.592	2815.312	655	DDX12		DDX12	DDX12	0.9678	655	1
3_MACS_peak_29947_lociStitched	chrX	129298723	129311290	3	8737	18194.5026	1423.8411	656	RAB33A,AIFM1	AIFM1	RAB33A	RAB33A	0.4174	656	1
4_MACS_peak_345_lociStitched	chr1	25557957	25574990	4	8733	28303.7361	3089.7862	657	SYF2,C1orf63	RHD	SYF2	SYF2	0.3185	657	1
1_MACS_peak_14855_lociStitched	chr2	86220089	86228815	1	8727	53696.3136	2005.2348	658		LOC90784	LOC90784	NONE	NONE	658	1
2_MACS_peak_18010_lociStitched	chr22	39860707	39870137	2	8727	21760.668	1837.907	659	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	ATF4	2.1907	659	1
3_MACS_peak_17753_lociStitched	chr22	27005072	27014952	3	8724	40154.296	2487.784	660	CRYBB1	CRYBA4,MIAT,TPST2	CRYBB1	CRYBB1	1.5379	660	1
2_MACS_peak_28900_lociStitched	chr9	130672455	130681229	2	8722	30677.4136	1567.0364	661	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	ST6GALNAC4	1.5312999999999999	661	1
4_MACS_peak_14780_lociStitched	chr2	74681516	74700935	4	8719	24904.8675	3083.7372	662	INO80B,WBP1,MOGS,MRPL53,CCDC142	WDR54,TTC31,LOC151534,TLX2,C2orf81,RTKN,LBX2,PCGF1	MOGS	MOGS	0.8285	662	1
3_MACS_peak_1372_lociStitched	chr1	115236670	115251387	3	8716	17351.343	1415.7754	663	AMPD1,NRAS	DENND2C,CSDE1	AMPD1	AMPD1	0.4923	663	1
3_MACS_peak_20160_lociStitched	chr3	197450305	197464843	3	8713	41968.2984	3961.605	664	KIAA0226	FYTTD1,MIR922	KIAA0226	KIAA0226	0.7789	664	1
2_MACS_peak_27764_lociStitched	chr8	134576800	134585944	2	8703	47191.2696	2022.6528	665	ST3GAL1		ST3GAL1	ST3GAL1	0.6903999999999999	665	1
2_MACS_peak_25569_lociStitched	chr7	52774444	52788451	2	8698	24435.2115	1997.3982	666			POM121L12	POM121L12	NONE	666	1
2_MACS_peak_26864_lociStitched	chr8	28195113	28207418	2	8695	38936.7115	2607.4295	667	PNOC,ZNF395		PNOC	PNOC	0.796	667	1
1_MACS_peak_5539_lociStitched	chr11	119591912	119600586	1	8675	16716.5328	1331.459	668	PVRL1		PVRL1	PVRL1	0.5830000000000001	668	1
5_MACS_peak_29657_lociStitched	chrX	70837342	70857641	5	8674	13906.8449	1981.1824	669	BCYRN1,CXCR3	ACRC	CXCR3	CXCR3	0.6528	669	1
4_MACS_peak_7442_lociStitched	chr13	42061790	42078036	4	8667	19660.9092	1424.7742	670		C13orf15	C13orf15	C13orf15	0.0020999999999999908	670	1
2_MACS_peak_28963_lociStitched	chr9	132645916	132657874	2	8663	53498.8962	2476.5018	671	FNBP1	USP20,C9orf78	USP20	USP20	0.29410000000000003	671	1
4_MACS_peak_11613_lociStitched	chr17	45265281	45284090	4	8658	28388.4237	3331.0739	672	CDC27	MYL4,ITGB3	CDC27	MYL4	0.6138	672	1
6_MACS_peak_8308_lociStitched	chr14	70159324	70184166	6	8657	8995.2882	1669.3824	673	KIAA0247	SRSF5	SRSF5	SRSF5	0.4909	673	1
3_MACS_peak_8629_lociStitched	chr14	103271094	103286909	3	8651	14915.1265	1274.689	674	TRAF3		TRAF3	TRAF3	0.1736	674	1
3_MACS_peak_23473_lociStitched	chr6	20400982	20416880	3	8641	24972.5784	2267.0548	675	E2F3		E2F3	E2F3	0.19310000000000002	675	1
3_MACS_peak_784_lociStitched	chr1	46790096	46807487	3	8641	32237.6967	2940.8181	676	NSUN4	UQCRH,LRRC41	NSUN4	UQCRH	0.5285	676	1
3_MACS_peak_24365_lociStitched	chr6	106585425	106595719	3	8638	36352.2316	2150.4166	677		PRDM1	PRDM1	PRDM1	3.4347	677	1
3_MACS_peak_17352_lociStitched	chr21	34696087	34712490	3	8637	46259.7406	4369.7592	678	IFNAR1		IFNAR1	IFNAR1	0.9674000000000001	678	1
3_MACS_peak_29195_lociStitched	chrX	11440200	11454374	3	8627	19930.0614	1508.1136	679	ARHGAP6		AMELX	AMELX	NONE	679	1
2_MACS_peak_13785_lociStitched	chr19	49457497	49472016	2	8615	15658.7415	2330.2995	680	BAX,FTL,GYS1	DHDH,RUVBL2,LHB	FTL	FTL	0.9931999999999999	680	1
2_MACS_peak_16715_lociStitched	chr20	32461806	32473742	2	8611	64559.4368	2640.2432	681			CHMP4B	CHMP4B	1.6648999999999998	681	1
2_MACS_peak_9769_lociStitched	chr15	101737767	101751494	2	8605	43962.0902	2281.4274	682	CHSY1		CHSY1	CHSY1	0.5508	682	1
1_MACS_peak_6857_lociStitched	chr12	102870858	102879425	1	8568	55533.8641	1824.771	683	IGF1		IGF1	IGF1	0.5356	683	1
4_MACS_peak_1762_lociStitched	chr1	155972832	155991221	4	8562	13953.5732	4163.2696	684	SSR2	ROBLD3,RAB25,ARHGEF2,UBQLN4	SSR2	ARHGEF2	1.9556999999999998	684	1
3_MACS_peak_25599_lociStitched	chr7	63764504	63782183	3	8561	16593.5094	2393.7366	685	ZNF736		ZNF736	ZNF736	0.075	685	1
3_MACS_peak_16260_lociStitched	chr2	235390589	235406000	3	8558	16757.9214	1525.689	686	ARL4C		ARL4C	ARL4C	0.5005	686	1
3_MACS_peak_28113_lociStitched	chr9	33152444	33168286	3	8554	19452.3918	2474.5204	687	B4GALT1		B4GALT1	B4GALT1	0.22940000000000002	687	1
1_MACS_peak_27671_lociStitched	chr8	126441069	126449621	1	8553	35347.9816	1981.4984	688	TRIB1		TRIB1	TRIB1	1.8261	688	1
2_MACS_peak_18198_lociStitched	chr22	50906940	50920888	2	8551	17015.1652	1902.5072	689	ADM2,SBF1	MIOX,NCAPH2,LMF2,SCO2,TYMP	SBF1	SCO2	1.2368999999999999	689	1
3_MACS_peak_16325_lociStitched	chr2	241499260	241509438	3	8546	21740.208	1078.868	690	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	RNPEPL1	RNPEPL1	0.7938000000000001	690	1
4_MACS_peak_17029_lociStitched	chr20	50776907	50797991	4	8546	23563.4784	3033.9876	691	ZFP64		ZFP64	ZFP64	0.2158	691	1
1_MACS_peak_11434_lociStitched	chr17	38016428	38024968	1	8541	34600.664	1795.962	692	ZPBP2,IKZF3	GSDMB	IKZF3	IKZF3	0.9712000000000001	692	1
3_MACS_peak_7813_lociStitched	chr13	111350845	111369221	3	8539	23501.0664	2859.3056	693	ING1,CARS2		CARS2	CARS2	0.052500000000000005	693	1
2_MACS_peak_19634_lociStitched	chr3	151911024	151919614	2	8533	18331.06	1569.393	694			MBNL1	MBNL1	0.17220000000000002	694	1
5_MACS_peak_28186_lociStitched	chr9	36136359	36153333	5	8520	16656.5862	3211.4808	695	GLIPR2	CCIN,CLTA	GLIPR2	GLIPR2	0.32399999999999995	695	1
2_MACS_peak_28905_lociStitched	chr9	130731578	130744185	2	8511	30943.8815	2497.4467	696	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	PIP5KL1	1.2164	696	1
1_MACS_peak_1847_lociStitched	chr1	160676609	160685111	1	8503	35619.129	3204.4038	697	CD48	SLAMF7	CD48	CD48	1.3542	697	1
5_MACS_peak_11622_lociStitched	chr17	45681658	45702827	5	8500	10580.2662	2906.5037	698	NPEPPS	KPNB1	KPNB1	KPNB1	0.39690000000000003	698	1
2_MACS_peak_5753_lociStitched	chr12	4251192	4263552	2	8499	22115.748	2374.356	699			CCND2	CCND2	1.3826	699	1
3_MACS_peak_13118_lociStitched	chr19	11038354	11053507	3	8496	28955.8677	2395.6893	700	C19orf52,YIPF2	SMARCA4	C19orf52	C19orf52	0.2653	700	1
1_MACS_peak_25583_lociStitched	chr7	55597567	55606054	1	8488	81385.2378	2075.0715	701	VOPP1		VOPP1	VOPP1	1.8579	701	1
4_MACS_peak_8517_lociStitched	chr14	93034152	93052990	4	8483	29046.3122	2032.6202	702	RIN3		RIN3	RIN3	0.14229999999999998	702	1
2_MACS_peak_17057_lociStitched	chr20	52345439	52358541	2	8468	24813.8778	2506.4126	703			SUMO1P1	SUMO1P1	0.6765	703	1
3_MACS_peak_6089_lociStitched	chr12	31243730	31254756	3	8460	25031.2252	2140.1466	704	DDX11		DDX11	DDX11	1.0941	704	1
2_MACS_peak_6760_lociStitched	chr12	94541087	94552858	2	8459	19901.2297	2037.5601	705	PLXNC1		PLXNC1	PLXNC1	0.7855	705	1
2_MACS_peak_26388_lociStitched	chr7	137664756	137673856	2	8446	22806.42	2831.92	706	CREB3L2		CREB3L2	CREB3L2	0.23550000000000001	706	1
2_MACS_peak_147_lociStitched	chr1	11623153	11632426	2	8446	29855.3508	1885.2009	707			FBXO44	FBXO44	NONE	707	1
2_MACS_peak_6893_lociStitched	chr12	105618279	105630672	2	8444	11660.5737	2086.9812	708	APPL2		APPL2	APPL2	0.0983	708	1
2_MACS_peak_2298_lociStitched	chr1	200986670	200996777	2	8440	44214.0822	2832.9921	709	KIF21B		KIF21B	KIF21B	0.6187	709	1
3_MACS_peak_22442_lociStitched	chr5	112196092	112217078	3	8434	20060.5174	3147.9	710	SRP19,REEP5		SRP19	SRP19	0.5369999999999999	710	1
2_MACS_peak_26099_lociStitched	chr7	106504327	106513488	2	8431	31554.1484	2878.3862	711	PIK3CG		PIK3CG	PIK3CG	0.6039000000000001	711	1
3_MACS_peak_4887_lociStitched	chr11	64877664	64890862	3	8425	21681.6744	3010.4638	712	C11orf2,TM7SF2,MRPL49,ZNHIT2,FAU	ZFPL1,SPDYC,CDCA5,SYVN1	ZNHIT2	SYVN1	2.0098	712	1
2_MACS_peak_1342_lociStitched	chr1	112134712	112148122	2	8424	17538.939	1418.778	713	LOC100129269	RAP1A,ADORA3	LOC100129269	LOC100129269	0.6769	713	1
3_MACS_peak_16093_lociStitched	chr2	220109469	220120366	3	8410	20552.8317	1887.3604	714	STK16,TUBA4B,GLB1L,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1	TUBA4B	DNAJB2	0.6386000000000001	714	1
3_MACS_peak_9575_lociStitched	chr15	85277062	85293291	3	8394	35476.594	2744.3239	715	ZNF592	SEC11A	ZNF592	ZNF592	0.1736	715	1
1_MACS_peak_353_lociStitched	chr1	25869662	25878048	1	8387	31034.0702	2046.184	716	LDLRAP1		LDLRAP1	LDLRAP1	1.0642	716	1
3_MACS_peak_23718_lociStitched	chr6	32805289	32823249	3	8383	31993.944	3850.624	717	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	PSMB8	1.0171000000000001	717	1
2_MACS_peak_13648_lociStitched	chr19	44257537	44271754	2	8378	45649.3653	2847.6651	718	C19orf61,KCNN4	IRGC,LYPD5	C19orf61	C19orf61	0.4892	718	1
3_MACS_peak_18331_lociStitched	chr3	13455189	13470696	3	8378	26012.9925	2456.3088	719	NUP210		NUP210	NUP210	0.3484	719	1
2_MACS_peak_27613_lociStitched	chr8	124046567	124055498	2	8373	22210.5039	1911.234	720	DERL1	WDR67	DERL1	DERL1	0.5258	720	1
4_MACS_peak_11098_lociStitched	chr17	17725226	17744576	4	8372	15286.5	3012.795	721	SREBF1	SMCR5,MIR33B	SREBF1	SREBF1	0.3456	721	1
3_MACS_peak_17967_lociStitched	chr22	39095792	39105936	3	8335	39797.9552	2154.5856	722	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	GTPBP1	0.9470000000000001	722	1
2_MACS_peak_29894_lociStitched	chrX	119435055	119444535	2	8333	24135.132	1008.672	723	FAM70A		FAM70A	FAM70A	0.39690000000000003	723	1
2_MACS_peak_23659_lociStitched	chr6	30649151	30659370	2	8333	18859.1645	1915.0406	724	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	TUBB	1.3124	724	1
4_MACS_peak_4908_lociStitched	chr11	65306896	65326319	4	8328	14015.6368	2915.3923	725	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	MALAT1	4.6873000000000005	725	1
3_MACS_peak_25284_lociStitched	chr7	25979763	25994350	3	8315	31993.6671	2631.4948	726	MIR148A		MIR148A	MIR148A	2.68	726	1
1_MACS_peak_14660_lociStitched	chr2	66659587	66667900	1	8314	28666.5492	1225.3362	727	MEIS1		MEIS1	MEIS1	0.1479	727	1
3_MACS_peak_20091_lociStitched	chr3	193848168	193860380	3	8313	20528.372	2704.958	728	HES1		HES1	HES1	1.3058999999999998	728	1
1_MACS_peak_4775_lociStitched	chr11	60604777	60613087	1	8311	32364.126	2246.193	729	CCDC86	ZP1,GPR44	CCDC86	CCDC86	1.5882999999999998	729	1
2_MACS_peak_8094_lociStitched	chr14	50465329	50476784	2	8300	45262.1415	1262.341	730	C14orf182		C14orf182	C14orf182	1.2105	730	1
2_MACS_peak_5203_lociStitched	chr11	82705150	82719885	2	8288	30844.7755	2611.042	731	RAB30	SNORA70E	SNORA70E	NONE	NONE	731	1
2_MACS_peak_5481_lociStitched	chr11	116794754	116803108	2	8283	23907.4772	1588.9308	732	SIK3		APOA1	APOA1	NONE	732	1
3_MACS_peak_1798_lociStitched	chr1	157142398	157153188	3	8283	20853.833	3113.994	733		CYCSP52,ETV3	ETV3	ETV3	0.5955999999999999	733	1
3_MACS_peak_17476_lociStitched	chr21	43639121	43655844	3	8276	38576.6164	4143.9594	734	ABCG1		ABCG1	ABCG1	0.33629999999999993	734	1
4_MACS_peak_11033_lociStitched	chr17	9915704	9930546	4	8236	19661.1974	2342.0676	735	GAS7		GAS7	GAS7	0.040200000000000014	735	1
1_MACS_peak_13886_lociStitched	chr19	55764135	55772368	1	8234	36677.1917	1929.8152	736	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	HSPBP1	1.4258	736	1
2_MACS_peak_15449_lociStitched	chr2	153914500	153927840	2	8230	19170.914	2347.84	737			ARL6IP6	ARL6IP6	NONE	737	1
3_MACS_peak_28440_lociStitched	chr9	92040425	92058321	3	8227	19018.0792	3287.4952	738	SEMA4D		SEMA4D	SEMA4D	0.13689999999999997	738	1
1_MACS_peak_4734_lociStitched	chr11	58339861	58348075	1	8215	64126.698	1826.7936	739	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	LPXN	1.1247	739	1
3_MACS_peak_9655_lociStitched	chr15	90721303	90736271	3	8211	37198.4736	2704.7176	740	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	SEMA4B	0.6512	740	1
3_MACS_peak_17935_lociStitched	chr22	38067868	38083350	3	8204	17867.7762	2266.5648	741	LGALS1,NOL12	SH3BP1,PDXP,TRIOBP	LGALS1	LGALS1	0.6453	741	1
2_MACS_peak_4277_lociStitched	chr11	2792907	2801164	2	8200	33089.1018	1774.4293	742	KCNQ1		KCNQ1OT1	KCNQ1OT1	NONE	742	1
2_MACS_peak_25213_lociStitched	chr7	20476621	20489687	2	8198	18523.6682	2325.748	743			ITGB8	ITGB8	NONE	743	1
1_MACS_peak_16945_lociStitched	chr20	45979032	45987228	1	8197	41281.6128	1472.8212	744	ZMYND8	LOC100131496	ZMYND8	ZMYND8	0.2749	744	1
1_MACS_peak_19623_lociStitched	chr3	150315235	150323426	1	8192	35458.839	1847.0705	745	SELT		SELT	SELT	0.8581000000000001	745	1
3_MACS_peak_6354_lociStitched	chr12	53763687	53776637	3	8182	25840.43	2281.79	746	SP1	AMHR2,AAAS,SP7	SP1	AAAS	0.46470000000000006	746	1
4_MACS_peak_14682_lociStitched	chr2	68941467	68963502	4	8179	28041.741	3818.6655	747	ARHGAP25	ARHGAP25	ARHGAP25	ARHGAP25	0.20899999999999996	747	1
2_MACS_peak_20192_lociStitched	chr4	1712547	1724938	2	8178	27688.9286	1764.4784	748	TACC3,SLBP,TMEM129	FAM53A	TMEM129	TMEM129	1.6957	748	1
2_MACS_peak_23996_lociStitched	chr6	52527726	52536490	2	8168	22292.1104	2072.686	749	LOC730101,TMEM14A		LOC730101	LOC730101	1.3538999999999999	749	1
3_MACS_peak_17979_lociStitched	chr22	39409191	39422006	3	8163	24467.6795	2290.0405	750	APOBEC3C,APOBEC3D	APOBEC3B,APOBEC3F	APOBEC3D	APOBEC3B	1.1424	750	1
1_MACS_peak_12057_lociStitched	chr17	74257552	74265711	1	8160	34628.4278	1591.8209	751	FAM100B	RNF157,QRICH2	FAM100B	FAM100B	2.1099	751	1
3_MACS_peak_13815_lociStitched	chr19	50369490	50382218	3	8159	46505.5664	2628.332	752	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	AKT1S1	2.3977	752	1
3_MACS_peak_14255_lociStitched	chr2	31430349	31443295	3	8159	12424.2762	2413.1344	753	CAPN14	EHD3	CAPN14	CAPN14	0.1482	753	1
3_MACS_peak_14850_lociStitched	chr2	86080406	86090933	3	8158	14013.5424	1942.2315	754	ST3GAL5		ST3GAL5	ST3GAL5	0.33609999999999995	754	1
3_MACS_peak_28120_lociStitched	chr9	33286881	33299028	3	8150	34182.8727	2535.0789	755	NFX1	SPINK4,CHMP5,BAG1	NFX1	NFX1	0.3482	755	1
3_MACS_peak_1989_lociStitched	chr1	168302295	168318234	3	8143	14271.7806	3999.0951	756		MIR557	MIR557	NONE	NONE	756	1
3_MACS_peak_18188_lociStitched	chr22	50679620	50690137	3	8137	19647.8594	1825.7512	757	TUBGCP6,HDAC10	SELO,MAPK12,MAPK11	TUBGCP6	TUBGCP6	0.395	757	1
3_MACS_peak_28792_lociStitched	chr9	123653348	123667623	3	8135	36582.5425	2676.5625	758	TRAF1	LOC253039,PSMD5,PHF19	TRAF1	PHF19	1.1109	758	1
4_MACS_peak_11770_lociStitched	chr17	55553281	55565528	4	8129	13074.8972	2213.0329	759	MSI2		MSI2	MSI2	0.1976	759	1
2_MACS_peak_19802_lociStitched	chr3	169887594	169900140	2	8113	24557.5404	2873.034	760	PHC3	PRKCI	PHC3	PHC3	0.429	760	1
2_MACS_peak_2288_lociStitched	chr1	200589112	200598713	2	8107	20182.2621	2448.255	761	KIF14	DDX59	KIF14	DDX59	0.32839999999999997	761	1
3_MACS_peak_21733_lociStitched	chr5	14594094	14604112	3	8098	10940.6578	1775.1896	762	FAM105A		FAM105A	FAM105A	0.2148	762	1
3_MACS_peak_23806_lociStitched	chr6	36718846	36727264	3	8096	16469.817	2009.3766	763	CPNE5		CDKN1A	CDKN1A	NONE	763	1
2_MACS_peak_20486_lociStitched	chr4	38664313	38673905	2	8095	17714.5056	1450.3104	764	KLF3,FLJ13197		FLJ13197	FLJ13197	0.1847	764	1
2_MACS_peak_13534_lociStitched	chr19	39338741	39349078	2	8083	45187.1618	1681.8299	765	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	1.5849	765	1
2_MACS_peak_1697_lociStitched	chr1	154296720	154308021	2	8080	60829.8927	3002.6757	766	AQP10,ATP8B2		ATP8B2	ATP8B2	2.5785	766	1
2_MACS_peak_4810_lociStitched	chr11	62357766	62370182	2	8079	21333.1712	2509.2736	767	TUT1,MTA2,EML3	ROM1,AHNAK,EEF1G,B3GAT3,GANAB	TUT1	EEF1G	1.5139	767	1
3_MACS_peak_27960_lociStitched	chr9	5762618	5776766	3	8074	19703.9196	2508.4404	768	KIAA1432		ERMP1	ERMP1	NONE	768	1
3_MACS_peak_1857_lociStitched	chr1	161028913	161041502	3	8069	36895.8412	3237.8908	769	ARHGAP30,PVRL4	KLHDC9,NIT1,F11R,TSTD1,USF1,PFDN2	ARHGAP30	USF1	2.7111	769	1
2_MACS_peak_326_lociStitched	chr1	24710298	24720361	2	8067	19012.0259	2060.9024	770	C1orf201	NIPAL3	C1orf201	C1orf201	0.2849	770	1
3_MACS_peak_3530_lociStitched	chr10	72249284	72260676	3	8060	29071.2448	2277.2608	771	KIAA1274	NODAL	KIAA1274	KIAA1274	0.5066999999999999	771	1
1_MACS_peak_10834_lociStitched	chr17	977532	985586	1	8055	31098.9102	1484.3522	772	ABR		ABR	ABR	0.23589999999999997	772	1
5_MACS_peak_1735_lociStitched	chr1	155210191	155233010	5	8053	14300.6673	5529.0437	773	GBA,FAM189B,SCAMP3,CLK2	MIR92B,MTX1,HCN3,FDPS,MUC1,THBS3,GBAP1,PKLR	FAM189B	FDPS	0.5797	773	1
2_MACS_peak_14319_lociStitched	chr2	37871725	37884176	2	8050	21328.563	2399.3077	774	CDC42EP3		CDC42EP3	CDC42EP3	0.6720999999999999	774	1
2_MACS_peak_2350_lociStitched	chr1	203722244	203736403	2	8046	53189.6994	3637.4471	775	LAX1	SNORA77,ZC3H11A,ZBED6	LAX1	LAX1	1.893	775	1
2_MACS_peak_26366_lociStitched	chr7	134670626	134682315	2	8045	35771.8467	3396.8234	776	AGBL3		AGBL3	AGBL3	0.1237	776	1
3_MACS_peak_28681_lociStitched	chr9	112668862	112683245	3	8045	43360.4301	2824.8212	777	PALM2,PALM2-AKAP2		PALM2	PALM2	0.17220000000000002	777	1
2_MACS_peak_18067_lociStitched	chr22	42141629	42151913	2	8044	29046.1296	2236.77	778	MEI1	CCDC134	CCDC134	CCDC134	0.13579999999999998	778	1
