GENE_ID	locusLine	bin_1_KMS28BM_jia.bam
NM_001142617	chr15(.):74466807-74506371	0.364
NM_022369	chr15(.):74466807-74500220	0.2215
NM_001142618	chr15(.):74466807-74500556	0.2213
NM_005545	chr15(.):74461086-74474212	0.0807
NM_201526	chr15(.):74461904-74474212	0.0808
NM_001142620	chr15(.):74481728-74506371	0.5545
NM_001199041	chr15(.):74466807-74505395	0.3497
NM_001199040	chr15(.):74466807-74507046	0.3619
NM_001127190	chr15(.):75069424-75100539	1.2106
NM_000761	chr15(.):75036183-75053941	0.0488
NM_000499	chr15(.):75006882-75022877	0.0321
NM_021819	chr15(.):75100193-75123099	0.0867
NM_001030005	chr15(.):75113950-75129136	0.0672
NR_003011	chr15(.):83419696-83429823	0.2246
NM_001007122	chr15(.):83423023-83479806	0.3834
NM_002168	chr15(.):90622211-90650708	1.034
NM_198925	chr15(.):90739561-90777892	0.2113
NM_001013657	chr15(.):90772486-90790312	0.2194
NM_020210	chr15(.):90723151-90777892	0.7198
NM_006384	chr15(.):90768476-90782279	0.2702
NM_001143785	chr15(.):91422664-91444006	0.0587
NM_198527	chr15(.):91469154-91480774	1.4807
NM_001143784	chr15(.):91423275-91444006	0.0596
NM_006122	chr15(.):91442419-91470815	0.2833
NM_002005	chr15(.):91422687-91444006	0.0587
NM_001017919	chr15(.):91493105-91511355	0.4749
NR_033769	chr15(.):93333713-93345338	0.1101
NR_036136	chr15(.):93442628-93452705	2.8705
NR_037600	chr15(.):93421072-93446977	2.128
NR_037602	chr15(.):93421525-93446977	2.1644
NM_003090	chr15(.):101816714-101840460	0.5171
NM_203472	chr15(.):101806213-101822700	0.3898
NM_014918	chr15(.):101710927-101797137	0.5866
NM_015092	chr16(.):18811174-18942726	0.3379
NM_152652	chr16(.):30402056-30415715	0.2915
NM_001257	chr16(.):82655577-83835199	0.09
NM_001172666	chr16(.):635076-684273	0.3451
NM_021168	chr16(.):635172-684273	0.3456
NM_001172663	chr16(.):634356-684273	0.3405
NM_001172664	chr16(.):634668-684273	0.3425
NM_003470	chr16(.):8980950-9062341	0.3996
NM_015914	chr16(.):11767942-11841648	1.3245
NM_004862	chr16(.):11636577-11685229	0.5783
NM_001136472	chr16(.):11636577-11685806	0.5717
NR_024320	chr16(.):11636577-11686322	0.5659
NM_022166	chr16(.):17191180-17569738	0.3475
NR_027155	chr16(.):21453003-21518552	0.2097
NM_001142466	chr16(.):46914101-46970201	0.4136
NM_133443	chr16(.):46913307-46970201	0.4091
NR_026556	chr16(.):46498248-46608009	0.0511
NM_000078	chr16(.):56990834-57022756	0.0972
NM_001018159	chr16(.):66831780-66869879	0.1488
NM_012320	chr16(.):68274246-68299961	1.171
NM_030629	chr16(.):81523953-81750367	0.1758
NM_198390	chr16(.):81473774-81750367	0.1665
NM_003791	chr16(.):84082368-84155517	0.2655
NR_024568	chr16(.):87357941-87430708	0.5303
NM_175931	chr16(.):88936262-89012608	0.0446
NM_005187	chr16(.):88936262-89048504	0.293
NM_013275	chr16(.):89329034-89561969	0.2497
NM_032259	chr16(.):729701-745400	0.4505
NM_001040162	chr16(.):679428-691347	0.6907
NM_138418	chr16(.):686848-703474	1.0885
NM_138769	chr16(.):713132-729171	0.3394
NM_005861	chr16(.):725114-737768	0.4108
NM_003961	chr16(.):721074-733267	0.4274
NM_053284	chr16(.):676011-689116	0.5641
NM_145294	chr16(.):694362-722829	0.457
NM_001005920	chr16(.):726666-739439	0.4068
NM_014117	chr16(.):9180536-9218555	0.6561
NM_003498	chr16(.):11757288-11778015	0.2846
NM_001130007	chr16(.):11956984-12015519	0.2643
NM_001130006	chr16(.):11956984-12014825	0.2668
NM_001192	chr16(.):12053963-12066925	2.9915
NM_032167	chr16(.):12065601-12152141	0.0962
NR_002594	chr16(.):21524229-21536765	1.2721
NM_001006634	chr16(.):24925711-25031675	0.3564
NM_181078	chr16(.):27408482-27468363	0.3439
NM_021798	chr16(.):27433578-27468363	0.4961
NR_037158	chr16(.):27453990-27469714	0.0679
NR_002473	chr16(.):29533928-29582540	0.1698
NR_002593	chr16(.):29619423-29630038	1.1041
NM_003123	chr16(.):29669579-29686823	0.2897
NM_001030288	chr16(.):29669299-29686823	0.2859
NR_024370	chr16(.):29870003-29884374	0.4206
NM_002383	chr16(.):29812854-29827504	2.3343
NR_015396	chr16(.):29870154-29884374	0.4251
NM_145239	chr16(.):29818408-29832202	2.2991
NM_007317	chr16(.):29797057-29821706	1.4067
NM_006319	chr16(.):29864677-29879578	0.4076
NM_024516	chr16(.):29822527-29838816	1.9502
NM_152338	chr16(.):29784560-29796840	0.046
NM_005115	chr16(.):29826714-29864360	0.8117
NR_002453	chr16(.):30273913-30351695	0.2776
NM_006110	chr16(.):30357086-30371682	0.6043
NR_002473	chr16(.):30273913-30322244	0.2328
NM_052838	chr16(.):30384455-30399171	0.2757
NM_013292	chr16(.):30381122-30394310	0.7471
NM_015527	chr16(.):30363421-30386522	0.6831
NR_024465	chr16(.):30357086-30371255	0.6212
NM_003414	chr16(.):31880078-31933627	0.4291
NM_024745	chr16(.):46609467-46660311	0.4236
NR_034106	chr16(.):54947777-54967690	1.4196
NM_005853	chr16(.):54960110-54973395	1.9998
NR_034105	chr16(.):54947777-54968079	1.3951
NM_001010989	chr16(.):56960747-56982793	2.2858
NM_032206	chr16(.):57018409-57122436	0.1698
NM_001172643	chr16(.):66536905-66589194	0.8561
NM_001172644	chr16(.):66536905-66589315	0.8546
NM_052999	chr16(.):66595349-66618038	0.0656
NM_181641	chr16(.):66581471-66604971	0.5934
NM_181271	chr16(.):66595293-66618038	0.0658
NM_001040138	chr16(.):66581465-66605154	0.5889
NM_020786	chr16(.):66909435-66926855	0.9917
NM_004062	chr16(.):66937024-66957766	0.0566
NM_001014435	chr16(.):66873840-66893049	0.052
NM_005182	chr16(.):66873281-66893049	0.0518
NM_004165	chr16(.):66950581-66964439	0.1132
NM_024939	chr16(.):68257449-68275136	0.1979
NM_001184824	chr16(.):68339876-68396169	0.1798
NM_003983	chr16(.):68293422-68340722	0.3884
NM_032178	chr16(.):68329517-68349868	0.313
NM_006927	chr16(.):70408337-70477991	0.5198
NM_145059	chr16(.):70483497-70519177	0.3493
NM_005679	chr16(.):84206460-84225662	0.3137
NM_178452	chr16(.):84173864-84216524	0.1835
NM_001145400	chr16(.):84219722-84235772	0.1731
NM_031463	chr16(.):84150743-84183800	0.7105
NM_024735	chr16(.):87357941-87422394	0.4396
NM_022818	chr16(.):87420800-87443380	0.5601
NM_001184854	chr16(.):87736417-87804598	0.2026
NM_003486	chr16(.):87858628-87908100	1.7596
NM_001142864	chr16(.):88776745-88856372	0.3864
NM_030928	chr16(.):88865185-88880666	1.3322
NM_000485	chr16(.):88870876-88883342	1.2497
NM_199367	chr16(.):89569804-89609129	0.2895
NM_017575	chr17(.):1958132-2212069	0.2946
NM_001170957	chr17(.):1958132-2211813	0.2949
NM_003342	chr17(.):4167511-4274969	0.1041
NM_020889	chr17(.):27234161-27283508	0.8751
NM_001033561	chr17(.):27227270-27283508	0.8365
NM_003204	chr17(.):46120685-46143907	2.805
NM_138962	chr17(.):55328930-55762299	0.2411
NM_170721	chr17(.):55329373-55715544	0.2617
NM_022066	chr17(.):74380612-74454288	0.108
NM_021947	chr17(.):2202247-2233553	0.1262
NM_005022	chr17(.):4843946-4856825	1.3662
NM_153357	chr17(.):6939948-6952242	0.0465
NR_026951	chr17(.):8118947-8132361	0.6547
NM_201433	chr17(.):9808925-10106868	0.2274
NM_201432	chr17(.):9808925-9945064	0.3121
NM_001130831	chr17(.):9808925-9934623	0.3336
NM_030665	chr17(.):17579786-17719765	0.3558
NM_018182	chr17(.):27077995-27174841	0.1221
NM_000267	chr17(.):29416944-29709695	0.2912
NM_002544	chr17(.):29616667-29629380	0.067
NM_017748	chr17(.):36952445-36986589	0.407
NM_183232	chr17(.):37916198-38025441	0.844
NM_001070	chr17(.):40756357-40772256	1.3206
NM_003954	chr17(.):43335487-43399414	0.577
NM_001193466	chr17(.):44102281-44275166	0.4437
NM_015443	chr17(.):44102281-44275272	0.4436
NM_001193465	chr17(.):44102281-44307740	0.3951
NM_002265	chr17(.):45722274-45766004	0.5758
NM_030802	chr17(.):47782686-47846518	0.71
NM_030938	chr17(.):57779862-57922952	0.9934
NM_001433	chr17(.):62115389-62212502	1.9584
NM_138363	chr17(.):62498157-62539062	0.4126
NM_181671	chr17(.):65368923-65694647	0.2328
NM_017983	chr17(.):66412421-66458653	1.1322
NR_036520	chr17(.):73262379-73274976	0.8825
NM_004252	chr17(.):72739762-72770499	1.1477
NM_001126122	chr17(.):73264060-73290530	0.9262
NM_052916	chr17(.):74133533-74241390	0.4734
NM_001081461	chr17(.):74703913-74727881	1.3727
NM_024419	chr17(.):76369734-76425639	0.3185
NM_018996	chr17(.):75995317-76109916	0.4541
NM_001163075	chr17(.):76137433-76167364	0.6439
NM_017456	chr17(.):76665129-76783376	0.4077
NM_020914	chr17(.):78229666-78375086	0.1733
NM_020954	chr17(.):78229666-78300262	0.2949
NM_024648	chr17(.):80342085-80381513	0.2374
NM_001893	chr17(.):80197239-80236573	0.2239
NM_024083	chr17(.):79930425-79980282	0.2109
NM_000080	chr17(.):4796063-4811369	0.0369
NM_001145536	chr17(.):4797947-4811227	0.0362
NM_001165417	chr17(.):4835425-4848462	0.5368
NM_000173	chr17(.):4830591-4843325	0.2469
NM_015528	chr17(.):4838629-4853517	1.2509
NM_006612	chr17(.):4896242-4936694	0.146
NM_015099	chr17(.):4866286-4895960	0.2981
NM_001171168	chr17(.):4866286-4895665	0.3009
NM_053013	chr17(.):4849383-4865426	0.9506
NM_001167985	chr17(.):4886424-4905905	0.3503
NM_004890	chr17(.):4857520-4876132	0.289
NM_001004333	chr17(.):6910797-6922851	1.3474
NM_001142799	chr17(.):6913072-6925839	1.3709
NM_201566	chr17(.):6934393-6948440	0.2402
NR_029712	chr17(.):6915933-6926020	1.5294
NM_181844	chr17(.):6921368-6937961	0.144
NM_000697	chr17(.):6894383-6919055	0.5044
NR_030178	chr17(.):6916229-6926341	1.436
NM_001143775	chr17(.):7141905-7159995	0.8399
NM_001185023	chr17(.):7158221-7171264	0.0727
NM_001185022	chr17(.):7158221-7171512	0.072
NM_001128827	chr17(.):7088209-7125928	0.1124
NM_000018	chr17(.):7118152-7133585	0.1897
NM_004422	chr17(.):7123660-7142863	0.5087
NM_007278	chr17(.):7138737-7150753	0.9459
NM_024297	chr17(.):7133346-7147825	0.9624
NM_001365	chr17(.):7088209-7128369	0.1086
NM_203415	chr17(.):7150371-7168259	0.427
NM_015362	chr17(.):7150550-7168259	0.4301
NM_001042	chr17(.):7180053-7196367	0.0723
NM_015343	chr17(.):7141905-7160259	0.8284
NR_029896	chr17(.):7121615-7131698	0.2494
NR_003000	chr17(.):7804440-7814578	0.0249
NM_001005273	chr17(.):7787168-7821075	0.2941
NM_001080424	chr17(.):7738234-7763118	0.9152
NM_144607	chr17(.):7756063-7770600	0.259
NM_032356	chr17(.):7755002-7766172	0.3429
NM_001005271	chr17(.):7783122-7821075	0.2696
NM_203411	chr17(.):7753383-7764417	0.3748
NM_002616	chr17(.):8038787-8060753	0.3
NM_032354	chr17(.):8071296-8084714	0.2864
NM_017622	chr17(.):8086650-8098564	0.7799
NM_014232	chr17(.):8057464-8071293	0.468
NM_004217	chr17(.):8103048-8118883	0.2812
NR_037447	chr17(.):8085492-8095577	0.8673
NM_025099	chr17(.):8123138-8156413	0.5632
NM_012393	chr17(.):8147595-8178809	0.3376
NM_018019	chr17(.):17375299-17401534	1.6202
NM_016084	chr17(.):17392752-17404707	1.8768
NR_024007	chr17(.):17674999-17687843	0.4915
NM_004176	chr17(.):17709662-17745325	1.9181
NR_030361	chr17(.):17712149-17722245	0.5223
NM_015276	chr17(.):20897905-20951352	0.8026
NM_152914	chr17(.):21137183-21161578	0.1299
NM_145109	chr17(.):21182967-21223551	0.5754
NM_002756	chr17(.):21186347-21223551	0.6145
NM_021012	chr17(.):21274698-21328179	0.1414
NR_000010	chr17(.):27044599-27054671	2.0825
NR_000009	chr17(.):27045698-27055772	2.5545
NM_031934	chr17(.):27036298-27049908	1.0362
NM_001142625	chr17(.):27036298-27050286	1.0261
NM_000984	chr17(.):27041999-27056374	2.0111
NM_138463	chr17(.):27046365-27058230	2.4036
NR_000014	chr17(.):27045446-27055509	2.3874
NR_000013	chr17(.):27042567-27052634	1.2936
NM_004295	chr17(.):27066022-27082976	0.6326
NM_152465	chr17(.):27025533-27043872	0.2421
NR_024579	chr17(.):27036298-27050251	1.0256
NM_001160407	chr17(.):27046365-27058949	2.2696
NM_178170	chr17(.):27050831-27074784	1.1859
NR_029970	chr17(.):27183386-27193458	0.0569
NM_005702	chr17(.):27177042-27193072	0.2627
NM_004475	chr17(.):27201356-27229715	0.7844
NM_144683	chr17(.):27219798-27235089	1.4615
NR_029685	chr17(.):27183550-27193636	0.0565
NM_006495	chr17(.):29625787-29646130	2.1468
NM_014210	chr17(.):29638427-29653767	3.28
NM_002981	chr17(.):32682398-32695252	0.0691
NM_005408	chr17(.):32678470-32690629	0.046
NM_001017368	chr17(.):33331130-33395759	0.1994
NM_057178	chr17(.):33331130-33421294	0.3273
NM_017559	chr17(.):33443630-33462751	0.2131
NM_001142571	chr17(.):33421810-33451888	0.2952
NM_021006	chr17(.):34517267-34529156	0.3676
NM_001001435	chr17(.):34533467-34545274	0.2072
NM_001001437	chr17(.):34517267-34529147	0.3673
NM_001001417	chr17(.):34488060-34508988	0.0904
NM_021006	chr17(.):34618841-34630730	0.3373
NM_001001437	chr17(.):34618841-34630721	0.3374
NM_001001435	chr17(.):34635033-34646840	0.1866
NM_001130677	chr17(.):36822958-36836187	0.5685
NM_005937	chr17(.):36856872-36891056	1.5277
NM_007144	chr17(.):36885149-36909558	0.5001
NM_002795	chr17(.):36904001-36925478	0.4502
NM_001136498	chr17(.):36881509-36896858	0.2961
NM_001080465	chr17(.):36986340-37002642	0.2014
NR_002576	chr17(.):37004115-37014248	0.6708
NM_006148	chr17(.):37021111-37083023	0.5044
NM_000978	chr17(.):37001320-37015053	0.5214
NM_005310	chr17(.):37889186-37908538	0.1025
NM_001030002	chr17(.):37889589-37908538	0.103
NM_032339	chr17(.):37880408-37891788	0.4161
NM_018530	chr17(.):38055847-38078793	0.0854
NM_001042471	chr17(.):38055847-38079903	0.0879
NM_198844	chr17(.):38019454-38039149	1.3547
NM_021724	chr17(.):38244036-38261973	0.9778
NM_172219	chr17(.):38166613-38179066	0.0505
NM_001190919	chr17(.):38213445-38255120	0.7443
NM_001190918	chr17(.):38214067-38255120	0.7545
NM_014815	chr17(.):38170349-38215889	0.0897
NR_003692	chr17(.):38178794-38188898	0.0913
NM_199334	chr17(.):38214067-38251290	0.668
NM_007359	chr17(.):38291506-38333431	0.2777
NM_001012241	chr17(.):38273789-38298045	1.1312
NM_001145301	chr17(.):38469472-38518895	0.3213
NM_152219	chr17(.):38511904-38525945	0.0505
NM_000964	chr17(.):38460422-38518895	0.3248
NM_001024809	chr17(.):38493270-38518895	0.061
NM_001254	chr17(.):38439145-38464413	0.2029
NM_001042531	chr17(.):40709091-40723295	0.7714
NR_026697	chr17(.):40726525-40766445	0.7051
NM_198204	chr17(.):40714077-40730221	0.8921
NM_013290	chr17(.):40719328-40734747	1.1644
NM_024927	chr17(.):40814932-40834048	2.1
NM_016437	chr17(.):40806265-40824024	0.2779
NM_003632	chr17(.):40829631-40857011	0.7122
NM_016602	chr17(.):40826419-40838845	2.9457
NM_152343	chr17(.):43326759-43344479	0.0646
NM_005892	chr17(.):43294291-43329683	2.3047
NR_024434	chr17(.):43320302-43350997	0.1011
NR_024435	chr17(.):43334557-43350997	0.0728
NR_034172	chr17(.):44265938-44279089	1.5491
NM_014726	chr17(.):45767629-45794429	0.2691
NR_029687	chr17(.):46109526-46119613	0.2936
NM_016429	chr17(.):46098532-46120152	0.2771
NM_152244	chr17(.):46179919-46205105	0.3618
NM_013323	chr17(.):46179946-46205105	0.3622
NR_031607	chr17(.):46228788-46238873	0.0499
NM_006807	chr17(.):46142413-46183560	0.2358
NM_001127228	chr17(.):46142413-46183883	0.2345
NM_001002027	chr17(.):46965147-46978232	0.5047
NM_007241	chr17(.):47002458-47027154	0.1729
NM_023079	chr17(.):46980730-47011422	0.5947
NM_005827	chr17(.):47773689-47790282	0.3662
NM_001199155	chr17(.):47860980-47911458	0.1772
NM_032595	chr17(.):48206100-48232877	0.8472
NM_174920	chr17(.):48185034-48212167	0.0482
NM_000023	chr17(.):48238365-48258293	0.1527
NM_000088	chr17(.):48256456-48284000	0.1033
NR_024193	chr17(.):48243788-48254837	0.102
NM_000250	chr17(.):56342216-56363296	0.0441
NM_004758	chr17(.):56373593-56411152	0.602
NM_003168	chr17(.):56417538-56434563	0.5916
NR_029683	chr17(.):56403592-56413679	3.3223
NR_029493	chr17(.):57913626-57923698	3.9974
NM_001193613	chr17(.):57931840-57975306	0.2361
NM_003161	chr17(.):57965442-58032786	0.1826
NM_001099787	chr17(.):62074954-62102994	0.3912
NM_000873	chr17(.):62074954-62089283	0.0918
NR_004380	chr17(.):62218437-62228517	1.1133
NR_002995	chr17(.):62218698-62228831	1.1113
NM_007215	chr17(.):62468901-62498184	0.3471
NM_004396	chr17(.):62489373-62507484	1.3081
NM_001085423	chr17(.):62456568-62469760	0.028
NR_030365	chr17(.):66415591-66425689	0.082
NM_002734	chr17(.):66503542-66533910	0.3342
NM_212471	chr17(.):66503109-66533910	0.3306
NM_001163989	chr17(.):72727958-72748474	0.9136
NM_001006638	chr17(.):72728355-72748474	0.931
NM_139018	chr17(.):72685451-72714108	0.1429
NM_175738	chr17(.):72662255-72748474	0.3247
NR_037409	chr17(.):72739751-72749838	1.8834
NM_017728	chr17(.):72767621-72840922	0.0999
NM_015654	chr17(.):72761685-72777470	0.3754
NM_014001	chr17(.):73227693-73262707	0.4349
NM_015971	chr17(.):73252748-73267457	0.9793
NM_001172703	chr17(.):73227693-73263444	0.428
NM_020679	chr17(.):73257309-73272303	1.2572
NM_001454	chr17(.):74127414-74142380	0.0881
NM_032134	chr17(.):74265129-74308761	0.1613
NM_182565	chr17(.):74256285-74272379	1.9489
NM_024599	chr17(.):74461974-74502509	1.1551
NM_134268	chr17(.):74518439-74538782	0.0663
NM_001166579	chr17(.):74444432-74471199	0.1598
NM_001088	chr17(.):74458629-74471199	0.0941
NM_001005498	chr17(.):74461974-74488991	1.0638
NM_001077620	chr17(.):74531120-74546458	0.0456
NR_033357	chr17(.):74518667-74546458	0.064
NM_001008529	chr17(.):74670650-74712056	0.2248
NM_001008528	chr17(.):74666808-74712056	0.2839
NM_003016	chr17(.):74725198-74738493	1.7189
NM_015167	chr17(.):74709524-74727881	1.7017
NR_030366	chr17(.):74727531-74737630	2.1997
NM_001080510	chr17(.):74717949-74734962	2.2597
NM_024311	chr17(.):74728782-74780338	0.6574
NR_027058	chr17(.):75079724-75096068	0.4472
NR_003013	chr17(.):75080388-75090575	0.6408
NM_001143998	chr17(.):75132004-75218181	0.6038
NM_001144001	chr17(.):75176294-75218181	0.2929
NM_152468	chr17(.):76121858-76144049	2.3782
NM_007267	chr17(.):76103998-76133488	2.1861
NM_001127198	chr17(.):76103998-76129861	2.4529
NM_001145529	chr17(.):76222390-76242068	0.1052
NM_001010982	chr17(.):76178436-76208782	0.2753
NM_001012270	chr17(.):76205276-76226716	0.2397
NM_003258	chr17(.):76165159-76188285	1.6101
NM_004710	chr17(.):76159670-76174009	2.0603
NR_002219	chr17(.):76205320-76225783	0.2439
NM_001145526	chr17(.):76178442-76208782	0.2754
NR_027083	chr17(.):76178397-76198641	0.3789
NM_003955	chr17(.):76347858-76361158	2.3146
NM_001166347	chr17(.):78189199-78232308	0.3555
NM_000199	chr17(.):78178078-78199199	0.3784
NM_012418	chr17(.):79490416-79509156	0.0489
NM_025161	chr17(.):79501910-79524429	0.3456
NM_001614	chr17(.):79471998-79484827	2.3586
NM_001093767	chr17(.):79775292-79796167	0.3392
NM_000918	chr17(.):79796033-79823544	0.603
NM_001007533	chr17(.):79786367-79797926	0.5704
NM_002359	chr17(.):79871145-79890588	0.7464
NM_016476	chr17(.):79844598-79863363	0.4909
NR_033683	chr17(.):79855776-79874077	0.1325
NM_005782	chr17(.):79840710-79854462	0.6513
NM_001145113	chr17(.):79892520-79910109	0.5948
NM_016538	chr17(.):79864814-79881058	0.2793
NM_001185078	chr17(.):79820596-79834282	1.2447
NM_001185077	chr17(.):79820596-79833790	1.2902
NM_148896	chr17(.):79855071-79865781	0.0502
NM_006907	chr17(.):79885268-79899968	1.1212
NM_032711	chr17(.):79871145-79886408	0.7931
NM_001002249	chr17(.):79844817-79863363	0.4964
NR_033682	chr17(.):79855776-79874340	0.1325
NM_178493	chr17(.):79905382-79924057	0.0464
NR_015454	chr17(.):79880704-79893629	0.9677
NM_153824	chr17(.):79885266-79899968	1.122
NM_006137	chr17(.):80267745-80280480	0.0951
NM_003004	chr17(.):80273899-80296921	0.2095
NM_001100407	chr17(.):80395462-80413707	1.1799
NM_001193655	chr17(.):80395462-80412602	1.2506
NM_001038618	chr17(.):80411059-80451143	0.333
NM_001083608	chr17(.):80411539-80451143	0.3362
NM_173620	chr17(.):80371251-80405516	0.2022
NR_036519	chr17(.):80402590-80413707	1.8921
NM_005215	chr18(.):49861541-51067273	0.1089
NM_000633	chr18(.):60785578-60991613	0.9781
NM_203292	chr18(.):20508838-20611449	0.2857
NM_002894	chr18(.):20508294-20611449	0.2865
NM_144662	chr18(.):23708815-23778319	0.2991
NM_005640	chr18(.):23801408-23976650	0.1787
NM_003199	chr18(.):52884561-53260860	0.1277
NM_006785	chr18(.):56333617-56422370	0.1137
NM_052947	chr18(.):56143481-56301189	0.3971
NM_005904	chr18(.):46441222-46482081	2.0579
NM_001190823	chr18(.):46441222-46474177	1.7233
NM_001190822	chr18(.):46441222-46480703	2.1271
NM_015845	chr18(.):47790215-47813144	0.4323
NM_001101654	chr18(.):47803712-47819692	0.8728
NM_145020	chr18(.):47748562-47797865	0.054
NM_016626	chr18(.):48695919-48729051	0.7304
NM_002035	chr18(.):60989970-61039506	0.1391
NM_000657	chr18(.):60980186-60991613	2.1512
NM_030973	chr19(.):50316535-50345237	0.3012
NM_003331	chr19(.):10456203-10496248	0.2327
NM_001164605	chr19(.):35640844-35665788	0.2878
NM_018028	chr19(.):39828107-39880537	0.1995
NM_014164	chr19(.):35640624-35665788	0.2859
NR_028406	chr19(.):35640671-35665788	0.2863
NM_052847	chr19(.):2506217-2707746	0.3216
NM_199141	chr19(.):10977252-11038448	0.4654
NM_024038	chr19(.):12836453-12850529	0.7015
NM_002501	chr19(.):13101583-13214610	0.1171
NM_014975	chr19(.):12944258-12990766	0.0705
NM_052876	chr19(.):13224108-13256959	0.3109
NM_032855	chr19(.):16239837-16274377	0.0946
NM_021235	chr19(.):16467407-16587762	0.4545
NM_006387	chr19(.):16623699-16658263	0.2182
NM_001017392	chr19(.):19098176-19149380	0.2556
NM_001145785	chr19(.):19251375-19286098	0.4289
NM_001492	chr19(.):18974360-19011953	0.0526
NM_005919	chr19(.):19251375-19308400	0.538
NM_004924	chr19(.):39133326-39226170	0.6873
NM_001410	chr19(.):42824760-42887921	0.1082
NM_002698	chr19(.):42587665-42641630	0.484
NM_001031749	chr19(.):44295078-44311613	0.0355
NM_001199468	chr19(.):45453598-45501604	0.2605
NM_152359	chr19(.):50189406-50221988	0.0497
NM_020309	chr19(.):49927654-49949808	0.1215
NM_001136052	chr19(.):50189400-50221988	0.0497
NM_052884	chr19(.):50447249-50469429	0.0579
NM_001280	chr19(.):1264266-1278171	1.1612
NM_017914	chr19(.):1270519-1284243	0.4958
NM_177401	chr19(.):1243551-1264142	0.7681
NM_001001975	chr19(.):1236748-1249824	1.2283
NM_001405	chr19(.):1281167-1304944	0.0445
NM_152769	chr19(.):1224946-1242990	0.3311
NM_000455	chr19(.):1200797-1233434	0.2781
NR_027271	chr19(.):1262469-1275259	0.8635
NR_023313	chr19(.):1264266-1279809	1.048
NM_001136139	chr19(.):1604291-1655286	1.0879
NM_003200	chr19(.):1604291-1657326	1.0478
NM_006830	chr19(.):1592153-1610483	0.8805
NM_004152	chr19(.):2264519-2278487	1.1271
NM_018049	chr19(.):2228154-2241328	0.9953
NM_000479	chr19(.):2244112-2257072	0.9853
NM_198532	chr19(.):2269630-2287181	0.7457
NR_031596	chr19(.):2229060-2239148	1.2166
NM_007165	chr19(.):2231815-2253678	0.6484
NM_144616	chr19(.):2247249-2261422	1.1172
NM_001101391	chr19(.):2284773-2313156	0.0717
NR_036207	chr19(.):2245637-2255717	0.7158
NM_001379	chr19(.):10239021-10310755	0.2627
NM_004230	chr19(.):10327108-10346948	0.8352
NR_036206	chr19(.):10336088-10346161	0.412
NM_015956	chr19(.):10357639-10375721	0.3307
NM_007065	chr19(.):10496808-10519271	0.3966
NM_001111307	chr19(.):10526332-10585307	0.3968
NM_001111309	chr19(.):10538110-10585307	0.0873
NM_001111308	chr19(.):10536520-10585307	0.0875
NR_031592	chr19(.):10509133-10519214	0.5758
NM_006202	chr19(.):10558632-10585307	0.06
NM_001136482	chr19(.):10954105-10985360	0.3819
NM_006858	chr19(.):10938113-10951983	0.4592
NM_024029	chr19(.):11028443-11044357	0.419
NM_138358	chr19(.):11034423-11045916	0.5464
NM_022737	chr19(.):11461061-11481374	0.0738
NM_004283	chr19(.):11427721-11455344	0.5641
NM_001080503	chr19(.):11452180-11470620	0.3647
NM_175871	chr19(.):11480382-11492627	1.1032
NM_033408	chr19(.):11448451-11461981	0.6833
NM_001035223	chr19(.):11499731-11535018	0.0605
NM_000121	chr19(.):11482880-11500018	0.8533
NM_001080997	chr19(.):12931296-12946207	0.0595
NM_013312	chr19(.):12868816-12891434	0.3184
NM_004317	chr19(.):12843305-12864137	0.474
NM_181738	chr19(.):12906426-12917694	0.4077
NM_017682	chr19(.):12858406-12874271	0.0509
NM_002229	chr19(.):12897309-12909125	4.0073
NM_031429	chr19(.):12931295-12951230	0.0781
NM_006397	chr19(.):12912427-12929462	0.1549
NM_005809	chr19(.):12902633-12917694	1.5467
NM_052850	chr19(.):13059971-13073050	0.5385
NM_001105578	chr19(.):13004893-13035086	0.208
NM_000159	chr19(.):12996973-13015783	0.3131
NM_004461	chr19(.):13028283-13049558	0.4226
NM_005053	chr19(.):13051653-13069455	0.7981
NM_006563	chr19(.):12990236-13003017	0.4761
NM_152654	chr19(.):13075431-13090567	0.2832
NM_004343	chr19(.):13044413-13060304	1.0642
NM_017722	chr19(.):13210713-13232463	0.3969
NM_001136035	chr19(.):13210713-13232563	0.3956
NM_005583	chr19(.):13204843-13218974	0.0626
NM_003765	chr19(.):13250223-13265987	1.9564
NM_004907	chr19(.):13256281-13270718	2.4522
NM_001142886	chr19(.):15332732-15348858	0.078
NM_014299	chr19(.):15352846-15396262	0.1886
NM_024794	chr19(.):15332729-15348231	0.0776
NM_058243	chr19(.):15343300-15396262	0.166
NM_005370	chr19(.):16217489-16249445	0.6397
NM_001145160	chr19(.):16173316-16218813	0.7202
NM_003290	chr19(.):16182134-16218813	0.8789
NM_016270	chr19(.):16430650-16443339	1.087
NM_024881	chr19(.):16655647-16688193	0.2016
NM_004831	chr19(.):16680717-16744015	0.7701
NM_138401	chr19(.):17525911-17541140	0.2041
NM_001190844	chr19(.):17541317-17564376	0.0462
NM_004335	chr19(.):17508754-17521384	1.6413
NM_031310	chr19(.):17457263-17493137	0.1245
NM_198580	chr19(.):17576299-17621977	0.0976
NM_138454	chr19(.):17561233-17576725	0.0624
NM_001170939	chr19(.):18540197-18553921	0.1645
NM_001009998	chr19(.):18525220-18550372	0.511
NM_001170938	chr19(.):18540197-18554111	0.1633
