GENE_ID	locusLine	bin_1_KMS28BM_jia.bam
NM_003765	chr19(.):13250223-13265987	1.9564
NM_004907	chr19(.):13256281-13270718	2.4522
NM_005370	chr19(.):16217489-16249445	0.6397
NM_001145160	chr19(.):16173316-16218813	0.7202
NM_003290	chr19(.):16182134-16218813	0.8789
NM_016270	chr19(.):16430650-16443339	1.087
NM_024881	chr19(.):16655647-16688193	0.2016
NM_004831	chr19(.):16680717-16744015	0.7701
NM_138401	chr19(.):17525911-17541140	0.2041
NM_001190844	chr19(.):17541317-17564376	0.0462
NM_004335	chr19(.):17508754-17521384	1.6413
NM_031310	chr19(.):17457263-17493137	0.1245
NM_198580	chr19(.):17576299-17621977	0.0976
NM_138454	chr19(.):17561233-17576725	0.0624
NM_001145724	chr19(.):19035009-19054858	1.1981
NM_001145722	chr19(.):19035009-19056113	1.3989
NM_001145721	chr19(.):19035009-19056161	1.4051
NR_027297	chr19(.):19035009-19055444	1.2898
NM_007263	chr19(.):19005322-19035199	0.3522
NM_004838	chr19(.):19035009-19057041	1.5483
NM_019070	chr19(.):19025483-19044442	0.5361
NM_178526	chr19(.):19169802-19228704	0.5201
NM_001199196	chr19(.):19139386-19173987	0.3627
NM_015925	chr19(.):35734558-35763867	0.6879
NM_152481	chr19(.):35710703-35724628	0.0517
NM_144987	chr19(.):36228427-36241336	1.4933
NM_019104	chr19(.):36234511-36250420	1.2415
NM_144617	chr19(.):36240469-36252930	0.896
NM_052948	chr19(.):36261416-36284724	0.1128
NM_024660	chr19(.):36225150-36238351	1.3099
NM_014727	chr19(.):36203920-36234779	0.7776
NM_014383	chr19(.):36198829-36212940	0.9084
NM_001039887	chr19(.):36244043-36265077	0.5498
NM_172341	chr19(.):36231493-36242903	1.5889
NM_007181	chr19(.):39073280-39113643	0.3329
NM_013234	chr19(.):39104721-39132595	0.4769
NM_144691	chr19(.):39215831-39240114	0.1146
NM_003407	chr19(.):39892486-39905045	3.4864
NM_003169	chr19(.):39931287-39972308	0.3159
NM_001130825	chr19(.):39931185-39972308	0.3173
NM_019088	chr19(.):39871269-39886679	0.4652
NM_017592	chr19(.):39876962-39896203	1.3054
NM_001020	chr19(.):39918846-39931618	0.5444
NM_022835	chr19(.):39898749-39924055	0.7492
NM_001098506	chr19(.):42077530-42098197	0.0409
NM_006423	chr19(.):42455832-42468528	0.6321
NM_152296	chr19(.):42465733-42503382	0.0775
NM_006494	chr19(.):42746716-42764309	1.0692
NM_199285	chr19(.):42801283-42819973	0.159
NM_019884	chr19(.):42729337-42751736	0.5544
NM_173633	chr19(.):42812476-42834214	0.2488
NM_002573	chr19(.):42796184-42811796	0.1773
NM_015125	chr19(.):42783816-42804949	1.5334
NM_001145940	chr19(.):42796184-42811952	0.1759
NM_001145939	chr19(.):42796184-42811929	0.1761
NM_019612	chr19(.):44215213-44229169	0.0403
NM_019108	chr19(.):44230300-44264142	0.3981
NM_002250	chr19(.):44265684-44290409	0.4521
NM_001039213	chr19(.):45197420-45218986	0.0671
NM_012116	chr19(.):45276125-45308903	0.0861
NM_005178	chr19(.):45246977-45268301	2.7004
NM_006509	chr19(.):45499711-45546452	0.6015
NM_007056	chr19(.):45537297-45579214	0.3243
NM_144577	chr19(.):48794708-48828332	0.3675
NM_018273	chr19(.):48830615-48872186	0.5485
NM_012451	chr19(.):48862650-48884634	0.3728
NM_001425	chr19(.):48823628-48838810	2.278
NM_153608	chr19(.):48769653-48795863	0.0565
NM_001161587	chr19(.):49466381-49501610	0.7388
NM_000146	chr19(.):49463565-49475136	1.2811
NR_027882	chr19(.):49453116-49470055	1.0451
NM_000894	chr19(.):49514236-49525347	0.2341
NM_014475	chr19(.):49431938-49453226	0.0563
NM_006666	chr19(.):49492155-49524182	0.3951
NM_004324	chr19(.):49453116-49469519	1.0106
NM_001195256	chr19(.):49924687-49937075	0.0639
NM_178449	chr19(.):49920670-49931698	0.0637
NR_000021	chr19(.):49988222-49998304	0.9109
NM_001015	chr19(.):49994633-50007944	0.5639
NR_000018	chr19(.):49989431-49999517	1.0611
NM_153329	chr19(.):49951472-49979305	1.3707
NM_001459	chr19(.):49972485-49994488	0.744
NR_001285	chr19(.):49995975-50006062	0.6997
NR_000020	chr19(.):49988873-49998956	0.9293
NR_000019	chr19(.):49989163-49999229	1.0205
NM_017916	chr19(.):49944549-49960115	1.1244
NR_026712	chr19(.):49985864-50000096	0.9597
NR_029703	chr19(.):49999041-50009125	0.6454
NM_001197122	chr19(.):50157825-50174132	0.9677
NM_001040668	chr19(.):50163398-50182173	1.6395
NR_033397	chr19(.):50175495-50196704	0.8697
NM_001101340	chr19(.):50186941-50199247	0.0573
NM_021228	chr19(.):50140381-50166906	0.6568
NM_006270	chr19(.):50133551-50148400	0.9929
NM_001098632	chr19(.):50367296-50385644	1.4908
NM_016553	chr19(.):50405083-50437988	1.0935
NM_032375	chr19(.):50367296-50385578	1.4961
NM_001098633	chr19(.):50367296-50385612	1.4934
NM_017432	chr19(.):50349415-50368999	0.5008
NM_001168222	chr19(.):50375681-50397007	0.8198
NM_153719	chr19(.):50405083-50437788	1.0995
NM_001193357	chr19(.):50405083-50437799	1.0992
NM_172374	chr19(.):50387913-50437762	0.7724
NM_007254	chr19(.):50359459-50375822	0.6939
NM_012346	chr19(.):50405083-50437773	1.0999
NM_152899	chr19(.):50387913-50405147	0.1483
NM_012068	chr19(.):50426958-50442193	1.5022
NM_001193646	chr19(.):50427399-50442193	1.3619
NR_002825	chr19(.):50467911-50484076	0.0373
NM_032836	chr19(.):56097736-56115893	0.6112
NM_007279	chr19(.):56160415-56191082	0.8254
NM_207115	chr19(.):56147391-56159836	1.0353
NM_153219	chr19(.):56106729-56119504	1.4844
NM_203374	chr19(.):56127106-56140941	0.1825
NM_016535	chr19(.):56149985-56161989	1.185
NM_013301	chr19(.):56153953-56169526	1.7486
NM_001163423	chr19(.):56148462-56159836	1.1184
NM_016202	chr19(.):56148417-56159836	1.1141
NM_001130072	chr19(.):56181560-56212133	0.1953
NM_001130071	chr19(.):56182990-56212133	0.2023
NM_001195605	chr19(.):56119958-56134907	0.0497
NM_001146326	chr19(.):57280922-57357097	0.1312
NM_001146187	chr19(.):57316444-57357094	0.2083
NR_024059	chr19(.):57347269-57364922	0.4057
NM_001146186	chr19(.):57316444-57341374	0.0423
NM_001033087	chr20(.):15172503-16038841	0.1016
NM_080676	chr20(.):13971145-16038841	0.0725
NM_001174088	chr20(.):46125600-46290621	0.1666
NM_031229	chr20(.):383708-416610	0.4288
NM_003818	chr20(.):5102481-5176989	0.1967
NM_052865	chr20(.):17944761-17976762	0.9195
NM_001042472	chr20(.):25275849-25376477	0.3627
NM_015600	chr20(.):25270378-25376477	0.3693
NM_178580	chr20(.):30097240-30162370	0.6616
NM_172236	chr20(.):30790695-30810726	1.5909
NM_015352	chr20(.):30790695-30831467	0.8138
NM_031483	chr20(.):32946061-33104197	0.3427
NM_002466	chr20(.):42290708-42350122	0.656
NM_000022	chr20(.):43243162-43285376	1.1508
NM_006282	chr20(.):43590119-43713593	0.4493
NM_183048	chr20(.):45833380-45990474	0.5118
NM_030777	chr20(.):45333278-45369985	0.0564
NM_001193339	chr20(.):45181461-45285100	0.1762
NM_001011554	chr20(.):45181461-45318124	0.1934
NR_002785	chr20(.):57388972-57430958	0.0803
NM_006943	chr20(.):301238-315867	0.7608
NM_024958	chr20(.):322369-340512	0.3908
NM_021158	chr20(.):356307-383203	1.2535
NM_001009923	chr20(.):5075483-5098733	0.3703
NM_002592	chr20(.):5090598-5112268	0.8324
NM_182649	chr20(.):5090598-5105647	0.9147
NR_028370	chr20(.):5095231-5105615	0.7648
NM_019593	chr20(.):5520079-5596672	0.4575
NR_003045	chr20(.):17938352-17948589	0.9271
NM_152227	chr20(.):17917243-17954490	0.8611
NM_014426	chr20(.):17917243-17954154	0.8648
NM_013248	chr20(.):23326372-23340408	1.2063
NM_022482	chr20(.):23340020-23358683	0.4368
NM_002862	chr20(.):25223705-25283648	0.6664
NR_003677	chr20(.):30130184-30141019	0.5135
NM_002165	chr20(.):30188091-30199313	0.7349
NR_036161	chr20(.):30189988-30200043	0.817
NR_002781	chr20(.):30771948-30783163	0.0759
NM_002657	chr20(.):30775306-30800546	1.3378
NM_182584	chr20(.):31214426-31244783	0.3146
NM_031231	chr20(.):32239892-32267264	0.852
NM_001024675	chr20(.):32249303-32261331	1.3968
NM_080825	chr20(.):32245119-32256720	1.2484
NM_007238	chr20(.):32285549-32313136	0.1228
NM_005225	chr20(.):32258291-32279210	0.7001
NR_030374	chr20(.):33049129-33059223	0.086
NM_001008901	chr20(.):42349800-42360642	0.1702
NM_007066	chr20(.):43155435-43252678	0.5266
NM_198941	chr20(.):43119863-43155726	0.2568
NR_034104	chr20(.):43280091-43305380	0.4677
NM_006809	chr20(.):43565770-43594114	0.2609
NM_001124756	chr20(.):43533702-43572962	0.1063
NM_002251	chr20(.):43715949-43734753	0.0532
NM_080721	chr20(.):45164584-45184213	1.4381
NM_018102	chr20(.):45124706-45147194	0.0513
NM_033550	chr20(.):45308003-45323276	0.7469
NR_024594	chr20(.):45942245-45954498	0.0864
NM_006526	chr20(.):52178609-52204636	1.6362
NR_002189	chr20(.):52486039-52497248	0.6918
NM_080426	chr20(.):57461425-57491250	1.5621
NR_003259	chr20(.):57459179-57491247	1.4645
NM_001077489	chr20(.):57461424-57491250	1.562
NM_001077490	chr20(.):57423035-57491250	0.7411
NM_001077488	chr20(.):57461768-57491250	1.574
NM_016592	chr20(.):57409794-57491250	0.6274
NR_024470	chr20(.):61289378-61302973	0.0617
NM_016354	chr20(.):61268796-61308647	0.8075
NM_001083113	chr20(.):62333793-62372494	0.7501
NM_181485	chr20(.):62334379-62372494	0.761
NM_017806	chr20(.):62362977-62375460	1.1592
NM_003224	chr20(.):62324994-62344355	0.2966
NM_032945	chr20(.):62321287-62335035	0.0627
NM_020062	chr20(.):62366210-62380403	0.9939
NM_003823	chr20(.):62323020-62335035	0.0678
NM_001032410	chr21(.):30391937-30431807	0.3544
NM_000874	chr21(.):34597230-34640062	0.7921
NM_207585	chr21(.):34597230-34641820	0.768
NM_020152	chr21(.):30447872-30553202	0.1772
NM_001754	chr21(.):36155097-36426595	0.4894
NM_001001890	chr21(.):36155097-36265987	0.5383
NM_001100421	chr21(.):19156283-19196703	2.7491
NM_016940	chr21(.):30373079-30396685	0.663
NM_006585	chr21(.):30423647-30451010	0.8767
NM_000629	chr21(.):34692213-34737128	0.6511
NM_000628	chr21(.):34633671-34674520	0.1079
NM_001122607	chr21(.):36188573-36265987	0.7257
NR_026812	chr21(.):36405232-36416723	0.5811
NM_007194	chr22(.):29078730-29142822	0.0701
NM_138433	chr22(.):50981461-50994452	0.292
NR_030755	chr22(.):23160269-23170365	0.0004
NM_001178126	chr22(.):23224959-23243013	0.0797
NM_172002	chr22(.):29133042-29158496	0.1263
NM_173510	chr22(.):29163661-29190283	0.5733
NM_001079539	chr22(.):29185547-29201560	2.0723
NM_031910	chr22(.):37571205-37589330	0.0262
NM_001051	chr22(.):37597244-37613353	0.9559
NM_013385	chr22(.):37673494-37716389	0.0384
NM_002872	chr22(.):37616309-37645305	0.615
NR_002821	chr22(.):38735669-38799931	0.4213
NM_004981	chr22(.):38817332-38845033	0.0245
NM_018280	chr22(.):46441338-46455024	1.3142
NR_027036	chr22(.):46430786-46445748	0.1424
NR_027034	chr22(.):46444725-46459402	1.241
NR_027033	chr22(.):46476876-46514808	0.0343
NR_027240	chr22(.):46397495-46411657	0.1561
NR_037413	chr22(.):46481923-46492006	0.0361
NM_001135101	chr22(.):50307282-50326186	0.2048
NM_024105	chr22(.):50291853-50317106	0.1359
NM_001001852	chr22(.):50349142-50362720	0.6538
NM_001169111	chr22(.):50956996-50969033	0.81
NM_024866	chr22(.):50915011-50929866	0.3694
NM_002972	chr22(.):50878430-50918464	0.2508
NM_001185011	chr22(.):50941644-50968209	0.4758
NM_001113756	chr22(.):50959181-50973258	0.7583
NM_001113755	chr22(.):50959181-50973514	0.7463
NM_001169109	chr22(.):50956996-50969868	0.7842
NM_001169110	chr22(.):50956996-50969574	0.7821
NM_001014440	chr22(.):50963837-50976008	0.7367
NM_005138	chr22(.):50956996-50969034	0.8099
NM_017584	chr22(.):50920212-50933750	0.2817
NM_033200	chr22(.):50936375-50951135	0.1963
NM_001145134	chr22(.):51002289-51022096	0.2046
NR_021492	chr22(.):51016454-51027355	0.3485
NM_004377	chr22(.):51002289-51021894	0.198
NM_001123225	chr22(.):50984540-51006328	0.0804
NM_001145137	chr22(.):51002289-51021506	0.1739
NM_005198	chr22(.):51012386-51026428	0.2776
