GENE_ID	locusLine	bin_1_40_0EXS_0229Kronos_MM1S-KB-3hr-2_Input_hs_i84.bam
NM_000023	chr17(.):48238365-48258293	0.1366
NM_000088	chr17(.):48256456-48284000	0.1098
NR_024193	chr17(.):48243788-48254837	0.1319
NM_000250	chr17(.):56342216-56363296	0.0952
NM_004758	chr17(.):56373593-56411152	0.1352
NM_003168	chr17(.):56417538-56434563	0.1623
NR_029683	chr17(.):56403592-56413679	0.2397
NR_004380	chr17(.):62218437-62228517	0.1414
NR_002995	chr17(.):62218698-62228831	0.1364
NR_036199	chr17(.):62813147-62823220	0.0787
NR_026903	chr17(.):62957667-62976703	0.1504
NR_027283	chr17(.):66189800-66201443	0.1133
NM_016627	chr17(.):66239144-66258305	0.1232
NM_001174166	chr17(.):66258166-66292405	0.1171
NR_033876	chr17(.):70589179-70641611	0.1152
NM_001163989	chr17(.):72727958-72748474	0.1363
NM_001006638	chr17(.):72728355-72748474	0.1364
NM_139018	chr17(.):72685451-72714108	0.0905
NM_175738	chr17(.):72662255-72748474	0.1106
NR_037409	chr17(.):72739751-72749838	0.1647
NM_017728	chr17(.):72767621-72840922	0.0998
NM_015654	chr17(.):72761685-72777470	0.1394
NM_014001	chr17(.):73227693-73262707	0.1281
NM_015971	chr17(.):73252748-73267457	0.1332
NM_001172703	chr17(.):73227693-73263444	0.1282
NM_020679	chr17(.):73257309-73272303	0.1386
NM_173547	chr17(.):73880040-73898054	0.1214
NM_033452	chr17(.):73865244-73879656	0.1517
NM_012478	chr17(.):73836779-73856501	0.1202
NM_199242	chr17(.):73818307-73845798	0.0873
NM_032478	chr17(.):73889723-73906181	0.1359
NM_001454	chr17(.):74127414-74142380	0.115
NM_024599	chr17(.):74461974-74502509	0.1187
NM_134268	chr17(.):74518439-74538782	0.0965
NM_001166579	chr17(.):74444432-74471199	0.109
NM_001088	chr17(.):74458629-74471199	0.103
NM_001005498	chr17(.):74461974-74488991	0.1135
NM_001077620	chr17(.):74531120-74546458	0.1041
NR_033357	chr17(.):74518667-74546458	0.1017
NM_003016	chr17(.):74725198-74738493	0.1664
NR_030366	chr17(.):74727531-74737630	0.1805
NM_024311	chr17(.):74728782-74780338	0.1184
NR_027058	chr17(.):75079724-75096068	0.1785
NR_003013	chr17(.):75080388-75090575	0.1931
NM_001143998	chr17(.):75132004-75218181	0.1543
NM_001144001	chr17(.):75176294-75218181	0.1451
NM_001113493	chr17(.):75364271-75501678	0.1047
NM_001113494	chr17(.):75367164-75501678	0.1032
NM_152468	chr17(.):76121858-76144049	0.1556
NM_007267	chr17(.):76103998-76133488	0.141
NM_001127198	chr17(.):76103998-76129861	0.1385
NM_001145529	chr17(.):76222390-76242068	0.0912
NM_001010982	chr17(.):76178436-76208782	0.1095
NM_001012270	chr17(.):76205276-76226716	0.1137
NM_003258	chr17(.):76165159-76188285	0.1592
NM_004710	chr17(.):76159670-76174009	0.1868
NR_002219	chr17(.):76205320-76225783	0.1154
NM_001145526	chr17(.):76178442-76208782	0.1095
NR_027083	chr17(.):76178397-76198641	0.1214
NM_001166347	chr17(.):78189199-78232308	0.1045
NM_000199	chr17(.):78178078-78199199	0.1005
NM_001100407	chr17(.):80395462-80413707	0.1269
NM_001193655	chr17(.):80395462-80412602	0.1291
NM_001038618	chr17(.):80411059-80451143	0.1236
NM_001083608	chr17(.):80411539-80451143	0.1244
NM_173620	chr17(.):80371251-80405516	0.1014
NR_036519	chr17(.):80402590-80413707	0.151
NM_000633	chr18(.):60785578-60991613	0.1327
NM_004746	chr18(.):3493836-3885135	0.0918
NM_001003809	chr18(.):3493836-3850296	0.0924
NM_001083625	chr18(.):9131757-9290206	0.1388
NM_015461	chr18(.):22636887-22937214	0.1046
NM_144662	chr18(.):23708815-23778319	0.1083
NM_005640	chr18(.):23801408-23976650	0.1033
NM_001130110	chr18(.):42255137-42462379	0.1245
NM_015559	chr18(.):42255862-42653475	0.1154
NM_003199	chr18(.):52884561-53260860	0.1023
NR_024101	chr18(.):3589111-3602377	0.1189
NM_021074	chr18(.):9097627-9139343	0.1677
NM_005904	chr18(.):46441222-46482081	0.1787
NM_001190823	chr18(.):46441222-46474177	0.1856
NM_001190822	chr18(.):46441222-46480703	0.1798
NM_016626	chr18(.):48695919-48729051	0.1383
NR_024021	chr18(.):56697970-56725446	0.0937
NM_033280	chr18(.):56802124-56831063	0.1417
NM_030973	chr19(.):50316535-50345237	0.1047
NM_001039846	chr19(.):2091867-2104583	0.1976
NM_019112	chr19(.):1035101-1070570	0.1878
NM_003331	chr19(.):10456203-10496248	0.1045
NM_001164605	chr19(.):35640844-35665788	0.1209
NM_018028	chr19(.):39828107-39880537	0.1107
NM_144685	chr19(.):40880177-40901094	0.0914
NM_014164	chr19(.):35640624-35665788	0.1201
NR_028406	chr19(.):35640671-35665788	0.1203
NR_034098	chr19(.):46107657-46147675	0.1213
NM_001193268	chr19(.):46107657-46153775	0.1192
NM_001193269	chr19(.):46107657-46151985	0.1193
NM_020695	chr19(.):1810244-1853452	0.1558
NM_052847	chr19(.):2506217-2707746	0.1562
NM_000064	chr19(.):6672845-6725662	0.1457
NM_005428	chr19(.):6767721-6862371	0.1777
NM_024038	chr19(.):12836453-12850529	0.1547
NM_002501	chr19(.):13101583-13214610	0.0958
NM_014975	chr19(.):12944258-12990766	0.1078
NM_032855	chr19(.):16239837-16274377	0.1587
NM_021235	chr19(.):16467407-16587762	0.1201
NM_006387	chr19(.):16623699-16658263	0.1132
NM_001492	chr19(.):18974360-19011953	0.0965
NM_001398	chr19(.):39301061-39327497	0.0993
NM_020971	chr19(.):40968125-41087365	0.1015
NM_001031749	chr19(.):44295078-44311613	0.0931
NM_006801	chr19(.):48880826-48899810	0.1424
NM_001161440	chr19(.):55687614-55725874	0.1028
NM_134444	chr19(.):56342943-56398220	0.1054
NM_024100	chr19(.):979327-999569	0.1511
NM_004368	chr19(.):1021297-1044064	0.2061
NM_033420	chr19(.):1004649-1026141	0.176
NM_138690	chr19(.):995436-1014723	0.1421
NM_012292	chr19(.):1062173-1091627	0.1721
NM_001280	chr19(.):1264266-1278171	0.2197
NM_017914	chr19(.):1270519-1284243	0.1773
NM_177401	chr19(.):1243551-1264142	0.1479
NM_001001975	chr19(.):1236748-1249824	0.1766
NM_001405	chr19(.):1281167-1304944	0.1107
NM_152769	chr19(.):1224946-1242990	0.1248
NR_027271	chr19(.):1262469-1275259	0.2004
NR_023313	chr19(.):1264266-1279809	0.2133
NM_001136139	chr19(.):1604291-1655286	0.1476
NM_003200	chr19(.):1604291-1657326	0.147
NM_006830	chr19(.):1592153-1610483	0.1813
NM_138813	chr19(.):1777073-1817270	0.1264
NM_001178002	chr19(.):1777073-1817199	0.1265
NR_031730	chr19(.):1811157-1821237	0.139
NR_034114	chr19(.):1817087-1829542	0.1377
NM_031918	chr19(.):1847397-1868564	0.1652
NM_138422	chr19(.):1900416-1918446	0.164
NM_001130111	chr19(.):1871974-1890518	0.1344
NM_079834	chr19(.):1900372-1931012	0.1527
NM_017572	chr19(.):2032469-2056243	0.165
NM_017797	chr19(.):1980446-2020702	0.1341
NM_130807	chr19(.):2066034-2101269	0.2362
NM_004152	chr19(.):2264519-2278487	0.1891
NM_018049	chr19(.):2228154-2241328	0.1832
NM_000479	chr19(.):2244112-2257072	0.135
NM_198532	chr19(.):2269630-2287181	0.1595
NR_031596	chr19(.):2229060-2239148	0.1925
NM_007165	chr19(.):2231815-2253678	0.1565
NM_144616	chr19(.):2247249-2261422	0.173
NM_001101391	chr19(.):2284773-2313156	0.1272
NR_036207	chr19(.):2245637-2255717	0.1107
NM_032737	chr19(.):2423163-2461958	0.1557
NM_012458	chr19(.):2420621-2432875	0.1469
NM_015675	chr19(.):2471122-2483257	0.2274
NM_004240	chr19(.):6734706-6756529	0.1731
NM_020171	chr19(.):6724924-6742304	0.2002
NM_001080452	chr19(.):6724924-6742633	0.1989
NM_005490	chr19(.):6747172-6772523	0.1648
NM_001379	chr19(.):10239021-10310755	0.1168
NM_004230	chr19(.):10327108-10346948	0.1327
NR_036206	chr19(.):10336088-10346161	0.1224
NM_001544	chr19(.):10392649-10404198	0.1129
NM_015956	chr19(.):10357639-10375721	0.1137
NM_000201	chr19(.):10376516-10402291	0.1096
NM_007065	chr19(.):10496808-10519271	0.1291
NM_001111307	chr19(.):10526332-10585307	0.1104
NM_001111309	chr19(.):10538110-10585307	0.0977
NM_001111308	chr19(.):10536520-10585307	0.0976
NR_031592	chr19(.):10509133-10519214	0.1347
NM_006202	chr19(.):10558632-10585307	0.0913
NM_001195800	chr19(.):11195037-11249505	0.1235
NM_001080997	chr19(.):12931296-12946207	0.1036
NM_013312	chr19(.):12868816-12891434	0.1105
NM_004317	chr19(.):12843305-12864137	0.128
NM_181738	chr19(.):12906426-12917694	0.1363
NM_017682	chr19(.):12858406-12874271	0.1057
NM_002229	chr19(.):12897309-12909125	0.1812
NM_031429	chr19(.):12931295-12951230	0.1151
NM_006397	chr19(.):12912427-12929462	0.117
NM_005809	chr19(.):12902633-12917694	0.1464
NM_052850	chr19(.):13059971-13073050	0.1254
NM_001105578	chr19(.):13004893-13035086	0.1277
NM_000159	chr19(.):12996973-13015783	0.1322
NM_004461	chr19(.):13028283-13049558	0.1287
NM_005053	chr19(.):13051653-13069455	0.1588
NM_006563	chr19(.):12990236-13003017	0.1655
NM_152654	chr19(.):13075431-13090567	0.1191
NM_004343	chr19(.):13044413-13060304	0.1803
NM_023072	chr19(.):13901273-13948044	0.106
NR_029613	chr19(.):13980512-13990622	0.0828
NR_036515	chr19(.):13940329-13952103	0.1399
NM_001098622	chr19(.):13982949-13996571	0.1041
NR_030179	chr19(.):13980688-13990825	0.088
NR_029497	chr19(.):13942100-13952173	0.1484
NR_029495	chr19(.):13942400-13952473	0.1529
NR_029501	chr19(.):13942253-13952331	0.1506
NM_005370	chr19(.):16217489-16249445	0.1417
NM_001145160	chr19(.):16173316-16218813	0.1385
NR_024335	chr19(.):16139522-16157918	0.1021
NR_024336	chr19(.):16140288-16157918	0.1028
NM_003290	chr19(.):16182134-16218813	0.1349
NM_032493	chr19(.):16303664-16351156	0.0983
NM_054113	chr19(.):16267178-16289286	0.1167
NM_014077	chr19(.):16291234-16307857	0.1152
NM_032207	chr19(.):16602204-16637163	0.1
NM_145046	chr19(.):16584874-16612003	0.0956
NM_024881	chr19(.):16655647-16688193	0.102
NM_004831	chr19(.):16680717-16744015	0.1385
NM_001145724	chr19(.):19035009-19054858	0.1037
NM_001145722	chr19(.):19035009-19056113	0.1062
NM_001145721	chr19(.):19035009-19056161	0.1065
NR_027297	chr19(.):19035009-19055444	0.1051
NM_007263	chr19(.):19005322-19035199	0.1118
NM_004838	chr19(.):19035009-19057041	0.108
NM_019070	chr19(.):19025483-19044442	0.1179
NM_015925	chr19(.):35734558-35763867	0.1067
NM_152481	chr19(.):35710703-35724628	0.0959
NM_006149	chr19(.):39287310-39308740	0.0983
NM_012237	chr19(.):39364194-39395463	0.118
NM_001005335	chr19(.):39322027-39347979	0.1345
NM_001001716	chr19(.):39385614-39404534	0.1063
NM_001533	chr19(.):39322027-39345617	0.1389
NM_001193286	chr19(.):39364194-39395502	0.1179
NR_034146	chr19(.):39364194-39389795	0.1097
NM_001195833	chr19(.):39353471-39373919	0.1116
NM_003407	chr19(.):39892486-39905045	0.1526
NM_003169	chr19(.):39931287-39972308	0.1253
NM_001130825	chr19(.):39931185-39972308	0.1262
NM_019088	chr19(.):39871269-39886679	0.1282
NM_017592	chr19(.):39876962-39896203	0.1592
NM_001020	chr19(.):39918846-39931618	0.1395
NM_022835	chr19(.):39898749-39924055	0.1113
NM_203344	chr19(.):40941747-40955282	0.1247
NM_000713	chr19(.):40948690-40976725	0.1246
NM_181882	chr19(.):40894670-40924271	0.1021
NM_013368	chr19(.):40941747-40953505	0.1338
NM_013376	chr19(.):40923408-40936932	0.1175
NM_001098506	chr19(.):42077530-42098197	0.1058
NM_019612	chr19(.):44215213-44229169	0.0984
NM_019108	chr19(.):44230300-44264142	0.1224
NM_002250	chr19(.):44265684-44290409	0.1226
NM_005282	chr19(.):46088022-46110466	0.1064
NM_001017989	chr19(.):46026024-46093122	0.1074
NM_004597	chr19(.):46185711-46200443	0.137
NM_017659	chr19(.):46190740-46212248	0.1416
NM_000164	chr19(.):46166501-46190717	0.1132
NR_030372	chr19(.):46173185-46183282	0.1115
NR_029886	chr19(.):46137251-46147345	0.1436
NR_037512	chr19(.):46173189-46183266	0.1116
NM_178511	chr19(.):47773141-47783980	0.1209
NM_001127240	chr19(.):47719080-47741023	0.1264
NM_014417	chr19(.):47719078-47739451	0.1268
NM_015603	chr19(.):47754730-47780210	0.1139
NR_036159	chr19(.):47725200-47735276	0.1472
NR_036158	chr19(.):47725198-47735278	0.1472
NM_144577	chr19(.):48794708-48828332	0.1235
NM_018273	chr19(.):48830615-48872186	0.1401
NM_012451	chr19(.):48862650-48884634	0.1271
NM_001425	chr19(.):48823628-48838810	0.198
NM_153608	chr19(.):48769653-48795863	0.0958
NM_031485	chr19(.):48944029-48962164	0.1017
NM_000836	chr19(.):48893131-48953188	0.1175
NM_001161587	chr19(.):49466381-49501610	0.1424
NM_000146	chr19(.):49463565-49475136	0.1623
NR_027882	chr19(.):49453116-49470055	0.1403
NM_000894	chr19(.):49514236-49525347	0.113
NM_014475	chr19(.):49431938-49453226	0.0921
NM_006666	chr19(.):49492155-49524182	0.1085
NM_004324	chr19(.):49453116-49469519	0.1356
NM_001098632	chr19(.):50367296-50385644	0.1776
NM_032375	chr19(.):50367296-50385578	0.1781
NM_001098633	chr19(.):50367296-50385612	0.1779
NM_017432	chr19(.):50349415-50368999	0.1131
NM_001168222	chr19(.):50375681-50397007	0.1424
NM_007254	chr19(.):50359459-50375822	0.1335
NM_152899	chr19(.):50387913-50405147	0.1221
NM_012068	chr19(.):50426958-50442193	0.1276
NM_002287	chr19(.):54860234-54881721	0.1014
NM_012276	chr19(.):54839691-54855421	0.0806
NM_021250	chr19(.):54813352-54829409	0.076
NM_181879	chr19(.):54817552-54829368	0.0729
NM_001005367	chr19(.):54921634-54953054	0.0839
NM_032430	chr19(.):55790533-55828903	0.1095
NM_173804	chr19(.):55733001-55745632	0.089
NM_001130106	chr19(.):55768590-55796751	0.1243
NM_014931	chr19(.):55736146-55775038	0.1127
NM_032836	chr19(.):56097736-56115893	0.1188
NM_007279	chr19(.):56160415-56191082	0.1185
NM_207115	chr19(.):56147391-56159836	0.1355
NM_153219	chr19(.):56106729-56119504	0.1518
NM_203374	chr19(.):56127106-56140941	0.102
NM_016535	chr19(.):56149985-56161989	0.1195
NM_013301	chr19(.):56153953-56169526	0.1246
NM_001163423	chr19(.):56148462-56159836	0.1355
NM_016202	chr19(.):56148417-56159836	0.1359
NM_001130072	chr19(.):56181560-56212133	0.1003
NM_001130071	chr19(.):56182990-56212133	0.0997
NM_001195605	chr19(.):56119958-56134907	0.0864
NM_145007	chr19(.):56291762-56353128	0.1166
NM_007050	chr20(.):40696391-41823557	0.0897
NM_001174088	chr20(.):46125600-46290621	0.1118
NM_203327	chr20(.):4828001-4995939	0.1074
NM_003818	chr20(.):5102481-5176989	0.1277
NM_005116	chr20(.):4828001-4987145	0.1075
NM_001042472	chr20(.):25275849-25376477	0.1297
NM_015600	chr20(.):25270378-25376477	0.1291
NM_178580	chr20(.):30097240-30162370	0.149
NM_001191	chr20(.):30247260-30315656	0.1855
NM_032819	chr20(.):32314807-32385075	0.1167
NM_031483	chr20(.):32946061-33104197	0.119
NM_177996	chr20(.):34695347-34825721	0.1108
NM_001145316	chr20(.):35375193-35407154	0.1172
NM_080628	chr20(.):35499569-35527632	0.1256
NM_001145318	chr20(.):35375193-35407230	0.1173
NM_015568	chr20(.):37429347-37556667	0.131
NM_003286	chr20(.):39652461-39758126	0.1296
NM_032883	chr20(.):42539781-42703254	0.1293
NM_001098798	chr20(.):42569535-42703254	0.1311
NM_001098797	chr20(.):42538491-42703254	0.1293
NM_000022	chr20(.):43243162-43285376	0.1347
NM_006282	chr20(.):43590119-43713593	0.14
NM_183048	chr20(.):45833380-45990474	0.1213
NM_001193339	chr20(.):45181461-45285100	0.1044
NM_001011554	chr20(.):45181461-45318124	0.1059
NM_183425	chr20(.):55961462-55989386	0.1348
NM_080618	chr20(.):56067223-56105154	0.1069
NM_002531	chr20(.):61335188-61399123	0.0855
NM_001009923	chr20(.):5075483-5098733	0.1262
NM_002592	chr20(.):5090598-5112268	0.1704
NM_182649	chr20(.):5090598-5105647	0.1688
NR_028370	chr20(.):5095231-5105615	0.1603
NM_019593	chr20(.):5520079-5596672	0.1319
NM_012261	chr20(.):9490270-9516171	0.1494
NM_013248	chr20(.):23326372-23340408	0.136
NM_022482	chr20(.):23340020-23358683	0.1338
NM_002862	chr20(.):25223705-25283648	0.1237
NR_003677	chr20(.):30130184-30141019	0.1578
NM_002165	chr20(.):30188091-30199313	0.1134
NM_032609	chr20(.):30220690-30237800	0.0925
NR_036161	chr20(.):30189988-30200043	0.1231
NM_012112	chr20(.):30321903-30394603	0.118
NM_182584	chr20(.):31214426-31244783	0.1043
NM_176812	chr20(.):32394109-32447173	0.1825
NR_030374	chr20(.):33049129-33059223	0.1082
NR_027451	chr20(.):34628539-34643882	0.1379
NM_080627	chr20(.):35407177-35497087	0.1094
NM_199181	chr20(.):35400844-35493276	0.1114
NM_030919	chr20(.):37549954-37586703	0.1254
NR_034104	chr20(.):43280091-43305380	0.1025
NM_006809	chr20(.):43565770-43594114	0.1224
NM_001124756	chr20(.):43533702-43572962	0.1041
NM_002251	chr20(.):43715949-43734753	0.1165
NM_080721	chr20(.):45164584-45184213	0.1397
NM_018102	chr20(.):45124706-45147194	0.1083
NR_024594	chr20(.):45942245-45954498	0.0952
NM_006526	chr20(.):52178609-52204636	0.1354
NR_002189	chr20(.):52486039-52497248	0.141
NM_003657	chr20(.):52555078-52692304	0.1209
NM_001015885	chr20(.):55921617-55958519	0.1193
NM_003610	chr20(.):55921144-55958519	0.12
NM_001190472	chr20(.):55928495-55939878	0.1009
NR_024470	chr20(.):61289378-61302973	0.0862
NM_016354	chr20(.):61268796-61308647	0.1028
NM_001083113	chr20(.):62333793-62372494	0.1064
NM_181485	chr20(.):62334379-62372494	0.1063
NM_017806	chr20(.):62362977-62375460	0.0968
NM_003224	chr20(.):62324994-62344355	0.0794
NM_032945	chr20(.):62321287-62335035	0.0698
NM_020062	chr20(.):62366210-62380403	0.083
NM_003823	chr20(.):62323020-62335035	0.0721
NM_003253	chr21(.):32485735-32936290	0.121
NM_000874	chr21(.):34597230-34640062	0.1902
NM_207585	chr21(.):34597230-34641820	0.1953
NM_001033515	chr21(.):9902193-9973585	0.2841
NM_001754	chr21(.):36155097-36426595	0.1672
NM_001001890	chr21(.):36155097-36265987	0.1703
NM_001146078	chr21(.):37827919-37919898	0.1606
NM_001146077	chr21(.):37827919-37953867	0.1584
NM_006198	chr21(.):41234346-41306322	0.1816
NM_016818	chr21(.):43634266-43722354	0.1657
NM_173568	chr21(.):43486425-43568105	0.1644
NM_207174	chr21(.):43635007-43722354	0.1659
NM_207629	chr21(.):43631186-43722354	0.1655
NM_207627	chr21(.):43614798-43722354	0.1641
NM_207628	chr21(.):43614921-43722354	0.164
NM_001199527	chr21(.):43478067-43568105	0.1778
NM_003683	chr21(.):45204417-45228983	0.1673
NM_001100421	chr21(.):19156283-19196703	0.1448
NM_000629	chr21(.):34692213-34737128	0.1976
NM_000628	chr21(.):34633671-34674520	0.1894
NM_005534	chr21(.):34770201-34814828	0.1774
NM_001122607	chr21(.):36188573-36265987	0.1802
NR_027243	chr21(.):43517243-43533644	0.1494
NM_173354	chr21(.):44829397-44852002	0.1643
NR_026960	chr21(.):44864903-44878771	0.1237
NR_026863	chr21(.):44876973-44903103	0.1186
NM_000100	chr21(.):45188830-45201259	0.1823
NR_026961	chr21(.):45220638-45237448	0.1559
NM_005049	chr21(.):45522207-45556063	0.1684
NM_198155	chr21(.):45548493-45570605	0.1994
NM_002473	chr22(.):36672322-36789063	0.1341
NM_004327	chr22(.):23517551-23665224	0.1168
NM_014433	chr22(.):23396592-23489241	0.117
NM_012295	chr22(.):24402764-24579596	0.1129
NM_001199281	chr22(.):24402819-24579596	0.1129
NM_001887	chr22(.):26990361-27018991	0.1543
NM_007194	chr22(.):29078730-29142822	0.1092
NM_001039141	chr22(.):38087994-38177563	0.111
NM_001195071	chr22(.):38610297-38673670	0.1214
NM_001195072	chr22(.):38610297-38674040	0.1222
NM_001003406	chr22(.):39961757-40090740	0.0985
NM_024821	chr22(.):42191677-42227303	0.1346
NM_001009880	chr22(.):45583122-45641650	0.1055
NM_138433	chr22(.):50981461-50994452	0.0965
NM_007128	chr22(.):22594199-22604926	0.1102
NR_030755	chr22(.):23160269-23170365	0.0842
NM_001178126	chr22(.):23224959-23243013	0.1571
NM_004914	chr22(.):23482512-23511531	0.1368
NM_001024938	chr22(.):24194058-24232725	0.1126
NM_002415	chr22(.):24231564-24242409	0.1363
NM_001024939	chr22(.):24195040-24232725	0.1119
NM_001007468	chr22(.):24124149-24181705	0.1229
NM_001002862	chr22(.):24171689-24186199	0.1251
NM_019601	chr22(.):24572443-24590074	0.0921
NM_001008566	chr22(.):26916713-26966370	0.1216
NM_003595	chr22(.):26916713-26991089	0.1321
NR_031615	chr22(.):26946177-26956289	0.1379
NR_003491	chr22(.):27048445-27077440	0.139
NM_001886	chr22(.):27012927-27031636	0.1142
NM_172002	chr22(.):29133042-29158496	0.1349
NM_173510	chr22(.):29163661-29190283	0.1291
NM_001079539	chr22(.):29185547-29201560	0.21
NM_145640	chr22(.):36531370-36561977	0.1419
NM_145642	chr22(.):36531370-36567225	0.1378
NM_030643	chr22(.):36580175-36605879	0.126
NM_031910	chr22(.):37571205-37589330	0.1052
NM_001051	chr22(.):37597244-37613353	0.119
NM_013385	chr22(.):37673494-37716389	0.1132
NM_002872	chr22(.):37616309-37645305	0.1637
NM_018957	chr22(.):38030683-38057050	0.1126
NM_024313	chr22(.):38077343-38094485	0.1192
NM_002305	chr22(.):38066612-38080809	0.1477
NM_020315	chr22(.):38049736-38067939	0.1173
NM_152221	chr22(.):38681696-38718413	0.1275
NR_002821	chr22(.):38735669-38799931	0.1351
NM_001894	chr22(.):38681696-38719089	0.1264
NM_004981	chr22(.):38817332-38845033	0.0921
NM_001006666	chr22(.):39431672-39445428	0.1289
NM_004900	chr22(.):39373404-39393783	0.1086
NM_001193289	chr22(.):39348526-39393783	0.1118
NM_152426	chr22(.):39412117-39434256	0.1253
NM_014508	chr22(.):39405264-39419825	0.146
NM_021822	chr22(.):39468009-39488748	0.1202
NM_175709	chr22(.):39521778-39553538	0.1228
NM_181773	chr22(.):39488228-39505072	0.1284
NM_002608	chr22(.):39614684-39645957	0.1186
NM_033016	chr22(.):39614684-39641914	0.1173
NM_006116	chr22(.):39790758-39832887	0.1192
NM_153497	chr22(.):39790758-39838132	0.1205
NM_194326	chr22(.):39920097-39933860	0.162
NM_002409	chr22(.):39848324-39893199	0.12
NM_019008	chr22(.):39893283-39919137	0.1577
NM_182810	chr22(.):39911568-39923691	0.1667
NM_001098270	chr22(.):39878228-39893199	0.1263
NM_152513	chr22(.):42090517-42200459	0.1217
NM_015264	chr22(.):45583122-45613347	0.0965
NR_031651	chr22(.):45591834-45601900	0.0836
NM_001167574	chr22(.):45675867-45696755	0.0935
NM_001169111	chr22(.):50956996-50969033	0.1323
NM_024866	chr22(.):50915011-50929866	0.1064
NM_002972	chr22(.):50878430-50918464	0.1038
NM_001185011	chr22(.):50941644-50968209	0.1223
NM_001113756	chr22(.):50959181-50973258	0.1423
NM_001113755	chr22(.):50959181-50973514	0.1405
NM_001169109	chr22(.):50956996-50969868	0.1428
NM_001169110	chr22(.):50956996-50969574	0.136
NM_001014440	chr22(.):50963837-50976008	0.1475
NM_005138	chr22(.):50956996-50969034	0.1324
NM_017584	chr22(.):50920212-50933750	0.103
NM_033200	chr22(.):50936375-50951135	0.1155
NM_001145134	chr22(.):51002289-51022096	0.0999
NR_021492	chr22(.):51016454-51027355	0.1169
NM_004377	chr22(.):51002289-51021894	0.0993
NM_001123225	chr22(.):50984540-51006328	0.097
NM_001145137	chr22(.):51002289-51021506	0.0984
NM_005198	chr22(.):51012386-51026428	0.1049
