GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
NM_014771	chr16(.):30768629-30791538	0.1369
NM_001014979	chr16(.):30763743-30778565	0.138
NM_001126108	chr16(.):56894118-56954762	0.1544
NM_001010989	chr16(.):56960747-56982793	0.2415
NR_029680	chr16(.):56887429-56897513	0.1674
NM_032206	chr16(.):57018409-57122436	0.1248
NM_018110	chr16(.):57500869-57525385	0.1028
NM_153837	chr16(.):57571600-57616100	0.136
NM_033212	chr16(.):57541089-57575477	0.1187
NM_001172643	chr16(.):66536905-66589194	0.1616
NM_001172644	chr16(.):66536905-66589315	0.1618
NM_052999	chr16(.):66595349-66618038	0.1084
NM_181641	chr16(.):66581471-66604971	0.1452
NM_181271	chr16(.):66595293-66618038	0.1087
NM_001040138	chr16(.):66581465-66605154	0.1445
NM_020786	chr16(.):66909435-66926855	0.14
NM_004062	chr16(.):66937024-66957766	0.1245
NM_001014435	chr16(.):66873840-66893049	0.098
NM_005182	chr16(.):66873281-66893049	0.0957
NM_004165	chr16(.):66950581-66964439	0.1248
NM_001185057	chr16(.):67202764-67214643	0.1651
NM_003946	chr16(.):67202755-67214643	0.1652
NM_001040715	chr16(.):67204504-67222883	0.1665
NM_001950	chr16(.):67221067-67237821	0.1145
NM_024712	chr16(.):67228027-67242927	0.0949
NM_033309	chr16(.):67177004-67189902	0.1159
NM_025187	chr16(.):67138914-67187442	0.1102
NM_178516	chr16(.):67213281-67229107	0.1603
NM_003789	chr16(.):67183088-67198812	0.1601
NM_001538	chr16(.):67192287-67208848	0.1784
NM_001185058	chr16(.):67199404-67214643	0.1598
NM_018378	chr16(.):67188890-67203077	0.1722
NR_029887	chr16(.):67231223-67241298	0.0801
NM_001129727	chr16(.):67307075-67328403	0.1046
NM_001129729	chr16(.):67308488-67328403	0.1067
NM_004594	chr16(.):67277854-67311094	0.1227
NM_014187	chr16(.):67256015-67268182	0.1257
NM_001129728	chr16(.):67308049-67328403	0.1064
NM_015432	chr16(.):67306412-67328403	0.1047
NM_013241	chr16(.):67258291-67286425	0.1371
NM_012163	chr16(.):67236041-67265721	0.1145
NM_001004055	chr16(.):67236041-67265901	0.1142
NM_001129731	chr16(.):67308491-67328403	0.1067
NM_001193524	chr16(.):67566364-67585691	0.1756
NM_001193523	chr16(.):67558539-67585691	0.1703
NM_001193522	chr16(.):67557719-67585691	0.1705
NM_001138	chr16(.):67511473-67522716	0.1287
NM_024519	chr16(.):67557716-67585691	0.1705
NM_001037281	chr16(.):67689850-67701681	0.1726
NM_032140	chr16(.):67691849-67705628	0.1891
NM_001082486	chr16(.):67686414-67699718	0.1448
NM_001012984	chr16(.):67695716-67707661	0.1775
NM_001013838	chr16(.):67674029-67696472	0.1326
NM_024939	chr16(.):68257449-68275136	0.1621
NM_001184824	chr16(.):68339876-68396169	0.134
NM_003983	chr16(.):68293422-68340722	0.1507
NM_032178	chr16(.):68329517-68349868	0.1267
NM_006927	chr16(.):70408337-70477991	0.146
NM_145059	chr16(.):70483497-70519177	0.1077
NR_003059	chr16(.):71787304-71797390	0.1114
NR_024612	chr16(.):71874898-71924174	0.1479
NM_001142864	chr16(.):88776745-88856372	0.0528
NM_030928	chr16(.):88865185-88880666	0.0743
NM_000485	chr16(.):88870876-88883342	0.077
NM_021962	chr17(.):901758-1088131	0.1267
NM_001159746	chr17(.):901758-1095616	0.1276
NM_003342	chr17(.):4167511-4274969	0.1111
NM_020889	chr17(.):27234161-27283508	0.1489
NM_003204	chr17(.):46120685-46143907	0.1579
NM_022066	chr17(.):74380612-74454288	0.1196
NM_001092	chr17(.):901758-1017324	0.126
NM_006445	chr17(.):1548922-1593176	0.1253
NM_002558	chr17(.):3794884-3824960	0.1543
NM_002663	chr17(.):4705420-4731727	0.0926
NM_005022	chr17(.):4843946-4856825	0.1684
NM_153357	chr17(.):6939948-6952242	0.1382
NM_015670	chr17(.):7460318-7480287	0.1581
NR_026951	chr17(.):8118947-8132361	0.1528
NM_020877	chr17(.):7618038-7742058	0.1079
NM_001199125	chr17(.):17144937-17189012	0.1179
NM_003653	chr17(.):17144937-17189617	0.1167
NM_001033553	chr17(.):19985334-20223067	0.1111
NM_001033555	chr17(.):20054401-20223067	0.1122
NM_018182	chr17(.):27077995-27174841	0.1089
NM_017748	chr17(.):36952445-36986589	0.1299
NM_000342	chr17(.):42320757-42350502	0.0994
NR_027774	chr17(.):43508265-43573146	0.1288
NM_017949	chr17(.):55935336-55985750	0.1259
NM_001112707	chr17(.):60551385-60697841	0.109
NM_001433	chr17(.):62115389-62212502	0.1915
NR_036488	chr17(.):70394462-70593943	0.1193
NM_004252	chr17(.):72739762-72770499	0.1739
NM_052916	chr17(.):74133533-74241390	0.1305
NM_001113492	chr17(.):75278972-75501678	0.1185
NM_006640	chr17(.):75310596-75501678	0.1224
NM_001113491	chr17(.):75272491-75501678	0.118
NM_001163075	chr17(.):76137433-76167364	0.1654
NM_017456	chr17(.):76665129-76783376	0.1602
NM_020914	chr17(.):78229666-78375086	0.0998
NM_020954	chr17(.):78229666-78300262	0.1036
NM_001893	chr17(.):80197239-80236573	0.1107
NM_004514	chr17(.):80472593-80567483	0.1175
NM_198082	chr17(.):80054345-80175689	0.1095
NM_024083	chr17(.):79930425-79980282	0.0964
NM_005206	chr17(.):1320457-1364544	0.111
NM_033375	chr17(.):1362479-1399972	0.1097
NR_028514	chr17(.):1415212-1426390	0.1558
NM_001080779	chr17(.):1362479-1401001	0.1091
NM_001135642	chr17(.):1392870-1425182	0.1217
NM_001080950	chr17(.):1362479-1394051	0.1121
NM_145350	chr17(.):1532151-1554041	0.1388
NM_152346	chr17(.):1472695-1537130	0.1246
NM_031430	chr17(.):1544444-1558392	0.1248
NM_001164407	chr17(.):1601083-1618662	0.1049
NM_000934	chr17(.):1641129-1663559	0.0968
NR_028505	chr17(.):1609797-1624566	0.1528
NM_001163811	chr17(.):1622833-1646893	0.1105
NM_001163809	chr17(.):1623124-1646893	0.1106
NM_001165920	chr17(.):1641319-1663559	0.0976
NM_002615	chr17(.):1660258-1685868	0.105
NR_029494	chr17(.):1612196-1622281	0.1505
NM_152348	chr17(.):1614816-1646893	0.1275
NM_020310	chr17(.):2282353-2309258	0.1319
NR_028335	chr17(.):2305274-2323730	0.1128
NM_172206	chr17(.):3758616-3799037	0.1102
NM_172207	chr17(.):3763450-3801337	0.1165
NM_174957	chr17(.):3822168-3872736	0.1191
NM_182538	chr17(.):4332218-4396499	0.0958
NM_001100812	chr17(.):4632803-4648223	0.1617
NM_001144940	chr17(.):4683579-4694729	0.1295
NM_001014985	chr17(.):4687253-4698884	0.1182
NM_003963	chr17(.):4670186-4691506	0.1081
NM_001136046	chr17(.):4638318-4654410	0.142
NM_032265	chr17(.):4638336-4654407	0.1422
NM_002798	chr17(.):4694456-4706790	0.1251
NM_000080	chr17(.):4796063-4811369	0.1173
NM_001024937	chr17(.):4731634-4806356	0.1081
NM_001145536	chr17(.):4797947-4811227	0.1217
NM_001165417	chr17(.):4835425-4848462	0.1386
NM_000173	chr17(.):4830591-4843325	0.1047
NM_015528	chr17(.):4838629-4853517	0.1684
NM_006612	chr17(.):4896242-4936694	0.1023
NM_015099	chr17(.):4866286-4895960	0.1358
NM_001171168	chr17(.):4866286-4895665	0.1358
NM_053013	chr17(.):4849383-4865426	0.1433
NM_001167985	chr17(.):4886424-4905905	0.1328
NM_004890	chr17(.):4857520-4876132	0.1315
NM_001004333	chr17(.):6910797-6922851	0.1795
NM_001142799	chr17(.):6913072-6925839	0.1951
NM_201566	chr17(.):6934393-6948440	0.1417
NR_029712	chr17(.):6915933-6926020	0.2009
NM_181844	chr17(.):6921368-6937961	0.1355
NM_000697	chr17(.):6894383-6919055	0.1259
NR_030178	chr17(.):6916229-6926341	0.2027
NM_001143775	chr17(.):7141905-7159995	0.17
NM_015982	chr17(.):7186570-7202876	0.1159
NM_001185023	chr17(.):7158221-7171264	0.114
NM_001185022	chr17(.):7158221-7171512	0.1138
NM_001128827	chr17(.):7088209-7125928	0.1241
NM_000018	chr17(.):7118152-7133585	0.1331
NM_004422	chr17(.):7123660-7142863	0.1456
NM_007278	chr17(.):7138737-7150753	0.1807
NM_024297	chr17(.):7133346-7147825	0.1981
NM_001365	chr17(.):7088209-7128369	0.1231
NM_203415	chr17(.):7150371-7168259	0.1258
NM_015362	chr17(.):7150550-7168259	0.1258
NM_001042	chr17(.):7180053-7196367	0.1254
NM_015343	chr17(.):7141905-7160259	0.1692
NR_029896	chr17(.):7121615-7131698	0.1449
NM_001143762	chr17(.):7206693-7220782	0.1809
NM_032442	chr17(.):7213950-7237638	0.1494
NM_198154	chr17(.):7253496-7265538	0.1205
NM_003985	chr17(.):7279364-7298092	0.1182
NM_001143761	chr17(.):7206287-7220782	0.1776
NM_001002914	chr17(.):7250207-7263262	0.1177
NM_001143760	chr17(.):7205317-7220782	0.1749
NM_014716	chr17(.):7234847-7259793	0.135
NM_001970	chr17(.):7205855-7220782	0.1753
NM_004489	chr17(.):7210977-7223658	0.1536
NM_003809	chr17(.):7447374-7466207	0.1406
NM_001198623	chr17(.):7456608-7469925	0.1363
NM_172089	chr17(.):7447374-7469925	0.1325
NM_001040059	chr17(.):7477805-7490429	0.212
NM_001146281	chr17(.):7528452-7541700	0.1252
NM_006942	chr17(.):7486497-7498488	0.1357
NR_002918	chr17(.):7473030-7483165	0.2148
NM_133491	chr17(.):7524555-7536194	0.1184
NR_002604	chr17(.):7475128-7485276	0.2133
NM_001251	chr17(.):7477804-7490429	0.212
NM_004860	chr17(.):7489547-7523215	0.1183
NR_002912	chr17(.):7476272-7486409	0.199
NM_001416	chr17(.):7471056-7487324	0.1918
NR_027463	chr17(.):7512381-7541700	0.1301
NR_027462	chr17(.):7526286-7541700	0.12
NR_024603	chr17(.):7481964-7496527	0.1593
NR_003000	chr17(.):7804440-7814578	0.1113
NM_001005273	chr17(.):7787168-7821075	0.1239
NM_001080424	chr17(.):7738234-7763118	0.1629
NM_144607	chr17(.):7756063-7770600	0.1472
NM_032356	chr17(.):7755002-7766172	0.1545
NM_001005271	chr17(.):7783122-7821075	0.1217
NM_203411	chr17(.):7753383-7764417	0.169
NR_036201	chr17(.):7986373-7996465	0.1252
NM_001139	chr17(.):7970953-7996021	0.1181
NM_021628	chr17(.):7994217-8026860	0.132
NM_002616	chr17(.):8038787-8060753	0.1599
NM_032580	chr17(.):8018907-8032410	0.1787
NM_001165960	chr17(.):7994217-8027234	0.1321
NM_032354	chr17(.):8071296-8084714	0.1496
NM_017622	chr17(.):8086650-8098564	0.2012
NM_014232	chr17(.):8057464-8071293	0.1517
NM_004217	chr17(.):8103048-8118883	0.1337
NR_037447	chr17(.):8085492-8095577	0.2069
NM_025099	chr17(.):8123138-8156413	0.1608
NM_012393	chr17(.):8147595-8178809	0.1289
NM_012452	chr17(.):16837397-16880402	0.1656
NM_020201	chr17(.):17201679-17255977	0.1008
NR_024007	chr17(.):17674999-17687843	0.0973
NM_004176	chr17(.):17709662-17745325	0.1389
NR_030361	chr17(.):17712149-17722245	0.1112
NM_006613	chr17(.):18918989-18955336	0.1195
NM_001129778	chr17(.):19025781-19067148	0.1187
NM_001102664	chr17(.):19135689-19245028	0.1245
NR_031591	chr17(.):19242818-19252887	0.091
NR_023380	chr17(.):20219486-20310504	0.1116
NM_015276	chr17(.):20897905-20951352	0.1241
NM_152914	chr17(.):21137183-21161578	0.1094
NM_145109	chr17(.):21182967-21223551	0.1467
NM_002756	chr17(.):21186347-21223551	0.1443
NR_000010	chr17(.):27044599-27054671	0.1874
NR_000009	chr17(.):27045698-27055772	0.2047
NM_031934	chr17(.):27036298-27049908	0.1508
NM_001142625	chr17(.):27036298-27050286	0.1527
NM_000984	chr17(.):27041999-27056374	0.1904
NM_138463	chr17(.):27046365-27058230	0.2025
NR_000014	chr17(.):27045446-27055509	0.2074
NR_000013	chr17(.):27042567-27052634	0.1593
NM_004295	chr17(.):27066022-27082976	0.1297
NM_152465	chr17(.):27025533-27043872	0.1295
NR_024579	chr17(.):27036298-27050251	0.1529
NM_001160407	chr17(.):27046365-27058949	0.1933
NM_178170	chr17(.):27050831-27074784	0.1543
NR_029970	chr17(.):27183386-27193458	0.0983
NM_005702	chr17(.):27177042-27193072	0.1134
NM_004475	chr17(.):27201356-27229715	0.1482
NM_144683	chr17(.):27219798-27235089	0.1861
NR_029685	chr17(.):27183550-27193636	0.0961
NM_001085454	chr17(.):27895486-27921610	0.1144
NM_198147	chr17(.):27882688-27899042	0.1455
NM_138349	chr17(.):27890738-27905175	0.1239
NM_152345	chr17(.):27915526-27946779	0.1242
NM_032854	chr17(.):27936773-27953441	0.1478
NR_024187	chr17(.):29053723-29090353	0.1154
NM_002981	chr17(.):32682398-32695252	0.1865
NM_005408	chr17(.):32678470-32690629	0.1463
NM_005623	chr17(.):32641065-32653421	0.0994
NM_002983	chr17(.):34410602-34422506	0.2652
NM_002988	chr17(.):34386642-34403841	0.1276
NM_002984	chr17(.):34426219-34438014	0.2293
NM_021006	chr17(.):34517267-34529156	0.3163
NM_001001418	chr17(.):34576084-34597027	0.2759
NM_001001435	chr17(.):34533467-34545274	0.286
NM_001001437	chr17(.):34517267-34529147	0.3159
NM_001001417	chr17(.):34488060-34508988	0.259
NM_021006	chr17(.):34618841-34630730	0.304
NM_001001437	chr17(.):34618841-34630721	0.3041
NM_001001435	chr17(.):34635033-34646840	0.3117
NM_001123392	chr17(.):34740935-34762050	0.2731
NM_001001418	chr17(.):34741118-34813091	0.2094
NM_001040282	chr17(.):34792174-34813103	0.2432
NM_004773	chr17(.):34837472-34856662	0.119
NM_001123391	chr17(.):36278959-36300098	0.2908
NM_032258	chr17(.):36278959-36299915	0.2901
NM_001123391	chr17(.):36332527-36353666	0.3218
NM_032258	chr17(.):36332710-36353666	0.3237
NM_001130677	chr17(.):36822958-36836187	0.1328
NM_005937	chr17(.):36856872-36891056	0.1409
NM_007144	chr17(.):36885149-36909558	0.1418
NM_002795	chr17(.):36904001-36925478	0.1443
NM_001136498	chr17(.):36881509-36896858	0.1316
NM_003559	chr17(.):36916943-36961158	0.1221
NM_001080465	chr17(.):36986340-37002642	0.0929
NR_002576	chr17(.):37004115-37014248	0.1831
NM_006148	chr17(.):37021111-37083023	0.1233
NM_000978	chr17(.):37001320-37015053	0.1603
NM_005310	chr17(.):37889186-37908538	0.1073
NM_001030002	chr17(.):37889589-37908538	0.1074
NM_032339	chr17(.):37880408-37891788	0.1312
NM_021724	chr17(.):38244036-38261973	0.1809
NM_001190919	chr17(.):38213445-38255120	0.1329
NM_001190918	chr17(.):38214067-38255120	0.1334
NM_014815	chr17(.):38170349-38215889	0.1198
NM_007359	chr17(.):38291506-38333431	0.1248
NM_001012241	chr17(.):38273789-38298045	0.1422
NM_001145301	chr17(.):38469472-38518895	0.142
NM_152219	chr17(.):38511904-38525945	0.1
NM_000964	chr17(.):38460422-38518895	0.1459
NM_001024809	chr17(.):38493270-38518895	0.1068
NM_001254	chr17(.):38439145-38464413	0.1563
NM_004583	chr17(.):40271996-40312022	0.1102
NR_024573	chr17(.):40336104-40351255	0.1441
NM_032484	chr17(.):40336104-40351550	0.1428
NM_012285	chr17(.):40303909-40338296	0.1322
NM_024119	chr17(.):40248421-40269751	0.1551
NM_021078	chr17(.):40260128-40278382	0.15
NM_033194	chr17(.):40269755-40280371	0.0998
NM_001524	chr17(.):40331077-40342470	0.1715
NM_024927	chr17(.):40814932-40834048	0.1414
NM_016437	chr17(.):40806265-40824024	0.1542
NM_003632	chr17(.):40829631-40857011	0.1351
NM_016602	chr17(.):40826419-40838845	0.176
NM_145041	chr17(.):41358893-41376589	0.0973
NR_027412	chr17(.):41442212-41471266	0.1178
NM_001661	chr17(.):41471352-41483504	0.0966
NM_178542	chr17(.):42248351-42269082	0.1419
NM_001076674	chr17(.):42259353-42274099	0.1565
NM_177441	chr17(.):42259573-42274099	0.1554
NM_001076684	chr17(.):42277400-42301924	0.1531
NM_001098833	chr17(.):42264172-42280529	0.1436
NM_080863	chr17(.):42243073-42261451	0.139
NM_001076683	chr17(.):42277400-42303250	0.1497
NM_014233	chr17(.):42277400-42300664	0.1578
NM_001135707	chr17(.):43208013-43225326	0.1427
NM_133373	chr17(.):43184007-43214891	0.1074
NM_001135704	chr17(.):43204966-43226543	0.1457
NM_006460	chr17(.):43219683-43234468	0.1479
NM_144608	chr17(.):43233263-43252406	0.1392
NM_152343	chr17(.):43326759-43344479	0.1012
NM_005892	chr17(.):43294291-43329683	0.1599
NR_024434	chr17(.):43320302-43350997	0.11
NR_024435	chr17(.):43334557-43350997	0.093
NM_174919	chr17(.):43501717-43515282	0.1252
NM_199282	chr17(.):43466267-43508012	0.1186
NM_001159330	chr17(.):43466267-43488449	0.1219
NR_036199	chr17(.):43547728-43557801	0.1071
NM_176096	chr17(.):46043428-46064147	0.1459
NR_029687	chr17(.):46109526-46119613	0.1168
NM_016429	chr17(.):46098532-46120152	0.1269
NM_002144	chr17(.):46601806-46613272	0.1022
NM_002145	chr17(.):46615018-46627393	0.0906
NM_024015	chr17(.):46647868-46660743	0.0986
NR_029608	chr17(.):46652199-46662309	0.1097
NM_002146	chr17(.):46621231-46656810	0.0932
NM_018952	chr17(.):46668098-46687334	0.1335
NM_004502	chr17(.):46679594-46693383	0.1212
NM_024016	chr17(.):46684707-46697301	0.1195
NM_024017	chr17(.):46693518-46708835	0.1222
NR_029582	chr17(.):46704851-46714921	0.1408
NR_033202	chr17(.):46662841-46684703	0.1399
NR_033203	chr17(.):46664653-46684703	0.1328
NR_033205	chr17(.):46668319-46684703	0.1394
NR_033201	chr17(.):46662822-46688774	0.1382
NM_002147	chr17(.):46663618-46676103	0.1273
NR_033204	chr17(.):46664681-46688774	0.1322
NM_032595	chr17(.):48206100-48232877	0.1427
NM_174920	chr17(.):48185034-48212167	0.1306
NM_000023	chr17(.):48238365-48258293	0.1627
NM_000088	chr17(.):48256456-48284000	0.1172
NR_024193	chr17(.):48243788-48254837	0.1724
NM_001078166	chr17(.):56073279-56089707	0.1482
NM_007146	chr17(.):56043909-56070615	0.1329
NM_000250	chr17(.):56342216-56363296	0.1075
NM_004758	chr17(.):56373593-56411152	0.1596
NM_003168	chr17(.):56417538-56434563	0.1872
NR_029683	chr17(.):56403592-56413679	0.262
NM_005994	chr17(.):59472256-59491827	0.1053
NM_203425	chr17(.):59484111-59495641	0.1231
NM_018488	chr17(.):59528806-59566664	0.0835
NM_181725	chr17(.):60496245-60532454	0.137
NM_001099787	chr17(.):62074954-62102994	0.1424
NM_000873	chr17(.):62074954-62089283	0.1224
NR_004380	chr17(.):62218437-62228517	0.1625
NR_002995	chr17(.):62218698-62228831	0.1571
NR_036199	chr17(.):62813147-62823220	0.1176
NM_004655	chr17(.):63519682-63562740	0.1035
NR_027283	chr17(.):66189800-66201443	0.1058
NM_016627	chr17(.):66239144-66258305	0.1618
NR_033876	chr17(.):70589179-70641611	0.1272
NM_001163989	chr17(.):72727958-72748474	0.1808
NM_001006638	chr17(.):72728355-72748474	0.1816
NM_139018	chr17(.):72685451-72714108	0.1041
NM_175738	chr17(.):72662255-72748474	0.1278
NR_037409	chr17(.):72739751-72749838	0.2052
NM_017728	chr17(.):72767621-72840922	0.0982
NM_015654	chr17(.):72761685-72777470	0.1528
NM_173547	chr17(.):73880040-73898054	0.1174
NM_033452	chr17(.):73865244-73879656	0.1643
NM_012478	chr17(.):73836779-73856501	0.1367
NM_199242	chr17(.):73818307-73845798	0.1018
NM_032478	chr17(.):73889723-73906181	0.144
NM_032134	chr17(.):74265129-74308761	0.1133
NM_182565	chr17(.):74256285-74272379	0.1651
NM_024599	chr17(.):74461974-74502509	0.1483
NM_134268	chr17(.):74518439-74538782	0.1128
NM_001166579	chr17(.):74444432-74471199	0.1169
NM_001088	chr17(.):74458629-74471199	0.113
NM_001005498	chr17(.):74461974-74488991	0.1483
NM_001077620	chr17(.):74531120-74546458	0.1231
NR_033357	chr17(.):74518667-74546458	0.1211
NR_027058	chr17(.):75079724-75096068	0.2093
NR_003013	chr17(.):75080388-75090575	0.2171
NM_001143998	chr17(.):75132004-75218181	0.1595
NM_001144001	chr17(.):75176294-75218181	0.1596
NM_001113493	chr17(.):75364271-75501678	0.1162
NM_001113494	chr17(.):75367164-75501678	0.1148
NM_152468	chr17(.):76121858-76144049	0.1784
NM_007267	chr17(.):76103998-76133488	0.1522
NM_001127198	chr17(.):76103998-76129861	0.1461
NM_001145529	chr17(.):76222390-76242068	0.0979
NM_001010982	chr17(.):76178436-76208782	0.1022
NM_001012270	chr17(.):76205276-76226716	0.1142
NM_003258	chr17(.):76165159-76188285	0.1796
NM_004710	chr17(.):76159670-76174009	0.2058
NR_002219	chr17(.):76205320-76225783	0.1163
NM_001145526	chr17(.):76178442-76208782	0.1022
NR_027083	chr17(.):76178397-76198641	0.1147
NM_001166347	chr17(.):78189199-78232308	0.1024
NM_000199	chr17(.):78178078-78199199	0.1061
NM_012418	chr17(.):79490416-79509156	0.1164
NM_025161	chr17(.):79501910-79524429	0.1184
NM_001614	chr17(.):79471998-79484827	0.1375
NM_001093767	chr17(.):79775292-79796167	0.1141
NM_000918	chr17(.):79796033-79823544	0.1325
NM_001007533	chr17(.):79786367-79797926	0.1346
NM_002359	chr17(.):79871145-79890588	0.1275
NM_016476	chr17(.):79844598-79863363	0.1176
NR_033683	chr17(.):79855776-79874077	0.0963
NM_005782	chr17(.):79840710-79854462	0.1396
NM_001145113	chr17(.):79892520-79910109	0.1178
NM_016538	chr17(.):79864814-79881058	0.1139
NM_001185078	chr17(.):79820596-79834282	0.1361
NM_001185077	chr17(.):79820596-79833790	0.1368
NM_148896	chr17(.):79855071-79865781	0.083
NM_006907	chr17(.):79885268-79899968	0.1253
NM_032711	chr17(.):79871145-79886408	0.1328
NM_001002249	chr17(.):79844817-79863363	0.117
NR_033682	chr17(.):79855776-79874340	0.0978
NM_178493	chr17(.):79905382-79924057	0.0986
NR_015454	chr17(.):79880704-79893629	0.1253
NM_004207	chr17(.):80181888-80202369	0.0944
NM_001042423	chr17(.):80185143-80202369	0.0986
NM_001042422	chr17(.):80181292-80202369	0.0948
NM_207459	chr17(.):80312122-80326652	0.1368
NM_006137	chr17(.):80267745-80280480	0.0831
NM_018949	chr17(.):80327200-80338370	0.0961
NM_003004	chr17(.):80273899-80296921	0.1221
NM_001100407	chr17(.):80395462-80413707	0.1449
NM_001193655	chr17(.):80395462-80412602	0.142
NM_001038618	chr17(.):80411059-80451143	0.137
NM_001083608	chr17(.):80411539-80451143	0.1379
NM_000633	chr18(.):60785578-60991613	0.1393
NM_001083625	chr18(.):9131757-9290206	0.1436
NM_004671	chr18(.):44387059-44502466	0.0887
NM_031303	chr18(.):44521786-44633614	0.1307
NM_021074	chr18(.):9097627-9139343	0.1882
NM_016427	chr18(.):44553942-44566988	0.1589
NM_001100817	chr18(.):44537730-44549371	0.2841
NM_001100817	chr18(.):44543657-44555298	0.4609
NM_145653	chr18(.):44549572-44561449	0.3342
NM_145653	chr18(.):44543657-44555534	0.4638
NM_001100817	chr18(.):44549572-44561213	0.3375
NM_005904	chr18(.):46441222-46482081	0.184
NM_001190823	chr18(.):46441222-46474177	0.1925
NM_001190822	chr18(.):46441222-46480703	0.186
NR_024021	chr18(.):56697970-56725446	0.1062
NM_030973	chr19(.):50316535-50345237	0.1058
NM_198471	chr19(.):8382467-8413146	0.1733
NM_133475	chr19(.):4178350-4229811	0.1653
NM_001039846	chr19(.):2091867-2104583	0.2155
NM_019112	chr19(.):1035101-1070570	0.2025
NM_003331	chr19(.):10456203-10496248	0.1013
NM_001164605	chr19(.):35640844-35665788	0.1252
NM_018028	chr19(.):39828107-39880537	0.1133
NM_001079881	chr19(.):47172572-47225384	0.1126
NR_034098	chr19(.):46107657-46147675	0.1403
NM_001079882	chr19(.):47172572-47222577	0.1131
NM_001193268	chr19(.):46107657-46153775	0.1379
NM_174945	chr19(.):44032339-44045284	0.1207
NM_001193269	chr19(.):46107657-46151985	0.1408
NR_027381	chr19(.):55550691-55579585	0.108
NM_138412	chr19(.):55550691-55585914	0.1279
NM_194460	chr19(.):642525-668233	0.1568
NM_032551	chr19(.):912341-926015	0.1772
NM_020695	chr19(.):1810244-1853452	0.1553
NM_001319	chr19(.):1936160-1986336	0.143
NM_052847	chr19(.):2506217-2707746	0.1747
NM_032482	chr19(.):2159147-2237577	0.157
NM_015898	chr19(.):4040215-4071816	0.1258
NM_012398	chr19(.):3625178-3705477	0.1295
NM_001042680	chr19(.):3533262-3562571	0.1552
NM_139159	chr19(.):4670243-4728855	0.1362
NM_017720	chr19(.):4319039-4343847	0.1593
NM_152784	chr19(.):5715687-5783742	0.1459
NM_000064	chr19(.):6672845-6725662	0.1492
NM_001079817	chr19(.):7107265-7299011	0.1621
NM_005428	chr19(.):6767721-6862371	0.1986
NM_006351	chr19(.):7986602-8013708	0.1754
NM_002566	chr19(.):10217196-10231064	0.1455
NM_001040664	chr19(.):10211898-10231064	0.1393
NM_199141	chr19(.):10977252-11038448	0.1162
NM_001145056	chr19(.):10708120-10760235	0.1029
NM_020714	chr19(.):12681919-12726623	0.122
NM_024038	chr19(.):12836453-12850529	0.1548
NM_002501	chr19(.):13101583-13214610	0.1101
NM_014975	chr19(.):12944258-12990766	0.1095
NM_052876	chr19(.):13224108-13256959	0.1072
NM_004843	chr19(.):14137261-14169026	0.1191
NM_032855	chr19(.):16239837-16274377	0.1982
NM_021235	chr19(.):16467407-16587762	0.1335
NM_006387	chr19(.):16623699-16658263	0.1105
NM_024050	chr19(.):17415336-17439106	0.1199
NM_015016	chr19(.):18203602-18267499	0.1184
NM_000923	chr19(.):18313770-18364010	0.1062
NM_001017392	chr19(.):19098176-19149380	0.1245
NM_001492	chr19(.):18974360-19011953	0.0961
NM_001398	chr19(.):39301061-39327497	0.1099
NM_001012643	chr19(.):46388280-46410862	0.1219
NM_006801	chr19(.):48880826-48899810	0.1789
NR_004401	chr19(.):49136295-49190502	0.1344
NM_152359	chr19(.):50189406-50221988	0.0847
NM_015953	chr19(.):50053967-50088803	0.1172
NM_020309	chr19(.):49927654-49949808	0.1073
NM_001136052	chr19(.):50189400-50221988	0.0847
NM_006184	chr19(.):49398306-49431540	0.1133
NM_001161440	chr19(.):55687614-55725874	0.1086
NM_182577	chr19(.):458345-479983	0.0851
NM_033513	chr19(.):502496-524654	0.1892
NM_012435	chr19(.):411582-465996	0.1076
NM_130762	chr19(.):491489-510343	0.15
NM_001194	chr19(.):584892-622159	0.1173
NM_001728	chr19(.):567536-588493	0.15
NM_004359	chr19(.):526732-547087	0.1363
NM_005035	chr19(.):612222-638568	0.1423
NM_020637	chr19(.):634925-648604	0.1248
NM_198591	chr19(.):566324-588493	0.1502
NM_005317	chr19(.):539026-554919	0.0984
NM_214710	chr19(.):680545-700461	0.1322
NM_173481	chr19(.):746145-769318	0.1324
NM_002579	chr19(.):703952-753330	0.1295
NM_005860	chr19(.):671388-688392	0.1251
NR_036154	chr19(.):808583-818653	0.1233
NM_138774	chr19(.):891502-918225	0.1518
NM_005481	chr19(.):862961-898218	0.1408
NM_002777	chr19(.):835984-853175	0.1473
NM_001972	chr19(.):847290-861246	0.1534
NM_031991	chr19(.):792391-817327	0.1524
NM_001700	chr19(.):822830-837017	0.1217
NM_001928	chr19(.):854664-868610	0.1393
NM_024888	chr19(.):807517-826952	0.1168
NM_024100	chr19(.):979327-999569	0.1683
NM_005224	chr19(.):921036-977803	0.132
NM_004368	chr19(.):1021297-1044064	0.2216
NM_033420	chr19(.):1004649-1026141	0.179
NM_138690	chr19(.):995436-1014723	0.1235
NM_001039848	chr19(.):1099648-1111787	0.1597
NM_014963	chr19(.):1102632-1179282	0.1457
