GENE_ID	locusLine	bin_1_37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
NM_015260	chr19(.):16935217-16996164	0.0938
NM_003950	chr19(.):16994825-17007830	0.1094
NM_001145724	chr19(.):19035009-19054858	0.1168
NM_001145722	chr19(.):19035009-19056113	0.1185
NM_001145721	chr19(.):19035009-19056161	0.1183
NR_027297	chr19(.):19035009-19055444	0.117
NM_007263	chr19(.):19005322-19035199	0.1152
NM_004838	chr19(.):19035009-19057041	0.1228
NM_019070	chr19(.):19025483-19044442	0.134
NM_178526	chr19(.):19169802-19228704	0.1087
NM_001199196	chr19(.):19139386-19173987	0.1239
NM_015925	chr19(.):35734558-35763867	0.1127
NM_152481	chr19(.):35710703-35724628	0.1105
NM_006149	chr19(.):39287310-39308740	0.0943
NM_012237	chr19(.):39364194-39395463	0.1149
NM_001005335	chr19(.):39322027-39347979	0.1448
NM_001001716	chr19(.):39385614-39404534	0.1219
NM_001533	chr19(.):39322027-39345617	0.1515
NM_001193286	chr19(.):39364194-39395502	0.1148
NR_034146	chr19(.):39364194-39389795	0.1006
NM_001195833	chr19(.):39353471-39373919	0.1037
NM_003407	chr19(.):39892486-39905045	0.1817
NM_003169	chr19(.):39931287-39972308	0.128
NM_001130825	chr19(.):39931185-39972308	0.1284
NM_019088	chr19(.):39871269-39886679	0.1176
NM_017592	chr19(.):39876962-39896203	0.1631
NM_001020	chr19(.):39918846-39931618	0.1523
NM_022835	chr19(.):39898749-39924055	0.1363
NM_002446	chr19(.):40692650-40726482	0.0896
NM_001098506	chr19(.):42077530-42098197	0.1204
NM_019612	chr19(.):44215213-44229169	0.104
NM_019108	chr19(.):44230300-44264142	0.129
NM_002250	chr19(.):44265684-44290409	0.1218
NM_178511	chr19(.):47773141-47783980	0.1244
NM_001127240	chr19(.):47719080-47741023	0.1234
NM_014417	chr19(.):47719078-47739451	0.1257
NM_015603	chr19(.):47754730-47780210	0.1228
NR_036159	chr19(.):47725200-47735276	0.1444
NR_036158	chr19(.):47725198-47735278	0.1444
NM_144577	chr19(.):48794708-48828332	0.1396
NM_018273	chr19(.):48830615-48872186	0.1406
NM_012451	chr19(.):48862650-48884634	0.136
NM_001425	chr19(.):48823628-48838810	0.1982
NM_153608	chr19(.):48769653-48795863	0.105
NM_031485	chr19(.):48944029-48962164	0.116
NM_000836	chr19(.):48893131-48953188	0.1155
NR_000021	chr19(.):49988222-49998304	0.175
NM_001015	chr19(.):49994633-50007944	0.1595
NR_000018	chr19(.):49989431-49999517	0.1844
NM_153329	chr19(.):49951472-49979305	0.1253
NM_001459	chr19(.):49972485-49994488	0.1298
NM_020650	chr19(.):50025874-50051890	0.1174
NM_001136019	chr19(.):50010535-50034685	0.1094
NR_001285	chr19(.):49995975-50006062	0.1663
NR_000020	chr19(.):49988873-49998956	0.1754
NR_000019	chr19(.):49989163-49999229	0.18
NM_017916	chr19(.):49944549-49960115	0.159
NR_026712	chr19(.):49985864-50000096	0.169
NM_012423	chr19(.):49985864-50000564	0.1697
NM_004107	chr19(.):50011435-50034685	0.109
NR_029703	chr19(.):49999041-50009125	0.1651
NM_001174083	chr19(.):55472710-55517510	0.1022
NM_001174081	chr19(.):55471651-55517510	0.1022
NM_032430	chr19(.):55790533-55828903	0.1199
NM_173804	chr19(.):55733001-55745632	0.0994
NM_001130106	chr19(.):55768590-55796751	0.1341
NM_014931	chr19(.):55736146-55775038	0.1095
NM_032836	chr19(.):56097736-56115893	0.1215
NM_007279	chr19(.):56160415-56191082	0.1516
NM_207115	chr19(.):56147391-56159836	0.1565
NM_153219	chr19(.):56106729-56119504	0.1689
NM_203374	chr19(.):56127106-56140941	0.1087
NM_016535	chr19(.):56149985-56161989	0.1474
NM_013301	chr19(.):56153953-56169526	0.1651
NM_001163423	chr19(.):56148462-56159836	0.1544
NM_016202	chr19(.):56148417-56159836	0.1543
NM_001130072	chr19(.):56181560-56212133	0.111
NM_001130071	chr19(.):56182990-56212133	0.1086
NM_001195605	chr19(.):56119958-56134907	0.0933
NM_007050	chr20(.):40696391-41823557	0.0905
NM_001174088	chr20(.):46125600-46290621	0.1079
NM_003818	chr20(.):5102481-5176989	0.1196
NM_001042472	chr20(.):25275849-25376477	0.1311
NM_015600	chr20(.):25270378-25376477	0.1318
NM_001191	chr20(.):30247260-30315656	0.1778
NM_031483	chr20(.):32946061-33104197	0.1219
NM_177996	chr20(.):34695347-34825721	0.1159
NM_015568	chr20(.):37429347-37556667	0.1307
NM_032883	chr20(.):42539781-42703254	0.1309
NM_001098798	chr20(.):42569535-42703254	0.1321
NM_001098797	chr20(.):42538491-42703254	0.131
NM_000022	chr20(.):43243162-43285376	0.1424
NM_006282	chr20(.):43590119-43713593	0.1291
NM_183048	chr20(.):45833380-45990474	0.1173
NM_001193339	chr20(.):45181461-45285100	0.1094
NM_001011554	chr20(.):45181461-45318124	0.111
NM_001136021	chr20(.):50002764-50184168	0.1003
NM_012340	chr20(.):50002764-50164258	0.1017
NR_036162	chr20(.):50064441-50074514	0.0994
NM_183425	chr20(.):55961462-55989386	0.1455
NM_080618	chr20(.):56067223-56105154	0.1133
NM_002531	chr20(.):61335188-61399123	0.1016
NM_001009923	chr20(.):5075483-5098733	0.1299
NM_002592	chr20(.):5090598-5112268	0.1618
NM_182649	chr20(.):5090598-5105647	0.174
NR_028370	chr20(.):5095231-5105615	0.1746
NM_019593	chr20(.):5520079-5596672	0.1162
NM_012261	chr20(.):9490270-9516171	0.1324
NM_013248	chr20(.):23326372-23340408	0.1526
NM_022482	chr20(.):23340020-23358683	0.1236
NM_002862	chr20(.):25223705-25283648	0.1312
NM_032609	chr20(.):30220690-30237800	0.1052
NM_012112	chr20(.):30321903-30394603	0.1073
NM_182584	chr20(.):31214426-31244783	0.111
NM_176812	chr20(.):32394109-32447173	0.168
NR_030374	chr20(.):33049129-33059223	0.0976
NR_027451	chr20(.):34628539-34643882	0.1341
NM_030919	chr20(.):37549954-37586703	0.1226
NR_034104	chr20(.):43280091-43305380	0.1149
NM_006809	chr20(.):43565770-43594114	0.1209
NM_001124756	chr20(.):43533702-43572962	0.0977
NM_080721	chr20(.):45164584-45184213	0.1475
NM_018102	chr20(.):45124706-45147194	0.1188
NR_024594	chr20(.):45942245-45954498	0.1089
NM_006526	chr20(.):52178609-52204636	0.1381
NM_003657	chr20(.):52555078-52692304	0.1237
NM_001015885	chr20(.):55921617-55958519	0.1227
NM_003610	chr20(.):55921144-55958519	0.1225
NM_001190472	chr20(.):55928495-55939878	0.1212
NR_024470	chr20(.):61289378-61302973	0.0964
NM_016354	chr20(.):61268796-61308647	0.1179
NM_001083113	chr20(.):62333793-62372494	0.1292
NM_181485	chr20(.):62334379-62372494	0.129
NM_017806	chr20(.):62362977-62375460	0.1014
NM_003224	chr20(.):62324994-62344355	0.1091
NM_032945	chr20(.):62321287-62335035	0.0896
NM_020062	chr20(.):62366210-62380403	0.0916
NM_003823	chr20(.):62323020-62335035	0.0919
NM_003253	chr21(.):32485735-32936290	0.1212
NM_000874	chr21(.):34597230-34640062	0.1995
NM_207585	chr21(.):34597230-34641820	0.2039
NM_001033515	chr21(.):9902193-9973585	0.2587
NM_001146078	chr21(.):37827919-37919898	0.1658
NM_001146077	chr21(.):37827919-37953867	0.161
NM_006198	chr21(.):41234346-41306322	0.1819
NM_016818	chr21(.):43634266-43722354	0.1669
NM_173568	chr21(.):43486425-43568105	0.1779
NM_207174	chr21(.):43635007-43722354	0.1671
NM_207629	chr21(.):43631186-43722354	0.1673
NM_207627	chr21(.):43614798-43722354	0.1676
NM_207628	chr21(.):43614921-43722354	0.1677
NM_001199527	chr21(.):43478067-43568105	0.1898
NM_003683	chr21(.):45204417-45228983	0.1639
NM_001100421	chr21(.):19156283-19196703	0.1328
NM_000629	chr21(.):34692213-34737128	0.1893
NM_000628	chr21(.):34633671-34674520	0.1877
NM_005534	chr21(.):34770201-34814828	0.1727
NR_027243	chr21(.):43517243-43533644	0.1865
NM_000394	chr21(.):44584140-44597913	0.2097
NM_173354	chr21(.):44829397-44852002	0.1581
NR_026960	chr21(.):44864903-44878771	0.1372
NR_026863	chr21(.):44876973-44903103	0.1435
NM_000100	chr21(.):45188830-45201259	0.2121
NR_026961	chr21(.):45220638-45237448	0.1544
NM_005049	chr21(.):45522207-45556063	0.1637
NM_198155	chr21(.):45548493-45570605	0.2114
NM_000383	chr21(.):45700762-45723102	0.1502
NM_175867	chr21(.):45661222-45687099	0.1622
NM_015259	chr21(.):45641721-45665834	0.1737
NM_000658	chr21(.):45705273-45723110	0.1476
NM_002473	chr22(.):36672322-36789063	0.1342
NM_004327	chr22(.):23517551-23665224	0.1182
NM_014433	chr22(.):23396592-23489241	0.115
NM_012295	chr22(.):24402764-24579596	0.117
NM_001199281	chr22(.):24402819-24579596	0.1169
NM_001887	chr22(.):26990361-27018991	0.1445
NM_007194	chr22(.):29078730-29142822	0.1089
NM_001195071	chr22(.):38610297-38673670	0.1304
NM_001195072	chr22(.):38610297-38674040	0.1305
NM_001002880	chr22(.):39047657-39074855	0.1204
NM_001003406	chr22(.):39961757-40090740	0.1055
NM_024821	chr22(.):42191677-42227303	0.129
NM_173050	chr22(.):43594229-43744355	0.0981
NM_138433	chr22(.):50981461-50994452	0.1027
NM_007128	chr22(.):22594199-22604926	0.1261
NR_030755	chr22(.):23160269-23170365	0.0826
NM_001178126	chr22(.):23224959-23243013	0.1639
NM_004914	chr22(.):23482512-23511531	0.1515
NM_001024938	chr22(.):24194058-24232725	0.1111
NM_002415	chr22(.):24231564-24242409	0.1317
NM_001024939	chr22(.):24195040-24232725	0.1112
NM_001007468	chr22(.):24124149-24181705	0.1295
NM_001002862	chr22(.):24171689-24186199	0.1544
NM_019601	chr22(.):24572443-24590074	0.1066
NM_000675	chr22(.):24818529-24843325	0.1351
NR_028484	chr22(.):24820177-24895783	0.1207
NM_001008566	chr22(.):26916713-26966370	0.1146
NM_003595	chr22(.):26916713-26991089	0.1261
NR_031615	chr22(.):26946177-26956289	0.1327
NR_003491	chr22(.):27048445-27077440	0.1468
NM_001886	chr22(.):27012927-27031636	0.1086
NM_172002	chr22(.):29133042-29158496	0.1322
NM_173510	chr22(.):29163661-29190283	0.1326
NM_001079539	chr22(.):29185547-29201560	0.1939
NM_031910	chr22(.):37571205-37589330	0.0921
NM_001051	chr22(.):37597244-37613353	0.1262
NM_013385	chr22(.):37673494-37716389	0.1152
NM_002872	chr22(.):37616309-37645305	0.1553
NM_152221	chr22(.):38681696-38718413	0.1283
NR_002821	chr22(.):38735669-38799931	0.125
NM_001894	chr22(.):38681696-38719089	0.1282
NM_004981	chr22(.):38817332-38845033	0.0966
NM_001013647	chr22(.):38969124-39057634	0.1105
NM_004286	chr22(.):39096806-39134592	0.1469
NM_020243	chr22(.):39072953-39085766	0.125
NM_014876	chr22(.):39076547-39101459	0.1378
NM_015374	chr22(.):39125734-39156947	0.1362
NM_001006666	chr22(.):39431672-39445428	0.1238
NM_004900	chr22(.):39373404-39393783	0.1417
NM_001193289	chr22(.):39348526-39393783	0.135
NM_152426	chr22(.):39412117-39434256	0.1288
NM_014508	chr22(.):39405264-39419825	0.1514
NM_021822	chr22(.):39468009-39488748	0.1354
NM_175709	chr22(.):39521778-39553538	0.1263
NM_181773	chr22(.):39488228-39505072	0.1215
NR_000028	chr22(.):39704823-39714916	0.212
NR_000027	chr22(.):39706217-39716312	0.2172
NR_000026	chr22(.):39707846-39717901	0.2079
NM_002608	chr22(.):39614684-39645957	0.1278
NM_033016	chr22(.):39614684-39641914	0.1325
NM_006116	chr22(.):39790758-39832887	0.1381
NM_153497	chr22(.):39790758-39838132	0.1394
NM_194326	chr22(.):39920097-39933860	0.1674
NM_002409	chr22(.):39848324-39893199	0.1353
NM_019008	chr22(.):39893283-39919137	0.1518
NM_182810	chr22(.):39911568-39923691	0.1865
NM_001098270	chr22(.):39878228-39893199	0.1347
NM_152513	chr22(.):42090517-42200459	0.1263
NM_001169111	chr22(.):50956996-50969033	0.1223
NM_024866	chr22(.):50915011-50929866	0.1022
NM_002972	chr22(.):50878430-50918464	0.105
NM_001185011	chr22(.):50941644-50968209	0.1139
NM_001113756	chr22(.):50959181-50973258	0.117
NM_001113755	chr22(.):50959181-50973514	0.1155
NM_001169109	chr22(.):50956996-50969868	0.1195
NM_001169110	chr22(.):50956996-50969574	0.1216
NM_001014440	chr22(.):50963837-50976008	0.1178
NM_005138	chr22(.):50956996-50969034	0.1223
NM_017584	chr22(.):50920212-50933750	0.0969
NM_033200	chr22(.):50936375-50951135	0.1175
NM_001145134	chr22(.):51002289-51022096	0.1239
NR_021492	chr22(.):51016454-51027355	0.1347
NM_004377	chr22(.):51002289-51021894	0.1224
NM_001123225	chr22(.):50984540-51006328	0.1084
NM_001145137	chr22(.):51002289-51021506	0.1212
NM_005198	chr22(.):51012386-51026428	0.1332
