#NCI-H929 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/NCI-H929.H3K27ac_ROSE/NCI-H929_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by NCI.H929.jin.bam
#Using cutoff of 21130.3898 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	NCI.H929.jin.bam	enhancerRank	isSuper
3_MACS_peak_3622_lociStitched	chr10	73484846	73496517	3	7271	35377.1352	304	1
2_MACS_peak_24619_lociStitched	chr6	45672735	45687421	2	14648	35168.5642	305	1
1_MACS_peak_3786_lociStitched	chr10	89620856	89629533	1	8678	35152.2624	306	1
2_MACS_peak_3259_lociStitched	chr10	22539836	22548391	2	8125	35103.7315	307	1
6_MACS_peak_8783_lociStitched	chr15	20545287	20563897	6	15028	35081.711	308	1
2_MACS_peak_17706_lociStitched	chr20	34328853	34332853	2	3968	35076.4	309	1
1_MACS_peak_5020_lociStitched	chr11	65624226	65629675	1	5450	35058.3211	310	1
3_MACS_peak_17652_lociStitched	chr20	32439889	32453663	3	11833	34962.5442	311	1
3_MACS_peak_23687_lociStitched	chr5	171600601	171615955	3	12268	34948.7748	312	1
2_MACS_peak_8863_lociStitched	chr15	23608056	23619435	2	11005	34919.8752	313	1
1_MACS_peak_375_lociStitched	chr1	17230133	17233362	1	3230	34917.4373	314	1
3_MACS_peak_1733_lociStitched	chr1	150945370	150952437	3	6643	34769.64	315	1
3_MACS_peak_12640_lociStitched	chr17	75130861	75143707	3	12315	34703.469	316	1
2_MACS_peak_29446_lociStitched	chr9	126098562	126107108	2	6415	34545.4958	317	1
4_MACS_peak_11590_lociStitched	chr17	17726150	17744487	4	11802	34466.2252	318	1
3_MACS_peak_12576_lociStitched	chr17	73774622	73782620	3	5117	34461.7824	319	1
2_MACS_peak_19256_lociStitched	chr22	50322741	50330996	2	6884	34425.8265	320	1
1_MACS_peak_9444_lociStitched	chr15	70387539	70393840	1	6302	34349.9015	321	1
1_MACS_peak_11167_lociStitched	chr16	87806798	87814948	1	8151	34271.565	322	1
2_MACS_peak_26881_lociStitched	chr7	139466481	139478924	2	11831	34225.7158	323	1
2_MACS_peak_29605_lociStitched	chr9	132646615	132656672	2	8085	34199.8342	324	1
6_MACS_peak_27185_lociStitched	chr8	11272972	11298369	6	14169	34197.0605	325	1
1_MACS_peak_6845_lociStitched	chr12	109020345	109031641	1	11297	34128.6048	326	1
1_MACS_peak_23004_lociStitched	chr5	90674393	90680854	1	6462	34053.3466	327	1
1_MACS_peak_10538_lociStitched	chr16	29815432	29820452	1	5021	33885	328	1
4_MACS_peak_13226_lociStitched	chr18	46439602	46462648	4	17240	33730.1256	329	1
1_MACS_peak_18145_lociStitched	chr20	61424173	61429075	1	4903	33724.2894	330	1
5_MACS_peak_9841_lociStitched	chr15	93340603	93354706	5	10356	33622.9623	331	1
1_MACS_peak_15388_lociStitched	chr2	28612755	28617616	1	4862	33617.2177	332	1
3_MACS_peak_8353_lociStitched	chr14	77487572	77500822	3	8770	33592.725	333	1
1_MACS_peak_1706_lociStitched	chr1	150206169	150209730	1	3562	33488.3562	334	1
2_MACS_peak_16910_lociStitched	chr2	202115840	202126801	2	10732	33481.4706	335	1
1_MACS_peak_17830_lociStitched	chr20	42307042	42313402	1	6361	33398.904	336	1
3_MACS_peak_11017_lociStitched	chr16	79629558	79641951	3	9371	33303.7089	337	1
5_MACS_peak_9913_lociStitched	chr15	101661248	101682012	5	12526	33255.6224	338	1
3_MACS_peak_18247_lociStitched	chr21	19152304	19171109	3	16912	33205.869	339	1
1_MACS_peak_18991_lociStitched	chr22	38900655	38903745	1	3091	33146.739	340	1
1_MACS_peak_26091_lociStitched	chr7	55597984	55605794	1	7811	33051.139	341	1
4_MACS_peak_14805_lociStitched	chr19	49989961	50005203	4	10598	32968.446	342	1
3_MACS_peak_24109_lociStitched	chr6	20401063	20410939	3	6160	32847.576	343	1
1_MACS_peak_1740_lociStitched	chr1	151041956	151044463	1	2508	32789.8051	344	1
3_MACS_peak_16206_lociStitched	chr2	109826940	109844372	3	12988	32780.876	345	1
1_MACS_peak_10942_lociStitched	chr16	70553587	70560800	1	7214	32770.8229	346	1
3_MACS_peak_8747_lociStitched	chr14	105946837	105958281	3	6894	32671.4756	347	1
1_MACS_peak_13473_lociStitched	chr19	796069	799947	1	3879	32653.5356	348	1
4_MACS_peak_6003_lociStitched	chr12	9873909	9896679	4	20616	32570.208	349	1
2_MACS_peak_1039_lociStitched	chr1	53096937	53105084	2	8115	32554.5973	350	1
1_MACS_peak_9790_lociStitched	chr15	90637228	90646622	1	9395	32508.8764	351	1
1_MACS_peak_3382_lociStitched	chr10	32634976	32636934	1	1959	32506.716	352	1
2_MACS_peak_20761_lociStitched	chr3	171811309	171827003	2	15686	32474.0248	353	1
2_MACS_peak_14779_lociStitched	chr19	49463934	49471951	2	7537	32415.1361	354	1
3_MACS_peak_13546_lociStitched	chr19	2049502	2062686	3	7219	32414.1824	355	1
2_MACS_peak_6562_lociStitched	chr12	69200178	69206860	2	6667	32366.9398	356	1
2_MACS_peak_17441_lociStitched	chr20	9486547	9497500	2	10653	32337.6372	357	1
2_MACS_peak_14543_lociStitched	chr19	42363536	42377135	2	13476	32322.1032	358	1
1_MACS_peak_3993_lociStitched	chr10	104401760	104407775	1	6016	32259.0465	359	1
2_MACS_peak_30772_lociStitched	chrX	153245066	153253004	2	7372	32236.218	360	1
1_MACS_peak_26706_lociStitched	chr7	113724022	113728226	1	4205	32188.3464	361	1
7_MACS_peak_28208_lociStitched	chr8	120930808	120949737	7	13396	32154.6923	362	1
4_MACS_peak_14644_lociStitched	chr19	45942608	45960088	4	8799	32002.384	363	1
4_MACS_peak_29297_lociStitched	chr9	112904204	112924279	4	16030	31840.9575	364	1
3_MACS_peak_13510_lociStitched	chr19	1400571	1413738	3	5564	31823.3223	365	1
2_MACS_peak_22884_lociStitched	chr5	76029943	76038389	2	7767	31789.0548	366	1
1_MACS_peak_19073_lociStitched	chr22	41486825	41489460	1	2636	31710.9075	367	1
2_MACS_peak_10250_lociStitched	chr16	12056013	12071273	2	11025	31682.812	368	1
4_MACS_peak_17608_lociStitched	chr20	31252334	31270145	4	11938	31667.958	369	1
1_MACS_peak_18783_lociStitched	chr22	29662362	29666060	1	3699	31603.108	370	1
1_MACS_peak_2120_lociStitched	chr1	167904049	167907362	1	3314	31588.1298	371	1
2_MACS_peak_6745_lociStitched	chr12	98908227	98914375	2	5714	31415.6652	372	1
8_MACS_peak_19469_lociStitched	chr3	15831447	15854089	8	18920	31370.491	373	1
2_MACS_peak_26536_lociStitched	chr7	100025257	100035078	2	5892	31308.3659	374	1
4_MACS_peak_15199_lociStitched	chr2	11883411	11895869	4	11705	31293.2502	375	1
1_MACS_peak_11429_lociStitched	chr17	7209418	7212746	1	3329	31281.2032	376	1
3_MACS_peak_21121_lociStitched	chr4	2787564	2804165	3	12163	31274.6239	377	1
1_MACS_peak_26979_lociStitched	chr7	150100492	150106410	1	5919	31232.8368	378	1
2_MACS_peak_20785_lociStitched	chr3	176913028	176920417	2	5993	31217.0472	379	1
3_MACS_peak_19258_lociStitched	chr22	50352651	50364888	3	7953	31159.0731	380	1
2_MACS_peak_9923_lociStitched	chr15	101782963	101793460	2	9748	31028.0823	381	1
2_MACS_peak_4994_lociStitched	chr11	65238020	65246128	2	5705	30812.0216	382	1
1_MACS_peak_27603_lociStitched	chr8	52809999	52813770	1	3772	30800.7738	383	1
1_MACS_peak_13523_lociStitched	chr19	1590206	1593660	1	3455	30788.2652	384	1
2_MACS_peak_29176_lociStitched	chr9	98267542	98279537	2	8453	30781.569	385	1
3_MACS_peak_28071_lociStitched	chr8	103539763	103550453	3	10000	30743.371	386	1
4_MACS_peak_22278_lociStitched	chr4	185328738	185349980	4	16306	30696.8142	387	1
2_MACS_peak_1736_lociStitched	chr1	150967903	150982000	2	11833	30639.8295	388	1
4_MACS_peak_1407_lociStitched	chr1	110331735	110350175	4	10373	30496.072	389	1
5_MACS_peak_5304_lociStitched	chr11	82764660	82784509	5	12665	30426.5321	390	1
1_MACS_peak_5772_lociStitched	chr11	128561822	128566523	1	4702	30389.1444	391	1
2_MACS_peak_22275_lociStitched	chr4	185301710	185307855	2	6143	30359.3725	392	1
1_MACS_peak_11909_lociStitched	chr17	36857283	36862955	1	5673	30351.4392	393	1
1_MACS_peak_12464_lociStitched	chr17	66286043	66289301	1	3259	30327.4188	394	1
1_MACS_peak_24831_lociStitched	chr6	86351201	86355348	1	4148	30288.4439	395	1
1_MACS_peak_22612_lociStitched	chr5	39073093	39078908	1	5816	30265.3305	396	1
1_MACS_peak_18997_lociStitched	chr22	39146124	39153391	1	7268	30243.8006	397	1
2_MACS_peak_2009_lociStitched	chr1	161007666	161018156	2	6484	30236.376	398	1
3_MACS_peak_12820_lociStitched	chr17	80249983	80259428	3	5611	30198.4985	399	1
1_MACS_peak_9851_lociStitched	chr15	93424173	93429093	1	4921	30182.232	400	1
5_MACS_peak_25835_lociStitched	chr7	29713120	29726370	5	11607	30159.65	401	1
1_MACS_peak_14152_lociStitched	chr19	18389972	18394093	1	4122	30157.0659	402	1
2_MACS_peak_26972_lociStitched	chr7	150063992	150068049	2	3906	30100.1001	403	1
5_MACS_peak_30788_lociStitched	chrX	153595991	153609116	5	8876	30072	404	1
3_MACS_peak_11059_lociStitched	chr16	81680891	81692075	3	8622	30010.0272	405	1
2_MACS_peak_11197_lociStitched	chr16	88846315	88857672	2	7656	29976.8015	406	1
3_MACS_peak_13167_lociStitched	chr18	42330334	42342741	3	8464	29940.5724	407	1
1_MACS_peak_1989_lociStitched	chr1	160230947	160233784	1	2838	29877.2981	408	1
2_MACS_peak_2169_lociStitched	chr1	173831278	173838804	2	6611	29837.5796	409	1
6_MACS_peak_27852_lociStitched	chr8	81046393	81065184	6	15288	29830.7125	410	1
1_MACS_peak_18093_lociStitched	chr20	56252951	56258800	1	5850	29798.3154	411	1
2_MACS_peak_23847_lociStitched	chr5	180228887	180238878	2	6204	29793.162	412	1
2_MACS_peak_2209_lociStitched	chr1	179049365	179058340	2	5754	29764.69	413	1
2_MACS_peak_11300_lociStitched	chr17	1618206	1628962	2	7282	29754.3228	414	1
3_MACS_peak_17121_lociStitched	chr2	227655121	227666191	3	9829	29699.703	415	1
4_MACS_peak_753_lociStitched	chr1	36608608	36627203	4	9714	29683.1985	416	1
2_MACS_peak_10866_lociStitched	chr16	67595313	67601212	2	4618	29631.8568	417	1
1_MACS_peak_8222_lociStitched	chr14	69257934	69263484	1	5551	29630.895	418	1
1_MACS_peak_1932_lociStitched	chr1	156782848	156788144	1	5297	29625.824	419	1
3_MACS_peak_17884_lociStitched	chr20	44509593	44521879	3	8039	29579.7736	420	1
2_MACS_peak_28947_lociStitched	chr9	73027041	73036351	2	5892	29521.079	421	1
3_MACS_peak_27515_lociStitched	chr8	38238107	38244895	3	6716	29516.9392	422	1
1_MACS_peak_17999_lociStitched	chr20	50015885	50022529	1	6645	29401.6932	423	1
3_MACS_peak_3125_lociStitched	chr10	12083369	12096522	3	5451	29396.955	424	1
1_MACS_peak_20492_lociStitched	chr3	135912985	135916751	1	3767	29388.3576	425	1
1_MACS_peak_24238_lociStitched	chr6	27857391	27863733	1	6343	29357.118	426	1
1_MACS_peak_30794_lociStitched	chrX	153624571	153629153	1	4583	29356.4158	427	1
1_MACS_peak_15167_lociStitched	chr2	10259812	10264654	1	4843	29340.099	428	1
2_MACS_peak_22428_lociStitched	chr5	6708109	6715232	2	7063	29331.8017	429	1
3_MACS_peak_13622_lociStitched	chr19	3358773	3370142	3	6881	29301.3237	430	1
1_MACS_peak_2133_lociStitched	chr1	169861845	169864340	1	2496	29287.807	431	1
1_MACS_peak_13933_lociStitched	chr19	12720822	12726382	1	5561	29264.504	432	1
3_MACS_peak_11170_lociStitched	chr16	87886696	87905370	3	17687	29247.2188	433	1
4_MACS_peak_28125_lociStitched	chr8	107669225	107682514	4	7769	29199.9197	434	1
4_MACS_peak_5654_lociStitched	chr11	119551257	119566635	4	10549	29198.2086	435	1
1_MACS_peak_21014_lociStitched	chr3	196727791	196731385	1	3595	29164.5912	436	1
1_MACS_peak_15965_lociStitched	chr2	85764445	85767771	1	3327	29087.8656	437	1
1_MACS_peak_2426_lociStitched	chr1	203288873	203297615	1	8743	29063.6532	438	1
1_MACS_peak_5155_lociStitched	chr11	69061330	69067331	1	6002	29054.4416	439	1
3_MACS_peak_29095_lociStitched	chr9	93730964	93742019	3	8466	29008.32	440	1
3_MACS_peak_1859_lociStitched	chr1	155156942	155165910	3	6911	28986.3696	441	1
3_MACS_peak_13657_lociStitched	chr19	4393482	4403986	3	5014	28944.8224	442	1
1_MACS_peak_18169_lociStitched	chr20	62151046	62153534	1	2489	28929.9664	443	1
1_MACS_peak_26805_lociStitched	chr7	129588547	129593017	1	4471	28928.499	444	1
1_MACS_peak_23201_lociStitched	chr5	126111182	126116166	1	4985	28924.644	445	1
1_MACS_peak_4803_lociStitched	chr11	58343976	58347738	1	3763	28919.6226	446	1
2_MACS_peak_23874_lociStitched	chr6	291048	299418	2	8360	28811.214	447	1
1_MACS_peak_17712_lociStitched	chr20	34540709	34544176	1	3468	28800.0223	448	1
2_MACS_peak_24472_lociStitched	chr6	36559062	36565472	2	6018	28774.49	449	1
1_MACS_peak_3032_lociStitched	chr10	3823251	3828703	1	5453	28764.2068	450	1
3_MACS_peak_23781_lociStitched	chr5	176726465	176740684	3	10832	28703.8953	451	1
1_MACS_peak_343_lociStitched	chr1	16159401	16164264	1	4864	28695.5904	452	1
1_MACS_peak_28069_lociStitched	chr8	103422338	103426414	1	4077	28690.5564	453	1
3_MACS_peak_183_lociStitched	chr1	8933070	8940280	3	6775	28571.788	454	1
3_MACS_peak_20404_lociStitched	chr3	128899907	128908396	3	5280	28539.1691	455	1
1_MACS_peak_28019_lociStitched	chr8	101318555	101323405	1	4851	28493.265	456	1
6_MACS_peak_22602_lociStitched	chr5	37797006	37813467	6	10951	28484.1144	457	1
2_MACS_peak_29523_lociStitched	chr9	130538165	130552247	2	9648	28480.845	458	1
1_MACS_peak_15987_lociStitched	chr2	86220458	86228742	1	8285	28459.682	459	1
3_MACS_peak_13526_lociStitched	chr19	1660533	1672873	3	6581	28443.7	460	1
2_MACS_peak_19429_lociStitched	chr3	13455365	13463339	2	4808	28374.6816	461	1
1_MACS_peak_17820_lociStitched	chr20	42085322	42087845	1	2524	28201.3371	462	1
1_MACS_peak_25791_lociStitched	chr7	26238829	26242614	1	3786	28183.11	463	1
5_MACS_peak_18153_lociStitched	chr20	61516238	61532307	5	10286	28131.9983	464	1
3_MACS_peak_8468_lociStitched	chr14	91781658	91802332	3	13179	28122.8422	465	1
3_MACS_peak_29586_lociStitched	chr9	132167890	132177629	3	6861	28111.6235	466	1
2_MACS_peak_8765_lociStitched	chr14	106385251	106395714	2	9353	28084.7846	467	1
2_MACS_peak_4339_lociStitched	chr11	267348	272989	2	5491	28066.7955	468	1
1_MACS_peak_23787_lociStitched	chr5	176829466	176833344	1	3879	28045.3082	469	1
1_MACS_peak_21975_lociStitched	chr4	129730330	129734437	1	4108	28040.5425	470	1
1_MACS_peak_6508_lociStitched	chr12	62995423	62998254	1	2832	28017.2746	471	1
2_MACS_peak_19269_lociStitched	chr22	50623333	50631207	2	7231	27986.5582	472	1
1_MACS_peak_17891_lociStitched	chr20	44598757	44601847	1	3091	27985.512	473	1
1_MACS_peak_12798_lociStitched	chr17	79827254	79830685	1	3432	27982.5498	474	1
1_MACS_peak_10550_lociStitched	chr16	30074594	30078735	1	4142	27974.1114	475	1
4_MACS_peak_23885_lociStitched	chr6	388979	400531	4	10189	27948.9088	476	1
1_MACS_peak_24175_lociStitched	chr6	26269796	26275290	1	5495	27933.1442	477	1
1_MACS_peak_13337_lociStitched	chr18	60189392	60194591	1	5200	27911.8713	478	1
1_MACS_peak_18133_lociStitched	chr20	60717054	60719837	1	2784	27830.8349	479	1
1_MACS_peak_17751_lociStitched	chr20	35806176	35808686	1	2511	27822.095	480	1
7_MACS_peak_5296_lociStitched	chr11	82666347	82683836	7	12134	27819.7523	481	1
4_MACS_peak_12585_lociStitched	chr17	73890847	73910095	4	8993	27744.0672	482	1
6_MACS_peak_12675_lociStitched	chr17	76116530	76140832	6	14721	27721.2914	483	1
1_MACS_peak_26940_lociStitched	chr7	148394815	148397575	1	2761	27705.984	484	1
2_MACS_peak_88_lociStitched	chr1	2471090	2481272	2	7850	27648.2028	485	1
3_MACS_peak_28664_lociStitched	chr9	21986889	21996897	3	5791	27632.088	486	1
4_MACS_peak_13956_lociStitched	chr19	13043248	13057778	4	6764	27588.111	487	1
1_MACS_peak_8767_lociStitched	chr14	106654723	106664593	1	9871	27555.066	488	1
4_MACS_peak_23730_lociStitched	chr5	173311327	173327729	4	14448	27520.9158	489	1
5_MACS_peak_11470_lociStitched	chr17	8053364	8067075	5	9187	27483.6995	490	1
2_MACS_peak_2461_lociStitched	chr1	205248265	205258751	2	8717	27406.2096	491	1
1_MACS_peak_2939_lociStitched	chr1	245025646	245028841	1	3196	27405.1125	492	1
2_MACS_peak_11936_lociStitched	chr17	37909193	37915041	2	5311	27395.5408	493	1
2_MACS_peak_24968_lociStitched	chr6	106439540	106447296	2	7472	27315.8564	494	1
1_MACS_peak_2945_lociStitched	chr1	245132621	245135974	1	3354	27313.2027	495	1
1_MACS_peak_21692_lociStitched	chr4	83349699	83352789	1	3091	27282.537	496	1
7_MACS_peak_8969_lociStitched	chr15	31636879	31660304	7	14989	27201.11	497	1
3_MACS_peak_18320_lociStitched	chr21	34600895	34612595	3	11319	27198.99	498	1
5_MACS_peak_29098_lociStitched	chr9	93791287	93801695	5	7353	27188.8184	499	1
5_MACS_peak_2444_lociStitched	chr1	204475185	204491800	5	9746	27187.1245	500	1
2_MACS_peak_12199_lociStitched	chr17	47463310	47472668	2	6146	27140.0716	501	1
2_MACS_peak_11097_lociStitched	chr16	84142489	84151843	2	7557	27115.3752	502	1
3_MACS_peak_13489_lociStitched	chr19	1066505	1078260	3	7710	27102.328	503	1
1_MACS_peak_7997_lociStitched	chr14	50465595	50470936	1	5342	27098.6317	504	1
1_MACS_peak_5723_lociStitched	chr11	125756016	125758877	1	2862	27093.3839	505	1
5_MACS_peak_14738_lociStitched	chr19	48823466	48837990	5	9614	27061.1168	506	1
1_MACS_peak_18684_lociStitched	chr22	23477730	23485298	1	7569	27025.328	507	1
7_MACS_peak_12390_lociStitched	chr17	62151033	62171573	7	17838	27020.37	508	1
4_MACS_peak_30129_lociStitched	chrX	48791053	48803595	4	8926	27017.9764	509	1
2_MACS_peak_17899_lociStitched	chr20	45173080	45185016	2	10659	27011.168	510	1
1_MACS_peak_26489_lociStitched	chr7	98475595	98480891	1	5297	26983.12	511	1
2_MACS_peak_7037_lociStitched	chr12	120966078	120979135	2	9601	26980.9848	512	1
2_MACS_peak_13496_lociStitched	chr19	1167157	1174984	2	5818	26975.7555	513	1
1_MACS_peak_21281_lociStitched	chr4	15002673	15007279	1	4607	26937.2698	514	1
3_MACS_peak_17321_lociStitched	chr2	242245682	242256817	3	4942	26922.203	515	1
1_MACS_peak_13669_lociStitched	chr19	4691620	4695564	1	3945	26877.9656	516	1
1_MACS_peak_6691_lociStitched	chr12	93771330	93773500	1	2171	26858.741	517	1
1_MACS_peak_10172_lociStitched	chr16	9183844	9187512	1	3669	26856.3624	518	1
1_MACS_peak_27404_lociStitched	chr8	29082964	29091117	1	8154	26855.1667	519	1
1_MACS_peak_26597_lociStitched	chr7	101945070	101952942	1	7873	26824.6272	520	1
1_MACS_peak_13262_lociStitched	chr18	48720871	48725411	1	4541	26769.202	521	1
1_MACS_peak_24975_lociStitched	chr6	106610736	106617851	1	7116	26741.7275	522	1
3_MACS_peak_12776_lociStitched	chr17	79366747	79374222	3	7152	26735.8325	523	1
1_MACS_peak_5360_lociStitched	chr11	93470781	93476104	1	5324	26723.5892	524	1
1_MACS_peak_1788_lociStitched	chr1	153605594	153608466	1	2873	26707.5896	525	1
1_MACS_peak_3080_lociStitched	chr10	6965806	6972630	1	6825	26704.3592	526	1
2_MACS_peak_22270_lociStitched	chr4	185201639	185209985	2	6094	26677.1544	527	1
1_MACS_peak_8478_lociStitched	chr14	91975225	91977831	1	2607	26657.0346	528	1
3_MACS_peak_20952_lociStitched	chr3	193848486	193860653	3	9054	26654.2469	529	1
1_MACS_peak_27413_lociStitched	chr8	29205167	29209483	1	4317	26626.6988	530	1
2_MACS_peak_29114_lociStitched	chr9	93948550	93957548	2	5465	26600.7874	531	1
2_MACS_peak_1856_lociStitched	chr1	155106687	155113308	2	5207	26586.6255	532	1
1_MACS_peak_1582_lociStitched	chr1	143742337	143745411	1	3075	26585.489	533	1
1_MACS_peak_1746_lociStitched	chr1	151253024	151256337	1	3314	26497.374	534	1
1_MACS_peak_9367_lociStitched	chr15	65183641	65188651	1	5011	26481.858	535	1
1_MACS_peak_8968_lociStitched	chr15	31616660	31622139	1	5480	26480.5549	536	1
2_MACS_peak_9553_lociStitched	chr15	75491537	75497347	2	5779	26450.606	537	1
1_MACS_peak_12115_lociStitched	chr17	44269013	44273740	1	4728	26445.2015	538	1
2_MACS_peak_1607_lociStitched	chr1	145138730	145145948	2	3901	26427.9852	539	1
2_MACS_peak_29408_lociStitched	chr9	123651469	123660380	2	7926	26302.5987	540	1
1_MACS_peak_9205_lociStitched	chr15	50645525	50648595	1	3071	26247.886	541	1
1_MACS_peak_16714_lociStitched	chr2	178127690	178130613	1	2924	26241.2325	542	1
3_MACS_peak_13859_lociStitched	chr19	10675406	10683358	3	5996	26238.4192	543	1
1_MACS_peak_26943_lociStitched	chr7	148579853	148582945	1	3093	26137.2944	544	1
2_MACS_peak_17990_lociStitched	chr20	49569354	49576253	2	6888	26130.6524	545	1
1_MACS_peak_15108_lociStitched	chr2	5834766	5842002	1	7237	26125.578	546	1
1_MACS_peak_29033_lociStitched	chr9	86593851	86596826	1	2976	26111.575	547	1
1_MACS_peak_24864_lociStitched	chr6	89854245	89858828	1	4584	26110.7259	548	1
1_MACS_peak_5592_lociStitched	chr11	116966799	116970241	1	3443	26085.8854	549	1
1_MACS_peak_10119_lociStitched	chr16	4320238	4324402	1	4165	26077.05	550	1
4_MACS_peak_4201_lociStitched	chr10	125151145	125163750	4	9733	26020.5015	551	1
3_MACS_peak_6317_lociStitched	chr12	51712605	51721977	3	8375	25994.1792	552	1
1_MACS_peak_21825_lociStitched	chr4	103746598	103750411	1	3814	25980.2568	553	1
1_MACS_peak_23374_lociStitched	chr5	139047377	139051859	1	4483	25957.503	554	1
1_MACS_peak_9638_lociStitched	chr15	81291470	81295253	1	3784	25833.3504	555	1
2_MACS_peak_13895_lociStitched	chr19	11484488	11493847	2	5617	25770.9424	556	1
2_MACS_peak_13555_lociStitched	chr19	2234895	2241036	2	4867	25757.1963	557	1
2_MACS_peak_11452_lociStitched	chr17	7737219	7748891	2	7760	25686.5704	558	1
2_MACS_peak_2710_lociStitched	chr1	226308707	226316851	2	5043	25680.4752	559	1
1_MACS_peak_11674_lociStitched	chr17	20943627	20947955	1	4329	25680.188	560	1
2_MACS_peak_22393_lociStitched	chr5	1791242	1802484	2	7422	25662.1134	561	1
2_MACS_peak_28035_lociStitched	chr8	101731746	101735552	2	3617	25608.2904	562	1
2_MACS_peak_19565_lociStitched	chr3	31572197	31577357	2	4400	25593.084	563	1
1_MACS_peak_60_lociStitched	chr1	1707738	1714775	1	7038	25588.6431	564	1
1_MACS_peak_1862_lociStitched	chr1	155176622	155179877	1	3256	25567.0485	565	1
2_MACS_peak_28079_lociStitched	chr8	103661870	103670395	2	7098	25562.2125	566	1
1_MACS_peak_5215_lociStitched	chr11	72979522	72986629	1	7108	25553.9292	567	1
4_MACS_peak_12398_lociStitched	chr17	62197206	62209986	4	12307	25488.432	568	1
4_MACS_peak_28023_lociStitched	chr8	101440811	101455846	4	10773	25479.8145	569	1
1_MACS_peak_13230_lociStitched	chr18	46474335	46479943	1	5609	25412.0912	570	1
1_MACS_peak_5092_lociStitched	chr11	67054133	67057780	1	3648	25344.0971	571	1
1_MACS_peak_1129_lociStitched	chr1	62901012	62904242	1	3231	25341.934	572	1
