GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
5_MACS_peak_1222_lociStitched	chr1(.):7232544-7236176	0.0738
2_MACS_peak_1227_lociStitched	chr1(.):7252088-7253440	0.0934
1_MACS_peak_1229_lociStitched	chr1(.):7255059-7255584	0.1254
2_MACS_peak_1230_lociStitched	chr1(.):7257832-7259719	0.0877
1_MACS_peak_1232_lociStitched	chr1(.):7267105-7267371	0.0864
1_MACS_peak_1233_lociStitched	chr1(.):7269156-7269522	0.0532
3_MACS_peak_1234_lociStitched	chr1(.):7274549-7276642	0.0821
8_MACS_peak_1237_lociStitched	chr1(.):7277933-7286519	0.1021
9_MACS_peak_1245_lociStitched	chr1(.):7287587-7299111	0.0742
5_MACS_peak_1254_lociStitched	chr1(.):7306014-7309350	0.079
2_MACS_peak_1259_lociStitched	chr1(.):7310717-7311830	0.065
3_MACS_peak_1261_lociStitched	chr1(.):7313204-7315226	0.0655
1_MACS_peak_1264_lociStitched	chr1(.):7319156-7319489	0.0086
2_MACS_peak_1265_lociStitched	chr1(.):7322310-7324550	0.0809
1_MACS_peak_1267_lociStitched	chr1(.):7349516-7349834	0.0287
1_MACS_peak_1268_lociStitched	chr1(.):7351598-7351908	0.0254
3_MACS_peak_1269_lociStitched	chr1(.):7352943-7355596	0.0759
1_MACS_peak_1272_lociStitched	chr1(.):7361168-7362028	0.0569
2_MACS_peak_1273_lociStitched	chr1(.):7392437-7393419	0.0481
1_MACS_peak_1275_lociStitched	chr1(.):7394620-7394940	0.0621
1_MACS_peak_1276_lociStitched	chr1(.):7396388-7396741	0.0188
5_MACS_peak_1277_lociStitched	chr1(.):7406874-7412902	0.0607
1_MACS_peak_1282_lociStitched	chr1(.):7414135-7415163	0.0725
1_MACS_peak_1283_lociStitched	chr1(.):7426182-7426449	0.0193
6_MACS_peak_1284_lociStitched	chr1(.):7431402-7437690	0.0582
1_MACS_peak_1290_lociStitched	chr1(.):7442754-7443098	0.0897
1_MACS_peak_1291_lociStitched	chr1(.):7444716-7445030	0.0508
2_MACS_peak_1292_lociStitched	chr1(.):7446388-7447637	0.0718
1_MACS_peak_1294_lociStitched	chr1(.):7463950-7464303	0.0442
1_MACS_peak_1295_lociStitched	chr1(.):7467343-7467734	0.0286
1_MACS_peak_1296_lociStitched	chr1(.):7477983-7478323	0.1218
2_MACS_peak_1297_lociStitched	chr1(.):7485557-7488789	0.0522
1_MACS_peak_1299_lociStitched	chr1(.):7491307-7491697	0.0218
4_MACS_peak_1300_lociStitched	chr1(.):7495485-7501563	0.0692
1_MACS_peak_1304_lociStitched	chr1(.):7506619-7506943	0.0701
27_MACS_peak_1305_lociStitched	chr1(.):7509283-7538104	0.0563
3_MACS_peak_1332_lociStitched	chr1(.):7539130-7541418	0.07
2_MACS_peak_1335_lociStitched	chr1(.):7542937-7544525	0.0908
3_MACS_peak_1337_lociStitched	chr1(.):7549738-7552033	0.0491
3_MACS_peak_1340_lociStitched	chr1(.):7554230-7555998	0.0532
2_MACS_peak_1343_lociStitched	chr1(.):7562118-7562890	0.062
1_MACS_peak_1345_lociStitched	chr1(.):7569333-7569825	0.1729
1_MACS_peak_1346_lociStitched	chr1(.):7571245-7571558	0.0272
1_MACS_peak_1347_lociStitched	chr1(.):7572829-7573648	0.108
1_MACS_peak_1348_lociStitched	chr1(.):7589222-7589624	0.0183
5_MACS_peak_1349_lociStitched	chr1(.):7590661-7597747	0.0648
1_MACS_peak_1354_lociStitched	chr1(.):7600886-7601217	0.0344
5_MACS_peak_1355_lociStitched	chr1(.):7616152-7623894	0.0527
1_MACS_peak_1360_lociStitched	chr1(.):7625297-7625624	0.1244
2_MACS_peak_1361_lociStitched	chr1(.):7634784-7636819	0.0481
1_MACS_peak_1363_lociStitched	chr1(.):7642074-7642498	0.0623
3_MACS_peak_1364_lociStitched	chr1(.):7644526-7646862	0.0494
5_MACS_peak_1367_lociStitched	chr1(.):7647880-7654891	0.0599
1_MACS_peak_1372_lociStitched	chr1(.):7682373-7682845	0.0634
2_MACS_peak_1373_lociStitched	chr1(.):7684815-7686405	0.0588
1_MACS_peak_1375_lociStitched	chr1(.):7688608-7689618	0.0575
8_MACS_peak_1376_lociStitched	chr1(.):7690946-7704627	0.065
4_MACS_peak_1384_lociStitched	chr1(.):7708875-7712789	0.0891
8_MACS_peak_1388_lociStitched	chr1(.):7715768-7727167	0.0809
7_MACS_peak_1396_lociStitched	chr1(.):7729814-7739623	0.0793
5_MACS_peak_1403_lociStitched	chr1(.):7740754-7748945	0.0684
3_MACS_peak_1408_lociStitched	chr1(.):7750291-7751671	0.1023
1_MACS_peak_1411_lociStitched	chr1(.):7761966-7762374	0.0265
2_MACS_peak_1412_lociStitched	chr1(.):7779559-7781452	0.0516
1_MACS_peak_1414_lociStitched	chr1(.):7785028-7786328	0.1287
3_MACS_peak_1415_lociStitched	chr1(.):7787620-7789218	0.0803
1_MACS_peak_1418_lociStitched	chr1(.):7790370-7791122	0.1529
1_MACS_peak_1419_lociStitched	chr1(.):7792496-7792816	0.0557
4_MACS_peak_1420_lociStitched	chr1(.):7794006-7798949	0.0834
1_MACS_peak_1424_lociStitched	chr1(.):7806842-7807234	0.0578
1_MACS_peak_1425_lociStitched	chr1(.):7827135-7827484	0.0788
1_MACS_peak_1426_lociStitched	chr1(.):7829055-7829584	0.054
2_MACS_peak_1427_lociStitched	chr1(.):7924081-7926025	0.1306
1_MACS_peak_1429_lociStitched	chr1(.):7951911-7952237	0.0604
1_MACS_peak_1430_lociStitched	chr1(.):7995388-7995702	0.0418
1_MACS_peak_1431_lociStitched	chr1(.):8002156-8003109	0.0975
1_MACS_peak_1432_lociStitched	chr1(.):8137976-8138379	0.0793
2_MACS_peak_1433_lociStitched	chr1(.):8182166-8183257	0.0762
3_MACS_peak_1435_lociStitched	chr1(.):8195117-8196960	0.0586
2_MACS_peak_1438_lociStitched	chr1(.):8205467-8206711	0.0681
1_MACS_peak_1440_lociStitched	chr1(.):8211628-8212038	0.0494
1_MACS_peak_1441_lociStitched	chr1(.):8215811-8216157	0.0552
8_MACS_peak_1442_lociStitched	chr1(.):8257723-8264379	0.0776
1_MACS_peak_1450_lociStitched	chr1(.):8265665-8266406	0.05
3_MACS_peak_1451_lociStitched	chr1(.):8267857-8274469	0.0645
1_MACS_peak_1454_lociStitched	chr1(.):8275666-8276217	0.0675
1_MACS_peak_1455_lociStitched	chr1(.):8277575-8277971	0.0272
1_MACS_peak_1456_lociStitched	chr1(.):8283554-8284117	0.0938
1_MACS_peak_1457_lociStitched	chr1(.):8291748-8292701	0.0715
1_MACS_peak_1458_lociStitched	chr1(.):8304489-8304807	0.0804
1_MACS_peak_1459_lociStitched	chr1(.):8306136-8307012	0.0863
1_MACS_peak_1460_lociStitched	chr1(.):8310706-8311093	0.0693
2_MACS_peak_1461_lociStitched	chr1(.):8331295-8332347	0.0729
1_MACS_peak_1463_lociStitched	chr1(.):8354055-8355983	0.0999
5_MACS_peak_1464_lociStitched	chr1(.):8374587-8378584	0.0617
4_MACS_peak_1469_lociStitched	chr1(.):8383562-8386928	0.0584
2_MACS_peak_1473_lociStitched	chr1(.):8388874-8390753	0.0803
4_MACS_peak_1475_lociStitched	chr1(.):8393362-8396494	0.0538
3_MACS_peak_1479_lociStitched	chr1(.):8397658-8401114	0.0777
2_MACS_peak_1482_lociStitched	chr1(.):8402230-8403764	0.0609
2_MACS_peak_1484_lociStitched	chr1(.):8985314-8986435	0.0785
1_MACS_peak_1486_lociStitched	chr1(.):9034319-9034805	0.081
1_MACS_peak_1487_lociStitched	chr1(.):9046777-9047184	0.0385
1_MACS_peak_1488_lociStitched	chr1(.):9050985-9051311	0.0698
1_MACS_peak_1489_lociStitched	chr1(.):9062506-9062904	0.018
3_MACS_peak_1490_lociStitched	chr1(.):9067021-9069961	0.1109
1_MACS_peak_1493_lociStitched	chr1(.):9078291-9078839	0.0722
1_MACS_peak_1494_lociStitched	chr1(.):9079960-9080302	0.0538
6_MACS_peak_1495_lociStitched	chr1(.):9132663-9137338	0.1102
1_MACS_peak_1501_lociStitched	chr1(.):9138701-9139927	0.0837
2_MACS_peak_1502_lociStitched	chr1(.):9141651-9142556	0.089
4_MACS_peak_1504_lociStitched	chr1(.):9145735-9149229	0.0888
1_MACS_peak_1508_lociStitched	chr1(.):9150968-9151668	0.1097
1_MACS_peak_1509_lociStitched	chr1(.):9152856-9153287	0.1226
1_MACS_peak_1510_lociStitched	chr1(.):9159715-9160128	0.0975
2_MACS_peak_1511_lociStitched	chr1(.):9163490-9168582	0.0663
1_MACS_peak_1513_lociStitched	chr1(.):9169636-9170001	0.0849
1_MACS_peak_1514_lociStitched	chr1(.):9177444-9177787	0.0644
1_MACS_peak_1515_lociStitched	chr1(.):9178821-9179348	0.1107
1_MACS_peak_1516_lociStitched	chr1(.):9182212-9182502	0.0973
1_MACS_peak_1517_lociStitched	chr1(.):9184813-9185152	0.0382
1_MACS_peak_1518_lociStitched	chr1(.):9188203-9188531	0.1106
1_MACS_peak_1519_lociStitched	chr1(.):9191104-9191598	0.0352
1_MACS_peak_1520_lociStitched	chr1(.):9192805-9193346	0.1044
1_MACS_peak_1521_lociStitched	chr1(.):9197129-9197574	0.0588
4_MACS_peak_1522_lociStitched	chr1(.):9256643-9267591	0.109
1_MACS_peak_1526_lociStitched	chr1(.):9269147-9269979	0.0788
1_MACS_peak_1527_lociStitched	chr1(.):9272689-9273002	0.0332
1_MACS_peak_1528_lociStitched	chr1(.):9275652-9276105	0.0394
1_MACS_peak_1529_lociStitched	chr1(.):9279182-9279515	0.0371
2_MACS_peak_1530_lociStitched	chr1(.):9328220-9329075	0.0343
1_MACS_peak_1532_lociStitched	chr1(.):9353572-9354146	0.0961
1_MACS_peak_1533_lociStitched	chr1(.):9371691-9372059	0.0482
1_MACS_peak_1534_lociStitched	chr1(.):9385472-9385752	0.0506
1_MACS_peak_1535_lociStitched	chr1(.):9401923-9402408	0.0904
1_MACS_peak_1536_lociStitched	chr1(.):9435451-9435775	0.0173
1_MACS_peak_1537_lociStitched	chr1(.):9437274-9437616	0.0947
2_MACS_peak_1538_lociStitched	chr1(.):9440601-9442058	0.0702
2_MACS_peak_1540_lociStitched	chr1(.):9444172-9445447	0.0702
1_MACS_peak_1542_lociStitched	chr1(.):9447983-9448403	0.0397
1_MACS_peak_1543_lociStitched	chr1(.):9461642-9462226	0.0435
2_MACS_peak_1544_lociStitched	chr1(.):9498053-9498853	0.0968
1_MACS_peak_1546_lociStitched	chr1(.):9509755-9510404	0.1628
2_MACS_peak_1547_lociStitched	chr1(.):9512428-9513999	0.0695
1_MACS_peak_1549_lociStitched	chr1(.):9515936-9516427	0.1137
1_MACS_peak_1550_lociStitched	chr1(.):9544963-9545673	0.1073
1_MACS_peak_1551_lociStitched	chr1(.):9547055-9547541	0.092
1_MACS_peak_1552_lociStitched	chr1(.):9678723-9679933	0.116
2_MACS_peak_1553_lociStitched	chr1(.):9681611-9682822	0.104
8_MACS_peak_1555_lociStitched	chr1(.):9683941-9702040	0.1168
14_MACS_peak_1563_lociStitched	chr1(.):9707570-9727963	0.0784
1_MACS_peak_1577_lociStitched	chr1(.):9731190-9731541	0.118
1_MACS_peak_1578_lociStitched	chr1(.):9733505-9734407	0.0978
11_MACS_peak_1579_lociStitched	chr1(.):9736226-9752499	0.1128
1_MACS_peak_1590_lociStitched	chr1(.):9761361-9761696	0.0954
3_MACS_peak_1591_lociStitched	chr1(.):10696246-10698796	0.02
10_MACS_peak_1594_lociStitched	chr1(.):10699850-10721105	0.0798
6_MACS_peak_1604_lociStitched	chr1(.):10722288-10753599	0.0879
23_MACS_peak_1610_lociStitched	chr1(.):10755043-10852243	0.0845
19_MACS_peak_1633_lociStitched	chr1(.):10853663-10903325	0.0869
1_MACS_peak_1652_lociStitched	chr1(.):10904757-10905150	0.0245
29_MACS_peak_1653_lociStitched	chr1(.):10906895-10980795	0.0908
4_MACS_peak_1682_lociStitched	chr1(.):10988477-10991804	0.0974
2_MACS_peak_1686_lociStitched	chr1(.):10994790-10996530	0.1119
1_MACS_peak_1688_lociStitched	chr1(.):10998539-10999504	0.1178
4_MACS_peak_1689_lociStitched	chr1(.):11002213-11010102	0.0928
2_MACS_peak_1693_lociStitched	chr1(.):11012445-11014386	0.0794
4_MACS_peak_1695_lociStitched	chr1(.):11017687-11020302	0.0789
3_MACS_peak_1699_lociStitched	chr1(.):11021473-11024441	0.0935
4_MACS_peak_1702_lociStitched	chr1(.):11032865-11036981	0.094
3_MACS_peak_1706_lociStitched	chr1(.):11038616-11041140	0.0955
1_MACS_peak_1709_lociStitched	chr1(.):11048051-11048396	0.0203
1_MACS_peak_1710_lociStitched	chr1(.):11095605-11095987	0.0877
4_MACS_peak_1711_lociStitched	chr1(.):11103210-11106100	0.0678
1_MACS_peak_1715_lociStitched	chr1(.):11366066-11366559	0.0514
18_MACS_peak_1716_lociStitched	chr1(.):11368081-11391974	0.0842
2_MACS_peak_1734_lociStitched	chr1(.):11393477-11395152	0.093
5_MACS_peak_1736_lociStitched	chr1(.):11398667-11407451	0.0978
4_MACS_peak_1741_lociStitched	chr1(.):11408913-11412340	0.0738
9_MACS_peak_1745_lociStitched	chr1(.):11415529-11423816	0.0872
3_MACS_peak_1754_lociStitched	chr1(.):11428914-11431743	0.0895
6_MACS_peak_1757_lociStitched	chr1(.):11434511-11443911	0.1035
6_MACS_peak_1763_lociStitched	chr1(.):11445044-11450979	0.0843
5_MACS_peak_1769_lociStitched	chr1(.):11453027-11460354	0.0819
1_MACS_peak_1774_lociStitched	chr1(.):11461974-11462604	0.0473
2_MACS_peak_1775_lociStitched	chr1(.):11464818-11465898	0.0655
1_MACS_peak_1777_lociStitched	chr1(.):11467577-11468348	0.1071
1_MACS_peak_1778_lociStitched	chr1(.):11469630-11470181	0.0706
1_MACS_peak_1779_lociStitched	chr1(.):11472650-11473100	0.0953
2_MACS_peak_1780_lociStitched	chr1(.):11474684-11477912	0.0658
4_MACS_peak_1782_lociStitched	chr1(.):11481899-11485595	0.0877
17_MACS_peak_1786_lociStitched	chr1(.):11487183-11523827	0.0829
1_MACS_peak_1803_lociStitched	chr1(.):11525272-11525589	0.0065
1_MACS_peak_1804_lociStitched	chr1(.):11528152-11529425	0.0787
1_MACS_peak_1805_lociStitched	chr1(.):11531581-11531941	0.0108
2_MACS_peak_1806_lociStitched	chr1(.):11535728-11538217	0.0929
2_MACS_peak_1808_lociStitched	chr1(.):11539941-11541292	0.0824
1_MACS_peak_1810_lociStitched	chr1(.):11545827-11546488	0.1647
3_MACS_peak_1811_lociStitched	chr1(.):11548398-11551676	0.0588
1_MACS_peak_1814_lociStitched	chr1(.):11558894-11559226	0.0
1_MACS_peak_1815_lociStitched	chr1(.):11582635-11583037	0.1211
11_MACS_peak_1816_lociStitched	chr1(.):11585642-11597979	0.0895
4_MACS_peak_1827_lociStitched	chr1(.):11599959-11603024	0.0865
1_MACS_peak_1831_lociStitched	chr1(.):11604700-11605429	0.0951
1_MACS_peak_1832_lociStitched	chr1(.):11607920-11608352	0.0018
1_MACS_peak_1833_lociStitched	chr1(.):11614208-11614533	0.0692
1_MACS_peak_1834_lociStitched	chr1(.):11616969-11617566	0.0695
1_MACS_peak_1835_lociStitched	chr1(.):11646905-11647569	0.1139
4_MACS_peak_1836_lociStitched	chr1(.):11653878-11658418	0.0943
2_MACS_peak_1840_lociStitched	chr1(.):11661012-11662538	0.073
21_MACS_peak_1842_lociStitched	chr1(.):11666364-11692821	0.0848
5_MACS_peak_1863_lociStitched	chr1(.):11695426-11701669	0.1013
1_MACS_peak_1868_lociStitched	chr1(.):11703455-11703866	0.1777
1_MACS_peak_1869_lociStitched	chr1(.):11706842-11707414	0.0703
2_MACS_peak_1870_lociStitched	chr1(.):11747604-11755379	0.1072
5_MACS_peak_1872_lociStitched	chr1(.):11757316-11777940	0.0988
3_MACS_peak_1877_lociStitched	chr1(.):11779001-11783486	0.1304
3_MACS_peak_1880_lociStitched	chr1(.):11822500-11826828	0.1279
2_MACS_peak_1883_lociStitched	chr1(.):11827836-11829354	0.1098
1_MACS_peak_1885_lociStitched	chr1(.):11838398-11838714	0.053
4_MACS_peak_1886_lociStitched	chr1(.):11912680-11919732	0.1016
2_MACS_peak_1890_lociStitched	chr1(.):11921065-11922971	0.1157
10_MACS_peak_1892_lociStitched	chr1(.):11925300-11950380	0.0958
1_MACS_peak_1902_lociStitched	chr1(.):11951724-11952990	0.051
1_MACS_peak_1903_lociStitched	chr1(.):11956022-11960384	0.1045
1_MACS_peak_1904_lociStitched	chr1(.):12104899-12105438	0.0685
1_MACS_peak_1905_lociStitched	chr1(.):12122180-12124955	0.1291
1_MACS_peak_1906_lociStitched	chr1(.):12137225-12137594	0.1397
1_MACS_peak_1907_lociStitched	chr1(.):12205373-12205765	0.191
1_MACS_peak_1908_lociStitched	chr1(.):12234174-12234485	0.0943
1_MACS_peak_1909_lociStitched	chr1(.):12272147-12272728	0.0842
3_MACS_peak_1910_lociStitched	chr1(.):12275129-12276896	0.1207
3_MACS_peak_1913_lociStitched	chr1(.):12653809-12656270	0.0644
1_MACS_peak_1916_lociStitched	chr1(.):12676241-12676989	0.136
1_MACS_peak_1917_lociStitched	chr1(.):12802769-12803531	0.097
2_MACS_peak_1918_lociStitched	chr1(.):12804978-12807465	0.15
1_MACS_peak_1920_lociStitched	chr1(.):12809157-12809460	0.0246
1_MACS_peak_1921_lociStitched	chr1(.):12819015-12819334	0.0296
1_MACS_peak_1922_lociStitched	chr1(.):12820389-12820700	0.0
1_MACS_peak_1923_lociStitched	chr1(.):13848472-13848774	0.0647
1_MACS_peak_1924_lociStitched	chr1(.):13910144-13910762	0.0683
2_MACS_peak_1925_lociStitched	chr1(.):15427234-15428767	0.083
2_MACS_peak_1927_lociStitched	chr1(.):15443158-15444423	0.07
2_MACS_peak_1929_lociStitched	chr1(.):15478371-15480426	0.0844
2_MACS_peak_1931_lociStitched	chr1(.):15574785-15577741	0.1897
1_MACS_peak_1933_lociStitched	chr1(.):15734966-15735922	0.1753
1_MACS_peak_1934_lociStitched	chr1(.):16077395-16077723	0.0549
1_MACS_peak_1935_lociStitched	chr1(.):16079300-16079987	0.0891
4_MACS_peak_1936_lociStitched	chr1(.):16081458-16087430	0.0793
1_MACS_peak_1940_lociStitched	chr1(.):16091123-16091796	0.1757
1_MACS_peak_1941_lociStitched	chr1(.):16112715-16113040	0.0
4_MACS_peak_1942_lociStitched	chr1(.):16314827-16320312	0.0908
6_MACS_peak_1946_lociStitched	chr1(.):16323477-16329094	0.102
2_MACS_peak_1952_lociStitched	chr1(.):16331674-16333205	0.0924
7_MACS_peak_1954_lociStitched	chr1(.):16338962-16380725	0.095
3_MACS_peak_1961_lociStitched	chr1(.):16383496-16400187	0.0994
2_MACS_peak_1964_lociStitched	chr1(.):16403059-16404587	0.1049
8_MACS_peak_1966_lociStitched	chr1(.):16410337-16423723	0.0921
4_MACS_peak_1974_lociStitched	chr1(.):16425943-16430571	0.1293
13_MACS_peak_1978_lociStitched	chr1(.):16432825-16484097	0.088
3_MACS_peak_1991_lociStitched	chr1(.):16485812-16488804	0.1155
11_MACS_peak_1994_lociStitched	chr1(.):16492835-16511581	0.0943
1_MACS_peak_2005_lociStitched	chr1(.):16512853-16513564	0.0485
3_MACS_peak_2006_lociStitched	chr1(.):16515051-16518413	0.0826
1_MACS_peak_2009_lociStitched	chr1(.):16733257-16733833	0.1746
3_MACS_peak_2010_lociStitched	chr1(.):16735329-16739373	0.1165
4_MACS_peak_2013_lociStitched	chr1(.):16742283-16750093	0.1551
2_MACS_peak_2017_lociStitched	chr1(.):16756697-16758548	0.1029
1_MACS_peak_2019_lociStitched	chr1(.):16826883-16828037	0.1475
2_MACS_peak_2020_lociStitched	chr1(.):16833043-16835207	0.3753
1_MACS_peak_2023_lociStitched	chr1(.):16845339-16848267	0.0842
2_MACS_peak_2024_lociStitched	chr1(.):16855064-16864199	0.2195
3_MACS_peak_2026_lociStitched	chr1(.):16869944-16875887	0.2335
1_MACS_peak_2029_lociStitched	chr1(.):16890828-16894179	1.09
1_MACS_peak_2030_lociStitched	chr1(.):16907572-16908543	0.3861
1_MACS_peak_2031_lociStitched	chr1(.):16937649-16942351	0.5992
1_MACS_peak_2032_lociStitched	chr1(.):16973381-16975472	0.2586
1_MACS_peak_2033_lociStitched	chr1(.):16980512-16981603	0.3503
2_MACS_peak_2034_lociStitched	chr1(.):16984089-16987930	0.2677
6_MACS_peak_2036_lociStitched	chr1(.):16993351-17007850	0.2934
2_MACS_peak_2042_lociStitched	chr1(.):17011929-17029339	0.2069
1_MACS_peak_2044_lociStitched	chr1(.):17058563-17066296	0.3009
3_MACS_peak_2045_lociStitched	chr1(.):17072853-17077405	0.3
1_MACS_peak_2048_lociStitched	chr1(.):17080215-17081026	0.2815
6_MACS_peak_2049_lociStitched	chr1(.):17083794-17108955	0.197
1_MACS_peak_2055_lociStitched	chr1(.):17112197-17113308	0.2076
1_MACS_peak_2056_lociStitched	chr1(.):17114409-17115369	0.2448
1_MACS_peak_2057_lociStitched	chr1(.):17116421-17117335	0.1326
4_MACS_peak_2058_lociStitched	chr1(.):17119629-17125661	0.15
1_MACS_peak_2062_lociStitched	chr1(.):17185629-17187807	0.2379
1_MACS_peak_2063_lociStitched	chr1(.):17189101-17191218	0.2464
5_MACS_peak_2064_lociStitched	chr1(.):17192339-17206058	0.2282
3_MACS_peak_2069_lociStitched	chr1(.):17212740-17217942	0.1684
2_MACS_peak_2072_lociStitched	chr1(.):17305015-17308417	0.0944
13_MACS_peak_2074_lociStitched	chr1(.):17381594-17400244	0.1056
4_MACS_peak_2087_lociStitched	chr1(.):17402070-17405368	0.0889
16_MACS_peak_2091_lociStitched	chr1(.):17408788-17440112	0.0817
12_MACS_peak_2107_lociStitched	chr1(.):17441177-17464279	0.1024
1_MACS_peak_2119_lociStitched	chr1(.):17467591-17468181	0.1381
2_MACS_peak_2120_lociStitched	chr1(.):17470862-17472568	0.0851
4_MACS_peak_2122_lociStitched	chr1(.):17473696-17476707	0.0513
1_MACS_peak_2126_lociStitched	chr1(.):17478177-17478743	0.0416
1_MACS_peak_2127_lociStitched	chr1(.):17488727-17490506	0.0965
1_MACS_peak_2128_lociStitched	chr1(.):17494150-17494555	0.0422
1_MACS_peak_2129_lociStitched	chr1(.):17501252-17501673	0.0534
2_MACS_peak_2130_lociStitched	chr1(.):17508098-17510992	0.1036
1_MACS_peak_2132_lociStitched	chr1(.):17512009-17512326	0.009
8_MACS_peak_2133_lociStitched	chr1(.):17517436-17527170	0.0725
6_MACS_peak_2141_lociStitched	chr1(.):17528194-17532914	0.0818
21_MACS_peak_2147_lociStitched	chr1(.):17534873-17562357	0.0841
14_MACS_peak_2168_lociStitched	chr1(.):17565050-17588871	0.0876
1_MACS_peak_2182_lociStitched	chr1(.):17593888-17594251	0.0237
2_MACS_peak_2183_lociStitched	chr1(.):17597058-17598337	0.0962
9_MACS_peak_2185_lociStitched	chr1(.):17601931-17611965	0.0826
3_MACS_peak_2194_lociStitched	chr1(.):17613248-17615675	0.0604
1_MACS_peak_2197_lociStitched	chr1(.):17617783-17618253	0.0869
3_MACS_peak_2198_lociStitched	chr1(.):17619950-17623507	0.0702
1_MACS_peak_2201_lociStitched	chr1(.):17627428-17628026	0.1463
5_MACS_peak_2202_lociStitched	chr1(.):17631312-17637795	0.0882
6_MACS_peak_2207_lociStitched	chr1(.):17639547-17647774	0.0955
3_MACS_peak_2213_lociStitched	chr1(.):17655761-17660614	0.0939
4_MACS_peak_2216_lociStitched	chr1(.):17664261-17669365	0.0835
10_MACS_peak_2220_lociStitched	chr1(.):17671043-17684065	0.0753
16_MACS_peak_2230_lociStitched	chr1(.):17685738-17713020	0.0797
3_MACS_peak_2246_lociStitched	chr1(.):17714755-17718255	0.109
1_MACS_peak_2249_lociStitched	chr1(.):17811946-17812558	0.092
5_MACS_peak_2250_lociStitched	chr1(.):17821308-17826197	0.0548
8_MACS_peak_2255_lociStitched	chr1(.):17829276-17839411	0.0881
6_MACS_peak_2263_lociStitched	chr1(.):17840647-17849599	0.093
4_MACS_peak_2269_lociStitched	chr1(.):17851568-17856867	0.0658
1_MACS_peak_2273_lociStitched	chr1(.):17858266-17858852	0.0757
4_MACS_peak_2274_lociStitched	chr1(.):17864549-17870204	0.0559
2_MACS_peak_2278_lociStitched	chr1(.):17871689-17873135	0.0699
3_MACS_peak_2280_lociStitched	chr1(.):17876815-17879109	0.0667
1_MACS_peak_2283_lociStitched	chr1(.):17883412-17883789	0.0663
16_MACS_peak_2284_lociStitched	chr1(.):17884995-17905972	0.096
1_MACS_peak_2300_lociStitched	chr1(.):17908038-17908380	0.0608
3_MACS_peak_2301_lociStitched	chr1(.):17910870-17914019	0.0808
4_MACS_peak_2304_lociStitched	chr1(.):17916012-17921292	0.0836
1_MACS_peak_2308_lociStitched	chr1(.):17922559-17926434	0.0825
6_MACS_peak_2309_lociStitched	chr1(.):17927544-17936689	0.0768
10_MACS_peak_2315_lociStitched	chr1(.):17938528-17954190	0.0681
3_MACS_peak_2325_lociStitched	chr1(.):17955798-17962314	0.0896
11_MACS_peak_2328_lociStitched	chr1(.):17963329-17978338	0.0623
15_MACS_peak_2339_lociStitched	chr1(.):17982342-17999998	0.0674
2_MACS_peak_2354_lociStitched	chr1(.):18001699-18003110	0.0122
8_MACS_peak_2356_lociStitched	chr1(.):18004269-18011638	0.0677
3_MACS_peak_2364_lociStitched	chr1(.):18013441-18015434	0.0801
2_MACS_peak_2367_lociStitched	chr1(.):18017849-18019463	0.0389
1_MACS_peak_2369_lociStitched	chr1(.):18021152-18021772	0.048
8_MACS_peak_2370_lociStitched	chr1(.):18022812-18034265	0.0751
2_MACS_peak_2378_lociStitched	chr1(.):18040047-18042404	0.0804
