#13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_ROSE/13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X13_0EWZ_0229Kronos_MM1S.KB.1hr.1_H3K27Ac_hs.dm_i22.bam
#Using cutoff of 19648.3232 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X13_0EWZ_0229Kronos_MM1S.KB.1hr.1_H3K27Ac_hs.dm_i22.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuperStretch
5_MACS_peak_7349_lociStitched	chr15	20969759	20995770	5	11341	23167.9977	3602.5235	260	0
4_MACS_peak_10533_lociStitched	chr17	76163980	76183620	4	11105	26364.736	2832.088	261	1
2_MACS_peak_17385_lociStitched	chr3	186779923	186792356	2	8467	51010.1124	3753.5227	262	1
1_MACS_peak_8084_lociStitched	chr15	81585017	81595853	1	10837	29348.2224	2432.682	263	1
4_MACS_peak_15216_lociStitched	chr21	45194872	45210727	4	10909	29147.832	3473.8305	264	1
1_MACS_peak_10823_lociStitched	chr18	22929365	22940893	1	11529	15034.8176	1383.36	265	0
5_MACS_peak_22994_lociStitched	chr8	27934656	27951513	5	11336	18780.3837	2877.4899	266	0
1_MACS_peak_14084_lociStitched	chr2	231729314	231739611	1	10298	32171.9468	1127.5215	267	1
1_MACS_peak_15177_lociStitched	chr21	43480642	43486480	1	5839	59727.4104	2203.845	268	0
5_MACS_peak_8747_lociStitched	chr16	29463987	29487939	5	11310	19482.5568	4699.3824	269	0
2_MACS_peak_14869_lociStitched	chr20	56047722	56058254	2	9300	41433.9412	1933.6752	270	1
2_MACS_peak_17906_lociStitched	chr4	71523472	71535015	2	11153	18469.9543	1864.1945	271	0
1_MACS_peak_19625_lociStitched	chr5	148204916	148215654	1	10739	26189.982	2341.9578	272	1
3_MACS_peak_842_lociStitched	chr1	66736839	66750273	3	9946	35958.7878	2712.3246	273	1
1_MACS_peak_20580_lociStitched	chr6	45386711	45395949	1	9239	40607.4766	1551.984	274	1
5_MACS_peak_12435_lociStitched	chr2	27293426	27310761	5	11012	20718.792	2600.25	275	0
2_MACS_peak_14536_lociStitched	chr20	32462000	32473666	2	7917	49590.9994	2218.8732	276	1
4_MACS_peak_11177_lociStitched	chr19	1258420	1277494	4	9900	35513.8806	3717.5226	277	1
1_MACS_peak_21452_lociStitched	chr7	2393081	2396222	1	3142	62984.5884	526.1175	278	0
5_MACS_peak_1013_lociStitched	chr1	93409295	93428316	5	11105	14547.2608	1767.0509	279	0
3_MACS_peak_1601_lociStitched	chr1	161423962	161442209	3	11321	8990.2969	7703.8834	280	0
4_MACS_peak_12579_lociStitched	chr2	42344386	42360935	4	10878	20545.5835	2520.4127	281	0
1_MACS_peak_19332_lociStitched	chr5	118667964	118678595	1	10632	23626.3344	2092.1808	282	1
3_MACS_peak_8782_lociStitched	chr16	30193725	30212211	3	10500	27342.6426	3798.873	283	1
1_MACS_peak_9886_lociStitched	chr17	37909411	37916443	1	7033	52254.0888	1732.6848	284	1
4_MACS_peak_4934_lociStitched	chr12	7022794	7038294	4	10812	20590.2	2557.5	285	0
3_MACS_peak_23749_lociStitched	chr8	145001947	145018649	3	10512	24934.4158	2104.452	286	1
1_MACS_peak_2731_lociStitched	chr10	30989283	30996853	1	7571	49013.479	1500.374	287	1
2_MACS_peak_19824_lociStitched	chr5	173310354	173322060	2	10767	20246.6976	2407.9242	288	0
2_MACS_peak_2058_lociStitched	chr1	209275666	209284400	2	8118	46705.9384	2511.8984	289	1
4_MACS_peak_11499_lociStitched	chr19	13043353	13057880	4	10719	21117.8999	2837.1231	290	0
2_MACS_peak_9173_lociStitched	chr16	79628835	79640526	2	10919	14658.1758	922.4199	291	0
1_MACS_peak_262_lociStitched	chr1	23850389	23858871	1	8483	43415.117	1893.1824	292	1
3_MACS_peak_17749_lociStitched	chr4	38307236	38322198	3	10373	25525.172	2528.578	293	1
4_MACS_peak_16054_lociStitched	chr3	20080532	20098100	4	10702	20122.3872	2782.7712	294	0
4_MACS_peak_21252_lociStitched	chr6	143162961	143179767	4	10585	20412.5676	1430.1906	295	0
4_MACS_peak_21162_lociStitched	chr6	135322961	135343927	4	9885	31822.1948	3226.6674	296	1
4_MACS_peak_5866_lociStitched	chr12	109161825	109181101	4	9469	36402.726	3768.458	297	1
2_MACS_peak_22397_lociStitched	chr7	114561744	114573695	2	8040	46414.0987	3021.2128	298	1
3_MACS_peak_22015_lociStitched	chr7	74057219	74076938	3	10238	26545.7178	3050.5293	299	1
3_MACS_peak_9204_lociStitched	chr16	81841536	81857683	3	10301	23531.0231	1432.2389	300	1
3_MACS_peak_4278_lociStitched	chr11	67760567	67778426	3	9845	31230.0333	3128.8968	301	1
4_MACS_peak_3587_lociStitched	chr11	789105	811133	4	10334	23922.408	2713.8496	302	1
5_MACS_peak_3349_lociStitched	chr10	105249859	105268148	5	10556	20269.6987	3162.1681	303	0
2_MACS_peak_3398_lociStitched	chr10	112216476	112225765	2	7468	47764.9669	1885.667	304	1
2_MACS_peak_6646_lociStitched	chr13	115039552	115048735	2	8222	43137.1425	1753.953	305	1
5_MACS_peak_15670_lociStitched	chr22	39459232	39474255	5	10235	24801.4707	2707.1446	306	1
2_MACS_peak_22699_lociStitched	chr7	150100828	150113628	2	7668	48021.76	3368.96	307	1
3_MACS_peak_4448_lociStitched	chr11	82765130	82784480	3	9856	30364.02	3566.205	308	1
3_MACS_peak_1452_lociStitched	chr1	154942382	154957750	3	9680	32889.0568	4321.4816	309	1
2_MACS_peak_23699_lociStitched	chr8	137189395	137201481	2	10205	23907.3166	2229.867	310	1
3_MACS_peak_17777_lociStitched	chr4	40302742	40319752	3	10531	18705.897	2976.75	311	0
4_MACS_peak_13855_lociStitched	chr2	202040287	202059980	4	10721	13840.2404	3365.5337	312	0
2_MACS_peak_25140_lociStitched	chrX	48768089	48778699	2	10511	17035.416	1361.263	313	0
2_MACS_peak_11760_lociStitched	chr19	35695435	35706014	2	7799	45445.2682	2135.9001	314	1
2_MACS_peak_16249_lociStitched	chr3	46245943	46257076	2	8729	39174.8004	2185.4079	315	1
3_MACS_peak_16317_lociStitched	chr3	49054547	49067614	3	9832	28620.6501	2439.6089	316	1
5_MACS_peak_5004_lociStitched	chr12	11901611	11919992	5	10376	20614.2915	2806.7787	317	0
2_MACS_peak_16401_lociStitched	chr3	52730059	52745545	2	9940	26820.2034	2548.9956	318	1
4_MACS_peak_23780_lociStitched	chr8	145732598	145754760	4	9821	28513.6292	2856.6818	319	1
3_MACS_peak_1756_lociStitched	chr1	179049028	179062004	3	7878	45691.0912	3433.4496	320	1
5_MACS_peak_4071_lociStitched	chr11	62308134	62325956	5	10435	18230.1238	3147.3652	321	0
2_MACS_peak_6109_lociStitched	chr12	125398257	125412791	2	9770	27517.2222	1648.1556	322	1
1_MACS_peak_19270_lociStitched	chr5	109023993	109034260	1	10268	20498.0655	2071.8806	323	0
4_MACS_peak_20023_lociStitched	chr6	7135099	7147790	4	10177	21393.2187	2025.4836	324	0
3_MACS_peak_11560_lociStitched	chr19	16180409	16198069	3	9324	33006.54	2717.874	325	1
3_MACS_peak_8255_lociStitched	chr15	93346279	93364476	3	9399	32205.0506	2895.1427	326	1
2_MACS_peak_5672_lociStitched	chr12	89737980	89749502	2	9890	25497.0338	2162.6794	327	1
3_MACS_peak_4692_lociStitched	chr11	118963071	118979644	3	9947	25330.1732	2890.3312	328	1
3_MACS_peak_20715_lociStitched	chr6	74220373	74234358	3	9681	28873.431	2894.895	329	1
3_MACS_peak_398_lociStitched	chr1	28827242	28846256	3	9937	25752.5616	3287.5206	330	1
5_MACS_peak_18693_lociStitched	chr5	6711530	6738311	5	10029	24708.1506	3679.7094	331	1
2_MACS_peak_11563_lociStitched	chr19	16221476	16231698	2	8966	35171.8576	1975.9126	332	1
2_MACS_peak_2264_lociStitched	chr1	228268824	228279724	2	9790	26932.81	2912.48	333	1
2_MACS_peak_15385_lociStitched	chr22	23477811	23488610	2	9320	31461.8066	2093.9261	334	1
2_MACS_peak_1324_lociStitched	chr1	149214120	149225616	2	5750	55375.0824	4142.0088	335	0
2_MACS_peak_1590_lociStitched	chr1	161144536	161157147	2	9443	31096.2038	3362.0926	336	1
1_MACS_peak_21662_lociStitched	chr7	26002656	26009555	1	6900	47836.2862	1805.4683	337	1
1_MACS_peak_18552_lociStitched	chr4	185302135	185307866	1	5732	52201.9597	1405.8143	338	0
5_MACS_peak_11409_lociStitched	chr19	10522066	10539551	5	10347	14521.2925	2918.2465	339	0
4_MACS_peak_6044_lociStitched	chr12	122227649	122243728	4	9389	28582.0304	1358.6755	340	1
2_MACS_peak_9455_lociStitched	chr17	6914974	6926133	2	6964	47133.3842	1934.9706	341	1
3_MACS_peak_16354_lociStitched	chr3	50357715	50376585	3	8338	39743.994	3187.143	342	1
2_MACS_peak_20225_lociStitched	chr6	26358037	26367294	2	8610	36205.9784	1788.4524	343	1
5_MACS_peak_11326_lociStitched	chr19	6765483	6789433	5	10252	17919.39	5125.3	344	0
1_MACS_peak_18143_lociStitched	chr4	105407622	105417324	1	9703	23958.1188	1651.2804	345	1
3_MACS_peak_20200_lociStitched	chr6	26020286	26034716	3	10038	19320.327	2725.827	346	0
2_MACS_peak_7976_lociStitched	chr15	74831595	74846091	2	9544	26806.0032	2449.824	347	1
2_MACS_peak_10585_lociStitched	chr17	78873603	78886948	2	7533	43180.4165	1702.822	348	1
1_MACS_peak_8208_lociStitched	chr15	90637765	90646555	1	8791	34096.41	1777.338	349	1
3_MACS_peak_20247_lociStitched	chr6	27098392	27116001	3	9510	27549.2805	3241.8169	350	1
3_MACS_peak_11490_lociStitched	chr19	12898943	12918351	3	9840	21971.7968	2818.0416	351	0
3_MACS_peak_20526_lociStitched	chr6	42737792	42752255	3	8261	38245.9572	2118.8295	352	1
3_MACS_peak_14549_lociStitched	chr20	32990584	33005732	3	9859	21152.6672	2458.5204	353	0
2_MACS_peak_12649_lociStitched	chr2	47526797	47539574	2	7505	43462.2432	2488.9596	354	1
5_MACS_peak_18784_lociStitched	chr5	32276146	32296269	5	10145	14663.6301	3430.9715	355	0
3_MACS_peak_14673_lociStitched	chr20	42569383	42585391	3	9608	24221.7048	2788.5936	356	1
3_MACS_peak_14582_lociStitched	chr20	34677631	34690217	3	9926	17250.3716	2182.4124	357	0
4_MACS_peak_21374_lociStitched	chr6	160389261	160405177	4	9932	15809.3628	1047.2728	358	0
2_MACS_peak_17473_lociStitched	chr3	196357891	196371241	2	8629	34835.49	3066.495	359	1
2_MACS_peak_5258_lociStitched	chr12	46119631	46132482	2	9631	21935.3719	1785.0039	360	1
4_MACS_peak_9501_lociStitched	chr17	8088558	8104274	4	9975	16226.77	2907.46	361	0
2_MACS_peak_24717_lociStitched	chr9	132646207	132657804	2	7744	40287.978	2025.9959	362	1
4_MACS_peak_18909_lociStitched	chr5	55272778	55291837	4	9702	21593.847	3308.6424	363	0
1_MACS_peak_967_lociStitched	chr1	87792956	87802770	1	9815	17641.6464	1526.077	364	0
4_MACS_peak_17430_lociStitched	chr3	193848163	193860391	4	9631	22084.9908	2665.704	365	0
3_MACS_peak_16638_lociStitched	chr3	101495539	101512809	3	9500	24167.638	2813.283	366	1
2_MACS_peak_9280_lociStitched	chr16	89033538	89046089	2	8780	30679.6644	1025.4167	367	1
2_MACS_peak_16819_lociStitched	chr3	124502034	124511783	2	8332	35164.643	1727.5228	368	1
3_MACS_peak_15370_lociStitched	chr22	23088040	23101796	3	9790	17895.1804	2143.1848	369	0
4_MACS_peak_12629_lociStitched	chr2	46788704	46804550	4	9590	22320.6756	2974.2942	370	0
3_MACS_peak_10638_lociStitched	chr17	80405898	80423974	3	8099	37540.2368	2879.5068	371	1
3_MACS_peak_4772_lociStitched	chr11	126173028	126189632	3	9406	23776.928	3021.928	372	1
2_MACS_peak_5350_lociStitched	chr12	51312288	51322740	2	9888	12352.1736	1829.1	373	0
2_MACS_peak_17517_lociStitched	chr4	1712289	1725141	2	8032	36521.5284	1990.7748	374	1
4_MACS_peak_355_lociStitched	chr1	27147234	27167217	4	9686	18066.6303	2987.4585	375	0
3_MACS_peak_1823_lociStitched	chr1	184711528	184725688	3	9241	26043.072	3603.72	376	1
2_MACS_peak_9402_lociStitched	chr17	4267919	4281053	2	9169	25020.27	1950.399	377	1
3_MACS_peak_20263_lociStitched	chr6	27791197	27807989	3	8700	30932.5432	2797.5472	378	1
1_MACS_peak_3400_lociStitched	chr10	112255943	112264880	1	8938	27284.661	1824.9354	379	1
2_MACS_peak_4736_lociStitched	chr11	122928929	122941505	2	8799	29319.6864	2361.7728	380	1
1_MACS_peak_12985_lociStitched	chr2	86220361	86228260	1	7900	36007.5915	1503.9696	381	1
3_MACS_peak_19657_lociStitched	chr5	150459375	150475918	3	9357	21649.8241	3047.2206	382	0
2_MACS_peak_14935_lociStitched	chr20	62358232	62370993	2	9137	23863.07	2053.2449	383	1
2_MACS_peak_10527_lociStitched	chr17	76116631	76129683	2	9065	24797.4948	2043.9432	384	1
4_MACS_peak_12043_lociStitched	chr19	48824364	48837996	4	9226	23058.528	2741.3952	385	1
1_MACS_peak_9862_lociStitched	chr17	36856326	36863551	1	7226	40017.1075	1349.63	386	1
1_MACS_peak_14739_lociStitched	chr20	45978901	45987268	1	8368	31720.9704	1613.9943	387	1
2_MACS_peak_5437_lociStitched	chr12	56509157	56524047	2	9323	21888.3	3170.081	388	0
1_MACS_peak_9895_lociStitched	chr17	38016513	38025005	1	8493	30501.5656	1786.7168	389	1
3_MACS_peak_16832_lociStitched	chr3	125548584	125560650	3	8742	28141.5318	2145.3348	390	1
4_MACS_peak_20408_lociStitched	chr6	33537830	33558570	4	8946	26914.298	3353.658	391	1
3_MACS_peak_3000_lociStitched	chr10	74006951	74024322	3	9088	24208.2256	2685.5566	392	1
2_MACS_peak_15154_lociStitched	chr21	41296031	41309042	2	7426	40119.4185	3185.0928	393	1
1_MACS_peak_19841_lociStitched	chr5	175077003	175086585	1	9583	14146.8648	1932.6894	394	0
4_MACS_peak_8085_lociStitched	chr15	81608845	81624205	4	9603	14295.552	2651.136	395	0
1_MACS_peak_13972_lociStitched	chr2	217080385	217088929	1	8545	29438.352	1903.6032	396	1
2_MACS_peak_5360_lociStitched	chr12	51712206	51721841	2	8916	25240.8095	1971.321	397	1
2_MACS_peak_516_lociStitched	chr1	37933712	37946276	2	9434	17139.8088	2101.9572	398	0
2_MACS_peak_11520_lociStitched	chr19	13949172	13959283	2	8083	33058.9256	1363.9739	399	1
1_MACS_peak_1267_lociStitched	chr1	145449065	145457962	1	8898	25987.2473	2726.0408	400	1
1_MACS_peak_17238_lociStitched	chr3	176912079	176920879	1	8801	26589.2	2368.96	401	1
1_MACS_peak_18351_lociStitched	chr4	144273200	144281964	1	8765	26174.5624	1565.2504	402	1
1_MACS_peak_4182_lociStitched	chr11	65336144	65345385	1	9242	19330.3238	1813.0842	403	0
2_MACS_peak_7382_lociStitched	chr15	23660125	23669370	2	7379	38798.4915	2413.8695	404	1
4_MACS_peak_11580_lociStitched	chr19	16545268	16561738	4	8844	25734.375	2727.432	405	1
2_MACS_peak_9444_lociStitched	chr17	6063697	6071202	2	6517	42635.905	1387.6745	406	0
2_MACS_peak_10489_lociStitched	chr17	74721324	74734962	2	8099	32950.7718	2415.2898	407	1
4_MACS_peak_4150_lociStitched	chr11	64845549	64864869	4	9035	23145.36	3062.22	408	1
4_MACS_peak_7634_lociStitched	chr15	44579522	44602778	4	9405	15951.2904	2934.9072	409	0
3_MACS_peak_9479_lociStitched	chr17	7474960	7488347	3	8932	23968.0848	2796.5443	410	1
1_MACS_peak_20925_lociStitched	chr6	106610212	106617092	1	6881	40554.16	1626.432	411	1
1_MACS_peak_17142_lociStitched	chr3	160116055	160123751	1	7697	35511.6528	2023.2784	412	1
4_MACS_peak_15882_lociStitched	chr22	50962333	50979083	4	8819	24754.825	2147.35	413	1
2_MACS_peak_6833_lociStitched	chr14	50465589	50476689	2	7632	35019.39	1074.48	414	1
3_MACS_peak_10037_lociStitched	chr17	43516988	43531611	3	9107	20532.1543	2383.549	415	0
1_MACS_peak_14909_lociStitched	chr20	60911216	60916939	1	5724	45614.0269	1143.4554	416	0
4_MACS_peak_10529_lociStitched	chr17	76137636	76152380	4	8410	29337.6112	2372.3096	417	1
2_MACS_peak_2272_lociStitched	chr1	228666159	228676411	2	4825	49903.6604	2083.2064	418	0
2_MACS_peak_22777_lociStitched	chr8	1991089	2000453	2	7022	39499.2248	1889.6552	419	1
2_MACS_peak_17908_lociStitched	chr4	71542207	71555201	2	8702	25238.2462	2195.986	420	1
5_MACS_peak_11836_lociStitched	chr19	39920999	39939583	5	9172	19119.2192	3194.5896	421	0
4_MACS_peak_4238_lociStitched	chr11	66867258	66889839	4	9321	15486.0498	3016.8216	422	0
4_MACS_peak_17062_lociStitched	chr3	151985429	152000138	4	9071	19930.695	2437.2813	423	0
1_MACS_peak_15388_lociStitched	chr22	23517431	23526552	1	9122	18318.6164	1808.6943	424	0
2_MACS_peak_15583_lociStitched	chr22	36772555	36785162	2	8634	25364.0233	2117.976	425	1
1_MACS_peak_1888_lociStitched	chr1	197740121	197748710	1	8590	26068.4739	2410.0734	426	1
3_MACS_peak_2214_lociStitched	chr1	226034697	226045332	3	9179	17235.081	2651.3055	427	0
2_MACS_peak_8529_lociStitched	chr16	11668966	11681716	2	9275	14495.475	2417.4	428	0
4_MACS_peak_8906_lociStitched	chr16	50714263	50732580	4	9363	12076.3981	2910.5713	429	0
2_MACS_peak_22974_lociStitched	chr8	26428275	26437509	2	7818	32810.2488	1886.5062	430	1
1_MACS_peak_1954_lociStitched	chr1	203255445	203260955	1	5511	46507.155	2143.941	431	0
2_MACS_peak_13515_lociStitched	chr2	157188346	157200666	2	7614	34107.92	1641.024	432	1
2_MACS_peak_19835_lociStitched	chr5	173696772	173709818	2	8346	27771.0202	1985.6012	433	1
2_MACS_peak_24659_lociStitched	chr9	130731764	130744446	2	8551	25465.456	2058.2886	434	1
2_MACS_peak_3327_lociStitched	chr10	104401144	104413157	2	8610	24345.5458	1810.3591	435	1
3_MACS_peak_2189_lociStitched	chr1	223899477	223915546	3	9087	18257.5978	3287.7174	436	0
2_MACS_peak_24605_lociStitched	chr9	127622634	127635769	2	8374	27230.1685	2080.584	437	1
1_MACS_peak_7330_lociStitched	chr14	106323790	106329587	1	5798	43440.9789	648.1046	438	0
4_MACS_peak_20151_lociStitched	chr6	20201853	20214237	4	9214	13697.9424	1887.3216	439	0
3_MACS_peak_12097_lociStitched	chr19	50369429	50382083	3	7316	36749.7468	2561.1696	440	1
1_MACS_peak_7856_lociStitched	chr15	65183409	65189223	1	5815	43930.584	1305.243	441	0
3_MACS_peak_9685_lociStitched	chr17	27219464	27230932	3	8688	23168.8004	2159.4244	442	1
2_MACS_peak_22272_lociStitched	chr7	101921669	101935854	2	8585	24435.081	2258.252	443	1
3_MACS_peak_11655_lociStitched	chr19	19050213	19061473	3	8676	21779.092	1890.554	444	1
2_MACS_peak_15680_lociStitched	chr22	39539766	39549648	2	9088	13980.0654	1604.8368	445	0
5_MACS_peak_16488_lociStitched	chr3	66533098	66551765	5	9216	11019.1301	2452.8438	446	0
1_MACS_peak_3891_lociStitched	chr11	35159853	35168519	1	8667	21937.1124	2147.4348	447	1
1_MACS_peak_6633_lociStitched	chr13	114789325	114794610	1	5286	45359.5695	1286.369	448	0
2_MACS_peak_14051_lociStitched	chr2	227655656	227666585	2	9155	11715.888	1524.5955	449	0
1_MACS_peak_17899_lociStitched	chr4	69434653	69443196	1	8544	22670.5591	1494.1707	450	1
2_MACS_peak_17985_lociStitched	chr4	78736146	78749260	2	8888	17812.7462	2069.3892	451	0
3_MACS_peak_20922_lociStitched	chr6	106585558	106595552	3	8063	28646.8016	2056.7652	452	1
1_MACS_peak_17429_lociStitched	chr3	193817928	193823143	1	5216	46057.3155	2006.2105	453	0
3_MACS_peak_15070_lociStitched	chr21	34696024	34712399	3	8125	29686.2375	3931.6375	454	1
3_MACS_peak_5836_lociStitched	chr12	106529505	106543830	3	8977	15826.26	2387.9775	455	0
1_MACS_peak_1116_lociStitched	chr1	111172893	111181137	1	8245	25315.6752	1056.0564	456	1
1_MACS_peak_11241_lociStitched	chr19	2594963	2600561	1	5599	44126.235	1809.2736	457	0
2_MACS_peak_5598_lociStitched	chr12	72079012	72088951	2	8994	13903.6671	1661.8008	458	0
2_MACS_peak_9679_lociStitched	chr17	27046165	27056533	2	7907	29711.5776	2254.0032	459	1
1_MACS_peak_5462_lociStitched	chr12	57076408	57083701	1	7294	33465.3891	1319.3037	460	1
3_MACS_peak_15420_lociStitched	chr22	24819692	24831728	3	8294	24573.9012	1937.796	461	1
2_MACS_peak_9372_lociStitched	chr17	2294420	2306324	2	7777	29788.5696	1793.9328	462	1
3_MACS_peak_13984_lociStitched	chr2	219148534	219160751	3	8760	18077.4949	2313.8998	463	0
3_MACS_peak_500_lociStitched	chr1	36614008	36627403	3	8433	23165.313	2356.1805	464	1
2_MACS_peak_20320_lociStitched	chr6	30649179	30659438	2	8618	19033.5227	1586.0414	465	0
3_MACS_peak_1802_lociStitched	chr1	183438762	183451036	3	7793	30454.2488	3187.5578	466	1
2_MACS_peak_17818_lociStitched	chr4	48194822	48206514	2	8502	20921.6648	1917.488	467	0
2_MACS_peak_10005_lociStitched	chr17	42287130	42299704	2	8482	20901.7602	1801.8542	468	0
1_MACS_peak_4038_lociStitched	chr11	60604752	60613311	1	8560	19443.4803	1742.6124	469	0
3_MACS_peak_8793_lociStitched	chr16	30379283	30394752	3	8682	18055.4168	2657.5742	470	0
4_MACS_peak_4140_lociStitched	chr11	64611230	64634270	4	8482	21846.528	3303.936	471	0
4_MACS_peak_8202_lociStitched	chr15	90573950	90591503	4	8697	17489.8092	2638.2159	472	0
3_MACS_peak_20398_lociStitched	chr6	33279593	33292534	3	8515	20048.1972	2211.6169	473	0
1_MACS_peak_19190_lociStitched	chr5	90674308	90681056	1	6749	35923.6528	1284.8192	474	0
4_MACS_peak_23785_lociStitched	chr8	146010630	146030932	4	8807	14838.7318	2897.0954	475	0
3_MACS_peak_4975_lociStitched	chr12	9587662	9601923	3	8423	21328.7516	2645.4155	476	0
1_MACS_peak_8002_lociStitched	chr15	75334341	75340926	1	6586	37193.397	1749.6345	477	0
3_MACS_peak_14821_lociStitched	chr20	52268005	52278606	3	8724	14880.6237	1543.5056	478	0
2_MACS_peak_4096_lociStitched	chr11	62597895	62610407	2	7535	31033.5136	2513.6608	479	1
1_MACS_peak_21854_lociStitched	chr7	47514089	47522571	1	8483	19493.3324	1831.2638	480	0
3_MACS_peak_315_lociStitched	chr1	25869684	25879329	3	7790	27973.3935	1890.42	481	1
4_MACS_peak_14478_lociStitched	chr20	30146937	30162157	4	8734	15419.382	2899.41	482	0
4_MACS_peak_13241_lociStitched	chr2	112231711	112242496	4	8789	12673.4535	1611.279	483	0
2_MACS_peak_17745_lociStitched	chr4	38124315	38135930	2	8131	23911.8005	1857.2385	484	1
3_MACS_peak_7674_lociStitched	chr15	46994714	47008512	3	8446	20065.0516	2347.0398	485	0
2_MACS_peak_15653_lociStitched	chr22	39095581	39103813	2	6797	35484.036	1709.7864	486	1
3_MACS_peak_9461_lociStitched	chr17	7136593	7147273	3	8405	20520.552	2187.264	487	0
3_MACS_peak_20348_lociStitched	chr6	31619032	31634908	3	7781	28402.164	2675.106	488	1
5_MACS_peak_20331_lociStitched	chr6	31147843	31172912	5	8496	20140.4346	3462.0289	489	0
2_MACS_peak_6247_lociStitched	chr13	30943819	30957734	2	8709	13948.396	1474.99	490	0
4_MACS_peak_5041_lociStitched	chr12	13242439	13255796	4	8633	16451.8169	2346.8249	491	0
3_MACS_peak_17176_lociStitched	chr3	169656802	169668077	3	8217	23433.96	2773.65	492	1
2_MACS_peak_15062_lociStitched	chr21	34600923	34612755	2	8483	19541.7312	2806.5504	493	0
2_MACS_peak_4244_lociStitched	chr11	67033958	67046609	2	7944	26009.1909	2158.2606	494	1
1_MACS_peak_23031_lociStitched	chr8	29629732	29634172	1	4441	46057.896	1431.9	495	0
2_MACS_peak_5799_lociStitched	chr12	102871256	102879237	2	7800	26904.7491	1672.8176	496	1
3_MACS_peak_7488_lociStitched	chr15	34619535	34635775	3	8647	15796.648	2505.832	497	0
4_MACS_peak_24746_lociStitched	chr9	134595137	134615306	4	8515	18329.5872	2710.7136	498	0
1_MACS_peak_5728_lociStitched	chr12	94597061	94603672	1	6612	35760.8823	1340.7108	499	0
4_MACS_peak_5497_lociStitched	chr12	58135053	58150785	4	8665	14951.6928	2663.4276	500	0
2_MACS_peak_24555_lociStitched	chr9	123630372	123641243	2	8352	19399.2995	1995.9156	501	0
5_MACS_peak_21688_lociStitched	chr7	29706412	29726090	5	8677	13552.2386	2573.8824	502	0
3_MACS_peak_15877_lociStitched	chr22	50906951	50921057	3	8525	16212.0258	1846.4754	503	0
2_MACS_peak_11193_lociStitched	chr19	1647490	1654067	2	6531	35696.6675	1189.7793	504	0
3_MACS_peak_24318_lociStitched	chr9	95514494	95529051	3	8508	16928.3353	2559.1206	505	0
2_MACS_peak_1431_lociStitched	chr1	154296943	154308046	2	6916	34645.8012	2805.7281	506	1
3_MACS_peak_4271_lociStitched	chr11	67647287	67659715	3	7061	32647.1132	1892.7844	507	1
1_MACS_peak_19549_lociStitched	chr5	140886049	140894783	1	8735	10032.7458	1440.2366	508	0
1_MACS_peak_2910_lociStitched	chr10	63804436	63812276	1	7841	25107.6	1420.608	509	1
