GENE_ID	locusLine	bin_1_39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_501_lociStitched	chr1(.):31537028-31539370	0.19
1_MACS_peak_502_lociStitched	chr1(.):31627992-31628958	0.1289
1_MACS_peak_503_lociStitched	chr1(.):31643375-31644104	0.0951
1_MACS_peak_504_lociStitched	chr1(.):31768834-31770754	0.2224
1_MACS_peak_505_lociStitched	chr1(.):31867088-31868447	0.2543
1_MACS_peak_506_lociStitched	chr1(.):31885760-31887204	0.1212
1_MACS_peak_507_lociStitched	chr1(.):31913524-31916019	0.1782
1_MACS_peak_508_lociStitched	chr1(.):31933012-31934453	0.1393
2_MACS_peak_509_lociStitched	chr1(.):31943473-31951326	0.1425
1_MACS_peak_511_lociStitched	chr1(.):31959492-31960591	0.1086
2_MACS_peak_512_lociStitched	chr1(.):31971223-31975581	0.1678
1_MACS_peak_514_lociStitched	chr1(.):32014627-32015630	0.2226
1_MACS_peak_515_lociStitched	chr1(.):32070497-32072539	0.1925
1_MACS_peak_516_lociStitched	chr1(.):32083374-32083899	0.1183
1_MACS_peak_517_lociStitched	chr1(.):32109525-32111431	0.3206
1_MACS_peak_518_lociStitched	chr1(.):32135239-32136351	0.085
1_MACS_peak_519_lociStitched	chr1(.):32209419-32211760	0.2165
1_MACS_peak_520_lociStitched	chr1(.):32228453-32229715	0.1093
1_MACS_peak_521_lociStitched	chr1(.):32253263-32254783	0.288
1_MACS_peak_522_lociStitched	chr1(.):32402164-32404830	0.1692
1_MACS_peak_523_lociStitched	chr1(.):32420036-32422602	0.1535
2_MACS_peak_524_lociStitched	chr1(.):32445853-32452219	0.1499
2_MACS_peak_526_lociStitched	chr1(.):32472421-32480966	0.1562
1_MACS_peak_528_lociStitched	chr1(.):32537482-32539443	0.243
1_MACS_peak_529_lociStitched	chr1(.):32572785-32575183	0.1639
1_MACS_peak_530_lociStitched	chr1(.):32644564-32646576	0.1465
1_MACS_peak_531_lociStitched	chr1(.):32670661-32672043	0.1805
1_MACS_peak_532_lociStitched	chr1(.):32686963-32689031	0.2412
2_MACS_peak_533_lociStitched	chr1(.):32705754-32716813	0.1364
1_MACS_peak_535_lociStitched	chr1(.):32756672-32758670	0.1567
2_MACS_peak_536_lociStitched	chr1(.):32800500-32804183	0.1457
1_MACS_peak_538_lociStitched	chr1(.):32816214-32818145	0.1037
1_MACS_peak_539_lociStitched	chr1(.):32859240-32861116	0.229
1_MACS_peak_540_lociStitched	chr1(.):32878911-32879993	0.1635
1_MACS_peak_541_lociStitched	chr1(.):32965571-32966821	0.1595
1_MACS_peak_542_lociStitched	chr1(.):32985938-32987097	0.1735
1_MACS_peak_543_lociStitched	chr1(.):33004591-33006161	0.0831
2_MACS_peak_544_lociStitched	chr1(.):33088579-33094777	0.1772
1_MACS_peak_546_lociStitched	chr1(.):33114908-33118043	0.2114
2_MACS_peak_547_lociStitched	chr1(.):33177727-33183383	0.153
1_MACS_peak_549_lociStitched	chr1(.):33190139-33191775	0.1715
1_MACS_peak_550_lociStitched	chr1(.):33206582-33208666	0.0782
1_MACS_peak_551_lociStitched	chr1(.):33281653-33285548	0.1705
1_MACS_peak_552_lociStitched	chr1(.):33366465-33367344	0.0636
1_MACS_peak_553_lociStitched	chr1(.):33429096-33431344	0.1991
3_MACS_peak_554_lociStitched	chr1(.):33445399-33459894	0.166
1_MACS_peak_557_lociStitched	chr1(.):33501576-33503236	0.1893
1_MACS_peak_558_lociStitched	chr1(.):33546069-33547449	0.1468
1_MACS_peak_559_lociStitched	chr1(.):33564056-33566239	0.2692
1_MACS_peak_560_lociStitched	chr1(.):33592046-33594191	0.2815
1_MACS_peak_561_lociStitched	chr1(.):33646563-33648007	0.1471
2_MACS_peak_562_lociStitched	chr1(.):33720637-33723552	0.1075
2_MACS_peak_564_lociStitched	chr1(.):33814252-33816581	0.1567
1_MACS_peak_566_lociStitched	chr1(.):33895671-33896636	0.0993
1_MACS_peak_567_lociStitched	chr1(.):33925081-33928836	0.1781
1_MACS_peak_568_lociStitched	chr1(.):33937371-33938872	0.2508
1_MACS_peak_569_lociStitched	chr1(.):34431472-34432526	0.1309
1_MACS_peak_570_lociStitched	chr1(.):34514404-34517128	0.1534
1_MACS_peak_571_lociStitched	chr1(.):34825814-34828242	0.1357
2_MACS_peak_572_lociStitched	chr1(.):35324494-35332943	0.1287
1_MACS_peak_574_lociStitched	chr1(.):35449914-35451499	0.1512
1_MACS_peak_575_lociStitched	chr1(.):35496036-35498050	0.207
1_MACS_peak_576_lociStitched	chr1(.):35544172-35546074	0.2039
1_MACS_peak_577_lociStitched	chr1(.):35586167-35586857	0.1291
1_MACS_peak_578_lociStitched	chr1(.):35656984-35659667	0.1506
2_MACS_peak_579_lociStitched	chr1(.):35729100-35735364	0.1509
1_MACS_peak_581_lociStitched	chr1(.):35971521-35972995	0.1842
1_MACS_peak_582_lociStitched	chr1(.):36004201-36005830	0.1768
1_MACS_peak_583_lociStitched	chr1(.):36022082-36024172	0.2217
1_MACS_peak_584_lociStitched	chr1(.):36042791-36044020	0.1669
1_MACS_peak_585_lociStitched	chr1(.):36106135-36108558	0.1856
1_MACS_peak_586_lociStitched	chr1(.):36183514-36185187	0.177
1_MACS_peak_587_lociStitched	chr1(.):36234147-36236248	0.1788
1_MACS_peak_588_lociStitched	chr1(.):36244695-36246066	0.1609
1_MACS_peak_589_lociStitched	chr1(.):36272987-36275011	0.1299
1_MACS_peak_590_lociStitched	chr1(.):36348507-36349712	0.1383
1_MACS_peak_591_lociStitched	chr1(.):36395596-36397686	0.184
1_MACS_peak_592_lociStitched	chr1(.):36488437-36490096	0.2209
1_MACS_peak_593_lociStitched	chr1(.):36553665-36555760	0.1803
3_MACS_peak_594_lociStitched	chr1(.):36614205-36627343	0.1528
1_MACS_peak_597_lociStitched	chr1(.):36640476-36641924	0.1895
1_MACS_peak_598_lociStitched	chr1(.):36653180-36654254	0.1777
1_MACS_peak_599_lociStitched	chr1(.):36688416-36691153	0.1794
1_MACS_peak_600_lociStitched	chr1(.):36771737-36773296	0.2286
1_MACS_peak_601_lociStitched	chr1(.):36788553-36790156	0.1021
1_MACS_peak_602_lociStitched	chr1(.):36838654-36840892	0.2069
1_MACS_peak_603_lociStitched	chr1(.):36850019-36853760	0.2651
2_MACS_peak_604_lociStitched	chr1(.):36862602-36867559	0.1849
1_MACS_peak_606_lociStitched	chr1(.):36901836-36902713	0.1772
1_MACS_peak_607_lociStitched	chr1(.):36915497-36916922	0.1482
1_MACS_peak_608_lociStitched	chr1(.):36928837-36930899	0.2331
1_MACS_peak_609_lociStitched	chr1(.):36939106-36940974	0.1507
1_MACS_peak_610_lociStitched	chr1(.):37108193-37110849	0.1522
1_MACS_peak_611_lociStitched	chr1(.):37129261-37131301	0.1465
1_MACS_peak_612_lociStitched	chr1(.):37349083-37350664	0.1075
1_MACS_peak_613_lociStitched	chr1(.):37753370-37756043	0.2004
1_MACS_peak_614_lociStitched	chr1(.):37888982-37890363	0.199
3_MACS_peak_615_lociStitched	chr1(.):37930768-37946363	0.163
1_MACS_peak_618_lociStitched	chr1(.):37979413-37981182	0.2436
1_MACS_peak_619_lociStitched	chr1(.):38019085-38020589	0.1894
1_MACS_peak_620_lociStitched	chr1(.):38035952-38037472	0.1589
1_MACS_peak_621_lociStitched	chr1(.):38060653-38061987	0.1828
1_MACS_peak_622_lociStitched	chr1(.):38140759-38144223	0.1806
1_MACS_peak_623_lociStitched	chr1(.):38154851-38158890	0.2076
1_MACS_peak_624_lociStitched	chr1(.):38204431-38205780	0.188
1_MACS_peak_625_lociStitched	chr1(.):38218370-38219144	0.0355
1_MACS_peak_626_lociStitched	chr1(.):38258787-38261051	0.1001
1_MACS_peak_627_lociStitched	chr1(.):38272748-38274887	0.178
1_MACS_peak_628_lociStitched	chr1(.):38305216-38306306	0.1931
1_MACS_peak_629_lociStitched	chr1(.):38324419-38326219	0.2379
1_MACS_peak_630_lociStitched	chr1(.):38396642-38397486	0.1726
1_MACS_peak_631_lociStitched	chr1(.):38411732-38414041	0.2458
2_MACS_peak_632_lociStitched	chr1(.):38454620-38462084	0.1148
1_MACS_peak_634_lociStitched	chr1(.):38477603-38479359	0.2448
1_MACS_peak_635_lociStitched	chr1(.):38493066-38497029	0.1626
1_MACS_peak_636_lociStitched	chr1(.):38512595-38513428	0.129
1_MACS_peak_637_lociStitched	chr1(.):38939491-38942487	0.1626
1_MACS_peak_638_lociStitched	chr1(.):38992442-38993964	0.2564
1_MACS_peak_639_lociStitched	chr1(.):39324454-39326400	0.1554
1_MACS_peak_640_lociStitched	chr1(.):39337878-39339857	0.178
1_MACS_peak_641_lociStitched	chr1(.):39456051-39458247	0.1317
1_MACS_peak_642_lociStitched	chr1(.):39491123-39492999	0.2561
1_MACS_peak_643_lociStitched	chr1(.):39570418-39572561	0.1281
1_MACS_peak_644_lociStitched	chr1(.):39648933-39650457	0.2831
3_MACS_peak_645_lociStitched	chr1(.):39657131-39672094	0.1512
1_MACS_peak_648_lociStitched	chr1(.):39680088-39682843	0.2326
2_MACS_peak_649_lociStitched	chr1(.):39733204-39738838	0.2518
2_MACS_peak_651_lociStitched	chr1(.):39859494-39865047	0.1512
1_MACS_peak_653_lociStitched	chr1(.):39872458-39875618	0.1886
1_MACS_peak_654_lociStitched	chr1(.):39955937-39958367	0.1328
1_MACS_peak_655_lociStitched	chr1(.):39973187-39978173	0.1767
1_MACS_peak_656_lociStitched	chr1(.):39990236-39993044	0.1731
4_MACS_peak_657_lociStitched	chr1(.):40030495-40048093	0.1704
1_MACS_peak_661_lociStitched	chr1(.):40054803-40055544	0.1301
2_MACS_peak_662_lociStitched	chr1(.):40062472-40072542	0.127
1_MACS_peak_664_lociStitched	chr1(.):40104718-40106040	0.1068
1_MACS_peak_665_lociStitched	chr1(.):40146202-40147936	0.1874
1_MACS_peak_666_lociStitched	chr1(.):40156460-40157834	0.2077
1_MACS_peak_667_lociStitched	chr1(.):40192284-40193948	0.1157
1_MACS_peak_668_lociStitched	chr1(.):40203866-40205325	0.1597
1_MACS_peak_669_lociStitched	chr1(.):40240068-40243686	0.163
1_MACS_peak_670_lociStitched	chr1(.):40253963-40255827	0.1827
1_MACS_peak_671_lociStitched	chr1(.):40263996-40266086	0.2542
2_MACS_peak_672_lociStitched	chr1(.):40282371-40291859	0.165
1_MACS_peak_674_lociStitched	chr1(.):40310133-40313079	0.2421
1_MACS_peak_675_lociStitched	chr1(.):40348429-40349789	0.1403
1_MACS_peak_676_lociStitched	chr1(.):40366482-40368364	0.1149
2_MACS_peak_677_lociStitched	chr1(.):40419977-40427085	0.1413
1_MACS_peak_679_lociStitched	chr1(.):40467778-40470209	0.1904
1_MACS_peak_680_lociStitched	chr1(.):40504165-40507447	0.2352
2_MACS_peak_681_lociStitched	chr1(.):40524013-40531616	0.1692
1_MACS_peak_683_lociStitched	chr1(.):40562291-40563523	0.1987
1_MACS_peak_684_lociStitched	chr1(.):40626461-40627980	0.1997
1_MACS_peak_685_lociStitched	chr1(.):40698060-40699065	0.1706
1_MACS_peak_686_lociStitched	chr1(.):40722556-40724649	0.208
2_MACS_peak_687_lociStitched	chr1(.):40777588-40781294	0.1464
5_MACS_peak_689_lociStitched	chr1(.):40839056-40858461	0.1745
1_MACS_peak_694_lociStitched	chr1(.):40915193-40916339	0.1327
1_MACS_peak_695_lociStitched	chr1(.):40942327-40943748	0.1568
1_MACS_peak_696_lociStitched	chr1(.):40973963-40975057	0.167
1_MACS_peak_697_lociStitched	chr1(.):40996466-40998022	0.2546
1_MACS_peak_698_lociStitched	chr1(.):41130941-41132113	0.1484
1_MACS_peak_699_lociStitched	chr1(.):41156469-41158800	0.1678
1_MACS_peak_700_lociStitched	chr1(.):41174262-41175673	0.2641
1_MACS_peak_701_lociStitched	chr1(.):41444639-41446878	0.1714
2_MACS_peak_702_lociStitched	chr1(.):41706346-41711915	0.1365
1_MACS_peak_704_lociStitched	chr1(.):41827103-41827894	0.0951
1_MACS_peak_705_lociStitched	chr1(.):41947411-41948960	0.1443
2_MACS_peak_706_lociStitched	chr1(.):41961447-41970749	0.1269
1_MACS_peak_708_lociStitched	chr1(.):41981225-41983224	0.1375
2_MACS_peak_709_lociStitched	chr1(.):42085044-42089886	0.1913
5_MACS_peak_711_lociStitched	chr1(.):42126944-42150564	0.1381
1_MACS_peak_716_lociStitched	chr1(.):42163069-42167714	0.1876
2_MACS_peak_717_lociStitched	chr1(.):42186172-42195546	0.1824
1_MACS_peak_719_lociStitched	chr1(.):42215928-42218646	0.1896
1_MACS_peak_720_lociStitched	chr1(.):42257594-42258807	0.141
2_MACS_peak_721_lociStitched	chr1(.):42265464-42276358	0.144
2_MACS_peak_723_lociStitched	chr1(.):42342394-42348869	0.1546
2_MACS_peak_725_lociStitched	chr1(.):42356168-42364566	0.1519
2_MACS_peak_727_lociStitched	chr1(.):42383179-42386599	0.1448
2_MACS_peak_729_lociStitched	chr1(.):42415730-42421990	0.135
1_MACS_peak_731_lociStitched	chr1(.):42500610-42502243	0.1215
1_MACS_peak_732_lociStitched	chr1(.):42799866-42801936	0.1403
1_MACS_peak_733_lociStitched	chr1(.):42921001-42923324	0.1957
1_MACS_peak_734_lociStitched	chr1(.):42994958-42995856	0.1699
1_MACS_peak_735_lociStitched	chr1(.):43123277-43125064	0.1712
1_MACS_peak_736_lociStitched	chr1(.):43146577-43149611	0.1495
1_MACS_peak_737_lociStitched	chr1(.):43231636-43233725	0.2142
1_MACS_peak_738_lociStitched	chr1(.):43281907-43283448	0.146
1_MACS_peak_739_lociStitched	chr1(.):43311378-43313191	0.2568
3_MACS_peak_740_lociStitched	chr1(.):43389557-43402709	0.1467
1_MACS_peak_743_lociStitched	chr1(.):43422604-43425485	0.1879
1_MACS_peak_744_lociStitched	chr1(.):43432171-43433797	0.1819
1_MACS_peak_745_lociStitched	chr1(.):43637222-43638245	0.2374
1_MACS_peak_746_lociStitched	chr1(.):43686253-43688177	0.1694
1_MACS_peak_747_lociStitched	chr1(.):43739785-43740803	0.1499
1_MACS_peak_748_lociStitched	chr1(.):43814043-43816060	0.2406
1_MACS_peak_749_lociStitched	chr1(.):43823462-43825686	0.2209
1_MACS_peak_750_lociStitched	chr1(.):43832294-43834685	0.2054
1_MACS_peak_751_lociStitched	chr1(.):43854531-43856333	0.2435
1_MACS_peak_752_lociStitched	chr1(.):43918504-43921257	0.2154
1_MACS_peak_753_lociStitched	chr1(.):43974871-43976693	0.1493
1_MACS_peak_754_lociStitched	chr1(.):43997089-43997827	0.1057
1_MACS_peak_755_lociStitched	chr1(.):44015344-44016392	0.1971
1_MACS_peak_756_lociStitched	chr1(.):44114608-44116923	0.1853
1_MACS_peak_757_lociStitched	chr1(.):44171952-44174419	0.1962
1_MACS_peak_758_lociStitched	chr1(.):44248572-44250278	0.2196
1_MACS_peak_759_lociStitched	chr1(.):44279358-44281214	0.2062
2_MACS_peak_760_lociStitched	chr1(.):44289772-44303172	0.1537
1_MACS_peak_762_lociStitched	chr1(.):44329856-44332763	0.2176
1_MACS_peak_763_lociStitched	chr1(.):44399309-44400768	0.1979
1_MACS_peak_764_lociStitched	chr1(.):44411416-44413554	0.2072
2_MACS_peak_765_lociStitched	chr1(.):44439512-44446160	0.1656
1_MACS_peak_767_lociStitched	chr1(.):44456551-44458615	0.1865
1_MACS_peak_768_lociStitched	chr1(.):44494996-44497648	0.1587
1_MACS_peak_769_lociStitched	chr1(.):44678579-44679797	0.2347
1_MACS_peak_770_lociStitched	chr1(.):44771099-44772755	0.2071
1_MACS_peak_771_lociStitched	chr1(.):44820148-44821666	0.1793
1_MACS_peak_772_lociStitched	chr1(.):45096717-45098843	0.1625
2_MACS_peak_773_lociStitched	chr1(.):45137435-45143431	0.2321
1_MACS_peak_775_lociStitched	chr1(.):45178420-45179923	0.245
1_MACS_peak_776_lociStitched	chr1(.):45186574-45188368	0.1906
1_MACS_peak_777_lociStitched	chr1(.):45195486-45198032	0.1583
1_MACS_peak_778_lociStitched	chr1(.):45204625-45206671	0.2113
1_MACS_peak_779_lociStitched	chr1(.):45240164-45242605	0.1964
1_MACS_peak_780_lociStitched	chr1(.):45251692-45252592	0.1222
1_MACS_peak_781_lociStitched	chr1(.):45265024-45266830	0.1792
2_MACS_peak_782_lociStitched	chr1(.):45279082-45286592	0.1298
1_MACS_peak_784_lociStitched	chr1(.):45451472-45452939	0.2554
1_MACS_peak_785_lociStitched	chr1(.):45475976-45479018	0.2076
1_MACS_peak_786_lociStitched	chr1(.):45518172-45519448	0.1069
1_MACS_peak_787_lociStitched	chr1(.):45544602-45545657	0.1155
1_MACS_peak_788_lociStitched	chr1(.):45671551-45673075	0.0961
1_MACS_peak_789_lociStitched	chr1(.):45768369-45770783	0.2114
2_MACS_peak_790_lociStitched	chr1(.):45786452-45793547	0.1079
1_MACS_peak_792_lociStitched	chr1(.):45804518-45807089	0.2027
1_MACS_peak_793_lociStitched	chr1(.):45814161-45815984	0.2337
1_MACS_peak_794_lociStitched	chr1(.):45841493-45842549	0.1262
1_MACS_peak_795_lociStitched	chr1(.):45954967-45957717	0.1819
1_MACS_peak_796_lociStitched	chr1(.):45964759-45966933	0.2662
2_MACS_peak_797_lociStitched	chr1(.):45983866-45988517	0.1675
2_MACS_peak_799_lociStitched	chr1(.):46008804-46017403	0.1808
1_MACS_peak_801_lociStitched	chr1(.):46048882-46051260	0.2595
1_MACS_peak_802_lociStitched	chr1(.):46151130-46154814	0.2722
1_MACS_peak_803_lociStitched	chr1(.):46215328-46217270	0.2055
1_MACS_peak_804_lociStitched	chr1(.):46251387-46252348	0.111
1_MACS_peak_805_lociStitched	chr1(.):46267944-46270422	0.1604
1_MACS_peak_806_lociStitched	chr1(.):46336625-46338112	0.1527
1_MACS_peak_807_lociStitched	chr1(.):46391062-46392392	0.2122
1_MACS_peak_808_lociStitched	chr1(.):46455862-46456856	0.1635
1_MACS_peak_809_lociStitched	chr1(.):46506164-46510277	0.204
1_MACS_peak_810_lociStitched	chr1(.):46527596-46529401	0.1995
1_MACS_peak_811_lociStitched	chr1(.):46580140-46581629	0.1663
2_MACS_peak_812_lociStitched	chr1(.):46597473-46601223	0.1999
1_MACS_peak_814_lociStitched	chr1(.):46624686-46626871	0.1864
1_MACS_peak_815_lociStitched	chr1(.):46663252-46664972	0.2264
2_MACS_peak_816_lociStitched	chr1(.):46712145-46714697	0.2418
1_MACS_peak_818_lociStitched	chr1(.):46767046-46770889	0.1742
3_MACS_peak_819_lociStitched	chr1(.):46790231-46807246	0.149
2_MACS_peak_822_lociStitched	chr1(.):46859341-46866459	0.1431
1_MACS_peak_824_lociStitched	chr1(.):46907830-46909032	0.2016
1_MACS_peak_825_lociStitched	chr1(.):47069204-47070351	0.175
1_MACS_peak_826_lociStitched	chr1(.):47081443-47083122	0.1888
2_MACS_peak_827_lociStitched	chr1(.):47132931-47142271	0.1464
1_MACS_peak_829_lociStitched	chr1(.):47154340-47156071	0.1704
1_MACS_peak_830_lociStitched	chr1(.):47183932-47185723	0.1754
1_MACS_peak_831_lociStitched	chr1(.):47269472-47270890	0.1235
1_MACS_peak_832_lociStitched	chr1(.):47644638-47645634	0.1834
1_MACS_peak_833_lociStitched	chr1(.):47778679-47780969	0.1721
1_MACS_peak_834_lociStitched	chr1(.):47798413-47801018	0.1849
1_MACS_peak_835_lociStitched	chr1(.):47901908-47904143	0.1353
1_MACS_peak_836_lociStitched	chr1(.):48449460-48450815	0.1528
1_MACS_peak_837_lociStitched	chr1(.):48491242-48493164	0.1299
1_MACS_peak_838_lociStitched	chr1(.):48559423-48560366	0.1759
1_MACS_peak_839_lociStitched	chr1(.):48937168-48938556	0.1802
1_MACS_peak_840_lociStitched	chr1(.):49255100-49256984	0.1365
1_MACS_peak_841_lociStitched	chr1(.):49388756-49389610	0.1934
1_MACS_peak_842_lociStitched	chr1(.):49412675-49414883	0.188
2_MACS_peak_843_lociStitched	chr1(.):49443041-49447138	0.1475
1_MACS_peak_845_lociStitched	chr1(.):49890005-49890861	0.0905
1_MACS_peak_846_lociStitched	chr1(.):50575879-50577014	0.1887
1_MACS_peak_847_lociStitched	chr1(.):50798453-50799685	0.1321
1_MACS_peak_848_lociStitched	chr1(.):51442270-51445227	0.0692
1_MACS_peak_849_lociStitched	chr1(.):51565578-51566909	0.1452
1_MACS_peak_850_lociStitched	chr1(.):51668352-51670306	0.1383
1_MACS_peak_851_lociStitched	chr1(.):51680027-51681498	0.1573
1_MACS_peak_852_lociStitched	chr1(.):51699616-51703333	0.2094
1_MACS_peak_853_lociStitched	chr1(.):51762157-51763450	0.2344
1_MACS_peak_854_lociStitched	chr1(.):51796261-51797782	0.1643
1_MACS_peak_855_lociStitched	chr1(.):51966415-51968172	0.15
1_MACS_peak_856_lociStitched	chr1(.):51983077-51985055	0.1965
1_MACS_peak_857_lociStitched	chr1(.):52014308-52015204	0.1239
3_MACS_peak_858_lociStitched	chr1(.):52034112-52044976	0.1669
1_MACS_peak_861_lociStitched	chr1(.):52082399-52083612	0.2387
1_MACS_peak_862_lociStitched	chr1(.):52143541-52144933	0.1761
2_MACS_peak_863_lociStitched	chr1(.):52191289-52197657	0.1351
1_MACS_peak_865_lociStitched	chr1(.):52241840-52243349	0.2052
1_MACS_peak_866_lociStitched	chr1(.):52258497-52259746	0.177
1_MACS_peak_867_lociStitched	chr1(.):52328438-52329578	0.2316
2_MACS_peak_868_lociStitched	chr1(.):52336448-52345711	0.153
1_MACS_peak_870_lociStitched	chr1(.):52372311-52373332	0.1562
3_MACS_peak_871_lociStitched	chr1(.):52417537-52430618	0.1795
1_MACS_peak_874_lociStitched	chr1(.):52455612-52457073	0.1385
1_MACS_peak_875_lociStitched	chr1(.):52497766-52499839	0.2583
1_MACS_peak_876_lociStitched	chr1(.):52520167-52523074	0.1955
1_MACS_peak_877_lociStitched	chr1(.):52607192-52609036	0.1407
2_MACS_peak_878_lociStitched	chr1(.):52830551-52834951	0.1868
1_MACS_peak_880_lociStitched	chr1(.):52868768-52871196	0.2622
1_MACS_peak_881_lociStitched	chr1(.):53016987-53020083	0.1618
1_MACS_peak_882_lociStitched	chr1(.):53067749-53068631	0.063
1_MACS_peak_883_lociStitched	chr1(.):53100811-53104911	0.2191
1_MACS_peak_884_lociStitched	chr1(.):53124294-53126141	0.1291
2_MACS_peak_885_lociStitched	chr1(.):53162946-53169955	0.1676
1_MACS_peak_887_lociStitched	chr1(.):53191062-53193198	0.1424
1_MACS_peak_888_lociStitched	chr1(.):53308128-53309579	0.1398
2_MACS_peak_889_lociStitched	chr1(.):53386865-53393920	0.1119
1_MACS_peak_891_lociStitched	chr1(.):53479906-53481544	0.2229
1_MACS_peak_892_lociStitched	chr1(.):53661791-53663559	0.1948
1_MACS_peak_893_lociStitched	chr1(.):53685440-53687201	0.1689
1_MACS_peak_894_lociStitched	chr1(.):53703477-53704952	0.1621
1_MACS_peak_895_lociStitched	chr1(.):53724923-53727304	0.197
2_MACS_peak_896_lociStitched	chr1(.):53790803-53794576	0.147
1_MACS_peak_898_lociStitched	chr1(.):53833028-53834114	0.2089
1_MACS_peak_899_lociStitched	chr1(.):54065456-54067291	0.2577
1_MACS_peak_900_lociStitched	chr1(.):54104491-54105917	0.2185
1_MACS_peak_901_lociStitched	chr1(.):54144400-54145887	0.1181
3_MACS_peak_902_lociStitched	chr1(.):54199776-54205663	0.1558
1_MACS_peak_905_lociStitched	chr1(.):54231514-54233488	0.1808
1_MACS_peak_906_lociStitched	chr1(.):54276709-54277715	0.1303
1_MACS_peak_907_lociStitched	chr1(.):54302784-54304741	0.1792
1_MACS_peak_908_lociStitched	chr1(.):54353654-54356526	0.237
1_MACS_peak_909_lociStitched	chr1(.):54410285-54412992	0.1506
2_MACS_peak_910_lociStitched	chr1(.):54512734-54520087	0.1899
1_MACS_peak_912_lociStitched	chr1(.):54664682-54666937	0.1473
1_MACS_peak_913_lociStitched	chr1(.):54841253-54843981	0.229
1_MACS_peak_914_lociStitched	chr1(.):54871264-54876299	0.1406
1_MACS_peak_915_lociStitched	chr1(.):54929835-54931192	0.1305
1_MACS_peak_916_lociStitched	chr1(.):54953310-54955545	0.1491
1_MACS_peak_917_lociStitched	chr1(.):54967251-54968883	0.187
1_MACS_peak_918_lociStitched	chr1(.):55007550-55008524	0.1318
1_MACS_peak_919_lociStitched	chr1(.):55181145-55182327	0.2384
1_MACS_peak_920_lociStitched	chr1(.):55229234-55230598	0.1639
1_MACS_peak_921_lociStitched	chr1(.):55266038-55267965	0.1888
1_MACS_peak_922_lociStitched	chr1(.):55352162-55353841	0.1653
1_MACS_peak_923_lociStitched	chr1(.):55621211-55623080	0.1666
