GENE_ID	locusLine	bin_1_H929_jia.bam
NM_206997	chr11(.):67213771-67225200	0.0607
NM_005608	chr11(.):67197980-67210153	1.085
NM_003952	chr11(.):67190934-67207879	1.2319
NM_198517	chr11(.):67166411-67182560	1.1257
NM_004584	chr11(.):67154422-67170883	0.8917
NM_002708	chr11(.):67160651-67174376	0.7489
NM_001166212	chr11(.):67126638-67146648	0.134
NM_013246	chr11(.):67126638-67146206	0.1347
NM_001018070	chr11(.):67200517-67216263	1.2618
NM_003977	chr11(.):67245504-67263579	0.2364
NM_022338	chr11(.):68023802-68044469	1.387
NM_033388	chr11(.):72520450-72545680	0.7637
NM_032871	chr11(.):73082712-73113519	0.3343
NM_152222	chr11(.):73082404-73113519	0.3333
NM_014786	chr11(.):73014662-73085425	0.1651
NM_014752	chr11(.):74655291-74695076	0.7796
NM_004626	chr11(.):75892369-75922574	0.361
NR_033347	chr11(.):82747505-82757640	0.0714
NM_015885	chr11(.):82863136-82901835	0.6064
NM_182603	chr11(.):82900290-82965013	0.0987
NM_020179	chr11(.):93206638-93281546	0.6098
NM_004268	chr11(.):93512404-93551496	0.3451
NR_003032	chr11(.):93459144-93469265	0.318
NR_003026	chr11(.):93460169-93470299	0.397
NR_002959	chr11(.):93461631-93471763	0.6928
NM_024116	chr11(.):93464095-93479703	1.6075
NR_002973	chr11(.):93463275-93473402	1.0716
NM_014039	chr11(.):93469792-93501247	0.7585
NR_003036	chr11(.):93459668-93469739	0.3482
NR_031639	chr11(.):93461839-93471930	0.7387
NR_002569	chr11(.):93449679-93460032	0.1595
NR_003028	chr11(.):93458680-93468812	0.3011
NR_002920	chr11(.):93460526-93470665	0.4505
NR_003033	chr11(.):93461393-93471466	0.6371
NM_052932	chr11(.):102262055-102328775	0.3445
NM_006235	chr11(.):111217980-111255157	2.7501
NR_034148	chr11(.):115621050-115635918	0.4941
NM_004788	chr11(.):118225301-118274926	0.4829
NM_006476	chr11(.):118267103-118285562	0.9261
NM_007180	chr11(.):118523941-118555381	0.1121
NM_032966	chr11(.):118759100-118771971	0.1107
NR_003040	chr11(.):118868670-118879303	0.3482
NM_001716	chr11(.):118749540-118771971	0.097
NM_006760	chr11(.):118822007-118834269	0.0687
NM_182557	chr11(.):118761850-118786613	0.13
NM_181721	chr11(.):118837416-118856995	0.0648
NM_000190	chr11(.):118950586-118969259	1.4237
NM_001028	chr11(.):118881421-118894057	1.7783
NM_002105	chr11(.):118959584-118971177	1.6817
NM_016146	chr11(.):118884240-118899385	1.7708
NM_001024382	chr11(.):118953696-118969259	1.6948
NM_001164278	chr11(.):118890060-118906616	1.4223
NM_001130991	chr11(.):118909895-118932925	0.6515
NM_015517	chr11(.):118987287-119010765	0.326
NM_006389	chr11(.):118909895-118932916	0.6517
NM_014807	chr11(.):118973092-118992827	1.2152
NM_021729	chr11(.):118933492-118957688	0.5504
NM_001382	chr11(.):118962212-118977785	2.4109
NM_001164280	chr11(.):118890060-118905278	1.539
NR_037429	chr11(.):118884653-118894722	2.3792
NM_001142505	chr11(.):119015298-119038374	0.119
NM_022169	chr11(.):119014749-119038374	0.1181
NM_004205	chr11(.):119220924-119257436	0.3961
NM_015645	chr11(.):119204651-119222383	0.2807
NM_032015	chr11(.):119200236-119213022	0.3819
NM_171997	chr11(.):119220924-119239892	0.414
NM_006500	chr11(.):119174233-119192840	0.2684
NM_001198675	chr11(.):120190837-120209388	1.853
NR_027288	chr11(.):122883273-122895319	0.144
NM_006597	chr11(.):122923199-122937844	3.7542
NM_017547	chr11(.):126134054-126153027	0.6665
NM_014026	chr11(.):126168646-126220644	1.2804
NM_148910	chr11(.):126147981-126168071	0.3246
NM_001177842	chr11(.):126127813-126143877	0.7467
NM_006278	chr11(.):126221095-126289533	0.4177
NM_014384	chr11(.):134118433-134140746	0.4113
NM_199297	chr11(.):134113172-134128260	0.5341
NM_001080407	chr11(.):134141274-134194458	0.1116
NM_052875	chr11(.):134089560-134122686	0.5912
NM_012174	chr12(.):117343760-117473953	0.2594
NM_134424	chr12(.):1016254-1063863	0.1378
NM_152641	chr12(.):46118619-46306819	0.2335
NM_178169	chr12(.):64999292-65094192	0.2999
NM_002392	chr12(.):69196970-69244212	0.839
NM_173591	chr12(.):80598232-80777870	0.0772
NM_006836	chr12(.):120560013-120637513	0.4467
NM_014823	chr12(.):857088-1025618	0.1582
NM_015232	chr12(.):181541-285494	0.1697
NM_001170738	chr12(.):171048-292625	0.1798
NR_027946	chr12(.):1095403-1610099	0.1352
NM_020375	chr12(.):4425358-4474190	0.0952
NM_007273	chr12(.):7069516-7084891	0.8399
NM_001273	chr12(.):6674247-6721551	0.3101
NM_001144831	chr12(.):7069514-7084916	0.8394
NR_036693	chr12(.):9817307-9857151	0.0386
NM_001197317	chr12(.):9817330-9857151	0.0386
NM_016511	chr12(.):10218079-10256605	0.0576
NM_001004419	chr12(.):9817308-9857151	0.0386
NM_006143	chr12(.):12808994-12854121	0.1983
NM_144973	chr12(.):31530156-31748952	0.1769
NM_004572	chr12(.):32938679-33054780	0.2136
NM_023071	chr12(.):49755687-49926207	0.2261
NM_001033873	chr12(.):51634132-51668994	0.1162
NM_001031628	chr12(.):51634132-51669202	0.1162
NM_001128914	chr12(.):53840885-53879946	0.6322
NM_000966	chr12(.):53599352-53631036	1.6741
NM_001042728	chr12(.):53599352-53619150	2.4732
NM_012117	chr12(.):54619730-54678915	0.3385
NM_002206	chr12(.):56073353-56106686	0.0952
NM_001144997	chr12(.):56073353-56111089	0.1733
NM_001982	chr12(.):56468891-56502128	0.3412
NM_013449	chr12(.):56984379-57035163	0.6241
NM_006576	chr12(.):58186159-58214852	0.0527
NM_001172697	chr12(.):58171527-58201639	0.1207
NM_172240	chr12(.):89808500-89924777	0.3766
NM_003774	chr12(.):89908189-89923535	1.1322
NM_001731	chr12(.):92529053-92544673	1.491
NM_003299	chr12(.):104319188-104346703	1.0151
NM_014706	chr12(.):108910990-108960165	0.4225
NM_006817	chr12(.):112446151-112466024	1.0334
NM_006187	chr12(.):113371248-113416054	0.2241
NM_003806	chr12(.):117294026-117324232	0.1266
NM_139015	chr12(.):121196034-121347151	0.1631
NM_014868	chr12(.):120967131-121020397	0.5822
NM_014938	chr12(.):122511759-122633967	0.3129
NM_002150	chr12(.):122272432-122301769	0.1354
NM_001080825	chr12(.):122145657-122224974	0.2435
NM_003959	chr12(.):123315038-123352507	0.2235
NM_001082959	chr12(.):125257173-125353519	0.0838
NM_198827	chr12(.):131433451-131631008	0.2914
NR_033859	chr12(.):241576-263332	0.0675
NM_003044	chr12(.):294251-327492	0.0988
NM_001122848	chr12(.):294249-328371	0.098
NM_001122847	chr12(.):294249-327834	0.0985
NM_001759	chr12(.):4377901-4419522	0.9809
NM_001193457	chr12(.):6643693-6670249	0.3876
NM_006170	chr12(.):6661036-6682480	0.2779
NM_001142961	chr12(.):6723000-6745815	0.0903
NM_016162	chr12(.):6754703-6777308	0.0734
NM_032489	chr12(.):6742241-6761580	0.0308
NR_003012	chr12(.):6685638-6695775	0.0247
NM_020400	chr12(.):6723000-6750297	0.0798
NM_001975	chr12(.):7018613-7037859	0.305
NM_002831	chr12(.):7055433-7075479	2.8139
NR_029779	chr12(.):7067861-7077929	1.9334
NM_080548	chr12(.):7050739-7075479	2.5528
NM_001007026	chr12(.):7028625-7056484	0.5641
NM_006992	chr12(.):7008896-7028406	0.127
NM_001940	chr12(.):7032479-7056484	0.6389
NR_003010	chr12(.):7071499-7081769	0.6182
NM_138425	chr12(.):7048202-7060165	0.8635
NR_029682	chr12(.):7068259-7078354	1.6668
NM_005768	chr12(.):7080346-7130842	0.0823
NM_006331	chr12(.):7074943-7090165	0.2994
NR_036052	chr12(.):9387065-9397147	0.0248
NR_026672	chr12(.):9902163-9918497	0.1016
NM_172004	chr12(.):9870090-9890860	1.9972
NM_001172633	chr12(.):10305898-10329790	0.0481
NM_197949	chr12(.):10264375-10287868	0.0862
NM_153022	chr12(.):10326556-10349403	0.0291
NR_036052	chr12(.):12259885-12269967	0.0492
NM_004064	chr12(.):12865301-12880305	2.9587
NR_030344	chr12(.):12912582-12922677	0.0219
NM_001130415	chr12(.):12873850-12949399	0.3259
NM_015633	chr12(.):27086304-27124581	0.2678
NM_001171888	chr12(.):27086304-27118679	0.3121
NM_018164	chr12(.):27053111-27096254	0.2551
NR_028408	chr12(.):46114502-46126704	2.7714
NM_001098532	chr12(.):48123452-48157181	0.7108
NM_017842	chr12(.):48161966-48181536	0.393
NM_006105	chr12(.):48123452-48157244	0.7095
NM_001098531	chr12(.):48123452-48157889	0.697
NM_001098416	chr12(.):48171506-48218763	1.8898
NM_024902	chr12(.):49736040-49750685	0.0529
NR_033267	chr12(.):49777956-49791116	0.0745
NM_001100620	chr12(.):49711970-49723171	0.2329
NM_001008223	chr12(.):49721199-49735971	0.0614
NM_001971	chr12(.):51717226-51745463	0.8836
NM_016293	chr12(.):51669821-51722938	0.9351
NM_001004304	chr12(.):53569534-53589654	0.8336
NM_000889	chr12(.):53580106-53606000	3.518
NM_015989	chr12(.):53546446-53579430	0.4382
NM_001170790	chr12(.):53640369-53653190	0.4281
NM_032889	chr12(.):53640875-53653190	0.4415
NM_015665	chr12(.):53696239-53720412	0.4387
NM_012291	chr12(.):53657082-53692427	0.2072
NM_152860	chr12(.):53715359-53734537	0.3944
NM_001173467	chr12(.):53715359-53735004	0.3866
NM_001164691	chr12(.):53812638-53830318	0.0675
NM_003109	chr12(.):53769427-53815226	0.3515
NM_138473	chr12(.):53768978-53815226	0.3486
NM_001005354	chr12(.):53830432-53845427	0.4053
NM_134324	chr12(.):53890376-53905215	0.6762
NM_006301	chr12(.):53869275-53898444	0.478
NM_134323	chr12(.):53889704-53905215	0.6521
NM_003717	chr12(.):53895473-53906422	0.2387
NM_001127322	chr12(.):54619730-54658329	0.0597
NM_001127321	chr12(.):54619730-54658370	0.0597
NM_006163	chr12(.):54680895-54694544	0.0587
NM_001136023	chr12(.):54680895-54699791	0.0618
NR_002944	chr12(.):54669532-54683663	1.236
NM_002136	chr12(.):54669487-54684030	1.2042
NM_016057	chr12(.):54713910-54750633	0.1628
NM_152637	chr12(.):56070329-56083394	0.0536
NM_001040034	chr12(.):56114229-56127910	0.6896
NM_005811	chr12(.):56132063-56151665	0.2985
NM_001487	chr12(.):56104819-56118487	0.3025
NM_002905	chr12(.):56109150-56123526	0.8085
NM_032786	chr12(.):56507029-56521278	0.8903
NM_006191	chr12(.):56493102-56512694	0.9009
NM_079423	chr12(.):56547099-56560366	0.8885
NM_002475	chr12(.):56541334-56556771	1.2428
NM_001035267	chr12(.):56505373-56516616	0.9116
NM_015292	chr12(.):56516985-56543460	0.3883
NM_000946	chr12(.):57120363-57151146	0.2219
NR_003046	chr12(.):57032463-57042538	0.9428
NM_001686	chr12(.):57026958-57044852	1.3557
NM_005594	chr12(.):57101210-57124066	3.6427
NR_002737	chr12(.):57033810-57043885	0.9311
NM_001113203	chr12(.):57101210-57124326	3.6025
NM_006601	chr12(.):57052124-57087078	1.3985
NM_003725	chr12(.):57152107-57186574	0.0447
NM_020142	chr12(.):57623685-57639475	2.0958
NM_001166357	chr12(.):57619142-57633718	1.8334
NR_029416	chr12(.):57618827-57633718	1.7951
NR_029417	chr12(.):57618355-57633718	1.7421
NR_029415	chr12(.):57619110-57633718	1.8295
NM_007224	chr12(.):57605577-57625232	1.0518
NM_145064	chr12(.):57632241-57649969	1.1914
NR_031597	chr12(.):57583286-57593359	0.0334
NM_031479	chr12(.):57844095-57856791	3.1069
NM_001080157	chr12(.):57861037-57878424	0.0718
NM_001167609	chr12(.):57848933-57871047	1.4297
NM_001160045	chr12(.):57848917-57871047	1.4302
NM_001080156	chr12(.):57861037-57876728	0.0725
NM_032496	chr12(.):57861037-57878633	0.0712
NM_005538	chr12(.):57823542-57849609	0.8239
NM_004990	chr12(.):57876850-57915433	0.6181
NM_138396	chr12(.):58143899-58158689	0.6801
NM_023033	chr12(.):58157350-58170914	0.7163
NM_014770	chr12(.):58113993-58140940	0.3558
NM_000785	chr12(.):58151116-58165976	0.3472
NM_015433	chr12(.):58161382-58181324	0.5031
NM_001017956	chr12(.):58082737-58120340	0.1204
NM_005981	chr12(.):58133783-58147026	1.0867
NR_027032	chr12(.):58115022-58127139	0.0484
NM_000075	chr12(.):58137002-58151164	1.0216
NM_001122772	chr12(.):58113993-58137029	0.2054
NM_005730	chr12(.):58208709-58245747	0.5819
NR_029847	chr12(.):58213391-58223475	0.0712
NR_030347	chr12(.):65011288-65021385	0.0479
NR_037515	chr12(.):65011288-65021385	0.0479
NM_017440	chr12(.):68683345-68731161	0.0949
NM_001946	chr12(.):89736836-89751296	4.3426
NM_001032284	chr12(.):98904350-98949157	0.4355
NM_003276	chr12(.):98904350-98934412	0.6204
NR_027157	chr12(.):98901750-98915004	1.2697
NM_001111283	chr12(.):102784644-102879378	0.2484
NM_001111284	chr12(.):102784644-102877429	0.1801
NM_001111285	chr12(.):102806453-102879378	0.3064
NR_027249	chr12(.):104232526-104328989	0.3413
NR_037425	chr12(.):104319202-104329333	2.511
NM_003211	chr12(.):104354592-104387656	0.2704
NM_001135570	chr12(.):104338980-104355993	0.3526
NM_001145199	chr12(.):105719413-105770296	0.415
NM_007076	chr12(.):108904050-108918380	0.4878
NM_213595	chr12(.):108951293-108968160	1.3367
NM_181724	chr12(.):108978621-108996894	0.0508
NM_003006	chr12(.):109010679-109032670	2.1672
NM_032369	chr12(.):111081490-111131946	0.2681
NM_001040107	chr12(.):111081490-111132617	0.2652
NM_002710	chr12(.):111152614-111185757	0.4754
NM_001193453	chr12(.):112364086-112456023	0.3356
NM_016817	chr12(.):113411273-113454528	0.6294
NM_002535	chr12(.):113411273-113453503	0.6436
NM_001032731	chr12(.):113411273-113431610	1.2676
NM_006861	chr12(.):120527898-120559643	0.8466
NM_001002	chr12(.):120629502-120644014	1.737
NM_025157	chr12(.):120643249-120692957	0.0765
NM_003746	chr12(.):120928858-120941298	0.563
NM_032314	chr12(.):120936081-120971964	0.2026
NM_198202	chr12(.):121011847-121024201	0.3609
NM_015918	chr12(.):121011847-121024197	0.361
NM_172226	chr12(.):121670494-121739556	0.3608
NM_172214	chr12(.):121676390-121741111	0.3823
NM_006549	chr12(.):121670494-121741111	0.3542
NM_173855	chr12(.):122084292-122112560	0.1565
NM_019034	chr12(.):122210659-122236594	0.4543
NR_002809	chr12(.):122228172-122246390	3.358
NM_015048	chr12(.):122237637-122275562	1.5178
NM_016638	chr12(.):123459879-123472460	0.7751
NM_024623	chr12(.):123454353-123469588	1.0874
NM_019624	chr12(.):123408538-123456056	1.1156
NM_024667	chr12(.):123344874-123385712	3.3443
NM_203444	chr12(.):123408538-123464752	1.1336
NM_021009	chr12(.):125391191-125404587	3.0711
NM_194356	chr12(.):131269146-131328811	0.1008
NM_006325	chr12(.):131351616-131365826	1.7635
NM_015678	chr13(.):35511423-36251873	0.1335
NM_007249	chr13(.):74255148-74713066	0.1146
NM_005800	chr13(.):31186829-31238686	0.2261
NR_003365	chr13(.):41366126-41500886	0.0691
NM_001145353	chr13(.):41501054-41561418	0.507
NM_172373	chr13(.):41501054-41598508	0.9005
NM_015058	chr13(.):42135960-42540221	0.0843
NM_152910	chr13(.):42617888-42808888	0.0727
NM_001009814	chr13(.):42288472-42540221	0.1195
NM_000321	chr13(.):48872882-49061026	0.1955
NM_001079673	chr13(.):49545047-49788915	0.1978
NR_002612	chr13(.):50551687-50704677	0.3094
NM_018676	chr13(.):52946302-52985629	0.0331
NR_002793	chr13(.):53058127-53166225	0.0994
NM_001032296	chr13(.):99097454-99234396	0.2983
NM_003291	chr13(.):103244285-103336523	0.204
NM_007368	chr13(.):114742193-114903095	0.8175
NM_007187	chr13(.):41630696-41663139	0.3619
NM_001162498	chr13(.):48980181-48992653	0.0661
NM_001162497	chr13(.):48980181-49006043	0.0908
NM_005767	chr13(.):48980181-49023840	0.1239
NM_001268	chr13(.):49058098-49112316	1.4397
NR_002605	chr13(.):50651413-50684433	0.557
NR_029486	chr13(.):50618108-50628197	0.0588
NR_029485	chr13(.):50618254-50628337	0.0587
NM_016075	chr13(.):52981736-53029763	0.3826
NM_001098525	chr13(.):53024494-53055763	0.6412
NM_032949	chr13(.):53413108-53427774	0.7538
NR_031582	chr13(.):53379184-53389275	0.1076
NM_003576	chr13(.):99097454-99179341	0.3114
NM_198217	chr13(.):111360082-111378421	0.6554
NM_024537	chr13(.):111288756-111363480	0.0787
NM_198218	chr13(.):111360609-111378421	0.6732
NM_198219	chr13(.):111360624-111378421	0.6738
NM_005537	chr13(.):111362358-111378421	0.7422
NM_022060	chr14(.):23062146-23086265	0.7567
NM_006246	chr14(.):63836354-64015079	0.2157
NM_015604	chr14(.):73388039-73431357	0.0909
NM_033104	chr14(.):81731908-81869927	0.1868
NR_027004	chr14(.):94366075-94397718	0.0343
NM_020366	chr14(.):21751135-21824460	0.1098
NM_001048205	chr14(.):24636233-24654463	0.059
NM_030637	chr14(.):53498457-53625046	0.1434
NM_133509	chr14(.):68281495-69067738	0.0581
NM_133510	chr14(.):68281495-68949810	0.0626
NM_002877	chr14(.):68281495-68969598	0.0615
NM_012074	chr14(.):73131659-73365809	0.1002
NM_001043318	chr14(.):74176824-74258896	0.638
NM_194278	chr14(.):74176824-74232001	0.547
NM_005197	chr14(.):89617515-89888454	0.1017
NM_001085471	chr14(.):89617515-90090494	0.1218
NM_001080414	chr14(.):91732666-91889133	1.2425
NM_024832	chr14(.):92975124-93160334	0.1171
NM_023112	chr14(.):94487723-94520276	0.1971
NM_144568	chr14(.):20921011-20934637	0.5932
NM_017807	chr14(.):20910206-20928267	0.2877
NM_000270	chr14(.):20932537-20951165	0.2699
NM_001641	chr14(.):20918289-20930926	0.6333
NM_001012975	chr14(.):20973630-20984281	0.0352
NM_194431	chr14(.):21151931-21173758	0.2837
NM_002937	chr14(.):21147371-21173758	0.6155
NM_001145	chr14(.):21147335-21167345	0.8017
NM_001001968	chr14(.):21103854-21114850	0.0274
NM_001146683	chr14(.):21562095-21576883	0.9644
NM_016423	chr14(.):21553204-21571808	0.243
NM_018071	chr14(.):21533526-21563036	0.0825
NM_001102454	chr14(.):21553204-21577863	0.7003
NM_138331	chr14(.):21521051-21531516	0.0356
NM_001004731	chr14(.):21618095-21629184	0.0295
NM_001101672	chr14(.):21553204-21572173	0.3001
NM_031314	chr14(.):21672295-21742638	0.3078
NM_001344	chr14(.):23028806-23063143	1.1024
NR_028100	chr14(.):24579491-24599451	0.3721
NM_002818	chr14(.):24607573-24620855	1.1933
NM_006263	chr14(.):24600377-24613176	0.9475
NM_001163484	chr14(.):24578905-24599451	0.3661
NM_016049	chr14(.):24603173-24615797	1.2718
NM_203402	chr14(.):24595674-24607058	0.4757
NM_181357	chr14(.):24579493-24599451	0.3721
NR_028099	chr14(.):24578985-24599451	0.3674
NM_004563	chr14(.):24558482-24578339	0.4722
NM_017999	chr14(.):24611658-24634870	0.7029
NM_006084	chr14(.):24625421-24640774	0.4828
NM_006405	chr14(.):24653352-24669882	0.6901
NM_024658	chr14(.):24644424-24663124	0.1483
NM_144578	chr14(.):55513361-55541912	0.1389
NM_002306	chr14(.):55590934-55617148	0.0952
NR_003225	chr14(.):55598700-55617148	0.0339
NM_001123329	chr14(.):64966291-64996669	0.5482
NM_006977	chr14(.):64948554-64975554	0.5305
NM_004857	chr14(.):64927216-64946221	0.0551
NM_014950	chr14(.):64966291-65005408	0.4334
NM_021979	chr14(.):65002185-65014954	0.132
NM_172365	chr14(.):65011619-65061096	0.0242
NM_006029	chr14(.):74173485-74186128	0.3566
NM_024496	chr14(.):77485885-77500034	0.918
NM_005065	chr14(.):81934238-82005205	1.1439
NR_036500	chr14(.):89878697-89891137	0.5342
NM_016150	chr14(.):94395512-94428767	0.4699
NR_024182	chr14(.):94458615-94478898	0.5975
NR_024183	chr14(.):94458641-94483041	0.5702
NR_024184	chr14(.):94458641-94480209	0.6165
NM_138344	chr14(.):94380257-94400944	0.0302
NM_152592	chr14(.):95878830-95947173	0.0399
NR_003002	chr14(.):95994691-96004966	0.4962
NR_001459	chr14(.):95994248-96006209	0.4343
NM_016417	chr14(.):95996322-96016055	0.2781
NR_033943	chr14(.):98093983-98157995	0.0372
NM_025268	chr14(.):105987952-106001539	0.1183
NR_026800	chr14(.):106378837-106403502	0.8009
NR_002224	chr14(.):106430818-106443358	0.0274
NM_015492	chr15(.):75489220-75509510	1.2741
NM_144508	chr15(.):40881446-40959881	0.1077
NM_001042495	chr15(.):34517196-34635265	0.1947
NM_005135	chr15(.):34517196-34616021	0.0632
NM_001042497	chr15(.):34517196-34634045	0.1824
NM_001042494	chr15(.):34517196-34634961	0.1862
NM_183235	chr15(.):55490799-55587001	0.5329
NM_007200	chr15(.):85918870-86297586	0.185
NM_004667	chr15(.):28351187-28572295	0.1064
NM_001211	chr15(.):40448209-40518337	0.1382
NM_016013	chr15(.):41674550-41699642	0.0916
NM_007347	chr15(.):51195945-51303097	0.0982
NM_019600	chr15(.):52868517-52975820	0.2919
NM_001198784	chr15(.):55695722-55715910	0.7166
NM_025201	chr15(.):65129081-65165201	0.4783
NM_005902	chr15(.):67353194-67492533	0.2404
NM_016166	chr15(.):68341571-68485404	0.4171
NM_020908	chr15(.):70335542-70395256	0.5069
NM_001012642	chr15(.):72447146-72495136	0.0521
NM_033244	chr15(.):74282013-74333735	0.3099
NM_033246	chr15(.):74282013-74340717	0.2807
NM_033238	chr15(.):74282013-74345155	0.267
NM_001142443	chr15(.):74917898-74993386	0.1348
NM_006465	chr15(.):74828547-74895472	0.3305
NM_172217	chr15(.):81512639-81610104	0.2177
NM_001172128	chr15(.):81484218-81610104	0.1773
NM_001080435	chr15(.):83472972-83508613	0.4675
NM_144767	chr15(.):86215267-86297586	0.369
NM_001042572	chr15(.):93438550-93497463	0.4263
NM_001271	chr15(.):93438550-93576237	0.2145
NR_027992	chr15(.):20869796-20966480	0.0695
NR_027053	chr15(.):21927513-21945739	0.2715
NR_024387	chr15(.):22009419-22021878	0.0462
NR_033735	chr15(.):22541564-22575831	0.5355
NM_015995	chr15(.):31614082-31675102	1.6524
NM_175741	chr15(.):34633065-34654931	0.1554
NM_181077	chr15(.):34666269-34687001	0.0433
NM_018648	chr15(.):34628916-34640362	0.6711
NM_153613	chr15(.):34646088-34664395	0.9237
NR_036050	chr15(.):34669269-34679351	0.0471
NR_036050	chr15(.):34815490-34825572	0.0649
NM_003134	chr15(.):40322890-40336389	0.4338
NM_001003942	chr15(.):40375091-40403287	2.6031
NM_033503	chr15(.):40375091-40403639	2.5842
NM_001003940	chr15(.):40375091-40406075	2.5143
NM_001080791	chr15(.):40840297-40862252	0.6947
NM_152260	chr15(.):40856536-40871661	0.4244
NR_002208	chr15(.):40819082-40829749	0.0558
NM_015138	chr15(.):41704301-41780761	0.2048
NM_004580	chr15(.):55490799-55567585	0.1074
NM_183234	chr15(.):55490799-55567484	0.1072
NM_183236	chr15(.):55490799-55568107	0.1086
NM_004748	chr15(.):55642437-55705542	0.4614
NM_004855	chr15(.):55606132-55652846	0.2138
NM_020739	chr15(.):55642437-55705574	0.4612
NR_030358	chr15(.):55660137-55670232	0.5052
NM_000942	chr15(.):64443013-64460354	0.6255
NM_024798	chr15(.):64438915-64454680	0.4416
NM_182703	chr15(.):65199100-65256041	0.3278
NM_017851	chr15(.):65545436-65584018	0.1525
NM_000968	chr15(.):66786652-66802184	1.1263
NR_002440	chr15(.):66790148-66800248	1.4918
NR_002441	chr15(.):66790582-66800652	1.4245
NR_002442	chr15(.):66789359-66799429	1.6897
NR_002443	chr15(.):66788589-66798656	1.7059
NM_017975	chr15(.):66792430-66846822	0.2858
NM_006049	chr15(.):66777665-66795146	0.3789
NM_001145103	chr15(.):67425358-67492533	0.1602
NM_001145102	chr15(.):67413053-67492533	0.1473
NM_017882	chr15(.):68494329-68527080	2.1998
NM_033429	chr15(.):68478042-68503448	3.0548
NM_015322	chr15(.):68565140-68588640	0.6332
NR_030714	chr15(.):70366710-70376807	0.2389
NM_182470	chr15(.):72486369-72528684	0.487
NM_020214	chr15(.):72528521-72568628	0.163
NM_004809	chr15(.):74270559-74289635	1.0476
NM_003992	chr15(.):74895712-74927542	0.5739
NM_001130028	chr15(.):74902334-74927542	0.7039
NM_001127190	chr15(.):75069424-75100539	1.5687
NM_000761	chr15(.):75036183-75053941	0.0391
NM_000499	chr15(.):75006882-75022877	0.0521
NM_021819	chr15(.):75100193-75123099	0.3586
NM_001030005	chr15(.):75113950-75129136	0.1703
NM_021823	chr15(.):75310926-75348067	1.3677
NM_138967	chr15(.):75282875-75318836	0.1863
NM_001164404	chr15(.):75545898-75570796	0.0959
NM_015477	chr15(.):75656719-75748926	0.3197
NM_001145358	chr15(.):75656719-75749087	0.3198
NM_001145357	chr15(.):75656719-75753124	0.3089
NM_001114735	chr15(.):80248231-80268643	0.0513
NM_019006	chr15(.):80347020-80435710	0.1819
NM_004513	chr15(.):81584253-81610104	0.5591
NM_181900	chr15(.):81600006-81621524	0.3084
NR_003011	chr15(.):83419696-83429823	0.2276
NM_001007122	chr15(.):83423023-83479806	0.3012
NM_022767	chr15(.):89159526-89180512	0.9364
NR_029606	chr15(.):89150055-89160165	0.0852
NM_002201	chr15(.):89177038-89203879	0.8164
NR_031590	chr15(.):89146337-89156428	0.0367
NM_002168	chr15(.):90622211-90650708	1.1662
NM_198925	chr15(.):90739561-90777892	0.2911
NM_001013657	chr15(.):90772486-90790312	0.291
NM_020210	chr15(.):90723151-90777892	0.7809
NM_006384	chr15(.):90768476-90782279	0.363
NR_033769	chr15(.):93333713-93345338	0.1469
NR_036136	chr15(.):93442628-93452705	2.0312
NR_037600	chr15(.):93421072-93446977	1.595
NR_037602	chr15(.):93421525-93446977	1.6211
NM_003090	chr15(.):101816714-101840460	0.4321
NM_203472	chr15(.):101806213-101822700	0.4849
NM_014918	chr15(.):101710927-101797137	0.988
NM_078474	chr15(.):102177048-102197594	0.8342
NM_001184999	chr16(.):15683225-15742023	0.2171
NM_152652	chr16(.):30402056-30415715	0.2512
NM_001172666	chr16(.):635076-684273	0.2896
NM_021168	chr16(.):635172-684273	0.2901
NM_001172663	chr16(.):634356-684273	0.286
NM_001172664	chr16(.):634668-684273	0.2874
NM_012225	chr16(.):1827932-1844192	0.2863
NM_001009606	chr16(.):1956464-1973231	0.0515
NM_020764	chr16(.):2222183-2251465	0.0385
NM_013399	chr16(.):4555676-4593816	0.9624
NM_001199054	chr16(.):4555676-4593471	0.9704
NM_003470	chr16(.):8980950-9062341	0.2917
NM_015914	chr16(.):11767942-11841648	1.6269
NM_022166	chr16(.):17191180-17569738	0.2324
NR_027155	chr16(.):21453003-21518552	0.1529
NM_013302	chr16(.):22212591-22305066	0.1101
NR_024348	chr16(.):30925639-30939590	0.5493
NR_026556	chr16(.):46498248-46608009	0.045
NM_025134	chr16(.):53083944-53366414	0.1615
NM_000078	chr16(.):56990834-57022756	0.0566
NM_001130100	chr16(.):57787128-57841439	0.4462
NM_001130099	chr16(.):57787128-57836929	0.479
NM_001018159	chr16(.):66831780-66869879	0.1281
NM_022355	chr16(.):68016292-68038364	0.6225
NM_012320	chr16(.):68274246-68299961	0.8362
NM_015386	chr16(.):70509471-70562457	0.6234
NM_014761	chr16(.):71924445-71967906	0.359
NM_001030007	chr16(.):71757904-71847976	0.1873
NM_030629	chr16(.):81523953-81750367	0.1975
NM_198390	chr16(.):81473774-81750367	0.19
NM_002661	chr16(.):81807929-81996899	0.3029
NR_024568	chr16(.):87357941-87430708	0.3328
NM_175931	chr16(.):88936262-89012608	0.0544
NM_005187	chr16(.):88936262-89048504	0.6489
NM_032259	chr16(.):729701-745400	0.404
NM_001040162	chr16(.):679428-691347	0.5511
