GENE_ID	locusLine	bin_1_42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_478_lociStitched	chr1(.):31959475-31960575	0.19
1_MACS_peak_479_lociStitched	chr1(.):31971405-31972525	0.1715
1_MACS_peak_480_lociStitched	chr1(.):32109384-32111525	0.2718
1_MACS_peak_481_lociStitched	chr1(.):32209531-32211937	0.162
1_MACS_peak_482_lociStitched	chr1(.):32228976-32229675	0.1403
1_MACS_peak_483_lociStitched	chr1(.):32253354-32254994	0.2171
1_MACS_peak_484_lociStitched	chr1(.):32292496-32293490	0.1173
1_MACS_peak_485_lociStitched	chr1(.):32402022-32404930	0.1682
1_MACS_peak_486_lociStitched	chr1(.):32421052-32422637	0.1969
2_MACS_peak_487_lociStitched	chr1(.):32445897-32452226	0.1777
2_MACS_peak_489_lociStitched	chr1(.):32472368-32481211	0.1473
2_MACS_peak_491_lociStitched	chr1(.):32531676-32539595	0.1405
1_MACS_peak_493_lociStitched	chr1(.):32572820-32575362	0.1889
1_MACS_peak_494_lociStitched	chr1(.):32644436-32646655	0.1629
2_MACS_peak_495_lociStitched	chr1(.):32666598-32672323	0.1137
1_MACS_peak_497_lociStitched	chr1(.):32687194-32689019	0.2032
1_MACS_peak_498_lociStitched	chr1(.):32705742-32707034	0.0743
1_MACS_peak_499_lociStitched	chr1(.):32713235-32716912	0.2075
1_MACS_peak_500_lociStitched	chr1(.):32756604-32758938	0.1648
2_MACS_peak_501_lociStitched	chr1(.):32798136-32801798	0.1101
1_MACS_peak_503_lociStitched	chr1(.):32816468-32818170	0.1219
1_MACS_peak_504_lociStitched	chr1(.):32858968-32861054	0.2505
1_MACS_peak_505_lociStitched	chr1(.):32965550-32967144	0.1237
1_MACS_peak_506_lociStitched	chr1(.):32985871-32987088	0.1796
1_MACS_peak_507_lociStitched	chr1(.):33004612-33006062	0.1127
2_MACS_peak_508_lociStitched	chr1(.):33088263-33095109	0.1678
1_MACS_peak_510_lociStitched	chr1(.):33114770-33118094	0.2094
2_MACS_peak_511_lociStitched	chr1(.):33177596-33183262	0.1503
1_MACS_peak_513_lociStitched	chr1(.):33190459-33191554	0.1266
1_MACS_peak_514_lociStitched	chr1(.):33206690-33208752	0.0853
1_MACS_peak_515_lociStitched	chr1(.):33281609-33285551	0.1827
1_MACS_peak_516_lociStitched	chr1(.):33366468-33367131	0.0514
1_MACS_peak_517_lociStitched	chr1(.):33429015-33431403	0.137
1_MACS_peak_518_lociStitched	chr1(.):33445494-33448508	0.2089
1_MACS_peak_519_lociStitched	chr1(.):33456972-33459354	0.2039
1_MACS_peak_520_lociStitched	chr1(.):33501509-33503145	0.1922
1_MACS_peak_521_lociStitched	chr1(.):33546035-33547420	0.2106
1_MACS_peak_522_lociStitched	chr1(.):33564064-33566248	0.235
1_MACS_peak_523_lociStitched	chr1(.):33592032-33594420	0.2183
1_MACS_peak_524_lociStitched	chr1(.):33646545-33648044	0.1705
2_MACS_peak_525_lociStitched	chr1(.):33720809-33723326	0.1131
2_MACS_peak_527_lociStitched	chr1(.):33814116-33816468	0.1567
1_MACS_peak_529_lociStitched	chr1(.):33895736-33896772	0.1236
2_MACS_peak_530_lociStitched	chr1(.):33925250-33928986	0.1752
1_MACS_peak_532_lociStitched	chr1(.):33937285-33938883	0.2282
2_MACS_peak_533_lociStitched	chr1(.):34514378-34517031	0.1499
1_MACS_peak_535_lociStitched	chr1(.):34825705-34828176	0.1475
2_MACS_peak_536_lociStitched	chr1(.):35324227-35332922	0.1539
1_MACS_peak_538_lociStitched	chr1(.):35449787-35451708	0.1594
1_MACS_peak_539_lociStitched	chr1(.):35495854-35498091	0.2634
1_MACS_peak_540_lociStitched	chr1(.):35544300-35546310	0.251
1_MACS_peak_541_lociStitched	chr1(.):35586050-35587096	0.0866
1_MACS_peak_542_lociStitched	chr1(.):35656893-35659733	0.1838
2_MACS_peak_543_lociStitched	chr1(.):35729768-35735310	0.1399
1_MACS_peak_545_lociStitched	chr1(.):35971426-35973633	0.1875
1_MACS_peak_546_lociStitched	chr1(.):36003821-36005892	0.1674
1_MACS_peak_547_lociStitched	chr1(.):36022101-36024364	0.1881
1_MACS_peak_548_lociStitched	chr1(.):36042711-36043964	0.1646
1_MACS_peak_549_lociStitched	chr1(.):36088260-36090059	0.1795
2_MACS_peak_550_lociStitched	chr1(.):36102768-36108547	0.1748
1_MACS_peak_552_lociStitched	chr1(.):36183588-36185349	0.1641
1_MACS_peak_553_lociStitched	chr1(.):36221020-36222530	0.1976
1_MACS_peak_554_lociStitched	chr1(.):36233976-36236314	0.183
1_MACS_peak_555_lociStitched	chr1(.):36244877-36246154	0.1983
1_MACS_peak_556_lociStitched	chr1(.):36272927-36275207	0.1465
1_MACS_peak_557_lociStitched	chr1(.):36348326-36349782	0.197
1_MACS_peak_558_lociStitched	chr1(.):36395326-36397946	0.1349
1_MACS_peak_559_lociStitched	chr1(.):36488529-36490197	0.2374
1_MACS_peak_560_lociStitched	chr1(.):36553833-36555744	0.2102
3_MACS_peak_561_lociStitched	chr1(.):36614074-36628070	0.1704
1_MACS_peak_564_lociStitched	chr1(.):36640392-36641932	0.1282
1_MACS_peak_565_lociStitched	chr1(.):36688352-36691294	0.262
1_MACS_peak_566_lociStitched	chr1(.):36771545-36773331	0.1805
1_MACS_peak_567_lociStitched	chr1(.):36788416-36790270	0.1186
1_MACS_peak_568_lociStitched	chr1(.):36838625-36841305	0.1863
1_MACS_peak_569_lociStitched	chr1(.):36849987-36854186	0.2321
2_MACS_peak_570_lociStitched	chr1(.):36862309-36867727	0.1447
1_MACS_peak_572_lociStitched	chr1(.):36902004-36902978	0.1379
1_MACS_peak_573_lociStitched	chr1(.):36915363-36917014	0.2173
1_MACS_peak_574_lociStitched	chr1(.):36928769-36930862	0.1788
1_MACS_peak_575_lociStitched	chr1(.):36939390-36940849	0.1813
1_MACS_peak_576_lociStitched	chr1(.):37108417-37110400	0.1996
1_MACS_peak_577_lociStitched	chr1(.):37129197-37131097	0.157
1_MACS_peak_578_lociStitched	chr1(.):37349213-37350707	0.2152
1_MACS_peak_579_lociStitched	chr1(.):37753783-37755748	0.2253
1_MACS_peak_580_lociStitched	chr1(.):37888756-37890291	0.1747
3_MACS_peak_581_lociStitched	chr1(.):37930835-37946621	0.1746
1_MACS_peak_584_lociStitched	chr1(.):37979310-37981256	0.2226
1_MACS_peak_585_lociStitched	chr1(.):38018963-38020607	0.2244
1_MACS_peak_586_lociStitched	chr1(.):38035807-38037590	0.1122
1_MACS_peak_587_lociStitched	chr1(.):38060709-38061950	0.2806
1_MACS_peak_588_lociStitched	chr1(.):38140936-38144050	0.2133
1_MACS_peak_589_lociStitched	chr1(.):38154775-38158941	0.2648
1_MACS_peak_590_lociStitched	chr1(.):38204236-38205926	0.1376
2_MACS_peak_591_lociStitched	chr1(.):38258982-38262812	0.1057
1_MACS_peak_593_lociStitched	chr1(.):38272597-38275223	0.1087
1_MACS_peak_594_lociStitched	chr1(.):38304857-38306303	0.1482
1_MACS_peak_595_lociStitched	chr1(.):38324306-38326548	0.1956
1_MACS_peak_596_lociStitched	chr1(.):38396597-38398249	0.1349
1_MACS_peak_597_lociStitched	chr1(.):38411545-38414016	0.2443
2_MACS_peak_598_lociStitched	chr1(.):38454554-38462046	0.1188
1_MACS_peak_600_lociStitched	chr1(.):38477722-38479584	0.2485
1_MACS_peak_601_lociStitched	chr1(.):38492334-38497038	0.1769
1_MACS_peak_602_lociStitched	chr1(.):38939404-38942604	0.1878
1_MACS_peak_603_lociStitched	chr1(.):38992384-38993978	0.1956
1_MACS_peak_604_lociStitched	chr1(.):39281503-39282671	0.1556
1_MACS_peak_605_lociStitched	chr1(.):39324087-39326465	0.1896
1_MACS_peak_606_lociStitched	chr1(.):39337889-39339987	0.1905
1_MACS_peak_607_lociStitched	chr1(.):39455831-39458552	0.1256
1_MACS_peak_608_lociStitched	chr1(.):39490990-39493239	0.1941
1_MACS_peak_609_lociStitched	chr1(.):39570383-39572666	0.0988
1_MACS_peak_610_lociStitched	chr1(.):39648880-39650407	0.1931
2_MACS_peak_611_lociStitched	chr1(.):39657206-39663920	0.1651
1_MACS_peak_613_lociStitched	chr1(.):39669530-39672490	0.189
1_MACS_peak_614_lociStitched	chr1(.):39680083-39682947	0.1963
1_MACS_peak_615_lociStitched	chr1(.):39732946-39738870	0.2159
2_MACS_peak_616_lociStitched	chr1(.):39859394-39865087	0.1519
1_MACS_peak_618_lociStitched	chr1(.):39872316-39875780	0.1432
1_MACS_peak_619_lociStitched	chr1(.):39955951-39958612	0.1536
1_MACS_peak_620_lociStitched	chr1(.):39973060-39977286	0.2186
1_MACS_peak_621_lociStitched	chr1(.):39988962-39993324	0.1449
1_MACS_peak_622_lociStitched	chr1(.):40007051-40007802	0.1193
2_MACS_peak_623_lociStitched	chr1(.):40030194-40048044	0.1811
1_MACS_peak_625_lociStitched	chr1(.):40054654-40055984	0.0789
2_MACS_peak_626_lociStitched	chr1(.):40062449-40072698	0.1512
1_MACS_peak_628_lociStitched	chr1(.):40104633-40106153	0.1192
1_MACS_peak_629_lociStitched	chr1(.):40137163-40138184	0.119
1_MACS_peak_630_lociStitched	chr1(.):40146254-40147701	0.2419
1_MACS_peak_631_lociStitched	chr1(.):40185618-40186667	0.1512
1_MACS_peak_632_lociStitched	chr1(.):40192438-40193830	0.1917
1_MACS_peak_633_lociStitched	chr1(.):40203850-40205412	0.1639
1_MACS_peak_634_lociStitched	chr1(.):40240342-40243489	0.1803
1_MACS_peak_635_lociStitched	chr1(.):40253968-40255922	0.1305
1_MACS_peak_636_lociStitched	chr1(.):40264224-40266034	0.1866
1_MACS_peak_637_lociStitched	chr1(.):40282168-40284046	0.2805
1_MACS_peak_638_lociStitched	chr1(.):40290292-40292148	0.1721
1_MACS_peak_639_lociStitched	chr1(.):40309915-40313798	0.2863
1_MACS_peak_640_lociStitched	chr1(.):40348310-40349850	0.2414
1_MACS_peak_641_lociStitched	chr1(.):40366453-40368679	0.1558
2_MACS_peak_642_lociStitched	chr1(.):40420493-40427132	0.1447
1_MACS_peak_644_lociStitched	chr1(.):40468583-40470165	0.1816
1_MACS_peak_645_lociStitched	chr1(.):40504007-40507602	0.2324
2_MACS_peak_646_lociStitched	chr1(.):40523446-40531612	0.1682
1_MACS_peak_648_lociStitched	chr1(.):40562321-40563520	0.1457
1_MACS_peak_649_lociStitched	chr1(.):40626345-40628299	0.1613
1_MACS_peak_650_lociStitched	chr1(.):40697899-40699181	0.1438
1_MACS_peak_651_lociStitched	chr1(.):40722352-40724848	0.2177
1_MACS_peak_652_lociStitched	chr1(.):40777610-40778807	0.1768
4_MACS_peak_653_lociStitched	chr1(.):40838995-40858497	0.1829
1_MACS_peak_657_lociStitched	chr1(.):40915224-40916401	0.1642
1_MACS_peak_658_lociStitched	chr1(.):40942406-40943856	0.1479
1_MACS_peak_659_lociStitched	chr1(.):40973937-40975031	0.1244
1_MACS_peak_660_lociStitched	chr1(.):40996637-40998230	0.2711
1_MACS_peak_661_lociStitched	chr1(.):41130906-41132250	0.1173
1_MACS_peak_662_lociStitched	chr1(.):41156750-41158920	0.1852
2_MACS_peak_663_lociStitched	chr1(.):41173909-41177978	0.1649
1_MACS_peak_665_lociStitched	chr1(.):41444508-41446992	0.1744
1_MACS_peak_666_lociStitched	chr1(.):41706359-41708974	0.1515
1_MACS_peak_667_lociStitched	chr1(.):41948270-41949175	0.0847
1_MACS_peak_668_lociStitched	chr1(.):41961446-41962481	0.1172
1_MACS_peak_669_lociStitched	chr1(.):41981552-41983214	0.1709
2_MACS_peak_670_lociStitched	chr1(.):42085054-42090090	0.1552
3_MACS_peak_672_lociStitched	chr1(.):42127084-42140200	0.1284
1_MACS_peak_675_lociStitched	chr1(.):42163656-42165983	0.2174
2_MACS_peak_676_lociStitched	chr1(.):42186259-42195203	0.191
1_MACS_peak_678_lociStitched	chr1(.):42216236-42218236	0.1374
2_MACS_peak_679_lociStitched	chr1(.):42265355-42270548	0.182
4_MACS_peak_681_lociStitched	chr1(.):42333764-42348651	0.1286
1_MACS_peak_685_lociStitched	chr1(.):42356114-42359096	0.2059
1_MACS_peak_686_lociStitched	chr1(.):42383119-42386579	0.1781
1_MACS_peak_687_lociStitched	chr1(.):42415793-42417568	0.1824
1_MACS_peak_688_lociStitched	chr1(.):42500647-42502515	0.1923
1_MACS_peak_689_lociStitched	chr1(.):42799469-42802151	0.1721
1_MACS_peak_690_lociStitched	chr1(.):42921002-42923337	0.2441
2_MACS_peak_691_lociStitched	chr1(.):43123184-43127730	0.2172
1_MACS_peak_693_lociStitched	chr1(.):43146502-43150345	0.2169
1_MACS_peak_694_lociStitched	chr1(.):43231560-43233957	0.1791
1_MACS_peak_695_lociStitched	chr1(.):43281685-43283481	0.143
1_MACS_peak_696_lociStitched	chr1(.):43311437-43313271	0.2169
3_MACS_peak_697_lociStitched	chr1(.):43389313-43402897	0.1401
1_MACS_peak_700_lociStitched	chr1(.):43422310-43425423	0.1463
1_MACS_peak_701_lociStitched	chr1(.):43432443-43433607	0.1904
1_MACS_peak_702_lociStitched	chr1(.):43637151-43638475	0.1621
1_MACS_peak_703_lociStitched	chr1(.):43686254-43688073	0.1762
1_MACS_peak_704_lociStitched	chr1(.):43704762-43705961	0.1929
1_MACS_peak_705_lociStitched	chr1(.):43814019-43816176	0.2131
1_MACS_peak_706_lociStitched	chr1(.):43823309-43825889	0.1435
1_MACS_peak_707_lociStitched	chr1(.):43831929-43834913	0.1144
1_MACS_peak_708_lociStitched	chr1(.):43854384-43856514	0.2133
1_MACS_peak_709_lociStitched	chr1(.):43918208-43921213	0.2208
1_MACS_peak_710_lociStitched	chr1(.):43974860-43976267	0.1595
1_MACS_peak_711_lociStitched	chr1(.):43996500-43997132	0.0239
1_MACS_peak_712_lociStitched	chr1(.):44015232-44016642	0.2056
1_MACS_peak_713_lociStitched	chr1(.):44047724-44048827	0.1254
1_MACS_peak_714_lociStitched	chr1(.):44114585-44117601	0.1904
2_MACS_peak_715_lociStitched	chr1(.):44171923-44178425	0.1665
1_MACS_peak_717_lociStitched	chr1(.):44248670-44250303	0.203
1_MACS_peak_718_lociStitched	chr1(.):44279651-44281158	0.1454
3_MACS_peak_719_lociStitched	chr1(.):44289956-44305726	0.1509
1_MACS_peak_722_lociStitched	chr1(.):44318724-44319859	0.0985
1_MACS_peak_723_lociStitched	chr1(.):44330000-44332577	0.1865
1_MACS_peak_724_lociStitched	chr1(.):44399159-44400972	0.1708
1_MACS_peak_725_lociStitched	chr1(.):44411245-44413819	0.2256
3_MACS_peak_726_lociStitched	chr1(.):44435195-44446036	0.1499
1_MACS_peak_729_lociStitched	chr1(.):44456377-44458705	0.1508
1_MACS_peak_730_lociStitched	chr1(.):44494960-44497626	0.1567
1_MACS_peak_731_lociStitched	chr1(.):44678386-44679968	0.2489
1_MACS_peak_732_lociStitched	chr1(.):44771023-44772726	0.1804
1_MACS_peak_733_lociStitched	chr1(.):44820119-44821781	0.2202
1_MACS_peak_734_lociStitched	chr1(.):45096613-45098975	0.2039
3_MACS_peak_735_lociStitched	chr1(.):45137275-45143250	0.1603
1_MACS_peak_738_lociStitched	chr1(.):45178139-45179702	0.155
1_MACS_peak_739_lociStitched	chr1(.):45186350-45188447	0.1761
1_MACS_peak_740_lociStitched	chr1(.):45195333-45198007	0.208
1_MACS_peak_741_lociStitched	chr1(.):45204688-45206753	0.274
1_MACS_peak_742_lociStitched	chr1(.):45240268-45242832	0.2048
1_MACS_peak_743_lociStitched	chr1(.):45264784-45266909	0.1816
2_MACS_peak_744_lociStitched	chr1(.):45279095-45286510	0.1446
1_MACS_peak_746_lociStitched	chr1(.):45451232-45452834	0.2246
1_MACS_peak_747_lociStitched	chr1(.):45475775-45479134	0.2149
2_MACS_peak_748_lociStitched	chr1(.):45516655-45519399	0.1726
1_MACS_peak_750_lociStitched	chr1(.):45671455-45672984	0.097
1_MACS_peak_751_lociStitched	chr1(.):45768539-45770716	0.196
2_MACS_peak_752_lociStitched	chr1(.):45786350-45793227	0.1165
1_MACS_peak_754_lociStitched	chr1(.):45804521-45807451	0.2081
1_MACS_peak_755_lociStitched	chr1(.):45813346-45815797	0.2484
1_MACS_peak_756_lociStitched	chr1(.):45825339-45827400	0.1587
1_MACS_peak_757_lociStitched	chr1(.):45954941-45958011	0.1943
1_MACS_peak_758_lociStitched	chr1(.):45964514-45966754	0.2369
1_MACS_peak_759_lociStitched	chr1(.):45983900-45988475	0.173
2_MACS_peak_760_lociStitched	chr1(.):46008816-46018229	0.1744
1_MACS_peak_762_lociStitched	chr1(.):46048806-46053025	0.2094
1_MACS_peak_763_lociStitched	chr1(.):46122027-46123504	0.144
1_MACS_peak_764_lociStitched	chr1(.):46150809-46154994	0.2654
1_MACS_peak_765_lociStitched	chr1(.):46215296-46217367	0.2351
1_MACS_peak_766_lociStitched	chr1(.):46251095-46252297	0.148
1_MACS_peak_767_lociStitched	chr1(.):46267900-46270554	0.1757
1_MACS_peak_768_lociStitched	chr1(.):46336634-46338105	0.1611
1_MACS_peak_769_lociStitched	chr1(.):46390897-46392435	0.1768
1_MACS_peak_770_lociStitched	chr1(.):46455920-46456950	0.1558
1_MACS_peak_771_lociStitched	chr1(.):46506213-46510536	0.172
2_MACS_peak_772_lociStitched	chr1(.):46527604-46531941	0.1751
1_MACS_peak_774_lociStitched	chr1(.):46580363-46581795	0.2222
2_MACS_peak_775_lociStitched	chr1(.):46596435-46601375	0.19
1_MACS_peak_777_lociStitched	chr1(.):46624438-46626924	0.1624
1_MACS_peak_778_lociStitched	chr1(.):46663351-46665087	0.152
1_MACS_peak_779_lociStitched	chr1(.):46712302-46714638	0.1591
1_MACS_peak_780_lociStitched	chr1(.):46766880-46771416	0.1994
3_MACS_peak_781_lociStitched	chr1(.):46790175-46807294	0.1671
2_MACS_peak_784_lociStitched	chr1(.):46859428-46866585	0.1541
1_MACS_peak_786_lociStitched	chr1(.):47068918-47070732	0.1794
1_MACS_peak_787_lociStitched	chr1(.):47081293-47083028	0.1544
1_MACS_peak_788_lociStitched	chr1(.):47125269-47126375	0.1815
1_MACS_peak_789_lociStitched	chr1(.):47132753-47134739	0.1882
1_MACS_peak_790_lociStitched	chr1(.):47140890-47142276	0.1581
1_MACS_peak_791_lociStitched	chr1(.):47154554-47156272	0.1751
1_MACS_peak_792_lociStitched	chr1(.):47183717-47185846	0.1815
1_MACS_peak_793_lociStitched	chr1(.):47644654-47645676	0.1988
1_MACS_peak_794_lociStitched	chr1(.):47778545-47781024	0.2031
1_MACS_peak_795_lociStitched	chr1(.):47798088-47801261	0.1658
1_MACS_peak_796_lociStitched	chr1(.):47901943-47904346	0.1613
1_MACS_peak_797_lociStitched	chr1(.):48449754-48450768	0.1824
1_MACS_peak_798_lociStitched	chr1(.):48491687-48492917	0.1546
1_MACS_peak_799_lociStitched	chr1(.):48937017-48938666	0.1447
1_MACS_peak_800_lociStitched	chr1(.):49255207-49256750	0.1906
1_MACS_peak_801_lociStitched	chr1(.):49388885-49389564	0.1316
1_MACS_peak_802_lociStitched	chr1(.):49412931-49414755	0.1984
2_MACS_peak_803_lociStitched	chr1(.):49442347-49446793	0.1305
1_MACS_peak_805_lociStitched	chr1(.):49913492-49914482	0.1335
1_MACS_peak_806_lociStitched	chr1(.):50798448-50799644	0.1588
1_MACS_peak_807_lociStitched	chr1(.):51338863-51339830	0.0902
1_MACS_peak_808_lociStitched	chr1(.):51442291-51445218	0.1041
1_MACS_peak_809_lociStitched	chr1(.):51565559-51567057	0.1469
1_MACS_peak_810_lociStitched	chr1(.):51668694-51670316	0.1522
1_MACS_peak_811_lociStitched	chr1(.):51679964-51681411	0.1442
1_MACS_peak_812_lociStitched	chr1(.):51699493-51703411	0.1809
1_MACS_peak_813_lociStitched	chr1(.):51762202-51763471	0.2146
1_MACS_peak_814_lociStitched	chr1(.):51966375-51968257	0.187
1_MACS_peak_815_lociStitched	chr1(.):51982895-51985365	0.1706
1_MACS_peak_816_lociStitched	chr1(.):52034135-52037076	0.2271
1_MACS_peak_817_lociStitched	chr1(.):52044004-52045333	0.244
1_MACS_peak_818_lociStitched	chr1(.):52082466-52083732	0.1469
1_MACS_peak_819_lociStitched	chr1(.):52143777-52145589	0.1813
2_MACS_peak_820_lociStitched	chr1(.):52191307-52197931	0.1851
1_MACS_peak_822_lociStitched	chr1(.):52241437-52243453	0.157
1_MACS_peak_823_lociStitched	chr1(.):52257959-52259624	0.1591
1_MACS_peak_824_lociStitched	chr1(.):52328555-52330092	0.1515
2_MACS_peak_825_lociStitched	chr1(.):52336386-52345813	0.1567
1_MACS_peak_827_lociStitched	chr1(.):52353258-52354368	0.1366
1_MACS_peak_828_lociStitched	chr1(.):52372468-52373588	0.1755
3_MACS_peak_829_lociStitched	chr1(.):52418127-52430582	0.1904
1_MACS_peak_832_lociStitched	chr1(.):52455597-52456818	0.1101
1_MACS_peak_833_lociStitched	chr1(.):52497210-52500060	0.2551
1_MACS_peak_834_lociStitched	chr1(.):52519821-52523207	0.2068
1_MACS_peak_835_lociStitched	chr1(.):52607216-52608990	0.2126
2_MACS_peak_836_lociStitched	chr1(.):52830422-52835093	0.2154
1_MACS_peak_838_lociStitched	chr1(.):52868156-52871294	0.2371
1_MACS_peak_839_lociStitched	chr1(.):53016892-53019876	0.1554
1_MACS_peak_840_lociStitched	chr1(.):53101196-53104800	0.264
1_MACS_peak_841_lociStitched	chr1(.):53124548-53125936	0.1258
2_MACS_peak_842_lociStitched	chr1(.):53163095-53169961	0.1986
1_MACS_peak_844_lociStitched	chr1(.):53191235-53193355	0.2217
1_MACS_peak_845_lociStitched	chr1(.):53308018-53309876	0.1792
2_MACS_peak_846_lociStitched	chr1(.):53386891-53393956	0.1307
1_MACS_peak_848_lociStitched	chr1(.):53479819-53481455	0.2
1_MACS_peak_849_lociStitched	chr1(.):53661733-53663742	0.2281
1_MACS_peak_850_lociStitched	chr1(.):53685235-53687245	0.2451
1_MACS_peak_851_lociStitched	chr1(.):53703271-53705091	0.1709
1_MACS_peak_852_lociStitched	chr1(.):53724759-53727933	0.1572
1_MACS_peak_853_lociStitched	chr1(.):53758387-53759384	0.1345
1_MACS_peak_854_lociStitched	chr1(.):53790485-53794657	0.1654
1_MACS_peak_855_lociStitched	chr1(.):54065677-54067037	0.2816
1_MACS_peak_856_lociStitched	chr1(.):54144574-54145730	0.0999
2_MACS_peak_857_lociStitched	chr1(.):54199805-54205679	0.1366
1_MACS_peak_859_lociStitched	chr1(.):54231975-54233443	0.1655
1_MACS_peak_860_lociStitched	chr1(.):54302661-54304743	0.229
1_MACS_peak_861_lociStitched	chr1(.):54354458-54356614	0.1773
1_MACS_peak_862_lociStitched	chr1(.):54410320-54413055	0.1685
2_MACS_peak_863_lociStitched	chr1(.):54512443-54520213	0.1875
1_MACS_peak_865_lociStitched	chr1(.):54664715-54667059	0.2221
1_MACS_peak_866_lociStitched	chr1(.):54742907-54743821	0.1357
1_MACS_peak_867_lociStitched	chr1(.):54841461-54843844	0.2313
1_MACS_peak_868_lociStitched	chr1(.):54871253-54875997	0.1064
1_MACS_peak_869_lociStitched	chr1(.):54953325-54955624	0.1446
1_MACS_peak_870_lociStitched	chr1(.):55180984-55182268	0.1845
1_MACS_peak_871_lociStitched	chr1(.):55229245-55230674	0.1972
1_MACS_peak_872_lociStitched	chr1(.):55266034-55268108	0.1994
1_MACS_peak_873_lociStitched	chr1(.):55352060-55353649	0.1704
1_MACS_peak_874_lociStitched	chr1(.):55621670-55623185	0.1608
1_MACS_peak_875_lociStitched	chr1(.):55680171-55682103	0.1235
1_MACS_peak_876_lociStitched	chr1(.):55828211-55829473	0.1391
1_MACS_peak_877_lociStitched	chr1(.):56001694-56003062	0.1524
1_MACS_peak_878_lociStitched	chr1(.):56106109-56107465	0.2861
1_MACS_peak_879_lociStitched	chr1(.):57043859-57045523	0.0956
1_MACS_peak_880_lociStitched	chr1(.):57698909-57699941	0.1478
1_MACS_peak_881_lociStitched	chr1(.):58037264-58038020	0.0814
1_MACS_peak_882_lociStitched	chr1(.):58983804-58984169	0.02
1_MACS_peak_883_lociStitched	chr1(.):59011043-59013151	0.2445
1_MACS_peak_884_lociStitched	chr1(.):59164685-59166405	0.1573
3_MACS_peak_885_lociStitched	chr1(.):59189881-59197930	0.1217
1_MACS_peak_888_lociStitched	chr1(.):59238542-59240161	0.2578
1_MACS_peak_889_lociStitched	chr1(.):59247728-59251862	0.198
1_MACS_peak_890_lociStitched	chr1(.):59270638-59272778	0.158
1_MACS_peak_891_lociStitched	chr1(.):59280518-59283202	0.1806
