GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_487_lociStitched	chr1(.):35586057-35586869	0.0913
1_MACS_peak_488_lociStitched	chr1(.):35656708-35659614	0.1755
1_MACS_peak_489_lociStitched	chr1(.):35733660-35735182	0.1791
1_MACS_peak_490_lociStitched	chr1(.):35971461-35973610	0.1954
1_MACS_peak_491_lociStitched	chr1(.):36003863-36006113	0.1846
1_MACS_peak_492_lociStitched	chr1(.):36022045-36024426	0.2251
1_MACS_peak_493_lociStitched	chr1(.):36042853-36043883	0.1834
1_MACS_peak_494_lociStitched	chr1(.):36088269-36090087	0.1419
2_MACS_peak_495_lociStitched	chr1(.):36102911-36108630	0.1511
1_MACS_peak_497_lociStitched	chr1(.):36183505-36185351	0.1711
1_MACS_peak_498_lociStitched	chr1(.):36201069-36201974	0.1529
1_MACS_peak_499_lociStitched	chr1(.):36233901-36236254	0.2002
1_MACS_peak_500_lociStitched	chr1(.):36244876-36246020	0.2257
1_MACS_peak_501_lociStitched	chr1(.):36273001-36275049	0.1539
1_MACS_peak_502_lociStitched	chr1(.):36348433-36349748	0.1709
1_MACS_peak_503_lociStitched	chr1(.):36395570-36397922	0.1781
1_MACS_peak_504_lociStitched	chr1(.):36488518-36490022	0.2458
1_MACS_peak_505_lociStitched	chr1(.):36553688-36555968	0.2591
3_MACS_peak_506_lociStitched	chr1(.):36614066-36627572	0.1653
1_MACS_peak_509_lociStitched	chr1(.):36640161-36642039	0.1514
1_MACS_peak_510_lociStitched	chr1(.):36688396-36691569	0.2237
1_MACS_peak_511_lociStitched	chr1(.):36771679-36773041	0.2026
1_MACS_peak_512_lociStitched	chr1(.):36838566-36841408	0.2278
1_MACS_peak_513_lociStitched	chr1(.):36849908-36854065	0.2551
2_MACS_peak_514_lociStitched	chr1(.):36862303-36867685	0.1573
1_MACS_peak_516_lociStitched	chr1(.):36915474-36916919	0.242
1_MACS_peak_517_lociStitched	chr1(.):36928789-36930963	0.2206
1_MACS_peak_518_lociStitched	chr1(.):36939295-36940875	0.2743
1_MACS_peak_519_lociStitched	chr1(.):37108574-37110433	0.2016
1_MACS_peak_520_lociStitched	chr1(.):37129318-37130983	0.1836
1_MACS_peak_521_lociStitched	chr1(.):37349394-37350545	0.1
1_MACS_peak_522_lociStitched	chr1(.):37753963-37755485	0.2695
1_MACS_peak_523_lociStitched	chr1(.):37888918-37890265	0.241
2_MACS_peak_524_lociStitched	chr1(.):37933502-37946720	0.1874
1_MACS_peak_526_lociStitched	chr1(.):37979358-37981259	0.2401
1_MACS_peak_527_lociStitched	chr1(.):38019086-38020453	0.2119
1_MACS_peak_528_lociStitched	chr1(.):38035729-38037594	0.1895
1_MACS_peak_529_lociStitched	chr1(.):38060182-38061987	0.2241
4_MACS_peak_530_lociStitched	chr1(.):38140924-38159159	0.1572
1_MACS_peak_534_lociStitched	chr1(.):38204378-38205901	0.2872
1_MACS_peak_535_lociStitched	chr1(.):38218242-38219185	0.0795
1_MACS_peak_536_lociStitched	chr1(.):38258781-38261140	0.1284
1_MACS_peak_537_lociStitched	chr1(.):38272545-38275142	0.1477
1_MACS_peak_538_lociStitched	chr1(.):38304809-38306395	0.1698
1_MACS_peak_539_lociStitched	chr1(.):38324211-38326566	0.2011
1_MACS_peak_540_lociStitched	chr1(.):38396606-38397846	0.2411
1_MACS_peak_541_lociStitched	chr1(.):38411606-38413846	0.241
1_MACS_peak_542_lociStitched	chr1(.):38454378-38456631	0.1645
1_MACS_peak_543_lociStitched	chr1(.):38477499-38479489	0.237
1_MACS_peak_544_lociStitched	chr1(.):38493112-38496917	0.1667
1_MACS_peak_545_lociStitched	chr1(.):38512546-38513498	0.109
1_MACS_peak_546_lociStitched	chr1(.):38939633-38942539	0.2293
1_MACS_peak_547_lociStitched	chr1(.):38992440-38993921	0.1802
1_MACS_peak_548_lociStitched	chr1(.):39281395-39282431	0.1522
1_MACS_peak_549_lociStitched	chr1(.):39323976-39326557	0.2149
1_MACS_peak_550_lociStitched	chr1(.):39337817-39339909	0.1819
1_MACS_peak_551_lociStitched	chr1(.):39456083-39458404	0.1306
1_MACS_peak_552_lociStitched	chr1(.):39491080-39493213	0.2572
1_MACS_peak_553_lociStitched	chr1(.):39570791-39572617	0.1517
2_MACS_peak_554_lociStitched	chr1(.):39661570-39672070	0.1558
1_MACS_peak_556_lociStitched	chr1(.):39680381-39682977	0.2056
2_MACS_peak_557_lociStitched	chr1(.):39733117-39738955	0.1908
2_MACS_peak_559_lociStitched	chr1(.):39859743-39864764	0.1549
1_MACS_peak_561_lociStitched	chr1(.):39872348-39875374	0.1603
1_MACS_peak_562_lociStitched	chr1(.):39955873-39958467	0.1878
1_MACS_peak_563_lociStitched	chr1(.):39973342-39977031	0.2432
1_MACS_peak_564_lociStitched	chr1(.):39989477-39993781	0.1865
1_MACS_peak_565_lociStitched	chr1(.):40030282-40042910	0.1943
2_MACS_peak_566_lociStitched	chr1(.):40062558-40072646	0.1408
1_MACS_peak_568_lociStitched	chr1(.):40104756-40106052	0.1504
1_MACS_peak_569_lociStitched	chr1(.):40146216-40147697	0.1555
1_MACS_peak_570_lociStitched	chr1(.):40203807-40205604	0.1914
1_MACS_peak_571_lociStitched	chr1(.):40240634-40243567	0.1842
1_MACS_peak_572_lociStitched	chr1(.):40253959-40255842	0.1332
1_MACS_peak_573_lociStitched	chr1(.):40264077-40265975	0.2776
2_MACS_peak_574_lociStitched	chr1(.):40282212-40292001	0.169
1_MACS_peak_576_lociStitched	chr1(.):40310039-40313659	0.2112
1_MACS_peak_577_lociStitched	chr1(.):40348265-40349763	0.2666
1_MACS_peak_578_lociStitched	chr1(.):40366488-40368561	0.1471
2_MACS_peak_579_lociStitched	chr1(.):40420095-40427114	0.1824
1_MACS_peak_581_lociStitched	chr1(.):40468296-40470720	0.1453
1_MACS_peak_582_lociStitched	chr1(.):40504271-40507478	0.2697
2_MACS_peak_583_lociStitched	chr1(.):40523195-40531603	0.1817
1_MACS_peak_585_lociStitched	chr1(.):40562132-40563442	0.2301
1_MACS_peak_586_lociStitched	chr1(.):40626403-40628293	0.2472
1_MACS_peak_587_lociStitched	chr1(.):40722295-40724710	0.2487
4_MACS_peak_588_lociStitched	chr1(.):40839074-40858402	0.1707
1_MACS_peak_592_lociStitched	chr1(.):40942372-40943745	0.1515
1_MACS_peak_593_lociStitched	chr1(.):40973762-40975046	0.1222
1_MACS_peak_594_lociStitched	chr1(.):40996454-40998171	0.2187
1_MACS_peak_595_lociStitched	chr1(.):41130756-41131899	0.1489
1_MACS_peak_596_lociStitched	chr1(.):41156730-41158895	0.1764
1_MACS_peak_597_lociStitched	chr1(.):41174167-41175749	0.2031
1_MACS_peak_598_lociStitched	chr1(.):41229274-41230571	0.1836
1_MACS_peak_599_lociStitched	chr1(.):41444614-41447104	0.2415
1_MACS_peak_600_lociStitched	chr1(.):41706344-41708968	0.157
1_MACS_peak_601_lociStitched	chr1(.):41969234-41970501	0.2222
1_MACS_peak_602_lociStitched	chr1(.):41981534-41983332	0.1532
2_MACS_peak_603_lociStitched	chr1(.):42085391-42089899	0.1834
3_MACS_peak_605_lociStitched	chr1(.):42127079-42140056	0.1198
1_MACS_peak_608_lociStitched	chr1(.):42163656-42165907	0.2089
2_MACS_peak_609_lociStitched	chr1(.):42186302-42195432	0.2006
1_MACS_peak_611_lociStitched	chr1(.):42216268-42218313	0.2389
2_MACS_peak_612_lociStitched	chr1(.):42265335-42270479	0.206
3_MACS_peak_614_lociStitched	chr1(.):42339352-42348777	0.1281
1_MACS_peak_617_lociStitched	chr1(.):42356308-42359276	0.2006
1_MACS_peak_618_lociStitched	chr1(.):42383370-42386315	0.174
1_MACS_peak_619_lociStitched	chr1(.):42500630-42501705	0.1151
1_MACS_peak_620_lociStitched	chr1(.):42799458-42801965	0.1984
2_MACS_peak_621_lociStitched	chr1(.):42921144-42929699	0.1556
2_MACS_peak_623_lociStitched	chr1(.):43123116-43127635	0.1962
1_MACS_peak_625_lociStitched	chr1(.):43146412-43149962	0.2255
1_MACS_peak_626_lociStitched	chr1(.):43231644-43234034	0.2168
1_MACS_peak_627_lociStitched	chr1(.):43281753-43283480	0.102
1_MACS_peak_628_lociStitched	chr1(.):43311727-43313210	0.2366
3_MACS_peak_629_lociStitched	chr1(.):43389596-43402885	0.1946
2_MACS_peak_632_lociStitched	chr1(.):43422451-43433608	0.1407
1_MACS_peak_634_lociStitched	chr1(.):43637013-43638315	0.2193
1_MACS_peak_635_lociStitched	chr1(.):43686515-43688002	0.2348
1_MACS_peak_636_lociStitched	chr1(.):43704799-43705961	0.189
1_MACS_peak_637_lociStitched	chr1(.):43814045-43816175	0.2089
2_MACS_peak_638_lociStitched	chr1(.):43823389-43834929	0.1715
1_MACS_peak_640_lociStitched	chr1(.):43854419-43856590	0.3093
1_MACS_peak_641_lociStitched	chr1(.):43918402-43921177	0.2265
1_MACS_peak_642_lociStitched	chr1(.):43974895-43976460	0.2037
1_MACS_peak_643_lociStitched	chr1(.):44114637-44117751	0.2148
1_MACS_peak_644_lociStitched	chr1(.):44153820-44154868	0.0997
1_MACS_peak_645_lociStitched	chr1(.):44172008-44174367	0.2112
1_MACS_peak_646_lociStitched	chr1(.):44280079-44281177	0.2103
1_MACS_peak_647_lociStitched	chr1(.):44296343-44303138	0.2264
1_MACS_peak_648_lociStitched	chr1(.):44330599-44332384	0.1849
1_MACS_peak_649_lociStitched	chr1(.):44411280-44413703	0.1642
4_MACS_peak_650_lociStitched	chr1(.):44435350-44446152	0.18
1_MACS_peak_654_lociStitched	chr1(.):44456335-44458299	0.1361
1_MACS_peak_655_lociStitched	chr1(.):44495051-44497749	0.2091
1_MACS_peak_656_lociStitched	chr1(.):44678376-44680000	0.1935
1_MACS_peak_657_lociStitched	chr1(.):44771108-44772816	0.1932
1_MACS_peak_658_lociStitched	chr1(.):44820064-44821410	0.1798
1_MACS_peak_659_lociStitched	chr1(.):45096645-45098962	0.1686
2_MACS_peak_660_lociStitched	chr1(.):45139149-45143052	0.2228
2_MACS_peak_662_lociStitched	chr1(.):45178197-45188372	0.1583
1_MACS_peak_664_lociStitched	chr1(.):45195375-45197657	0.1948
1_MACS_peak_665_lociStitched	chr1(.):45204664-45206679	0.2741
1_MACS_peak_666_lociStitched	chr1(.):45240226-45242766	0.2378
1_MACS_peak_667_lociStitched	chr1(.):45264836-45266922	0.1485
2_MACS_peak_668_lociStitched	chr1(.):45279155-45286462	0.1674
1_MACS_peak_670_lociStitched	chr1(.):45451146-45452783	0.2357
1_MACS_peak_671_lociStitched	chr1(.):45475827-45479077	0.2647
1_MACS_peak_672_lociStitched	chr1(.):45518344-45519418	0.1319
1_MACS_peak_673_lociStitched	chr1(.):45671596-45672580	0.1212
1_MACS_peak_674_lociStitched	chr1(.):45768395-45770788	0.2252
2_MACS_peak_675_lociStitched	chr1(.):45786516-45793314	0.1121
2_MACS_peak_677_lociStitched	chr1(.):45804554-45815639	0.1741
1_MACS_peak_679_lociStitched	chr1(.):45826648-45827285	0.1002
2_MACS_peak_680_lociStitched	chr1(.):45955043-45966881	0.1619
2_MACS_peak_682_lociStitched	chr1(.):45984043-45988406	0.1805
3_MACS_peak_684_lociStitched	chr1(.):46008881-46018156	0.1641
1_MACS_peak_687_lociStitched	chr1(.):46048784-46051370	0.292
1_MACS_peak_688_lociStitched	chr1(.):46150913-46155087	0.2275
1_MACS_peak_689_lociStitched	chr1(.):46215191-46217384	0.2426
1_MACS_peak_690_lociStitched	chr1(.):46268138-46270304	0.1521
1_MACS_peak_691_lociStitched	chr1(.):46336676-46337809	0.1426
1_MACS_peak_692_lociStitched	chr1(.):46390805-46392555	0.1578
1_MACS_peak_693_lociStitched	chr1(.):46505929-46510377	0.2025
1_MACS_peak_694_lociStitched	chr1(.):46527642-46529537	0.1546
1_MACS_peak_695_lociStitched	chr1(.):46580366-46581479	0.155
1_MACS_peak_696_lociStitched	chr1(.):46596598-46599752	0.1464
1_MACS_peak_697_lociStitched	chr1(.):46624550-46626552	0.2079
1_MACS_peak_698_lociStitched	chr1(.):46663216-46664986	0.18
1_MACS_peak_699_lociStitched	chr1(.):46712389-46714760	0.1917
1_MACS_peak_700_lociStitched	chr1(.):46766991-46771543	0.1816
3_MACS_peak_701_lociStitched	chr1(.):46790158-46807386	0.1442
2_MACS_peak_704_lociStitched	chr1(.):46859407-46865754	0.1606
1_MACS_peak_706_lociStitched	chr1(.):47069011-47070687	0.2067
1_MACS_peak_707_lociStitched	chr1(.):47081391-47083062	0.1925
2_MACS_peak_708_lociStitched	chr1(.):47132916-47142178	0.1435
1_MACS_peak_710_lociStitched	chr1(.):47154415-47156248	0.1521
1_MACS_peak_711_lociStitched	chr1(.):47183786-47185547	0.2029
1_MACS_peak_712_lociStitched	chr1(.):47269736-47270724	0.1696
1_MACS_peak_713_lociStitched	chr1(.):47778396-47780999	0.2273
1_MACS_peak_714_lociStitched	chr1(.):47798212-47801143	0.1755
1_MACS_peak_715_lociStitched	chr1(.):47901893-47904135	0.1961
1_MACS_peak_716_lociStitched	chr1(.):48937243-48938586	0.1439
1_MACS_peak_717_lociStitched	chr1(.):49255192-49256677	0.1075
1_MACS_peak_718_lociStitched	chr1(.):49412825-49414868	0.1799
2_MACS_peak_719_lociStitched	chr1(.):49442486-49446656	0.1375
1_MACS_peak_721_lociStitched	chr1(.):49913581-49914490	0.1155
1_MACS_peak_722_lociStitched	chr1(.):50798474-50799737	0.1312
2_MACS_peak_723_lociStitched	chr1(.):51442323-51444962	0.0646
1_MACS_peak_725_lociStitched	chr1(.):51565842-51566919	0.1538
1_MACS_peak_726_lociStitched	chr1(.):51668725-51670453	0.1646
1_MACS_peak_727_lociStitched	chr1(.):51680090-51681116	0.1388
1_MACS_peak_728_lociStitched	chr1(.):51699379-51703318	0.1755
1_MACS_peak_729_lociStitched	chr1(.):51762299-51763251	0.1006
1_MACS_peak_730_lociStitched	chr1(.):51966399-51967997	0.1307
1_MACS_peak_731_lociStitched	chr1(.):51982943-51985378	0.1682
2_MACS_peak_732_lociStitched	chr1(.):52034154-52045285	0.1533
1_MACS_peak_734_lociStitched	chr1(.):52082416-52083706	0.2393
2_MACS_peak_735_lociStitched	chr1(.):52191782-52197743	0.1445
1_MACS_peak_737_lociStitched	chr1(.):52241811-52243109	0.1812
1_MACS_peak_738_lociStitched	chr1(.):52257606-52259763	0.2193
3_MACS_peak_739_lociStitched	chr1(.):52328376-52345727	0.1556
2_MACS_peak_742_lociStitched	chr1(.):52420709-52430431	0.1637
1_MACS_peak_744_lociStitched	chr1(.):52455705-52456761	0.1033
1_MACS_peak_745_lociStitched	chr1(.):52497470-52499986	0.2538
1_MACS_peak_746_lociStitched	chr1(.):52519911-52523107	0.249
1_MACS_peak_747_lociStitched	chr1(.):52607258-52609119	0.2206
2_MACS_peak_748_lociStitched	chr1(.):52830503-52835027	0.1809
1_MACS_peak_750_lociStitched	chr1(.):52868473-52871527	0.2784
1_MACS_peak_751_lociStitched	chr1(.):53017003-53020039	0.121
1_MACS_peak_752_lociStitched	chr1(.):53101164-53104563	0.2224
2_MACS_peak_753_lociStitched	chr1(.):53162882-53169987	0.2201
1_MACS_peak_755_lociStitched	chr1(.):53191555-53193206	0.1956
1_MACS_peak_756_lociStitched	chr1(.):53307748-53309685	0.1228
2_MACS_peak_757_lociStitched	chr1(.):53386835-53393944	0.1312
1_MACS_peak_759_lociStitched	chr1(.):53479938-53481496	0.1475
1_MACS_peak_760_lociStitched	chr1(.):53661814-53663597	0.2172
1_MACS_peak_761_lociStitched	chr1(.):53685244-53687200	0.2144
1_MACS_peak_762_lociStitched	chr1(.):53703306-53704973	0.1772
1_MACS_peak_763_lociStitched	chr1(.):53724773-53727546	0.1986
1_MACS_peak_764_lociStitched	chr1(.):53790660-53794576	0.2077
1_MACS_peak_765_lociStitched	chr1(.):54065779-54067227	0.2251
1_MACS_peak_766_lociStitched	chr1(.):54104824-54105939	0.2411
1_MACS_peak_767_lociStitched	chr1(.):54144718-54145885	0.1401
2_MACS_peak_768_lociStitched	chr1(.):54199784-54205647	0.147
1_MACS_peak_770_lociStitched	chr1(.):54232272-54233386	0.1287
1_MACS_peak_771_lociStitched	chr1(.):54302755-54304816	0.2663
1_MACS_peak_772_lociStitched	chr1(.):54354261-54356468	0.1504
1_MACS_peak_773_lociStitched	chr1(.):54410350-54412922	0.144
2_MACS_peak_774_lociStitched	chr1(.):54512444-54520304	0.1615
1_MACS_peak_776_lociStitched	chr1(.):54664597-54667246	0.1623
1_MACS_peak_777_lociStitched	chr1(.):54841408-54844050	0.1637
1_MACS_peak_778_lociStitched	chr1(.):54871328-54875899	0.1386
1_MACS_peak_779_lociStitched	chr1(.):54953771-54955559	0.0963
1_MACS_peak_780_lociStitched	chr1(.):55181034-55182493	0.2371
1_MACS_peak_781_lociStitched	chr1(.):55229165-55230930	0.2494
1_MACS_peak_782_lociStitched	chr1(.):55266129-55268012	0.2303
1_MACS_peak_783_lociStitched	chr1(.):55352076-55353667	0.1395
1_MACS_peak_784_lociStitched	chr1(.):55621224-55623190	0.1716
1_MACS_peak_785_lociStitched	chr1(.):55680180-55682159	0.1141
1_MACS_peak_786_lociStitched	chr1(.):55753418-55754989	0.1793
1_MACS_peak_787_lociStitched	chr1(.):55828124-55829811	0.1365
1_MACS_peak_788_lociStitched	chr1(.):56001801-56002876	0.0868
1_MACS_peak_789_lociStitched	chr1(.):56106353-56107515	0.2864
1_MACS_peak_790_lociStitched	chr1(.):57043951-57045603	0.1469
1_MACS_peak_791_lociStitched	chr1(.):57698899-57699752	0.0927
1_MACS_peak_792_lociStitched	chr1(.):58452080-58453304	0.1643
1_MACS_peak_793_lociStitched	chr1(.):58983572-58984179	0.0621
1_MACS_peak_794_lociStitched	chr1(.):59011032-59012896	0.205
1_MACS_peak_795_lociStitched	chr1(.):59164594-59166253	0.1603
1_MACS_peak_796_lociStitched	chr1(.):59238613-59240064	0.3258
1_MACS_peak_797_lociStitched	chr1(.):59247842-59251977	0.246
1_MACS_peak_798_lociStitched	chr1(.):59270950-59272645	0.2266
1_MACS_peak_799_lociStitched	chr1(.):59280636-59282933	0.201
1_MACS_peak_800_lociStitched	chr1(.):59339890-59341331	0.2381
1_MACS_peak_801_lociStitched	chr1(.):59368376-59370541	0.2448
1_MACS_peak_802_lociStitched	chr1(.):59433125-59435323	0.2042
3_MACS_peak_803_lociStitched	chr1(.):59473395-59487018	0.1535
1_MACS_peak_806_lociStitched	chr1(.):59612020-59613284	0.1982
1_MACS_peak_807_lociStitched	chr1(.):59761325-59763589	0.204
1_MACS_peak_808_lociStitched	chr1(.):60042915-60044273	0.2192
1_MACS_peak_809_lociStitched	chr1(.):60279540-60281463	0.1603
1_MACS_peak_810_lociStitched	chr1(.):60391809-60393059	0.1916
2_MACS_peak_811_lociStitched	chr1(.):61515386-61523712	0.1159
2_MACS_peak_813_lociStitched	chr1(.):61541339-61549533	0.1339
1_MACS_peak_815_lociStitched	chr1(.):61783726-61785523	0.1939
1_MACS_peak_816_lociStitched	chr1(.):61917911-61919915	0.1735
1_MACS_peak_817_lociStitched	chr1(.):62189965-62191686	0.1945
1_MACS_peak_818_lociStitched	chr1(.):62207311-62208507	0.1188
1_MACS_peak_819_lociStitched	chr1(.):62900931-62904441	0.2252
1_MACS_peak_820_lociStitched	chr1(.):63152978-63154852	0.0781
1_MACS_peak_821_lociStitched	chr1(.):63248934-63250721	0.217
1_MACS_peak_822_lociStitched	chr1(.):63265254-63267716	0.1711
1_MACS_peak_823_lociStitched	chr1(.):63275248-63277137	0.1501
2_MACS_peak_824_lociStitched	chr1(.):63782226-63788748	0.098
1_MACS_peak_826_lociStitched	chr1(.):63832478-63834341	0.2557
1_MACS_peak_827_lociStitched	chr1(.):63987712-63990713	0.2199
1_MACS_peak_828_lociStitched	chr1(.):64058299-64060479	0.1991
1_MACS_peak_829_lociStitched	chr1(.):64239516-64240118	0.0996
1_MACS_peak_830_lociStitched	chr1(.):64637418-64638984	0.2038
1_MACS_peak_831_lociStitched	chr1(.):64688847-64690115	0.185
1_MACS_peak_832_lociStitched	chr1(.):64935374-64936822	0.102
1_MACS_peak_833_lociStitched	chr1(.):65209738-65212097	0.124
1_MACS_peak_834_lociStitched	chr1(.):65292262-65293362	0.2266
1_MACS_peak_835_lociStitched	chr1(.):65329277-65330927	0.3165
1_MACS_peak_836_lociStitched	chr1(.):65363594-65364817	0.2024
1_MACS_peak_837_lociStitched	chr1(.):65430829-65434262	0.1732
1_MACS_peak_838_lociStitched	chr1(.):65452662-65454271	0.1236
1_MACS_peak_839_lociStitched	chr1(.):65467698-65469414	0.2032
1_MACS_peak_840_lociStitched	chr1(.):65509431-65511080	0.1725
1_MACS_peak_841_lociStitched	chr1(.):65531966-65534577	0.131
1_MACS_peak_842_lociStitched	chr1(.):65612905-65614741	0.105
1_MACS_peak_843_lociStitched	chr1(.):65719350-65721120	0.2457
1_MACS_peak_844_lociStitched	chr1(.):65884501-65887738	0.2002
1_MACS_peak_845_lociStitched	chr1(.):66169225-66170536	0.1518
1_MACS_peak_846_lociStitched	chr1(.):66277370-66278926	0.1986
1_MACS_peak_847_lociStitched	chr1(.):66633824-66635211	0.1977
1_MACS_peak_848_lociStitched	chr1(.):66712792-66713801	0.1776
3_MACS_peak_849_lociStitched	chr1(.):66736688-66750362	0.1882
1_MACS_peak_852_lociStitched	chr1(.):66766164-66767692	0.2058
1_MACS_peak_853_lociStitched	chr1(.):66796985-66803506	0.2334
1_MACS_peak_854_lociStitched	chr1(.):66814870-66816831	0.1682
2_MACS_peak_855_lociStitched	chr1(.):66839248-66847992	0.1786
1_MACS_peak_857_lociStitched	chr1(.):66896770-66898681	0.2044
1_MACS_peak_858_lociStitched	chr1(.):66910500-66912708	0.2332
1_MACS_peak_859_lociStitched	chr1(.):67197878-67199916	0.1187
2_MACS_peak_860_lociStitched	chr1(.):67222321-67226986	0.1846
1_MACS_peak_862_lociStitched	chr1(.):67234774-67236188	0.1764
1_MACS_peak_863_lociStitched	chr1(.):67243508-67245677	0.1797
1_MACS_peak_864_lociStitched	chr1(.):67317954-67319538	0.1656
2_MACS_peak_865_lociStitched	chr1(.):67389619-67400459	0.1405
1_MACS_peak_867_lociStitched	chr1(.):67467073-67468371	0.1347
3_MACS_peak_868_lociStitched	chr1(.):67477253-67483779	0.0988
1_MACS_peak_871_lociStitched	chr1(.):67517905-67520684	0.1361
1_MACS_peak_872_lociStitched	chr1(.):67680015-67681270	0.1696
1_MACS_peak_873_lociStitched	chr1(.):67805128-67806211	0.2085
1_MACS_peak_874_lociStitched	chr1(.):67878747-67879622	0.1096
1_MACS_peak_875_lociStitched	chr1(.):67894095-67897336	0.2322
1_MACS_peak_876_lociStitched	chr1(.):68029376-68030745	0.2077
1_MACS_peak_877_lociStitched	chr1(.):68117822-68119678	0.1892
1_MACS_peak_878_lociStitched	chr1(.):68150509-68153338	0.2212
1_MACS_peak_879_lociStitched	chr1(.):68201485-68202815	0.2402
1_MACS_peak_880_lociStitched	chr1(.):68214231-68216939	0.2074
1_MACS_peak_881_lociStitched	chr1(.):68224673-68226751	0.221
1_MACS_peak_882_lociStitched	chr1(.):68626312-68627605	0.1963
2_MACS_peak_883_lociStitched	chr1(.):68638806-68646429	0.1622
1_MACS_peak_885_lociStitched	chr1(.):68697343-68698785	0.1264
1_MACS_peak_886_lociStitched	chr1(.):68812691-68813695	0.1367
1_MACS_peak_887_lociStitched	chr1(.):68903228-68904543	0.0904
1_MACS_peak_888_lociStitched	chr1(.):68961559-68963460	0.1634
1_MACS_peak_889_lociStitched	chr1(.):70670343-70672643	0.1623
1_MACS_peak_890_lociStitched	chr1(.):70686350-70688482	0.1719
1_MACS_peak_891_lociStitched	chr1(.):70713374-70714537	0.1159
1_MACS_peak_892_lociStitched	chr1(.):70818526-70821305	0.2536
1_MACS_peak_893_lociStitched	chr1(.):70875651-70877644	0.149
1_MACS_peak_894_lociStitched	chr1(.):70982672-70984297	0.2074
1_MACS_peak_895_lociStitched	chr1(.):71545518-71547602	0.2195
1_MACS_peak_896_lociStitched	chr1(.):72109880-72111664	0.1657
1_MACS_peak_897_lociStitched	chr1(.):72144125-72145207	0.1487
1_MACS_peak_898_lociStitched	chr1(.):72171614-72172719	0.1081
1_MACS_peak_899_lociStitched	chr1(.):72219326-72220031	0.0766
1_MACS_peak_900_lociStitched	chr1(.):72294758-72296041	0.1542
1_MACS_peak_901_lociStitched	chr1(.):72748433-72749724	0.1656
1_MACS_peak_902_lociStitched	chr1(.):73033226-73034479	0.1745
