REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
4_MACS_peak_19404_lociStitched	chr2	232534682	232552854	4	9054	22089.8832	815	1		PTMA,MIR1244-1	PTMA	815	1
5_MACS_peak_15716_lociStitched	chr19	10974780	10990981	5	9400	19510.8643	816	1	C19orf38,CARM1	C19orf52,MIR199A1,TMED1,YIPF2	CARM1	816	1
4_MACS_peak_29164_lociStitched	chr6	148778268	148795374	4	9008	22046.2128	819	1	SASH1		SASH1	819	1
1_MACS_peak_8305_lociStitched	chr12	122515405	122522657	1	7253	30427.2164	820	1	MLXIP		MLXIP	820	1
1_MACS_peak_15078_lociStitched	chr18	49917364	49924743	1	7380	29921.845	821	1	DCC		DCC	821	1
2_MACS_peak_16301_lociStitched	chr19	39338198	39348938	2	7979	27423.516	822	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	822	1
3_MACS_peak_15803_lociStitched	chr19	13042925	13058416	3	8902	22554.896	823	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	823	1
2_MACS_peak_15350_lociStitched	chr19	1018228	1029843	2	8017	27130.317	825	1	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	CNN2	825	1
4_MACS_peak_30649_lociStitched	chr7	104938035	104952336	4	9444	18588.4398	827	1	SRPK2	SRPK2	SRPK2	827	1
4_MACS_peak_5688_lociStitched	chr11	62312044	62328638	4	9291	19662.2306	829	1	AHNAK,EEF1G	TUT1,MTA2	AHNAK	829	1
1_MACS_peak_11471_lociStitched	chr15	93423610	93431898	1	8289	25573.4528	831	1	LOC100507217	CHD2,MIR3175	LOC100507217	831	1
2_MACS_peak_32309_lociStitched	chr8	95953473	95963566	2	9372	18838.5845	832	1	TP53INP1	CCNE2	TP53INP1	832	1
2_MACS_peak_26794_lociStitched	chr5	139718284	139727667	2	9277	19541.9741	833	1	HBEGF	SLC4A9,PFDN1	HBEGF	833	1
2_MACS_peak_5945_lociStitched	chr11	68032252	68041694	2	7850	27476.22	836	1	C11orf24	LRP5	C11orf24	836	1
1_MACS_peak_3628_lociStitched	chr10	17268315	17275644	1	7330	29610.6258	837	1	VIM	TRDMT1	VIM	837	1
2_MACS_peak_23480_lociStitched	chr3	169887543	169900321	2	9178	20052.5154	838	1	PHC3	PRKCI	PHC3	838	1
3_MACS_peak_27717_lociStitched	chr6	26214661	26225317	3	9314	19009.2384	839	1	HIST1H2AE,HIST1H2BG	HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H2BI,HIST1H4D,HIST1H2AD,HIST1H3D,HIST1H1D,HIST1H4G,HIST1H3F,HIST1H3G	HIST1H2AE	839	1
2_MACS_peak_28767_lociStitched	chr6	109774597	109783863	2	8662	23298.4304	840	1	MICAL1,ZBTB24	SMPD2,PPIL6,ZBTB24	MICAL1	840	1
2_MACS_peak_14577_lociStitched	chr17	80405776	80417975	2	8132	25966.7914	841	1	NARF,C17orf62	HEXDC,C17orf101	C17orf62	841	1
2_MACS_peak_15444_lociStitched	chr19	2696391	2703560	2	7160	30066.786	843	1	GNG7	DIRAS1,SLC39A3	GNG7	843	1
3_MACS_peak_33967_lociStitched	chr9	112809784	112828920	3	9152	19937.7984	844	1	PALM2-AKAP2,AKAP2		AKAP2	844	1
4_MACS_peak_30283_lociStitched	chr7	76008237	76027607	4	9180	19356.441	850	1	ZP3,SRCRB4D	ZP3,YWHAG	ZP3	850	1
2_MACS_peak_32850_lociStitched	chr8	141597859	141609326	2	9044	20200.2672	851	1	EIF2C2		EIF2C2	851	1
1_MACS_peak_14633_lociStitched	chr18	2635489	2643843	1	8355	24331.025	852	1		SMCHD1,LOC645158	LOC645158	852	1
1_MACS_peak_6527_lociStitched	chr11	118559970	118568696	1	8727	22164.9126	853	1		TREH	TREH	853	1
4_MACS_peak_7446_lociStitched	chr12	53763886	53777645	4	9043	20074.381	854	1	SP1	AMHR2,AAAS,SP7	SP1	854	1
1_MACS_peak_16983_lociStitched	chr2	5834629	5842845	1	8217	24939.668	855	1	SOX11		SOX11	855	1
1_MACS_peak_34124_lociStitched	chr9	126027411	126036082	1	8672	22406.7311	856	1	STRBP		STRBP	856	1
3_MACS_peak_10793_lociStitched	chr15	52965863	52977017	3	8931	20764.2864	857	1	KIAA1370		KIAA1370	857	1
2_MACS_peak_28465_lociStitched	chr6	80245627	80256605	2	9109	19359.703	860	1	LCA5		LCA5	860	1
1_MACS_peak_32000_lociStitched	chr8	66857650	66866246	1	8597	22690.8612	861	1			DNAJC5B	861	1
2_MACS_peak_19854_lociStitched	chr20	30918700	30926750	2	7972	25993.45	862	1	KIF3B	ASXL1	ASXL1	862	1
1_MACS_peak_30644_lociStitched	chr7	104765636	104773343	1	7708	27201.0858	863	1	SRPK2		MLL5	863	1
3_MACS_peak_1809_lociStitched	chr1	147070508	147084355	3	8840	21046.0553	864	1	BCL9		BCL9	864	1
1_MACS_peak_17949_lociStitched	chr2	86842975	86851705	1	8731	21631.194	866	1	RNF103-VPS24,RNF103		RNF103	866	1
1_MACS_peak_13838_lociStitched	chr17	43387533	43395718	1	8186	24707.241	867	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	867	1
2_MACS_peak_32717_lociStitched	chr8	126647768	126661206	2	9140	18798.4182	868	1			TRIB1	868	1
3_MACS_peak_5716_lociStitched	chr11	62618404	62629372	3	9241	17988.6168	869	1	SLC3A2,SNHG1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD27,SNORD28,SNORD26,SNORD25	SLC3A2,NXF1,STX5,WDR74	SLC3A2	869	1
2_MACS_peak_16508_lociStitched	chr19	45921516	45932761	2	9143	18594.732	870	1	ERCC1	CD3EAP,FOSB,ERCC2,PPP1R13L	ERCC1	870	1
2_MACS_peak_595_lociStitched	chr1	28826945	28837940	2	8526	22628.8095	872	1	RCC1,SNHG3	RCC1,TRNAU1AP	RCC1	872	1
3_MACS_peak_1903_lociStitched	chr1	151019650	151032927	3	8644	21731.7936	874	1	BNIPL,C1orf56,MLLT11,CDC42SE1	PRUNE,GABPB2,FAM63A	CDC42SE1	874	1
1_MACS_peak_3610_lociStitched	chr10	15826749	15834794	1	8046	25042.476	875	1	FAM188A		ITGA8	875	1
3_MACS_peak_20005_lociStitched	chr20	35698603	35710901	3	7880	25840.5576	876	1	RBL1		RBL1	876	1
1_MACS_peak_34327_lociStitched	chr9	134126600	134133762	1	7163	28871.4544	878	1	FAM78A	PPAPDC3	FAM78A	878	1
3_MACS_peak_5529_lociStitched	chr11	46136991	46149452	3	8627	21731.984	879	1	PHF21A		PHF21A	879	1
1_MACS_peak_14222_lociStitched	chr17	65641820	65649828	1	8009	25020.1952	882	1	PITPNC1		NOL11	882	1
1_MACS_peak_25147_lociStitched	chr4	153451331	153460053	1	8723	20978.1544	883	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	883	1
2_MACS_peak_14698_lociStitched	chr18	9135127	9148214	2	8658	21304.3273	884	1	ANKRD12	NDUFV2	ANKRD12	884	1
2_MACS_peak_28560_lociStitched	chr6	89948586	89957328	2	8408	22764.168	886	1		GABRR1	GABRR1	886	1
3_MACS_peak_18586_lociStitched	chr2	158324326	158338024	3	8433	22608.549	887	1		CYTIP	CYTIP	887	1
2_MACS_peak_30870_lociStitched	chr7	128572420	128582395	2	7210	28369.8975	889	1	IRF5	KCP	IRF5	889	1
2_MACS_peak_16624_lociStitched	chr19	49135778	49150260	2	8605	21376.8802	891	1	SEC1,DBP,CA11	SPACA4,SPHK2,FUT2,FAM83E,RPL18,NTN5	SEC1	891	1
1_MACS_peak_15599_lociStitched	chr19	7399437	7406961	1	7525	26968.2732	892	1			ARHGEF18	892	1
2_MACS_peak_26335_lociStitched	chr5	95285116	95298415	2	8879	19367.3337	894	1	ELL2		ELL2	894	1
2_MACS_peak_27266_lociStitched	chr5	175962178	175971634	2	8158	23768.6016	895	1	CDHR2,RNF44	CDHR2	RNF44	895	1
2_MACS_peak_9290_lociStitched	chr14	20955470	20968311	2	8917	18986.7026	896	1		APEX1,PNP,RNASE10,OSGEP,TMEM55B	RNASE10	896	1
2_MACS_peak_15059_lociStitched	chr18	48718583	48725588	2	6991	28850.793	897	1	MEX3C		MEX3C	897	1
1_MACS_peak_33152_lociStitched	chr9	20436847	20444637	1	7791	25389.168	900	1	MLLT3		MLLT3	900	1
2_MACS_peak_2270_lociStitched	chr1	164685471	164695473	2	8929	18663.732	901	1	PBX1		PBX1	901	1
2_MACS_peak_34425_lociStitched	chr9	139130131	139138421	2	8004	24203.484	903	1	QSOX2	LHX3	QSOX2	903	1
3_MACS_peak_35697_lociStitched	chrX	153706312	153720150	3	8796	19407.795	904	1	LAGE3,UBL4A,SLC10A3	ATP6AP1,GDI1,FAM50A,PLXNA3,FAM3A	UBL4A	904	1
3_MACS_peak_11596_lociStitched	chr16	684795	700620	3	8895	18682.995	905	1	FAM195A,WDR90,C16orf13	RAB40C,WFIKKN1,RHOT2,RHBDL1,STUB1,JMJD8,WDR24	FAM195A	905	1
2_MACS_peak_10817_lociStitched	chr15	55692952	55701750	2	8757	19608.1026	907	1	FLJ27352,CCPG1	MIR628	CCPG1	907	1
3_MACS_peak_23886_lociStitched	chr4	1711820	1725230	3	8840	18961.74	908	1	TACC3,SLBP,TMEM129	FAM53A	SLBP	908	1
1_MACS_peak_21765_lociStitched	chr3	13050489	13059007	1	8519	21078.6428	910	1	IQSEC1	IQSEC1	IQSEC1	910	1
4_MACS_peak_1534_lociStitched	chr1	110356839	110369765	4	8345	22103.46	912	1			EPS8L3	912	1
2_MACS_peak_26377_lociStitched	chr5	100182329	100194181	2	8599	20469.5892	914	1	ST8SIA4	ST8SIA4	ST8SIA4	914	1
2_MACS_peak_14184_lociStitched	chr17	62490198	62504944	2	8772	19265.649	915	1	CCDC45,POLG2,DDX5	C17orf60	POLG2	915	1
5_MACS_peak_13160_lociStitched	chr17	8053373	8067059	5	8830	18820.9872	916	1	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	916	1
1_MACS_peak_34789_lociStitched	chrX	40171321	40180047	1	8727	19510.4634	919	1			BCOR	919	1
3_MACS_peak_31111_lociStitched	chr7	150100203	150113287	3	7538	26093.4212	920	1	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	920	1
2_MACS_peak_33535_lociStitched	chr9	73026576	73036688	2	7736	25131.3536	921	1	KLF9		KLF9	921	1
2_MACS_peak_15625_lociStitched	chr19	7980316	7991605	2	7811	24730.8123	923	1	LOC645781,SNAPC2,CTXN1,TIMM44	LRRC8E,MAP2K7,FLJ22184,LOC388499	SNAPC2	923	1
3_MACS_peak_21596_lociStitched	chr22	50322785	50331366	3	7768	24891.7648	924	1		CRELD2,PIM3,ALG12	CRELD2	924	1
3_MACS_peak_35689_lociStitched	chrX	153616053	153629018	3	8009	23562.591	928	1	RPL10,SNORA70	EMD,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	928	1
1_MACS_peak_34033_lociStitched	chr9	117349043	117356657	1	7615	25498.5246	930	1	ATP6V1G1	C9orf91	ATP6V1G1	930	1
3_MACS_peak_3898_lociStitched	chr10	37773734	37786119	3	8311	21823.6085	931	1			MTRNR2L7	931	1
2_MACS_peak_8151_lociStitched	chr12	113414329	113427323	2	7826	24432.6182	932	1	OAS2	OAS3	OAS2	932	1
2_MACS_peak_22960_lociStitched	chr3	124501695	124511679	2	8728	19101.3888	933	1	ITGB5		UMPS	933	1
1_MACS_peak_15418_lociStitched	chr19	2234685	2242199	1	7515	25836.1376	935	1	SF3A2,PLEKHJ1	AMH,MIR4321,OAZ1,MIR1227,JSRP1,C19orf35	SF3A2	935	1
3_MACS_peak_33720_lociStitched	chr9	93312763	93323368	3	8346	21506.94	936	1	LOC340515		LOC340515	936	1
3_MACS_peak_27959_lociStitched	chr6	33279557	33292217	3	8411	20845.956	941	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	941	1
4_MACS_peak_16216_lociStitched	chr19	36230671	36240541	4	8189	21962.724	945	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	945	1
2_MACS_peak_26504_lociStitched	chr5	118357685	118370204	2	7570	25140.6558	947	1		DMXL1,DTWD2	DTWD2	947	1
1_MACS_peak_32814_lociStitched	chr8	134579223	134586595	1	7373	25984.0884	949	1	ST3GAL1		ST3GAL1	949	1
1_MACS_peak_26291_lociStitched	chr5	90673603	90681081	1	7479	25485.7718	950	1	LOC100129716,ARRDC3		LOC100129716	950	1
2_MACS_peak_11153_lociStitched	chr15	75491285	75502878	2	7632	24725.5504	951	1	C15orf39	GOLGA6C	C15orf39	951	1
3_MACS_peak_33604_lociStitched	chr9	82179650	82189280	3	8525	19656.756	952	1	TLE4		TLE4	952	1
2_MACS_peak_11065_lociStitched	chr15	72518102	72530512	2	8620	18941.383	954	1	PKM2	GRAMD2,PARP6	PKM2	954	1
2_MACS_peak_15913_lociStitched	chr19	16221569	16231888	2	8558	19205.7228	959	1	RAB8A	TPM4,HSH2D	RAB8A	959	1
1_MACS_peak_23306_lociStitched	chr3	150476777	150485042	1	8266	21008.8035	962	1	SIAH2		SIAH2	962	1
4_MACS_peak_16683_lociStitched	chr19	50369595	50382361	4	8089	22013.6904	963	1	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	963	1
2_MACS_peak_28157_lociStitched	chr6	43593571	43604883	2	8071	22019.9392	965	1	MAD2L1BP,GTPBP2	POLH,RSPH9,XPO5	MAD2L1BP	965	1
1_MACS_peak_29066_lociStitched	chr6	139690357	139698092	1	7736	23741.809	969	1	CITED2		CITED2	969	1
1_MACS_peak_6608_lociStitched	chr11	122613303	122621430	1	8128	21586.9374	970	1	UBASH3B		UBASH3B	970	1
2_MACS_peak_2284_lociStitched	chr1	165697820	165711283	2	8032	22106.246	974	1	TMCO1	LOC440700,ALDH9A1	TMCO1	974	1
1_MACS_peak_7355_lociStitched	chr12	49758970	49765961	1	6992	26913.2527	980	1	SPATS2	TROAP,DNAJC22,LOC100335030,C1QL4	SPATS2	980	1
2_MACS_peak_25500_lociStitched	chr5	1487623	1500392	2	8080	21585.9945	983	1	LPCAT1	SLC6A3	LPCAT1	983	1
2_MACS_peak_2057_lociStitched	chr1	155980972	155991467	2	7998	22053.1435	984	1	SSR2	ROBLD3,RAB25,ARHGEF2,UBQLN4	SSR2	984	1
2_MACS_peak_4358_lociStitched	chr10	90143999	90152811	2	8298	20178.5988	985	1	RNLS		RNLS	985	1
2_MACS_peak_1776_lociStitched	chr1	145469233	145480395	2	8139	21151.99	986	1	ANKRD34A,LIX1L,POLR3GL	TXNIP,RBM8A,PEX11B,ITGA10,GNRHR2	LIX1L	986	1
1_MACS_peak_5148_lociStitched	chr11	8703110	8711542	1	8433	19277.2384	987	1	RPL27A,SNORA3,SNORA45	TRIM66	SNORA45	987	1
2_MACS_peak_34240_lociStitched	chr9	130828448	130836677	2	8224	20560.9794	990	1	SLC25A25,NAIF1	SLC25A25,LOC100289019	SLC25A25	990	1
1_MACS_peak_19230_lociStitched	chr2	216973050	216980800	1	7751	23232.175	991	1	XRCC5	TMEM169,PECR	XRCC5	991	1
1_MACS_peak_22901_lociStitched	chr3	121510404	121518387	1	7984	21910.1418	993	1	IQCB1	EAF2,GOLGB1	IQCB1	993	1
2_MACS_peak_15026_lociStitched	chr18	47012107	47020668	2	8469	18826.4951	994	1	MIR1539,C18orf32,RPL17-C18ORF32,RPL17,U58,SNORD58C,SNORD58A,SNORD58B	DYM	SNORD58C	994	1
2_MACS_peak_27652_lociStitched	chr6	21586795	21597692	2	7407	24793.9441	995	1	SOX4		SOX4	995	1
2_MACS_peak_19523_lociStitched	chr2	241517571	241528207	2	7905	22262.2116	996	1	RNPEPL1,CAPN10	DUSP28,GPR35,ANKMY1	CAPN10	996	1
2_MACS_peak_5806_lociStitched	chr11	65148252	65157699	2	8213	20397.9624	997	1	FRMD8,SLC25A45	DPF2,TIGD3,NEAT1	FRMD8	997	1
2_MACS_peak_11793_lociStitched	chr16	9164868	9174051	2	8525	18117.1407	999	1		C16orf72	C16orf72	999	1
1_MACS_peak_380_lociStitched	chr1	21615653	21623774	1	8122	20721.5436	1004	1	ECE1	ECE1	ECE1	1004	1
2_MACS_peak_1998_lociStitched	chr1	154574434	154582640	2	8169	20396.013	1005	1	ADAR	CHRNB2,UBE2Q1	ADAR	1005	1
1_MACS_peak_20285_lociStitched	chr20	49567915	49576088	1	8174	20348.3181	1006	1	MOCS3,DPM1	ADNP	DPM1	1006	1
2_MACS_peak_25411_lociStitched	chr4	186391567	186404557	2	8379	18964.101	1007	1	CCDC110	C4orf47,UFSP2	CCDC110	1007	1
1_MACS_peak_4837_lociStitched	chr10	125155794	125163652	1	7859	22018.116	1010	1			BUB3	1010	1
1_MACS_peak_22101_lociStitched	chr3	45634121	45642188	1	8068	20785.4322	1012	1	LIMD1		LIMD1	1012	1
2_MACS_peak_3095_lociStitched	chr1	226919086	226928585	2	7660	23017.0269	1013	1	ITPKB		ITPKB	1013	1
2_MACS_peak_19467_lociStitched	chr2	236402168	236412304	2	8264	19402.3312	1015	1	AGAP1		AGAP1	1015	1
1_MACS_peak_21373_lociStitched	chr22	39145854	39153770	1	7917	21521.2292	1016	1	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	1016	1
2_MACS_peak_23053_lociStitched	chr3	128994700	129003536	2	8247	19491.3324	1018	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	1018	1
1_MACS_peak_22791_lociStitched	chr3	111804420	111812586	1	8167	19873.5942	1020	1	C3orf52	TMPRSS7,MIR567,GCET2	C3orf52	1020	1
2_MACS_peak_331_lociStitched	chr1	17221283	17233185	2	7006	25853.5244	1021	1		CROCC	CROCC	1021	1
3_MACS_peak_35466_lociStitched	chrX	129298190	129310940	3	8264	19202.775	1023	1	RAB33A,AIFM1	AIFM1	RAB33A	1023	1
1_MACS_peak_24634_lociStitched	chr4	87854874	87862871	1	7998	20789.0012	1026	1	AFF1	C4orf36	AFF1	1026	1
3_MACS_peak_34034_lociStitched	chr9	117372422	117382334	3	7805	21865.872	1027	1	C9orf91	ATP6V1G1	C9orf91	1027	1
2_MACS_peak_15779_lociStitched	chr19	12713727	12726317	2	7864	21504.979	1028	1	ZNF791,ZNF490		ZNF490	1028	1
3_MACS_peak_11737_lociStitched	chr16	4555189	4568229	3	7844	21592.936	1029	1	HMOX2,C16orf5	LOC342346,NMRAL1	HMOX2	1029	1
1_MACS_peak_14957_lociStitched	chr18	42336058	42343071	1	7014	25645.1384	1030	1	SETBP1		SETBP1	1030	1
3_MACS_peak_7581_lociStitched	chr12	58225048	58241319	3	8094	20049.1262	1032	1	CTDSP2	TSFM,AVIL,MIR26A2	CTDSP2	1032	1
1_MACS_peak_12772_lociStitched	chr16	81684551	81692230	1	7680	22375.8381	1033	1	CMIP		PLCG2	1033	1
2_MACS_peak_31437_lociStitched	chr8	17779312	17787104	2	7718	22102.7872	1036	1	PCM1	FGL1	PCM1	1036	1
1_MACS_peak_2854_lociStitched	chr1	207992783	208000307	1	7525	23100.9372	1037	1	LOC148696	MIR29C,MIR29B2	LOC148696	1037	1
1_MACS_peak_25472_lociStitched	chr5	217093	225094	1	8002	20314.539	1040	1	SDHA,CCDC127	LRRC14B,PDCD6	SDHA	1040	1
2_MACS_peak_27860_lociStitched	chr6	30474539	30485231	2	7492	23079.7512	1044	1		HLA-E,PRR3,GNL1	HLA-E	1044	1
3_MACS_peak_29941_lociStitched	chr7	45065060	45077016	3	8087	19678.3804	1045	1	CCM2	MYO1G,SNORA9,C7orf40	CCM2	1045	1
1_MACS_peak_12890_lociStitched	chr16	88617426	88624755	1	7330	23754.7548	1048	1		ZC3H18	ZC3H18	1048	1
2_MACS_peak_21555_lociStitched	chr22	46447487	46455376	2	7427	23071.3805	1050	1	LOC150381,C22orf26	LOC730668,LOC400931,MIR3619,LOC100271722	C22orf26	1050	1
3_MACS_peak_19254_lociStitched	chr2	219259800	219272580	3	7733	21325.986	1053	1	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	MIR26B	1053	1
2_MACS_peak_6441_lociStitched	chr11	113050406	113062524	2	8233	18121.2572	1054	1	NCAM1		LOC100288346	1054	1
2_MACS_peak_29601_lociStitched	chr7	22600270	22610435	2	7445	22557.1515	1058	1			MGC87042	1058	1
1_MACS_peak_31789_lociStitched	chr8	42944361	42951682	1	7322	23004.7783	1060	1	SGK196	FNTA,HGSNAT	SGK196	1060	1
2_MACS_peak_1748_lociStitched	chr1	143991626	144002385	2	8046	18854.0716	1061	1	SRGAP2P2		SRGAP2P2	1061	1
2_MACS_peak_14530_lociStitched	chr17	79476205	79487126	2	7897	19787.7599	1062	1	ACTG1	FSCN2,C17orf70	ACTG1	1062	1
1_MACS_peak_11472_lociStitched	chr15	93442777	93450588	1	7812	20195.3405	1066	1	CHD2,MIR3175	LOC100507217	MIR3175	1066	1
2_MACS_peak_21872_lociStitched	chr3	23846848	23855007	2	8041	18668.6079	1067	1	UBE2E1		UBE2E1	1067	1
3_MACS_peak_12375_lociStitched	chr16	53123597	53135023	3	7957	18984.299	1076	1	CHD9		CHD9	1076	1
3_MACS_peak_15741_lociStitched	chr19	11484219	11493736	3	7870	19519.367	1077	1	C19orf39,EPOR	CCDC159,LPPR2,RAB3D,TMEM205,RGL3	C19orf39	1077	1
1_MACS_peak_32810_lociStitched	chr8	134508367	134516053	1	7687	20546.9838	1078	1	ST3GAL1		ST3GAL1	1078	1
2_MACS_peak_11627_lociStitched	chr16	1820373	1833916	2	7684	20460.7644	1082	1	EME2,NUBP2,NME3,MRPS34,SPSB3	MIR3177,FAHD1,IGFALS,HAGH	EME2	1082	1
3_MACS_peak_10325_lociStitched	chr15	22540020	22553788	3	7791	19799.7608	1084	1	REREP3		REREP3	1084	1
1_MACS_peak_28693_lociStitched	chr6	106439510	106447230	1	7721	20149.972	1085	1			PRDM1	1085	1
4_MACS_peak_5700_lociStitched	chr11	62431574	62449026	4	7930	18657.9332	1092	1	METTL12,SNORA57,C11orf83,C11orf48,UBXN1	GNG3,TTC9C,B3GAT3,GANAB,INTS5,LRRN4CL,BSCL2,HNRNPUL2	C11orf48	1092	1
2_MACS_peak_25552_lociStitched	chr5	6445544	6454349	2	7725	19811.25	1098	1	UBE2QL1		UBE2QL1	1098	1
2_MACS_peak_2174_lociStitched	chr1	160591140	160603389	2	7677	20009.9664	1102	1	SLAMF1	CD84	SLAMF1	1102	1
1_MACS_peak_32730_lociStitched	chr8	128745809	128753504	1	7696	19862.334	1103	1	MYC		MYC	1103	1
1_MACS_peak_18255_lociStitched	chr2	114642952	114650342	1	7391	21554.413	1104	1	ACTR3		ACTR3	1104	1
1_MACS_peak_13311_lociStitched	chr17	18085068	18092105	1	7038	23167.2114	1106	1	ALKBH5	LLGL1	ALKBH5	1106	1
1_MACS_peak_30904_lociStitched	chr7	130788981	130796236	1	7256	22083.4945	1107	1	MKLN1,FLJ43663		FLJ43663	1107	1
1_MACS_peak_29856_lociStitched	chr7	39987357	39994461	1	7105	22625.5296	1113	1	CDK13		CDK13	1113	1
1_MACS_peak_7144_lociStitched	chr12	31737600	31744661	1	7062	22749.8359	1115	1	DENND5B		DENND5B	1115	1
1_MACS_peak_26156_lociStitched	chr5	76031200	76038764	1	7565	20049.8948	1116	1	F2R	NCRUPAR	F2R	1116	1
1_MACS_peak_6150_lociStitched	chr11	82866498	82874061	1	7564	19874.0514	1119	1	PCF11	ANKRD42	PCF11	1119	1
1_MACS_peak_23318_lociStitched	chr3	152015013	152022869	1	7857	17993.3824	1121	1	MBNL1	LOC401093,TMEM14E	MBNL1	1121	1
2_MACS_peak_28280_lociStitched	chr6	52393003	52404080	2	7438	20541.1888	1122	1	TRAM2		TRAM2	1122	1
2_MACS_peak_27506_lociStitched	chr6	10403479	10414979	2	7269	21413	1123	1	LOC100130275,TFAP2A	C6orf218	LOC100130275	1123	1
1_MACS_peak_4714_lociStitched	chr10	112677475	112685247	1	7773	18227.6716	1129	1	SHOC2,NCRNA00081	PDCD4,LOC282997,RPL13AP6	SHOC2	1129	1
2_MACS_peak_12221_lociStitched	chr16	30661240	30672474	2	7104	21806.3174	1134	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	1134	1
1_MACS_peak_33041_lociStitched	chr9	5625980	5633174	1	7195	21225.897	1138	1	KIAA1432	KIAA1432	KIAA1432	1138	1
1_MACS_peak_16613_lociStitched	chr19	48946374	48953949	1	7576	19042.035	1139	1	GRIN2D,GRWD1	KCNJ14,CYTH2	GRWD1	1139	1
2_MACS_peak_14491_lociStitched	chr17	77809608	77818972	2	7253	20847.0732	1142	1	CBX4	CBX8	CBX4	1142	1
2_MACS_peak_23540_lociStitched	chr3	176912489	176920424	2	7064	21699.051	1146	1	TBL1XR1		TBL1XR1	1146	1
3_MACS_peak_6016_lociStitched	chr11	72523321	72540441	3	7650	18212.256	1151	1	ATG16L2	STARD10	ATG16L2	1151	1
1_MACS_peak_23412_lociStitched	chr3	160116107	160123590	1	7484	19161.7181	1157	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	1157	1
2_MACS_peak_22713_lociStitched	chr3	101438436	101446079	2	7113	21172.6386	1161	1	CEP97	LOC100009676,LOC285359,ZBTB11,RPL24	CEP97	1161	1
2_MACS_peak_16667_lociStitched	chr19	49989759	50001663	2	7527	18815.4624	1162	1	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1,MIR150	SNORD35A	1162	1
2_MACS_peak_4547_lociStitched	chr10	102818878	102828020	2	7037	21512.0402	1164	1	KAZALD1	SFXN3,PDZD7	KAZALD1	1164	1
2_MACS_peak_17270_lociStitched	chr2	28612350	28619728	2	7193	20649.5464	1167	1	FOSL2		FOSL2	1167	1
3_MACS_peak_20489_lociStitched	chr20	62256834	62274449	3	7349	19651.294	1170	1	GMEB2,STMN3	RTEL1	GMEB2	1170	1
3_MACS_peak_12201_lociStitched	chr16	30378510	30390983	3	7510	18679.5648	1171	1	MYLPF,TBC1D10B,SEPT1	ZNF48,ZNF771,LOC595101,CD2BP2	MYLPF	1171	1
2_MACS_peak_26695_lociStitched	chr5	133978074	133987156	2	7549	18406.4894	1175	1	SEC24A	SAR1B	SEC24A	1175	1
1_MACS_peak_16019_lociStitched	chr19	19173390	19180951	1	7562	18254.5223	1180	1	SLC25A42	ARMC6,SUGP2	SLC25A42	1180	1
3_MACS_peak_12235_lociStitched	chr16	30952777	30970581	3	7260	19803.3892	1186	1	FBXL19,ORAI3,SETD1A	MIR762,CTF1,HSD3B7,BCL7C,NCRNA00095	ORAI3	1186	1
1_MACS_peak_11160_lociStitched	chr15	75741882	75749130	1	7249	19820.3808	1188	1	SIN3A		SIN3A	1188	1
2_MACS_peak_25513_lociStitched	chr5	1791583	1802640	2	7332	19013.6172	1195	1	NDUFS6,MRPL36		MRPL36	1195	1
1_MACS_peak_3354_lociStitched	chr1	245022833	245030066	1	7234	19343.9352	1204	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	1204	1
