#H929_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/H929_H3K27ac_ROSE/H929_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by H929_jia.bam
#Using cutoff of 17919.36 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam	enhancerRank	isStretch
4_MACS_peak_13936_lociStitched	chr17	46907738	46919531	4	7447	9080.61	1223	1
3_MACS_peak_4797_lociStitched	chr10	121063820	121075962	3	7446	15234.5674	1224	1
2_MACS_peak_29601_lociStitched	chr7	22600270	22610435	2	7445	22557.1515	1225	1
2_MACS_peak_28280_lociStitched	chr6	52393003	52404080	2	7438	20541.1888	1226	1
2_MACS_peak_19621_lociStitched	chr20	3819312	3828989	2	7437	11196.289	1227	1
2_MACS_peak_22796_lociStitched	chr3	111965091	111974037	2	7433	11917.8612	1228	1
3_MACS_peak_8712_lociStitched	chr13	42613654	42630761	3	7432	11711.4522	1229	1
2_MACS_peak_21555_lociStitched	chr22	46447487	46455376	2	7427	23071.3805	1230	1
4_MACS_peak_33360_lociStitched	chr9	37290432	37303489	4	7426	5053.059	1231	1
2_MACS_peak_17350_lociStitched	chr2	37310109	37320710	2	7422	11163.9131	1232	1
3_MACS_peak_30495_lociStitched	chr7	99062654	99078344	3	7421	10622.13	1233	1
3_MACS_peak_11025_lociStitched	chr15	70042018	70054032	3	7418	9694.0966	1234	1
3_MACS_peak_16616_lociStitched	chr19	48992633	49005911	3	7413	10988.8728	1235	1
1_MACS_peak_31787_lociStitched	chr8	42872395	42879806	1	7412	13126.3632	1236	1
2_MACS_peak_27652_lociStitched	chr6	21586795	21597692	2	7407	24793.9441	1237	1
1_MACS_peak_16562_lociStitched	chr19	47285221	47292626	1	7406	39778.179	1238	1
2_MACS_peak_24599_lociStitched	chr4	83810677	83823145	2	7406	12036.6072	1239	1
1_MACS_peak_11142_lociStitched	chr15	75334006	75341410	1	7405	42301.2732	1240	1
2_MACS_peak_30787_lociStitched	chr7	120627882	120638947	2	7405	6551.5865	1241	1
2_MACS_peak_17397_lociStitched	chr2	38973041	38982107	2	7404	13698.726	1242	1
5_MACS_peak_26861_lociStitched	chr5	142099883	142115203	5	7395	6294.988	1243	1
4_MACS_peak_27689_lociStitched	chr6	25366776	25378780	4	7392	9072.6232	1244	1
1_MACS_peak_18255_lociStitched	chr2	114642952	114650342	1	7391	21554.413	1245	1
3_MACS_peak_23749_lociStitched	chr3	193848463	193860131	3	7391	7961.0764	1246	1
3_MACS_peak_19457_lociStitched	chr2	235391906	235406588	3	7387	7141.3248	1247	1
4_MACS_peak_4988_lociStitched	chr11	308124	319606	4	7381	12067.582	1248	1
1_MACS_peak_15078_lociStitched	chr18	49917364	49924743	1	7380	29921.845	1249	1
4_MACS_peak_35129_lociStitched	chrX	75362655	75372134	4	7379	9679.9548	1250	1
2_MACS_peak_34030_lociStitched	chr9	117258799	117268509	2	7378	17271.177	1251	1
1_MACS_peak_32814_lociStitched	chr8	134579223	134586595	1	7373	25984.0884	1252	1
1_MACS_peak_25371_lociStitched	chr4	185301079	185308446	1	7368	32728.6342	1253	1
1_MACS_peak_19742_lociStitched	chr20	17945723	17953088	1	7366	11764.851	1254	1
2_MACS_peak_30737_lociStitched	chr7	114561908	114573216	2	7357	14371.3372	1255	1
5_MACS_peak_34609_lociStitched	chrX	13670409	13688010	5	7357	8400.9573	1256	1
1_MACS_peak_15389_lociStitched	chr19	1646622	1653976	1	7355	49377.6976	1257	1
3_MACS_peak_6301_lociStitched	chr11	102317291	102328037	3	7354	16813.1916	1258	1
3_MACS_peak_20489_lociStitched	chr20	62256834	62274449	3	7349	19651.294	1259	1
1_MACS_peak_9980_lociStitched	chr14	89891541	89898885	1	7345	17840.7792	1260	1
4_MACS_peak_5060_lociStitched	chr11	2905520	2924800	4	7342	7877.808	1261	1
3_MACS_peak_17274_lociStitched	chr2	28693787	28710083	3	7340	13698.4176	1262	1
4_MACS_peak_17982_lociStitched	chr2	89039483	89055821	4	7334	8275.197	1263	1
2_MACS_peak_25513_lociStitched	chr5	1791583	1802640	2	7332	19013.6172	1264	1
1_MACS_peak_12890_lociStitched	chr16	88617426	88624755	1	7330	23754.7548	1265	1
1_MACS_peak_3628_lociStitched	chr10	17268315	17275644	1	7330	29610.6258	1266	1
4_MACS_peak_14188_lociStitched	chr17	62784106	62796692	4	7324	7160.1754	1267	1
2_MACS_peak_2025_lociStitched	chr1	155106136	155113572	2	7323	32064.032	1268	1
1_MACS_peak_31789_lociStitched	chr8	42944361	42951682	1	7322	23004.7783	1269	1
2_MACS_peak_29196_lociStitched	chr6	151213204	151220585	2	7315	8067.433	1270	1
3_MACS_peak_9606_lociStitched	chr14	55564239	55575346	3	7315	12166.6078	1271	1
3_MACS_peak_14551_lociStitched	chr17	79978981	79996082	3	7314	8781.3635	1272	1
3_MACS_peak_1620_lociStitched	chr1	114521343	114536929	3	7313	12139.9354	1273	1
4_MACS_peak_19774_lociStitched	chr20	23329861	23344258	4	7311	10072.1412	1274	1
3_MACS_peak_541_lociStitched	chr1	27152486	27166862	3	7305	8259.012	1275	1
3_MACS_peak_10630_lociStitched	chr15	41708190	41722864	3	7302	12490.5088	1276	1
3_MACS_peak_18037_lociStitched	chr2	97192549	97205351	3	7300	17207.1682	1277	1
2_MACS_peak_11008_lociStitched	chr15	68515973	68523436	2	7297	15050.6321	1278	1
4_MACS_peak_31619_lociStitched	chr8	29133303	29150857	4	7296	9516.0234	1279	1
1_MACS_peak_9942_lociStitched	chr14	81992953	82000243	1	7291	16594.956	1280	1
4_MACS_peak_10401_lociStitched	chr15	28529339	28542885	4	7289	5827.4892	1281	1
2_MACS_peak_5188_lociStitched	chr11	10672857	10681000	2	7284	6463.9134	1282	1
3_MACS_peak_32731_lociStitched	chr8	128800640	128812547	3	7282	18345.1149	1283	1
3_MACS_peak_13347_lociStitched	chr17	19084253	19100704	3	7273	13600.0417	1284	1
2_MACS_peak_27506_lociStitched	chr6	10403479	10414979	2	7269	21413	1285	1
3_MACS_peak_11985_lociStitched	chr16	19116619	19129466	3	7266	11636.8126	1286	1
3_MACS_peak_12235_lociStitched	chr16	30952777	30970581	3	7260	19803.3892	1287	1
1_MACS_peak_7479_lociStitched	chr12	54671657	54678913	1	7257	16701.1352	1288	1
1_MACS_peak_30904_lociStitched	chr7	130788981	130796236	1	7256	22083.4945	1289	1
3_MACS_peak_14870_lociStitched	chr18	29659733	29674163	3	7255	15519.465	1290	1
1_MACS_peak_28728_lociStitched	chr6	108273452	108280704	1	7253	17223.5	1291	1
1_MACS_peak_8305_lociStitched	chr12	122515405	122522657	1	7253	30427.2164	1292	1
2_MACS_peak_14491_lociStitched	chr17	77809608	77818972	2	7253	20847.0732	1293	1
1_MACS_peak_11160_lociStitched	chr15	75741882	75749130	1	7249	19820.3808	1294	1
3_MACS_peak_3464_lociStitched	chr10	5620010	5632798	3	7248	5441.294	1295	1
2_MACS_peak_4219_lociStitched	chr10	77159170	77169977	2	7246	17674.8485	1296	1
2_MACS_peak_22409_lociStitched	chr3	61614804	61624944	2	7245	10321.506	1297	1
3_MACS_peak_32798_lociStitched	chr8	134214629	134231930	3	7242	14276.7852	1298	1
3_MACS_peak_8259_lociStitched	chr12	121265925	121280103	3	7237	8383.4514	1299	1
2_MACS_peak_4931_lociStitched	chr10	133972424	133981311	2	7236	10238.7127	1300	1
4_MACS_peak_2217_lociStitched	chr1	161493436	161511119	4	7236	19044.591	1301	1
2_MACS_peak_23372_lociStitched	chr3	156534015	156545216	2	7235	12042.1951	1302	1
1_MACS_peak_3354_lociStitched	chr1	245022833	245030066	1	7234	19343.9352	1303	1
1_MACS_peak_18149_lociStitched	chr2	109742383	109749613	1	7231	12749.382	1304	1
2_MACS_peak_22894_lociStitched	chr3	121263469	121272145	2	7230	11060.1648	1305	1
3_MACS_peak_21142_lociStitched	chr22	27054075	27071884	3	7221	9932.0793	1306	1
2_MACS_peak_31517_lociStitched	chr8	23074958	23084455	2	7219	15916.0223	1307	1
4_MACS_peak_4884_lociStitched	chr10	127471860	127487596	4	7219	8163.8368	1308	1
2_MACS_peak_5772_lociStitched	chr11	64539203	64547740	2	7215	13735.1793	1309	1
4_MACS_peak_15390_lociStitched	chr19	1660732	1672714	4	7215	14356.8324	1310	1
1_MACS_peak_4097_lociStitched	chr10	70846468	70853681	1	7214	10117.6751	1311	1
3_MACS_peak_10953_lociStitched	chr15	65587450	65598196	3	7214	9746.622	1312	1
2_MACS_peak_30870_lociStitched	chr7	128572420	128582395	2	7210	28369.8975	1313	1
2_MACS_peak_35276_lociStitched	chrX	106953480	106963065	2	7206	10621.1385	1314	1
2_MACS_peak_30042_lociStitched	chr7	55635201	55642924	2	7200	13984.8084	1315	1
1_MACS_peak_33041_lociStitched	chr9	5625980	5633174	1	7195	21225.897	1316	1
2_MACS_peak_32601_lociStitched	chr8	119534493	119543402	2	7195	8730.82	1317	1
3_MACS_peak_21984_lociStitched	chr3	36948969	36960669	3	7195	9756.63	1318	1
3_MACS_peak_13656_lociStitched	chr17	37351020	37363859	3	7195	16163.0171	1319	1
2_MACS_peak_23394_lociStitched	chr3	158068339	158075550	2	7193	11152.5326	1320	1
2_MACS_peak_17270_lociStitched	chr2	28612350	28619728	2	7193	20649.5464	1321	1
2_MACS_peak_784_lociStitched	chr1	39989080	39997406	2	7182	17687.7544	1322	1
3_MACS_peak_12018_lociStitched	chr16	21524032	21532369	3	7181	13020.7266	1323	1
2_MACS_peak_1574_lociStitched	chr1	111757447	111766120	2	7181	10660.8516	1324	1
2_MACS_peak_24539_lociStitched	chr4	77221701	77230388	2	7179	16973.5293	1325	1
1_MACS_peak_9299_lociStitched	chr14	21147632	21154800	1	7169	15072.8704	1326	1
1_MACS_peak_5042_lociStitched	chr11	1870538	1877704	1	7167	32033.4532	1327	1
1_MACS_peak_34327_lociStitched	chr9	134126600	134133762	1	7163	28871.4544	1328	1
2_MACS_peak_15444_lociStitched	chr19	2696391	2703560	2	7160	30066.786	1329	1
2_MACS_peak_23048_lociStitched	chr3	128899252	128908449	2	7157	14270.0652	1330	1
3_MACS_peak_11638_lociStitched	chr16	2008973	2023073	3	7153	11999.1	1331	1
1_MACS_peak_29817_lociStitched	chr7	37379032	37386183	1	7152	17381.2206	1332	1
2_MACS_peak_28144_lociStitched	chr6	43138032	43150978	2	7152	11093.4274	1333	1
2_MACS_peak_18669_lociStitched	chr2	165999273	166008556	2	7147	6588.1451	1334	1
1_MACS_peak_21136_lociStitched	chr22	26984053	26991190	1	7138	15593.6313	1335	1
2_MACS_peak_12655_lociStitched	chr16	71840847	71853019	2	7131	19926.7812	1336	1
2_MACS_peak_8133_lociStitched	chr12	112446844	112454026	2	7130	18999.981	1337	1
1_MACS_peak_23300_lociStitched	chr3	150124970	150132098	1	7129	14133.3984	1338	1
1_MACS_peak_22831_lociStitched	chr3	113460320	113467446	1	7127	13594.9828	1339	1
1_MACS_peak_5825_lociStitched	chr11	65378166	65385292	1	7127	16545.8594	1340	1
2_MACS_peak_15924_lociStitched	chr19	16475771	16484352	2	7121	16064.4901	1341	1
2_MACS_peak_6285_lociStitched	chr11	100551218	100559984	2	7119	9489.195	1342	1
2_MACS_peak_31864_lociStitched	chr8	54926144	54935543	2	7119	17484.0198	1343	1
1_MACS_peak_1758_lociStitched	chr1	144532725	144539838	1	7114	9649.4958	1344	1
2_MACS_peak_22713_lociStitched	chr3	101438436	101446079	2	7113	21172.6386	1345	1
2_MACS_peak_1566_lociStitched	chr1	111413310	111423329	2	7113	18905.853	1346	1
3_MACS_peak_20326_lociStitched	chr20	52482000	52490264	3	7110	6007.928	1347	1
2_MACS_peak_21471_lociStitched	chr22	42142344	42152151	2	7110	11453.5953	1348	1
2_MACS_peak_25987_lociStitched	chr5	60623448	60630558	2	7109	12539.907	1349	1
1_MACS_peak_29856_lociStitched	chr7	39987357	39994461	1	7105	22625.5296	1350	1
2_MACS_peak_12221_lociStitched	chr16	30661240	30672474	2	7104	21806.3174	1351	1
3_MACS_peak_28707_lociStitched	chr6	106959420	106973903	3	7104	9709.4032	1352	1
4_MACS_peak_23356_lociStitched	chr3	155568513	155578168	4	7101	10444.779	1353	1
1_MACS_peak_6534_lociStitched	chr11	118794527	118801602	1	7076	17501.4275	1354	1
1_MACS_peak_10123_lociStitched	chr14	98168035	98175104	1	7070	8397.972	1355	1
2_MACS_peak_5694_lociStitched	chr11	62357933	62369994	2	7070	17882.8447	1356	1
2_MACS_peak_19536_lociStitched	chr2	242248314	242258092	2	7069	19837.6064	1357	1
3_MACS_peak_5025_lociStitched	chr11	818830	834197	3	7068	13576.7445	1358	1
1_MACS_peak_8778_lociStitched	chr13	48971571	48978637	1	7067	17903.1242	1359	1
1_MACS_peak_1558_lociStitched	chr1	111211203	111218269	1	7067	14430.1852	1360	1
2_MACS_peak_23540_lociStitched	chr3	176912489	176920424	2	7064	21699.051	1361	1
3_MACS_peak_255_lociStitched	chr1	11983520	11995769	3	7063	7849.1592	1362	1
1_MACS_peak_7144_lociStitched	chr12	31737600	31744661	1	7062	22749.8359	1363	1
2_MACS_peak_23474_lociStitched	chr3	169755062	169765332	2	7061	18151.198	1364	1
1_MACS_peak_17937_lociStitched	chr2	86261171	86268226	1	7056	32129.881	1365	1
1_MACS_peak_33394_lociStitched	chr9	42249741	42256794	1	7054	8165.2581	1366	1
2_MACS_peak_9007_lociStitched	chr13	78689291	78696354	2	7052	9095.0251	1367	1
2_MACS_peak_2838_lociStitched	chr1	206954799	206966003	2	7049	13354.0476	1368	1
1_MACS_peak_7093_lociStitched	chr12	27088150	27095196	1	7047	9226.737	1369	1
2_MACS_peak_20656_lociStitched	chr21	32924601	32933085	2	7044	11062.2876	1370	1
1_MACS_peak_30603_lociStitched	chr7	102151925	102158962	1	7038	13135.9679	1371	1
1_MACS_peak_13311_lociStitched	chr17	18085068	18092105	1	7038	23167.2114	1372	1
2_MACS_peak_4547_lociStitched	chr10	102818878	102828020	2	7037	21512.0402	1373	1
3_MACS_peak_8591_lociStitched	chr13	31189420	31202520	3	7034	10049.01	1374	1
3_MACS_peak_18171_lociStitched	chr2	110962110	110975044	3	7031	8844.2692	1375	1
1_MACS_peak_16429_lociStitched	chr19	42782730	42789759	1	7030	13857.6735	1376	1
2_MACS_peak_33302_lociStitched	chr9	35069459	35080865	2	7023	12895.6236	1377	1
3_MACS_peak_31834_lociStitched	chr8	52837180	52853708	3	7023	7708.6592	1378	1
2_MACS_peak_24635_lociStitched	chr4	87877410	87884447	2	7015	11214.8669	1379	1
3_MACS_peak_28866_lociStitched	chr6	119459533	119474917	3	7015	16140.8928	1380	1
1_MACS_peak_14957_lociStitched	chr18	42336058	42343071	1	7014	25645.1384	1381	1
2_MACS_peak_331_lociStitched	chr1	17221283	17233185	2	7006	25853.5244	1382	1
2_MACS_peak_12163_lociStitched	chr16	29617274	29625635	2	7005	9815.814	1383	1
2_MACS_peak_10287_lociStitched	chr15	20406981	20415291	2	7003	4991.817	1384	1
3_MACS_peak_7782_lociStitched	chr12	80571759	80586639	3	6998	9109.536	1385	1
2_MACS_peak_11280_lociStitched	chr15	83472944	83481018	2	6994	15301.8448	1386	1
1_MACS_peak_7355_lociStitched	chr12	49758970	49765961	1	6992	26913.2527	1387	1
2_MACS_peak_17023_lociStitched	chr2	8818360	8826553	2	6992	9902.0598	1388	1
2_MACS_peak_15059_lociStitched	chr18	48718583	48725588	2	6991	28850.793	1389	1
1_MACS_peak_25994_lociStitched	chr5	61527709	61534698	1	6990	13952.1407	1390	1
1_MACS_peak_7945_lociStitched	chr12	98907523	98914509	1	6987	16285.0646	1391	1
3_MACS_peak_898_lociStitched	chr1	44435510	44446472	3	6987	13724.424	1392	1
1_MACS_peak_16825_lociStitched	chr19	55764758	55771735	1	6978	9814.5459	1393	1
2_MACS_peak_29731_lociStitched	chr7	30064520	30072949	2	6976	10602.8391	1394	1
