REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam
4_MACS_peak_17833_lociStitched	chr2	74681362	74700714	4	9550	17472.9208
3_MACS_peak_34227_lociStitched	chr9	130531969	130551314	3	12994	43201.254
4_MACS_peak_1530_lociStitched	chr1	110331260	110350602	4	15605	50153.806
2_MACS_peak_2286_lociStitched	chr1	165720960	165740266	2	13318	54452.573
3_MACS_peak_584_lociStitched	chr1	28558651	28577946	3	12418	33498.0495
3_MACS_peak_16636_lociStitched	chr19	49361915	49381207	3	8284	31858.8088
4_MACS_peak_5060_lociStitched	chr11	2905520	2924800	4	7342	7877.808
5_MACS_peak_21892_lociStitched	chr3	25895905	25915148	5	11302	16042.8891
4_MACS_peak_10074_lociStitched	chr14	94474739	94493963	4	9756	17445.78
4_MACS_peak_5085_lociStitched	chr11	3874122	3893304	4	14741	39278.9814
3_MACS_peak_16673_lociStitched	chr19	50165632	50184776	3	12633	34464.9432
3_MACS_peak_33967_lociStitched	chr9	112809784	112828920	3	9152	19937.7984
3_MACS_peak_2087_lociStitched	chr1	156560079	156579169	3	9245	22085.221
4_MACS_peak_15367_lociStitched	chr19	1258309	1277338	4	11023	31763.2068
2_MACS_peak_6021_lociStitched	chr11	72850484	72869475	2	13029	46598.2167
4_MACS_peak_28696_lociStitched	chr6	106576971	106595943	4	11429	41431.05360000001
3_MACS_peak_745_lociStitched	chr1	38140540	38159458	3	11172	21524.9004
1_MACS_peak_24292_lociStitched	chr4	40191734	40210642	1	18909	48837.4732
3_MACS_peak_32912_lociStitched	chr8	145009350	145028231	3	13682	27653.112599999997
3_MACS_peak_7536_lociStitched	chr12	57022008	57040853	3	13132	37693.769
4_MACS_peak_27943_lociStitched	chr6	32804884	32823723	4	10568	33314.8876
4_MACS_peak_25151_lociStitched	chr4	153554201	153573028	4	13987	22942.582199999997
4_MACS_peak_32942_lociStitched	chr8	145686407	145705227	4	9121	12451.312
2_MACS_peak_31784_lociStitched	chr8	42738786	42757604	2	18574	61164.1454
4_MACS_peak_7927_lociStitched	chr12	96883131	96901948	4	9453	14948.2248
3_MACS_peak_9842_lociStitched	chr14	74223135	74241907	3	13153	19780.0564
4_MACS_peak_27724_lociStitched	chr6	26295350	26314114	4	7733	7848.9812
4_MACS_peak_15396_lociStitched	chr19	1847067	1865779	4	11772	38413.8648
2_MACS_peak_31493_lociStitched	chr8	22296702	22315412	2	13255	54825.913
3_MACS_peak_18865_lociStitched	chr2	182319607	182338299	3	13781	34096.0772
4_MACS_peak_34907_lociStitched	chrX	49011973	49030664	4	10738	18347.085600000002
4_MACS_peak_4258_lociStitched	chr10	80826206	80844869	4	8484	10182.532799999999
3_MACS_peak_13072_lociStitched	chr17	4836965	4855625	3	13834	49217.616
4_MACS_peak_20205_lociStitched	chr20	46114386	46132928	4	11201	26068.197799999998
2_MACS_peak_18859_lociStitched	chr2	182128538	182147051	2	18346	35980.0155
4_MACS_peak_23818_lociStitched	chr3	197019364	197037848	4	9533	21524.618000000002
5_MACS_peak_34730_lociStitched	chrX	30578630	30597107	5	9574	10773.938699999999
4_MACS_peak_14285_lociStitched	chr17	70583788	70602251	4	11796	21021.9718
4_MACS_peak_15376_lociStitched	chr19	1437598	1456052	4	6336	9896.8802
3_MACS_peak_76_lociStitched	chr1	2470749	2489202	3	12378	36647.658
4_MACS_peak_9213_lociStitched	chr13	111351028	111369475	4	8377	15124.6953
3_MACS_peak_33270_lociStitched	chr9	33444437	33462874	3	14885	56822.833999999995
3_MACS_peak_14912_lociStitched	chr18	34966004	34984363	3	11109	15998.032599999999
2_MACS_peak_20462_lociStitched	chr20	61272674	61291033	2	16122	47610.394700000004
4_MACS_peak_21420_lociStitched	chr22	39911215	39929543	4	12324	27328.880800000003
4_MACS_peak_26715_lociStitched	chr5	135355256	135373574	4	8418	8298.054
4_MACS_peak_30918_lociStitched	chr7	133752402	133770702	4	7639	13487.1
3_MACS_peak_7670_lociStitched	chr12	68752243	68770503	3	8931	24829.947999999997
1_MACS_peak_26379_lociStitched	chr5	100223360	100241612	1	18253	53567.794799999996
5_MACS_peak_17239_lociStitched	chr2	27292747	27310989	5	12433	19334.6958
6_MACS_peak_9717_lociStitched	chr14	65660557	65678771	6	11406	11254.4306
4_MACS_peak_29755_lociStitched	chr7	32528975	32547181	4	9303	14146.062
4_MACS_peak_6032_lociStitched	chr11	73076554	73094753	4	8109	10480.8041
3_MACS_peak_2319_lociStitched	chr1	167674847	167693023	3	8993	25924.428799999998
4_MACS_peak_19404_lociStitched	chr2	232534682	232552854	4	9054	22089.8832
6_MACS_peak_4974_lociStitched	chr10	135477833	135495958	6	16676	32364.0
3_MACS_peak_21315_lociStitched	chr22	37610891	37629014	3	12043	24268.509299999998
4_MACS_peak_28523_lociStitched	chr6	86378223	86396338	4	10644	18312.4535
4_MACS_peak_5632_lociStitched	chr11	59316107	59334201	4	9608	13440.2232
2_MACS_peak_6749_lociStitched	chr11	132214548	132232622	2	14247	50795.1696
4_MACS_peak_26090_lociStitched	chr5	71586997	71605071	4	8455	7806.1606
4_MACS_peak_34775_lociStitched	chrX	39712202	39730256	4	10110	15963.3468
4_MACS_peak_11113_lociStitched	chr15	74906378	74924415	4	8991	17225.335
2_MACS_peak_20291_lociStitched	chr20	50015832	50033864	2	12556	40665.7664
5_MACS_peak_15838_lociStitched	chr19	13943896	13961882	5	11129	20281.0136
2_MACS_peak_27340_lociStitched	chr5	180226617	180244586	2	14107	39199.3735
3_MACS_peak_12357_lociStitched	chr16	50299213	50317143	3	6673	10659.385
4_MACS_peak_5123_lociStitched	chr11	6623383	6641282	4	7511	11979.8007
3_MACS_peak_6437_lociStitched	chr11	112868629	112886520	3	9954	18953.7254
2_MACS_peak_19930_lociStitched	chr20	32988409	33006300	2	13658	37839.465000000004
3_MACS_peak_31231_lociStitched	chr8	679614	697496	3	6955	9062.597600000001
4_MACS_peak_19075_lociStitched	chr2	202084395	202102226	4	14980	31789.106799999998
3_MACS_peak_21142_lociStitched	chr22	27054075	27071884	3	7221	9932.0793
3_MACS_peak_12235_lociStitched	chr16	30952777	30970581	3	7260	19803.3892
2_MACS_peak_20687_lociStitched	chr21	34599509	34617303	2	16398	54693.4178
2_MACS_peak_799_lociStitched	chr1	40239261	40257023	2	12998	49246.921200000004
3_MACS_peak_14641_lociStitched	chr18	3245739	3263490	3	9321	21789.3525
4_MACS_peak_34386_lociStitched	chr9	137282269	137300004	4	11049	36456.066
2_MACS_peak_415_lociStitched	chr1	23849062	23866764	2	13290	45711.8746
3_MACS_peak_23319_lociStitched	chr3	152037821	152055509	3	16097	37305.760800000004
4_MACS_peak_2217_lociStitched	chr1	161493436	161511119	4	7236	19044.591
3_MACS_peak_2153_lociStitched	chr1	159878921	159896599	3	11715	32138.604
2_MACS_peak_13697_lociStitched	chr17	38466936	38484604	2	17614	43558.6872
3_MACS_peak_1981_lociStitched	chr1	154166134	154183764	3	9987	21538.571
4_MACS_peak_22717_lociStitched	chr3	101495636	101513261	4	11021	21001.95
3_MACS_peak_20489_lociStitched	chr20	62256834	62274449	3	7349	19651.293999999998
5_MACS_peak_34609_lociStitched	chrX	13670409	13688010	5	7357	8400.9573
3_MACS_peak_20684_lociStitched	chr21	34574199	34591797	3	11622	28547.4756
3_MACS_peak_22406_lociStitched	chr3	61545604	61563159	3	15754	46325.8895
4_MACS_peak_31619_lociStitched	chr8	29133303	29150857	4	7296	9516.0234
3_MACS_peak_22372_lociStitched	chr3	57568200	57585719	3	10174	18538.6058
3_MACS_peak_29515_lociStitched	chr7	7999246	8016736	3	11525	16477.329
3_MACS_peak_28468_lociStitched	chr6	80309079	80326568	3	9891	14514.1211
4_MACS_peak_16803_lociStitched	chr19	55029720	55047199	4	10537	16362.091900000001
4_MACS_peak_5700_lociStitched	chr11	62431574	62449026	4	7930	18657.9332
4_MACS_peak_15579_lociStitched	chr19	6765919	6783371	4	11005	27471.1932
3_MACS_peak_1892_lociStitched	chr1	150846491	150863914	3	14126	44317.1428
1_MACS_peak_23317_lociStitched	chr3	151985367	152002782	1	17416	36984.235499999995
4_MACS_peak_5191_lociStitched	chr11	10756653	10774063	4	5634	7630.803000000001
5_MACS_peak_9116_lociStitched	chr13	99127880	99145272	5	12057	17805.9296
3_MACS_peak_511_lociStitched	chr1	26436670	26454057	3	8441	15241.4442
3_MACS_peak_22511_lociStitched	chr3	72211336	72228689	3	10563	30560.368300000002
3_MACS_peak_28318_lociStitched	chr6	56621254	56638598	3	15295	25525.1648
2_MACS_peak_8044_lociStitched	chr12	108953242	108970574	2	12916	23112.221999999998
2_MACS_peak_2769_lociStitched	chr1	203721064	203738385	2	11455	34279.9911
3_MACS_peak_15006_lociStitched	chr18	46300959	46318271	3	10397	35349.3728
5_MACS_peak_21384_lociStitched	chr22	39409278	39426582	5	11274	24929.8728
3_MACS_peak_32798_lociStitched	chr8	134214629	134231930	3	7242	14276.7852
3_MACS_peak_5900_lociStitched	chr11	67029868	67047150	3	9494	29557.404599999998
3_MACS_peak_6460_lociStitched	chr11	114029464	114046708	3	13896	28762.992
3_MACS_peak_1778_lociStitched	chr1	145500561	145517763	3	8667	30007.1688
3_MACS_peak_2069_lociStitched	chr1	156181841	156198984	3	9477	54974.172399999996
3_MACS_peak_6016_lociStitched	chr11	72523321	72540441	3	7650	18212.256
3_MACS_peak_8109_lociStitched	chr12	111164453	111181572	3	9427	14426.1813
3_MACS_peak_8712_lociStitched	chr13	42613654	42630761	3	7432	11711.4522
4_MACS_peak_29164_lociStitched	chr6	148778268	148795374	4	9008	22046.212799999998
3_MACS_peak_14551_lociStitched	chr17	79978981	79996082	3	7314	8781.3635
3_MACS_peak_7503_lociStitched	chr12	56121233	56138273	3	7862	15259.32
2_MACS_peak_11867_lociStitched	chr16	12055510	12072507	2	14166	54206.8324
5_MACS_peak_22476_lociStitched	chr3	69128274	69145260	5	10292	11766.2022
4_MACS_peak_479_lociStitched	chr1	25557981	25574962	4	8985	13518.5741
3_MACS_peak_19079_lociStitched	chr2	202116380	202133334	3	14282	35462.6818
3_MACS_peak_20635_lociStitched	chr21	30436203	30453107	3	9764	15347.1416
5_MACS_peak_21329_lociStitched	chr22	38023061	38039964	5	9197	10655.651199999998
3_MACS_peak_32690_lociStitched	chr8	126163204	126180103	3	6217	6421.62
3_MACS_peak_21847_lociStitched	chr3	20080646	20097504	3	10265	15846.519999999999
4_MACS_peak_1784_lociStitched	chr1	145605694	145622551	4	8698	15970.3218
1_MACS_peak_6614_lociStitched	chr11	122925752	122942607	1	16856	71638.8065
2_MACS_peak_17507_lociStitched	chr2	47534046	47550878	2	12063	37959.526399999995
4_MACS_peak_1193_lociStitched	chr1	68638293	68655116	4	10559	13495.410600000001
4_MACS_peak_30906_lociStitched	chr7	130901011	130917834	4	8702	14264.2217
3_MACS_peak_29921_lociStitched	chr7	44611765	44628581	3	6062	13022.3104
5_MACS_peak_33336_lociStitched	chr9	36135923	36152733	5	8809	12585.647
3_MACS_peak_31624_lociStitched	chr8	29197241	29214049	3	10200	28847.5704
2_MACS_peak_20113_lociStitched	chr20	42569395	42586198	2	14048	38510.7957
3_MACS_peak_17905_lociStitched	chr2	85151130	85167899	3	8123	12925.5452
2_MACS_peak_34296_lociStitched	chr9	132244341	132261098	2	13015	56300.1686
3_MACS_peak_22246_lociStitched	chr3	50386920	50403667	3	7689	10141.9832
4_MACS_peak_23514_lociStitched	chr3	172297565	172314308	4	6267	5674.2027
3_MACS_peak_537_lociStitched	chr1	27058416	27075148	3	14297	21579.260400000003
2_MACS_peak_6666_lociStitched	chr11	126172954	126189685	2	14495	60449.103
2_MACS_peak_34781_lociStitched	chrX	39952990	39969694	2	14391	36438.1056
5_MACS_peak_3143_lociStitched	chr1	228745835	228762530	5	4833	6080.319
3_MACS_peak_7453_lociStitched	chr12	53886378	53903048	3	6047	11662.332
3_MACS_peak_20731_lociStitched	chr21	36414498	36431166	3	12200	22731.8184
3_MACS_peak_22969_lociStitched	chr3	124858067	124874722	3	11915	23570.156
4_MACS_peak_20930_lociStitched	chr22	17082222	17098876	4	7450	5116.1088
2_MACS_peak_17493_lociStitched	chr2	46788557	46805197	2	16478	32131.84
2_MACS_peak_26332_lociStitched	chr5	95251665	95268288	2	11687	34359.741
3_MACS_peak_11959_lociStitched	chr16	17554822	17571433	3	8603	13164.217499999999
4_MACS_peak_24102_lociStitched	chr4	15767539	15784147	4	5751	6246.2688
2_MACS_peak_20314_lociStitched	chr20	52224973	52241571	2	11307	49301.0394
4_MACS_peak_5688_lociStitched	chr11	62312044	62328638	4	9291	19662.230600000003
3_MACS_peak_27594_lociStitched	chr6	16503560	16520150	3	5080	4479.3
4_MACS_peak_2840_lociStitched	chr1	206975600	206992144	4	10075	14171.590400000001
3_MACS_peak_10527_lociStitched	chr15	34619116	34635649	3	9078	16855.393500000002
3_MACS_peak_31834_lociStitched	chr8	52837180	52853708	3	7023	7708.6592
3_MACS_peak_7557_lociStitched	chr12	57621753	57638273	3	11025	40787.88
3_MACS_peak_32982_lociStitched	chr9	613534	629993	3	9797	32634.905199999997
3_MACS_peak_13347_lociStitched	chr17	19084253	19100704	3	7273	13600.0417
2_MACS_peak_20829_lociStitched	chr21	43933247	43949695	2	10533	39185.7152
2_MACS_peak_15040_lociStitched	chr18	47832786	47849222	2	14310	50611.3748
4_MACS_peak_27637_lociStitched	chr6	20400923	20417341	4	11645	28312.841
5_MACS_peak_11094_lociStitched	chr15	74273785	74290192	5	12114	20103.4971
4_MACS_peak_12783_lociStitched	chr16	81841151	81857557	4	14143	30895.7792
2_MACS_peak_27194_lociStitched	chr5	171599905	171616308	2	15095	55035.3456
3_MACS_peak_19024_lociStitched	chr2	198557610	198573999	3	6796	6716.2122
4_MACS_peak_23963_lociStitched	chr4	6265569	6281940	4	8302	13854.777300000002
5_MACS_peak_7573_lociStitched	chr12	58134020	58150380	5	9988	18092.524
1_MACS_peak_2066_lociStitched	chr1	156114184	156130530	1	16347	95861.117
4_MACS_peak_17982_lociStitched	chr2	89039483	89055821	4	7334	8275.196999999998
3_MACS_peak_22385_lociStitched	chr3	58404128	58420458	3	9761	20464.756
1_MACS_peak_29630_lociStitched	chr7	23502361	23518688	1	16328	55062.8075
3_MACS_peak_17274_lociStitched	chr2	28693787	28710083	3	7340	13698.4176
4_MACS_peak_6604_lociStitched	chr11	122587186	122603474	4	10271	23254.3776
3_MACS_peak_15413_lociStitched	chr19	2081586	2097874	3	15022	71444.05440000001
4_MACS_peak_32703_lociStitched	chr8	126339352	126355626	4	13348	36974.528
3_MACS_peak_7581_lociStitched	chr12	58225048	58241319	3	8094	20049.1262
5_MACS_peak_13135_lociStitched	chr17	7474540	7490757	5	10490	21474.5514
5_MACS_peak_15716_lociStitched	chr19	10974780	10990981	5	9400	19510.864299999997
4_MACS_peak_19646_lociStitched	chr20	5092727	5108920	4	7577	8187.180800000001
5_MACS_peak_9758_lociStitched	chr14	68794812	68811003	5	8015	6418.1124
4_MACS_peak_11046_lociStitched	chr15	70770040	70786187	4	8424	12504.236799999999
5_MACS_peak_28053_lociStitched	chr6	36582350	36598439	5	5085	4459.8708
3_MACS_peak_25739_lociStitched	chr5	34006826	34022912	3	4725	9337.923
3_MACS_peak_14369_lociStitched	chr17	73859689	73875761	3	8672	26391.831199999997
2_MACS_peak_3929_lociStitched	chr10	43889978	43906035	2	11861	16774.7479
3_MACS_peak_27905_lociStitched	chr6	31618957	31634985	3	10996	29336.0484
3_MACS_peak_6682_lociStitched	chr11	126600938	126616955	3	9691	17601.081299999998
2_MACS_peak_19244_lociStitched	chr2	219080861	219096867	2	13203	41167.432
3_MACS_peak_31155_lociStitched	chr7	152358159	152374139	3	8676	13405.622
4_MACS_peak_4199_lociStitched	chr10	75909458	75925427	4	6199	8653.601100000002
3_MACS_peak_4678_lociStitched	chr10	112103880	112119839	3	10033	38860.165
3_MACS_peak_4149_lociStitched	chr10	73967728	73983664	3	6245	9201.4464
5_MACS_peak_25938_lociStitched	chr5	55437130	55453064	5	11217	14323.072600000001
3_MACS_peak_11790_lociStitched	chr16	9141034	9156967	3	6792	12168.0321
3_MACS_peak_17490_lociStitched	chr2	46761688	46777616	3	10348	19277.6584
4_MACS_peak_31362_lociStitched	chr8	11414828	11430752	4	9836	20155.0068
2_MACS_peak_32859_lociStitched	chr8	142125923	142141838	2	10874	39642.6735
4_MACS_peak_5001_lociStitched	chr11	441462	457359	4	5971	8880.064199999999
4_MACS_peak_15447_lociStitched	chr19	2738427	2754323	4	8082	9666.3576
2_MACS_peak_11554_lociStitched	chr15	101735300	101751191	2	11631	49800.8049
4_MACS_peak_6320_lociStitched	chr11	103766361	103782251	4	10662	17677.625
4_MACS_peak_17016_lociStitched	chr2	8651000	8666862	4	14787	27155.744
3_MACS_peak_3070_lociStitched	chr1	226172766	226188626	3	10666	17366.7
6_MACS_peak_6552_lociStitched	chr11	119226848	119242705	6	9112	10410.120499999999
3_MACS_peak_14407_lociStitched	chr17	74774652	74790491	3	14322	38398.487700000005
3_MACS_peak_11596_lociStitched	chr16	684795	700620	3	8895	18682.995000000003
4_MACS_peak_32378_lociStitched	chr8	101155723	101171526	4	6779	9067.7614
4_MACS_peak_4673_lociStitched	chr10	112062879	112078676	4	5716	9901.5596
2_MACS_peak_21092_lociStitched	chr22	24176492	24192289	2	14549	51780.9863
3_MACS_peak_5921_lociStitched	chr11	67367214	67382994	3	6346	11390.004
3_MACS_peak_14372_lociStitched	chr17	73891088	73906861	3	7801	14574.252
4_MACS_peak_12543_lociStitched	chr16	67202949	67218707	4	7486	10732.7738
4_MACS_peak_2340_lociStitched	chr1	169873378	169889125	4	10260	22248.9363
4_MACS_peak_4884_lociStitched	chr10	127471860	127487596	4	7219	8163.836800000001
3_MACS_peak_6788_lociStitched	chr12	274856	290588	3	7815	13214.88
3_MACS_peak_30636_lociStitched	chr7	104571617	104587331	3	12181	37460.6046
3_MACS_peak_33743_lociStitched	chr9	94180181	94195888	3	13666	26543.259299999998
3_MACS_peak_30495_lociStitched	chr7	99062654	99078344	3	7421	10622.130000000001
2_MACS_peak_7825_lociStitched	chr12	89854835	89870494	2	11406	20546.1739
3_MACS_peak_26283_lociStitched	chr5	90561649	90577308	3	5234	8886.4825
4_MACS_peak_19871_lociStitched	chr20	31254593	31270248	4	11554	38226.379
3_MACS_peak_23779_lociStitched	chr3	195258300	195273937	3	12700	24382.7741
4_MACS_peak_8194_lociStitched	chr12	117348155	117363785	4	8155	10637.778
3_MACS_peak_32987_lociStitched	chr9	700288	715901	3	7946	16437.3664
3_MACS_peak_24549_lociStitched	chr4	77609187	77624790	3	11500	22234.275
1_MACS_peak_19070_lociStitched	chr2	201979249	201994849	1	15601	79020.24
4_MACS_peak_13167_lociStitched	chr17	8088631	8104227	4	10103	20815.9812
2_MACS_peak_16457_lociStitched	chr19	44256886	44272473	2	11185	35586.6797
3_MACS_peak_1620_lociStitched	chr1	114521343	114536929	3	7313	12139.9354
1_MACS_peak_9689_lociStitched	chr14	63936413	63951994	1	15582	25711.7662
4_MACS_peak_11413_lociStitched	chr15	90721017	90736588	4	11381	35394.4401
5_MACS_peak_21619_lociStitched	chr22	50741012	50756551	5	12056	31317.300600000002
2_MACS_peak_10813_lociStitched	chr15	55567938	55583472	2	15397	42699.8592
3_MACS_peak_24064_lociStitched	chr4	12722839	12738350	3	9392	16047.6806
5_MACS_peak_22319_lociStitched	chr3	53194111	53209612	5	9150	12613.1637
3_MACS_peak_15803_lociStitched	chr19	13042925	13058416	3	8902	22554.896
4_MACS_peak_7763_lociStitched	chr12	79399415	79414896	4	6076	3941.4626
3_MACS_peak_19961_lociStitched	chr20	34192758	34208231	3	13505	29694.2343
3_MACS_peak_29659_lociStitched	chr7	25925768	25941210	3	5643	7515.6214
4_MACS_peak_19124_lociStitched	chr2	204568581	204584020	4	10378	19226.186700000002
2_MACS_peak_28016_lociStitched	chr6	35264723	35280160	2	11259	30735.067000000003
5_MACS_peak_12776_lociStitched	chr16	81771247	81786674	5	5404	4145.2348999999995
3_MACS_peak_16604_lociStitched	chr19	48822905	48838328	3	14520	41762.3994
1_MACS_peak_535_lociStitched	chr1	27018306	27033704	1	15399	54487.3628
3_MACS_peak_28866_lociStitched	chr6	119459533	119474917	3	7015	16140.892799999998
4_MACS_peak_2395_lociStitched	chr1	174926673	174942051	4	10045	11310.519
3_MACS_peak_5025_lociStitched	chr11	818830	834197	3	7068	13576.744499999999
2_MACS_peak_23118_lociStitched	chr3	133290036	133305403	2	12227	32024.828
3_MACS_peak_23673_lociStitched	chr3	185646323	185661689	3	10197	18755.739599999997
3_MACS_peak_4185_lociStitched	chr10	75531317	75546680	3	8673	15469.004699999998
4_MACS_peak_22364_lociStitched	chr3	57193026	57208370	4	4105	3292.8224
5_MACS_peak_26861_lociStitched	chr5	142099883	142115203	5	7395	6294.987999999999
2_MACS_peak_20467_lociStitched	chr20	61424571	61439854	2	9426	34836.070199999995
2_MACS_peak_14405_lociStitched	chr17	74720673	74735953	2	11361	33282.896
3_MACS_peak_1900_lociStitched	chr1	150967720	150982980	3	11070	28649.124
2_MACS_peak_6536_lociStitched	chr11	118886527	118901749	2	13362	38172.2094
3_MACS_peak_23796_lociStitched	chr3	196000452	196015647	3	4764	9150.429
3_MACS_peak_1866_lociStitched	chr1	149897513	149912679	3	9690	26454.053799999998
3_MACS_peak_21774_lociStitched	chr3	13455175	13470335	3	6824	13647.032
3_MACS_peak_35058_lociStitched	chrX	67905623	67920777	3	5683	5035.6741999999995
3_MACS_peak_27700_lociStitched	chr6	26020382	26035532	3	13061	33264.855
