GENE_ID	locusLine	bin_1_37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
NM_013248	chr20(.):23326372-23340408	0.1526
NM_022482	chr20(.):23340020-23358683	0.1236
NM_002862	chr20(.):25223705-25283648	0.1312
NR_003677	chr20(.):30130184-30141019	0.1479
NM_002165	chr20(.):30188091-30199313	0.1435
NM_032609	chr20(.):30220690-30237800	0.1052
NR_036161	chr20(.):30189988-30200043	0.1536
NM_012112	chr20(.):30321903-30394603	0.1073
NM_182584	chr20(.):31214426-31244783	0.111
NM_031231	chr20(.):32239892-32267264	0.1366
NM_001024675	chr20(.):32249303-32261331	0.1767
NM_080825	chr20(.):32245119-32256720	0.1581
NM_007238	chr20(.):32285549-32313136	0.1038
NM_005225	chr20(.):32258291-32279210	0.1363
NM_176812	chr20(.):32394109-32447173	0.168
NR_030374	chr20(.):33049129-33059223	0.0976
NR_027451	chr20(.):34628539-34643882	0.1341
NM_030919	chr20(.):37549954-37586703	0.1226
NR_034104	chr20(.):43280091-43305380	0.1149
NM_006809	chr20(.):43565770-43594114	0.1209
NM_001124756	chr20(.):43533702-43572962	0.0977
NM_080721	chr20(.):45164584-45184213	0.1475
NM_018102	chr20(.):45124706-45147194	0.1188
NR_024594	chr20(.):45942245-45954498	0.1089
NM_006526	chr20(.):52178609-52204636	0.1381
NM_003657	chr20(.):52555078-52692304	0.1237
NM_001015885	chr20(.):55921617-55958519	0.1227
NM_003610	chr20(.):55921144-55958519	0.1225
NM_001190472	chr20(.):55928495-55939878	0.1212
NR_024470	chr20(.):61289378-61302973	0.0964
NM_016354	chr20(.):61268796-61308647	0.1179
NM_001083113	chr20(.):62333793-62372494	0.1292
NM_181485	chr20(.):62334379-62372494	0.129
NM_017806	chr20(.):62362977-62375460	0.1014
NM_003224	chr20(.):62324994-62344355	0.1091
NM_032945	chr20(.):62321287-62335035	0.0896
NM_020062	chr20(.):62366210-62380403	0.0916
NM_003823	chr20(.):62323020-62335035	0.0919
NM_003253	chr21(.):32485735-32936290	0.1212
NM_000874	chr21(.):34597230-34640062	0.1995
NM_207585	chr21(.):34597230-34641820	0.2039
NM_006198	chr21(.):41234346-41306322	0.1819
NM_003683	chr21(.):45204417-45228983	0.1639
NM_001100421	chr21(.):19156283-19196703	0.1328
NM_000629	chr21(.):34692213-34737128	0.1893
NM_000628	chr21(.):34633671-34674520	0.1877
NM_000100	chr21(.):45188830-45201259	0.2121
NR_026961	chr21(.):45220638-45237448	0.1544
NM_005049	chr21(.):45522207-45556063	0.1637
NM_198155	chr21(.):45548493-45570605	0.2114
NM_002473	chr22(.):36672322-36789063	0.1342
NM_004327	chr22(.):23517551-23665224	0.1182
NM_014433	chr22(.):23396592-23489241	0.115
NM_001887	chr22(.):26990361-27018991	0.1445
NM_007194	chr22(.):29078730-29142822	0.1089
NM_001195071	chr22(.):38610297-38673670	0.1304
NM_001195072	chr22(.):38610297-38674040	0.1305
NM_001002880	chr22(.):39047657-39074855	0.1204
NM_001003406	chr22(.):39961757-40090740	0.1055
NM_138433	chr22(.):50981461-50994452	0.1027
NR_030755	chr22(.):23160269-23170365	0.0826
NM_001178126	chr22(.):23224959-23243013	0.1639
NM_004914	chr22(.):23482512-23511531	0.1515
NM_001024938	chr22(.):24194058-24232725	0.1111
NM_002415	chr22(.):24231564-24242409	0.1317
NM_001024939	chr22(.):24195040-24232725	0.1112
NM_001007468	chr22(.):24124149-24181705	0.1295
NM_001002862	chr22(.):24171689-24186199	0.1544
NM_000675	chr22(.):24818529-24843325	0.1351
NR_028484	chr22(.):24820177-24895783	0.1207
NM_001008566	chr22(.):26916713-26966370	0.1146
NM_003595	chr22(.):26916713-26991089	0.1261
NR_031615	chr22(.):26946177-26956289	0.1327
NR_003491	chr22(.):27048445-27077440	0.1468
NM_001886	chr22(.):27012927-27031636	0.1086
NM_172002	chr22(.):29133042-29158496	0.1322
NM_173510	chr22(.):29163661-29190283	0.1326
NM_001079539	chr22(.):29185547-29201560	0.1939
NM_031910	chr22(.):37571205-37589330	0.0921
NM_001051	chr22(.):37597244-37613353	0.1262
NM_013385	chr22(.):37673494-37716389	0.1152
NM_002872	chr22(.):37616309-37645305	0.1553
NM_152221	chr22(.):38681696-38718413	0.1283
NR_002821	chr22(.):38735669-38799931	0.125
NM_001894	chr22(.):38681696-38719089	0.1282
NM_004981	chr22(.):38817332-38845033	0.0966
NM_001013647	chr22(.):38969124-39057634	0.1105
NM_004286	chr22(.):39096806-39134592	0.1469
NM_005740	chr22(.):39169512-39195161	0.115
NM_020243	chr22(.):39072953-39085766	0.125
NM_014876	chr22(.):39076547-39101459	0.1378
NM_015374	chr22(.):39125734-39156947	0.1362
NM_001006666	chr22(.):39431672-39445428	0.1238
NM_004900	chr22(.):39373404-39393783	0.1417
NM_152426	chr22(.):39412117-39434256	0.1288
NM_014508	chr22(.):39405264-39419825	0.1514
NM_021822	chr22(.):39468009-39488748	0.1354
NM_175709	chr22(.):39521778-39553538	0.1263
NM_181773	chr22(.):39488228-39505072	0.1215
NM_006116	chr22(.):39790758-39832887	0.1381
NM_153497	chr22(.):39790758-39838132	0.1394
NM_194326	chr22(.):39920097-39933860	0.1674
NM_002409	chr22(.):39848324-39893199	0.1353
NM_019008	chr22(.):39893283-39919137	0.1518
NM_182810	chr22(.):39911568-39923691	0.1865
NM_001098270	chr22(.):39878228-39893199	0.1347
NM_001169111	chr22(.):50956996-50969033	0.1223
NM_024866	chr22(.):50915011-50929866	0.1022
NM_002972	chr22(.):50878430-50918464	0.105
NM_001185011	chr22(.):50941644-50968209	0.1139
NM_001113756	chr22(.):50959181-50973258	0.117
NM_001113755	chr22(.):50959181-50973514	0.1155
NM_001169109	chr22(.):50956996-50969868	0.1195
NM_001169110	chr22(.):50956996-50969574	0.1216
NM_001014440	chr22(.):50963837-50976008	0.1178
NM_005138	chr22(.):50956996-50969034	0.1223
NM_017584	chr22(.):50920212-50933750	0.0969
NM_033200	chr22(.):50936375-50951135	0.1175
NM_001145134	chr22(.):51002289-51022096	0.1239
NR_021492	chr22(.):51016454-51027355	0.1347
NM_004377	chr22(.):51002289-51021894	0.1224
NM_001123225	chr22(.):50984540-51006328	0.1084
NM_001145137	chr22(.):51002289-51021506	0.1212
NM_005198	chr22(.):51012386-51026428	0.1332
