GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_493_lociStitched	chr1(.):32816232-32818295	0.2048
1_MACS_peak_494_lociStitched	chr1(.):32859307-32861067	0.3729
1_MACS_peak_495_lociStitched	chr1(.):32965550-32966785	0.1107
1_MACS_peak_496_lociStitched	chr1(.):32985983-32987085	0.2589
1_MACS_peak_497_lociStitched	chr1(.):33004551-33006118	0.1301
2_MACS_peak_498_lociStitched	chr1(.):33088130-33094846	0.2306
1_MACS_peak_500_lociStitched	chr1(.):33114839-33117987	0.2744
1_MACS_peak_501_lociStitched	chr1(.):33181578-33183467	0.204
1_MACS_peak_502_lociStitched	chr1(.):33190313-33191635	0.1097
1_MACS_peak_503_lociStitched	chr1(.):33206554-33208732	0.1235
1_MACS_peak_504_lociStitched	chr1(.):33281721-33286028	0.204
1_MACS_peak_505_lociStitched	chr1(.):33428756-33431432	0.2276
1_MACS_peak_506_lociStitched	chr1(.):33445478-33448884	0.2424
1_MACS_peak_507_lociStitched	chr1(.):33456937-33459792	0.2065
1_MACS_peak_508_lociStitched	chr1(.):33501549-33503281	0.35
1_MACS_peak_509_lociStitched	chr1(.):33546016-33547574	0.2164
1_MACS_peak_510_lociStitched	chr1(.):33563158-33566308	0.2601
1_MACS_peak_511_lociStitched	chr1(.):33591958-33594409	0.2971
1_MACS_peak_512_lociStitched	chr1(.):33646587-33648035	0.1699
2_MACS_peak_513_lociStitched	chr1(.):33720677-33723628	0.1435
2_MACS_peak_515_lociStitched	chr1(.):33814104-33816591	0.141
1_MACS_peak_517_lociStitched	chr1(.):33895653-33896676	0.1307
1_MACS_peak_518_lociStitched	chr1(.):33924763-33929801	0.2082
1_MACS_peak_519_lociStitched	chr1(.):34514542-34515371	0.0896
1_MACS_peak_520_lociStitched	chr1(.):34825726-34828111	0.1702
2_MACS_peak_521_lociStitched	chr1(.):35324404-35332879	0.1222
1_MACS_peak_523_lociStitched	chr1(.):35449974-35451580	0.1925
1_MACS_peak_524_lociStitched	chr1(.):35496053-35498210	0.2213
1_MACS_peak_525_lociStitched	chr1(.):35544263-35546131	0.2876
1_MACS_peak_526_lociStitched	chr1(.):35657079-35659590	0.2545
1_MACS_peak_527_lociStitched	chr1(.):35733421-35735633	0.1346
1_MACS_peak_528_lociStitched	chr1(.):35971535-35973647	0.1955
1_MACS_peak_529_lociStitched	chr1(.):36004202-36005733	0.1505
1_MACS_peak_530_lociStitched	chr1(.):36022157-36024302	0.2742
1_MACS_peak_531_lociStitched	chr1(.):36042512-36044191	0.178
1_MACS_peak_532_lociStitched	chr1(.):36088339-36089997	0.1778
2_MACS_peak_533_lociStitched	chr1(.):36102837-36108550	0.2315
1_MACS_peak_535_lociStitched	chr1(.):36183536-36185334	0.19
1_MACS_peak_536_lociStitched	chr1(.):36200670-36202258	0.2332
1_MACS_peak_537_lociStitched	chr1(.):36221006-36222397	0.1471
1_MACS_peak_538_lociStitched	chr1(.):36233839-36235983	0.1984
1_MACS_peak_539_lociStitched	chr1(.):36244536-36246278	0.2324
1_MACS_peak_540_lociStitched	chr1(.):36263296-36264546	0.1944
1_MACS_peak_541_lociStitched	chr1(.):36272919-36275119	0.1705
1_MACS_peak_542_lociStitched	chr1(.):36348443-36349712	0.1544
1_MACS_peak_543_lociStitched	chr1(.):36395480-36397698	0.2073
1_MACS_peak_544_lociStitched	chr1(.):36488675-36489979	0.2628
1_MACS_peak_545_lociStitched	chr1(.):36553684-36555609	0.1958
3_MACS_peak_546_lociStitched	chr1(.):36614131-36627592	0.2036
1_MACS_peak_549_lociStitched	chr1(.):36639633-36642110	0.1444
1_MACS_peak_550_lociStitched	chr1(.):36653092-36654299	0.2758
1_MACS_peak_551_lociStitched	chr1(.):36688407-36691167	0.3263
1_MACS_peak_552_lociStitched	chr1(.):36771584-36772874	0.2696
1_MACS_peak_553_lociStitched	chr1(.):36788544-36790336	0.1463
1_MACS_peak_554_lociStitched	chr1(.):36838708-36841171	0.1896
1_MACS_peak_555_lociStitched	chr1(.):36850016-36854054	0.3263
2_MACS_peak_556_lociStitched	chr1(.):36862522-36867592	0.1186
1_MACS_peak_558_lociStitched	chr1(.):36915357-36917031	0.209
1_MACS_peak_559_lociStitched	chr1(.):36928898-36930951	0.2396
1_MACS_peak_560_lociStitched	chr1(.):36939160-36940746	0.2188
1_MACS_peak_561_lociStitched	chr1(.):37108111-37110623	0.1687
1_MACS_peak_562_lociStitched	chr1(.):37129239-37131820	0.2437
1_MACS_peak_563_lociStitched	chr1(.):37349054-37351096	0.1648
1_MACS_peak_564_lociStitched	chr1(.):37753239-37756347	0.1755
1_MACS_peak_565_lociStitched	chr1(.):37920552-37921261	0.1195
3_MACS_peak_566_lociStitched	chr1(.):37930698-37946297	0.1853
1_MACS_peak_569_lociStitched	chr1(.):37979297-37981180	0.2649
1_MACS_peak_570_lociStitched	chr1(.):38019119-38020671	0.2532
1_MACS_peak_571_lociStitched	chr1(.):38060707-38062308	0.2519
1_MACS_peak_572_lociStitched	chr1(.):38140602-38144062	0.1694
1_MACS_peak_573_lociStitched	chr1(.):38154806-38158867	0.2784
1_MACS_peak_574_lociStitched	chr1(.):38204581-38205944	0.1433
1_MACS_peak_575_lociStitched	chr1(.):38258800-38260894	0.1452
1_MACS_peak_576_lociStitched	chr1(.):38272695-38274850	0.1805
1_MACS_peak_577_lociStitched	chr1(.):38324361-38326298	0.2304
1_MACS_peak_578_lociStitched	chr1(.):38411807-38414100	0.2862
2_MACS_peak_579_lociStitched	chr1(.):38454941-38462081	0.1523
1_MACS_peak_581_lociStitched	chr1(.):38477726-38479358	0.3006
1_MACS_peak_582_lociStitched	chr1(.):38492857-38497364	0.1567
1_MACS_peak_583_lociStitched	chr1(.):38939415-38942657	0.2291
1_MACS_peak_584_lociStitched	chr1(.):38992355-38994067	0.2483
1_MACS_peak_585_lociStitched	chr1(.):39324208-39326526	0.2434
1_MACS_peak_586_lociStitched	chr1(.):39338030-39339970	0.2324
1_MACS_peak_587_lociStitched	chr1(.):39455953-39458469	0.2179
1_MACS_peak_588_lociStitched	chr1(.):39491103-39493119	0.2282
1_MACS_peak_589_lociStitched	chr1(.):39570435-39572498	0.1716
3_MACS_peak_590_lociStitched	chr1(.):39657151-39672148	0.1668
1_MACS_peak_593_lociStitched	chr1(.):39679674-39682912	0.2346
1_MACS_peak_594_lociStitched	chr1(.):39733377-39736606	0.259
2_MACS_peak_595_lociStitched	chr1(.):39859465-39864963	0.1883
1_MACS_peak_597_lociStitched	chr1(.):39872511-39875654	0.2169
1_MACS_peak_598_lociStitched	chr1(.):39955783-39958679	0.1488
1_MACS_peak_599_lociStitched	chr1(.):39972313-39978306	0.1745
1_MACS_peak_600_lociStitched	chr1(.):39989544-39993390	0.2344
1_MACS_peak_601_lociStitched	chr1(.):40004285-40005126	0.2381
4_MACS_peak_602_lociStitched	chr1(.):40029959-40065685	0.1618
1_MACS_peak_606_lociStitched	chr1(.):40104729-40106273	0.1824
1_MACS_peak_607_lociStitched	chr1(.):40137204-40138142	0.1324
1_MACS_peak_608_lociStitched	chr1(.):40146300-40147510	0.2482
1_MACS_peak_609_lociStitched	chr1(.):40156613-40157829	0.1986
1_MACS_peak_610_lociStitched	chr1(.):40192513-40193928	0.1271
1_MACS_peak_611_lociStitched	chr1(.):40203789-40205378	0.2455
1_MACS_peak_612_lociStitched	chr1(.):40239099-40243572	0.1655
1_MACS_peak_613_lociStitched	chr1(.):40253218-40255734	0.1766
1_MACS_peak_614_lociStitched	chr1(.):40264036-40266021	0.3352
1_MACS_peak_615_lociStitched	chr1(.):40282288-40284213	0.2969
1_MACS_peak_616_lociStitched	chr1(.):40290415-40292261	0.1956
1_MACS_peak_617_lociStitched	chr1(.):40309962-40313187	0.2579
1_MACS_peak_618_lociStitched	chr1(.):40348387-40349814	0.1653
1_MACS_peak_619_lociStitched	chr1(.):40366528-40368423	0.17
2_MACS_peak_620_lociStitched	chr1(.):40420143-40427239	0.1658
1_MACS_peak_622_lociStitched	chr1(.):40468193-40470065	0.1736
1_MACS_peak_623_lociStitched	chr1(.):40504012-40507456	0.3029
2_MACS_peak_624_lociStitched	chr1(.):40523716-40531841	0.1818
1_MACS_peak_626_lociStitched	chr1(.):40562197-40563343	0.2319
1_MACS_peak_627_lociStitched	chr1(.):40626440-40628108	0.258
1_MACS_peak_628_lociStitched	chr1(.):40722471-40724639	0.3596
3_MACS_peak_629_lociStitched	chr1(.):40777378-40782666	0.147
2_MACS_peak_632_lociStitched	chr1(.):40839012-40858668	0.2091
1_MACS_peak_634_lociStitched	chr1(.):40915098-40916393	0.1738
1_MACS_peak_635_lociStitched	chr1(.):40942400-40943766	0.2055
1_MACS_peak_636_lociStitched	chr1(.):40996604-40997965	0.3001
1_MACS_peak_637_lociStitched	chr1(.):41130768-41132205	0.1884
1_MACS_peak_638_lociStitched	chr1(.):41156820-41158944	0.2523
1_MACS_peak_639_lociStitched	chr1(.):41174007-41175822	0.3015
1_MACS_peak_640_lociStitched	chr1(.):41229150-41230764	0.1807
1_MACS_peak_641_lociStitched	chr1(.):41444553-41447064	0.1814
2_MACS_peak_642_lociStitched	chr1(.):41706298-41712612	0.2013
1_MACS_peak_644_lociStitched	chr1(.):41818777-41820300	0.1719
1_MACS_peak_645_lociStitched	chr1(.):41947329-41949292	0.1304
1_MACS_peak_646_lociStitched	chr1(.):41961383-41962791	0.1179
1_MACS_peak_647_lociStitched	chr1(.):41969155-41970683	0.1994
1_MACS_peak_648_lociStitched	chr1(.):41981344-41983218	0.2074
1_MACS_peak_649_lociStitched	chr1(.):42084784-42090118	0.1586
3_MACS_peak_650_lociStitched	chr1(.):42126986-42140368	0.1268
1_MACS_peak_653_lociStitched	chr1(.):42149118-42150475	0.1162
1_MACS_peak_654_lociStitched	chr1(.):42163005-42167558	0.1927
2_MACS_peak_655_lociStitched	chr1(.):42186104-42195689	0.2029
1_MACS_peak_657_lociStitched	chr1(.):42215402-42218746	0.2297
2_MACS_peak_658_lociStitched	chr1(.):42265325-42276612	0.1981
3_MACS_peak_660_lociStitched	chr1(.):42339409-42348858	0.1457
1_MACS_peak_663_lociStitched	chr1(.):42355880-42359103	0.2335
1_MACS_peak_664_lociStitched	chr1(.):42367805-42368884	0.1339
1_MACS_peak_665_lociStitched	chr1(.):42383180-42386221	0.1814
1_MACS_peak_666_lociStitched	chr1(.):42500611-42502436	0.1829
1_MACS_peak_667_lociStitched	chr1(.):42550748-42551512	0.1145
1_MACS_peak_668_lociStitched	chr1(.):42799742-42802067	0.1961
1_MACS_peak_669_lociStitched	chr1(.):42920986-42923315	0.3074
1_MACS_peak_670_lociStitched	chr1(.):42994824-42996188	0.2132
2_MACS_peak_671_lociStitched	chr1(.):43123470-43127596	0.1946
1_MACS_peak_673_lociStitched	chr1(.):43146386-43149606	0.2275
1_MACS_peak_674_lociStitched	chr1(.):43231469-43233756	0.2142
1_MACS_peak_675_lociStitched	chr1(.):43281934-43283469	0.179
1_MACS_peak_676_lociStitched	chr1(.):43311411-43313102	0.2358
2_MACS_peak_677_lociStitched	chr1(.):43388706-43402949	0.1751
1_MACS_peak_679_lociStitched	chr1(.):43410772-43411706	0.1245
1_MACS_peak_680_lociStitched	chr1(.):43422261-43425539	0.1975
1_MACS_peak_681_lociStitched	chr1(.):43686622-43687858	0.2369
1_MACS_peak_682_lociStitched	chr1(.):43739668-43740681	0.1296
1_MACS_peak_683_lociStitched	chr1(.):43814034-43816010	0.2742
1_MACS_peak_684_lociStitched	chr1(.):43823330-43825637	0.2826
1_MACS_peak_685_lociStitched	chr1(.):43832360-43834732	0.2219
1_MACS_peak_686_lociStitched	chr1(.):43854676-43856306	0.235
1_MACS_peak_687_lociStitched	chr1(.):43918361-43921339	0.2905
1_MACS_peak_688_lociStitched	chr1(.):43974891-43976462	0.172
1_MACS_peak_689_lociStitched	chr1(.):43996487-43997069	0.0426
1_MACS_peak_690_lociStitched	chr1(.):44015304-44016732	0.2387
1_MACS_peak_691_lociStitched	chr1(.):44047747-44048834	0.187
1_MACS_peak_692_lociStitched	chr1(.):44114581-44116888	0.3373
1_MACS_peak_693_lociStitched	chr1(.):44172406-44174443	0.2015
1_MACS_peak_694_lociStitched	chr1(.):44248533-44250291	0.1469
1_MACS_peak_695_lociStitched	chr1(.):44279595-44281283	0.1911
2_MACS_peak_696_lociStitched	chr1(.):44289300-44306117	0.1933
1_MACS_peak_698_lociStitched	chr1(.):44318566-44319564	0.1031
1_MACS_peak_699_lociStitched	chr1(.):44329628-44332811	0.2012
1_MACS_peak_700_lociStitched	chr1(.):44399117-44400918	0.2455
1_MACS_peak_701_lociStitched	chr1(.):44411271-44413718	0.2379
3_MACS_peak_702_lociStitched	chr1(.):44439581-44446014	0.1885
1_MACS_peak_705_lociStitched	chr1(.):44456509-44458650	0.2444
1_MACS_peak_706_lociStitched	chr1(.):44495026-44497288	0.21
1_MACS_peak_707_lociStitched	chr1(.):44678260-44679889	0.2288
1_MACS_peak_708_lociStitched	chr1(.):44820207-44821267	0.1735
1_MACS_peak_709_lociStitched	chr1(.):45096686-45098968	0.1702
2_MACS_peak_710_lociStitched	chr1(.):45137279-45143458	0.2199
1_MACS_peak_712_lociStitched	chr1(.):45178082-45180078	0.1706
1_MACS_peak_713_lociStitched	chr1(.):45186236-45188495	0.2061
1_MACS_peak_714_lociStitched	chr1(.):45195338-45198098	0.2691
1_MACS_peak_715_lociStitched	chr1(.):45204620-45206445	0.2613
1_MACS_peak_716_lociStitched	chr1(.):45240206-45242734	0.2213
1_MACS_peak_717_lociStitched	chr1(.):45264859-45266782	0.2781
2_MACS_peak_718_lociStitched	chr1(.):45278844-45286426	0.1638
1_MACS_peak_720_lociStitched	chr1(.):45451556-45452890	0.2741
1_MACS_peak_721_lociStitched	chr1(.):45476075-45478863	0.2399
2_MACS_peak_722_lociStitched	chr1(.):45516213-45519710	0.2259
1_MACS_peak_724_lociStitched	chr1(.):45544228-45545468	0.1229
1_MACS_peak_725_lociStitched	chr1(.):45671517-45673048	0.0999
1_MACS_peak_726_lociStitched	chr1(.):45768478-45770758	0.2593
2_MACS_peak_727_lociStitched	chr1(.):45786299-45793445	0.1178
1_MACS_peak_729_lociStitched	chr1(.):45804567-45807185	0.2862
1_MACS_peak_730_lociStitched	chr1(.):45813613-45815714	0.2434
1_MACS_peak_731_lociStitched	chr1(.):45825372-45827504	0.2122
1_MACS_peak_732_lociStitched	chr1(.):45839072-45839798	0.1361
1_MACS_peak_733_lociStitched	chr1(.):45955020-45957222	0.2927
1_MACS_peak_734_lociStitched	chr1(.):45964903-45966846	0.3024
1_MACS_peak_735_lociStitched	chr1(.):45983351-45988452	0.2359
2_MACS_peak_736_lociStitched	chr1(.):46008079-46018693	0.1696
1_MACS_peak_738_lociStitched	chr1(.):46048848-46052884	0.2692
1_MACS_peak_739_lociStitched	chr1(.):46121963-46123547	0.208
1_MACS_peak_740_lociStitched	chr1(.):46150792-46154845	0.3002
1_MACS_peak_741_lociStitched	chr1(.):46215345-46217292	0.2449
1_MACS_peak_742_lociStitched	chr1(.):46250602-46252337	0.1725
1_MACS_peak_743_lociStitched	chr1(.):46267829-46270434	0.2242
1_MACS_peak_744_lociStitched	chr1(.):46336542-46338224	0.1995
1_MACS_peak_745_lociStitched	chr1(.):46455636-46457174	0.1778
1_MACS_peak_746_lociStitched	chr1(.):46505693-46510772	0.2604
2_MACS_peak_747_lociStitched	chr1(.):46527531-46531987	0.1918
1_MACS_peak_749_lociStitched	chr1(.):46579971-46581855	0.1599
1_MACS_peak_750_lociStitched	chr1(.):46597155-46599841	0.2545
1_MACS_peak_751_lociStitched	chr1(.):46624791-46626735	0.2199
1_MACS_peak_752_lociStitched	chr1(.):46663065-46665093	0.1773
1_MACS_peak_753_lociStitched	chr1(.):46713232-46714751	0.1709
1_MACS_peak_754_lociStitched	chr1(.):46766849-46771409	0.2618
3_MACS_peak_755_lociStitched	chr1(.):46790009-46807289	0.1828
2_MACS_peak_758_lociStitched	chr1(.):46859481-46866495	0.1457
1_MACS_peak_760_lociStitched	chr1(.):47068951-47070717	0.2497
1_MACS_peak_761_lociStitched	chr1(.):47081360-47083213	0.218
1_MACS_peak_762_lociStitched	chr1(.):47132856-47134763	0.169
1_MACS_peak_763_lociStitched	chr1(.):47140885-47142353	0.195
1_MACS_peak_764_lociStitched	chr1(.):47154489-47156028	0.1639
1_MACS_peak_765_lociStitched	chr1(.):47183941-47185601	0.1901
1_MACS_peak_766_lociStitched	chr1(.):47269478-47271247	0.1676
1_MACS_peak_767_lociStitched	chr1(.):47322952-47324086	0.275
1_MACS_peak_768_lociStitched	chr1(.):47644250-47645575	0.1802
1_MACS_peak_769_lociStitched	chr1(.):47778687-47781021	0.2474
1_MACS_peak_770_lociStitched	chr1(.):47798390-47801018	0.2354
1_MACS_peak_771_lociStitched	chr1(.):47901995-47904067	0.1833
1_MACS_peak_772_lociStitched	chr1(.):48937071-48938613	0.1955
1_MACS_peak_773_lociStitched	chr1(.):49255146-49256822	0.1618
1_MACS_peak_774_lociStitched	chr1(.):49412765-49414760	0.1753
1_MACS_peak_775_lociStitched	chr1(.):49442909-49447809	0.1528
1_MACS_peak_776_lociStitched	chr1(.):49913444-49914725	0.1623
1_MACS_peak_777_lociStitched	chr1(.):50798573-50799569	0.1519
1_MACS_peak_778_lociStitched	chr1(.):51442149-51445181	0.0738
1_MACS_peak_779_lociStitched	chr1(.):51680064-51681235	0.1765
1_MACS_peak_780_lociStitched	chr1(.):51699689-51703119	0.1748
1_MACS_peak_781_lociStitched	chr1(.):51762314-51763535	0.2048
1_MACS_peak_782_lociStitched	chr1(.):51796672-51797902	0.1675
1_MACS_peak_783_lociStitched	chr1(.):51966374-51968046	0.1611
1_MACS_peak_784_lociStitched	chr1(.):51982988-51985317	0.1794
1_MACS_peak_785_lociStitched	chr1(.):52034282-52036831	0.3212
1_MACS_peak_786_lociStitched	chr1(.):52082440-52083617	0.1854
2_MACS_peak_787_lociStitched	chr1(.):52191493-52197833	0.1822
1_MACS_peak_789_lociStitched	chr1(.):52241900-52243321	0.2111
1_MACS_peak_790_lociStitched	chr1(.):52328175-52330069	0.201
2_MACS_peak_791_lociStitched	chr1(.):52336472-52345795	0.1884
3_MACS_peak_793_lociStitched	chr1(.):52417559-52430549	0.1887
1_MACS_peak_796_lociStitched	chr1(.):52455612-52456811	0.1592
1_MACS_peak_797_lociStitched	chr1(.):52497917-52500025	0.285
1_MACS_peak_798_lociStitched	chr1(.):52520052-52523183	0.2744
1_MACS_peak_799_lociStitched	chr1(.):52607142-52608925	0.1586
2_MACS_peak_800_lociStitched	chr1(.):52830356-52835057	0.2051
1_MACS_peak_802_lociStitched	chr1(.):52868520-52871119	0.2583
1_MACS_peak_803_lociStitched	chr1(.):53017060-53020092	0.2179
1_MACS_peak_804_lociStitched	chr1(.):53069248-53070441	0.228
2_MACS_peak_805_lociStitched	chr1(.):53100670-53107826	0.2109
1_MACS_peak_807_lociStitched	chr1(.):53124436-53125567	0.1673
1_MACS_peak_808_lociStitched	chr1(.):53151279-53152101	0.1836
2_MACS_peak_809_lociStitched	chr1(.):53163037-53169944	0.2342
1_MACS_peak_811_lociStitched	chr1(.):53191275-53193258	0.2582
1_MACS_peak_812_lociStitched	chr1(.):53308318-53309649	0.1665
2_MACS_peak_813_lociStitched	chr1(.):53386929-53393960	0.1411
1_MACS_peak_815_lociStitched	chr1(.):53479872-53481494	0.1724
1_MACS_peak_816_lociStitched	chr1(.):53661738-53663655	0.3285
1_MACS_peak_817_lociStitched	chr1(.):53685389-53687190	0.3127
1_MACS_peak_818_lociStitched	chr1(.):53703539-53705091	0.2725
1_MACS_peak_819_lociStitched	chr1(.):53711326-53712061	0.095
1_MACS_peak_820_lociStitched	chr1(.):53724840-53726782	0.2489
2_MACS_peak_821_lociStitched	chr1(.):53790684-53794485	0.1742
1_MACS_peak_823_lociStitched	chr1(.):53832982-53834571	0.2457
1_MACS_peak_824_lociStitched	chr1(.):54200186-54202072	0.2765
1_MACS_peak_825_lociStitched	chr1(.):54231549-54233601	0.2478
1_MACS_peak_826_lociStitched	chr1(.):54303201-54304724	0.3635
1_MACS_peak_827_lociStitched	chr1(.):54354427-54356457	0.2393
2_MACS_peak_828_lociStitched	chr1(.):54410471-54412950	0.1522
1_MACS_peak_830_lociStitched	chr1(.):54452959-54453913	0.2457
2_MACS_peak_831_lociStitched	chr1(.):54512502-54520143	0.2121
1_MACS_peak_833_lociStitched	chr1(.):54664933-54666797	0.282
1_MACS_peak_834_lociStitched	chr1(.):54841242-54843845	0.2297
1_MACS_peak_835_lociStitched	chr1(.):54871259-54876418	0.1608
1_MACS_peak_836_lociStitched	chr1(.):54929643-54931153	0.1379
1_MACS_peak_837_lociStitched	chr1(.):54953047-54955580	0.1902
1_MACS_peak_838_lociStitched	chr1(.):55007565-55008427	0.1477
1_MACS_peak_839_lociStitched	chr1(.):55229438-55230453	0.2845
1_MACS_peak_840_lociStitched	chr1(.):55266111-55267999	0.2131
1_MACS_peak_841_lociStitched	chr1(.):55352364-55353640	0.3043
1_MACS_peak_842_lociStitched	chr1(.):55431181-55432155	0.1607
1_MACS_peak_843_lociStitched	chr1(.):55679917-55682135	0.1513
1_MACS_peak_844_lociStitched	chr1(.):56001904-56002964	0.2321
1_MACS_peak_845_lociStitched	chr1(.):56106153-56107574	0.3109
2_MACS_peak_846_lociStitched	chr1(.):57037654-57045376	0.1366
1_MACS_peak_848_lociStitched	chr1(.):57603151-57604729	0.1897
1_MACS_peak_849_lociStitched	chr1(.):59011075-59013009	0.2258
1_MACS_peak_850_lociStitched	chr1(.):59164701-59166494	0.2314
1_MACS_peak_851_lociStitched	chr1(.):59238510-59240217	0.1802
1_MACS_peak_852_lociStitched	chr1(.):59247492-59251996	0.2306
1_MACS_peak_853_lociStitched	chr1(.):59270756-59272871	0.1965
1_MACS_peak_854_lociStitched	chr1(.):59280281-59283189	0.2488
1_MACS_peak_855_lociStitched	chr1(.):59322912-59324521	0.1609
1_MACS_peak_856_lociStitched	chr1(.):59339778-59341552	0.232
1_MACS_peak_857_lociStitched	chr1(.):59348703-59349760	0.1961
1_MACS_peak_858_lociStitched	chr1(.):59368373-59370686	0.2604
1_MACS_peak_859_lociStitched	chr1(.):59432762-59435459	0.217
4_MACS_peak_860_lociStitched	chr1(.):59470587-59487177	0.1657
1_MACS_peak_864_lociStitched	chr1(.):59512131-59513106	0.2361
1_MACS_peak_865_lociStitched	chr1(.):59536327-59538717	0.1739
1_MACS_peak_866_lociStitched	chr1(.):59611860-59613456	0.2035
1_MACS_peak_867_lociStitched	chr1(.):59761092-59763656	0.2823
1_MACS_peak_868_lociStitched	chr1(.):60035596-60037226	0.212
2_MACS_peak_869_lociStitched	chr1(.):60279582-60281397	0.2047
1_MACS_peak_871_lociStitched	chr1(.):60391723-60392855	0.2539
1_MACS_peak_872_lociStitched	chr1(.):61483048-61484419	0.1241
3_MACS_peak_873_lociStitched	chr1(.):61515382-61523923	0.1411
3_MACS_peak_876_lociStitched	chr1(.):61541196-61549559	0.2145
1_MACS_peak_879_lociStitched	chr1(.):61917308-61919909	0.2115
1_MACS_peak_880_lociStitched	chr1(.):61928254-61930023	0.2085
1_MACS_peak_881_lociStitched	chr1(.):62190031-62191721	0.3045
1_MACS_peak_882_lociStitched	chr1(.):62207255-62208759	0.1422
1_MACS_peak_883_lociStitched	chr1(.):62900830-62904089	0.2653
1_MACS_peak_884_lociStitched	chr1(.):63152885-63154768	0.2278
1_MACS_peak_885_lociStitched	chr1(.):63248727-63250794	0.3188
1_MACS_peak_886_lociStitched	chr1(.):63264904-63267841	0.211
1_MACS_peak_887_lociStitched	chr1(.):63275190-63277918	0.1945
2_MACS_peak_888_lociStitched	chr1(.):63782449-63788789	0.1078
1_MACS_peak_890_lociStitched	chr1(.):63832501-63834341	0.1994
1_MACS_peak_891_lociStitched	chr1(.):63987981-63990474	0.3139
1_MACS_peak_892_lociStitched	chr1(.):64058382-64060630	0.2884
1_MACS_peak_893_lociStitched	chr1(.):64485063-64486260	0.1808
1_MACS_peak_894_lociStitched	chr1(.):64637281-64639210	0.1004
1_MACS_peak_895_lociStitched	chr1(.):64688941-64690074	0.2698
1_MACS_peak_896_lociStitched	chr1(.):64935184-64936547	0.1515
1_MACS_peak_897_lociStitched	chr1(.):65209887-65212091	0.1544
1_MACS_peak_898_lociStitched	chr1(.):65292082-65293931	0.2632
2_MACS_peak_899_lociStitched	chr1(.):65326680-65331510	0.1828
1_MACS_peak_901_lociStitched	chr1(.):65430799-65434012	0.1827
