GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
22_MACS_peak_1291_lociStitched	chr1(.):7507915-7547303	0.0831
3_MACS_peak_1313_lociStitched	chr1(.):7549122-7552128	0.0742
2_MACS_peak_1316_lociStitched	chr1(.):7553751-7555194	0.0508
3_MACS_peak_1318_lociStitched	chr1(.):7561070-7564280	0.0521
12_MACS_peak_1321_lociStitched	chr1(.):7567194-7582241	0.0685
1_MACS_peak_1333_lociStitched	chr1(.):7583402-7583743	0.0458
6_MACS_peak_1334_lociStitched	chr1(.):7587436-7598716	0.077
2_MACS_peak_1340_lociStitched	chr1(.):7602946-7604465	0.046
1_MACS_peak_1342_lociStitched	chr1(.):7612396-7612706	0.0369
6_MACS_peak_1343_lociStitched	chr1(.):7616754-7626312	0.079
2_MACS_peak_1349_lociStitched	chr1(.):7634233-7635999	0.04
1_MACS_peak_1351_lociStitched	chr1(.):7638283-7638910	0.0363
7_MACS_peak_1352_lociStitched	chr1(.):7641617-7655363	0.0666
6_MACS_peak_1359_lociStitched	chr1(.):7680661-7686803	0.0748
7_MACS_peak_1365_lociStitched	chr1(.):7688073-7705898	0.0738
3_MACS_peak_1372_lociStitched	chr1(.):7708286-7713500	0.0781
15_MACS_peak_1375_lociStitched	chr1(.):7715724-7752339	0.0771
1_MACS_peak_1390_lociStitched	chr1(.):7754166-7754557	0.0572
1_MACS_peak_1391_lociStitched	chr1(.):7757423-7757983	0.0581
1_MACS_peak_1392_lociStitched	chr1(.):7761952-7762279	0.0348
1_MACS_peak_1393_lociStitched	chr1(.):7774876-7775230	0.0659
5_MACS_peak_1394_lociStitched	chr1(.):7776772-7780607	0.0959
3_MACS_peak_1399_lociStitched	chr1(.):7785321-7789394	0.094
5_MACS_peak_1402_lociStitched	chr1(.):7791469-7795939	0.0808
2_MACS_peak_1407_lociStitched	chr1(.):7797124-7799795	0.0655
1_MACS_peak_1409_lociStitched	chr1(.):7801346-7801796	0.072
1_MACS_peak_1410_lociStitched	chr1(.):7805106-7805876	0.0803
1_MACS_peak_1411_lociStitched	chr1(.):7812339-7812874	0.0967
4_MACS_peak_1412_lociStitched	chr1(.):7922521-7926752	0.0881
3_MACS_peak_1416_lociStitched	chr1(.):7993383-7995050	0.0781
1_MACS_peak_1419_lociStitched	chr1(.):8002279-8002897	0.065
1_MACS_peak_1420_lociStitched	chr1(.):8169813-8170325	0.1084
3_MACS_peak_1421_lociStitched	chr1(.):8175189-8177810	0.0638
2_MACS_peak_1424_lociStitched	chr1(.):8181478-8183489	0.0901
1_MACS_peak_1426_lociStitched	chr1(.):8185175-8185554	0.0775
3_MACS_peak_1427_lociStitched	chr1(.):8194721-8196667	0.1109
1_MACS_peak_1430_lociStitched	chr1(.):8198113-8198804	0.0248
1_MACS_peak_1431_lociStitched	chr1(.):8203804-8204152	0.0344
4_MACS_peak_1432_lociStitched	chr1(.):8205201-8207855	0.0542
1_MACS_peak_1436_lociStitched	chr1(.):8212350-8212817	0.0398
1_MACS_peak_1437_lociStitched	chr1(.):8216940-8217449	0.1578
1_MACS_peak_1438_lociStitched	chr1(.):8231254-8231637	0.0542
4_MACS_peak_1439_lociStitched	chr1(.):8260092-8264291	0.091
3_MACS_peak_1443_lociStitched	chr1(.):8265680-8267547	0.0866
8_MACS_peak_1446_lociStitched	chr1(.):8268630-8279251	0.0714
1_MACS_peak_1454_lociStitched	chr1(.):8281668-8282151	0.0349
1_MACS_peak_1455_lociStitched	chr1(.):8284099-8284488	0.0124
2_MACS_peak_1456_lociStitched	chr1(.):8291100-8292968	0.0964
4_MACS_peak_1458_lociStitched	chr1(.):8297412-8299974	0.0806
1_MACS_peak_1462_lociStitched	chr1(.):8304791-8305119	0.029
3_MACS_peak_1463_lociStitched	chr1(.):8306362-8308268	0.0734
1_MACS_peak_1466_lociStitched	chr1(.):8314032-8314436	0.0484
1_MACS_peak_1467_lociStitched	chr1(.):8317334-8318068	0.1042
1_MACS_peak_1468_lociStitched	chr1(.):8324413-8324846	0.151
4_MACS_peak_1469_lociStitched	chr1(.):8328445-8330765	0.0693
1_MACS_peak_1473_lociStitched	chr1(.):8333674-8334019	0.0195
1_MACS_peak_1474_lociStitched	chr1(.):8352655-8353522	0.0881
2_MACS_peak_1475_lociStitched	chr1(.):8354622-8355912	0.0612
1_MACS_peak_1477_lociStitched	chr1(.):8358589-8358948	0.0226
6_MACS_peak_1478_lociStitched	chr1(.):8374352-8380496	0.0862
6_MACS_peak_1484_lociStitched	chr1(.):8383616-8391305	0.0806
2_MACS_peak_1490_lociStitched	chr1(.):8394356-8396064	0.0718
5_MACS_peak_1492_lociStitched	chr1(.):8397110-8404068	0.0999
1_MACS_peak_1497_lociStitched	chr1(.):8405581-8406971	0.1006
1_MACS_peak_1498_lociStitched	chr1(.):8408101-8408850	0.1153
1_MACS_peak_1499_lociStitched	chr1(.):8904376-8904850	0.1078
1_MACS_peak_1500_lociStitched	chr1(.):8968392-8968761	0.1304
1_MACS_peak_1501_lociStitched	chr1(.):8970257-8970721	0.1068
1_MACS_peak_1502_lociStitched	chr1(.):8974978-8975278	0.0268
1_MACS_peak_1503_lociStitched	chr1(.):8977086-8977429	0.048
1_MACS_peak_1504_lociStitched	chr1(.):8981550-8982208	0.1022
1_MACS_peak_1505_lociStitched	chr1(.):8984422-8984849	0.0718
1_MACS_peak_1506_lociStitched	chr1(.):8985850-8986414	0.1385
1_MACS_peak_1507_lociStitched	chr1(.):9016924-9017229	0.0362
1_MACS_peak_1508_lociStitched	chr1(.):9024573-9024972	0.1157
2_MACS_peak_1509_lociStitched	chr1(.):9045457-9047292	0.0658
2_MACS_peak_1511_lociStitched	chr1(.):9059432-9060660	0.0807
1_MACS_peak_1513_lociStitched	chr1(.):9064239-9065130	0.1468
4_MACS_peak_1514_lociStitched	chr1(.):9066822-9071157	0.0917
2_MACS_peak_1518_lociStitched	chr1(.):9074787-9076371	0.0667
1_MACS_peak_1520_lociStitched	chr1(.):9077611-9078499	0.0855
2_MACS_peak_1521_lociStitched	chr1(.):9080119-9081125	0.0192
2_MACS_peak_1523_lociStitched	chr1(.):9132315-9133483	0.0696
2_MACS_peak_1525_lociStitched	chr1(.):9134966-9137469	0.1564
1_MACS_peak_1527_lociStitched	chr1(.):9138627-9139919	0.1552
6_MACS_peak_1528_lociStitched	chr1(.):9143443-9150145	0.0817
4_MACS_peak_1534_lociStitched	chr1(.):9152029-9154628	0.1255
1_MACS_peak_1538_lociStitched	chr1(.):9156467-9157076	0.021
2_MACS_peak_1539_lociStitched	chr1(.):9158301-9160263	0.0936
1_MACS_peak_1541_lociStitched	chr1(.):9163301-9169355	0.0892
3_MACS_peak_1542_lociStitched	chr1(.):9177874-9180008	0.0886
3_MACS_peak_1545_lociStitched	chr1(.):9185961-9188631	0.112
1_MACS_peak_1548_lociStitched	chr1(.):9192827-9194403	0.1179
1_MACS_peak_1549_lociStitched	chr1(.):9197223-9197655	0.109
7_MACS_peak_1550_lociStitched	chr1(.):9256362-9270603	0.1
1_MACS_peak_1557_lociStitched	chr1(.):9275172-9275719	0.0154
1_MACS_peak_1558_lociStitched	chr1(.):9284889-9285410	0.0839
1_MACS_peak_1559_lociStitched	chr1(.):9326206-9326970	0.0655
1_MACS_peak_1560_lociStitched	chr1(.):9328558-9328934	0.0875
1_MACS_peak_1561_lociStitched	chr1(.):9353505-9354492	0.1072
1_MACS_peak_1562_lociStitched	chr1(.):9365881-9366462	0.0813
2_MACS_peak_1563_lociStitched	chr1(.):9384977-9386437	0.0479
1_MACS_peak_1565_lociStitched	chr1(.):9400046-9400458	0.1033
1_MACS_peak_1566_lociStitched	chr1(.):9405952-9406381	0.0226
1_MACS_peak_1567_lociStitched	chr1(.):9408107-9408433	0.078
1_MACS_peak_1568_lociStitched	chr1(.):9410689-9411045	0.0141
1_MACS_peak_1569_lociStitched	chr1(.):9425833-9426200	0.0819
1_MACS_peak_1570_lociStitched	chr1(.):9436049-9436356	0.0483
3_MACS_peak_1571_lociStitched	chr1(.):9440395-9443219	0.0644
1_MACS_peak_1574_lociStitched	chr1(.):9444770-9445083	0.049
1_MACS_peak_1575_lociStitched	chr1(.):9448640-9448980	0.0747
1_MACS_peak_1576_lociStitched	chr1(.):9454465-9454780	0.0503
1_MACS_peak_1577_lociStitched	chr1(.):9457925-9458219	0.0213
1_MACS_peak_1578_lociStitched	chr1(.):9493471-9493810	0.0462
2_MACS_peak_1579_lociStitched	chr1(.):9509630-9510865	0.1245
1_MACS_peak_1581_lociStitched	chr1(.):9512065-9512547	0.0303
1_MACS_peak_1582_lociStitched	chr1(.):9516665-9517130	0.08
1_MACS_peak_1583_lociStitched	chr1(.):9520550-9520849	0.0016
2_MACS_peak_1584_lociStitched	chr1(.):9525827-9527578	0.0561
4_MACS_peak_1586_lociStitched	chr1(.):9530419-9533569	0.0806
1_MACS_peak_1590_lociStitched	chr1(.):9541106-9541560	0.0649
1_MACS_peak_1591_lociStitched	chr1(.):9546067-9546667	0.1324
2_MACS_peak_1592_lociStitched	chr1(.):9553233-9554849	0.0615
15_MACS_peak_1594_lociStitched	chr1(.):9677518-9704472	0.108
3_MACS_peak_1609_lociStitched	chr1(.):9708306-9716984	0.0946
9_MACS_peak_1612_lociStitched	chr1(.):9718759-9731514	0.0806
1_MACS_peak_1621_lociStitched	chr1(.):9733947-9734808	0.0808
11_MACS_peak_1622_lociStitched	chr1(.):9736381-9751862	0.1049
1_MACS_peak_1633_lociStitched	chr1(.):10696152-10696568	0.0535
1_MACS_peak_1634_lociStitched	chr1(.):10697707-10698761	0.0526
9_MACS_peak_1635_lociStitched	chr1(.):10699932-10753471	0.087
10_MACS_peak_1644_lociStitched	chr1(.):10755048-10851837	0.0898
8_MACS_peak_1654_lociStitched	chr1(.):10853155-10893255	0.0851
3_MACS_peak_1662_lociStitched	chr1(.):10894284-10903200	0.1019
1_MACS_peak_1665_lociStitched	chr1(.):10904629-10905072	0.1228
3_MACS_peak_1666_lociStitched	chr1(.):10907232-10912776	0.0727
9_MACS_peak_1669_lociStitched	chr1(.):10914054-10952612	0.0899
1_MACS_peak_1678_lociStitched	chr1(.):10953716-10954262	0.162
6_MACS_peak_1679_lociStitched	chr1(.):10955771-10981570	0.0885
2_MACS_peak_1685_lociStitched	chr1(.):10988541-10991990	0.1009
1_MACS_peak_1687_lociStitched	chr1(.):10993987-10994509	0.1173
1_MACS_peak_1688_lociStitched	chr1(.):10995596-10996164	0.0614
1_MACS_peak_1689_lociStitched	chr1(.):10998820-10999782	0.1124
3_MACS_peak_1690_lociStitched	chr1(.):11001666-11011082	0.1199
14_MACS_peak_1693_lociStitched	chr1(.):11012093-11025444	0.0978
4_MACS_peak_1707_lociStitched	chr1(.):11033363-11037159	0.0777
1_MACS_peak_1711_lociStitched	chr1(.):11039972-11040937	0.0471
2_MACS_peak_1712_lociStitched	chr1(.):11103307-11107779	0.1042
1_MACS_peak_1714_lociStitched	chr1(.):11364345-11364804	0.054
12_MACS_peak_1715_lociStitched	chr1(.):11366049-11395803	0.0884
2_MACS_peak_1727_lociStitched	chr1(.):11398288-11407319	0.0942
3_MACS_peak_1729_lociStitched	chr1(.):11409132-11411225	0.0785
7_MACS_peak_1732_lociStitched	chr1(.):11414748-11423898	0.0984
3_MACS_peak_1739_lociStitched	chr1(.):11429398-11432095	0.0904
2_MACS_peak_1742_lociStitched	chr1(.):11435225-11437010	0.0897
3_MACS_peak_1744_lociStitched	chr1(.):11438651-11443139	0.1009
10_MACS_peak_1747_lociStitched	chr1(.):11444319-11453877	0.0924
1_MACS_peak_1757_lociStitched	chr1(.):11454910-11460059	0.0975
1_MACS_peak_1758_lociStitched	chr1(.):11465119-11465771	0.0233
1_MACS_peak_1759_lociStitched	chr1(.):11467258-11468173	0.0712
7_MACS_peak_1760_lociStitched	chr1(.):11470252-11479029	0.0943
4_MACS_peak_1767_lociStitched	chr1(.):11480522-11484776	0.0992
15_MACS_peak_1771_lociStitched	chr1(.):11486647-11529694	0.0849
2_MACS_peak_1786_lociStitched	chr1(.):11533976-11535361	0.1083
3_MACS_peak_1788_lociStitched	chr1(.):11536564-11539718	0.1092
1_MACS_peak_1791_lociStitched	chr1(.):11541127-11541594	0.1219
1_MACS_peak_1792_lociStitched	chr1(.):11542770-11543443	0.0554
1_MACS_peak_1793_lociStitched	chr1(.):11546207-11546602	0.082
4_MACS_peak_1794_lociStitched	chr1(.):11549026-11552046	0.1012
1_MACS_peak_1798_lociStitched	chr1(.):11553721-11554030	0.0649
1_MACS_peak_1799_lociStitched	chr1(.):11557472-11557977	0.0413
1_MACS_peak_1800_lociStitched	chr1(.):11560011-11560485	0.0606
1_MACS_peak_1801_lociStitched	chr1(.):11578274-11578583	0.0724
1_MACS_peak_1802_lociStitched	chr1(.):11579890-11580224	0.0303
4_MACS_peak_1803_lociStitched	chr1(.):11581701-11584289	0.0726
2_MACS_peak_1807_lociStitched	chr1(.):11585326-11587133	0.0688
11_MACS_peak_1809_lociStitched	chr1(.):11588536-11606121	0.091
3_MACS_peak_1820_lociStitched	chr1(.):11613396-11615601	0.0866
3_MACS_peak_1823_lociStitched	chr1(.):11616769-11618899	0.086
2_MACS_peak_1826_lociStitched	chr1(.):11645373-11648330	0.0853
6_MACS_peak_1828_lociStitched	chr1(.):11652954-11657922	0.0837
2_MACS_peak_1834_lociStitched	chr1(.):11660629-11662734	0.0979
5_MACS_peak_1836_lociStitched	chr1(.):11665219-11672471	0.0842
16_MACS_peak_1841_lociStitched	chr1(.):11673547-11704495	0.1109
1_MACS_peak_1857_lociStitched	chr1(.):11709423-11710802	0.1928
1_MACS_peak_1858_lociStitched	chr1(.):11713764-11714243	0.1088
5_MACS_peak_1859_lociStitched	chr1(.):11747878-11777551	0.106
2_MACS_peak_1864_lociStitched	chr1(.):11778753-11782981	0.1217
3_MACS_peak_1866_lociStitched	chr1(.):11821401-11829892	0.1035
1_MACS_peak_1869_lociStitched	chr1(.):11836307-11836791	0.1059
1_MACS_peak_1870_lociStitched	chr1(.):11838397-11838976	0.1011
16_MACS_peak_1871_lociStitched	chr1(.):11912717-11953775	0.1006
5_MACS_peak_1887_lociStitched	chr1(.):11954989-11960982	0.0744
2_MACS_peak_1892_lociStitched	chr1(.):12122158-12126638	0.1352
1_MACS_peak_1894_lociStitched	chr1(.):12130904-12131212	0.052
1_MACS_peak_1895_lociStitched	chr1(.):12137017-12137545	0.0953
1_MACS_peak_1896_lociStitched	chr1(.):12198980-12199343	0.0695
1_MACS_peak_1897_lociStitched	chr1(.):12200401-12200794	0.0787
1_MACS_peak_1898_lociStitched	chr1(.):12202087-12203481	0.0669
1_MACS_peak_1899_lociStitched	chr1(.):12234101-12234344	0.0891
1_MACS_peak_1900_lociStitched	chr1(.):12607723-12608326	0.1091
1_MACS_peak_1901_lociStitched	chr1(.):12654703-12655444	0.05
1_MACS_peak_1902_lociStitched	chr1(.):12676813-12677449	0.0568
1_MACS_peak_1903_lociStitched	chr1(.):12711522-12711841	0.0532
1_MACS_peak_1904_lociStitched	chr1(.):12806317-12807350	0.1018
2_MACS_peak_1905_lociStitched	chr1(.):12819015-12820713	0.0933
1_MACS_peak_1907_lociStitched	chr1(.):13345381-13345773	0.037
1_MACS_peak_1908_lociStitched	chr1(.):13838976-13839401	0.0639
1_MACS_peak_1909_lociStitched	chr1(.):13841373-13841746	0.0558
1_MACS_peak_1910_lociStitched	chr1(.):13910603-13911117	0.0867
1_MACS_peak_1911_lociStitched	chr1(.):15426836-15428470	0.1695
1_MACS_peak_1912_lociStitched	chr1(.):15442945-15444076	0.1254
2_MACS_peak_1913_lociStitched	chr1(.):15478443-15480278	0.1098
2_MACS_peak_1915_lociStitched	chr1(.):15573335-15575254	0.1274
1_MACS_peak_1917_lociStitched	chr1(.):15577192-15577579	0.1689
1_MACS_peak_1918_lociStitched	chr1(.):15579026-15579370	0.0485
1_MACS_peak_1919_lociStitched	chr1(.):15671108-15671986	0.1406
1_MACS_peak_1920_lociStitched	chr1(.):15734972-15736058	0.1729
1_MACS_peak_1921_lociStitched	chr1(.):16075424-16076022	0.0828
10_MACS_peak_1922_lociStitched	chr1(.):16077050-16090806	0.0863
1_MACS_peak_1932_lociStitched	chr1(.):16092155-16092469	0.0172
1_MACS_peak_1933_lociStitched	chr1(.):16096817-16097143	0.0723
7_MACS_peak_1934_lociStitched	chr1(.):16315497-16322647	0.0885
3_MACS_peak_1941_lociStitched	chr1(.):16323675-16326992	0.1072
1_MACS_peak_1944_lociStitched	chr1(.):16328861-16329361	0.0182
2_MACS_peak_1945_lociStitched	chr1(.):16330364-16333036	0.096
3_MACS_peak_1947_lociStitched	chr1(.):16338836-16381060	0.095
4_MACS_peak_1950_lociStitched	chr1(.):16383326-16399956	0.111
2_MACS_peak_1954_lociStitched	chr1(.):16402326-16404710	0.0997
12_MACS_peak_1956_lociStitched	chr1(.):16410638-16432031	0.1039
4_MACS_peak_1968_lociStitched	chr1(.):16433583-16462527	0.0953
4_MACS_peak_1972_lociStitched	chr1(.):16463793-16483586	0.0961
1_MACS_peak_1976_lociStitched	chr1(.):16485397-16485757	0.0066
12_MACS_peak_1977_lociStitched	chr1(.):16488206-16512957	0.0964
2_MACS_peak_1989_lociStitched	chr1(.):16514875-16518523	0.1173
1_MACS_peak_1991_lociStitched	chr1(.):16536403-16536803	0.0476
3_MACS_peak_1992_lociStitched	chr1(.):16733270-16739524	0.0983
6_MACS_peak_1995_lociStitched	chr1(.):16741883-16750756	0.1471
1_MACS_peak_2001_lociStitched	chr1(.):16827091-16827925	0.13
1_MACS_peak_2002_lociStitched	chr1(.):16832576-16835258	0.2877
1_MACS_peak_2004_lociStitched	chr1(.):16842494-16843538	0.4406
3_MACS_peak_2005_lociStitched	chr1(.):16845233-16850028	0.1324
4_MACS_peak_2008_lociStitched	chr1(.):16854783-16867707	0.2264
3_MACS_peak_2012_lociStitched	chr1(.):16870098-16875509	0.2629
1_MACS_peak_2015_lociStitched	chr1(.):16880724-16881347	0.1638
1_MACS_peak_2016_lociStitched	chr1(.):16890721-16894318	1.109
1_MACS_peak_2017_lociStitched	chr1(.):16907611-16909320	0.4582
1_MACS_peak_2018_lociStitched	chr1(.):16913465-16914352	0.3784
1_MACS_peak_2019_lociStitched	chr1(.):16938467-16942580	0.6846
1_MACS_peak_2020_lociStitched	chr1(.):16972981-16977204	0.3149
4_MACS_peak_2021_lociStitched	chr1(.):16979096-16988174	0.327
4_MACS_peak_2025_lociStitched	chr1(.):16994101-17009582	0.2437
4_MACS_peak_2029_lociStitched	chr1(.):17011435-17066313	0.2679
3_MACS_peak_2033_lociStitched	chr1(.):17072280-17077801	0.3047
1_MACS_peak_2036_lociStitched	chr1(.):17080328-17081579	0.4251
5_MACS_peak_2037_lociStitched	chr1(.):17083913-17108871	0.1957
1_MACS_peak_2042_lociStitched	chr1(.):17112577-17113696	0.107
3_MACS_peak_2043_lociStitched	chr1(.):17119866-17124866	0.1925
4_MACS_peak_2046_lociStitched	chr1(.):17185402-17190922	0.1937
4_MACS_peak_2050_lociStitched	chr1(.):17192306-17206393	0.2242
3_MACS_peak_2054_lociStitched	chr1(.):17212020-17217790	0.1862
2_MACS_peak_2057_lociStitched	chr1(.):17237988-17240140	0.1635
1_MACS_peak_2059_lociStitched	chr1(.):17304537-17308235	0.0951
1_MACS_peak_2060_lociStitched	chr1(.):17309347-17309821	0.1449
2_MACS_peak_2061_lociStitched	chr1(.):17381614-17388366	0.1377
9_MACS_peak_2063_lociStitched	chr1(.):17389519-17399922	0.113
3_MACS_peak_2072_lociStitched	chr1(.):17401948-17405877	0.0923
12_MACS_peak_2075_lociStitched	chr1(.):17409490-17453919	0.0977
2_MACS_peak_2087_lociStitched	chr1(.):17454940-17461182	0.0805
11_MACS_peak_2089_lociStitched	chr1(.):17462220-17477163	0.0829
1_MACS_peak_2100_lociStitched	chr1(.):17478768-17479166	0.0392
3_MACS_peak_2101_lociStitched	chr1(.):17488526-17491729	0.0896
3_MACS_peak_2104_lociStitched	chr1(.):17494054-17496315	0.0899
2_MACS_peak_2107_lociStitched	chr1(.):17499517-17501611	0.0962
3_MACS_peak_2109_lociStitched	chr1(.):17510174-17513641	0.0567
8_MACS_peak_2112_lociStitched	chr1(.):17517112-17527851	0.0829
1_MACS_peak_2120_lociStitched	chr1(.):17529119-17529635	0.0611
2_MACS_peak_2121_lociStitched	chr1(.):17530912-17532263	0.1295
25_MACS_peak_2123_lociStitched	chr1(.):17534274-17589542	0.0924
1_MACS_peak_2148_lociStitched	chr1(.):17591411-17591726	0.0469
8_MACS_peak_2149_lociStitched	chr1(.):17594184-17600717	0.0809
7_MACS_peak_2157_lociStitched	chr1(.):17601924-17614186	0.0831
1_MACS_peak_2164_lociStitched	chr1(.):17615516-17616581	0.051
1_MACS_peak_2165_lociStitched	chr1(.):17618136-17618616	0.0051
2_MACS_peak_2166_lociStitched	chr1(.):17620039-17624116	0.0478
2_MACS_peak_2168_lociStitched	chr1(.):17628339-17629354	0.067
7_MACS_peak_2170_lociStitched	chr1(.):17630707-17644892	0.1037
1_MACS_peak_2177_lociStitched	chr1(.):17646154-17647399	0.1121
1_MACS_peak_2178_lociStitched	chr1(.):17648983-17649281	0.0404
3_MACS_peak_2179_lociStitched	chr1(.):17655785-17660393	0.0942
8_MACS_peak_2182_lociStitched	chr1(.):17661920-17671471	0.0943
9_MACS_peak_2190_lociStitched	chr1(.):17672624-17690550	0.0813
13_MACS_peak_2199_lociStitched	chr1(.):17692324-17719038	0.0922
1_MACS_peak_2212_lociStitched	chr1(.):17808647-17808965	0.0332
2_MACS_peak_2213_lociStitched	chr1(.):17821315-17826372	0.11
8_MACS_peak_2215_lociStitched	chr1(.):17827978-17839341	0.0782
8_MACS_peak_2223_lociStitched	chr1(.):17840528-17856398	0.0851
4_MACS_peak_2231_lociStitched	chr1(.):17858013-17861088	0.0847
1_MACS_peak_2235_lociStitched	chr1(.):17862953-17863307	0.0605
5_MACS_peak_2236_lociStitched	chr1(.):17864371-17869909	0.0644
4_MACS_peak_2241_lociStitched	chr1(.):17871022-17874123	0.1057
1_MACS_peak_2245_lociStitched	chr1(.):17876595-17878519	0.0862
11_MACS_peak_2246_lociStitched	chr1(.):17881065-17904648	0.091
33_MACS_peak_2257_lociStitched	chr1(.):17906570-17981016	0.0746
9_MACS_peak_2290_lociStitched	chr1(.):17982017-18002004	0.0896
3_MACS_peak_2299_lociStitched	chr1(.):18003159-18006815	0.0874
5_MACS_peak_2302_lociStitched	chr1(.):18008240-18015420	0.0679
10_MACS_peak_2307_lociStitched	chr1(.):18017837-18036012	0.0747
1_MACS_peak_2317_lociStitched	chr1(.):18038386-18039184	0.0815
12_MACS_peak_2318_lociStitched	chr1(.):18040419-18053585	0.0777
4_MACS_peak_2330_lociStitched	chr1(.):18055175-18064476	0.0701
1_MACS_peak_2334_lociStitched	chr1(.):18065819-18066104	0.0487
1_MACS_peak_2335_lociStitched	chr1(.):18067711-18068341	0.051
3_MACS_peak_2336_lociStitched	chr1(.):18069415-18071930	0.0902
4_MACS_peak_2339_lociStitched	chr1(.):18088816-18094231	0.0722
1_MACS_peak_2343_lociStitched	chr1(.):18095480-18095882	0.0398
3_MACS_peak_2344_lociStitched	chr1(.):18097028-18098866	0.0597
4_MACS_peak_2347_lociStitched	chr1(.):18099875-18106031	0.0764
4_MACS_peak_2351_lociStitched	chr1(.):18107450-18111244	0.0912
1_MACS_peak_2355_lociStitched	chr1(.):18115672-18116022	0.0117
2_MACS_peak_2356_lociStitched	chr1(.):18117831-18119620	0.0804
3_MACS_peak_2358_lociStitched	chr1(.):18121898-18125041	0.0736
1_MACS_peak_2361_lociStitched	chr1(.):18133303-18133713	0.0
7_MACS_peak_2362_lociStitched	chr1(.):18144157-18150625	0.0805
1_MACS_peak_2369_lociStitched	chr1(.):18151973-18153190	0.0852
5_MACS_peak_2370_lociStitched	chr1(.):18160096-18165091	0.0687
1_MACS_peak_2375_lociStitched	chr1(.):18173052-18173342	0.0918
7_MACS_peak_2376_lociStitched	chr1(.):18176866-18183308	0.066
1_MACS_peak_2383_lociStitched	chr1(.):18193869-18194171	0.1156
1_MACS_peak_2384_lociStitched	chr1(.):18196841-18197249	0.0702
2_MACS_peak_2385_lociStitched	chr1(.):18203420-18204662	0.1096
2_MACS_peak_2387_lociStitched	chr1(.):18206696-18208794	0.0869
4_MACS_peak_2389_lociStitched	chr1(.):18210270-18214956	0.0627
1_MACS_peak_2393_lociStitched	chr1(.):18216044-18216647	0.0447
2_MACS_peak_2394_lociStitched	chr1(.):18219337-18221534	0.0515
1_MACS_peak_2396_lociStitched	chr1(.):18256630-18257111	0.0
3_MACS_peak_2397_lociStitched	chr1(.):18259069-18261874	0.0917
2_MACS_peak_2400_lociStitched	chr1(.):18273770-18275330	0.0536
8_MACS_peak_2402_lociStitched	chr1(.):18276974-18282808	0.075
1_MACS_peak_2410_lociStitched	chr1(.):18286953-18287263	0.0848
1_MACS_peak_2411_lociStitched	chr1(.):18289385-18289863	0.0729
1_MACS_peak_2412_lociStitched	chr1(.):18296028-18296365	0.0433
1_MACS_peak_2413_lociStitched	chr1(.):18300641-18301300	0.0386
1_MACS_peak_2414_lociStitched	chr1(.):18312621-18312928	0.1078
4_MACS_peak_2415_lociStitched	chr1(.):18342257-18344982	0.0856
4_MACS_peak_2419_lociStitched	chr1(.):18346134-18348918	0.0761
1_MACS_peak_2423_lociStitched	chr1(.):18351173-18351570	0.0639
4_MACS_peak_2424_lociStitched	chr1(.):18353011-18356369	0.0554
1_MACS_peak_2428_lociStitched	chr1(.):18357968-18358293	0.0411
1_MACS_peak_2429_lociStitched	chr1(.):18359476-18360060	0.0835
1_MACS_peak_2430_lociStitched	chr1(.):18371209-18371889	0.1297
