GENE_ID	locusLine	bin_1_05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07.bam
2_MACS_peak_499_lociStitched	chr1(.):31251579-31256250	0.6223
1_MACS_peak_501_lociStitched	chr1(.):31537028-31539370	1.8726
1_MACS_peak_502_lociStitched	chr1(.):31627992-31628958	0.7007
1_MACS_peak_503_lociStitched	chr1(.):31643375-31644104	0.4746
1_MACS_peak_504_lociStitched	chr1(.):31768834-31770754	1.7866
1_MACS_peak_505_lociStitched	chr1(.):31867088-31868447	0.7943
1_MACS_peak_506_lociStitched	chr1(.):31885760-31887204	0.9103
1_MACS_peak_507_lociStitched	chr1(.):31913524-31916019	0.8608
1_MACS_peak_508_lociStitched	chr1(.):31933012-31934453	0.6586
2_MACS_peak_509_lociStitched	chr1(.):31943473-31951326	1.477
1_MACS_peak_511_lociStitched	chr1(.):31959492-31960591	0.5933
2_MACS_peak_512_lociStitched	chr1(.):31971223-31975581	0.6385
1_MACS_peak_514_lociStitched	chr1(.):32014627-32015630	0.7013
1_MACS_peak_515_lociStitched	chr1(.):32070497-32072539	0.9212
1_MACS_peak_516_lociStitched	chr1(.):32083374-32083899	0.4832
1_MACS_peak_517_lociStitched	chr1(.):32109525-32111431	2.1399
1_MACS_peak_518_lociStitched	chr1(.):32135239-32136351	0.499
1_MACS_peak_519_lociStitched	chr1(.):32209419-32211760	1.1972
1_MACS_peak_520_lociStitched	chr1(.):32228453-32229715	0.6281
1_MACS_peak_521_lociStitched	chr1(.):32253263-32254783	1.8597
1_MACS_peak_522_lociStitched	chr1(.):32402164-32404830	0.9092
1_MACS_peak_523_lociStitched	chr1(.):32420036-32422602	0.7875
2_MACS_peak_524_lociStitched	chr1(.):32445853-32452219	1.0781
2_MACS_peak_526_lociStitched	chr1(.):32472421-32480966	0.7657
1_MACS_peak_528_lociStitched	chr1(.):32537482-32539443	1.4579
1_MACS_peak_529_lociStitched	chr1(.):32572785-32575183	1.2609
1_MACS_peak_530_lociStitched	chr1(.):32644564-32646576	1.6546
1_MACS_peak_531_lociStitched	chr1(.):32670661-32672043	1.2953
1_MACS_peak_532_lociStitched	chr1(.):32686963-32689031	1.0565
2_MACS_peak_533_lociStitched	chr1(.):32705754-32716813	0.704
1_MACS_peak_535_lociStitched	chr1(.):32756672-32758670	1.2893
2_MACS_peak_536_lociStitched	chr1(.):32800500-32804183	0.6844
1_MACS_peak_538_lociStitched	chr1(.):32816214-32818145	1.341
1_MACS_peak_539_lociStitched	chr1(.):32859240-32861116	1.3502
1_MACS_peak_540_lociStitched	chr1(.):32878911-32879993	0.8545
1_MACS_peak_541_lociStitched	chr1(.):32965571-32966821	1.7886
1_MACS_peak_542_lociStitched	chr1(.):32985938-32987097	0.6741
1_MACS_peak_543_lociStitched	chr1(.):33004591-33006161	0.8561
2_MACS_peak_544_lociStitched	chr1(.):33088579-33094777	1.2236
1_MACS_peak_546_lociStitched	chr1(.):33114908-33118043	3.8792
2_MACS_peak_547_lociStitched	chr1(.):33177727-33183383	0.4298
1_MACS_peak_549_lociStitched	chr1(.):33190139-33191775	0.9557
1_MACS_peak_550_lociStitched	chr1(.):33206582-33208666	1.106
1_MACS_peak_551_lociStitched	chr1(.):33281653-33285548	2.9078
1_MACS_peak_552_lociStitched	chr1(.):33366465-33367344	0.5096
1_MACS_peak_553_lociStitched	chr1(.):33429096-33431344	1.2241
3_MACS_peak_554_lociStitched	chr1(.):33445399-33459894	0.8342
1_MACS_peak_557_lociStitched	chr1(.):33501576-33503236	0.8541
1_MACS_peak_558_lociStitched	chr1(.):33546069-33547449	0.8856
1_MACS_peak_559_lociStitched	chr1(.):33564056-33566239	1.3432
1_MACS_peak_560_lociStitched	chr1(.):33592046-33594191	1.9215
1_MACS_peak_561_lociStitched	chr1(.):33646563-33648007	0.483
2_MACS_peak_562_lociStitched	chr1(.):33720637-33723552	0.9788
2_MACS_peak_564_lociStitched	chr1(.):33814252-33816581	1.0996
1_MACS_peak_566_lociStitched	chr1(.):33895671-33896636	0.6659
1_MACS_peak_567_lociStitched	chr1(.):33925081-33928836	1.0735
1_MACS_peak_568_lociStitched	chr1(.):33937371-33938872	0.7529
1_MACS_peak_569_lociStitched	chr1(.):34431472-34432526	0.5835
1_MACS_peak_570_lociStitched	chr1(.):34514404-34517128	0.7932
1_MACS_peak_571_lociStitched	chr1(.):34825814-34828242	0.9925
2_MACS_peak_572_lociStitched	chr1(.):35324494-35332943	0.9355
1_MACS_peak_574_lociStitched	chr1(.):35449914-35451499	1.6572
1_MACS_peak_575_lociStitched	chr1(.):35496036-35498050	2.465
1_MACS_peak_576_lociStitched	chr1(.):35544172-35546074	2.3245
1_MACS_peak_577_lociStitched	chr1(.):35586167-35586857	0.71
1_MACS_peak_578_lociStitched	chr1(.):35656984-35659667	1.9688
2_MACS_peak_579_lociStitched	chr1(.):35729100-35735364	0.8944
1_MACS_peak_581_lociStitched	chr1(.):35971521-35972995	0.6482
1_MACS_peak_582_lociStitched	chr1(.):36004201-36005830	0.6403
1_MACS_peak_583_lociStitched	chr1(.):36022082-36024172	2.3572
1_MACS_peak_584_lociStitched	chr1(.):36042791-36044020	0.9634
1_MACS_peak_585_lociStitched	chr1(.):36106135-36108558	1.4894
1_MACS_peak_586_lociStitched	chr1(.):36183514-36185187	1.9101
1_MACS_peak_587_lociStitched	chr1(.):36234147-36236248	2.8092
1_MACS_peak_588_lociStitched	chr1(.):36244695-36246066	0.8971
1_MACS_peak_589_lociStitched	chr1(.):36272987-36275011	1.3384
1_MACS_peak_590_lociStitched	chr1(.):36348507-36349712	0.8099
1_MACS_peak_591_lociStitched	chr1(.):36395596-36397686	1.7825
1_MACS_peak_592_lociStitched	chr1(.):36488437-36490096	1.0043
1_MACS_peak_593_lociStitched	chr1(.):36553665-36555760	1.6612
3_MACS_peak_594_lociStitched	chr1(.):36614205-36627343	1.4032
1_MACS_peak_597_lociStitched	chr1(.):36640476-36641924	0.6056
1_MACS_peak_598_lociStitched	chr1(.):36653180-36654254	0.6811
1_MACS_peak_599_lociStitched	chr1(.):36688416-36691153	2.2887
1_MACS_peak_600_lociStitched	chr1(.):36771737-36773296	0.7926
1_MACS_peak_601_lociStitched	chr1(.):36788553-36790156	0.8591
1_MACS_peak_602_lociStitched	chr1(.):36838654-36840892	1.492
1_MACS_peak_603_lociStitched	chr1(.):36850019-36853760	2.8526
2_MACS_peak_604_lociStitched	chr1(.):36862602-36867559	0.614
1_MACS_peak_606_lociStitched	chr1(.):36901836-36902713	0.5843
1_MACS_peak_607_lociStitched	chr1(.):36915497-36916922	0.8592
1_MACS_peak_608_lociStitched	chr1(.):36928837-36930899	1.6998
1_MACS_peak_609_lociStitched	chr1(.):36939106-36940974	0.692
1_MACS_peak_610_lociStitched	chr1(.):37108193-37110849	0.9148
1_MACS_peak_611_lociStitched	chr1(.):37129261-37131301	0.6669
1_MACS_peak_612_lociStitched	chr1(.):37349083-37350664	0.5615
1_MACS_peak_613_lociStitched	chr1(.):37753370-37756043	1.496
1_MACS_peak_614_lociStitched	chr1(.):37888982-37890363	0.7857
3_MACS_peak_615_lociStitched	chr1(.):37930768-37946363	1.1698
1_MACS_peak_618_lociStitched	chr1(.):37979413-37981182	1.578
1_MACS_peak_619_lociStitched	chr1(.):38019085-38020589	0.8333
1_MACS_peak_620_lociStitched	chr1(.):38035952-38037472	0.5525
1_MACS_peak_621_lociStitched	chr1(.):38060653-38061987	0.9676
1_MACS_peak_622_lociStitched	chr1(.):38140759-38144223	1.4562
1_MACS_peak_623_lociStitched	chr1(.):38154851-38158890	1.6426
1_MACS_peak_624_lociStitched	chr1(.):38204431-38205780	0.6559
1_MACS_peak_625_lociStitched	chr1(.):38218370-38219144	0.458
1_MACS_peak_626_lociStitched	chr1(.):38258787-38261051	1.5556
1_MACS_peak_627_lociStitched	chr1(.):38272748-38274887	1.0423
1_MACS_peak_628_lociStitched	chr1(.):38305216-38306306	0.7897
1_MACS_peak_629_lociStitched	chr1(.):38324419-38326219	1.2426
1_MACS_peak_630_lociStitched	chr1(.):38396642-38397486	0.8216
1_MACS_peak_631_lociStitched	chr1(.):38411732-38414041	1.7371
2_MACS_peak_632_lociStitched	chr1(.):38454620-38462084	0.3592
1_MACS_peak_634_lociStitched	chr1(.):38477603-38479359	1.2732
1_MACS_peak_635_lociStitched	chr1(.):38493066-38497029	1.7685
1_MACS_peak_636_lociStitched	chr1(.):38512595-38513428	0.5672
1_MACS_peak_637_lociStitched	chr1(.):38939491-38942487	2.8851
1_MACS_peak_638_lociStitched	chr1(.):38992442-38993964	0.6958
1_MACS_peak_639_lociStitched	chr1(.):39324454-39326400	1.0906
1_MACS_peak_640_lociStitched	chr1(.):39337878-39339857	1.0309
1_MACS_peak_641_lociStitched	chr1(.):39456051-39458247	1.0133
1_MACS_peak_642_lociStitched	chr1(.):39491123-39492999	1.5513
1_MACS_peak_643_lociStitched	chr1(.):39570418-39572561	1.2305
1_MACS_peak_644_lociStitched	chr1(.):39648933-39650457	0.709
3_MACS_peak_645_lociStitched	chr1(.):39657131-39672094	0.6268
1_MACS_peak_648_lociStitched	chr1(.):39680088-39682843	1.4616
2_MACS_peak_649_lociStitched	chr1(.):39733204-39738838	1.2618
2_MACS_peak_651_lociStitched	chr1(.):39859494-39865047	0.5931
1_MACS_peak_653_lociStitched	chr1(.):39872458-39875618	1.1139
1_MACS_peak_654_lociStitched	chr1(.):39955937-39958367	1.484
1_MACS_peak_655_lociStitched	chr1(.):39973187-39978173	2.8992
1_MACS_peak_656_lociStitched	chr1(.):39990236-39993044	2.3765
4_MACS_peak_657_lociStitched	chr1(.):40030495-40048093	0.7541
1_MACS_peak_661_lociStitched	chr1(.):40054803-40055544	0.5466
2_MACS_peak_662_lociStitched	chr1(.):40062472-40072542	0.8239
1_MACS_peak_664_lociStitched	chr1(.):40104718-40106040	0.8914
1_MACS_peak_665_lociStitched	chr1(.):40146202-40147936	0.6642
1_MACS_peak_666_lociStitched	chr1(.):40156460-40157834	0.6453
1_MACS_peak_667_lociStitched	chr1(.):40192284-40193948	0.8548
1_MACS_peak_668_lociStitched	chr1(.):40203866-40205325	1.0296
1_MACS_peak_669_lociStitched	chr1(.):40240068-40243686	2.1012
1_MACS_peak_670_lociStitched	chr1(.):40253963-40255827	2.0481
1_MACS_peak_671_lociStitched	chr1(.):40263996-40266086	2.1447
2_MACS_peak_672_lociStitched	chr1(.):40282371-40291859	0.5627
1_MACS_peak_674_lociStitched	chr1(.):40310133-40313079	1.5541
1_MACS_peak_675_lociStitched	chr1(.):40348429-40349789	0.7357
1_MACS_peak_676_lociStitched	chr1(.):40366482-40368364	0.7654
2_MACS_peak_677_lociStitched	chr1(.):40419977-40427085	0.6875
1_MACS_peak_679_lociStitched	chr1(.):40467778-40470209	0.9966
1_MACS_peak_680_lociStitched	chr1(.):40504165-40507447	3.3069
2_MACS_peak_681_lociStitched	chr1(.):40524013-40531616	0.5704
1_MACS_peak_683_lociStitched	chr1(.):40562291-40563523	0.8614
1_MACS_peak_684_lociStitched	chr1(.):40626461-40627980	1.4444
1_MACS_peak_685_lociStitched	chr1(.):40698060-40699065	0.5795
1_MACS_peak_686_lociStitched	chr1(.):40722556-40724649	1.6956
2_MACS_peak_687_lociStitched	chr1(.):40777588-40781294	0.531
5_MACS_peak_689_lociStitched	chr1(.):40839056-40858461	0.9551
1_MACS_peak_694_lociStitched	chr1(.):40915193-40916339	0.569
1_MACS_peak_695_lociStitched	chr1(.):40942327-40943748	0.958
1_MACS_peak_696_lociStitched	chr1(.):40973963-40975057	0.6844
1_MACS_peak_697_lociStitched	chr1(.):40996466-40998022	0.864
1_MACS_peak_698_lociStitched	chr1(.):41130941-41132113	0.7645
1_MACS_peak_699_lociStitched	chr1(.):41156469-41158800	3.0821
1_MACS_peak_700_lociStitched	chr1(.):41174262-41175673	0.9057
1_MACS_peak_701_lociStitched	chr1(.):41444639-41446878	2.5127
2_MACS_peak_702_lociStitched	chr1(.):41706346-41711915	1.5605
1_MACS_peak_704_lociStitched	chr1(.):41827103-41827894	0.5862
1_MACS_peak_705_lociStitched	chr1(.):41947411-41948960	0.8028
2_MACS_peak_706_lociStitched	chr1(.):41961447-41970749	0.3548
1_MACS_peak_708_lociStitched	chr1(.):41981225-41983224	1.1789
2_MACS_peak_709_lociStitched	chr1(.):42085044-42089886	0.9888
5_MACS_peak_711_lociStitched	chr1(.):42126944-42150564	0.5111
1_MACS_peak_716_lociStitched	chr1(.):42163069-42167714	1.5353
2_MACS_peak_717_lociStitched	chr1(.):42186172-42195546	1.3087
1_MACS_peak_719_lociStitched	chr1(.):42215928-42218646	1.2398
1_MACS_peak_720_lociStitched	chr1(.):42257594-42258807	0.5481
2_MACS_peak_721_lociStitched	chr1(.):42265464-42276358	0.7282
2_MACS_peak_723_lociStitched	chr1(.):42342394-42348869	0.4799
2_MACS_peak_725_lociStitched	chr1(.):42356168-42364566	0.8189
2_MACS_peak_727_lociStitched	chr1(.):42383179-42386599	1.2529
2_MACS_peak_729_lociStitched	chr1(.):42415730-42421990	0.4499
1_MACS_peak_731_lociStitched	chr1(.):42500610-42502243	0.6856
1_MACS_peak_732_lociStitched	chr1(.):42799866-42801936	1.5618
1_MACS_peak_733_lociStitched	chr1(.):42921001-42923324	2.978
1_MACS_peak_734_lociStitched	chr1(.):42994958-42995856	0.5914
1_MACS_peak_735_lociStitched	chr1(.):43123277-43125064	1.0966
1_MACS_peak_736_lociStitched	chr1(.):43146577-43149611	1.4594
1_MACS_peak_737_lociStitched	chr1(.):43231636-43233725	1.0916
1_MACS_peak_738_lociStitched	chr1(.):43281907-43283448	1.7444
1_MACS_peak_739_lociStitched	chr1(.):43311378-43313191	1.3789
3_MACS_peak_740_lociStitched	chr1(.):43389557-43402709	0.6172
1_MACS_peak_743_lociStitched	chr1(.):43422604-43425485	1.1894
1_MACS_peak_744_lociStitched	chr1(.):43432171-43433797	0.7215
1_MACS_peak_745_lociStitched	chr1(.):43637222-43638245	0.6345
1_MACS_peak_746_lociStitched	chr1(.):43686253-43688177	1.1745
1_MACS_peak_747_lociStitched	chr1(.):43739785-43740803	0.5043
1_MACS_peak_748_lociStitched	chr1(.):43814043-43816060	2.5731
1_MACS_peak_749_lociStitched	chr1(.):43823462-43825686	1.975
1_MACS_peak_750_lociStitched	chr1(.):43832294-43834685	1.7476
1_MACS_peak_751_lociStitched	chr1(.):43854531-43856333	1.4484
1_MACS_peak_752_lociStitched	chr1(.):43918504-43921257	2.844
1_MACS_peak_753_lociStitched	chr1(.):43974871-43976693	0.939
1_MACS_peak_754_lociStitched	chr1(.):43997089-43997827	0.4762
1_MACS_peak_755_lociStitched	chr1(.):44015344-44016392	0.591
1_MACS_peak_756_lociStitched	chr1(.):44114608-44116923	1.7378
1_MACS_peak_757_lociStitched	chr1(.):44171952-44174419	1.4509
1_MACS_peak_758_lociStitched	chr1(.):44248572-44250278	0.7322
1_MACS_peak_759_lociStitched	chr1(.):44279358-44281214	0.5904
2_MACS_peak_760_lociStitched	chr1(.):44289772-44303172	0.8738
1_MACS_peak_762_lociStitched	chr1(.):44329856-44332763	2.0136
1_MACS_peak_763_lociStitched	chr1(.):44399309-44400768	0.5921
1_MACS_peak_764_lociStitched	chr1(.):44411416-44413554	5.173
2_MACS_peak_765_lociStitched	chr1(.):44439512-44446160	1.1132
1_MACS_peak_767_lociStitched	chr1(.):44456551-44458615	0.7541
1_MACS_peak_768_lociStitched	chr1(.):44494996-44497648	1.3447
1_MACS_peak_769_lociStitched	chr1(.):44678579-44679797	1.1159
1_MACS_peak_770_lociStitched	chr1(.):44771099-44772755	0.506
1_MACS_peak_771_lociStitched	chr1(.):44820148-44821666	0.9623
1_MACS_peak_772_lociStitched	chr1(.):45096717-45098843	3.0798
2_MACS_peak_773_lociStitched	chr1(.):45137435-45143431	1.014
1_MACS_peak_775_lociStitched	chr1(.):45178420-45179923	0.7126
1_MACS_peak_776_lociStitched	chr1(.):45186574-45188368	1.0692
1_MACS_peak_777_lociStitched	chr1(.):45195486-45198032	3.1235
1_MACS_peak_778_lociStitched	chr1(.):45204625-45206671	2.1807
1_MACS_peak_779_lociStitched	chr1(.):45240164-45242605	2.5983
1_MACS_peak_780_lociStitched	chr1(.):45251692-45252592	0.5702
1_MACS_peak_781_lociStitched	chr1(.):45265024-45266830	1.798
2_MACS_peak_782_lociStitched	chr1(.):45279082-45286592	1.1181
1_MACS_peak_784_lociStitched	chr1(.):45451472-45452939	1.096
1_MACS_peak_785_lociStitched	chr1(.):45475976-45479018	0.9199
1_MACS_peak_786_lociStitched	chr1(.):45518172-45519448	0.5743
1_MACS_peak_787_lociStitched	chr1(.):45544602-45545657	0.5385
1_MACS_peak_788_lociStitched	chr1(.):45671551-45673075	1.2158
1_MACS_peak_789_lociStitched	chr1(.):45768369-45770783	2.2732
2_MACS_peak_790_lociStitched	chr1(.):45786452-45793547	0.4746
1_MACS_peak_792_lociStitched	chr1(.):45804518-45807089	2.828
1_MACS_peak_793_lociStitched	chr1(.):45814161-45815984	0.8847
1_MACS_peak_794_lociStitched	chr1(.):45841493-45842549	0.6477
1_MACS_peak_795_lociStitched	chr1(.):45954967-45957717	0.7758
1_MACS_peak_796_lociStitched	chr1(.):45964759-45966933	1.4595
2_MACS_peak_797_lociStitched	chr1(.):45983866-45988517	1.2342
2_MACS_peak_799_lociStitched	chr1(.):46008804-46017403	0.7185
1_MACS_peak_801_lociStitched	chr1(.):46048882-46051260	1.5402
1_MACS_peak_802_lociStitched	chr1(.):46151130-46154814	2.3086
1_MACS_peak_803_lociStitched	chr1(.):46215328-46217270	3.2195
1_MACS_peak_804_lociStitched	chr1(.):46251387-46252348	0.7104
1_MACS_peak_805_lociStitched	chr1(.):46267944-46270422	1.0742
1_MACS_peak_806_lociStitched	chr1(.):46336625-46338112	0.8326
1_MACS_peak_807_lociStitched	chr1(.):46391062-46392392	0.5714
1_MACS_peak_808_lociStitched	chr1(.):46455862-46456856	0.5358
1_MACS_peak_809_lociStitched	chr1(.):46506164-46510277	2.0485
1_MACS_peak_810_lociStitched	chr1(.):46527596-46529401	0.8424
1_MACS_peak_811_lociStitched	chr1(.):46580140-46581629	0.8745
2_MACS_peak_812_lociStitched	chr1(.):46597473-46601223	3.0692
1_MACS_peak_814_lociStitched	chr1(.):46624686-46626871	1.2102
1_MACS_peak_815_lociStitched	chr1(.):46663252-46664972	1.3445
2_MACS_peak_816_lociStitched	chr1(.):46712145-46714697	1.6542
1_MACS_peak_818_lociStitched	chr1(.):46767046-46770889	2.5715
3_MACS_peak_819_lociStitched	chr1(.):46790231-46807246	0.9498
2_MACS_peak_822_lociStitched	chr1(.):46859341-46866459	0.6577
1_MACS_peak_824_lociStitched	chr1(.):46907830-46909032	0.6473
1_MACS_peak_825_lociStitched	chr1(.):47069204-47070351	1.1309
1_MACS_peak_826_lociStitched	chr1(.):47081443-47083122	1.3069
2_MACS_peak_827_lociStitched	chr1(.):47132931-47142271	0.3647
1_MACS_peak_829_lociStitched	chr1(.):47154340-47156071	0.785
1_MACS_peak_830_lociStitched	chr1(.):47183932-47185723	0.8731
1_MACS_peak_831_lociStitched	chr1(.):47269472-47270890	0.7771
1_MACS_peak_832_lociStitched	chr1(.):47644638-47645634	0.6522
1_MACS_peak_833_lociStitched	chr1(.):47778679-47780969	1.1663
1_MACS_peak_834_lociStitched	chr1(.):47798413-47801018	1.6696
1_MACS_peak_835_lociStitched	chr1(.):47901908-47904143	2.1145
1_MACS_peak_836_lociStitched	chr1(.):48449460-48450815	0.6908
1_MACS_peak_837_lociStitched	chr1(.):48491242-48493164	0.8906
1_MACS_peak_838_lociStitched	chr1(.):48559423-48560366	0.5295
1_MACS_peak_839_lociStitched	chr1(.):48937168-48938556	0.5812
1_MACS_peak_840_lociStitched	chr1(.):49255100-49256984	0.85
1_MACS_peak_841_lociStitched	chr1(.):49388756-49389610	0.6786
1_MACS_peak_842_lociStitched	chr1(.):49412675-49414883	1.7542
2_MACS_peak_843_lociStitched	chr1(.):49443041-49447138	0.7174
1_MACS_peak_845_lociStitched	chr1(.):49890005-49890861	0.3757
1_MACS_peak_846_lociStitched	chr1(.):50575879-50577014	0.6145
1_MACS_peak_847_lociStitched	chr1(.):50798453-50799685	1.161
1_MACS_peak_848_lociStitched	chr1(.):51442270-51445227	1.6415
1_MACS_peak_849_lociStitched	chr1(.):51565578-51566909	0.9103
1_MACS_peak_850_lociStitched	chr1(.):51668352-51670306	0.7994
1_MACS_peak_851_lociStitched	chr1(.):51680027-51681498	0.8678
1_MACS_peak_852_lociStitched	chr1(.):51699616-51703333	1.6941
1_MACS_peak_853_lociStitched	chr1(.):51762157-51763450	0.9966
1_MACS_peak_854_lociStitched	chr1(.):51796261-51797782	1.0147
1_MACS_peak_855_lociStitched	chr1(.):51966415-51968172	0.8667
1_MACS_peak_856_lociStitched	chr1(.):51983077-51985055	1.4156
1_MACS_peak_857_lociStitched	chr1(.):52014308-52015204	0.4995
3_MACS_peak_858_lociStitched	chr1(.):52034112-52044976	0.6565
1_MACS_peak_861_lociStitched	chr1(.):52082399-52083612	0.7843
1_MACS_peak_862_lociStitched	chr1(.):52143541-52144933	0.5637
2_MACS_peak_863_lociStitched	chr1(.):52191289-52197657	0.9564
1_MACS_peak_865_lociStitched	chr1(.):52241840-52243349	0.9351
1_MACS_peak_866_lociStitched	chr1(.):52258497-52259746	0.5563
1_MACS_peak_867_lociStitched	chr1(.):52328438-52329578	0.8123
2_MACS_peak_868_lociStitched	chr1(.):52336448-52345711	1.46
1_MACS_peak_870_lociStitched	chr1(.):52372311-52373332	0.6487
3_MACS_peak_871_lociStitched	chr1(.):52417537-52430618	1.0031
1_MACS_peak_874_lociStitched	chr1(.):52455612-52457073	1.1032
1_MACS_peak_875_lociStitched	chr1(.):52497766-52499839	1.5914
1_MACS_peak_876_lociStitched	chr1(.):52520167-52523074	2.2256
1_MACS_peak_877_lociStitched	chr1(.):52607192-52609036	1.5812
2_MACS_peak_878_lociStitched	chr1(.):52830551-52834951	1.4068
1_MACS_peak_880_lociStitched	chr1(.):52868768-52871196	2.2185
1_MACS_peak_881_lociStitched	chr1(.):53016987-53020083	1.9937
1_MACS_peak_882_lociStitched	chr1(.):53067749-53068631	0.4923
1_MACS_peak_883_lociStitched	chr1(.):53100811-53104911	4.8295
1_MACS_peak_884_lociStitched	chr1(.):53124294-53126141	0.6517
2_MACS_peak_885_lociStitched	chr1(.):53162946-53169955	0.8845
1_MACS_peak_887_lociStitched	chr1(.):53191062-53193198	1.1382
1_MACS_peak_888_lociStitched	chr1(.):53308128-53309579	0.7166
2_MACS_peak_889_lociStitched	chr1(.):53386865-53393920	0.3593
1_MACS_peak_891_lociStitched	chr1(.):53479906-53481544	0.8012
1_MACS_peak_892_lociStitched	chr1(.):53661791-53663559	2.1589
1_MACS_peak_893_lociStitched	chr1(.):53685440-53687201	1.76
1_MACS_peak_894_lociStitched	chr1(.):53703477-53704952	1.0571
1_MACS_peak_895_lociStitched	chr1(.):53724923-53727304	0.7559
2_MACS_peak_896_lociStitched	chr1(.):53790803-53794576	2.0214
1_MACS_peak_898_lociStitched	chr1(.):53833028-53834114	0.6084
1_MACS_peak_899_lociStitched	chr1(.):54065456-54067291	0.7526
1_MACS_peak_900_lociStitched	chr1(.):54104491-54105917	0.5484
1_MACS_peak_901_lociStitched	chr1(.):54144400-54145887	0.7311
3_MACS_peak_902_lociStitched	chr1(.):54199776-54205663	1.0041
1_MACS_peak_905_lociStitched	chr1(.):54231514-54233488	0.6422
1_MACS_peak_906_lociStitched	chr1(.):54276709-54277715	0.4915
1_MACS_peak_907_lociStitched	chr1(.):54302784-54304741	4.2209
1_MACS_peak_908_lociStitched	chr1(.):54353654-54356526	0.9635
1_MACS_peak_909_lociStitched	chr1(.):54410285-54412992	1.2489
2_MACS_peak_910_lociStitched	chr1(.):54512734-54520087	0.9824
1_MACS_peak_912_lociStitched	chr1(.):54664682-54666937	1.8984
1_MACS_peak_913_lociStitched	chr1(.):54841253-54843981	2.1673
1_MACS_peak_914_lociStitched	chr1(.):54871264-54876299	1.3808
1_MACS_peak_915_lociStitched	chr1(.):54929835-54931192	0.747
1_MACS_peak_916_lociStitched	chr1(.):54953310-54955545	1.0397
1_MACS_peak_917_lociStitched	chr1(.):54967251-54968883	0.4827
1_MACS_peak_918_lociStitched	chr1(.):55007550-55008524	0.6503
1_MACS_peak_919_lociStitched	chr1(.):55181145-55182327	0.7317
1_MACS_peak_920_lociStitched	chr1(.):55229234-55230598	0.9889
1_MACS_peak_921_lociStitched	chr1(.):55266038-55267965	1.7944
1_MACS_peak_922_lociStitched	chr1(.):55352162-55353841	1.3242
