REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
2_MACS_peak_4203_lociStitched	chr11	62597911	62610652	2	7409	37969.4541	2536.7331	658	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	2.0458000000000003	658	1
1_MACS_peak_12379_lociStitched	chr19	55762473	55772308	1	9836	37546.096	2115.5085	659	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	PPP6R1	0.8841000000000001	659	1
7_MACS_peak_24390_lociStitched	chr8	126285190	126316037	7	16934	40801.3269	5379.7168	660	NSMCE2		TRIB1	TRIB1	NONE	660	1
1_MACS_peak_10387_lociStitched	chr17	48941687	48946117	1	4431	36411.499	993.206	661		WFIKKN2,TOB1	TOB1	TOB1	2.9428	661	1
2_MACS_peak_1105_lociStitched	chr1	107992775	108003859	2	6828	36368.8208	955.4408	662	NTNG1		VAV3	VAV3	NONE	662	1
3_MACS_peak_8477_lociStitched	chr15	89163980	89185490	3	15282	39236.391	3863.196	663	AEN,ISG20	MIR1179,MIR7-2	ISG20	ISG20	0.9133	663	1
4_MACS_peak_10756_lociStitched	chr17	76137451	76152508	4	10623	37767.4731	2406.1086	664	TMC8,C17orf99	SYNGR2,AFMID,TMC6,TK1	C17orf99	SYNGR2	1.9365	664	1
1_MACS_peak_23124_lociStitched	chr7	113723711	113728526	1	4816	36817.8975	1458.945	665	FOXP2		FOXP2	NONE	NONE	665	1
1_MACS_peak_13051_lociStitched	chr2	67689579	67693976	1	4398	36358.793	1007.3527	666			ETAA1	ETAA1	NONE	666	1
3_MACS_peak_9182_lociStitched	chr16	50714079	50732964	3	12299	38379.9855	3042.3735	667	NOD2,SNX20	CYLD	NOD2	NOD2	0.11069999999999999	667	1
1_MACS_peak_15400_lociStitched	chr21	34912994	34916905	1	3912	36987.8914	1655.5263	668	SON,GART	DNAJC28,DONSON	GART	GART	0.6839	668	1
2_MACS_peak_10741_lociStitched	chr17	75361538	75369754	2	6413	36986.7888	1683.4584	669	SEPT9	SEPT9,MIR4316	SEPT9	SEPT9	0.5305	669	1
2_MACS_peak_23764_lociStitched	chr8	29466279	29474882	2	6410	36792.4501	1511.5471	670			C8orf75	C8orf75	0.5615	670	1
1_MACS_peak_5363_lociStitched	chr12	32673479	32678371	1	4893	36345.114	1089.4484	671	FGD4		FGD4	FGD4	0.34349999999999997	671	1
1_MACS_peak_23760_lociStitched	chr8	29385563	29390010	1	4448	36365.7872	1212.2522	672			DUSP4	DUSP4	NONE	672	1
3_MACS_peak_11807_lociStitched	chr19	16180350	16197976	3	9078	37869.461	2897.7144	673	TPM4	FLJ25328,RAB8A,HSH2D	TPM4	HSH2D	2.1858	673	1
1_MACS_peak_16036_lociStitched	chr22	41839614	41845360	1	5747	36689.9338	1725.5238	674	TOB2	ACO2,PHF5A	TOB2	TOB2	1.448	674	1
1_MACS_peak_19128_lociStitched	chr5	188492	192895	1	4404	35854.5096	955.451	675	PLEKHG4B,LRRC14B	SDHA,CCDC127	LRRC14B	LRRC14B	2.5039000000000002	675	1
1_MACS_peak_19492_lociStitched	chr5	58954789	58959757	1	4969	35895.2904	1001.5488	676	PDE4D		PDE4D	PDE4D	0.06999999999999999	676	1
1_MACS_peak_25231_lociStitched	chr9	104187948	104193073	1	5126	36114.3375	1224.3625	677	ALDOB	ZNF189,BAAT,MRPL50	ALDOB	ALDOB	1.3406	677	1
3_MACS_peak_20632_lociStitched	chr6	7134863	7148015	3	11673	37976.4	3090.72	678	RREB1		RREB1	RREB1	0.28169999999999995	678	1
1_MACS_peak_13002_lociStitched	chr2	64498394	64502799	1	4406	35943.4785	1148.3835	679			LOC150992	LOC150992	0.44689999999999996	679	1
2_MACS_peak_381_lociStitched	chr1	28352199	28364272	2	8652	37105.1582	2339.7474	680	EYA3		EYA3	EYA3	0.3165	680	1
1_MACS_peak_979_lociStitched	chr1	87792695	87803352	1	10658	36843.3804	2102.6261	681	LMO4		LMO4	LMO4	1.1320999999999999	681	1
2_MACS_peak_5616_lociStitched	chr12	56726468	56734724	2	8143	36533.6256	1907.9616	682	IL23A,PAN2	CS,CNPY2,STAT2,APOF	IL23A	IL23A	2.3668	682	1
4_MACS_peak_3210_lociStitched	chr10	81946426	81966401	4	14105	38262.1125	3667.41	683	ANXA11		ANXA11	ANXA11	0.5514	683	1
2_MACS_peak_15889_lociStitched	chr22	36772541	36785263	2	9406	36884.8946	2326.8538	684	MYH9		MYH9	MYH9	0.7201	684	1
1_MACS_peak_7907_lociStitched	chr15	42894610	42902034	1	7425	36167.5008	1624.3712	685	STARD9		STARD9	STARD9	0.2291	685	1
1_MACS_peak_15268_lociStitched	chr21	16132722	16137037	1	4316	35413.205	876.808	686			SAMSN1	SAMSN1	NONE	686	1
1_MACS_peak_5775_lociStitched	chr12	72078902	72089191	1	10290	36727.6144	2206.9905	687	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	1.2046000000000001	687	1
4_MACS_peak_5624_lociStitched	chr12	57021834	57040972	4	14451	38578.3804	4064.9112	688	BAZ2A,ATP5B,SNORD59B,SNORD59A	PTGES3	BAZ2A	PTGES3	1.3022	688	1
1_MACS_peak_17106_lociStitched	chr3	121310036	121313732	1	3697	35464.5984	951.72	689	FBXO40	ARGFX,POLQ	FBXO40	ARGFX	1.0143	689	1
1_MACS_peak_19375_lociStitched	chr5	43036929	43043705	1	6777	36864.1504	2403.4472	690	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	C5orf39	3.0580000000000003	690	1
1_MACS_peak_4986_lociStitched	chr12	1638569	1645235	1	6667	35893.077	1436.523	691		LOC100292680	LOC100292680	NONE	NONE	691	1
2_MACS_peak_11303_lociStitched	chr18	60798273	60811612	2	8115	36982.3775	2626.4491	692	BCL2		BCL2	BCL2	0.9983	692	1
2_MACS_peak_20947_lociStitched	chr6	30649082	30659476	2	9033	36460.0732	2249.2616	693	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	KIAA1949	1.6805999999999999	693	1
1_MACS_peak_25329_lociStitched	chr9	117146476	117151869	1	5394	35660.1339	1482.5357	694	AKNA		AKNA	AKNA	1.142	694	1
5_MACS_peak_7671_lociStitched	chr15	21976574	22002723	5	16594	38295.2105	4126.3122	695		LOC646214,CXADRP2	CXADRP2	LOC646214	0.0892	695	1
3_MACS_peak_25457_lociStitched	chr9	130531875	130550232	3	11421	37317.9453	3181.2681	696	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	TOR2A	0.5127999999999999	696	1
4_MACS_peak_20823_lociStitched	chr6	26017552	26035000	4	11524	37286.376	3165.0672	697	HIST1H3A,HIST1H4A,HIST1H1A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H2BB,HIST1H1C	HIST1H4B	HIST1H1C	2.3194	697	1
5_MACS_peak_22494_lociStitched	chr7	38383783	38408588	5	18024	39521.8065	5402.529	698			TARP	TARP	NONE	698	1
3_MACS_peak_15389_lociStitched	chr21	34695964	34712433	3	8817	38357.9479	4244.0613	699	IFNAR1		IFNAR1	IFNAR1	0.8205000000000001	699	1
3_MACS_peak_14470_lociStitched	chr2	238599815	238613509	3	13227	35629.0492	1532.3586	700	LRRFIP1		LRRFIP1	LRRFIP1	0.21810000000000002	700	1
1_MACS_peak_16133_lociStitched	chr22	48491953	48496311	1	4359	35159.9082	1102.1382	701			MIR3201	MIR3201	NONE	701	1
2_MACS_peak_7338_lociStitched	chr14	72980329	72990025	2	8838	35373.9168	1378.7712	702	RGS6		DPF3	DPF3	NONE	702	1
3_MACS_peak_20833_lociStitched	chr6	26155204	26173998	3	10552	37629.3468	3664.83	703	HIST1H1E,HIST1H2BD	HIST1H2AC,HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H2AE,HIST1H1T,HIST1H2BC,HIST1H4D,HIST1H2AD,HIST1H3D,HIST1H2BG	HIST1H2BD	HIST1H2BF	4.1308	703	1
3_MACS_peak_25852_lociStitched	chrX	30578897	30597310	3	9777	35787.5068	1867.0782	704	CXorf21		CXorf21	CXorf21	1.1622	704	1
2_MACS_peak_21912_lociStitched	chr6	139683841	139698081	2	9910	36697.904	2879.328	705	CITED2		CITED2	CITED2	2.7266999999999997	705	1
1_MACS_peak_8459_lociStitched	chr15	86231530	86237576	1	6047	35417.468	1623.9556	706	AKAP13		AKAP13	AKAP13	0.06620000000000001	706	1
2_MACS_peak_24249_lociStitched	chr8	103541763	103549812	2	7991	34778.1192	989.2221	707		ODF1	ODF1	NONE	NONE	707	1
1_MACS_peak_20359_lociStitched	chr5	159893094	159898856	1	5763	35351.0224	1573.6022	708		PTTG1,MIR3142,MIR146A,SLU7	MIR3142	MIR3142	0.39630000000000004	708	1
4_MACS_peak_13311_lociStitched	chr2	96889897	96912659	4	10490	37768.9866	4033.4264	709	LOC285033	CIAO1,STARD7,TMEM127	LOC285033	LOC285033	1.665	709	1
2_MACS_peak_15996_lociStitched	chr22	39860466	39870570	2	9518	35850.0024	2141.0376	710	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	ATF4	1.8271	710	1
2_MACS_peak_18379_lociStitched	chr4	77608412	77624763	2	14619	36693.2791	3021.6648	711	SHROOM3		ANKRD56	ANKRD56	NONE	711	1
1_MACS_peak_14078_lociStitched	chr2	198168633	198176509	1	7877	35117.5088	1522.4308	712	ANKRD44		ANKRD44	ANKRD44	0.48140000000000005	712	1
1_MACS_peak_14960_lociStitched	chr20	42308185	42312396	1	4212	34777.8068	1199.7139	713	MYBL2	GTSF1L	MYBL2	MYBL2	0.5604	713	1
3_MACS_peak_20577_lociStitched	chr6	3023048	3032627	3	6442	35235.3936	1667.7039	714	LOC401233	DKFZP686I15217,NQO2,FAM136B,RIPK1	LOC401233	DKFZP686I15217	3.0275000000000003	714	1
1_MACS_peak_7640_lociStitched	chr14	106205956	106212059	1	6104	34163.3734	598.7043	715			KIAA0125	KIAA0125	NONE	715	1
2_MACS_peak_15381_lociStitched	chr21	34600848	34613171	2	9960	36742.2568	3178.1017	716	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.9812000000000001	716	1
2_MACS_peak_5434_lociStitched	chr12	46119395	46132114	2	9741	36144.8542	2595.9479	717	ARID2,LOC400027		ARID2	ARID2	0.1436	717	1
2_MACS_peak_517_lociStitched	chr1	37933629	37946492	2	9533	35795.1564	2375.7961	718	ZC3H12A	MEAF6	ZC3H12A	ZC3H12A	1.6158	718	1
2_MACS_peak_15513_lociStitched	chr21	44725763	44734679	2	7635	35645.2764	2276.2548	719			SIK1	SIK1	NONE	719	1
1_MACS_peak_17268_lociStitched	chr3	133290363	133298306	1	7944	35331.2583	2042.1453	720	CDV3		CDV3	CDV3	1.2565	720	1
5_MACS_peak_13068_lociStitched	chr2	68937490	68963506	5	10414	37236.7008	3962.2368	721	ARHGAP25	ARHGAP25	ARHGAP25	ARHGAP25	0.3373	721	1
3_MACS_peak_5560_lociStitched	chr12	53763692	53776425	3	8046	35856.128	2629.3645	722	SP1	AMHR2,AAAS,SP7	SP1	AAAS	0.5098	722	1
3_MACS_peak_15023_lociStitched	chr20	45172829	45191663	3	8995	36050.1594	3030.3906	723	C20orf123,SLC13A3	ZNF334	C20orf123	C20orf123	1.5629	723	1
3_MACS_peak_17388_lociStitched	chr3	151985287	152002058	3	14200	36342.757	3422.9611	724	MBNL1,LOC401093	MBNL1	LOC401093	LOC401093	1.3854	724	1
5_MACS_peak_7860_lociStitched	chr15	40834166	40862701	5	16264	37728.977	4825.2685	725	RPUSD2,C15orf57	CASC5,MRPL42P5	C15orf57	C15orf57	0.9023	725	1
3_MACS_peak_12540_lociStitched	chr2	13681166	13701563	3	11505	36088.4121	3218.6466	726			MIR3125	MIR3125	NONE	726	1
1_MACS_peak_25397_lociStitched	chr9	126099807	126103769	1	3963	33903.6264	1053.892	727		CRB2	CRB2	NONE	NONE	727	1
2_MACS_peak_17827_lociStitched	chr3	195621160	195637487	2	10214	37085.1478	4245.02	728	TNK2		TNK2	TNK2	0.5578000000000001	728	1
1_MACS_peak_17613_lociStitched	chr3	177254870	177258770	1	3901	34054.8	1224.6	729			TBL1XR1	TBL1XR1	0.6291	729	1
5_MACS_peak_1793_lociStitched	chr1	174922908	174942206	5	13906	37330.0512	4508.0128	730	RABGAP1L	CACYBP	CACYBP	CACYBP	1.423	730	1
1_MACS_peak_1969_lociStitched	chr1	198650001	198653511	1	3511	33832.539	1088.451	731	PTPRC		PTPRC	PTPRC	0.24850000000000003	731	1
2_MACS_peak_25903_lociStitched	chrX	39712427	39720839	2	6042	33828.858	1096.9248	732			BCOR	BCOR	0.48540000000000005	732	1
2_MACS_peak_2874_lociStitched	chr10	43890709	43906065	2	11653	35661.2388	2992.8844	733	HNRNPF	FXYD4,ZNF487P	HNRNPF	HNRNPF	0.6295	733	1
1_MACS_peak_17691_lociStitched	chr3	183268922	183274680	1	5759	35004.6094	2418.9358	734	KLHL6		KLHL6	KLHL6	2.8374	734	1
1_MACS_peak_347_lociStitched	chr1	27112148	27116170	1	4023	33621.5068	1056.5794	735	PIGV	ZDHHC18	PIGV	PIGV	1.5876000000000001	735	1
2_MACS_peak_8756_lociStitched	chr16	4554204	4568807	2	8734	34920.1539	2355.4639	736	HMOX2,C16orf5	LOC342346,NMRAL1	HMOX2	HMOX2	0.8201999999999999	736	1
4_MACS_peak_12371_lociStitched	chr19	55462081	55486204	4	9509	35571.7758	3025.0242	737	NLRP2	NCR1,NLRP7	NLRP2	NLRP2	0.2643	737	1
1_MACS_peak_22320_lociStitched	chr7	20368283	20372833	1	4551	33669.09	1191.19	738	ITGB8		ITGB8	ITGB8	0.336	738	1
1_MACS_peak_22155_lociStitched	chr7	2393109	2396255	1	3147	33216.0972	791.5336	739	EIF3B	CHST12,SNX8	EIF3B	EIF3B	0.8625	739	1
1_MACS_peak_5360_lociStitched	chr12	32633883	32637803	1	3921	33152.224	825.16	740		FGD4	FGD4	FGD4	0.34349999999999997	740	1
2_MACS_peak_18567_lociStitched	chr4	103532436	103543019	2	9304	34424.3824	2165.2818	741	NFKB1		NFKB1	NFKB1	0.351	741	1
2_MACS_peak_23509_lociStitched	chr8	1990982	2000628	2	7482	33971.2828	1750.749	742	MYOM2		MYOM2	MYOM2	1.3360999999999998	742	1
1_MACS_peak_1925_lociStitched	chr1	192543641	192551197	1	7557	34960.8564	2752.6508	743	RGS1		RGS1	RGS1	2.2384999999999997	743	1
2_MACS_peak_1680_lociStitched	chr1	161768391	161779851	2	11046	34933.518	2732.064	744	ATF6	DUSP12	ATF6	DUSP12	0.3607	744	1
1_MACS_peak_9341_lociStitched	chr16	68415235	68420011	1	4777	33183.648	1102.7784	745	SMPD3		SMPD3	SMPD3	0.7907	745	1
1_MACS_peak_2380_lociStitched	chr1	230281011	230287598	1	6588	33512.0212	1456.3857	746	GALNT2		GALNT2	GALNT2	0.5697	746	1
1_MACS_peak_21660_lociStitched	chr6	114175342	114180969	1	5628	33279.2034	1262.6988	747	MARCKS	FLJ34503	MARCKS	MARCKS	1.9542000000000002	747	1
2_MACS_peak_23625_lociStitched	chr8	19242239	19252253	2	6823	34007.544	2014.8168	748	SH2D4A		SH2D4A	SH2D4A	0.365	748	1
4_MACS_peak_11490_lociStitched	chr19	2455354	2480305	4	11738	37406.5392	5426.8425	749	GADD45B,LMNB2	TIMM13	GADD45B	GADD45B	2.1186	749	1
3_MACS_peak_20423_lociStitched	chr5	172191290	172205529	3	7541	34802.9638	2886.2453	750	DUSP1		DUSP1	DUSP1	2.2731000000000003	750	1
2_MACS_peak_12058_lociStitched	chr19	39339064	39349136	2	7878	33612.2784	1760.5856	751	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	1.1909	751	1
1_MACS_peak_14090_lociStitched	chr2	198868437	198872738	1	4302	32766.7384	943.2093	752	PLCL1		PLCL1	PLCL1	0.0742	752	1
5_MACS_peak_24539_lociStitched	chr8	145002065	145027678	5	13793	35015.5323	3257.9736	753	PLEC,MIR661	GRINA,PARP10	PLEC	PARP10	0.6951999999999999	753	1
2_MACS_peak_14438_lociStitched	chr2	234421912	234431095	2	6433	32729.1303	984.4176	754	USP40		USP40	USP40	0.36610000000000004	754	1
1_MACS_peak_23234_lociStitched	chr7	128144904	128149424	1	4521	33005.04	1304.472	755		C7orf68,METTL2B	METTL2B	METTL2B	0.8807999999999999	755	1
3_MACS_peak_20767_lociStitched	chr6	20197417	20214421	3	12343	34429.6992	2739.3444	756	MBOAT1		MBOAT1	MBOAT1	0.22060000000000002	756	1
2_MACS_peak_23601_lociStitched	chr8	16403076	16409246	2	6011	32812.677	1135.897	757			MSR1	MSR1	NONE	757	1
2_MACS_peak_7824_lociStitched	chr15	38476847	38485612	2	7183	33169.3895	1519.851	758			SPRED1	SPRED1	NONE	758	1
2_MACS_peak_1550_lociStitched	chr1	155902773	155919670	2	12255	35515.8043	3882.9306	759	RXFP4,KIAA0907,ARHGEF2	RIT1,SNORA42,SCARNA4	RXFP4	RXFP4	1.9741	759	1
1_MACS_peak_20843_lociStitched	chr6	26248930	26253936	1	5007	32968.0142	1381.656	760	HIST1H2BH,HIST1H3F	HIST1H2BF,HIST1H4E,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BI,HIST1H2AD,HIST1H3D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3G,HIST1H4H	HIST1H2BH	HIST1H2BF	4.1308	760	1
2_MACS_peak_3261_lociStitched	chr10	90143962	90152629	2	5701	33252.6789	1701.3321	761	RNLS		RNLS	RNLS	0.1071	761	1
3_MACS_peak_23638_lociStitched	chr8	19552988	19566043	3	6436	33724.9815	2195.851	762		CSGALNACT1	CSGALNACT1	CSGALNACT1	0.21190000000000003	762	1
3_MACS_peak_17520_lociStitched	chr3	169481215	169492541	3	6862	34354.0232	2860.9476	763	MYNN,TERC,ARPM1	LRRIQ4,LRRC34	ARPM1	ARPM1	2.4223999999999997	763	1
1_MACS_peak_18571_lociStitched	chr4	103746011	103751116	1	5106	32916.5295	1432.463	764	UBE2D3	CISD2	UBE2D3	UBE2D3	0.7196	764	1
1_MACS_peak_8203_lociStitched	chr15	68478702	68485695	1	6994	32961.5055	1486.7118	765	PIAS1,CALML4	CLN6	CALML4	CALML4	1.5523	765	1
3_MACS_peak_6823_lociStitched	chr13	103236809	103251285	3	7482	33879.6304	2408.8064	766	TPP2		TPP2	TPP2	0.2901	766	1
2_MACS_peak_1496_lociStitched	chr1	154296809	154308031	2	6763	34342.6866	2964.8524	767	AQP10,ATP8B2		ATP8B2	ATP8B2	1.3901000000000001	767	1
2_MACS_peak_21226_lociStitched	chr6	52160445	52173646	2	7196	33826.2424	2469.9071	768		MCM3	MCM3	MCM3	0.06390000000000001	768	1
1_MACS_peak_4439_lociStitched	chr11	72523352	72527649	1	4298	32388.6375	1115.5012	769	ATG16L2	STARD10	ATG16L2	ATG16L2	1.596	769	1
2_MACS_peak_9651_lociStitched	chr17	3459608	3467017	2	4999	32663.3174	1426.2325	770	TRPV3	TRPV1	TRPV3	TRPV3	0.5344	770	1
1_MACS_peak_2156_lociStitched	chr1	211430468	211435074	1	4607	32437.755	1208.1538	771	RCOR3		RCOR3	RCOR3	0.4344	771	1
2_MACS_peak_13399_lociStitched	chr2	106406068	106416471	2	7400	33113.7893	1889.1848	772	NCK2		NCK2	NCK2	0.20340000000000003	772	1
1_MACS_peak_20688_lociStitched	chr6	12007850	12014057	1	6208	32222.3991	1048.3623	773	HIVEP1		HIVEP1	HIVEP1	0.24800000000000003	773	1
