#19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_ROSE/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam
#Using cutoff of 31149.3378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
6_MACS_peak_13095_lociStitched	chr2	70334917	70360974	6	13468	64566.6403	4536.5237	260	1
2_MACS_peak_13743_lociStitched	chr2	158293531	158311394	2	11632	88052.0859	3570.8137	261	1
2_MACS_peak_19299_lociStitched	chr5	32530227	32544142	2	12932	71325.507	3374.3875	262	1
4_MACS_peak_12859_lociStitched	chr2	47193727	47215120	4	13879	54888.0201	3820.7898	263	1
6_MACS_peak_9048_lociStitched	chr16	29815334	29837314	6	14359	43612.716	4017.944	264	1
3_MACS_peak_5747_lociStitched	chr12	68751865	68770484	3	10880	94815.3956	3748.0047	265	1
2_MACS_peak_11997_lociStitched	chr19	35695224	35706386	2	9405	105179.526	2876.4474	266	1
4_MACS_peak_20476_lociStitched	chr5	176717350	176740673	4	14572	35404.314	4394.0532	267	0
4_MACS_peak_5624_lociStitched	chr12	57021834	57040972	4	14451	38578.3804	4064.9112	268	1
2_MACS_peak_5862_lociStitched	chr12	89738068	89749896	2	11283	89306.1312	3055.1724	269	1
2_MACS_peak_15949_lociStitched	chr22	38700521	38715060	2	14367	39287.2858	2903.4383	270	1
2_MACS_peak_13093_lociStitched	chr2	70309986	70323519	2	9653	102406.9176	2893.3554	271	1
4_MACS_peak_21938_lociStitched	chr6	143162794	143180079	4	13857	49357.3175	1778.6265	272	1
1_MACS_peak_17574_lociStitched	chr3	174865657	174871502	1	5846	121833.18	2302.3455	273	0
5_MACS_peak_23730_lociStitched	chr8	27930209	27951718	5	13854	50683.8076	4269.5365	274	1
3_MACS_peak_8155_lociStitched	chr15	65169291	65189775	3	11385	87339.6792	4127.526	275	1
3_MACS_peak_17388_lociStitched	chr3	151985287	152002058	3	14200	36342.757	3422.9611	276	1
5_MACS_peak_19860_lociStitched	chr5	109251426	109282541	5	13625	52450.5555	5270.881	277	1
4_MACS_peak_3210_lociStitched	chr10	81946426	81966401	4	14105	38262.1125	3667.41	278	1
4_MACS_peak_5137_lociStitched	chr12	11901547	11920307	4	13645	50068.564	3573.78	279	1
3_MACS_peak_25274_lociStitched	chr9	112668636	112683371	3	9878	97728.414	3095.8235	280	1
4_MACS_peak_20872_lociStitched	chr6	27094335	27116230	4	13602	51321.88	4241.0615	281	1
1_MACS_peak_17599_lociStitched	chr3	176911382	176920779	1	9398	100868.3377	2837.894	282	1
2_MACS_peak_12740_lociStitched	chr2	37598586	37606878	2	7526	111679.1436	2071.3416	283	1
5_MACS_peak_25879_lociStitched	chrX	37634673	37662297	5	13591	48087.8592	2552.4576	284	1
5_MACS_peak_12996_lociStitched	chr2	64430219	64456404	5	12541	68340.2315	4399.08	285	1
2_MACS_peak_15756_lociStitched	chr22	26974593	26992207	2	12867	62006.5642	3593.256	286	1
5_MACS_peak_20309_lociStitched	chr5	156339280	156362373	5	13557	47613.1474	3921.1914	287	1
5_MACS_peak_1793_lociStitched	chr1	174922908	174942206	5	13906	37330.0512	4508.0128	288	1
3_MACS_peak_12615_lociStitched	chr2	25623707	25645815	3	11383	81346.386	4231.4712	289	1
3_MACS_peak_21909_lociStitched	chr6	139632252	139649309	3	11551	77735.5718	3046.3802	290	1
4_MACS_peak_22302_lociStitched	chr7	18533966	18561347	4	14072	29426.3607	4851.9132	291	0
5_MACS_peak_19715_lociStitched	chr5	87954420	87976842	5	12095	71288.5068	3930.5766	292	1
1_MACS_peak_18580_lociStitched	chr4	105407105	105417888	1	10784	84714.4829	2276.2913	293	1
2_MACS_peak_23313_lociStitched	chr7	136035133	136047346	2	10946	84325.8798	3781.1448	294	1
3_MACS_peak_17218_lociStitched	chr3	129026511	129048368	3	13860	33819.3361	3912.403	295	0
2_MACS_peak_14827_lociStitched	chr20	32461691	32473798	2	9125	98957.7752	2829.4059	296	1
5_MACS_peak_24539_lociStitched	chr8	145002065	145027678	5	13793	35015.5323	3257.9736	297	1
2_MACS_peak_22608_lociStitched	chr7	50343662	50357820	2	13127	51772.9744	3495.6102	298	1
1_MACS_peak_14380_lociStitched	chr2	231729239	231739755	1	10517	84795.766	1152.5536	299	1
1_MACS_peak_19155_lociStitched	chr5	1311631	1321336	1	9706	92592.4935	2152.569	300	1
2_MACS_peak_18200_lociStitched	chr4	48191282	48206654	2	12548	60625.6308	2968.3332	301	1
3_MACS_peak_12653_lociStitched	chr2	27374579	27389816	3	12149	67007.7549	3183.0093	302	1
5_MACS_peak_16806_lociStitched	chr3	66530763	66552464	5	13875	27594.9916	3409.2271	303	0
2_MACS_peak_24483_lociStitched	chr8	137189040	137201732	2	11761	70408.87	2969.928	304	1
2_MACS_peak_20449_lociStitched	chr5	173696510	173710048	2	9648	92170.7654	2981.0676	305	1
2_MACS_peak_8974_lociStitched	chr16	23404346	23419511	2	9708	90911.142	2638.71	306	1
4_MACS_peak_7691_lociStitched	chr15	23660154	23682946	4	13141	43831.2952	3398.2872	307	1
3_MACS_peak_19702_lociStitched	chr5	86408335	86420695	3	10283	85028.148	3010.896	308	1
1_MACS_peak_14985_lociStitched	chr20	43270176	43282274	1	12099	62608.3598	2862.3868	309	1
1_MACS_peak_1871_lociStitched	chr1	183808915	183815939	1	7025	107052.784	2358.6592	310	0
2_MACS_peak_20976_lociStitched	chr6	31694622	31709348	2	12086	62639.9862	3475.336	311	1
4_MACS_peak_5369_lociStitched	chr12	33037605	33060628	4	13640	23925.5016	3766.5628	312	0
4_MACS_peak_11480_lociStitched	chr19	2254580	2274271	4	12951	46655.8554	4418.6604	313	1
3_MACS_peak_14470_lociStitched	chr2	238599815	238613509	3	13227	35629.0492	1532.3586	314	1
3_MACS_peak_21197_lociStitched	chr6	45386613	45402561	3	12678	50097.4524	2800.4688	315	1
4_MACS_peak_16969_lociStitched	chr3	101487542	101513511	4	12874	47507.6886	4484.8463	316	1
3_MACS_peak_9481_lociStitched	chr16	81841386	81857723	3	12246	57065.141	1767.6634	317	1
2_MACS_peak_13745_lociStitched	chr2	158323615	158337705	2	7832	102506.159	3285.788	318	1
2_MACS_peak_15168_lociStitched	chr20	56047553	56058612	2	10606	78571.9832	2404.2266	319	1
3_MACS_peak_4549_lociStitched	chr11	82764750	82784604	3	12047	61235.6922	3893.3694	320	1
2_MACS_peak_6315_lociStitched	chr12	125396935	125412969	2	11775	63409.6598	1980.199	321	1
1_MACS_peak_13228_lociStitched	chr2	86261274	86267533	1	6260	108462.8369	1740.002	322	0
1_MACS_peak_2814_lociStitched	chr10	30989001	30997029	1	8029	98927.4384	1836.8064	323	1
3_MACS_peak_14966_lociStitched	chr20	42569085	42585622	3	11924	61051.2966	3175.104	324	1
3_MACS_peak_9728_lociStitched	chr17	7136566	7156779	3	12675	47646.0836	3717.1707	325	1
2_MACS_peak_1656_lociStitched	chr1	161144354	161157829	2	10690	77416.57	3996.685	326	1
1_MACS_peak_20224_lociStitched	chr5	148204554	148215943	1	11390	68134.6925	3400.7554	327	1
1_MACS_peak_6022_lociStitched	chr12	102870256	102879497	1	9242	88958.4865	2185.4965	328	1
4_MACS_peak_12851_lociStitched	chr2	46788581	46804228	4	13089	33605.0619	3051.165	329	0
4_MACS_peak_19241_lociStitched	chr5	15427116	15449346	4	11981	58004.739	3374.514	330	1
2_MACS_peak_22586_lociStitched	chr7	47512912	47524601	2	11259	68063.8781	3174.7324	331	1
2_MACS_peak_17760_lociStitched	chr3	186779764	186792478	2	9796	84682.8684	3951.5112	332	1
3_MACS_peak_26558_lociStitched	chrX	153232653	153252663	3	12659	41198.589	1930.965	333	1
3_MACS_peak_14121_lociStitched	chr2	202039846	202060080	3	13042	27763.0714	3656.2838	334	0
4_MACS_peak_15163_lociStitched	chr20	55957870	55975354	4	12838	32759.7708	2897.0988	335	0
3_MACS_peak_17577_lociStitched	chr3	175052673	175070751	3	11738	57750.171	4767.1686	336	1
2_MACS_peak_19823_lociStitched	chr5	100224196	100241805	2	11509	60205.171	3502.4301	337	1
4_MACS_peak_4383_lociStitched	chr11	67760568	67781616	4	12312	45377.3832	3845.4696	338	1
6_MACS_peak_4228_lociStitched	chr11	63992548	64019923	6	12908	27919.7625	4300.6125	339	0
1_MACS_peak_21595_lociStitched	chr6	108986011	108997870	1	11860	52176.0423	2037.3762	340	1
3_MACS_peak_2167_lociStitched	chr1	211743481	211756535	3	12815	30059.4458	3845.7084	341	0
3_MACS_peak_25909_lociStitched	chrX	39953149	39969491	3	12689	31185.4386	1371.0938	342	0
4_MACS_peak_5039_lociStitched	chr12	6554836	6580997	4	11198	64866.1995	5035.9925	343	1
1_MACS_peak_2075_lociStitched	chr1	205251814	205258800	1	6987	99757.2856	2944.599	344	0
1_MACS_peak_343_lociStitched	chr1	27018203	27030532	1	12330	40991.4592	3072.3868	345	1
2_MACS_peak_15120_lociStitched	chr20	52345290	52358918	2	9676	79746.9676	3045.858	346	1
1_MACS_peak_557_lociStitched	chr1	40030236	40042914	1	12679	29684.2692	2713.092	347	0
2_MACS_peak_15702_lociStitched	chr22	23477628	23488799	2	9964	76125.8966	2374.9546	348	1
2_MACS_peak_3520_lociStitched	chr10	112255957	112273511	2	11604	55035.3008	3540.6418	349	1
3_MACS_peak_21187_lociStitched	chr6	44213322	44233980	3	11951	48889.2228	4201.8372	350	1
2_MACS_peak_17607_lociStitched	chr3	177068584	177079984	2	8902	86347.02	3630.9	351	1
1_MACS_peak_18826_lociStitched	chr4	144272668	144282942	1	10275	71678.6158	2235.6224	352	1
4_MACS_peak_15999_lociStitched	chr22	39910581	39929460	4	12254	40489.7913	3424.6506	353	1
1_MACS_peak_5526_lociStitched	chr12	51312238	51323565	1	11328	57328.2124	2289.1867	354	1
3_MACS_peak_9182_lociStitched	chr16	50714079	50732964	3	12299	38379.9855	3042.3735	355	1
1_MACS_peak_21005_lociStitched	chr6	32934680	32943111	1	8432	88285.2165	2302.5061	356	1
1_MACS_peak_2094_lociStitched	chr1	206727877	206738182	1	10306	71963.937	3509.883	357	1
4_MACS_peak_1205_lociStitched	chr1	115236430	115260350	4	12257	37812.736	2021.24	358	1
4_MACS_peak_3103_lociStitched	chr10	74006550	74024566	4	11507	54806.4736	3450.064	359	1
1_MACS_peak_15031_lociStitched	chr20	45978156	45987322	1	9167	82019.2012	2483.986	360	1
2_MACS_peak_3002_lociStitched	chr10	63802808	63814731	2	11589	52192.9325	2807.8665	361	1
3_MACS_peak_15206_lociStitched	chr20	61273047	61291163	3	11740	48971.1712	2724.6464	362	1
3_MACS_peak_20767_lociStitched	chr6	20197417	20214421	3	12343	34429.6992	2739.3444	363	1
3_MACS_peak_20415_lociStitched	chr5	171600982	171616222	3	11645	50738.532	3168.396	364	1
2_MACS_peak_1550_lociStitched	chr1	155902773	155919670	2	12255	35515.8043	3882.9306	365	1
2_MACS_peak_10364_lociStitched	chr17	47816032	47828229	2	10771	62736.4892	2684.5597	366	1
2_MACS_peak_23774_lociStitched	chr8	29622343	29634481	2	6517	98217.0546	2283.1578	367	0
1_MACS_peak_10273_lociStitched	chr17	43298244	43308318	1	10075	69983.0706	2619.24	368	1
2_MACS_peak_19858_lociStitched	chr5	109187747	109202267	2	10237	67795.332	2462.592	369	1
2_MACS_peak_23846_lociStitched	chr8	38811483	38824509	2	11075	56455.9866	2637.765	370	1
1_MACS_peak_1846_lociStitched	chr1	181095487	181105600	1	10114	69843.4119	3244.2504	371	1
3_MACS_peak_8556_lociStitched	chr15	93346319	93364573	3	10997	58117.0852	3418.9742	372	1
3_MACS_peak_15530_lociStitched	chr21	45194768	45210632	3	11605	47482.5384	3826.3968	373	1
4_MACS_peak_4814_lociStitched	chr11	118954907	118979863	4	12143	33583.2892	4629.338	374	0
1_MACS_peak_11054_lociStitched	chr18	22928899	22941062	1	12164	29089.0308	1988.6505	375	0
2_MACS_peak_16721_lociStitched	chr3	52729947	52746035	2	10911	56119.7704	2931.2336	376	1
4_MACS_peak_8394_lociStitched	chr15	81608503	81624554	4	12108	29614.095	3219.8306	377	0
2_MACS_peak_15128_lociStitched	chr20	52481342	52491029	2	9189	75893.7702	2015.8647	378	1
3_MACS_peak_206_lociStitched	chr1	17221331	17241608	3	8917	82409.7834	6265.593	379	1
2_MACS_peak_3285_lociStitched	chr10	91804879	91813415	2	8498	81529.8968	1863.4088	380	1
4_MACS_peak_12392_lociStitched	chr19	56145526	56168444	4	11972	33171.5132	3490.4114	381	0
3_MACS_peak_25083_lociStitched	chr9	93670970	93688804	3	9089	77431.6612	3195.8528	382	1
1_MACS_peak_26008_lociStitched	chrX	48767974	48779483	1	11510	42682.2774	1648.0888	383	1
5_MACS_peak_11452_lociStitched	chr19	1647638	1672791	5	11686	41580.4243	4686.0039	384	1
5_MACS_peak_19290_lociStitched	chr5	32275950	32296087	5	12311	17674.2449	3197.7556	385	0
5_MACS_peak_16585_lociStitched	chr3	46419706	46438838	5	12101	27205.704	3244.7872	386	0
3_MACS_peak_15976_lociStitched	chr22	39459038	39474523	3	11594	41213.3275	2855.434	387	1
3_MACS_peak_6961_lociStitched	chr14	23023765	23040243	3	11914	31387.2944	1595.0704	388	0
2_MACS_peak_6727_lociStitched	chr13	77898824	77914488	2	9662	71335.4224	3485.24	389	1
1_MACS_peak_20121_lociStitched	chr5	139046167	139052268	1	6102	95979.7118	1671.674	390	0
2_MACS_peak_15683_lociStitched	chr22	23087983	23101804	2	11509	41458.8537	2128.434	391	1
2_MACS_peak_1583_lociStitched	chr1	156708959	156723348	2	11397	45575.7186	3857.6909	392	1
4_MACS_peak_12647_lociStitched	chr2	27293204	27310933	4	12222	18603.0397	3088.3918	393	0
1_MACS_peak_9449_lociStitched	chr16	79629249	79640763	1	11515	40214.9478	1294.1736	394	1
3_MACS_peak_20632_lociStitched	chr6	7134863	7148015	3	11673	37976.4	3090.72	395	1
6_MACS_peak_1926_lociStitched	chr1	192561232	192579598	6	12220	18391.7124	4455.5916	396	0
1_MACS_peak_1161_lociStitched	chr1	111172761	111181675	1	8915	75470.381	1222.1094	397	1
4_MACS_peak_11490_lociStitched	chr19	2455354	2480305	4	11738	37406.5392	5426.8425	398	1
2_MACS_peak_9217_lociStitched	chr16	56943350	56952830	2	8452	80303.184	2313.12	399	1
3_MACS_peak_21687_lociStitched	chr6	117858931	117877433	3	11429	41239.1078	2952.9192	400	1
2_MACS_peak_2874_lociStitched	chr10	43890709	43906065	2	11653	35661.2388	2992.8844	401	1
3_MACS_peak_1198_lociStitched	chr1	114470613	114491212	3	11889	26107.1726	1827.1313	402	0
3_MACS_peak_1637_lociStitched	chr1	160695289	160714944	3	10979	52433.6435	5719.605	403	1
2_MACS_peak_18127_lociStitched	chr4	38124213	38136548	2	9819	65752.951	2335.0155	404	1
4_MACS_peak_10760_lociStitched	chr17	76163773	76184034	4	11699	32662.7581	3268.0993	405	0
3_MACS_peak_16358_lociStitched	chr3	20080037	20098089	3	11829	27967.9636	2899.1512	406	0
1_MACS_peak_4116_lociStitched	chr11	58339970	58348471	1	8502	78374.1194	2165.2047	407	1
4_MACS_peak_20823_lociStitched	chr6	26017552	26035000	4	11524	37286.376	3165.0672	408	1
2_MACS_peak_19885_lociStitched	chr5	112256144	112267045	2	9118	72853.5632	2459.2656	409	1
4_MACS_peak_19056_lociStitched	chr4	185366524	185381656	4	11716	31159.8144	2911.3968	410	0
3_MACS_peak_9068_lociStitched	chr16	30193734	30212221	3	10898	50950.172	4000.5868	411	1
2_MACS_peak_16302_lociStitched	chr3	14726968	14741414	2	9513	68554.9376	2578.611	412	1
2_MACS_peak_21346_lociStitched	chr6	74220422	74234489	2	11411	38824.92	2779.6392	413	1
3_MACS_peak_5061_lociStitched	chr12	7022750	7038357	3	11889	23243.5051	2584.5192	414	0
2_MACS_peak_9690_lociStitched	chr17	4842016	4854610	2	10876	48843.3102	2278.2546	415	1
3_MACS_peak_12540_lociStitched	chr2	13681166	13701563	3	11505	36088.4121	3218.6466	416	1
3_MACS_peak_25457_lociStitched	chr9	130531875	130550232	3	11421	37317.9453	3181.2681	417	1
3_MACS_peak_20680_lociStitched	chr6	11713960	11733628	3	11112	44256.9336	3255.054	418	1
1_MACS_peak_14635_lociStitched	chr20	9489742	9499724	1	9983	60900.182	2099.2146	419	1
3_MACS_peak_8307_lociStitched	chr15	75352755	75370698	3	10243	58300.3956	3279.9804	420	1
4_MACS_peak_14060_lociStitched	chr2	197088738	197107818	4	10914	46944.432	3048.984	421	1
4_MACS_peak_23634_lociStitched	chr8	19519305	19540569	4	10562	53529.9936	3621.2592	422	1
3_MACS_peak_638_lociStitched	chr1	44289647	44305903	3	10993	45385.1264	3299.968	423	1
2_MACS_peak_3944_lociStitched	chr11	26099025	26111104	2	7209	86420.4134	2436.3343	424	0
2_MACS_peak_5444_lociStitched	chr12	46776137	46787411	2	10811	47707.0584	2245.7808	425	1
6_MACS_peak_2740_lociStitched	chr10	22604337	22633614	6	11653	28738.3032	4130.9847	426	0
3_MACS_peak_1163_lociStitched	chr1	111323375	111338279	3	9578	64762.3512	1687.1328	427	1
5_MACS_peak_11457_lociStitched	chr19	1847041	1865859	5	10902	46676.1672	3547.193	428	1
3_MACS_peak_5172_lociStitched	chr12	13242245	13256112	3	10854	46376.7948	2654.1438	429	1
1_MACS_peak_20548_lociStitched	chr6	389194	400740	1	11547	28445.8802	2430.433	430	0
2_MACS_peak_13730_lociStitched	chr2	153914376	153929173	2	10709	48621.4623	2882.4556	431	1
2_MACS_peak_4860_lociStitched	chr11	122928218	122941926	2	10550	51413.2248	2949.9616	432	1
1_MACS_peak_22314_lociStitched	chr7	20254638	20262469	1	7832	80826.8834	2253.7618	433	1
1_MACS_peak_10127_lociStitched	chr17	37909418	37916574	1	7157	84867.2976	1734.6144	434	0
2_MACS_peak_6581_lociStitched	chr13	46269201	46280864	2	10297	53228.7657	1197.7901	435	1
2_MACS_peak_7124_lociStitched	chr14	50465180	50476819	2	8725	71788.1881	1250.0286	436	1
2_MACS_peak_15758_lociStitched	chr22	27004823	27015217	2	9458	64883.5056	2198.331	437	1
2_MACS_peak_14031_lociStitched	chr2	192530817	192546117	2	9718	62509.68	2959.02	438	1
2_MACS_peak_10807_lociStitched	chr17	78873538	78887136	2	8242	76700.8788	2583.62	439	1
3_MACS_peak_20889_lociStitched	chr6	27791055	27808257	3	10272	53085.372	3192.6912	440	1
1_MACS_peak_21875_lociStitched	chr6	138186830	138196065	1	9236	66217.7205	2706.7785	441	1
2_MACS_peak_8049_lociStitched	chr15	52965205	52977190	2	10772	42977.0115	2459.322	442	1
3_MACS_peak_1179_lociStitched	chr1	112134450	112148409	3	10639	44349.1389	1599.7014	443	1
1_MACS_peak_19521_lociStitched	chr5	61984579	61991466	1	6888	84232.1422	1665.2766	444	0
1_MACS_peak_19856_lociStitched	chr5	109023851	109034318	1	10468	47343.2877	2409.5034	445	1
2_MACS_peak_24111_lociStitched	chr8	81073191	81084601	2	11170	31158.428	2114.273	446	0
2_MACS_peak_1680_lociStitched	chr1	161768391	161779851	2	11046	34933.518	2732.064	447	1
3_MACS_peak_21145_lociStitched	chr6	42737932	42752476	3	10415	47777.04	2441.9376	448	1
1_MACS_peak_3279_lociStitched	chr10	91645360	91651231	1	5872	89317.8714	1445.4402	449	0
4_MACS_peak_11746_lociStitched	chr19	13043172	13057954	4	11449	19501.8926	2681.4548	450	0
1_MACS_peak_1636_lociStitched	chr1	160675012	160685135	1	10124	53606.3465	4018.831	451	1
1_MACS_peak_24325_lociStitched	chr8	118450132	118457770	1	7639	78038.2098	1979.7696	452	1
3_MACS_peak_17978_lociStitched	chr4	9598992	9610963	3	9440	60738.4598	2257.7306	453	1
4_MACS_peak_25364_lociStitched	chr9	123630362	123646100	4	10474	45242.0286	2733.6906	454	1
3_MACS_peak_23038_lociStitched	chr7	104576235	104586811	3	8536	70133.6864	2115.2	455	1
1_MACS_peak_23044_lociStitched	chr7	104651363	104658221	1	6859	82953.6822	2074.545	456	0
2_MACS_peak_26374_lociStitched	chrX	119434760	119445702	2	10436	43910.246	1596.4378	457	1
2_MACS_peak_21651_lociStitched	chr6	113946573	113957051	2	9044	64539.241	2346.0242	458	1
3_MACS_peak_17031_lociStitched	chr3	111838362	111854550	3	11307	20846.9064	3096.7644	459	0
2_MACS_peak_5010_lociStitched	chr12	4216281	4229725	2	7335	80190.7712	2836.684	460	0
5_MACS_peak_14773_lociStitched	chr20	30147392	30162153	5	11298	20201.9046	2499.0373	461	0
2_MACS_peak_17151_lociStitched	chr3	124501756	124512126	2	10300	46256.422	2053.26	462	1
2_MACS_peak_3515_lociStitched	chr10	112172819	112186198	2	10366	44416.9421	2424.2748	463	1
4_MACS_peak_12308_lociStitched	chr19	50165956	50184453	4	10915	32036.804	3109.3457	464	0
5_MACS_peak_16709_lociStitched	chr3	52286537	52313612	5	11188	23181.615	4139.7675	465	0
3_MACS_peak_15729_lociStitched	chr22	24535935	24554032	3	11034	27159.9776	2817.7029	466	0
1_MACS_peak_979_lociStitched	chr1	87792695	87803352	1	10658	36843.3804	2102.6261	467	1
3_MACS_peak_5357_lociStitched	chr12	32608278	32622777	3	9780	53505.6597	2708.4132	468	1
3_MACS_peak_4377_lociStitched	chr11	67644780	67655769	3	8699	66620.8125	2537.3601	469	1
4_MACS_peak_10756_lociStitched	chr17	76137451	76152508	4	10623	37767.4731	2406.1086	470	1
4_MACS_peak_25554_lociStitched	chr9	134595243	134615464	4	10808	33481.9318	3231.3158	471	0
1_MACS_peak_5941_lociStitched	chr12	94596151	94604246	1	8096	71546.848	1960.609	472	1
1_MACS_peak_5016_lociStitched	chr12	4377570	4388147	1	10578	37736.6206	2140.7848	473	1
1_MACS_peak_20108_lociStitched	chr5	138719879	138730339	1	10461	40859.898	2745.75	474	1
2_MACS_peak_22622_lociStitched	chr7	52774324	52788702	2	9335	58384.7446	2221.401	475	1
3_MACS_peak_7790_lociStitched	chr15	34619236	34635719	3	9824	52157.1569	2924.0842	476	1
1_MACS_peak_25328_lociStitched	chr9	117127065	117137426	1	10362	41113.4841	2062.8751	477	1
2_MACS_peak_20019_lociStitched	chr5	131435099	131443950	2	7508	75644.1864	2061.3979	478	1
4_MACS_peak_13229_lociStitched	chr2	86290391	86308382	4	10921	26865.9603	3184.407	479	0
3_MACS_peak_12908_lociStitched	chr2	54777305	54798963	3	10893	27999.4624	3467.4458	480	0
3_MACS_peak_20833_lociStitched	chr6	26155204	26173998	3	10552	37629.3468	3664.83	481	1
1_MACS_peak_13891_lociStitched	chr2	175457090	175464597	1	7508	74750.9525	1809.187	482	1
4_MACS_peak_13311_lociStitched	chr2	96889897	96912659	4	10490	37768.9866	4033.4264	483	1
3_MACS_peak_396_lociStitched	chr1	28827091	28846064	3	10894	24393.5861	3434.113	484	0
2_MACS_peak_24468_lociStitched	chr8	134576769	134585942	2	9117	58246.7154	2137.309	485	1
1_MACS_peak_254_lociStitched	chr1	23849119	23858680	1	9562	52541.5194	2455.2648	486	1
2_MACS_peak_19156_lociStitched	chr5	1335301	1346229	2	10639	31212.5536	2307.9936	487	0
1_MACS_peak_1961_lociStitched	chr1	197740011	197748849	1	8839	62238.0798	2883.8394	488	1
4_MACS_peak_11438_lociStitched	chr19	1258443	1277313	4	10163	43823.688	3924.96	489	1
4_MACS_peak_17646_lociStitched	chr3	181417037	181432974	4	10660	31285.9247	3370.6755	490	0
1_MACS_peak_17381_lociStitched	chr3	150315177	150324549	1	9373	54188.904	1971.8688	491	1
1_MACS_peak_23761_lociStitched	chr8	29409717	29416708	1	6992	77472.1647	2014.1071	492	0
2_MACS_peak_14349_lociStitched	chr2	227769069	227782881	2	9380	54379.2252	2567.6508	493	1
5_MACS_peak_13068_lociStitched	chr2	68937490	68963506	5	10414	37236.7008	3962.2368	494	1
2_MACS_peak_4006_lociStitched	chr11	35183548	35197012	2	10142	41762.6352	2707.6104	495	1
2_MACS_peak_4147_lociStitched	chr11	60602337	60613268	2	10493	33379.9947	2468.2198	496	0
3_MACS_peak_11651_lociStitched	chr19	10329567	10348057	3	9957	45380.007	3143.3	497	1
2_MACS_peak_11810_lociStitched	chr19	16221465	16232004	2	9689	48934.6848	2261.6694	498	1
4_MACS_peak_3505_lociStitched	chr10	111966741	111986602	4	10807	22840.15	3314.8009	499	0
2_MACS_peak_1814_lociStitched	chr1	178544226	178552358	2	7922	70089.708	2827.4964	500	1
3_MACS_peak_25368_lociStitched	chr9	123653148	123667713	3	9407	52972.905	2614.4175	501	1
1_MACS_peak_5775_lociStitched	chr12	72078902	72089191	1	10290	36727.6144	2206.9905	502	1
3_MACS_peak_23985_lociStitched	chr8	61811705	61830315	3	10478	31558.838	3312.58	503	0
2_MACS_peak_9554_lociStitched	chr16	89033283	89046135	2	9437	49996.8504	1334.0376	504	1
2_MACS_peak_3946_lociStitched	chr11	26126338	26135984	2	8400	63491.9012	2083.536	505	1
