REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM8.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
1_MACS_peak_14438_lociStitched	chr3	170073647	170076531	1	2885	9324.8372	696	1	SKIL	SKIL	SKIL	SKIL	0.3323	696	1
4_MACS_peak_4172_lociStitched	chr12	32710934	32713941	4	2885	5405.0825	697	1	FGD4		FGD4	FGD4	0.1417	697	1
1_MACS_peak_15621_lociStitched	chr5	10352723	10355606	1	2884	14391.6477	698	1	MARCH6	CMBL	MARCH6	MARCH6	0.2411	698	1
3_MACS_peak_3253_lociStitched	chr11	65341824	65345113	3	2883	4832.1988	699	1	EHBP1L1	SCYL1,SSSCA1,FAM89B,PCNXL3,LTBP3,KCNK7,MAP3K11	EHBP1L1	FAM89B	1.486	699	1
3_MACS_peak_17962_lociStitched	chr6	157981723	157984792	3	2880	5457.2958	700	1	ZDHHC14	MIR3692	MIR3692	MIR3692	0.1025	700	1
1_MACS_peak_13494_lociStitched	chr3	25704555	25707432	1	2878	11669.9751	701	1	TOP2B		TOP2B	TOP2B	0.2614	701	1
2_MACS_peak_15841_lociStitched	chr5	65220517	65223413	2	2878	8873.344	702	1	ERBB2IP	LOC100303749	ERBB2IP	ERBB2IP	0.1752	702	1
1_MACS_peak_2825_lociStitched	chr11	795553	798429	1	2877	6070.3732	703	1	SLC25A22	TALDO1,RPLP2,SNORA52,PNPLA2,EFCAB4A,CD151,TSPAN4,PDDC1,CEND1,LRDD,POLR2L	SLC25A22	LRDD	0.9538	703	1
1_MACS_peak_18780_lociStitched	chr7	106807881	106810755	1	2875	18955.1796	704	1	HBP1		HBP1	HBP1	0.5323	704	1
1_MACS_peak_21314_lociStitched	chrX	148584311	148587184	1	2874	10227.5927	705	1	IDS	CXorf40A,LOC100131434	IDS	LOC100131434	0.7925	705	1
4_MACS_peak_8583_lociStitched	chr17	66233182	66236205	4	2874	7275.7564	706	1		LOC440461,AMZ2,ARSG	AMZ2	AMZ2	0.6581	706	1
1_MACS_peak_21338_lociStitched	chrX	152370656	152373527	1	2872	6931.7424	707	1			MAGEA1	MAGEA1	NONE	707	1
2_MACS_peak_10602_lociStitched	chr2	43400538	43403482	2	2872	8726.8992	708	1			ZFP36L2	ZFP36L2	1.6404	708	1
3_MACS_peak_13849_lociStitched	chr3	56949817	56952854	3	2872	5488.4664	709	1	ARHGEF3		ARHGEF3	ARHGEF3	0.1352	709	1
1_MACS_peak_13080_lociStitched	chr22	38900604	38903474	1	2871	18843.846	710	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	DDX17	0.6595	710	1
1_MACS_peak_3560_lociStitched	chr11	95521919	95524788	1	2870	15410.5466	711	1	CEP57,FAM76B		CEP57	CEP57	0.3726	711	1
1_MACS_peak_14641_lociStitched	chr3	194206095	194208962	1	2868	7742.9069	712	1	FLJ34208	ATP13A3	FLJ34208	FLJ34208	0.7895	712	1
1_MACS_peak_9346_lociStitched	chr19	5621715	5624582	1	2868	9183.5744	713	1	SAFB,SAFB2		SAFB	SAFB	0.2594	713	1
6_MACS_peak_10423_lociStitched	chr2	20775805	20779308	6	2868	4592.7833	714	1			HS1BP3	HS1BP3	NONE	714	1
1_MACS_peak_6393_lociStitched	chr15	57209433	57212298	1	2866	13040.6205	715	1	TCF12,LOC145783		TCF12	TCF12	0.1318	715	1
1_MACS_peak_3635_lociStitched	chr11	108092205	108095068	1	2864	10243.2414	716	1	ATM,NPAT		ATM	ATM	0.1609	716	1
1_MACS_peak_20192_lociStitched	chr9	73027115	73029974	1	2860	17324.1105	717	1	KLF9		KLF9	KLF9	0.7224	717	1
2_MACS_peak_4688_lociStitched	chr12	108954225	108957481	2	2860	12457.1304	718	1	ISCU,SART3	FICD,TMEM119	ISCU	ISCU	1.5201	718	1
5_MACS_peak_5108_lociStitched	chr13	41238161	41241669	5	2860	4428.4992	719	1	FOXO1		FOXO1	FOXO1	0.1428	719	1
3_MACS_peak_11613_lociStitched	chr2	202047331	202050279	3	2859	4460.0292	720	1	CASP10	CASP8	CASP10	CASP10	0.3524	720	1
2_MACS_peak_16492_lociStitched	chr5	151149764	151152632	2	2857	8805.3336	721	1	G3BP1	ATOX1	G3BP1	G3BP1	0.3012	721	1
1_MACS_peak_19060_lociStitched	chr7	151215245	151218098	1	2854	13467.0159	722	1	RHEB		RHEB	RHEB	0.4395	722	1
1_MACS_peak_3108_lociStitched	chr11	57333082	57335933	1	2852	6872.6206	723	1	UBE2L6	SMTNL1,SERPING1,SLC43A1,TIMM10	UBE2L6	UBE2L6	0.4174	723	1
1_MACS_peak_6313_lociStitched	chr15	46411629	46414479	1	2851	6342.675	724	1			SQRDL	SQRDL	NONE	724	1
1_MACS_peak_11717_lociStitched	chr2	220142358	220145207	1	2850	14550.9826	725	1	DNAJB2	ANKZF1,STK16,TUBA4B,ATG9A,GLB1L,TUBA4A,MIR153-1,PTPRN	DNAJB2	TUBA4A	0.9883	725	1
1_MACS_peak_4846_lociStitched	chr12	121973778	121976627	1	2850	7635.32	726	1	KDM2B		KDM2B	KDM2B	0.1465	726	1
2_MACS_peak_1135_lociStitched	chr1	149856547	149859538	2	2850	6141.1212	727	1	HIST2H2AC,HIST2H2BE,HIST2H2AB	BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11	HIST2H2BE	HIST2H2BE	0.6203	727	1
1_MACS_peak_1413_lociStitched	chr1	167904237	167907085	1	2849	7082.6912	728	1	DCAF6,BRP44	ADCY10	DCAF6	DCAF6	0.0979	728	1
2_MACS_peak_3725_lociStitched	chr11	118269856	118273189	2	2849	7331.2668	729	1	UBE4A,ATP5L	MLL	ATP5L	ATP5L	0.8646	729	1
3_MACS_peak_1053_lociStitched	chr1	144519219	144522067	3	2848	7070.16	730	1	LOC728875		C1orf152	C1orf152	NONE	730	1
3_MACS_peak_3780_lociStitched	chr11	122939686	122942576	3	2846	6290.663	731	1		HSPA8	HSPA8	HSPA8	1.1751	731	1
1_MACS_peak_1046_lociStitched	chr1	143742673	143745517	1	2845	9432.6948	732	1	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	FLJ39739	0.2587	732	1
1_MACS_peak_11465_lociStitched	chr2	178127831	178130674	1	2844	14703.996	733	1	NFE2L2	MIR3128	NFE2L2	NFE2L2	0.4212	733	1
2_MACS_peak_4581_lociStitched	chr12	94541822	94544719	2	2844	5779.2253	734	1	PLXNC1		PLXNC1	PLXNC1	0.2175	734	1
1_MACS_peak_20009_lociStitched	chr9	33288618	33291460	1	2843	19074.9356	735	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	BAG1	0.6195	735	1
1_MACS_peak_17033_lociStitched	chr6	27804491	27807332	1	2842	11983.6221	736	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	HIST1H2AK	1.2523	736	1
3_MACS_peak_8188_lociStitched	chr17	37909694	37912768	3	2842	6943.2438	737	1		GRB7,C17orf37	GRB7	C17orf37	0.1938	737	1
1_MACS_peak_19993_lociStitched	chr9	32550213	32553053	1	2841	9603.744	738	1	LOC100129250,TOPORS	DDX58,NDUFB6	LOC100129250	LOC100129250	0.9451	738	1
1_MACS_peak_14556_lociStitched	chr3	183352680	183355519	1	2840	14793.7451	739	1	KLHL24		KLHL24	KLHL24	0.3145	739	1
1_MACS_peak_2135_lociStitched	chr10	28820616	28823455	1	2840	8400.8849	740	1	WAC,LOC220906		WAC	WAC	0.1513	740	1
1_MACS_peak_2189_lociStitched	chr10	43902588	43905424	1	2837	10049.6496	741	1	HNRNPF	FXYD4,ZNF487P,HNRNPF	HNRNPF	HNRNPF	0.5496	741	1
1_MACS_peak_6938_lociStitched	chr15	101738684	101741518	1	2835	9602.1588	742	1	CHSY1		CHSY1	CHSY1	0.354	742	1
1_MACS_peak_4081_lociStitched	chr12	25537792	25540625	1	2834	17016.4145	743	1			KRAS	KRAS	NONE	743	1
1_MACS_peak_10075_lociStitched	chr19	48111034	48113864	1	2831	7964.469	744	1	GLTSCR1		GLTSCR1	GLTSCR1	0.1393	744	1
4_MACS_peak_6347_lociStitched	chr15	52524826	52528080	4	2831	4994.5646	745	1	MYO5C	GNB5,MIR1266	GNB5	GNB5	0.4942	745	1
3_MACS_peak_12354_lociStitched	chr20	57224967	57228268	3	2828	6254.0746	746	1	STX16	NPEPL1	STX16	STX16	0.239	746	1
1_MACS_peak_3528_lociStitched	chr11	85519839	85522665	1	2827	6153.8976	747	1	SYTL2	CCDC83	SYTL2	SYTL2	0.1375	747	1
2_MACS_peak_10369_lociStitched	chr2	11892891	11895855	2	2827	4999.3788	748	1	LPIN1		LPIN1	LPIN1	0.3333	748	1
1_MACS_peak_2929_lociStitched	chr11	12727126	12729951	1	2826	8924.175	749	1	TEAD1		TEAD1	TEAD1	0.1845	749	1
1_MACS_peak_18970_lociStitched	chr7	141347842	141350663	1	2822	9199.8452	750	1	AGK		KIAA1147	KIAA1147	NONE	750	1
4_MACS_peak_3030_lociStitched	chr11	35165139	35168401	4	2820	4724.0284	751	1	CD44		CD44	CD44	0.3349	751	1
5_MACS_peak_12852_lociStitched	chr22	23222166	23225627	5	2818	4481.3028	752	1		IGLL5	IGLL5	IGLL5	3.0577	752	1
1_MACS_peak_16217_lociStitched	chr5	129239311	129242127	1	2817	7213.184	753	1	CHSY3		CHSY3	CHSY3	0.1399	753	1
2_MACS_peak_10386_lociStitched	chr2	16845276	16848144	2	2811	7180.8984	754	1	FAM49A		FAM49A	FAM49A	0.2679	754	1
2_MACS_peak_8636_lociStitched	chr17	73314616	73317434	2	2810	4692.5336	755	1	GRB2	LOC100287042,MIF4GD,SLC25A19	SLC25A19	MIF4GD	0.8192	755	1
5_MACS_peak_956_lociStitched	chr1	111174306	111177466	5	2809	4139.916	756	1		KCNA2,KCNA3	KCNA2	KCNA3	0.3975	756	1
3_MACS_peak_18692_lociStitched	chr7	100270991	100274183	3	2809	4708.5192	757	1	GNB2	POP7,EPO,TFR2,ACTL6B,GIGYF1	GNB2	GNB2	0.3995	757	1
1_MACS_peak_5512_lociStitched	chr14	50358602	50361409	1	2808	13289.7415	758	1	ARF6	SDCCAG1	ARF6	ARF6	1.25	758	1
4_MACS_peak_12208_lociStitched	chr20	46043240	46046268	4	2808	4224.6656	759	1			ZMYND8	ZMYND8	NONE	759	1
1_MACS_peak_12573_lociStitched	chr21	35390541	35393347	1	2807	5437.1862	760	1			MRPS6	MRPS6	NONE	760	1
1_MACS_peak_16270_lociStitched	chr5	132386207	132389012	1	2806	15158.781	761	1	HSPA4	ZCCHC10	HSPA4	HSPA4	0.3615	761	1
1_MACS_peak_13986_lociStitched	chr3	101546061	101548866	1	2806	6183.342	762	1	FAM55C,NFKBIZ	NFKBIZ	NFKBIZ	NFKBIZ	0.5889	762	1
5_MACS_peak_5317_lociStitched	chr13	111364326	111367615	5	2806	5397.249	763	1	ING1	CARS2	ING1	ING1	0.4376	763	1
2_MACS_peak_6723_lociStitched	chr15	81576321	81579177	2	2804	4966.8696	764	1	IL16	IL16,STARD5	IL16	STARD5	0.6944	764	1
1_MACS_peak_3021_lociStitched	chr11	34072336	34075138	1	2803	13205.826	765	1	CAPRIN1		CAPRIN1	CAPRIN1	0.5011	765	1
1_MACS_peak_17310_lociStitched	chr6	42749406	42752204	1	2799	24996.4926	766	1		KIAA0240,TBCC	TBCC	TBCC	0.6409	766	1
2_MACS_peak_9591_lociStitched	chr19	15441894	15445003	2	2799	13570.785	767	1		AKAP8	AKAP8	AKAP8	0.3889	767	1
1_MACS_peak_14391_lociStitched	chr3	156876533	156879330	1	2798	25438.1556	768	1	CCNL1	LOC339894	CCNL1	CCNL1	1.2808	768	1
2_MACS_peak_18230_lociStitched	chr7	25018833	25021636	2	2797	6287.6896	769	1	OSBPL3		OSBPL3	OSBPL3	0.2014	769	1
4_MACS_peak_8197_lociStitched	chr17	38081201	38084780	4	2796	6200.9754	770	1	ORMDL3	LOC728129,GSDMA,GSDMB	ORMDL3	ORMDL3	0.649	770	1
5_MACS_peak_20392_lociStitched	chr9	112909066	112912583	5	2795	4806.3322	771	1	PALM2-AKAP2,AKAP2		AKAP2	AKAP2	0.3453	771	1
2_MACS_peak_16523_lociStitched	chr5	156971132	156974096	2	2792	5714.8884	772	1	ADAM19		ADAM19	ADAM19	0.6391	772	1
1_MACS_peak_16615_lociStitched	chr5	173160148	173162938	1	2791	8092.674	773	1			BOD1	BOD1	NONE	773	1
2_MACS_peak_13045_lociStitched	chr22	37624739	37628005	2	2791	4838.2524	774	1	RAC2	C1QTNF6,SSTR3	RAC2	RAC2	0.684	774	1
1_MACS_peak_17957_lociStitched	chr6	157801153	157803942	1	2790	7846.8515	775	1	ZDHHC14		ZDHHC14	ZDHHC14	0.2183	775	1
2_MACS_peak_15196_lociStitched	chr4	102267208	102270150	2	2790	5911.0664	776	1	FLJ20021,PPP3CA		PPP3CA	PPP3CA	0.0728	776	1
1_MACS_peak_15350_lociStitched	chr4	144257007	144259795	1	2789	8141.5176	777	1	GAB1		GAB1	GAB1	0.271	777	1
1_MACS_peak_8551_lociStitched	chr17	62980640	62983428	1	2789	7527.8788	778	1		AMZ2P1	AMZ2P1	AMZ2P1	0.7754	778	1
1_MACS_peak_8545_lociStitched	chr17	62500949	62503737	1	2789	21032.1144	779	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	DDX5	1.3329	779	1
3_MACS_peak_14886_lociStitched	chr4	26320634	26323668	3	2789	5195.1182	780	1	RBPJ		RBPJ	RBPJ	0.1687	780	1
1_MACS_peak_20175_lociStitched	chr9	71319261	71322047	1	2787	8168.8306	781	1	PIP5K1B		PIP5K1B	PIP5K1B	0.2757	781	1
1_MACS_peak_13987_lociStitched	chr3	101567459	101570244	1	2786	13805.245	782	1	NFKBIZ		NFKBIZ	NFKBIZ	0.5889	782	1
1_MACS_peak_8289_lociStitched	chr17	42401410	42404192	1	2783	6399.4346	783	1	SLC25A39	RUNDC3A,GRN,FAM171A2	SLC25A39	SLC25A39	0.4823	783	1
2_MACS_peak_11376_lociStitched	chr2	165610047	165612840	2	2783	4726.0353	784	1	COBLL1		SNORA70F	SNORA70F	NONE	784	1
1_MACS_peak_13791_lociStitched	chr3	52443141	52445922	1	2782	12513.9438	785	1	PHF7,BAP1	NISCH,SEMA3G,TNNC1	PHF7	PHF7	0.6512	785	1
1_MACS_peak_14839_lociStitched	chr4	17577866	17580646	1	2781	8717.524	786	1	LAP3	MED28	LAP3	LAP3	0.324	786	1
3_MACS_peak_12142_lociStitched	chr20	40721377	40724483	3	2781	5261.8746	787	1	PTPRT		CHD6	CHD6	NONE	787	1
1_MACS_peak_12968_lociStitched	chr22	31685719	31688497	1	2779	9885.7908	788	1	PIK3IP1	LIMK2	PIK3IP1	PIK3IP1	0.5663	788	1
2_MACS_peak_11100_lociStitched	chr2	99952058	99955061	2	2776	9271.4622	789	1	EIF5B,TXNDC9	LYG1	EIF5B	EIF5B	0.1851	789	1
1_MACS_peak_20193_lociStitched	chr9	73033231	73036005	1	2775	14472.5128	790	1		KLF9	KLF9	KLF9	0.7224	790	1
2_MACS_peak_17152_lociStitched	chr6	32782064	32784860	2	2775	6205.1628	791	1	HLA-DOB	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	HLA-DOB	TAP1	0.6962	791	1
4_MACS_peak_14017_lociStitched	chr3	108789128	108792083	4	2774	4053.3735	792	1	MORC1		MORC1	MORC1	0.122	792	1
1_MACS_peak_10059_lociStitched	chr19	47289135	47291904	1	2770	4566.9117	793	1	SLC1A5	FKRP,STRN4,SLC1A5,SNAR-E	SLC1A5	STRN4	0.5951	793	1
1_MACS_peak_20398_lociStitched	chr9	113017442	113020206	1	2765	8347.5564	794	1	TXN	C9orf152	TXN	TXN	0.5049	794	1
1_MACS_peak_14458_lociStitched	chr3	171823706	171826470	1	2765	5308.8148	795	1	FNDC3B		FNDC3B	FNDC3B	0.446	795	1
1_MACS_peak_13350_lociStitched	chr3	9974048	9976811	1	2764	12595.1355	796	1	IL17RC,CRELD1	JAGN1,IL17RE,PRRT3	CRELD1	JAGN1	0.6952	796	1
1_MACS_peak_1052_lociStitched	chr1	144339106	144341868	1	2763	6209.5284	797	1	LOC728855,LOC728875		LOC728855	LOC728855	0.1797	797	1
2_MACS_peak_9786_lociStitched	chr19	35703127	35705981	2	2761	10898.2844	798	1		LSR,FAM187B	FAM187B	LSR	0.5649	798	1
2_MACS_peak_11207_lociStitched	chr2	114188162	114191030	2	2760	4036.1364	799	1	LOC440839	CBWD2	CBWD2	CBWD2	0.1532	799	1
1_MACS_peak_20227_lociStitched	chr9	86321402	86324160	1	2759	20448.9152	800	1	UBQLN1		UBQLN1	UBQLN1	0.4603	800	1
1_MACS_peak_16278_lociStitched	chr5	133560521	133563275	1	2755	21818.2896	801	1	MIR3661,PPP2CA	SKP1	PPP2CA	PPP2CA	0.6698	801	1
1_MACS_peak_14352_lociStitched	chr3	150479397	150482151	1	2755	14305.3776	802	1	SIAH2		SIAH2	SIAH2	0.7211	802	1
2_MACS_peak_458_lociStitched	chr1	36850561	36853573	2	2754	6933.0216	803	1	STK40	LSM10	STK40	LSM10	0.429	803	1
1_MACS_peak_3205_lociStitched	chr11	64071339	64074089	1	2751	12191.3	804	1	C11orf20,ESRRA	GPR137,KCNK4,PRDX5,CCDC88B,BAD,TRMT112	ESRRA	ESRRA	1.0781	804	1
1_MACS_peak_18908_lociStitched	chr7	134679377	134682126	1	2750	8570.0075	805	1	AGBL3		AGBL3	AGBL3	0.1762	805	1
2_MACS_peak_13028_lociStitched	chr22	37256753	37259567	2	2750	5041.5624	806	1	NCF4	PVALB	NCF4	NCF4	0.393	806	1
