GENE_ID	locusLine	bin_1_RPMI8226_jia.bam
NM_022162	chr16(.):50726049-50771987	0.2979
NM_001126108	chr16(.):56894118-56954762	0.4709
NM_001010989	chr16(.):56960747-56982793	1.5513
NM_018110	chr16(.):57500869-57525385	0.2024
NM_153837	chr16(.):57571600-57616100	0.546
NM_033212	chr16(.):57541089-57575477	0.424
NM_001172643	chr16(.):66536905-66589194	1.1909
NM_001172644	chr16(.):66536905-66589315	1.1888
NM_052999	chr16(.):66595349-66618038	0.1048
NM_181641	chr16(.):66581471-66604971	0.8601
NM_181271	chr16(.):66595293-66618038	0.1047
NM_001040138	chr16(.):66581465-66605154	0.8544
NM_020786	chr16(.):66909435-66926855	0.695
NM_004062	chr16(.):66937024-66957766	0.1341
NM_001014435	chr16(.):66873840-66893049	0.1265
NM_005182	chr16(.):66873281-66893049	0.1256
NM_004165	chr16(.):66950581-66964439	0.1605
NM_001185057	chr16(.):67202764-67214643	1.6112
NM_003946	chr16(.):67202755-67214643	1.6102
NM_001040715	chr16(.):67204504-67222883	1.083
NM_001950	chr16(.):67221067-67237821	0.3137
NM_024712	chr16(.):67228027-67242927	0.1498
NM_033309	chr16(.):67177004-67189902	0.2202
NM_025187	chr16(.):67138914-67187442	0.1843
NM_178516	chr16(.):67213281-67229107	0.6572
NM_003789	chr16(.):67183088-67198812	1.815
NM_001538	chr16(.):67192287-67208848	2.5536
NM_001185058	chr16(.):67199404-67214643	1.355
NM_018378	chr16(.):67188890-67203077	2.0665
NR_029887	chr16(.):67231223-67241298	0.1465
NM_001129727	chr16(.):67307075-67328403	0.9708
NM_001129729	chr16(.):67308488-67328403	1.0325
NM_004594	chr16(.):67277854-67311094	0.5629
NM_014187	chr16(.):67256015-67268182	0.3847
NM_001129728	chr16(.):67308049-67328403	1.013
NM_015432	chr16(.):67306412-67328403	0.9448
NM_013241	chr16(.):67258291-67286425	0.7539
NM_012163	chr16(.):67236041-67265721	0.2324
NM_001004055	chr16(.):67236041-67265901	0.2318
NM_001129731	chr16(.):67308491-67328403	1.0326
NM_001193524	chr16(.):67566364-67585691	0.5186
NM_001193523	chr16(.):67558539-67585691	0.614
NM_001193522	chr16(.):67557719-67585691	0.5999
NM_024519	chr16(.):67557716-67585691	0.5998
NM_001037281	chr16(.):67689850-67701681	1.2533
NM_032140	chr16(.):67691849-67705628	1.1425
NM_001082486	chr16(.):67686414-67699718	0.7229
NM_001012984	chr16(.):67695716-67707661	0.6967
NM_001013838	chr16(.):67674029-67696472	0.7107
NM_018430	chr16(.):67836009-67866971	0.2879
NM_025082	chr16(.):67857059-67886361	1.0812
NM_020457	chr16(.):67871212-67883098	2.3058
NM_198443	chr16(.):67913780-67925271	0.1411
NM_006742	chr16(.):67922174-67968581	0.2177
NM_014329	chr16(.):67901998-67923406	0.3556
NM_024939	chr16(.):68257449-68275136	0.2384
NM_001184824	chr16(.):68339876-68396169	0.2936
NM_003983	chr16(.):68293422-68340722	0.3787
NM_032178	chr16(.):68329517-68349868	0.4641
NM_006927	chr16(.):70408337-70477991	0.662
NM_145059	chr16(.):70483497-70519177	0.3479
NM_001031804	chr16(.):79622744-79639622	1.4012
NM_001134473	chr16(.):85640028-85714812	0.3543
NM_014615	chr16(.):85641923-85714812	0.3273
NM_001184854	chr16(.):87736417-87804598	0.0903
NM_003486	chr16(.):87858628-87908100	0.9004
NM_000101	chr16(.):88704696-88722457	0.6954
NM_013278	chr16(.):88700000-88711882	0.2994
NM_002461	chr16(.):88713347-88734495	0.6893
NM_178841	chr16(.):88757902-88777829	0.3495
NM_001012759	chr16(.):88767890-88786786	0.3244
NM_001171815	chr16(.):88757902-88777800	0.3497
NM_178310	chr16(.):88739089-88757882	0.7856
NM_001171816	chr16(.):88757902-88775025	0.3927
NM_001142864	chr16(.):88776745-88856372	0.3405
NM_000512	chr16(.):88875141-88928374	0.2634
NM_030928	chr16(.):88865185-88880666	1.2764
NM_000485	chr16(.):88870876-88883342	0.9197
NM_016209	chr16(.):88918505-88932520	0.1563
NM_003342	chr17(.):4167511-4274969	0.1531
NM_001033551	chr17(.):17741821-17880784	0.3248
NM_020889	chr17(.):27234161-27283508	0.4401
NM_005801	chr17(.):39840126-39852898	0.9413
NM_003204	chr17(.):46120685-46143907	2.2359
NM_022066	chr17(.):74380612-74454288	0.187
NM_001190413	chr17(.):57179-207633	0.1028
NM_006445	chr17(.):1548922-1593176	0.1576
NM_005022	chr17(.):4843946-4856825	2.4186
NM_153357	chr17(.):6939948-6952242	0.104
NR_026951	chr17(.):8118947-8132361	0.8316
NM_201433	chr17(.):9808925-10106868	0.0958
NM_201432	chr17(.):9808925-9945064	0.1105
NM_001130831	chr17(.):9808925-9934623	0.115
NM_030665	chr17(.):17579786-17719765	0.5353
NM_017758	chr17(.):18081866-18118267	0.893
NM_018182	chr17(.):27077995-27174841	0.1405
NM_000267	chr17(.):29416944-29709695	0.1403
NM_002544	chr17(.):29616667-29629380	0.0543
NM_183232	chr17(.):37916198-38025441	0.2796
NM_001070	chr17(.):40756357-40772256	1.0216
NM_000342	chr17(.):42320757-42350502	0.1117
NM_003954	chr17(.):43335487-43399414	0.3941
NM_030802	chr17(.):47782686-47846518	0.5131
NM_030938	chr17(.):57779862-57922952	0.2736
NM_001433	chr17(.):62115389-62212502	0.8883
NM_017983	chr17(.):66412421-66458653	0.4399
NR_036488	chr17(.):70394462-70593943	0.2153
NM_001080542	chr17(.):73901617-73942119	0.3951
NM_001081461	chr17(.):74703913-74727881	0.6877
NM_024419	chr17(.):76369734-76425639	0.1643
NM_001163075	chr17(.):76137433-76167364	1.4452
NM_017456	chr17(.):76665129-76783376	0.5062
NM_020914	chr17(.):78229666-78375086	0.169
NM_020954	chr17(.):78229666-78300262	0.266
NM_024648	chr17(.):80342085-80381513	0.4578
NM_001893	chr17(.):80197239-80236573	0.3238
NM_004514	chr17(.):80472593-80567483	0.2553
NM_024083	chr17(.):79930425-79980282	0.4453
NM_001164407	chr17(.):1601083-1618662	0.0754
NM_000934	chr17(.):1641129-1663559	0.0732
NR_028505	chr17(.):1609797-1624566	0.6283
NM_001163811	chr17(.):1622833-1646893	0.3676
NM_001163809	chr17(.):1623124-1646893	0.371
NM_001165920	chr17(.):1641319-1663559	0.0715
NM_002615	chr17(.):1660258-1685868	0.0956
NR_029494	chr17(.):1612196-1622281	0.8693
NM_152348	chr17(.):1614816-1646893	0.5454
NM_020310	chr17(.):2282353-2309258	0.6299
NR_028335	chr17(.):2305274-2323730	0.0936
NM_000080	chr17(.):4796063-4811369	0.0769
NM_001145536	chr17(.):4797947-4811227	0.0765
NM_001165417	chr17(.):4835425-4848462	0.7984
NM_000173	chr17(.):4830591-4843325	0.3894
NM_015528	chr17(.):4838629-4853517	1.874
NM_006612	chr17(.):4896242-4936694	0.1497
NM_015099	chr17(.):4866286-4895960	0.3563
NM_001171168	chr17(.):4866286-4895665	0.3592
NM_053013	chr17(.):4849383-4865426	1.6733
NM_001167985	chr17(.):4886424-4905905	0.3082
NM_004890	chr17(.):4857520-4876132	0.4511
NM_001004333	chr17(.):6910797-6922851	1.6784
NM_001142799	chr17(.):6913072-6925839	1.6911
NM_201566	chr17(.):6934393-6948440	0.3284
NR_029712	chr17(.):6915933-6926020	1.9321
NM_181844	chr17(.):6921368-6937961	0.1998
NM_000697	chr17(.):6894383-6919055	0.6405
NR_030178	chr17(.):6916229-6926341	1.8045
NM_001143775	chr17(.):7141905-7159995	0.951
NM_015982	chr17(.):7186570-7202876	0.1295
NM_001185023	chr17(.):7158221-7171264	0.111
NM_001185022	chr17(.):7158221-7171512	0.1103
NM_001128827	chr17(.):7088209-7125928	0.2576
NM_000018	chr17(.):7118152-7133585	0.5258
NM_004422	chr17(.):7123660-7142863	0.728
NM_007278	chr17(.):7138737-7150753	1.0724
NM_024297	chr17(.):7133346-7147825	1.0907
NM_001365	chr17(.):7088209-7128369	0.2462
NM_203415	chr17(.):7150371-7168259	0.5244
NM_015362	chr17(.):7150550-7168259	0.5282
NM_001042	chr17(.):7180053-7196367	0.1891
NM_015343	chr17(.):7141905-7160259	0.9389
NR_029896	chr17(.):7121615-7131698	0.7129
NM_001143762	chr17(.):7206693-7220782	1.3259
NM_032442	chr17(.):7213950-7237638	0.5256
NM_198154	chr17(.):7253496-7265538	0.6355
NM_001143761	chr17(.):7206287-7220782	1.2904
NM_001002914	chr17(.):7250207-7263262	0.5924
NM_001143760	chr17(.):7205317-7220782	1.2139
NM_014716	chr17(.):7234847-7259793	0.3619
NM_001970	chr17(.):7205855-7220782	1.2552
NM_004489	chr17(.):7210977-7223658	1.1861
NM_001005273	chr17(.):7787168-7821075	0.4877
NM_001080424	chr17(.):7738234-7763118	1.168
NM_144607	chr17(.):7756063-7770600	0.3751
NM_032356	chr17(.):7755002-7766172	0.4896
NM_001005271	chr17(.):7783122-7821075	0.4517
NM_203411	chr17(.):7753383-7764417	0.5466
NR_036201	chr17(.):7986373-7996465	0.0592
NM_001139	chr17(.):7970953-7996021	0.0836
NM_021628	chr17(.):7994217-8026860	0.2785
NM_002616	chr17(.):8038787-8060753	0.4725
NM_032580	chr17(.):8018907-8032410	0.822
NM_001165960	chr17(.):7994217-8027234	0.2898
NM_032354	chr17(.):8071296-8084714	0.358
NM_017622	chr17(.):8086650-8098564	0.9388
NM_014232	chr17(.):8057464-8071293	0.4862
NM_004217	chr17(.):8103048-8118883	0.3481
NR_037447	chr17(.):8085492-8095577	1.0493
NM_012452	chr17(.):16837397-16880402	0.2573
NR_024007	chr17(.):17674999-17687843	0.4817
NM_004176	chr17(.):17709662-17745325	2.1755
NR_030361	chr17(.):17712149-17722245	0.5438
NM_004140	chr17(.):18123935-18153188	0.2173
NM_015276	chr17(.):20897905-20951352	0.3999
NR_000010	chr17(.):27044599-27054671	1.6947
NR_000009	chr17(.):27045698-27055772	2.3011
NM_031934	chr17(.):27036298-27049908	0.5406
NM_001142625	chr17(.):27036298-27050286	0.5345
NM_000984	chr17(.):27041999-27056374	1.7986
NM_138463	chr17(.):27046365-27058230	2.1571
NR_000014	chr17(.):27045446-27055509	2.1047
NR_000013	chr17(.):27042567-27052634	0.7876
NM_004295	chr17(.):27066022-27082976	0.9373
NM_152465	chr17(.):27025533-27043872	0.0934
NR_024579	chr17(.):27036298-27050251	0.5349
NM_001160407	chr17(.):27046365-27058949	2.0391
NM_178170	chr17(.):27050831-27074784	1.4523
NR_029970	chr17(.):27183386-27193458	0.0964
NM_005702	chr17(.):27177042-27193072	0.2422
NM_004475	chr17(.):27201356-27229715	0.9401
NM_144683	chr17(.):27219798-27235089	1.6829
NR_029685	chr17(.):27183550-27193636	0.0961
NM_001085454	chr17(.):27895486-27921610	0.5947
NM_198147	chr17(.):27882688-27899042	0.9622
NM_138349	chr17(.):27890738-27905175	1.0323
NM_152345	chr17(.):27915526-27946779	0.4689
NM_032854	chr17(.):27936773-27953441	0.133
NM_006495	chr17(.):29625787-29646130	0.7349
NM_014210	chr17(.):29638427-29653767	1.0797
NM_002981	chr17(.):32682398-32695252	0.3715
NM_005408	chr17(.):32678470-32690629	0.1086
NM_005623	chr17(.):32641065-32653421	0.0634
NM_001017368	chr17(.):33331130-33395759	0.3147
NM_057178	chr17(.):33331130-33421294	0.4933
NM_017559	chr17(.):33443630-33462751	0.2485
NM_001142571	chr17(.):33421810-33451888	0.1868
NM_001165923	chr17(.):36041433-36110096	0.457
NM_001130677	chr17(.):36822958-36836187	0.7997
NM_005937	chr17(.):36856872-36891056	1.3399
NM_007144	chr17(.):36885149-36909558	0.7735
NM_002795	chr17(.):36904001-36925478	0.5782
NM_001136498	chr17(.):36881509-36896858	0.3767
NM_003559	chr17(.):36916943-36961158	0.2822
NM_005310	chr17(.):37889186-37908538	0.5714
NM_001030002	chr17(.):37889589-37908538	0.5821
NM_032339	chr17(.):37880408-37891788	0.402
NM_018530	chr17(.):38055847-38078793	0.1169
NM_139280	chr17(.):38072295-38088884	0.9285
NM_001042471	chr17(.):38055847-38079903	0.122
NM_178171	chr17(.):38114225-38139019	0.3
NM_001195545	chr17(.):38092726-38105986	0.2109
NM_198844	chr17(.):38019454-38039149	0.5488
NM_021724	chr17(.):38244036-38261973	0.824
NM_172219	chr17(.):38166613-38179066	0.1011
NM_001190919	chr17(.):38213445-38255120	0.4781
NM_001190918	chr17(.):38214067-38255120	0.4836
NM_014815	chr17(.):38170349-38215889	0.1133
NR_003692	chr17(.):38178794-38188898	0.121
NM_199334	chr17(.):38214067-38251290	0.4463
NM_007359	chr17(.):38291506-38333431	0.2554
NM_001012241	chr17(.):38273789-38298045	1.1005
NM_001145301	chr17(.):38469472-38518895	0.8824
NM_152219	chr17(.):38511904-38525945	0.1428
NM_000964	chr17(.):38460422-38518895	0.8749
NM_001024809	chr17(.):38493270-38518895	0.1356
NM_001254	chr17(.):38439145-38464413	0.2403
NM_000422	chr17(.):39770691-39785882	0.0889
NR_033415	chr17(.):39777578-39801451	0.0869
NM_000805	chr17(.):39863612-39877221	0.0822
NM_001042531	chr17(.):40709091-40723295	0.8735
NR_026697	chr17(.):40726525-40766445	0.6522
NM_198204	chr17(.):40714077-40730221	1.0072
NM_013290	chr17(.):40719328-40734747	1.0179
NM_000413	chr17(.):40698983-40712232	0.3702
NM_000263	chr17(.):40682950-40701466	0.6798
NM_024927	chr17(.):40814932-40834048	2.0159
NM_016437	chr17(.):40806265-40824024	0.2014
NM_003632	chr17(.):40829631-40857011	0.752
NM_016602	chr17(.):40826419-40838845	2.9615
NM_178542	chr17(.):42248351-42269082	0.5546
NM_001076674	chr17(.):42259353-42274099	0.7032
NM_177441	chr17(.):42259573-42274099	0.7115
NM_001076684	chr17(.):42277400-42301924	1.6778
NM_001098833	chr17(.):42264172-42280529	1.4527
NM_080863	chr17(.):42243073-42261451	0.2617
NM_001076683	chr17(.):42277400-42303250	1.5956
NM_014233	chr17(.):42277400-42300664	1.7626
NM_152343	chr17(.):43326759-43344479	0.1116
NM_005892	chr17(.):43294291-43329683	1.8104
NR_024434	chr17(.):43320302-43350997	0.2902
NR_024435	chr17(.):43334557-43350997	0.0907
NR_029687	chr17(.):46109526-46119613	0.106
NM_016429	chr17(.):46098532-46120152	0.2307
NM_152244	chr17(.):46179919-46205105	0.2276
NM_013323	chr17(.):46179946-46205105	0.2268
NM_006807	chr17(.):46142413-46183560	0.2089
NM_001127228	chr17(.):46142413-46183883	0.208
NM_001002027	chr17(.):46965147-46978232	0.4339
NM_007241	chr17(.):47002458-47027154	0.182
NM_023079	chr17(.):46980730-47011422	0.6473
NM_005827	chr17(.):47773689-47790282	0.3777
NM_001199155	chr17(.):47860980-47911458	0.1841
NM_032595	chr17(.):48206100-48232877	1.1064
NM_174920	chr17(.):48185034-48212167	0.1041
NM_000023	chr17(.):48238365-48258293	0.2377
NM_000088	chr17(.):48256456-48284000	0.1378
NR_024193	chr17(.):48243788-48254837	0.18
NM_175575	chr17(.):48907604-48924709	0.0991
NM_005749	chr17(.):48934586-48946413	1.8763
NM_004645	chr17(.):55010560-55043411	0.1368
NR_027025	chr17(.):54956462-54967274	0.1227
NM_005082	chr17(.):54960269-54996409	0.549
NM_000250	chr17(.):56342216-56363296	0.0929
NM_004758	chr17(.):56373593-56411152	0.735
NM_003168	chr17(.):56417538-56434563	0.9716
NR_029683	chr17(.):56403592-56413679	3.6913
NR_029493	chr17(.):57913626-57923698	1.5036
NM_001193613	chr17(.):57931840-57975306	0.1946
NM_003161	chr17(.):57965442-58032786	0.1465
NR_004380	chr17(.):62218437-62228517	0.6531
NR_002995	chr17(.):62218698-62228831	0.6493
NR_030365	chr17(.):66415591-66425689	0.0805
NM_002734	chr17(.):66503542-66533910	0.3762
NM_212471	chr17(.):66503109-66533910	0.3722
NR_033876	chr17(.):70589179-70641611	0.1252
NM_173547	chr17(.):73880040-73898054	0.5596
NM_033452	chr17(.):73865244-73879656	2.2257
NM_012478	chr17(.):73836779-73856501	0.5018
NM_199242	chr17(.):73818307-73845798	0.1139
NM_032478	chr17(.):73889723-73906181	1.0702
NM_024599	chr17(.):74461974-74502509	0.5131
NM_134268	chr17(.):74518439-74538782	0.0948
NM_001166579	chr17(.):74444432-74471199	0.1844
NM_001088	chr17(.):74458629-74471199	0.1173
NM_001005498	chr17(.):74461974-74488991	0.2828
NM_001077620	chr17(.):74531120-74546458	0.0934
NR_033357	chr17(.):74518667-74546458	0.0946
NM_001008529	chr17(.):74670650-74712056	0.0983
NM_003016	chr17(.):74725198-74738493	1.5524
NR_030366	chr17(.):74727531-74737630	1.9874
NM_001080510	chr17(.):74717949-74734962	1.9293
NM_024311	chr17(.):74728782-74780338	0.5082
NR_027058	chr17(.):75079724-75096068	0.5824
NR_003013	chr17(.):75080388-75090575	0.7767
NM_001143998	chr17(.):75132004-75218181	0.3017
NM_001144001	chr17(.):75176294-75218181	0.0921
NR_028337	chr17(.):75870082-75885169	0.5974
NM_152468	chr17(.):76121858-76144049	2.6236
NM_007267	chr17(.):76103998-76133488	1.4232
NM_001127198	chr17(.):76103998-76129861	1.5969
NM_001145529	chr17(.):76222390-76242068	0.1205
NM_001010982	chr17(.):76178436-76208782	0.2805
NM_001012270	chr17(.):76205276-76226716	0.2255
NM_003258	chr17(.):76165159-76188285	1.3668
NM_004710	chr17(.):76159670-76174009	2.0855
NR_002219	chr17(.):76205320-76225783	0.23
NM_001145526	chr17(.):76178442-76208782	0.2805
NR_027083	chr17(.):76178397-76198641	0.3737
NM_003955	chr17(.):76347858-76361158	1.1005
NM_005189	chr17(.):77746976-77766449	0.3546
NM_003655	chr17(.):77801954-77818213	1.5789
NM_020649	chr17(.):77763175-77775915	0.8379
NM_001166347	chr17(.):78189199-78232308	0.2791
NM_000199	chr17(.):78178078-78199199	0.3764
NM_012418	chr17(.):79490416-79509156	0.1284
NM_025161	chr17(.):79501910-79524429	0.453
NM_001614	chr17(.):79471998-79484827	2.2479
NM_001093767	chr17(.):79775292-79796167	0.4144
NM_000918	chr17(.):79796033-79823544	0.6315
NM_001007533	chr17(.):79786367-79797926	0.6535
NM_002359	chr17(.):79871145-79890588	1.793
NM_016476	chr17(.):79844598-79863363	0.5262
NR_033683	chr17(.):79855776-79874077	0.2886
NM_005782	chr17(.):79840710-79854462	0.6801
NM_001145113	chr17(.):79892520-79910109	0.6552
NM_016538	chr17(.):79864814-79881058	0.573
NM_001185078	chr17(.):79820596-79834282	1.5092
NM_001185077	chr17(.):79820596-79833790	1.5631
NM_148896	chr17(.):79855071-79865781	0.0993
NM_006907	chr17(.):79885268-79899968	1.2526
NM_032711	chr17(.):79871145-79886408	2.2075
NM_001002249	chr17(.):79844817-79863363	0.5315
NR_033682	chr17(.):79855776-79874340	0.2865
NM_178493	chr17(.):79905382-79924057	0.1201
NR_015454	chr17(.):79880704-79893629	2.3581
NM_207459	chr17(.):80312122-80326652	0.6011
NM_006137	chr17(.):80267745-80280480	0.1176
NM_018949	chr17(.):80327200-80338370	0.2879
NM_003004	chr17(.):80273899-80296921	0.303
NM_001100407	chr17(.):80395462-80413707	0.7442
NM_001193655	chr17(.):80395462-80412602	0.7857
NM_001038618	chr17(.):80411059-80451143	0.2863
NM_001083608	chr17(.):80411539-80451143	0.2888
NM_173620	chr17(.):80371251-80405516	0.3017
NR_036519	chr17(.):80402590-80413707	1.1486
NM_152721	chr18(.):67063283-67521322	0.1275
NM_001105244	chr18(.):7562313-8411859	0.086
NM_032933	chr18(.):20870978-21022925	0.0851
NM_000633	chr18(.):60785578-60991613	0.4514
NM_001083625	chr18(.):9131757-9290206	0.2069
NM_138340	chr18(.):19225857-19289766	0.2211
NM_020774	chr18(.):19316544-19455912	0.1739
NM_013326	chr18(.):21078461-21116744	0.2333
NM_173505	chr18(.):21174977-21247849	0.2881
NM_001130110	chr18(.):42255137-42462379	0.309
NM_015559	chr18(.):42255862-42653475	0.1958
NM_003199	chr18(.):52884561-53260860	0.1769
NM_194449	chr18(.):60377671-60652666	0.1464
NM_032649	chr18(.):72196691-72257261	0.1411
NM_021074	chr18(.):9097627-9139343	0.7423
NM_001100619	chr18(.):20710726-20845434	0.5096
NR_023359	chr18(.):20709527-20845434	0.5062
NM_138375	chr18(.):20730788-20845434	0.329
NM_003831	chr18(.):21027786-21068099	0.1512
NM_000271	chr18(.):21106462-21171581	0.2894
NM_005904	chr18(.):46441222-46482081	1.3931
NM_001190823	chr18(.):46441222-46474177	0.8036
NM_001190822	chr18(.):46441222-46480703	1.4377
NM_002035	chr18(.):60989970-61039506	0.1371
NM_000657	chr18(.):60980186-60991613	2.1474
NM_001168499	chr18(.):72161822-72195689	0.3244
NM_018235	chr18(.):72158499-72195689	0.2995
NM_001044369	chr18(.):72097962-72129503	0.0398
NM_001039846	chr19(.):2091867-2104583	0.7372
NM_019112	chr19(.):1035101-1070570	0.9207
NM_003331	chr19(.):10456203-10496248	0.2336
NM_144685	chr19(.):40880177-40901094	0.0944
NM_001079881	chr19(.):47172572-47225384	0.5241
NM_001079882	chr19(.):47172572-47222577	0.5427
NM_032551	chr19(.):912341-926015	2.4942
NM_020695	chr19(.):1810244-1853452	0.3277
NM_052847	chr19(.):2506217-2707746	0.2898
NM_205843	chr19(.):3354615-3468603	0.3689
NM_005597	chr19(.):3361572-3468603	0.2825
NM_000064	chr19(.):6672845-6725662	0.0995
NM_005428	chr19(.):6767721-6862371	0.2398
NM_015318	chr19(.):7454998-7542371	0.1187
NM_006351	chr19(.):7986602-8013708	0.3094
NM_199141	chr19(.):10977252-11038448	0.3473
NM_024038	chr19(.):12836453-12850529	0.5374
NM_014975	chr19(.):12944258-12990766	0.0863
NM_052876	chr19(.):13224108-13256959	0.2316
NM_032855	chr19(.):16239837-16274377	0.5066
NM_021235	chr19(.):16467407-16587762	0.2557
NM_006387	chr19(.):16623699-16658263	0.2043
NM_001492	chr19(.):18974360-19011953	0.063
NR_003662	chr19(.):23940815-24015919	0.1987
NM_001398	chr19(.):39301061-39327497	0.3146
NM_020971	chr19(.):40968125-41087365	0.1681
NM_001410	chr19(.):42824760-42887921	0.1284
NM_182573	chr19(.):44295078-44329808	0.0949
NM_001031749	chr19(.):44295078-44311613	0.1071
NM_001012643	chr19(.):46388280-46410862	0.8436
NR_004401	chr19(.):49136295-49190502	0.4472
NM_020309	chr19(.):49927654-49949808	0.1709
NM_001161440	chr19(.):55687614-55725874	0.1741
NM_134444	chr19(.):56342943-56398220	0.2265
NM_001085488	chr19(.):55819226-55841708	0.1224
NM_138774	chr19(.):891502-918225	0.5772
NM_005481	chr19(.):862961-898218	0.2644
NM_001928	chr19(.):854664-868610	0.1229
NM_024100	chr19(.):979327-999569	0.3778
NM_005224	chr19(.):921036-977803	0.5534
NM_004368	chr19(.):1021297-1044064	1.0976
NM_033420	chr19(.):1004649-1026141	0.4247
NM_138690	chr19(.):995436-1014723	0.1211
NM_012292	chr19(.):1062173-1091627	0.835
NM_001280	chr19(.):1264266-1278171	1.7415
NM_017914	chr19(.):1270519-1284243	0.9567
NM_177401	chr19(.):1243551-1264142	1.6564
NM_001001975	chr19(.):1236748-1249824	1.7041
NM_001405	chr19(.):1281167-1304944	0.134
NM_152769	chr19(.):1224946-1242990	0.5517
NM_000455	chr19(.):1200797-1233434	0.419
NR_027271	chr19(.):1262469-1275259	1.154
NR_023313	chr19(.):1264266-1279809	1.5742
NM_170711	chr19(.):1402583-1440682	0.655
NM_001018	chr19(.):1433362-1445492	0.5721
NM_024407	chr19(.):1378882-1400588	0.3194
NM_000156	chr19(.):1392087-1406552	0.3995
NM_138924	chr19(.):1393605-1406552	0.436
NR_024247	chr19(.):1351322-1383430	0.2283
NM_032853	chr19(.):1349975-1383430	0.2218
NM_005883	chr19(.):1445147-1478243	0.6027
NM_138813	chr19(.):1777073-1817270	0.1335
NM_001178002	chr19(.):1777073-1817199	0.1336
NR_031730	chr19(.):1811157-1821237	0.2469
NR_034114	chr19(.):1817087-1829542	0.1069
NM_031918	chr19(.):1847397-1868564	2.0539
NM_138422	chr19(.):1900416-1918446	0.4119
NM_001130111	chr19(.):1871974-1890518	0.4737
NM_079834	chr19(.):1900372-1931012	0.2842
NM_017572	chr19(.):2032469-2056243	1.303
NM_017797	chr19(.):1980446-2020702	0.1461
NM_130807	chr19(.):2066034-2101269	1.0487
NM_004152	chr19(.):2264519-2278487	1.8909
NM_018049	chr19(.):2228154-2241328	1.2952
NM_000479	chr19(.):2244112-2257072	0.7534
NM_198532	chr19(.):2269630-2287181	1.1332
NR_031596	chr19(.):2229060-2239148	1.5262
NM_007165	chr19(.):2231815-2253678	0.789
NM_144616	chr19(.):2247249-2261422	0.9299
NM_001101391	chr19(.):2284773-2313156	0.3417
NR_036207	chr19(.):2245637-2255717	0.2582
NM_032737	chr19(.):2423163-2461958	0.4571
NM_012458	chr19(.):2420621-2432875	0.6536
NM_015675	chr19(.):2471122-2483257	1.7154
NM_015897	chr19(.):4002748-4043067	0.2319
NR_002602	chr19(.):3977504-3987570	1.0327
NM_001961	chr19(.):3971053-3990461	0.947
NM_001348	chr19(.):3953451-3974826	0.1943
NR_030367	chr19(.):3956411-3966510	0.1047
NM_006087	chr19(.):6489329-6507330	0.1525
NM_024898	chr19(.):6462217-6486798	0.111
NM_003811	chr19(.):6526009-6540939	0.8665
NM_004240	chr19(.):6734706-6756529	0.8988
NM_020171	chr19(.):6724924-6742304	1.1167
NM_001080452	chr19(.):6724924-6742633	1.0976
NM_005490	chr19(.):6747172-6772523	0.1731
NR_030717	chr19(.):7980866-7993136	1.2779
NM_145185	chr19(.):7963764-7984363	0.8926
NM_003083	chr19(.):7980193-7993136	1.2214
NM_206833	chr19(.):7984380-7996051	0.5558
NM_001190467	chr19(.):7928604-7944326	0.474
NR_033250	chr19(.):7938516-7950117	0.0759
NM_025061	chr19(.):7948389-7971908	0.4049
NM_001195259	chr19(.):7976031-7988980	1.1662
NM_004230	chr19(.):10327108-10346948	0.6099
NR_036206	chr19(.):10336088-10346161	0.5565
NM_001544	chr19(.):10392649-10404198	0.8932
NM_001031734	chr19(.):10415890-10431691	0.2019
NM_015956	chr19(.):10357639-10375721	0.482
NM_001103167	chr19(.):10410478-10425233	0.1109
NM_003259	chr19(.):10395654-10412454	0.6431
NM_000201	chr19(.):10376516-10402291	1.5229
NM_007065	chr19(.):10496808-10519271	0.3458
NM_001111307	chr19(.):10526332-10585307	0.4684
NM_001111309	chr19(.):10538110-10585307	0.0975
NM_001111308	chr19(.):10536520-10585307	0.0997
NR_031592	chr19(.):10509133-10519214	0.4438
NM_006202	chr19(.):10558632-10585307	0.091
NM_001136482	chr19(.):10954105-10985360	0.4284
NM_006858	chr19(.):10938113-10951983	0.438
NM_024029	chr19(.):11028443-11044357	0.3779
NM_138358	chr19(.):11034423-11045916	0.478
NM_001195800	chr19(.):11195037-11249505	0.4313
NM_022737	chr19(.):11461061-11481374	0.1326
NM_004283	chr19(.):11427721-11455344	0.3974
NM_001080503	chr19(.):11452180-11470620	0.3734
NM_175871	chr19(.):11480382-11492627	1.1336
NM_033408	chr19(.):11448451-11461981	0.555
NM_001035223	chr19(.):11499731-11535018	0.0926
NM_000121	chr19(.):11482880-11500018	0.9728
NM_001080997	chr19(.):12931296-12946207	0.0845
NM_013312	chr19(.):12868816-12891434	0.3902
NM_004317	chr19(.):12843305-12864137	0.3632
NM_181738	chr19(.):12906426-12917694	0.3911
NM_017682	chr19(.):12858406-12874271	0.0661
NM_002229	chr19(.):12897309-12909125	2.4123
NM_031429	chr19(.):12931295-12951230	0.1067
NM_006397	chr19(.):12912427-12929462	0.2164
NM_005809	chr19(.):12902633-12917694	1.0477
NM_052850	chr19(.):13059971-13073050	0.3237
NM_001105578	chr19(.):13004893-13035086	0.1043
NM_000159	chr19(.):12996973-13015783	0.1424
NM_004461	chr19(.):13028283-13049558	0.5555
