REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper.1
5_MACS_peak_10630_lociStitched	chr17	7737037	7761836	5	12728	19648.2477	777	1	DNAH2,KDM6B,TMEM88,CYB5D1,LSMD1	CHD3,SCARNA21	KDM6B	777	1
1_MACS_peak_14048_lociStitched	chr2	10259821	10265449	1	5629	19643.4084	778	1	RRM2	C2orf48,CYS1	RRM2	778	1
8_MACS_peak_764_lociStitched	chr1	41818804	41848503	8	13647	19625.0992	779	1			EDN2	779	1
1_MACS_peak_25224_lociStitched	chr7	90557605	90564930	1	7326	19552.6225	780	1	CDK14		CDK14	780	1
1_MACS_peak_23441_lociStitched	chr6	45386538	45396465	1	9928	19550.2338	781	1	RUNX2	SUPT3H	RUNX2	781	1
2_MACS_peak_15522_lociStitched	chr2	178126350	178138161	2	6452	19512.9531	782	1	NFE2L2	HNRNPA3,MIR3128	NFE2L2	782	1
2_MACS_peak_23108_lociStitched	chr6	30582116	30586963	2	4830	19476.7001	783	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	783	1
2_MACS_peak_12679_lociStitched	chr19	2468774	2480202	2	7725	19461.884	784	1	GADD45B	TIMM13,LMNB2	GADD45B	784	1
3_MACS_peak_19251_lociStitched	chr3	148705111	148723149	3	11254	19444.964	785	1	GYG1		GYG1	785	1
1_MACS_peak_27668_lociStitched	chr9	74976103	74981416	1	5314	19416.3585	786	1	ZFAND5		ZFAND5	786	1
1_MACS_peak_11290_lociStitched	chr17	43387737	43395914	1	8178	19403.2033	787	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	787	1
1_MACS_peak_19364_lociStitched	chr3	160116256	160123576	1	7321	19388.484	788	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	788	1
3_MACS_peak_21142_lociStitched	chr4	186391447	186403537	3	6735	19354.881	789	1	CCDC110	C4orf47,UFSP2	CCDC110	789	1
2_MACS_peak_17074_lociStitched	chr21	34600651	34613138	2	8071	19351.1039	790	1	IFNAR2	IL10RB	IFNAR2	790	1
1_MACS_peak_25861_lociStitched	chr7	148821898	148825894	1	3997	19345.8348	791	1	ZNF398,ZNF425	ZNF398,ZNF786	ZNF398	791	1
4_MACS_peak_2669_lociStitched	chr1	228763619	228784478	4	20671	19338.3789	792	1	DUSP5P		DUSP5P	792	1
2_MACS_peak_29438_lociStitched	chrX	131613466	131625466	2	9486	19322.4	793	1	MBNL3	MBNL3	MBNL3	793	1
1_MACS_peak_4499_lociStitched	chr11	60604206	60613347	1	9142	19305.792	794	1	CCDC86	ZP1,GPR44	CCDC86	794	1
1_MACS_peak_14904_lociStitched	chr2	89049420	89056811	1	7392	19300.8574	795	1	RPIA	ANKRD36BP2	ANKRD36BP2	795	1
2_MACS_peak_29466_lociStitched	chrX	135207756	135215703	2	7802	19296.1107	796	1		FHL1	FHL1	796	1
1_MACS_peak_21889_lociStitched	chr5	90674579	90680917	1	6339	19284.6326	797	1	LOC100129716,ARRDC3		ARRDC3	797	1
2_MACS_peak_26627_lociStitched	chr8	81003585	81017322	2	9612	19262.0214	798	1	TPD52	TPD52	TPD52	798	1
2_MACS_peak_27783_lociStitched	chr9	91947566	91958665	2	9797	19237.8967	799	1	SECISBP2	CKS2,MIR3153	SECISBP2	799	1
2_MACS_peak_25733_lociStitched	chr7	134670684	134682796	2	9094	19229.0112	800	1	AGBL3		AGBL3	800	1
6_MACS_peak_4717_lociStitched	chr11	66861644	66889228	6	11517	19223.2896	801	1	KDM2A	RHOD	KDM2A	801	1
1_MACS_peak_18900_lociStitched	chr3	112176705	112185185	1	8481	19196.176	802	1	BTLA		BTLA	802	1
1_MACS_peak_27839_lociStitched	chr9	94569707	94576076	1	6370	19194.8922	803	1	ROR2		ROR2	803	1
3_MACS_peak_17986_lociStitched	chr22	50352955	50364850	3	8296	19169.982	804	1	PIM3	CRELD2,ALG12	PIM3	804	1
4_MACS_peak_11443_lociStitched	chr17	49020349	49038586	4	9190	19154.3211	805	1			TOB1	805	1
1_MACS_peak_11486_lociStitched	chr17	55431370	55437952	1	6583	19140.456	806	1	MSI2		MSI2	806	1
2_MACS_peak_15608_lociStitched	chr2	188726957	188735982	2	7257	19129.39	807	1			TFPI	807	1
1_MACS_peak_13632_lociStitched	chr19	47286731	47292730	1	6000	19097.2166	808	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	808	1
2_MACS_peak_13872_lociStitched	chr19	56109931	56118241	2	5257	19079.76	809	1	ZNF524,FIZ1	ZNF865,ZNF580,ZNF581,CCDC106,U2AF2,ZNF579,ZNF784	ZNF524	809	1
2_MACS_peak_14391_lociStitched	chr2	43558051	43570926	2	9452	19074.3125	810	1	THADA		LOC100129726	810	1
2_MACS_peak_1775_lociStitched	chr1	156115124	156129518	2	14392	19059.0954	811	1	SEMA4A	LMNA,SLC25A44	SEMA4A	811	1
2_MACS_peak_6017_lociStitched	chr12	56544528	56553817	2	5660	19043.3789	812	1	MYL6B,MYL6	PA2G4,RPL41,ZC3H10,ESYT1,SMARCC2	MYL6B	812	1
2_MACS_peak_27789_lociStitched	chr9	92110967	92118937	2	6314	19039.533	813	1		SEMA4D	SEMA4D	813	1
2_MACS_peak_6399_lociStitched	chr12	104318671	104326959	2	7499	19035.8784	814	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	814	1
1_MACS_peak_20390_lociStitched	chr4	83348982	83352811	1	3830	19029.7471	815	1	ENOPH1,HNRPDL		HNRPDL	815	1
1_MACS_peak_13997_lociStitched	chr2	5834257	5842315	1	8059	19024.938	816	1	SOX11		SOX11	816	1
2_MACS_peak_17257_lociStitched	chr21	46521751	46534510	2	11022	19019.8413	817	1	ADARB1	C21orf122	ADARB1	817	1
1_MACS_peak_3060_lociStitched	chr10	22539194	22548030	1	8837	19008.0032	818	1			COMMD3	818	1
1_MACS_peak_2051_lociStitched	chr1	178573447	178577665	1	4219	18997.0284	819	1			C1orf220	819	1
2_MACS_peak_18880_lociStitched	chr3	111392593	111403979	2	9595	18980.462	820	1	PLCXD2	PHLDB2	PLCXD2	820	1
1_MACS_peak_7986_lociStitched	chr14	90498923	90504561	1	5639	18962.8492	821	1	TDP1	KCNK13	KCNK13	821	1
2_MACS_peak_16445_lociStitched	chr20	32445041	32452632	2	7427	18943.3405	822	1		CHMP4B	CHMP4B	822	1
2_MACS_peak_13475_lociStitched	chr19	41767820	41772045	2	4206	18943.21	823	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	823	1
4_MACS_peak_25122_lociStitched	chr7	75931087	75949253	4	8448	18941.6882	824	1	HSPB1	YWHAG	HSPB1	824	1
5_MACS_peak_13715_lociStitched	chr19	49457224	49483328	5	10584	18941.0624	825	1	BAX,FTL,GYS1	DHDH,RUVBL2,LHB,CGB	FTL	825	1
2_MACS_peak_41_lociStitched	chr1	1668696	1678750	2	5547	18926.655	826	1	SLC35E2	SLC35E2B,CDK11B,CDK11A,NADK	SLC35E2	826	1
2_MACS_peak_23153_lociStitched	chr6	31755724	31764588	2	6407	18912.2304	827	1	VARS	MSH5,C6orf26,HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52,C6orf27,LSM2,HSPA1L	VARS	827	1
4_MACS_peak_24924_lociStitched	chr7	55565014	55585598	4	14688	18891.9952	828	1	VOPP1		VOPP1	828	1
4_MACS_peak_22927_lociStitched	chr6	20200553	20219100	4	13013	18878.9913	829	1	MBOAT1		MBOAT1	829	1
2_MACS_peak_19136_lociStitched	chr3	133290593	133297689	2	6864	18873.2312	830	1	CDV3		CDV3	830	1
5_MACS_peak_23207_lociStitched	chr6	33376922	33399521	5	10832	18854.3457	831	1	KIFC1,PHF1,SYNGAP1,CUTA	ZBTB9,LYPLA2P1	SYNGAP1	831	1
2_MACS_peak_1790_lociStitched	chr1	156560384	156572257	2	6569	18853.1367	832	1	APOA1BP,GPATCH4	TTC24,HAPLN2,BCAN,IQGAP3	APOA1BP	832	1
2_MACS_peak_5939_lociStitched	chr12	53392565	53402027	2	5866	18846.4116	833	1	EIF4B	KRT18,TENC1,LOC283335	EIF4B	833	1
2_MACS_peak_1964_lociStitched	chr1	167682545	167692332	2	6349	18845.8472	834	1	MPZL1		MPZL1	834	1
2_MACS_peak_15984_lociStitched	chr2	231524815	231536954	2	8202	18821.5195	835	1		CAB39	CAB39	835	1
2_MACS_peak_22146_lociStitched	chr5	131790892	131804037	2	10620	18815.753	836	1	C5orf56	IRF1	IRF1	836	1
1_MACS_peak_1767_lociStitched	chr1	156022275	156025623	1	3349	18799.6896	837	1	ROBLD3,UBQLN4	RAB25,SSR2,MEX3A	UBQLN4	837	1
1_MACS_peak_260_lociStitched	chr1	16338404	16344295	1	5892	18798.7701	838	1	HSPB7	C1orf64,CLCNKA,CLCNKB,ZBTB17	HSPB7	838	1
2_MACS_peak_23304_lociStitched	chr6	37135935	37141174	2	5026	18795.4364	839	1	PIM1		PIM1	839	1
4_MACS_peak_16991_lociStitched	chr21	19147202	19167086	4	11786	18794.3568	840	1	C21orf91		C21orf91	840	1
1_MACS_peak_3232_lociStitched	chr10	45467916	45476953	1	9038	18794.2489	841	1	RASSF4,C10orf10	ZNF22,LOC220980,C10orf25	C10orf10	841	1
1_MACS_peak_2273_lociStitched	chr1	200985645	200992995	1	7351	18790.275	842	1	KIF21B		KIF21B	842	1
1_MACS_peak_19826_lociStitched	chr4	3238102	3243032	1	4931	18785.272	843	1	HTT	C4orf44	C4orf44	843	1
7_MACS_peak_10089_lociStitched	chr16	67191627	67218331	7	11857	18775.5824	844	1	FBXL8,HSF4,NOL3,TRADD,KIAA0895L,EXOC3L	C16orf70,E2F4,ELMO3,TMEM208,B3GNT9,MIR328,LRRC29	NOL3	844	1
2_MACS_peak_15493_lociStitched	chr2	175470043	175482136	2	9113	18750.1965	845	1	WIPF1		WIPF1	845	1
2_MACS_peak_29378_lociStitched	chrX	123092857	123097771	2	4842	18729.2196	846	1	STAG2		STAG2	846	1
2_MACS_peak_25163_lociStitched	chr7	78114280	78128261	2	13533	18666.0331	847	1	MAGI2		RPL13AP17	847	1
1_MACS_peak_17504_lociStitched	chr22	26984451	26993306	1	8856	18650.401	848	1	TPST2	CRYBA4,MIR548J,TPST2,CRYBB1	TPST2	848	1
4_MACS_peak_2168_lociStitched	chr1	186720442	186742523	4	13360	18647.4045	849	1			PLA2G4A	849	1
3_MACS_peak_5971_lociStitched	chr12	53881453	53896232	3	6387	18640.7527	850	1	TARBP2,MAP3K12	PRR13,PCBP2,NPFF	MAP3K12	850	1
1_MACS_peak_11300_lociStitched	chr17	43660344	43664534	1	4191	18625.388	851	1		MGC57346,LOC644172	LOC644172	851	1
1_MACS_peak_25003_lociStitched	chr7	70226533	70231900	1	5368	18600.9486	852	1	AUTS2		WBSCR17	852	1
4_MACS_peak_28487_lociStitched	chr9	139580784	139598669	4	10792	18591.4575	853	1	AGPAT2	EGFL7,MIR126,FAM69B,LOC100128593,SNORA43,SNORA17,SNHG7,LCN10,LCN6	AGPAT2	853	1
1_MACS_peak_22593_lociStitched	chr5	175618899	175627458	1	8560	18586.7244	854	1	LOC643201	C5orf25	LOC643201	854	1
3_MACS_peak_19782_lociStitched	chr4	1712694	1725273	3	7395	18584.2146	855	1	TACC3,SLBP,TMEM129	FAM53A	TMEM129	855	1
1_MACS_peak_1859_lociStitched	chr1	160708108	160714523	1	6416	18583.6135	856	1	SLAMF7	CD48	SLAMF7	856	1
3_MACS_peak_13739_lociStitched	chr19	49989937	50000920	3	5878	18575.5479	857	1	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11	ALDH16A1,FLT3LG,SNORD35B,FCGRT,RCN3,SLC17A7,PIH1D1,MIR150	SNORD35A	857	1
2_MACS_peak_2010_lociStitched	chr1	173831577	173840341	2	8126	18575.298	858	1	LOC100506046,ZBTB37,SNORD81,GAS5,SNORD80,SNORD47,SNORD79,SNORD78,SNORD77,SNORD44,SNORD76,SNORD75,SNORD74	DARS2,CENPL,SERPINC1	SNORD76	858	1
2_MACS_peak_16113_lociStitched	chr2	241499026	241509722	2	9033	18570.3952	859	1	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	RNPEPL1	859	1
3_MACS_peak_18783_lociStitched	chr3	98480203	98495581	3	12450	18547.4058	860	1	ST3GAL6		ST3GAL6	860	1
2_MACS_peak_13358_lociStitched	chr19	36626754	36632894	2	5008	18544.642	861	1	CAPNS1	TBCB,POLR2I,COX7A1	CAPNS1	861	1
3_MACS_peak_10475_lociStitched	chr17	1293779	1304500	3	7378	18543.0416	862	1	YWHAE		YWHAE	862	1
1_MACS_peak_9836_lociStitched	chr16	30074598	30078793	1	4196	18527.2175	863	1	ALDOA	C16orf92,PPP4C,LOC100271831,FAM57B,TBX6,YPEL3,GDPD3	ALDOA	863	1
1_MACS_peak_11112_lociStitched	chr17	38277191	38281290	1	4100	18511.4939	864	1	MSL1	CASC3,NR1D1	MSL1	864	1
2_MACS_peak_20494_lociStitched	chr4	99578365	99586387	2	6498	18510.765	865	1	TSPAN5		TSPAN5	865	1
1_MACS_peak_8439_lociStitched	chr15	40615279	40623156	1	7878	18486.5313	866	1		PHGR1,DISP2,LOC100131244,PLCB2,C15orf52	C15orf52	866	1
1_MACS_peak_11064_lociStitched	chr17	37052157	37056553	1	4397	18471.5524	867	1	LASP1	SNORA21,RPL23	LASP1	867	1
2_MACS_peak_11492_lociStitched	chr17	55552001	55565781	2	10078	18463.822	868	1	MSI2		MSI2	868	1
2_MACS_peak_22625_lociStitched	chr5	176852394	176860168	2	7551	18457.8082	869	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	869	1
2_MACS_peak_5258_lociStitched	chr11	128274302	128286663	2	9982	18457.4452	870	1			ETS1	870	1
2_MACS_peak_13646_lociStitched	chr19	47728427	47735024	2	6414	18439.9344	871	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3191	871	1
1_MACS_peak_10896_lociStitched	chr17	27275501	27280245	1	4745	18438.5048	872	1	PHF12	DHRS13	PHF12	872	1
1_MACS_peak_14291_lociStitched	chr2	33699506	33706019	1	6514	18437.0004	873	1	RASGRP3	RASGRP3	RASGRP3	873	1
1_MACS_peak_24151_lociStitched	chr6	139690381	139697871	1	7491	18432.89	874	1	CITED2		CITED2	874	1
4_MACS_peak_1600_lociStitched	chr1	150582842	150603125	4	10287	18388.5678	875	1	ENSA	MCL1	ENSA	875	1
2_MACS_peak_2400_lociStitched	chr1	206955367	206968861	2	11032	18368.0328	876	1		IL19,IL10	IL19	876	1
3_MACS_peak_15641_lociStitched	chr2	191877702	191886791	3	7637	18338.8753	877	1	STAT1		STAT1	877	1
2_MACS_peak_20394_lociStitched	chr4	83810733	83823244	2	6584	18316.104	878	1	THAP9,SEC31A,LOC100499177		SEC31A	878	1
7_MACS_peak_4584_lociStitched	chr11	63992993	64019631	7	13283	18305.6336	879	1	NUDT22,DNAJC4,VEGFB,FKBP2,PLCB3,TRPT1,PPP1R14B	STIP1,FERMT3,GPR137,KCNK4,C11orf20,BAD	FKBP2	879	1
1_MACS_peak_104_lociStitched	chr1	7461883	7471145	1	9263	18293.3762	880	1	CAMTA1		VAMP3	880	1
4_MACS_peak_11794_lociStitched	chr17	75078973	75093343	4	11365	18290.136	881	1	C17orf86,SCARNA16	SEC14L1	SCARNA16	881	1
1_MACS_peak_20520_lociStitched	chr4	103421322	103425433	1	4112	18284.0836	882	1	NFKB1		NFKB1	882	1
1_MACS_peak_2804_lociStitched	chr1	245024031	245028674	1	4644	18280.4196	883	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	883	1
1_MACS_peak_3120_lociStitched	chr10	28820507	28824018	1	3512	18268.7863	884	1	WAC,LOC220906		WAC	884	1
1_MACS_peak_2050_lociStitched	chr1	178546490	178552354	1	5865	18264.0144	885	1		C1orf220	C1orf220	885	1
1_MACS_peak_28126_lociStitched	chr9	117349074	117356173	1	7100	18245.8498	886	1	ATP6V1G1	C9orf91	ATP6V1G1	886	1
3_MACS_peak_8452_lociStitched	chr15	41023109	41038894	3	8004	18233.2535	887	1	RAD51,FAM82A2	GCHFR,C15orf62	FAM82A2	887	1
3_MACS_peak_23175_lociStitched	chr6	32156550	32164738	3	7030	18226.488	888	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	888	1
3_MACS_peak_8905_lociStitched	chr15	74831763	74846189	3	10637	18218.5954	889	1	ARID3B		ARID3B	889	1
4_MACS_peak_8227_lociStitched	chr14	105526592	105542954	4	9776	18217.4508	890	1	GPR132	CDCA4	GPR132	890	1
3_MACS_peak_9761_lociStitched	chr16	27236033	27246513	3	7410	18201.664	891	1	NSMCE1	JMJD5,FLJ21408	JMJD5	891	1
4_MACS_peak_15731_lociStitched	chr2	202083784	202101788	4	12128	18167.8364	892	1	CASP10,CASP8	CASP8	CASP8	892	1
2_MACS_peak_5310_lociStitched	chr11	132216001	132231447	2	10554	18164.496	893	1			NTM	893	1
1_MACS_peak_6393_lociStitched	chr12	102870413	102879545	1	9133	18159.8952	894	1	IGF1		IGF1	894	1
1_MACS_peak_28827_lociStitched	chrX	40032199	40037103	1	4905	18150.1944	895	1	BCOR		BCOR	895	1
1_MACS_peak_5716_lociStitched	chr12	32047334	32051833	1	4500	18147.1664	896	1			C12orf35	896	1
2_MACS_peak_10379_lociStitched	chr16	87983853	87991385	2	5343	18143.8348	897	1	BANP	BANP,CA5A	BANP	897	1
2_MACS_peak_20523_lociStitched	chr4	103532621	103543251	2	9398	18112.457	898	1	NFKB1		NFKB1	898	1
2_MACS_peak_4345_lociStitched	chr11	33639722	33646467	2	6701	18109.6505	899	1	C11orf41		C11orf91	899	1
2_MACS_peak_13575_lociStitched	chr19	45577399	45584222	2	6044	18086.4084	900	1	GEMIN7,ZNF296	CLASRP	ZNF296	900	1
3_MACS_peak_8245_lociStitched	chr14	105947176	105958568	3	7192	18084.8	901	1	CRIP1,C14orf80	CRIP2,TMEM121	CRIP1	901	1
1_MACS_peak_25248_lociStitched	chr7	92436893	92445539	1	8647	18060.6294	902	1	CDK6		CDK6	902	1
1_MACS_peak_18793_lociStitched	chr3	99340172	99346931	1	6760	18046.53	903	1	MIR548G	COL8A1	COL8A1	903	1
1_MACS_peak_10468_lociStitched	chr17	977004	985082	1	8079	18025.2492	904	1	ABR		ABR	904	1
2_MACS_peak_11949_lociStitched	chr17	80054267	80065292	2	5729	18024.7725	905	1	FASN,CCDC57	GPS1,RFNG,DUS1L	FASN	905	1
1_MACS_peak_14397_lociStitched	chr2	43647344	43658127	1	10784	18004.3751	906	1	THADA		THADA	906	1
1_MACS_peak_2141_lociStitched	chr1	184615154	184620318	1	5165	17989.8268	907	1			EDEM3	907	1
4_MACS_peak_780_lociStitched	chr1	42149246	42167530	4	10353	17971.3436	908	1	HIVEP3		EDN2	908	1
1_MACS_peak_21110_lociStitched	chr4	185565636	185571784	1	6149	17966.3004	909	1	CCDC111,CASP3		CASP3	909	1
5_MACS_peak_24712_lociStitched	chr7	32766659	32786714	5	11249	17965.269	910	1	LOC441208,MIR550A2	LOC401321,DPY19L1P1	MIR550A2	910	1
1_MACS_peak_2029_lociStitched	chr1	174967386	174970849	1	3464	17962.2347	911	1	CACYBP	MRPS14	CACYBP	911	1
2_MACS_peak_25297_lociStitched	chr7	98971541	98980028	2	6546	17961.8868	912	1	ARPC1B	ARPC1A,BUD31,PDAP1	ARPC1B	912	1
1_MACS_peak_20505_lociStitched	chr4	100866792	100872697	1	5906	17952.381	913	1	LOC256880,DNAJB14,H2AFZ		H2AFZ	913	1
1_MACS_peak_3231_lociStitched	chr10	45453879	45461475	1	7597	17950.1076	914	1	RASSF4,LOC220980	TMEM72,ZNF22,C10orf10,C10orf25	RASSF4	914	1
1_MACS_peak_12442_lociStitched	chr18	56751227	56756727	1	5501	17943.75	915	1		LOC390858	LOC390858	915	1
1_MACS_peak_5794_lociStitched	chr12	46382231	46387355	1	5125	17934.0	916	1	SRSF2IP		SRSF2IP	916	1
1_MACS_peak_16606_lociStitched	chr20	42695563	42700553	1	4991	17928.571	917	1	TOX2		JPH2	917	1
2_MACS_peak_3177_lociStitched	chr10	35064744	35072422	2	5377	17902.7926	918	1	PARD3		PARD3	918	1
1_MACS_peak_2433_lociStitched	chr1	209304118	209309473	1	5356	17874.99	919	1			LOC642587	919	1
4_MACS_peak_20041_lociStitched	chr4	38307325	38322272	4	10641	17864.6544	920	1			KLF3	920	1
2_MACS_peak_13956_lociStitched	chr19	59065440	59071895	2	5553	17856.4665	921	1	LOC100131691,CHMP2A,UBE2M	TRIM28,MGC2752,SLC27A5,ZBTB45,MZF1	UBE2M	921	1
1_MACS_peak_13863_lociStitched	chr19	55894210	55899028	1	4819	17852.1354	922	1	RPL28,LOC388564	SUV420H2,TMEM190,COX6B2,FAM71E2,IL11,UBE2S	RPL28	922	1
4_MACS_peak_28349_lociStitched	chr9	132340395	132356154	4	9257	17848.6434	923	1		METTL11A,C9orf50,ASB6	C9orf50	923	1
1_MACS_peak_2603_lociStitched	chr1	226066441	226071619	1	5179	17833.5498	924	1	TMEM63A	LEFTY1,PYCR2	TMEM63A	924	1
3_MACS_peak_13855_lociStitched	chr19	55786220	55796575	3	8147	17825.097	925	1	BRSK1,HSPBP1	TMEM86B,PPP6R1,TMEM150B	HSPBP1	925	1
4_MACS_peak_11520_lociStitched	chr17	56694636	56710133	4	12611	17790.556	926	1	TEX14		TEX14	926	1
3_MACS_peak_28648_lociStitched	chrX	13670502	13688457	3	12310	17761.086	927	1	TCEANC	RAB9A	TCEANC	927	1
3_MACS_peak_18893_lociStitched	chr3	112011769	112023269	3	8652	17757.15	928	1	SLC9A10	CD200	SLC9A10	928	1
4_MACS_peak_26585_lociStitched	chr8	74649622	74662739	4	8287	17749.9244	929	1	STAU2		STAU2	929	1
1_MACS_peak_17708_lociStitched	chr22	38571823	38578636	1	6814	17748.5463	930	1	PLA2G6	MAFF	PLA2G6	930	1
1_MACS_peak_22851_lociStitched	chr6	12008155	12014262	1	6108	17736.5601	931	1	HIVEP1		HIVEP1	931	1
2_MACS_peak_20648_lociStitched	chr4	121638684	121651387	2	7578	17732.1177	932	1	PRDM5		PRDM5	932	1
4_MACS_peak_22670_lociStitched	chr5	180228797	180248973	4	9400	17724.616	933	1	MGAT1	LOC729678,ZFP62	MGAT1	933	1
2_MACS_peak_8624_lociStitched	chr15	52967288	52976555	2	8333	17716.6506	934	1	KIAA1370		KIAA1370	934	1
3_MACS_peak_14752_lociStitched	chr2	74424920	74441005	3	9739	17714.4105	935	1	MTHFD2	BOLA3,MOBKL1B	MTHFD2	935	1
1_MACS_peak_26757_lociStitched	chr8	98655225	98659174	1	3950	17701.3925	936	1	MTDH		MTDH	936	1
1_MACS_peak_9727_lociStitched	chr16	23412516	23419426	1	6911	17695.819	937	1	COG7		COG7	937	1
2_MACS_peak_23609_lociStitched	chr6	74286678	74297054	2	7343	17675.516	938	1			EEF1A1	938	1
1_MACS_peak_28246_lociStitched	chr9	129765626	129771169	1	5544	17663.3238	939	1	RALGPS1		RALGPS1	939	1
1_MACS_peak_28345_lociStitched	chr9	132219734	132223914	1	4181	17639.182	940	1			C9orf106	940	1
4_MACS_peak_25244_lociStitched	chr7	92407069	92428333	4	14659	17629.9824	941	1	CDK6		CDK6	941	1
1_MACS_peak_11879_lociStitched	chr17	76884258	76889292	1	5035	17629.068	942	1	TIMP2	USP36	TIMP2	942	1
5_MACS_peak_15663_lociStitched	chr2	197024023	197048110	5	11440	17605.1883	943	1	STK17B		STK17B	943	1
4_MACS_peak_9912_lociStitched	chr16	31880039	31890667	4	8094	17594.654	944	1	ZNF267		ZNF267	944	1
1_MACS_peak_20684_lociStitched	chr4	124317487	124322255	1	4769	17592.9664	945	1	SPRY1		SPRY1	945	1
2_MACS_peak_10754_lociStitched	chr17	17794484	17806840	2	10143	17571.4676	946	1	TOM1L2		SREBF1	946	1
1_MACS_peak_24833_lociStitched	chr7	44787425	44793097	1	5673	17570.1544	947	1	ZMIZ2	ZMIZ2,PPIA	ZMIZ2	947	1
1_MACS_peak_1493_lociStitched	chr1	145194122	145198241	1	4120	17549.8233	948	1		NOTCH2NL	NOTCH2NL	948	1
2_MACS_peak_2651_lociStitched	chr1	228268698	228279371	2	7785	17549.6139	949	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	949	1
2_MACS_peak_3051_lociStitched	chr10	21814202	21824398	2	5632	17545.2768	950	1	MLLT10,C10orf140	MIR1915,C10orf114	MLLT10	950	1
3_MACS_peak_21103_lociStitched	chr4	185368487	185383913	3	11413	17540.9046	951	1	IRF2		IRF2	951	1
2_MACS_peak_23963_lociStitched	chr6	124088037	124094370	2	6215	17529.1107	952	1		NKAIN2	NKAIN2	952	1
1_MACS_peak_6006_lociStitched	chr12	56319362	56325060	1	5699	17524.199	953	1	DGKA,WIBG	DGKA,CDK2,RAB5B,SILV	WIBG	953	1
1_MACS_peak_19439_lociStitched	chr3	170072039	170076727	1	4689	17516.2432	954	1	SKIL	SKIL	SKIL	954	1
3_MACS_peak_19064_lociStitched	chr3	128900678	128915636	3	7841	17509.8348	955	1	CNBP	ISY1	CNBP	955	1
4_MACS_peak_24321_lociStitched	chr6	160389118	160405241	4	11606	17506.3534	956	1	IGF2R		IGF2R	956	1
2_MACS_peak_26875_lociStitched	chr8	107669085	107682844	2	10371	17498.6962	957	1	OXR1		OXR1	957	1
4_MACS_peak_22589_lociStitched	chr5	175587968	175605644	4	9073	17493.9372	958	1	LOC643201		LOC643201	958	1
1_MACS_peak_12198_lociStitched	chr18	23874567	23882870	1	8304	17490.2695	959	1	TAF4B		TAF4B	959	1
3_MACS_peak_22932_lociStitched	chr6	20400968	20410885	3	6225	17486.6461	960	1	E2F3		E2F3	960	1
2_MACS_peak_4083_lociStitched	chr11	2792848	2801245	2	7940	17474.157	961	1	KCNQ1		KCNQ1OT1	961	1
1_MACS_peak_26927_lociStitched	chr8	120885865	120890359	1	4495	17472.672	962	1	DEPDC6	TAF2,DSCC1	DEPDC6	962	1
2_MACS_peak_18010_lociStitched	chr22	50906654	50921093	2	8985	17471.19	963	1	ADM2,SBF1	MIOX,NCAPH2,LMF2,SCO2,TYMP,ODF3B	SBF1	963	1
4_MACS_peak_22559_lociStitched	chr5	173209073	173222865	4	10997	17456.5344	964	1			CPEB4	964	1
1_MACS_peak_11253_lociStitched	chr17	42275215	42278864	1	3650	17451.3425	965	1	ATXN7L3	ASB16,TMUB2,C17orf65,UBTF	ATXN7L3	965	1
2_MACS_peak_17508_lociStitched	chr22	27036974	27045710	2	8706	17402.9856	966	1		CRYBA4,MIAT,CRYBB1	MIAT	966	1
1_MACS_peak_14826_lociStitched	chr2	85764489	85768228	1	3740	17393.4541	967	1	MAT2A	VAMP8,VAMP5,GGCX	MAT2A	967	1
2_MACS_peak_4648_lociStitched	chr11	65336299	65345861	2	9158	17378.935	968	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	968	1
1_MACS_peak_11540_lociStitched	chr17	57694451	57699594	1	5144	17375.6255	969	1	CLTC		CLTC	969	1
2_MACS_peak_29342_lociStitched	chrX	118887369	118897857	2	7487	17372.3232	970	1	ANKRD58	SNORA69,RPL39	ANKRD58	970	1
1_MACS_peak_20170_lociStitched	chr4	57299538	57304599	1	5062	17357.7117	971	1	PAICS,PPAT	SRP72,AASDH	PAICS	971	1
