REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
2_MACS_peak_11726_lociStitched	chr17	73283985	73295099	2	8479	22285.7928	756	1	SLC25A19	MRPS7,LOC100287042,GGA3,MIF4GD	SLC25A19	MIF4GD	0.9806	756	1
2_MACS_peak_29352_lociStitched	chrX	119434421	119444436	2	8816	19713.526	757	1	FAM70A	ZBTB33	FAM70A	FAM70A	0.3845	757	1
1_MACS_peak_12307_lociStitched	chr18	46472358	46480196	1	7839	25808.9664	758	1	SMAD7	SMAD7	SMAD7	SMAD7	1.8952	758	1
1_MACS_peak_7576_lociStitched	chr14	50527157	50535658	1	8502	21887.5247	760	1		C14orf183,C14orf138	C14orf183	C14orf183	0.3413	760	1
4_MACS_peak_22589_lociStitched	chr5	175587968	175605644	4	9073	17493.9372	761	1	LOC643201		LOC643201	LOC643201	0.7486	761	1
2_MACS_peak_19092_lociStitched	chr3	129892241	129901463	2	8759	19974.852	763	1		COL6A4P2	COL6A4P2	COL6A4P2	0.0542	763	1
1_MACS_peak_3060_lociStitched	chr10	22539194	22548030	1	8837	19008.0032	766	1			COMMD3	COMMD3	2.7105	766	1
2_MACS_peak_7285_lociStitched	chr13	114560250	114568028	2	6828	29975.6342	767	1	GAS6	FLJ44054,GAS6	GAS6	GAS6	0.6822	767	1
1_MACS_peak_17504_lociStitched	chr22	26984451	26993306	1	8856	18650.401	769	1	TPST2	CRYBA4,MIR548J,TPST2,CRYBB1	TPST2	CRYBB1	1.5103	769	1
3_MACS_peak_23706_lociStitched	chr6	89463464	89476343	3	9019	17196.0408	771	1	RNGTT		RNGTT	RNGTT	0.136	771	1
2_MACS_peak_18010_lociStitched	chr22	50906654	50921093	2	8985	17471.19	772	1	ADM2,SBF1	MIOX,NCAPH2,LMF2,SCO2,TYMP,ODF3B	SBF1	ODF3B	2.3232	772	1
5_MACS_peak_12877_lociStitched	chr19	9928722	9946827	5	9000	17226.9075	773	1	UBL5,PIN1,FBXL12	ZNF846	UBL5	UBL5	0.8602	773	1
2_MACS_peak_20785_lociStitched	chr4	140215864	140224668	2	7898	24638.8744	775	1	NAA15,NDUFC1	C4orf49	NDUFC1	NDUFC1	1.1664	775	1
3_MACS_peak_2176_lociStitched	chr1	187000232	187012507	3	8476	20954.6525	776	1			PLA2G4A	PLA2G4A	NONE	776	1
2_MACS_peak_396_lociStitched	chr1	25249629	25257716	2	8007	23905.9807	777	1	RUNX3		RUNX3	RUNX3	0.4711	777	1
1_MACS_peak_6974_lociStitched	chr13	46269270	46277900	1	8631	19773.919	778	1	SPERT		SPERT	SPERT	0.8512	778	1
2_MACS_peak_7303_lociStitched	chr13	115039685	115048905	2	7800	24897.688	780	1	UPF3A	CDC16,ZNF828	UPF3A	UPF3A	0.8133	780	1
3_MACS_peak_13759_lociStitched	chr19	50369672	50382254	3	7518	26334.126	781	1	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	AKT1S1	1.4695	781	1
2_MACS_peak_20591_lociStitched	chr4	110973739	110982690	2	8624	19679.6686	782	1	ELOVL6		ELOVL6	ELOVL6	0.4837	782	1
2_MACS_peak_13765_lociStitched	chr19	50423480	50434039	2	8475	20389.429	788	1	ATF5,NUP62,IL4I1	TBC1D17,SIGLEC16,AKT1S1,IL4I1,SIGLEC11	ATF5	AKT1S1	1.4695	788	1
1_MACS_peak_9214_lociStitched	chr15	93442722	93451261	1	8540	19781.4474	791	1	CHD2,MIR3175	LOC100507217	MIR3175	MIR3175	1.9888	791	1
3_MACS_peak_11972_lociStitched	chr17	80405969	80423844	3	8249	21705.6125	792	1	NARF,C17orf62	HEXDC,C17orf101	NARF	C17orf101	0.5703	792	1
3_MACS_peak_24639_lociStitched	chr7	25986402	25994312	3	6782	29134.112	793	1	MIR148A		MIR148A	MIR148A	2.9488	793	1
2_MACS_peak_5710_lociStitched	chr12	31900692	31911016	2	8324	21203.4312	794	1		AMN1,H3F3C	AMN1	AMN1	0.1872	794	1
1_MACS_peak_25002_lociStitched	chr7	70158323	70166606	1	8284	21462.0813	795	1	AUTS2		WBSCR17	WBSCR17	NONE	795	1
2_MACS_peak_27817_lociStitched	chr9	93677372	93690151	2	7941	23521.0274	797	1			SYK	SYK	NONE	797	1
2_MACS_peak_10297_lociStitched	chr16	81740285	81753033	2	8225	21518.624	801	1	CMIP		PLCG2	PLCG2	NONE	801	1
4_MACS_peak_29589_lociStitched	chrX	153706444	153724674	4	7901	23250.542	807	1	LAGE3,UBL4A,SLC10A3	ATP6AP1,GDI1,FAM50A,PLXNA3,IKBKG,FAM3A	UBL4A	UBL4A	1.594	807	1
3_MACS_peak_13587_lociStitched	chr19	45921683	45932709	3	8739	17288.768	809	1	ERCC1	CD3EAP,FOSB,ERCC2,PPP1R13L	ERCC1	ERCC1	1.1668	809	1
1_MACS_peak_25248_lociStitched	chr7	92436893	92445539	1	8647	18060.6294	810	1	CDK6		CDK6	CDK6	0.3889	810	1
1_MACS_peak_10258_lociStitched	chr16	79628701	79636875	1	8175	21473.098	811	1	MAF		MAF	MAF	1.3368	811	1
2_MACS_peak_16675_lociStitched	chr20	45027133	45037169	2	8364	20149.2772	812	1	ELMO2	SLC35C2	ELMO2	SLC35C2	0.7748	812	1
4_MACS_peak_27779_lociStitched	chr9	91924712	91939042	4	8017	22390.625	813	1	CKS2,MIR3153,SECISBP2		SECISBP2	SECISBP2	0.6776	813	1
2_MACS_peak_17508_lociStitched	chr22	27036974	27045710	2	8706	17402.9856	815	1		CRYBA4,MIAT,CRYBB1	MIAT	CRYBB1	1.5103	815	1
1_MACS_peak_22593_lociStitched	chr5	175618899	175627458	1	8560	18586.7244	816	1	LOC643201	C5orf25	LOC643201	LOC643201	0.7486	816	1
1_MACS_peak_18900_lociStitched	chr3	112176705	112185185	1	8481	19196.176	817	1	BTLA		BTLA	BTLA	0.5036	817	1
3_MACS_peak_18893_lociStitched	chr3	112011769	112023269	3	8652	17757.15	818	1	SLC9A10	CD200	SLC9A10	SLC9A10	0.1691	818	1
3_MACS_peak_13734_lociStitched	chr19	49954071	49963474	3	7290	26119.6534	819	1	ALDH16A1,PIH1D1	LOC645971,FLT3LG,RPL13AP5,SNORD32A,SNORD33,SNORD34,SNORD35A,RPS11,SNORD35B,PTH2,SLC17A7,MIR150	ALDH16A1	ALDH16A1	1.328	819	1
2_MACS_peak_5798_lociStitched	chr12	46776131	46785312	2	7985	22321.7653	820	1		SLC38A2	SLC38A2	SLC38A2	0.6351	820	1
4_MACS_peak_25122_lociStitched	chr7	75931087	75949253	4	8448	18941.6882	825	1	HSPB1	YWHAG	HSPB1	HSPB1	1.1784	825	1
1_MACS_peak_822_lociStitched	chr1	44295753	44303764	1	8012	21768.2903	830	1	ST3GAL3		ARTN	ARTN	NONE	830	1
3_MACS_peak_5961_lociStitched	chr12	53763401	53776339	3	8201	20510.6114	832	1	SP1	AMHR2,AAAS,SP7	SP1	AAAS	0.7454	832	1
1_MACS_peak_27103_lociStitched	chr8	134579096	134586109	1	7014	26946.7512	833	1	ST3GAL1		ST3GAL1	ST3GAL1	0.4876	833	1
2_MACS_peak_25604_lociStitched	chr7	122822833	122833484	2	8222	20086.7209	837	1	SLC13A1		SLC13A1	SLC13A1	0.2863	837	1
1_MACS_peak_19277_lociStitched	chr3	150477545	150485729	1	8185	20239.8504	838	1	SIAH2		SIAH2	SIAH2	0.6911	838	1
1_MACS_peak_23408_lociStitched	chr6	43737186	43744873	1	7688	23183.2233	841	1	VEGFA		VEGFA	VEGFA	0.9524	841	1
3_MACS_peak_28053_lociStitched	chr9	112674878	112683246	3	7846	22237.1232	842	1	PALM2,PALM2-AKAP2		AKAP2	AKAP2	0.3476	842	1
2_MACS_peak_24869_lociStitched	chr7	47514344	47522875	2	7852	22193.3965	843	1	TNS3		TNS3	TNS3	0.1974	843	1
3_MACS_peak_17986_lociStitched	chr22	50352955	50364850	3	8296	19169.982	844	1	PIM3	CRELD2,ALG12	PIM3	PIM3	1.3255	844	1
2_MACS_peak_4476_lociStitched	chr11	58340134	58348239	2	8063	20417.3055	849	1	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	LPXN	0.3877	849	1
2_MACS_peak_17482_lociStitched	chr22	24996901	25005862	2	7954	21129.1419	850	1	GGT1	SNRPD3,BCRP3,C22orf13,C22orf36,POM121L10P	GGT1	C22orf13	0.5601	850	1
1_MACS_peak_11290_lociStitched	chr17	43387737	43395914	1	8178	19403.2033	856	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	MAP3K14	0.4163	856	1
2_MACS_peak_26248_lociStitched	chr8	29653719	29664529	2	8013	20303.342	861	1		C8orf75	C8orf75	C8orf75	0.3194	861	1
2_MACS_peak_15984_lociStitched	chr2	231524815	231536954	2	8202	18821.5195	863	1		CAB39	CAB39	CAB39	0.1369	863	1
3_MACS_peak_21550_lociStitched	chr5	54031463	54049912	3	7909	20830.7659	864	1			SNX18	SNX18	0.8603	864	1
2_MACS_peak_8624_lociStitched	chr15	52967288	52976555	2	8333	17716.6506	865	1	KIAA1370		KIAA1370	KIAA1370	0.2829	865	1
3_MACS_peak_13006_lociStitched	chr19	13043317	13057869	3	7647	22380.976	866	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	CALR	1.2197	866	1
3_MACS_peak_9873_lociStitched	chr16	30661260	30673092	3	7369	23841.48	869	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.547	869	1
1_MACS_peak_16858_lociStitched	chr20	57463272	57470910	1	7639	22288.4478	871	1	GNAS	GNAS-AS	GNAS	GNAS	0.6779	871	1
4_MACS_peak_26585_lociStitched	chr8	74649622	74662739	4	8287	17749.9244	875	1	STAU2		STAU2	STAU2	0.1579	875	1
2_MACS_peak_17074_lociStitched	chr21	34600651	34613138	2	8071	19351.1039	876	1	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.5871	876	1
1_MACS_peak_12198_lociStitched	chr18	23874567	23882870	1	8304	17490.2695	878	1	TAF4B		TAF4B	TAF4B	0.2462	878	1
1_MACS_peak_21206_lociStitched	chr5	1004199	1011836	1	7638	22001.4333	879	1	NKD2		NKD2	NKD2	0.9932	879	1
3_MACS_peak_1838_lociStitched	chr1	159879369	159896129	3	8306	17232.632	882	1	TAGLN2	VSIG8,CCDC19,IGSF9,SLAMF9	TAGLN2	TAGLN2	0.8252	882	1
2_MACS_peak_28308_lociStitched	chr9	131445289	131453390	2	7055	25023.989	883	1	SET	PKN3,WDR34,ZDHHC12	SET	SET	1.1646	883	1
2_MACS_peak_2010_lociStitched	chr1	173831577	173840341	2	8126	18575.298	884	1	LOC100506046,ZBTB37,SNORD81,GAS5,SNORD80,SNORD47,SNORD79,SNORD78,SNORD77,SNORD44,SNORD76,SNORD75,SNORD74	DARS2,CENPL,SERPINC1	SNORD76	SNORD76	1.8657	884	1
1_MACS_peak_26737_lociStitched	chr8	95969946	95977461	1	7516	22539.7395	885	1		TP53INP1	TP53INP1	TP53INP1	1.6042	885	1
1_MACS_peak_13997_lociStitched	chr2	5834257	5842315	1	8059	19024.938	887	1	SOX11		SOX11	SOX11	1.0472	887	1
1_MACS_peak_3029_lociStitched	chr10	17268658	17275646	1	6989	25207.8124	889	1	VIM	TRDMT1	VIM	VIM	1.3853	889	1
3_MACS_peak_5543_lociStitched	chr12	12844101	12857893	3	8272	17240	892	1	GPR19	CDKN1B,APOLD1	GPR19	CDKN1B	5.6622	892	1
2_MACS_peak_19486_lociStitched	chr3	177068655	177079507	2	7865	20215.1056	894	1			TBL1XR1	TBL1XR1	0.3405	894	1
2_MACS_peak_21223_lociStitched	chr5	1488618	1501648	2	7863	20193.894	895	1	LPCAT1	SLC6A3	LPCAT1	LPCAT1	0.6771	895	1
1_MACS_peak_12151_lociStitched	chr18	20711740	20719220	1	7481	22511.808	896	1	CABLES1	CABLES1	CABLES1	CABLES1	0.8919	896	1
3_MACS_peak_13855_lociStitched	chr19	55786220	55796575	3	8147	17825.097	901	1	BRSK1,HSPBP1	TMEM86B,PPP6R1,TMEM150B	HSPBP1	HSPBP1	1.0641	901	1
1_MACS_peak_8613_lociStitched	chr15	52753840	52760958	1	7119	24055.281	906	1	MYO5A		MYO5A	MYO5A	0.4163	906	1
2_MACS_peak_28322_lociStitched	chr9	131782184	131790655	2	7561	21568.8602	908	1	SH3GLB2	FAM73B	SH3GLB2	SH3GLB2	1.0166	908	1
1_MACS_peak_10468_lociStitched	chr17	977004	985082	1	8079	18025.2492	910	1	ABR		ABR	ABR	0.2446	910	1
3_MACS_peak_16121_lociStitched	chr2	242245519	242257140	3	8153	17151.4339	914	1	SEPT2,HDLBP	FARP2,HDLBP	SEPT2	SEPT2	0.4281	914	1
2_MACS_peak_13579_lociStitched	chr19	45633607	45643586	2	7609	20985.837	915	1		BLOC1S3,NKPD1,TRAPPC6A	NKPD1	BLOC1S3	0.5267	915	1
2_MACS_peak_10884_lociStitched	chr17	27046032	27056381	2	7271	22944.7679	916	1	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,TLCD1	TRAF4,PROCA1,RAB34	SNORD4B	SNORD4B	1.9592	916	1
4_MACS_peak_9912_lociStitched	chr16	31880039	31890667	4	8094	17594.654	917	1	ZNF267		ZNF267	ZNF267	0.3863	917	1
3_MACS_peak_8452_lociStitched	chr15	41023109	41038894	3	8004	18233.2535	919	1	RAD51,FAM82A2	GCHFR,C15orf62	FAM82A2	FAM82A2	0.8467	919	1
2_MACS_peak_9759_lociStitched	chr16	27209072	27218373	2	7604	20957.0132	920	1	JMJD5		JMJD5	JMJD5	0.9519	920	1
2_MACS_peak_29466_lociStitched	chrX	135207756	135215703	2	7802	19296.1107	923	1		FHL1	FHL1	FHL1	0.2199	923	1
3_MACS_peak_23601_lociStitched	chr6	74159734	74172959	3	6914	24216.2975	929	1	MTO1,C6orf150		C6orf150	C6orf150	0.4986	929	1
1_MACS_peak_8439_lociStitched	chr15	40615279	40623156	1	7878	18486.5313	930	1		PHGR1,DISP2,LOC100131244,PLCB2,C15orf52	C15orf52	C15orf52	0.7524	930	1
2_MACS_peak_12679_lociStitched	chr19	2468774	2480202	2	7725	19461.884	931	1	GADD45B	TIMM13,LMNB2	GADD45B	GADD45B	1.3913	931	1
1_MACS_peak_20272_lociStitched	chr4	74676970	74684501	1	7532	20484.32	936	1		CXCL6,PF4V1	CXCL6	PF4V1	0.0938	936	1
1_MACS_peak_16701_lociStitched	chr20	46386275	46393103	1	6829	24317.922	937	1	SULF2		SULF2	SULF2	0.3081	937	1
1_MACS_peak_14369_lociStitched	chr2	42327928	42334777	1	6850	24148.8891	940	1			PKDCC	PKDCC	NONE	940	1
2_MACS_peak_4083_lociStitched	chr11	2792848	2801245	2	7940	17474.157	942	1	KCNQ1		KCNQ1OT1	KCNQ1OT1	NONE	942	1
2_MACS_peak_14086_lociStitched	chr2	13659951	13672832	2	7207	22181.082	943	1			MIR3125	MIR3125	NONE	943	1
2_MACS_peak_10986_lociStitched	chr17	33406218	33417110	2	7557	20054.3504	944	1	RFFL	FNDC8,RFFL,RAD51L3	RFFL	RFFL	0.4137	944	1
1_MACS_peak_28115_lociStitched	chr9	117144821	117151810	1	6990	23236.3283	947	1	AKNA		AKNA	AKNA	0.7285	947	1
1_MACS_peak_24928_lociStitched	chr7	55597558	55605033	1	7476	20172.7825	953	1	VOPP1		VOPP1	VOPP1	0.7035	953	1
3_MACS_peak_19064_lociStitched	chr3	128900678	128915636	3	7841	17509.8348	958	1	CNBP	ISY1	CNBP	CNBP	0.6082	958	1
1_MACS_peak_28500_lociStitched	chr9	139792081	139798878	1	6798	23562.4802	967	1	TRAF2	PHPT1,MAMDC4,C8G,LCN12,EDF1,FBXW5	TRAF2	TRAF2	0.9777	967	1
2_MACS_peak_2651_lociStitched	chr1	228268698	228279371	2	7785	17549.6139	969	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	MRPL55	0.9542	969	1
1_MACS_peak_9160_lociStitched	chr15	90612704	90620529	1	7826	17023.2875	972	1	ZNF710	IDH2	IDH2	IDH2	0.4951	972	1
3_MACS_peak_15641_lociStitched	chr2	191877702	191886791	3	7637	18338.8753	976	1	STAT1		STAT1	STAT1	0.5387	976	1
1_MACS_peak_16743_lociStitched	chr20	48499037	48506256	1	7220	20971.195	977	1	SLC9A8	RNF114,SPATA2	SPATA2	SPATA2	0.5311	977	1
1_MACS_peak_19150_lociStitched	chr3	135910224	135917503	1	7280	20611.9443	978	1	MSL2		MSL2	MSL2	0.4382	978	1
2_MACS_peak_23117_lociStitched	chr6	30683980	30690764	2	6758	23376.9856	981	1	TUBB,MDC1	DHX16,KIAA1949,NRM,FLOT1,IER3	TUBB	TUBB	1.6393	981	1
1_MACS_peak_18205_lociStitched	chr3	23846851	23854641	1	7791	16955.714	982	1	UBE2E1		UBE2E1	UBE2E1	0.241	982	1
2_MACS_peak_6399_lociStitched	chr12	104318671	104326959	2	7499	19035.8784	983	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	GNN	0.3486	983	1
1_MACS_peak_4347_lociStitched	chr11	33672817	33680041	1	7225	20690.9808	986	1	C11orf41	C11orf91	C11orf91	C11orf91	0.0947	986	1
2_MACS_peak_20978_lociStitched	chr4	166960580	166968689	2	7741	17117.2881	988	1	TLL1		TLL1	TLL1	0.1427	988	1
2_MACS_peak_22625_lociStitched	chr5	176852394	176860168	2	7551	18457.8082	989	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	GRK6	1.0609	989	1
1_MACS_peak_3231_lociStitched	chr10	45453879	45461475	1	7597	17950.1076	993	1	RASSF4,LOC220980	TMEM72,ZNF22,C10orf10,C10orf25	RASSF4	C10orf10	1.5359	993	1
1_MACS_peak_14904_lociStitched	chr2	89049420	89056811	1	7392	19300.8574	995	1	RPIA	ANKRD36BP2	ANKRD36BP2	ANKRD36BP2	0.1766	995	1
2_MACS_peak_16445_lociStitched	chr20	32445041	32452632	2	7427	18943.3405	997	1		CHMP4B	CHMP4B	CHMP4B	1.0813	997	1
1_MACS_peak_25224_lociStitched	chr7	90557605	90564930	1	7326	19552.6225	1000	1	CDK14		CDK14	CDK14	0.1893	1000	1
1_MACS_peak_24151_lociStitched	chr6	139690381	139697871	1	7491	18432.89	1002	1	CITED2		CITED2	CITED2	1.5304	1002	1
2_MACS_peak_20648_lociStitched	chr4	121638684	121651387	2	7578	17732.1177	1004	1	PRDM5		PRDM5	PRDM5	0.4952	1004	1
1_MACS_peak_19364_lociStitched	chr3	160116256	160123576	1	7321	19388.484	1009	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	SMC4	0.5132	1009	1
3_MACS_peak_19782_lociStitched	chr4	1712694	1725273	3	7395	18584.2146	1015	1	TACC3,SLBP,TMEM129	FAM53A	TMEM129	TMEM129	1.2483	1015	1
1_MACS_peak_2273_lociStitched	chr1	200985645	200992995	1	7351	18790.275	1018	1	KIF21B		KIF21B	KIF21B	0.3939	1018	1
3_MACS_peak_1673_lociStitched	chr1	153929352	153940919	3	7034	20743.1011	1020	1	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	CRTC2	1.0308	1020	1
3_MACS_peak_10475_lociStitched	chr17	1293779	1304500	3	7378	18543.0416	1021	1	YWHAE		YWHAE	YWHAE	0.5236	1021	1
3_MACS_peak_9761_lociStitched	chr16	27236033	27246513	3	7410	18201.664	1022	1	NSMCE1	JMJD5,FLJ21408	JMJD5	JMJD5	0.9519	1022	1
2_MACS_peak_15608_lociStitched	chr2	188726957	188735982	2	7257	19129.39	1026	1			TFPI	TFPI	NONE	1026	1
2_MACS_peak_29342_lociStitched	chrX	118887369	118897857	2	7487	17372.3232	1030	1	ANKRD58	SNORA69,RPL39	ANKRD58	ANKRD58	1.5091	1030	1
3_MACS_peak_28476_lociStitched	chr9	138998438	139011781	3	7087	19958.4594	1032	1	C9orf69	NACC2	C9orf69	C9orf69	1.1536	1032	1
2_MACS_peak_10838_lociStitched	chr17	20936604	20948088	2	7096	19781.19	1035	1	USP22		USP22	USP22	0.4406	1035	1
2_MACS_peak_28127_lociStitched	chr9	117372538	117380566	2	6929	20640.7908	1036	1	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	0.9382	1036	1
2_MACS_peak_23609_lociStitched	chr6	74286678	74297054	2	7343	17675.516	1041	1			EEF1A1	EEF1A1	1.8951	1041	1
4_MACS_peak_1740_lociStitched	chr1	155213713	155233002	4	6986	19929.3948	1043	1	GBA,FAM189B,SCAMP3,CLK2	MIR92B,MTX1,HCN3,FDPS,THBS3,GBAP1,GBA,PKLR	FAM189B	MIR92B	2.039	1043	1
2_MACS_peak_11928_lociStitched	chr17	79668288	79681035	2	7014	19662.2475	1045	1	HGS,MRPL12,SLC25A10	CCDC137,PDE6G,C17orf90,ARL16	MRPL12	MRPL12	1.2088	1045	1
1_MACS_peak_7777_lociStitched	chr14	69257532	69264367	1	6836	20466.724	1056	1	ZFP36L1,C14orf181		ZFP36L1	ZFP36L1	1.3675	1056	1
3_MACS_peak_8245_lociStitched	chr14	105947176	105958568	3	7192	18084.8	1059	1	CRIP1,C14orf80	CRIP2,TMEM121	CRIP1	CRIP1	1.3076	1059	1
2_MACS_peak_11498_lociStitched	chr17	55676219	55684959	2	7251	17314.814	1064	1	MSI2		MRPS23	MRPS23	NONE	1064	1
1_MACS_peak_28126_lociStitched	chr9	117349074	117356173	1	7100	18245.8498	1069	1	ATP6V1G1	C9orf91	ATP6V1G1	ATP6V1G1	0.9382	1069	1
1_MACS_peak_11202_lociStitched	chr17	40855386	40862620	1	7235	17262.4942	1070	1	EZH1	TUBG2,CNTNAP1,PLEKHH3,CCR10	CNTNAP1	CCR10	3.9385	1070	1
3_MACS_peak_21406_lociStitched	chr5	32206300	32219605	3	7184	17251.263	1081	1		GOLPH3	GOLPH3	GOLPH3	0.3715	1081	1
3_MACS_peak_23175_lociStitched	chr6	32156550	32164738	3	7030	18226.488	1082	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	GPSM3	1.2831	1082	1
2_MACS_peak_19136_lociStitched	chr3	133290593	133297689	2	6864	18873.2312	1094	1	CDV3		CDV3	CDV3	0.8112	1094	1
1_MACS_peak_12729_lociStitched	chr19	3983770	3990862	1	7093	17320.7916	1095	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	EEF2	0.9347	1095	1
1_MACS_peak_102_lociStitched	chr1	6977215	6984304	1	7090	17311.338	1096	1	CAMTA1		CAMTA1	CAMTA1	0.1168	1096	1
1_MACS_peak_7815_lociStitched	chr14	72941466	72948543	1	7078	17136.9555	1105	1	RGS6		DPF3	DPF3	NONE	1105	1
2_MACS_peak_5692_lociStitched	chr12	31225465	31234555	2	7096	16997.391	1107	1	DDX11		DDX11	DDX11	1.2709	1107	1
1_MACS_peak_9727_lociStitched	chr16	23412516	23419426	1	6911	17695.819	1131	1	COG7		COG7	COG7	0.3822	1131	1
2_MACS_peak_11666_lociStitched	chr17	66452313	66459435	2	6979	17183.2494	1133	1	WIPI1	PRKAR1A,MIR635	WIPI1	WIPI1	0.4902	1133	1
2_MACS_peak_13853_lociStitched	chr19	55764386	55772019	2	6933	16951.3664	1155	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	HSPBP1	1.0641	1155	1
1_MACS_peak_17708_lociStitched	chr22	38571823	38578636	1	6814	17748.5463	1156	1	PLA2G6	MAFF	PLA2G6	MAFF	0.4118	1156	1
1_MACS_peak_18793_lociStitched	chr3	99340172	99346931	1	6760	18046.53	1161	1	MIR548G	COL8A1	COL8A1	COL8A1	0.0615	1161	1
2_MACS_peak_22726_lociStitched	chr6	3022414	3032215	2	6861	17136.0684	1169	1	LOC401233	DKFZP686I15217,NQO2,FAM136B,RIPK1	LOC401233	LOC401233	1.1679	1169	1
