#KMS11_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS11_H3K27ac_ROSE/KMS11_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS11_jia.bam
#Using cutoff of 16929.225 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isStretch
2_MACS_peak_13853_lociStitched	chr19	55764386	55772019	2	6933	16951.3664	1222	1
2_MACS_peak_28127_lociStitched	chr9	117372538	117380566	2	6929	20640.7908	1223	1
3_MACS_peak_25443_lociStitched	chr7	104578669	104586674	3	6926	11526.3995	1224	1
3_MACS_peak_25414_lociStitched	chr7	102246864	102257814	3	6926	6683.88	1225	1
3_MACS_peak_23601_lociStitched	chr6	74159734	74172959	3	6914	24216.2975	1226	1
1_MACS_peak_9727_lociStitched	chr16	23412516	23419426	1	6911	17695.819	1227	1
3_MACS_peak_12999_lociStitched	chr19	12991560	13003175	3	6911	12192.2655	1228	1
5_MACS_peak_16320_lociStitched	chr20	23329881	23343934	5	6909	12599.9198	1229	1
1_MACS_peak_10345_lociStitched	chr16	85477778	85484684	1	6907	30411.9522	1230	1
2_MACS_peak_22641_lociStitched	chr5	177365748	177373198	2	6899	8403.6	1231	1
3_MACS_peak_13425_lociStitched	chr19	40247977	40259292	3	6890	13364.1465	1232	1
3_MACS_peak_15337_lociStitched	chr2	153413355	153423246	3	6887	6932.6019	1233	1
3_MACS_peak_28465_lociStitched	chr9	138360059	138373093	3	6881	8041.978	1234	1
1_MACS_peak_29019_lociStitched	chrX	57308081	57314960	1	6880	9672.5619	1235	1
2_MACS_peak_3450_lociStitched	chr10	75615981	75626464	2	6877	11619.3572	1236	1
2_MACS_peak_25495_lociStitched	chr7	107842999	107854142	2	6875	12321.9294	1237	1
3_MACS_peak_21132_lociStitched	chr4	186225316	186232362	3	6872	6960.7434	1238	1
3_MACS_peak_5168_lociStitched	chr11	119553717	119566717	3	6872	9274.2	1239	1
2_MACS_peak_20081_lociStitched	chr4	40575092	40584299	2	6871	8981.4285	1240	1
2_MACS_peak_8896_lociStitched	chr15	74689691	74697218	2	6867	14991.5259	1241	1
2_MACS_peak_511_lociStitched	chr1	28570092	28576959	2	6865	11312.6958	1242	1
2_MACS_peak_19136_lociStitched	chr3	133290593	133297689	2	6864	18873.2312	1243	1
2_MACS_peak_22726_lociStitched	chr6	3022414	3032215	2	6861	17136.0684	1244	1
1_MACS_peak_1962_lociStitched	chr1	167595863	167602718	1	6856	43618.365	1245	1
1_MACS_peak_14369_lociStitched	chr2	42327928	42334777	1	6850	24148.8891	1246	1
2_MACS_peak_2663_lociStitched	chr1	228666688	228679221	2	6848	16562.3595	1247	1
3_MACS_peak_7405_lociStitched	chr14	24604677	24617614	3	6848	11547.5662	1248	1
2_MACS_peak_6517_lociStitched	chr12	111840393	111849819	2	6845	9682.3872	1249	1
2_MACS_peak_9985_lociStitched	chr16	54960208	54971528	2	6841	11116.24	1250	1
1_MACS_peak_7777_lociStitched	chr14	69257532	69264367	1	6836	20466.724	1251	1
2_MACS_peak_4559_lociStitched	chr11	62598064	62610676	2	6836	12971.442	1252	1
1_MACS_peak_22257_lociStitched	chr5	139417034	139423864	1	6831	12274.193	1253	1
3_MACS_peak_27279_lociStitched	chr9	5762998	5776704	3	6830	7971.4096	1254	1
1_MACS_peak_16701_lociStitched	chr20	46386275	46393103	1	6829	24317.922	1255	1
2_MACS_peak_7285_lociStitched	chr13	114560250	114568028	2	6828	29975.6342	1256	1
2_MACS_peak_20606_lociStitched	chr4	113435248	113445781	2	6828	13349.5242	1257	1
3_MACS_peak_13087_lociStitched	chr19	16244452	16256480	3	6823	11044.1096	1258	1
2_MACS_peak_3816_lociStitched	chr10	111826920	111838376	2	6820	6938.8992	1259	1
1_MACS_peak_17708_lociStitched	chr22	38571823	38578636	1	6814	17748.5463	1260	1
4_MACS_peak_7778_lociStitched	chr14	69281030	69291814	4	6813	9190.1248	1261	1
1_MACS_peak_18367_lociStitched	chr3	45604733	45611543	1	6811	7272.399	1262	1
2_MACS_peak_18044_lociStitched	chr3	5018471	5029341	2	6811	14878.856	1263	1
1_MACS_peak_8627_lociStitched	chr15	53019622	53026431	1	6810	15178.6228	1264	1
4_MACS_peak_22795_lociStitched	chr6	7136373	7145608	4	6810	8219.15	1265	1
2_MACS_peak_3575_lociStitched	chr10	90168281	90175797	2	6807	5979.7296	1266	1
4_MACS_peak_25350_lociStitched	chr7	100486689	100500913	4	6804	6868.7696	1267	1
2_MACS_peak_22842_lociStitched	chr6	11784916	11796455	2	6802	13787.9511	1268	1
2_MACS_peak_16639_lociStitched	chr20	43679363	43688447	2	6801	10444.7832	1269	1
1_MACS_peak_28500_lociStitched	chr9	139792081	139798878	1	6798	23562.4802	1270	1
2_MACS_peak_19338_lociStitched	chr3	156871197	156879768	2	6798	16698.0222	1271	1
2_MACS_peak_22743_lociStitched	chr6	3404732	3416071	2	6797	12105.5164	1272	1
3_MACS_peak_16598_lociStitched	chr20	42538998	42553044	3	6797	10177.7316	1273	1
1_MACS_peak_4672_lociStitched	chr11	65768459	65775251	1	6793	10960.2504	1274	1
2_MACS_peak_13096_lociStitched	chr19	16434897	16442707	2	6792	9086.154	1275	1
1_MACS_peak_23830_lociStitched	chr6	107380175	107386965	1	6791	11182.451	1276	1
2_MACS_peak_28278_lociStitched	chr9	130688949	130700579	2	6791	14404.918	1277	1
3_MACS_peak_10155_lociStitched	chr16	69212599	69223263	3	6785	10419.7944	1278	1
3_MACS_peak_21113_lociStitched	chr4	185616508	185627888	3	6783	14697.27	1279	1
2_MACS_peak_9123_lociStitched	chr15	89163699	89170921	2	6782	9733.0894	1280	1
3_MACS_peak_24639_lociStitched	chr7	25986402	25994312	3	6782	29134.112	1281	1
4_MACS_peak_18975_lociStitched	chr3	121740302	121755782	4	6780	6871.572	1282	1
2_MACS_peak_10325_lociStitched	chr16	84142502	84151793	2	6779	14905.5513	1283	1
1_MACS_peak_26194_lociStitched	chr8	27218830	27225600	1	6771	12726.923	1284	1
3_MACS_peak_5558_lociStitched	chr12	13317775	13333638	3	6761	10003.2078	1285	1
1_MACS_peak_18793_lociStitched	chr3	99340172	99346931	1	6760	18046.53	1286	1
2_MACS_peak_23117_lociStitched	chr6	30683980	30690764	2	6758	23376.9856	1287	1
2_MACS_peak_22706_lociStitched	chr6	1008663	1016616	2	6758	13784.1396	1288	1
1_MACS_peak_10374_lociStitched	chr16	87806698	87813453	1	6756	15426.3935	1289	1
2_MACS_peak_6356_lociStitched	chr12	98146496	98153300	2	6751	7210.8792	1290	1
