#18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_ROSE/18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X18_0EX4_0229Kronos_MM1S.KB.6hr.2_H3K27Ac_hs.dm_i37.bam
#Using cutoff of 24858.251 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X18_0EX4_0229Kronos_MM1S.KB.6hr.2_H3K27Ac_hs.dm_i37.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isSuperStretch
4_MACS_peak_3596_lociStitched	chr10	81946258	81966431	4	13392	39637.9277	3689.6417	260	1
5_MACS_peak_16790_lociStitched	chr20	52539105	52566823	5	13399	40326.9182	4523.5776	261	1
4_MACS_peak_1724_lociStitched	chr1	155902468	155922622	4	13810	31486.5942	4329.0792	262	1
5_MACS_peak_29203_lociStitched	chrX	128902391	128921406	5	13514	33989.3125	2106.862	263	1
2_MACS_peak_6499_lociStitched	chr12	89738099	89749693	2	10819	63786.7098	2164.5998	264	1
2_MACS_peak_23884_lociStitched	chr6	108986047	108998749	2	12382	49375.2144	1937.055	265	1
1_MACS_peak_4608_lociStitched	chr11	58339994	58348192	1	8199	78631.117	1860.946	266	1
1_MACS_peak_2349_lociStitched	chr1	206727856	206738815	1	10960	63620.2827	3341.3991	267	1
3_MACS_peak_27989_lociStitched	chr9	112668733	112683329	3	9539	72076.5076	2692.962	268	1
1_MACS_peak_16627_lociStitched	chr20	43270166	43282238	1	12073	51764.736	2322.6528	269	1
3_MACS_peak_14692_lociStitched	chr2	89049551	89066679	3	10166	67626.4824	2761.0336	270	1
2_MACS_peak_10730_lociStitched	chr17	4842004	4855271	2	12098	51112.4442	2468.9887	271	1
2_MACS_peak_17053_lociStitched	chr21	34600547	34613231	2	10367	66598.6104	3295.3032	272	1
1_MACS_peak_23208_lociStitched	chr6	32934599	32943182	1	8584	75698.6268	1941.4746	273	1
5_MACS_peak_5727_lociStitched	chr12	11901702	11920174	5	13021	39007.3224	3212.2808	274	1
2_MACS_peak_19494_lociStitched	chr3	177068486	177079833	2	8852	74746.0931	3242.9726	275	1
3_MACS_peak_23716_lociStitched	chr6	88625731	88640294	3	12532	43690.4563	2688.3298	276	1
2_MACS_peak_16457_lociStitched	chr20	32988797	33005896	2	12733	41422.3275	3209.4823	277	1
1_MACS_peak_19488_lociStitched	chr3	176911594	176920923	1	9330	70444.2119	2332.25	278	1
3_MACS_peak_14159_lociStitched	chr2	42343736	42361151	3	12402	45395.6805	3047.625	279	1
5_MACS_peak_4891_lociStitched	chr11	67760596	67781622	5	13008	36766.0636	3191.7468	280	1
2_MACS_peak_226_lociStitched	chr1	17221334	17233130	2	7112	82576.7184	4086.1344	281	1
1_MACS_peak_1477_lociStitched	chr1	145448512	145458092	1	9581	69480.866	3268.696	282	1
2_MACS_peak_22704_lociStitched	chr6	389014	404077	2	13091	34042.38	2574.2667	283	1
2_MACS_peak_16831_lociStitched	chr20	56047490	56058326	2	10307	63091.5264	2087.0136	284	1
3_MACS_peak_17212_lociStitched	chr21	45194810	45210654	3	12442	44341.0184	3697.9896	285	1
1_MACS_peak_2434_lociStitched	chr1	211743192	211756385	1	13194	30358.4123	3292.9728	286	1
3_MACS_peak_18361_lociStitched	chr3	46577996	46589420	3	9413	68049.3408	2226.5376	287	1
3_MACS_peak_5642_lociStitched	chr12	7022663	7038491	3	13425	23545.7328	2578.3812	288	0
1_MACS_peak_5587_lociStitched	chr12	4224051	4229804	1	5754	83200.4613	1595.8822	289	0
4_MACS_peak_28194_lociStitched	chr9	130531943	130551438	4	12903	34586.0795	3080.21	290	1
4_MACS_peak_23899_lociStitched	chr6	109214133	109228540	4	12683	37152.7716	2607.667	291	1
3_MACS_peak_4933_lociStitched	chr11	71413756	71426840	3	11107	55206.6296	2873.2464	292	1
1_MACS_peak_14635_lociStitched	chr2	86220161	86228638	1	8478	71510.2766	1600.4576	293	1
2_MACS_peak_22597_lociStitched	chr5	173696467	173710008	2	9368	67195.8584	2318.2192	294	1
1_MACS_peak_15218_lociStitched	chr2	158293432	158302713	1	9282	67047.8002	1911.886	295	1
1_MACS_peak_15926_lociStitched	chr2	231729277	231739866	1	10590	56476.4315	1019.7207	296	1
2_MACS_peak_24725_lociStitched	chr7	26002426	26011686	2	8597	70570.46	2077.944	297	1
3_MACS_peak_8285_lociStitched	chr14	91781701	91802261	3	12849	29906.576	1986.096	298	1
1_MACS_peak_23846_lociStitched	chr6	106609988	106617525	1	7538	74828.0897	1679.2436	299	1
2_MACS_peak_24945_lociStitched	chr7	47512883	47524398	2	10946	53975.411	2513.7245	300	1
3_MACS_peak_9468_lociStitched	chr15	93346255	93364555	3	10833	55346.52	2937.15	301	1
4_MACS_peak_24239_lociStitched	chr6	143162822	143180127	4	12210	39055.6545	1721.8475	302	1
1_MACS_peak_20245_lociStitched	chr4	69434283	69443531	1	9249	65635.8304	1868.096	303	1
3_MACS_peak_1818_lociStitched	chr1	160695173	160715003	3	10895	55805.586	5068.548	304	1
1_MACS_peak_19464_lociStitched	chr3	174865905	174870960	1	5056	82220.0805	1721.2275	305	0
2_MACS_peak_25908_lociStitched	chr7	150100575	150113796	2	8608	69825.3894	3625.1982	306	1
4_MACS_peak_5972_lociStitched	chr12	33037736	33060532	4	13018	22046.0116	3768.1788	307	0
1_MACS_peak_2090_lociStitched	chr1	183809001	183815712	1	6712	76750.3515	2059.6059	308	0
1_MACS_peak_6574_lociStitched	chr12	94595856	94603913	1	8058	70666.3356	1986.0505	309	1
4_MACS_peak_23004_lociStitched	chr6	26017414	26034918	4	12001	39840.8544	3026.4416	310	1
4_MACS_peak_10797_lociStitched	chr17	7736827	7762334	4	12757	26672.6699	3609.2405	311	0
1_MACS_peak_22336_lociStitched	chr5	148204656	148215918	1	11263	47534.6496	2566.6098	312	1
4_MACS_peak_16025_lociStitched	chr2	238599780	238613338	4	12809	21185.7308	1216.1526	313	0
1_MACS_peak_6666_lociStitched	chr12	102870738	102879574	1	8837	65227.352	1913.8776	314	1
2_MACS_peak_1763_lociStitched	chr1	156709394	156722741	2	12016	37649.2176	3088.4958	315	1
6_MACS_peak_10300_lociStitched	chr16	67191522	67218840	6	12748	23127.4188	4015.746	316	0
4_MACS_peak_24126_lociStitched	chr6	135322811	135344223	4	12035	36704.4504	3310.2952	317	1
4_MACS_peak_28472_lociStitched	chrX	10073943	10090999	4	11367	43591.7248	1848.8704	318	1
3_MACS_peak_28669_lociStitched	chrX	39953154	39969494	3	12227	30341.746	1070.27	319	1
1_MACS_peak_16221_lociStitched	chr20	9489841	9499893	1	10053	55646.8668	1778.1988	320	1
5_MACS_peak_1997_lociStitched	chr1	174923052	174942224	5	12682	23654.4136	4685.6368	321	0
2_MACS_peak_14100_lociStitched	chr2	37598514	37606495	2	7175	72461.0952	1770.9839	322	1
2_MACS_peak_3366_lociStitched	chr10	63803124	63814376	2	10563	51539.786	2486.692	323	1
5_MACS_peak_22436_lociStitched	chr5	156339529	156361493	5	11077	46572.4656	3094.7276	324	1
2_MACS_peak_17401_lociStitched	chr22	23477753	23488815	2	9708	57676.1618	2019.9212	325	1
3_MACS_peak_26664_lociStitched	chr8	81067913	81084658	3	12580	21858.923	2573.7065	326	0
1_MACS_peak_3149_lociStitched	chr10	30989178	30996830	1	7653	68932.2768	1455.4104	327	1
3_MACS_peak_16877_lociStitched	chr20	61272928	61285141	3	11657	37363.2309	2051.784	328	1
3_MACS_peak_21170_lociStitched	chr5	1329261	1346268	3	11890	34296.3162	3112.281	329	1
2_MACS_peak_3217_lociStitched	chr10	43890445	43906094	2	11723	36268.1224	2654.0704	330	1
3_MACS_peak_22560_lociStitched	chr5	171601055	171616221	3	11297	41609.4376	2417.4604	331	1
4_MACS_peak_10168_lociStitched	chr16	50714033	50732916	4	12080	29903.1188	2802.2372	332	1
1_MACS_peak_1307_lociStitched	chr1	111172683	111181468	1	8786	61539.8035	1141.1715	333	1
1_MACS_peak_6131_lociStitched	chr12	51312081	51323237	1	11157	42378.2972	2351.6848	334	1
3_MACS_peak_23077_lociStitched	chr6	27790920	27808165	3	10322	51633.2545	3081.6815	335	1
5_MACS_peak_9991_lociStitched	chr16	29463745	29487927	5	12504	20266.9342	4754.1812	336	0
2_MACS_peak_10210_lociStitched	chr16	56943655	56952703	2	8324	64409.0928	1892.8416	337	1
1_MACS_peak_12243_lociStitched	chr18	22928970	22941147	1	12178	25168.6413	1701.1269	338	0
1_MACS_peak_16678_lociStitched	chr20	45978464	45987247	1	8784	61345.7418	1825.9857	339	1
3_MACS_peak_22797_lociStitched	chr6	7135109	7148100	3	11511	36799.6057	2398.1386	340	1
3_MACS_peak_581_lociStitched	chr1	37930835	37946621	3	11522	36727.7076	2756.2356	341	1
5_MACS_peak_18593_lociStitched	chr3	66530618	66551648	5	12355	20800.773	3242.826	342	0
2_MACS_peak_6993_lociStitched	chr12	125397021	125412934	2	11187	39736.3523	1478.3177	343	1
1_MACS_peak_2192_lociStitched	chr1	197740032	197748947	1	8916	60881.4265	2594.265	344	1
1_MACS_peak_10477_lociStitched	chr16	79628837	79640629	1	11793	29909.2288	1086.0432	345	1
4_MACS_peak_12663_lociStitched	chr19	1258456	1277508	4	11345	39296.6552	3711.3296	346	1
2_MACS_peak_17382_lociStitched	chr22	23087841	23101810	2	11435	35898.9331	2288.1222	347	1
3_MACS_peak_18106_lociStitched	chr3	20080208	20098233	3	11900	27904.5025	2779.455	348	1
3_MACS_peak_18771_lociStitched	chr3	101495513	101513301	3	11477	34747.0792	2931.4624	349	1
4_MACS_peak_13994_lociStitched	chr2	27293442	27310843	4	12116	21733.849	2648.4322	350	0
3_MACS_peak_17689_lociStitched	chr22	39459227	39474280	3	11216	37104.1397	2388.9111	351	1
2_MACS_peak_27095_lociStitched	chr8	137189217	137201515	2	10663	43956.7414	2516.1708	352	1
3_MACS_peak_16605_lociStitched	chr20	42569481	42585501	3	10969	40386.42	2776.266	353	1
1_MACS_peak_11232_lociStitched	chr17	37909222	37916316	1	7095	67681.7258	1628.073	354	1
3_MACS_peak_10510_lociStitched	chr16	81841571	81857829	3	11292	34569.3854	1590.0324	355	1
2_MACS_peak_2917_lociStitched	chr10	6961681	6972995	2	7408	66169.929	1979.95	356	1
4_MACS_peak_8899_lociStitched	chr15	52959391	52977217	4	11548	30332.7216	2994.768	357	1
1_MACS_peak_2590_lociStitched	chr1	226308504	226317207	1	8704	58539.8592	2122.6617	358	1
4_MACS_peak_12986_lociStitched	chr19	13043125	13057865	4	11881	22133.584	2396.724	359	0
4_MACS_peak_12685_lociStitched	chr19	1847266	1865652	4	10940	39116.215	3151.3604	360	1
3_MACS_peak_950_lociStitched	chr1	66736632	66750321	3	10730	41391.4293	2915.757	361	1
3_MACS_peak_21072_lociStitched	chr4	185366639	185381468	3	11271	32914.4484	2728.536	362	1
3_MACS_peak_27785_lociStitched	chr9	93670925	93688641	3	8809	57470.704	2823.9304	363	1
4_MACS_peak_9287_lociStitched	chr15	81608617	81624524	4	11787	22031.195	2885.5298	364	0
1_MACS_peak_24175_lociStitched	chr6	138186828	138196164	1	9337	52384.296	2043.6504	365	1
3_MACS_peak_15657_lociStitched	chr2	202040266	202060156	3	11736	21234.564	3347.487	366	0
1_MACS_peak_28768_lociStitched	chrX	48767986	48779200	1	11215	29964.9294	1390.536	367	1
4_MACS_peak_16383_lociStitched	chr20	30146978	30162063	4	11684	20945.5225	2353.26	368	0
1_MACS_peak_22209_lociStitched	chr5	138719827	138730516	1	10690	37891.4361	2353.7178	369	1
3_MACS_peak_23599_lociStitched	chr6	74220294	74234497	3	10747	37653.5733	2985.4706	370	1
3_MACS_peak_12646_lociStitched	chr19	1015199	1029577	3	11175	31126.9322	2879.9134	371	1
3_MACS_peak_5372_lociStitched	chr11	118962820	118980135	3	11286	29418.185	3282.924	372	1
2_MACS_peak_10589_lociStitched	chr16	89033345	89046361	2	9829	45649.7152	1188.3608	373	1
4_MACS_peak_13699_lociStitched	chr19	56145720	56167901	4	11204	30470.0397	3158.5744	374	1
2_MACS_peak_13262_lociStitched	chr19	35695295	35706114	2	8159	59032.7916	2080.4937	375	1
3_MACS_peak_23980_lociStitched	chr6	117859023	117877347	3	11100	31788.4752	2832.8904	376	1
1_MACS_peak_21936_lociStitched	chr5	109023777	109034398	1	10622	37361.4917	2184.7397	377	1
2_MACS_peak_7291_lociStitched	chr13	46269267	46280952	2	10198	41373.0795	1273.665	378	1
3_MACS_peak_14001_lociStitched	chr2	27374740	27389706	3	10261	42026.0246	2696.8732	379	1
1_MACS_peak_8935_lociStitched	chr15	58582329	58591489	1	9161	50987.308	1813.68	380	1
4_MACS_peak_16637_lociStitched	chr20	43672583	43693100	4	11303	26723.3925	3155.5146	381	0
2_MACS_peak_6140_lociStitched	chr12	51711778	51722120	2	9930	44537.823	2275.24	382	1
1_MACS_peak_15800_lociStitched	chr2	217079306	217089009	1	9704	46587.0139	2154.066	383	1
1_MACS_peak_9028_lociStitched	chr15	65183364	65189686	1	6323	67065.6726	1724.0094	384	0
1_MACS_peak_24125_lociStitched	chr6	135190316	135196290	1	5975	68166.327	1485.7338	385	0
2_MACS_peak_11487_lociStitched	chr17	47815986	47827802	2	9970	44000.4208	2574.7064	386	1
5_MACS_peak_4846_lociStitched	chr11	66861625	66889611	5	11483	22008.1904	3682.9576	387	0
4_MACS_peak_9497_lociStitched	chr15	99393481	99419408	4	10669	36927.8261	3860.5303	388	1
2_MACS_peak_3850_lociStitched	chr10	104401023	104412906	2	10824	32560.6083	1800.2745	389	1
3_MACS_peak_1687_lociStitched	chr1	154941878	154958075	3	10603	38121.2592	4311.6414	390	1
2_MACS_peak_13048_lociStitched	chr19	16221537	16232444	2	10468	36756.59	1848.7365	391	1
2_MACS_peak_25279_lociStitched	chr7	90351946	90367684	2	10898	31364.2602	2793.495	392	1
1_MACS_peak_20817_lociStitched	chr4	144272762	144282366	1	9605	45938.8132	1964.018	393	1
2_MACS_peak_10765_lociStitched	chr17	6914924	6926195	2	7516	60719.1312	1992.7128	394	1
3_MACS_peak_6533_lociStitched	chr12	92854384	92866226	3	9136	49954.2928	2125.639	395	1
2_MACS_peak_18492_lociStitched	chr3	52729632	52745848	2	10739	32636.3216	2661.0456	396	1
4_MACS_peak_10790_lociStitched	chr17	7475223	7488650	4	11129	25292.4399	2375.2363	397	0
3_MACS_peak_13560_lociStitched	chr19	48823963	48838010	3	10671	32770.2463	2588.8621	398	1
1_MACS_peak_14637_lociStitched	chr2	86261769	86267377	1	5609	67520.32	1283.1104	399	0
2_MACS_peak_20402_lociStitched	chr4	84132662	84144213	2	8948	50310.3805	2190.0696	400	1
5_MACS_peak_21216_lociStitched	chr5	6711693	6738200	5	11312	20240.7452	3533.3831	401	0
4_MACS_peak_6930_lociStitched	chr12	122227262	122243869	4	9965	39851.8179	1205.6682	402	1
1_MACS_peak_12727_lociStitched	chr19	2606696	2612036	1	5341	68540.502	1561.416	403	0
4_MACS_peak_5764_lociStitched	chr12	13242146	13256045	4	10598	32078.892	2601.8928	404	1
3_MACS_peak_22943_lociStitched	chr6	20201467	20214305	3	10950	25064.9112	2124.689	405	0
1_MACS_peak_11205_lociStitched	chr17	36856114	36863643	1	7530	57938.6666	1490.742	406	1
3_MACS_peak_6378_lociStitched	chr12	69195397	69209525	3	9807	40865.24	2167.2352	407	1
3_MACS_peak_17062_lociStitched	chr21	34696029	34712619	3	9493	45688.86	3916.899	408	1
3_MACS_peak_3475_lociStitched	chr10	74006814	74024373	3	10068	38440.1628	2883.1878	409	1
2_MACS_peak_20139_lociStitched	chr4	48194453	48206571	2	9385	44148.2976	2152.1568	410	1
1_MACS_peak_1107_lociStitched	chr1	87792720	87803250	1	10531	29590.353	1513.161	411	1
2_MACS_peak_29172_lociStitched	chrX	119434976	119445650	2	10110	35016.057	1036.4454	412	1
2_MACS_peak_3934_lociStitched	chr10	112172519	112186382	2	10544	30200.5455	2509.203	413	1
3_MACS_peak_8621_lociStitched	chr15	34619378	34635826	3	10030	37810.6624	3088.9344	414	1
4_MACS_peak_4676_lociStitched	chr11	62307889	62325950	4	11024	20475.7557	3234.7251	415	0
3_MACS_peak_7717_lociStitched	chr14	23023947	23040355	3	10838	22464.1928	1416.0104	416	0
1_MACS_peak_3939_lociStitched	chr10	112256019	112265737	1	9719	39388.0258	2033.0056	417	1
2_MACS_peak_21938_lociStitched	chr5	109187956	109202296	2	9945	37133.43	2401.95	418	1
2_MACS_peak_21969_lociStitched	chr5	112256053	112266954	2	8566	49813.2096	2058.1088	419	1
1_MACS_peak_25470_lociStitched	chr7	104651499	104657953	1	6455	61524.0458	1556.0594	420	0
3_MACS_peak_28067_lociStitched	chr9	117369543	117382539	3	10622	26079.0732	2144.34	421	0
5_MACS_peak_23148_lociStitched	chr6	31147707	31173067	5	10273	33295.144	3601.12	422	1
3_MACS_peak_24752_lociStitched	chr7	29706369	29726405	3	10823	22556.5288	2891.1948	423	0
4_MACS_peak_10816_lociStitched	chr17	8088407	8104395	4	10911	20488.622	3056.9056	424	0
5_MACS_peak_386_lociStitched	chr1	27146920	27167374	5	10971	18351.3288	2926.9674	425	0
1_MACS_peak_10877_lociStitched	chr17	16889289	16895521	1	6233	62178.5336	1392.2288	426	0
3_MACS_peak_24919_lociStitched	chr7	45025052	45042182	3	10592	26685.114	2578.065	427	0
1_MACS_peak_26745_lociStitched	chr8	95953208	95963855	1	10648	24008.985	1106.2233	428	0
3_MACS_peak_23367_lociStitched	chr6	42737831	42752397	3	9310	42917.2624	2291.2318	429	1
4_MACS_peak_4883_lociStitched	chr11	67644776	67661765	4	9374	42897.225	2911.9146	430	1
4_MACS_peak_26824_lociStitched	chr8	103815731	103828706	4	10009	33522.21	965.34	431	1
5_MACS_peak_28101_lociStitched	chr9	123689060	123707599	5	10452	28572.3068	2845.7365	432	1
1_MACS_peak_21059_lociStitched	chr4	185184640	185191538	1	6899	58838.5604	1605.1646	433	0
1_MACS_peak_28556_lociStitched	chrX	19469655	19470623	1	969	72429.7288	197.2784	434	0
1_MACS_peak_1817_lociStitched	chr1	160676420	160685249	1	8830	46835.1963	2705.2056	435	1
3_MACS_peak_11928_lociStitched	chr17	76163767	76184031	3	10489	27208.4728	3019.336	436	0
1_MACS_peak_6399_lociStitched	chr12	72078858	72089104	1	10247	30052.5426	1962.109	437	1
2_MACS_peak_27024_lociStitched	chr8	129664853	129673421	2	8060	51585.3576	1853.2584	438	1
2_MACS_peak_5421_lociStitched	chr11	122929221	122942020	2	9448	39891.9232	2498.3648	439	1
1_MACS_peak_6528_lociStitched	chr12	92754779	92760359	1	5581	63579.078	1424.574	440	0
3_MACS_peak_21773_lociStitched	chr5	86408375	86420341	3	9164	42614.5158	2376.4476	441	1
2_MACS_peak_22103_lociStitched	chr5	130708871	130719242	2	9712	36488.2893	2247.3957	442	1
2_MACS_peak_9756_lociStitched	chr16	11668754	11681854	2	10705	19411.58	2363.24	443	0
3_MACS_peak_18070_lociStitched	chr3	15835014	15851626	3	10112	31604.33	3064.914	444	1
2_MACS_peak_14235_lociStitched	chr2	47526866	47539634	2	7649	53620.4928	2239.5072	445	1
3_MACS_peak_23843_lociStitched	chr6	106585411	106595736	3	8953	43789.3575	2432.57	446	1
4_MACS_peak_18842_lociStitched	chr3	111838316	111854490	4	10764	16219.2872	2804.5716	447	0
2_MACS_peak_20094_lociStitched	chr4	40302602	40312572	2	9694	35371.566	2113.64	448	1
1_MACS_peak_11726_lociStitched	chr17	65642419	65648965	1	6547	58540.878	1351.749	449	0
2_MACS_peak_10752_lociStitched	chr17	6063396	6071259	2	7457	53655.5394	1413.7674	450	1
2_MACS_peak_27438_lociStitched	chr9	33445019	33459505	2	10274	26631.0624	2377.1526	451	0
1_MACS_peak_26287_lociStitched	chr8	29629660	29634316	1	4657	65654.7216	1373.0544	452	0
6_MACS_peak_18351_lociStitched	chr3	46421388	46438779	6	10751	14304.0975	2530.3905	453	0
2_MACS_peak_382_lociStitched	chr1	27060025	27072677	2	10677	16235.0464	2190.0612	454	0
2_MACS_peak_27469_lociStitched	chr9	35066296	35080894	2	10312	25267.6782	2486.0394	455	0
2_MACS_peak_6037_lociStitched	chr12	46119364	46132306	2	9708	33926.1588	2062.9548	456	1
3_MACS_peak_26377_lociStitched	chr8	38811664	38824446	3	9938	31053.869	2404.2942	457	1
4_MACS_peak_6741_lociStitched	chr12	109161749	109181204	4	9590	36452.8335	3315.132	458	1
3_MACS_peak_13007_lociStitched	chr19	13943846	13959281	3	9503	36187.3575	2248.8795	459	1
2_MACS_peak_23138_lociStitched	chr6	30649031	30659607	2	9472	36072.6208	1904.7376	460	1
3_MACS_peak_781_lociStitched	chr1	46790175	46807294	3	9152	40423.0947	2860.5849	461	1
3_MACS_peak_13045_lociStitched	chr19	16180353	16198170	3	9358	38083.8375	2754.5082	462	1
3_MACS_peak_5496_lociStitched	chr11	129233680	129249292	3	9868	31472.2308	2688.3864	463	1
2_MACS_peak_2578_lociStitched	chr1	226062537	226071769	2	9151	39908.0896	2424.3232	464	1
1_MACS_peak_11239_lociStitched	chr17	38016183	38025138	1	8956	41223.447	1831.2975	465	1
5_MACS_peak_28297_lociStitched	chr9	134595315	134615304	5	10299	24124.7241	2836.4391	466	0
2_MACS_peak_8130_lociStitched	chr14	72980315	72989888	2	8847	41622.4467	1236.8316	467	1
4_MACS_peak_4145_lociStitched	chr11	789119	811104	4	10288	23875.71	2592.0315	468	0
2_MACS_peak_11922_lociStitched	chr17	76116596	76129299	2	8957	40612.7613	1798.7448	469	1
1_MACS_peak_22223_lociStitched	chr5	139046626	139052265	1	5640	60666.6176	1083.2519	470	0
1_MACS_peak_22582_lociStitched	chr5	173168745	173174616	1	5872	59773.2381	1248.7617	471	0
1_MACS_peak_17437_lociStitched	chr22	24822547	24831941	1	9395	35234.0758	1596.0406	472	1
2_MACS_peak_15201_lociStitched	chr2	153914459	153929055	2	9536	34240.7564	2405.4208	473	1
2_MACS_peak_2110_lociStitched	chr1	184711358	184725656	2	9914	29746.989	3302.838	474	1
2_MACS_peak_12728_lociStitched	chr19	2618070	2628861	2	7805	50376.7044	2624.3712	475	1
2_MACS_peak_27078_lociStitched	chr8	134576875	134585687	2	8207	46480.6564	1776.4992	476	1
1_MACS_peak_8452_lociStitched	chr14	106323780	106329598	1	5819	59060.8452	641.7254	477	0
2_MACS_peak_20059_lociStitched	chr4	38124223	38136126	2	9025	39300.1351	2030.6518	478	1
2_MACS_peak_6046_lociStitched	chr12	46776138	46785822	2	9518	33196.752	1679.2056	479	1
3_MACS_peak_25132_lociStitched	chr7	74057161	74076522	3	10129	24702.6999	2875.1085	480	0
1_MACS_peak_23076_lociStitched	chr6	27774600	27784348	1	9749	29581.2808	1620.1176	481	1
1_MACS_peak_24651_lociStitched	chr7	20254770	20262326	1	7557	50132.5488	1543.6908	482	1
2_MACS_peak_28096_lociStitched	chr9	123630305	123641468	2	8973	39144.1758	2171.2035	483	1
1_MACS_peak_5592_lociStitched	chr12	4377796	4387470	1	9675	29661.4514	1313.7292	484	1
3_MACS_peak_6709_lociStitched	chr12	106529017	106543986	3	9982	25640.4001	2284.2694	485	0
2_MACS_peak_20350_lociStitched	chr4	78735842	78749435	2	9457	33532.5717	2365.182	486	1
3_MACS_peak_1864_lociStitched	chr1	161768643	161780411	3	10373	16012.7176	2308.8816	487	0
1_MACS_peak_21801_lociStitched	chr5	88635093	88641210	1	6118	57677.8047	1420.3674	488	0
5_MACS_peak_2275_lociStitched	chr1	203236270	203248478	5	8871	41114.1024	3567.1776	489	1
1_MACS_peak_28054_lociStitched	chr9	117127709	117136995	1	9287	34703.6392	1802.4126	490	1
2_MACS_peak_17151_lociStitched	chr21	41295686	41309167	2	8093	47996.4043	3776.0281	491	1
2_MACS_peak_20101_lociStitched	chr4	40622356	40634412	2	9495	32056.904	2138.7344	492	1
2_MACS_peak_25512_lociStitched	chr7	106504248	106513740	2	8945	39075.7164	2895.06	493	1
2_MACS_peak_16779_lociStitched	chr20	52345506	52358744	2	8936	38419.3236	2369.602	494	1
3_MACS_peak_16276_lociStitched	chr20	17826519	17838727	3	8551	41787.984	2041.1776	495	1
2_MACS_peak_22028_lociStitched	chr5	121647108	121660648	2	10215	17745.524	1949.76	496	0
3_MACS_peak_16668_lociStitched	chr20	45172923	45191768	3	9309	34569.268	2958.665	497	1
4_MACS_peak_23229_lociStitched	chr6	33537849	33558673	4	9783	27560.564	3215.2256	498	0
3_MACS_peak_11393_lociStitched	chr17	43516882	43531918	3	10008	22163.064	2169.6948	499	0
4_MACS_peak_11924_lociStitched	chr17	76137425	76152369	4	9904	24228.7072	2234.128	500	0
1_MACS_peak_17714_lociStitched	chr22	39860541	39870079	1	9539	29802.4348	1857.0486	501	1
3_MACS_peak_6893_lociStitched	chr12	120966182	120978024	3	10266	13926.192	1068.1484	502	0
1_MACS_peak_4483_lociStitched	chr11	35159693	35168791	1	9099	35765.1478	2359.1114	503	1
3_MACS_peak_13140_lociStitched	chr19	19050145	19061512	3	9805	24849.3987	1586.8332	504	0
1_MACS_peak_27793_lociStitched	chr9	93795326	93799585	1	4260	63014.8863	965.0894	505	0
1_MACS_peak_17697_lociStitched	chr22	39539694	39549631	1	9938	22305.5839	1802.5718	506	0
