GENE_ID	locusLine	bin_1_37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
1_MACS_peak_1108_lociStitched	chr1(.):7708312-7713775	0.0833
10_MACS_peak_1109_lociStitched	chr1(.):7716396-7753220	0.0932
2_MACS_peak_1119_lociStitched	chr1(.):7755739-7757669	0.1044
1_MACS_peak_1121_lociStitched	chr1(.):7761708-7762600	0.0464
1_MACS_peak_1122_lociStitched	chr1(.):7774401-7775077	0.1199
1_MACS_peak_1123_lociStitched	chr1(.):7777697-7779124	0.0765
1_MACS_peak_1124_lociStitched	chr1(.):7780487-7781166	0.1208
12_MACS_peak_1125_lociStitched	chr1(.):7784430-7802049	0.1046
1_MACS_peak_1137_lociStitched	chr1(.):7805332-7805995	0.1826
2_MACS_peak_1138_lociStitched	chr1(.):7829831-7831406	0.14
2_MACS_peak_1140_lociStitched	chr1(.):7922512-7926528	0.1173
1_MACS_peak_1142_lociStitched	chr1(.):8001046-8003431	0.1157
1_MACS_peak_1143_lociStitched	chr1(.):8132203-8132758	0.1162
1_MACS_peak_1144_lociStitched	chr1(.):8138916-8139699	0.0699
1_MACS_peak_1145_lociStitched	chr1(.):8169674-8170195	0.0887
3_MACS_peak_1146_lociStitched	chr1(.):8175550-8178641	0.0651
3_MACS_peak_1149_lociStitched	chr1(.):8180366-8183088	0.078
1_MACS_peak_1152_lociStitched	chr1(.):8192683-8193089	0.1401
4_MACS_peak_1153_lociStitched	chr1(.):8194625-8199160	0.0975
1_MACS_peak_1157_lociStitched	chr1(.):8201524-8201948	0.072
3_MACS_peak_1158_lociStitched	chr1(.):8204147-8207016	0.0928
1_MACS_peak_1161_lociStitched	chr1(.):8224329-8224828	0.06
3_MACS_peak_1162_lociStitched	chr1(.):8258218-8264287	0.0909
1_MACS_peak_1165_lociStitched	chr1(.):8265653-8267278	0.0838
3_MACS_peak_1166_lociStitched	chr1(.):8268279-8274150	0.0929
2_MACS_peak_1169_lociStitched	chr1(.):8275983-8279140	0.0862
2_MACS_peak_1171_lociStitched	chr1(.):8281792-8283662	0.0423
1_MACS_peak_1173_lociStitched	chr1(.):8287312-8287784	0.0687
2_MACS_peak_1174_lociStitched	chr1(.):8290322-8292997	0.0945
1_MACS_peak_1176_lociStitched	chr1(.):8294495-8295154	0.1074
2_MACS_peak_1177_lociStitched	chr1(.):8296934-8298986	0.0718
2_MACS_peak_1179_lociStitched	chr1(.):8300914-8302794	0.0759
2_MACS_peak_1181_lociStitched	chr1(.):8303934-8304899	0.1055
2_MACS_peak_1183_lociStitched	chr1(.):8305923-8307797	0.1106
1_MACS_peak_1185_lociStitched	chr1(.):8309728-8311173	0.0943
2_MACS_peak_1186_lociStitched	chr1(.):8316724-8318323	0.0833
1_MACS_peak_1188_lociStitched	chr1(.):8321483-8321965	0.0469
1_MACS_peak_1189_lociStitched	chr1(.):8326220-8326600	0.0483
1_MACS_peak_1190_lociStitched	chr1(.):8327853-8328387	0.0967
1_MACS_peak_1191_lociStitched	chr1(.):8331051-8332106	0.0995
1_MACS_peak_1192_lociStitched	chr1(.):8334776-8335507	0.0669
1_MACS_peak_1193_lociStitched	chr1(.):8340126-8340556	0.0567
1_MACS_peak_1194_lociStitched	chr1(.):8354387-8355737	0.085
1_MACS_peak_1195_lociStitched	chr1(.):8363295-8364109	0.0606
1_MACS_peak_1196_lociStitched	chr1(.):8373987-8379736	0.0831
15_MACS_peak_1197_lociStitched	chr1(.):8383171-8409096	0.0959
1_MACS_peak_1212_lociStitched	chr1(.):8975617-8976091	0.0477
1_MACS_peak_1213_lociStitched	chr1(.):8981310-8982466	0.081
2_MACS_peak_1214_lociStitched	chr1(.):8984962-8986142	0.0827
1_MACS_peak_1216_lociStitched	chr1(.):9008964-9009426	0.0319
1_MACS_peak_1217_lociStitched	chr1(.):9017962-9018502	0.135
1_MACS_peak_1218_lociStitched	chr1(.):9035294-9035734	0.0531
2_MACS_peak_1219_lociStitched	chr1(.):9045271-9047548	0.0913
1_MACS_peak_1221_lociStitched	chr1(.):9049720-9050123	0.0801
2_MACS_peak_1222_lociStitched	chr1(.):9052654-9054813	0.0925
4_MACS_peak_1224_lociStitched	chr1(.):9063228-9070006	0.1315
1_MACS_peak_1228_lociStitched	chr1(.):9074966-9075600	0.0668
3_MACS_peak_1229_lociStitched	chr1(.):9076678-9080053	0.1105
1_MACS_peak_1232_lociStitched	chr1(.):9085428-9086253	0.0348
2_MACS_peak_1233_lociStitched	chr1(.):9129102-9131090	0.1154
3_MACS_peak_1235_lociStitched	chr1(.):9133022-9136292	0.107
1_MACS_peak_1238_lociStitched	chr1(.):9138372-9139673	0.1097
5_MACS_peak_1239_lociStitched	chr1(.):9143411-9149074	0.0973
4_MACS_peak_1244_lociStitched	chr1(.):9150640-9155253	0.0957
1_MACS_peak_1248_lociStitched	chr1(.):9159140-9160079	0.0834
3_MACS_peak_1249_lociStitched	chr1(.):9163197-9170399	0.1081
2_MACS_peak_1252_lociStitched	chr1(.):9176528-9178601	0.1109
2_MACS_peak_1254_lociStitched	chr1(.):9179628-9181298	0.1098
1_MACS_peak_1256_lociStitched	chr1(.):9187358-9188936	0.1276
1_MACS_peak_1257_lociStitched	chr1(.):9190332-9190881	0.0684
1_MACS_peak_1258_lociStitched	chr1(.):9197100-9197544	0.0278
6_MACS_peak_1259_lociStitched	chr1(.):9256600-9271162	0.1039
1_MACS_peak_1265_lociStitched	chr1(.):9274957-9275743	0.0771
1_MACS_peak_1266_lociStitched	chr1(.):9285281-9286867	0.0895
3_MACS_peak_1267_lociStitched	chr1(.):9326793-9329928	0.109
1_MACS_peak_1270_lociStitched	chr1(.):9341049-9341912	0.1611
3_MACS_peak_1271_lociStitched	chr1(.):9351515-9354706	0.0803
1_MACS_peak_1274_lociStitched	chr1(.):9361502-9362077	0.0363
3_MACS_peak_1275_lociStitched	chr1(.):9364142-9366482	0.1335
1_MACS_peak_1278_lociStitched	chr1(.):9372313-9372731	0.0041
2_MACS_peak_1279_lociStitched	chr1(.):9380006-9382255	0.0939
3_MACS_peak_1281_lociStitched	chr1(.):9384143-9388269	0.0947
2_MACS_peak_1284_lociStitched	chr1(.):9399606-9401853	0.0717
1_MACS_peak_1286_lociStitched	chr1(.):9406172-9407005	0.0854
1_MACS_peak_1287_lociStitched	chr1(.):9409153-9409574	0.0296
2_MACS_peak_1288_lociStitched	chr1(.):9412889-9414455	0.0628
1_MACS_peak_1290_lociStitched	chr1(.):9420309-9420729	0.0442
1_MACS_peak_1291_lociStitched	chr1(.):9424340-9424823	0.0533
1_MACS_peak_1292_lociStitched	chr1(.):9426009-9426533	0.063
1_MACS_peak_1293_lociStitched	chr1(.):9427671-9428084	0.045
1_MACS_peak_1294_lociStitched	chr1(.):9432641-9433175	0.0405
2_MACS_peak_1295_lociStitched	chr1(.):9435743-9436714	0.0651
3_MACS_peak_1297_lociStitched	chr1(.):9438904-9443115	0.0777
1_MACS_peak_1300_lociStitched	chr1(.):9444131-9445027	0.0727
3_MACS_peak_1301_lociStitched	chr1(.):9451397-9453986	0.0664
1_MACS_peak_1304_lociStitched	chr1(.):9493787-9494310	0.0512
1_MACS_peak_1305_lociStitched	chr1(.):9499087-9499576	0.0816
3_MACS_peak_1306_lociStitched	chr1(.):9509951-9511681	0.0809
1_MACS_peak_1309_lociStitched	chr1(.):9515816-9516494	0.1018
2_MACS_peak_1310_lociStitched	chr1(.):9525990-9528221	0.0811
3_MACS_peak_1312_lociStitched	chr1(.):9531686-9534409	0.0762
1_MACS_peak_1315_lociStitched	chr1(.):9542691-9543708	0.0816
1_MACS_peak_1316_lociStitched	chr1(.):9545234-9546797	0.0959
1_MACS_peak_1317_lociStitched	chr1(.):9552634-9553446	0.1382
2_MACS_peak_1318_lociStitched	chr1(.):9554580-9556382	0.1085
9_MACS_peak_1320_lociStitched	chr1(.):9677941-9705344	0.1115
11_MACS_peak_1329_lociStitched	chr1(.):9707909-9729850	0.0944
2_MACS_peak_1340_lociStitched	chr1(.):9733279-9735054	0.0866
8_MACS_peak_1342_lociStitched	chr1(.):9736065-9752592	0.1179
7_MACS_peak_1350_lociStitched	chr1(.):10696298-10753572	0.0899
20_MACS_peak_1357_lociStitched	chr1(.):10755015-10903301	0.0915
17_MACS_peak_1377_lociStitched	chr1(.):10906839-10981592	0.1022
2_MACS_peak_1394_lociStitched	chr1(.):10988219-10992318	0.1119
1_MACS_peak_1396_lociStitched	chr1(.):10998834-10999838	0.1268
2_MACS_peak_1397_lociStitched	chr1(.):11001742-11011277	0.1012
6_MACS_peak_1399_lociStitched	chr1(.):11012317-11020362	0.1003
3_MACS_peak_1405_lociStitched	chr1(.):11021829-11026111	0.1215
1_MACS_peak_1408_lociStitched	chr1(.):11031266-11031690	0.041
2_MACS_peak_1409_lociStitched	chr1(.):11033481-11036790	0.0831
3_MACS_peak_1411_lociStitched	chr1(.):11037846-11042131	0.0944
1_MACS_peak_1414_lociStitched	chr1(.):11044238-11044853	0.0654
2_MACS_peak_1415_lociStitched	chr1(.):11047871-11049393	0.0968
2_MACS_peak_1417_lociStitched	chr1(.):11103295-11107675	0.0778
1_MACS_peak_1419_lociStitched	chr1(.):11364267-11364631	0.0272
1_MACS_peak_1420_lociStitched	chr1(.):11365926-11366725	0.0626
10_MACS_peak_1421_lociStitched	chr1(.):11368328-11396016	0.1031
2_MACS_peak_1431_lociStitched	chr1(.):11398279-11407520	0.0918
1_MACS_peak_1433_lociStitched	chr1(.):11409789-11411098	0.1112
7_MACS_peak_1434_lociStitched	chr1(.):11412876-11423469	0.0862
3_MACS_peak_1441_lociStitched	chr1(.):11428947-11433380	0.1174
3_MACS_peak_1444_lociStitched	chr1(.):11434793-11443280	0.1047
4_MACS_peak_1447_lociStitched	chr1(.):11444609-11460028	0.1117
1_MACS_peak_1451_lociStitched	chr1(.):11463547-11464239	0.1307
2_MACS_peak_1452_lociStitched	chr1(.):11465906-11467609	0.1086
1_MACS_peak_1454_lociStitched	chr1(.):11470877-11471361	0.0958
7_MACS_peak_1455_lociStitched	chr1(.):11473493-11485117	0.0918
6_MACS_peak_1462_lociStitched	chr1(.):11487498-11525647	0.09
2_MACS_peak_1468_lociStitched	chr1(.):11529089-11530311	0.0797
1_MACS_peak_1470_lociStitched	chr1(.):11536571-11538903	0.057
1_MACS_peak_1471_lociStitched	chr1(.):11541403-11541864	0.0839
1_MACS_peak_1472_lociStitched	chr1(.):11543280-11544186	0.1487
1_MACS_peak_1473_lociStitched	chr1(.):11545977-11546525	0.0579
2_MACS_peak_1474_lociStitched	chr1(.):11547636-11548936	0.0957
1_MACS_peak_1476_lociStitched	chr1(.):11550523-11551465	0.0761
2_MACS_peak_1477_lociStitched	chr1(.):11558228-11559830	0.1236
1_MACS_peak_1479_lociStitched	chr1(.):11561056-11561480	0.0699
1_MACS_peak_1480_lociStitched	chr1(.):11579108-11579917	0.0426
3_MACS_peak_1481_lociStitched	chr1(.):11581691-11584478	0.097
2_MACS_peak_1484_lociStitched	chr1(.):11585513-11587000	0.0761
4_MACS_peak_1486_lociStitched	chr1(.):11588018-11598448	0.0987
4_MACS_peak_1490_lociStitched	chr1(.):11599875-11606953	0.0875
2_MACS_peak_1494_lociStitched	chr1(.):11608178-11610139	0.0795
1_MACS_peak_1496_lociStitched	chr1(.):11614463-11615171	0.0857
1_MACS_peak_1497_lociStitched	chr1(.):11616636-11617439	0.0584
2_MACS_peak_1498_lociStitched	chr1(.):11645589-11648039	0.1107
2_MACS_peak_1500_lociStitched	chr1(.):11652557-11655578	0.1109
1_MACS_peak_1502_lociStitched	chr1(.):11657008-11658076	0.106
2_MACS_peak_1503_lociStitched	chr1(.):11660668-11662834	0.0855
7_MACS_peak_1505_lociStitched	chr1(.):11664448-11672061	0.1015
2_MACS_peak_1512_lociStitched	chr1(.):11673724-11683892	0.0864
6_MACS_peak_1514_lociStitched	chr1(.):11684902-11702000	0.1055
1_MACS_peak_1520_lociStitched	chr1(.):11703557-11704157	0.1699
4_MACS_peak_1521_lociStitched	chr1(.):11706095-11710901	0.1307
1_MACS_peak_1525_lociStitched	chr1(.):11713882-11714400	0.0727
1_MACS_peak_1526_lociStitched	chr1(.):11746139-11746582	0.1065
6_MACS_peak_1527_lociStitched	chr1(.):11747614-11777517	0.1113
3_MACS_peak_1533_lociStitched	chr1(.):11778753-11782465	0.1663
3_MACS_peak_1536_lociStitched	chr1(.):11821692-11829915	0.1032
1_MACS_peak_1539_lociStitched	chr1(.):11836588-11837283	0.1059
7_MACS_peak_1540_lociStitched	chr1(.):11912416-11923749	0.1026
6_MACS_peak_1547_lociStitched	chr1(.):11924868-11954087	0.112
4_MACS_peak_1553_lociStitched	chr1(.):11955640-11963163	0.1108
1_MACS_peak_1557_lociStitched	chr1(.):12122186-12125135	0.0958
1_MACS_peak_1558_lociStitched	chr1(.):12183490-12184094	0.0705
2_MACS_peak_1559_lociStitched	chr1(.):12198600-12199813	0.116
2_MACS_peak_1561_lociStitched	chr1(.):12201353-12203224	0.1133
1_MACS_peak_1563_lociStitched	chr1(.):12204896-12206027	0.0944
1_MACS_peak_1564_lociStitched	chr1(.):12234045-12234381	0.2071
1_MACS_peak_1565_lociStitched	chr1(.):12274046-12274742	0.0664
1_MACS_peak_1566_lociStitched	chr1(.):12607443-12607897	0.0656
1_MACS_peak_1567_lociStitched	chr1(.):12614333-12615447	0.0887
1_MACS_peak_1568_lociStitched	chr1(.):12638923-12639462	0.0487
2_MACS_peak_1569_lociStitched	chr1(.):12653770-12656360	0.0528
2_MACS_peak_1571_lociStitched	chr1(.):12675658-12677513	0.0623
2_MACS_peak_1573_lociStitched	chr1(.):12689973-12691235	0.0969
1_MACS_peak_1575_lociStitched	chr1(.):12803161-12803734	0.0287
1_MACS_peak_1576_lociStitched	chr1(.):12806448-12808389	0.115
2_MACS_peak_1577_lociStitched	chr1(.):12814975-12816577	0.0612
1_MACS_peak_1579_lociStitched	chr1(.):12818253-12818694	0.1168
1_MACS_peak_1580_lociStitched	chr1(.):12820164-12821227	0.064
1_MACS_peak_1581_lociStitched	chr1(.):13344074-13344756	0.0902
3_MACS_peak_1582_lociStitched	chr1(.):13839497-13841664	0.0408
1_MACS_peak_1585_lociStitched	chr1(.):13843913-13844755	0.0645
1_MACS_peak_1586_lociStitched	chr1(.):13910030-13911773	0.047
1_MACS_peak_1587_lociStitched	chr1(.):13923785-13924219	0.0798
2_MACS_peak_1588_lociStitched	chr1(.):15426208-15428371	0.1351
1_MACS_peak_1590_lociStitched	chr1(.):15441087-15441701	0.0724
1_MACS_peak_1591_lociStitched	chr1(.):15442708-15443870	0.2212
1_MACS_peak_1592_lociStitched	chr1(.):15446420-15447275	0.0987
1_MACS_peak_1593_lociStitched	chr1(.):15478409-15480997	0.1227
2_MACS_peak_1594_lociStitched	chr1(.):15652832-15654290	0.1548
1_MACS_peak_1596_lociStitched	chr1(.):15769373-15769924	0.1507
1_MACS_peak_1597_lociStitched	chr1(.):15773078-15774292	0.0526
3_MACS_peak_1598_lociStitched	chr1(.):16074992-16078163	0.1232
3_MACS_peak_1601_lociStitched	chr1(.):16082168-16088728	0.0681
3_MACS_peak_1604_lociStitched	chr1(.):16090139-16093101	0.082
2_MACS_peak_1607_lociStitched	chr1(.):16314853-16321335	0.0996
1_MACS_peak_1609_lociStitched	chr1(.):16322729-16326171	0.1197
2_MACS_peak_1610_lociStitched	chr1(.):16327680-16329243	0.1012
1_MACS_peak_1612_lociStitched	chr1(.):16332062-16332930	0.0881
4_MACS_peak_1613_lociStitched	chr1(.):16338958-16380734	0.1039
3_MACS_peak_1617_lociStitched	chr1(.):16383407-16400127	0.1173
1_MACS_peak_1620_lociStitched	chr1(.):16402318-16405087	0.1018
5_MACS_peak_1621_lociStitched	chr1(.):16410097-16424643	0.0996
1_MACS_peak_1626_lociStitched	chr1(.):16426898-16430029	0.1195
10_MACS_peak_1627_lociStitched	chr1(.):16431151-16482918	0.0931
2_MACS_peak_1637_lociStitched	chr1(.):16488083-16490326	0.0899
4_MACS_peak_1639_lociStitched	chr1(.):16491987-16504775	0.0881
5_MACS_peak_1643_lociStitched	chr1(.):16506780-16518615	0.1041
3_MACS_peak_1648_lociStitched	chr1(.):16536228-16539454	0.0867
1_MACS_peak_1651_lociStitched	chr1(.):16735336-16738103	0.0862
4_MACS_peak_1652_lociStitched	chr1(.):16741421-16750716	0.1269
1_MACS_peak_1656_lociStitched	chr1(.):16824864-16825436	0.1397
1_MACS_peak_1657_lociStitched	chr1(.):16826865-16828073	0.15
1_MACS_peak_1658_lociStitched	chr1(.):16832918-16834994	0.3137
3_MACS_peak_1660_lociStitched	chr1(.):16846443-16850892	0.0759
1_MACS_peak_1663_lociStitched	chr1(.):16854918-16864690	0.252
1_MACS_peak_1664_lociStitched	chr1(.):16867049-16867866	0.1632
2_MACS_peak_1665_lociStitched	chr1(.):16869725-16875114	0.2673
1_MACS_peak_1667_lociStitched	chr1(.):16877241-16878189	0.2949
1_MACS_peak_1668_lociStitched	chr1(.):16902058-16903234	0.2785
1_MACS_peak_1669_lociStitched	chr1(.):16937641-16942599	0.7009
1_MACS_peak_1670_lociStitched	chr1(.):16973073-16976342	0.3426
2_MACS_peak_1671_lociStitched	chr1(.):16983291-16987405	0.2742
3_MACS_peak_1673_lociStitched	chr1(.):16994112-17009383	0.2315
2_MACS_peak_1676_lociStitched	chr1(.):17011887-17067346	0.2837
2_MACS_peak_1678_lociStitched	chr1(.):17073145-17077896	0.3495
1_MACS_peak_1680_lociStitched	chr1(.):17083035-17109337	0.2286
1_MACS_peak_1681_lociStitched	chr1(.):17112594-17114734	0.1441
1_MACS_peak_1682_lociStitched	chr1(.):17116225-17117159	0.1889
3_MACS_peak_1683_lociStitched	chr1(.):17119651-17125102	0.1809
2_MACS_peak_1686_lociStitched	chr1(.):17185351-17191012	0.2183
1_MACS_peak_1688_lociStitched	chr1(.):17192316-17193745	0.1713
2_MACS_peak_1689_lociStitched	chr1(.):17195119-17206173	0.2409
1_MACS_peak_1691_lociStitched	chr1(.):17214939-17217791	0.172
1_MACS_peak_1692_lociStitched	chr1(.):17238850-17239496	0.1214
2_MACS_peak_1693_lociStitched	chr1(.):17304798-17308453	0.1098
2_MACS_peak_1695_lociStitched	chr1(.):17381642-17388135	0.1034
6_MACS_peak_1697_lociStitched	chr1(.):17390496-17404797	0.1215
19_MACS_peak_1703_lociStitched	chr1(.):17408654-17465577	0.0943
1_MACS_peak_1722_lociStitched	chr1(.):17467150-17468200	0.0833
3_MACS_peak_1723_lociStitched	chr1(.):17472005-17476793	0.1038
1_MACS_peak_1726_lociStitched	chr1(.):17488113-17491255	0.1081
2_MACS_peak_1727_lociStitched	chr1(.):17493241-17495006	0.0593
1_MACS_peak_1729_lociStitched	chr1(.):17496061-17496581	0.0204
2_MACS_peak_1730_lociStitched	chr1(.):17501485-17503419	0.0794
2_MACS_peak_1732_lociStitched	chr1(.):17506078-17507589	0.0929
3_MACS_peak_1734_lociStitched	chr1(.):17510705-17514635	0.0827
8_MACS_peak_1737_lociStitched	chr1(.):17516288-17527517	0.1019
1_MACS_peak_1745_lociStitched	chr1(.):17529819-17533006	0.1093
10_MACS_peak_1746_lociStitched	chr1(.):17535090-17563166	0.0938
4_MACS_peak_1756_lociStitched	chr1(.):17564860-17589037	0.102
13_MACS_peak_1760_lociStitched	chr1(.):17590394-17617578	0.0878
2_MACS_peak_1773_lociStitched	chr1(.):17619907-17624672	0.1062
7_MACS_peak_1775_lociStitched	chr1(.):17630861-17647224	0.0998
1_MACS_peak_1782_lociStitched	chr1(.):17648632-17649161	0.0575
1_MACS_peak_1783_lociStitched	chr1(.):17655761-17660953	0.0772
11_MACS_peak_1784_lociStitched	chr1(.):17661972-17690628	0.107
6_MACS_peak_1795_lociStitched	chr1(.):17692318-17717540	0.1119
1_MACS_peak_1801_lociStitched	chr1(.):17723269-17723936	0.0645
2_MACS_peak_1802_lociStitched	chr1(.):17820712-17826232	0.1281
3_MACS_peak_1804_lociStitched	chr1(.):17828780-17836877	0.1095
5_MACS_peak_1807_lociStitched	chr1(.):17838922-17854562	0.1076
1_MACS_peak_1812_lociStitched	chr1(.):17855832-17856368	0.0959
3_MACS_peak_1813_lociStitched	chr1(.):17857954-17862827	0.1035
5_MACS_peak_1816_lociStitched	chr1(.):17864066-17873365	0.0938
4_MACS_peak_1821_lociStitched	chr1(.):17876701-17881860	0.0637
11_MACS_peak_1825_lociStitched	chr1(.):17883990-17937314	0.0822
9_MACS_peak_1836_lociStitched	chr1(.):17939026-17978583	0.0912
18_MACS_peak_1845_lociStitched	chr1(.):17980597-18034667	0.0772
6_MACS_peak_1863_lociStitched	chr1(.):18038040-18045257	0.1108
2_MACS_peak_1869_lociStitched	chr1(.):18046861-18048675	0.1249
2_MACS_peak_1871_lociStitched	chr1(.):18050334-18052737	0.0947
6_MACS_peak_1873_lociStitched	chr1(.):18055677-18065120	0.0799
3_MACS_peak_1879_lociStitched	chr1(.):18067526-18072028	0.0462
1_MACS_peak_1882_lociStitched	chr1(.):18073057-18073503	0.0915
1_MACS_peak_1883_lociStitched	chr1(.):18074895-18075325	0.0449
16_MACS_peak_1884_lociStitched	chr1(.):18088306-18109030	0.0912
2_MACS_peak_1900_lociStitched	chr1(.):18110476-18111626	0.0604
1_MACS_peak_1902_lociStitched	chr1(.):18118632-18119152	0.1183
1_MACS_peak_1903_lociStitched	chr1(.):18122280-18125999	0.0698
1_MACS_peak_1904_lociStitched	chr1(.):18127030-18127675	0.0135
1_MACS_peak_1905_lociStitched	chr1(.):18131912-18132338	0.0427
2_MACS_peak_1906_lociStitched	chr1(.):18134950-18136120	0.0622
1_MACS_peak_1908_lociStitched	chr1(.):18142665-18143116	0.0556
1_MACS_peak_1909_lociStitched	chr1(.):18144618-18147047	0.0608
2_MACS_peak_1910_lociStitched	chr1(.):18148207-18150510	0.1234
1_MACS_peak_1912_lociStitched	chr1(.):18151839-18152963	0.1059
2_MACS_peak_1913_lociStitched	chr1(.):18160691-18161734	0.0962
3_MACS_peak_1915_lociStitched	chr1(.):18166007-18168396	0.0605
1_MACS_peak_1918_lociStitched	chr1(.):18171022-18171504	0.0624
1_MACS_peak_1919_lociStitched	chr1(.):18177815-18178764	0.0759
2_MACS_peak_1920_lociStitched	chr1(.):18180710-18183571	0.069
2_MACS_peak_1922_lociStitched	chr1(.):18193549-18195011	0.0413
1_MACS_peak_1924_lociStitched	chr1(.):18199504-18199977	0.0986
1_MACS_peak_1925_lociStitched	chr1(.):18206682-18208102	0.0717
3_MACS_peak_1926_lociStitched	chr1(.):18213286-18216299	0.0517
2_MACS_peak_1929_lociStitched	chr1(.):18217518-18220502	0.0831
1_MACS_peak_1931_lociStitched	chr1(.):18222445-18223363	0.0748
1_MACS_peak_1932_lociStitched	chr1(.):18235985-18236728	0.0613
1_MACS_peak_1933_lociStitched	chr1(.):18238478-18239050	0.0157
1_MACS_peak_1934_lociStitched	chr1(.):18240405-18240871	0.0321
4_MACS_peak_1935_lociStitched	chr1(.):18253789-18257023	0.0881
2_MACS_peak_1939_lociStitched	chr1(.):18259178-18261279	0.0723
1_MACS_peak_1941_lociStitched	chr1(.):18266256-18266758	0.0278
1_MACS_peak_1942_lociStitched	chr1(.):18273427-18273987	0.0657
1_MACS_peak_1943_lociStitched	chr1(.):18275137-18275774	0.037
4_MACS_peak_1944_lociStitched	chr1(.):18277402-18282939	0.0787
1_MACS_peak_1948_lociStitched	chr1(.):18299829-18300383	0.0238
2_MACS_peak_1949_lociStitched	chr1(.):18301496-18303438	0.043
1_MACS_peak_1951_lociStitched	chr1(.):18312429-18313082	0.1755
1_MACS_peak_1952_lociStitched	chr1(.):18323200-18323822	0.139
1_MACS_peak_1953_lociStitched	chr1(.):18330288-18331159	0.1072
1_MACS_peak_1954_lociStitched	chr1(.):18332580-18333324	0.1103
1_MACS_peak_1955_lociStitched	chr1(.):18335705-18336158	0.0449
3_MACS_peak_1956_lociStitched	chr1(.):18343477-18346605	0.087
1_MACS_peak_1959_lociStitched	chr1(.):18348104-18348528	0.0525
2_MACS_peak_1960_lociStitched	chr1(.):18349749-18351326	0.0593
4_MACS_peak_1962_lociStitched	chr1(.):18352649-18356088	0.08
1_MACS_peak_1966_lociStitched	chr1(.):18357733-18358193	0.0519
1_MACS_peak_1967_lociStitched	chr1(.):18359298-18359762	0.0148
1_MACS_peak_1968_lociStitched	chr1(.):18371438-18371954	0.0105
1_MACS_peak_1969_lociStitched	chr1(.):18377330-18377851	0.1284
2_MACS_peak_1970_lociStitched	chr1(.):18379707-18380795	0.0629
2_MACS_peak_1972_lociStitched	chr1(.):18383466-18385771	0.0864
1_MACS_peak_1974_lociStitched	chr1(.):18390969-18391366	0.0284
1_MACS_peak_1975_lociStitched	chr1(.):18392866-18393270	0.1142
4_MACS_peak_1976_lociStitched	chr1(.):18397812-18401479	0.0765
2_MACS_peak_1980_lociStitched	chr1(.):18402674-18404410	0.0369
1_MACS_peak_1982_lociStitched	chr1(.):18406323-18408169	0.0681
1_MACS_peak_1983_lociStitched	chr1(.):18414066-18414768	0.0608
2_MACS_peak_1984_lociStitched	chr1(.):18416991-18418614	0.0606
2_MACS_peak_1986_lociStitched	chr1(.):18434780-18439571	0.0813
1_MACS_peak_1988_lociStitched	chr1(.):18448105-18448693	0.0558
3_MACS_peak_1989_lociStitched	chr1(.):18449791-18452236	0.083
1_MACS_peak_1992_lociStitched	chr1(.):18456562-18456974	0.0
1_MACS_peak_1993_lociStitched	chr1(.):18459462-18460328	0.0627
1_MACS_peak_1994_lociStitched	chr1(.):18465607-18466472	0.0524
5_MACS_peak_1995_lociStitched	chr1(.):18468284-18473513	0.0921
2_MACS_peak_2000_lociStitched	chr1(.):18474867-18477563	0.1003
6_MACS_peak_2002_lociStitched	chr1(.):18478714-18488219	0.1055
