REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17.bam	43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
3_MACS_peak_1748_lociStitched	chr1	160694444	160714987	3	13601	42867.0781	5871.1894
4_MACS_peak_28293_lociStitched	chrX	153232196	153252730	4	13312	26885.1662	1946.6232
3_MACS_peak_5587_lociStitched	chr12	10186105	10206616	3	12294	24313.7394	3292.0155
5_MACS_peak_7531_lociStitched	chr14	23279481	23299962	5	7715	9939.4293	1488.9687000000001
4_MACS_peak_5501_lociStitched	chr12	6551980	6572439	4	11109	44438.9939	3958.8165
4_MACS_peak_27888_lociStitched	chrX	70836892	70857350	4	12527	19357.3596	1552.7622
3_MACS_peak_16139_lociStitched	chr20	52224491	52244863	3	13936	64642.3932	3273.7804
3_MACS_peak_11351_lociStitched	chr17	70581940	70602294	3	15857	45784.2876	3669.8262
3_MACS_peak_8054_lociStitched	chr14	91781622	91801900	3	12445	18347.5344	1887.8818
3_MACS_peak_9484_lociStitched	chr16	12052049	12072318	3	15652	110093.10040000001	4252.4362
3_MACS_peak_1111_lociStitched	chr1	93408637	93428873	3	19078	28184.700800000002	2102.5204000000003
3_MACS_peak_14177_lociStitched	chr2	89046764	89066975	3	16622	70281.73139999999	3823.9212
2_MACS_peak_21041_lociStitched	chr5	88110540	88130715	2	19699	44179.215	4646.3025
5_MACS_peak_4692_lociStitched	chr11	65306819	65326968	5	8856	11448.661800000002	2869.2176
4_MACS_peak_27258_lociStitched	chr9	134595245	134615393	4	11771	25378.4208	3231.7391999999995
4_MACS_peak_12081_lociStitched	chr18	60883090	60903228	4	7274	9859.5648	2940.1479999999997
4_MACS_peak_3498_lociStitched	chr10	81946281	81966413	4	13413	24283.218399999998	3692.2088000000003
3_MACS_peak_23888_lociStitched	chr7	29706270	29726303	3	10743	15838.0898	3105.115
4_MACS_peak_15240_lociStitched	chr2	216764732	216784728	4	9139	8706.2584	2969.406
3_MACS_peak_13930_lociStitched	chr2	67686522	67706500	3	15393	49891.0594	3056.634
3_MACS_peak_1917_lociStitched	chr1	174922509	174942472	3	15744	39780.2701	4597.4789
4_MACS_peak_5946_lociStitched	chr12	48133890	48153778	4	8902	11839.326400000002	2847.9616
2_MACS_peak_619_lociStitched	chr1	40838930	40858805	2	15226	43502.4	4088.2875
4_MACS_peak_11009_lociStitched	chr17	45265306	45285178	4	10848	25557.3792	3284.8416
3_MACS_peak_2835_lociStitched	chr10	6953826	6973695	3	12278	85011.5034	3922.1405999999997
3_MACS_peak_3483_lociStitched	chr10	81000978	81020816	3	19631	46863.3074	3870.3938
4_MACS_peak_14886_lociStitched	chr2	178475311	178495144	4	7663	13028.297700000001	2407.7262
2_MACS_peak_26746_lociStitched	chr9	93670667	93690441	2	17761	62288.1	3460.45
4_MACS_peak_13066_lociStitched	chr19	47728782	47748507	4	12450	32218.815	3090.9075000000003
4_MACS_peak_9836_lociStitched	chr16	50713534	50733225	4	16152	41622.8358	3174.1892000000003
4_MACS_peak_22390_lociStitched	chr6	33377095	33396750	4	9619	13113.816	2932.526
3_MACS_peak_6633_lociStitched	chr12	109161588	109181236	3	13021	31259.968	3528.7808
3_MACS_peak_16042_lociStitched	chr20	45172164	45191773	3	16052	36864.92	3125.6746
4_MACS_peak_3823_lociStitched	chr10	111966993	111986601	4	12036	18994.2696	3278.4575999999997
3_MACS_peak_15118_lociStitched	chr2	202082821	202102338	3	15695	35932.7487	4045.8741000000005
4_MACS_peak_14044_lociStitched	chr2	74681406	74700905	4	8634	15103.925399999998	3589.7659000000003
1_MACS_peak_4296_lociStitched	chr11	19449404	19468900	1	19497	120851.80480000001	4807.7136
2_MACS_peak_25580_lociStitched	chr8	61811610	61831090	2	13542	33951.691999999995	3440.168
3_MACS_peak_27064_lociStitched	chr9	123688632	123708104	3	16136	41508.4624	3450.4384
4_MACS_peak_4666_lociStitched	chr11	64845429	64864873	4	7817	10571.7028	2603.5516
2_MACS_peak_6438_lociStitched	chr12	92784414	92803837	2	13493	34145.634	3274.7178
2_MACS_peak_6272_lociStitched	chr12	68751704	68771091	2	15351	65828.5585	3825.0551
3_MACS_peak_24247_lociStitched	chr7	74057038	74076422	3	10864	21655.804799999998	3301.0952
2_MACS_peak_3836_lociStitched	chr10	112167348	112186719	2	19370	53779.7073	3178.7810999999997
5_MACS_peak_4860_lociStitched	chr11	73069809	73089166	5	9208	9535.2582	2893.8714999999997
2_MACS_peak_16807_lociStitched	chr22	29206549	29225890	2	19196	61806.0996	3719.2743
2_MACS_peak_13516_lociStitched	chr2	27374308	27393620	2	18100	59291.702399999995	3669.28
4_MACS_peak_27590_lociStitched	chrX	37604533	37623824	4	11618	24200.5595	1801.7794
5_MACS_peak_10841_lociStitched	chr17	38251286	38270529	5	13688	21567.5544	3517.6204
1_MACS_peak_19357_lociStitched	chr4	40190733	40209975	1	19243	101080.1502	5052.9492
3_MACS_peak_1767_lociStitched	chr1	161144602	161163798	3	14202	58229.1464	5192.518
5_MACS_peak_10527_lociStitched	chr17	17725418	17744538	5	7545	9768.408000000001	2562.08
2_MACS_peak_26956_lociStitched	chr9	112665415	112684512	2	19088	77745.7967	3802.2127
4_MACS_peak_929_lociStitched	chr1	68213521	68232617	4	8347	12265.3608	2896.8632000000002
4_MACS_peak_13722_lociStitched	chr2	46785496	46804588	4	16000	23164.3236	3425.1048
2_MACS_peak_23361_lociStitched	chr6	139631166	139650236	2	18341	71152.077	3310.552
4_MACS_peak_23962_lociStitched	chr7	37375094	37394136	4	11574	20561.551600000003	3532.291
3_MACS_peak_20723_lociStitched	chr5	54031571	54050611	3	10803	28927.472	2819.824
4_MACS_peak_8365_lociStitched	chr15	33296357	33315391	4	11942	40038.019	3315.7228
3_MACS_peak_12437_lociStitched	chr19	10329270	10348297	3	12402	37361.4172	3244.1035
2_MACS_peak_21051_lociStitched	chr5	88633708	88652722	2	18372	89865.8682	3947.3064
3_MACS_peak_16055_lociStitched	chr20	46113524	46132532	3	12354	26516.16	3138.2208
3_MACS_peak_26723_lociStitched	chr9	92039492	92058482	3	10032	17476.497	2922.561
3_MACS_peak_18736_lociStitched	chr3	175657597	175676584	3	10291	16549.0692	3696.7689
3_MACS_peak_27569_lociStitched	chrX	30578613	30597600	3	12314	23462.2359	1917.6870000000001
4_MACS_peak_12220_lociStitched	chr19	1258433	1277385	4	10972	38305.7824	3943.9112
4_MACS_peak_4110_lociStitched	chr11	3874391	3893340	4	12606	20760.5244	3742.4275000000002
4_MACS_peak_19591_lociStitched	chr4	77117669	77136611	4	13841	31653.9762	3794.0826
2_MACS_peak_5612_lociStitched	chr12	11901439	11920369	2	18608	41799.333	3596.7
3_MACS_peak_9831_lociStitched	chr16	50298808	50317677	3	10111	20944.59	2947.3378000000002
2_MACS_peak_6622_lociStitched	chr12	108953549	108972376	2	18738	46549.7575	4375.3948
2_MACS_peak_24048_lociStitched	chr7	44661480	44680301	2	15008	33723.4678	3854.5408
2_MACS_peak_592_lociStitched	chr1	40029802	40048585	2	15115	20642.517	3360.2787
3_MACS_peak_9180_lociStitched	chr15	93346059	93364842	3	11645	37872.1629	3454.1937000000003
2_MACS_peak_2073_lociStitched	chr1	192560715	192579477	2	18181	33600.8658	4617.3282
2_MACS_peak_3384_lociStitched	chr10	74006461	74025208	2	15306	47004.3531	3535.6841999999997
5_MACS_peak_9021_lociStitched	chr15	81607940	81626686	5	16275	26829.2752	3483.0067999999997
2_MACS_peak_3627_lociStitched	chr10	94867865	94886604	2	15181	32238.5756	3101.3045
4_MACS_peak_6944_lociStitched	chr13	24367393	24386094	4	9537	12473.567000000001	1421.276
3_MACS_peak_12241_lociStitched	chr19	1847189	1865850	3	11916	37654.165799999995	3525.0629000000004
4_MACS_peak_26153_lociStitched	chr8	145047103	145065758	4	9969	15847.4225	3061.2855
4_MACS_peak_17028_lociStitched	chr22	39910955	39929580	4	11180	24774.975000000002	3371.125
3_MACS_peak_23116_lociStitched	chr6	117858742	117877317	3	13664	30808.495000000003	2944.1375
2_MACS_peak_19361_lociStitched	chr4	40301511	40320037	2	13962	59777.8442	4034.9628
3_MACS_peak_21524_lociStitched	chr5	142592409	142610913	3	8749	12616.027199999999	2660.8752000000004
3_MACS_peak_407_lociStitched	chr1	28558609	28577103	3	11370	24469.411399999997	3454.6792
4_MACS_peak_14122_lociStitched	chr2	86290058	86308532	4	14791	24568.572600000003	3218.1708
2_MACS_peak_8920_lociStitched	chr15	75352610	75371045	2	14396	62024.5575	3329.3610000000003
2_MACS_peak_16768_lociStitched	chr22	24535666	24554089	2	12641	26976.798899999998	2862.9342
3_MACS_peak_10644_lociStitched	chr17	27464819	27483241	3	7676	15971.874	2836.988
4_MACS_peak_8796_lociStitched	chr15	67366452	67384859	4	7582	8962.3683	2845.7221999999997
2_MACS_peak_11454_lociStitched	chr17	75128750	75147142	2	18197	82837.56799999998	3921.1744
3_MACS_peak_11998_lociStitched	chr18	52929744	52948131	3	12748	34738.5591	3201.1767
2_MACS_peak_16791_lociStitched	chr22	26974441	26992805	2	13195	47896.9848	3665.4544
4_MACS_peak_12551_lociStitched	chr19	13943794	13962152	4	12077	51314.281599999995	2996.0256000000004
3_MACS_peak_24601_lociStitched	chr7	107835766	107854118	3	7586	15441.372800000001	3839.2383999999997
3_MACS_peak_3426_lociStitched	chr10	75909538	75927878	3	9438	14367.556	2705.1499999999996
3_MACS_peak_1669_lociStitched	chr1	156181875	156200173	3	9567	23783.740400000002	5478.4212
4_MACS_peak_16587_lociStitched	chr21	45626304	45644600	4	10136	15443.6536	2709.6376
3_MACS_peak_27164_lociStitched	chr9	130531745	130550032	3	11528	25901.706800000004	3169.1371000000004
4_MACS_peak_11585_lociStitched	chr17	80447721	80466005	4	10930	15934.506000000001	2583.5292
3_MACS_peak_23055_lociStitched	chr6	111179775	111198003	3	7474	14383.7148	2473.5395999999996
3_MACS_peak_22369_lociStitched	chr6	32805114	32823309	3	8571	23920.9665	3266.0025
3_MACS_peak_4592_lociStitched	chr11	62307845	62326033	3	13733	25521.4016	3399.3372000000004
5_MACS_peak_14311_lociStitched	chr2	109220998	109239181	5	13096	16181.0517	2827.4565
4_MACS_peak_9135_lociStitched	chr15	90573936	90592113	4	10821	22041.4302	2862.8775
5_MACS_peak_3770_lociStitched	chr10	105249891	105268056	5	9835	11467.564499999999	3137.0955
3_MACS_peak_22057_lociStitched	chr6	12044125	12062280	3	7370	13360.2645	2937.479
3_MACS_peak_20057_lociStitched	chr4	140148058	140166210	3	12395	25369.2352	2659.268
3_MACS_peak_15186_lociStitched	chr2	207996937	208015064	3	10848	23501.6555	3106.9678
2_MACS_peak_684_lociStitched	chr1	44288102	44306151	2	14259	46077.292100000006	3568.2873
3_MACS_peak_16231_lociStitched	chr20	61273088	61291116	3	11785	36306.5892	2709.6083999999996
3_MACS_peak_22236_lociStitched	chr6	27098261	27116277	3	12004	28074.3328	3673.4624
4_MACS_peak_2791_lociStitched	chr10	4161772	4179761	4	12364	25033.4924	2824.273
4_MACS_peak_9841_lociStitched	chr16	53085714	53103695	4	8669	10463.1439	2529.9267
3_MACS_peak_2910_lociStitched	chr10	14686387	14704362	3	12031	32126.717500000002	3082.7125
3_MACS_peak_16188_lociStitched	chr20	55958029	55976002	3	13797	27822.204	2956.5585
2_MACS_peak_23396_lociStitched	chr6	143162506	143180464	2	17112	36273.364199999996	1840.695
3_MACS_peak_16796_lociStitched	chr22	27053062	27071019	3	8513	16166.6871	3135.2922
4_MACS_peak_17387_lociStitched	chr3	17780609	17798536	4	10093	15530.1601	2990.2236000000003
3_MACS_peak_1572_lociStitched	chr1	153747209	153765133	3	7551	19180.472400000002	3903.8471999999997
3_MACS_peak_24643_lociStitched	chr7	114556707	114574611	3	13762	60259.4928	4490.323200000001
5_MACS_peak_18989_lociStitched	chr3	194864721	194882610	5	11615	20853.2073	4026.8139
2_MACS_peak_14676_lociStitched	chr2	158293618	158311489	2	12638	54888.989400000006	3558.1161
2_MACS_peak_17896_lociStitched	chr3	69128319	69146189	2	17346	45959.852999999996	3370.2819999999997
3_MACS_peak_594_lociStitched	chr1	40054752	40072620	3	7047	13254.4824	2665.9056
3_MACS_peak_17405_lociStitched	chr3	20080113	20097976	3	11627	16860.8857	2856.2936999999997
2_MACS_peak_27181_lociStitched	chr9	130828677	130846461	2	15900	38185.804800000005	3725.748
4_MACS_peak_24311_lociStitched	chr7	76950076	76967841	4	11495	27136.037500000002	2893.9184999999998
3_MACS_peak_19780_lociStitched	chr4	100765968	100783719	3	9442	16900.7271	2726.5535999999997
4_MACS_peak_27747_lociStitched	chrX	49011810	49029512	4	8288	17700.2298	1596.7204000000002
3_MACS_peak_12617_lociStitched	chr19	16693770	16711468	3	12599	64259.6682	3849.315
2_MACS_peak_3840_lociStitched	chr10	112255772	112273442	2	12885	39962.472	3530.466
3_MACS_peak_18918_lociStitched	chr3	186703087	186720738	3	15366	75186.19959999999	5522.9979
3_MACS_peak_18134_lociStitched	chr3	111837883	111855519	3	14009	21217.871600000002	3334.9676
3_MACS_peak_20017_lociStitched	chr4	129724057	129741682	3	9630	19435.0875	2426.9624999999996
2_MACS_peak_16314_lociStitched	chr21	19151368	19168956	2	16027	62769.813200000004	3672.3744
3_MACS_peak_6435_lociStitched	chr12	92753358	92770931	3	15338	84512.0716	3602.4649999999997
3_MACS_peak_2236_lociStitched	chr1	205242159	205259702	3	16617	93788.3866	5345.3521
4_MACS_peak_3969_lociStitched	chr10	126407138	126424645	4	11155	18960.081	3068.9771
3_MACS_peak_316_lociStitched	chr1	25347150	25364650	3	8565	23369.5	2527.0
2_MACS_peak_5829_lociStitched	chr12	32608101	32625595	2	16084	43537.317800000004	3164.6646
2_MACS_peak_15854_lociStitched	chr20	32988473	33005921	2	13819	40823.0856	3034.2072
4_MACS_peak_4141_lociStitched	chr11	6623961	6641399	4	8922	13641.7474	2966.2038000000002
3_MACS_peak_24153_lociStitched	chr7	63764503	63781931	3	6896	8541.4628	1943.222
2_MACS_peak_17541_lociStitched	chr3	39247276	39264685	2	14651	37074.206399999995	3185.8469999999998
4_MACS_peak_4546_lociStitched	chr11	59316921	59334266	4	6962	8131.336	2986.8089999999997
5_MACS_peak_13509_lociStitched	chr2	27293502	27310813	5	12530	16308.6931	3032.8872
3_MACS_peak_22253_lociStitched	chr6	27790751	27808057	3	10266	30373.7606	3211.9936
3_MACS_peak_15903_lociStitched	chr20	35455447	35472747	3	6897	7836.900000000001	2150.39
3_MACS_peak_15887_lociStitched	chr20	34673438	34690730	3	13077	20347.4964	3031.2876
3_MACS_peak_12265_lociStitched	chr19	2254596	2271866	3	12683	36045.944	3868.48
1_MACS_peak_20756_lociStitched	chr5	55436916	55454177	1	17262	58851.3795	3390.0604
3_MACS_peak_19615_lociStitched	chr4	78062949	78080189	3	9086	15872.867999999999	2661.856
2_MACS_peak_12259_lociStitched	chr19	2081307	2098533	2	16237	107398.9422	5729.3676000000005
3_MACS_peak_1543_lociStitched	chr1	151802881	151820094	3	7448	11577.4638	3745.5487999999996
2_MACS_peak_9610_lociStitched	chr16	23402354	23419525	2	15384	73696.2149	2936.2410000000004
4_MACS_peak_24297_lociStitched	chr7	76540949	76558118	4	10053	12526.502400000001	2575.35
3_MACS_peak_9686_lociStitched	chr16	29741594	29758759	3	6831	14353.373000000001	2349.8885
3_MACS_peak_740_lociStitched	chr1	46790138	46807302	3	10013	29740.0628	2885.2684
3_MACS_peak_21046_lociStitched	chr5	88563518	88580678	3	11535	54924.011999999995	3032.172
3_MACS_peak_4757_lociStitched	chr11	67029933	67047077	3	8612	21285.990400000002	2852.7616
3_MACS_peak_4937_lociStitched	chr11	78161747	78178881	3	12374	42360.3882	2590.6608
2_MACS_peak_18340_lociStitched	chr3	130557047	130574164	2	11294	18532.5759	3217.996
3_MACS_peak_21653_lociStitched	chr5	156305107	156322173	3	16003	28384.1712	2928.5256
3_MACS_peak_5617_lociStitched	chr12	11974052	11991111	3	8312	14691.210799999999	2475.2609
3_MACS_peak_4486_lociStitched	chr11	47413891	47430940	3	8296	15681.670199999999	2241.9435000000003
3_MACS_peak_16419_lociStitched	chr21	34696009	34713053	3	9678	26554.552	4424.6224
5_MACS_peak_6274_lociStitched	chr12	68840554	68857586	5	10133	16587.4648	2772.8096
3_MACS_peak_960_lociStitched	chr1	75595633	75612658	3	16728	38452.665	2601.42
3_MACS_peak_22133_lociStitched	chr6	20197279	20214300	3	12129	24695.768900000003	2753.9978
4_MACS_peak_9244_lociStitched	chr15	101789982	101806991	4	8956	15592.1503	2663.6094
3_MACS_peak_6989_lociStitched	chr13	30989454	31006449	3	6195	4845.2745	1293.3195
3_MACS_peak_3265_lociStitched	chr10	63797977	63814946	3	16014	43286.2221	3722.9986000000004
3_MACS_peak_18971_lociStitched	chr3	193787650	193804589	3	8728	19754.261799999997	3594.4558
4_MACS_peak_5636_lociStitched	chr12	12950083	12967016	4	7112	10103.9211	2397.7128000000002
3_MACS_peak_6440_lociStitched	chr12	92825031	92841945	3	12435	23701.5882	2581.0764000000004
2_MACS_peak_23221_lociStitched	chr6	130831724	130848635	2	14666	45020.464199999995	3192.7968
3_MACS_peak_2814_lociStitched	chr10	5930241	5947148	3	7367	9630.2272	2458.2778
2_MACS_peak_24848_lociStitched	chr7	136031548	136048441	2	15703	78386.8986	4520.5668000000005
3_MACS_peak_8386_lociStitched	chr15	34618951	34635821	3	10377	36275.561	2980.929
4_MACS_peak_319_lociStitched	chr1	25558046	25574913	4	7886	15391.137499999999	3130.5152
4_MACS_peak_27612_lociStitched	chrX	38660177	38677044	4	7518	9044.0854	1452.2486999999999
4_MACS_peak_7079_lociStitched	chr13	42061475	42078340	4	11354	19334.036	1787.69
2_MACS_peak_10160_lociStitched	chr16	81841168	81858021	2	15882	43251.5392	1771.2503
2_MACS_peak_17343_lociStitched	chr3	14725440	14742281	2	12733	67288.21549999999	2888.2315000000003
3_MACS_peak_18517_lociStitched	chr3	151985244	152002071	3	14049	22570.055099999998	3427.6598999999997
3_MACS_peak_5351_lociStitched	chr11	126172914	126189705	3	7746	12788.0256	2901.4848
3_MACS_peak_22609_lociStitched	chr6	52157110	52173900	3	11880	31486.287	2904.6699999999996
4_MACS_peak_6595_lociStitched	chr12	105618049	105634817	4	9447	9316.300799999999	2875.7120000000004
1_MACS_peak_4683_lociStitched	chr11	65183195	65199958	1	16764	131234.1744	4720.4608
3_MACS_peak_5646_lociStitched	chr12	13317301	13334052	3	8961	17365.7617	2623.2066
2_MACS_peak_8337_lociStitched	chr15	31546226	31562950	2	15062	88352.892	3344.8
3_MACS_peak_17776_lociStitched	chr3	52272034	52288749	3	6932	11591.8525	2900.0525
2_MACS_peak_25343_lociStitched	chr8	29404282	29420991	2	15636	65208.5434	3313.3947000000003
4_MACS_peak_4451_lociStitched	chr11	45088971	45105657	4	15281	36106.835399999996	2526.2604
5_MACS_peak_847_lociStitched	chr1	59470468	59487134	5	11281	16492.673600000002	2829.8868
2_MACS_peak_7278_lociStitched	chr13	77898647	77915294	2	11948	48907.2213	3620.7225
3_MACS_peak_9183_lociStitched	chr15	93373133	93389720	3	8598	25490.901599999997	2502.9783
2_MACS_peak_16512_lociStitched	chr21	41295569	41312112	2	13732	60398.492999999995	4494.7331
5_MACS_peak_21072_lociStitched	chr5	90561307	90577830	5	10683	22672.8606	2374.3550999999998
1_MACS_peak_10686_lociStitched	chr17	29634737	29651238	1	16502	63009.068499999994	3362.9038
3_MACS_peak_15016_lociStitched	chr2	192530123	192546614	3	12532	44581.7694	3098.6589000000004
3_MACS_peak_15594_lociStitched	chr20	5092705	5109193	3	7681	11368.476	3406.4208
4_MACS_peak_23954_lociStitched	chr7	36982393	36998877	4	10152	11141.5356	2787.4444
3_MACS_peak_27954_lociStitched	chrX	78393438	78409922	3	8428	8560.1412	1437.4048
4_MACS_peak_12877_lociStitched	chr19	39920842	39937314	4	7466	10463.0144	2429.62
3_MACS_peak_5592_lociStitched	chr12	10234362	10250821	3	4930	4875.1558	2172.588
4_MACS_peak_5792_lociStitched	chr12	31238484	31254938	4	9295	21299.703	2436.8374000000003
3_MACS_peak_10561_lociStitched	chr17	19084178	19100621	3	6775	12519.7002	2451.6513
3_MACS_peak_18810_lociStitched	chr3	181416821	181433253	3	10492	28879.24	3429.3584
3_MACS_peak_6629_lociStitched	chr12	109071866	109088295	3	11362	40356.1956	3354.8017999999997
4_MACS_peak_20582_lociStitched	chr5	32275935	32292338	4	10392	13737.5125	2560.5083
3_MACS_peak_1408_lociStitched	chr1	145501173	145517575	3	7725	22145.9804	4098.8598
3_MACS_peak_6187_lociStitched	chr12	58225019	58241417	3	9519	15917.5386	2972.9574
3_MACS_peak_5524_lociStitched	chr12	7022571	7038966	3	13120	19828.113	2675.664
3_MACS_peak_2480_lociStitched	chr1	223899437	223915829	3	10248	17496.820799999998	3637.3848
3_MACS_peak_25191_lociStitched	chr8	18598261	18614639	3	8443	15054.6576	2265.0774
3_MACS_peak_27630_lociStitched	chrX	39953205	39969534	3	12746	24010.1616	1371.6360000000002
3_MACS_peak_24626_lociStitched	chr7	111711413	111727741	3	10709	23037.1752	3631.3471999999997
3_MACS_peak_2637_lociStitched	chr1	234734131	234750457	3	12280	64179.1386	4814.5374
2_MACS_peak_7522_lociStitched	chr14	23023273	23039594	2	12193	24422.7444	1553.7592000000002
3_MACS_peak_21019_lociStitched	chr5	86364929	86381230	3	16068	33560.4988	2733.6776999999997
2_MACS_peak_1652_lociStitched	chr1	155903050	155919346	2	12165	29499.0192	3774.1536
2_MACS_peak_24120_lociStitched	chr7	52772658	52788949	2	12428	46834.995899999994	2455.0537
4_MACS_peak_3921_lociStitched	chr10	122252783	122269053	4	8348	11546.819	2271.292
