GENE_ID	locusLine	bin_1_NCI-H929.jin.bam
1_MACS_peak_509_lociStitched	chr1(.):25280652-25282894	1.1878
1_MACS_peak_510_lociStitched	chr1(.):25289389-25293898	2.6263
1_MACS_peak_511_lociStitched	chr1(.):25327457-25328278	0.6208
3_MACS_peak_512_lociStitched	chr1(.):25346954-25364599	2.1624
2_MACS_peak_515_lociStitched	chr1(.):25421223-25423492	0.8303
1_MACS_peak_517_lociStitched	chr1(.):25532357-25532879	0.5783
3_MACS_peak_518_lociStitched	chr1(.):25558173-25566954	0.8298
1_MACS_peak_521_lociStitched	chr1(.):25572763-25574782	3.5836
1_MACS_peak_522_lociStitched	chr1(.):25593027-25594712	1.5935
1_MACS_peak_523_lociStitched	chr1(.):25653516-25655661	1.5361
1_MACS_peak_524_lociStitched	chr1(.):25663214-25665680	3.1589
1_MACS_peak_525_lociStitched	chr1(.):25688977-25690917	1.6766
1_MACS_peak_526_lociStitched	chr1(.):25756116-25758479	2.9162
4_MACS_peak_527_lociStitched	chr1(.):25869805-25883338	1.5126
2_MACS_peak_531_lociStitched	chr1(.):25888332-25890676	0.7403
2_MACS_peak_533_lociStitched	chr1(.):25942441-25949264	1.9199
2_MACS_peak_535_lociStitched	chr1(.):25967268-25970784	1.4022
1_MACS_peak_537_lociStitched	chr1(.):26002039-26003648	0.6622
1_MACS_peak_538_lociStitched	chr1(.):26030340-26030890	0.5872
1_MACS_peak_539_lociStitched	chr1(.):26145917-26147865	3.5496
1_MACS_peak_540_lociStitched	chr1(.):26185208-26186511	1.3285
1_MACS_peak_541_lociStitched	chr1(.):26201286-26202682	1.0598
1_MACS_peak_542_lociStitched	chr1(.):26231415-26233498	4.2966
1_MACS_peak_543_lociStitched	chr1(.):26323655-26324677	1.0808
1_MACS_peak_544_lociStitched	chr1(.):26361430-26362602	0.7655
1_MACS_peak_545_lociStitched	chr1(.):26436843-26439887	4.5968
1_MACS_peak_546_lociStitched	chr1(.):26445942-26446652	0.6401
2_MACS_peak_547_lociStitched	chr1(.):26452194-26453911	1.0171
1_MACS_peak_549_lociStitched	chr1(.):26490599-26491317	0.6007
1_MACS_peak_550_lociStitched	chr1(.):26496062-26497436	2.5869
1_MACS_peak_551_lociStitched	chr1(.):26560556-26561810	2.5471
1_MACS_peak_552_lociStitched	chr1(.):26578277-26579167	0.7489
6_MACS_peak_553_lociStitched	chr1(.):26600839-26615414	1.0173
3_MACS_peak_559_lociStitched	chr1(.):26632182-26638322	0.5644
1_MACS_peak_562_lociStitched	chr1(.):26662769-26663641	0.8873
1_MACS_peak_563_lociStitched	chr1(.):26704471-26705442	0.9707
1_MACS_peak_564_lociStitched	chr1(.):26713364-26714070	0.5612
1_MACS_peak_565_lociStitched	chr1(.):26757687-26759579	1.6661
1_MACS_peak_566_lociStitched	chr1(.):26797991-26800221	8.8581
1_MACS_peak_567_lociStitched	chr1(.):26826296-26828534	6.2308
1_MACS_peak_568_lociStitched	chr1(.):26855688-26856899	1.104
3_MACS_peak_569_lociStitched	chr1(.):26866228-26872873	0.6598
1_MACS_peak_572_lociStitched	chr1(.):26945989-26948726	6.6978
2_MACS_peak_573_lociStitched	chr1(.):27018591-27030908	5.811
1_MACS_peak_575_lociStitched	chr1(.):27049488-27050519	0.9837
2_MACS_peak_576_lociStitched	chr1(.):27065980-27072083	0.9559
1_MACS_peak_578_lociStitched	chr1(.):27112426-27115947	4.1972
1_MACS_peak_579_lociStitched	chr1(.):27136597-27137253	0.5249
1_MACS_peak_580_lociStitched	chr1(.):27152858-27154236	1.4393
3_MACS_peak_581_lociStitched	chr1(.):27159426-27165600	0.6946
1_MACS_peak_584_lociStitched	chr1(.):27190534-27193201	4.2485
1_MACS_peak_585_lociStitched	chr1(.):27215757-27217262	1.968
1_MACS_peak_586_lociStitched	chr1(.):27226080-27227553	1.7938
1_MACS_peak_587_lociStitched	chr1(.):27247511-27249516	2.496
1_MACS_peak_588_lociStitched	chr1(.):27286479-27287035	0.5502
1_MACS_peak_589_lociStitched	chr1(.):27319964-27321272	1.4782
1_MACS_peak_590_lociStitched	chr1(.):27338839-27339445	0.5108
1_MACS_peak_591_lociStitched	chr1(.):27463373-27463833	0.4832
1_MACS_peak_592_lociStitched	chr1(.):27480994-27481901	1.152
1_MACS_peak_593_lociStitched	chr1(.):27560925-27561945	1.1769
1_MACS_peak_594_lociStitched	chr1(.):27648450-27649634	2.5325
1_MACS_peak_595_lociStitched	chr1(.):27692309-27693346	1.1831
1_MACS_peak_596_lociStitched	chr1(.):27718021-27720017	2.189
2_MACS_peak_597_lociStitched	chr1(.):27761739-27765797	0.6431
2_MACS_peak_599_lociStitched	chr1(.):27815602-27819265	3.2131
1_MACS_peak_601_lociStitched	chr1(.):27826476-27827329	0.6387
1_MACS_peak_602_lociStitched	chr1(.):27852129-27852917	0.5921
1_MACS_peak_603_lociStitched	chr1(.):27895072-27895673	0.5874
1_MACS_peak_604_lociStitched	chr1(.):27929492-27930883	0.8097
2_MACS_peak_605_lociStitched	chr1(.):27985302-27989793	0.9927
1_MACS_peak_607_lociStitched	chr1(.):27998502-27999354	0.6616
1_MACS_peak_608_lociStitched	chr1(.):28051525-28053382	1.8664
1_MACS_peak_609_lociStitched	chr1(.):28098896-28100518	1.2795
1_MACS_peak_610_lociStitched	chr1(.):28156450-28158251	3.2586
1_MACS_peak_611_lociStitched	chr1(.):28179495-28180108	0.4109
2_MACS_peak_612_lociStitched	chr1(.):28195100-28205170	3.8855
3_MACS_peak_614_lociStitched	chr1(.):28211554-28221981	0.8853
1_MACS_peak_617_lociStitched	chr1(.):28240096-28241872	3.2116
1_MACS_peak_618_lociStitched	chr1(.):28285592-28286923	0.7265
3_MACS_peak_619_lociStitched	chr1(.):28353667-28356604	0.5275
2_MACS_peak_622_lociStitched	chr1(.):28392190-28397353	0.4572
1_MACS_peak_624_lociStitched	chr1(.):28414077-28416021	1.4164
2_MACS_peak_625_lociStitched	chr1(.):28558763-28563690	1.3975
2_MACS_peak_627_lociStitched	chr1(.):28570236-28575845	2.0667
1_MACS_peak_629_lociStitched	chr1(.):28585951-28587336	1.9779
1_MACS_peak_630_lociStitched	chr1(.):28654709-28656647	2.037
1_MACS_peak_631_lociStitched	chr1(.):28695596-28697159	3.5455
1_MACS_peak_632_lociStitched	chr1(.):28736446-28736944	0.7263
1_MACS_peak_633_lociStitched	chr1(.):28805067-28808077	2.0978
5_MACS_peak_634_lociStitched	chr1(.):28826886-28846353	3.1017
1_MACS_peak_639_lociStitched	chr1(.):28878654-28880855	2.8066
1_MACS_peak_640_lociStitched	chr1(.):28905696-28909979	1.5266
2_MACS_peak_641_lociStitched	chr1(.):28927626-28929413	0.8259
2_MACS_peak_643_lociStitched	chr1(.):28968721-28975262	2.2393
1_MACS_peak_645_lociStitched	chr1(.):28994307-28996669	4.3772
1_MACS_peak_646_lociStitched	chr1(.):29062522-29064915	4.0785
2_MACS_peak_647_lociStitched	chr1(.):29210799-29214730	1.6694
1_MACS_peak_649_lociStitched	chr1(.):29240346-29241674	1.25
1_MACS_peak_650_lociStitched	chr1(.):29253648-29254252	0.5175
1_MACS_peak_651_lociStitched	chr1(.):29506919-29509625	5.8673
1_MACS_peak_652_lociStitched	chr1(.):29528678-29529486	0.7465
2_MACS_peak_653_lociStitched	chr1(.):29556759-29563636	0.5306
1_MACS_peak_655_lociStitched	chr1(.):29675731-29677228	1.1932
1_MACS_peak_656_lociStitched	chr1(.):30027972-30029197	0.6357
2_MACS_peak_657_lociStitched	chr1(.):30123072-30129931	1.1612
1_MACS_peak_659_lociStitched	chr1(.):30161327-30162385	0.6916
2_MACS_peak_660_lociStitched	chr1(.):31190386-31192807	3.2604
1_MACS_peak_662_lociStitched	chr1(.):31215998-31217796	0.9371
1_MACS_peak_663_lociStitched	chr1(.):31229324-31230297	1.0815
1_MACS_peak_664_lociStitched	chr1(.):31381531-31382136	0.4262
1_MACS_peak_665_lociStitched	chr1(.):31391823-31392285	0.543
1_MACS_peak_666_lociStitched	chr1(.):31537140-31539352	3.0917
1_MACS_peak_667_lociStitched	chr1(.):31627410-31628890	1.8908
1_MACS_peak_668_lociStitched	chr1(.):31634815-31635704	0.621
1_MACS_peak_669_lociStitched	chr1(.):31643418-31644161	0.5443
1_MACS_peak_670_lociStitched	chr1(.):31768903-31770523	3.1658
1_MACS_peak_671_lociStitched	chr1(.):31886019-31886559	0.5661
1_MACS_peak_672_lociStitched	chr1(.):31913579-31914299	0.7965
1_MACS_peak_673_lociStitched	chr1(.):32014946-32015428	0.6466
3_MACS_peak_674_lociStitched	chr1(.):32070446-32072224	1.0795
1_MACS_peak_677_lociStitched	chr1(.):32083082-32084339	0.9563
1_MACS_peak_678_lociStitched	chr1(.):32109499-32111367	4.5525
1_MACS_peak_679_lociStitched	chr1(.):32191957-32192703	0.4842
1_MACS_peak_680_lociStitched	chr1(.):32210814-32211409	0.6099
1_MACS_peak_681_lociStitched	chr1(.):32253545-32255202	2.5924
1_MACS_peak_682_lociStitched	chr1(.):32281074-32281755	0.5556
2_MACS_peak_683_lociStitched	chr1(.):32293192-32294937	0.6301
1_MACS_peak_685_lociStitched	chr1(.):32402835-32404724	3.0164
4_MACS_peak_686_lociStitched	chr1(.):32441831-32447270	0.4759
1_MACS_peak_690_lociStitched	chr1(.):32478563-32480725	3.3783
1_MACS_peak_691_lociStitched	chr1(.):32537766-32539352	2.8362
1_MACS_peak_692_lociStitched	chr1(.):32572979-32575186	2.0006
1_MACS_peak_693_lociStitched	chr1(.):32644733-32646574	4.1608
1_MACS_peak_694_lociStitched	chr1(.):32671016-32671863	0.9778
1_MACS_peak_695_lociStitched	chr1(.):32687309-32689891	1.745
2_MACS_peak_696_lociStitched	chr1(.):32713387-32717183	1.6638
1_MACS_peak_698_lociStitched	chr1(.):32730820-32731517	0.5751
1_MACS_peak_699_lociStitched	chr1(.):32756806-32758871	2.621
2_MACS_peak_700_lociStitched	chr1(.):32800687-32804363	0.8977
1_MACS_peak_702_lociStitched	chr1(.):32816228-32818145	3.2981
1_MACS_peak_703_lociStitched	chr1(.):32859413-32861065	1.8075
1_MACS_peak_704_lociStitched	chr1(.):32879023-32879942	0.6981
1_MACS_peak_705_lociStitched	chr1(.):32965596-32966771	3.6781
1_MACS_peak_706_lociStitched	chr1(.):32986241-32986960	0.8477
1_MACS_peak_707_lociStitched	chr1(.):33004677-33006065	2.422
1_MACS_peak_708_lociStitched	chr1(.):33091932-33095243	2.4955
1_MACS_peak_709_lociStitched	chr1(.):33114979-33118326	4.9736
1_MACS_peak_710_lociStitched	chr1(.):33177984-33178434	0.6581
2_MACS_peak_711_lociStitched	chr1(.):33190224-33191626	0.517
1_MACS_peak_713_lociStitched	chr1(.):33206924-33207889	0.5247
1_MACS_peak_714_lociStitched	chr1(.):33281920-33285660	5.3789
1_MACS_peak_715_lociStitched	chr1(.):33366388-33367542	1.1376
1_MACS_peak_716_lociStitched	chr1(.):33429371-33430800	1.4658
2_MACS_peak_717_lociStitched	chr1(.):33446287-33448054	0.6664
1_MACS_peak_719_lociStitched	chr1(.):33501460-33502778	2.2663
1_MACS_peak_720_lociStitched	chr1(.):33516332-33517024	0.5131
1_MACS_peak_721_lociStitched	chr1(.):33546666-33547226	0.7366
1_MACS_peak_722_lociStitched	chr1(.):33563911-33566204	2.0815
1_MACS_peak_723_lociStitched	chr1(.):33592008-33594515	2.2962
1_MACS_peak_724_lociStitched	chr1(.):33646523-33647935	1.1229
1_MACS_peak_725_lociStitched	chr1(.):33720999-33723760	2.4032
1_MACS_peak_726_lociStitched	chr1(.):33814599-33816572	3.1067
1_MACS_peak_727_lociStitched	chr1(.):33895815-33896904	1.2526
1_MACS_peak_728_lociStitched	chr1(.):33926187-33926721	0.6374
1_MACS_peak_729_lociStitched	chr1(.):33938116-33938864	0.7598
2_MACS_peak_730_lociStitched	chr1(.):34628537-34630910	0.7742
1_MACS_peak_732_lociStitched	chr1(.):35324544-35326164	1.8386
1_MACS_peak_733_lociStitched	chr1(.):35330893-35332791	6.5989
1_MACS_peak_734_lociStitched	chr1(.):35450022-35451354	2.0764
1_MACS_peak_735_lociStitched	chr1(.):35496513-35497844	2.3962
1_MACS_peak_736_lociStitched	chr1(.):35544420-35546051	3.2168
1_MACS_peak_737_lociStitched	chr1(.):35657290-35659582	7.352
1_MACS_peak_738_lociStitched	chr1(.):35733899-35735281	5.3439
1_MACS_peak_739_lociStitched	chr1(.):36022246-36024685	3.7605
1_MACS_peak_740_lociStitched	chr1(.):36042627-36044169	1.2505
1_MACS_peak_741_lociStitched	chr1(.):36106039-36108083	2.4142
1_MACS_peak_742_lociStitched	chr1(.):36183801-36185099	1.9615
1_MACS_peak_743_lociStitched	chr1(.):36200696-36201430	0.5996
1_MACS_peak_744_lociStitched	chr1(.):36234565-36235931	5.5122
2_MACS_peak_745_lociStitched	chr1(.):36244842-36246161	0.6053
2_MACS_peak_747_lociStitched	chr1(.):36273090-36277801	1.5146
1_MACS_peak_749_lociStitched	chr1(.):36348776-36349763	1.0054
1_MACS_peak_750_lociStitched	chr1(.):36395802-36397763	3.5139
1_MACS_peak_751_lociStitched	chr1(.):36489246-36490231	1.0963
1_MACS_peak_752_lociStitched	chr1(.):36553803-36555667	1.9045
4_MACS_peak_753_lociStitched	chr1(.):36608608-36627203	1.5963
1_MACS_peak_757_lociStitched	chr1(.):36640172-36642272	1.2974
1_MACS_peak_758_lociStitched	chr1(.):36688539-36690964	3.6786
1_MACS_peak_759_lociStitched	chr1(.):36745219-36746866	1.0681
2_MACS_peak_760_lociStitched	chr1(.):36771921-36773461	0.7747
1_MACS_peak_762_lociStitched	chr1(.):36788768-36789545	0.54
1_MACS_peak_763_lociStitched	chr1(.):36838856-36841212	1.9608
1_MACS_peak_764_lociStitched	chr1(.):36850283-36853993	2.6393
2_MACS_peak_765_lociStitched	chr1(.):36862598-36867874	1.2753
1_MACS_peak_767_lociStitched	chr1(.):36901699-36902535	0.6624
1_MACS_peak_768_lociStitched	chr1(.):36915450-36916788	1.2786
1_MACS_peak_769_lociStitched	chr1(.):36929025-36930824	2.6547
1_MACS_peak_770_lociStitched	chr1(.):36937636-36938583	0.735
1_MACS_peak_771_lociStitched	chr1(.):37108144-37110614	0.8842
1_MACS_peak_772_lociStitched	chr1(.):37128770-37132115	2.209
1_MACS_peak_773_lociStitched	chr1(.):37654002-37654656	0.7134
1_MACS_peak_774_lociStitched	chr1(.):37753095-37756286	2.0737
2_MACS_peak_775_lociStitched	chr1(.):37888961-37890274	0.7001
2_MACS_peak_777_lociStitched	chr1(.):37939494-37946274	1.5881
1_MACS_peak_779_lociStitched	chr1(.):37979580-37981001	1.9842
1_MACS_peak_780_lociStitched	chr1(.):38019143-38020510	2.3738
1_MACS_peak_781_lociStitched	chr1(.):38060828-38062184	1.5103
1_MACS_peak_782_lociStitched	chr1(.):38121533-38123010	0.633
2_MACS_peak_783_lociStitched	chr1(.):38139524-38143970	1.5549
2_MACS_peak_785_lociStitched	chr1(.):38154983-38159023	2.1966
1_MACS_peak_787_lociStitched	chr1(.):38205025-38205712	0.5404
1_MACS_peak_788_lociStitched	chr1(.):38218357-38219189	1.2427
2_MACS_peak_789_lociStitched	chr1(.):38259037-38262684	1.552
1_MACS_peak_791_lociStitched	chr1(.):38272782-38274895	3.7317
1_MACS_peak_792_lociStitched	chr1(.):38324466-38326322	3.4998
1_MACS_peak_793_lociStitched	chr1(.):38396853-38397566	0.9624
1_MACS_peak_794_lociStitched	chr1(.):38411835-38413929	1.0407
1_MACS_peak_795_lociStitched	chr1(.):38454687-38456442	1.4155
4_MACS_peak_796_lociStitched	chr1(.):38470761-38479318	0.5042
2_MACS_peak_800_lociStitched	chr1(.):38492958-38497553	1.3324
1_MACS_peak_802_lociStitched	chr1(.):38940417-38941987	1.611
1_MACS_peak_803_lociStitched	chr1(.):39025638-39026079	0.5747
1_MACS_peak_804_lociStitched	chr1(.):39281631-39282533	0.8618
1_MACS_peak_805_lociStitched	chr1(.):39324581-39325549	1.0436
1_MACS_peak_806_lociStitched	chr1(.):39338182-39339607	1.0404
1_MACS_peak_807_lociStitched	chr1(.):39456053-39457916	2.7559
1_MACS_peak_808_lociStitched	chr1(.):39491150-39493193	2.0251
1_MACS_peak_809_lociStitched	chr1(.):39503517-39505305	0.848
1_MACS_peak_810_lociStitched	chr1(.):39563826-39564370	0.5297
1_MACS_peak_811_lociStitched	chr1(.):39570650-39571877	1.3588
1_MACS_peak_812_lociStitched	chr1(.):39662961-39663773	0.5461
1_MACS_peak_813_lociStitched	chr1(.):39670168-39671024	0.821
1_MACS_peak_814_lociStitched	chr1(.):39680464-39682145	1.1436
1_MACS_peak_815_lociStitched	chr1(.):39859470-39860585	0.6537
1_MACS_peak_816_lociStitched	chr1(.):39873351-39875613	2.0222
1_MACS_peak_817_lociStitched	chr1(.):39956299-39958349	1.9499
1_MACS_peak_818_lociStitched	chr1(.):39964193-39965268	0.6417
1_MACS_peak_819_lociStitched	chr1(.):39973739-39978679	2.7353
1_MACS_peak_820_lociStitched	chr1(.):39989889-39993065	2.5388
1_MACS_peak_821_lociStitched	chr1(.):40031748-40032812	0.5995
4_MACS_peak_822_lociStitched	chr1(.):40040590-40049893	1.0176
2_MACS_peak_826_lociStitched	chr1(.):40061840-40072765	1.2006
1_MACS_peak_828_lociStitched	chr1(.):40104974-40105939	1.1428
1_MACS_peak_829_lociStitched	chr1(.):40156590-40158066	0.7862
2_MACS_peak_830_lociStitched	chr1(.):40193000-40195402	0.5952
1_MACS_peak_832_lociStitched	chr1(.):40204033-40205421	1.3382
1_MACS_peak_833_lociStitched	chr1(.):40238969-40244425	2.5452
1_MACS_peak_834_lociStitched	chr1(.):40251713-40256008	2.8827
1_MACS_peak_835_lociStitched	chr1(.):40264284-40265753	4.3778
1_MACS_peak_836_lociStitched	chr1(.):40282358-40284088	3.1654
1_MACS_peak_837_lociStitched	chr1(.):40348507-40349709	1.5126
1_MACS_peak_838_lociStitched	chr1(.):40366428-40368333	1.9421
2_MACS_peak_839_lociStitched	chr1(.):40419980-40427190	0.9547
3_MACS_peak_841_lociStitched	chr1(.):40455024-40462204	0.4639
2_MACS_peak_844_lociStitched	chr1(.):40467592-40471047	1.7285
1_MACS_peak_846_lociStitched	chr1(.):40504325-40507500	5.3364
2_MACS_peak_847_lociStitched	chr1(.):40523846-40531128	0.6788
1_MACS_peak_849_lociStitched	chr1(.):40562241-40563413	1.6514
1_MACS_peak_850_lociStitched	chr1(.):40626490-40628024	3.65
1_MACS_peak_851_lociStitched	chr1(.):40651399-40652093	0.8111
1_MACS_peak_852_lociStitched	chr1(.):40722714-40724575	2.3013
1_MACS_peak_853_lociStitched	chr1(.):40801202-40801649	0.43
1_MACS_peak_854_lociStitched	chr1(.):40839238-40840541	2.3152
1_MACS_peak_855_lociStitched	chr1(.):40915456-40916344	1.029
1_MACS_peak_856_lociStitched	chr1(.):40942395-40943576	1.1107
1_MACS_peak_857_lociStitched	chr1(.):40973906-40974986	0.7667
1_MACS_peak_858_lociStitched	chr1(.):40997216-40997866	1.0368
1_MACS_peak_859_lociStitched	chr1(.):41130945-41131691	1.2329
1_MACS_peak_860_lociStitched	chr1(.):41156688-41158653	6.506
1_MACS_peak_861_lociStitched	chr1(.):41229403-41229942	0.5051
1_MACS_peak_862_lociStitched	chr1(.):41267712-41268433	0.9189
2_MACS_peak_863_lociStitched	chr1(.):41274562-41276331	0.7262
1_MACS_peak_865_lociStitched	chr1(.):41327209-41328084	0.9292
1_MACS_peak_866_lociStitched	chr1(.):41444465-41446895	6.7129
1_MACS_peak_867_lociStitched	chr1(.):41706715-41709277	5.9193
1_MACS_peak_868_lociStitched	chr1(.):41807508-41808516	0.7715
1_MACS_peak_869_lociStitched	chr1(.):41818768-41820155	0.6888
1_MACS_peak_870_lociStitched	chr1(.):41826565-41827952	1.0579
1_MACS_peak_871_lociStitched	chr1(.):41947730-41948204	0.625
2_MACS_peak_872_lociStitched	chr1(.):41961308-41965216	1.64
1_MACS_peak_874_lociStitched	chr1(.):41970041-41970581	0.6284
1_MACS_peak_875_lociStitched	chr1(.):41981793-41982822	1.1838
1_MACS_peak_876_lociStitched	chr1(.):42088416-42089707	0.6959
1_MACS_peak_877_lociStitched	chr1(.):42138617-42139373	0.598
1_MACS_peak_878_lociStitched	chr1(.):42149108-42150448	0.8976
1_MACS_peak_879_lociStitched	chr1(.):42164028-42164903	0.6757
2_MACS_peak_880_lociStitched	chr1(.):42267428-42273383	1.1191
1_MACS_peak_882_lociStitched	chr1(.):42356299-42359148	1.6869
2_MACS_peak_883_lociStitched	chr1(.):42383549-42386290	0.8211
1_MACS_peak_885_lociStitched	chr1(.):42500790-42502388	1.6831
1_MACS_peak_886_lociStitched	chr1(.):42726032-42726543	0.48
1_MACS_peak_887_lociStitched	chr1(.):42799873-42801716	2.8771
1_MACS_peak_888_lociStitched	chr1(.):42824849-42825369	0.5939
1_MACS_peak_889_lociStitched	chr1(.):42845720-42847163	1.0579
1_MACS_peak_890_lociStitched	chr1(.):42921282-42923209	4.1253
2_MACS_peak_891_lociStitched	chr1(.):42928186-42929436	0.6766
1_MACS_peak_893_lociStitched	chr1(.):43123328-43124893	1.9303
1_MACS_peak_894_lociStitched	chr1(.):43146595-43149384	5.6973
1_MACS_peak_895_lociStitched	chr1(.):43231653-43233730	2.2627
1_MACS_peak_896_lociStitched	chr1(.):43282011-43283190	4.7781
2_MACS_peak_897_lociStitched	chr1(.):43311673-43313115	1.613
1_MACS_peak_899_lociStitched	chr1(.):43389316-43391186	4.3629
4_MACS_peak_900_lociStitched	chr1(.):43396655-43408626	0.9065
1_MACS_peak_904_lociStitched	chr1(.):43422731-43425322	2.8489
1_MACS_peak_905_lociStitched	chr1(.):43585661-43586251	0.5114
1_MACS_peak_906_lociStitched	chr1(.):43636925-43638297	1.5625
1_MACS_peak_907_lociStitched	chr1(.):43814150-43815841	1.7703
1_MACS_peak_908_lociStitched	chr1(.):43823573-43825678	2.2202
1_MACS_peak_909_lociStitched	chr1(.):43832338-43834569	2.1749
1_MACS_peak_910_lociStitched	chr1(.):43854651-43856299	1.8441
1_MACS_peak_911_lociStitched	chr1(.):43918699-43921041	2.5488
1_MACS_peak_912_lociStitched	chr1(.):43926788-43927690	0.7213
1_MACS_peak_913_lociStitched	chr1(.):43996302-43997731	1.0257
1_MACS_peak_914_lociStitched	chr1(.):44114829-44116697	1.5813
1_MACS_peak_915_lociStitched	chr1(.):44153987-44154728	0.6133
1_MACS_peak_916_lociStitched	chr1(.):44172262-44174163	3.9738
2_MACS_peak_917_lociStitched	chr1(.):44248651-44250145	0.5148
1_MACS_peak_919_lociStitched	chr1(.):44296961-44303030	2.8857
1_MACS_peak_920_lociStitched	chr1(.):44318525-44319989	0.7069
2_MACS_peak_921_lociStitched	chr1(.):44329765-44332341	1.2076
1_MACS_peak_923_lociStitched	chr1(.):44411624-44413353	5.3428
3_MACS_peak_924_lociStitched	chr1(.):44435607-44446413	1.2584
1_MACS_peak_927_lociStitched	chr1(.):44457021-44457964	0.7083
1_MACS_peak_928_lociStitched	chr1(.):44495322-44497300	1.8834
1_MACS_peak_929_lociStitched	chr1(.):44533766-44534293	0.5238
1_MACS_peak_930_lociStitched	chr1(.):44678595-44679617	1.3257
1_MACS_peak_931_lociStitched	chr1(.):44771239-44771972	0.6342
1_MACS_peak_932_lociStitched	chr1(.):44820266-44821229	2.0583
1_MACS_peak_933_lociStitched	chr1(.):44837709-44838207	0.7033
1_MACS_peak_934_lociStitched	chr1(.):45050592-45051237	0.4654
1_MACS_peak_935_lociStitched	chr1(.):45096742-45098708	6.2568
2_MACS_peak_936_lociStitched	chr1(.):45137383-45140509	1.1244
1_MACS_peak_938_lociStitched	chr1(.):45187252-45188406	0.9411
1_MACS_peak_939_lociStitched	chr1(.):45195401-45197992	2.2951
1_MACS_peak_940_lociStitched	chr1(.):45204259-45206354	1.5595
1_MACS_peak_941_lociStitched	chr1(.):45223349-45223886	0.7222
1_MACS_peak_942_lociStitched	chr1(.):45240093-45243338	4.5418
1_MACS_peak_943_lociStitched	chr1(.):45251551-45252968	1.6805
4_MACS_peak_944_lociStitched	chr1(.):45264736-45286658	2.0172
1_MACS_peak_948_lociStitched	chr1(.):45451406-45453417	1.6074
2_MACS_peak_949_lociStitched	chr1(.):45476075-45479092	1.472
1_MACS_peak_951_lociStitched	chr1(.):45671313-45672700	3.0278
1_MACS_peak_952_lociStitched	chr1(.):45768367-45770723	3.2346
2_MACS_peak_953_lociStitched	chr1(.):45786655-45794263	1.427
1_MACS_peak_955_lociStitched	chr1(.):45804545-45807296	4.254
2_MACS_peak_956_lociStitched	chr1(.):45840990-45842562	0.7691
