GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_480_lociStitched	chr1(.):31768550-31770672	0.2635
1_MACS_peak_481_lociStitched	chr1(.):31913737-31915718	0.2014
2_MACS_peak_482_lociStitched	chr1(.):31943964-31951355	0.173
1_MACS_peak_484_lociStitched	chr1(.):31959523-31960929	0.1711
1_MACS_peak_485_lociStitched	chr1(.):31971420-31972284	0.2995
1_MACS_peak_486_lociStitched	chr1(.):32070956-32072432	0.2255
1_MACS_peak_487_lociStitched	chr1(.):32109274-32111390	0.2904
1_MACS_peak_488_lociStitched	chr1(.):32209587-32211856	0.2924
1_MACS_peak_489_lociStitched	chr1(.):32253352-32255272	0.222
1_MACS_peak_490_lociStitched	chr1(.):32292391-32293504	0.1186
1_MACS_peak_491_lociStitched	chr1(.):32367300-32368562	0.0992
1_MACS_peak_492_lociStitched	chr1(.):32402112-32404864	0.1955
1_MACS_peak_493_lociStitched	chr1(.):32421011-32422583	0.2484
2_MACS_peak_494_lociStitched	chr1(.):32445993-32452071	0.1954
2_MACS_peak_496_lociStitched	chr1(.):32470733-32481087	0.1853
2_MACS_peak_498_lociStitched	chr1(.):32531563-32539511	0.1496
1_MACS_peak_500_lociStitched	chr1(.):32572694-32575440	0.2112
1_MACS_peak_501_lociStitched	chr1(.):32644479-32646708	0.2433
1_MACS_peak_502_lociStitched	chr1(.):32670892-32672076	0.1982
1_MACS_peak_503_lociStitched	chr1(.):32687162-32689145	0.2346
1_MACS_peak_504_lociStitched	chr1(.):32713322-32717178	0.2587
1_MACS_peak_505_lociStitched	chr1(.):32756615-32758890	0.2254
3_MACS_peak_506_lociStitched	chr1(.):32797964-32804206	0.1534
1_MACS_peak_509_lociStitched	chr1(.):32816298-32818092	0.1708
1_MACS_peak_510_lociStitched	chr1(.):32859082-32861244	0.2647
1_MACS_peak_511_lociStitched	chr1(.):32965672-32966616	0.0517
1_MACS_peak_512_lociStitched	chr1(.):32985972-32986988	0.2221
2_MACS_peak_513_lociStitched	chr1(.):33088021-33095645	0.25
1_MACS_peak_515_lociStitched	chr1(.):33114774-33118102	0.2533
1_MACS_peak_516_lociStitched	chr1(.):33207542-33208372	0.0686
1_MACS_peak_517_lociStitched	chr1(.):33281535-33285653	0.2518
1_MACS_peak_518_lociStitched	chr1(.):33429284-33431150	0.1676
3_MACS_peak_519_lociStitched	chr1(.):33445642-33459780	0.1656
1_MACS_peak_522_lociStitched	chr1(.):33501331-33502923	0.3474
1_MACS_peak_523_lociStitched	chr1(.):33546052-33547205	0.2183
1_MACS_peak_524_lociStitched	chr1(.):33563726-33566403	0.3007
1_MACS_peak_525_lociStitched	chr1(.):33591946-33594439	0.2819
1_MACS_peak_526_lociStitched	chr1(.):33646274-33647971	0.2049
2_MACS_peak_527_lociStitched	chr1(.):33720815-33723259	0.1057
1_MACS_peak_529_lociStitched	chr1(.):33814132-33816433	0.1319
1_MACS_peak_530_lociStitched	chr1(.):33925103-33928944	0.2178
1_MACS_peak_531_lociStitched	chr1(.):33937426-33938989	0.2196
1_MACS_peak_532_lociStitched	chr1(.):34514222-34517765	0.152
1_MACS_peak_533_lociStitched	chr1(.):34826139-34828235	0.1471
2_MACS_peak_534_lociStitched	chr1(.):35324228-35332750	0.1523
1_MACS_peak_536_lociStitched	chr1(.):35450085-35451474	0.2073
1_MACS_peak_537_lociStitched	chr1(.):35496008-35498070	0.186
1_MACS_peak_538_lociStitched	chr1(.):35544184-35546257	0.2357
1_MACS_peak_539_lociStitched	chr1(.):35656998-35659715	0.2087
2_MACS_peak_540_lociStitched	chr1(.):35729260-35735312	0.1484
1_MACS_peak_542_lociStitched	chr1(.):35971151-35973627	0.167
1_MACS_peak_543_lociStitched	chr1(.):36003519-36006091	0.1633
1_MACS_peak_544_lociStitched	chr1(.):36022016-36024516	0.2689
1_MACS_peak_545_lociStitched	chr1(.):36088293-36090372	0.154
2_MACS_peak_546_lociStitched	chr1(.):36102693-36108626	0.1411
1_MACS_peak_548_lociStitched	chr1(.):36183706-36185288	0.1568
1_MACS_peak_549_lociStitched	chr1(.):36200974-36202263	0.2617
1_MACS_peak_550_lociStitched	chr1(.):36221066-36222397	0.1667
1_MACS_peak_551_lociStitched	chr1(.):36233822-36236265	0.2356
1_MACS_peak_552_lociStitched	chr1(.):36244799-36246117	0.2124
1_MACS_peak_553_lociStitched	chr1(.):36273745-36274846	0.0973
2_MACS_peak_554_lociStitched	chr1(.):36346362-36349486	0.199
1_MACS_peak_556_lociStitched	chr1(.):36395553-36397818	0.204
1_MACS_peak_557_lociStitched	chr1(.):36488556-36490107	0.277
1_MACS_peak_558_lociStitched	chr1(.):36553775-36555782	0.2578
3_MACS_peak_559_lociStitched	chr1(.):36614170-36627515	0.188
1_MACS_peak_562_lociStitched	chr1(.):36639952-36642058	0.1205
1_MACS_peak_563_lociStitched	chr1(.):36653169-36654279	0.2947
1_MACS_peak_564_lociStitched	chr1(.):36688179-36691473	0.238
1_MACS_peak_565_lociStitched	chr1(.):36771681-36772903	0.1654
6_MACS_peak_566_lociStitched	chr1(.):36838567-36867794	0.16
1_MACS_peak_572_lociStitched	chr1(.):36901808-36902982	0.1192
1_MACS_peak_573_lociStitched	chr1(.):36915310-36916937	0.2272
1_MACS_peak_574_lociStitched	chr1(.):36928736-36930988	0.239
1_MACS_peak_575_lociStitched	chr1(.):36939214-36940985	0.2412
1_MACS_peak_576_lociStitched	chr1(.):37108280-37110625	0.2498
1_MACS_peak_577_lociStitched	chr1(.):37128985-37131576	0.1764
1_MACS_peak_578_lociStitched	chr1(.):37349641-37350579	0.1249
1_MACS_peak_579_lociStitched	chr1(.):37753939-37755633	0.2035
1_MACS_peak_580_lociStitched	chr1(.):37888904-37890294	0.2777
3_MACS_peak_581_lociStitched	chr1(.):37930751-37946387	0.1626
1_MACS_peak_584_lociStitched	chr1(.):37979629-37981222	0.1708
1_MACS_peak_585_lociStitched	chr1(.):38019002-38020427	0.2492
1_MACS_peak_586_lociStitched	chr1(.):38035748-38038144	0.1654
1_MACS_peak_587_lociStitched	chr1(.):38060082-38062009	0.2634
3_MACS_peak_588_lociStitched	chr1(.):38140837-38158872	0.1873
1_MACS_peak_591_lociStitched	chr1(.):38204168-38206052	0.1999
2_MACS_peak_592_lociStitched	chr1(.):38259108-38262929	0.1376
1_MACS_peak_594_lociStitched	chr1(.):38272568-38275217	0.1173
1_MACS_peak_595_lociStitched	chr1(.):38304610-38306477	0.1544
1_MACS_peak_596_lociStitched	chr1(.):38324289-38326511	0.2844
1_MACS_peak_597_lociStitched	chr1(.):38396764-38398051	0.2301
1_MACS_peak_598_lociStitched	chr1(.):38411602-38413941	0.2457
1_MACS_peak_599_lociStitched	chr1(.):38454504-38456426	0.2841
1_MACS_peak_600_lociStitched	chr1(.):38477524-38479723	0.2233
1_MACS_peak_601_lociStitched	chr1(.):38492781-38497057	0.187
1_MACS_peak_602_lociStitched	chr1(.):38939321-38942672	0.2475
1_MACS_peak_603_lociStitched	chr1(.):38992260-38994010	0.1735
1_MACS_peak_604_lociStitched	chr1(.):39281282-39282554	0.1653
1_MACS_peak_605_lociStitched	chr1(.):39324022-39326319	0.1869
1_MACS_peak_606_lociStitched	chr1(.):39338040-39339916	0.2262
2_MACS_peak_607_lociStitched	chr1(.):39455936-39462860	0.136
1_MACS_peak_609_lociStitched	chr1(.):39491182-39493138	0.2721
1_MACS_peak_610_lociStitched	chr1(.):39570936-39572608	0.1358
1_MACS_peak_611_lociStitched	chr1(.):39648823-39650596	0.2546
3_MACS_peak_612_lociStitched	chr1(.):39657139-39672227	0.167
1_MACS_peak_615_lociStitched	chr1(.):39679920-39682935	0.2002
1_MACS_peak_616_lociStitched	chr1(.):39733265-39738873	0.2031
2_MACS_peak_617_lociStitched	chr1(.):39859299-39865048	0.1467
1_MACS_peak_619_lociStitched	chr1(.):39872397-39875428	0.134
1_MACS_peak_620_lociStitched	chr1(.):39955890-39958123	0.1959
1_MACS_peak_621_lociStitched	chr1(.):39972820-39977295	0.2031
1_MACS_peak_622_lociStitched	chr1(.):39989507-39993412	0.229
2_MACS_peak_623_lociStitched	chr1(.):40004359-40007574	0.132
2_MACS_peak_625_lociStitched	chr1(.):40029498-40047928	0.1791
3_MACS_peak_627_lociStitched	chr1(.):40054779-40072629	0.1677
1_MACS_peak_630_lociStitched	chr1(.):40105068-40106003	0.1674
1_MACS_peak_631_lociStitched	chr1(.):40146013-40147678	0.1768
1_MACS_peak_632_lociStitched	chr1(.):40156779-40157660	0.1999
1_MACS_peak_633_lociStitched	chr1(.):40185759-40186644	0.1947
1_MACS_peak_634_lociStitched	chr1(.):40203909-40205408	0.2071
1_MACS_peak_635_lociStitched	chr1(.):40240067-40243741	0.1915
1_MACS_peak_636_lociStitched	chr1(.):40253996-40255719	0.1808
1_MACS_peak_637_lociStitched	chr1(.):40264108-40265953	0.3084
2_MACS_peak_638_lociStitched	chr1(.):40282202-40292196	0.1721
1_MACS_peak_640_lociStitched	chr1(.):40309900-40313845	0.2488
1_MACS_peak_641_lociStitched	chr1(.):40348268-40349632	0.2308
1_MACS_peak_642_lociStitched	chr1(.):40366640-40368401	0.1222
2_MACS_peak_643_lociStitched	chr1(.):40420126-40427005	0.1559
1_MACS_peak_645_lociStitched	chr1(.):40468412-40470569	0.2002
1_MACS_peak_646_lociStitched	chr1(.):40504100-40507500	0.3149
2_MACS_peak_647_lociStitched	chr1(.):40522447-40531704	0.1845
1_MACS_peak_649_lociStitched	chr1(.):40562262-40563406	0.2324
1_MACS_peak_650_lociStitched	chr1(.):40626312-40628239	0.2201
1_MACS_peak_651_lociStitched	chr1(.):40651316-40652630	0.1628
1_MACS_peak_652_lociStitched	chr1(.):40697512-40699071	0.1726
1_MACS_peak_653_lociStitched	chr1(.):40722308-40724722	0.2503
2_MACS_peak_654_lociStitched	chr1(.):40838993-40858620	0.1919
1_MACS_peak_656_lociStitched	chr1(.):40942543-40943609	0.1237
1_MACS_peak_657_lociStitched	chr1(.):40996489-40998161	0.2336
1_MACS_peak_658_lociStitched	chr1(.):41131034-41132031	0.1732
1_MACS_peak_659_lociStitched	chr1(.):41156885-41158798	0.2937
2_MACS_peak_660_lociStitched	chr1(.):41173950-41177859	0.1762
2_MACS_peak_662_lociStitched	chr1(.):41228067-41230747	0.1357
1_MACS_peak_664_lociStitched	chr1(.):41274755-41275493	0.0994
1_MACS_peak_665_lociStitched	chr1(.):41444422-41447003	0.1752
2_MACS_peak_666_lociStitched	chr1(.):41706267-41711960	0.1314
1_MACS_peak_668_lociStitched	chr1(.):41826168-41827410	0.1731
1_MACS_peak_669_lociStitched	chr1(.):41969111-41970786	0.1403
1_MACS_peak_670_lociStitched	chr1(.):41981108-41983237	0.1708
2_MACS_peak_671_lociStitched	chr1(.):42085255-42089980	0.2123
3_MACS_peak_673_lociStitched	chr1(.):42127160-42140235	0.1717
1_MACS_peak_676_lociStitched	chr1(.):42163356-42167465	0.3164
2_MACS_peak_677_lociStitched	chr1(.):42186212-42195446	0.2486
1_MACS_peak_679_lociStitched	chr1(.):42216069-42218633	0.2844
2_MACS_peak_680_lociStitched	chr1(.):42265210-42270468	0.1941
4_MACS_peak_682_lociStitched	chr1(.):42333745-42348835	0.1512
2_MACS_peak_686_lociStitched	chr1(.):42356299-42364529	0.1563
1_MACS_peak_688_lociStitched	chr1(.):42383409-42386466	0.2103
1_MACS_peak_689_lociStitched	chr1(.):42416305-42417214	0.0883
1_MACS_peak_690_lociStitched	chr1(.):42500738-42501631	0.0856
1_MACS_peak_691_lociStitched	chr1(.):42799409-42801922	0.1986
2_MACS_peak_692_lociStitched	chr1(.):42921111-42929644	0.1661
2_MACS_peak_694_lociStitched	chr1(.):43123265-43127772	0.2214
1_MACS_peak_696_lociStitched	chr1(.):43146366-43149793	0.1913
1_MACS_peak_697_lociStitched	chr1(.):43231765-43233889	0.2423
1_MACS_peak_698_lociStitched	chr1(.):43281954-43283362	0.1604
1_MACS_peak_699_lociStitched	chr1(.):43311963-43313094	0.1693
3_MACS_peak_700_lociStitched	chr1(.):43389394-43402992	0.1492
1_MACS_peak_703_lociStitched	chr1(.):43422496-43425296	0.2241
1_MACS_peak_704_lociStitched	chr1(.):43432346-43433546	0.183
1_MACS_peak_705_lociStitched	chr1(.):43637100-43638573	0.2101
1_MACS_peak_706_lociStitched	chr1(.):43686384-43688088	0.1535
1_MACS_peak_707_lociStitched	chr1(.):43704698-43705968	0.2139
1_MACS_peak_708_lociStitched	chr1(.):43814161-43816162	0.2671
1_MACS_peak_709_lociStitched	chr1(.):43823495-43825743	0.2298
1_MACS_peak_710_lociStitched	chr1(.):43832252-43834746	0.1892
1_MACS_peak_711_lociStitched	chr1(.):43854448-43856484	0.2531
1_MACS_peak_712_lociStitched	chr1(.):43918392-43921111	0.1932
1_MACS_peak_713_lociStitched	chr1(.):43974804-43976450	0.1618
2_MACS_peak_714_lociStitched	chr1(.):44110902-44117555	0.1862
1_MACS_peak_716_lociStitched	chr1(.):44153814-44155040	0.1376
2_MACS_peak_717_lociStitched	chr1(.):44172112-44178495	0.1545
1_MACS_peak_719_lociStitched	chr1(.):44248735-44250158	0.1527
1_MACS_peak_720_lociStitched	chr1(.):44279387-44281229	0.1933
3_MACS_peak_721_lociStitched	chr1(.):44289874-44305788	0.2053
1_MACS_peak_724_lociStitched	chr1(.):44318950-44320011	0.1795
1_MACS_peak_725_lociStitched	chr1(.):44330638-44332594	0.2013
1_MACS_peak_726_lociStitched	chr1(.):44411496-44413532	0.3128
3_MACS_peak_727_lociStitched	chr1(.):44435291-44445865	0.1809
1_MACS_peak_730_lociStitched	chr1(.):44456483-44458512	0.1949
1_MACS_peak_731_lociStitched	chr1(.):44494955-44497700	0.1681
1_MACS_peak_732_lociStitched	chr1(.):44678570-44679903	0.2654
1_MACS_peak_733_lociStitched	chr1(.):44770960-44772878	0.1895
1_MACS_peak_734_lociStitched	chr1(.):44820294-44821403	0.2811
1_MACS_peak_735_lociStitched	chr1(.):45096524-45098990	0.1918
3_MACS_peak_736_lociStitched	chr1(.):45137432-45143225	0.1946
2_MACS_peak_739_lociStitched	chr1(.):45178121-45188387	0.172
1_MACS_peak_741_lociStitched	chr1(.):45195280-45198074	0.1719
1_MACS_peak_742_lociStitched	chr1(.):45204749-45206483	0.2347
1_MACS_peak_743_lociStitched	chr1(.):45240246-45242871	0.1874
1_MACS_peak_744_lociStitched	chr1(.):45265032-45266887	0.1746
3_MACS_peak_745_lociStitched	chr1(.):45274681-45286441	0.154
1_MACS_peak_748_lociStitched	chr1(.):45451357-45452811	0.2433
1_MACS_peak_749_lociStitched	chr1(.):45475986-45478852	0.2446
2_MACS_peak_750_lociStitched	chr1(.):45516557-45519471	0.1001
1_MACS_peak_752_lociStitched	chr1(.):45544249-45545605	0.1962
1_MACS_peak_753_lociStitched	chr1(.):45671585-45672268	0.1236
1_MACS_peak_754_lociStitched	chr1(.):45768587-45770619	0.2403
2_MACS_peak_755_lociStitched	chr1(.):45786422-45793219	0.1271
2_MACS_peak_757_lociStitched	chr1(.):45804568-45815857	0.1703
1_MACS_peak_759_lociStitched	chr1(.):45826287-45827277	0.1736
1_MACS_peak_760_lociStitched	chr1(.):45835985-45837107	0.2146
1_MACS_peak_761_lociStitched	chr1(.):45955692-45957855	0.2498
1_MACS_peak_762_lociStitched	chr1(.):45964765-45966761	0.2494
1_MACS_peak_763_lociStitched	chr1(.):45983905-45988355	0.1892
2_MACS_peak_764_lociStitched	chr1(.):46008876-46018805	0.1733
1_MACS_peak_766_lociStitched	chr1(.):46048631-46052916	0.2093
1_MACS_peak_767_lociStitched	chr1(.):46122098-46123480	0.2181
1_MACS_peak_768_lociStitched	chr1(.):46151083-46155187	0.2897
1_MACS_peak_769_lociStitched	chr1(.):46215211-46217419	0.1816
1_MACS_peak_770_lociStitched	chr1(.):46250822-46252364	0.1691
1_MACS_peak_771_lociStitched	chr1(.):46267937-46270246	0.1822
1_MACS_peak_772_lociStitched	chr1(.):46308552-46309763	0.187
1_MACS_peak_773_lociStitched	chr1(.):46336507-46338111	0.1471
1_MACS_peak_774_lociStitched	chr1(.):46390780-46392597	0.1818
1_MACS_peak_775_lociStitched	chr1(.):46506030-46510581	0.2222
2_MACS_peak_776_lociStitched	chr1(.):46527713-46531850	0.1254
1_MACS_peak_778_lociStitched	chr1(.):46580254-46581556	0.2039
1_MACS_peak_779_lociStitched	chr1(.):46596618-46601420	0.225
1_MACS_peak_780_lociStitched	chr1(.):46624425-46626928	0.1793
1_MACS_peak_781_lociStitched	chr1(.):46663302-46664888	0.1469
1_MACS_peak_782_lociStitched	chr1(.):46712141-46714786	0.2451
1_MACS_peak_783_lociStitched	chr1(.):46767101-46771330	0.2016
3_MACS_peak_784_lociStitched	chr1(.):46790096-46807487	0.1691
2_MACS_peak_787_lociStitched	chr1(.):46859346-46866711	0.1648
1_MACS_peak_789_lociStitched	chr1(.):47069140-47070382	0.2303
1_MACS_peak_790_lociStitched	chr1(.):47081565-47083132	0.1479
1_MACS_peak_791_lociStitched	chr1(.):47125296-47126383	0.2562
2_MACS_peak_792_lociStitched	chr1(.):47133019-47142421	0.151
1_MACS_peak_794_lociStitched	chr1(.):47154155-47156347	0.1674
1_MACS_peak_795_lociStitched	chr1(.):47183708-47185197	0.2523
1_MACS_peak_796_lociStitched	chr1(.):47269707-47270721	0.1221
1_MACS_peak_797_lociStitched	chr1(.):47754343-47755942	0.0951
1_MACS_peak_798_lociStitched	chr1(.):47778638-47780989	0.2268
1_MACS_peak_799_lociStitched	chr1(.):47798179-47801011	0.1644
1_MACS_peak_800_lociStitched	chr1(.):47902044-47904113	0.1937
1_MACS_peak_801_lociStitched	chr1(.):48449652-48450754	0.202
1_MACS_peak_802_lociStitched	chr1(.):48491450-48492970	0.1047
1_MACS_peak_803_lociStitched	chr1(.):48559244-48560237	0.1414
1_MACS_peak_804_lociStitched	chr1(.):48937311-48938137	0.1238
3_MACS_peak_805_lociStitched	chr1(.):49253383-49260429	0.1609
1_MACS_peak_808_lociStitched	chr1(.):49388738-49389505	0.079
1_MACS_peak_809_lociStitched	chr1(.):49412804-49414887	0.1525
2_MACS_peak_810_lociStitched	chr1(.):49442406-49446757	0.1661
1_MACS_peak_812_lociStitched	chr1(.):49862345-49863360	0.2098
1_MACS_peak_813_lociStitched	chr1(.):49913518-49914488	0.214
1_MACS_peak_814_lociStitched	chr1(.):50465421-50466121	0.0891
1_MACS_peak_815_lociStitched	chr1(.):50798620-50799666	0.1376
1_MACS_peak_816_lociStitched	chr1(.):50956204-50957212	0.1371
1_MACS_peak_817_lociStitched	chr1(.):51190063-51191162	0.0902
1_MACS_peak_818_lociStitched	chr1(.):51442491-51445056	0.0727
1_MACS_peak_819_lociStitched	chr1(.):51565640-51567037	0.1708
1_MACS_peak_820_lociStitched	chr1(.):51668482-51670476	0.2037
1_MACS_peak_821_lociStitched	chr1(.):51680050-51681396	0.1511
1_MACS_peak_822_lociStitched	chr1(.):51699234-51703299	0.2618
1_MACS_peak_823_lociStitched	chr1(.):51762438-51763306	0.1839
1_MACS_peak_824_lociStitched	chr1(.):51796818-51797678	0.0864
1_MACS_peak_825_lociStitched	chr1(.):51966384-51968000	0.1557
2_MACS_peak_826_lociStitched	chr1(.):51980071-51985335	0.1712
1_MACS_peak_828_lociStitched	chr1(.):52014452-52015211	0.0707
2_MACS_peak_829_lociStitched	chr1(.):52033889-52045152	0.187
1_MACS_peak_831_lociStitched	chr1(.):52082659-52083606	0.1842
1_MACS_peak_832_lociStitched	chr1(.):52143489-52145350	0.1766
2_MACS_peak_833_lociStitched	chr1(.):52191417-52197861	0.1803
1_MACS_peak_835_lociStitched	chr1(.):52241346-52243351	0.1563
1_MACS_peak_836_lociStitched	chr1(.):52257563-52259959	0.2156
3_MACS_peak_837_lociStitched	chr1(.):52328313-52345730	0.1794
1_MACS_peak_840_lociStitched	chr1(.):52372463-52373557	0.1669
3_MACS_peak_841_lociStitched	chr1(.):52418160-52430449	0.1955
1_MACS_peak_844_lociStitched	chr1(.):52455783-52456780	0.1506
1_MACS_peak_845_lociStitched	chr1(.):52497490-52500089	0.2236
1_MACS_peak_846_lociStitched	chr1(.):52520008-52523217	0.2576
1_MACS_peak_847_lociStitched	chr1(.):52607347-52608880	0.1508
2_MACS_peak_848_lociStitched	chr1(.):52830408-52834896	0.2339
1_MACS_peak_850_lociStitched	chr1(.):52868293-52871457	0.2653
1_MACS_peak_851_lociStitched	chr1(.):53017050-53019894	0.183
1_MACS_peak_852_lociStitched	chr1(.):53101029-53104377	0.2445
2_MACS_peak_853_lociStitched	chr1(.):53163012-53170018	0.1986
1_MACS_peak_855_lociStitched	chr1(.):53191694-53192903	0.202
1_MACS_peak_856_lociStitched	chr1(.):53308151-53309898	0.1428
1_MACS_peak_857_lociStitched	chr1(.):53392928-53393765	0.1732
1_MACS_peak_858_lociStitched	chr1(.):53479911-53481415	0.2588
1_MACS_peak_859_lociStitched	chr1(.):53661831-53663442	0.2004
1_MACS_peak_860_lociStitched	chr1(.):53685332-53687098	0.2009
2_MACS_peak_861_lociStitched	chr1(.):53703209-53712124	0.1648
1_MACS_peak_863_lociStitched	chr1(.):53724531-53728257	0.1925
1_MACS_peak_864_lociStitched	chr1(.):53758315-53759248	0.1195
2_MACS_peak_865_lociStitched	chr1(.):53790773-53794584	0.2
1_MACS_peak_867_lociStitched	chr1(.):53833105-53834470	0.1459
1_MACS_peak_868_lociStitched	chr1(.):54065475-54067348	0.1853
1_MACS_peak_869_lociStitched	chr1(.):54144590-54145781	0.1431
2_MACS_peak_870_lociStitched	chr1(.):54199605-54205531	0.1743
1_MACS_peak_872_lociStitched	chr1(.):54231638-54233483	0.2198
1_MACS_peak_873_lociStitched	chr1(.):54302665-54304729	0.2034
1_MACS_peak_874_lociStitched	chr1(.):54354308-54356479	0.1806
1_MACS_peak_875_lociStitched	chr1(.):54410521-54412642	0.1823
2_MACS_peak_876_lociStitched	chr1(.):54512433-54520137	0.1754
1_MACS_peak_878_lociStitched	chr1(.):54664812-54667058	0.1839
1_MACS_peak_879_lociStitched	chr1(.):54841301-54844200	0.2964
1_MACS_peak_880_lociStitched	chr1(.):54871339-54875953	0.1434
1_MACS_peak_881_lociStitched	chr1(.):54953549-54955592	0.1868
1_MACS_peak_882_lociStitched	chr1(.):55181103-55182412	0.2899
1_MACS_peak_883_lociStitched	chr1(.):55229380-55231128	0.2416
1_MACS_peak_884_lociStitched	chr1(.):55266217-55267997	0.1568
1_MACS_peak_885_lociStitched	chr1(.):55352370-55353588	0.1722
1_MACS_peak_886_lociStitched	chr1(.):55621183-55623545	0.1744
1_MACS_peak_887_lociStitched	chr1(.):55680397-55681937	0.1539
1_MACS_peak_888_lociStitched	chr1(.):55828024-55829480	0.1415
1_MACS_peak_889_lociStitched	chr1(.):56001816-56002856	0.1221
1_MACS_peak_890_lociStitched	chr1(.):56106264-56107608	0.1449
1_MACS_peak_891_lociStitched	chr1(.):56281515-56282832	0.1762
1_MACS_peak_892_lociStitched	chr1(.):57044527-57045544	0.1121
1_MACS_peak_893_lociStitched	chr1(.):57698923-57699920	0.1143
1_MACS_peak_894_lociStitched	chr1(.):58420533-58421572	0.1923
1_MACS_peak_895_lociStitched	chr1(.):58452055-58453522	0.1455
1_MACS_peak_896_lociStitched	chr1(.):58983644-58984291	0.1218
1_MACS_peak_897_lociStitched	chr1(.):59010925-59012861	0.1623
1_MACS_peak_898_lociStitched	chr1(.):59164499-59166397	0.1677
3_MACS_peak_899_lociStitched	chr1(.):59189897-59198127	0.1101
1_MACS_peak_902_lociStitched	chr1(.):59238397-59240214	0.2221
1_MACS_peak_903_lociStitched	chr1(.):59247532-59251861	0.242
1_MACS_peak_904_lociStitched	chr1(.):59270917-59272968	0.1847
1_MACS_peak_905_lociStitched	chr1(.):59280562-59282867	0.2215
2_MACS_peak_906_lociStitched	chr1(.):59319870-59324442	0.2095
1_MACS_peak_908_lociStitched	chr1(.):59339833-59341498	0.2037
1_MACS_peak_909_lociStitched	chr1(.):59348519-59350094	0.1274
1_MACS_peak_910_lociStitched	chr1(.):59368389-59371154	0.2377
1_MACS_peak_911_lociStitched	chr1(.):59387864-59388535	0.1581
1_MACS_peak_912_lociStitched	chr1(.):59432771-59435405	0.2132
4_MACS_peak_913_lociStitched	chr1(.):59470736-59487124	0.1788
1_MACS_peak_917_lociStitched	chr1(.):59536729-59537812	0.1864
2_MACS_peak_918_lociStitched	chr1(.):59612158-59617406	0.1455
1_MACS_peak_920_lociStitched	chr1(.):59761264-59763476	0.2949
