REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06.bam	38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
3_MACS_peak_10511_lociStitched	chr18	43753012	43773806	3	5504	8648.2246	2522.3122000000003
3_MACS_peak_7243_lociStitched	chr15	38402407	38423163	3	4663	5878.099200000001	2777.1528
4_MACS_peak_22049_lociStitched	chr8	19519563	19540308	4	9597	12214.655999999999	3277.71
3_MACS_peak_12709_lociStitched	chr2	109383460	109404177	3	4706	5962.3526	2914.8819
4_MACS_peak_11075_lociStitched	chr19	12991287	13011978	4	7399	9652.3515	3405.7386
3_MACS_peak_3272_lociStitched	chr10	104401258	104421929	3	9741	19374.9283	3266.018
4_MACS_peak_15320_lociStitched	chr22	50962528	50983193	4	8863	19689.612	3093.5505
3_MACS_peak_4100_lociStitched	chr11	65336334	65356974	3	11343	20326.272	3702.8160000000003
3_MACS_peak_12929_lociStitched	chr2	134777507	134798137	3	6148	7820.833	3185.2720000000004
3_MACS_peak_642_lociStitched	chr1	43814122	43834745	3	6433	11740.6739	3159.4436
3_MACS_peak_11115_lociStitched	chr19	14182523	14203126	3	6732	6605.3218	2264.2697
3_MACS_peak_18613_lociStitched	chr5	118658033	118678629	3	12440	15873.337200000002	3828.7964
5_MACS_peak_23532_lociStitched	chr9	112904370	112924944	5	15380	16636.1364	3876.1416000000004
4_MACS_peak_11714_lociStitched	chr19	54880572	54901066	4	8633	8617.726999999999	2424.4402
3_MACS_peak_14532_lociStitched	chr21	34766014	34786446	3	5984	9396.6768	3465.2672000000002
2_MACS_peak_1401_lociStitched	chr1	154374302	154394727	2	15974	38768.6925	5545.387500000001
3_MACS_peak_219_lociStitched	chr1	17221233	17241655	3	8952	79635.589	5552.7418
3_MACS_peak_23804_lociStitched	chr9	134594912	134615330	3	7258	12138.501	3093.3269999999998
3_MACS_peak_19465_lociStitched	chr6	26215732	26236125	3	7215	9792.7186	2885.6094999999996
4_MACS_peak_14568_lociStitched	chr21	37431654	37452026	4	6303	10882.7224	3846.2336
4_MACS_peak_1759_lociStitched	chr1	183865321	183885659	4	11568	19056.706000000002	4427.5826
3_MACS_peak_551_lociStitched	chr1	39662038	39682316	3	6032	6588.3222000000005	2926.1154
4_MACS_peak_14284_lociStitched	chr20	52258477	52278746	4	11267	12341.7941	2596.4588999999996
5_MACS_peak_20934_lociStitched	chr7	38388102	38408263	5	10523	10024.0492	3461.6436999999996
4_MACS_peak_13439_lociStitched	chr2	216764644	216784753	4	9012	9803.137499999999	3012.3282
3_MACS_peak_1944_lociStitched	chr1	205197202	205217297	3	8410	9362.2605	4250.0925
3_MACS_peak_14827_lociStitched	chr22	23189934	23210010	3	13285	20891.0856	2015.6304
3_MACS_peak_1481_lociStitched	chr1	156456494	156476550	3	19861	41473.8024	5738.0216
3_MACS_peak_15069_lociStitched	chr22	38638304	38658287	3	7942	14355.7872	2877.5519999999997
4_MACS_peak_11592_lociStitched	chr19	47728490	47748472	4	12084	21286.8246	3460.8824
3_MACS_peak_11906_lociStitched	chr2	13681490	13701462	3	9510	10543.2188	2582.3795999999998
3_MACS_peak_2025_lociStitched	chr1	209924076	209944018	3	10092	16003.455	4825.964
4_MACS_peak_9082_lociStitched	chr17	7136719	7156659	4	9859	19453.464	3060.79
5_MACS_peak_13572_lociStitched	chr2	232526193	232546109	5	6885	7452.5671999999995	1525.5656000000001
4_MACS_peak_1793_lociStitched	chr1	186730026	186749926	4	8449	9104.25	3788.9600000000005
4_MACS_peak_10241_lociStitched	chr17	80655953	80675848	4	5270	9163.637	2502.7909999999997
3_MACS_peak_8064_lociStitched	chr16	2254761	2274645	3	5165	9520.4592	2976.6348
4_MACS_peak_3051_lociStitched	chr10	81946414	81966293	4	12291	19459.5531	3510.6314
5_MACS_peak_4095_lociStitched	chr11	65306901	65326747	5	7616	8317.4586	2986.823
4_MACS_peak_5600_lociStitched	chr12	92931106	92950934	4	9973	13284.76	2853.2492
2_MACS_peak_14616_lociStitched	chr21	41324608	41344422	2	16772	43190.5572	5452.8128
3_MACS_peak_2192_lociStitched	chr1	226297088	226316871	3	10007	34147.4363	4593.6125999999995
4_MACS_peak_13330_lociStitched	chr2	202040211	202059992	4	9083	8594.8445	3430.0254
4_MACS_peak_6841_lociStitched	chr14	77487844	77507615	4	11274	17434.0678	1779.3899999999999
3_MACS_peak_17309_lociStitched	chr4	74454240	74473984	3	8255	13307.456	2535.1295999999998
3_MACS_peak_13021_lociStitched	chr2	157188112	157207822	3	8772	29117.583000000002	2400.678
2_MACS_peak_7788_lociStitched	chr15	81576250	81595943	2	13285	20106.553	3940.5693
3_MACS_peak_14084_lociStitched	chr20	35994077	36013765	3	5095	5664.2376	2573.2216000000003
3_MACS_peak_4171_lociStitched	chr11	67158296	67177940	3	6578	12059.4516	2915.1696
3_MACS_peak_1822_lociStitched	chr1	193073070	193092706	3	6591	11243.5736	3624.8055999999997
3_MACS_peak_7559_lociStitched	chr15	65578130	65597755	3	5479	15115.175	3141.9624999999996
4_MACS_peak_16103_lociStitched	chr3	111791421	111811040	4	8644	10337.251100000001	3188.0875
3_MACS_peak_21183_lociStitched	chr7	74057169	74076765	3	10866	18751.4124	2688.5712
2_MACS_peak_421_lociStitched	chr1	31213988	31233546	2	19386	47991.4204	4318.4064
4_MACS_peak_19562_lociStitched	chr6	30639923	30659402	4	9599	12306.8322	3198.4518000000003
3_MACS_peak_8329_lociStitched	chr16	23344085	23363557	3	10745	49990.465599999996	3545.8512
3_MACS_peak_12328_lociStitched	chr2	64862835	64882305	3	9318	16892.172000000002	3017.85
3_MACS_peak_14643_lociStitched	chr21	43638575	43658036	3	12334	40031.277	4279.4739
3_MACS_peak_3034_lociStitched	chr10	81001228	81020673	3	15490	29990.0235	3354.2625
4_MACS_peak_14989_lociStitched	chr22	35758514	35777956	4	6095	5848.153600000001	2511.9064000000003
2_MACS_peak_19205_lociStitched	chr6	381450	400870	2	12895	16355.524	3334.4139999999998
3_MACS_peak_23335_lociStitched	chr9	93670958	93690368	3	13590	25927.878	3245.352
3_MACS_peak_4835_lociStitched	chr12	6308660	6328037	3	5580	7725.6099	2199.2895
4_MACS_peak_14188_lociStitched	chr20	45172394	45191723	4	13228	17384.5026	3318.7893
3_MACS_peak_18588_lociStitched	chr5	112580372	112599699	3	6253	7158.7208	2891.3192000000004
4_MACS_peak_9199_lociStitched	chr17	17725465	17744790	4	8648	17494.9225	2894.8849999999998
4_MACS_peak_12885_lociStitched	chr2	129127799	129147116	4	9384	15078.850199999999	2520.8685
3_MACS_peak_4265_lociStitched	chr11	72850524	72869839	3	18835	63237.31	3805.0550000000003
3_MACS_peak_24617_lociStitched	chrX	153267112	153286360	3	6994	9760.6608	1726.5456000000001
4_MACS_peak_5752_lociStitched	chr12	109161793	109181012	4	11654	26003.307	3372.9345
3_MACS_peak_9972_lociStitched	chr17	70582791	70602008	3	13412	21703.679799999998	3434.0778999999998
5_MACS_peak_4277_lociStitched	chr11	73069961	73089145	5	9106	10988.5952	3134.6656
3_MACS_peak_8851_lociStitched	chr16	84132624	84151795	3	8427	15821.8263	1320.8819
3_MACS_peak_2950_lociStitched	chr10	74078099	74097222	3	10786	35224.566	3275.7699000000002
5_MACS_peak_589_lociStitched	chr1	40839324	40858441	5	11310	14240.2533	3274.7421
4_MACS_peak_11360_lociStitched	chr19	36230828	36249878	4	8874	10807.065	3074.6699999999996
4_MACS_peak_5969_lociStitched	chr12	127969938	127988972	4	5177	4773.7272	1235.3066
3_MACS_peak_9300_lociStitched	chr17	27037508	27056533	3	8753	20257.82	3333.18
3_MACS_peak_9211_lociStitched	chr17	18217109	18236105	3	7537	20055.9768	3278.7096
3_MACS_peak_4017_lociStitched	chr11	62520668	62539632	3	5136	6569.129599999999	3075.9608000000003
3_MACS_peak_8863_lociStitched	chr16	85044340	85063293	3	5261	5464.1499	1393.0455
3_MACS_peak_9267_lociStitched	chr17	20936780	20955669	3	7591	13318.633899999999	2580.2374
3_MACS_peak_6421_lociStitched	chr13	114427486	114446368	3	6223	10101.87	2768.1012
3_MACS_peak_1461_lociStitched	chr1	155972270	155991127	3	5740	7899.1973	3865.685
3_MACS_peak_5252_lociStitched	chr12	50082921	50101771	3	3985	5108.35	2128.165
4_MACS_peak_13779_lociStitched	chr20	5573686	5592531	4	10540	11708.3985	3203.65
3_MACS_peak_18124_lociStitched	chr5	32570842	32589668	3	15116	32446.611	3388.68
3_MACS_peak_19721_lociStitched	chr6	37121702	37140496	3	9601	18156.8834	2625.5218
3_MACS_peak_12985_lociStitched	chr2	150733677	150752410	3	6018	5730.4247000000005	2307.9056
4_MACS_peak_10771_lociStitched	chr19	1258577	1277309	4	9513	23396.268000000004	4169.7432
3_MACS_peak_9445_lociStitched	chr17	34947549	34966248	3	5036	7073.831700000001	2984.3604
4_MACS_peak_12505_lociStitched	chr2	85152349	85171007	4	8184	10282.4238	2895.7216000000003
3_MACS_peak_19471_lociStitched	chr6	26304716	26323310	3	4705	4261.7447999999995	2400.4854
4_MACS_peak_9038_lociStitched	chr17	4692611	4711200	4	6804	8327.872	2169.3363
5_MACS_peak_4934_lociStitched	chr12	11901821	11920401	5	11939	16237.062	3288.66
5_MACS_peak_14277_lociStitched	chr20	52195152	52213706	5	17779	15512.999399999999	2781.2446
4_MACS_peak_10793_lociStitched	chr19	1847158	1865641	4	10702	28844.5698	3618.9714
4_MACS_peak_20989_lociStitched	chr7	44661805	44680287	4	14252	29373.4426	3319.3672
3_MACS_peak_6567_lociStitched	chr14	35008175	35026622	3	5001	16978.6188	1553.2374
3_MACS_peak_19299_lociStitched	chr6	7959750	7978181	3	10274	21061.1037	2753.5914000000002
3_MACS_peak_5378_lociStitched	chr12	57022259	57040687	3	7700	11845.5184	3414.7084
3_MACS_peak_1730_lociStitched	chr1	181057001	181075417	3	6379	11180.3536	3813.9536000000003
3_MACS_peak_10987_lociStitched	chr19	10329576	10347981	3	9684	18570.644999999997	3025.7819999999997
4_MACS_peak_8553_lociStitched	chr16	50714347	50732744	4	10188	11003.2457	2950.8788
4_MACS_peak_5210_lociStitched	chr12	48200430	48218787	4	14057	23730.0939	3440.1018000000004
3_MACS_peak_5475_lociStitched	chr12	68751982	68770291	3	9994	19427.6799	3185.7659999999996
3_MACS_peak_14562_lociStitched	chr21	36589394	36607694	3	5758	8425.32	4578.66
3_MACS_peak_23181_lociStitched	chr9	67292413	67310713	3	6617	8028.21	3019.5
4_MACS_peak_15135_lociStitched	chr22	39910944	39929242	4	8873	21225.68	3707.1748000000002
3_MACS_peak_2663_lociStitched	chr10	30782474	30800759	3	4161	4123.2675	2274.654
3_MACS_peak_2583_lociStitched	chr10	21805840	21824096	3	6038	7786.184	2084.8352
3_MACS_peak_6902_lociStitched	chr14	91783226	91801479	3	6637	7675.3865	1637.2941
4_MACS_peak_12537_lociStitched	chr2	86290394	86308646	4	9614	11562.642	2757.8772000000004
3_MACS_peak_7935_lociStitched	chr15	93346275	93364509	3	8996	21541.6476	2986.7292
4_MACS_peak_15692_lociStitched	chr3	46529585	46547815	4	9084	12301.604	2628.766
4_MACS_peak_15684_lociStitched	chr3	46421239	46439448	4	13646	12400.329000000002	3148.3361
3_MACS_peak_20627_lociStitched	chr7	2271444	2289651	3	5534	7656.0435	2325.0339000000004
2_MACS_peak_3763_lociStitched	chr11	22685073	22703238	2	17984	34422.675	2633.9249999999997
3_MACS_peak_4199_lociStitched	chr11	67760492	67778652	3	9819	19427.568000000003	3326.912
3_MACS_peak_18849_lociStitched	chr5	142592493	142610643	3	6224	8955.210000000001	2635.38
3_MACS_peak_13403_lociStitched	chr2	207996923	208015065	3	7091	9147.196399999999	2697.7154
3_MACS_peak_14375_lociStitched	chr20	61272936	61291069	3	12590	35359.35	2915.7864
3_MACS_peak_7701_lociStitched	chr15	75352851	75370971	3	11124	15668.364	3107.5800000000004
3_MACS_peak_10230_lociStitched	chr17	80405894	80424007	3	8032	23157.4705	3579.1288
4_MACS_peak_16965_lociStitched	chr4	6168594	6186702	4	7910	6915.4452	2678.1732
3_MACS_peak_23214_lociStitched	chr9	71251199	71269305	3	9139	9270.272	2835.3995999999997
3_MACS_peak_1316_lociStitched	chr1	150121182	150139254	3	9423	16982.2584	4037.2848
3_MACS_peak_8936_lociStitched	chr16	89929867	89947928	3	4398	6785.517699999999	1504.4813
3_MACS_peak_19705_lociStitched	chr6	36633965	36652015	3	10055	20141.995	2888.0
4_MACS_peak_9120_lociStitched	chr17	8076351	8094400	4	9047	14807.3996	3169.4044
5_MACS_peak_8408_lociStitched	chr16	29815576	29833568	5	11094	21117.2104	3494.0464
3_MACS_peak_2451_lociStitched	chr10	5930419	5948395	3	8350	12047.5152	2942.6712
4_MACS_peak_22354_lociStitched	chr8	61812059	61830013	4	8671	8036.2104	2386.0865999999996
3_MACS_peak_19625_lociStitched	chr6	32805254	32823190	3	7537	12793.748800000001	2824.92
4_MACS_peak_2752_lociStitched	chr10	45913653	45931582	4	10632	27555.0801	2723.4151
5_MACS_peak_8228_lociStitched	chr16	14486560	14504481	5	11135	33793.6297	2899.6178
3_MACS_peak_8548_lociStitched	chr16	50299087	50317008	3	7227	11523.203	2689.9421
2_MACS_peak_7470_lociStitched	chr15	56648212	56666128	2	11416	24944.4468	2785.938
3_MACS_peak_22012_lociStitched	chr8	12441615	12459521	3	8911	16604.2338	4628.701
3_MACS_peak_1570_lociStitched	chr1	161493322	161511218	3	6116	9234.336000000001	3455.7176
3_MACS_peak_19340_lociStitched	chr6	12044309	12062204	3	6841	10520.4705	2861.4105
2_MACS_peak_9523_lociStitched	chr17	38466242	38484135	2	17391	38251.655399999996	3607.2288
4_MACS_peak_18923_lociStitched	chr5	150520148	150538035	4	11721	15522.338600000001	3171.3651000000004
1_MACS_peak_17165_lociStitched	chr4	40191338	40209204	1	17867	35794.530999999995	4221.7358
5_MACS_peak_22874_lociStitched	chr8	145687060	145704919	5	7064	6461.3862	2698.4949
3_MACS_peak_7610_lociStitched	chr15	69744041	69761868	3	5850	7902.7091	2909.3664000000003
3_MACS_peak_11491_lociStitched	chr19	42771758	42789573	3	8532	12069.6625	2852.1814999999997
3_MACS_peak_1383_lociStitched	chr1	153747260	153765063	3	7180	13263.235	3813.4026
4_MACS_peak_7887_lociStitched	chr15	90574096	90591839	4	11315	17421.8517	2932.9179
4_MACS_peak_3999_lociStitched	chr11	62308101	62325832	4	12269	16500.4686	3333.428
3_MACS_peak_740_lociStitched	chr1	52327943	52345673	3	6939	13063.464	2748.15
3_MACS_peak_2392_lociStitched	chr1	249151361	249169050	3	7009	11400.5605	3790.7527
4_MACS_peak_1932_lociStitched	chr1	204474577	204492246	4	11750	30904.8479	4410.1824
2_MACS_peak_14661_lociStitched	chr21	44580728	44598385	2	10992	32720.1867	4391.2959
3_MACS_peak_15312_lociStitched	chr22	50764834	50782477	3	5440	7994.0433	2125.9815
4_MACS_peak_10492_lociStitched	chr18	42288953	42306582	4	7563	7130.9305	2691.9483
3_MACS_peak_2919_lociStitched	chr10	72252233	72269854	3	7643	11663.3399	2912.7513
4_MACS_peak_24194_lociStitched	chrX	49011936	49029541	4	7190	13638.5935	1524.5929999999998
3_MACS_peak_4796_lociStitched	chr12	1905066	1922663	3	4371	5435.7133	2401.9905000000003
2_MACS_peak_14123_lociStitched	chr20	40709878	40727455	2	12782	42378.147	2575.0305
3_MACS_peak_561_lociStitched	chr1	40030507	40048067	3	9660	12550.132	3037.8799999999997
3_MACS_peak_23995_lociStitched	chrX	13670748	13688297	3	4788	5585.8467	1303.8907000000002
3_MACS_peak_4208_lociStitched	chr11	68032987	68050526	3	7233	11454.7209	2713.2833
3_MACS_peak_7112_lociStitched	chr15	23609481	23627009	3	4204	3610.7679999999996	1942.1024
2_MACS_peak_5743_lociStitched	chr12	108952797	108970322	2	14813	37925.8525	3766.1225
4_MACS_peak_14324_lociStitched	chr20	55958121	55975626	4	11324	26432.55	2977.6005
2_MACS_peak_14890_lociStitched	chr22	26974927	26992414	2	10152	18114.7833	2976.2873999999997
4_MACS_peak_15155_lociStitched	chr22	41031635	41049118	4	7515	11953.1271	2778.0487000000003
3_MACS_peak_7772_lociStitched	chr15	80309471	80326948	3	5731	7502.8761	2322.6933
3_MACS_peak_280_lociStitched	chr1	23937205	23954652	3	7882	8508.9019	2887.4785
3_MACS_peak_1679_lociStitched	chr1	174178091	174195525	3	4412	4497.972	3363.0186
4_MACS_peak_12702_lociStitched	chr2	109221112	109238527	4	8500	10126.8225	2667.978
4_MACS_peak_14863_lociStitched	chr22	24536568	24553965	4	8849	7599.0096	2943.5724
3_MACS_peak_14206_lociStitched	chr20	46114737	46132120	3	7249	9757.0779	2379.7327
4_MACS_peak_12004_lociStitched	chr2	27293375	27310739	4	8784	13582.1208	3125.52
3_MACS_peak_15801_lociStitched	chr3	52000789	52018144	3	5782	5928.468	2516.475
4_MACS_peak_8561_lociStitched	chr16	53086150	53103495	4	7065	8252.751	2513.2905
3_MACS_peak_168_lociStitched	chr1	14237367	14254707	3	6500	7837.68	1893.528
3_MACS_peak_12325_lociStitched	chr2	64827780	64845119	3	4489	5409.768	2184.714
3_MACS_peak_20015_lociStitched	chr6	86379042	86396369	3	4830	7204.5666	2798.3105
3_MACS_peak_3623_lociStitched	chr11	6624050	6641376	3	5835	8344.2016	3021.6544
3_MACS_peak_14068_lociStitched	chr20	35455341	35472648	3	5646	5486.319	2429.9028
2_MACS_peak_1814_lociStitched	chr1	192498542	192515841	2	13384	24722.0009	3681.2272
3_MACS_peak_15304_lociStitched	chr22	50623437	50640728	3	8912	16569.9653	2249.5591
3_MACS_peak_23710_lociStitched	chr9	130532354	130549623	3	9230	14678.65	2562.7196
3_MACS_peak_14353_lociStitched	chr20	58675265	58692499	3	6854	8725.5742	1921.5910000000001
3_MACS_peak_11801_lociStitched	chr19	59054683	59071913	3	7080	15544.906	2515.58
4_MACS_peak_3952_lociStitched	chr11	59317098	59334322	4	6865	7687.071199999999	2990.0864
3_MACS_peak_10813_lociStitched	chr19	2254727	2271936	3	9796	22564.4408	3920.2102
3_MACS_peak_4359_lociStitched	chr11	82666447	82683631	3	7341	12686.947199999999	2324.9952
3_MACS_peak_3151_lociStitched	chr10	94868832	94886005	3	8561	13540.9105	2582.8192
3_MACS_peak_15037_lociStitched	chr22	37611215	37628371	3	13198	25924.431600000004	3455.2183999999997
3_MACS_peak_17168_lociStitched	chr4	40302597	40319753	3	10931	13735.0936	2961.1256
2_MACS_peak_3340_lociStitched	chr10	112168995	112186142	2	15504	21505.7674	3143.0451
4_MACS_peak_23112_lociStitched	chr9	36135765	36152911	4	8204	10570.509	3014.2668000000003
5_MACS_peak_9563_lociStitched	chr17	40329910	40347045	5	9352	11535.282000000001	2714.184
3_MACS_peak_9757_lociStitched	chr17	49021033	49038145	3	5715	7773.9816	2607.8688
3_MACS_peak_17381_lociStitched	chr4	82424875	82441986	3	7607	8998.6749	2407.5177
3_MACS_peak_14257_lociStitched	chr20	50015694	50032796	3	9853	17556.9132	2437.035
4_MACS_peak_15487_lociStitched	chr3	20080504	20097595	4	9983	12093.5916	2662.7778
3_MACS_peak_6614_lociStitched	chr14	50318722	50335805	3	5763	4938.6953	1525.5119
3_MACS_peak_19496_lociStitched	chr6	27098697	27115772	3	8503	12324.735	3198.1475
4_MACS_peak_9240_lociStitched	chr17	19204458	19221496	4	9994	16595.012	2601.7026
4_MACS_peak_19648_lociStitched	chr6	33377302	33394312	4	6338	9648.072	2594.025
3_MACS_peak_24630_lociStitched	chrX	153656649	153673635	3	3997	5007.4728000000005	1282.443
3_MACS_peak_10933_lociStitched	chr19	7182247	7199232	3	6278	9825.8225	3128.637
4_MACS_peak_18022_lociStitched	chr5	6392807	6409768	4	8029	11150.161399999999	2489.8748
3_MACS_peak_20997_lociStitched	chr7	45025167	45042121	3	9050	14287.1358	2902.5247999999997
3_MACS_peak_18468_lociStitched	chr5	88113311	88130261	3	14745	15043.125	2973.03
2_MACS_peak_276_lociStitched	chr1	23850312	23867218	2	10065	28305.715799999998	3012.6492
3_MACS_peak_23752_lociStitched	chr9	131782930	131799832	3	5314	6476.846399999999	2428.8174
4_MACS_peak_9259_lociStitched	chr17	20204821	20221701	4	10159	17045.424	2337.88
4_MACS_peak_22138_lociStitched	chr8	27934604	27951478	4	9698	10411.258	3066.0058
2_MACS_peak_10808_lociStitched	chr19	2081450	2098310	2	15002	67310.178	5226.6
3_MACS_peak_700_lociStitched	chr1	46790395	46807243	3	6520	11542.5648	2453.0688
4_MACS_peak_20438_lociStitched	chr6	143162958	143179778	4	11991	16184.204000000002	1354.01
3_MACS_peak_24614_lociStitched	chrX	153235599	153252404	3	8178	19873.593	1341.039
4_MACS_peak_18242_lociStitched	chr5	55436906	55453690	4	15320	22394.891200000002	2910.3456
4_MACS_peak_11159_lociStitched	chr19	16544729	16561491	4	9217	17476.0612	2608.1672
4_MACS_peak_4962_lociStitched	chr12	12950163	12966903	4	6322	7060.932	2494.2599999999998
4_MACS_peak_23724_lociStitched	chr9	130828821	130845558	4	10463	13274.1147	3164.9667
3_MACS_peak_16769_lociStitched	chr3	186703189	186719908	3	12479	27618.1161	4097.8269
3_MACS_peak_9079_lociStitched	chr17	7107798	7124515	3	4580	4919.8131	2166.5232
3_MACS_peak_319_lociStitched	chr1	25558201	25574911	3	5749	10111.221	2818.977
4_MACS_peak_8070_lociStitched	chr16	2509303	2526013	4	5464	6308.025	1943.373
2_MACS_peak_13152_lociStitched	chr2	175457668	175474332	2	8310	15782.474400000001	2456.2736
2_MACS_peak_18532_lociStitched	chr5	100224351	100240988	2	8188	8531.4536	2287.5875
3_MACS_peak_5737_lociStitched	chr12	108064030	108080664	3	5791	7744.7904	2445.198
3_MACS_peak_18080_lociStitched	chr5	15431885	15448511	3	8675	8090.2116	2349.2538
3_MACS_peak_11724_lociStitched	chr19	55468989	55485589	3	6977	9704.36	1754.6200000000001
3_MACS_peak_12138_lociStitched	chr2	42344435	42361020	3	11334	15641.3135	2744.8175
3_MACS_peak_6463_lociStitched	chr14	20922150	20938732	3	6014	11572.5778	1396.2043999999999
