#04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06_ROSE/04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06_peaks_8KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X04_0EWQ_0229Kronos_MM1S.KB.1hr.2_H3K18Ac_hs.dm_i06.bam
#Using cutoff of 13913.4996 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X04_0EWQ_0229Kronos_MM1S.KB.1hr.2_H3K18Ac_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	isSuperStretch
2_MACS_peak_7470_lociStitched	chr15	56648212	56666128	2	11416	24944.4468	2785.938	260	1
3_MACS_peak_6296_lociStitched	chr13	78689103	78712596	3	11743	22515.6912	3317.2116	261	1
4_MACS_peak_9074_lociStitched	chr17	6915048	6940140	4	10457	32009.8644	3708.5976	262	1
4_MACS_peak_3999_lociStitched	chr11	62308101	62325832	4	12269	16500.4686	3333.428	263	0
2_MACS_peak_13634_lociStitched	chr2	238599836	238613345	2	12434	11724.4611	1310.373	264	0
1_MACS_peak_1911_lociStitched	chr1	203288213	203298125	1	9913	34751.472	3800.2608	265	1
4_MACS_peak_23486_lociStitched	chr9	108004658	108027198	4	11767	21816.466	3313.38	266	1
5_MACS_peak_23963_lociStitched	chrX	10065343	10091103	5	12100	17024.784	2251.424	267	1
2_MACS_peak_14892_lociStitched	chr22	27003207	27015078	2	11483	23010.7464	2339.7741	268	1
3_MACS_peak_4164_lociStitched	chr11	67033112	67057901	3	10596	30698.6976	3842.295	269	1
5_MACS_peak_7267_lociStitched	chr15	40330151	40358629	5	11969	20210.8366	4590.6536	270	1
3_MACS_peak_16568_lociStitched	chr3	169755002	169776683	3	11843	21561.7545	4858.7121	271	1
3_MACS_peak_19105_lociStitched	chr5	173696452	173710022	3	11750	19972.326	2348.967	272	1
4_MACS_peak_20438_lociStitched	chr6	143162958	143179778	4	11991	16184.204	1354.01	273	1
5_MACS_peak_4905_lociStitched	chr12	9573465	9601755	5	11942	20309.391	4936.605	274	1
3_MACS_peak_2192_lociStitched	chr1	226297088	226316871	3	10007	34147.4363	4593.6126	275	1
5_MACS_peak_14894_lociStitched	chr22	27037718	27071126	5	11929	20559.2832	5572.4544	276	1
6_MACS_peak_17046_lociStitched	chr4	15755290	15788090	6	12254	14953.52	4952.8	277	0
4_MACS_peak_17401_lociStitched	chr4	84132767	84162999	4	12054	17694.7896	4580.148	278	0
4_MACS_peak_10793_lociStitched	chr19	1847158	1865641	4	10702	28844.5698	3618.9714	279	1
3_MACS_peak_11102_lociStitched	chr19	13949146	13962147	3	9957	31065.8895	1856.5428	280	1
4_MACS_peak_19329_lociStitched	chr6	11714049	11735591	4	11748	19366.258	3278.6924	281	1
5_MACS_peak_7989_lociStitched	chr15	101790294	101818132	5	11608	21554.9634	4017.0234	282	1
5_MACS_peak_9575_lociStitched	chr17	40705862	40739567	5	11407	25248.4155	5841.0765	283	1
3_MACS_peak_19824_lociStitched	chr6	45672529	45683903	3	11294	22575.1152	2223.617	284	1
4_MACS_peak_18692_lociStitched	chr5	131418420	131441804	4	10381	30525.4736	3872.3904	285	1
4_MACS_peak_1919_lociStitched	chr1	203706628	203735898	4	11128	27472.822	5921.321	286	1
5_MACS_peak_4934_lociStitched	chr12	11901821	11920401	5	11939	16237.062	3288.66	287	0
4_MACS_peak_2752_lociStitched	chr10	45913653	45931582	4	10632	27555.0801	2723.4151	288	1
3_MACS_peak_14140_lociStitched	chr20	42569475	42585482	3	11762	17753.3637	2962.8957	289	1
3_MACS_peak_24102_lociStitched	chrX	39953209	39969471	3	11778	15611.52	1180.6212	290	1
6_MACS_peak_4046_lociStitched	chr11	63992814	64019947	6	11717	19701.2713	4628.8898	291	1
2_MACS_peak_14157_lociStitched	chr20	43270360	43282290	2	11151	23034.444	2479.054	292	1
1_MACS_peak_21466_lociStitched	chr7	104651384	104657269	1	5886	43503.6855	1291.7575	293	0
4_MACS_peak_20350_lociStitched	chr6	135322985	135343829	4	11428	20249.946	2755.5768	294	1
2_MACS_peak_20836_lociStitched	chr7	26001699	26011710	2	9578	32283.4728	2392.629	295	1
2_MACS_peak_21428_lociStitched	chr7	101921972	101935830	2	11392	19575.8108	2368.3322	296	1
1_MACS_peak_18471_lociStitched	chr5	88175222	88186705	1	11484	18150.0298	2076.1264	297	1
2_MACS_peak_13196_lociStitched	chr2	182168517	182179939	2	11381	19039.3318	1909.7584	298	1
5_MACS_peak_19601_lociStitched	chr6	31773851	31804728	5	11589	19619.2458	4934.1446	299	1
2_MACS_peak_18703_lociStitched	chr5	131790581	131804218	2	11276	20910.9758	2994.6852	300	1
4_MACS_peak_1759_lociStitched	chr1	183865321	183885659	4	11568	19056.706	4427.5826	301	1
3_MACS_peak_15102_lociStitched	chr22	39459073	39474362	3	11431	18525.6813	2363.6794	302	1
4_MACS_peak_19461_lociStitched	chr6	26183623	26207035	4	11707	16971.3588	4265.6664	303	0
4_MACS_peak_18923_lociStitched	chr5	150520148	150538035	4	11721	15522.3386	3171.3651	304	0
2_MACS_peak_18705_lociStitched	chr5	131823042	131837816	2	11666	15738.7422	2770.125	305	0
3_MACS_peak_15656_lociStitched	chr3	45593920	45617867	3	11807	14641.1958	3795.5995	306	0
3_MACS_peak_4100_lociStitched	chr11	65336334	65356974	3	11343	20326.272	3702.816	307	1
4_MACS_peak_10065_lociStitched	chr17	74476181	74498446	4	10842	24660.714	3671.4985	308	1
3_MACS_peak_9620_lociStitched	chr17	42275443	42299854	3	11472	18012.8769	3764.1762	309	1
2_MACS_peak_17886_lociStitched	chr4	185201025	185210873	2	8740	34006.1288	1846.5	310	1
2_MACS_peak_1974_lociStitched	chr1	206727996	206739430	2	11296	19325.7468	3632.5818	311	1
2_MACS_peak_14614_lociStitched	chr21	41295790	41309690	2	9251	33397.53	3668.21	312	1
5_MACS_peak_8408_lociStitched	chr16	29815576	29833568	5	11094	21117.2104	3494.0464	313	1
2_MACS_peak_276_lociStitched	chr1	23850312	23867218	2	10065	28305.7158	3012.6492	314	1
4_MACS_peak_6841_lociStitched	chr14	77487844	77507615	4	11274	17434.0678	1779.39	315	1
1_MACS_peak_20052_lociStitched	chr6	90059362	90069969	1	10608	23758.6193	2187.1634	316	1
2_MACS_peak_13339_lociStitched	chr2	202116240	202128083	2	10475	24605.0168	2144.7673	317	1
2_MACS_peak_21549_lociStitched	chr7	114561342	114573953	2	9645	29952.3861	2596.6049	318	1
2_MACS_peak_23351_lociStitched	chr9	94181280	94192606	2	11238	17300.465	1845.0054	319	1
4_MACS_peak_7887_lociStitched	chr15	90574096	90591839	4	11315	17421.8517	2932.9179	320	1
2_MACS_peak_9944_lociStitched	chr17	66230117	66245388	2	9070	32686.0484	2692.2773	321	1
2_MACS_peak_3436_lociStitched	chr10	125151241	125163834	2	10589	22881.481	1989.694	322	1
4_MACS_peak_19806_lociStitched	chr6	44204737	44234449	4	11396	17221.0752	4887.624	323	0
4_MACS_peak_4366_lociStitched	chr11	82764680	82790348	4	10701	24130.4868	4525.2684	324	1
2_MACS_peak_1948_lociStitched	chr1	205242459	205258909	2	10358	26762.505	4648.77	325	1
3_MACS_peak_12138_lociStitched	chr2	42344435	42361020	3	11334	15641.3135	2744.8175	326	0
5_MACS_peak_10975_lociStitched	chr19	9917480	9946952	5	11487	14682.9504	4105.4496	327	0
2_MACS_peak_10417_lociStitched	chr18	22929433	22941103	2	11650	8591.454	1422.573	328	0
3_MACS_peak_20772_lociStitched	chr7	20476421	20490056	3	10845	19912.554	1992.0735	329	1
2_MACS_peak_6447_lociStitched	chr13	115039365	115048765	2	9003	31067	1514.34	330	1
4_MACS_peak_22224_lociStitched	chr8	37737442	37762574	4	11279	16931.4284	3920.592	331	0
2_MACS_peak_15077_lociStitched	chr22	38782560	38795649	2	11191	16047.114	1959.4233	332	1
1_MACS_peak_19631_lociStitched	chr6	32934883	32941784	1	6902	38611.095	1627.2558	333	1
2_MACS_peak_18778_lociStitched	chr5	138719864	138730546	2	9835	27257.2594	2529.4976	334	1
4_MACS_peak_13271_lociStitched	chr2	197033399	197048550	4	10963	18350.8912	2728.6951	335	1
5_MACS_peak_10803_lociStitched	chr19	2031641	2062720	5	10781	23629.3637	6340.116	336	1
5_MACS_peak_589_lociStitched	chr1	40839324	40858441	5	11310	14240.2533	3274.7421	337	0
2_MACS_peak_14329_lociStitched	chr20	56047418	56058001	2	9800	26488.1907	2070.0348	338	1
6_MACS_peak_15905_lociStitched	chr3	66530607	66551682	6	11479	10170.795	3068.52	339	0
3_MACS_peak_21183_lociStitched	chr7	74057169	74076765	3	10866	18751.4124	2688.5712	340	1
1_MACS_peak_9500_lociStitched	chr17	37909279	37916458	1	7180	37231.7298	1651.17	341	1
3_MACS_peak_7701_lociStitched	chr15	75352851	75370971	3	11124	15668.364	3107.58	342	0
1_MACS_peak_12534_lociStitched	chr2	86219525	86229126	1	9602	27250.5183	2091.0978	343	1
2_MACS_peak_17990_lociStitched	chr5	1335287	1346358	2	8737	31798.1262	2231.9136	344	1
4_MACS_peak_14284_lociStitched	chr20	52258477	52278746	4	11267	12341.7941	2596.4589	345	0
4_MACS_peak_12579_lociStitched	chr2	88905334	88928422	4	11214	14180.6496	4144.296	346	0
2_MACS_peak_7550_lociStitched	chr15	65173776	65189347	2	9465	27965.516	2626.8277	347	1
3_MACS_peak_18121_lociStitched	chr5	32530719	32544093	3	10793	17886.3876	2666.7756	348	1
3_MACS_peak_14678_lociStitched	chr21	45194990	45210529	3	10656	20739.9033	4211.069	349	1
2_MACS_peak_15672_lociStitched	chr3	46245838	46257303	2	10034	24286.3095	2654.1475	350	1
4_MACS_peak_9707_lociStitched	chr17	46580909	46596208	4	11202	11688.436	2502.9164	351	0
6_MACS_peak_5130_lociStitched	chr12	33037908	33060579	6	11210	11909.0763	3260.0898	352	0
1_MACS_peak_3936_lociStitched	chr11	58340120	58347956	1	7837	33793.5336	1481.7876	353	1
3_MACS_peak_14447_lociStitched	chr21	19151720	19166771	3	10643	18008.5215	2289.2571	354	1
2_MACS_peak_16641_lociStitched	chr3	178230343	178241193	2	10532	19143.74	2713.585	355	1
4_MACS_peak_5188_lociStitched	chr12	46764510	46785436	4	10640	18331.176	3113.7888	356	1
4_MACS_peak_20160_lociStitched	chr6	108908193	108920534	4	11094	10351.6308	1662.3327	357	0
3_MACS_peak_19299_lociStitched	chr6	7959750	7978181	3	10274	21061.1037	2753.5914	358	1
1_MACS_peak_13557_lociStitched	chr2	231729289	231739706	1	10418	17937.0323	1050.0336	359	1
3_MACS_peak_17168_lociStitched	chr4	40302597	40319753	3	10931	13735.0936	2961.1256	360	0
1_MACS_peak_3967_lociStitched	chr11	60602310	60612968	1	10659	16482.597	2216.864	361	1
5_MACS_peak_21933_lociStitched	chr8	2098063	2124404	5	10870	14880.0309	3400.6231	362	0
3_MACS_peak_14163_lociStitched	chr20	43587653	43608940	3	11042	11748.2953	3533.642	363	0
3_MACS_peak_1293_lociStitched	chr1	149203734	149225536	3	7813	37534.3232	6165.6056	364	1
2_MACS_peak_1816_lociStitched	chr1	192538521	192551566	2	10674	16053.177	3035.5715	365	0
2_MACS_peak_21928_lociStitched	chr8	1990820	2000106	2	7541	33886.4712	1746.6966	366	1
4_MACS_peak_17922_lociStitched	chr4	186252486	186284811	4	10661	17164.575	4318.62	367	0
4_MACS_peak_1733_lociStitched	chr1	181095459	181106492	4	10684	15238.7796	2736.184	368	0
5_MACS_peak_18927_lociStitched	chr5	150590483	150618752	5	10966	12172.6314	4458.0213	369	0
3_MACS_peak_13021_lociStitched	chr2	157188112	157207822	3	8772	29117.583	2400.678	370	1
3_MACS_peak_11753_lociStitched	chr19	56329013	56351158	3	9924	22561.326	3171.164	371	1
5_MACS_peak_11746_lociStitched	chr19	56145818	56167788	5	10284	19575.27	3299.894	372	1
2_MACS_peak_1458_lociStitched	chr1	155939639	155952093	2	9946	22667.5254	3560.5986	373	1
2_MACS_peak_22793_lociStitched	chr8	137189365	137201300	2	10435	16623.068	2221.1035	374	1
4_MACS_peak_10531_lociStitched	chr18	46308278	46333871	4	10791	13070.3451	3501.1224	375	0
2_MACS_peak_12584_lociStitched	chr2	89049534	89066032	2	9251	26373.7028	2893.7492	376	1
4_MACS_peak_1230_lociStitched	chr1	145138584	145161747	4	10634	18965.8644	7615.9944	377	0
4_MACS_peak_11233_lociStitched	chr19	19050260	19061773	4	10052	19456.97	1852.4417	378	1
2_MACS_peak_18886_lociStitched	chr5	148204876	148215605	2	10669	12824.3737	2567.4497	379	0
3_MACS_peak_19705_lociStitched	chr6	36633965	36652015	3	10055	20141.995	2888	380	1
4_MACS_peak_14297_lociStitched	chr20	52545819	52567038	4	10780	11717.1318	3558.4263	381	0
4_MACS_peak_19282_lociStitched	chr6	7135369	7157401	4	10420	16438.0752	3216.672	382	0
2_MACS_peak_16855_lociStitched	chr3	196358102	196371056	2	9713	23002.4178	3242.3862	383	1
2_MACS_peak_1410_lociStitched	chr1	154755459	154765930	2	9611	23485.4059	3019.8364	384	1
5_MACS_peak_4848_lociStitched	chr12	6552073	6580881	5	10243	19606.7248	4701.4656	385	1
1_MACS_peak_7894_lociStitched	chr15	90637292	90646631	1	9340	24107.6946	1959.3222	386	1
4_MACS_peak_1139_lociStitched	chr1	115236678	115260075	4	10447	13921.215	1481.0301	387	0
1_MACS_peak_19819_lociStitched	chr6	45386606	45395592	1	8987	25547.198	1346.1028	388	1
3_MACS_peak_10813_lociStitched	chr19	2254727	2271936	3	9796	22564.4408	3920.2102	389	1
2_MACS_peak_13859_lociStitched	chr20	17826482	17840326	2	10339	15484.514	2221.962	390	0
4_MACS_peak_4335_lociStitched	chr11	78127194	78139941	4	10503	13191.8703	2151.6936	391	0
3_MACS_peak_19068_lociStitched	chr5	171601161	171616124	3	10313	16077.7435	2660.4214	392	0
2_MACS_peak_14890_lociStitched	chr22	26974927	26992414	2	10152	18114.7833	2976.2874	393	1
2_MACS_peak_14054_lociStitched	chr20	34677632	34690188	2	10408	14178.2352	1990.126	394	0
2_MACS_peak_9890_lociStitched	chr17	62197203	62209996	2	10576	12255.694	2577.7895	395	0
4_MACS_peak_11939_lociStitched	chr2	20615036	20631057	4	10274	16248.4982	2633.8524	396	0
3_MACS_peak_2228_lociStitched	chr1	228665974	228678903	3	6558	35933.5697	2238.0099	397	0
2_MACS_peak_22202_lociStitched	chr8	33409809	33425399	2	8802	27340.183	2658.095	398	1
4_MACS_peak_9259_lociStitched	chr17	20204821	20221701	4	10159	17045.424	2337.88	399	1
3_MACS_peak_5475_lociStitched	chr12	68751982	68770291	3	9994	19427.6799	3185.766	400	1
4_MACS_peak_23724_lociStitched	chr9	130828821	130845558	4	10463	13274.1147	3164.9667	401	0
4_MACS_peak_13779_lociStitched	chr20	5573686	5592531	4	10540	11708.3985	3203.65	402	0
4_MACS_peak_18464_lociStitched	chr5	87954687	87976874	4	9434	23400.6289	3470.0468	403	1
4_MACS_peak_9082_lociStitched	chr17	7136719	7156659	4	9859	19453.464	3060.79	404	1
4_MACS_peak_10771_lociStitched	chr19	1258577	1277309	4	9513	23396.268	4169.7432	405	1
3_MACS_peak_4994_lociStitched	chr12	15101146	15115558	3	10584	9379.3296	2932.842	406	0
2_MACS_peak_21043_lociStitched	chr7	50343611	50357362	2	10497	10038.23	2073.6508	407	0
4_MACS_peak_12315_lociStitched	chr2	64430679	64456338	4	9973	18864.4968	3992.5404	408	1
5_MACS_peak_20934_lociStitched	chr7	38388102	38408263	5	10523	10024.0492	3461.6437	409	0
1_MACS_peak_14370_lociStitched	chr20	60910720	60916978	1	6259	34740.6612	1106.4144	410	0
3_MACS_peak_4199_lociStitched	chr11	67760492	67778652	3	9819	19427.568	3326.912	411	1
1_MACS_peak_14637_lociStitched	chr21	43480352	43486373	1	6022	36460.1655	2277.1422	412	0
2_MACS_peak_22117_lociStitched	chr8	26428318	26437451	2	9052	23500.1223	1769.9754	413	1
3_MACS_peak_1865_lociStitched	chr1	200850717	200863738	3	8500	28044.6298	3173.2177	414	1
4_MACS_peak_9240_lociStitched	chr17	19204458	19221496	4	9994	16595.012	2601.7026	415	1
2_MACS_peak_2728_lociStitched	chr10	43890527	43906028	2	8587	26734.5747	2483.2602	416	1
3_MACS_peak_14257_lociStitched	chr20	50015694	50032796	3	9853	17556.9132	2437.035	417	1
2_MACS_peak_16773_lociStitched	chr3	186780474	186792458	2	8130	30039.0944	3594.0016	418	1
3_MACS_peak_3272_lociStitched	chr10	104401258	104421929	3	9741	19374.9283	3266.018	419	1
3_MACS_peak_16563_lociStitched	chr3	169656776	169668117	3	9898	16988.818	2431.5104	420	1
2_MACS_peak_10172_lociStitched	chr17	78873568	78887096	2	8128	28602.2504	2206.4168	421	1
3_MACS_peak_13977_lociStitched	chr20	31254694	31270353	3	10165	13906.7579	2594.6963	422	0
1_MACS_peak_20159_lociStitched	chr6	108878252	108888419	1	10168	12984.2757	1813.7928	423	0
3_MACS_peak_4689_lociStitched	chr11	126173106	126189657	3	9913	17158.4217	3010.6269	424	1
4_MACS_peak_14019_lociStitched	chr20	32990783	33005589	4	10128	13756.2546	2234.2254	425	0
2_MACS_peak_4558_lociStitched	chr11	115125572	115137344	2	9037	23038.9812	1810.5336	426	1
3_MACS_peak_6428_lociStitched	chr13	114581687	114594855	3	9443	20785.688	2446.6144	427	1
5_MACS_peak_18032_lociStitched	chr5	6711588	6738499	5	10045	15683.7308	3544.1787	428	0
6_MACS_peak_5409_lociStitched	chr12	58135150	58167086	6	10217	15009.92	5317.344	429	0
3_MACS_peak_19766_lociStitched	chr6	42737863	42752332	3	8047	28337.5365	1947.5274	430	1
4_MACS_peak_19715_lociStitched	chr6	37015738	37040917	4	10104	14712.0897	3512.4705	431	0
3_MACS_peak_2025_lociStitched	chr1	209924076	209944018	3	10092	16003.455	4825.964	432	0
3_MACS_peak_10987_lociStitched	chr19	10329576	10347981	3	9684	18570.645	3025.782	433	1
1_MACS_peak_7623_lociStitched	chr15	70387110	70396876	1	9767	16066.0466	1611.39	434	1
2_MACS_peak_21843_lociStitched	chr7	150100720	150113895	2	7481	31680.605	3301.655	435	1
1_MACS_peak_17893_lociStitched	chr4	185301450	185307929	1	6480	33461.4434	1554.3121	436	0
4_MACS_peak_8397_lociStitched	chr16	29464335	29487898	4	10170	13716.0223	4931.7359	437	0
5_MACS_peak_18562_lociStitched	chr5	109252020	109281922	5	10164	13560.557	4742.4572	438	0
4_MACS_peak_9348_lociStitched	chr17	29636576	29649046	4	10313	7187.708	1992.706	439	0
4_MACS_peak_8553_lociStitched	chr16	50714347	50732744	4	10188	11003.2457	2950.8788	440	0
3_MACS_peak_19721_lociStitched	chr6	37121702	37140496	3	9601	18156.8834	2625.5218	441	1
5_MACS_peak_22514_lociStitched	chr8	95953512	95976433	5	10178	10339.6631	2188.9555	442	0
3_MACS_peak_14839_lociStitched	chr22	23477837	23488756	3	9353	19813.6174	2344.3093	443	1
4_MACS_peak_18919_lociStitched	chr5	150459419	150475540	4	9640	17475.164	2659.965	444	1
3_MACS_peak_1774_lociStitched	chr1	184711165	184725659	3	9718	17346.4192	3514.795	445	0
6_MACS_peak_4156_lociStitched	chr11	66861876	66889163	6	10161	10901.1565	3640.0858	446	0
4_MACS_peak_11613_lociStitched	chr19	48824199	48837982	4	9859	14487.3113	2487.8315	447	0
4_MACS_peak_5600_lociStitched	chr12	92931106	92950934	4	9973	13284.76	2853.2492	448	0
3_MACS_peak_4520_lociStitched	chr11	111282454	111294266	3	10110	10031.9316	2036.3888	449	0
3_MACS_peak_16231_lociStitched	chr3	125548617	125560883	3	9244	20502.619	2665.4018	450	1
1_MACS_peak_2671_lociStitched	chr10	30989336	30996986	1	7651	28588.05	1608.795	451	1
2_MACS_peak_1366_lociStitched	chr1	152006491	152021827	2	9172	22395.1608	4031.8344	452	1
2_MACS_peak_23777_lociStitched	chr9	132646226	132657745	2	8103	26816.232	2029.6478	453	1
2_MACS_peak_9025_lociStitched	chr17	4268258	4281180	2	9357	18689.0886	2121.7924	454	1
4_MACS_peak_15487_lociStitched	chr3	20080504	20097595	4	9983	12093.5916	2662.7778	455	0
6_MACS_peak_3519_lociStitched	chr10	135186523	135215595	6	9913	14006.8896	3660.1648	456	0
2_MACS_peak_8909_lociStitched	chr16	89033345	89046106	2	8863	21124.5594	1134.4529	457	1
2_MACS_peak_12956_lociStitched	chr2	137132867	137142820	2	8162	26084.8224	2058.2804	458	1
2_MACS_peak_965_lociStitched	chr1	87792936	87803237	2	10021	9617.0136	1724.3874	459	0
3_MACS_peak_10114_lociStitched	chr17	76139310	76152500	3	8934	21647.428	2254.171	460	1
2_MACS_peak_20137_lociStitched	chr6	106585373	106595808	2	9028	20778.172	2171.5235	461	1
1_MACS_peak_7063_lociStitched	chr14	106323773	106329602	1	5830	33278.3439	595.7238	462	0
3_MACS_peak_7935_lociStitched	chr15	93346275	93364509	3	8996	21541.6476	2986.7292	463	1
2_MACS_peak_5954_lociStitched	chr12	125398251	125412580	2	9369	17009.9559	1541.8004	464	1
2_MACS_peak_16841_lociStitched	chr3	195621242	195637443	2	8164	27729.6316	4097.2329	465	1
1_MACS_peak_20631_lociStitched	chr7	2393077	2395800	1	2724	38858.5715	677.7547	466	0
4_MACS_peak_19653_lociStitched	chr6	33537809	33559071	4	9335	19061.383	3497.599	467	1
2_MACS_peak_22812_lociStitched	chr8	142126374	142140717	2	9193	19097.7045	2336.4747	468	1
3_MACS_peak_8588_lociStitched	chr16	56893174	56905913	3	9968	9215.3926	2267.542	469	0
4_MACS_peak_4063_lociStitched	chr11	64611160	64634273	4	9426	18081.2999	3698.08	470	1
4_MACS_peak_8609_lociStitched	chr16	57634224	57658162	4	9750	13817.0136	3825.2924	471	0
5_MACS_peak_8754_lociStitched	chr16	70827113	70850526	5	9809	12710.9177	3767.1517	472	0
4_MACS_peak_4971_lociStitched	chr12	13242416	13255861	4	9668	13423.488	2429.5115	473	0
3_MACS_peak_21729_lociStitched	chr7	137424606	137440918	3	9824	11517.9032	3007.9328	474	0
2_MACS_peak_16634_lociStitched	chr3	177068667	177080333	2	9248	18382.1162	3199.9838	475	1
2_MACS_peak_19113_lociStitched	chr5	175076672	175086476	2	9766	10553.0256	1611.7776	476	0
1_MACS_peak_2847_lociStitched	chr10	63802950	63812185	1	9236	17038.575	1928.268	477	1
4_MACS_peak_5842_lociStitched	chr12	117535748	117558125	4	9514	14086.3215	1926.6597	478	0
4_MACS_peak_14630_lociStitched	chr21	43283593	43306464	4	9363	18207.6031	4398.0933	479	0
3_MACS_peak_1455_lociStitched	chr1	155902997	155917732	3	9439	16367.638	3419.9935	480	0
1_MACS_peak_20139_lociStitched	chr6	106610172	106617495	1	7324	28349.5299	1762.6461	481	1
2_MACS_peak_15084_lociStitched	chr22	39095390	39103869	2	7448	27581.3391	1588.9646	482	1
3_MACS_peak_1316_lociStitched	chr1	150121182	150139254	3	9423	16982.2584	4037.2848	483	0
4_MACS_peak_11159_lociStitched	chr19	16544729	16561491	4	9217	17476.0612	2608.1672	484	1
3_MACS_peak_12328_lociStitched	chr2	64862835	64882305	3	9318	16892.172	3017.85	485	0
2_MACS_peak_9501_lociStitched	chr17	37925048	37935523	2	9684	11276.3375	2060.4325	486	0
3_MACS_peak_561_lociStitched	chr1	40030507	40048067	3	9660	12550.132	3037.88	487	0
4_MACS_peak_15135_lociStitched	chr22	39910944	39929242	4	8873	21225.68	3707.1748	488	1
4_MACS_peak_4607_lociStitched	chr11	118954875	118979802	4	9337	17927.4984	4626.4512	489	0
2_MACS_peak_17139_lociStitched	chr4	38124208	38136218	2	8835	19984.64	2331.141	490	1
1_MACS_peak_7700_lociStitched	chr15	75334548	75341877	1	7330	27952.806	1836.6474	491	1
4_MACS_peak_12885_lociStitched	chr2	129127799	129147116	4	9384	15078.8502	2520.8685	492	0
4_MACS_peak_6938_lociStitched	chr14	94424567	94445906	4	9610	11399.2938	1982.3931	493	0
3_MACS_peak_4192_lociStitched	chr11	67644799	67654505	3	8345	22410.1834	1730.5798	494	1
4_MACS_peak_22138_lociStitched	chr8	27934604	27951478	4	9698	10411.258	3066.0058	495	0
4_MACS_peak_19562_lociStitched	chr6	30639923	30659402	4	9599	12306.8322	3198.4518	496	0
4_MACS_peak_12537_lociStitched	chr2	86290394	86308646	4	9614	11562.642	2757.8772	497	0
4_MACS_peak_22049_lociStitched	chr8	19519563	19540308	4	9597	12214.656	3277.71	498	0
2_MACS_peak_1491_lociStitched	chr1	156709763	156722691	2	9219	17161.92	3500.9024	499	0
4_MACS_peak_15320_lociStitched	chr22	50962528	50983193	4	8863	19689.612	3093.5505	500	1
3_MACS_peak_14670_lociStitched	chr21	44844366	44860693	3	9349	14784.0985	3090.7011	501	0
4_MACS_peak_1389_lociStitched	chr1	153929434	153951081	4	9305	17408.5174	5251.5622	502	0
2_MACS_peak_17513_lociStitched	chr4	105407654	105417167	2	9370	12395.439	1351.7973	503	0
2_MACS_peak_18557_lociStitched	chr5	109024087	109034256	2	9526	10532.0333	1926.0086	504	0
3_MACS_peak_12190_lociStitched	chr2	46788742	46803124	3	9493	11643.6672	2521.1646	505	0
3_MACS_peak_7385_lociStitched	chr15	46994754	47008822	3	9284	13909.0316	2017.3512	506	0
3_MACS_peak_9300_lociStitched	chr17	27037508	27056533	3	8753	20257.82	3333.18	507	1
4_MACS_peak_46_lociStitched	chr1	1821031	1851692	4	9572	11246.4548	3820.3606	508	0
