REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X04_0EWQ_0229Kronos_MM1S.KB.1hr.2_H3K18Ac_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_5357_lociStitched	chr12	56509198	56523951	3	8060	11491.1117	3407.943	632	RPL41,ZC3H10,ESYT1	ERBB3,PA2G4,MYL6B,MYL6	ZC3H10	PA2G4	0.4694	632	1
2_MACS_peak_11460_lociStitched	chr19	41801678	41817081	2	8057	18013.8085	2982.0208	633	HNRNPUL1,CCDC97	TGFB1	CCDC97	CCDC97	0.5051	633	1
2_MACS_peak_21714_lociStitched	chr7	134842887	134857318	2	8056	17592.8321	3203.682	634	TMEM140,C7orf49	WDR91	C7orf49	C7orf49	0.8351999999999999	634	1
3_MACS_peak_19766_lociStitched	chr6	42737863	42752332	3	8047	28337.5365	1947.5274	635		LOC442211,KIAA0240,PRPH2,TBCC	TBCC	TBCC	0.4383	635	1
3_MACS_peak_17836_lociStitched	chr4	173896472	173909159	3	8039	9451.815	1922.0805	636	GALNTL6		GALNT7	GALNT7	NONE	636	1
4_MACS_peak_8745_lociStitched	chr16	70461262	70473930	4	8032	7628.6696	1779.854	637	ST3GAL2	FUK	ST3GAL2	ST3GAL2	0.23870000000000002	637	1
3_MACS_peak_10230_lociStitched	chr17	80405894	80424007	3	8032	23157.4705	3579.1288	638	NARF,C17orf62	HEXDC,C17orf101	NARF	C17orf101	0.151	638	1
4_MACS_peak_18022_lociStitched	chr5	6392807	6409768	4	8029	11150.1614	2489.8748	639		UBE2QL1,MED10	MED10	UBE2QL1	1.1724	639	1
2_MACS_peak_21698_lociStitched	chr7	133728193	133737328	2	8017	8147.5065	1995.084	640	EXOC4		LRGUK	LRGUK	NONE	640	1
3_MACS_peak_18947_lociStitched	chr5	153651846	153665677	3	8013	7103.6016	2071.8838	641	GALNT10		GALNT10	GALNT10	0.05900000000000001	641	1
3_MACS_peak_23521_lociStitched	chr9	112669119	112683285	3	8012	20632.779	2432.3022	642	PALM2,PALM2-AKAP2		PALM2	PALM2	0.09299999999999999	642	1
3_MACS_peak_4362_lociStitched	chr11	82704571	82719608	3	8005	13400.9744	2311.1869	643	RAB30	SNORA70E	SNORA70E	SNORA70E	0.0076000000000000095	643	1
3_MACS_peak_15426_lociStitched	chr3	13455177	13470739	3	8000	22457.5222	2424.5596	644	NUP210		NUP210	NUP210	0.2547	644	1
3_MACS_peak_15220_lociStitched	chr22	43656664	43669725	3	7983	11757.5122	2023.1489	645	SCUBE1		SCUBE1	SCUBE1	0.0748	645	1
1_MACS_peak_19144_lociStitched	chr5	176852182	176860161	1	7980	13527.5966	1790.4876	646	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	GRK6	0.5338999999999999	646	1
2_MACS_peak_10656_lociStitched	chr18	60798246	60811208	2	7968	12996.9974	2215.2058	647	BCL2		BCL2	BCL2	0.41079999999999994	647	1
4_MACS_peak_15834_lociStitched	chr3	53194332	53215558	4	7962	8157.1518	2905.8394	648	PRKCD	RFT1	PRKCD	PRKCD	0.21810000000000002	648	1
3_MACS_peak_14527_lociStitched	chr21	34696150	34712591	3	7947	18527.3629	3875.1437	649	IFNAR1		IFNAR1	IFNAR1	0.32420000000000004	649	1
2_MACS_peak_14530_lociStitched	chr21	34745740	34757310	2	7945	17376.983	2653.001	650		IFNAR1,IFNGR2	IFNGR2	IFNAR1	0.32420000000000004	650	1
3_MACS_peak_15069_lociStitched	chr22	38638304	38658287	3	7942	14355.7872	2877.552	651	TMEM184B	MAFF	TMEM184B	TMEM184B	0.2743	651	1
1_MACS_peak_13816_lociStitched	chr20	9489892	9497831	1	7940	10489.8007	1519.5246	652	C20orf103		C20orf103	C20orf103	0.34550000000000003	652	1
4_MACS_peak_3834_lociStitched	chr11	35127523	35149132	4	7934	8300.0169	3161.3967	653		CD44	CD44	CD44	0.18839999999999998	653	1
2_MACS_peak_22718_lociStitched	chr8	126779497	126788965	2	7917	10996.1352	1082.1924	654			TRIB1	TRIB1	0.7508	654	1
4_MACS_peak_16965_lociStitched	chr4	6168594	6186702	4	7910	6915.4452	2678.1732	655	JAKMIP1		JAKMIP1	JAKMIP1	0.0951	655	1
1_MACS_peak_22630_lociStitched	chr8	118449721	118457622	1	7902	23620.8296	1386.6255	656			MED30	MED30	NONE	656	1
3_MACS_peak_19451_lociStitched	chr6	26020350	26034207	3	7902	10729.4751	2420.8179	657	HIST1H3A,HIST1H4A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H1A,HIST1H2BB,HIST1H1C	HIST1H4B	HIST1H1C	0.47940000000000005	657	1
3_MACS_peak_2152_lociStitched	chr1	223899453	223915594	3	7901	14941.7237	3977.1424	658	CAPN2	CAPN8	CAPN2	CAPN2	0.10639999999999997	658	1
4_MACS_peak_23452_lociStitched	chr9	101997111	102022671	4	7899	14699.556	3573.288	659		SEC61B,ALG2	SEC61B	ALG2	0.9646	659	1
2_MACS_peak_2220_lociStitched	chr1	228268945	228279346	2	7897	17635.9356	2662.656	660	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	ARF1	0.7239	660	1
2_MACS_peak_7615_lociStitched	chr15	70045948	70054244	2	7889	9556.1624	1847.5192	661			C15orf50	C15orf50	NONE	661	1
3_MACS_peak_280_lociStitched	chr1	23937205	23954652	3	7882	8508.9019	2887.4785	662	MDS2		MDS2	MDS2	0.058499999999999996	662	1
3_MACS_peak_19683_lociStitched	chr6	35264731	35280043	3	7870	13388.8128	2321.2992	663	DEF6	ZNF76,PPARD	DEF6	DEF6	0.30770000000000003	663	1
2_MACS_peak_6619_lociStitched	chr14	50465373	50476583	2	7866	21832.596	1153.509	664	C14orf182		C14orf182	C14orf182	0.5975999999999999	664	1
1_MACS_peak_20766_lociStitched	chr7	20254542	20262405	1	7864	19875.3051	1744.0134	665	MACC1		MACC1	MACC1	0.22709999999999997	665	1
2_MACS_peak_8197_lociStitched	chr16	11668591	11682055	2	7864	11168.388	2115.1944	666	LITAF		LITAF	LITAF	0.17099999999999999	666	1
5_MACS_peak_10051_lociStitched	chr17	74169161	74190613	5	7864	8076.678	2953.9404	667	RNF157	FOXJ1	FOXJ1	FOXJ1	0.3316	667	1
2_MACS_peak_15441_lociStitched	chr3	14727987	14741663	2	7856	8149.5284	2475.356	668	C3orf20	C3orf19	C3orf20	C3orf19	0.0774	668	1
2_MACS_peak_18477_lociStitched	chr5	88635179	88650656	2	7854	14532.903	2216.3064	669			MEF2C	MEF2C	0.13770000000000002	669	1
4_MACS_peak_4940_lociStitched	chr12	11965222	11990934	4	7854	10130.528	3877.3696	670	ETV6		ETV6	ETV6	0.11729999999999999	670	1
4_MACS_peak_19310_lociStitched	chr6	10403520	10427599	4	7853	11572.3674	3084.5199	671	LOC100130275,TFAP2A	C6orf218	TFAP2A	TFAP2A	0.2384	671	1
4_MACS_peak_3465_lociStitched	chr10	126410977	126433825	4	7847	12038.6112	3269.5488	672	FAM53B	METTL10	FAM53B	FAM53B	0.12159999999999999	672	1
2_MACS_peak_16626_lociStitched	chr3	176912498	176920618	2	7846	15698.396	2181.032	673	TBL1XR1		TBL1XR1	TBL1XR1	0.08289999999999997	673	1
1_MACS_peak_22710_lociStitched	chr8	126441238	126449081	1	7844	14973.0713	1696.4409	674	TRIB1		TRIB1	TRIB1	0.7508	674	1
4_MACS_peak_4563_lociStitched	chr11	115795047	115811260	4	7840	8808.5229	2446.5417	675			LOC283143	LOC283143	NONE	675	1
1_MACS_peak_3936_lociStitched	chr11	58340120	58347956	1	7837	33793.5336	1481.7876	676	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	LPXN	0.5472	676	1
2_MACS_peak_12774_lociStitched	chr2	112482416	112494752	2	7828	15764.1744	1789.9536	677			ANAPC1	NONE	NONE	677	1
3_MACS_peak_19948_lociStitched	chr6	74159552	74182479	3	7826	14544.8888	3189.1457	678	MTO1,C6orf150	EEF1A1	MTO1	EEF1A1	0.8240999999999999	678	1
5_MACS_peak_22962_lociStitched	chr9	6629959	6656191	5	7825	9422.5344	3546.5664	679	GLDC		GLDC	GLDC	0.027399999999999994	679	1
3_MACS_peak_9584_lociStitched	chr17	40826873	40835146	3	7815	11517.6706	1511.4771	680	CNTNAP1,PLEKHH3,CCR10	TUBG2	PLEKHH3	PLEKHH3	0.49149999999999994	680	1
3_MACS_peak_1293_lociStitched	chr1	149203734	149225536	3	7813	37534.3232	6165.6056	681			LOC388692	LOC388692	NONE	681	1
1_MACS_peak_19709_lociStitched	chr6	36719364	36727175	1	7812	15529.8302	1895.7297	682	CPNE5		CDKN1A	CDKN1A	0.7634	682	1
3_MACS_peak_21534_lociStitched	chr7	111711508	111726245	3	7810	10251.0572	3116.8755	683	DOCK4		DOCK4	NONE	NONE	683	1
2_MACS_peak_14282_lociStitched	chr20	52225403	52241112	2	7802	9887.2446	2161.5584	684		ZNF217	ZNF217	ZNF217	0.21800000000000003	684	1
2_MACS_peak_2535_lociStitched	chr10	14776123	14786189	2	7800	8859.0866	1722.2926	685	FAM107B		FAM107B	FAM107B	0.09580000000000001	685	1
3_MACS_peak_22706_lociStitched	chr8	126342081	126355763	3	7779	7702.966	1870.3294	686	NSMCE2		TRIB1	TRIB1	0.7508	686	1
3_MACS_peak_23912_lociStitched	chrX	949926	971037	3	7761	11921.3817	916.2174	687			CRLF2	CRLF2	NONE	687	1
3_MACS_peak_7790_lociStitched	chr15	81608695	81624519	3	7755	9472.2464	2761.288	688	STARD5	IL16,TMC3	STARD5	STARD5	0.2862	688	1
4_MACS_peak_4625_lociStitched	chr11	120195739	120216563	4	7751	9841.4224	3392.2296	689	TMEM136,ARHGEF12		ARHGEF12	ARHGEF12	0.012700000000000003	689	1
3_MACS_peak_15588_lociStitched	chr3	39248170	39263326	3	7746	14755.8816	2723.5332	690		XIRP1	XIRP1	XIRP1	0.10550000000000001	690	1
3_MACS_peak_2179_lociStitched	chr1	226034911	226045064	3	7745	9541.7894	2738.2641	691	TMEM63A	EPHX1,LEFTY1	EPHX1	LEFTY1	0.4240999999999999	691	1
2_MACS_peak_23410_lociStitched	chr9	98267485	98279559	2	7744	7932.618	1329.3474	692	PTCH1		PTCH1	PTCH1	0.1464	692	1
2_MACS_peak_18475_lociStitched	chr5	88595747	88611578	2	7741	16788.7755	2741.9292	693			MEF2C	MEF2C	0.13770000000000002	693	1
3_MACS_peak_24472_lociStitched	chrX	119435291	119445544	3	7740	8245.4626	954.5543	694	FAM70A		FAM70A	FAM70A	0.11380000000000001	694	1
1_MACS_peak_12365_lociStitched	chr2	66659694	66667429	1	7736	8602.0935	1024.114	695	MEIS1		MEIS1	MEIS1	0.0276	695	1
1_MACS_peak_868_lociStitched	chr1	66795801	66803529	1	7729	18085.0656	1768.9392	696	PDE4B		PDE4B	PDE4B	0.08760000000000001	696	1
3_MACS_peak_13664_lociStitched	chr2	241499337	241509449	3	7723	12888.7552	969.7408	697	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	RNPEPL1	RNPEPL1	0.4138	697	1
2_MACS_peak_7044_lociStitched	chr14	105947024	105958448	2	7723	13324.9536	1386.8736	698	CRIP1,C14orf80	CRIP2,TMEM121	CRIP1	CRIP1	0.7494	698	1
3_MACS_peak_20164_lociStitched	chr6	108929045	108943684	3	7721	9099.6024	1804.9887	699	FOXO3		FOXO3	FOXO3	0.30579999999999996	699	1
2_MACS_peak_15074_lociStitched	chr22	38701381	38714608	2	7707	13720.3671	2491.9668	700	CSNK1E	TMEM184B	CSNK1E	CSNK1E	0.3116	700	1
3_MACS_peak_23662_lociStitched	chr9	127622924	127635908	3	7703	16689.6336	2195.5944	701	ARPC5L,RPL35	WDR38	ARPC5L	WDR38	0.44600000000000006	701	1
3_MACS_peak_5378_lociStitched	chr12	57022259	57040687	3	7700	11845.5184	3414.7084	702	BAZ2A,ATP5B,SNORD59B,SNORD59A	PTGES3	BAZ2A	PTGES3	0.43970000000000004	702	1
2_MACS_peak_8769_lociStitched	chr16	71876837	71888757	2	7694	11500.416	1978.72	703	ATXN1L	KIAA0174,AP1G1,ZNF821	ATXN1L	ATXN1L	0.223	703	1
4_MACS_peak_7525_lociStitched	chr15	63765722	63780106	4	7691	8411.7632	2006.568	704		USP3	USP3	USP3	0.04959999999999999	704	1
2_MACS_peak_17147_lociStitched	chr4	38664332	38673668	2	7672	12157.3392	1204.344	705	KLF3,FLJ13197		FLJ13197	FLJ13197	0.14250000000000002	705	1
2_MACS_peak_18683_lociStitched	chr5	130709198	130718885	2	7671	9749.9655	1758.1905	706	CDC42SE2		CDC42SE2	CDC42SE2	0.0649	706	1
2_MACS_peak_15404_lociStitched	chr3	10430482	10439951	2	7659	9734.132	1784.9065	707	ATP2B2,MIR885		MIR885	MIR885	0.7903	707	1
4_MACS_peak_18829_lociStitched	chr5	141388766	141405093	4	7659	9370.0653	2693.955	708	GNPDA1	RNF14	GNPDA1	GNPDA1	0.2762	708	1
2_MACS_peak_18182_lociStitched	chr5	43007173	43021093	2	7654	9954.192	2348.304	709	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	C5orf39	0.9512	709	1
1_MACS_peak_2671_lociStitched	chr10	30989336	30996986	1	7651	28588.05	1608.795	710			LYZL2	LYZL2	NONE	710	1
1_MACS_peak_1818_lociStitched	chr1	192571872	192579520	1	7649	9024.64	1738.3904	711		RGS1,RGS13	RGS13	RGS1	0.8792	711	1
2_MACS_peak_15185_lociStitched	chr22	42141640	42150682	2	7649	13362.2676	1902.4368	712	MEI1	CCDC134	CCDC134	CCDC134	0.091	712	1
2_MACS_peak_15371_lociStitched	chr3	8698014	8708816	2	7649	13169.7984	2053.4602	713		C3orf32	C3orf32	C3orf32	0.055400000000000005	713	1
4_MACS_peak_15810_lociStitched	chr3	52272350	52297635	4	7646	10551.4305	4063.2995	714	PPM1M,TWF2,WDR82	ALAS1,GLYCTK,TLR9,MIRLET7G,MIR135A1	PPM1M	GLYCTK	0.39580000000000004	714	1
3_MACS_peak_2919_lociStitched	chr10	72252233	72269854	3	7643	11663.3399	2912.7513	715	KIAA1274		KIAA1274	KIAA1274	0.1755	715	1
1_MACS_peak_22235_lociStitched	chr8	38237438	38245065	1	7628	17207.2747	1345.4028	716	LETM2,WHSC1L1		WHSC1L1	WHSC1L1	0.1669	716	1
1_MACS_peak_14100_lociStitched	chr20	37498408	37506035	1	7628	48342.2141	1882.3436	717	PPP1R16B	FAM83D	FAM83D	NONE	NONE	717	1
2_MACS_peak_325_lociStitched	chr1	25869584	25879094	2	7628	19971	1708.947	718	LDLRAP1		LDLRAP1	LDLRAP1	0.6346	718	1
2_MACS_peak_7479_lociStitched	chr15	58583756	58591799	2	7616	10332.8421	1528.9743	719			LIPC	LIPC	NONE	719	1
5_MACS_peak_4095_lociStitched	chr11	65306901	65326747	5	7616	8317.4586	2986.823	720	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	MALAT1	2.1814	720	1
3_MACS_peak_11672_lociStitched	chr19	50369468	50381995	3	7610	20749.7228	2547.9918	721	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	AKT1S1	0.9809000000000001	721	1
3_MACS_peak_17381_lociStitched	chr4	82424875	82441986	3	7607	8998.6749	2407.5177	722		RASGEF1B	RASGEF1B	RASGEF1B	0.0844	722	1
2_MACS_peak_5250_lociStitched	chr12	50054334	50065893	2	7599	14167.8663	2072.5287	723	FMNL3	PRPF40B	PRPF40B	PRPF40B	0.1058	723	1
2_MACS_peak_15400_lociStitched	chr3	10254349	10267075	2	7598	11571.7518	2006.8902	724	IRAK2	TATDN2	TATDN2	TATDN2	0.029399999999999996	724	1
2_MACS_peak_11141_lociStitched	chr19	16180424	16191690	2	7593	21308.5124	1750.7364	725	TPM4	FLJ25328,RAB8A	TPM4	RAB8A	0.7422	725	1
2_MACS_peak_21487_lociStitched	chr7	105816610	105829810	2	7593	15116.64	2995.08	726			SYPL1	SYPL1	NONE	726	1
4_MACS_peak_9279_lociStitched	chr17	25658743	25681830	4	7593	14620.9971	2811.9966	727		WSB1	WSB1	WSB1	0.0779	727	1
3_MACS_peak_9267_lociStitched	chr17	20936780	20955669	3	7591	13318.6339	2580.2374	728	USP22		USP22	USP22	0.16390000000000002	728	1
2_MACS_peak_24185_lociStitched	chrX	48793558	48804591	2	7589	21044.3442	1298.5841	729	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	OTUD5	0.6174	729	1
2_MACS_peak_9043_lociStitched	chr17	4842244	4854556	2	7581	24186.924	2261.7144	730	RNF167,ENO3,SLC25A11,PFN1	C17orf107,GP1BA,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	PFN1	1.4477	730	1
2_MACS_peak_22142_lociStitched	chr8	28195121	28207121	2	7576	12664.8	2028	731	PNOC,ZNF395		PNOC	PNOC	0.23689999999999997	731	1
3_MACS_peak_15356_lociStitched	chr3	5018378	5029543	3	7574	13898.192	1918.147	732	BHLHE40		BHLHE40	BHLHE40	0.7616	732	1
1_MACS_peak_20305_lociStitched	chr6	130003212	130010784	1	7573	18203.088	1437.9228	733	ARHGAP18		ARHGAP18	ARHGAP18	0.16090000000000002	733	1
2_MACS_peak_2553_lociStitched	chr10	15826039	15834600	2	7573	23286.7761	1344.9331	734	FAM188A		ITGA8	ITGA8	NONE	734	1
3_MACS_peak_3489_lociStitched	chr10	130825373	130836725	3	7571	12182.9664	1401.972	735			MGMT	MGMT	NONE	735	1
4_MACS_peak_10492_lociStitched	chr18	42288953	42306582	4	7563	7130.9305	2691.9483	736	SETBP1		SETBP1	SETBP1	0.13130000000000003	736	1
2_MACS_peak_23059_lociStitched	chr9	33445167	33457190	2	7557	10149.8166	2241.0872	737	AQP3	AQP7,NOL6	AQP3	AQP3	0.215	737	1
3_MACS_peak_16385_lociStitched	chr3	141205434	141219030	3	7552	11072.5824	2146.8084	738	RASA2		RASA2	RASA2	0.03720000000000001	738	1
4_MACS_peak_7581_lociStitched	chr15	67372732	67395456	4	7545	9587.2556	3656.2916	739	SMAD3	SMAD3	SMAD3	SMAD3	0.0739	739	1
3_MACS_peak_8880_lociStitched	chr16	87799035	87815191	3	7542	10716.2748	1202.0064	740	KLHDC4		KLHDC4	KLHDC4	0.007599999999999996	740	1
2_MACS_peak_21928_lociStitched	chr8	1990820	2000106	2	7541	33886.4712	1746.6966	741	MYOM2		MYOM2	MYOM2	1.2162	741	1
3_MACS_peak_19625_lociStitched	chr6	32805254	32823190	3	7537	12793.7488	2824.92	742	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	PSMB8	0.32930000000000004	742	1
3_MACS_peak_9211_lociStitched	chr17	18217109	18236105	3	7537	20055.9768	3278.7096	743	SMCR8,TOP3A,SHMT1	EVPLL	SMCR8	SMCR8	0.7282000000000001	743	1
1_MACS_peak_21072_lociStitched	chr7	55597669	55605196	1	7528	47159.6658	1621.3158	744	VOPP1		VOPP1	VOPP1	0.9057	744	1
3_MACS_peak_21686_lociStitched	chr7	130902724	130917471	3	7524	9119.5448	3273.834	745	MKLN1		MKLN1	MKLN1	0.04519999999999999	745	1
4_MACS_peak_6159_lociStitched	chr13	42061715	42078168	4	7522	6349.2127	1312.9494	746		C13orf15	C13orf15	C13orf15	0.005099999999999993	746	1
2_MACS_peak_14584_lociStitched	chr21	37906294	37916973	2	7519	23001.4981	2573.639	747	CLDN14		CLDN14	CLDN14	0.2615	747	1
3_MACS_peak_10094_lociStitched	chr17	75314957	75329706	3	7517	14181.1635	2467.5077	748	SEPT9	SEPT9	SEPT9	SEPT9	0.2222	748	1
4_MACS_peak_15155_lociStitched	chr22	41031635	41049118	4	7515	11953.1271	2778.0487	749	MKL1	MCHR1	MKL1	MCHR1	0.002800000000000011	749	1
2_MACS_peak_9730_lociStitched	chr17	47816357	47827468	2	7509	10037.6774	2153.3118	750	FAM117A	MYST2,SLC35B1	FAM117A	SLC35B1	0.49610000000000004	750	1
2_MACS_peak_9017_lociStitched	chr17	3813351	3821194	2	7506	16665.5907	1544.2867	751	P2RX1	CAMKK1,ATP2A3	P2RX1	P2RX1	0.5626	751	1
2_MACS_peak_12753_lociStitched	chr2	111806344	111821356	2	7506	14704.254	1906.524	752	ACOXL		BCL2L11	BCL2L11	NONE	752	1
2_MACS_peak_19515_lociStitched	chr6	27857661	27871382	2	7501	9032.5343	2222.802	753	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	HIST1H2BO	0.5939000000000001	753	1
2_MACS_peak_14639_lociStitched	chr21	43527181	43541160	2	7491	19467.1554	3321.4104	754	UMODL1,C21orf128		C21orf128	C21orf128	0.34709999999999996	754	1
3_MACS_peak_6711_lociStitched	chr14	63936600	63951913	3	7486	7115.9511	1068.8474	755	PPP2R5E		PPP2R5E	PPP2R5E	0.03409999999999999	755	1
2_MACS_peak_21843_lociStitched	chr7	150100720	150113895	2	7481	31680.605	3301.655	756	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	REPIN1	2.8179	756	1
4_MACS_peak_18390_lociStitched	chr5	75585906	75601031	4	7474	6943.8875	2047.925	757	SV2C		IQGAP2	IQGAP2	NONE	757	1
2_MACS_peak_20348_lociStitched	chr6	135190465	135204186	2	7470	22612.208	2538.385	758			ALDH8A1	ALDH8A1	NONE	758	1
2_MACS_peak_20550_lociStitched	chr6	160389165	160403976	2	7469	9569.3871	1181.9178	759	IGF2R		IGF2R	IGF2R	0.059800000000000006	759	1
2_MACS_peak_16437_lociStitched	chr3	150315540	150323191	2	7466	9257.71	1322.8579	760	SELT		SELT	SELT	0.18799999999999997	760	1
1_MACS_peak_8805_lociStitched	chr16	78797484	78804943	1	7460	6472.1743	761.5639	761	WWOX		WWOX	WWOX	0.0029	761	1
1_MACS_peak_2843_lociStitched	chr10	63656554	63664012	1	7459	8517.7818	1210.4334	762	ARID5B		ARID5B	ARID5B	0.134	762	1
3_MACS_peak_13903_lociStitched	chr20	23329940	23344206	3	7449	16825.3204	2426.6466	763	NXT1	GZF1	NXT1	NXT1	0.6633	763	1
2_MACS_peak_15084_lociStitched	chr22	39095390	39103869	2	7448	27581.3391	1588.9646	764	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	GTPBP1	0.5066	764	1
2_MACS_peak_11665_lociStitched	chr19	50166491	50182136	2	7445	16676.0055	2970.9855	765	BCL2L12,PRMT1,IRF3	SCAF1,C19orf76,CPT1C,RRAS	IRF3	RRAS	0.4368	765	1
3_MACS_peak_20130_lociStitched	chr6	106227327	106241672	3	7443	6654.6455	2174.702	766			PRDM1	PRDM1	1.7157	766	1
2_MACS_peak_11405_lociStitched	chr19	39338761	39348828	2	7442	18552.4743	2033.534	767	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	0.6327	767	1
1_MACS_peak_14199_lociStitched	chr20	45979904	45987342	1	7439	18851.611	1556.7734	768	ZMYND8	LOC100131496	ZMYND8	ZMYND8	0.0981	768	1
3_MACS_peak_22456_lociStitched	chr8	81049942	81061002	3	7439	7830.48	2081.492	769	TPD52		TPD52	TPD52	0.10849999999999999	769	1
2_MACS_peak_4759_lociStitched	chr11	132218792	132231516	2	7430	14509.1772	2009.1196	770			NTM	NTM	NONE	770	1
3_MACS_peak_13775_lociStitched	chr20	5092737	5109093	3	7427	14648.4336	2262.0348	771	PCNA-AS1,CDS2,C20orf30,PCNA		PCNA	PCNA	0.5678	771	1
2_MACS_peak_11731_lociStitched	chr19	55764303	55772005	2	7420	10521.7022	1659.0108	772	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	HSPBP1	0.2907	772	1
2_MACS_peak_21845_lociStitched	chr7	150124955	150133880	2	7420	15757.98	2298.1875	773	LOC285972	ZNF775,LOC728743,GIMAP8	LOC285972	LOC728743	1.7081000000000002	773	1
2_MACS_peak_14501_lociStitched	chr21	32924489	32932787	2	7415	12563.172	2188.1826	774	TIAM1		TIAM1	TIAM1	0.019000000000000003	774	1
2_MACS_peak_18582_lociStitched	chr5	112256449	112266971	2	7410	13665.9736	2008.6498	775	REEP5	DCP2	REEP5	REEP5	0.07289999999999999	775	1
3_MACS_peak_7619_lociStitched	chr15	70306190	70316753	3	7408	9867.9546	2146.4016	776			MIR629	NONE	NONE	776	1
2_MACS_peak_141_lociStitched	chr1	11623233	11631918	2	7407	8816.1435	1360.9395	777			FBXO44	FBXO44	NONE	777	1
4_MACS_peak_11075_lociStitched	chr19	12991287	13011978	4	7399	9652.3515	3405.7386	778	GCDH,DNASE2,KLF1,SYCE2	MAST1,CALR,RAD23A,RTBDN,FARSA	GCDH	CALR	0.5698000000000001	778	1
2_MACS_peak_18813_lociStitched	chr5	140886650	140894585	2	7387	6252.78	1329.1125	779	PCDHGB3,PCDHGB1,PCDHGA2,PCDHGA3,PCDHGA1,PCDHGB4,PCDHGB2,PCDHGA7,PCDHGA5,PCDHGA4,PCDHGA6,PCDHGA8,PCDHGB5,PCDHGA11,PCDHGA12,PCDHGA9,PCDHGC5,PCDHGA10,PCDHGC3,PCDHGB6,PCDHGC4,PCDHGB7	PCDHGC4,PCDHGC5	PCDHGC5	PCDHGC5	0.14039999999999997	779	1
1_MACS_peak_16529_lociStitched	chr3	160116156	160123537	1	7382	19182.4809	1468.0809	780	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	SMC4	0.3596	780	1
4_MACS_peak_2251_lociStitched	chr1	230630855	230652300	4	7381	9718.874	3857.9555	781			PGBD5	PGBD5	NONE	781	1
2_MACS_peak_399_lociStitched	chr1	28831485	28846134	2	7379	16817.052	2469.8214	782	RCC1,SNHG3	TRNAU1AP	RCC1	TRNAU1AP	0.344	782	1
3_MACS_peak_16323_lociStitched	chr3	133159890	133169110	3	7368	7870.192	1592.294	783	BFSP2		BFSP2	BFSP2	0.49540000000000006	783	1
2_MACS_peak_23720_lociStitched	chr9	130731681	130744339	2	7368	15769.3364	2032.8748	784	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	PIP5KL1	0.334	784	1
2_MACS_peak_402_lociStitched	chr1	28905197	28914456	2	7366	9595.1017	1480.5141	785	SNHG12,SNORD99,SNORA61,SNORA44,SNORA16A	TRNAU1AP,RAB42	SNHG12	SNHG12	0.5598	785	1
3_MACS_peak_5394_lociStitched	chr12	57622692	57637937	3	7363	12956.7255	2519.9985	786	SHMT2,NDUFA4L2,STAC3	MIR1228,NXPH4	NDUFA4L2	NDUFA4L2	0.4742	786	1
4_MACS_peak_11175_lociStitched	chr19	16984341	17008670	4	7357	9347.2018	2586.1727	787	SIN3B,F2RL3,CPAMD8		F2RL3	F2RL3	0.32939999999999997	787	1
2_MACS_peak_6399_lociStitched	chr13	111357484	111369258	2	7354	9216.6872	2071.0466	788	ING1,CARS2		ING1	ING1	0.27649999999999997	788	1
3_MACS_peak_4359_lociStitched	chr11	82666447	82683631	3	7341	12686.9472	2324.9952	789			C11orf82	C11orf82	NONE	789	1
2_MACS_peak_13317_lociStitched	chr2	201312501	201321953	2	7336	7754.4208	1618.1824	790	SPATS2L		KCTD18	KCTD18	NONE	790	1
3_MACS_peak_21491_lociStitched	chr7	106182779	106194985	3	7334	9874.654	2663.3492	791			FLJ36031	FLJ36031	NONE	791	1
