REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_10082_lociStitched	chr17	78228089	78238352	3	7406	15488.9196	667	1	RNF213	SLC26A11,SGSH	RNF213	SGSH	0.3764	667	1
5_MACS_peak_5916_lociStitched	chr13	42621463	42634730	5	7405	11448.0943	668	1	DGKH		DGKH	DGKH	0.1085	668	1
3_MACS_peak_7775_lociStitched	chr15	100649504	100658349	3	7404	13896.3795	669	1	ADAMTS17		ADAMTS17	ADAMTS17	0.1241	669	1
1_MACS_peak_17127_lociStitched	chr4	87854946	87862348	1	7403	11925.3622	670	1	AFF1	C4orf36	AFF1	AFF1	0.1907	670	1
3_MACS_peak_14529_lociStitched	chr21	43647509	43657464	3	7393	16488.4665	671	1	ABCG1		ABCG1	ABCG1	0.3499	671	1
1_MACS_peak_7056_lociStitched	chr15	31369441	31376825	1	7385	14985.828	672	1	TRPM1	MIR211	MIR211	MIR211	0.0592	672	1
1_MACS_peak_16796_lociStitched	chr4	7752176	7759559	1	7384	15877.1415	673	1	AFAP1-AS1		AFAP1-AS1	AFAP1-AS1	0.521	673	1
3_MACS_peak_7900_lociStitched	chr16	2556618	2571652	3	7380	16331.4342	674	1	ATP6V0C,AMDHD2	C16orf59,NTN3,TBC1D24,PDPK1,CEMP1,MIR3178	ATP6V0C	ATP6V0C	0.7567	674	1
4_MACS_peak_14399_lociStitched	chr21	34442036	34453861	4	7371	18927.095	675	1	OLIG1	OLIG2	OLIG1	OLIG1	1.1554	675	1
3_MACS_peak_21961_lociStitched	chr8	72268300	72275862	3	7368	6219.745	676	1	EYA1		EYA1	EYA1	0.061	676	1
1_MACS_peak_13330_lociStitched	chr2	198169051	198176404	1	7354	13751.5806	677	1	ANKRD44		ANKRD44	ANKRD44	0.217	677	1
2_MACS_peak_8319_lociStitched	chr16	30661302	30673063	2	7348	31913.4735	678	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	2.0795	678	1
3_MACS_peak_22364_lociStitched	chr8	142422854	142430350	3	7345	11972.6112	679	1		PTP4A3,GPR20	PTP4A3	PTP4A3	0.4355	679	1
1_MACS_peak_15529_lociStitched	chr3	42232467	42239810	1	7344	9855.7746	680	1	TRAK1		TRAK1	TRAK1	0.2383	680	1
2_MACS_peak_8798_lociStitched	chr16	88868031	88879705	2	7334	19264.4348	681	1	CDT1,APRT	TRAPPC2L,FAM38A,GALNS	CDT1	CDT1	1.2764	681	1
1_MACS_peak_16321_lociStitched	chr3	151957960	151965282	1	7323	13632.8318	682	1		MBNL1,LOC401093	MBNL1	LOC401093	1.6521	682	1
2_MACS_peak_10170_lociStitched	chr17	80406025	80417707	2	7322	20207.5236	683	1	NARF,C17orf62	HEXDC,C17orf101	C17orf62	C17orf62	0.7442	683	1
3_MACS_peak_8795_lociStitched	chr16	88846236	88858062	3	7318	22594.7556	684	1	FAM38A	CDT1,APRT	FAM38A	CDT1	1.2764	684	1
2_MACS_peak_18620_lociStitched	chr5	156692485	156700978	2	7315	9399.2031	685	1	CYFIP2		CYFIP2	CYFIP2	0.1391	685	1
2_MACS_peak_20620_lociStitched	chr7	43684363	43691699	2	7311	14377.0928	686	1	C7orf44		STK17A	STK17A	0.335	686	1
2_MACS_peak_10068_lociStitched	chr17	77809564	77818934	2	7308	25301.811	687	1	CBX4	CBX8	CBX4	CBX4	1.5789	687	1
2_MACS_peak_17877_lociStitched	chr5	55284609	55292366	2	7301	21582.3011	688	1	IL6ST		IL6ST	IL6ST	0.4386	688	1
5_MACS_peak_17749_lociStitched	chr5	27463782	27474068	5	7297	6826.8182	689	1			CDH9	CDH9	0.0776	689	1
2_MACS_peak_2025_lociStitched	chr1	205446220	205454893	2	7291	22987.7865	690	1		CDK18,MIR135B	CDK18	CDK18	0.2785	690	1
1_MACS_peak_7385_lociStitched	chr15	65182947	65190218	1	7272	24283.6858	691	1		PLEKHO2,ANKDD1A	ANKDD1A	PLEKHO2	0.2574	691	1
2_MACS_peak_18373_lociStitched	chr5	135069862	135077141	2	7262	7375.8107	692	1			LOC340074	LOC340074	NONE	692	1
2_MACS_peak_22345_lociStitched	chr8	141466771	141476272	2	7261	12834.9009	693	1	TRAPPC9	CHRAC1	TRAPPC9	CHRAC1	0.7859	693	1
3_MACS_peak_9977_lociStitched	chr17	74778404	74788641	3	7258	8585.7719	694	1		MFSD11,MIR636,SRSF2	MFSD11	MIR636	1.9874	694	1
2_MACS_peak_7921_lociStitched	chr16	3012822	3021255	2	7239	24571.2321	695	1	KREMEN2,PAQR4	LOC283875,CLDN9,TNFRSF12A,PKMYT1,CLDN6	PAQR4	PAQR4	1.6042	695	1
3_MACS_peak_21598_lociStitched	chr8	11659320	11666692	3	7238	8130.5788	696	1	FDFT1	NEIL2	FDFT1	FDFT1	0.2313	696	1
3_MACS_peak_24101_lociStitched	chrX	118815595	118827604	3	7238	11814.4542	697	1	SEPT6	MIR766	SEPT6	SEPT6	0.1936	697	1
4_MACS_peak_11395_lociStitched	chr19	35892466	35901927	4	7228	8808.191	698	1		FFAR3,FFAR2	FFAR2	FFAR2	0.2971	698	1
1_MACS_peak_12467_lociStitched	chr2	60775924	60783148	1	7225	16581.9696	699	1	BCL11A		BCL11A	BCL11A	0.235	699	1
3_MACS_peak_12350_lociStitched	chr2	43395632	43407389	3	7225	15221.7879	700	1		LOC100129726,ZFP36L2	ZFP36L2	ZFP36L2	4.0038	700	1
4_MACS_peak_4568_lociStitched	chr11	128594461	128609150	4	7218	9729.9936	701	1	FLI1		FLI1	FLI1	0.1699	701	1
1_MACS_peak_15262_lociStitched	chr22	50907069	50914281	1	7213	14850.2292	702	1	SBF1	ADM2,MIOX,NCAPH2,LMF2,SCO2	SBF1	SCO2	2.4622	702	1
3_MACS_peak_21360_lociStitched	chr7	134670856	134682678	3	7213	9816.9888	703	1	AGBL3		AGBL3	AGBL3	0.122	703	1
2_MACS_peak_2366_lociStitched	chr1	235113032	235121508	2	7207	20944.196	704	1			SNORA14B	SNORA14B	NONE	704	1
3_MACS_peak_22848_lociStitched	chr9	91924546	91936214	3	7203	13592.0532	705	1	CKS2,MIR3153,SECISBP2		SECISBP2	SECISBP2	0.2392	705	1
2_MACS_peak_12211_lociStitched	chr2	26986666	26996360	2	7202	16536.9946	706	1	C2orf18	CENPA	C2orf18	C2orf18	0.7441	706	1
4_MACS_peak_20501_lociStitched	chr7	28188478	28197106	4	7201	7506.36	707	1	JAZF1	LOC100128081	LOC100128081	LOC100128081	0.2101	707	1
3_MACS_peak_595_lociStitched	chr1	32468906	32481996	3	7184	21137.732	708	1	KHDRBS1		KHDRBS1	KHDRBS1	0.4661	708	1
1_MACS_peak_4466_lociStitched	chr11	118794351	118801522	1	7172	22686.8927	709	1		CXCR5,UPK2,FOXR1,BCL9L	BCL9L	CXCR5	0.1765	709	1
3_MACS_peak_21480_lociStitched	chr7	150776658	150785906	3	7171	18516.3456	710	1	AGAP3,FASTK,TMUB1	ACCN3,SLC4A2,CDK5	TMUB1	TMUB1	1.5249	710	1
3_MACS_peak_9024_lociStitched	chr17	8021663	8030956	3	7170	10637.6971	711	1	ALOXE3,HES7	MIR4314,ALOX12B,PER1,VAMP2,TMEM107	HES7	HES7	0.822	711	1
3_MACS_peak_12744_lociStitched	chr2	87806267	87815704	3	7161	7490.1469	712	1	NCRNA00152		NCRNA00152	NCRNA00152	0.4164	712	1
4_MACS_peak_8337_lociStitched	chr16	31117021	31130273	4	7156	15716.872	713	1	BCKDK,MYST1	ZNF646,ZNF668,PRSS53,VKORC1,PRSS8,PRSS36	BCKDK	BCKDK	0.8499	713	1
3_MACS_peak_6282_lociStitched	chr14	24604684	24617515	3	7153	16263.2925	714	1	PSME1,RNF31,FAM158A,PSME2	PCK2,DCAF11,FITM1,IRF9,REC8,IPO4,TM9SF1	FAM158A	FAM158A	0.9424	714	1
3_MACS_peak_21002_lociStitched	chr7	92437084	92445247	3	7150	6607.9485	715	1	CDK6		CDK6	CDK6	0.2477	715	1
4_MACS_peak_21136_lociStitched	chr7	101945275	101954456	4	7147	15468.1488	716	1	SH2B2	MIR4285,SPDYE6	MIR4285	MIR4285	1.5144	716	1
4_MACS_peak_16845_lociStitched	chr4	15779374	15787263	4	7138	10303.8229	717	1	CD38		CD38	CD38	0.1921	717	1
3_MACS_peak_9464_lociStitched	chr17	40728691	40740226	3	7133	14819.0145	718	1	PSMC3IP,FAM134C	NAGLU,HSD17B1,COASY,MLX,TUBG1	PSMC3IP	TUBG1	1.0216	718	1
1_MACS_peak_10445_lociStitched	chr18	46473058	46480189	1	7132	30999.1701	719	1	SMAD7	SMAD7	SMAD7	SMAD7	1.3931	719	1
1_MACS_peak_21005_lociStitched	chr7	92459896	92467026	1	7131	22888.013	720	1	CDK6		CDK6	CDK6	0.2477	720	1
2_MACS_peak_11404_lociStitched	chr19	35947392	35954857	2	7129	8215.979	721	1		FFAR2,KRTDAP,DMKN	FFAR2	FFAR2	0.2971	721	1
1_MACS_peak_19826_lociStitched	chr6	106610286	106617409	1	7124	11943.8464	722	1			PRDM1	PRDM1	0.7463	722	1
1_MACS_peak_15228_lociStitched	chr22	48490912	48498035	1	7124	25288.7869	723	1			MIR3201	MIR3201	NONE	723	1
1_MACS_peak_23450_lociStitched	chr9	139775516	139782636	1	7121	34338.336	724	1	TRAF2	C9orf172,PHPT1,MAMDC4,EDF1	TRAF2	C9orf172	2.3127	724	1
3_MACS_peak_7969_lociStitched	chr16	4356157	4366979	3	7120	15691.9	725	1		GLIS2,TFAP4,PAM16	GLIS2	TFAP4	0.6722	725	1
1_MACS_peak_9976_lociStitched	chr17	74730203	74737318	1	7116	19343.5505	726	1	MFSD11,SRSF2,MIR636	C17orf95,MXRA7,JMJD6	MFSD11	C17orf95	1.9293	726	1
1_MACS_peak_16309_lociStitched	chr3	150124365	150131476	1	7112	36748.2258	727	1	TSC22D2		TSC22D2	TSC22D2	0.717	727	1
2_MACS_peak_8791_lociStitched	chr16	88745230	88753062	2	7105	13608.8832	728	1	MGC23284,SNAI3	IL17C,MGC23284,CTU2,CYBA,MVD,RNF166	SNAI3	SNAI3	0.7856	728	1
2_MACS_peak_9631_lociStitched	chr17	46984813	46994389	2	7104	17825.724	729	1	UBE2Z	ATP5G1,SNF8	UBE2Z	UBE2Z	0.6473	729	1
2_MACS_peak_18807_lociStitched	chr5	180610785	180619961	2	7103	12380.2592	730	1		OR2V2,TRIM41,TRIM7,SNORD96A	TRIM7	SNORD96A	1.7132	730	1
2_MACS_peak_17642_lociStitched	chr5	1791222	1802435	2	7103	16653.5476	731	1	NDUFS6,MRPL36		MRPL36	MRPL36	1.1877	731	1
3_MACS_peak_1554_lociStitched	chr1	155156638	155165808	3	7101	16965.417	732	1	TRIM46,MIR92B,MUC1,THBS3	SLC50A1,MTX1,DPM3,KRTCAP2,GBAP1,GBA	MUC1	DPM3	1.7304	732	1
3_MACS_peak_20090_lociStitched	chr6	139690776	139698468	3	7091	14531.7264	733	1	CITED2		CITED2	CITED2	1.2215	733	1
1_MACS_peak_12035_lociStitched	chr19	59064859	59071945	1	7087	22135.9554	734	1	LOC100131691,CHMP2A,UBE2M	TRIM28,MGC2752,SLC27A5,ZBTB45,MZF1	CHMP2A	CHMP2A	1.6822	734	1
2_MACS_peak_6936_lociStitched	chr14	105947170	105958242	2	7087	18978.5152	735	1	CRIP1,C14orf80	CRIP2,TMEM121	CRIP1	CRIP1	1.3264	735	1
2_MACS_peak_16931_lociStitched	chr4	40197904	40208153	2	7085	9034.4935	736	1	RHOH		RHOH	RHOH	0.2101	736	1
1_MACS_peak_2740_lociStitched	chr10	45467860	45474938	1	7079	10547.6356	737	1	RASSF4,C10orf10	ZNF22,LOC220980,C10orf25	C10orf10	C10orf10	0.886	737	1
2_MACS_peak_445_lociStitched	chr1	25251163	25259020	2	7079	28964.8305	738	1	RUNX3		RUNX3	RUNX3	0.5371	738	1
3_MACS_peak_5590_lociStitched	chr12	120631531	120640266	3	7076	14728.957	739	1	GCN1L1,RPLP0	PXN	RPLP0	RPLP0	1.0602	739	1
5_MACS_peak_3406_lociStitched	chr11	308658	320294	5	7075	8802.634	740	1	IFITM2,IFITM1,IFITM3	NLRP6,ATHL1,B4GALNT4,IFITM5	IFITM1	IFITM1	0.7645	740	1
5_MACS_peak_7511_lociStitched	chr15	74274168	74288614	5	7071	8996.9688	741	1	PML,STOML1		STOML1	STOML1	0.4998	741	1
1_MACS_peak_22846_lociStitched	chr9	91788936	91795996	1	7061	14104.468	742	1	SHC3		SHC3	SHC3	0.1257	742	1
3_MACS_peak_21710_lociStitched	chr8	27217654	27225206	3	7061	7572.3904	743	1	PTK2B	TRIM35	PTK2B	PTK2B	0.187	743	1
1_MACS_peak_72_lociStitched	chr1	1706777	1713836	1	7060	29851.8051	744	1	NADK	SLC35E2,NADK	NADK	NADK	1.0396	744	1
2_MACS_peak_3136_lociStitched	chr10	103873562	103881166	2	7057	17160.7072	745	1	LDB1	HPS6,PPRC1,NOLC1	LDB1	LDB1	0.805	745	1
3_MACS_peak_23496_lociStitched	chr9	140499129	140514804	3	7056	22093.9125	746	1	ARRDC1,EHMT1,C9orf37	WDR85,ZMYND19	C9orf37	C9orf37	1.0511	746	1
3_MACS_peak_19363_lociStitched	chr6	33166820	33176974	3	7052	19317.985	747	1	SLC39A7,HSD17B8,MIR219-1,RING1,RXRB	COL11A2	HSD17B8	HSD17B8	1.5912	747	1
1_MACS_peak_17831_lociStitched	chr5	43036707	43043757	1	7051	40413.42	748	1	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	C5orf39	3.6685	748	1
1_MACS_peak_1412_lociStitched	chr1	149854536	149861585	1	7050	33811.9383	749	1	HIST2H2AC,HIST2H2BE,HIST2H2AB	BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11	HIST2H2BE	HIST2H2BC	4.0009	749	1
2_MACS_peak_10804_lociStitched	chr19	3983287	3990478	2	7044	16702.5357	750	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	SNORD37	1.0327	750	1
2_MACS_peak_15319_lociStitched	chr3	9436218	9443409	2	7040	19128.06	751	1	SETD5,LOC440944	THUMPD3	SETD5	SETD5	0.3476	751	1
1_MACS_peak_9856_lociStitched	chr17	66452332	66459368	1	7037	16088.5176	752	1	WIPI1	PRKAR1A,MIR635	WIPI1	WIPI1	0.4399	752	1
5_MACS_peak_17536_lociStitched	chr4	185365823	185375514	5	7032	7426.2133	753	1	IRF2		IRF2	IRF2	0.6713	753	1
2_MACS_peak_14228_lociStitched	chr20	55964113	55974981	2	7032	13033.9924	754	1	RBM38	RAE1,MTRNR2L3	RBM38	RBM38	0.5143	754	1
5_MACS_peak_17103_lociStitched	chr4	84132975	84146084	5	7032	8379.2728	755	1			COQ2	COQ2	NONE	755	1
1_MACS_peak_6557_lociStitched	chr14	69257099	69264123	1	7025	21819.3536	756	1	ZFP36L1,C14orf181		ZFP36L1	ZFP36L1	1.5478	756	1
3_MACS_peak_11416_lociStitched	chr19	36230925	36240263	3	7022	16398.4618	757	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	1.3107	757	1
1_MACS_peak_537_lociStitched	chr1	28570947	28577965	1	7019	18621.5612	758	1		ATPIF1,SESN2,DNAJC8	SESN2	ATPIF1	0.8582	758	1
3_MACS_peak_17811_lociStitched	chr5	40484275	40492736	3	7016	6382.9784	759	1			PTGER4	PTGER4	0.7325	759	1
1_MACS_peak_11786_lociStitched	chr19	49465144	49472152	1	7009	20236.3008	760	1	FTL,GYS1	DHDH,BAX,RUVBL2,LHB	FTL	FTL	1.8038	760	1
3_MACS_peak_9969_lociStitched	chr17	74487707	74498777	3	7008	14963.319	761	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	RHBDF2	0.5131	761	1
3_MACS_peak_12366_lociStitched	chr2	43647848	43657361	3	7007	10365.3648	762	1	THADA		THADA	THADA	0.2207	762	1
2_MACS_peak_11610_lociStitched	chr19	44281049	44289809	2	6999	19749.42	763	1	KCNN4	ZNF283,C19orf61,LYPD5	KCNN4	KCNN4	1.3865	763	1
4_MACS_peak_23503_lociStitched	chrX	192557	200706	4	6994	7549.2336	764	1	PLCXD1	GTPBP6	PLCXD1	PLCXD1	0.2472	764	1
5_MACS_peak_24079_lociStitched	chrX	109552952	109562410	5	6993	10984.5212	765	1	AMMECR1		AMMECR1	AMMECR1	0.1346	765	1
3_MACS_peak_12767_lociStitched	chr2	95678391	95685733	3	6990	4783.313	766	1		MAL	MAL	MAL	0.102	766	1
1_MACS_peak_5016_lociStitched	chr12	51315568	51322552	1	6985	13336.6464	767	1	METTL7A	HIGD1C	METTL7A	METTL7A	0.8278	767	1
1_MACS_peak_12346_lociStitched	chr2	43357169	43364148	1	6980	23952.6259	768	1			ZFP36L2	ZFP36L2	4.0038	768	1
6_MACS_peak_23786_lociStitched	chrX	45617298	45631686	6	6963	6513.4476	769	1		MIR221,MIR222	MIR222	MIR221	0.0476	769	1
2_MACS_peak_18397_lociStitched	chr5	138603268	138611716	2	6955	9264.9216	770	1	MATR3,SNHG4	SNORA74A,MATR3	MATR3	SNORA74A	0.4999	770	1
2_MACS_peak_1792_lociStitched	chr1	174127250	174136955	2	6951	20589.1575	771	1	RABGAP1L		RABGAP1L	RABGAP1L	0.1324	771	1
2_MACS_peak_18810_lociStitched	chr5	180642957	180652256	2	6950	15957.084	772	1	TRIM41	TRIM7,SNORD96A,SNORD95,GNB2L1,TRIM52	TRIM41	SNORD95	2.0343	772	1
2_MACS_peak_19570_lociStitched	chr6	44223437	44233900	2	6949	27446.5416	773	1	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	SLC29A1	0.9638	773	1
2_MACS_peak_23261_lociStitched	chr9	131782684	131790818	2	6948	21343.616	774	1	SH3GLB2	FAM73B	SH3GLB2	SH3GLB2	0.8203	774	1
3_MACS_peak_9704_lociStitched	chr17	54985570	54993076	3	6945	16791.6726	775	1	TRIM25	MTVR2,COIL	TRIM25	TRIM25	0.549	775	1
1_MACS_peak_674_lociStitched	chr1	37939197	37946140	1	6944	23456.2312	776	1	ZC3H12A	MEAF6	ZC3H12A	ZC3H12A	1.274	776	1
1_MACS_peak_337_lociStitched	chr1	17763556	17770495	1	6940	41434.8507	777	1	RCC2		RCC2	RCC2	1.1037	777	1
4_MACS_peak_14129_lociStitched	chr20	45173178	45184406	4	6937	9330.468	778	1	C20orf123	ZNF334	C20orf123	C20orf123	0.5047	778	1
2_MACS_peak_14508_lociStitched	chr21	41325745	41333242	2	6934	10854.9063	779	1			PCP4	PCP4	NONE	779	1
3_MACS_peak_1441_lociStitched	chr1	150945595	150955941	3	6934	20729.2456	780	1	ANXA9,LASS2	SETDB1,PRUNE,FAM63A	LASS2	FAM63A	1.1685	780	1
3_MACS_peak_2611_lociStitched	chr10	22913092	22920694	3	6930	6959.631	781	1	PIP4K2A		PIP4K2A	PIP4K2A	0.2531	781	1
1_MACS_peak_11711_lociStitched	chr19	47285559	47292482	1	6924	39849.4803	782	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	SLC1A5	1.7733	782	1
2_MACS_peak_3646_lociStitched	chr11	19449819	19457677	2	6922	6534.7128	783	1	NAV2		NAV2	NAV2	0.0531	783	1
1_MACS_peak_22288_lociStitched	chr8	126441145	126448064	1	6920	18002.5461	784	1	TRIB1		TRIB1	TRIB1	1.0594	784	1
1_MACS_peak_10973_lociStitched	chr19	10380038	10386956	1	6919	27409.116	785	1	ICAM1	MIR4322,MRPL4,ICAM4,ICAM5,S1PR2,ZGLP1,FDX1L	ICAM1	ICAM1	1.5229	785	1
5_MACS_peak_11521_lociStitched	chr19	40916045	40932559	5	6914	19392.3902	786	1	PRX,SERTAD1	SPTBN4,HIPK4,SERTAD3,BLVRB	PRX	SERTAD3	0.7917	786	1
1_MACS_peak_9352_lociStitched	chr17	36902922	36909830	1	6909	12921.414	787	1	PSMB3,PCGF2	MLLT6,CISD3,PIP4K2B	PCGF2	MLLT6	1.3399	787	1
1_MACS_peak_8536_lociStitched	chr16	67594217	67601121	1	6905	29243.9632	788	1	CTCF	FAM65A	CTCF	FAM65A	0.5999	788	1
3_MACS_peak_18517_lociStitched	chr5	148205241	148215610	3	6904	10051.7086	789	1	ADRB2		ADRB2	ADRB2	0.6095	789	1
1_MACS_peak_19262_lociStitched	chr6	30683664	30690565	1	6902	16084.8508	790	1	TUBB,MDC1	DHX16,KIAA1949,NRM,FLOT1,IER3	TUBB	NRM	1.6551	790	1
4_MACS_peak_11017_lociStitched	chr19	11484586	11494126	4	6901	15798.24	791	1	C19orf39,EPOR	CCDC159,LPPR2,RAB3D,TMEM205,RGL3	C19orf39	C19orf39	1.1336	791	1
4_MACS_peak_24319_lociStitched	chrY	142501	150683	4	6897	7444.8018	792	1	PLCXD1		PLCXD1	PLCXD1	0.2472	792	1
3_MACS_peak_8308_lociStitched	chr16	30536969	30547850	3	6891	27472.3488	793	1	ZNF768,ZNF747	ZNF764,ZNF688,ZNF785	ZNF747	ZNF747	1.9594	793	1
1_MACS_peak_14047_lociStitched	chr20	37498960	37505847	1	6888	13163.1231	794	1	PPP1R16B	FAM83D	FAM83D	FAM83D	0.107	794	1
2_MACS_peak_16006_lociStitched	chr3	111392595	111403011	2	6887	7582.848	795	1	PLCXD2	PHLDB2	PLCXD2	PLCXD2	0.0978	795	1
3_MACS_peak_19913_lociStitched	chr6	113949219	113956822	3	6881	7907.8803	796	1			MARCKS	MARCKS	NONE	796	1
2_MACS_peak_3200_lociStitched	chr10	111967214	111974787	2	6879	17511.0479	797	1	MXI1	MXI1	MXI1	MXI1	0.2743	797	1
1_MACS_peak_10601_lociStitched	chr18	72162820	72169691	1	6872	8910.9999	798	1	CNDP2	CNDP1,FAM69C	CNDP2	CNDP2	0.2995	798	1
2_MACS_peak_14733_lociStitched	chr22	23241954	23249113	2	6870	8885.7508	799	1		IGLL5	IGLL5	IGLL5	0.1037	799	1
2_MACS_peak_10740_lociStitched	chr19	2469066	2480249	2	6868	21627.922	800	1	GADD45B	TIMM13,LMNB2	GADD45B	GADD45B	1.7154	800	1
3_MACS_peak_4205_lociStitched	chr11	73489934	73500369	3	6865	11819.7245	801	1	MRPL48	RAB6A	MRPL48	MRPL48	0.1682	801	1
1_MACS_peak_1444_lociStitched	chr1	150975417	150982278	1	6862	20399.1252	802	1	PRUNE,FAM63A	ANXA9,BNIPL,C1orf56,MLLT11,LASS2,CDC42SE1	FAM63A	FAM63A	1.1685	802	1
2_MACS_peak_17245_lociStitched	chr4	111114209	111121126	2	6851	14035.9764	803	1	ELOVL6		ELOVL6	ELOVL6	0.1952	803	1
1_MACS_peak_19100_lociStitched	chr6	26120250	26127096	1	6847	14948.9256	804	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2BC	HIST1H1E	1.5433	804	1
4_MACS_peak_4950_lociStitched	chr12	48140528	48153506	4	6847	9651.7386	805	1	RAPGEF3	SLC48A1,RPAP3,ENDOU	RAPGEF3	RAPGEF3	0.515	805	1
2_MACS_peak_6181_lociStitched	chr13	114581843	114592651	2	6841	14267.6408	806	1	FLJ44054	GAS6	FLJ44054	GAS6	1.2043	806	1
5_MACS_peak_21590_lociStitched	chr8	11387551	11397089	5	6832	6540.2066	807	1	BLK		BLK	BLK	0.2083	807	1
1_MACS_peak_13719_lociStitched	chr2	243024940	243031770	1	6831	11376.731	808	1	LOC728323		LOC728323	LOC728323	0.1864	808	1
2_MACS_peak_21175_lociStitched	chr7	104595994	104605316	2	6827	7629.1248	809	1		MLL5,LOC723809,LOC100216545	LOC723809	LOC100216545	2.4168	809	1
1_MACS_peak_810_lociStitched	chr1	45136321	45143127	1	6807	9270.4526	810	1	C1orf228,TMEM53		TMEM53	TMEM53	0.3982	810	1
2_MACS_peak_1352_lociStitched	chr1	145469566	145478553	2	6807	25366.7062	811	1	ANKRD34A,LIX1L,POLR3GL	TXNIP,RBM8A,PEX11B,ITGA10,GNRHR2	LIX1L	TXNIP	2.2224	811	1
2_MACS_peak_21153_lociStitched	chr7	102147805	102158831	2	6804	11659.995	812	1		LRWD1,SPDYE2,ALKBH4,POLR2J	POLR2J	POLR2J	0.4069	812	1
2_MACS_peak_11946_lociStitched	chr19	55786066	55793578	2	6795	13626.768	813	1	HSPBP1	BRSK1,TMEM86B,PPP6R1,TMEM150B	HSPBP1	HSPBP1	1.1628	813	1
1_MACS_peak_1919_lociStitched	chr1	197741566	197748359	1	6794	19949.6824	814	1	DENND1B		DENND1B	DENND1B	0.1561	814	1
2_MACS_peak_10020_lociStitched	chr17	76246837	76255718	2	6793	20727.3659	815	1		BIRC5,LOC283999,EPR1	LOC283999	EPR1	0.23	815	1
1_MACS_peak_2289_lociStitched	chr1	228673416	228680206	1	6791	42602.497	816	1	RNF187	HIST3H2BB,HIST3H2A	RNF187	RNF187	2.3922	816	1
2_MACS_peak_8891_lociStitched	chr17	2294882	2305986	2	6790	15623.328	817	1	MNT	LOC284009	MNT	MNT	0.6299	817	1
4_MACS_peak_19545_lociStitched	chr6	43877398	43884424	4	6783	6476.5668	818	1	LOC100132354		LOC100132354	LOC100132354	0.3779	818	1
3_MACS_peak_1813_lociStitched	chr1	179049029	179061596	3	6780	22521.3207	819	1	TOR3A		TOR3A	TOR3A	0.9972	819	1
2_MACS_peak_6982_lociStitched	chr15	21081118	21088235	2	6778	9694.0657	820	1		POTEB,NF1P1	POTEB	POTEB	0.0797	820	1
2_MACS_peak_16220_lociStitched	chr3	135910910	135917837	2	6773	26668.2573	821	1	MSL2		MSL2	MSL2	0.569	821	1
1_MACS_peak_4612_lociStitched	chr12	1638821	1645591	1	6771	21282.172	822	1		LOC100292680	LOC100292680	LOC100292680	0.0517	822	1
3_MACS_peak_452_lociStitched	chr1	25558214	25567424	3	6770	13609.617	823	1	SYF2	RHD,C1orf63	SYF2	C1orf63	1.0549	823	1
1_MACS_peak_8731_lociStitched	chr16	85586485	85593251	1	6767	22837.9564	824	1			KIAA0182	KIAA0182	0.3543	824	1
2_MACS_peak_1645_lociStitched	chr1	158978821	158986554	2	6767	11225.2228	825	1	IFI16		IFI16	IFI16	0.3076	825	1
1_MACS_peak_3143_lociStitched	chr10	104153093	104159851	1	6759	22714.3138	826	1	NFKB2	FBXL15,MIR146B,PSD,CUEDC2	NFKB2	NFKB2	1.3479	826	1
6_MACS_peak_14352_lociStitched	chr21	19152467	19166813	6	6759	7175.8692	827	1	C21orf91		C21orf91	C21orf91	0.3086	827	1
2_MACS_peak_10922_lociStitched	chr19	7980753	7991177	2	6755	15501.5304	828	1	LOC645781,SNAPC2,CTXN1	LRRC8E,MAP2K7,FLJ22184,LOC388499,TIMM44	SNAPC2	SNAPC2	1.2214	828	1
2_MACS_peak_21461_lociStitched	chr7	150096615	150105676	2	6753	23354.7275	829	1	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	REPIN1	3.5484	829	1
3_MACS_peak_1636_lociStitched	chr1	157142897	157152839	3	6740	8353.2684	830	1		CYCSP52,ETV3	ETV3	ETV3	0.5917	830	1
3_MACS_peak_15135_lociStitched	chr22	43538659	43549257	3	6734	14997.2298	831	1	TSPO,MCAT	BIK,TTLL12	TSPO	TSPO	0.6408	831	1
