GENE_ID	locusLine	bin_1_H929_jia.bam
NM_017999	chr14(.):24611658-24634870	0.7029
NM_006084	chr14(.):24625421-24640774	0.4828
NM_006405	chr14(.):24653352-24669882	0.6901
NM_024658	chr14(.):24644424-24663124	0.1483
NM_006029	chr14(.):74173485-74186128	0.3566
NM_005065	chr14(.):81934238-82005205	1.1439
NM_016150	chr14(.):94395512-94428767	0.4699
NR_024182	chr14(.):94458615-94478898	0.5975
NR_024183	chr14(.):94458641-94483041	0.5702
NM_138344	chr14(.):94380257-94400944	0.0302
NM_152592	chr14(.):95878830-95947173	0.0399
NR_003002	chr14(.):95994691-96004966	0.4962
NR_001459	chr14(.):95994248-96006209	0.4343
NM_016417	chr14(.):95996322-96016055	0.2781
NM_025268	chr14(.):105987952-106001539	0.1183
NR_026800	chr14(.):106378837-106403502	0.8009
NR_002224	chr14(.):106430818-106443358	0.0274
NM_015492	chr15(.):75489220-75509510	1.2741
NM_144508	chr15(.):40881446-40959881	0.1077
NM_183235	chr15(.):55490799-55587001	0.5329
NR_031680	chr15(.):69111302-69494862	0.099
NM_007200	chr15(.):85918870-86297586	0.185
NM_001211	chr15(.):40448209-40518337	0.1382
NM_019600	chr15(.):52868517-52975820	0.2919
NM_001198784	chr15(.):55695722-55715910	0.7166
NM_025201	chr15(.):65129081-65165201	0.4783
NM_006305	chr15(.):69065874-69118261	0.6673
NM_016166	chr15(.):68341571-68485404	0.4171
NM_020908	chr15(.):70335542-70395256	0.5069
NM_001012642	chr15(.):72447146-72495136	0.0521
NM_033244	chr15(.):74282013-74333735	0.3099
NM_033246	chr15(.):74282013-74340717	0.2807
NM_033238	chr15(.):74282013-74345155	0.267
NM_014630	chr15(.):85286817-85354663	0.3924
NM_144767	chr15(.):86215267-86297586	0.369
NM_001042572	chr15(.):93438550-93497463	0.4263
NM_001271	chr15(.):93438550-93576237	0.2145
NR_027992	chr15(.):20869796-20966480	0.0695
NR_027053	chr15(.):21927513-21945739	0.2715
NR_024387	chr15(.):22009419-22021878	0.0462
NR_033735	chr15(.):22541564-22575831	0.5355
NM_015995	chr15(.):31614082-31675102	1.6524
NM_003134	chr15(.):40322890-40336389	0.4338
NM_001003942	chr15(.):40375091-40403287	2.6031
NM_033503	chr15(.):40375091-40403639	2.5842
NM_001003940	chr15(.):40375091-40406075	2.5143
NM_001080791	chr15(.):40840297-40862252	0.6947
NM_152260	chr15(.):40856536-40871661	0.4244
NR_002208	chr15(.):40819082-40829749	0.0558
NM_004580	chr15(.):55490799-55567585	0.1074
NM_183234	chr15(.):55490799-55567484	0.1072
NM_183236	chr15(.):55490799-55568107	0.1086
NM_004748	chr15(.):55642437-55705542	0.4614
NM_004855	chr15(.):55606132-55652846	0.2138
NM_020739	chr15(.):55642437-55705574	0.4612
NR_030358	chr15(.):55660137-55670232	0.5052
NM_182703	chr15(.):65199100-65256041	0.3278
NM_017882	chr15(.):68494329-68527080	2.1998
NM_033429	chr15(.):68478042-68503448	3.0548
NR_026808	chr15(.):69091159-69104440	0.0669
NR_036197	chr15(.):69089188-69099264	0.0752
NR_030714	chr15(.):70366710-70376807	0.2389
NM_182470	chr15(.):72486369-72528684	0.487
NM_020214	chr15(.):72528521-72568628	0.163
NM_004809	chr15(.):74270559-74289635	1.0476
NM_001127190	chr15(.):75069424-75100539	1.5687
NM_000761	chr15(.):75036183-75053941	0.0391
NM_000499	chr15(.):75006882-75022877	0.0521
NM_021819	chr15(.):75100193-75123099	0.3586
NM_001030005	chr15(.):75113950-75129136	0.1703
NM_021823	chr15(.):75310926-75348067	1.3677
NM_138967	chr15(.):75282875-75318836	0.1863
NM_001164404	chr15(.):75545898-75570796	0.0959
NM_015477	chr15(.):75656719-75748926	0.3197
NM_001145358	chr15(.):75656719-75749087	0.3198
NM_001145357	chr15(.):75656719-75753124	0.3089
NM_014300	chr15(.):85207774-85264674	0.2005
NM_022767	chr15(.):89159526-89180512	0.9364
NR_029606	chr15(.):89150055-89160165	0.0852
NM_002201	chr15(.):89177038-89203879	0.8164
NR_031590	chr15(.):89146337-89156428	0.0367
NM_002168	chr15(.):90622211-90650708	1.1662
NM_198925	chr15(.):90739561-90777892	0.2911
NM_001013657	chr15(.):90772486-90790312	0.291
NM_020210	chr15(.):90723151-90777892	0.7809
NM_006384	chr15(.):90768476-90782279	0.363
NR_033769	chr15(.):93333713-93345338	0.1469
NR_036136	chr15(.):93442628-93452705	2.0312
NR_037600	chr15(.):93421072-93446977	1.595
NR_037602	chr15(.):93421525-93446977	1.6211
NM_003090	chr15(.):101816714-101840460	0.4321
NM_203472	chr15(.):101806213-101822700	0.4849
NM_014918	chr15(.):101710927-101797137	0.988
NM_152652	chr16(.):30402056-30415715	0.2512
NM_001172666	chr16(.):635076-684273	0.2896
NM_021168	chr16(.):635172-684273	0.2901
NM_001172663	chr16(.):634356-684273	0.286
NM_001172664	chr16(.):634668-684273	0.2874
NM_012225	chr16(.):1827932-1844192	0.2863
NM_013399	chr16(.):4555676-4593816	0.9624
NM_001199054	chr16(.):4555676-4593471	0.9704
NM_003470	chr16(.):8980950-9062341	0.2917
NM_015914	chr16(.):11767942-11841648	1.6269
NM_013302	chr16(.):22212591-22305066	0.1101
NM_148415	chr16(.):28829413-28853558	0.8307
NM_145714	chr16(.):28829413-28853553	0.8309
NR_024348	chr16(.):30925639-30939590	0.5493
NR_026556	chr16(.):46498248-46608009	0.045
NM_025134	chr16(.):53083944-53366414	0.1615
NM_000078	chr16(.):56990834-57022756	0.0566
NM_001130100	chr16(.):57787128-57841439	0.4462
NM_001130099	chr16(.):57787128-57836929	0.479
NM_022355	chr16(.):68016292-68038364	0.6225
NM_001191022	chr16(.):67591309-67678088	0.2692
NM_012320	chr16(.):68274246-68299961	0.8362
NM_015386	chr16(.):70509471-70562457	0.6234
NM_001030007	chr16(.):71757904-71847976	0.1873
NM_032268	chr16(.):75027914-75149892	0.2847
NM_030629	chr16(.):81523953-81750367	0.1975
NM_198390	chr16(.):81473774-81750367	0.19
NM_002661	chr16(.):81807929-81996899	0.3029
NM_175931	chr16(.):88936262-89012608	0.0544
NM_005187	chr16(.):88936262-89048504	0.6489
NM_004913	chr16(.):89768540-89792394	1.0263
NM_013275	chr16(.):89329034-89561969	0.1683
NR_036480	chr16(.):89773263-89789573	1.1347
NM_032259	chr16(.):729701-745400	0.404
NM_001040162	chr16(.):679428-691347	0.5511
NM_138418	chr16(.):686848-703474	0.8776
NM_138769	chr16(.):713132-729171	0.3134
NM_005861	chr16(.):725114-737768	0.3828
NM_003961	chr16(.):721074-733267	0.3406
NM_053284	chr16(.):676011-689116	0.4282
NM_145294	chr16(.):694362-722829	0.4262
NM_001005920	chr16(.):726666-739439	0.3832
NM_023936	chr16(.):1816895-1828140	1.4602
NM_001010865	chr16(.):1818228-1831239	1.2817
NM_002513	chr16(.):1815320-1826710	1.4391
NM_080861	chr16(.):1821712-1837581	1.0436
NR_036138	chr16(.):1779985-1790067	0.0329
NM_152764	chr16(.):1878988-1927102	0.122
NM_001146006	chr16(.):1835413-1848734	0.0334
NM_001163560	chr16(.):1878983-1927179	0.1222
NM_031208	chr16(.):1872224-1883908	1.9756
NM_001040427	chr16(.):1854103-1882195	0.8534
NM_001142398	chr16(.):1872224-1895203	1.0671
NR_027389	chr16(.):1835413-1849909	0.0347
NM_001127205	chr16(.):4540858-4565348	0.6426
NM_001127204	chr16(.):4521340-4565348	0.5814
NM_001127206	chr16(.):4519718-4565348	0.5624
NM_020677	chr16(.):4506694-4529896	0.4335
NM_001145011	chr16(.):4601490-4655318	0.0464
NM_014117	chr16(.):9180536-9218555	0.6874
NM_003498	chr16(.):11757288-11778015	0.5112
NM_001130007	chr16(.):11956984-12015519	0.1939
NM_001130006	chr16(.):11956984-12014825	0.1954
NM_001192	chr16(.):12053963-12066925	3.8642
NM_032167	chr16(.):12065601-12152141	0.1282
NR_029854	chr16(.):14398141-14408228	3.8662
NR_030177	chr16(.):14392823-14402906	4.1702
NM_003321	chr16(.):28848731-28862729	0.3448
NM_001145795	chr16(.):28870077-28890534	0.4497
NM_015503	chr16(.):28870313-28890534	0.4541
NM_001145812	chr16(.):28870295-28890534	0.4538
NM_001039182	chr16(.):29459913-29471285	0.7514
NM_001017389	chr16(.):29462126-29481280	0.7316
NM_003166	chr16(.):29462126-29481301	0.7363
NM_178044	chr16(.):29460821-29474545	0.8731
NR_002454	chr16(.):29455665-29466236	0.6089
NR_037608	chr16(.):29461411-29481301	0.7134
NM_001017390	chr16(.):29466206-29481301	0.5234
NR_024370	chr16(.):29870003-29884374	0.3845
NM_002383	chr16(.):29812854-29827504	2.0399
NR_015396	chr16(.):29870154-29884374	0.3882
NM_145239	chr16(.):29818408-29832202	1.8539
NM_007317	chr16(.):29797057-29821706	1.2934
NM_006319	chr16(.):29864677-29879578	0.3751
NM_024516	chr16(.):29822527-29838816	1.3227
NM_152338	chr16(.):29784560-29796840	0.0543
NM_005115	chr16(.):29826714-29864360	0.5578
NM_002720	chr16(.):30082383-30101695	0.2953
NR_027081	chr16(.):30120432-30130826	0.057
NM_001127617	chr16(.):30070972-30086735	1.4714
NM_184041	chr16(.):30072043-30086735	1.5758
NM_184043	chr16(.):30070599-30086735	1.4375
NM_000034	chr16(.):30059490-30086735	0.9502
NM_001109659	chr16(.):30029654-30041023	0.0761
NM_004608	chr16(.):30092114-30108205	0.6854
NM_024307	chr16(.):30111130-30129878	0.0496
NM_031478	chr16(.):30030747-30047186	0.0702
NM_001145524	chr16(.):30098636-30112537	0.7849
NM_031477	chr16(.):30098634-30112521	0.7857
NM_001039182	chr16(.):30199255-30210627	0.8113
NM_178044	chr16(.):30200163-30213887	0.9038
NM_003166	chr16(.):30201468-30220650	0.7406
NM_001017389	chr16(.):30201468-30220620	0.7362
NM_001193333	chr16(.):30189730-30205396	2.4659
NR_002454	chr16(.):30195004-30205575	3.196
NR_037608	chr16(.):30200753-30220650	0.7177
NR_002555	chr16(.):30229349-30261932	0.107
NM_001017390	chr16(.):30205548-30220650	0.5131
NR_002453	chr16(.):30273913-30351695	0.1697
NM_006110	chr16(.):30357086-30371682	1.0616
NM_052838	chr16(.):30384455-30399171	0.6013
NM_013292	chr16(.):30381122-30394310	1.0841
NM_015527	chr16(.):30363421-30386522	0.8053
NR_024465	chr16(.):30357086-30371255	1.0909
NM_016643	chr16(.):30413734-30434916	0.3777
NM_024671	chr16(.):30530321-30542910	0.7441
NM_138447	chr16(.):30609699-30626682	0.3816
NM_152458	chr16(.):30586993-30602092	0.236
NM_001024683	chr16(.):30576018-30588728	0.4781
NM_024031	chr16(.):30657240-30672734	1.4323
NM_023931	chr16(.):30537778-30551194	1.2956
NM_001172679	chr16(.):30560084-30574642	0.3892
NM_001105079	chr16(.):30670777-30687131	0.3394
NR_002966	chr16(.):30716857-30726986	0.0527
NM_006662	chr16(.):30705461-30756450	0.2288
NM_001142544	chr16(.):30902927-30919881	0.3072
NM_004765	chr16(.):30894115-30910399	0.2323
NR_031576	chr16(.):30900223-30910306	0.3387
NM_014712	chr16(.):30963614-31000981	0.2988
NM_001142778	chr16(.):30991518-31005473	0.0476
NM_001099784	chr16(.):30930895-30965104	0.5381
NM_152288	chr16(.):30955404-30971259	1.1763
NM_024745	chr16(.):46609467-46660311	0.2616
NM_001126108	chr16(.):56894118-56954762	0.7023
NM_001010989	chr16(.):56960747-56982793	1.414
NR_029680	chr16(.):56887429-56897513	2.9115
NM_032206	chr16(.):57018409-57122436	0.1046
NM_001172643	chr16(.):66536905-66589194	1.2214
NM_001172644	chr16(.):66536905-66589315	1.2196
NM_052999	chr16(.):66595349-66618038	0.0588
NM_181641	chr16(.):66581471-66604971	0.7055
NM_181271	chr16(.):66595293-66618038	0.0592
NM_001040138	chr16(.):66581465-66605154	0.6999
NM_001040715	chr16(.):67204504-67222883	0.4227
NM_001950	chr16(.):67221067-67237821	0.2458
NM_024712	chr16(.):67228027-67242927	0.065
NM_178516	chr16(.):67213281-67229107	0.4357
NR_029887	chr16(.):67231223-67241298	0.0571
NM_001129727	chr16(.):67307075-67328403	0.497
NM_001129729	chr16(.):67308488-67328403	0.5287
NM_004594	chr16(.):67277854-67311094	0.7776
NM_014187	chr16(.):67256015-67268182	0.4282
NM_001129728	chr16(.):67308049-67328403	0.5187
NM_015432	chr16(.):67306412-67328403	0.4845
NM_013241	chr16(.):67258291-67286425	1.2905
NM_012163	chr16(.):67236041-67265721	0.2035
NM_001004055	chr16(.):67236041-67265901	0.2026
NM_001129731	chr16(.):67308491-67328403	0.5288
NM_001193524	chr16(.):67566364-67585691	0.4563
NM_001193523	chr16(.):67558539-67585691	0.3447
NM_001193522	chr16(.):67557719-67585691	0.3359
NM_024519	chr16(.):67557716-67585691	0.3359
NM_001129758	chr16(.):68004565-68019452	0.8433
NM_000229	chr16(.):67968786-67983015	0.8489
NM_005072	chr16(.):67972376-68007597	0.3907
NM_002801	chr16(.):67963406-67975753	0.973
NM_001907	chr16(.):67958473-67970778	0.7331
NM_001145964	chr16(.):67972376-68005781	0.4073
NM_001145963	chr16(.):67972376-68002968	0.376
NM_018380	chr16(.):68050176-68062770	0.3564
NM_017803	chr16(.):68052203-68118184	0.1059
NM_024939	chr16(.):68257449-68275136	0.1952
NM_001184824	chr16(.):68339876-68396169	0.2054
NM_003983	chr16(.):68293422-68340722	0.3107
NM_032178	chr16(.):68329517-68349868	0.3067
NM_006927	chr16(.):70408337-70477991	0.7966
NM_145059	chr16(.):70483497-70519177	0.3461
NM_012426	chr16(.):70552690-70616571	0.4303
NR_003079	chr16(.):70566907-70577001	0.09
NR_003696	chr16(.):70558404-70568498	0.7367
NR_037420	chr16(.):70558401-70568502	0.7376
NR_003059	chr16(.):71787304-71797390	0.0684
NR_024612	chr16(.):71874898-71924174	0.5674
NM_194436	chr16(.):75140757-75155670	1.2669
NM_153688	chr16(.):75177420-75211132	0.0973
NM_001031804	chr16(.):79622744-79639622	1.7722
NM_001184854	chr16(.):87736417-87804598	0.1508
NM_003486	chr16(.):87858628-87908100	1.2838
NM_001127464	chr16(.):88488878-88512165	0.0574
NM_153813	chr16(.):88515013-88606574	0.3472
NM_144604	chr16(.):88631788-88703372	0.0942
NM_001142864	chr16(.):88776745-88856372	0.4311
NM_000512	chr16(.):88875141-88928374	0.3146
NM_030928	chr16(.):88865185-88880666	1.7104
NM_000485	chr16(.):88870876-88883342	1.1756
NM_016209	chr16(.):88918505-88932520	0.2456
NM_199367	chr16(.):89569804-89609129	0.2203
NM_152339	chr16(.):89757764-89773121	0.4047
NM_052988	chr16(.):89748075-89767772	0.3629
NM_152287	chr16(.):89782392-89812332	0.7132
NM_001113525	chr16(.):89782951-89812332	0.7258
NM_017575	chr17(.):1958132-2212069	0.3838
NM_001170957	chr17(.):1958132-2211813	0.3841
NM_003342	chr17(.):4167511-4274969	0.1797
NM_001033551	chr17(.):17741821-17880784	0.4493
NM_020889	chr17(.):27234161-27283508	0.4947
NM_001033561	chr17(.):27227270-27283508	0.5096
NM_003204	chr17(.):46120685-46143907	1.735
NM_138962	chr17(.):55328930-55762299	0.223
NM_170721	chr17(.):55329373-55715544	0.2444
NM_022066	chr17(.):74380612-74454288	0.1844
NM_005993	chr17(.):80704939-80906062	0.1108
NM_021947	chr17(.):2202247-2233553	0.1969
NM_002558	chr17(.):3794884-3824960	1.1295
NM_005022	chr17(.):4843946-4856825	3.1622
NM_153357	chr17(.):6939948-6952242	0.0713
NM_015670	chr17(.):7460318-7480287	0.8985
NR_026951	chr17(.):8118947-8132361	1.2448
NM_020877	chr17(.):7618038-7742058	0.1706
NM_017758	chr17(.):18081866-18118267	0.6947
NM_000267	chr17(.):29416944-29709695	0.223
NM_002544	chr17(.):29616667-29629380	0.0641
NM_017748	chr17(.):36952445-36986589	0.3843
NM_183232	chr17(.):37916198-38025441	0.8873
NM_001070	chr17(.):40756357-40772256	1.8885
NM_000342	chr17(.):42320757-42350502	0.0519
NR_027774	chr17(.):43508265-43573146	0.8435
NM_003954	chr17(.):43335487-43399414	0.4619
NM_001193466	chr17(.):44102281-44275166	0.2312
NM_015443	chr17(.):44102281-44275272	0.2314
NM_001193465	chr17(.):44102281-44307740	0.2211
NM_030802	chr17(.):47782686-47846518	0.5837
NM_001433	chr17(.):62115389-62212502	2.1384
NM_138363	chr17(.):62498157-62539062	0.345
NM_181671	chr17(.):65368923-65694647	0.1899
NM_017983	chr17(.):66412421-66458653	1.2482
NR_036488	chr17(.):70394462-70593943	0.0996
NM_004252	chr17(.):72739762-72770499	2.6105
NM_052916	chr17(.):74133533-74241390	0.4078
NM_001081461	chr17(.):74703913-74727881	0.6533
NM_024419	chr17(.):76369734-76425639	0.1215
NM_001163075	chr17(.):76137433-76167364	0.3945
NM_025090	chr17(.):76787964-76841969	0.134
NM_019020	chr17(.):77908818-78014647	0.3375
NM_001080519	chr17(.):79368539-79438358	0.2556
NM_024648	chr17(.):80342085-80381513	0.1991
NM_005206	chr17(.):1320457-1364544	0.1732
NM_033375	chr17(.):1362479-1399972	0.5353
NR_028514	chr17(.):1415212-1426390	0.3861
NM_001080779	chr17(.):1362479-1401001	0.5217
NM_001135642	chr17(.):1392870-1425182	0.3743
NM_001080950	chr17(.):1362479-1394051	0.4318
NM_172206	chr17(.):3758616-3799037	0.1071
NM_172207	chr17(.):3763450-3801337	0.111
NM_174957	chr17(.):3822168-3872736	0.4021
NM_000080	chr17(.):4796063-4811369	0.1452
NM_001145536	chr17(.):4797947-4811227	0.1606
NM_001165417	chr17(.):4835425-4848462	1.1721
NM_000173	chr17(.):4830591-4843325	0.4365
NM_015528	chr17(.):4838629-4853517	2.7025
NM_006612	chr17(.):4896242-4936694	0.2002
NM_015099	chr17(.):4866286-4895960	0.5395
NM_001171168	chr17(.):4866286-4895665	0.5448
NM_053013	chr17(.):4849383-4865426	2.039
NM_001167985	chr17(.):4886424-4905905	0.6208
NM_004890	chr17(.):4857520-4876132	0.4754
NM_001004333	chr17(.):6910797-6922851	1.1281
NM_001142799	chr17(.):6913072-6925839	1.1437
NM_201566	chr17(.):6934393-6948440	0.5667
NR_029712	chr17(.):6915933-6926020	1.0685
NM_181844	chr17(.):6921368-6937961	0.1853
NM_000697	chr17(.):6894383-6919055	0.5658
NR_030178	chr17(.):6916229-6926341	0.9589
NM_182906	chr17(.):6972855-6988600	0.0473
NM_001143775	chr17(.):7141905-7159995	1.5039
NM_015982	chr17(.):7186570-7202876	0.072
NM_001185023	chr17(.):7158221-7171264	0.3625
NM_001185022	chr17(.):7158221-7171512	0.3562
NM_001128827	chr17(.):7088209-7125928	0.2663
NM_000018	chr17(.):7118152-7133585	0.4846
NM_004422	chr17(.):7123660-7142863	0.9538
NM_007278	chr17(.):7138737-7150753	1.7762
NM_024297	chr17(.):7133346-7147825	1.7217
NM_001365	chr17(.):7088209-7128369	0.2535
NM_203415	chr17(.):7150371-7168259	0.9152
NM_015362	chr17(.):7150550-7168259	0.9225
NM_001042	chr17(.):7180053-7196367	0.1134
NM_015343	chr17(.):7141905-7160259	1.4839
NR_029896	chr17(.):7121615-7131698	0.6618
NM_001143762	chr17(.):7206693-7220782	1.6542
NM_032442	chr17(.):7213950-7237638	0.4541
NM_198154	chr17(.):7253496-7265538	1.1693
NM_001143761	chr17(.):7206287-7220782	1.6094
NM_001002914	chr17(.):7250207-7263262	1.1264
NM_001143760	chr17(.):7205317-7220782	1.5119
NM_014716	chr17(.):7234847-7259793	0.8677
NM_001970	chr17(.):7205855-7220782	1.5644
NM_004489	chr17(.):7210977-7223658	1.5333
NM_003809	chr17(.):7447374-7466207	0.3165
NM_001198623	chr17(.):7456608-7469925	0.4279
NM_001040059	chr17(.):7477805-7490429	0.8244
NM_001146281	chr17(.):7528452-7541700	0.2633
NM_006942	chr17(.):7486497-7498488	0.5652
NR_002918	chr17(.):7473030-7483165	1.4136
NM_133491	chr17(.):7524555-7536194	0.2894
NR_002604	chr17(.):7475128-7485276	1.4421
NM_001251	chr17(.):7477804-7490429	0.8244
NM_004860	chr17(.):7489547-7523215	0.221
NR_002912	chr17(.):7476272-7486409	1.1406
NM_001416	chr17(.):7471056-7487324	1.1067
NR_027463	chr17(.):7512381-7541700	0.332
NR_027462	chr17(.):7526286-7541700	0.233
NR_024603	chr17(.):7481964-7496527	0.6325
NR_003000	chr17(.):7804440-7814578	0.0508
NM_001005273	chr17(.):7787168-7821075	0.286
NM_001080424	chr17(.):7738234-7763118	1.8101
NM_144607	chr17(.):7756063-7770600	0.6578
NM_032356	chr17(.):7755002-7766172	0.8527
NM_001005271	chr17(.):7783122-7821075	0.2605
NM_203411	chr17(.):7753383-7764417	0.9676
NM_021628	chr17(.):7994217-8026860	0.4389
NM_002616	chr17(.):8038787-8060753	0.6906
NM_032580	chr17(.):8018907-8032410	1.1554
NM_001165960	chr17(.):7994217-8027234	0.4508
NM_032354	chr17(.):8071296-8084714	0.5894
NM_017622	chr17(.):8086650-8098564	1.5381
NM_014232	chr17(.):8057464-8071293	0.7877
NM_004217	chr17(.):8103048-8118883	0.4768
NR_037447	chr17(.):8085492-8095577	1.6919
NM_025099	chr17(.):8123138-8156413	0.9337
NM_012393	chr17(.):8147595-8178809	0.4818
NM_012452	chr17(.):16837397-16880402	0.6555
NR_024007	chr17(.):17674999-17687843	0.0503
NM_004176	chr17(.):17709662-17745325	1.0221
NR_030361	chr17(.):17712149-17722245	0.3643
NM_004140	chr17(.):18123935-18153188	0.1494
NM_015276	chr17(.):20897905-20951352	0.6434
NM_152914	chr17(.):21137183-21161578	0.1395
NM_145109	chr17(.):21182967-21223551	0.6265
NM_002756	chr17(.):21186347-21223551	0.6718
NM_021012	chr17(.):21274698-21328179	0.1069
NR_000010	chr17(.):27044599-27054671	1.874
NR_000009	chr17(.):27045698-27055772	2.4116
NM_031934	chr17(.):27036298-27049908	0.8941
NM_001142625	chr17(.):27036298-27050286	0.8899
NM_000984	chr17(.):27041999-27056374	1.8628
NM_138463	chr17(.):27046365-27058230	2.195
NR_000014	chr17(.):27045446-27055509	2.2726
NR_000013	chr17(.):27042567-27052634	1.2441
NM_004295	chr17(.):27066022-27082976	0.4699
NM_152465	chr17(.):27025533-27043872	0.1312
NR_024579	chr17(.):27036298-27050251	0.8902
NM_001160407	chr17(.):27046365-27058949	2.0716
NM_178170	chr17(.):27050831-27074784	0.9809
NM_144683	chr17(.):27219798-27235089	1.0308
NM_006495	chr17(.):29625787-29646130	1.6704
NM_014210	chr17(.):29638427-29653767	2.5088
NM_002981	chr17(.):32682398-32695252	0.2434
NM_005408	chr17(.):32678470-32690629	0.1205
NM_005623	chr17(.):32641065-32653421	0.0588
NM_002983	chr17(.):34410602-34422506	1.8449
NM_002988	chr17(.):34386642-34403841	0.0893
NM_002984	chr17(.):34426219-34438014	0.1798
NM_001130677	chr17(.):36822958-36836187	0.5106
NM_005937	chr17(.):36856872-36891056	1.1135
NM_007144	chr17(.):36885149-36909558	0.6173
NM_002795	chr17(.):36904001-36925478	0.462
NM_001136498	chr17(.):36881509-36896858	0.3882
NM_001080465	chr17(.):36986340-37002642	0.1217
NR_002576	chr17(.):37004115-37014248	0.7838
NM_006148	chr17(.):37021111-37083023	0.4705
NM_000978	chr17(.):37001320-37015053	0.5919
NM_005310	chr17(.):37889186-37908538	0.0685
NM_001030002	chr17(.):37889589-37908538	0.069
NM_032339	chr17(.):37880408-37891788	0.3939
NM_018530	chr17(.):38055847-38078793	0.0735
NM_139280	chr17(.):38072295-38088884	1.3689
NM_001042471	chr17(.):38055847-38079903	0.0787
NM_178171	chr17(.):38114225-38139019	0.2903
NM_001195545	chr17(.):38092726-38105986	0.0742
NM_198844	chr17(.):38019454-38039149	1.6675
NM_021724	chr17(.):38244036-38261973	0.8466
NM_007359	chr17(.):38291506-38333431	0.2284
NM_001012241	chr17(.):38273789-38298045	1.097
NM_001145301	chr17(.):38469472-38518895	0.8143
NM_152219	chr17(.):38511904-38525945	0.1103
NM_000964	chr17(.):38460422-38518895	0.817
NM_001024809	chr17(.):38493270-38518895	0.0852
NM_001254	chr17(.):38439145-38464413	0.2388
NM_001042531	chr17(.):40709091-40723295	0.9015
NR_026697	chr17(.):40726525-40766445	0.8801
NM_198204	chr17(.):40714077-40730221	1.013
NM_013290	chr17(.):40719328-40734747	1.2482
NM_000413	chr17(.):40698983-40712232	0.2648
NM_000263	chr17(.):40682950-40701466	0.3927
NM_024927	chr17(.):40814932-40834048	2.9484
NM_016437	chr17(.):40806265-40824024	0.62
NM_003632	chr17(.):40829631-40857011	1.0739
NM_016602	chr17(.):40826419-40838845	4.2042
NR_027412	chr17(.):41442212-41471266	0.8584
NM_001661	chr17(.):41471352-41483504	0.2005
NM_178542	chr17(.):42248351-42269082	0.8243
NM_001076674	chr17(.):42259353-42274099	0.9227
NM_177441	chr17(.):42259573-42274099	0.9349
NM_001076684	chr17(.):42277400-42301924	1.7208
NM_001098833	chr17(.):42264172-42280529	1.3252
NM_080863	chr17(.):42243073-42261451	0.8933
NM_001076683	chr17(.):42277400-42303250	1.6344
NM_014233	chr17(.):42277400-42300664	1.8116
NM_001135707	chr17(.):43208013-43225326	0.8534
NM_133373	chr17(.):43184007-43214891	0.2467
NM_001135704	chr17(.):43204966-43226543	0.9676
NM_006460	chr17(.):43219683-43234468	1.5589
NM_144608	chr17(.):43233263-43252406	0.9154
NM_152343	chr17(.):43326759-43344479	0.0686
NM_005892	chr17(.):43294291-43329683	2.2775
NR_024434	chr17(.):43320302-43350997	0.2219
NR_024435	chr17(.):43334557-43350997	0.0517
NM_174919	chr17(.):43501717-43515282	1.7865
NM_199282	chr17(.):43466267-43508012	0.2325
NM_001159330	chr17(.):43466267-43488449	0.2085
NR_036199	chr17(.):43547728-43557801	0.0564
NR_034172	chr17(.):44265938-44279089	1.6287
NR_029687	chr17(.):46109526-46119613	0.4391
NM_016429	chr17(.):46098532-46120152	0.3298
NM_152244	chr17(.):46179919-46205105	0.211
NM_013323	chr17(.):46179946-46205105	0.2112
NM_006807	chr17(.):46142413-46183560	0.1681
NM_001127228	chr17(.):46142413-46183883	0.1676
NM_014897	chr17(.):47361567-47444835	0.3848
NM_001145365	chr17(.):47361567-47444476	0.3861
NM_002634	chr17(.):47476419-47497242	0.1202
NM_005827	chr17(.):47773689-47790282	0.3509
NM_001199155	chr17(.):47860980-47911458	0.1348
NM_032595	chr17(.):48206100-48232877	1.5063
NM_174920	chr17(.):48185034-48212167	0.0682
NM_000023	chr17(.):48238365-48258293	0.2375
NM_000088	chr17(.):48256456-48284000	0.0986
NR_024193	chr17(.):48243788-48254837	0.1673
NM_175575	chr17(.):48907604-48924709	0.1451
NM_005749	chr17(.):48934586-48946413	1.5738
NM_000250	chr17(.):56342216-56363296	0.0399
NM_004758	chr17(.):56373593-56411152	0.8564
NM_003168	chr17(.):56417538-56434563	0.7816
NR_029683	chr17(.):56403592-56413679	4.7959
NM_001099787	chr17(.):62074954-62102994	0.3841
NM_000873	chr17(.):62074954-62089283	0.0767
NR_004380	chr17(.):62218437-62228517	1.0712
NR_002995	chr17(.):62218698-62228831	1.0818
NM_007215	chr17(.):62468901-62498184	0.2922
NM_004396	chr17(.):62489373-62507484	1.0804
NM_001085423	chr17(.):62456568-62469760	0.0306
NR_036199	chr17(.):62813147-62823220	0.0407
NR_030365	chr17(.):66415591-66425689	0.0567
NM_002734	chr17(.):66503542-66533910	0.3206
NM_212471	chr17(.):66503109-66533910	0.3166
NR_033876	chr17(.):70589179-70641611	0.3895
NM_001163989	chr17(.):72727958-72748474	2.7474
NM_001006638	chr17(.):72728355-72748474	2.8015
NM_139018	chr17(.):72685451-72714108	0.185
NM_175738	chr17(.):72662255-72748474	0.7936
NR_037409	chr17(.):72739751-72749838	3.2946
NM_017728	chr17(.):72767621-72840922	0.2053
