GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
1_MACS_peak_936_lociStitched	chr1(.):5447882-5448191	0.0964
2_MACS_peak_937_lociStitched	chr1(.):5449752-5451217	0.0857
1_MACS_peak_939_lociStitched	chr1(.):5460898-5461277	0.0198
1_MACS_peak_940_lociStitched	chr1(.):5473221-5473753	0.1154
1_MACS_peak_941_lociStitched	chr1(.):5475477-5475881	0.0371
4_MACS_peak_942_lociStitched	chr1(.):5482767-5485569	0.0932
2_MACS_peak_946_lociStitched	chr1(.):5486455-5487659	0.098
1_MACS_peak_948_lociStitched	chr1(.):5490490-5491229	0.0821
1_MACS_peak_949_lociStitched	chr1(.):5492020-5492678	0.0335
1_MACS_peak_950_lociStitched	chr1(.):5495796-5496157	0.0463
1_MACS_peak_951_lociStitched	chr1(.):5503234-5503582	0.0553
1_MACS_peak_952_lociStitched	chr1(.):5507306-5507932	0.0691
2_MACS_peak_953_lociStitched	chr1(.):5510799-5512245	0.0701
2_MACS_peak_955_lociStitched	chr1(.):5513878-5514666	0.0751
1_MACS_peak_957_lociStitched	chr1(.):5516101-5516376	0.0054
1_MACS_peak_958_lociStitched	chr1(.):5519145-5519627	0.0626
1_MACS_peak_959_lociStitched	chr1(.):5520316-5520611	0.222
1_MACS_peak_960_lociStitched	chr1(.):5521265-5521535	0.0288
1_MACS_peak_961_lociStitched	chr1(.):5524086-5524572	0.0608
1_MACS_peak_962_lociStitched	chr1(.):5530112-5530535	0.0
1_MACS_peak_963_lociStitched	chr1(.):5532806-5534247	0.0755
1_MACS_peak_964_lociStitched	chr1(.):5535011-5535772	0.0828
3_MACS_peak_965_lociStitched	chr1(.):5537425-5541933	0.107
4_MACS_peak_968_lociStitched	chr1(.):5542495-5545768	0.1103
1_MACS_peak_972_lociStitched	chr1(.):5547094-5547569	0.0671
2_MACS_peak_973_lociStitched	chr1(.):5550687-5551873	0.0883
2_MACS_peak_975_lociStitched	chr1(.):5552710-5554688	0.0858
4_MACS_peak_977_lociStitched	chr1(.):5555299-5557758	0.0929
1_MACS_peak_981_lociStitched	chr1(.):5560141-5560460	0.0272
1_MACS_peak_982_lociStitched	chr1(.):5561241-5562827	0.1022
7_MACS_peak_983_lociStitched	chr1(.):5563633-5572053	0.1087
2_MACS_peak_990_lociStitched	chr1(.):5573004-5574043	0.064
1_MACS_peak_992_lociStitched	chr1(.):5575644-5575992	0.0791
1_MACS_peak_993_lociStitched	chr1(.):5576720-5576994	0.0317
6_MACS_peak_994_lociStitched	chr1(.):5584250-5588862	0.084
1_MACS_peak_1000_lociStitched	chr1(.):5614895-5615165	0.0593
1_MACS_peak_1001_lociStitched	chr1(.):5624570-5624990	0.0987
1_MACS_peak_1002_lociStitched	chr1(.):5625708-5626199	0.057
2_MACS_peak_1003_lociStitched	chr1(.):5631768-5633046	0.0797
3_MACS_peak_1005_lociStitched	chr1(.):5642760-5644851	0.0706
1_MACS_peak_1008_lociStitched	chr1(.):5646625-5646904	0.0176
2_MACS_peak_1009_lociStitched	chr1(.):5654001-5654990	0.0983
4_MACS_peak_1011_lociStitched	chr1(.):5656037-5659133	0.0885
1_MACS_peak_1015_lociStitched	chr1(.):5661653-5662162	0.1159
2_MACS_peak_1016_lociStitched	chr1(.):5674827-5676058	0.0763
2_MACS_peak_1018_lociStitched	chr1(.):5677264-5678337	0.0544
1_MACS_peak_1020_lociStitched	chr1(.):5681389-5681864	0.0847
1_MACS_peak_1021_lociStitched	chr1(.):5692108-5692626	0.121
1_MACS_peak_1022_lociStitched	chr1(.):5699219-5699886	0.1463
1_MACS_peak_1023_lociStitched	chr1(.):5701017-5701503	0.1249
3_MACS_peak_1024_lociStitched	chr1(.):5703784-5705588	0.0895
1_MACS_peak_1027_lociStitched	chr1(.):5706218-5706873	0.012
3_MACS_peak_1028_lociStitched	chr1(.):5708446-5712822	0.0752
2_MACS_peak_1031_lociStitched	chr1(.):5719938-5722391	0.0502
1_MACS_peak_1034_lociStitched	chr1(.):5742871-5743189	0.0413
1_MACS_peak_1035_lociStitched	chr1(.):5747511-5747812	0.0563
4_MACS_peak_1036_lociStitched	chr1(.):5750464-5753251	0.0819
1_MACS_peak_1040_lociStitched	chr1(.):5754660-5755048	0.008
2_MACS_peak_1041_lociStitched	chr1(.):5757456-5758618	0.1045
1_MACS_peak_1043_lociStitched	chr1(.):5759460-5759978	0.0552
4_MACS_peak_1044_lociStitched	chr1(.):5763178-5766665	0.0907
3_MACS_peak_1048_lociStitched	chr1(.):5767441-5770476	0.1134
4_MACS_peak_1051_lociStitched	chr1(.):5771260-5773788	0.0732
1_MACS_peak_1055_lociStitched	chr1(.):5776799-5781089	0.1029
4_MACS_peak_1056_lociStitched	chr1(.):5784737-5786793	0.0624
1_MACS_peak_1060_lociStitched	chr1(.):5787937-5788732	0.0857
2_MACS_peak_1061_lociStitched	chr1(.):5789801-5791111	0.0602
1_MACS_peak_1063_lociStitched	chr1(.):5794382-5794728	0.0307
1_MACS_peak_1064_lociStitched	chr1(.):5800870-5801147	0.0326
8_MACS_peak_1065_lociStitched	chr1(.):5801700-5819731	0.0911
2_MACS_peak_1073_lociStitched	chr1(.):5826078-5831436	0.1001
3_MACS_peak_1075_lociStitched	chr1(.):5833438-5837159	0.1114
1_MACS_peak_1078_lociStitched	chr1(.):5837720-5837996	0.0649
1_MACS_peak_1079_lociStitched	chr1(.):5842756-5843286	0.0437
1_MACS_peak_1080_lociStitched	chr1(.):5847138-5847667	0.0345
1_MACS_peak_1081_lociStitched	chr1(.):5848336-5848682	0.0481
1_MACS_peak_1082_lociStitched	chr1(.):5850637-5850901	0.0239
4_MACS_peak_1083_lociStitched	chr1(.):5856580-5860356	0.0841
1_MACS_peak_1087_lociStitched	chr1(.):5861591-5861924	0.0131
1_MACS_peak_1088_lociStitched	chr1(.):5870579-5871098	0.1337
4_MACS_peak_1089_lociStitched	chr1(.):5872389-5875701	0.0911
1_MACS_peak_1093_lociStitched	chr1(.):5878407-5878671	0.0266
6_MACS_peak_1094_lociStitched	chr1(.):5879519-5884051	0.081
2_MACS_peak_1100_lociStitched	chr1(.):5886405-5888964	0.0744
6_MACS_peak_1102_lociStitched	chr1(.):5892626-5907786	0.0997
3_MACS_peak_1108_lociStitched	chr1(.):5908302-5910833	0.1148
2_MACS_peak_1111_lociStitched	chr1(.):5911334-5912817	0.0754
1_MACS_peak_1113_lociStitched	chr1(.):5913348-5913720	0.0648
1_MACS_peak_1114_lociStitched	chr1(.):6160128-6160377	0.0147
1_MACS_peak_1115_lociStitched	chr1(.):6160890-6161477	0.0567
1_MACS_peak_1116_lociStitched	chr1(.):6162009-6166600	0.0936
1_MACS_peak_1117_lociStitched	chr1(.):6168944-6174445	0.0804
1_MACS_peak_1118_lociStitched	chr1(.):6175033-6175578	0.1027
3_MACS_peak_1119_lociStitched	chr1(.):6180717-6201063	0.1008
2_MACS_peak_1122_lociStitched	chr1(.):6201741-6209639	0.1095
5_MACS_peak_1124_lociStitched	chr1(.):6210546-6234439	0.0918
2_MACS_peak_1129_lociStitched	chr1(.):6236210-6239542	0.0913
1_MACS_peak_1131_lociStitched	chr1(.):6240438-6241710	0.074
7_MACS_peak_1132_lociStitched	chr1(.):6265194-6274148	0.076
5_MACS_peak_1139_lociStitched	chr1(.):6298775-6322514	0.1021
2_MACS_peak_1144_lociStitched	chr1(.):6460848-6462015	0.1092
1_MACS_peak_1146_lociStitched	chr1(.):6465081-6466210	0.0988
1_MACS_peak_1147_lociStitched	chr1(.):6467108-6468014	0.0945
2_MACS_peak_1148_lociStitched	chr1(.):6470591-6471964	0.1192
2_MACS_peak_1150_lociStitched	chr1(.):6472707-6473911	0.1464
2_MACS_peak_1152_lociStitched	chr1(.):6475334-6500586	0.1124
2_MACS_peak_1154_lociStitched	chr1(.):6501292-6529921	0.1054
1_MACS_peak_1156_lociStitched	chr1(.):6530600-6531045	0.0
9_MACS_peak_1157_lociStitched	chr1(.):6532800-6548148	0.1013
1_MACS_peak_1166_lociStitched	chr1(.):6552801-6553148	0.0805
4_MACS_peak_1167_lociStitched	chr1(.):6555045-6572538	0.1108
1_MACS_peak_1171_lociStitched	chr1(.):6620054-6620331	0.027
6_MACS_peak_1172_lociStitched	chr1(.):6621430-6627845	0.1018
2_MACS_peak_1178_lociStitched	chr1(.):6628672-6630344	0.1342
1_MACS_peak_1180_lociStitched	chr1(.):6630964-6631823	0.1203
1_MACS_peak_1181_lociStitched	chr1(.):6633038-6633426	0.1679
1_MACS_peak_1182_lociStitched	chr1(.):6767176-6768236	0.1132
1_MACS_peak_1183_lociStitched	chr1(.):6769813-6770468	0.0118
7_MACS_peak_1184_lociStitched	chr1(.):6771381-6779691	0.0847
2_MACS_peak_1191_lociStitched	chr1(.):6784083-6786863	0.1046
1_MACS_peak_1193_lociStitched	chr1(.):6789342-6789712	0.0225
2_MACS_peak_1194_lociStitched	chr1(.):6790697-6791920	0.0919
2_MACS_peak_1196_lociStitched	chr1(.):6792693-6794170	0.1109
1_MACS_peak_1198_lociStitched	chr1(.):6795105-6795680	0.1247
2_MACS_peak_1199_lociStitched	chr1(.):6797304-6798341	0.051
1_MACS_peak_1201_lociStitched	chr1(.):6807161-6807697	0.0591
1_MACS_peak_1202_lociStitched	chr1(.):6817845-6818315	0.0787
4_MACS_peak_1203_lociStitched	chr1(.):6819972-6822112	0.1271
1_MACS_peak_1207_lociStitched	chr1(.):6823577-6823924	0.0016
1_MACS_peak_1208_lociStitched	chr1(.):7015177-7015571	0.039
1_MACS_peak_1209_lociStitched	chr1(.):7016306-7016562	0.0547
2_MACS_peak_1210_lociStitched	chr1(.):7021025-7021721	0.0961
4_MACS_peak_1212_lociStitched	chr1(.):7023428-7026241	0.0998
1_MACS_peak_1216_lociStitched	chr1(.):7027281-7028003	0.093
3_MACS_peak_1217_lociStitched	chr1(.):7034764-7037214	0.1052
1_MACS_peak_1220_lociStitched	chr1(.):7039015-7039416	0.1375
1_MACS_peak_1221_lociStitched	chr1(.):7044795-7045142	0.0823
2_MACS_peak_1222_lociStitched	chr1(.):7047177-7048067	0.0857
1_MACS_peak_1224_lociStitched	chr1(.):7059848-7060349	0.1568
1_MACS_peak_1225_lociStitched	chr1(.):7063087-7063409	0.0797
4_MACS_peak_1226_lociStitched	chr1(.):7066467-7072590	0.1231
1_MACS_peak_1230_lociStitched	chr1(.):7079221-7079730	0.1172
1_MACS_peak_1231_lociStitched	chr1(.):7080327-7080927	0.041
1_MACS_peak_1232_lociStitched	chr1(.):7101871-7105061	0.1527
1_MACS_peak_1233_lociStitched	chr1(.):7105684-7106071	0.1431
6_MACS_peak_1234_lociStitched	chr1(.):7107873-7115496	0.1013
1_MACS_peak_1240_lociStitched	chr1(.):7116928-7118457	0.119
3_MACS_peak_1241_lociStitched	chr1(.):7119084-7121444	0.13
1_MACS_peak_1244_lociStitched	chr1(.):7122140-7123819	0.041
3_MACS_peak_1245_lociStitched	chr1(.):7124773-7126209	0.0607
3_MACS_peak_1248_lociStitched	chr1(.):7127297-7129952	0.0712
1_MACS_peak_1251_lociStitched	chr1(.):7130877-7131415	0.0927
2_MACS_peak_1252_lociStitched	chr1(.):7141988-7142830	0.1132
4_MACS_peak_1254_lociStitched	chr1(.):7143891-7146872	0.0776
2_MACS_peak_1258_lociStitched	chr1(.):7147732-7149105	0.1178
1_MACS_peak_1260_lociStitched	chr1(.):7149775-7150104	0.0763
1_MACS_peak_1261_lociStitched	chr1(.):7151419-7151791	0.1033
5_MACS_peak_1262_lociStitched	chr1(.):7152834-7159293	0.0953
2_MACS_peak_1267_lociStitched	chr1(.):7160003-7160829	0.0548
1_MACS_peak_1269_lociStitched	chr1(.):7162591-7162909	0.0962
1_MACS_peak_1270_lociStitched	chr1(.):7169464-7169992	0.1709
1_MACS_peak_1271_lociStitched	chr1(.):7170651-7171523	0.0655
2_MACS_peak_1272_lociStitched	chr1(.):7172430-7173687	0.0626
1_MACS_peak_1274_lociStitched	chr1(.):7174801-7175152	0.109
2_MACS_peak_1275_lociStitched	chr1(.):7176987-7178001	0.0654
2_MACS_peak_1277_lociStitched	chr1(.):7178892-7180631	0.0786
1_MACS_peak_1279_lociStitched	chr1(.):7181241-7183046	0.0876
1_MACS_peak_1280_lociStitched	chr1(.):7183864-7185580	0.0838
1_MACS_peak_1281_lociStitched	chr1(.):7187045-7187401	0.0051
1_MACS_peak_1282_lociStitched	chr1(.):7188125-7188595	0.0953
1_MACS_peak_1283_lociStitched	chr1(.):7199590-7199849	0.0802
1_MACS_peak_1284_lociStitched	chr1(.):7205496-7205822	0.0721
5_MACS_peak_1285_lociStitched	chr1(.):7208912-7214193	0.0969
2_MACS_peak_1290_lociStitched	chr1(.):7214732-7215887	0.0688
1_MACS_peak_1292_lociStitched	chr1(.):7224152-7224433	0.0224
2_MACS_peak_1293_lociStitched	chr1(.):7231708-7233242	0.1014
2_MACS_peak_1295_lociStitched	chr1(.):7233779-7234984	0.0752
1_MACS_peak_1297_lociStitched	chr1(.):7235665-7236551	0.1723
1_MACS_peak_1298_lociStitched	chr1(.):7251349-7251679	0.0778
1_MACS_peak_1299_lociStitched	chr1(.):7253378-7253659	0.0508
1_MACS_peak_1300_lociStitched	chr1(.):7255888-7256547	0.0965
1_MACS_peak_1301_lociStitched	chr1(.):7257712-7259360	0.0732
1_MACS_peak_1302_lociStitched	chr1(.):7275501-7275801	0.0882
3_MACS_peak_1303_lociStitched	chr1(.):7278997-7283031	0.0927
5_MACS_peak_1306_lociStitched	chr1(.):7283988-7298907	0.0869
11_MACS_peak_1311_lociStitched	chr1(.):7305561-7314349	0.0969
1_MACS_peak_1322_lociStitched	chr1(.):7317144-7317423	0.1059
2_MACS_peak_1323_lociStitched	chr1(.):7318463-7319413	0.0976
1_MACS_peak_1325_lociStitched	chr1(.):7321293-7323119	0.0926
1_MACS_peak_1326_lociStitched	chr1(.):7324045-7324355	0.0935
1_MACS_peak_1327_lociStitched	chr1(.):7325181-7325483	0.0903
2_MACS_peak_1328_lociStitched	chr1(.):7339381-7340482	0.0861
1_MACS_peak_1330_lociStitched	chr1(.):7348440-7348868	0.0486
1_MACS_peak_1331_lociStitched	chr1(.):7350927-7351901	0.1212
2_MACS_peak_1332_lociStitched	chr1(.):7353056-7354948	0.0617
1_MACS_peak_1334_lociStitched	chr1(.):7358173-7358541	0.0634
1_MACS_peak_1335_lociStitched	chr1(.):7360214-7360744	0.0813
2_MACS_peak_1336_lociStitched	chr1(.):7361496-7362993	0.076
1_MACS_peak_1338_lociStitched	chr1(.):7364076-7364328	0.0116
1_MACS_peak_1339_lociStitched	chr1(.):7388051-7388473	0.0876
1_MACS_peak_1340_lociStitched	chr1(.):7393131-7393837	0.1075
1_MACS_peak_1341_lociStitched	chr1(.):7395272-7395596	0.0287
1_MACS_peak_1342_lociStitched	chr1(.):7396643-7396921	0.0202
1_MACS_peak_1343_lociStitched	chr1(.):7402729-7403008	0.0239
1_MACS_peak_1344_lociStitched	chr1(.):7404140-7404955	0.0698
5_MACS_peak_1345_lociStitched	chr1(.):7406782-7415096	0.0736
1_MACS_peak_1350_lociStitched	chr1(.):7420535-7420848	0.066
1_MACS_peak_1351_lociStitched	chr1(.):7423733-7424189	0.0653
4_MACS_peak_1352_lociStitched	chr1(.):7430924-7435336	0.0794
1_MACS_peak_1356_lociStitched	chr1(.):7436194-7436639	0.0603
3_MACS_peak_1357_lociStitched	chr1(.):7438851-7440428	0.0974
1_MACS_peak_1360_lociStitched	chr1(.):7443681-7443996	0.1149
1_MACS_peak_1361_lociStitched	chr1(.):7445466-7447143	0.0771
2_MACS_peak_1362_lociStitched	chr1(.):7448487-7451040	0.0934
1_MACS_peak_1364_lociStitched	chr1(.):7465567-7465846	0.0
1_MACS_peak_1365_lociStitched	chr1(.):7468650-7468975	0.0367
2_MACS_peak_1366_lociStitched	chr1(.):7477647-7479001	0.0475
1_MACS_peak_1368_lociStitched	chr1(.):7479669-7480005	0.0473
1_MACS_peak_1369_lociStitched	chr1(.):7482713-7482939	0.1542
5_MACS_peak_1370_lociStitched	chr1(.):7483858-7488583	0.0524
2_MACS_peak_1375_lociStitched	chr1(.):7492109-7493990	0.1081
2_MACS_peak_1377_lociStitched	chr1(.):7495672-7502146	0.0738
1_MACS_peak_1379_lociStitched	chr1(.):7502747-7503192	0.0719
5_MACS_peak_1380_lociStitched	chr1(.):7504455-7507408	0.0857
2_MACS_peak_1385_lociStitched	chr1(.):7509095-7510289	0.0574
2_MACS_peak_1387_lociStitched	chr1(.):7511056-7512420	0.0923
9_MACS_peak_1389_lociStitched	chr1(.):7513436-7525882	0.0822
9_MACS_peak_1398_lociStitched	chr1(.):7526564-7541185	0.0881
4_MACS_peak_1407_lociStitched	chr1(.):7541837-7545235	0.0834
1_MACS_peak_1411_lociStitched	chr1(.):7547524-7548143	0.1249
2_MACS_peak_1412_lociStitched	chr1(.):7549147-7551050	0.1045
1_MACS_peak_1414_lociStitched	chr1(.):7551754-7552319	0.0607
4_MACS_peak_1415_lociStitched	chr1(.):7554212-7556723	0.0563
1_MACS_peak_1419_lociStitched	chr1(.):7560967-7561260	0.0924
2_MACS_peak_1420_lociStitched	chr1(.):7561980-7564102	0.0412
1_MACS_peak_1422_lociStitched	chr1(.):7564944-7565365	0.0489
2_MACS_peak_1423_lociStitched	chr1(.):7568123-7569559	0.0382
1_MACS_peak_1425_lociStitched	chr1(.):7570254-7570746	0.1776
1_MACS_peak_1426_lociStitched	chr1(.):7571594-7572189	0.0617
2_MACS_peak_1427_lociStitched	chr1(.):7572794-7575958	0.0924
2_MACS_peak_1429_lociStitched	chr1(.):7578430-7579870	0.0915
5_MACS_peak_1431_lociStitched	chr1(.):7584394-7588146	0.0648
6_MACS_peak_1436_lociStitched	chr1(.):7589512-7598336	0.0942
1_MACS_peak_1442_lociStitched	chr1(.):7598929-7599292	0.1022
1_MACS_peak_1443_lociStitched	chr1(.):7602326-7602903	0.08
1_MACS_peak_1444_lociStitched	chr1(.):7604689-7604971	0.021
1_MACS_peak_1445_lociStitched	chr1(.):7608150-7608530	0.0821
1_MACS_peak_1446_lociStitched	chr1(.):7613840-7614271	0.0242
6_MACS_peak_1447_lociStitched	chr1(.):7615164-7625517	0.097
1_MACS_peak_1453_lociStitched	chr1(.):7633441-7633842	0.1536
1_MACS_peak_1454_lociStitched	chr1(.):7636556-7637229	0.0784
2_MACS_peak_1455_lociStitched	chr1(.):7638279-7639501	0.1115
3_MACS_peak_1457_lociStitched	chr1(.):7641324-7643616	0.0903
6_MACS_peak_1460_lociStitched	chr1(.):7644343-7653101	0.084
2_MACS_peak_1466_lociStitched	chr1(.):7654775-7655914	0.1029
1_MACS_peak_1468_lociStitched	chr1(.):7661534-7661859	0.0813
1_MACS_peak_1469_lociStitched	chr1(.):7670139-7670402	0.0365
1_MACS_peak_1470_lociStitched	chr1(.):7672256-7672751	0.0951
1_MACS_peak_1471_lociStitched	chr1(.):7674163-7674396	0.0307
2_MACS_peak_1472_lociStitched	chr1(.):7681667-7682686	0.1036
1_MACS_peak_1474_lociStitched	chr1(.):7683530-7683803	0.0574
1_MACS_peak_1475_lociStitched	chr1(.):7684414-7685813	0.0954
1_MACS_peak_1476_lociStitched	chr1(.):7687999-7688490	0.0445
5_MACS_peak_1477_lociStitched	chr1(.):7689094-7704242	0.084
1_MACS_peak_1482_lociStitched	chr1(.):7704900-7705656	0.0529
2_MACS_peak_1483_lociStitched	chr1(.):7708060-7712690	0.0864
1_MACS_peak_1485_lociStitched	chr1(.):7713615-7714084	0.0572
1_MACS_peak_1486_lociStitched	chr1(.):7715971-7727034	0.0898
2_MACS_peak_1487_lociStitched	chr1(.):7728860-7734161	0.1239
6_MACS_peak_1489_lociStitched	chr1(.):7735164-7748158	0.0897
3_MACS_peak_1495_lociStitched	chr1(.):7748973-7750740	0.0769
1_MACS_peak_1498_lociStitched	chr1(.):7754162-7754445	0.0509
5_MACS_peak_1499_lociStitched	chr1(.):7755646-7758125	0.0911
2_MACS_peak_1504_lociStitched	chr1(.):7762286-7763423	0.0759
1_MACS_peak_1506_lociStitched	chr1(.):7775684-7775950	0.0379
4_MACS_peak_1507_lociStitched	chr1(.):7778054-7780069	0.1342
1_MACS_peak_1511_lociStitched	chr1(.):7783922-7784178	0.0464
2_MACS_peak_1512_lociStitched	chr1(.):7787365-7789166	0.1219
1_MACS_peak_1514_lociStitched	chr1(.):7791275-7791691	0.0414
1_MACS_peak_1515_lociStitched	chr1(.):7792445-7792875	0.0784
1_MACS_peak_1516_lociStitched	chr1(.):7793685-7794169	0.1062
2_MACS_peak_1517_lociStitched	chr1(.):7795370-7799780	0.0952
1_MACS_peak_1519_lociStitched	chr1(.):7804406-7804690	0.0768
3_MACS_peak_1520_lociStitched	chr1(.):7923353-7925668	0.1281
1_MACS_peak_1523_lociStitched	chr1(.):7949615-7949978	0.12
1_MACS_peak_1524_lociStitched	chr1(.):7994285-7994782	0.0373
3_MACS_peak_1525_lociStitched	chr1(.):8000928-8002846	0.1241
2_MACS_peak_1528_lociStitched	chr1(.):8139237-8140267	0.0481
1_MACS_peak_1530_lociStitched	chr1(.):8169667-8170060	0.074
1_MACS_peak_1531_lociStitched	chr1(.):8174438-8174717	0.0829
1_MACS_peak_1532_lociStitched	chr1(.):8178156-8178677	0.0362
3_MACS_peak_1533_lociStitched	chr1(.):8180827-8182420	0.0984
1_MACS_peak_1536_lociStitched	chr1(.):8183477-8183970	0.0748
1_MACS_peak_1537_lociStitched	chr1(.):8195348-8196335	0.1081
1_MACS_peak_1538_lociStitched	chr1(.):8197625-8198063	0.038
1_MACS_peak_1539_lociStitched	chr1(.):8205984-8206592	0.1471
1_MACS_peak_1540_lociStitched	chr1(.):8235258-8235601	0.0549
1_MACS_peak_1541_lociStitched	chr1(.):8256838-8257121	0.0318
1_MACS_peak_1542_lociStitched	chr1(.):8258156-8258633	0.1083
5_MACS_peak_1543_lociStitched	chr1(.):8259238-8264289	0.1145
1_MACS_peak_1548_lociStitched	chr1(.):8266039-8266312	0.0272
6_MACS_peak_1549_lociStitched	chr1(.):8267733-8274216	0.1264
1_MACS_peak_1555_lociStitched	chr1(.):8274821-8275125	0.0572
1_MACS_peak_1556_lociStitched	chr1(.):8275950-8276301	0.0477
2_MACS_peak_1557_lociStitched	chr1(.):8277045-8279077	0.0999
1_MACS_peak_1559_lociStitched	chr1(.):8283500-8283792	0.2001
1_MACS_peak_1560_lociStitched	chr1(.):8287022-8287491	0.095
2_MACS_peak_1561_lociStitched	chr1(.):8290664-8291336	0.0611
1_MACS_peak_1563_lociStitched	chr1(.):8292119-8292747	0.165
1_MACS_peak_1564_lociStitched	chr1(.):8295244-8295530	0.0573
2_MACS_peak_1565_lociStitched	chr1(.):8297867-8298731	0.035
1_MACS_peak_1567_lociStitched	chr1(.):8301264-8302285	0.0845
1_MACS_peak_1568_lociStitched	chr1(.):8306007-8306347	0.0082
1_MACS_peak_1569_lociStitched	chr1(.):8307303-8307590	0.0325
1_MACS_peak_1570_lociStitched	chr1(.):8309794-8310102	0.081
1_MACS_peak_1571_lociStitched	chr1(.):8311622-8311886	0.0416
1_MACS_peak_1572_lociStitched	chr1(.):8317599-8318144	0.13
1_MACS_peak_1573_lociStitched	chr1(.):8328372-8328680	0.0791
2_MACS_peak_1574_lociStitched	chr1(.):8330601-8332054	0.0498
1_MACS_peak_1576_lociStitched	chr1(.):8343581-8343850	0.0613
1_MACS_peak_1577_lociStitched	chr1(.):8352518-8352840	0.0268
1_MACS_peak_1578_lociStitched	chr1(.):8353673-8353945	0.0359
1_MACS_peak_1579_lociStitched	chr1(.):8361921-8362215	0.0505
1_MACS_peak_1580_lociStitched	chr1(.):8374339-8375702	0.1124
3_MACS_peak_1581_lociStitched	chr1(.):8376306-8379441	0.0808
4_MACS_peak_1584_lociStitched	chr1(.):8382992-8386961	0.0696
1_MACS_peak_1588_lociStitched	chr1(.):8388311-8391253	0.0887
4_MACS_peak_1589_lociStitched	chr1(.):8392757-8395467	0.1131
1_MACS_peak_1593_lociStitched	chr1(.):8396349-8396600	0.019
3_MACS_peak_1594_lociStitched	chr1(.):8397267-8400701	0.0979
2_MACS_peak_1597_lociStitched	chr1(.):8403019-8404406	0.1009
2_MACS_peak_1599_lociStitched	chr1(.):8405544-8407027	0.0724
1_MACS_peak_1601_lociStitched	chr1(.):8408518-8409164	0.1846
1_MACS_peak_1602_lociStitched	chr1(.):8985378-8985799	0.0823
1_MACS_peak_1603_lociStitched	chr1(.):8986692-8987009	0.0923
1_MACS_peak_1604_lociStitched	chr1(.):8993923-8994176	0.0225
1_MACS_peak_1605_lociStitched	chr1(.):9009192-9009836	0.1455
1_MACS_peak_1606_lociStitched	chr1(.):9017817-9018087	0.0232
1_MACS_peak_1607_lociStitched	chr1(.):9045304-9045594	0.063
2_MACS_peak_1608_lociStitched	chr1(.):9046577-9047511	0.1017
1_MACS_peak_1610_lociStitched	chr1(.):9061438-9061811	0.0867
2_MACS_peak_1611_lociStitched	chr1(.):9062392-9065403	0.1266
1_MACS_peak_1613_lociStitched	chr1(.):9067656-9069421	0.0974
1_MACS_peak_1614_lociStitched	chr1(.):9071575-9072129	0.0403
2_MACS_peak_1615_lociStitched	chr1(.):9074009-9075504	0.11
1_MACS_peak_1617_lociStitched	chr1(.):9076684-9077059	0.0635
2_MACS_peak_1618_lociStitched	chr1(.):9077751-9079242	0.0949
1_MACS_peak_1620_lociStitched	chr1(.):9079773-9080435	0.1419
1_MACS_peak_1621_lociStitched	chr1(.):9134954-9135396	0.1292
1_MACS_peak_1622_lociStitched	chr1(.):9138750-9139372	0.154
1_MACS_peak_1623_lociStitched	chr1(.):9144188-9144592	0.0721
1_MACS_peak_1624_lociStitched	chr1(.):9145711-9146252	0.0586
2_MACS_peak_1625_lociStitched	chr1(.):9148596-9149409	0.1033
1_MACS_peak_1627_lociStitched	chr1(.):9151472-9152142	0.0936
1_MACS_peak_1628_lociStitched	chr1(.):9152988-9153381	0.0504
1_MACS_peak_1629_lociStitched	chr1(.):9158729-9159150	0.1523
1_MACS_peak_1630_lociStitched	chr1(.):9159727-9160049	0.0103
5_MACS_peak_1631_lociStitched	chr1(.):9161744-9169763	0.1096
1_MACS_peak_1636_lociStitched	chr1(.):9179607-9180110	0.1053
1_MACS_peak_1637_lociStitched	chr1(.):9187787-9188808	0.0764
