#01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_ROSE/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam
#Using cutoff of 15118.2684 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isStretch
5_MACS_peak_11111_lociStitched	chr16	70826572	70850565	5	15874	28033.4212	4383.5211	260	1
6_MACS_peak_11025_lociStitched	chr16	67554732	67587466	6	15844	27283.789	5731.7234	261	1
5_MACS_peak_30131_lociStitched	chr9	126082613	126107163	5	15816	42913.4	4492.65	262	1
4_MACS_peak_16754_lociStitched	chr2	204716466	204740753	4	15799	15941.9868	3798.4868	263	1
1_MACS_peak_6266_lociStitched	chr12	12865951	12881735	1	15785	59107.9232	3912.8536	264	1
1_MACS_peak_11816_lociStitched	chr17	29635271	29651049	1	15779	26423.4166	3373.3364	265	1
5_MACS_peak_29513_lociStitched	chr9	67288931	67311053	5	15774	16011.9036	4581.4662	266	1
4_MACS_peak_15457_lociStitched	chr2	68941121	68965786	4	15762	22134.371	4308.9755	267	1
4_MACS_peak_23975_lociStitched	chr5	150590255	150619085	4	15760	21856.023	5174.985	268	1
2_MACS_peak_29763_lociStitched	chr9	94180295	94196133	2	15749	36343.4586	3392.4996	269	1
2_MACS_peak_26646_lociStitched	chr7	44661682	44680674	2	15744	38483.4896	4263.704	270	1
2_MACS_peak_13572_lociStitched	chr19	2081376	2098481	2	15736	75888.043	6024.381	271	1
2_MACS_peak_6092_lociStitched	chr12	4247999	4264670	2	15714	18393.1143	3147.4848	272	1
4_MACS_peak_24235_lociStitched	chr5	176717067	176740742	4	15699	30242.445	4358.5675	273	1
2_MACS_peak_4156_lociStitched	chr10	104529823	104546621	2	15680	41360.0356	3598.1316	274	1
4_MACS_peak_4725_lociStitched	chr11	16966786	16990217	4	15620	24452.5916	4020.7596	275	1
3_MACS_peak_10091_lociStitched	chr15	90573903	90592529	3	15616	25189.8024	3291.2142	276	1
1_MACS_peak_12666_lociStitched	chr17	75078350	75093891	1	15542	29781.2183	3484.2922	277	1
1_MACS_peak_14800_lociStitched	chr2	11883140	11898655	1	15516	52263.829	3585.5165	278	1
5_MACS_peak_6125_lociStitched	chr12	6551504	6580945	5	15483	36553.9456	5523.1316	279	1
2_MACS_peak_18822_lociStitched	chr22	37610621	37628755	2	15480	32458.0466	4034.815	280	1
4_MACS_peak_8913_lociStitched	chr14	94423928	94447571	4	15476	22344.9993	2749.6809	281	1
2_MACS_peak_24311_lociStitched	chr6	381083	402110	2	15470	27162.6786	4098.1623	282	1
2_MACS_peak_9955_lociStitched	chr15	81576073	81596259	2	15407	32531.7576	4479.2734	283	1
3_MACS_peak_10919_lociStitched	chr16	56937749	56955189	3	15400	41784.496	3493.232	284	1
4_MACS_peak_9407_lociStitched	chr15	45001765	45029470	4	15400	29990.6625	4654.44	285	1
2_MACS_peak_18017_lociStitched	chr20	61272699	61291262	2	15367	37313.4863	3033.1942	286	1
1_MACS_peak_6383_lociStitched	chr12	26265331	26280696	1	15366	37857.8235	3595.41	287	1
2_MACS_peak_24431_lociStitched	chr6	7958192	7978948	2	15344	27896.064	3887.5988	288	1
4_MACS_peak_4886_lociStitched	chr11	35126933	35149570	4	15342	16414.0887	4076.9237	289	1
5_MACS_peak_16087_lociStitched	chr2	129123998	129147438	5	15340	22589.128	3501.936	290	1
5_MACS_peak_25618_lociStitched	chr6	113946389	113969247	5	15327	20457.91	3668.709	291	1
4_MACS_peak_1720_lociStitched	chr1	153747548	153779145	4	15288	26778.4575	6768.0774	292	1
4_MACS_peak_27577_lociStitched	chr7	137424329	137441338	4	15272	22144.0171	3481.7423	293	1
2_MACS_peak_2139_lociStitched	chr1	177777832	177795825	2	15223	24873.5232	4075.4145	294	1
1_MACS_peak_2789_lociStitched	chr1	226837572	226852791	1	15220	40379.0508	4625.0541	295	1
1_MACS_peak_16702_lociStitched	chr2	201979890	201995090	1	15201	55425.28	4028	296	1
7_MACS_peak_19130_lociStitched	chr22	50962632	50983620	7	15181	25655.7312	3221.658	297	1
4_MACS_peak_1864_lociStitched	chr1	157474793	157496386	4	15143	21424.5746	5976.9424	298	1
4_MACS_peak_25748_lociStitched	chr6	129992980	130019724	4	15109	29193.7504	4535.7824	299	1
5_MACS_peak_23883_lociStitched	chr5	142952477	142975289	5	15099	20291.274	3852.9468	300	1
2_MACS_peak_14449_lociStitched	chr19	47728189	47748963	2	15069	35791.5246	3791.255	301	1
1_MACS_peak_6311_lociStitched	chr12	15101039	15116068	1	15030	23062.0005	3318.4032	302	1
5_MACS_peak_30099_lociStitched	chr9	123687793	123707870	5	15029	20087.0385	3302.6665	303	1
6_MACS_peak_26571_lociStitched	chr7	38383679	38408595	6	15028	15759.37	5503.9444	304	1
6_MACS_peak_29889_lociStitched	chr9	101996412	102029792	6	15018	26587.17	5614.516	305	1
2_MACS_peak_1103_lociStitched	chr1	75595551	75611075	2	14987	18965.6708	2382.934	306	1
6_MACS_peak_19029_lociStitched	chr22	45629444	45660749	6	14974	24853.0395	4914.885	307	1
3_MACS_peak_12249_lociStitched	chr17	48225056	48250019	3	14954	21203.5722	4173.8136	308	1
4_MACS_peak_12467_lociStitched	chr17	62960914	62986598	4	14942	33656.3136	4381.6904	309	1
3_MACS_peak_18884_lociStitched	chr22	39361750	39386526	3	14925	29022.6064	4244.1288	310	1
1_MACS_peak_26969_lociStitched	chr7	78113660	78128582	1	14923	39579.1128	3209.7222	311	1
3_MACS_peak_19602_lociStitched	chr3	45592851	45617946	3	14918	26021.0055	4687.746	312	1
1_MACS_peak_5718_lociStitched	chr11	111279565	111294465	1	14901	20208.87	3263.1	313	1
4_MACS_peak_11216_lociStitched	chr16	81841222	81857783	4	14892	24104.5355	2089.9982	314	1
3_MACS_peak_13892_lociStitched	chr19	13943848	13962447	3	14867	40184.9994	2864.246	315	1
4_MACS_peak_6239_lociStitched	chr12	11901713	11920259	4	14864	21789.6954	3232.5678	316	1
5_MACS_peak_11521_lociStitched	chr17	7736804	7762314	5	14844	30816.08	4163.232	317	1
4_MACS_peak_16846_lociStitched	chr2	216764419	216784693	4	14790	14429.0058	3365.484	318	1
5_MACS_peak_13052_lociStitched	chr18	23745892	23772093	5	14778	19878.6987	3859.4073	319	1
5_MACS_peak_13567_lociStitched	chr19	2031339	2063008	5	14774	35782.8031	6564.9837	320	1
3_MACS_peak_22737_lociStitched	chr5	6475667	6498171	3	14767	41189.0712	4111.4808	321	1
7_MACS_peak_11010_lociStitched	chr16	67184180	67218626	7	14750	22779.1398	5821.374	322	1
2_MACS_peak_18350_lociStitched	chr21	43638506	43658122	2	14740	37843.1872	4778.4576	323	1
4_MACS_peak_3482_lociStitched	chr10	45913544	45932758	4	14710	33722.4914	3277.9084	324	1
3_MACS_peak_15862_lociStitched	chr2	109220989	109239028	3	14703	20050.3485	3275.8824	325	1
7_MACS_peak_16601_lociStitched	chr2	192475609	192503825	7	14703	14254.7232	4449.6632	326	1
2_MACS_peak_4018_lociStitched	chr10	94868662	94886689	2	14691	20210.0697	2943.8091	327	1
3_MACS_peak_6001_lociStitched	chr11	130634134	130650925	3	14665	17865.624	2877.9774	328	1
3_MACS_peak_11632_lociStitched	chr17	17724973	17745828	3	14661	22375.3295	3186.644	329	1
4_MACS_peak_6620_lociStitched	chr12	48276260	48299276	4	14659	20044.6344	3802.2432	330	1
2_MACS_peak_22863_lociStitched	chr5	32529526	32544244	2	14651	28604.433	3223.242	331	1
4_MACS_peak_29079_lociStitched	chr8	145009184	145027943	4	14604	24630.567	2841.9885	332	1
2_MACS_peak_21048_lociStitched	chr3	186703134	186720379	2	14596	42695.171	5171.7755	333	1
3_MACS_peak_6584_lociStitched	chr12	46776138	46799300	3	14571	25026.541	4210.8516	334	1
3_MACS_peak_15135_lociStitched	chr2	42343270	42361102	3	14547	22908.7704	3099.2016	335	1
1_MACS_peak_25578_lociStitched	chr6	109214069	109228608	1	14540	23263.8539	3013.9347	336	1
2_MACS_peak_17959_lociStitched	chr20	55957920	55975839	2	14511	29199.0105	3155.5359	337	1
2_MACS_peak_13955_lociStitched	chr19	16544442	16562319	2	14492	28860.6288	3187.4691	338	1
2_MACS_peak_2602_lociStitched	chr1	211686849	211704237	2	14409	22807.8396	4508.7084	339	1
3_MACS_peak_2471_lociStitched	chr1	205196183	205218383	3	14400	20566.08	5476.74	340	1
4_MACS_peak_24483_lociStitched	chr6	12043590	12062490	4	14383	22048.74	2948.4	341	1
5_MACS_peak_9402_lociStitched	chr15	44954428	44976813	5	14374	18554.9265	3953.191	342	1
2_MACS_peak_21880_lociStitched	chr4	84129712	84144331	2	14372	28714.6398	2998.3569	343	1
2_MACS_peak_21521_lociStitched	chr4	38306766	38322619	2	14367	26314.3947	3294.2534	344	1
2_MACS_peak_30824_lociStitched	chrX	48790248	48805389	2	14354	28116.837	2010.7248	345	1
3_MACS_peak_17749_lociStitched	chr20	43588029	43609552	3	14310	24871.9788	4636.0542	346	1
3_MACS_peak_11679_lociStitched	chr17	19204051	19221705	3	14275	29443.3412	2962.3412	347	1
3_MACS_peak_3737_lociStitched	chr10	74006421	74024895	3	14268	29129.8032	3511.9074	348	1
3_MACS_peak_28090_lociStitched	chr8	27933960	27951543	3	14265	23610.4524	3571.1073	349	1
1_MACS_peak_24672_lociStitched	chr6	26353630	26367875	1	14246	30115.3545	2898.8575	350	1
3_MACS_peak_28170_lociStitched	chr8	33409756	33428164	3	14239	35950.824	3044.6832	351	1
3_MACS_peak_9843_lociStitched	chr15	75352821	75371145	3	14236	21999.7944	3036.2868	352	1
4_MACS_peak_14248_lociStitched	chr19	39920239	39940152	4	14226	21131.6756	3456.8968	353	1
3_MACS_peak_23025_lociStitched	chr5	55272566	55292086	3	14214	21052.32	3640.48	354	1
2_MACS_peak_14165_lociStitched	chr19	35693647	35708373	2	14194	47099.6384	3432.6306	355	1
3_MACS_peak_16708_lociStitched	chr2	202082828	202102168	3	14185	17369.254	3962.766	356	1
3_MACS_peak_18100_lociStitched	chr21	19151690	19168433	3	14159	20685.9765	3372.0402	357	1
1_MACS_peak_18664_lociStitched	chr22	29185686	29199838	1	14153	42985.2848	2970.5048	358	1
3_MACS_peak_21784_lociStitched	chr4	77117476	77137268	3	14138	31344.5904	4411.6368	359	1
2_MACS_peak_2304_lociStitched	chr1	192564418	192579480	2	14132	14876.7374	3861.8968	360	1
1_MACS_peak_24200_lociStitched	chr5	173696261	173710389	1	14129	28648.7584	2988.072	361	1
2_MACS_peak_26713_lociStitched	chr7	50343301	50358055	2	14129	19400.0346	2509.6554	362	1
2_MACS_peak_25949_lociStitched	chr6	143162884	143180037	2	14108	20364.0416	1886.83	363	1
2_MACS_peak_18619_lociStitched	chr22	24819524	24833923	2	14082	39392.7842	2658.0554	364	1
2_MACS_peak_18369_lociStitched	chr21	44579914	44598451	2	14082	43252.3821	4832.5959	365	1
6_MACS_peak_18547_lociStitched	chr22	22549092	22574420	6	14058	23869.1072	4267.768	366	1
3_MACS_peak_20887_lociStitched	chr3	177062408	177080782	3	14032	40782.9304	4532.8658	367	1
4_MACS_peak_3873_lociStitched	chr10	81946228	81966377	4	13998	23169.3351	3669.1329	368	1
3_MACS_peak_15394_lociStitched	chr2	64862678	64883980	3	13994	29364.807	3883.3546	369	1
3_MACS_peak_249_lociStitched	chr1	17220643	17241612	3	13953	44506.7025	6577.9753	370	1
3_MACS_peak_30235_lociStitched	chr9	130828573	130845608	3	13944	20166.033	3463.2155	371	1
3_MACS_peak_27569_lociStitched	chr7	136031524	136046771	3	13932	20722.1977	3706.5457	372	1
3_MACS_peak_17098_lociStitched	chr2	238599641	238613762	3	13929	23384.376	1465.7598	373	1
6_MACS_peak_15485_lociStitched	chr2	70334770	70360854	6	13927	28541.1128	4186.482	374	1
3_MACS_peak_10872_lociStitched	chr16	50713830	50732975	3	13907	23104.186	3511.193	375	1
3_MACS_peak_4225_lociStitched	chr10	111966675	111986615	3	13905	27259.974	3603.158	376	1
3_MACS_peak_11468_lociStitched	chr17	6059347	6074990	3	13902	33002.0371	2926.8053	377	1
2_MACS_peak_6277_lociStitched	chr12	13242120	13256359	2	13884	21757.192	2899.0604	378	1
3_MACS_peak_10480_lociStitched	chr16	12052338	12072044	3	13873	32313.8988	3688.9632	379	1
7_MACS_peak_22741_lociStitched	chr5	6708344	6738577	7	13826	20310.5294	4525.8801	380	1
3_MACS_peak_2589_lociStitched	chr1	210850084	210873079	3	13804	16519.608	5185.3725	381	1
1_MACS_peak_18867_lociStitched	chr22	38782059	38795857	1	13799	28367.3082	2439.4864	382	1
2_MACS_peak_5758_lociStitched	chr11	115088270	115102664	2	13795	36693.1848	3103.3464	383	1
3_MACS_peak_21551_lociStitched	chr4	40301523	40320061	3	13760	24145.745	3679.793	384	1
4_MACS_peak_20174_lociStitched	chr3	111837961	111856536	4	13755	15898.3425	3542.2525	385	1
3_MACS_peak_14911_lociStitched	chr2	25623270	25646117	3	13720	34441.8525	4324.9371	386	1
4_MACS_peak_13587_lociStitched	chr19	2455110	2480356	4	13705	23976.1262	5210.7744	387	1
2_MACS_peak_26368_lociStitched	chr7	20476314	20490618	2	13658	15878.8704	2544.6816	388	1
3_MACS_peak_25514_lociStitched	chr6	106226120	106242775	3	13656	14916.218	3540.853	389	1
4_MACS_peak_29751_lociStitched	chr9	93848898	93866180	4	13646	23323.7872	3143.5958	390	1
3_MACS_peak_15739_lociStitched	chr2	96889821	96913362	3	13631	23016.0357	3705.3534	391	1
3_MACS_peak_19512_lociStitched	chr3	39247993	39264653	3	13613	24002.062	3220.378	392	1
2_MACS_peak_2899_lociStitched	chr1	234733261	234750454	2	13590	59073.4287	5020.356	393	1
4_MACS_peak_18862_lociStitched	chr22	38700338	38715181	4	13555	19689.2395	2814.2328	394	1
3_MACS_peak_378_lociStitched	chr1	25941790	25960089	3	13525	14904.5355	3033.9742	395	1
1_MACS_peak_12452_lociStitched	chr17	62196772	62210294	1	13523	25329.4104	2880.186	396	1
2_MACS_peak_15949_lociStitched	chr2	112455314	112468933	2	13513	46801.6935	3058.8274	397	1
2_MACS_peak_28123_lociStitched	chr8	29463818	29478107	2	13480	17245.3941	2430.5589	398	1
3_MACS_peak_19629_lociStitched	chr3	46245401	46264316	3	13454	36159.8055	4083.7485	399	1
3_MACS_peak_28942_lociStitched	chr8	131074303	131094568	3	13446	14244.2685	2972.8755	400	1
6_MACS_peak_5150_lociStitched	chr11	63992679	64019707	6	13430	21444.0152	4489.3508	401	1
4_MACS_peak_15221_lociStitched	chr2	47193760	47215640	4	13423	29229.492	3769.924	402	1
4_MACS_peak_20095_lociStitched	chr3	101487188	101514026	4	13422	24057.5832	4659.0768	403	1
2_MACS_peak_11978_lociStitched	chr17	37924903	37938900	2	13419	21191.458	3014.9538	404	1
2_MACS_peak_5760_lociStitched	chr11	115124153	115137673	2	13400	23021.856	2535	405	1
3_MACS_peak_17374_lociStitched	chr20	17826209	17844356	3	13400	21627.5946	3095.8782	406	1
4_MACS_peak_25821_lociStitched	chr6	135322821	135343803	4	13388	20707.1358	3673.9482	407	1
2_MACS_peak_20793_lociStitched	chr3	169654875	169668448	2	13364	28955.2809	3903.5948	408	1
3_MACS_peak_19359_lociStitched	chr3	20080290	20099028	3	13353	17503.1658	3147.984	409	1
3_MACS_peak_19653_lociStitched	chr3	46577392	46592192	3	13342	28140.72	2980.72	410	1
2_MACS_peak_29553_lociStitched	chr9	71251159	71269872	2	13331	19843.2652	3431.9642	411	1
3_MACS_peak_13577_lociStitched	chr19	2254549	2272189	3	13326	36749.412	4591.692	412	1
3_MACS_peak_25575_lociStitched	chr6	109186612	109207012	3	13313	19969.56	4026.96	413	1
2_MACS_peak_5802_lociStitched	chr11	117870699	117885967	2	13308	28688.572	3126.8864	414	1
2_MACS_peak_5073_lociStitched	chr11	60666268	60684599	2	13308	29428.5874	3888.0051	415	1
4_MACS_peak_2846_lociStitched	chr1	230627749	230652234	4	13306	18265.81	5117.365	416	1
2_MACS_peak_24808_lociStitched	chr6	31693555	31709577	2	13301	43177.6878	3734.7282	417	1
5_MACS_peak_19903_lociStitched	chr3	66530447	66551642	5	13301	13598.712	3257.6715	418	1
4_MACS_peak_8895_lociStitched	chr14	93225159	93246507	4	13294	16770.9888	1953.342	419	1
3_MACS_peak_14953_lociStitched	chr2	27293375	27310960	3	13282	15601.412	3035.171	420	1
3_MACS_peak_18380_lociStitched	chr21	44843577	44861562	3	13280	26175.369	3971.088	421	1
2_MACS_peak_30174_lociStitched	chr9	128390155	128409808	2	13277	22854.4737	3378.3507	422	1
3_MACS_peak_2480_lociStitched	chr1	205279713	205294986	3	13258	14637.6432	3967.9254	423	1
1_MACS_peak_20903_lociStitched	chr3	178228280	178241526	1	13247	27715.9304	3457.206	424	1
3_MACS_peak_30060_lociStitched	chr9	117655064	117673455	3	13239	16770.7529	3615.6706	425	1
1_MACS_peak_16711_lociStitched	chr2	202115861	202129086	1	13226	36585.64	2637.065	426	1
2_MACS_peak_21108_lociStitched	chr3	193847123	193860562	2	13214	21518.5268	2940.4532	427	1
1_MACS_peak_29023_lociStitched	chr8	137188428	137201626	1	13199	21669.7962	2757.0622	428	1
1_MACS_peak_2303_lociStitched	chr1	192538207	192551399	1	13193	20405.3856	4067.0936	429	1
1_MACS_peak_408_lociStitched	chr1	27018327	27031518	1	13192	30811.5378	2902.02	430	1
3_MACS_peak_24382_lociStitched	chr6	5866258	5880524	3	13187	11913.5366	2593.5588	431	1
3_MACS_peak_1701_lociStitched	chr1	152001026	152021797	3	13171	24783.9572	5537.5486	432	1
4_MACS_peak_10500_lociStitched	chr16	14486389	14504202	4	13156	25502.8721	2834.0483	433	1
5_MACS_peak_13548_lociStitched	chr19	1647751	1672956	5	13153	25661.2105	5008.2335	434	1
3_MACS_peak_21981_lociStitched	chr4	100765794	100783980	3	13148	25925.9616	3646.293	435	1
2_MACS_peak_17570_lociStitched	chr20	32988790	33005684	2	13115	21007.689	3061.1928	436	1
4_MACS_peak_8889_lociStitched	chr14	93033542	93054248	4	13110	19275.2154	2178.2712	437	1
4_MACS_peak_22490_lociStitched	chr4	173896344	173920757	4	13091	14249.8681	3918.2865	438	1
2_MACS_peak_19208_lociStitched	chr3	8695977	8709326	2	13081	23077.7512	2484.2489	439	1
4_MACS_peak_30668_lociStitched	chrX	30578423	30597242	4	13081	13286.214	1785.9231	440	1
2_MACS_peak_27182_lociStitched	chr7	101921063	101935962	2	13079	16187.7635	2739.9261	441	1
3_MACS_peak_21602_lociStitched	chr4	48193363	48206924	3	13074	26296.1351	2900.6979	442	1
3_MACS_peak_15436_lociStitched	chr2	67686274	67706091	3	13053	20413.4917	2845.7212	443	1
3_MACS_peak_1894_lociStitched	chr1	159878006	159896475	3	13038	33451.0528	4513.8236	444	1
3_MACS_peak_12702_lociStitched	chr17	76137565	76152807	3	13024	21975.9156	2815.1974	445	1
3_MACS_peak_13768_lociStitched	chr19	10329205	10348012	3	13003	24324.9738	3048.6147	446	1
3_MACS_peak_2074_lociStitched	chr1	169873065	169888871	3	12997	13792.3156	3222.8434	447	1
4_MACS_peak_10940_lociStitched	chr16	57624563	57646039	4	12994	22193.2984	3730.3812	448	1
4_MACS_peak_27525_lociStitched	chr7	130902627	130918024	4	12991	20507.2643	3535.1512	449	1
1_MACS_peak_1756_lociStitched	chr1	154753725	154766699	1	12975	32641.2866	3798.7872	450	1
3_MACS_peak_30517_lociStitched	chrX	10074433	10091276	3	12964	19667.5711	1765.1464	451	1
3_MACS_peak_4149_lociStitched	chr10	104401184	104422061	3	12960	24780.999	2931.1308	452	1
2_MACS_peak_18569_lociStitched	chr22	23087939	23101816	2	12951	16132.0125	2316.0713	453	1
3_MACS_peak_598_lociStitched	chr1	37930465	37946320	3	12947	14569.1595	2592.2925	454	1
1_MACS_peak_15154_lociStitched	chr2	43444126	43457062	1	12937	35953.0248	3039.96	455	1
3_MACS_peak_27981_lociStitched	chr8	19518808	19540639	3	12907	22237.0566	3706.9038	456	1
4_MACS_peak_21854_lociStitched	chr4	82473552	82487197	4	12900	10984.225	2155.91	457	1
3_MACS_peak_952_lociStitched	chr1	59470492	59487124	3	12893	14182.1064	2955.5064	458	1
2_MACS_peak_18317_lociStitched	chr21	41295047	41310065	2	12892	20998.1676	4359.7254	459	1
2_MACS_peak_14958_lociStitched	chr2	27374611	27390065	2	12881	16560.5064	2807.9918	460	1
3_MACS_peak_22800_lociStitched	chr5	15430151	15449762	3	12878	17498.8953	3239.7372	461	1
3_MACS_peak_20428_lociStitched	chr3	130557240	130574406	3	12866	22113.2412	2938.8192	462	1
6_MACS_peak_5268_lociStitched	chr11	66861546	66889380	6	12840	17927.8794	4144.4826	463	1
3_MACS_peak_24587_lociStitched	chr6	20197333	20214231	3	12837	15402.527	2891.2478	464	1
4_MACS_peak_18926_lociStitched	chr22	39910558	39929680	4	12833	27199.1328	3946.7808	465	1
3_MACS_peak_22230_lociStitched	chr4	129578209	129598971	3	12822	17954.9776	3434.0348	466	1
2_MACS_peak_6408_lociStitched	chr12	27329829	27345981	2	12815	20115.7008	2563.3224	467	1
1_MACS_peak_25085_lociStitched	chr6	45671611	45684419	1	12809	23666.6224	2500.1216	468	1
3_MACS_peak_21978_lociStitched	chr4	100729617	100744545	3	12779	17682.216	2851.248	469	1
2_MACS_peak_1642_lociStitched	chr1	150120850	150139567	2	12751	26205.6717	5046.1032	470	1
2_MACS_peak_17522_lociStitched	chr20	31254697	31270963	2	12748	25000.842	3027.1026	471	1
2_MACS_peak_5773_lociStitched	chr11	115794580	115812171	2	12735	19842.648	2939.4561	472	1
3_MACS_peak_27828_lociStitched	chr8	2098007	2115936	3	12728	21340.8887	2606.8766	473	1
3_MACS_peak_9440_lociStitched	chr15	46994334	47008764	3	12691	16906.188	2314.572	474	1
3_MACS_peak_3472_lociStitched	chr10	45454062	45475428	3	12687	20917.314	3702.7278	475	1
2_MACS_peak_5468_lociStitched	chr11	78127005	78140189	2	12675	18437.824	2593.2928	476	1
2_MACS_peak_4243_lociStitched	chr10	112251442	112266073	2	12670	29295.6513	3297.8274	477	1
3_MACS_peak_27340_lociStitched	chr7	114556702	114574716	3	12665	28626.0474	4573.7546	478	1
2_MACS_peak_23928_lociStitched	chr5	148204717	148222649	2	12664	23727.6224	3572.0544	479	1
2_MACS_peak_9748_lociStitched	chr15	70041639	70056092	2	12661	17933.2824	3003.3334	480	1
3_MACS_peak_1696_lociStitched	chr1	151880979	151900605	3	12645	16782.1926	4608.1848	481	1
3_MACS_peak_17904_lociStitched	chr20	52336856	52358688	3	12640	20102.9056	3547.7	482	1
2_MACS_peak_5307_lociStitched	chr11	67644652	67660001	2	12614	25120.1734	3114.3121	483	1
3_MACS_peak_18893_lociStitched	chr22	39458908	39474319	3	12607	18913.9203	3096.0699	484	1
6_MACS_peak_28619_lociStitched	chr8	95986806	96010473	6	12606	11878.4673	2272.032	485	1
2_MACS_peak_18390_lociStitched	chr21	45194881	45210687	2	12601	26122.5762	4436.7442	486	1
2_MACS_peak_10996_lociStitched	chr16	66548856	66561693	2	12591	48864.0405	3196.413	487	1
3_MACS_peak_1920_lociStitched	chr1	160694574	160715531	3	12591	20537.86	5476.0641	488	1
2_MACS_peak_23968_lociStitched	chr5	150459529	150476096	2	12587	23105.9949	3043.3579	489	1
2_MACS_peak_15923_lociStitched	chr2	111804121	111821744	2	12585	20338.7043	2673.4091	490	1
3_MACS_peak_14469_lociStitched	chr19	48822853	48837907	3	12565	22002.9264	4014.9018	491	1
2_MACS_peak_27927_lociStitched	chr8	12441001	12459773	2	12546	23183.42	4736.1756	492	1
4_MACS_peak_24955_lociStitched	chr6	37121480	37144449	4	12537	25824.0467	3909.3238	493	1
3_MACS_peak_6151_lociStitched	chr12	7022868	7038709	3	12531	20897.4472	3047.8084	494	1
2_MACS_peak_18586_lociStitched	chr22	23470675	23489187	2	12529	35931.792	3859.752	495	1
3_MACS_peak_11560_lociStitched	chr17	9915343	9931131	3	12500	20196.0096	2491.3464	496	1
3_MACS_peak_15450_lociStitched	chr2	68637802	68656203	3	12489	14431.9043	3218.3349	497	1
5_MACS_peak_30325_lociStitched	chr9	134594771	134616430	5	12468	18981.9476	3339.8178	498	1
5_MACS_peak_10720_lociStitched	chr16	29815513	29833618	5	12443	20565.4695	3152.0805	499	1
3_MACS_peak_6592_lociStitched	chr12	46938908	46956442	3	12409	17318.3318	2912.3974	500	1
1_MACS_peak_13046_lociStitched	chr18	22928826	22941221	1	12396	13444.8565	1501.0345	501	1
3_MACS_peak_20798_lociStitched	chr3	169755042	169776715	3	12377	26330.5277	5325.0561	502	1
4_MACS_peak_27168_lociStitched	chr7	101376255	101398495	4	12372	14629.472	3020.192	503	1
3_MACS_peak_23051_lociStitched	chr5	55953627	55970010	3	12365	18439.0665	2673.7056	504	1
4_MACS_peak_21280_lociStitched	chr4	6168395	6187541	4	12365	15406.7862	3390.7566	505	1
