#EJM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/EJM.H3K27ac_ROSE/EJM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by EJM.jin.bam
#Using cutoff of 15797.6176 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	EJM.jin.bam	enhancerRank	isSuper
1_MACS_peak_26589_lociStitched	chr7	128577120	128582455	1	5336	19909.6865	304	1
1_MACS_peak_19284_lociStitched	chr3	46245474	46250671	1	5198	19890.4781	305	1
2_MACS_peak_14047_lociStitched	chr19	39339032	39344255	2	4788	19816.062	306	1
1_MACS_peak_12156_lociStitched	chr17	73871190	73875609	1	4420	19807.7256	307	1
3_MACS_peak_27905_lociStitched	chr8	126441208	126447941	3	6578	19796.3666	308	1
2_MACS_peak_4964_lociStitched	chr11	74659385	74665743	2	6354	19793.7256	309	1
2_MACS_peak_9797_lociStitched	chr16	9183770	9187399	2	3583	19771.8807	310	1
3_MACS_peak_10047_lociStitched	chr16	29815792	29820393	3	4078	19767.2763	311	1
1_MACS_peak_8334_lociStitched	chr14	95968092	95971962	1	3871	19760.994	312	1
2_MACS_peak_19504_lociStitched	chr3	55515066	55523214	2	8083	19725.4932	313	1
4_MACS_peak_26782_lociStitched	chr7	148720699	148726584	4	5408	19614.1165	314	1
1_MACS_peak_23908_lociStitched	chr6	24719402	24722504	1	3103	19610.5338	315	1
1_MACS_peak_23938_lociStitched	chr6	26054238	26057947	1	3710	19572.393	316	1
2_MACS_peak_29024_lociStitched	chr9	117262784	117268549	2	5729	19521.443	317	1
5_MACS_peak_22734_lociStitched	chr5	109024447	109032555	5	7092	19509.4696	318	1
2_MACS_peak_16214_lociStitched	chr2	158295464	158302032	2	6567	19506.3032	319	1
2_MACS_peak_19957_lociStitched	chr3	128837207	128841664	2	4378	19499.375	320	1
5_MACS_peak_822_lociStitched	chr1	40845233	40853519	5	7485	19490.3292	321	1
3_MACS_peak_25109_lociStitched	chr6	135190786	135195731	3	4712	19468.465	322	1
3_MACS_peak_17684_lociStitched	chr20	55126034	55132335	3	6158	19442.3656	323	1
6_MACS_peak_2977_lociStitched	chr10	5930398	5938807	6	7448	19434.0399	324	1
1_MACS_peak_25877_lociStitched	chr7	47708361	47712409	1	4049	19418.256	325	1
3_MACS_peak_5270_lociStitched	chr11	118738738	118744428	3	5322	19408.021	326	1
1_MACS_peak_26810_lociStitched	chr7	150064020	150067569	1	3550	19394.2203	327	1
1_MACS_peak_24034_lociStitched	chr6	27831729	27836156	1	4428	19345.5473	328	1
3_MACS_peak_8912_lociStitched	chr15	52754491	52759521	3	5022	19331.296	329	1
1_MACS_peak_23932_lociStitched	chr6	26020587	26022991	1	2405	19330.0832	330	1
1_MACS_peak_26686_lociStitched	chr7	139024484	139027429	1	2946	19324.7955	331	1
1_MACS_peak_4955_lociStitched	chr11	73690262	73695112	1	4851	19319.49	332	1
2_MACS_peak_20127_lociStitched	chr3	143689388	143693843	2	3968	19296.387	333	1
5_MACS_peak_15933_lociStitched	chr2	114643271	114649278	5	5764	19293.8833	334	1
1_MACS_peak_8318_lociStitched	chr14	95622469	95625196	1	2728	19243.6209	335	1
1_MACS_peak_11606_lociStitched	chr17	43338594	43340705	1	2112	19232.2655	336	1
1_MACS_peak_8259_lociStitched	chr14	91861658	91867336	1	5679	19206.9706	337	1
2_MACS_peak_14307_lociStitched	chr19	47614024	47617221	2	3158	19199.9032	338	1
1_MACS_peak_17472_lociStitched	chr20	41822732	41829140	1	6409	19122.7536	339	1
1_MACS_peak_11546_lociStitched	chr17	41320761	41324433	1	3673	19097.3376	340	1
1_MACS_peak_6135_lociStitched	chr12	56550534	56554264	1	3731	19047.618	341	1
6_MACS_peak_12827_lociStitched	chr18	52983757	52992171	6	7795	19046.7718	342	1
5_MACS_peak_16528_lociStitched	chr2	192539351	192546207	5	6035	19023.3432	343	1
4_MACS_peak_2442_lociStitched	chr1	203271863	203277152	4	5116	19019.244	344	1
2_MACS_peak_9963_lociStitched	chr16	22216675	22222514	2	5366	19012.3679	345	1
1_MACS_peak_22113_lociStitched	chr5	32171731	32175642	1	3912	18895.6054	346	1
5_MACS_peak_15769_lociStitched	chr2	99098126	99106095	5	7352	18870.592	347	1
2_MACS_peak_12216_lociStitched	chr17	75229311	75233943	2	4462	18859.6512	348	1
2_MACS_peak_15405_lociStitched	chr2	64749289	64753653	2	4146	18852.48	349	1
2_MACS_peak_28479_lociStitched	chr9	37527964	37532774	2	4632	18833.555	350	1
1_MACS_peak_17221_lociStitched	chr20	25289123	25293161	1	4039	18785.1798	351	1
3_MACS_peak_1204_lociStitched	chr1	75596950	75603363	3	6347	18770.2097	352	1
2_MACS_peak_19953_lociStitched	chr3	128821358	128826050	2	4659	18749.7012	353	1
3_MACS_peak_13601_lociStitched	chr19	16434523	16439553	3	4850	18746.307	354	1
5_MACS_peak_23873_lociStitched	chr6	17702328	17707646	5	4937	18743.8228	355	1
2_MACS_peak_19978_lociStitched	chr3	129032042	129036999	2	4748	18726.5546	356	1
2_MACS_peak_18304_lociStitched	chr22	22758409	22764788	2	5936	18712.7965	357	1
2_MACS_peak_18657_lociStitched	chr22	39146402	39153074	2	6367	18602.2032	358	1
3_MACS_peak_8930_lociStitched	chr15	52969089	52973770	3	4467	18601.8259	359	1
4_MACS_peak_24156_lociStitched	chr6	31759349	31764493	4	4839	18600.704	360	1
2_MACS_peak_5494_lociStitched	chr12	4224156	4229521	2	5217	18597.236	361	1
3_MACS_peak_15162_lociStitched	chr2	42328534	42333892	3	5071	18582.0798	362	1
5_MACS_peak_12517_lociStitched	chr18	9079832	9085470	5	5177	18573.2634	363	1
2_MACS_peak_11618_lociStitched	chr17	43516601	43521261	2	4553	18536.548	364	1
2_MACS_peak_21078_lociStitched	chr4	56812380	56817280	2	4808	18529.35	365	1
2_MACS_peak_5401_lociStitched	chr11	128586399	128592528	2	6001	18523.6767	366	1
2_MACS_peak_8133_lociStitched	chr14	77490960	77496381	2	5379	18521.3886	367	1
2_MACS_peak_8812_lociStitched	chr15	45001977	45006547	2	4182	18495.704	368	1
2_MACS_peak_1883_lociStitched	chr1	154922618	154929535	2	6655	18450.4058	369	1
1_MACS_peak_23954_lociStitched	chr6	26203898	26207821	1	3924	18423.1926	370	1
1_MACS_peak_16462_lociStitched	chr2	186500947	186506081	1	5135	18395.6354	371	1
1_MACS_peak_27686_lociStitched	chr8	101962539	101966278	1	3740	18392.5149	372	1
2_MACS_peak_27917_lociStitched	chr8	128746393	128751344	2	4824	18347.4158	373	1
2_MACS_peak_28754_lociStitched	chr9	94182533	94187935	2	5094	18340.3302	374	1
2_MACS_peak_8260_lociStitched	chr14	91871895	91878415	2	6458	18340.108	375	1
2_MACS_peak_29118_lociStitched	chr9	127630411	127634618	2	4204	18318.9608	376	1
1_MACS_peak_28191_lociStitched	chr9	3524702	3528033	1	3332	18318.5014	377	1
1_MACS_peak_4660_lociStitched	chr11	64899258	64903693	1	4436	18307.68	378	1
5_MACS_peak_22289_lociStitched	chr5	55314492	55321962	5	6728	18137.907	379	1
3_MACS_peak_15075_lociStitched	chr2	33699551	33704881	3	5045	18077.761	380	1
2_MACS_peak_26431_lociStitched	chr7	106807748	106810918	2	2971	18055.369	381	1
4_MACS_peak_453_lociStitched	chr1	25070168	25076877	4	6392	18053.919	382	1
4_MACS_peak_27614_lociStitched	chr8	95986709	95993166	4	6317	18047.315	383	1
2_MACS_peak_23592_lociStitched	chr5	180668801	180674486	2	5193	18035.6625	384	1
1_MACS_peak_15647_lociStitched	chr2	86262009	86266095	1	4087	18028.6578	385	1
1_MACS_peak_20509_lociStitched	chr3	186780676	186785677	1	5002	17973.0939	386	1
2_MACS_peak_19360_lociStitched	chr3	49054964	49060342	2	5117	17968.4358	387	1
1_MACS_peak_571_lociStitched	chr1	28199023	28203719	1	4697	17968.3048	388	1
1_MACS_peak_18646_lociStitched	chr22	38900196	38903527	1	3332	17920.78	389	1
1_MACS_peak_26776_lociStitched	chr7	148579729	148582715	1	2987	17853.294	390	1
1_MACS_peak_25869_lociStitched	chr7	47533483	47538692	1	5210	17755.9183	391	1
3_MACS_peak_23449_lociStitched	chr5	173697437	173702480	3	4974	17753.3772	392	1
2_MACS_peak_24347_lociStitched	chr6	37121482	37125549	2	3960	17742.6942	393	1
2_MACS_peak_2232_lociStitched	chr1	179049561	179053704	2	4063	17738.6688	394	1
1_MACS_peak_23072_lociStitched	chr5	142431934	142437821	1	5888	17732.8214	395	1
1_MACS_peak_15361_lociStitched	chr2	61763145	61766784	1	3640	17724.4773	396	1
1_MACS_peak_26809_lociStitched	chr7	150017538	150021260	1	3723	17714.859	397	1
1_MACS_peak_23495_lociStitched	chr5	176735909	176740491	1	4583	17661.7772	398	1
1_MACS_peak_8876_lociStitched	chr15	50645925	50648545	1	2621	17661.682	399	1
2_MACS_peak_16879_lociStitched	chr2	232476907	232480177	2	3255	17623.665	400	1
2_MACS_peak_8345_lociStitched	chr14	96827563	96831342	2	3759	17611.2737	401	1
5_MACS_peak_14150_lociStitched	chr19	42051928	42059795	5	6963	17601.6258	402	1
3_MACS_peak_4582_lociStitched	chr11	62606058	62610504	3	4315	17576.8164	403	1
2_MACS_peak_18633_lociStitched	chr22	38709019	38714844	2	5677	17574.6075	404	1
1_MACS_peak_24188_lociStitched	chr6	32156700	32161305	1	4606	17557.4835	405	1
1_MACS_peak_4777_lociStitched	chr11	67043463	67046808	1	3346	17550.8805	406	1
2_MACS_peak_6777_lociStitched	chr12	121121861	121126203	2	4333	17550.364	407	1
1_MACS_peak_21971_lociStitched	chr5	10352642	10356301	1	3660	17532.0985	408	1
3_MACS_peak_18991_lociStitched	chr3	13371370	13377422	3	5933	17515.6984	409	1
2_MACS_peak_13629_lociStitched	chr19	16737733	16741397	2	3604	17515.0192	410	1
2_MACS_peak_8231_lociStitched	chr14	91293889	91296576	2	2623	17480.0098	411	1
2_MACS_peak_8581_lociStitched	chr15	31372481	31376775	2	4257	17450.816	412	1
4_MACS_peak_20184_lociStitched	chr3	152804685	152810398	4	5469	17446.9307	413	1
4_MACS_peak_27835_lociStitched	chr8	120943091	120948662	4	5266	17413.8318	414	1
3_MACS_peak_13613_lociStitched	chr19	16554991	16561110	3	5874	17409.7788	415	1
2_MACS_peak_22206_lociStitched	chr5	42991307	42995264	2	3901	17392.9935	416	1
3_MACS_peak_16198_lociStitched	chr2	153921995	153929402	3	6943	17365.7115	417	1
2_MACS_peak_8340_lociStitched	chr14	95998551	96002746	2	3949	17358.91	418	1
1_MACS_peak_28656_lociStitched	chr9	86593849	86596801	1	2953	17325.8784	419	1
3_MACS_peak_1621_lociStitched	chr1	143912031	143917655	3	5242	17314.6088	420	1
2_MACS_peak_2947_lociStitched	chr10	3824264	3828462	2	3929	17294.0808	421	1
4_MACS_peak_24135_lociStitched	chr6	31461433	31467083	4	5284	17293.52	422	1
2_MACS_peak_17378_lociStitched	chr20	34328931	34332386	2	3367	17290.202	423	1
2_MACS_peak_2125_lociStitched	chr1	167188125	167192331	2	4090	17282.8746	424	1
1_MACS_peak_4837_lociStitched	chr11	67775040	67778492	1	3453	17281.4024	425	1
3_MACS_peak_2503_lociStitched	chr1	206133687	206139898	3	5633	17267.8222	426	1
2_MACS_peak_20148_lociStitched	chr3	150124932	150129068	2	4083	17249.188	427	1
3_MACS_peak_10108_lociStitched	chr16	30668053	30672876	3	4526	17225.8268	428	1
1_MACS_peak_24098_lociStitched	chr6	30522938	30526148	1	3211	17218.761	429	1
5_MACS_peak_11264_lociStitched	chr17	32701991	32708221	5	6151	17177.979	430	1
3_MACS_peak_13028_lociStitched	chr19	1647822	1653915	3	5891	17176.167	431	1
3_MACS_peak_19856_lociStitched	chr3	121792813	121798343	3	5473	17175.074	432	1
1_MACS_peak_572_lociStitched	chr1	28213380	28219623	1	6244	17149.521	433	1
2_MACS_peak_9256_lociStitched	chr15	75334939	75341037	2	5960	17075.0098	434	1
3_MACS_peak_12959_lociStitched	chr19	659074	663893	3	4517	17058.2962	435	1
2_MACS_peak_13367_lociStitched	chr19	10612078	10614693	2	2608	17055.553	436	1
2_MACS_peak_6749_lociStitched	chr12	120553223	120557875	2	4583	17011.4336	437	1
2_MACS_peak_29060_lociStitched	chr9	123637648	123641147	2	3407	16981.6967	438	1
3_MACS_peak_20770_lociStitched	chr4	8229541	8233919	3	4265	16970.8792	439	1
4_MACS_peak_23133_lociStitched	chr5	148208327	148215639	4	6877	16958.7216	440	1
5_MACS_peak_21806_lociStitched	chr4	185392260	185396859	5	4256	16957.8927	441	1
1_MACS_peak_24178_lociStitched	chr6	31938043	31941227	1	3185	16948.1136	442	1
2_MACS_peak_12371_lociStitched	chr17	79478728	79482978	2	4171	16934.125	443	1
2_MACS_peak_10042_lociStitched	chr16	29621311	29625643	2	4098	16900.4316	444	1
2_MACS_peak_28182_lociStitched	chr9	2014193	2018346	2	4062	16890.251	445	1
2_MACS_peak_23493_lociStitched	chr5	176726678	176732197	2	5450	16871.583	446	1
3_MACS_peak_16788_lociStitched	chr2	219756882	219762625	3	5219	16844.7933	447	1
2_MACS_peak_23488_lociStitched	chr5	176559344	176562478	2	3078	16843.9964	448	1
1_MACS_peak_28751_lociStitched	chr9	93952987	93957003	1	4017	16842.7024	449	1
2_MACS_peak_15198_lociStitched	chr2	43649811	43654741	2	4841	16838.415	450	1
1_MACS_peak_7804_lociStitched	chr14	50358347	50361100	1	2754	16837.6233	451	1
5_MACS_peak_1939_lociStitched	chr1	155946406	155953719	5	6805	16835.2573	452	1
1_MACS_peak_26453_lociStitched	chr7	108209033	108211752	1	2720	16829.5224	453	1
1_MACS_peak_26695_lociStitched	chr7	139496939	139500233	1	3295	16826.7402	454	1
2_MACS_peak_29166_lociStitched	chr9	130538421	130543111	2	4690	16821.623	455	1
2_MACS_peak_6214_lociStitched	chr12	58289673	58294223	2	4529	16820.44	456	1
1_MACS_peak_10031_lociStitched	chr16	28934140	28937641	1	3502	16816.0032	457	1
2_MACS_peak_28650_lociStitched	chr9	86319861	86323754	2	3866	16806.4703	458	1
2_MACS_peak_15110_lociStitched	chr2	37548656	37553264	2	4269	16796.16	459	1
1_MACS_peak_12511_lociStitched	chr18	9016077	9018962	1	2886	16737.3275	460	1
2_MACS_peak_6753_lociStitched	chr12	120629036	120634413	2	5348	16717.6307	461	1
2_MACS_peak_10150_lociStitched	chr16	31885037	31890134	2	4849	16675.8549	462	1
2_MACS_peak_23955_lociStitched	chr6	26215092	26218921	2	3759	16640.4511	463	1
2_MACS_peak_24147_lociStitched	chr6	31631524	31634810	2	3235	16638.661	464	1
1_MACS_peak_8247_lociStitched	chr14	91781356	91786109	1	4754	16625.5187	465	1
1_MACS_peak_26775_lociStitched	chr7	148394494	148397603	1	3110	16609.5216	466	1
3_MACS_peak_18557_lociStitched	chr22	36779445	36784817	3	5054	16608.6124	467	1
5_MACS_peak_24755_lociStitched	chr6	90059902	90064878	5	4762	16596.9504	468	1
2_MACS_peak_18663_lociStitched	chr22	39377636	39383483	2	5686	16585.0155	469	1
1_MACS_peak_9940_lociStitched	chr16	21512216	21515069	1	2854	16580.4948	470	1
4_MACS_peak_22836_lociStitched	chr5	126111157	126115937	4	4695	16514.9	471	1
3_MACS_peak_6131_lociStitched	chr12	56519390	56524353	3	4698	16503.9602	472	1
4_MACS_peak_2779_lociStitched	chr1	233748773	233753145	4	4314	16483.7516	473	1
3_MACS_peak_20242_lociStitched	chr3	156850695	156856279	3	4934	16482.2928	474	1
1_MACS_peak_6130_lociStitched	chr12	56509422	56513300	1	3879	16454.354	475	1
2_MACS_peak_385_lociStitched	chr1	22106449	22110839	2	4354	16454.159	476	1
1_MACS_peak_5325_lociStitched	chr11	122932009	122935773	1	3765	16450.1856	477	1
3_MACS_peak_14135_lociStitched	chr19	41768296	41772112	3	3392	16430.1696	478	1
2_MACS_peak_16873_lociStitched	chr2	232327849	232330443	2	2516	16423.1328	479	1
1_MACS_peak_24296_lociStitched	chr6	35694706	35697519	1	2814	16414.9802	480	1
1_MACS_peak_26868_lociStitched	chr7	155436103	155438712	1	2610	16395.4778	481	1
1_MACS_peak_25655_lociStitched	chr7	29601889	29607215	1	5327	16376.3848	482	1
2_MACS_peak_24246_lociStitched	chr6	34203192	34206893	2	3569	16362.121	483	1
1_MACS_peak_25130_lociStitched	chr6	136609193	136612517	1	3325	16357.0716	484	1
1_MACS_peak_8310_lociStitched	chr14	94474454	94479139	1	4686	16352.9925	485	1
5_MACS_peak_12146_lociStitched	chr17	73778751	73783347	5	4395	16336.9416	486	1
1_MACS_peak_26279_lociStitched	chr7	99816898	99820553	1	3656	16293.6245	487	1
3_MACS_peak_19812_lociStitched	chr3	119117992	119123462	3	5054	16273.25	488	1
5_MACS_peak_17994_lociStitched	chr21	36255942	36262531	5	6249	16270.2177	489	1
2_MACS_peak_17389_lociStitched	chr20	34684691	34690644	2	5892	16215.972	490	1
3_MACS_peak_18988_lociStitched	chr3	13363843	13370793	3	6508	16199.755	491	1
1_MACS_peak_22230_lociStitched	chr5	43601273	43604686	1	3414	16198.4393	492	1
1_MACS_peak_26436_lociStitched	chr7	107383062	107385646	1	2585	16189.7936	493	1
2_MACS_peak_24619_lociStitched	chr6	74229611	74234006	2	4225	16188.1035	494	1
2_MACS_peak_19828_lociStitched	chr3	119811884	119815478	2	3568	16095.0102	495	1
3_MACS_peak_18748_lociStitched	chr22	41839909	41844641	3	4551	16085.0144	496	1
3_MACS_peak_16355_lociStitched	chr2	174827114	174831248	3	3811	16078.3662	497	1
2_MACS_peak_932_lociStitched	chr1	46151204	46154895	2	3625	16048.8371	498	1
1_MACS_peak_26261_lociStitched	chr7	99155026	99157529	1	2504	16028.7114	499	1
5_MACS_peak_27465_lociStitched	chr8	81010570	81017317	5	6570	16008.6069	500	1
3_MACS_peak_6518_lociStitched	chr12	104320593	104325652	3	4673	16002.1229	501	1
2_MACS_peak_23603_lociStitched	chr6	304409	308423	2	3999	15995.79	502	1
2_MACS_peak_23576_lociStitched	chr5	180256768	180260233	2	3356	15976.0755	503	1
2_MACS_peak_5403_lociStitched	chr11	128593808	128598057	2	4186	15895.509	504	1
2_MACS_peak_26363_lociStitched	chr7	102251286	102257327	2	5811	15892.0587	505	1
3_MACS_peak_9150_lociStitched	chr15	69109110	69113980	3	4801	15874.252	506	1
3_MACS_peak_23243_lociStitched	chr5	154133079	154137817	3	4225	15827.7628	507	1
3_MACS_peak_17625_lociStitched	chr20	49130880	49137364	3	6275	15797.6176	508	0
2_MACS_peak_329_lociStitched	chr1	17229521	17233283	2	3494	15795.5094	509	0
4_MACS_peak_25624_lociStitched	chr7	25986954	25991895	4	4730	15794.8947	510	0
2_MACS_peak_19780_lociStitched	chr3	113463934	113468249	2	4278	15780.818	511	0
6_MACS_peak_24848_lociStitched	chr6	106548302	106555548	6	6820	15778.165	512	0
2_MACS_peak_22672_lociStitched	chr5	96268037	96272987	2	4756	15759.315	513	0
2_MACS_peak_28629_lociStitched	chr9	82184710	82189067	2	3998	15739.2268	514	0
3_MACS_peak_23760_lociStitched	chr6	10590965	10597795	3	6518	15726.758	515	0
5_MACS_peak_24885_lociStitched	chr6	108878334	108884095	5	5486	15723.4973	516	0
1_MACS_peak_9749_lociStitched	chr16	4474665	4476843	1	2179	15722.3286	517	0
6_MACS_peak_11943_lociStitched	chr17	62166808	62173760	6	6499	15708.7392	518	0
2_MACS_peak_15426_lociStitched	chr2	65140435	65146721	2	6271	15702.428	519	0
2_MACS_peak_26395_lociStitched	chr7	104622200	104625666	2	3263	15696.1276	520	0
2_MACS_peak_9071_lociStitched	chr15	65115598	65118970	2	3345	15690.5904	521	0
1_MACS_peak_18555_lociStitched	chr22	36726379	36729729	1	3351	15679.005	522	0
2_MACS_peak_9101_lociStitched	chr15	66082958	66086497	2	3509	15667.8608	523	0
1_MACS_peak_161_lociStitched	chr1	9222200	9225708	1	3509	15637.9624	524	0
5_MACS_peak_15432_lociStitched	chr2	65214213	65220342	5	5369	15628.3371	525	0
2_MACS_peak_23984_lociStitched	chr6	26520518	26523801	2	3230	15617.231	526	0
2_MACS_peak_27821_lociStitched	chr8	120885461	120889790	2	4220	15592.1922	527	0
5_MACS_peak_23842_lociStitched	chr6	15244712	15250198	5	5028	15579.6914	528	0
2_MACS_peak_17859_lociStitched	chr21	16131562	16137232	2	5606	15578.892	529	0
2_MACS_peak_6598_lociStitched	chr12	109082935	109088159	2	5216	15572.2216	530	0
2_MACS_peak_9747_lociStitched	chr16	4463604	4467456	2	3742	15556.302	531	0
3_MACS_peak_4267_lociStitched	chr11	19451408	19458247	3	6036	15513.5876	532	0
1_MACS_peak_23646_lociStitched	chr6	2988339	2991739	1	3401	15484.96	533	0
1_MACS_peak_26788_lociStitched	chr7	148822447	148825523	1	3077	15484.584	534	0
2_MACS_peak_14380_lociStitched	chr19	49375566	49379838	2	4261	15479.1648	535	0
2_MACS_peak_20729_lociStitched	chr4	5034356	5039290	2	4924	15467.5966	536	0
2_MACS_peak_23011_lociStitched	chr5	139046929	139051697	2	4453	15465.9616	537	0
1_MACS_peak_15287_lociStitched	chr2	54784672	54788809	1	4138	15455.832	538	0
8_MACS_peak_22651_lociStitched	chr5	95258976	95267247	8	7453	15446.0925	539	0
2_MACS_peak_15316_lociStitched	chr2	55843128	55846211	2	3077	15435.9644	540	0
5_MACS_peak_26812_lociStitched	chr7	150075200	150081007	5	5272	15430.9411	541	0
1_MACS_peak_17843_lociStitched	chr21	11168482	11172140	1	3659	15427.9808	542	0
1_MACS_peak_24179_lociStitched	chr6	31948537	31953135	1	4599	15395.9432	543	0
2_MACS_peak_4729_lociStitched	chr11	65768901	65774768	2	5834	15387.9676	544	0
1_MACS_peak_24259_lociStitched	chr6	34638905	34643555	1	4651	15377.55	545	0
3_MACS_peak_5772_lociStitched	chr12	26274220	26280089	3	5435	15348.6088	546	0
5_MACS_peak_12912_lociStitched	chr18	72162761	72169484	5	6415	15306.2541	547	0
1_MACS_peak_13749_lociStitched	chr19	19057029	19061143	1	4115	15304.08	548	0
1_MACS_peak_14298_lociStitched	chr19	47287145	47291870	1	4726	15295.2975	549	0
1_MACS_peak_23958_lociStitched	chr6	26233246	26236173	1	2928	15287.4283	550	0
2_MACS_peak_4697_lociStitched	chr11	65353497	65357973	2	4378	15278.3784	551	0
3_MACS_peak_25636_lociStitched	chr7	26191253	26197704	3	6073	15261.7758	552	0
1_MACS_peak_19228_lociStitched	chr3	44036391	44041623	1	5233	15258.0816	553	0
1_MACS_peak_28283_lociStitched	chr9	19126470	19129275	1	2806	15222.735	554	0
2_MACS_peak_28066_lociStitched	chr8	144595008	144599869	2	4612	15221.7354	555	0
1_MACS_peak_24336_lociStitched	chr6	37015731	37020382	1	4652	15208.3049	556	0
4_MACS_peak_16090_lociStitched	chr2	136872685	136877293	4	4311	15188.4288	557	0
5_MACS_peak_9229_lociStitched	chr15	75074839	75083231	5	7731	15161.8264	558	0
5_MACS_peak_12799_lociStitched	chr18	49917811	49924441	5	6500	15147.561	559	0
2_MACS_peak_18583_lociStitched	chr22	37765154	37769338	2	3893	15147.3352	560	0
1_MACS_peak_9927_lociStitched	chr16	18936294	18938972	1	2679	15142.751	561	0
1_MACS_peak_24139_lociStitched	chr6	31508662	31511070	1	2409	15137.6512	562	0
1_MACS_peak_1650_lociStitched	chr1	145208284	145210558	1	2275	15104.5902	563	0
1_MACS_peak_4522_lociStitched	chr11	61594292	61597530	1	3239	15080.985	564	0
2_MACS_peak_13685_lociStitched	chr19	17957666	17962149	2	4425	15058.8453	565	0
1_MACS_peak_15346_lociStitched	chr2	60775846	60780098	1	4253	15051.2296	566	0
2_MACS_peak_6856_lociStitched	chr12	123010469	123013279	2	2756	15046.707	567	0
1_MACS_peak_6879_lociStitched	chr12	123458462	123461186	1	2725	15044.652	568	0
1_MACS_peak_8226_lociStitched	chr14	90862594	90865378	1	2785	15034.4352	569	0
1_MACS_peak_16932_lociStitched	chr2	237965993	237969539	1	3547	15026.175	570	0
2_MACS_peak_13840_lociStitched	chr19	23944889	23950578	2	5683	15010.9954	571	0
3_MACS_peak_5167_lociStitched	chr11	108091721	108096735	3	4497	15004.8964	572	0
6_MACS_peak_20034_lociStitched	chr3	133190911	133197875	6	5927	14997.6704	573	0
1_MACS_peak_22210_lociStitched	chr5	43017143	43020945	1	3803	14980.6404	574	0
1_MACS_peak_19839_lociStitched	chr3	121310326	121313660	1	3335	14979.9954	575	0
