GENE_ID	locusLine	bin_1_JJN3_jia.bam
1_MACS_peak_461_lociStitched	chr1(.):36021999-36024870	5.0718
2_MACS_peak_462_lociStitched	chr1(.):36102459-36108334	1.4679
1_MACS_peak_464_lociStitched	chr1(.):36183348-36185284	3.702
1_MACS_peak_465_lociStitched	chr1(.):36233824-36236190	3.7759
1_MACS_peak_466_lociStitched	chr1(.):36273016-36274893	3.0797
1_MACS_peak_467_lociStitched	chr1(.):36348231-36349794	1.8551
1_MACS_peak_468_lociStitched	chr1(.):36395474-36398487	4.5306
1_MACS_peak_469_lociStitched	chr1(.):36488517-36489919	0.6272
1_MACS_peak_470_lociStitched	chr1(.):36553797-36555816	2.4672
2_MACS_peak_471_lociStitched	chr1(.):36614035-36623608	4.8814
1_MACS_peak_473_lociStitched	chr1(.):36653351-36654055	0.4813
1_MACS_peak_474_lociStitched	chr1(.):36672752-36673288	0.4395
1_MACS_peak_475_lociStitched	chr1(.):36688390-36691436	3.9913
1_MACS_peak_476_lociStitched	chr1(.):36771784-36773308	0.7454
1_MACS_peak_477_lociStitched	chr1(.):36786197-36789916	1.1434
1_MACS_peak_478_lociStitched	chr1(.):36838832-36841025	1.332
1_MACS_peak_479_lociStitched	chr1(.):36850072-36853835	6.2758
2_MACS_peak_480_lociStitched	chr1(.):36862466-36867839	1.9425
1_MACS_peak_482_lociStitched	chr1(.):36915907-36916965	2.1065
1_MACS_peak_483_lociStitched	chr1(.):36928984-36930980	3.624
1_MACS_peak_484_lociStitched	chr1(.):37754682-37755330	0.4501
1_MACS_peak_485_lociStitched	chr1(.):37939390-37946201	6.086
1_MACS_peak_486_lociStitched	chr1(.):37979263-37981163	3.1884
1_MACS_peak_487_lociStitched	chr1(.):38019224-38020437	1.9521
1_MACS_peak_488_lociStitched	chr1(.):38035511-38036710	0.6351
1_MACS_peak_489_lociStitched	chr1(.):38060338-38062030	1.2197
1_MACS_peak_490_lociStitched	chr1(.):38140939-38142674	0.7705
1_MACS_peak_491_lociStitched	chr1(.):38154647-38159083	2.2612
1_MACS_peak_492_lociStitched	chr1(.):38258926-38261071	3.2849
1_MACS_peak_493_lociStitched	chr1(.):38272765-38275133	4.0787
1_MACS_peak_494_lociStitched	chr1(.):38324416-38326331	2.2546
1_MACS_peak_495_lociStitched	chr1(.):38396823-38397942	0.899
1_MACS_peak_496_lociStitched	chr1(.):38411612-38413425	2.9094
1_MACS_peak_497_lociStitched	chr1(.):38454570-38456477	1.3892
1_MACS_peak_498_lociStitched	chr1(.):38477670-38479330	1.6061
1_MACS_peak_499_lociStitched	chr1(.):39324222-39326828	3.529
1_MACS_peak_500_lociStitched	chr1(.):39337971-39339820	1.6738
1_MACS_peak_501_lociStitched	chr1(.):39456046-39458594	3.613
1_MACS_peak_502_lociStitched	chr1(.):39491186-39493101	1.7969
1_MACS_peak_503_lociStitched	chr1(.):39680722-39682843	0.586
2_MACS_peak_504_lociStitched	chr1(.):39733398-39736316	0.6237
1_MACS_peak_506_lociStitched	chr1(.):39873374-39876590	2.1661
1_MACS_peak_507_lociStitched	chr1(.):39956084-39958372	0.9264
1_MACS_peak_508_lociStitched	chr1(.):39973779-39977607	3.8027
1_MACS_peak_509_lociStitched	chr1(.):39990622-39992719	1.3358
1_MACS_peak_510_lociStitched	chr1(.):40039432-40043079	4.1334
1_MACS_peak_511_lociStitched	chr1(.):40203879-40205513	1.9727
2_MACS_peak_512_lociStitched	chr1(.):40239142-40243819	2.9866
1_MACS_peak_514_lociStitched	chr1(.):40251761-40256358	4.2676
1_MACS_peak_515_lociStitched	chr1(.):40264060-40265876	4.3322
1_MACS_peak_516_lociStitched	chr1(.):40282283-40283957	3.4758
1_MACS_peak_517_lociStitched	chr1(.):40310144-40312917	1.2825
1_MACS_peak_518_lociStitched	chr1(.):40347865-40349895	2.0918
1_MACS_peak_519_lociStitched	chr1(.):40366315-40368373	1.1774
1_MACS_peak_520_lociStitched	chr1(.):40468197-40470319	0.6617
1_MACS_peak_521_lociStitched	chr1(.):40504391-40507521	5.1808
1_MACS_peak_522_lociStitched	chr1(.):40562198-40563523	1.3535
1_MACS_peak_523_lociStitched	chr1(.):40626327-40628936	3.3675
1_MACS_peak_524_lociStitched	chr1(.):40651325-40653456	0.9437
1_MACS_peak_525_lociStitched	chr1(.):40722384-40724680	2.9713
1_MACS_peak_526_lociStitched	chr1(.):40777843-40778776	0.5152
1_MACS_peak_527_lociStitched	chr1(.):40839002-40841458	2.5077
2_MACS_peak_528_lociStitched	chr1(.):40846511-40853914	1.8257
1_MACS_peak_530_lociStitched	chr1(.):40915029-40917268	2.2043
1_MACS_peak_531_lociStitched	chr1(.):40942546-40943715	1.5678
1_MACS_peak_532_lociStitched	chr1(.):40973787-40975303	2.0927
1_MACS_peak_533_lociStitched	chr1(.):40996452-40998079	1.3924
1_MACS_peak_534_lociStitched	chr1(.):41048602-41050206	0.5771
1_MACS_peak_535_lociStitched	chr1(.):41078038-41078778	0.8798
1_MACS_peak_536_lociStitched	chr1(.):41093194-41095420	0.9052
2_MACS_peak_537_lociStitched	chr1(.):41128009-41134836	1.6134
1_MACS_peak_539_lociStitched	chr1(.):41156786-41159536	4.0662
1_MACS_peak_540_lociStitched	chr1(.):41229217-41231079	0.5802
1_MACS_peak_541_lociStitched	chr1(.):41249114-41249985	0.394
1_MACS_peak_542_lociStitched	chr1(.):41444573-41447158	5.4696
1_MACS_peak_543_lociStitched	chr1(.):41706157-41709703	7.0236
4_MACS_peak_544_lociStitched	chr1(.):41818658-41838998	0.8922
1_MACS_peak_548_lociStitched	chr1(.):41947514-41949882	2.1681
2_MACS_peak_549_lociStitched	chr1(.):41961531-41964770	0.488
1_MACS_peak_551_lociStitched	chr1(.):41981755-41982733	0.6833
1_MACS_peak_552_lociStitched	chr1(.):42039871-42040560	0.4465
1_MACS_peak_553_lociStitched	chr1(.):42088336-42089625	0.5739
4_MACS_peak_554_lociStitched	chr1(.):42126820-42140386	1.2473
1_MACS_peak_558_lociStitched	chr1(.):42163478-42167790	2.3483
1_MACS_peak_559_lociStitched	chr1(.):42192091-42195348	1.0006
1_MACS_peak_560_lociStitched	chr1(.):42203784-42205936	1.3722
1_MACS_peak_561_lociStitched	chr1(.):42216436-42217964	0.5017
1_MACS_peak_562_lociStitched	chr1(.):42275437-42276326	0.4937
2_MACS_peak_563_lociStitched	chr1(.):42342099-42348681	0.4069
1_MACS_peak_565_lociStitched	chr1(.):42356039-42359441	1.9594
1_MACS_peak_566_lociStitched	chr1(.):42385307-42385924	0.3865
2_MACS_peak_567_lociStitched	chr1(.):42415824-42421568	0.2949
1_MACS_peak_569_lociStitched	chr1(.):42500666-42502101	0.734
1_MACS_peak_570_lociStitched	chr1(.):42724199-42725675	0.4298
1_MACS_peak_571_lociStitched	chr1(.):42799169-42801897	3.084
1_MACS_peak_572_lociStitched	chr1(.):42921201-42923268	4.4835
1_MACS_peak_573_lociStitched	chr1(.):43123303-43124936	1.6436
1_MACS_peak_574_lociStitched	chr1(.):43146094-43150271	5.8889
1_MACS_peak_575_lociStitched	chr1(.):43231295-43233804	3.0618
1_MACS_peak_576_lociStitched	chr1(.):43281854-43283609	5.1763
1_MACS_peak_577_lociStitched	chr1(.):43311526-43313147	1.5289
1_MACS_peak_578_lociStitched	chr1(.):43389314-43391047	3.3763
1_MACS_peak_579_lociStitched	chr1(.):43422641-43425497	1.7058
1_MACS_peak_580_lociStitched	chr1(.):43585777-43586263	0.3199
1_MACS_peak_581_lociStitched	chr1(.):43637019-43638198	0.9243
1_MACS_peak_582_lociStitched	chr1(.):43823525-43825733	2.5759
1_MACS_peak_583_lociStitched	chr1(.):43832146-43834889	3.2814
1_MACS_peak_584_lociStitched	chr1(.):43854464-43856437	2.6621
1_MACS_peak_585_lociStitched	chr1(.):43918843-43920734	1.3315
1_MACS_peak_586_lociStitched	chr1(.):43930504-43932951	1.192
1_MACS_peak_587_lociStitched	chr1(.):43996315-43997174	0.6695
1_MACS_peak_588_lociStitched	chr1(.):44114691-44118076	2.5733
1_MACS_peak_589_lociStitched	chr1(.):44129611-44130790	0.5897
1_MACS_peak_590_lociStitched	chr1(.):44171462-44174499	4.3592
2_MACS_peak_591_lociStitched	chr1(.):44229114-44233462	0.7131
1_MACS_peak_593_lociStitched	chr1(.):44296095-44303718	5.6
1_MACS_peak_594_lociStitched	chr1(.):44317942-44320457	1.1893
1_MACS_peak_595_lociStitched	chr1(.):44397297-44400832	1.4644
1_MACS_peak_596_lociStitched	chr1(.):44411195-44413912	7.0525
3_MACS_peak_597_lociStitched	chr1(.):44435528-44446350	1.7795
1_MACS_peak_600_lociStitched	chr1(.):44456432-44458243	0.8238
1_MACS_peak_601_lociStitched	chr1(.):44494708-44498019	6.2946
1_MACS_peak_602_lociStitched	chr1(.):44678117-44679886	1.7387
1_MACS_peak_603_lociStitched	chr1(.):44820166-44821505	1.5394
1_MACS_peak_604_lociStitched	chr1(.):45096894-45098755	3.9227
2_MACS_peak_605_lociStitched	chr1(.):45137550-45140927	1.2645
1_MACS_peak_607_lociStitched	chr1(.):45187427-45187990	0.4292
1_MACS_peak_608_lociStitched	chr1(.):45195151-45198048	2.6427
1_MACS_peak_609_lociStitched	chr1(.):45204657-45207041	2.5787
1_MACS_peak_610_lociStitched	chr1(.):45222683-45223889	0.5932
1_MACS_peak_611_lociStitched	chr1(.):45240391-45243054	4.3112
2_MACS_peak_612_lociStitched	chr1(.):45249771-45252514	0.3883
1_MACS_peak_614_lociStitched	chr1(.):45264754-45266977	2.6295
3_MACS_peak_615_lociStitched	chr1(.):45273036-45286327	0.6157
1_MACS_peak_618_lociStitched	chr1(.):45451121-45452914	1.7184
1_MACS_peak_619_lociStitched	chr1(.):45475877-45479042	2.0744
1_MACS_peak_620_lociStitched	chr1(.):45768598-45771060	4.3715
2_MACS_peak_621_lociStitched	chr1(.):45786430-45794883	1.2881
1_MACS_peak_623_lociStitched	chr1(.):45804513-45807325	4.2963
2_MACS_peak_624_lociStitched	chr1(.):45956048-45957890	0.8386
1_MACS_peak_626_lociStitched	chr1(.):45964590-45967129	1.632
1_MACS_peak_627_lociStitched	chr1(.):45985961-45988473	4.2229
2_MACS_peak_628_lociStitched	chr1(.):46008697-46017844	1.0537
2_MACS_peak_630_lociStitched	chr1(.):46048985-46052361	2.0825
1_MACS_peak_632_lociStitched	chr1(.):46150690-46155216	4.8229
1_MACS_peak_633_lociStitched	chr1(.):46215335-46217132	3.2595
1_MACS_peak_634_lociStitched	chr1(.):46268499-46270341	1.1963
1_MACS_peak_635_lociStitched	chr1(.):46527815-46529135	0.5976
1_MACS_peak_636_lociStitched	chr1(.):46580438-46581169	0.3346
1_MACS_peak_637_lociStitched	chr1(.):46596104-46599698	4.7639
1_MACS_peak_638_lociStitched	chr1(.):46663177-46664818	2.8103
1_MACS_peak_639_lociStitched	chr1(.):46712421-46714381	1.4872
1_MACS_peak_640_lociStitched	chr1(.):46767142-46771038	3.6967
1_MACS_peak_641_lociStitched	chr1(.):46797250-46798585	0.7132
1_MACS_peak_642_lociStitched	chr1(.):46805165-46807527	3.1519
1_MACS_peak_643_lociStitched	chr1(.):47069011-47070563	1.2501
1_MACS_peak_644_lociStitched	chr1(.):47081598-47082951	1.0938
1_MACS_peak_645_lociStitched	chr1(.):47132897-47134936	2.1064
1_MACS_peak_646_lociStitched	chr1(.):47183619-47185472	2.2066
2_MACS_peak_647_lociStitched	chr1(.):47778567-47781037	1.8155
1_MACS_peak_649_lociStitched	chr1(.):47798111-47801290	4.1584
1_MACS_peak_650_lociStitched	chr1(.):47902140-47904500	2.1681
1_MACS_peak_651_lociStitched	chr1(.):48937014-48938451	0.6102
1_MACS_peak_652_lociStitched	chr1(.):49226499-49226964	0.3248
1_MACS_peak_653_lociStitched	chr1(.):49241889-49242951	0.936
2_MACS_peak_654_lociStitched	chr1(.):49252697-49256116	0.4338
1_MACS_peak_656_lociStitched	chr1(.):49722831-49723864	1.2297
1_MACS_peak_657_lociStitched	chr1(.):51424669-51426919	3.8081
1_MACS_peak_658_lociStitched	chr1(.):51432071-51449937	5.611
1_MACS_peak_659_lociStitched	chr1(.):51465737-51466791	0.4868
1_MACS_peak_660_lociStitched	chr1(.):51566130-51566760	0.4343
1_MACS_peak_661_lociStitched	chr1(.):51668762-51670075	0.493
1_MACS_peak_662_lociStitched	chr1(.):51680322-51681112	0.367
1_MACS_peak_663_lociStitched	chr1(.):51699921-51704396	2.8457
1_MACS_peak_664_lociStitched	chr1(.):51762464-51763237	0.8166
1_MACS_peak_665_lociStitched	chr1(.):51795790-51796621	0.4019
1_MACS_peak_666_lociStitched	chr1(.):51982413-51985481	2.3504
1_MACS_peak_667_lociStitched	chr1(.):52033547-52037486	2.1867
1_MACS_peak_668_lociStitched	chr1(.):52082585-52083671	1.5229
1_MACS_peak_669_lociStitched	chr1(.):52194002-52196551	3.637
1_MACS_peak_670_lociStitched	chr1(.):52328661-52329278	0.4841
1_MACS_peak_671_lociStitched	chr1(.):52342902-52345491	4.4465
1_MACS_peak_672_lociStitched	chr1(.):52497870-52499880	1.9569
1_MACS_peak_673_lociStitched	chr1(.):52520048-52523189	5.3026
1_MACS_peak_674_lociStitched	chr1(.):52606829-52609068	4.0065
2_MACS_peak_675_lociStitched	chr1(.):52830206-52834785	2.7529
1_MACS_peak_677_lociStitched	chr1(.):52868237-52871225	1.9796
1_MACS_peak_678_lociStitched	chr1(.):53016785-53019897	3.3932
1_MACS_peak_679_lociStitched	chr1(.):53067977-53068544	0.3463
1_MACS_peak_680_lociStitched	chr1(.):53102501-53103734	0.5111
2_MACS_peak_681_lociStitched	chr1(.):53162890-53169764	1.4978
1_MACS_peak_683_lociStitched	chr1(.):53191540-53193250	2.1474
1_MACS_peak_684_lociStitched	chr1(.):53307560-53311043	2.2443
1_MACS_peak_685_lociStitched	chr1(.):53332477-53333576	0.3781
1_MACS_peak_686_lociStitched	chr1(.):53386982-53387589	0.5265
1_MACS_peak_687_lociStitched	chr1(.):53392510-53393783	0.7359
1_MACS_peak_688_lociStitched	chr1(.):53479974-53481347	0.7419
1_MACS_peak_689_lociStitched	chr1(.):53661771-53663819	3.5206
1_MACS_peak_690_lociStitched	chr1(.):53685061-53687163	3.6578
1_MACS_peak_691_lociStitched	chr1(.):53703489-53705167	1.9014
1_MACS_peak_692_lociStitched	chr1(.):53790837-53795060	3.2284
1_MACS_peak_693_lociStitched	chr1(.):54065737-54067131	0.4295
1_MACS_peak_694_lociStitched	chr1(.):54197203-54205791	2.22
1_MACS_peak_695_lociStitched	chr1(.):54302790-54304551	5.9659
1_MACS_peak_696_lociStitched	chr1(.):54354760-54356352	1.5903
1_MACS_peak_697_lociStitched	chr1(.):54410353-54413131	3.092
1_MACS_peak_698_lociStitched	chr1(.):54517380-54520490	2.9456
1_MACS_peak_699_lociStitched	chr1(.):54664727-54666848	2.0442
2_MACS_peak_700_lociStitched	chr1(.):54841497-54843459	0.5444
1_MACS_peak_702_lociStitched	chr1(.):54870932-54874059	4.5624
1_MACS_peak_703_lociStitched	chr1(.):54953566-54955354	1.0615
1_MACS_peak_704_lociStitched	chr1(.):55181004-55182282	1.3565
1_MACS_peak_705_lociStitched	chr1(.):55229445-55230395	1.5416
1_MACS_peak_706_lociStitched	chr1(.):55266539-55267459	0.6933
1_MACS_peak_707_lociStitched	chr1(.):55351024-55353707	1.4554
1_MACS_peak_708_lociStitched	chr1(.):55679767-55682194	5.3817
1_MACS_peak_709_lociStitched	chr1(.):55828127-55828873	0.3796
1_MACS_peak_710_lociStitched	chr1(.):56281601-56283431	0.5821
1_MACS_peak_711_lociStitched	chr1(.):58740242-58740781	0.5052
1_MACS_peak_712_lociStitched	chr1(.):58844467-58844966	0.3193
1_MACS_peak_713_lociStitched	chr1(.):59010752-59013018	4.2177
1_MACS_peak_714_lociStitched	chr1(.):59164737-59166245	2.4707
1_MACS_peak_715_lociStitched	chr1(.):59247144-59251673	4.2261
1_MACS_peak_716_lociStitched	chr1(.):59280536-59282963	2.6844
1_MACS_peak_717_lociStitched	chr1(.):59323201-59324138	0.4352
1_MACS_peak_718_lociStitched	chr1(.):59339944-59341479	0.8056
1_MACS_peak_719_lociStitched	chr1(.):59368523-59370380	3.1909
1_MACS_peak_720_lociStitched	chr1(.):59387325-59389084	0.6
1_MACS_peak_721_lociStitched	chr1(.):59433429-59435108	1.7334
1_MACS_peak_722_lociStitched	chr1(.):59478600-59480310	1.0679
1_MACS_peak_723_lociStitched	chr1(.):59485025-59487098	2.1806
1_MACS_peak_724_lociStitched	chr1(.):59612229-59613164	0.7521
1_MACS_peak_725_lociStitched	chr1(.):59761564-59763151	0.9822
1_MACS_peak_726_lociStitched	chr1(.):60118973-60119808	0.5971
3_MACS_peak_727_lociStitched	chr1(.):61515501-61523700	0.6182
2_MACS_peak_730_lociStitched	chr1(.):61541974-61550189	1.4724
1_MACS_peak_732_lociStitched	chr1(.):61649339-61651047	0.8752
1_MACS_peak_733_lociStitched	chr1(.):61767413-61768173	0.4183
1_MACS_peak_734_lociStitched	chr1(.):61783326-61785967	1.0696
1_MACS_peak_735_lociStitched	chr1(.):61885119-61886691	0.4531
1_MACS_peak_736_lociStitched	chr1(.):62190074-62191573	3.0543
1_MACS_peak_737_lociStitched	chr1(.):62901180-62905299	4.5879
1_MACS_peak_738_lociStitched	chr1(.):63152957-63154773	2.0265
1_MACS_peak_739_lociStitched	chr1(.):63248732-63250890	2.7646
1_MACS_peak_740_lociStitched	chr1(.):63265508-63267477	0.7223
1_MACS_peak_741_lociStitched	chr1(.):63275543-63277368	0.7509
1_MACS_peak_742_lociStitched	chr1(.):63832464-63834304	2.5267
1_MACS_peak_743_lociStitched	chr1(.):63987878-63990328	2.5604
1_MACS_peak_744_lociStitched	chr1(.):64058486-64060625	3.5324
1_MACS_peak_745_lociStitched	chr1(.):64156713-64158562	0.8091
2_MACS_peak_746_lociStitched	chr1(.):64178589-64185092	0.6557
1_MACS_peak_748_lociStitched	chr1(.):64239096-64240951	1.4032
1_MACS_peak_749_lociStitched	chr1(.):65209970-65212034	3.4714
1_MACS_peak_750_lociStitched	chr1(.):65347736-65349369	0.7242
3_MACS_peak_751_lociStitched	chr1(.):65358307-65365238	0.7818
1_MACS_peak_754_lociStitched	chr1(.):65414345-65414994	0.3754
1_MACS_peak_755_lociStitched	chr1(.):65430687-65433755	3.27
1_MACS_peak_756_lociStitched	chr1(.):65467906-65469330	1.3606
1_MACS_peak_757_lociStitched	chr1(.):65531967-65534966	3.0214
1_MACS_peak_758_lociStitched	chr1(.):65884784-65887543	2.2572
1_MACS_peak_759_lociStitched	chr1(.):66258249-66259827	0.7034
1_MACS_peak_760_lociStitched	chr1(.):66276944-66280306	1.1161
1_MACS_peak_761_lociStitched	chr1(.):66421884-66422803	0.4376
3_MACS_peak_762_lociStitched	chr1(.):66740943-66750073	0.9263
1_MACS_peak_765_lociStitched	chr1(.):66766359-66767791	0.9841
3_MACS_peak_766_lociStitched	chr1(.):66797380-66802303	0.3825
1_MACS_peak_769_lociStitched	chr1(.):66896984-66898536	1.1137
1_MACS_peak_770_lociStitched	chr1(.):66910922-66912372	0.5692
1_MACS_peak_771_lociStitched	chr1(.):67152420-67154085	0.8074
1_MACS_peak_772_lociStitched	chr1(.):67205283-67205830	0.3862
1_MACS_peak_773_lociStitched	chr1(.):67223428-67224501	0.6893
1_MACS_peak_774_lociStitched	chr1(.):67244169-67245556	0.6848
2_MACS_peak_775_lociStitched	chr1(.):67389667-67397856	2.4576
1_MACS_peak_777_lociStitched	chr1(.):67516969-67520512	3.3028
1_MACS_peak_778_lociStitched	chr1(.):67894349-67898535	4.261
2_MACS_peak_779_lociStitched	chr1(.):68027120-68030568	0.5132
1_MACS_peak_781_lociStitched	chr1(.):68075743-68076847	0.5875
1_MACS_peak_782_lociStitched	chr1(.):68118645-68119295	0.2985
1_MACS_peak_783_lociStitched	chr1(.):68139607-68143548	2.0256
1_MACS_peak_784_lociStitched	chr1(.):68149782-68153803	5.6999
1_MACS_peak_785_lociStitched	chr1(.):68200890-68203019	2.3842
2_MACS_peak_786_lociStitched	chr1(.):68208590-68217456	1.7728
1_MACS_peak_788_lociStitched	chr1(.):68224683-68227034	1.6498
1_MACS_peak_789_lociStitched	chr1(.):68231794-68232731	0.6272
1_MACS_peak_790_lociStitched	chr1(.):68297057-68299608	0.8435
1_MACS_peak_791_lociStitched	chr1(.):68593529-68594659	0.4655
1_MACS_peak_792_lociStitched	chr1(.):68626996-68627706	0.4789
4_MACS_peak_793_lociStitched	chr1(.):68638435-68647721	0.7664
1_MACS_peak_797_lociStitched	chr1(.):68695957-68698886	1.7172
1_MACS_peak_798_lociStitched	chr1(.):68961093-68963552	1.7766
1_MACS_peak_799_lociStitched	chr1(.):69205394-69205974	0.3585
1_MACS_peak_800_lociStitched	chr1(.):69346883-69348237	0.7376
1_MACS_peak_801_lociStitched	chr1(.):70017509-70018115	0.3658
1_MACS_peak_802_lociStitched	chr1(.):70032745-70034789	0.5069
1_MACS_peak_803_lociStitched	chr1(.):70279619-70281857	1.498
1_MACS_peak_804_lociStitched	chr1(.):70353760-70354883	0.9293
1_MACS_peak_805_lociStitched	chr1(.):70670397-70672409	2.2475
1_MACS_peak_806_lociStitched	chr1(.):70686325-70688326	3.5555
1_MACS_peak_807_lociStitched	chr1(.):70818051-70821465	4.8562
1_MACS_peak_808_lociStitched	chr1(.):70875731-70879062	2.2604
1_MACS_peak_809_lociStitched	chr1(.):70982642-70984977	1.1361
1_MACS_peak_810_lociStitched	chr1(.):71545449-71547662	3.5461
1_MACS_peak_811_lociStitched	chr1(.):72112798-72113734	0.4361
1_MACS_peak_812_lociStitched	chr1(.):72171841-72172975	0.6285
3_MACS_peak_813_lociStitched	chr1(.):72340785-72348738	0.6163
1_MACS_peak_816_lociStitched	chr1(.):72748794-72750077	0.5057
1_MACS_peak_817_lociStitched	chr1(.):73363425-73365045	0.7797
2_MACS_peak_818_lociStitched	chr1(.):73830657-73834449	1.2209
1_MACS_peak_820_lociStitched	chr1(.):74412365-74414461	0.9247
1_MACS_peak_821_lociStitched	chr1(.):74663174-74665016	1.6845
1_MACS_peak_822_lociStitched	chr1(.):75101076-75101948	0.3739
1_MACS_peak_823_lociStitched	chr1(.):75138945-75139737	0.5068
1_MACS_peak_824_lociStitched	chr1(.):75155556-75156319	0.4017
1_MACS_peak_825_lociStitched	chr1(.):75197019-75200882	2.6125
1_MACS_peak_826_lociStitched	chr1(.):75245790-75247122	0.6938
1_MACS_peak_827_lociStitched	chr1(.):75276625-75278845	1.42
1_MACS_peak_828_lociStitched	chr1(.):75300340-75301842	1.0225
1_MACS_peak_829_lociStitched	chr1(.):75321987-75324995	0.9562
1_MACS_peak_830_lociStitched	chr1(.):75436330-75440581	1.4309
1_MACS_peak_831_lociStitched	chr1(.):75599105-75606184	2.5205
1_MACS_peak_832_lociStitched	chr1(.):75838585-75842494	1.5756
2_MACS_peak_833_lociStitched	chr1(.):76138344-76143895	0.1939
1_MACS_peak_835_lociStitched	chr1(.):76189401-76192126	2.9954
1_MACS_peak_836_lociStitched	chr1(.):76250902-76254522	2.1453
1_MACS_peak_837_lociStitched	chr1(.):77684239-77685957	1.6679
1_MACS_peak_838_lociStitched	chr1(.):78070156-78072452	1.229
2_MACS_peak_839_lociStitched	chr1(.):78146973-78153973	2.2557
1_MACS_peak_841_lociStitched	chr1(.):78224214-78225774	2.1602
1_MACS_peak_842_lociStitched	chr1(.):78244720-78246111	1.3554
1_MACS_peak_843_lociStitched	chr1(.):78277176-78277797	1.4366
1_MACS_peak_844_lociStitched	chr1(.):78443390-78446646	3.9216
1_MACS_peak_845_lociStitched	chr1(.):78468781-78472444	1.486
1_MACS_peak_846_lociStitched	chr1(.):78668902-78669959	0.4298
1_MACS_peak_847_lociStitched	chr1(.):79306122-79306762	0.3902
1_MACS_peak_848_lociStitched	chr1(.):79320372-79321010	0.3449
1_MACS_peak_849_lociStitched	chr1(.):79564987-79567311	1.6968
1_MACS_peak_850_lociStitched	chr1(.):79578695-79580556	0.8995
1_MACS_peak_851_lociStitched	chr1(.):79658777-79659605	0.5874
1_MACS_peak_852_lociStitched	chr1(.):79906495-79908197	0.4378
1_MACS_peak_853_lociStitched	chr1(.):79933635-79935053	0.9588
1_MACS_peak_854_lociStitched	chr1(.):79961176-79961777	0.3957
2_MACS_peak_855_lociStitched	chr1(.):80174270-80177834	1.1304
1_MACS_peak_857_lociStitched	chr1(.):81691522-81692235	0.3846
1_MACS_peak_858_lociStitched	chr1(.):81702869-81704238	0.4821
