GENE_ID	locusLine	bin_1_JJN3_jia.bam
NM_001410	chr19(.):42824760-42887921	0.1413
NM_006801	chr19(.):48880826-48899810	0.8004
NR_004401	chr19(.):49136295-49190502	0.6293
NM_020309	chr19(.):49927654-49949808	0.1373
NM_001161440	chr19(.):55687614-55725874	0.0571
NM_024100	chr19(.):979327-999569	0.5294
NM_004368	chr19(.):1021297-1044064	1.3191
NM_033420	chr19(.):1004649-1026141	0.6158
NM_138690	chr19(.):995436-1014723	0.1308
NM_012292	chr19(.):1062173-1091627	0.6299
NM_001280	chr19(.):1264266-1278171	2.5271
NM_017914	chr19(.):1270519-1284243	1.2219
NM_177401	chr19(.):1243551-1264142	1.5039
NM_001001975	chr19(.):1236748-1249824	1.8594
NM_001405	chr19(.):1281167-1304944	0.1002
NM_152769	chr19(.):1224946-1242990	0.7129
NM_000455	chr19(.):1200797-1233434	0.6809
NR_027271	chr19(.):1262469-1275259	1.6057
NR_023313	chr19(.):1264266-1279809	2.273
NM_138813	chr19(.):1777073-1817270	0.0908
NM_001178002	chr19(.):1777073-1817199	0.0907
NR_031730	chr19(.):1811157-1821237	0.1736
NR_034114	chr19(.):1817087-1829542	0.0761
NM_031918	chr19(.):1847397-1868564	3.1572
NM_138422	chr19(.):1900416-1918446	0.3524
NM_001130111	chr19(.):1871974-1890518	0.596
NM_079834	chr19(.):1900372-1931012	0.2464
NM_017572	chr19(.):2032469-2056243	0.9486
NM_017797	chr19(.):1980446-2020702	0.1937
NM_130807	chr19(.):2066034-2101269	0.4702
NM_032737	chr19(.):2423163-2461958	0.654
NM_012458	chr19(.):2420621-2432875	1.0505
NM_015675	chr19(.):2471122-2483257	2.5547
NM_015897	chr19(.):4002748-4043067	0.2769
NR_002602	chr19(.):3977504-3987570	1.1591
NM_001961	chr19(.):3971053-3990461	1.3507
NM_001348	chr19(.):3953451-3974826	0.2357
NR_030367	chr19(.):3956411-3966510	0.0623
NM_004240	chr19(.):6734706-6756529	1.2668
NM_020171	chr19(.):6724924-6742304	1.3848
NM_001080452	chr19(.):6724924-6742633	1.3599
NM_005490	chr19(.):6747172-6772523	0.3673
NR_030717	chr19(.):7980866-7993136	1.7043
NM_145185	chr19(.):7963764-7984363	1.3679
NM_003083	chr19(.):7980193-7993136	1.6491
NM_206833	chr19(.):7984380-7996051	0.5493
NM_001190467	chr19(.):7928604-7944326	0.1595
NR_033250	chr19(.):7938516-7950117	0.0597
NM_025061	chr19(.):7948389-7971908	0.5671
NM_001195259	chr19(.):7976031-7988980	1.5799
NM_007065	chr19(.):10496808-10519271	0.3436
NM_001111307	chr19(.):10526332-10585307	0.3984
NM_001111309	chr19(.):10538110-10585307	0.0743
NM_001111308	chr19(.):10536520-10585307	0.0748
NR_031592	chr19(.):10509133-10519214	0.5069
NM_006202	chr19(.):10558632-10585307	0.0617
NM_023008	chr19(.):10658760-10681702	0.8398
NM_001166215	chr19(.):10618417-10633668	0.0751
NM_030760	chr19(.):10618417-10633126	0.0764
NR_031603	chr19(.):10657797-10667880	0.2159
NM_032885	chr19(.):10649646-10669094	0.5393
NM_001800	chr19(.):10672137-10684631	1.3885
NM_079421	chr19(.):10672137-10684655	1.3858
NM_005498	chr19(.):10678346-10702991	0.3474
NM_001136482	chr19(.):10954105-10985360	0.4392
NM_006858	chr19(.):10938113-10951983	0.8251
NM_024029	chr19(.):11028443-11044357	0.4188
NM_138358	chr19(.):11034423-11045916	0.5586
NM_001080997	chr19(.):12931296-12946207	0.0829
NM_013312	chr19(.):12868816-12891434	0.6482
NM_004317	chr19(.):12843305-12864137	0.7121
NM_181738	chr19(.):12906426-12917694	0.7213
NM_017682	chr19(.):12858406-12874271	0.0713
NM_002229	chr19(.):12897309-12909125	5.8553
NM_031429	chr19(.):12931295-12951230	0.102
NM_006397	chr19(.):12912427-12929462	0.3753
NM_005809	chr19(.):12902633-12917694	2.6048
NM_017722	chr19(.):13210713-13232463	0.8846
NM_001136035	chr19(.):13210713-13232563	0.8816
NM_005583	chr19(.):13204843-13218974	0.7066
NM_003765	chr19(.):13250223-13265987	2.72
NM_004907	chr19(.):13256281-13270718	3.2552
NM_023072	chr19(.):13901273-13948044	0.1643
NR_029613	chr19(.):13980512-13990622	0.0699
NR_036515	chr19(.):13940329-13952103	2.3069
NM_001098622	chr19(.):13982949-13996571	0.2245
NR_030179	chr19(.):13980688-13990825	0.0736
NR_029497	chr19(.):13942100-13952173	2.7497
NR_029495	chr19(.):13942400-13952473	3.0437
NR_029501	chr19(.):13942253-13952331	2.9058
NM_005370	chr19(.):16217489-16249445	0.6503
NM_001145160	chr19(.):16173316-16218813	0.8028
NM_003290	chr19(.):16182134-16218813	0.9731
NM_054113	chr19(.):16267178-16289286	0.1609
NM_014077	chr19(.):16291234-16307857	0.4039
NM_016270	chr19(.):16430650-16443339	2.5874
NM_024881	chr19(.):16655647-16688193	0.2428
NM_004831	chr19(.):16680717-16744015	1.2685
NM_003950	chr19(.):16994825-17007830	0.9698
NM_031941	chr19(.):17355848-17380544	0.6718
NM_024527	chr19(.):17397939-17419282	0.9911
NM_152363	chr19(.):17387453-17403454	0.1
NM_014173	chr19(.):17373231-17395162	0.242
NM_023937	chr19(.):17411476-17422652	2.1073
NM_001128855	chr19(.):17443325-17458539	0.603
NM_020959	chr19(.):17429031-17450638	0.4198
NM_001195422	chr19(.):17440790-17458539	0.5252
NM_001145724	chr19(.):19035009-19054858	0.7034
NM_001145722	chr19(.):19035009-19056113	0.6794
NM_001145721	chr19(.):19035009-19056161	0.6784
NR_027297	chr19(.):19035009-19055444	0.6918
NM_007263	chr19(.):19005322-19035199	0.2987
NM_004838	chr19(.):19035009-19057041	0.6643
NM_019070	chr19(.):19025483-19044442	0.4085
NM_144987	chr19(.):36228427-36241336	2.1591
NM_019104	chr19(.):36234511-36250420	1.4666
NM_144617	chr19(.):36240469-36252930	0.8331
NM_052948	chr19(.):36261416-36284724	0.1772
NM_024660	chr19(.):36225150-36238351	1.9559
NM_014727	chr19(.):36203920-36234779	1.2101
NM_014383	chr19(.):36198829-36212940	1.5686
NM_001039887	chr19(.):36244043-36265077	0.5123
NM_172341	chr19(.):36231493-36242903	2.3608
NM_006149	chr19(.):39287310-39308740	0.0509
NM_012237	chr19(.):39364194-39395463	0.2902
NM_001005335	chr19(.):39322027-39347979	2.527
NM_001001716	chr19(.):39385614-39404534	0.3862
NM_001533	chr19(.):39322027-39345617	2.7476
NM_001193286	chr19(.):39364194-39395502	0.2899
NR_034146	chr19(.):39364194-39389795	0.1164
NM_001195833	chr19(.):39353471-39373919	0.4377
NM_003407	chr19(.):39892486-39905045	6.1576
NM_003169	chr19(.):39931287-39972308	0.3577
NM_001130825	chr19(.):39931185-39972308	0.3576
NM_019088	chr19(.):39871269-39886679	0.6488
NM_017592	chr19(.):39876962-39896203	2.1734
NM_001020	chr19(.):39918846-39931618	0.6101
NM_022835	chr19(.):39898749-39924055	1.1491
NM_138392	chr19(.):41077756-41102305	0.24
NM_001042544	chr19(.):41098140-41140725	0.3885
NM_001042545	chr19(.):41102276-41140725	0.4224
NM_003573	chr19(.):41094071-41140725	0.3605
NM_001098506	chr19(.):42077530-42098197	0.062
NM_006494	chr19(.):42746716-42764309	1.5408
NM_199285	chr19(.):42801283-42819973	0.1892
NM_019884	chr19(.):42729337-42751736	0.6504
NM_173633	chr19(.):42812476-42834214	0.3314
NM_002573	chr19(.):42796184-42811796	0.1948
NM_015125	chr19(.):42783816-42804949	0.9436
NM_001145940	chr19(.):42796184-42811952	0.1931
NM_001145939	chr19(.):42796184-42811929	0.1934
NM_001039213	chr19(.):45197420-45218986	0.0706
NM_012116	chr19(.):45276125-45308903	0.0699
NM_005178	chr19(.):45246977-45268301	2.2876
NM_000400	chr19(.):45849648-45878845	0.1442
NM_001114171	chr19(.):45966252-45983437	0.6337
NM_012099	chr19(.):45904466-45919024	0.8939
NM_001983	chr19(.):45905590-45932177	0.9449
NM_202001	chr19(.):45911691-45931820	0.6092
NM_006663	chr19(.):45877891-45913312	0.398
NM_001142502	chr19(.):45877891-45914607	0.3859
NM_005628	chr19(.):47273139-47296842	2.8023
NM_001145144	chr19(.):47273139-47295545	2.9617
NM_013403	chr19(.):47217767-47254720	1.0282
NM_001039885	chr19(.):47244302-47266832	0.9904
NM_001145145	chr19(.):47273139-47293134	3.3084
NR_024258	chr19(.):47328841-47338961	0.0708
NM_178511	chr19(.):47773141-47783980	0.6045
NM_001127240	chr19(.):47719080-47741023	3.381
NM_014417	chr19(.):47719078-47739451	3.6333
NM_015603	chr19(.):47754730-47780210	0.6859
NR_036159	chr19(.):47725200-47735276	7.2404
NR_036158	chr19(.):47725198-47735278	7.2376
NM_144577	chr19(.):48794708-48828332	0.6439
NM_018273	chr19(.):48830615-48872186	0.7604
NM_012451	chr19(.):48862650-48884634	0.656
NM_001425	chr19(.):48823628-48838810	3.2686
NM_153608	chr19(.):48769653-48795863	0.0668
NM_031485	chr19(.):48944029-48962164	0.4067
NM_000836	chr19(.):48893131-48953188	0.5217
NM_017708	chr19(.):49098856-49121694	0.0824
NM_020126	chr19(.):49117547-49138662	0.8737
NM_001352	chr19(.):49128816-49145639	1.568
NM_133498	chr19(.):49104999-49115971	0.0605
NM_000979	chr19(.):49113587-49127433	0.5135
NM_001217	chr19(.):49136271-49154451	1.6698
NM_145807	chr19(.):49159663-49181264	0.1289
NM_001195256	chr19(.):49924687-49937075	0.0777
NM_178449	chr19(.):49920670-49931698	0.0675
NR_000021	chr19(.):49988222-49998304	0.8079
NM_001015	chr19(.):49994633-50007944	0.7714
NR_000018	chr19(.):49989431-49999517	0.9722
NM_153329	chr19(.):49951472-49979305	0.948
NM_001459	chr19(.):49972485-49994488	0.6328
NR_001285	chr19(.):49995975-50006062	0.9846
NR_000020	chr19(.):49988873-49998956	0.8137
NR_000019	chr19(.):49989163-49999229	0.8544
NM_017916	chr19(.):49944549-49960115	1.1198
NR_026712	chr19(.):49985864-50000096	1.0111
NR_029703	chr19(.):49999041-50009125	0.9582
NM_001098632	chr19(.):50367296-50385644	2.3888
NM_016553	chr19(.):50405083-50437988	0.6481
NM_032375	chr19(.):50367296-50385578	2.397
NM_001098633	chr19(.):50367296-50385612	2.3929
NM_017432	chr19(.):50349415-50368999	0.9405
NM_001168222	chr19(.):50375681-50397007	1.6377
NM_153719	chr19(.):50405083-50437788	0.6514
NM_001193357	chr19(.):50405083-50437799	0.6512
NM_172374	chr19(.):50387913-50437762	0.7742
NM_007254	chr19(.):50359459-50375822	0.699
NM_012346	chr19(.):50405083-50437773	0.6517
NM_152899	chr19(.):50387913-50405147	1.0034
NM_012068	chr19(.):50426958-50442193	1.2568
NM_001193646	chr19(.):50427399-50442193	1.2891
NM_002287	chr19(.):54860234-54881721	1.3863
NM_012276	chr19(.):54839691-54855421	0.0613
NM_021250	chr19(.):54813352-54829409	0.053
NM_181879	chr19(.):54817552-54829368	0.0554
NM_001005367	chr19(.):54921634-54953054	0.0679
NM_032430	chr19(.):55790533-55828903	0.1484
NM_173804	chr19(.):55733001-55745632	0.0582
NM_001130106	chr19(.):55768590-55796751	0.5463
NM_014931	chr19(.):55736146-55775038	0.4782
NM_032836	chr19(.):56097736-56115893	1.1025
NM_007279	chr19(.):56160415-56191082	1.1403
NM_207115	chr19(.):56147391-56159836	2.3347
NM_153219	chr19(.):56106729-56119504	2.3522
NM_203374	chr19(.):56127106-56140941	0.3111
NM_016535	chr19(.):56149985-56161989	2.6965
NM_013301	chr19(.):56153953-56169526	2.9706
NM_001163423	chr19(.):56148462-56159836	2.5421
NM_016202	chr19(.):56148417-56159836	2.5326
NM_001130072	chr19(.):56181560-56212133	0.2509
NM_001130071	chr19(.):56182990-56212133	0.2575
NM_001195605	chr19(.):56119958-56134907	0.0703
NM_052865	chr20(.):17944761-17976762	1.023
NM_001042472	chr20(.):25275849-25376477	0.5379
NM_015600	chr20(.):25270378-25376477	0.5429
NM_178580	chr20(.):30097240-30162370	0.4002
NM_001191	chr20(.):30247260-30315656	0.5533
NM_177996	chr20(.):34695347-34825721	0.1186
NM_015568	chr20(.):37429347-37556667	0.7258
NM_000022	chr20(.):43243162-43285376	0.5096
NM_006282	chr20(.):43590119-43713593	0.2328
NM_183048	chr20(.):45833380-45990474	0.4947
NM_001161841	chr20(.):46281149-46420360	0.3158
NM_018837	chr20(.):46281149-46419808	0.3169
NM_173485	chr20(.):51583945-52116869	0.0724
NM_199170	chr20(.):56218451-56290625	0.5459
NM_020182	chr20(.):56218451-56290031	0.55
NM_199171	chr20(.):56218451-56291541	0.5401
NM_175840	chr20(.):4124449-4173369	0.7122
NM_012261	chr20(.):9490270-9516171	1.0067
NR_003045	chr20(.):17938352-17948589	0.4956
NM_152227	chr20(.):17917243-17954490	0.9182
NM_014426	chr20(.):17917243-17954154	0.9251
NM_013248	chr20(.):23326372-23340408	1.9835
NM_022482	chr20(.):23340020-23358683	0.8857
NM_002862	chr20(.):25223705-25283648	0.6259
NR_003677	chr20(.):30130184-30141019	0.5645
NM_002165	chr20(.):30188091-30199313	0.3787
NR_036161	chr20(.):30189988-30200043	0.4166
NM_012112	chr20(.):30321903-30394603	0.1519
NM_182584	chr20(.):31214426-31244783	0.0756
NM_031231	chr20(.):32239892-32267264	0.8797
NM_001024675	chr20(.):32249303-32261331	1.459
NM_080825	chr20(.):32245119-32256720	1.4851
NM_007238	chr20(.):32285549-32313136	0.1247
NM_005225	chr20(.):32258291-32279210	0.7892
NR_027451	chr20(.):34628539-34643882	1.0121
NM_030919	chr20(.):37549954-37586703	0.218
NR_034104	chr20(.):43280091-43305380	0.2319
NM_006809	chr20(.):43565770-43594114	0.2457
NM_001124756	chr20(.):43533702-43572962	0.0992
NM_002251	chr20(.):43715949-43734753	0.0723
NM_002999	chr20(.):43948928-43982064	0.1739
NM_001048226	chr20(.):44031628-44044250	0.0842
NM_001048221	chr20(.):44029654-44044250	0.0787
NM_014477	chr20(.):43997519-44011957	0.2264
NM_001197139	chr20(.):44029632-44044250	0.0786
NM_001197140	chr20(.):44029820-44044250	0.079
NM_018478	chr20(.):44029860-44044250	0.0792
NM_001197129	chr20(.):43985576-44002862	0.8199
NM_033542	chr20(.):43986739-44002862	0.8736
NM_001099791	chr20(.):43986739-44010442	0.6158
NR_003189	chr20(.):43986808-44044250	0.2919
NM_001048223	chr20(.):44030227-44044250	0.0802
NM_001184729	chr20(.):44039706-44059884	0.2573
NM_173073	chr20(.):44973176-44998064	0.329
NM_182764	chr20(.):44989689-45040271	0.4549
NM_080721	chr20(.):45164584-45184213	0.5736
NM_018102	chr20(.):45124706-45147194	0.0472
NR_024594	chr20(.):45942245-45954498	0.0825
NM_006526	chr20(.):52178609-52204636	1.1472
NR_002189	chr20(.):52486039-52497248	0.4573
NM_173644	chr20(.):58625979-58653008	0.0613
NM_001083113	chr20(.):62333793-62372494	1.3158
NM_181485	chr20(.):62334379-62372494	1.3342
NM_017806	chr20(.):62362977-62375460	2.0848
NM_003224	chr20(.):62324994-62344355	0.7458
NM_032945	chr20(.):62321287-62335035	0.1078
NM_020062	chr20(.):62366210-62380403	1.8168
NM_003823	chr20(.):62323020-62335035	0.1098
NM_000874	chr21(.):34597230-34640062	0.5833
NM_207585	chr21(.):34597230-34641820	0.5695
NM_001100421	chr21(.):19156283-19196703	0.6964
NR_027072	chr21(.):30560800-30665526	0.1675
NM_000628	chr21(.):34633671-34674520	0.0582
NM_005049	chr21(.):45522207-45556063	0.3374
NM_198155	chr21(.):45548493-45570605	1.2433
NM_032608	chr22(.):26133119-26432007	0.1049
NM_007194	chr22(.):29078730-29142822	0.101
NM_014775	chr22(.):31887260-32019534	0.0924
NM_019843	chr22(.):31830344-31890874	0.4164
NM_001164501	chr22(.):31830344-31890547	0.4147
NM_001004426	chr22(.):38502501-38582761	0.3514
NM_001002880	chr22(.):39047657-39074855	0.3294
NM_024821	chr22(.):42191677-42227303	0.402
NM_014406	chr22(.):17066647-17078700	0.0377
NR_001591	chr22(.):17077800-17134720	0.3209
NM_001178126	chr22(.):23224959-23243013	0.13
NM_001024938	chr22(.):24194058-24232725	0.2381
NM_002415	chr22(.):24231564-24242409	0.9041
NM_001024939	chr22(.):24195040-24232725	0.2424
NM_001007468	chr22(.):24124149-24181705	0.3017
NM_001002862	chr22(.):24171689-24186199	0.5834
NM_000675	chr22(.):24818529-24843325	2.1829
NR_028484	chr22(.):24820177-24895783	0.7304
NM_172002	chr22(.):29133042-29158496	0.212
NM_173510	chr22(.):29163661-29190283	0.4408
NM_001079539	chr22(.):29185547-29201560	1.3995
NM_001161574	chr22(.):38592938-38617517	0.5523
NM_001161573	chr22(.):38594026-38617517	0.5756
NR_002821	chr22(.):38735669-38799931	0.9034
NM_004981	chr22(.):38817332-38845033	0.0513
NM_001013647	chr22(.):38969124-39057634	0.1313
NM_004286	chr22(.):39096806-39134592	0.5279
NM_005740	chr22(.):39169512-39195161	0.1416
NM_020243	chr22(.):39072953-39085766	0.2607
NM_014876	chr22(.):39076547-39101459	0.7633
NM_015374	chr22(.):39125734-39156947	0.6979
NM_175709	chr22(.):39521778-39553538	0.4595
NM_181773	chr22(.):39488228-39505072	0.1054
NM_004599	chr22(.):42224105-42307375	0.5419
NM_018280	chr22(.):46441338-46455024	1.751
NR_027036	chr22(.):46430786-46445748	0.6231
NR_027034	chr22(.):46444725-46459402	1.6454
NR_027033	chr22(.):46476876-46514808	0.076
NR_027240	chr22(.):46397495-46411657	0.3379
NR_029479	chr22(.):46504565-46514648	0.0615
NR_029478	chr22(.):46503628-46513702	0.0572
NR_037413	chr22(.):46481923-46492006	0.0527
NM_001135101	chr22(.):50307282-50326186	0.2436
NM_024105	chr22(.):50291853-50317106	0.1767
NM_001001852	chr22(.):50349142-50362720	2.6644
NM_001169111	chr22(.):50956996-50969033	1.6509
NM_024866	chr22(.):50915011-50929866	0.7691
NM_002972	chr22(.):50878430-50918464	0.4069
NM_001185011	chr22(.):50941644-50968209	0.899
NM_005138	chr22(.):50956996-50969034	1.651
NM_017584	chr22(.):50920212-50933750	0.544
NM_033200	chr22(.):50936375-50951135	0.362
