REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM11.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_8490_lociStitched	chr17	77892986	77895932	2	2946	4572.4866	690	1			CBX4	CBX4	0.7741	690	1
2_MACS_peak_2596_lociStitched	chr10	93556140	93559332	2	2946	8630.2104	691	1	TNKS2		TNKS2	TNKS2	0.1987	691	1
2_MACS_peak_18977_lociStitched	chr9	91932343	91935287	2	2945	21778.8288	692	1	SECISBP2	CKS2,MIR3153	SECISBP2	CKS2	2.5133	692	1
1_MACS_peak_11256_lociStitched	chr2	227699360	227702304	1	2945	11692.9792	693	1	RHBDD1	IRS1	RHBDD1	IRS1	0.2199	693	1
3_MACS_peak_17446_lociStitched	chr7	101927719	101931202	3	2945	5428.6038	694	1	SH2B2	MIR4285	SH2B2	SH2B2	0.3738	694	1
1_MACS_peak_10488_lociStitched	chr2	85196988	85199930	1	2943	13127.204	695	1	KCMF1		KCMF1	KCMF1	0.2088	695	1
2_MACS_peak_437_lociStitched	chr1	33281608	33284556	2	2943	9892.014	696	1	S100PBP,YARS		S100PBP	S100PBP	0.2822	696	1
1_MACS_peak_15768_lociStitched	chr5	180228610	180231551	1	2942	12217.2081	697	1	MGAT1	LOC729678	MGAT1	MGAT1	0.7191	697	1
2_MACS_peak_16502_lociStitched	chr6	90060480	90063684	2	2942	9570.9888	698	1	UBE2J1	GABRR2	UBE2J1	UBE2J1	0.4346	698	1
2_MACS_peak_17724_lociStitched	chr7	148723773	148726733	2	2940	7353.824	699	1	PDIA4		PDIA4	PDIA4	0.2799	699	1
1_MACS_peak_1572_lociStitched	chr1	184019233	184022166	1	2934	31068.9757	700	1	TSEN15	GLT25D2	TSEN15	TSEN15	1.1065	700	1
1_MACS_peak_14859_lociStitched	chr5	36240402	36243333	1	2932	21656.8659	701	1	C5orf33		C5orf33	C5orf33	0.4997	701	1
1_MACS_peak_16596_lociStitched	chr6	111803200	111806126	1	2927	7467.7372	702	1	LOC643749,REV3L		LOC643749	LOC643749	0.1199	702	1
1_MACS_peak_6543_lociStitched	chr15	89180620	89183546	1	2927	12895.7598	703	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	ISG20	0.7308	703	1
2_MACS_peak_4192_lociStitched	chr12	46776326	46779336	2	2927	16317.511	704	1		SLC38A2	SLC38A2	SLC38A2	0.9384	704	1
1_MACS_peak_14070_lociStitched	chr4	38664478	38667401	1	2924	8643.6033	705	1	KLF3,FLJ13197		KLF3	KLF3	0.4556	705	1
2_MACS_peak_2760_lociStitched	chr10	112115310	112118247	2	2923	7376.8629	706	1			SMNDC1	SMNDC1	NONE	706	1
2_MACS_peak_13444_lociStitched	chr3	127770193	127773133	2	2923	15762.222	707	1	SEC61A1		SEC61A1	SEC61A1	0.6262	707	1
1_MACS_peak_4724_lociStitched	chr12	112450111	112453030	1	2920	10914.7248	708	1	ERP29,TMEM116		ERP29	ERP29	0.6436	708	1
2_MACS_peak_15578_lociStitched	chr5	150534998	150537944	2	2919	4757.2008	709	1	ANXA6	ANXA6	ANXA6	ANXA6	0.3323	709	1
4_MACS_peak_12099_lociStitched	chr21	44738467	44741739	4	2919	5283.9528	710	1			SIK1	SIK1	1.6175	710	1
1_MACS_peak_16037_lociStitched	chr6	27804426	27807343	1	2918	19678.9571	711	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	HIST1H2AK	1.9919	711	1
2_MACS_peak_1836_lociStitched	chr1	218518235	218521179	2	2918	5729.6128	712	1	TGFB2		TGFB2	TGFB2	0.2338	712	1
1_MACS_peak_15371_lociStitched	chr5	131745650	131748566	1	2917	9071.676	713	1	C5orf56	SLC22A5,MIR3936	C5orf56	C5orf56	0.9457	713	1
1_MACS_peak_10116_lociStitched	chr2	37550237	37553150	1	2914	6158.6646	714	1		QPCT,PRKD3	PRKD3	QPCT	0.4316	714	1
2_MACS_peak_13905_lociStitched	chr4	1871300	1874345	2	2914	10560.06	715	1	WHSC1	WHSC1,LETM1	WHSC1	WHSC1	0.167	715	1
2_MACS_peak_19024_lociStitched	chr9	95856460	95859411	2	2911	9210.6612	716	1	C9orf89	SUSD3,NINJ1	C9orf89	NINJ1	0.7298	716	1
1_MACS_peak_17797_lociStitched	chr7	158620551	158623460	1	2910	17270.733	717	1	ESYT2	WDR60	ESYT2	ESYT2	0.2646	717	1
2_MACS_peak_8333_lociStitched	chr17	66456229	66459147	2	2907	7187.034	718	1		PRKAR1A,MIR635,WIPI1	WIPI1	WIPI1	0.3804	718	1
2_MACS_peak_18964_lociStitched	chr9	89560555	89563457	2	2903	6561.422	719	1	GAS1		GAS1	GAS1	0.6438	719	1
1_MACS_peak_10992_lociStitched	chr2	178127878	178130780	1	2903	20235.9362	720	1	NFE2L2	MIR3128	NFE2L2	NFE2L2	0.6033	720	1
5_MACS_peak_9757_lociStitched	chr19	49137894	49141636	5	2903	6099.46	721	1	SEC1,DBP,CA11	SPACA4,SPHK2,FAM83E,RPL18,NTN5	DBP	DBP	0.481	721	1
1_MACS_peak_7014_lociStitched	chr16	30075533	30078434	1	2902	9919.6794	722	1	ALDOA	C16orf92,PPP4C,LOC100271831,FAM57B,TBX6,YPEL3,GDPD3	ALDOA	ALDOA	0.7468	722	1
1_MACS_peak_1181_lociStitched	chr1	151253459	151256360	1	2902	13499.2233	723	1	ZNF687	PSMD4,PI4KB	ZNF687	ZNF687	0.7784	723	1
2_MACS_peak_10244_lociStitched	chr2	54784732	54787836	2	2901	5917.1552	724	1	SPTBN1	RPL23AP32	SPTBN1	RPL23AP32	0.2104	724	1
1_MACS_peak_8964_lociStitched	chr19	2269311	2272207	1	2897	20068.4112	725	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	OAZ1	1.68	725	1
1_MACS_peak_1110_lociStitched	chr1	149222570	149225466	1	2897	16263.3568	726	1			LOC388692	LOC388692	NONE	726	1
1_MACS_peak_623_lociStitched	chr1	46767282	46770177	1	2896	11260.392	727	1	UQCRH,LRRC41	NSUN4	LRRC41	LRRC41	0.4143	727	1
1_MACS_peak_1796_lociStitched	chr1	211431356	211434250	1	2895	8502.2826	728	1	RCOR3		RCOR3	RCOR3	0.2253	728	1
1_MACS_peak_14332_lociStitched	chr4	99848952	99851842	1	2891	10710.34	729	1	EIF4E		EIF4E	EIF4E	0.2605	729	1
1_MACS_peak_4656_lociStitched	chr12	106640687	106643577	1	2891	10927.379	730	1	CKAP4		CKAP4	CKAP4	0.6444	730	1
3_MACS_peak_13655_lociStitched	chr3	160116351	160119710	3	2890	5645.1354	731	1	SMC4,IFT80	MIR15B,MIR16-2,IFT80,TRIM59	SMC4	MIR15B	0.5096	731	1
1_MACS_peak_18247_lociStitched	chr8	103874509	103877397	1	2889	10591.1624	732	1	AZIN1		AZIN1	AZIN1	0.3409	732	1
1_MACS_peak_14214_lociStitched	chr4	74123099	74125985	1	2887	12749.4822	733	1	ANKRD17		ANKRD17	ANKRD17	0.1702	733	1
1_MACS_peak_2737_lociStitched	chr10	105879527	105882411	1	2885	14850.0044	734	1	C10orf78	COL17A1	C10orf78	C10orf78	1.1114	734	1
1_MACS_peak_6228_lociStitched	chr15	57209541	57212424	1	2884	8753.9412	735	1	TCF12,LOC145783		TCF12	TCF12	0.0952	735	1
2_MACS_peak_10219_lociStitched	chr2	48540221	48543333	2	2884	10541.2776	736	1	FOXN2		FOXN2	FOXN2	0.2246	736	1
1_MACS_peak_13580_lociStitched	chr3	143689420	143692299	1	2880	9992.7211	737	1	C3orf58		C3orf58	C3orf58	0.43	737	1
2_MACS_peak_1454_lociStitched	chr1	167682570	167685822	2	2879	6207.7428	738	1		MPZL1	MPZL1	MPZL1	0.2298	738	1
1_MACS_peak_16200_lociStitched	chr6	34623592	34626469	1	2878	9722.5338	739	1	C6orf106		C6orf106	C6orf106	0.2198	739	1
1_MACS_peak_14317_lociStitched	chr4	91047944	91050819	1	2876	15179.425	740	1	FAM190A		FAM190A	FAM190A	0.089	740	1
1_MACS_peak_13023_lociStitched	chr3	49759887	49762761	1	2875	13299.7224	741	1	GMPPB,IP6K1	APEH,RNF123,MST1,AMIGO3	GMPPB	GMPPB	1.1832	741	1
3_MACS_peak_10342_lociStitched	chr2	64869785	64872687	3	2874	6079.9802	742	1	SERTAD2	LOC339807	SERTAD2	SERTAD2	0.8196	742	1
2_MACS_peak_13791_lociStitched	chr3	185825856	185828799	2	2874	8476.7229	743	1	ETV5		ETV5	ETV5	0.2064	743	1
3_MACS_peak_11300_lociStitched	chr2	232476243	232479350	3	2874	6103.0801	744	1		C2orf57	C2orf57	C2orf57	0.0525	744	1
3_MACS_peak_19210_lociStitched	chr9	123652641	123655952	3	2874	5066.1611	745	1		LOC253039,PSMD5,PHF19,TRAF1	PHF19	LOC253039	0.4472	745	1
1_MACS_peak_8437_lociStitched	chr17	74731752	74734621	1	2870	8489.6579	746	1	MFSD11,SRSF2,MIR636	C17orf95,MXRA7,JMJD6	SRSF2	C17orf95	1.0622	746	1
1_MACS_peak_1608_lociStitched	chr1	192775810	192778678	1	2869	8221.4088	747	1	RGS2		RGS2	RGS2	0.7177	747	1
1_MACS_peak_19293_lociStitched	chr9	130741283	130744150	1	2868	7510.9666	748	1	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	DPM2	0.6028	748	1
1_MACS_peak_14914_lociStitched	chr5	52094918	52097785	1	2868	18233.5466	749	1	ITGA1,PELO		ITGA1	ITGA1	0.1886	749	1
2_MACS_peak_16497_lociStitched	chr6	89789462	89792362	2	2868	9348.73	750	1	PNRC1	SRSF12	PNRC1	PNRC1	0.7083	750	1
1_MACS_peak_5448_lociStitched	chr14	35450482	35453348	1	2867	15483.565	751	1	SRP54	C14orf19	SRP54	SRP54	0.3714	751	1
1_MACS_peak_1749_lociStitched	chr1	206135196	206138062	1	2867	7613.529	752	1		FAM72A	FAM72A	FAM72A	0.4124	752	1
2_MACS_peak_8533_lociStitched	chr17	79817297	79820224	2	2867	13826.8553	753	1	P4HB	ANAPC11,NPB,FAM195B,DYSFIP1,ARHGDIA,THOC4,PCYT2	P4HB	ARHGDIA	1.0538	753	1
2_MACS_peak_10641_lociStitched	chr2	99952065	99955023	2	2867	8098.7082	754	1	EIF5B,TXNDC9	LYG1	EIF5B	EIF5B	0.178	754	1
1_MACS_peak_5250_lociStitched	chr13	113862045	113864908	1	2864	11842.5132	755	1	CUL4A,PCID2	PROZ	CUL4A	CUL4A	0.2347	755	1
1_MACS_peak_1587_lociStitched	chr1	185284709	185287571	1	2863	15118.8012	756	1	IVNS1ABP		IVNS1ABP	IVNS1ABP	0.6173	756	1
2_MACS_peak_14175_lociStitched	chr4	57842792	57845725	2	2863	5869.8129	757	1	POLR2B,C4orf14		C4orf14	C4orf14	0.3362	757	1
1_MACS_peak_13379_lociStitched	chr3	119812459	119815320	1	2862	10192.0264	758	1	GSK3B		GSK3B	GSK3B	0.103	758	1
1_MACS_peak_12519_lociStitched	chr22	39914981	39917842	1	2862	12490.2677	759	1	ATF4	MGAT3,SMCR7L,CACNA1I,RPS19BP1	ATF4	ATF4	1.2495	759	1
2_MACS_peak_2660_lociStitched	chr10	101379103	101382002	2	2859	8393.7646	760	1	SLC25A28	ENTPD7	SLC25A28	SLC25A28	0.5369	760	1
1_MACS_peak_9056_lociStitched	chr19	5621699	5624556	1	2858	8341.0115	761	1	SAFB,SAFB2		SAFB	SAFB	0.2063	761	1
1_MACS_peak_14559_lociStitched	chr4	147441521	147444375	1	2855	14155.84	762	1	SLC10A7		SLC10A7	SLC10A7	0.161	762	1
1_MACS_peak_6605_lociStitched	chr15	93373710	93376563	1	2854	11093.3199	763	1		ASB9P1,LOC100507217	ASB9P1	LOC100507217	1.1076	763	1
1_MACS_peak_10838_lociStitched	chr2	137138694	137141545	1	2852	8498.2608	764	1			CXCR4	CXCR4	NONE	764	1
1_MACS_peak_2699_lociStitched	chr10	104153347	104156198	1	2852	16804.3642	765	1	NFKB2	FBXL15,MIR146B,PSD,CUEDC2	NFKB2	NFKB2	1.199	765	1
1_MACS_peak_5463_lociStitched	chr14	39734906	39737756	1	2851	15114.12	766	1	CTAGE5	MIA2	CTAGE5	CTAGE5	0.2456	766	1
2_MACS_peak_6915_lociStitched	chr16	22200564	22203705	2	2850	8341.5537	767	1		EEF2K	EEF2K	EEF2K	0.1006	767	1
1_MACS_peak_14891_lociStitched	chr5	43007334	43010181	1	2848	5847.1686	768	1		LOC153684,LOC648987,C5orf39	LOC648987	C5orf39	1.3756	768	1
1_MACS_peak_12008_lociStitched	chr21	35319357	35322204	1	2848	14339.4849	769	1		ATP5O	ATP5O	ATP5O	0.2108	769	1
1_MACS_peak_8938_lociStitched	chr19	1939983	1942829	1	2847	8107.4002	770	1	CSNK1G2	SCAMP4,ADAT3,C19orf34	CSNK1G2	CSNK1G2	0.2034	770	1
2_MACS_peak_12842_lociStitched	chr3	31572672	31575592	2	2847	6529.12	771	1	STT3B		STT3B	STT3B	0.1503	771	1
1_MACS_peak_19931_lociStitched	chrX	108682118	108684961	1	2844	7259.0319	772	1	GUCY2F		GUCY2F	GUCY2F	0.1469	772	1
1_MACS_peak_12751_lociStitched	chr3	13055227	13058070	1	2844	4929.1934	773	1	IQSEC1	IQSEC1	IQSEC1	IQSEC1	0.2187	773	1
1_MACS_peak_12483_lociStitched	chr22	38900531	38903374	1	2844	19357.7027	774	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	DDX17	0.6792	774	1
3_MACS_peak_18475_lociStitched	chr8	145015473	145018611	3	2844	6480.9114	775	1	PLEC	GRINA,PLEC,MIR661,PARP10	PLEC	MIR661	0.9513	775	1
1_MACS_peak_11921_lociStitched	chr21	15753948	15756790	1	2843	13808.1412	776	1	HSPA13		HSPA13	HSPA13	0.73	776	1
1_MACS_peak_11111_lociStitched	chr2	201727004	201729846	1	2843	16253.1138	777	1	CLK1	NIF3L1,PPIL3	CLK1	CLK1	0.8668	777	1
1_MACS_peak_12127_lociStitched	chr21	45284184	45287025	1	2842	6158.4357	778	1	AGPAT3		AGPAT3	AGPAT3	0.1497	778	1
1_MACS_peak_11233_lociStitched	chr2	220142485	220145326	1	2842	9649.4565	779	1	DNAJB2	ANKZF1,STK16,TUBA4B,ATG9A,GLB1L,TUBA4A,MIR153-1,PTPRN	DNAJB2	STK16	1.0124	779	1
1_MACS_peak_6279_lociStitched	chr15	63891646	63894486	1	2841	7652.38	780	1	FBXL22,LOC100130855		LOC100130855	LOC100130855	0.4227	780	1
1_MACS_peak_1809_lociStitched	chr1	212457701	212460541	1	2841	12807.264	781	1	PPP2R5A		PPP2R5A	PPP2R5A	0.2418	781	1
1_MACS_peak_14364_lociStitched	chr4	103788617	103791455	1	2839	12005.3076	782	1	CISD2,UBE2D3	UBE2D3	UBE2D3	UBE2D3	0.558	782	1
1_MACS_peak_16518_lociStitched	chr6	96024896	96027732	1	2837	4869.412	783	1	MANEA		MANEA	MANEA	0.181	783	1
3_MACS_peak_19637_lociStitched	chrX	40027143	40030003	3	2837	4964.102	784	1	BCOR		BCOR	BCOR	0.2139	784	1
1_MACS_peak_17773_lociStitched	chr7	152131356	152134189	1	2834	6405.1297	785	1	FABP5P3,MLL3	LOC100128822	MLL3	LOC100128822	0.4422	785	1
2_MACS_peak_8620_lociStitched	chr18	10949097	10951945	2	2833	5038.9664	786	1	FAM38B		FAM38B	FAM38B	0.075	786	1
2_MACS_peak_10535_lociStitched	chr2	87795875	87798775	2	2833	4637.97	787	1	NCRNA00152		NCRNA00152	NCRNA00152	0.7045	787	1
1_MACS_peak_6375_lociStitched	chr15	72765530	72768361	1	2832	20977.9931	788	1	ARIH1		ARIH1	ARIH1	0.2332	788	1
1_MACS_peak_15826_lociStitched	chr6	2988646	2991475	1	2830	14169.0465	789	1	DKFZP686I15217	NQO2,SERPINB6,LOC401233	DKFZP686I15217	DKFZP686I15217	1.1466	789	1
1_MACS_peak_19013_lociStitched	chr9	94710536	94713364	1	2829	7776.7172	790	1	ROR2		ROR2	ROR2	0.2425	790	1
1_MACS_peak_5806_lociStitched	chr14	103799122	103801949	1	2828	14246.3838	791	1	EIF5	SNORA28,MARK3	EIF5	SNORA28	1.5264	791	1
4_MACS_peak_5035_lociStitched	chr13	42074628	42077787	4	2828	4132.9197	792	1		C13orf15	C13orf15	C13orf15	0.3247	792	1
2_MACS_peak_5245_lociStitched	chr13	111565637	111568610	2	2827	9359.3013	793	1	ANKRD10	C13orf29	ANKRD10	ANKRD10	0.276	793	1
1_MACS_peak_14170_lociStitched	chr4	57300683	57303508	1	2826	5912.4425	794	1	PAICS,PPAT	SRP72,AASDH	PAICS	SRP72	0.3417	794	1
1_MACS_peak_10628_lociStitched	chr2	99102773	99105597	1	2825	5884.9336	795	1	INPP4A		INPP4A	INPP4A	0.3195	795	1
1_MACS_peak_10013_lociStitched	chr2	20645898	20648722	1	2825	9373.4208	796	1	RHOB		RHOB	RHOB	0.9987	796	1
1_MACS_peak_4971_lociStitched	chr13	30167558	30170382	1	2825	21935.7024	797	1	SLC7A1		SLC7A1	SLC7A1	0.3006	797	1
1_MACS_peak_18761_lociStitched	chr9	35114278	35117101	1	2824	5710.3644	798	1	KIAA1539	UNC13B,VCP,FANCG,PIGO,STOML2	KIAA1539	FANCG	1.9867	798	1
1_MACS_peak_6905_lociStitched	chr16	21529368	21532191	1	2824	14667.4611	799	1	SLC7A5P2	LOC100271836	SLC7A5P2	SLC7A5P2	1.3531	799	1
4_MACS_peak_2189_lociStitched	chr10	17064978	17068366	4	2824	4889.2228	800	1	CUBN		CUBN	CUBN	0.1224	800	1
1_MACS_peak_5491_lociStitched	chr14	50233517	50236339	1	2823	30674.5756	801	1	KLHDC2		KLHDC2	KLHDC2	1.4068	801	1
2_MACS_peak_2458_lociStitched	chr10	73527105	73530131	2	2823	6684.7366	802	1	CDH23,C10orf54	CDH23,C10orf105	C10orf54	C10orf54	0.5036	802	1
1_MACS_peak_16673_lociStitched	chr6	136609224	136612045	1	2822	12959.9561	803	1	BCLAF1	FAM54A	BCLAF1	BCLAF1	0.3623	803	1
3_MACS_peak_20144_lociStitched	chrX	153231121	153234784	3	2822	5969.2248	804	1	HCFC1	TMEM187,MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2	HCFC1	TMEM187	1.4623	804	1
1_MACS_peak_1586_lociStitched	chr1	185124819	185127638	1	2820	19128.3245	805	1	C1orf26,C1orf25		C1orf26	C1orf26	0.2329	805	1
2_MACS_peak_3435_lociStitched	chr11	66884936	66887903	2	2820	8440.5216	806	1	KDM2A		KDM2A	KDM2A	0.2103	806	1
1_MACS_peak_7123_lociStitched	chr16	54961631	54964448	1	2818	7272.6489	807	1	CRNDE	IRX5	CRNDE	IRX5	0.6783	807	1
1_MACS_peak_10709_lociStitched	chr2	112209071	112211887	1	2817	4195.5584	808	1	LOC541471		LOC541471	LOC541471	0.3692	808	1
1_MACS_peak_15358_lociStitched	chr5	130598638	130601453	1	2816	8132.2535	809	1	CDC42SE2		CDC42SE2	CDC42SE2	0.2503	809	1
1_MACS_peak_12088_lociStitched	chr21	44580701	44583516	1	2816	7002.8755	810	1		CRYAA	CRYAA	CRYAA	0.9357	810	1
3_MACS_peak_7947_lociStitched	chr17	39844356	39847373	3	2815	16847.2297	811	1	EIF1	GAST,KRT42P,HAP1	EIF1	EIF1	1.462	811	1
1_MACS_peak_10208_lociStitched	chr2	47402140	47404952	1	2813	12954.0404	812	1	CALM2	C2orf61	CALM2	CALM2	0.586	812	1
2_MACS_peak_17047_lociStitched	chr7	32929681	32932590	2	2812	10174.5184	813	1	KBTBD2		KBTBD2	KBTBD2	0.3672	813	1
2_MACS_peak_17748_lociStitched	chr7	150101374	150104195	2	2811	5275.8342	814	1	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	REPIN1	0.9683	814	1
1_MACS_peak_18393_lociStitched	chr8	134308189	134310997	1	2809	7955.3448	815	1	NDRG1		NDRG1	NDRG1	0.2389	815	1
1_MACS_peak_15335_lociStitched	chr5	126112044	126114852	1	2809	12659.5872	816	1	LMNB1		LMNB1	LMNB1	0.3274	816	1
1_MACS_peak_4593_lociStitched	chr12	96587479	96590287	1	2809	4754.7864	817	1	ELK3		ELK3	ELK3	0.1949	817	1
1_MACS_peak_14004_lociStitched	chr4	18021919	18024726	1	2808	10378.8825	818	1	LCORL		LCORL	LCORL	0.1605	818	1
3_MACS_peak_17163_lociStitched	chr7	55599904	55603239	3	2808	5297.981	819	1	VOPP1		VOPP1	VOPP1	0.4256	819	1
2_MACS_peak_6379_lociStitched	chr15	73074882	73077806	2	2807	9206.214	820	1	ADPGK		ADPGK	ADPGK	0.3122	820	1
3_MACS_peak_17453_lociStitched	chr7	102064833	102067787	3	2806	5614.6678	821	1	PRKRIP1	ORAI2,LRWD1,ALKBH4	ORAI2	ORAI2	0.5027	821	1
3_MACS_peak_6727_lociStitched	chr16	2057487	2060467	3	2806	4840.414	822	1	ZNF598	NDUFB10,SNHG9,SNORA78,RNF151,TBL3,GFER,SYNGR3,NPW,SLC9A3R2,TSC2,SNORA10,SNORA64,RPS2,NOXO1,NTHL1	ZNF598	RNF151	1.0132	822	1
1_MACS_peak_16833_lociStitched	chr7	870518	873321	1	2804	11428.6719	823	1	SUN1	GET4	SUN1	SUN1	0.6446	823	1
1_MACS_peak_14469_lociStitched	chr4	128981042	128983844	1	2803	18831.9618	824	1	LARP1B		LARP1B	LARP1B	0.2084	824	1
1_MACS_peak_18995_lociStitched	chr9	93733700	93736501	1	2802	5210.4202	825	1			LOC100129316	LOC100129316	NONE	825	1
2_MACS_peak_6680_lociStitched	chr16	637899	640796	2	2802	8705.7747	826	1	RAB40C	MIR3176,C16orf11,NHLRC4,PIGQ,WFIKKN1,C16orf13	RAB40C	PIGQ	0.4169	826	1
1_MACS_peak_13788_lociStitched	chr3	185653643	185656442	1	2800	14249.709	827	1	TRA2B	LOC344887	TRA2B	TRA2B	0.5524	827	1
3_MACS_peak_12929_lociStitched	chr3	44038239	44041460	3	2798	4637.2737	828	1			MIR138-1	MIR138-1	NONE	828	1
1_MACS_peak_1199_lociStitched	chr1	151916704	151919500	1	2797	8969.0088	829	1		THEM4,S100A10	THEM4	S100A10	0.3733	829	1
1_MACS_peak_5412_lociStitched	chr14	31089720	31092515	1	2796	13086.19	830	1	SCFD1		SCFD1	SCFD1	0.2087	830	1
1_MACS_peak_18725_lociStitched	chr9	33165689	33168483	1	2795	6449.1108	831	1	B4GALT1		B4GALT1	B4GALT1	0.3557	831	1
1_MACS_peak_5487_lociStitched	chr14	50064197	50066990	1	2794	14501.8146	832	1	PPIL5	MGAT2,RPS29,RPL36AL,C14orf104	PPIL5	RPL36AL	4.8008	832	1
3_MACS_peak_4810_lociStitched	chr12	122515974	122518832	3	2794	6119.8354	833	1	MLXIP		MLXIP	MLXIP	0.1203	833	1
4_MACS_peak_11829_lociStitched	chr20	56193362	56196537	4	2794	4679.315	834	1	ZBP1		ZBP1	ZBP1	0.3985	834	1
1_MACS_peak_8122_lociStitched	chr17	47752775	47755566	1	2792	9705.4234	835	1	SPOP	SLC35B1	SPOP	SLC35B1	0.3378	835	1
1_MACS_peak_11448_lociStitched	chr20	5589437	5592225	1	2789	10957.9552	836	1	GPCPD1		GPCPD1	GPCPD1	0.2852	836	1
3_MACS_peak_13811_lociStitched	chr3	186781636	186784513	3	2789	5477.808	837	1	ST6GAL1		ST6GAL1	ST6GAL1	0.2736	837	1
1_MACS_peak_15555_lociStitched	chr5	149109411	149112198	1	2788	6245.667	838	1	PPARGC1B	PPARGC1B	PPARGC1B	PPARGC1B	0.1386	838	1
1_MACS_peak_1999_lociStitched	chr1	231556143	231558929	1	2787	8401.183	839	1	EGLN1		EGLN1	EGLN1	0.2309	839	1
1_MACS_peak_5506_lociStitched	chr14	50548722	50551506	1	2785	15714.5664	840	1	C14orf183	C14orf138	C14orf183	C14orf183	1.119	840	1
4_MACS_peak_16334_lociStitched	chr6	45389069	45392097	4	2785	3713.842	841	1	RUNX2	SUPT3H	RUNX2	RUNX2	0.1661	841	1
1_MACS_peak_11018_lociStitched	chr2	183579901	183582684	1	2784	8347.3302	842	1	DNAJC10		DNAJC10	DNAJC10	0.1934	842	1
3_MACS_peak_3845_lociStitched	chr11	128562593	128565451	3	2784	4860.3148	843	1	FLI1		FLI1	FLI1	0.2709	843	1
1_MACS_peak_12019_lociStitched	chr21	36259987	36262769	1	2783	12716.2438	844	1	RUNX1		RUNX1	RUNX1	0.1659	844	1
1_MACS_peak_19071_lociStitched	chr9	100394033	100396814	1	2782	16485.4899	845	1	NCBP1,TSTD2		NCBP1	NCBP1	0.4681	845	1
1_MACS_peak_5058_lociStitched	chr13	45150141	45152922	1	2782	9682.8858	846	1	TSC22D1		TSC22D1	TSC22D1	0.1656	846	1
1_MACS_peak_15447_lociStitched	chr5	138749448	138752228	1	2781	6817.95	847	1	DNAJC18	SLC23A1,MZB1,LOC389333,SPATA24	SPATA24	MZB1	2.2689	847	1
1_MACS_peak_3127_lociStitched	chr11	33278168	33280948	1	2781	11898.4	848	1	HIPK3		HIPK3	HIPK3	0.1812	848	1
1_MACS_peak_1490_lociStitched	chr1	174134251	174137031	1	2781	8872.926	849	1	RABGAP1L		RABGAP1L	RABGAP1L	0.1537	849	1
2_MACS_peak_13249_lociStitched	chr3	98488410	98491305	2	2779	5755.26	850	1	ST3GAL6		ST3GAL6	ST3GAL6	0.372	850	1
1_MACS_peak_15877_lociStitched	chr6	7915678	7918455	1	2778	7039.1396	851	1	MUTED-TXNDC5	TXNDC5	TXNDC5	TXNDC5	1.1874	851	1
2_MACS_peak_19142_lociStitched	chr9	112864301	112867235	2	2778	4513.959	852	1	PALM2-AKAP2,AKAP2	AKAP2	AKAP2	AKAP2	0.4475	852	1
1_MACS_peak_16897_lociStitched	chr7	7221038	7223814	1	2777	8434.5984	853	1	C1GALT1		C1GALT1	C1GALT1	0.2245	853	1
3_MACS_peak_10315_lociStitched	chr2	64429193	64432114	3	2777	4905.2353	854	1	LOC150992		LOC150992	LOC150992	0.3135	854	1
2_MACS_peak_331_lociStitched	chr1	27022019	27025118	2	2775	6716.4627	855	1	ARID1A		ARID1A	ARID1A	0.256	855	1
2_MACS_peak_4129_lociStitched	chr12	31742064	31744889	2	2772	8808.35	856	1	DENND5B		DENND5B	DENND5B	0.1409	856	1
2_MACS_peak_2333_lociStitched	chr10	45914153	45917279	2	2772	5594.2896	857	1	ALOX5		ALOX5	ALOX5	0.2614	857	1
2_MACS_peak_16806_lociStitched	chr6	163834242	163837013	2	2771	5590.4925	858	1	QKI,LOC100526820		QKI	QKI	0.0799	858	1
4_MACS_peak_6252_lociStitched	chr15	60874327	60877593	4	2770	4609.3058	859	1	RORA		RORA	RORA	0.2364	859	1
2_MACS_peak_19001_lociStitched	chr9	93954201	93957044	2	2768	7131.6655	860	1			LOC100129316	LOC100129316	NONE	860	1
2_MACS_peak_18066_lociStitched	chr8	71518329	71521103	2	2766	14018.409	861	1	TRAM1		TRAM1	TRAM1	0.4705	861	1
1_MACS_peak_19905_lociStitched	chrX	102940482	102943245	1	2764	15481.3653	862	1	MORF4L2	TMEM31,GLRA4	MORF4L2	MORF4L2	0.8067	862	1
