REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X29_0F2F_0229Kronos_MM1S.KB.24hr.1_H3K27me3_hs.dm_i17.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
6_MACS_peak_34082_lociStitched	chr9	140255499	140274372	6	18417	23842.2609	1502.2908	611	EXD3	NOXA1	EXD3	NOXA1	1.3115999999999999	611	1
12_MACS_peak_29050_lociStitched	chr7	954053	976196	12	18532	23126.1492	1423.7949	613	ADAP1	GET4,CYP2W1,COX19	ADAP1	CYP2W1	0.9189	613	1
12_MACS_peak_31636_lociStitched	chr8	142527723	142550697	12	18748	22698.312	1592.0982	614		FLJ43860	FLJ43860	FLJ43860	0.6737	614	1
6_MACS_peak_12437_lociStitched	chr17	170272	189450	6	18567	22817.9844	1538.0756	616	RPH3AL		RPH3AL	RPH3AL	0.6899000000000001	616	1
8_MACS_peak_17684_lociStitched	chr19	17696678	17716585	8	18664	23048.3246	1978.7558	617	UNC13A	GLT25D1	GLT25D1	GLT25D1	0.19030000000000002	617	1
3_MACS_peak_301_lociStitched	chr1	2715975	2734855	3	18559	22771.168	1550.048	619			MMEL1	MMEL1	NONE	619	1
13_MACS_peak_2929_lociStitched	chr1	21829332	21852068	13	19074	21978.8912	2028.0512	622	ALPL		ALPL	ALPL	0.9431999999999999	622	1
4_MACS_peak_23551_lociStitched	chr21	46661359	46680155	4	17623	25299.416	2486.7108	623		LOC642852,POFUT2	POFUT2	LOC642852	1.3248	623	1
6_MACS_peak_8647_lociStitched	chr12	52222689	52242265	6	18544	23129.044	2163.148	625		ANKRD33,FIGNL2	FIGNL2	FIGNL2	0.6048	625	1
12_MACS_peak_10722_lociStitched	chr16	1954964	1975621	12	17803	24133.5731	1737.2537	626	HS3ST6	NDUFB10,SNHG9,SNORA78,RNF151,TBL3,C16orf73,NCRNA00254,SEPX1,RPL3L,SNORA10,SNORA64,RPS2	HS3ST6	HS3ST6	1.1552	626	1
8_MACS_peak_34037_lociStitched	chr9	140022178	140042615	8	17786	23921.5085	1706.4895	629	GRIN1	MAN1B1,SSNA1,LOC100289341,DPP7,MIR3621,LRRC26,ANAPC2	GRIN1	MIR3621	1.9881000000000002	629	1
20_MACS_peak_29122_lociStitched	chr7	1350437	1374921	20	18775	21913.18	1728.5704	630			UNCX	UNCX	0.6099	630	1
7_MACS_peak_33142_lociStitched	chr9	135591588	135611582	7	18583	22319.3022	1781.4654	635	C9orf98	GTF3C4,DDX31	DDX31	NONE	NONE	635	1
11_MACS_peak_6856_lociStitched	chr11	64143288	64164142	11	18788	21790.3446	1885.2016	638		CCDC88B,RPS6KA4,MIR1237	MIR1237	RPS6KA4	0.0667	638	1
7_MACS_peak_19920_lociStitched	chr19	51049403	51070194	7	18594	21901.2394	1742.2858	639	LRRC4B	SNAR-F,JOSD2,ASPDH	LRRC4B	LRRC4B	0.7547	639	1
2_MACS_peak_24392_lociStitched	chr22	30831840	30850294	2	18340	22803.6078	2234.7794	641		SEC14L2,MTFP1,RNF215,SEC14L3,SDC4P	MTFP1	SDC4P	0.9019999999999999	641	1
8_MACS_peak_30751_lociStitched	chr7	157631189	157650844	8	17921	23501.4835	2177.774	642	PTPRN2		MIR153-2	MIR153-2	NONE	642	1
4_MACS_peak_23678_lociStitched	chr22	18756947	18775729	4	18280	23479.3782	3191.0618	645	GGT3P		GGT3P	GGT3P	0.8389	645	1
5_MACS_peak_31933_lociStitched	chr8	143531600	143549751	5	17892	22166.0012	1227.0076	647	BAI1	TSNARE1	BAI1	BAI1	0.8002	647	1
4_MACS_peak_26291_lociStitched	chr3	52533283	52551961	4	17693	23018.7672	1746.393	648	STAB1	NISCH,C3orf78,TNNC1,NT5DC2	STAB1	STAB1	0.6637000000000001	648	1
12_MACS_peak_20521_lociStitched	chr2	26821149	26843350	12	17945	22565.0964	2237.8608	655	CIB4	C2orf70,OTOF	CIB4	C2orf70	1.4454	655	1
10_MACS_peak_33567_lociStitched	chr9	137770151	137790666	10	17827	21688.458	1520.1615	658	FCN2	MIR3689B,MIR3689A,FCN1	FCN2	FCN2	1.0231	658	1
7_MACS_peak_25319_lociStitched	chr22	45383337	45403067	7	17588	21718.784	1377.154	663	PHF21B		PHF21B	PHF21B	0.9048	663	1
3_MACS_peak_15007_lociStitched	chr17	76517998	76536127	3	17390	22075.6833	1624.3584	666	DNAH17		DNAH17	DNAH17	0.8832000000000001	666	1
