REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17.bam	43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
9_MACS_peak_30449_lociStitched	chr7	155588006	155620669	9	29629	42239.7916	4115.5380000000005
15_MACS_peak_15517_lociStitched	chr17	81061230	81093886	15	28683	35944.4592	2739.8384
12_MACS_peak_33409_lociStitched	chr9	137095053	137127646	12	28931	37459.1349	2561.8098
14_MACS_peak_19431_lociStitched	chr19	48210657	48243149	14	29051	35416.280000000006	2820.3056
17_MACS_peak_23174_lociStitched	chr21	43030741	43063111	17	25557	31353.582000000002	4289.025000000001
6_MACS_peak_2674_lociStitched	chr1	19354290	19386518	6	31265	40594.3888	3177.6807999999996
6_MACS_peak_19338_lociStitched	chr19	47114681	47146854	6	31012	47046.5779	4114.926700000001
8_MACS_peak_20221_lociStitched	chr19	55631092	55663258	8	30294	38078.1108	3110.4521999999997
16_MACS_peak_19888_lociStitched	chr19	50930172	50962270	16	26380	32788.107	2866.3514
9_MACS_peak_22921_lociStitched	chr20	61985927	62018015	9	29316	42660.996	2284.6656
11_MACS_peak_21772_lociStitched	chr20	44930441	44962493	11	30372	38298.9348	3266.0988
9_MACS_peak_18330_lociStitched	chr19	36282427	36314475	9	29585	34108.6864	2887.5248
11_MACS_peak_16543_lociStitched	chr19	7778701	7810731	11	27871	33231.125	4388.110000000001
2_MACS_peak_26444_lociStitched	chr3	184274174	184306195	2	31995	55601.2644	4588.6093
10_MACS_peak_27415_lociStitched	chr4	8262325	8294241	10	28726	36559.778	2301.1436
11_MACS_peak_16651_lociStitched	chr19	8265774	8297556	11	30191	35986.7586	3769.3451999999997
11_MACS_peak_29289_lociStitched	chr7	2654783	2686545	11	28652	40483.845199999996	2550.4885999999997
6_MACS_peak_3069_lociStitched	chr1	22871564	22903306	6	31250	40274.249599999996	2939.3092
16_MACS_peak_1127_lociStitched	chr1	7100621	7132288	16	27717	31590.999200000002	2770.8624999999997
8_MACS_peak_25925_lociStitched	chr3	12902092	12933730	8	29326	36279.2946	3840.8532
9_MACS_peak_15332_lociStitched	chr17	78396091	78427719	9	29942	37877.6928	2432.1931999999997
6_MACS_peak_13485_lociStitched	chr17	36716128	36747597	6	29730	50378.7221	2926.617
3_MACS_peak_28169_lociStitched	chr5	176266501	176297944	3	31339	52047.5979	2936.7762
11_MACS_peak_2165_lociStitched	chr1	17883690	17915122	11	28779	33688.8176	2567.9944
14_MACS_peak_1748_lociStitched	chr1	11429189	11460320	14	28818	33982.599599999994	2751.9804000000004
13_MACS_peak_29085_lociStitched	chr7	1237754	1268878	13	27593	32985.2152	2427.672
3_MACS_peak_15341_lociStitched	chr17	78431247	78461974	3	30335	47811.212	2445.8692
3_MACS_peak_23244_lociStitched	chr21	43715663	43746338	3	29977	49954.2375	4552.17
6_MACS_peak_25753_lociStitched	chr22	50461768	50492429	6	27682	36728.8119	2324.1038000000003
6_MACS_peak_34028_lociStitched	chr9	139923581	139954167	6	29327	48916.1898	2979.0764
15_MACS_peak_3053_lociStitched	chr1	22708682	22739209	15	27095	30008.041	3135.1229
11_MACS_peak_24807_lociStitched	chr22	42685058	42715508	11	27473	35629.545	2813.58
5_MACS_peak_16523_lociStitched	chr19	7633856	7664225	5	29447	42149.1351	3735.387
4_MACS_peak_19756_lociStitched	chr19	49915810	49946163	4	30196	42202.811200000004	2658.9228
5_MACS_peak_16031_lociStitched	chr19	3437397	3467745	5	29749	45109.267199999995	3250.2708000000002
6_MACS_peak_15222_lociStitched	chr17	77735827	77766145	6	29575	45146.533800000005	2634.6342
15_MACS_peak_12375_lociStitched	chr17	1	30270	15	27271	27478.198200000003	2618.2684999999997
19_MACS_peak_2780_lociStitched	chr1	20630365	20660575	19	25693	27962.376	2501.388
8_MACS_peak_24718_lociStitched	chr22	39222049	39252201	8	27883	40792.6408	2876.5008
5_MACS_peak_4630_lociStitched	chr1	201316359	201346501	5	29627	45026.1196	3782.821
12_MACS_peak_6298_lociStitched	chr11	1374314	1404377	12	27699	35191.747800000005	2579.4054
13_MACS_peak_3298_lociStitched	chr1	29558842	29588847	13	26636	35309.884000000005	2970.4950000000003
8_MACS_peak_390_lociStitched	chr1	2974453	3004399	8	27120	35093.7174	1817.7222
13_MACS_peak_2963_lociStitched	chr1	21942906	21972821	13	25939	32595.384	2725.2565
11_MACS_peak_1842_lociStitched	chr1	11672528	11702408	11	28691	31397.904	2829.636
6_MACS_peak_33879_lociStitched	chr9	138594616	138624481	6	27902	34353.709500000004	2335.443
7_MACS_peak_210_lociStitched	chr1	2129050	2158860	7	27595	36040.29	2331.1420000000003
19_MACS_peak_28679_lociStitched	chr6	33906554	33936291	19	25883	27931.9641	2604.9611999999997
15_MACS_peak_11018_lociStitched	chr16	5044374	5073878	15	26432	29040.7872	2357.3696
6_MACS_peak_15386_lociStitched	chr17	79271817	79301311	6	28608	45146.4658	2568.9274
7_MACS_peak_10163_lociStitched	chr15	74462408	74491869	7	27960	34192.4366	2312.6885
13_MACS_peak_17876_lociStitched	chr19	18897666	18927030	13	26243	32133.0252	2551.7316
11_MACS_peak_1724_lociStitched	chr1	11366263	11395620	11	27685	32674.341	2888.7288
7_MACS_peak_33989_lociStitched	chr9	139627689	139657042	7	28244	48778.8154	2550.7757
6_MACS_peak_33480_lociStitched	chr9	137423054	137452356	6	28915	36486.8504	2306.0674000000004
11_MACS_peak_15950_lociStitched	chr19	3073495	3102786	11	24260	30591.5204	3511.9909000000002
6_MACS_peak_20965_lociStitched	chr2	219844685	219873946	6	27957	45895.8785	3283.0842
5_MACS_peak_2012_lociStitched	chr1	17080304	17109541	5	28747	43048.5588	6130.9989
13_MACS_peak_26195_lociStitched	chr3	50185692	50214903	13	26465	34579.9818	2859.7569
13_MACS_peak_23992_lociStitched	chr22	23852172	23881001	13	25049	30749.0114	2937.6751
14_MACS_peak_2628_lociStitched	chr1	19122602	19151380	14	26037	29883.0752	2791.466
6_MACS_peak_12608_lociStitched	chr17	1904511	1933229	6	27118	42660.589	2716.7228
10_MACS_peak_25453_lociStitched	chr22	46020175	46048865	10	26305	31289.314000000002	2533.327
1_MACS_peak_33950_lociStitched	chr9	139138348	139166985	1	28638	52643.3971	2448.4635000000003
8_MACS_peak_24610_lociStitched	chr22	37519090	37547672	8	26261	34004.0054	2398.0298000000003
16_MACS_peak_31219_lociStitched	chr8	7415940	7444495	16	24172	28312.2825	2938.3095000000003
16_MACS_peak_25366_lociStitched	chr22	45465018	45493555	16	24751	30517.4678	2345.7414
8_MACS_peak_460_lociStitched	chr1	3264079	3292400	8	26988	35945.0132	1971.1416
8_MACS_peak_23710_lociStitched	chr22	18935262	18963552	8	26449	33184.17	2613.996
5_MACS_peak_16988_lociStitched	chr19	13101886	13130168	5	26511	40728.9082	2652.8516
19_MACS_peak_25347_lociStitched	chr22	45435096	45463310	19	22863	25553.4198	2307.9052
12_MACS_peak_29765_lociStitched	chr7	100340898	100368998	12	26778	32241.94	2416.6
18_MACS_peak_28606_lociStitched	chr6	33710077	33738014	18	22450	26126.6824	2762.9693
8_MACS_peak_33544_lociStitched	chr9	137607338	137635166	8	26301	32119.077599999997	2162.2356
10_MACS_peak_2097_lociStitched	chr1	17590946	17618695	10	24714	27502.0339	2208.8204
14_MACS_peak_19056_lociStitched	chr19	45318380	45346078	14	24891	27639.8342	2246.3078
11_MACS_peak_3814_lociStitched	chr1	31154748	31182413	11	25380	30024.8245	2644.7740000000003
8_MACS_peak_22944_lociStitched	chr20	62124395	62152008	8	25191	33720.9956	2267.0273
7_MACS_peak_29101_lociStitched	chr7	1277064	1304636	7	26205	30249.2412	1665.3488
8_MACS_peak_32878_lociStitched	chr9	133287829	133315390	8	25631	35716.2999	2221.4166
12_MACS_peak_2576_lociStitched	chr1	18979144	19006692	12	25675	28242.2096	2545.4352
19_MACS_peak_11744_lociStitched	chr16	85312131	85339491	19	21817	23543.280000000002	1129.968
15_MACS_peak_7320_lociStitched	chr11	69585878	69613229	15	23746	24952.3173	1854.3978
9_MACS_peak_5624_lociStitched	chr10	114729309	114756648	9	25752	28968.404400000003	2914.3374
6_MACS_peak_14208_lociStitched	chr17	61552446	61579738	6	24744	32878.6724	2641.8656
15_MACS_peak_19001_lociStitched	chr19	43856990	43884248	15	22914	24510.3936	2316.9300000000003
13_MACS_peak_5300_lociStitched	chr10	73280015	73307267	13	24960	27246.549600000002	2365.4736000000003
9_MACS_peak_482_lociStitched	chr1	3365958	3393175	9	24788	35169.8074	1848.0343
15_MACS_peak_18198_lociStitched	chr19	35520687	35547838	15	22155	27770.0428	2305.1199
12_MACS_peak_23618_lociStitched	chr21	47398153	47425264	12	24354	42781.158	2263.7685
12_MACS_peak_13675_lociStitched	chr17	41718408	41745466	12	24379	29171.2298	2310.7532
4_MACS_peak_4504_lociStitched	chr1	156860296	156887345	4	25576	47606.24	3992.4324
10_MACS_peak_6099_lociStitched	chr10	135044864	135071888	10	25282	32971.9824	2178.1344
7_MACS_peak_22703_lociStitched	chr20	60370915	60397930	7	25438	35303.202	2047.737
4_MACS_peak_16534_lociStitched	chr19	7717564	7744557	4	26632	39423.2765	3765.5235000000002
12_MACS_peak_15145_lociStitched	chr17	77519506	77546479	12	24592	29022.948	1853.0450999999998
6_MACS_peak_14773_lociStitched	chr17	74515390	74542353	6	26217	35070.7741	2337.6920999999998
5_MACS_peak_8945_lociStitched	chr12	54586065	54612960	5	25097	34218.508499999996	2988.0345
7_MACS_peak_3153_lociStitched	chr1	23118847	23145723	7	26170	31095.532	2211.8948
7_MACS_peak_62_lociStitched	chr1	1052560	1079423	7	24110	39845.8879	2339.7673
2_MACS_peak_28541_lociStitched	chr6	31958520	31985355	2	26809	57832.1085	3024.3044999999997
13_MACS_peak_34301_lociStitched	chrX	152888124	152914909	13	23148	25815.382999999998	1221.396
5_MACS_peak_17816_lociStitched	chr19	18344403	18371180	5	25369	31471.0081	2640.2122
1_MACS_peak_4467_lociStitched	chr1	156388717	156415475	1	26759	54741.51639999999	4655.892
8_MACS_peak_16047_lociStitched	chr19	3581284	3608042	8	24740	37067.8574	3184.2019999999998
6_MACS_peak_16513_lociStitched	chr19	7542892	7569560	6	25716	32137.6068	3272.1636000000003
9_MACS_peak_10199_lociStitched	chr15	74586982	74613628	9	24682	33986.973000000005	2504.724
11_MACS_peak_1625_lociStitched	chr1	9677763	9704365	11	23971	29639.9484	2545.8114
10_MACS_peak_4045_lociStitched	chr1	37300947	37327340	10	22885	28084.7913	2198.5369
8_MACS_peak_28624_lociStitched	chr6	33759729	33786098	8	24618	29340.7863	2750.2867
12_MACS_peak_22833_lociStitched	chr20	61445471	61471820	12	21324	31481.785200000002	2150.0784000000003
5_MACS_peak_12706_lociStitched	chr17	4478799	4505118	5	25769	39554.825099999995	2316.0719999999997
6_MACS_peak_8456_lociStitched	chr12	3235264	3261580	6	23794	32989.7376	2678.9688
10_MACS_peak_29964_lociStitched	chr7	101137439	101163751	10	24116	26656.687199999997	2436.4912
20_MACS_peak_2372_lociStitched	chr1	18465641	18491840	20	19268	21954.762	2279.3129999999996
5_MACS_peak_4625_lociStitched	chr1	201270839	201297001	5	25086	31381.319	3882.4408000000003
9_MACS_peak_16158_lociStitched	chr19	5170894	5197054	9	24792	29785.776	3364.176
3_MACS_peak_28830_lociStitched	chr6	41602480	41628624	3	25558	38575.472	2271.9136000000003
12_MACS_peak_119_lociStitched	chr1	1511743	1537797	12	23656	28146.1362	2230.2224
6_MACS_peak_15807_lociStitched	chr19	1480625	1506663	6	24408	46001.3346	3684.3769999999995
16_MACS_peak_22268_lociStitched	chr20	57321924	57347921	16	21691	25058.508299999998	2266.9384
10_MACS_peak_31664_lociStitched	chr8	142602760	142628623	10	23678	28206.1878	2017.314
1_MACS_peak_7206_lociStitched	chr11	68758176	68784003	1	25828	40184.2293	2430.3207
7_MACS_peak_9271_lociStitched	chr13	114048826	114074591	7	23592	32708.667500000003	2164.26
1_MACS_peak_30121_lociStitched	chr7	149470082	149495771	1	25690	54786.93029999999	3976.6571999999996
5_MACS_peak_16538_lociStitched	chr19	7751722	7777287	5	23800	31332.464	3609.778
7_MACS_peak_6089_lociStitched	chr10	135007745	135033298	7	23918	28177.2931	1735.0487
7_MACS_peak_26527_lociStitched	chr3	195528145	195553623	7	24458	35957.1014	3276.4707999999996
2_MACS_peak_16284_lociStitched	chr19	5541018	5566487	2	25338	37620.259900000005	3285.501
9_MACS_peak_26752_lociStitched	chr4	3668367	3693833	9	23723	29978.5752	1958.3354
8_MACS_peak_12822_lociStitched	chr17	6994566	7019905	8	22229	29889.8844	2465.4847
5_MACS_peak_28729_lociStitched	chr6	34012886	34038212	5	24848	33759.558	2484.4806000000003
17_MACS_peak_5724_lociStitched	chr10	126754043	126779335	17	21484	24788.6892	2240.8712
6_MACS_peak_10576_lociStitched	chr16	792070	817332	6	24106	35715.4156	2137.1652
5_MACS_peak_24699_lociStitched	chr22	38834592	38859763	5	24123	29870.425700000003	2230.1506
11_MACS_peak_23196_lociStitched	chr21	43098246	43123343	11	22977	28914.253699999997	3679.2202
6_MACS_peak_1968_lociStitched	chr1	16492726	16517807	6	22606	27380.927699999997	2319.9925
2_MACS_peak_23793_lociStitched	chr22	20256426	20281477	2	24840	37336.0104	2352.2889
5_MACS_peak_25437_lociStitched	chr22	45966476	45991494	5	23877	34479.8076	2339.183
12_MACS_peak_22738_lociStitched	chr20	60469229	60494203	12	23366	31247.468800000002	2225.1834
6_MACS_peak_14001_lociStitched	chr17	47069765	47094706	6	23833	34470.9561	2309.5366
5_MACS_peak_29510_lociStitched	chr7	44256989	44281910	5	22830	34069.4991	2055.9825
9_MACS_peak_27172_lociStitched	chr4	7700503	7725399	9	22666	26133.3312	1854.752
11_MACS_peak_13701_lociStitched	chr17	41773491	41798334	11	22023	28261.3968	2655.7167
13_MACS_peak_32011_lociStitched	chr8	143830529	143855371	13	22727	26051.805399999997	1632.1193999999998
9_MACS_peak_9213_lociStitched	chr13	113729750	113754530	9	22731	29230.488	1905.5819999999999
5_MACS_peak_18274_lociStitched	chr19	35818986	35843638	5	23027	28359.6608	2263.0536
5_MACS_peak_33753_lociStitched	chr9	138228112	138252752	5	23405	26985.728	1828.288
16_MACS_peak_6005_lociStitched	chr10	134842828	134867315	16	22107	23465.8921	1780.2049
20_MACS_peak_29122_lociStitched	chr7	1350437	1374921	20	18775	21913.18	1728.5703999999998
3_MACS_peak_10489_lociStitched	chr15	91193204	91217662	3	24159	35970.3806	3651.5793999999996
5_MACS_peak_23476_lociStitched	chr21	46138116	46162457	5	23105	37399.9465	3132.6867
10_MACS_peak_24989_lociStitched	chr22	44272475	44296742	10	21223	26516.5509	2203.4436
5_MACS_peak_518_lociStitched	chr1	3666029	3690285	5	23420	32452.102400000003	2374.6624
12_MACS_peak_3603_lociStitched	chr1	30571467	30595703	12	21200	24107.5492	2215.1704
7_MACS_peak_1353_lociStitched	chr1	7681861	7706073	7	21274	27805.060800000003	1956.3296
3_MACS_peak_21025_lociStitched	chr2	220374300	220398502	3	23899	38009.241	2541.21
8_MACS_peak_26227_lociStitched	chr3	50416064	50440262	8	22777	27113.859	2114.9052
6_MACS_peak_15961_lociStitched	chr19	3104005	3128142	6	22870	27038.2674	2799.8920000000003
2_MACS_peak_14819_lociStitched	chr17	74907666	74931785	2	23493	37852.3586	1746.2156000000002
13_MACS_peak_33758_lociStitched	chr9	138255597	138279633	13	21228	23778.8148	1648.8695999999998
6_MACS_peak_17803_lociStitched	chr19	18145554	18169521	6	22556	28568.663999999997	2772.9818999999998
5_MACS_peak_12486_lociStitched	chr17	699732	723689	5	23679	34478.9144	2113.0074
2_MACS_peak_23405_lociStitched	chr21	45851257	45875177	2	23636	34672.04	2640.768
11_MACS_peak_13815_lociStitched	chr17	43034708	43058611	11	19933	24691.799	2151.27
6_MACS_peak_29724_lociStitched	chr7	100185404	100209293	6	21957	27754.2402	2551.3452
12_MACS_peak_14878_lociStitched	chr17	75781917	75805787	12	20879	24963.246000000003	2155.4610000000002
6_MACS_peak_8119_lociStitched	chr11	118019503	118043350	6	21630	31675.970100000002	2286.9273
7_MACS_peak_1035_lociStitched	chr1	6298796	6322632	7	22321	33727.94	2145.24
6_MACS_peak_17810_lociStitched	chr19	18318942	18342771	6	22141	32102.428799999998	1975.4241
5_MACS_peak_32185_lociStitched	chr8	144466444	144490271	5	22388	31234.8143	1858.506
9_MACS_peak_12426_lociStitched	chr17	138544	162331	9	21666	30666.200399999998	2074.2264
9_MACS_peak_23018_lociStitched	chr20	62668364	62692138	9	21325	30837.2554	2030.2996
12_MACS_peak_27508_lociStitched	chr4	8687885	8711657	12	22008	25875.822	1687.812
6_MACS_peak_29879_lociStitched	chr7	100927671	100951403	6	22548	28117.673600000002	2266.406
2_MACS_peak_33560_lociStitched	chr9	137656186	137679913	2	23548	32916.4671	1919.5143
15_MACS_peak_24896_lociStitched	chr22	43602129	43625850	15	20732	25820.3085	1854.9822000000001
8_MACS_peak_3032_lociStitched	chr1	22635822	22659517	8	20707	27680.498999999996	2170.462
12_MACS_peak_34271_lociStitched	chrX	152790031	152813726	12	21301	23242.4255	1158.6855
9_MACS_peak_16065_lociStitched	chr19	3773448	3797133	9	21759	26456.145	2477.451
8_MACS_peak_20327_lociStitched	chr19	56262599	56286256	8	21367	29450.599299999998	3316.7113999999997
13_MACS_peak_25195_lociStitched	chr22	45092631	45116194	13	20431	21611.9836	1811.9947
9_MACS_peak_6958_lociStitched	chr11	64449779	64473326	9	21863	26488.0203	2465.3709
4_MACS_peak_8340_lociStitched	chr12	145717	169210	4	22508	29175.9567	5093.2824
5_MACS_peak_7061_lociStitched	chr11	66313727	66337177	5	20590	26334.35	2225.4049999999997
5_MACS_peak_2571_lociStitched	chr1	18954339	18977772	5	22169	29994.24	1427.0697
10_MACS_peak_15252_lociStitched	chr17	77869557	77892912	10	19626	24863.733	2111.292
10_MACS_peak_31865_lociStitched	chr8	143198783	143222135	10	22121	25143.0984	1749.0647999999999
11_MACS_peak_3331_lociStitched	chr1	29629442	29652774	11	20895	24402.9388	1880.5592000000001
11_MACS_peak_868_lociStitched	chr1	5550486	5573810	11	18357	21378.7784	1847.2608000000002
8_MACS_peak_16641_lociStitched	chr19	8231602	8254912	8	20391	24389.253	2494.17
11_MACS_peak_29829_lociStitched	chr7	100697923	100721188	11	20573	24425.9235	2189.2365
16_MACS_peak_17757_lociStitched	chr19	18000217	18023469	16	17975	21433.6936	2015.9484
2_MACS_peak_6510_lociStitched	chr11	2426164	2449408	2	22594	41732.2776	1852.5467999999998
8_MACS_peak_328_lociStitched	chr1	2787646	2810848	8	21094	27030.33	1183.302
4_MACS_peak_31571_lociStitched	chr8	142333510	142356712	4	23009	30380.6988	2197.2294
6_MACS_peak_13877_lociStitched	chr17	43865904	43889086	6	22247	26529.4808	1954.2426
7_MACS_peak_2904_lociStitched	chr1	21005861	21029038	7	21692	31374.704899999997	2656.0842
4_MACS_peak_10713_lociStitched	chr16	1567575	1590684	4	22460	37478.176199999994	2283.1692
7_MACS_peak_33584_lociStitched	chr9	137817442	137840518	7	20324	26165.876399999997	2242.9872
9_MACS_peak_34070_lociStitched	chr9	140224776	140247832	9	20282	25580.631999999998	2070.4288
12_MACS_peak_31636_lociStitched	chr8	142527723	142550697	12	18748	22698.311999999998	1592.0982
11_MACS_peak_19762_lociStitched	chr19	50026891	50049838	11	19756	24300.873	2209.7961
6_MACS_peak_19078_lociStitched	chr19	45367989	45390902	6	21633	27756.8082	2220.2697
5_MACS_peak_23578_lociStitched	chr21	46986868	47009773	5	22291	33963.534	2881.449
8_MACS_peak_18862_lociStitched	chr19	42203518	42226408	8	21600	24808.182	2325.624
7_MACS_peak_33311_lociStitched	chr9	136429810	136452685	7	21629	28765.3125	1457.1375
6_MACS_peak_33802_lociStitched	chr9	138343776	138366648	6	21148	25218.6672	2147.6808
9_MACS_peak_33534_lociStitched	chr9	137579616	137602478	9	21432	28271.1492	1938.6976
6_MACS_peak_34045_lociStitched	chr9	140047553	140070405	6	20447	35141.8056	1953.8460000000002
8_MACS_peak_33320_lociStitched	chr9	136465945	136488772	8	21239	24625.7676	1791.9195
9_MACS_peak_2649_lociStitched	chr1	19173942	19196754	9	20067	26240.643600000003	2395.2599999999998
13_MACS_peak_1636_lociStitched	chr1	9707857	9730656	13	19228	23432.8122	1983.513
4_MACS_peak_10000_lociStitched	chr15	42151541	42174333	4	21819	30823.9008	2258.6872
8_MACS_peak_1368_lociStitched	chr1	7728665	7751414	8	21440	25822.3899	1867.6929000000002
13_MACS_peak_2929_lociStitched	chr1	21829332	21852068	13	19074	21978.891200000002	2028.0512
14_MACS_peak_3701_lociStitched	chr1	30783892	30806618	14	19746	21562.428799999998	1877.1676000000002
10_MACS_peak_26867_lociStitched	chr4	6365713	6388431	10	20799	25296.493	2108.2304
7_MACS_peak_964_lociStitched	chr1	5797063	5819771	7	20670	26602.422	1764.4116000000001
9_MACS_peak_16965_lociStitched	chr19	12935911	12958609	9	20644	29827.4418	2612.5398
9_MACS_peak_18932_lociStitched	chr19	42423368	42446057	9	21304	32295.5226	2350.5804
11_MACS_peak_33118_lociStitched	chr9	135411469	135434110	11	19689	23265.891600000003	1908.6363
