REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16.bam	42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
5_MACS_peak_28710_lociStitched	chr7	76540956	76558210	5	11024	13984.367	2106.7134
4_MACS_peak_6666_lociStitched	chr12	12949794	12967036	4	8112	10600.3816	2869.0688
2_MACS_peak_24461_lociStitched	chr5	55436804	55454046	2	17202	52500.1658	3132.8714
4_MACS_peak_5202_lociStitched	chr11	35019451	35036665	4	9855	15823.1088	2688.8268000000003
3_MACS_peak_22774_lociStitched	chr4	38982438	38999637	3	11329	34459.9164	2839.5549
3_MACS_peak_14343_lociStitched	chr19	2254610	2271808	3	11381	29726.743	3764.6422000000002
4_MACS_peak_32592_lociStitched	chrX	10074035	10091226	4	11764	32769.4842	1877.2572
3_MACS_peak_3901_lociStitched	chr10	63797841	63815025	3	14062	45376.070400000004	3426.4896
3_MACS_peak_14728_lociStitched	chr19	16694085	16711258	3	10887	31500.4339	3443.1865000000003
2_MACS_peak_28511_lociStitched	chr7	55569065	55586212	2	17118	48978.6908	2656.0703000000003
3_MACS_peak_19249_lociStitched	chr21	34695983	34713085	3	9429	30590.3474	4012.1292
2_MACS_peak_21160_lociStitched	chr3	98479481	98496559	2	17043	53338.009600000005	3273.8526
3_MACS_peak_29430_lociStitched	chr7	137684018	137701094	3	7260	11719.2588	3580.8372
4_MACS_peak_4705_lociStitched	chr10	126407289	126424359	4	9719	16904.421	2543.43
4_MACS_peak_6909_lociStitched	chr12	32608286	32625300	4	9776	21163.7146	2233.9382
3_MACS_peak_16205_lociStitched	chr2	64879088	64896043	3	8995	18158.805	2643.2845
4_MACS_peak_32110_lociStitched	chr9	116162727	116179609	4	8001	13304.7042	2861.4990000000003
3_MACS_peak_6324_lociStitched	chr11	126172918	126189781	3	9637	19046.7585	3323.6973
3_MACS_peak_32312_lociStitched	chr9	130828906	130845764	3	13573	26190.5888	2724.2527999999998
2_MACS_peak_14337_lociStitched	chr19	2081551	2098398	2	15268	101900.7642	5222.57
3_MACS_peak_2658_lociStitched	chr1	205242169	205258981	3	12140	54238.8744	4382.8884
1_MACS_peak_5538_lociStitched	chr11	65183167	65199976	1	16810	126353.25300000001	4178.7173999999995
2_MACS_peak_18552_lociStitched	chr20	32989181	33005973	2	13036	31647.882400000002	3195.5176
4_MACS_peak_26138_lociStitched	chr6	20197449	20214241	4	11945	18674.3832	2585.968
4_MACS_peak_18587_lociStitched	chr20	34673538	34690327	4	12318	14582.9254	2812.1575000000003
5_MACS_peak_981_lociStitched	chr1	59470497	59487227	5	10316	16862.167	2606.534
4_MACS_peak_25550_lociStitched	chr5	156305432	156322140	4	12665	21219.16	2365.8528
3_MACS_peak_4547_lociStitched	chr10	112112403	112129054	3	11629	97619.8177	3178.6758999999997
2_MACS_peak_9822_lociStitched	chr15	31546177	31562824	2	14133	98625.1515	3023.0952
2_MACS_peak_23080_lociStitched	chr4	77608325	77624972	2	16167	32380.079700000002	3269.4708
2_MACS_peak_2318_lociStitched	chr1	181095248	181111882	2	13393	40961.225	3847.4442
3_MACS_peak_30474_lociStitched	chr8	81068026	81084656	3	11126	16550.176	2561.02
3_MACS_peak_9874_lociStitched	chr15	34619131	34635751	3	9997	29136.522	3109.602
4_MACS_peak_10890_lociStitched	chr15	101790191	101806790	4	8753	13611.179999999998	2564.5455
4_MACS_peak_8366_lociStitched	chr13	42061653	42078227	4	9924	17372.8668	1455.1972
3_MACS_peak_6680_lociStitched	chr12	13317462	13333988	3	8264	15418.758000000002	2464.0266
4_MACS_peak_13435_lociStitched	chr17	76763217	76779734	4	13915	27310.8595	2608.0343000000003
3_MACS_peak_6403_lociStitched	chr11	132215214	132231707	3	10188	27988.621000000003	2698.2547999999997
3_MACS_peak_2949_lociStitched	chr1	223899396	223915829	3	10664	20071.266200000002	3779.59
3_MACS_peak_32808_lociStitched	chrX	39953099	39969525	3	12572	19949.376999999997	1070.9751999999999
3_MACS_peak_1638_lociStitched	chr1	145182635	145199051	3	12262	25269.1488	7431.5232
4_MACS_peak_21758_lociStitched	chr3	151985413	152001802	4	11171	19184.9634	2981.1591000000003
4_MACS_peak_31949_lociStitched	chr9	102006379	102022748	4	6279	12645.0525	2322.7611
4_MACS_peak_26458_lociStitched	chr6	33545296	33561642	4	8546	13307.278600000001	2422.4772
5_MACS_peak_19595_lociStitched	chr22	22549286	22565625	5	9086	22276.5926	2865.8606
3_MACS_peak_12356_lociStitched	chr17	19084275	19100612	3	6853	13528.669699999999	2203.8613
3_MACS_peak_7619_lociStitched	chr12	92754027	92770356	3	10926	49246.6311	2694.2850000000003
3_MACS_peak_23231_lociStitched	chr4	90236640	90252954	3	7204	16517.925	2647.7622
4_MACS_peak_22127_lociStitched	chr3	181416967	181433243	4	11209	20454.049199999998	2845.0448
2_MACS_peak_8056_lociStitched	chr12	123371154	123387399	2	15384	27033.3045	1876.2975000000001
4_MACS_peak_10620_lociStitched	chr15	81608503	81624735	4	10673	15222.3696	2957.4704
3_MACS_peak_25488_lociStitched	chr5	150459520	150475741	3	10667	23658.3285	2835.4308
3_MACS_peak_11161_lociStitched	chr16	14486430	14502646	3	7669	24534.807999999997	2314.0232
3_MACS_peak_773_lociStitched	chr1	44289650	44305851	3	11084	23906.1956	2441.4907
3_MACS_peak_13379_lociStitched	chr17	75130794	75146973	3	15753	69506.6019	3643.5108
2_MACS_peak_15004_lociStitched	chr19	39887899	39904073	2	16075	58210.226	3103.7906
3_MACS_peak_11911_lociStitched	chr16	81841508	81857675	3	12177	27136.309500000003	1589.2160999999999
1_MACS_peak_24819_lociStitched	chr5	88170881	88187043	1	16163	57213.48	2876.836
3_MACS_peak_6214_lociStitched	chr11	118963777	118979935	3	9558	17964.464399999997	3091.0254
3_MACS_peak_18235_lociStitched	chr20	5092804	5108954	3	7134	12343.445	2493.56
2_MACS_peak_7852_lociStitched	chr12	109020210	109036346	2	14065	98542.55200000001	3522.4888
4_MACS_peak_32171_lociStitched	chr9	123630314	123646424	4	10529	30077.37	2704.8689999999997
2_MACS_peak_1921_lociStitched	chr1	155902971	155919028	2	11470	23191.125099999997	3734.8582
4_MACS_peak_23140_lociStitched	chr4	82542193	82558233	4	8161	9872.62	2163.796
3_MACS_peak_6364_lociStitched	chr11	129233447	129249468	3	10550	22777.0557	2750.8057
3_MACS_peak_2807_lociStitched	chr1	211686746	211702755	3	10712	22289.330700000002	3350.6837
3_MACS_peak_3141_lociStitched	chr1	234734113	234750105	3	11546	47397.0896	3865.2664
3_MACS_peak_29841_lociStitched	chr8	18598499	18614479	3	8092	11900.306	2051.832
4_MACS_peak_8036_lociStitched	chr12	122227401	122243335	4	8875	24802.8644	1185.4895999999999
3_MACS_peak_31357_lociStitched	chr9	33152543	33168472	3	8097	12174.5347	2548.64
1_MACS_peak_27217_lociStitched	chr6	109212860	109228779	1	15920	51267.1395	2841.5415
3_MACS_peak_627_lociStitched	chr1	37930719	37946594	3	11742	24641.175	2754.3125
2_MACS_peak_22759_lociStitched	chr4	38306895	38322765	2	14628	62645.238	3156.543
4_MACS_peak_7027_lociStitched	chr12	46939858	46955726	4	9573	11509.060399999998	2211.9991999999997
3_MACS_peak_29420_lociStitched	chr7	136031535	136047403	3	13667	35039.7176	3632.1852
3_MACS_peak_20315_lociStitched	chr3	13454997	13470858	3	8031	19087.1274	2404.5276000000003
4_MACS_peak_1055_lociStitched	chr1	66896748	66912593	4	8422	14590.076	2463.8975
4_MACS_peak_21400_lociStitched	chr3	121739777	121755612	4	8157	14221.4135	2609.608
1_MACS_peak_6664_lociStitched	chr12	12865974	12881796	1	15823	106118.154	3257.7498
3_MACS_peak_28728_lociStitched	chr7	76950491	76966300	3	8950	25265.9438	2327.0848
3_MACS_peak_1124_lociStitched	chr1	75595748	75611541	3	15357	33414.8294	2060.9865
4_MACS_peak_878_lociStitched	chr1	52029364	52045140	4	7584	9814.2496	2727.6704
3_MACS_peak_17600_lociStitched	chr2	197126559	197142313	3	8669	16366.8306	2487.5566000000003
4_MACS_peak_18051_lociStitched	chr2	235390674	235406390	4	8683	10911.6188	1488.3052
4_MACS_peak_12222_lociStitched	chr17	8088611	8104298	4	10584	13305.713399999999	3018.1787999999997
3_MACS_peak_8895_lociStitched	chr14	23023768	23039453	3	10370	18230.6755	1358.321
4_MACS_peak_6543_lociStitched	chr12	7022681	7038362	4	11122	18448.696500000002	2570.1159
3_MACS_peak_22141_lociStitched	chr3	182097857	182113528	3	12159	19146.8278	3214.1221
4_MACS_peak_1898_lociStitched	chr1	155210209	155225875	4	7120	13098.3426	3694.0428
3_MACS_peak_24474_lociStitched	chr5	55953602	55969220	3	11250	21505.986	2411.4192000000003
3_MACS_peak_30012_lociStitched	chr8	29403796	29419380	3	12313	47461.072	2457.5968000000003
3_MACS_peak_10304_lociStitched	chr15	63765110	63780671	3	12603	21486.628800000002	2642.2578000000003
4_MACS_peak_27787_lociStitched	chr6	160389118	160404679	4	9325	10959.6123	1156.1823000000002
3_MACS_peak_8216_lociStitched	chr13	24367495	24383052	3	8306	11309.939	970.7568
3_MACS_peak_190_lociStitched	chr1	14329236	14344784	3	7364	13102.2996	2022.7948
4_MACS_peak_28287_lociStitched	chr7	36982673	36998201	4	6644	5663.0616	2276.4048000000003
3_MACS_peak_20574_lociStitched	chr3	39248012	39263526	3	9670	19558.499799999998	2590.838
3_MACS_peak_18506_lociStitched	chr20	31254799	31270309	3	9931	25876.884000000002	2390.091
3_MACS_peak_19438_lociStitched	chr21	45195093	45210572	3	11710	33725.6452	3622.0860000000002
3_MACS_peak_27337_lociStitched	chr6	119774076	119789551	3	11585	17715.78	2494.57
2_MACS_peak_22851_lociStitched	chr4	48191150	48206607	2	12967	38265.3492	2663.2411
3_MACS_peak_15240_lociStitched	chr19	48880126	48895582	3	8492	21811.5072	2457.504
2_MACS_peak_27984_lociStitched	chr7	7998089	8013529	2	10496	26197.048000000003	2766.848
3_MACS_peak_30471_lociStitched	chr8	81046271	81061711	3	14878	27163.592	2668.032
3_MACS_peak_2178_lociStitched	chr1	168302722	168318132	3	7916	6808.138000000001	3382.495
2_MACS_peak_17135_lociStitched	chr2	153913761	153929165	2	11658	29466.3116	2515.4732
2_MACS_peak_6099_lociStitched	chr11	111279276	111294673	2	14683	33785.6371	2645.2046
3_MACS_peak_12903_lociStitched	chr17	46580918	46596308	3	13883	26823.231	2677.8599999999997
3_MACS_peak_7629_lociStitched	chr12	92884851	92900239	3	10390	12505.8276	2391.2952
4_MACS_peak_732_lociStitched	chr1	42333553	42348934	4	5971	5580.2268	1954.9251
3_MACS_peak_19945_lociStitched	chr22	39459013	39474390	3	12577	29992.838499999998	2460.32
3_MACS_peak_13389_lociStitched	chr17	75314723	75330063	3	8016	16271.137999999999	2281.058
4_MACS_peak_7299_lociStitched	chr12	58135184	58150483	4	8375	10201.3732	2513.6257
4_MACS_peak_31785_lociStitched	chr9	92156264	92171561	4	7092	8248.1424	2187.471
3_MACS_peak_11614_lociStitched	chr16	57568877	57584172	3	10408	20244.462000000003	2496.1440000000002
3_MACS_peak_9237_lociStitched	chr14	63936598	63951870	3	9187	9555.690400000001	1246.1952
3_MACS_peak_30019_lociStitched	chr8	29490599	29505868	3	9606	21136.8767	2462.8897
3_MACS_peak_16779_lociStitched	chr2	112186276	112201540	3	14512	11156.4576	2106.4320000000002
3_MACS_peak_3716_lociStitched	chr10	43890728	43905979	3	9879	21365.1259	2618.5967
2_MACS_peak_20333_lociStitched	chr3	14726676	14741911	2	10254	29720.438000000002	2311.1495
4_MACS_peak_13412_lociStitched	chr17	76137349	76152582	4	11003	22424.4993	2240.7743
4_MACS_peak_24688_lociStitched	chr5	75585766	75600988	4	9493	9177.3438	2158.4796
4_MACS_peak_3994_lociStitched	chr10	70974633	70989845	4	6696	11331.4188	1925.8392
4_MACS_peak_28973_lociStitched	chr7	101376331	101391529	4	9878	12872.706	1969.6607999999999
3_MACS_peak_32175_lociStitched	chr9	123652726	123667921	3	11057	34412.1165	2420.5634999999997
4_MACS_peak_27491_lociStitched	chr6	134951312	134966506	4	7389	6797.7956	2260.8671999999997
3_MACS_peak_31824_lociStitched	chr9	94180941	94196120	3	14474	37234.087	2692.7546
3_MACS_peak_1505_lociStitched	chr1	115236437	115251609	3	11238	26153.4936	1312.378
2_MACS_peak_6705_lociStitched	chr12	15101035	15116201	2	15028	27835.6764	3069.5984
1_MACS_peak_19919_lociStitched	chr22	38781965	38797129	1	15165	29258.938	2509.6420000000003
3_MACS_peak_11413_lociStitched	chr16	30379632	30394767	3	8453	13179.558	2380.7355
1_MACS_peak_28743_lociStitched	chr7	78113491	78128618	1	15128	79988.5506	3054.1413
4_MACS_peak_6620_lociStitched	chr12	10291579	10306705	4	9490	13276.0902	2252.2614
3_MACS_peak_28402_lociStitched	chr7	45032785	45047909	3	9183	19361.7448	2307.9224000000004
4_MACS_peak_23957_lociStitched	chr4	185366581	185381695	4	10466	21939.4824	2755.2821999999996
3_MACS_peak_25696_lociStitched	chr5	171601000	171616099	3	10446	26088.0522	2427.9192
2_MACS_peak_27435_lociStitched	chr6	130833348	130848445	2	11251	23134.6428	2269.0791
3_MACS_peak_7586_lociStitched	chr12	89854990	89870084	3	8164	13820.0664	2169.0078
3_MACS_peak_27143_lociStitched	chr6	106227498	106242566	3	8626	11409.489599999999	2240.6116
3_MACS_peak_20749_lociStitched	chr3	48506569	48521636	3	6396	12687.920699999999	2261.5567
3_MACS_peak_99_lociStitched	chr1	8649942	8665005	3	6558	6659.3523	2217.2736
4_MACS_peak_24790_lociStitched	chr5	86365191	86380200	4	9994	16379.321699999999	2311.386
3_MACS_peak_30016_lociStitched	chr8	29463160	29478160	3	14074	33039.0	2241.0
3_MACS_peak_10762_lociStitched	chr15	90721502	90736477	3	8729	25926.217500000002	2656.565
3_MACS_peak_17848_lociStitched	chr2	219080995	219095962	3	9458	12735.4203	2577.3174
2_MACS_peak_29690_lociStitched	chr8	2027403	2042367	2	14729	76748.8596	3272.6268
3_MACS_peak_2386_lociStitched	chr1	184710778	184725737	3	10248	23509.564400000003	3463.0085000000004
3_MACS_peak_27205_lociStitched	chr6	109075268	109090227	3	8222	13280.6002	2264.7926
4_MACS_peak_1572_lociStitched	chr1	120673834	120688778	4	7511	7769.3856000000005	3097.8912
2_MACS_peak_21641_lociStitched	chr3	140470601	140485522	2	10340	22423.2788	2244.1184000000003
3_MACS_peak_29374_lociStitched	chr7	130902792	130917706	3	7850	18733.4754	3167.7336
4_MACS_peak_31072_lociStitched	chr8	145690130	145705039	4	6896	5479.0575	1757.7711000000002
4_MACS_peak_23680_lociStitched	chr4	146970837	146985742	4	7448	7942.874500000001	2243.2025
3_MACS_peak_7823_lociStitched	chr12	106529148	106544038	3	9979	19041.332	2299.016
4_MACS_peak_14541_lociStitched	chr19	10521593	10536483	4	9009	15353.078999999998	2644.464
3_MACS_peak_13972_lociStitched	chr18	47833317	47848191	3	8402	12004.805400000001	2559.8154
3_MACS_peak_10924_lociStitched	chr16	685291	700158	3	6621	10735.4607	1810.8006
2_MACS_peak_23349_lociStitched	chr4	106545405	106560237	2	10174	18895.968	2196.6192
4_MACS_peak_13374_lociStitched	chr17	75078855	75093684	4	14152	32567.449800000002	2770.0571999999997
3_MACS_peak_25396_lociStitched	chr5	142960571	142975380	3	9117	24738.434500000003	2366.4782
3_MACS_peak_12243_lociStitched	chr17	9915741	9930549	3	6969	9876.936	1868.7696
4_MACS_peak_25731_lociStitched	chr5	173485101	173499896	4	6187	8481.9735	1802.0310000000002
2_MACS_peak_8094_lociStitched	chr12	125398269	125413059	2	10039	27228.39	1366.596
1_MACS_peak_15556_lociStitched	chr2	11883392	11898181	1	14790	47481.5634	2733.0072
2_MACS_peak_5124_lociStitched	chr11	26098512	26113299	2	10473	42191.7471	2454.6420000000003
3_MACS_peak_26204_lociStitched	chr6	26020294	26035055	3	10805	27899.766099999997	2673.2171000000003
3_MACS_peak_26392_lociStitched	chr6	31694529	31709281	3	11645	40864.515199999994	2867.7888
4_MACS_peak_4035_lociStitched	chr10	73619554	73634292	4	7085	7441.2162	1968.9968
3_MACS_peak_26604_lociStitched	chr6	42737894	42752632	3	9569	30739.0466	2333.0254
2_MACS_peak_6799_lociStitched	chr12	26265811	26280508	2	14418	35618.179500000006	2667.5054999999998
3_MACS_peak_6136_lociStitched	chr11	114029906	114044600	3	6947	6259.644	2104.1808
2_MACS_peak_32929_lociStitched	chrX	48790358	48805051	2	12912	54303.8587	1620.6379
1_MACS_peak_12497_lociStitched	chr17	29634756	29649447	1	14692	49132.5804	2855.9303999999997
3_MACS_peak_16281_lociStitched	chr2	68989036	69003713	3	9573	22520.3888	2662.4078
3_MACS_peak_22388_lociStitched	chr3	197450239	197464909	3	7004	12429.891000000001	3265.542
4_MACS_peak_30934_lociStitched	chr8	133958579	133973247	4	9214	9603.139599999999	1877.5040000000001
3_MACS_peak_22754_lociStitched	chr4	38122050	38136710	3	13379	35911.136000000006	2364.658
3_MACS_peak_2058_lociStitched	chr1	161122824	161137483	3	6510	23265.298899999998	3459.524
3_MACS_peak_13785_lociStitched	chr18	24028290	24042949	3	8326	19285.380400000002	2338.1105000000002
2_MACS_peak_28489_lociStitched	chr7	52774014	52788671	2	10163	31956.6571	1927.3955
3_MACS_peak_12832_lociStitched	chr17	43516887	43531533	3	9391	15804.498599999999	2125.1346000000003
3_MACS_peak_9713_lociStitched	chr15	21914283	21928922	3	8447	19423.0252	4346.3191
2_MACS_peak_30887_lociStitched	chr8	129664390	129679026	2	10201	44907.6388	2406.1584
3_MACS_peak_6198_lociStitched	chr11	118709030	118723649	3	4796	4711.7037	1926.7842
3_MACS_peak_29643_lociStitched	chr7	155532993	155547607	3	7201	7327.459599999999	3251.6150000000002
3_MACS_peak_6241_lociStitched	chr11	120367965	120382577	3	9297	19818.2556	2083.6712
1_MACS_peak_13151_lociStitched	chr17	62196759	62211357	1	14599	28718.6454	2723.9867999999997
2_MACS_peak_19362_lociStitched	chr21	41295859	41310457	2	10960	47398.2462	4061.1636
2_MACS_peak_15116_lociStitched	chr19	44257328	44271920	2	9632	33450.700800000006	2169.8304
4_MACS_peak_15235_lociStitched	chr19	48823383	48837975	4	11534	23567.5392	2665.9584
3_MACS_peak_10093_lociStitched	chr15	46994128	47008692	3	12314	23094.1348	2416.1675999999998
2_MACS_peak_25110_lociStitched	chr5	121647063	121661624	2	11831	15657.443299999999	2117.1694
6_MACS_peak_16518_lociStitched	chr2	87806599	87821153	6	11188	9781.743400000001	1973.5224
3_MACS_peak_28173_lociStitched	chr7	25979913	25994464	3	8613	20089.1106	2242.3091
4_MACS_peak_32513_lociStitched	chr9	140500020	140514546	4	4825	5303.442599999999	1769.2668
2_MACS_peak_28989_lociStitched	chr7	101921731	101936241	2	9706	20039.761	2092.342
3_MACS_peak_20711_lociStitched	chr3	46577553	46592057	3	12773	53638.6928	2645.5296000000003
3_MACS_peak_31367_lociStitched	chr9	33445137	33459616	3	10118	22260.014600000002	2380.3476
3_MACS_peak_16262_lociStitched	chr2	68584710	68599183	3	7368	12025.6157	2197.0013999999996
2_MACS_peak_8266_lociStitched	chr13	30943414	30957882	2	9920	16917.4324	1545.1824000000001
3_MACS_peak_6593_lociStitched	chr12	9650016	9664478	3	6144	8792.896	1812.0885999999998
3_MACS_peak_6476_lociStitched	chr12	4216063	4230514	3	10175	63402.31740000001	2787.5978999999998
3_MACS_peak_17160_lociStitched	chr2	158323526	158337964	3	9447	54250.784999999996	2276.8726
3_MACS_peak_14282_lociStitched	chr19	1015147	1029561	3	9483	20919.0382	2884.2414
3_MACS_peak_18476_lociStitched	chr20	30147676	30162050	3	7523	12850.356	2271.092
4_MACS_peak_6675_lociStitched	chr12	13241733	13256081	4	13950	29099.178799999998	2622.8143999999998
4_MACS_peak_1565_lociStitched	chr1	120622633	120636978	4	7732	15637.4845	4039.552
2_MACS_peak_25736_lociStitched	chr5	173695949	173710293	2	13439	59815.914399999994	2379.6695999999997
2_MACS_peak_27596_lociStitched	chr6	139683707	139698044	2	10062	19088.281799999997	2385.6767999999997
3_MACS_peak_7606_lociStitched	chr12	92427369	92441676	3	6403	11249.5941	2126.0202
2_MACS_peak_19916_lociStitched	chr22	38700859	38715143	2	10841	20180.4352	2505.4136
3_MACS_peak_24997_lociStitched	chr5	109188171	109202447	3	11008	27529.838399999997	2385.5196
3_MACS_peak_31082_lociStitched	chr8	146010823	146025099	3	6153	6454.1796	2155.676
2_MACS_peak_27497_lociStitched	chr6	135190194	135204467	2	9284	58632.0567	2747.5525000000002
4_MACS_peak_6101_lociStitched	chr11	111303574	111317846	4	8989	17775.776	2547.5519999999997
3_MACS_peak_26886_lociStitched	chr6	76517161	76531431	3	7079	9234.117	2013.497
2_MACS_peak_28092_lociStitched	chr7	20476365	20490635	2	10886	29664.476000000002	2276.065
2_MACS_peak_24268_lociStitched	chr5	32530033	32544300	2	13833	42860.9214	2980.3763
4_MACS_peak_10251_lociStitched	chr15	59266874	59281116	4	8496	16609.020399999998	2469.5628
1_MACS_peak_1047_lociStitched	chr1	66736670	66750908	1	14239	38080.9548	2982.861
3_MACS_peak_32608_lociStitched	chrX	11440055	11454293	3	8851	11703.635999999999	1225.8917999999999
4_MACS_peak_18001_lociStitched	chr2	232526202	232540429	4	6959	12091.5273	1294.657
3_MACS_peak_18283_lociStitched	chr20	9388594	9402819	3	9387	18330.335	2186.3825
2_MACS_peak_19617_lociStitched	chr22	23087688	23101908	2	13152	31830.048	2296.53
2_MACS_peak_25217_lociStitched	chr5	131790170	131804390	2	13132	46856.322	2767.212
