#14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_ROSE/14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam
#Using cutoff of 21564.0092 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	isSuperStretch
2_MACS_peak_8861_lociStitched	chr16	56943579	56952653	2	6904	58736.002	1685.9492	260	1
2_MACS_peak_21742_lociStitched	chr7	50343669	50357552	2	12013	16774.8289	2092.1681	261	0
4_MACS_peak_18667_lociStitched	chr5	32530429	32543914	4	11402	28264.56	2701.0455	262	1
3_MACS_peak_849_lociStitched	chr1	66736688	66750362	3	10720	35977.6614	2573.4468	263	1
4_MACS_peak_14437_lociStitched	chr20	32989217	33005681	4	11694	22899.7776	2446.5504	264	0
5_MACS_peak_5194_lociStitched	chr12	33037798	33060281	5	11938	17939.1857	3230.8071	265	0
3_MACS_peak_17613_lociStitched	chr4	38307328	38322285	3	11319	27773.6533	2312.3522	266	1
4_MACS_peak_16508_lociStitched	chr3	101487744	101513170	4	11504	25802.3048	3928.317	267	1
1_MACS_peak_10733_lociStitched	chr18	22929053	22940950	1	11898	14848.6457	1432.3988	268	0
3_MACS_peak_7919_lociStitched	chr15	74906533	74924294	3	11386	26376.8611	3351.5007	269	1
3_MACS_peak_2097_lociStitched	chr1	211743704	211756397	3	11822	17168.5518	2986.6629	270	0
1_MACS_peak_19465_lociStitched	chr5	142774893	142785945	1	11053	28835.7732	1456.6536	271	1
4_MACS_peak_21034_lociStitched	chr6	135322933	135343833	4	10809	32771.2	2762.98	272	1
3_MACS_peak_24997_lociStitched	chrX	48790606	48805630	3	10597	34038.3744	1810.392	273	1
4_MACS_peak_11076_lociStitched	chr19	1258500	1277369	4	10904	32822.6255	4194.5787	274	1
4_MACS_peak_11396_lociStitched	chr19	13043151	13057871	4	11541	21840.064	2673.152	275	0
3_MACS_peak_17042_lociStitched	chr3	169755050	169776644	3	11358	26808.951	4839.2154	276	1
4_MACS_peak_12674_lociStitched	chr2	64862730	64883516	4	11167	28009.135	3219.7514	277	1
2_MACS_peak_17244_lociStitched	chr3	186780208	186792454	2	8646	50261.2578	3648.0834	278	1
2_MACS_peak_20456_lociStitched	chr6	45386654	45402203	2	9790	40676.184	2172.1953	279	1
5_MACS_peak_12060_lociStitched	chr19	56145399	56168015	5	11017	29418.8928	3417.2776	280	1
4_MACS_peak_11417_lociStitched	chr19	13943931	13959304	4	10473	33860.5698	2255.2191	281	1
2_MACS_peak_14423_lociStitched	chr20	32461921	32473630	2	8064	51435.2952	2547.8784	282	1
1_MACS_peak_15063_lociStitched	chr21	43480537	43486404	1	5868	60005.3292	2246.4743	283	0
3_MACS_peak_14867_lociStitched	chr21	19152094	19167841	3	11006	26510.0745	2368.3488	284	1
2_MACS_peak_14757_lociStitched	chr20	56047656	56058352	2	9530	41199.9224	2041.8664	285	1
3_MACS_peak_10234_lociStitched	chr17	62970447	62986157	3	8256	49915.383	3022.604	286	1
2_MACS_peak_11061_lociStitched	chr19	1015197	1029451	2	11138	24257.4572	3195.7468	287	0
2_MACS_peak_19386_lociStitched	chr5	138719960	138730324	2	10218	34668.6164	2470.7776	288	1
4_MACS_peak_12327_lociStitched	chr2	27293283	27310893	4	11405	18240.438	3178.605	289	0
4_MACS_peak_19034_lociStitched	chr5	87954665	87976825	4	9921	38372.256	3463.608	290	1
1_MACS_peak_19504_lociStitched	chr5	148204798	148215757	1	10960	25057.7535	2619.201	291	1
4_MACS_peak_4046_lociStitched	chr11	62308119	62326229	4	11302	19656.594	3395.625	292	0
4_MACS_peak_12472_lociStitched	chr2	42344245	42361086	4	11185	21357.7562	2788.8696	293	0
5_MACS_peak_7315_lociStitched	chr15	20969858	20995842	5	11135	22598.2848	3403.904	294	0
3_MACS_peak_4413_lociStitched	chr11	82764926	82784477	3	10463	32149.6644	3785.0736	295	1
4_MACS_peak_15102_lociStitched	chr21	45194955	45210766	4	10756	28194.1752	4275.2944	296	1
3_MACS_peak_4247_lociStitched	chr11	67760479	67778465	3	10508	30189.501	3284.2436	297	1
4_MACS_peak_21129_lociStitched	chr6	143162865	143179945	4	10964	21751.38	1371.524	298	0
2_MACS_peak_12533_lociStitched	chr2	47203648	47215367	2	9923	34762.0697	2146.9208	299	1
3_MACS_peak_7915_lociStitched	chr15	74827407	74846018	3	10548	28813.5502	3109.8981	300	1
1_MACS_peak_9801_lociStitched	chr17	37909501	37916805	1	7305	51382.9096	1662.3904	301	1
1_MACS_peak_13978_lociStitched	chr2	231729553	231739621	1	10069	32028.3216	1011.834	302	1
4_MACS_peak_12524_lociStitched	chr2	46788663	46803294	4	10995	21225.1917	2557.4988	303	0
2_MACS_peak_10271_lociStitched	chr17	66230387	66245168	2	8279	47145.4776	2628.0618	304	1
3_MACS_peak_3320_lociStitched	chr10	104401207	104421763	3	10598	26967.4164	3245.7924	305	1
2_MACS_peak_9802_lociStitched	chr17	37925075	37935999	2	10792	22745.9528	2071.1904	306	0
2_MACS_peak_3391_lociStitched	chr10	112216440	112226137	2	7848	48351.1814	2067.4004	307	1
2_MACS_peak_6083_lociStitched	chr12	125397830	125412854	2	10488	26551.9152	1643.6256	308	1
4_MACS_peak_16113_lociStitched	chr3	46132665	46153507	4	10942	20744.0426	3199.247	309	0
4_MACS_peak_4895_lociStitched	chr12	6554994	6581021	4	10243	32104.3045	4338.7009	310	1
4_MACS_peak_15068_lociStitched	chr21	43638912	43657621	4	10036	34026.0583	4054.2403	311	1
1_MACS_peak_18432_lociStitched	chr4	185302170	185308494	1	6325	54369.3252	1511.436	312	0
4_MACS_peak_2806_lociStitched	chr10	45913847	45931430	4	9502	37465.8564	2700.7488	313	1
1_MACS_peak_262_lociStitched	chr1	23850425	23858951	1	8527	43508.178	1748.6826	314	1
3_MACS_peak_19689_lociStitched	chr5	171601010	171616091	3	10400	27595.2138	2699.499	315	1
6_MACS_peak_18568_lociStitched	chr5	6711503	6738205	6	10716	23099.9002	3546.0256	316	0
4_MACS_peak_15912_lociStitched	chr3	20080547	20097968	4	10857	19548.1041	2679.3498	317	0
3_MACS_peak_15540_lociStitched	chr22	39459199	39474311	3	10589	23571.6976	2327.248	318	0
2_MACS_peak_14549_lociStitched	chr20	40710443	40724594	2	7761	47778.0213	2190.5748	319	1
5_MACS_peak_4205_lociStitched	chr11	66861615	66889899	5	11029	15850.3536	3753.2868	320	0
3_MACS_peak_20445_lociStitched	chr6	44213320	44233775	3	10699	22942.328	3675.7635	321	0
3_MACS_peak_21883_lociStitched	chr7	74057214	74076857	3	10428	26099.6541	2687.1624	322	1
3_MACS_peak_9125_lociStitched	chr16	81841646	81857651	3	10426	24988.6065	1690.128	323	1
2_MACS_peak_6623_lociStitched	chr13	115039471	115048792	2	8317	43497.3786	1487.6316	324	1
1_MACS_peak_11791_lociStitched	chr19	42051898	42062147	1	10250	26917.9736	1839.6955	325	1
5_MACS_peak_3344_lociStitched	chr10	105249899	105268219	5	10798	19421.032	3156.536	326	0
4_MACS_peak_14366_lociStitched	chr20	30146935	30162084	4	10927	15739.811	2732.8796	327	0
5_MACS_peak_12750_lociStitched	chr2	70335042	70360818	5	9991	31534.3584	3572.5536	328	1
4_MACS_peak_5850_lociStitched	chr12	109161889	109181093	4	9651	34674.7424	3351.098	329	1
2_MACS_peak_16682_lociStitched	chr3	124501845	124512136	2	9420	34952.3524	1767.9938	330	1
2_MACS_peak_11662_lociStitched	chr19	35695309	35706045	2	8023	45293.0368	2264.2224	331	1
4_MACS_peak_13737_lociStitched	chr2	202040254	202059931	4	10943	13775.8677	3404.121	332	0
2_MACS_peak_16271_lociStitched	chr3	52729969	52745713	2	10223	26860.8384	2693.7984	333	1
1_MACS_peak_20598_lociStitched	chr6	74224311	74234436	1	10126	27362.8125	2062.4625	334	1
3_MACS_peak_10437_lociStitched	chr17	76163869	76183649	3	10308	25715.978	2935.352	335	1
1_MACS_peak_21530_lociStitched	chr7	26002454	26009714	1	7261	48760.338	1944.954	336	1
2_MACS_peak_20105_lociStitched	chr6	26358039	26367419	2	9249	35812.84	1796.27	337	1
1_MACS_peak_24996_lociStitched	chrX	48768067	48778746	1	10680	17430.2638	1342.3503	338	0
2_MACS_peak_11462_lociStitched	chr19	16221417	16231672	2	9341	35126.4515	2030.49	339	1
5_MACS_peak_4983_lociStitched	chr12	11901807	11920089	5	10622	19952.9748	3208.491	340	0
4_MACS_peak_19905_lociStitched	chr6	7135042	7148027	4	10419	21807.009	1888.019	341	0
3_MACS_peak_17638_lociStitched	chr4	40302633	40319683	3	10601	19281.845	2949.65	342	0
2_MACS_peak_24559_lociStitched	chr9	132645979	132657863	2	8348	42122.838	2069.0044	343	1
3_MACS_peak_4748_lociStitched	chr11	126172850	126189592	3	10327	23582.7812	3063.786	344	0
3_MACS_peak_20400_lociStitched	chr6	42737867	42752257	3	8895	37690.288	1935.455	345	1
2_MACS_peak_15272_lociStitched	chr22	23477870	23488794	2	9538	32373.274	2342.1056	346	1
1_MACS_peak_2720_lociStitched	chr10	30989408	30996752	1	7345	46929.6288	1594.3824	347	1
2_MACS_peak_2272_lociStitched	chr1	228268815	228279473	2	10159	25064.4186	2734.8428	348	1
2_MACS_peak_16118_lociStitched	chr3	46246184	46257087	2	8530	40380.3508	2575.2886	349	1
1_MACS_peak_21327_lociStitched	chr7	2393020	2395977	1	2958	59312.6888	701.9918	350	0
2_MACS_peak_2064_lociStitched	chr1	209275712	209283978	2	7584	45985.4112	2339.278	351	1
3_MACS_peak_14562_lociStitched	chr20	42569117	42585592	3	10141	24529.6275	3024.81	352	0
3_MACS_peak_20128_lociStitched	chr6	27098356	27116023	3	10022	26445.7323	3293.1288	353	1
3_MACS_peak_11459_lociStitched	chr19	16180454	16198167	3	9401	32900.1262	2747.2863	354	1
4_MACS_peak_24156_lociStitched	chr9	95514278	95529127	4	10524	16267.0795	2436.7209	355	0
2_MACS_peak_1340_lociStitched	chr1	149214230	149225668	2	5639	55561.2288	3922.0902	356	0
2_MACS_peak_11778_lociStitched	chr19	41801234	41817336	2	9562	30962.5358	3096.4146	357	1
3_MACS_peak_8192_lociStitched	chr15	93346403	93364376	3	9266	33623.8884	2956.5585	358	1
4_MACS_peak_3578_lociStitched	chr11	789151	811343	4	10176	22722.3888	3113.5376	359	0
3_MACS_peak_12571_lociStitched	chr2	54777323	54798811	3	10506	16045.0896	3296.2592	360	0
3_MACS_peak_10541_lociStitched	chr17	80405722	80424033	3	8863	37636.4294	3620.0847	361	1
3_MACS_peak_1612_lociStitched	chr1	161423695	161442337	3	10741	8176.3812	8073.8502	362	0
2_MACS_peak_10489_lociStitched	chr17	78873549	78887011	2	7942	42604.5376	2209.1142	363	1
5_MACS_peak_11226_lociStitched	chr19	6765538	6789565	5	10491	17703.0936	5189.832	364	0
3_MACS_peak_1760_lociStitched	chr1	179048823	179061695	3	7726	45157.5504	3512.7688	365	1
2_MACS_peak_1601_lociStitched	chr1	161144605	161157317	2	9501	30750.328	3264.4416	366	1
3_MACS_peak_16191_lociStitched	chr3	49054575	49067636	3	9920	24672.229	2458.0802	367	1
2_MACS_peak_398_lociStitched	chr1	28831469	28846365	2	10027	23033.6848	2478.6944	368	0
1_MACS_peak_284_lociStitched	chr1	24512159	24519336	1	7178	45947.8717	1683.7242	369	1
2_MACS_peak_9202_lociStitched	chr16	89033401	89046099	2	9407	29200.3208	1131.3918	370	1
4_MACS_peak_9554_lociStitched	chr17	20204757	20221663	4	10127	20474.8566	2336.4092	371	0
1_MACS_peak_19148_lociStitched	chr5	109023943	109034017	1	10075	20793.7434	1898.949	372	0
2_MACS_peak_17326_lociStitched	chr3	196358021	196371182	2	8993	34877.9661	3313.9398	373	1
1_MACS_peak_9097_lociStitched	chr16	79630486	79640777	1	10292	14506.1936	829.4546	374	0
4_MACS_peak_14471_lociStitched	chr20	34677587	34690331	4	10295	15598.656	2026.296	375	0
4_MACS_peak_1814_lociStitched	chr1	183865279	183885831	4	9905	25178.2552	4496.7776	376	0
4_MACS_peak_17284_lociStitched	chr3	193848122	193860451	4	10032	21512.8721	2884.986	377	0
4_MACS_peak_23636_lociStitched	chr8	145732527	145754795	4	9612	27570.0108	3057.3964	378	1
3_MACS_peak_15521_lociStitched	chr22	39095519	39106140	3	8703	35434.8423	1964.885	379	1
4_MACS_peak_22840_lociStitched	chr8	27934426	27951627	4	10152	18819.6141	3130.582	380	0
5_MACS_peak_12658_lociStitched	chr2	64430647	64456341	5	9769	25989.481	4005.6946	381	1
4_MACS_peak_11933_lociStitched	chr19	48824255	48837966	4	9901	22161.0893	2474.8355	382	0
1_MACS_peak_969_lociStitched	chr1	87792940	87803034	1	10095	17625.1334	1706.8954	383	0
2_MACS_peak_9373_lociStitched	chr17	6915011	6926073	2	6798	46576.551	1866.1594	384	1
2_MACS_peak_22902_lociStitched	chr8	33410212	33425405	2	8298	38426.1356	2594.9644	385	1
2_MACS_peak_15041_lociStitched	chr21	41295823	41309005	2	7755	42944.3196	3528.8214	386	1
4_MACS_peak_14322_lociStitched	chr20	23329861	23348000	4	9495	27661.975	2967.5404	387	1
4_MACS_peak_21249_lociStitched	chr6	160389199	160405230	4	10088	16811.7097	1292.0986	388	0
1_MACS_peak_18012_lociStitched	chr4	105407587	105417287	1	9701	23093.76	1368.67	389	1
2_MACS_peak_524_lociStitched	chr1	37933502	37946720	2	10107	17223.054	2477.0532	390	0
3_MACS_peak_391_lociStitched	chr1	28558711	28577106	3	9864	22355.4435	3397.5565	391	0
3_MACS_peak_12297_lociStitched	chr2	25624062	25645503	3	9155	31520.4141	3707.1489	392	1
2_MACS_peak_22551_lociStitched	chr7	150100998	150113927	2	6813	47318.8471	3246.4719	393	1
3_MACS_peak_9948_lociStitched	chr17	43372983	43395666	3	10119	17334.3486	3710.9388	394	0
1_MACS_peak_8148_lociStitched	chr15	90637885	90646619	1	8735	33372.614	1801.8242	395	1
4_MACS_peak_16919_lociStitched	chr3	151985380	152001944	4	9960	19133.0764	2734.7164	396	0
3_MACS_peak_21702_lociStitched	chr7	45025067	45042021	3	9879	20716.0926	2905.9156	397	0
1_MACS_peak_24362_lociStitched	chr9	117127702	117137456	1	9755	21485.1358	1840.5798	398	0
2_MACS_peak_5655_lociStitched	chr12	89738340	89749556	2	9504	25311.1472	2387.8864	399	1
3_MACS_peak_6024_lociStitched	chr12	122227347	122243664	3	9078	28556.3817	1355.9427	400	1
1_MACS_peak_12882_lociStitched	chr2	86220343	86228679	1	8337	35637.2336	1903.9424	401	1
5_MACS_peak_351_lociStitched	chr1	27147097	27167587	5	9929	18066.033	3108.333	402	0
2_MACS_peak_14824_lociStitched	chr20	62358167	62371002	2	9517	24037.388	2273.0785	403	1
4_MACS_peak_9422_lociStitched	chr17	8088561	8104263	4	10007	15742.8252	2639.5062	404	0
4_MACS_peak_15745_lociStitched	chr22	50962345	50979169	4	9542	23895.1272	2607.72	405	0
4_MACS_peak_4121_lociStitched	chr11	64845501	64864708	4	9646	22940.8408	3259.4279	406	0
3_MACS_peak_16696_lociStitched	chr3	125548494	125560462	3	9020	29976.2496	2591.072	407	1
5_MACS_peak_8933_lociStitched	chr16	67184303	67209142	5	9851	19434.0336	3507.2668	408	0
3_MACS_peak_11387_lociStitched	chr19	12898988	12918270	3	9830	19571.23	3252.8734	409	0
4_MACS_peak_3380_lociStitched	chr10	111967037	111986579	4	10079	13630.545	3157.9872	410	0
4_MACS_peak_20230_lociStitched	chr6	31743761	31764537	4	8800	32146.7048	3251.444	411	1
1_MACS_peak_18222_lociStitched	chr4	144273137	144282136	1	9000	28315.3535	1636.9181	412	1
3_MACS_peak_20144_lociStitched	chr6	27791054	27807955	3	8892	30742.919	2957.675	413	1
2_MACS_peak_9322_lociStitched	chr17	4267941	4281187	2	9384	24212.3634	2205.459	414	1
1_MACS_peak_3393_lociStitched	chr10	112255834	112264947	1	9114	27191.3694	1989.3679	415	1
4_MACS_peak_1163_lociStitched	chr1	115236722	115260142	4	9676	18726.632	1482.486	416	0
3_MACS_peak_10592_lociStitched	chr18	3245818	3263137	3	7296	42275.679	2874.954	417	1
3_MACS_peak_19538_lociStitched	chr5	150459552	150475647	3	9522	22054.9785	2647.6275	418	0
3_MACS_peak_20081_lociStitched	chr6	26020279	26034769	3	9640	20020.833	2585.016	419	0
2_MACS_peak_23555_lociStitched	chr8	137189429	137201269	2	9472	22293.536	2216.448	420	0
3_MACS_peak_2280_lociStitched	chr1	228666145	228678974	3	5877	48399.9683	2219.417	421	0
4_MACS_peak_8027_lociStitched	chr15	81608872	81624373	4	9922	13946.2497	2700.2742	422	0
1_MACS_peak_20803_lociStitched	chr6	106610043	106617269	1	7227	41369.5726	1737.1304	423	1
4_MACS_peak_1863_lociStitched	chr1	192498646	192521061	4	9026	30204.2125	4680.252	424	1
4_MACS_peak_19953_lociStitched	chr6	11714086	11733599	4	9749	17912.934	2958.1708	425	0
3_MACS_peak_5477_lociStitched	chr12	58224866	58241209	3	9846	15297.048	2587.0969	426	0
4_MACS_peak_18465_lociStitched	chr4	186252623	186274867	4	9628	19717.0816	3018.5108	427	0
2_MACS_peak_22626_lociStitched	chr8	1991048	2000524	2	7184	41229.1284	1780.5404	428	1
4_MACS_peak_20033_lociStitched	chr6	20197408	20214179	4	9833	14246.9645	2374.7736	429	0
2_MACS_peak_1422_lociStitched	chr1	152006491	152021692	2	8330	35504.9757	4016.1042	430	1
3_MACS_peak_1826_lociStitched	chr1	184711503	184725576	3	9311	24491.2419	3446.4777	431	0
2_MACS_peak_14949_lociStitched	chr21	34600885	34612870	2	9426	22040.415	2781.7185	432	0
1_MACS_peak_16997_lociStitched	chr3	160116030	160123725	1	7696	37572.3765	1535.922	433	1
5_MACS_peak_18657_lociStitched	chr5	32276125	32296177	5	9845	14182.7796	3468.996	434	0
2_MACS_peak_7908_lociStitched	chr15	74665537	74678736	2	6759	43939.471	2488.0115	435	1
2_MACS_peak_5438_lociStitched	chr12	57071173	57083774	2	8235	33823.6042	1948.1146	436	1
2_MACS_peak_5331_lociStitched	chr12	51312093	51322916	2	9836	12155.3113	1757.6552	437	0
4_MACS_peak_11109_lociStitched	chr19	2040929	2062768	4	9248	25964.3871	4660.4426	438	0
3_MACS_peak_9290_lociStitched	chr17	2294295	2305828	3	8630	30236.0661	1984.8293	439	1
3_MACS_peak_5989_lociStitched	chr12	120966145	120978201	3	9867	10033.0032	1257.4408	440	0
3_MACS_peak_22593_lociStitched	chr7	155532829	155547622	3	9419	21597.78	3072.5061	441	0
1_MACS_peak_14798_lociStitched	chr20	60911021	60916956	1	5936	45964.7945	1071.861	442	0
1_MACS_peak_9809_lociStitched	chr17	38016512	38025163	1	8652	29473.0919	1815.8449	443	1
3_MACS_peak_16228_lociStitched	chr3	50357895	50376402	3	7785	37900.4853	3140.6379	444	1
3_MACS_peak_2997_lociStitched	chr10	74007019	74024298	3	9038	26011.8066	2638.5033	445	1
3_MACS_peak_14957_lociStitched	chr21	34695964	34712460	3	8899	28877.8976	3888.1072	446	1
2_MACS_peak_5246_lociStitched	chr12	46119364	46132121	2	9355	20662.5129	1777.0501	447	0
1_MACS_peak_19733_lociStitched	chr5	175076804	175086516	1	9713	13334.576	1607.336	448	0
4_MACS_peak_11477_lociStitched	chr19	16545055	16561774	4	9105	24852.7935	2593.1169	449	1
2_MACS_peak_21722_lociStitched	chr7	47513229	47522626	2	9314	21136.6721	1955.5157	450	0
5_MACS_peak_8823_lociStitched	chr16	50714147	50732704	5	9793	11915.4497	2974.6871	451	0
3_MACS_peak_7447_lociStitched	chr15	34619336	34635779	3	9627	15824.7432	2463.1614	452	0
1_MACS_peak_13863_lociStitched	chr2	217080196	217088887	1	8692	28366.5549	1802.5134	453	1
2_MACS_peak_15045_lociStitched	chr21	41380863	41389777	2	8765	28323.3436	2645.6752	454	1
4_MACS_peak_18439_lociStitched	chr4	185366845	185381455	4	9381	20183.715	2781.744	455	0
1_MACS_peak_23261_lociStitched	chr8	95953267	95963007	1	9741	10249.402	965.234	456	0
1_MACS_peak_7298_lociStitched	chr14	106323777	106329598	1	5822	45301.3504	596.0704	457	0
1_MACS_peak_17774_lociStitched	chr4	71525610	71534937	1	9328	19624.008	1462.4736	458	0
2_MACS_peak_17101_lociStitched	chr3	176912114	176920892	2	8759	27778.8588	2320.9032	459	1
1_MACS_peak_17283_lociStitched	chr3	193817688	193823006	1	5319	48546.9584	1997.4408	460	0
2_MACS_peak_5341_lociStitched	chr12	51712107	51721898	2	8954	25124.6851	1904.3495	461	1
3_MACS_peak_24123_lociStitched	chr9	93671144	93688454	3	8497	30282.114	2901.156	462	1
2_MACS_peak_9363_lociStitched	chr17	6063517	6071059	2	6528	42573.0816	1658.4858	463	0
3_MACS_peak_11297_lociStitched	chr19	10329685	10347894	3	9127	22870.504	3000.8432	464	0
3_MACS_peak_5544_lociStitched	chr12	68752108	68770060	3	8685	28335.4368	3145.1904	465	1
2_MACS_peak_5792_lociStitched	chr12	104318617	104327169	2	7454	37166.1368	1932.752	466	1
2_MACS_peak_4708_lociStitched	chr11	122929583	122941670	2	8450	29060.7741	1800.963	467	1
3_MACS_peak_23862_lociStitched	chr9	35066321	35080690	3	9026	23022.0118	2378.0695	468	0
1_MACS_peak_9777_lociStitched	chr17	36856340	36863628	1	7289	37447.2016	1361.3984	469	1
1_MACS_peak_1895_lociStitched	chr1	197740021	197748678	1	8658	26859.2082	2140.8761	470	1
3_MACS_peak_5820_lociStitched	chr12	106529351	106543773	3	9363	16456.9442	2535.3876	471	0
2_MACS_peak_17775_lociStitched	chr4	71542180	71555266	2	8770	25079.319	2193.2136	472	1
2_MACS_peak_5575_lociStitched	chr12	72078863	72088893	2	9397	14536.479	1869.592	473	0
2_MACS_peak_4150_lociStitched	chr11	65336129	65345510	2	9269	17166.2919	2032.8627	474	0
4_MACS_peak_16359_lociStitched	chr3	66533150	66551728	4	9534	10992.6026	2651.0806	475	0
2_MACS_peak_15450_lociStitched	chr22	36772654	36785231	2	8853	23690.0372	2383.3415	476	0
2_MACS_peak_5415_lociStitched	chr12	56509126	56524039	2	9106	21015.3996	3432.9726	477	0
3_MACS_peak_20701_lociStitched	chr6	88626203	88637148	3	8946	21852.787	1908.808	478	0
2_MACS_peak_6814_lociStitched	chr14	50465385	50476655	2	7512	34889.666	1155.175	479	1
4_MACS_peak_12962_lociStitched	chr2	96890274	96912988	4	9429	14203.0642	3420.7284	480	0
2_MACS_peak_1277_lociStitched	chr1	145448893	145458013	2	8701	25745.76	2725.056	481	1
1_MACS_peak_5711_lociStitched	chr12	94596487	94603621	1	7135	37715.3178	1573.7604	482	1
2_MACS_peak_8455_lociStitched	chr16	11668752	11681815	2	9359	14498.6237	2090.08	483	0
5_MACS_peak_3245_lociStitched	chr10	99159255	99187268	5	9367	15634.0553	3650.0939	484	0
1_MACS_peak_20837_lociStitched	chr6	108987844	108997076	1	9233	16049.832	1286.9408	485	0
4_MACS_peak_530_lociStitched	chr1	38140924	38159159	4	9347	15016.5225	2866.542	486	0
1_MACS_peak_15275_lociStitched	chr22	23517382	23526519	1	9138	18439.3797	2043.9469	487	0
2_MACS_peak_13870_lociStitched	chr2	219080955	219095911	2	9316	15213.2432	2366.0392	488	0
2_MACS_peak_19727_lociStitched	chr5	173696782	173709856	2	8446	27753.4872	2270.9538	489	1
2_MACS_peak_17377_lociStitched	chr4	1712285	1725175	2	7864	32704.508	1939.945	490	1
3_MACS_peak_20274_lociStitched	chr6	33279439	33292597	3	8999	20614.6386	2467.125	491	0
2_MACS_peak_22129_lociStitched	chr7	101921595	101935913	2	8758	23872.4014	2388.2424	492	0
4_MACS_peak_12814_lociStitched	chr2	74681422	74700821	4	8951	21560.0486	2948.648	493	0
2_MACS_peak_24442_lociStitched	chr9	127622928	127636160	2	8611	25328.6944	2233.5616	494	1
1_MACS_peak_14624_lociStitched	chr20	45979290	45987311	1	8022	30598.5108	1688.4205	495	1
3_MACS_peak_1805_lociStitched	chr1	183438744	183451214	3	8238	30143.731	3262.152	496	1
3_MACS_peak_11987_lociStitched	chr19	50369542	50382070	3	7667	34211.4624	2546.9424	497	1
3_MACS_peak_11549_lociStitched	chr19	19050251	19061523	3	8843	21579.1168	1826.064	498	0
2_MACS_peak_13942_lociStitched	chr2	227655606	227666690	2	9354	11718.0048	2003.9872	499	0
2_MACS_peak_13398_lociStitched	chr2	157188303	157200528	2	7512	34364.475	1684.605	500	1
2_MACS_peak_10432_lociStitched	chr17	76116505	76129286	2	8697	23591.1698	2066.6877	501	0
4_MACS_peak_5553_lociStitched	chr12	69195701	69209865	4	8525	25415.8816	1868.2316	502	1
3_MACS_peak_14710_lociStitched	chr20	52268091	52278810	3	9163	15383.9088	1494.2286	503	0
3_MACS_peak_2521_lociStitched	chr10	6954666	6972559	3	7443	35580.2305	2621.3245	504	1
2_MACS_peak_10395_lociStitched	chr17	74721355	74735074	2	7993	30897.9318	2266.3788	505	1
3_MACS_peak_2222_lociStitched	chr1	226034644	226045575	3	9148	16709.1266	2894.5288	506	0
2_MACS_peak_22819_lociStitched	chr8	26428276	26437496	2	7748	32211.914	1777.616	507	1
3_MACS_peak_506_lociStitched	chr1	36614066	36627572	3	8746	22275.4458	2232.5418	508	0
