GENE_ID	locusLine	bin_1_04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06.bam
1_MACS_peak_502_lociStitched	chr1(.):36183621-36185130	1.4404
2_MACS_peak_503_lociStitched	chr1(.):36234197-36246062	0.6374
1_MACS_peak_505_lociStitched	chr1(.):36273359-36274941	1.0799
1_MACS_peak_506_lociStitched	chr1(.):36348411-36349721	0.829
1_MACS_peak_507_lociStitched	chr1(.):36395516-36397725	1.7499
1_MACS_peak_508_lociStitched	chr1(.):36553563-36555897	1.9349
3_MACS_peak_509_lociStitched	chr1(.):36614146-36627395	1.3178
1_MACS_peak_512_lociStitched	chr1(.):36640270-36642006	1.033
1_MACS_peak_513_lociStitched	chr1(.):36688450-36691110	2.4576
1_MACS_peak_514_lociStitched	chr1(.):36771745-36773015	0.7478
1_MACS_peak_515_lociStitched	chr1(.):36838844-36840853	1.2119
1_MACS_peak_516_lociStitched	chr1(.):36849931-36853695	2.8537
2_MACS_peak_517_lociStitched	chr1(.):36862566-36867527	0.5309
1_MACS_peak_519_lociStitched	chr1(.):36915387-36916855	0.8256
2_MACS_peak_520_lociStitched	chr1(.):36928962-36940848	0.5187
1_MACS_peak_522_lociStitched	chr1(.):37107640-37110635	0.8941
1_MACS_peak_523_lociStitched	chr1(.):37129275-37131545	0.6996
1_MACS_peak_524_lociStitched	chr1(.):37753612-37755898	0.9584
2_MACS_peak_525_lociStitched	chr1(.):37933273-37946075	0.7935
1_MACS_peak_527_lociStitched	chr1(.):37979211-37981141	1.1208
1_MACS_peak_528_lociStitched	chr1(.):38019096-38020557	1.0457
1_MACS_peak_529_lociStitched	chr1(.):38060650-38062029	1.2365
1_MACS_peak_530_lociStitched	chr1(.):38095756-38096867	0.48
1_MACS_peak_531_lociStitched	chr1(.):38140590-38144656	1.2812
1_MACS_peak_532_lociStitched	chr1(.):38155055-38158912	1.0121
1_MACS_peak_533_lociStitched	chr1(.):38258879-38260836	1.2748
1_MACS_peak_534_lociStitched	chr1(.):38272691-38274961	1.3287
1_MACS_peak_535_lociStitched	chr1(.):38304924-38306316	0.6641
1_MACS_peak_536_lociStitched	chr1(.):38324200-38326333	1.3752
1_MACS_peak_537_lociStitched	chr1(.):38396564-38397776	0.5656
1_MACS_peak_538_lociStitched	chr1(.):38411682-38413992	1.1047
1_MACS_peak_539_lociStitched	chr1(.):38454498-38456610	0.8548
1_MACS_peak_540_lociStitched	chr1(.):38477692-38479306	1.1592
1_MACS_peak_541_lociStitched	chr1(.):38493172-38497273	1.2614
1_MACS_peak_542_lociStitched	chr1(.):38512638-38513366	0.9658
1_MACS_peak_543_lociStitched	chr1(.):38939531-38942748	2.1968
2_MACS_peak_544_lociStitched	chr1(.):38992361-38996357	0.4824
1_MACS_peak_546_lociStitched	chr1(.):39324152-39326492	0.9896
1_MACS_peak_547_lociStitched	chr1(.):39337950-39339793	0.9572
1_MACS_peak_548_lociStitched	chr1(.):39456153-39457742	1.1786
1_MACS_peak_549_lociStitched	chr1(.):39491172-39493100	1.171
1_MACS_peak_550_lociStitched	chr1(.):39570538-39572537	0.87
3_MACS_peak_551_lociStitched	chr1(.):39662038-39682316	0.3249
1_MACS_peak_554_lociStitched	chr1(.):39733382-39736523	0.9359
1_MACS_peak_555_lociStitched	chr1(.):39859574-39861279	0.8653
2_MACS_peak_556_lociStitched	chr1(.):39872464-39875502	0.7132
1_MACS_peak_558_lociStitched	chr1(.):39955805-39958703	1.5667
1_MACS_peak_559_lociStitched	chr1(.):39973608-39977879	3.6471
1_MACS_peak_560_lociStitched	chr1(.):39989600-39993164	2.3877
3_MACS_peak_561_lociStitched	chr1(.):40030507-40048067	0.7147
2_MACS_peak_564_lociStitched	chr1(.):40062597-40072629	0.736
1_MACS_peak_566_lociStitched	chr1(.):40104773-40106043	0.7531
1_MACS_peak_567_lociStitched	chr1(.):40137370-40138172	0.6234
1_MACS_peak_568_lociStitched	chr1(.):40156456-40157830	0.8019
1_MACS_peak_569_lociStitched	chr1(.):40192797-40193992	0.5279
1_MACS_peak_570_lociStitched	chr1(.):40203853-40205478	0.8851
1_MACS_peak_571_lociStitched	chr1(.):40239289-40243735	2.253
2_MACS_peak_572_lociStitched	chr1(.):40253968-40266017	0.7676
2_MACS_peak_574_lociStitched	chr1(.):40282261-40291965	0.6434
1_MACS_peak_576_lociStitched	chr1(.):40310179-40313635	1.1494
1_MACS_peak_577_lociStitched	chr1(.):40348283-40349843	0.6406
1_MACS_peak_578_lociStitched	chr1(.):40366622-40368482	0.7338
2_MACS_peak_579_lociStitched	chr1(.):40419989-40427324	0.6065
1_MACS_peak_581_lociStitched	chr1(.):40467864-40470612	1.6552
1_MACS_peak_582_lociStitched	chr1(.):40504329-40507374	2.9163
2_MACS_peak_583_lociStitched	chr1(.):40523864-40531670	0.5207
1_MACS_peak_585_lociStitched	chr1(.):40562286-40563594	0.9139
1_MACS_peak_586_lociStitched	chr1(.):40626289-40628158	1.3854
1_MACS_peak_587_lociStitched	chr1(.):40722741-40724595	1.4565
1_MACS_peak_588_lociStitched	chr1(.):40777553-40778852	0.5212
5_MACS_peak_589_lociStitched	chr1(.):40839324-40858441	0.7449
1_MACS_peak_594_lociStitched	chr1(.):40942307-40943785	0.8018
1_MACS_peak_595_lociStitched	chr1(.):40973993-40975056	0.4991
1_MACS_peak_596_lociStitched	chr1(.):40996602-40998080	0.7018
1_MACS_peak_597_lociStitched	chr1(.):41130928-41131849	0.7444
1_MACS_peak_598_lociStitched	chr1(.):41156760-41158715	3.295
1_MACS_peak_599_lociStitched	chr1(.):41174236-41175478	0.7532
1_MACS_peak_600_lociStitched	chr1(.):41444624-41447003	2.8138
1_MACS_peak_601_lociStitched	chr1(.):41706291-41709027	2.5092
1_MACS_peak_602_lociStitched	chr1(.):41826286-41827455	0.4669
1_MACS_peak_603_lociStitched	chr1(.):41947611-41949224	0.5514
2_MACS_peak_604_lociStitched	chr1(.):41961383-41970876	0.3807
1_MACS_peak_606_lociStitched	chr1(.):41981526-41983245	0.9673
2_MACS_peak_607_lociStitched	chr1(.):42084979-42089921	0.729
3_MACS_peak_609_lociStitched	chr1(.):42127094-42140088	0.4039
1_MACS_peak_612_lociStitched	chr1(.):42149294-42150447	0.6246
1_MACS_peak_613_lociStitched	chr1(.):42162957-42166020	1.4968
2_MACS_peak_614_lociStitched	chr1(.):42186169-42195734	1.5172
1_MACS_peak_616_lociStitched	chr1(.):42215993-42218794	1.4862
3_MACS_peak_617_lociStitched	chr1(.):42257414-42270511	0.5396
5_MACS_peak_620_lociStitched	chr1(.):42339533-42364284	0.3546
2_MACS_peak_625_lociStitched	chr1(.):42383390-42386253	0.6671
1_MACS_peak_627_lociStitched	chr1(.):42420681-42421801	0.4677
1_MACS_peak_628_lociStitched	chr1(.):42500566-42502223	0.5022
1_MACS_peak_629_lociStitched	chr1(.):42799756-42801959	1.185
1_MACS_peak_630_lociStitched	chr1(.):42920925-42923305	2.1129
1_MACS_peak_631_lociStitched	chr1(.):43123322-43125144	0.8878
1_MACS_peak_632_lociStitched	chr1(.):43146554-43149753	1.4143
1_MACS_peak_633_lociStitched	chr1(.):43231649-43233812	1.138
1_MACS_peak_634_lociStitched	chr1(.):43282032-43283469	1.2668
1_MACS_peak_635_lociStitched	chr1(.):43311692-43313078	1.3296
3_MACS_peak_636_lociStitched	chr1(.):43389546-43402681	0.4977
1_MACS_peak_639_lociStitched	chr1(.):43422796-43425451	1.3255
1_MACS_peak_640_lociStitched	chr1(.):43637074-43638298	0.9589
1_MACS_peak_641_lociStitched	chr1(.):43739606-43740682	0.5341
3_MACS_peak_642_lociStitched	chr1(.):43814122-43834745	0.5693
1_MACS_peak_645_lociStitched	chr1(.):43854658-43856434	1.4616
1_MACS_peak_646_lociStitched	chr1(.):43918553-43921189	1.7481
1_MACS_peak_647_lociStitched	chr1(.):43974854-43976635	0.6219
1_MACS_peak_648_lociStitched	chr1(.):44114712-44116960	1.0948
1_MACS_peak_649_lociStitched	chr1(.):44172129-44174320	1.0503
1_MACS_peak_650_lociStitched	chr1(.):44248756-44249885	0.4814
2_MACS_peak_651_lociStitched	chr1(.):44296583-44303110	0.8454
1_MACS_peak_653_lociStitched	chr1(.):44330573-44332645	1.5506
1_MACS_peak_654_lociStitched	chr1(.):44411410-44413442	6.7141
3_MACS_peak_655_lociStitched	chr1(.):44435256-44446304	0.706
1_MACS_peak_658_lociStitched	chr1(.):44456490-44458802	0.7705
1_MACS_peak_659_lociStitched	chr1(.):44495059-44497622	1.3864
1_MACS_peak_660_lociStitched	chr1(.):44678452-44679935	0.8192
1_MACS_peak_661_lociStitched	chr1(.):44820042-44821383	0.9007
1_MACS_peak_662_lociStitched	chr1(.):45096646-45098826	2.2485
1_MACS_peak_663_lociStitched	chr1(.):45139211-45141017	0.9438
4_MACS_peak_664_lociStitched	chr1(.):45178368-45206592	0.5634
1_MACS_peak_668_lociStitched	chr1(.):45240071-45242828	2.4507
1_MACS_peak_669_lociStitched	chr1(.):45251519-45252744	0.6467
1_MACS_peak_670_lociStitched	chr1(.):45264893-45266852	1.1853
2_MACS_peak_671_lociStitched	chr1(.):45279107-45286519	1.3056
1_MACS_peak_673_lociStitched	chr1(.):45451179-45452844	0.9065
1_MACS_peak_674_lociStitched	chr1(.):45475931-45478833	0.6558
1_MACS_peak_675_lociStitched	chr1(.):45544311-45546026	0.4585
1_MACS_peak_676_lociStitched	chr1(.):45671611-45673017	0.7778
1_MACS_peak_677_lociStitched	chr1(.):45768497-45770539	1.6191
2_MACS_peak_678_lociStitched	chr1(.):45786369-45793490	0.3238
1_MACS_peak_680_lociStitched	chr1(.):45804497-45806884	2.4206
2_MACS_peak_681_lociStitched	chr1(.):45955888-45966870	0.317
1_MACS_peak_683_lociStitched	chr1(.):45986578-45988556	1.1008
2_MACS_peak_684_lociStitched	chr1(.):46008743-46018095	0.5688
1_MACS_peak_686_lociStitched	chr1(.):46048882-46051088	1.3654
1_MACS_peak_687_lociStitched	chr1(.):46151143-46154934	1.6317
1_MACS_peak_688_lociStitched	chr1(.):46215504-46217298	2.0968
1_MACS_peak_689_lociStitched	chr1(.):46267848-46270348	0.8097
1_MACS_peak_690_lociStitched	chr1(.):46336800-46337691	0.4537
1_MACS_peak_691_lociStitched	chr1(.):46390963-46392518	0.5293
1_MACS_peak_692_lociStitched	chr1(.):46505885-46510492	1.7062
1_MACS_peak_693_lociStitched	chr1(.):46527511-46529191	0.6
1_MACS_peak_694_lociStitched	chr1(.):46580337-46581452	0.7565
1_MACS_peak_695_lociStitched	chr1(.):46597310-46601189	3.6991
1_MACS_peak_696_lociStitched	chr1(.):46624350-46626915	0.8876
1_MACS_peak_697_lociStitched	chr1(.):46663120-46664924	0.8071
1_MACS_peak_698_lociStitched	chr1(.):46712348-46714737	1.631
1_MACS_peak_699_lociStitched	chr1(.):46766982-46771171	3.0437
3_MACS_peak_700_lociStitched	chr1(.):46790395-46807243	0.6851
2_MACS_peak_703_lociStitched	chr1(.):46859518-46866509	0.4832
1_MACS_peak_705_lociStitched	chr1(.):47069003-47070563	0.9519
1_MACS_peak_706_lociStitched	chr1(.):47081411-47083189	0.9687
1_MACS_peak_707_lociStitched	chr1(.):47133038-47134822	0.9383
1_MACS_peak_708_lociStitched	chr1(.):47154703-47155988	0.5869
1_MACS_peak_709_lociStitched	chr1(.):47183883-47185377	1.074
1_MACS_peak_710_lociStitched	chr1(.):47269477-47270715	0.5519
1_MACS_peak_711_lociStitched	chr1(.):47573173-47574575	0.7158
1_MACS_peak_712_lociStitched	chr1(.):47644429-47645478	0.5808
1_MACS_peak_713_lociStitched	chr1(.):47778728-47780975	0.8269
1_MACS_peak_714_lociStitched	chr1(.):47798494-47800883	1.4761
1_MACS_peak_715_lociStitched	chr1(.):47902021-47904105	2.0908
1_MACS_peak_716_lociStitched	chr1(.):48449660-48450921	0.7014
1_MACS_peak_717_lociStitched	chr1(.):48491312-48492980	0.6561
1_MACS_peak_718_lociStitched	chr1(.):48559329-48560226	0.5829
1_MACS_peak_719_lociStitched	chr1(.):48937255-48938303	0.588
1_MACS_peak_720_lociStitched	chr1(.):49255056-49257247	0.8095
1_MACS_peak_721_lociStitched	chr1(.):49412267-49415148	1.6894
2_MACS_peak_722_lociStitched	chr1(.):49442806-49446670	0.6907
1_MACS_peak_724_lociStitched	chr1(.):49913512-49914658	0.4536
1_MACS_peak_725_lociStitched	chr1(.):50575808-50576832	0.4864
1_MACS_peak_726_lociStitched	chr1(.):50798518-50799766	1.3891
1_MACS_peak_727_lociStitched	chr1(.):51442282-51444686	0.8624
1_MACS_peak_728_lociStitched	chr1(.):51565918-51567108	0.6234
1_MACS_peak_729_lociStitched	chr1(.):51668687-51670329	0.6624
1_MACS_peak_730_lociStitched	chr1(.):51680174-51681574	0.5886
1_MACS_peak_731_lociStitched	chr1(.):51699439-51703160	1.5152
1_MACS_peak_732_lociStitched	chr1(.):51762276-51763523	0.7036
1_MACS_peak_733_lociStitched	chr1(.):51796257-51797949	0.8567
1_MACS_peak_734_lociStitched	chr1(.):51966423-51967888	0.6873
1_MACS_peak_735_lociStitched	chr1(.):51983264-51985296	1.1447
2_MACS_peak_736_lociStitched	chr1(.):52033976-52042549	0.6303
1_MACS_peak_738_lociStitched	chr1(.):52082450-52083660	0.6989
1_MACS_peak_739_lociStitched	chr1(.):52194236-52196411	0.9272
3_MACS_peak_740_lociStitched	chr1(.):52327943-52345673	0.7368
1_MACS_peak_743_lociStitched	chr1(.):52372302-52373492	0.6563
3_MACS_peak_744_lociStitched	chr1(.):52418289-52430513	0.6222
1_MACS_peak_747_lociStitched	chr1(.):52455646-52456829	0.7347
1_MACS_peak_748_lociStitched	chr1(.):52497742-52500067	1.657
1_MACS_peak_749_lociStitched	chr1(.):52520249-52522863	1.7258
1_MACS_peak_750_lociStitched	chr1(.):52607206-52609010	1.1636
1_MACS_peak_751_lociStitched	chr1(.):52830444-52832490	2.3714
1_MACS_peak_752_lociStitched	chr1(.):52868712-52871216	1.8124
1_MACS_peak_753_lociStitched	chr1(.):53017315-53020045	1.4343
1_MACS_peak_754_lociStitched	chr1(.):53100848-53105022	3.527
1_MACS_peak_755_lociStitched	chr1(.):53124408-53125592	0.5843
2_MACS_peak_756_lociStitched	chr1(.):53162979-53169941	0.7784
1_MACS_peak_758_lociStitched	chr1(.):53191688-53193012	1.2123
1_MACS_peak_759_lociStitched	chr1(.):53308140-53309680	0.6637
2_MACS_peak_760_lociStitched	chr1(.):53386766-53393911	0.2841
1_MACS_peak_762_lociStitched	chr1(.):53480169-53481372	0.4452
1_MACS_peak_763_lociStitched	chr1(.):53661775-53663600	1.9535
1_MACS_peak_764_lociStitched	chr1(.):53685304-53687212	1.8023
1_MACS_peak_765_lociStitched	chr1(.):53703406-53705122	0.9102
1_MACS_peak_766_lociStitched	chr1(.):53724879-53726742	0.6294
2_MACS_peak_767_lociStitched	chr1(.):53790827-53794534	1.9703
1_MACS_peak_769_lociStitched	chr1(.):53833130-53834183	0.657
1_MACS_peak_770_lociStitched	chr1(.):54065269-54067424	0.8664
1_MACS_peak_771_lociStitched	chr1(.):54104144-54106310	0.9935
1_MACS_peak_772_lociStitched	chr1(.):54144040-54145968	0.8132
2_MACS_peak_773_lociStitched	chr1(.):54199679-54205631	1.1785
1_MACS_peak_775_lociStitched	chr1(.):54231984-54233333	0.5327
1_MACS_peak_776_lociStitched	chr1(.):54302798-54304644	6.4221
1_MACS_peak_777_lociStitched	chr1(.):54354321-54356296	0.7953
1_MACS_peak_778_lociStitched	chr1(.):54410430-54413003	1.3097
2_MACS_peak_779_lociStitched	chr1(.):54512669-54520092	0.672
1_MACS_peak_781_lociStitched	chr1(.):54664834-54667067	2.317
1_MACS_peak_782_lociStitched	chr1(.):54841010-54843989	2.2577
1_MACS_peak_783_lociStitched	chr1(.):54871279-54876063	0.674
1_MACS_peak_784_lociStitched	chr1(.):54929617-54931118	0.5552
1_MACS_peak_785_lociStitched	chr1(.):54953342-54955521	0.6806
1_MACS_peak_786_lociStitched	chr1(.):55181040-55182323	0.9098
1_MACS_peak_787_lociStitched	chr1(.):55229395-55230516	0.9725
1_MACS_peak_788_lociStitched	chr1(.):55266066-55267963	1.5289
1_MACS_peak_789_lociStitched	chr1(.):55352031-55353796	1.4368
1_MACS_peak_790_lociStitched	chr1(.):55621188-55622763	0.8048
1_MACS_peak_791_lociStitched	chr1(.):55680161-55682011	2.1787
1_MACS_peak_792_lociStitched	chr1(.):55752690-55755322	1.1781
1_MACS_peak_793_lociStitched	chr1(.):55827870-55829886	0.8466
1_MACS_peak_794_lociStitched	chr1(.):56001705-56002666	0.4215
1_MACS_peak_795_lociStitched	chr1(.):56106197-56107382	0.7645
2_MACS_peak_796_lociStitched	chr1(.):57037890-57045335	0.2016
1_MACS_peak_798_lociStitched	chr1(.):57698905-57699896	0.7068
1_MACS_peak_799_lociStitched	chr1(.):58451404-58453587	0.4949
1_MACS_peak_800_lociStitched	chr1(.):58983549-58984188	1.42
1_MACS_peak_801_lociStitched	chr1(.):59010958-59012899	1.5025
1_MACS_peak_802_lociStitched	chr1(.):59164575-59166252	1.6423
1_MACS_peak_803_lociStitched	chr1(.):59247711-59251939	2.3999
2_MACS_peak_804_lociStitched	chr1(.):59270551-59282898	0.573
1_MACS_peak_806_lociStitched	chr1(.):59322934-59324502	0.6383
2_MACS_peak_807_lociStitched	chr1(.):59339775-59350262	0.4243
1_MACS_peak_809_lociStitched	chr1(.):59368314-59370504	2.4404
1_MACS_peak_810_lociStitched	chr1(.):59432017-59435148	1.0751
3_MACS_peak_811_lociStitched	chr1(.):59473507-59487018	0.4825
1_MACS_peak_814_lociStitched	chr1(.):59611987-59613376	0.7868
1_MACS_peak_815_lociStitched	chr1(.):59731968-59733083	0.501
1_MACS_peak_816_lociStitched	chr1(.):59761561-59763474	1.2262
1_MACS_peak_817_lociStitched	chr1(.):60042737-60044499	0.5932
1_MACS_peak_818_lociStitched	chr1(.):60279587-60281393	1.2507
1_MACS_peak_819_lociStitched	chr1(.):60391767-60392852	0.6211
1_MACS_peak_820_lociStitched	chr1(.):61428093-61429635	0.4652
2_MACS_peak_821_lociStitched	chr1(.):61515435-61523914	0.4083
2_MACS_peak_823_lociStitched	chr1(.):61541330-61549605	0.619
1_MACS_peak_825_lociStitched	chr1(.):61767236-61768172	0.4827
1_MACS_peak_826_lociStitched	chr1(.):61783583-61786140	0.8049
1_MACS_peak_827_lociStitched	chr1(.):61885054-61886765	0.4531
2_MACS_peak_828_lociStitched	chr1(.):61918066-61929342	0.2594
1_MACS_peak_830_lociStitched	chr1(.):62189979-62191679	1.6802
1_MACS_peak_831_lociStitched	chr1(.):62207313-62208799	0.7369
1_MACS_peak_832_lociStitched	chr1(.):62900917-62904096	5.5406
1_MACS_peak_833_lociStitched	chr1(.):63152826-63154891	0.9374
1_MACS_peak_834_lociStitched	chr1(.):63248646-63250627	1.6609
2_MACS_peak_835_lociStitched	chr1(.):63265385-63277503	0.37
2_MACS_peak_837_lociStitched	chr1(.):63782289-63788662	0.5094
1_MACS_peak_839_lociStitched	chr1(.):63832567-63834309	1.4923
1_MACS_peak_840_lociStitched	chr1(.):63987863-63990429	3.1316
1_MACS_peak_841_lociStitched	chr1(.):64058421-64060526	1.7067
1_MACS_peak_842_lociStitched	chr1(.):64637317-64638790	0.6104
1_MACS_peak_843_lociStitched	chr1(.):64688903-64690045	0.7489
1_MACS_peak_844_lociStitched	chr1(.):64935131-64936831	0.6845
1_MACS_peak_845_lociStitched	chr1(.):65209800-65212002	0.9613
1_MACS_peak_846_lociStitched	chr1(.):65329254-65331067	0.7927
1_MACS_peak_847_lociStitched	chr1(.):65347861-65349484	0.561
1_MACS_peak_848_lociStitched	chr1(.):65363331-65364494	0.5038
1_MACS_peak_849_lociStitched	chr1(.):65430822-65434551	1.3727
1_MACS_peak_850_lociStitched	chr1(.):65452298-65454287	0.5063
1_MACS_peak_851_lociStitched	chr1(.):65467471-65469563	1.4852
1_MACS_peak_852_lociStitched	chr1(.):65509483-65511206	0.6377
1_MACS_peak_853_lociStitched	chr1(.):65531726-65534591	1.0694
1_MACS_peak_854_lociStitched	chr1(.):65612722-65614825	0.6817
1_MACS_peak_855_lociStitched	chr1(.):65719436-65721291	0.8123
2_MACS_peak_856_lociStitched	chr1(.):65884456-65887559	1.3517
1_MACS_peak_858_lociStitched	chr1(.):66169250-66170602	0.7232
1_MACS_peak_859_lociStitched	chr1(.):66277542-66279042	0.882
1_MACS_peak_860_lociStitched	chr1(.):66633675-66635386	0.7033
3_MACS_peak_861_lociStitched	chr1(.):66708685-66720102	0.3151
2_MACS_peak_864_lociStitched	chr1(.):66736747-66750435	2.2658
2_MACS_peak_866_lociStitched	chr1(.):66765982-66772609	0.5077
1_MACS_peak_868_lociStitched	chr1(.):66795801-66803529	2.3402
1_MACS_peak_869_lociStitched	chr1(.):66814770-66816776	0.8533
2_MACS_peak_870_lociStitched	chr1(.):66839282-66849139	1.0217
1_MACS_peak_872_lociStitched	chr1(.):66896872-66898877	1.1214
1_MACS_peak_873_lociStitched	chr1(.):66910086-66912556	2.0332
1_MACS_peak_874_lociStitched	chr1(.):67197833-67198806	0.432
1_MACS_peak_875_lociStitched	chr1(.):67222753-67224831	0.984
2_MACS_peak_876_lociStitched	chr1(.):67234705-67245731	0.2096
1_MACS_peak_878_lociStitched	chr1(.):67318420-67319456	0.664
2_MACS_peak_879_lociStitched	chr1(.):67389648-67397757	0.7995
1_MACS_peak_881_lociStitched	chr1(.):67478834-67479759	0.5485
1_MACS_peak_882_lociStitched	chr1(.):67518358-67520710	1.6911
1_MACS_peak_883_lociStitched	chr1(.):67804713-67806696	0.6043
1_MACS_peak_884_lociStitched	chr1(.):67894283-67897539	2.6785
2_MACS_peak_885_lociStitched	chr1(.):68027384-68030897	0.5698
1_MACS_peak_887_lociStitched	chr1(.):68118026-68119738	0.7931
1_MACS_peak_888_lociStitched	chr1(.):68150612-68153351	2.2667
1_MACS_peak_889_lociStitched	chr1(.):68201354-68202915	1.2925
2_MACS_peak_890_lociStitched	chr1(.):68214301-68226867	0.558
1_MACS_peak_892_lociStitched	chr1(.):68626131-68627728	0.5628
2_MACS_peak_893_lociStitched	chr1(.):68638213-68647104	0.7431
1_MACS_peak_895_lociStitched	chr1(.):68697362-68698827	0.5834
1_MACS_peak_896_lociStitched	chr1(.):68903221-68904575	0.5601
1_MACS_peak_897_lociStitched	chr1(.):68961513-68963414	0.9654
1_MACS_peak_898_lociStitched	chr1(.):69434642-69435842	0.5723
1_MACS_peak_899_lociStitched	chr1(.):69520434-69521479	0.5097
1_MACS_peak_900_lociStitched	chr1(.):70670641-70672316	1.2965
1_MACS_peak_901_lociStitched	chr1(.):70686598-70688280	2.8595
1_MACS_peak_902_lociStitched	chr1(.):70818722-70821246	3.632
1_MACS_peak_903_lociStitched	chr1(.):70875854-70877672	1.1036
1_MACS_peak_904_lociStitched	chr1(.):70982661-70984325	0.7681
1_MACS_peak_905_lociStitched	chr1(.):71545969-71547587	3.3787
1_MACS_peak_906_lociStitched	chr1(.):72109372-72111043	0.4763
1_MACS_peak_907_lociStitched	chr1(.):72144007-72145062	0.5374
1_MACS_peak_908_lociStitched	chr1(.):72294832-72295953	0.546
1_MACS_peak_909_lociStitched	chr1(.):72748524-72750743	0.7321
1_MACS_peak_910_lociStitched	chr1(.):74662986-74664622	0.851
1_MACS_peak_911_lociStitched	chr1(.):75198399-75199676	1.489
1_MACS_peak_912_lociStitched	chr1(.):75276823-75278904	0.7865
1_MACS_peak_913_lociStitched	chr1(.):75436999-75438854	0.5637
1_MACS_peak_914_lociStitched	chr1(.):75540263-75541393	0.4705
1_MACS_peak_915_lociStitched	chr1(.):75557709-75558568	0.42
1_MACS_peak_916_lociStitched	chr1(.):75598722-75603816	1.9817
1_MACS_peak_917_lociStitched	chr1(.):76189339-76191274	1.5544
1_MACS_peak_918_lociStitched	chr1(.):76249911-76253352	1.5124
1_MACS_peak_919_lociStitched	chr1(.):76735479-76736620	0.5838
1_MACS_peak_920_lociStitched	chr1(.):77684348-77685669	0.8667
1_MACS_peak_921_lociStitched	chr1(.):78147210-78149916	1.8294
1_MACS_peak_922_lociStitched	chr1(.):78224367-78225972	1.2686
1_MACS_peak_923_lociStitched	chr1(.):78244865-78246230	0.6518
1_MACS_peak_924_lociStitched	chr1(.):78443553-78446197	3.2959
1_MACS_peak_925_lociStitched	chr1(.):78469749-78471046	1.9203
1_MACS_peak_926_lociStitched	chr1(.):78607089-78609347	0.5342
1_MACS_peak_927_lociStitched	chr1(.):78619011-78620282	0.5789
1_MACS_peak_928_lociStitched	chr1(.):78668605-78670142	1.0191
