#17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_ROSE/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam
#Using cutoff of 23455.9689 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isSuperStretch
1_MACS_peak_9483_lociStitched	chr15	81584997	81596435	1	11439	54432.2982	2531.2294	260	1
3_MACS_peak_5032_lociStitched	chr11	71413785	71426911	3	11402	54787.924	2668.5158	261	1
3_MACS_peak_29262_lociStitched	chrX	39953163	39969576	3	13066	32958.9453	1088.1819	262	1
4_MACS_peak_8467_lociStitched	chr14	91781662	91802214	4	13298	28799.5176	1580.4488	263	1
5_MACS_peak_29816_lociStitched	chrX	128902431	128921397	5	13001	33734.8242	1720.2162	264	1
2_MACS_peak_23066_lociStitched	chr5	173696453	173709934	2	9269	68854.2075	2452.1939	265	1
1_MACS_peak_14973_lociStitched	chr2	86220234	86228775	1	8542	71909.2413	1721.0115	266	1
1_MACS_peak_5724_lociStitched	chr12	4224236	4229946	1	5711	82430.131	1531.422	267	0
4_MACS_peak_24402_lociStitched	chr6	109214215	109228492	4	12807	36844.6539	2418.5238	268	1
1_MACS_peak_1505_lociStitched	chr1	145448687	145458068	1	9382	68355.5946	3085.4109	269	1
5_MACS_peak_2186_lociStitched	chr1	192498637	192521130	5	11162	57827.2537	5310.5973	270	1
4_MACS_peak_29069_lociStitched	chrX	10073999	10090980	4	12032	45381.7225	1563.9501	271	1
2_MACS_peak_17156_lociStitched	chr20	56047649	56058388	2	9811	63914.2324	1666.6928	272	1
1_MACS_peak_16256_lociStitched	chr2	231729235	231739751	1	10517	58002.0496	1005.3296	273	1
3_MACS_peak_1854_lociStitched	chr1	160695174	160715353	3	11401	54594.2845	5006.4099	274	1
7_MACS_peak_21786_lociStitched	chr5	32276164	32296893	7	13476	20208.7021	3358.098	275	0
1_MACS_peak_20681_lociStitched	chr4	69434595	69443765	1	9171	66558.611	1601.999	276	1
2_MACS_peak_25236_lociStitched	chr7	26002348	26011622	2	8497	70634.4936	2072.739	277	1
6_MACS_peak_14816_lociStitched	chr2	70335006	70360838	6	11599	49824.7616	3843.8016	278	1
4_MACS_peak_21627_lociStitched	chr5	1327869	1346220	4	12526	36830.457	2827.8891	279	1
1_MACS_peak_2478_lociStitched	chr1	211743600	211756514	1	12915	30393.099	3303.4012	280	1
3_MACS_peak_15030_lociStitched	chr2	89049793	89066630	3	9580	64182.644	3025.6089	281	1
4_MACS_peak_4989_lociStitched	chr11	67760487	67778519	4	12521	35759.2592	2825.6144	282	1
2_MACS_peak_242_lociStitched	chr1	17221342	17233202	2	7047	77896.48	4139.14	283	1
3_MACS_peak_28563_lociStitched	chr9	112668834	112683223	3	8291	70458.6163	2548.2919	284	1
1_MACS_peak_29150_lociStitched	chrX	19469841	19470796	1	956	85927.1755	128.0655	285	0
1_MACS_peak_645_lociStitched	chr1	40030135	40043102	1	12968	25934	2610.2571	286	0
2_MACS_peak_25503_lociStitched	chr7	50343624	50357535	2	12046	40944.2463	2508.1533	287	1
5_MACS_peak_5868_lociStitched	chr12	11901802	11920238	5	12138	40282.66	3342.4468	288	1
3_MACS_peak_3425_lociStitched	chr10	63798117	63814681	3	10998	52054.0264	2747.9676	289	1
4_MACS_peak_24215_lociStitched	chr6	88625763	88640260	4	11759	43373.5743	2661.6492	290	1
4_MACS_peak_15986_lociStitched	chr2	202040103	202060142	4	13010	22371.5396	3045.928	291	0
1_MACS_peak_24348_lociStitched	chr6	106610055	106617385	1	7331	72926.903	1670.507	292	1
4_MACS_peak_27713_lociStitched	chr8	145009636	145027958	4	12576	30912.8784	2312.2364	293	1
3_MACS_peak_14480_lociStitched	chr2	42344044	42360964	3	11659	44085.06	2693.664	294	1
4_MACS_peak_1757_lociStitched	chr1	155900663	155919531	4	12650	30958.6144	3943.412	295	1
4_MACS_peak_21943_lociStitched	chr5	55272701	55292080	4	12657	30087.8354	3430.083	296	1
1_MACS_peak_22811_lociStitched	chr5	148204541	148215876	1	11336	46979.041	2577.579	297	1
2_MACS_peak_25472_lociStitched	chr7	47513302	47524534	2	10548	52960.0032	2301.4368	298	1
4_MACS_peak_10369_lociStitched	chr16	50713977	50732869	4	12424	31132.1268	2728.0048	299	1
3_MACS_peak_18751_lociStitched	chr3	46578142	46589484	3	8275	67493.9736	2142.5038	300	1
2_MACS_peak_3267_lociStitched	chr10	43890460	43906061	2	12087	35604.6022	2335.4697	301	1
3_MACS_peak_9675_lociStitched	chr15	93346384	93364576	3	10601	52269.2544	2608.7328	302	1
1_MACS_peak_15569_lociStitched	chr2	158293859	158302480	1	8622	65300.6266	1956.1049	303	1
1_MACS_peak_24388_lociStitched	chr6	108986320	108997462	1	11143	44973.5688	1693.584	304	1
3_MACS_peak_17555_lociStitched	chr21	45194839	45210684	3	11242	45471.981	3623.7515	305	1
3_MACS_peak_16926_lociStitched	chr20	42569035	42585612	3	11496	41140.7986	2586.012	306	1
2_MACS_peak_17747_lociStitched	chr22	23477857	23488726	2	9644	57379.6248	2075.979	307	1
1_MACS_peak_19875_lociStitched	chr3	174865950	174871095	1	5146	77430.192	1495.6515	308	0
1_MACS_peak_16997_lociStitched	chr20	45978274	45987284	1	9011	61277.911	1846.149	309	1
1_MACS_peak_6743_lociStitched	chr12	94596091	94603840	1	7750	68000.5746	1794.6684	310	1
1_MACS_peak_1335_lociStitched	chr1	111172681	111181479	1	8799	61637.0284	1153.4178	311	1
3_MACS_peak_23567_lociStitched	chr6	27791112	27808230	3	10385	51706.6308	2571.1236	312	1
4_MACS_peak_28781_lociStitched	chr9	130532006	130550922	4	11927	34107.4396	2716.3376	313	1
1_MACS_peak_2134_lociStitched	chr1	183808910	183815938	1	7029	71152.8776	2168.138	314	1
1_MACS_peak_6831_lociStitched	chr12	102870787	102879529	1	8743	62260.524	1874.2848	315	1
1_MACS_peak_12495_lociStitched	chr18	22928795	22941128	1	12334	25598.3748	1877.0826	316	1
5_MACS_peak_16707_lociStitched	chr20	30146996	30162133	5	12501	20932.9573	2181.2417	317	0
4_MACS_peak_11011_lociStitched	chr17	7736885	7762350	4	12327	26150.0085	3374.1125	318	0
4_MACS_peak_14316_lociStitched	chr2	27293226	27311006	4	12425	23039.324	2606.548	319	0
5_MACS_peak_22910_lociStitched	chr5	156339573	156361507	5	10990	44773.8742	3296.6802	320	1
2_MACS_peak_17729_lociStitched	chr22	23088106	23102022	2	11600	36362.508	2418.6008	321	1
1_MACS_peak_3196_lociStitched	chr10	30989278	30996879	1	7602	66618.9645	1495.1167	322	1
1_MACS_peak_6286_lociStitched	chr12	51312074	51323139	1	11066	42211.8685	2133.332	323	1
2_MACS_peak_10409_lociStitched	chr16	56943586	56952634	2	7935	65188.1256	1776.1224	324	1
4_MACS_peak_19669_lociStitched	chr3	151985324	152002004	4	11996	29685.396	2883.972	325	1
3_MACS_peak_23030_lociStitched	chr5	171601133	171616234	3	11151	41345.0279	2550.5589	326	1
1_MACS_peak_10674_lociStitched	chr16	79628832	79640739	1	11908	28988.7822	947.7972	327	1
4_MACS_peak_16354_lociStitched	chr2	238599799	238613301	4	12313	20899.7458	1448.7646	328	0
4_MACS_peak_6114_lociStitched	chr12	33037801	33060523	4	12303	23169.6234	3817.296	329	0
2_MACS_peak_14555_lociStitched	chr2	47204601	47215089	2	9442	55944.0408	2092.356	330	1
3_MACS_peak_5780_lociStitched	chr12	7022750	7038870	3	12132	25659.816	2743.624	331	0
5_MACS_peak_2044_lociStitched	chr1	174923031	174942217	5	12220	24784.4748	4132.6644	332	0
3_MACS_peak_17202_lociStitched	chr20	61273070	61291004	3	11397	37184.3556	2537.661	333	1
2_MACS_peak_12921_lociStitched	chr19	1015282	1030085	2	11690	33216.4517	2936.9152	334	1
6_MACS_peak_18985_lociStitched	chr3	66530822	66552361	6	12291	20976.8321	3125.3089	335	0
4_MACS_peak_13869_lociStitched	chr19	48880438	48902353	4	11738	32320.242	3037.419	336	1
3_MACS_peak_18054_lociStitched	chr22	39458982	39474377	3	11349	37308.243	2452.4235	337	1
2_MACS_peak_7160_lociStitched	chr12	125397458	125413069	2	11009	40562.0613	1562.6611	338	1
1_MACS_peak_11455_lociStitched	chr17	37909237	37916370	1	7134	67465.3406	1575.6797	339	1
1_MACS_peak_2228_lociStitched	chr1	197739993	197748645	1	8653	60091.6008	2471.8764	340	1
5_MACS_peak_10192_lociStitched	chr16	29463692	29487879	5	12234	20271.1247	4469.7576	341	0
3_MACS_peak_24096_lociStitched	chr6	74220362	74234460	3	11246	37352.651	2885.8606	342	1
2_MACS_peak_1798_lociStitched	chr1	156709563	156722906	2	11167	37839.4137	2914.1112	343	1
4_MACS_peak_17115_lociStitched	chr20	52545962	52566634	4	11162	38187.3856	3464.6272	344	1
6_MACS_peak_10498_lociStitched	chr16	67191582	67218746	6	12014	23695.1572	3830.124	345	0
2_MACS_peak_27653_lociStitched	chr8	137189319	137201492	2	10680	42797.8334	2490.5958	346	1
3_MACS_peak_19174_lociStitched	chr3	101495513	101513342	3	11475	33076.3608	3145.0356	347	1
1_MACS_peak_16550_lociStitched	chr20	9489867	9499418	1	9552	51563.9388	1721.0902	348	1
1_MACS_peak_29364_lociStitched	chrX	48768074	48779446	1	11373	31166.1032	1115.5932	349	1
1_MACS_peak_24680_lociStitched	chr6	138186884	138196107	1	9224	54043.0908	2093.621	350	1
3_MACS_peak_23275_lociStitched	chr6	7135209	7147980	3	11089	35253.0684	2326.8762	351	1
3_MACS_peak_18479_lociStitched	chr3	20080074	20098151	3	11574	28039.2347	2859.7814	352	1
4_MACS_peak_12972_lociStitched	chr19	2040927	2062801	4	11072	36523.0178	4191.0584	353	1
4_MACS_peak_12936_lociStitched	chr19	1258401	1277520	4	10887	37934.0079	3540.8388	354	1
3_MACS_peak_14704_lociStitched	chr2	64430316	64443680	3	9977	46578.8856	2473.6764	355	1
3_MACS_peak_24745_lociStitched	chr6	143162764	143180102	3	10881	35756.1574	1612.434	356	1
1_MACS_peak_22402_lociStitched	chr5	109023753	109034480	1	10728	38248.1912	2234.4341	357	1
4_MACS_peak_24632_lociStitched	chr6	135322733	135344061	4	11017	35756.392	3516.9872	358	1
1_MACS_peak_9218_lociStitched	chr15	65183285	65189613	1	6329	66924.928	1395.9568	359	0
3_MACS_peak_10711_lociStitched	chr16	81841537	81857636	3	10948	33944.7415	1682.3455	360	1
3_MACS_peak_28357_lociStitched	chr9	93670963	93688434	3	8570	56483.743	2557.7544	361	1
3_MACS_peak_23492_lociStitched	chr6	26020348	26034852	3	10643	38071.5496	2387.3584	362	1
4_MACS_peak_14014_lociStitched	chr19	56145537	56167684	4	11096	31975.8386	2839.2454	363	1
2_MACS_peak_2963_lociStitched	chr10	6961663	6972968	2	7100	63686.7175	2025.856	364	1
3_MACS_peak_599_lociStitched	chr1	37930819	37946559	3	10662	37420.276	2439.7	365	1
2_MACS_peak_13550_lociStitched	chr19	35695312	35705998	2	7850	59517.8142	1964.0868	366	1
4_MACS_peak_9097_lociStitched	chr15	52959465	52977157	4	10998	32609.8944	2777.644	367	1
1_MACS_peak_22673_lociStitched	chr5	138720076	138730576	1	10501	38430	2064.3	368	1
1_MACS_peak_11426_lociStitched	chr17	36856180	36863879	1	7700	59736.541	1546.7291	369	1
4_MACS_peak_13272_lociStitched	chr19	13043335	13057850	4	11501	22496.7985	2336.915	370	0
1_MACS_peak_21264_lociStitched	chr4	144272726	144282505	1	9780	45749.0957	2243.3026	371	1
3_MACS_peak_2632_lociStitched	chr1	226308582	226317047	3	8044	58353.4775	2569.974	372	1
1_MACS_peak_13003_lociStitched	chr19	2606694	2612001	1	5308	69069.0129	1293.8466	373	0
1_MACS_peak_9134_lociStitched	chr15	58582586	58591652	1	9067	50429.625	1735.2324	374	1
2_MACS_peak_6295_lociStitched	chr12	51711841	51722013	2	9736	45063.9944	2125.948	375	1
3_MACS_peak_12172_lociStitched	chr17	76163829	76183972	3	11147	28051.1418	2711.2478	376	1
1_MACS_peak_5729_lociStitched	chr12	4377736	4388573	1	10838	31725.3175	1702.4927	377	1
3_MACS_peak_14322_lociStitched	chr2	27374638	27389621	3	10090	41477.4389	2538.1202	378	1
2_MACS_peak_11726_lociStitched	chr17	47816016	47827690	2	9982	42207.347	2293.941	379	1
2_MACS_peak_3913_lociStitched	chr10	104401184	104413223	2	10580	34401.4425	1763.7135	380	1
1_MACS_peak_14975_lociStitched	chr2	86261704	86267432	1	5729	66527.856	1166.2208	381	0
4_MACS_peak_13916_lociStitched	chr19	50165971	50184389	4	10946	29848.2108	2860.3154	382	1
3_MACS_peak_982_lociStitched	chr1	66736702	66750332	3	10239	39092.203	2596.515	383	1
1_MACS_peak_24630_lociStitched	chr6	135190483	135196073	1	5591	66960.933	1190.67	384	0
3_MACS_peak_6195_lociStitched	chr12	46776295	46787291	3	10395	36673.8592	2065.0488	385	1
2_MACS_peak_10794_lociStitched	chr16	89033337	89046162	2	9325	46485.495	1137.5775	386	1
4_MACS_peak_12959_lociStitched	chr19	1847231	1865659	4	10298	38630.6164	2883.982	387	1
3_MACS_peak_24482_lociStitched	chr6	117858878	117877313	3	10846	30633.4395	2730.2235	388	1
2_MACS_peak_27637_lociStitched	chr8	134576715	134585889	2	9013	49133.1918	1883.4222	389	1
2_MACS_peak_20839_lociStitched	chr4	84132486	84144278	2	9045	49206.8368	2227.5088	390	1
3_MACS_peak_1719_lociStitched	chr1	154942227	154957814	3	10290	38708.7558	4127.4376	391	1
2_MACS_peak_10978_lociStitched	chr17	6915025	6926051	2	7134	60055.3142	1617.5142	392	1
3_MACS_peak_454_lociStitched	chr1	28827011	28846143	3	11086	24862.034	3288.7908	393	0
3_MACS_peak_8819_lociStitched	chr15	34619242	34635806	3	10006	39977.214	2708.214	394	1
3_MACS_peak_7094_lociStitched	chr12	122227374	122243860	3	9789	40567.1002	1149.0742	395	1
1_MACS_peak_22687_lociStitched	chr5	139046154	139052285	1	6132	63954.9134	1367.8261	396	0
3_MACS_peak_7464_lociStitched	chr13	46269211	46280975	3	9900	39303.524	1190.5168	397	1
2_MACS_peak_25799_lociStitched	chr7	90351996	90367637	2	10614	31654.2558	2526.0215	398	1
1_MACS_peak_16128_lociStitched	chr2	217079657	217089096	1	9440	44080.13	1931.2194	399	1
3_MACS_peak_13865_lociStitched	chr19	48824065	48838017	3	10448	33388.5312	2675.9936	400	1
2_MACS_peak_20576_lociStitched	chr4	48194366	48206627	2	9613	42506.4348	2269.5111	401	1
4_MACS_peak_21525_lociStitched	chr4	185366815	185381647	4	10477	32993.784	2850.7104	402	1
3_MACS_peak_5499_lociStitched	chr11	118963218	118979795	3	10710	29144.0237	3202.6764	403	1
5_MACS_peak_4942_lociStitched	chr11	66861855	66889841	5	11113	21025.8818	3526.236	404	0
5_MACS_peak_12127_lociStitched	chr17	74773595	74788878	5	10766	26503.7786	1809.5072	405	1
4_MACS_peak_4271_lociStitched	chr11	3874469	3893383	4	10804	26852.2058	3258.8822	406	1
4_MACS_peak_5905_lociStitched	chr12	13242161	13255968	4	10303	33927.9411	2551.5336	407	1
4_MACS_peak_4981_lociStitched	chr11	67644659	67661735	4	9637	41704.7148	3000.2532	408	1
2_MACS_peak_12166_lociStitched	chr17	76116353	76129346	2	9513	41281.3596	2042.4996	409	1
2_MACS_peak_29783_lociStitched	chrX	119434989	119445669	2	10114	33353.64	843.72	410	1
1_MACS_peak_1141_lociStitched	chr1	87792638	87803060	1	10423	29511.9774	1461.1644	411	1
2_MACS_peak_10967_lociStitched	chr17	6063433	6071309	2	7686	54459.3896	1539.758	412	1
2_MACS_peak_14562_lociStitched	chr2	47526679	47539614	2	8080	52441.077	2065.7195	413	1
1_MACS_peak_26853_lociStitched	chr8	29629465	29634157	1	4693	66807.042	1249.0104	414	0
3_MACS_peak_5626_lociStitched	chr11	129233582	129249642	3	10301	32211.542	2720.564	415	1
1_MACS_peak_25992_lociStitched	chr7	104651746	104658090	1	6345	61014.6888	1544.1296	416	0
5_MACS_peak_13091_lociStitched	chr19	6765552	6789475	5	10916	22856.0342	4901.8227	417	0
1_MACS_peak_27300_lociStitched	chr8	95953140	95963741	1	10602	24081.2316	918.0466	418	0
1_MACS_peak_1853_lociStitched	chr1	160676429	160685117	1	8689	47479.92	2751.4896	419	1
1_MACS_peak_8646_lociStitched	chr14	106323796	106329580	1	5785	61442.8536	514.776	420	0
4_MACS_peak_7891_lociStitched	chr14	23024066	23040324	4	10676	21923.913	1263.2466	421	0
3_MACS_peak_3540_lociStitched	chr10	74006724	74024472	3	9751	37400.3604	2816.6076	422	1
1_MACS_peak_11092_lociStitched	chr17	16889345	16895442	1	6098	61033.4088	1462.6703	423	0
4_MACS_peak_24398_lociStitched	chr6	109186414	109206693	4	10224	31631.1842	3348.0629	424	1
4_MACS_peak_4950_lociStitched	chr11	67030029	67046958	4	10062	32911.6689	2358.2097	425	1
4_MACS_peak_27744_lociStitched	chr8	145732524	145754801	4	10377	28305.1562	2813.5851	426	1
1_MACS_peak_6567_lociStitched	chr12	72078937	72089065	1	10129	30896.4768	1909.128	427	1
3_MACS_peak_6701_lociStitched	chr12	92854455	92866289	3	8504	47711.1378	2209.4078	428	1
2_MACS_peak_6186_lociStitched	chr12	46119431	46132163	2	9832	34828.386	2034.5736	429	1
3_MACS_peak_25660_lociStitched	chr7	74057037	74076721	3	10472	25949.4172	2968.3472	430	0
3_MACS_peak_1355_lociStitched	chr1	112134605	112148179	3	10059	30984.0124	1444.2736	431	1
4_MACS_peak_4217_lociStitched	chr11	789006	811047	4	10478	25622.6625	2898.3915	432	0
1_MACS_peak_11968_lociStitched	chr17	65642529	65648891	1	6363	58728.2582	1054.1834	433	0
1_MACS_peak_28364_lociStitched	chr9	93795406	93799605	1	4200	65712.2505	767.9971	434	0
4_MACS_peak_11030_lociStitched	chr17	8088540	8104315	4	10618	21111.6825	2770.09	435	0
2_MACS_peak_23634_lociStitched	chr6	30648711	30659511	2	9477	36913.32	1777.68	436	1
1_MACS_peak_6696_lociStitched	chr12	92754706	92760314	1	5609	61514.152	1433.4048	437	0
3_MACS_peak_28004_lociStitched	chr9	33445373	33459920	3	10181	28296.8244	2557.3626	438	1
3_MACS_peak_23431_lociStitched	chr6	20201544	20214282	3	10353	24912.9804	2192.2098	439	0
6_MACS_peak_18740_lociStitched	chr3	46421350	46438801	6	10782	14664.0753	2757.258	440	0
3_MACS_peak_13294_lociStitched	chr19	13943815	13959163	3	9441	37275.6876	2211.6468	441	1
3_MACS_peak_23871_lociStitched	chr6	42737925	42752189	3	8939	42137.2824	2128.1888	442	1
3_MACS_peak_17393_lociStitched	chr21	34695937	34712529	3	8843	44811.6736	4045.1296	443	1
3_MACS_peak_22237_lociStitched	chr5	86408411	86420325	3	8849	42786.7482	2308.9332	444	1
4_MACS_peak_6906_lociStitched	chr12	109161832	109181241	4	9666	34909.0274	3049.1539	445	1
2_MACS_peak_27219_lociStitched	chr8	81073610	81084498	2	10444	20813.5008	2006.6584	446	0
4_MACS_peak_2313_lociStitched	chr1	203236315	203248405	4	8877	43070.625	3356.184	447	1
2_MACS_peak_5547_lociStitched	chr11	122929033	122941781	2	8939	41668.1128	2572.5464	448	1
1_MACS_peak_9378_lociStitched	chr15	75334182	75341210	1	7029	53988.3932	1672.664	449	1
2_MACS_peak_23984_lociStitched	chr6	52430683	52443007	2	9855	30437.8152	2328.0036	450	1
3_MACS_peak_16956_lociStitched	chr20	43678142	43693082	3	10125	25741.62	2330.64	451	0
2_MACS_peak_20167_lociStitched	chr3	196357905	196371210	2	9129	39715.425	3270.369	452	1
4_MACS_peak_4773_lociStitched	chr11	62307897	62325896	4	10415	19521.7154	2881.6399	453	0
2_MACS_peak_20789_lociStitched	chr4	78735993	78749433	2	9574	32971.008	2097.984	454	1
2_MACS_peak_2149_lociStitched	chr1	184711326	184725732	2	9887	29811.7764	3371.004	455	1
3_MACS_peak_11005_lociStitched	chr17	7475176	7488496	3	10154	24384.924	2450.88	456	0
2_MACS_peak_17490_lociStitched	chr21	41295760	41309237	2	8099	48143.8871	3381.3793	457	1
2_MACS_peak_22435_lociStitched	chr5	112256292	112266853	2	8100	46527.5416	1859.7921	458	1
1_MACS_peak_23052_lociStitched	chr5	173168767	173174577	1	5811	58672.866	1302.021	459	0
2_MACS_peak_22569_lociStitched	chr5	130708670	130719210	2	9364	34990.692	1981.52	460	1
4_MACS_peak_28643_lociStitched	chr9	117369433	117382254	4	10015	26095.8634	2128.286	461	1
4_MACS_peak_19238_lociStitched	chr3	111838407	111854436	4	10477	16088.3073	2867.5881	462	0
1_MACS_peak_21512_lociStitched	chr4	185184751	185191340	1	6590	55050.4361	1543.8027	463	0
3_MACS_peak_18442_lociStitched	chr3	15835135	15851728	3	9730	30365.19	2601.7824	464	1
2_MACS_peak_3995_lociStitched	chr10	112172440	112185677	2	9674	30830.2967	2337.6542	465	1
2_MACS_peak_13004_lociStitched	chr19	2618179	2628885	2	7512	50747.5106	2609.0522	466	1
2_MACS_peak_20488_lociStitched	chr4	38124286	38136231	2	8871	39475.836	2121.432	467	1
2_MACS_peak_15552_lociStitched	chr2	153914532	153929038	2	9427	33671.3272	2496.4826	468	1
3_MACS_peak_2101_lociStitched	chr1	181095788	181105414	3	9417	33900.8468	2622.1224	469	1
4_MACS_peak_9484_lociStitched	chr15	81608941	81624449	4	10294	19253.182	2749.5684	470	0
3_MACS_peak_28675_lociStitched	chr9	123630346	123641526	3	8775	39733.72	1846.936	471	1
5_MACS_peak_405_lociStitched	chr1	27147031	27167230	5	10276	19152.6918	2947.0341	472	0
3_MACS_peak_7057_lociStitched	chr12	120966132	120978176	3	10421	12917.19	1326.0444	473	0
2_MACS_peak_28035_lociStitched	chr9	35066332	35080864	2	9977	24823.5624	2489.3316	474	0
3_MACS_peak_6873_lociStitched	chr12	106528995	106543947	3	9838	26639.9784	2151.5928	475	1
4_MACS_peak_12168_lociStitched	chr17	76137510	76152261	4	9861	25812.7749	1839.4497	476	1
3_MACS_peak_24345_lociStitched	chr6	106585627	106595660	3	8380	42798.7714	1959.4449	477	1
2_MACS_peak_14734_lociStitched	chr2	65139917	65151158	2	8197	43955.6823	2040.2415	478	1
1_MACS_peak_18063_lociStitched	chr22	39539737	39549646	1	9910	23482.3482	1616.1579	479	0
2_MACS_peak_20523_lociStitched	chr4	40302740	40312514	2	9140	34732.8864	1960.6644	480	1
2_MACS_peak_2619_lociStitched	chr1	226062637	226071662	2	8413	42277.6125	2387.1125	481	1
2_MACS_peak_17223_lociStitched	chr20	62358218	62371029	2	9478	30454.3092	2039.5112	482	1
2_MACS_peak_5586_lociStitched	chr11	126056725	126069080	2	7252	50303.3825	2193.0125	483	1
1_MACS_peak_22269_lociStitched	chr5	88634932	88641091	1	6160	55249.9254	1310.6352	484	0
3_MACS_peak_13338_lociStitched	chr19	16180538	16198102	3	8875	37925.9452	2703.0996	485	1
4_MACS_peak_14230_lociStitched	chr2	20615819	20631055	4	9560	29119.0432	2465.1848	486	1
4_MACS_peak_9733_lociStitched	chr15	101675265	101692388	4	9780	25763.2658	2606.1206	487	0
1_MACS_peak_25157_lociStitched	chr7	20254621	20262330	1	7710	46324.1519	1578.0323	488	1
3_MACS_peak_26940_lociStitched	chr8	38811624	38824347	3	9362	30944.8806	1883.004	489	1
1_MACS_peak_11462_lociStitched	chr17	38016449	38025023	1	8575	39316.077	1755.0978	490	1
1_MACS_peak_2361_lociStitched	chr1	205252186	205258653	1	6468	54203.1605	2274.4439	491	0
1_MACS_peak_9625_lociStitched	chr15	90637530	90646621	1	9092	33866.7023	1741.8356	492	1
1_MACS_peak_4572_lociStitched	chr11	35159878	35168727	1	8850	36836.6172	2084.8244	493	1
2_MACS_peak_8313_lociStitched	chr14	72980400	72989843	2	8388	39979.7734	932.0241	494	1
2_MACS_peak_3061_lociStitched	chr10	15824893	15833138	2	7513	46827.4775	1412.3685	495	1
2_MACS_peak_13341_lociStitched	chr19	16221383	16231851	2	8786	36953.0868	2079.9916	496	1
3_MACS_peak_2590_lociStitched	chr1	223899453	223915719	3	9910	22684.5636	3752.5662	497	0
1_MACS_peak_18037_lociStitched	chr22	39145951	39153297	1	7347	48001.7024	1535.314	498	1
1_MACS_peak_23073_lociStitched	chr5	175076703	175086502	1	9800	22715.0619	1622.7144	499	0
3_MACS_peak_9188_lociStitched	chr15	63765098	63780253	3	9925	21218.5155	2699.1055	500	0
2_MACS_peak_17103_lociStitched	chr20	52345442	52358573	2	8679	38254.5423	2397.7206	501	1
5_MACS_peak_5516_lociStitched	chr11	120195600	120216620	5	10062	18136.056	3117.266	502	0
2_MACS_peak_22870_lociStitched	chr5	151127636	151139075	2	9740	23892.6393	1921.752	503	0
2_MACS_peak_26232_lociStitched	chr7	128572518	128582410	2	7294	48982.2164	2505.6436	504	1
2_MACS_peak_23565_lociStitched	chr6	27774537	27784219	2	9200	31388.0758	1826.9934	505	1
4_MACS_peak_27385_lociStitched	chr8	103816023	103827343	4	9124	31336.024	902.204	506	1
