GENE_ID	locusLine	bin_1_KMS28BM_jia.bam
NM_001043318	chr14(.):74176824-74258896	0.9674
NM_194278	chr14(.):74176824-74232001	0.7024
NM_015072	chr14(.):76122550-76426425	0.1365
NM_000369	chr14(.):81416868-81617646	0.1952
NM_015859	chr14(.):81641393-81692294	0.6252
NM_001018036	chr14(.):81416868-81580294	0.2285
NM_201595	chr14(.):81641393-81692575	0.6223
NM_152446	chr14(.):80957820-81410884	0.1908
NM_005197	chr14(.):89617515-89888454	0.2103
NM_001085471	chr14(.):89617515-90090494	0.2261
NM_001080414	chr14(.):91732666-91889133	0.8773
NM_024832	chr14(.):92975124-93160334	0.5014
NM_023112	chr14(.):94487723-94520276	0.1339
NM_024515	chr14(.):100837832-101001640	0.2072
NM_001161476	chr14(.):100837754-101001640	0.2071
NM_207117	chr14(.):100784678-100801715	0.0604
NM_178586	chr14(.):102271139-102399328	0.4399
NM_001161725	chr14(.):102223134-102399328	0.3681
NM_178587	chr14(.):102271139-102383962	0.492
NM_003300	chr14(.):103238815-103382837	0.4812
NM_144568	chr14(.):20921011-20934637	1.0171
NM_001109997	chr14(.):20891969-20908801	0.0469
NM_017807	chr14(.):20910206-20928267	0.5075
NM_000270	chr14(.):20932537-20951165	0.4318
NM_001641	chr14(.):20918289-20930926	1.0956
NM_001012975	chr14(.):20973630-20984281	0.0565
NM_194431	chr14(.):21151931-21173758	0.2992
NM_002937	chr14(.):21147371-21173758	0.813
NM_001145	chr14(.):21147335-21167345	1.0594
NM_001001968	chr14(.):21103854-21114850	0.0358
NM_001146683	chr14(.):21562095-21576883	2.2995
NM_016423	chr14(.):21553204-21571808	0.4903
NM_018071	chr14(.):21533526-21563036	0.2517
NM_001102454	chr14(.):21553204-21577863	1.731
NM_138331	chr14(.):21521051-21531516	0.0541
NM_001004731	chr14(.):21618095-21629184	0.0464
NM_001101672	chr14(.):21553204-21572173	0.594
NM_031314	chr14(.):21672295-21742638	0.412
NM_001344	chr14(.):23028806-23063143	1.7974
NM_181305	chr14(.):23294091-23309246	0.3038
NM_001126106	chr14(.):23237431-23294014	0.1119
NM_004995	chr14(.):23300792-23321803	0.0659
NM_018107	chr14(.):23364853-23393396	0.5979
NM_014045	chr14(.):23335959-23352291	1.1688
NM_173527	chr14(.):23347431-23361889	0.8717
NR_028100	chr14(.):24579491-24599451	0.6772
NM_002818	chr14(.):24607573-24620855	1.7611
NM_006263	chr14(.):24600377-24613176	1.4521
NM_001163484	chr14(.):24578905-24599451	0.6627
NM_016049	chr14(.):24603173-24615797	1.8512
NM_203402	chr14(.):24595674-24607058	0.5918
NM_181357	chr14(.):24579493-24599451	0.6773
NR_028099	chr14(.):24578985-24599451	0.665
NM_004563	chr14(.):24558482-24578339	0.8878
NM_017999	chr14(.):24611658-24634870	0.8561
NM_006084	chr14(.):24625421-24640774	0.6041
NM_006405	chr14(.):24653352-24669882	1.0834
NM_024658	chr14(.):24644424-24663124	0.2136
NM_203356	chr14(.):39730501-39825397	0.3115
NM_203355	chr14(.):39731327-39825397	0.3139
NM_203354	chr14(.):39729475-39825397	0.3085
NM_001032	chr14(.):50045289-50058094	0.6253
NM_001001	chr14(.):50080406-50092349	2.2483
NM_001083908	chr14(.):50086891-50106948	2.1839
NM_002408	chr14(.):50082488-50095199	2.1672
NM_001197330	chr14(.):50105269-50160098	0.1251
NM_004713	chr14(.):50245531-50324539	0.1551
NM_001663	chr14(.):50354735-50368772	1.3857
NM_024558	chr14(.):50570349-50588297	0.9712
NM_001014830	chr14(.):50545368-50564361	0.7865
NM_144578	chr14(.):55513361-55541912	0.2738
NM_002306	chr14(.):55590934-55617148	0.0965
NR_003225	chr14(.):55598700-55617148	0.0607
NM_207442	chr14(.):69256463-69268190	1.5827
NM_004926	chr14(.):69249374-69264785	1.2032
NM_006029	chr14(.):74173485-74186128	0.4058
NM_024496	chr14(.):77485885-77500034	2.156
NR_003021	chr14(.):81664038-81674178	0.1643
NM_005065	chr14(.):81934238-82005205	1.8543
NR_036500	chr14(.):89878697-89891137	1.0365
NM_016150	chr14(.):94395512-94428767	0.8063
NR_024182	chr14(.):94458615-94478898	0.475
NR_024183	chr14(.):94458641-94483041	0.4309
NM_138344	chr14(.):94380257-94400944	0.0453
NM_152592	chr14(.):95878830-95947173	0.0987
NR_003002	chr14(.):95994691-96004966	0.8368
NR_001459	chr14(.):95994248-96006209	0.7321
NM_016417	chr14(.):95996322-96016055	0.4586
NM_213645	chr14(.):100795124-100847680	0.627
NM_004184	chr14(.):100795124-100846927	0.6345
NM_025268	chr14(.):105987952-106001539	0.0803
NM_183235	chr15(.):55490799-55587001	0.2801
NM_002943	chr15(.):60775482-60924729	0.4495
NM_134262	chr15(.):60775482-60889707	0.571
NM_134261	chr15(.):60775482-61526502	0.1991
NR_031680	chr15(.):69111302-69494862	0.1139
NM_001211	chr15(.):40448209-40518337	0.1515
NM_198141	chr15(.):42561365-42650864	0.2482
NM_005254	chr15(.):50564388-50652605	0.2853
NM_016655	chr15(.):50573076-50652605	0.3105
NM_019600	chr15(.):52868517-52975820	0.4194
NM_001198784	chr15(.):55695722-55715910	1.4531
NM_207037	chr15(.):57205832-57585714	0.1392
NM_025201	chr15(.):65129081-65165201	0.3526
NM_005902	chr15(.):67353194-67492533	0.3644
NM_006305	chr15(.):69065874-69118261	0.8793
NM_016166	chr15(.):68341571-68485404	0.397
NM_020908	chr15(.):70335542-70395256	0.6563
NM_001080435	chr15(.):83472972-83508613	0.6186
NM_018671	chr15(.):91473214-91502323	0.8329
NM_001039675	chr15(.):91468409-91502323	0.7665
NM_001145044	chr15(.):92391937-92720665	0.1197
NM_013272	chr15(.):92391937-92714137	0.1215
NM_001042572	chr15(.):93438550-93497463	0.7055
NM_001271	chr15(.):93438550-93576237	0.3625
NM_015995	chr15(.):31614082-31675102	1.6876
NM_003134	chr15(.):40322890-40336389	0.4037
NM_001003942	chr15(.):40375091-40403287	1.7968
NM_033503	chr15(.):40375091-40403639	1.778
NM_001003940	chr15(.):40375091-40406075	1.6742
NM_001142776	chr15(.):41240635-41253717	1.5924
NM_019074	chr15(.):41216530-41236258	0.2625
NM_015497	chr15(.):42497725-42570755	0.3344
NM_001110503	chr15(.):42545135-42570755	0.7645
NM_001160227	chr15(.):44849893-44960876	0.1267
NM_001145112	chr15(.):44952929-44974086	0.3205
NM_182985	chr15(.):45023559-45065025	0.0587
NM_004048	chr15(.):44998684-45015357	1.292
NR_024490	chr15(.):50641370-50655503	1.4512
NR_026891	chr15(.):50636134-50652076	1.3011
NM_138792	chr15(.):52225221-52268958	0.198
NM_002748	chr15(.):52306410-52363462	0.4099
NM_004580	chr15(.):55490799-55567585	0.0703
NM_183234	chr15(.):55490799-55567484	0.0701
NM_183236	chr15(.):55490799-55568107	0.0713
NM_004748	chr15(.):55642437-55705542	0.8456
NM_004855	chr15(.):55606132-55652846	0.2283
NM_020739	chr15(.):55642437-55705574	0.8452
NR_030358	chr15(.):55660137-55670232	0.6267
NR_015419	chr15(.):57173367-57215697	0.7101
NM_182703	chr15(.):65199100-65256041	0.2077
NM_001145103	chr15(.):67425358-67492533	0.1088
NM_001145102	chr15(.):67413053-67492533	0.1096
NM_017882	chr15(.):68494329-68527080	0.7433
NM_033429	chr15(.):68478042-68503448	1.4598
NM_015322	chr15(.):68565140-68588640	0.57
NR_026808	chr15(.):69091159-69104440	0.1336
NR_036197	chr15(.):69089188-69099264	0.161
NR_030714	chr15(.):70366710-70376807	0.1223
NM_001127190	chr15(.):75069424-75100539	1.2106
NM_000761	chr15(.):75036183-75053941	0.0488
NM_000499	chr15(.):75006882-75022877	0.0321
NM_021819	chr15(.):75100193-75123099	0.0867
NM_001030005	chr15(.):75113950-75129136	0.0672
NM_021823	chr15(.):75310926-75348067	0.9081
NM_138967	chr15(.):75282875-75318836	0.1436
NM_015477	chr15(.):75656719-75748926	0.3621
NM_001145358	chr15(.):75656719-75749087	0.3621
NM_001145357	chr15(.):75656719-75753124	0.3501
NR_003011	chr15(.):83419696-83429823	0.2246
NM_001007122	chr15(.):83423023-83479806	0.3834
NM_002168	chr15(.):90622211-90650708	1.034
NM_198925	chr15(.):90739561-90777892	0.2113
NM_001013657	chr15(.):90772486-90790312	0.2194
NM_020210	chr15(.):90723151-90777892	0.7198
NM_006384	chr15(.):90768476-90782279	0.2702
NM_001143785	chr15(.):91422664-91444006	0.0587
NM_198527	chr15(.):91469154-91480774	1.4807
NM_001143784	chr15(.):91423275-91444006	0.0596
NM_006122	chr15(.):91442419-91470815	0.2833
NM_002005	chr15(.):91422687-91444006	0.0587
NM_001017919	chr15(.):91493105-91511355	0.4749
NR_033769	chr15(.):93333713-93345338	0.1101
NR_036136	chr15(.):93442628-93452705	2.8705
NR_037600	chr15(.):93421072-93446977	2.128
NR_037602	chr15(.):93421525-93446977	2.1644
NM_014918	chr15(.):101710927-101797137	0.5866
NM_152652	chr16(.):30402056-30415715	0.2915
NM_001257	chr16(.):82655577-83835199	0.09
NM_001172666	chr16(.):635076-684273	0.3451
NM_021168	chr16(.):635172-684273	0.3456
NM_001172663	chr16(.):634356-684273	0.3405
NM_001172664	chr16(.):634668-684273	0.3425
NM_012225	chr16(.):1827932-1844192	0.3289
NM_003470	chr16(.):8980950-9062341	0.3996
NM_015914	chr16(.):11767942-11841648	1.3245
NM_004862	chr16(.):11636577-11685229	0.5783
NM_001136472	chr16(.):11636577-11685806	0.5717
NR_024320	chr16(.):11636577-11686322	0.5659
NM_022166	chr16(.):17191180-17569738	0.3475
NR_027155	chr16(.):21453003-21518552	0.2097
NM_148415	chr16(.):28829413-28853558	1.097
NM_145714	chr16(.):28829413-28853553	1.0972
NM_001142466	chr16(.):46914101-46970201	0.4136
NM_133443	chr16(.):46913307-46970201	0.4091
NR_026556	chr16(.):46498248-46608009	0.0511
NM_000078	chr16(.):56990834-57022756	0.0972
NM_001018159	chr16(.):66831780-66869879	0.1488
NM_005796	chr16(.):67875818-67910219	0.7195
NM_001191022	chr16(.):67591309-67678088	0.2683
NM_020850	chr16(.):67752004-67845555	0.1448
NM_012320	chr16(.):68274246-68299961	1.171
NM_006599	chr16(.):69593996-69743553	0.1886
NM_003791	chr16(.):84082368-84155517	0.2655
NR_024568	chr16(.):87357941-87430708	0.5303
NM_175931	chr16(.):88936262-89012608	0.0446
NM_005187	chr16(.):88936262-89048504	0.293
NM_013275	chr16(.):89329034-89561969	0.2497
NM_032259	chr16(.):729701-745400	0.4505
NM_001040162	chr16(.):679428-691347	0.6907
NM_138418	chr16(.):686848-703474	1.0885
NM_138769	chr16(.):713132-729171	0.3394
NM_005861	chr16(.):725114-737768	0.4108
NM_003961	chr16(.):721074-733267	0.4274
NM_053284	chr16(.):676011-689116	0.5641
NM_145294	chr16(.):694362-722829	0.457
NM_001005920	chr16(.):726666-739439	0.4068
NM_023936	chr16(.):1816895-1828140	1.3593
NM_001010865	chr16(.):1818228-1831239	1.1989
NM_080861	chr16(.):1821712-1837581	1.0029
NM_152764	chr16(.):1878988-1927102	0.1388
NM_001146006	chr16(.):1835413-1848734	0.0374
NM_001163560	chr16(.):1878983-1927179	0.1394
NM_031208	chr16(.):1872224-1883908	1.5591
NM_001040427	chr16(.):1854103-1882195	0.6938
NM_001142398	chr16(.):1872224-1895203	0.8268
NR_027389	chr16(.):1835413-1849909	0.0399
NR_030646	chr16(.):2135195-2145285	0.0508
NM_014353	chr16(.):2193650-2209141	0.7682
NR_002736	chr16(.):2200023-2210106	1.117
NM_000296	chr16(.):2133710-2190899	0.3768
NM_032271	chr16(.):2200798-2233130	0.3814
NR_037467	chr16(.):2180977-2191130	1.4037
NM_014117	chr16(.):9180536-9218555	0.6561
NM_001130007	chr16(.):11956984-12015519	0.2643
NM_001130006	chr16(.):11956984-12014825	0.2668
NM_001192	chr16(.):12053963-12066925	2.9915
NM_032167	chr16(.):12065601-12152141	0.0962
NR_002594	chr16(.):21524229-21536765	1.2721
NM_001006634	chr16(.):24925711-25031675	0.3564
NM_003321	chr16(.):28848731-28862729	0.387
NM_001145795	chr16(.):28870077-28890534	0.5654
NM_015503	chr16(.):28870313-28890534	0.5711
NM_001145812	chr16(.):28870295-28890534	0.5706
NR_002473	chr16(.):29533928-29582540	0.1698
NR_002593	chr16(.):29619423-29630038	1.1041
NM_003123	chr16(.):29669579-29686823	0.2897
NM_001030288	chr16(.):29669299-29686823	0.2859
NR_024370	chr16(.):29870003-29884374	0.4206
NM_002383	chr16(.):29812854-29827504	2.3343
NR_015396	chr16(.):29870154-29884374	0.4251
NM_145239	chr16(.):29818408-29832202	2.2991
NM_007317	chr16(.):29797057-29821706	1.4067
NM_006319	chr16(.):29864677-29879578	0.4076
NM_024516	chr16(.):29822527-29838816	1.9502
NM_152338	chr16(.):29784560-29796840	0.046
NM_005115	chr16(.):29826714-29864360	0.8117
NM_002720	chr16(.):30082383-30101695	0.277
NR_027081	chr16(.):30120432-30130826	0.0531
NM_001127617	chr16(.):30070972-30086735	1.4324
NM_184041	chr16(.):30072043-30086735	1.5295
NM_184043	chr16(.):30070599-30086735	1.4007
NM_000034	chr16(.):30059490-30086735	0.9298
NM_001109659	chr16(.):30029654-30041023	0.0515
NM_004608	chr16(.):30092114-30108205	0.5988
NM_024307	chr16(.):30111130-30129878	0.0489
NM_031478	chr16(.):30030747-30047186	0.0549
NM_001145524	chr16(.):30098636-30112537	0.6799
NM_031477	chr16(.):30098634-30112521	0.6806
NR_002453	chr16(.):30273913-30351695	0.2776
NM_006110	chr16(.):30357086-30371682	0.6043
NR_002473	chr16(.):30273913-30322244	0.2328
NM_052838	chr16(.):30384455-30399171	0.2757
NM_013292	chr16(.):30381122-30394310	0.7471
NM_015527	chr16(.):30363421-30386522	0.6831
NR_024465	chr16(.):30357086-30371255	0.6212
NM_138447	chr16(.):30609699-30626682	0.4078
NM_024031	chr16(.):30657240-30672734	1.5977
NM_001105079	chr16(.):30670777-30687131	0.4722
NR_002966	chr16(.):30716857-30726986	0.0612
NM_006662	chr16(.):30705461-30756450	0.276
NM_003414	chr16(.):31880078-31933627	0.4291
NM_024745	chr16(.):46609467-46660311	0.4236
NM_001006610	chr16(.):48389445-48404784	1.3907
NM_003031	chr16(.):48389453-48424229	1.0122
NR_034106	chr16(.):54947777-54967690	1.4196
NM_005853	chr16(.):54960110-54973395	1.9998
NR_034105	chr16(.):54947777-54968079	1.3951
NM_001010989	chr16(.):56960747-56982793	2.2858
NM_032206	chr16(.):57018409-57122436	0.1698
NM_001172643	chr16(.):66536905-66589194	0.8561
NM_001172644	chr16(.):66536905-66589315	0.8546
NM_052999	chr16(.):66595349-66618038	0.0656
NM_181641	chr16(.):66581471-66604971	0.5934
NM_181271	chr16(.):66595293-66618038	0.0658
NM_001040138	chr16(.):66581465-66605154	0.5889
NM_020786	chr16(.):66909435-66926855	0.9917
NM_004062	chr16(.):66937024-66957766	0.0566
NM_001014435	chr16(.):66873840-66893049	0.052
NM_005182	chr16(.):66873281-66893049	0.0518
NM_004165	chr16(.):66950581-66964439	0.1132
NM_001193524	chr16(.):67566364-67585691	0.1222
NM_001193523	chr16(.):67558539-67585691	0.1817
NM_001193522	chr16(.):67557719-67585691	0.178
NM_024519	chr16(.):67557716-67585691	0.178
NM_018430	chr16(.):67836009-67866971	0.2137
NM_025082	chr16(.):67857059-67886361	0.7746
NM_020457	chr16(.):67871212-67883098	1.6499
NM_198443	chr16(.):67913780-67925271	0.0605
NM_006742	chr16(.):67922174-67968581	0.1353
NM_014329	chr16(.):67901998-67923406	0.2495
NM_024939	chr16(.):68257449-68275136	0.1979
NM_001184824	chr16(.):68339876-68396169	0.1798
NM_003983	chr16(.):68293422-68340722	0.3884
NM_032178	chr16(.):68329517-68349868	0.313
NR_031719	chr16(.):69594710-69604771	1.9098
NM_005679	chr16(.):84206460-84225662	0.3137
NM_178452	chr16(.):84173864-84216524	0.1835
NM_001145400	chr16(.):84219722-84235772	0.1731
NM_031463	chr16(.):84150743-84183800	0.7105
NM_024735	chr16(.):87357941-87422394	0.4396
NM_022818	chr16(.):87420800-87443380	0.5601
NM_001184854	chr16(.):87736417-87804598	0.2026
NM_003486	chr16(.):87858628-87908100	1.7596
NM_001127464	chr16(.):88488878-88512165	0.0283
NM_153813	chr16(.):88515013-88606574	0.2906
NM_001142864	chr16(.):88776745-88856372	0.3864
NM_000512	chr16(.):88875141-88928374	0.3333
NM_030928	chr16(.):88865185-88880666	1.3322
NM_000485	chr16(.):88870876-88883342	1.2497
NM_016209	chr16(.):88918505-88932520	0.2299
NM_199367	chr16(.):89569804-89609129	0.2895
NM_017575	chr17(.):1958132-2212069	0.2946
NM_001170957	chr17(.):1958132-2211813	0.2949
NM_020889	chr17(.):27234161-27283508	0.8751
NM_001033561	chr17(.):27227270-27283508	0.8365
NM_003204	chr17(.):46120685-46143907	2.805
NM_138962	chr17(.):55328930-55762299	0.2411
NM_170721	chr17(.):55329373-55715544	0.2617
NM_022066	chr17(.):74380612-74454288	0.108
NM_021947	chr17(.):2202247-2233553	0.1262
NM_005022	chr17(.):4843946-4856825	1.3662
NM_153357	chr17(.):6939948-6952242	0.0465
NM_201433	chr17(.):9808925-10106868	0.2274
NM_201432	chr17(.):9808925-9945064	0.3121
NM_001130831	chr17(.):9808925-9934623	0.3336
NM_030665	chr17(.):17579786-17719765	0.3558
NM_017758	chr17(.):18081866-18118267	0.7222
NM_018182	chr17(.):27077995-27174841	0.1221
NM_000267	chr17(.):29416944-29709695	0.2912
NM_002544	chr17(.):29616667-29629380	0.067
NM_017748	chr17(.):36952445-36986589	0.407
NM_183232	chr17(.):37916198-38025441	0.844
NM_001070	chr17(.):40756357-40772256	1.3206
NM_000342	chr17(.):42320757-42350502	0.0433
NM_003954	chr17(.):43335487-43399414	0.577
NM_001193466	chr17(.):44102281-44275166	0.4437
NM_015443	chr17(.):44102281-44275272	0.4436
NM_001193465	chr17(.):44102281-44307740	0.3951
NM_002265	chr17(.):45722274-45766004	0.5758
NM_030802	chr17(.):47782686-47846518	0.71
NM_030938	chr17(.):57779862-57922952	0.9934
NM_001433	chr17(.):62115389-62212502	1.9584
NM_138363	chr17(.):62498157-62539062	0.4126
NM_181671	chr17(.):65368923-65694647	0.2328
NM_017983	chr17(.):66412421-66458653	1.1322
NM_014960	chr17(.):66250322-66422000	0.1578
NR_036520	chr17(.):73262379-73274976	0.8825
NM_004252	chr17(.):72739762-72770499	1.1477
NM_001126122	chr17(.):73264060-73290530	0.9262
NM_001080419	chr17(.):73775680-73826886	0.4603
NM_052916	chr17(.):74133533-74241390	0.4734
NM_001113492	chr17(.):75278972-75501678	0.2517
NM_006640	chr17(.):75310596-75501678	0.2881
NM_001113491	chr17(.):75272491-75501678	0.247
NM_001081461	chr17(.):74703913-74727881	1.3727
NM_024419	chr17(.):76369734-76425639	0.3185
NM_018996	chr17(.):75995317-76109916	0.4541
NM_001163075	chr17(.):76137433-76167364	0.6439
NM_025090	chr17(.):76787964-76841969	0.2132
NM_017456	chr17(.):76665129-76783376	0.4077
NM_020914	chr17(.):78229666-78375086	0.1733
NM_019020	chr17(.):77908818-78014647	0.4056
NM_020954	chr17(.):78229666-78300262	0.2949
NM_024648	chr17(.):80342085-80381513	0.2374
NM_001893	chr17(.):80197239-80236573	0.2239
NM_198082	chr17(.):80054345-80175689	0.2561
NM_024083	chr17(.):79930425-79980282	0.2109
NM_000080	chr17(.):4796063-4811369	0.0369
NM_001145536	chr17(.):4797947-4811227	0.0362
NM_001165417	chr17(.):4835425-4848462	0.5368
NM_000173	chr17(.):4830591-4843325	0.2469
NM_015528	chr17(.):4838629-4853517	1.2509
NM_006612	chr17(.):4896242-4936694	0.146
NM_015099	chr17(.):4866286-4895960	0.2981
NM_001171168	chr17(.):4866286-4895665	0.3009
NM_053013	chr17(.):4849383-4865426	0.9506
NM_001167985	chr17(.):4886424-4905905	0.3503
NM_004890	chr17(.):4857520-4876132	0.289
NM_001004333	chr17(.):6910797-6922851	1.3474
NM_001142799	chr17(.):6913072-6925839	1.3709
NM_201566	chr17(.):6934393-6948440	0.2402
NR_029712	chr17(.):6915933-6926020	1.5294
NM_181844	chr17(.):6921368-6937961	0.144
NM_000697	chr17(.):6894383-6919055	0.5044
NR_030178	chr17(.):6916229-6926341	1.436
NR_003000	chr17(.):7804440-7814578	0.0249
NM_001005273	chr17(.):7787168-7821075	0.2941
NM_001080424	chr17(.):7738234-7763118	0.9152
NM_144607	chr17(.):7756063-7770600	0.259
NM_032356	chr17(.):7755002-7766172	0.3429
NM_001005271	chr17(.):7783122-7821075	0.2696
NM_203411	chr17(.):7753383-7764417	0.3748
NM_018019	chr17(.):17375299-17401534	1.6202
NM_016084	chr17(.):17392752-17404707	1.8768
NR_024007	chr17(.):17674999-17687843	0.4915
NM_004176	chr17(.):17709662-17745325	1.9181
NR_030361	chr17(.):17712149-17722245	0.5223
NM_004140	chr17(.):18123935-18153188	0.1306
NM_015276	chr17(.):20897905-20951352	0.8026
NM_152914	chr17(.):21137183-21161578	0.1299
NM_145109	chr17(.):21182967-21223551	0.5754
NM_002756	chr17(.):21186347-21223551	0.6145
NM_021012	chr17(.):21274698-21328179	0.1414
NR_000010	chr17(.):27044599-27054671	2.0825
NR_000009	chr17(.):27045698-27055772	2.5545
NM_031934	chr17(.):27036298-27049908	1.0362
NM_001142625	chr17(.):27036298-27050286	1.0261
NM_000984	chr17(.):27041999-27056374	2.0111
NM_138463	chr17(.):27046365-27058230	2.4036
NR_000014	chr17(.):27045446-27055509	2.3874
NR_000013	chr17(.):27042567-27052634	1.2936
NM_004295	chr17(.):27066022-27082976	0.6326
NM_152465	chr17(.):27025533-27043872	0.2421
NR_024579	chr17(.):27036298-27050251	1.0256
NM_001160407	chr17(.):27046365-27058949	2.2696
NM_178170	chr17(.):27050831-27074784	1.1859
NR_029970	chr17(.):27183386-27193458	0.0569
NM_005702	chr17(.):27177042-27193072	0.2627
NM_004475	chr17(.):27201356-27229715	0.7844
NM_144683	chr17(.):27219798-27235089	1.4615
NR_029685	chr17(.):27183550-27193636	0.0565
NM_020772	chr17(.):27577853-27626166	0.492
NM_005208	chr17(.):27568874-27586502	0.0688
NM_006495	chr17(.):29625787-29646130	2.1468
NM_014210	chr17(.):29638427-29653767	3.28
NM_001130677	chr17(.):36822958-36836187	0.5685
NM_005937	chr17(.):36856872-36891056	1.5277
NM_007144	chr17(.):36885149-36909558	0.5001
NM_002795	chr17(.):36904001-36925478	0.4502
NM_001136498	chr17(.):36881509-36896858	0.2961
NM_001080465	chr17(.):36986340-37002642	0.2014
NR_002576	chr17(.):37004115-37014248	0.6708
NM_006148	chr17(.):37021111-37083023	0.5044
NM_000978	chr17(.):37001320-37015053	0.5214
NM_005310	chr17(.):37889186-37908538	0.1025
NM_001030002	chr17(.):37889589-37908538	0.103
NM_032339	chr17(.):37880408-37891788	0.4161
NM_018530	chr17(.):38055847-38078793	0.0854
NM_001042471	chr17(.):38055847-38079903	0.0879
NM_198844	chr17(.):38019454-38039149	1.3547
NM_021724	chr17(.):38244036-38261973	0.9778
NM_172219	chr17(.):38166613-38179066	0.0505
NM_001190919	chr17(.):38213445-38255120	0.7443
NM_001190918	chr17(.):38214067-38255120	0.7545
NM_014815	chr17(.):38170349-38215889	0.0897
NR_003692	chr17(.):38178794-38188898	0.0913
NM_199334	chr17(.):38214067-38251290	0.668
NM_007359	chr17(.):38291506-38333431	0.2777
NM_001012241	chr17(.):38273789-38298045	1.1312
NM_001042531	chr17(.):40709091-40723295	0.7714
NR_026697	chr17(.):40726525-40766445	0.7051
NM_198204	chr17(.):40714077-40730221	0.8921
NM_013290	chr17(.):40719328-40734747	1.1644
NM_024927	chr17(.):40814932-40834048	2.1
NM_016437	chr17(.):40806265-40824024	0.2779
NM_003632	chr17(.):40829631-40857011	0.7122
NM_016602	chr17(.):40826419-40838845	2.9457
NR_027412	chr17(.):41442212-41471266	0.9094
NM_001661	chr17(.):41471352-41483504	0.1406
NM_178542	chr17(.):42248351-42269082	0.5077
NM_001076674	chr17(.):42259353-42274099	0.6572
NM_177441	chr17(.):42259573-42274099	0.6638
NM_001076684	chr17(.):42277400-42301924	1.2951
NM_001098833	chr17(.):42264172-42280529	1.2696
NM_080863	chr17(.):42243073-42261451	0.2769
NM_001076683	chr17(.):42277400-42303250	1.2314
NM_014233	chr17(.):42277400-42300664	1.3622
NM_152343	chr17(.):43326759-43344479	0.0646
NM_005892	chr17(.):43294291-43329683	2.3047
NR_024434	chr17(.):43320302-43350997	0.1011
NR_024435	chr17(.):43334557-43350997	0.0728
NR_026680	chr17(.):43692711-43720329	0.1277
NR_027295	chr17(.):43692980-43720329	0.1284
NR_026901	chr17(.):43672490-43684748	0.0446
NR_034172	chr17(.):44265938-44279089	1.5491
NM_014726	chr17(.):45767629-45794429	0.2691
NR_029687	chr17(.):46109526-46119613	0.2936
NM_016429	chr17(.):46098532-46120152	0.2771
NM_152244	chr17(.):46179919-46205105	0.3618
NM_013323	chr17(.):46179946-46205105	0.3622
NM_006807	chr17(.):46142413-46183560	0.2358
NM_001127228	chr17(.):46142413-46183883	0.2345
NM_005827	chr17(.):47773689-47790282	0.3662
NM_001199155	chr17(.):47860980-47911458	0.1772
NM_032595	chr17(.):48206100-48232877	0.8472
NM_174920	chr17(.):48185034-48212167	0.0482
NM_000023	chr17(.):48238365-48258293	0.1527
NM_000088	chr17(.):48256456-48284000	0.1033
NR_024193	chr17(.):48243788-48254837	0.102
NM_175575	chr17(.):48907604-48924709	0.2006
NM_005749	chr17(.):48934586-48946413	1.6049
NM_000250	chr17(.):56342216-56363296	0.0441
NM_004758	chr17(.):56373593-56411152	0.602
NM_003168	chr17(.):56417538-56434563	0.5916
NR_029683	chr17(.):56403592-56413679	3.3223
NM_004859	chr17(.):57692049-57779317	0.4152
NR_029493	chr17(.):57913626-57923698	3.9974
NM_001193613	chr17(.):57931840-57975306	0.2361
NM_003161	chr17(.):57965442-58032786	0.1826
NM_001099787	chr17(.):62074954-62102994	0.3912
NM_000873	chr17(.):62074954-62089283	0.0918
NR_004380	chr17(.):62218437-62228517	1.1133
NR_002995	chr17(.):62218698-62228831	1.1113
NM_007215	chr17(.):62468901-62498184	0.3471
NM_004396	chr17(.):62489373-62507484	1.3081
NM_001085423	chr17(.):62456568-62469760	0.028
NR_026903	chr17(.):62957667-62976703	0.4681
NR_027283	chr17(.):66189800-66201443	0.1949
NM_016627	chr17(.):66239144-66258305	0.6958
NR_030365	chr17(.):66415591-66425689	0.082
NM_002734	chr17(.):66503542-66533910	0.3342
NM_212471	chr17(.):66503109-66533910	0.3306
NM_001163989	chr17(.):72727958-72748474	0.9136
NM_001006638	chr17(.):72728355-72748474	0.931
NM_139018	chr17(.):72685451-72714108	0.1429
NM_175738	chr17(.):72662255-72748474	0.3247
NR_037409	chr17(.):72739751-72749838	1.8834
NM_017728	chr17(.):72767621-72840922	0.0999
NM_015654	chr17(.):72761685-72777470	0.3754
NM_014001	chr17(.):73227693-73262707	0.4349
NM_015971	chr17(.):73252748-73267457	0.9793
NM_001172703	chr17(.):73227693-73263444	0.428
NM_020679	chr17(.):73257309-73272303	1.2572
NM_000154	chr17(.):73749017-73766280	0.3568
NM_005324	chr17(.):73767514-73780860	1.0852
NM_001454	chr17(.):74127414-74142380	0.0881
NM_032134	chr17(.):74265129-74308761	0.1613
NM_182565	chr17(.):74256285-74272379	1.9489
NM_024599	chr17(.):74461974-74502509	1.1551
NM_134268	chr17(.):74518439-74538782	0.0663
NM_001166579	chr17(.):74444432-74471199	0.1598
NM_001088	chr17(.):74458629-74471199	0.0941
NM_001005498	chr17(.):74461974-74488991	1.0638
NM_001077620	chr17(.):74531120-74546458	0.0456
NR_033357	chr17(.):74518667-74546458	0.064
NM_001008529	chr17(.):74670650-74712056	0.2248
