GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_482_lociStitched	chr1(.):36395400-36397893	0.2061
1_MACS_peak_483_lociStitched	chr1(.):36488444-36489948	0.2283
1_MACS_peak_484_lociStitched	chr1(.):36553939-36555903	0.2097
3_MACS_peak_485_lociStitched	chr1(.):36614052-36628017	0.2023
1_MACS_peak_488_lociStitched	chr1(.):36639779-36642050	0.15
1_MACS_peak_489_lociStitched	chr1(.):36688204-36691419	0.2987
1_MACS_peak_490_lociStitched	chr1(.):36771546-36772932	0.2856
1_MACS_peak_491_lociStitched	chr1(.):36789083-36790207	0.1958
1_MACS_peak_492_lociStitched	chr1(.):36838597-36841143	0.1866
1_MACS_peak_493_lociStitched	chr1(.):36849873-36854213	0.317
2_MACS_peak_494_lociStitched	chr1(.):36862357-36867620	0.1171
1_MACS_peak_496_lociStitched	chr1(.):36915367-36916893	0.227
1_MACS_peak_497_lociStitched	chr1(.):36928782-36930820	0.2407
1_MACS_peak_498_lociStitched	chr1(.):37108634-37110245	0.1938
1_MACS_peak_499_lociStitched	chr1(.):37129282-37131152	0.2206
1_MACS_peak_500_lociStitched	chr1(.):37349252-37350697	0.16
1_MACS_peak_501_lociStitched	chr1(.):37753847-37755636	0.238
2_MACS_peak_502_lociStitched	chr1(.):37933949-37946463	0.1999
1_MACS_peak_504_lociStitched	chr1(.):37979171-37981261	0.2565
1_MACS_peak_505_lociStitched	chr1(.):38018854-38020332	0.2565
1_MACS_peak_506_lociStitched	chr1(.):38036028-38037359	0.157
1_MACS_peak_507_lociStitched	chr1(.):38060509-38062007	0.2565
1_MACS_peak_508_lociStitched	chr1(.):38140802-38143072	0.2084
1_MACS_peak_509_lociStitched	chr1(.):38154655-38158893	0.2725
1_MACS_peak_510_lociStitched	chr1(.):38204312-38205886	0.1487
1_MACS_peak_511_lociStitched	chr1(.):38259037-38261254	0.1556
1_MACS_peak_512_lociStitched	chr1(.):38272472-38275157	0.1799
1_MACS_peak_513_lociStitched	chr1(.):38304867-38306297	0.1785
1_MACS_peak_514_lociStitched	chr1(.):38324182-38326405	0.2146
1_MACS_peak_515_lociStitched	chr1(.):38411715-38414082	0.293
1_MACS_peak_516_lociStitched	chr1(.):38454557-38456487	0.2412
1_MACS_peak_517_lociStitched	chr1(.):38477859-38479437	0.2932
1_MACS_peak_518_lociStitched	chr1(.):38493010-38497072	0.167
1_MACS_peak_519_lociStitched	chr1(.):38939338-38942681	0.2248
1_MACS_peak_520_lociStitched	chr1(.):38992350-38993941	0.2654
1_MACS_peak_521_lociStitched	chr1(.):39323993-39326575	0.2443
1_MACS_peak_522_lociStitched	chr1(.):39337618-39340088	0.2217
1_MACS_peak_523_lociStitched	chr1(.):39455942-39458843	0.2166
1_MACS_peak_524_lociStitched	chr1(.):39491030-39493168	0.2175
1_MACS_peak_525_lociStitched	chr1(.):39570621-39572631	0.1755
1_MACS_peak_526_lociStitched	chr1(.):39648853-39650453	0.3201
3_MACS_peak_527_lociStitched	chr1(.):39657291-39672332	0.166
1_MACS_peak_530_lociStitched	chr1(.):39679618-39683112	0.2256
2_MACS_peak_531_lociStitched	chr1(.):39733202-39738821	0.2413
2_MACS_peak_533_lociStitched	chr1(.):39859463-39865183	0.1859
1_MACS_peak_535_lociStitched	chr1(.):39872350-39875707	0.2101
1_MACS_peak_536_lociStitched	chr1(.):39955748-39958165	0.1592
1_MACS_peak_537_lociStitched	chr1(.):39972717-39977464	0.1912
1_MACS_peak_538_lociStitched	chr1(.):39989905-39993340	0.2489
1_MACS_peak_539_lociStitched	chr1(.):40006786-40007942	0.1704
1_MACS_peak_540_lociStitched	chr1(.):40029727-40042931	0.212
2_MACS_peak_541_lociStitched	chr1(.):40062422-40072637	0.1816
1_MACS_peak_543_lociStitched	chr1(.):40104856-40105989	0.1929
1_MACS_peak_544_lociStitched	chr1(.):40146350-40147661	0.2425
1_MACS_peak_545_lociStitched	chr1(.):40192600-40193707	0.1244
1_MACS_peak_546_lociStitched	chr1(.):40204083-40205526	0.2453
1_MACS_peak_547_lociStitched	chr1(.):40240178-40243561	0.1822
1_MACS_peak_548_lociStitched	chr1(.):40253968-40255978	0.1857
1_MACS_peak_549_lociStitched	chr1(.):40264154-40265956	0.3419
2_MACS_peak_550_lociStitched	chr1(.):40282343-40292132	0.1592
1_MACS_peak_552_lociStitched	chr1(.):40309852-40313679	0.247
1_MACS_peak_553_lociStitched	chr1(.):40348477-40349799	0.1661
1_MACS_peak_554_lociStitched	chr1(.):40366817-40368444	0.192
2_MACS_peak_555_lociStitched	chr1(.):40420600-40427289	0.1615
1_MACS_peak_557_lociStitched	chr1(.):40468710-40470058	0.2054
1_MACS_peak_558_lociStitched	chr1(.):40503968-40507519	0.3011
2_MACS_peak_559_lociStitched	chr1(.):40522804-40531714	0.1892
1_MACS_peak_561_lociStitched	chr1(.):40562233-40563635	0.2731
1_MACS_peak_562_lociStitched	chr1(.):40626260-40628366	0.2285
1_MACS_peak_563_lociStitched	chr1(.):40722235-40724833	0.3291
1_MACS_peak_564_lociStitched	chr1(.):40777647-40778662	0.2065
2_MACS_peak_565_lociStitched	chr1(.):40839016-40858557	0.2101
1_MACS_peak_567_lociStitched	chr1(.):40942417-40943717	0.2066
1_MACS_peak_568_lociStitched	chr1(.):40973848-40975045	0.1301
1_MACS_peak_569_lociStitched	chr1(.):40996506-40998169	0.2687
1_MACS_peak_570_lociStitched	chr1(.):41156794-41158951	0.2498
1_MACS_peak_571_lociStitched	chr1(.):41173874-41176121	0.2919
1_MACS_peak_572_lociStitched	chr1(.):41229111-41230632	0.1835
1_MACS_peak_573_lociStitched	chr1(.):41444609-41447107	0.1864
2_MACS_peak_574_lociStitched	chr1(.):41706268-41712354	0.1992
1_MACS_peak_576_lociStitched	chr1(.):41969361-41970789	0.2002
1_MACS_peak_577_lociStitched	chr1(.):41981756-41983132	0.2371
2_MACS_peak_578_lociStitched	chr1(.):42085335-42089870	0.1618
2_MACS_peak_580_lociStitched	chr1(.):42132017-42140054	0.1448
1_MACS_peak_582_lociStitched	chr1(.):42163770-42165859	0.2433
2_MACS_peak_583_lociStitched	chr1(.):42186210-42195284	0.2031
1_MACS_peak_585_lociStitched	chr1(.):42216240-42218492	0.2747
2_MACS_peak_586_lociStitched	chr1(.):42265366-42270616	0.2287
3_MACS_peak_588_lociStitched	chr1(.):42339414-42348715	0.1472
1_MACS_peak_591_lociStitched	chr1(.):42355985-42359127	0.2379
1_MACS_peak_592_lociStitched	chr1(.):42368122-42369158	0.1365
1_MACS_peak_593_lociStitched	chr1(.):42383231-42386308	0.1827
1_MACS_peak_594_lociStitched	chr1(.):42500533-42501683	0.1406
1_MACS_peak_595_lociStitched	chr1(.):42799492-42802136	0.1982
2_MACS_peak_596_lociStitched	chr1(.):42920961-42929738	0.2071
1_MACS_peak_598_lociStitched	chr1(.):42994885-42996028	0.224
2_MACS_peak_599_lociStitched	chr1(.):43123199-43127876	0.1871
1_MACS_peak_601_lociStitched	chr1(.):43146325-43150125	0.2123
1_MACS_peak_602_lociStitched	chr1(.):43231475-43233971	0.2167
1_MACS_peak_603_lociStitched	chr1(.):43281814-43283486	0.1791
1_MACS_peak_604_lociStitched	chr1(.):43311877-43313141	0.2456
3_MACS_peak_605_lociStitched	chr1(.):43389302-43402854	0.1655
1_MACS_peak_608_lociStitched	chr1(.):43422218-43425423	0.1993
1_MACS_peak_609_lociStitched	chr1(.):43637107-43638637	0.2585
1_MACS_peak_610_lociStitched	chr1(.):43686459-43687885	0.2386
1_MACS_peak_611_lociStitched	chr1(.):43704814-43706055	0.3048
1_MACS_peak_612_lociStitched	chr1(.):43814067-43816108	0.2702
2_MACS_peak_613_lociStitched	chr1(.):43823222-43834953	0.1663
1_MACS_peak_615_lociStitched	chr1(.):43854424-43856570	0.2239
1_MACS_peak_616_lociStitched	chr1(.):43918157-43921226	0.2965
1_MACS_peak_617_lociStitched	chr1(.):44047682-44048698	0.1726
1_MACS_peak_618_lociStitched	chr1(.):44114495-44117920	0.3136
2_MACS_peak_619_lociStitched	chr1(.):44171711-44178460	0.1795
1_MACS_peak_621_lociStitched	chr1(.):44248693-44250217	0.1573
1_MACS_peak_622_lociStitched	chr1(.):44279597-44281053	0.1994
3_MACS_peak_623_lociStitched	chr1(.):44289654-44305940	0.1965
1_MACS_peak_626_lociStitched	chr1(.):44330032-44332645	0.2162
1_MACS_peak_627_lociStitched	chr1(.):44399333-44400832	0.2661
1_MACS_peak_628_lociStitched	chr1(.):44411297-44413705	0.2408
2_MACS_peak_629_lociStitched	chr1(.):44435413-44442099	0.2003
1_MACS_peak_631_lociStitched	chr1(.):44456375-44458722	0.2433
1_MACS_peak_632_lociStitched	chr1(.):44494932-44497460	0.2169
1_MACS_peak_633_lociStitched	chr1(.):44678359-44680075	0.2329
1_MACS_peak_634_lociStitched	chr1(.):44820147-44821259	0.1646
1_MACS_peak_635_lociStitched	chr1(.):45096576-45098975	0.1684
3_MACS_peak_636_lociStitched	chr1(.):45136827-45143253	0.2054
2_MACS_peak_639_lociStitched	chr1(.):45178135-45188479	0.1799
1_MACS_peak_641_lociStitched	chr1(.):45195269-45197952	0.2697
1_MACS_peak_642_lociStitched	chr1(.):45204653-45206677	0.2581
1_MACS_peak_643_lociStitched	chr1(.):45240256-45242944	0.2287
1_MACS_peak_644_lociStitched	chr1(.):45264823-45266798	0.2754
2_MACS_peak_645_lociStitched	chr1(.):45279088-45286491	0.1662
1_MACS_peak_647_lociStitched	chr1(.):45451149-45452814	0.2796
1_MACS_peak_648_lociStitched	chr1(.):45475676-45479203	0.2224
2_MACS_peak_649_lociStitched	chr1(.):45516234-45519560	0.23
1_MACS_peak_651_lociStitched	chr1(.):45544276-45545128	0.1179
2_MACS_peak_652_lociStitched	chr1(.):45671589-45673014	0.1026
1_MACS_peak_654_lociStitched	chr1(.):45768447-45770849	0.2531
1_MACS_peak_655_lociStitched	chr1(.):45786436-45787658	0.1264
2_MACS_peak_656_lociStitched	chr1(.):45804503-45815741	0.1805
1_MACS_peak_658_lociStitched	chr1(.):45826329-45827537	0.1683
1_MACS_peak_659_lociStitched	chr1(.):45955121-45957671	0.2922
1_MACS_peak_660_lociStitched	chr1(.):45964887-45966858	0.2996
1_MACS_peak_661_lociStitched	chr1(.):45983745-45988470	0.2404
2_MACS_peak_662_lociStitched	chr1(.):46008791-46018501	0.1724
1_MACS_peak_664_lociStitched	chr1(.):46048466-46053114	0.2454
1_MACS_peak_665_lociStitched	chr1(.):46121890-46123530	0.2086
1_MACS_peak_666_lociStitched	chr1(.):46150559-46155030	0.2831
1_MACS_peak_667_lociStitched	chr1(.):46215206-46217423	0.232
1_MACS_peak_668_lociStitched	chr1(.):46250837-46252273	0.1754
1_MACS_peak_669_lociStitched	chr1(.):46267939-46270398	0.2291
1_MACS_peak_670_lociStitched	chr1(.):46336414-46338122	0.1917
1_MACS_peak_671_lociStitched	chr1(.):46390746-46392497	0.2315
1_MACS_peak_672_lociStitched	chr1(.):46455813-46456827	0.1926
1_MACS_peak_673_lociStitched	chr1(.):46506154-46510658	0.2698
2_MACS_peak_674_lociStitched	chr1(.):46527564-46531922	0.1939
1_MACS_peak_676_lociStitched	chr1(.):46580440-46581708	0.1651
1_MACS_peak_677_lociStitched	chr1(.):46596435-46599872	0.2617
1_MACS_peak_678_lociStitched	chr1(.):46624801-46626689	0.2249
1_MACS_peak_679_lociStitched	chr1(.):46663168-46665145	0.1834
2_MACS_peak_680_lociStitched	chr1(.):46712339-46714770	0.1953
1_MACS_peak_682_lociStitched	chr1(.):46766892-46771687	0.2523
3_MACS_peak_683_lociStitched	chr1(.):46789774-46807246	0.1824
1_MACS_peak_686_lociStitched	chr1(.):46859532-46861443	0.2156
1_MACS_peak_687_lociStitched	chr1(.):47068962-47070696	0.242
1_MACS_peak_688_lociStitched	chr1(.):47081299-47083180	0.2098
3_MACS_peak_689_lociStitched	chr1(.):47125329-47142410	0.1188
1_MACS_peak_692_lociStitched	chr1(.):47154509-47156134	0.1575
1_MACS_peak_693_lociStitched	chr1(.):47183918-47185633	0.186
1_MACS_peak_694_lociStitched	chr1(.):47754478-47755900	0.1683
1_MACS_peak_695_lociStitched	chr1(.):47778458-47781099	0.2401
1_MACS_peak_696_lociStitched	chr1(.):47798103-47801377	0.2186
1_MACS_peak_697_lociStitched	chr1(.):47901885-47904119	0.1967
1_MACS_peak_698_lociStitched	chr1(.):48937240-48938301	0.217
1_MACS_peak_699_lociStitched	chr1(.):49255346-49256173	0.1319
1_MACS_peak_700_lociStitched	chr1(.):49412819-49414794	0.1734
2_MACS_peak_701_lociStitched	chr1(.):49442504-49446782	0.1689
1_MACS_peak_703_lociStitched	chr1(.):49913499-49914588	0.175
1_MACS_peak_704_lociStitched	chr1(.):50798614-50799524	0.1629
1_MACS_peak_705_lociStitched	chr1(.):51442339-51445277	0.0856
1_MACS_peak_706_lociStitched	chr1(.):51565892-51566842	0.0876
1_MACS_peak_707_lociStitched	chr1(.):51669211-51670198	0.1162
1_MACS_peak_708_lociStitched	chr1(.):51680091-51681072	0.1741
1_MACS_peak_709_lociStitched	chr1(.):51699379-51703958	0.1797
1_MACS_peak_710_lociStitched	chr1(.):51966280-51968009	0.1728
2_MACS_peak_711_lociStitched	chr1(.):51980049-51985349	0.1667
1_MACS_peak_713_lociStitched	chr1(.):52034286-52036863	0.3181
1_MACS_peak_714_lociStitched	chr1(.):52082353-52083508	0.1922
2_MACS_peak_715_lociStitched	chr1(.):52191531-52197795	0.1836
1_MACS_peak_717_lociStitched	chr1(.):52241230-52243375	0.1794
1_MACS_peak_718_lociStitched	chr1(.):52257983-52259635	0.3029
3_MACS_peak_719_lociStitched	chr1(.):52328394-52345772	0.1656
3_MACS_peak_722_lociStitched	chr1(.):52418181-52430444	0.1931
1_MACS_peak_725_lociStitched	chr1(.):52455718-52456738	0.1676
1_MACS_peak_726_lociStitched	chr1(.):52497435-52500164	0.2608
1_MACS_peak_727_lociStitched	chr1(.):52519865-52523226	0.2679
1_MACS_peak_728_lociStitched	chr1(.):52607136-52609038	0.1623
2_MACS_peak_729_lociStitched	chr1(.):52830434-52835021	0.2087
1_MACS_peak_731_lociStitched	chr1(.):52868143-52871410	0.2499
1_MACS_peak_732_lociStitched	chr1(.):53017054-53020162	0.2215
1_MACS_peak_733_lociStitched	chr1(.):53100807-53104809	0.2839
1_MACS_peak_734_lociStitched	chr1(.):53124828-53125768	0.1969
1_MACS_peak_735_lociStitched	chr1(.):53151258-53152391	0.1735
2_MACS_peak_736_lociStitched	chr1(.):53162979-53169962	0.2345
1_MACS_peak_738_lociStitched	chr1(.):53191344-53193294	0.2553
1_MACS_peak_739_lociStitched	chr1(.):53308422-53309473	0.1859
2_MACS_peak_740_lociStitched	chr1(.):53386809-53393859	0.1409
1_MACS_peak_742_lociStitched	chr1(.):53479921-53481557	0.1643
1_MACS_peak_743_lociStitched	chr1(.):53661770-53663695	0.3269
1_MACS_peak_744_lociStitched	chr1(.):53685255-53687344	0.289
1_MACS_peak_745_lociStitched	chr1(.):53703319-53705150	0.2421
1_MACS_peak_746_lociStitched	chr1(.):53724711-53727122	0.2259
2_MACS_peak_747_lociStitched	chr1(.):53790727-53794470	0.1764
1_MACS_peak_749_lociStitched	chr1(.):54199961-54202194	0.2524
1_MACS_peak_750_lociStitched	chr1(.):54231498-54233527	0.242
1_MACS_peak_751_lociStitched	chr1(.):54302661-54304707	0.3175
1_MACS_peak_752_lociStitched	chr1(.):54354279-54356497	0.2265
2_MACS_peak_753_lociStitched	chr1(.):54410459-54412991	0.1495
2_MACS_peak_755_lociStitched	chr1(.):54512297-54520540	0.2086
1_MACS_peak_757_lociStitched	chr1(.):54664732-54666789	0.2749
1_MACS_peak_758_lociStitched	chr1(.):54841400-54843982	0.237
1_MACS_peak_759_lociStitched	chr1(.):54871293-54876117	0.1688
1_MACS_peak_760_lociStitched	chr1(.):54953362-54955619	0.1972
1_MACS_peak_761_lociStitched	chr1(.):55181085-55182416	0.2857
1_MACS_peak_762_lociStitched	chr1(.):55229221-55231106	0.2754
1_MACS_peak_763_lociStitched	chr1(.):55266213-55267964	0.2181
1_MACS_peak_764_lociStitched	chr1(.):55621752-55622960	0.1784
1_MACS_peak_765_lociStitched	chr1(.):55680258-55682125	0.1509
1_MACS_peak_766_lociStitched	chr1(.):56001684-56003011	0.2283
1_MACS_peak_767_lociStitched	chr1(.):56106164-56107713	0.2898
1_MACS_peak_768_lociStitched	chr1(.):58420587-58421676	0.1857
1_MACS_peak_769_lociStitched	chr1(.):58983814-58984212	0.017
1_MACS_peak_770_lociStitched	chr1(.):59010960-59012891	0.2196
1_MACS_peak_771_lociStitched	chr1(.):59164612-59166462	0.2366
1_MACS_peak_772_lociStitched	chr1(.):59238372-59240338	0.178
1_MACS_peak_773_lociStitched	chr1(.):59247875-59252014	0.2375
1_MACS_peak_774_lociStitched	chr1(.):59270872-59272718	0.2003
1_MACS_peak_775_lociStitched	chr1(.):59280300-59283044	0.2536
1_MACS_peak_776_lociStitched	chr1(.):59319980-59320951	0.2082
1_MACS_peak_777_lociStitched	chr1(.):59339830-59341382	0.2356
1_MACS_peak_778_lociStitched	chr1(.):59368201-59370673	0.2528
1_MACS_peak_779_lociStitched	chr1(.):59433241-59435328	0.2497
3_MACS_peak_780_lociStitched	chr1(.):59473144-59487036	0.1714
1_MACS_peak_783_lociStitched	chr1(.):59536564-59538537	0.1574
1_MACS_peak_784_lociStitched	chr1(.):59611885-59613404	0.2109
1_MACS_peak_785_lociStitched	chr1(.):59761280-59763637	0.3019
1_MACS_peak_786_lociStitched	chr1(.):59793541-59794578	0.242
1_MACS_peak_787_lociStitched	chr1(.):60280455-60281337	0.1329
2_MACS_peak_788_lociStitched	chr1(.):61515346-61523754	0.1409
1_MACS_peak_790_lociStitched	chr1(.):61541192-61544758	0.3107
1_MACS_peak_791_lociStitched	chr1(.):61917729-61919853	0.2209
1_MACS_peak_792_lociStitched	chr1(.):62189931-62191795	0.2994
1_MACS_peak_793_lociStitched	chr1(.):62207363-62208455	0.1657
1_MACS_peak_794_lociStitched	chr1(.):62900842-62904489	0.254
1_MACS_peak_795_lociStitched	chr1(.):63152892-63154852	0.2219
1_MACS_peak_796_lociStitched	chr1(.):63248705-63250677	0.3105
1_MACS_peak_797_lociStitched	chr1(.):63265167-63267912	0.2196
1_MACS_peak_798_lociStitched	chr1(.):63275025-63277353	0.1844
2_MACS_peak_799_lociStitched	chr1(.):63782377-63788749	0.1075
1_MACS_peak_801_lociStitched	chr1(.):63832490-63834355	0.1976
1_MACS_peak_802_lociStitched	chr1(.):63987892-63990977	0.2775
1_MACS_peak_803_lociStitched	chr1(.):64058096-64060698	0.2808
1_MACS_peak_804_lociStitched	chr1(.):64637130-64638913	0.1134
1_MACS_peak_805_lociStitched	chr1(.):64688823-64690147	0.2498
1_MACS_peak_806_lociStitched	chr1(.):64935407-64936498	0.1645
1_MACS_peak_807_lociStitched	chr1(.):65209791-65212018	0.1534
1_MACS_peak_808_lociStitched	chr1(.):65292042-65293956	0.2571
2_MACS_peak_809_lociStitched	chr1(.):65326716-65331264	0.1891
1_MACS_peak_811_lociStitched	chr1(.):65430809-65434102	0.1868
1_MACS_peak_812_lociStitched	chr1(.):65467967-65469078	0.115
1_MACS_peak_813_lociStitched	chr1(.):65509516-65510927	0.1843
1_MACS_peak_814_lociStitched	chr1(.):65531831-65534913	0.1272
1_MACS_peak_815_lociStitched	chr1(.):65719479-65721358	0.2124
1_MACS_peak_816_lociStitched	chr1(.):65884650-65887672	0.235
1_MACS_peak_817_lociStitched	chr1(.):66169011-66170820	0.2156
1_MACS_peak_818_lociStitched	chr1(.):66277216-66278989	0.191
1_MACS_peak_819_lociStitched	chr1(.):66633759-66635216	0.2225
1_MACS_peak_820_lociStitched	chr1(.):66650532-66650961	0.1003
1_MACS_peak_821_lociStitched	chr1(.):66712696-66713965	0.1701
3_MACS_peak_822_lociStitched	chr1(.):66736650-66750221	0.1948
1_MACS_peak_825_lociStitched	chr1(.):66766269-66767848	0.2217
1_MACS_peak_826_lociStitched	chr1(.):66795747-66803517	0.2516
1_MACS_peak_827_lociStitched	chr1(.):66814827-66816688	0.2138
2_MACS_peak_828_lociStitched	chr1(.):66839327-66847384	0.1515
3_MACS_peak_830_lociStitched	chr1(.):66896782-66912640	0.1523
1_MACS_peak_833_lociStitched	chr1(.):67114419-67115389	0.1714
1_MACS_peak_834_lociStitched	chr1(.):67197758-67200176	0.2454
2_MACS_peak_835_lociStitched	chr1(.):67222425-67227111	0.2376
1_MACS_peak_837_lociStitched	chr1(.):67234341-67236364	0.196
1_MACS_peak_838_lociStitched	chr1(.):67243141-67246080	0.2371
1_MACS_peak_839_lociStitched	chr1(.):67317921-67319733	0.2239
2_MACS_peak_840_lociStitched	chr1(.):67389560-67400725	0.1801
1_MACS_peak_842_lociStitched	chr1(.):67467205-67468471	0.1223
2_MACS_peak_843_lociStitched	chr1(.):67478680-67483816	0.1328
1_MACS_peak_845_lociStitched	chr1(.):67517589-67520658	0.2934
1_MACS_peak_846_lociStitched	chr1(.):67679975-67681367	0.187
1_MACS_peak_847_lociStitched	chr1(.):67805165-67806265	0.1898
1_MACS_peak_848_lociStitched	chr1(.):67878737-67879740	0.1819
1_MACS_peak_849_lociStitched	chr1(.):67893693-67897622	0.2329
1_MACS_peak_850_lociStitched	chr1(.):68117947-68119603	0.1902
1_MACS_peak_851_lociStitched	chr1(.):68150595-68153320	0.2342
1_MACS_peak_852_lociStitched	chr1(.):68201387-68203018	0.2718
1_MACS_peak_853_lociStitched	chr1(.):68213817-68217021	0.1859
1_MACS_peak_854_lociStitched	chr1(.):68224886-68226576	0.3358
1_MACS_peak_855_lociStitched	chr1(.):68593591-68594352	0.1164
1_MACS_peak_856_lociStitched	chr1(.):68626093-68627687	0.2617
1_MACS_peak_857_lociStitched	chr1(.):68643497-68646369	0.2221
1_MACS_peak_858_lociStitched	chr1(.):68697472-68698666	0.1803
1_MACS_peak_859_lociStitched	chr1(.):68812685-68813767	0.1153
2_MACS_peak_860_lociStitched	chr1(.):68900284-68904802	0.1521
1_MACS_peak_862_lociStitched	chr1(.):68961326-68963597	0.3069
2_MACS_peak_863_lociStitched	chr1(.):69434573-69440346	0.2245
1_MACS_peak_865_lociStitched	chr1(.):69520300-69521987	0.0967
1_MACS_peak_866_lociStitched	chr1(.):69637680-69638444	0.1253
1_MACS_peak_867_lociStitched	chr1(.):70032438-70033544	0.1067
1_MACS_peak_868_lociStitched	chr1(.):70670292-70672590	0.2375
1_MACS_peak_869_lociStitched	chr1(.):70686367-70688521	0.192
1_MACS_peak_870_lociStitched	chr1(.):70713133-70714876	0.1374
1_MACS_peak_871_lociStitched	chr1(.):70818069-70821298	0.3288
1_MACS_peak_872_lociStitched	chr1(.):70875279-70877679	0.2534
1_MACS_peak_873_lociStitched	chr1(.):70982743-70984292	0.3186
1_MACS_peak_874_lociStitched	chr1(.):71545560-71547798	0.2725
1_MACS_peak_875_lociStitched	chr1(.):72110011-72111313	0.1716
1_MACS_peak_876_lociStitched	chr1(.):72144095-72145279	0.1625
1_MACS_peak_877_lociStitched	chr1(.):72294871-72295964	0.2132
1_MACS_peak_878_lociStitched	chr1(.):72748467-72750067	0.214
1_MACS_peak_879_lociStitched	chr1(.):74663184-74664933	0.2582
1_MACS_peak_880_lociStitched	chr1(.):75198071-75199994	0.2667
1_MACS_peak_881_lociStitched	chr1(.):75276679-75278714	0.2841
1_MACS_peak_882_lociStitched	chr1(.):75437189-75438959	0.1396
1_MACS_peak_883_lociStitched	chr1(.):75539914-75541561	0.2785
1_MACS_peak_884_lociStitched	chr1(.):75557503-75558908	0.1555
2_MACS_peak_885_lociStitched	chr1(.):75595980-75612817	0.1683
1_MACS_peak_887_lociStitched	chr1(.):76189209-76191350	0.186
1_MACS_peak_888_lociStitched	chr1(.):76249402-76255166	0.2337
1_MACS_peak_889_lociStitched	chr1(.):76619703-76620946	0.2294
1_MACS_peak_890_lociStitched	chr1(.):76735773-76736609	0.1333
1_MACS_peak_891_lociStitched	chr1(.):77684236-77685911	0.2393
1_MACS_peak_892_lociStitched	chr1(.):78146767-78150532	0.2675
1_MACS_peak_893_lociStitched	chr1(.):78224262-78226069	0.1987
1_MACS_peak_894_lociStitched	chr1(.):78244559-78246381	0.1283
1_MACS_peak_895_lociStitched	chr1(.):78277158-78277723	0.0656
1_MACS_peak_896_lociStitched	chr1(.):78415586-78418055	0.175
1_MACS_peak_897_lociStitched	chr1(.):78442581-78446353	0.3037
