REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	25_0F2B_0229Kronos_MM1S-KB-3hr-1_H3K27me3_hs-dm_i07.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
13_MACS_peak_4048_lociStitched	chr1	31154992	31185670	13	29073	38252.398199999996	3165.9696
10_MACS_peak_30279_lociStitched	chr4	8259814	8290431	10	28569	41890.1794	2238.1027
12_MACS_peak_18421_lociStitched	chr19	8264069	8294640	12	28533	39415.190299999995	3619.6064
6_MACS_peak_21716_lociStitched	chr19	49915570	49946070	6	29381	51392.5	2833.45
11_MACS_peak_31731_lociStitched	chr6	33978559	34009029	11	27489	38535.409	2431.506
10_MACS_peak_28664_lociStitched	chr3	13659545	13689986	10	28789	43195.779	2715.3372
11_MACS_peak_3322_lociStitched	chr1	23033537	23063959	11	27295	36734.565	2561.5324
8_MACS_peak_11305_lociStitched	chr15	74461947	74492247	8	29360	42619.98	2563.3799999999997
5_MACS_peak_37464_lociStitched	chr9	139923475	139953772	5	29965	64481.10509999999	2753.9973
17_MACS_peak_21128_lociStitched	chr19	46460370	46490648	17	26415	33717.580799999996	2513.074
16_MACS_peak_28592_lociStitched	chr3	12903362	12933597	16	27925	38788.481499999994	3428.649
15_MACS_peak_27710_lociStitched	chr22	45062415	45092649	15	26034	35636.815800000004	2222.199
8_MACS_peak_230_lociStitched	chr1	2128486	2158624	8	28118	45309.4692	2597.8956
13_MACS_peak_1777_lociStitched	chr1	11365896	11395965	13	26305	36323.352	2919.6999
13_MACS_peak_16546_lociStitched	chr17	75773973	75803888	13	26439	37836.492	2955.602
18_MACS_peak_37691_lociStitched	chrX	152740499	152770384	18	25636	31773.731999999996	1237.239
8_MACS_peak_27273_lociStitched	chr22	40036708	40066524	8	28311	43829.52	2719.2192
4_MACS_peak_36756_lociStitched	chr9	136294662	136324476	4	29628	48730.983	2710.0926
12_MACS_peak_36931_lociStitched	chr9	137369181	137398962	12	26245	39712.9635	2403.3266999999996
5_MACS_peak_16339_lociStitched	chr17	72873327	72903077	5	28961	41200.775	2552.55
9_MACS_peak_16948_lociStitched	chr17	77998999	78028720	9	27519	38441.1414	2969.1279
15_MACS_peak_26848_lociStitched	chr22	30862355	30892049	15	26341	34177.794	2832.8076
10_MACS_peak_32903_lociStitched	chr7	100382210	100411879	10	27713	37018.0113	2809.6543
2_MACS_peak_21317_lociStitched	chr19	47900821	47930460	2	29494	54313.4675	2978.7195
8_MACS_peak_25436_lociStitched	chr20	62726999	62756623	8	27298	52689.246399999996	2666.16
9_MACS_peak_6604_lociStitched	chr10	135044827	135074407	9	27075	44171.814	2570.502
7_MACS_peak_26196_lociStitched	chr22	19688870	19718415	7	28470	54297.801	2440.4170000000004
4_MACS_peak_17065_lociStitched	chr17	79271735	79301251	4	28382	59489.49799999999	2612.1659999999997
20_MACS_peak_27543_lociStitched	chr22	44312873	44342358	20	24372	32150.444	2812.869
7_MACS_peak_36413_lociStitched	chr9	133936045	133965308	7	27666	46712.526900000004	2651.2278
6_MACS_peak_27223_lociStitched	chr22	39221659	39250866	6	27547	44321.622500000005	2976.1933
8_MACS_peak_28887_lociStitched	chr3	48604426	48633603	8	27635	45764.1245	2920.6177
14_MACS_peak_30396_lociStitched	chr4	8769124	8798286	14	22508	33393.4062	2155.0717999999997
7_MACS_peak_20191_lociStitched	chr19	35977891	36007033	7	27687	44817.4818	3039.5106
5_MACS_peak_14136_lociStitched	chr17	4478719	4507768	5	27543	52430.5401	2614.41
2_MACS_peak_37384_lociStitched	chr9	139138087	139167028	2	28639	68216.8311	2992.4994
7_MACS_peak_29613_lociStitched	chr4	3853654	3882559	7	27277	43692.798	2459.8154999999997
16_MACS_peak_2950_lociStitched	chr1	20625916	20654809	16	23130	29629.771500000003	2441.4585
7_MACS_peak_37006_lociStitched	chr9	137606862	137635710	7	28058	42040.1904	2232.8352
13_MACS_peak_15230_lociStitched	chr17	41703916	41732660	13	26424	32075.429599999996	2684.6895999999997
10_MACS_peak_13613_lociStitched	chr16	88489861	88518538	10	26156	36540.2334	1147.08
12_MACS_peak_12202_lociStitched	chr16	5045668	5074307	12	25641	33974.4457	2511.6403
21_MACS_peak_12961_lociStitched	chr16	85280447	85308976	21	22984	28894.171199999997	1206.7767
5_MACS_peak_11783_lociStitched	chr16	858682	887186	5	27965	47547.522399999994	2411.4384
18_MACS_peak_31696_lociStitched	chr6	33906520	33934985	18	23009	30779.204499999996	2624.473
10_MACS_peak_23682_lociStitched	chr20	30424613	30453017	10	25675	44474.9832	3601.6272
14_MACS_peak_27988_lociStitched	chr22	46020480	46048758	14	24569	32748.7518	2581.7814000000003
8_MACS_peak_25678_lociStitched	chr21	43841940	43870165	8	25763	41358.0925	4448.259999999999
16_MACS_peak_13592_lociStitched	chr16	88447834	88476053	16	23896	29655.3471	1035.6373
7_MACS_peak_17023_lociStitched	chr17	78463759	78491948	7	25680	37970.583	2700.5062
12_MACS_peak_37228_lociStitched	chr9	138288556	138316720	12	25344	34585.392	2165.8116
11_MACS_peak_6472_lociStitched	chr10	134732130	134760214	11	24030	31687.177200000002	2221.4444000000003
10_MACS_peak_3392_lociStitched	chr1	23219731	23247794	10	26233	33633.5055	2183.3014
4_MACS_peak_23101_lociStitched	chr2	219845429	219873475	4	27147	56313.56339999999	3003.7266
7_MACS_peak_27092_lociStitched	chr22	37518810	37546484	7	27252	40916.009	2565.3798
10_MACS_peak_14343_lociStitched	chr17	7308110	7335774	10	25072	44707.790400000005	2204.8208
16_MACS_peak_28618_lociStitched	chr3	13553639	13581296	16	23535	32231.4678	2583.1638
11_MACS_peak_35839_lociStitched	chr9	115822149	115849739	11	23838	27609.313	4119.187
5_MACS_peak_36804_lociStitched	chr9	136534442	136562002	5	26544	44815.316000000006	2011.8799999999999
18_MACS_peak_7965_lociStitched	chr11	69523215	69550767	18	22519	30976.713600000003	2157.3215999999998
16_MACS_peak_26989_lociStitched	chr22	37047706	37075240	16	24210	30694.9032	2640.5106
10_MACS_peak_17904_lociStitched	chr19	5259614	5287119	10	26481	39321.148	3575.65
10_MACS_peak_9802_lociStitched	chr12	54585986	54613380	10	24291	35494.4058	3670.7960000000003
15_MACS_peak_20783_lociStitched	chr19	42199039	42226356	15	23469	30614.1619	2657.9440999999997
14_MACS_peak_15444_lociStitched	chr17	43865465	43892761	14	24236	33617.753600000004	2464.8288000000002
14_MACS_peak_37244_lociStitched	chr9	138339297	138366584	14	22962	30839.767400000004	2218.4330999999997
9_MACS_peak_16427_lociStitched	chr17	74515211	74542490	9	26088	43234.4871	2749.7232
10_MACS_peak_18261_lociStitched	chr19	7542914	7570147	10	24881	36051.0454	3728.1976999999997
11_MACS_peak_17592_lociStitched	chr19	2962895	2990114	11	23530	30561.4932	3141.0726
7_MACS_peak_17999_lociStitched	chr19	5538905	5566068	7	25567	39408.0804	3501.3106999999995
8_MACS_peak_25353_lociStitched	chr20	62124643	62151799	8	25455	39302.8788	2264.8104
11_MACS_peak_129_lociStitched	chr1	1512496	1539626	11	24303	34240.773	2713.0
2_MACS_peak_31569_lociStitched	chr6	31958173	31985282	2	27077	73435.5701	3220.5492
19_MACS_peak_18473_lociStitched	chr19	8602501	8629582	19	22043	26655.828299999997	2835.3807
8_MACS_peak_19686_lociStitched	chr19	18705513	18732523	8	24872	53344.75	2425.498
11_MACS_peak_17885_lociStitched	chr19	5203506	5230507	11	23188	33713.448599999996	3240.12
7_MACS_peak_25650_lociStitched	chr21	43716824	43743809	7	26615	49315.087499999994	4204.263
5_MACS_peak_3275_lociStitched	chr1	22906158	22933080	5	24567	41249.8884	2059.533
14_MACS_peak_31077_lociStitched	chr5	176116701	176143543	14	23307	31869.5066	2286.9384
8_MACS_peak_32890_lociStitched	chr7	100341926	100368718	8	25548	34240.176	2263.924
8_MACS_peak_18286_lociStitched	chr19	7718163	7744923	8	25791	42789.24	3682.176
7_MACS_peak_17761_lociStitched	chr19	3581808	3608514	7	25489	44908.8096	3549.2273999999998
12_MACS_peak_1733_lociStitched	chr1	10954107	10980800	12	24923	40698.8171	2308.9444999999996
6_MACS_peak_17178_lociStitched	chr17	81010678	81037260	6	24746	45378.1322	2062.7632
13_MACS_peak_28982_lociStitched	chr3	50490331	50516871	13	24338	32426.572	2523.954
9_MACS_peak_23339_lociStitched	chr2	241613301	241639791	9	24785	29915.157	1276.818
12_MACS_peak_32106_lociStitched	chr7	952729	979204	12	22606	32768.1075	1990.92
6_MACS_peak_15820_lociStitched	chr17	61552113	61578498	6	24919	40318.9185	2506.575
6_MACS_peak_18767_lociStitched	chr19	13103587	13129929	6	24594	48988.217399999994	2149.5072
9_MACS_peak_2042_lociStitched	chr1	16491060	16517305	9	23521	33165.8065	2669.1165
6_MACS_peak_3357_lociStitched	chr1	23119115	23145348	6	24785	33683.172	2363.5933
8_MACS_peak_10146_lociStitched	chr13	113667311	113693510	8	24015	41394.42	2412.9279
5_MACS_peak_487_lociStitched	chr1	3366661	3392856	5	25014	46661.1535	1744.5870000000002
9_MACS_peak_2242_lociStitched	chr1	17692314	17718480	9	25343	32529.571200000002	2396.8056
8_MACS_peak_34870_lociStitched	chr8	142064052	142090190	8	24712	37463.5954	3071.2149999999997
12_MACS_peak_36703_lociStitched	chr9	136092629	136118744	12	23347	33871.155	2253.7245000000003
1_MACS_peak_33256_lociStitched	chr7	149470055	149496157	1	26103	69882.88459999999	3288.852
4_MACS_peak_2097_lociStitched	chr1	17083316	17109381	4	25851	42248.7585	5181.722
11_MACS_peak_30424_lociStitched	chr4	8877354	8903393	11	24360	32699.7762	1937.3015999999998
11_MACS_peak_1806_lociStitched	chr1	11434793	11460817	11	24734	31832.556800000002	2883.4592
11_MACS_peak_14265_lociStitched	chr17	6994674	7020678	11	22040	32031.7272	2519.7876
4_MACS_peak_37016_lociStitched	chr9	137653860	137679851	4	25042	42263.9651	2154.6539000000002
3_MACS_peak_16883_lociStitched	chr17	77740114	77766091	3	25228	46065.0141	2252.2059
6_MACS_peak_31854_lociStitched	chr6	41602401	41628356	6	25152	44941.082500000004	2263.276
7_MACS_peak_28022_lociStitched	chr22	46380883	46406825	7	24543	39514.854400000004	2391.8524
4_MACS_peak_4780_lociStitched	chr1	156389296	156415215	4	25665	52335.6448	5054.205
5_MACS_peak_25121_lociStitched	chr20	60370322	60396195	5	25365	38592.1668	1805.9354
13_MACS_peak_21536_lociStitched	chr19	49048050	49073916	13	22210	32549.7744	2333.1132000000002
13_MACS_peak_9551_lociStitched	chr12	52581708	52607461	13	23185	30215.9949	2446.535
5_MACS_peak_29549_lociStitched	chr4	3641056	3666791	5	25174	39907.2645	2148.8725
15_MACS_peak_14382_lociStitched	chr17	7661222	7686919	15	21824	30432.957099999996	2662.2092
8_MACS_peak_6853_lociStitched	chr11	1454300	1479907	8	23911	42991.592300000004	1592.7554
5_MACS_peak_32587_lociStitched	chr7	44256937	44282509	5	23491	47239.1556	1976.7155999999998
8_MACS_peak_29694_lociStitched	chr4	6333794	6359351	8	22387	34992.6444	2282.2401
8_MACS_peak_90_lociStitched	chr1	1124772	1150250	8	22358	45987.79	2354.1672
6_MACS_peak_31742_lociStitched	chr6	34012928	34038400	6	24118	39147.9168	2526.8224
6_MACS_peak_32884_lociStitched	chr7	100312550	100338019	6	23948	38524.4094	2694.6202000000003
8_MACS_peak_29702_lociStitched	chr4	6361783	6387211	8	22818	32222.361600000004	2240.2068
10_MACS_peak_29554_lociStitched	chr4	3668301	3693720	10	23763	33837.7728	1830.168
4_MACS_peak_34883_lociStitched	chr8	142331383	142356778	4	24449	41645.2605	2204.286
5_MACS_peak_25275_lociStitched	chr20	61646500	61671890	5	24003	41251.133	1934.718
11_MACS_peak_6938_lociStitched	chr11	1813353	1838736	11	22929	33746.6985	2576.3745000000004
11_MACS_peak_10165_lociStitched	chr13	113728307	113753682	11	22778	35103.775	1943.7250000000001
12_MACS_peak_11729_lociStitched	chr16	198086	223406	12	22329	32946.384	2068.644
7_MACS_peak_30416_lociStitched	chr4	8846620	8871918	7	22608	33092.3138	1378.741
17_MACS_peak_9277_lociStitched	chr12	3291841	3317124	17	18734	25343.6792	2320.9794
8_MACS_peak_10228_lociStitched	chr13	114049360	114074642	8	23057	39457.6174	2331.0004
7_MACS_peak_278_lociStitched	chr1	2518678	2543943	7	23719	38430.591499999995	1983.3025
4_MACS_peak_31748_lociStitched	chr6	34041052	34066287	4	24959	36275.3125	2011.2295
14_MACS_peak_1651_lociStitched	chr1	9678688	9703919	14	24108	34596.7472	2571.0389
10_MACS_peak_24212_lociStitched	chr20	48957042	48982239	10	22325	32232.002399999998	2628.0471000000002
8_MACS_peak_37354_lociStitched	chr9	138935269	138960460	8	22735	37846.958399999996	1476.1926
10_MACS_peak_36184_lociStitched	chr9	132307052	132332242	10	21965	32404.416	2274.657
8_MACS_peak_37206_lociStitched	chr9	138226668	138251852	8	24153	32590.614400000002	1856.0608
3_MACS_peak_16474_lociStitched	chr17	74906337	74931505	3	24176	42664.793600000005	2275.1872
10_MACS_peak_16871_lociStitched	chr17	77707951	77733059	10	23080	34061.512800000004	2156.7772
9_MACS_peak_30039_lociStitched	chr4	7699401	7724440	9	23227	30853.0558	1670.1012999999998
5_MACS_peak_37001_lociStitched	chr9	137578619	137603655	5	23623	38139.8424	1785.0668
7_MACS_peak_6931_lociStitched	chr11	1787052	1812081	7	22909	40171.545	2577.987
11_MACS_peak_1388_lociStitched	chr1	7680906	7705917	11	22447	32514.300000000003	1880.8272000000002
6_MACS_peak_26960_lociStitched	chr22	36970111	36995110	6	23881	32226.2109	2314.9074
7_MACS_peak_28965_lociStitched	chr3	50415371	50440323	7	23474	33844.8928	2318.0407999999998
2_MACS_peak_23158_lociStitched	chr2	220373652	220398598	2	24706	46763.7716	2614.3408
9_MACS_peak_17654_lociStitched	chr19	3079528	3104446	9	20374	30088.485	2576.5212
18_MACS_peak_19533_lociStitched	chr19	17903421	17928305	18	20854	27964.639199999998	2237.0715999999998
17_MACS_peak_31626_lociStitched	chr6	33709914	33734713	17	20987	27430.1739	2412.9427
11_MACS_peak_15259_lociStitched	chr17	41773532	41798265	11	22102	28109.054500000002	2762.6760999999997
3_MACS_peak_4820_lociStitched	chr1	156860838	156885518	3	24049	55966.836	3734.084
10_MACS_peak_21006_lociStitched	chr19	45367329	45391977	10	22575	32668.459199999998	2030.9952
10_MACS_peak_6073_lociStitched	chr10	102974700	102999335	10	22639	35636.991	2369.8869999999997
3_MACS_peak_33611_lociStitched	chr7	155596031	155620584	3	24291	40031.211200000005	2698.3747
5_MACS_peak_1057_lociStitched	chr1	6298587	6323085	5	22907	42599.572199999995	2351.808
19_MACS_peak_1364_lociStitched	chr1	7632822	7657276	19	20645	25593.556399999998	1758.2426
7_MACS_peak_32233_lociStitched	chr7	1456032	1480461	7	22127	35006.757	1775.9883
7_MACS_peak_7716_lociStitched	chr11	66314102	66338478	7	22089	30145.799199999998	2391.2856
3_MACS_peak_11889_lociStitched	chr16	1567087	1591461	3	24021	44884.721	2049.8534
8_MACS_peak_37051_lociStitched	chr9	137819836	137844207	8	23713	33054.3873	1820.5137
7_MACS_peak_13849_lociStitched	chr17	699316	723667	7	22117	36692.0868	2232.9867
8_MACS_peak_20240_lociStitched	chr19	36287179	36311401	8	21717	27891.632999999998	2228.424
7_MACS_peak_27199_lociStitched	chr22	38835803	38859987	7	23496	34292.912	2232.1832
4_MACS_peak_32985_lociStitched	chr7	100757329	100781482	4	23422	33850.4295	2456.3601
8_MACS_peak_33511_lociStitched	chr7	155161198	155185317	8	23146	33653.2407	3012.4631
9_MACS_peak_17030_lociStitched	chr17	78493263	78517355	9	20839	31097.953599999997	2305.6043999999997
12_MACS_peak_20105_lociStitched	chr19	35520616	35544705	12	20138	29313.904100000003	2310.1351
2_MACS_peak_37447_lociStitched	chr9	139862168	139886247	2	23378	50640.5449	1919.0963
16_MACS_peak_16836_lociStitched	chr17	77610788	77634861	16	20416	21675.3292	1160.3186
6_MACS_peak_35519_lociStitched	chr8	144466118	144490165	6	23724	42053.393599999996	1983.8775
7_MACS_peak_9490_lociStitched	chr12	52222379	52246412	7	21575	31235.690100000003	2552.3046
5_MACS_peak_26062_lociStitched	chr21	47401721	47425733	5	22582	50871.8232	2482.8408
12_MACS_peak_21610_lociStitched	chr19	49253478	49277489	12	20349	28205.721700000002	2225.8197
6_MACS_peak_19632_lociStitched	chr19	18319334	18343240	6	23405	36834.364799999996	2333.2256
12_MACS_peak_35090_lociStitched	chr8	143002689	143026536	12	20619	27459.820499999998	1614.4418999999998
5_MACS_peak_30376_lociStitched	chr4	8689191	8713022	5	22671	31211.460700000003	1839.7532
7_MACS_peak_13787_lociStitched	chr17	138710	162512	7	21345	34324.864199999996	2311.1742
22_MACS_peak_18995_lociStitched	chr19	14410847	14434646	22	15862	20919.321	1849.1823000000002
15_MACS_peak_13098_lociStitched	chr16	85485366	85509125	15	20818	23450.132999999998	900.4661000000001
15_MACS_peak_8023_lociStitched	chr11	69619723	69643453	15	20023	25901.295	1599.402
13_MACS_peak_4426_lociStitched	chr1	37762409	37786104	13	19577	25979.198	2201.2655
6_MACS_peak_20179_lociStitched	chr19	35820112	35843806	6	23367	33327.9804	2061.3779999999997
18_MACS_peak_21654_lociStitched	chr19	49663207	49686848	18	17754	23726.1076	2484.6691
20_MACS_peak_12788_lociStitched	chr16	84859738	84883320	20	16115	21169.561400000002	1172.0254
13_MACS_peak_6917_lociStitched	chr11	1744519	1768088	13	19754	26442.0611	2189.5600999999997
13_MACS_peak_3213_lociStitched	chr1	22636841	22660393	13	21032	26312.2944	2206.8224
10_MACS_peak_26009_lociStitched	chr21	46986883	47010433	10	22031	40319.955	2891.94
11_MACS_peak_37505_lociStitched	chr9	140225326	140248813	11	19221	29323.5195	1996.3950000000002
7_MACS_peak_2716_lociStitched	chr1	18954139	18977608	7	22400	34536.9804	1577.1168
6_MACS_peak_16826_lociStitched	chr17	77522676	77546137	6	22298	31564.429399999997	1661.0388
6_MACS_peak_27970_lociStitched	chr22	45968384	45991819	6	22211	39138.7935	2186.4855
7_MACS_peak_17663_lociStitched	chr19	3105495	3128928	7	22944	32314.107	2692.4517
10_MACS_peak_11528_lociStitched	chr15	78152581	78175976	10	22128	28434.283	2175.735
2_MACS_peak_7082_lociStitched	chr11	2426153	2449519	2	23031	58522.4836	2182.3844
8_MACS_peak_32369_lociStitched	chr7	2688773	2712085	8	21048	31956.0896	1792.6927999999998
11_MACS_peak_15458_lociStitched	chr17	43893993	43917236	11	20501	32400.742	2047.7083
6_MACS_peak_19622_lociStitched	chr19	18145412	18168636	6	20312	28855.82	2584.8312
9_MACS_peak_16686_lociStitched	chr17	76551225	76574293	9	21174	33365.555199999995	2334.4816
3_MACS_peak_18279_lociStitched	chr19	7641052	7664111	3	22592	36324.8427	2910.0458000000003
8_MACS_peak_16770_lociStitched	chr17	77305812	77328824	8	21459	28824.831199999997	1843.2612000000001
18_MACS_peak_3909_lociStitched	chr1	30712294	30735282	18	17099	21797.2216	2103.402
9_MACS_peak_11654_lociStitched	chr15	91193796	91216722	9	19875	33288.551999999996	3429.7296
10_MACS_peak_29895_lociStitched	chr4	7323724	7346584	10	19516	26147.268	1860.804
12_MACS_peak_33568_lociStitched	chr7	155307718	155330534	12	19397	24962.9856	2687.7248
13_MACS_peak_318_lociStitched	chr1	2736007	2758778	13	19620	24904.642699999997	1782.9693
11_MACS_peak_2257_lociStitched	chr1	17839794	17862553	11	21255	26302.5763	1970.9294
3_MACS_peak_25761_lociStitched	chr21	44863604	44886362	3	21808	40400.001599999996	2587.5845999999997
9_MACS_peak_19174_lociStitched	chr19	15294514	15317265	9	20423	26397.985300000004	2225.0478
6_MACS_peak_16466_lociStitched	chr17	74870512	74893246	6	20915	33032.502	2114.262
11_MACS_peak_34545_lociStitched	chr8	7869734	7892402	11	20214	27743.3652	2486.6796
5_MACS_peak_11134_lociStitched	chr15	42152538	42175175	5	22079	39313.677899999995	2084.8677000000002
9_MACS_peak_20555_lociStitched	chr19	39986400	40009031	9	19826	29741.660200000002	2297.0465000000004
10_MACS_peak_17716_lociStitched	chr19	3287473	3310029	10	19502	29618.2836	2936.7912
6_MACS_peak_25803_lociStitched	chr21	45665286	45687820	6	20290	36306.7808	3001.5288000000005
4_MACS_peak_36763_lociStitched	chr9	136344523	136366997	4	22093	40307.119	2155.2566
7_MACS_peak_4302_lociStitched	chr1	37306042	37328508	7	19788	29086.730199999998	1974.7614
14_MACS_peak_2356_lociStitched	chr1	18088064	18110523	14	19065	22804.8686	1944.9494
8_MACS_peak_14309_lociStitched	chr17	7094820	7117222	8	21206	34407.2318	2394.7738
21_MACS_peak_28860_lociStitched	chr3	48448427	48470805	21	16903	21151.6856	2018.4956
6_MACS_peak_36778_lociStitched	chr9	136430731	136453090	6	21598	36094.1337	1334.8323
15_MACS_peak_3939_lociStitched	chr1	30783718	30806067	15	18873	23196.0271	1879.5509
5_MACS_peak_26136_lociStitched	chr22	18935274	18957622	5	21091	35750.0956	1977.798
7_MACS_peak_35179_lociStitched	chr8	143198747	143221086	7	21862	29197.073	1581.6012
3_MACS_peak_11538_lociStitched	chr15	78179613	78201943	3	21959	36248.289	2203.971
