GENE_ID	locusLine	bin_1_07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14.bam
1_MACS_peak_493_lociStitched	chr1(.):31073023-31073804	0.5694
1_MACS_peak_494_lociStitched	chr1(.):31190322-31193079	0.8156
2_MACS_peak_495_lociStitched	chr1(.):31214061-31236557	3.7165
2_MACS_peak_497_lociStitched	chr1(.):31251682-31256202	0.6738
1_MACS_peak_499_lociStitched	chr1(.):31296563-31297863	0.6165
1_MACS_peak_500_lociStitched	chr1(.):31536554-31539368	1.659
1_MACS_peak_501_lociStitched	chr1(.):31627872-31628782	0.3752
1_MACS_peak_502_lociStitched	chr1(.):31635149-31636076	0.7708
1_MACS_peak_503_lociStitched	chr1(.):31768782-31770601	1.246
1_MACS_peak_504_lociStitched	chr1(.):31867030-31868460	0.8385
1_MACS_peak_505_lociStitched	chr1(.):31886040-31887252	0.8821
1_MACS_peak_506_lociStitched	chr1(.):31895307-31897326	0.6245
1_MACS_peak_507_lociStitched	chr1(.):31913300-31916225	1.6155
2_MACS_peak_508_lociStitched	chr1(.):31926069-31934799	0.2893
2_MACS_peak_510_lociStitched	chr1(.):31943258-31951348	1.6243
1_MACS_peak_512_lociStitched	chr1(.):31959208-31961174	0.7375
2_MACS_peak_513_lociStitched	chr1(.):31971189-31975757	0.6729
1_MACS_peak_515_lociStitched	chr1(.):32013959-32015762	0.7384
1_MACS_peak_516_lociStitched	chr1(.):32070486-32072682	0.6034
1_MACS_peak_517_lociStitched	chr1(.):32109548-32111353	1.5148
1_MACS_peak_518_lociStitched	chr1(.):32135159-32136461	0.618
1_MACS_peak_519_lociStitched	chr1(.):32179908-32181607	0.5998
1_MACS_peak_520_lociStitched	chr1(.):32209485-32211898	1.3378
1_MACS_peak_521_lociStitched	chr1(.):32228414-32229678	0.4875
1_MACS_peak_522_lociStitched	chr1(.):32253066-32254980	1.8204
1_MACS_peak_523_lociStitched	chr1(.):32292362-32293479	0.4564
1_MACS_peak_524_lociStitched	chr1(.):32402676-32404862	0.8402
1_MACS_peak_525_lociStitched	chr1(.):32420240-32422800	1.1953
2_MACS_peak_526_lociStitched	chr1(.):32445604-32452282	1.8695
2_MACS_peak_528_lociStitched	chr1(.):32471122-32481024	0.6275
1_MACS_peak_530_lociStitched	chr1(.):32537340-32539638	1.3965
1_MACS_peak_531_lociStitched	chr1(.):32572726-32575366	1.155
1_MACS_peak_532_lociStitched	chr1(.):32644531-32646596	1.3728
2_MACS_peak_533_lociStitched	chr1(.):32666111-32672195	0.5108
1_MACS_peak_535_lociStitched	chr1(.):32687115-32688804	0.8894
1_MACS_peak_536_lociStitched	chr1(.):32705664-32706927	0.7351
1_MACS_peak_537_lociStitched	chr1(.):32713245-32716975	1.9343
1_MACS_peak_538_lociStitched	chr1(.):32756653-32758784	1.1341
2_MACS_peak_539_lociStitched	chr1(.):32800468-32803993	0.5648
1_MACS_peak_541_lociStitched	chr1(.):32816317-32818134	1.4616
1_MACS_peak_542_lociStitched	chr1(.):32859189-32861061	1.1193
1_MACS_peak_543_lociStitched	chr1(.):32878958-32880117	0.6708
1_MACS_peak_544_lociStitched	chr1(.):32965428-32966963	0.97
1_MACS_peak_545_lociStitched	chr1(.):32985933-32987256	0.9066
2_MACS_peak_546_lociStitched	chr1(.):33004544-33006206	0.5242
2_MACS_peak_548_lociStitched	chr1(.):33088236-33094899	1.3996
1_MACS_peak_550_lociStitched	chr1(.):33114711-33118024	2.5894
2_MACS_peak_551_lociStitched	chr1(.):33177541-33183289	0.4391
1_MACS_peak_553_lociStitched	chr1(.):33190144-33191998	1.0387
1_MACS_peak_554_lociStitched	chr1(.):33206461-33208716	0.9293
1_MACS_peak_555_lociStitched	chr1(.):33281836-33285577	3.2554
1_MACS_peak_556_lociStitched	chr1(.):33366257-33367095	0.4517
1_MACS_peak_557_lociStitched	chr1(.):33428941-33431410	1.0979
1_MACS_peak_558_lociStitched	chr1(.):33445315-33449093	2.2635
1_MACS_peak_559_lociStitched	chr1(.):33456964-33459791	1.3759
1_MACS_peak_560_lociStitched	chr1(.):33501654-33503245	0.8301
1_MACS_peak_561_lociStitched	chr1(.):33545987-33547481	0.6889
1_MACS_peak_562_lociStitched	chr1(.):33563901-33566248	1.1078
1_MACS_peak_563_lociStitched	chr1(.):33592009-33594263	1.4067
1_MACS_peak_564_lociStitched	chr1(.):33646479-33647808	0.5227
2_MACS_peak_565_lociStitched	chr1(.):33720581-33723573	0.7754
2_MACS_peak_567_lociStitched	chr1(.):33814401-33816693	0.9337
1_MACS_peak_569_lociStitched	chr1(.):33895581-33896612	0.5496
1_MACS_peak_570_lociStitched	chr1(.):33924838-33929056	1.4104
1_MACS_peak_571_lociStitched	chr1(.):33937336-33938988	0.5677
1_MACS_peak_572_lociStitched	chr1(.):34431490-34432275	0.4004
1_MACS_peak_573_lociStitched	chr1(.):34514198-34517768	0.8304
1_MACS_peak_574_lociStitched	chr1(.):34628629-34629773	0.4723
1_MACS_peak_575_lociStitched	chr1(.):34825489-34828356	1.1462
2_MACS_peak_576_lociStitched	chr1(.):35324212-35332950	0.7032
1_MACS_peak_578_lociStitched	chr1(.):35449929-35451685	1.509
1_MACS_peak_579_lociStitched	chr1(.):35496098-35497967	2.6111
1_MACS_peak_580_lociStitched	chr1(.):35544077-35546080	2.0735
1_MACS_peak_581_lociStitched	chr1(.):35585995-35587095	0.6107
1_MACS_peak_582_lociStitched	chr1(.):35657109-35659791	1.6572
2_MACS_peak_583_lociStitched	chr1(.):35729183-35735484	0.6368
1_MACS_peak_585_lociStitched	chr1(.):35971667-35973604	0.764
1_MACS_peak_586_lociStitched	chr1(.):36003943-36005779	0.7233
1_MACS_peak_587_lociStitched	chr1(.):36022076-36024234	2.0268
1_MACS_peak_588_lociStitched	chr1(.):36042637-36044069	1.1322
1_MACS_peak_589_lociStitched	chr1(.):36088528-36089845	0.4547
2_MACS_peak_590_lociStitched	chr1(.):36102959-36108179	0.6575
1_MACS_peak_592_lociStitched	chr1(.):36183388-36185326	1.2998
1_MACS_peak_593_lociStitched	chr1(.):36221029-36221986	0.4189
1_MACS_peak_594_lociStitched	chr1(.):36234116-36236347	1.8228
1_MACS_peak_595_lociStitched	chr1(.):36244632-36246181	1.1512
1_MACS_peak_596_lociStitched	chr1(.):36263077-36264487	0.4299
1_MACS_peak_597_lociStitched	chr1(.):36272906-36275176	1.3302
2_MACS_peak_598_lociStitched	chr1(.):36346211-36349844	0.5663
1_MACS_peak_600_lociStitched	chr1(.):36395502-36397733	1.1901
1_MACS_peak_601_lociStitched	chr1(.):36488612-36490136	0.8693
1_MACS_peak_602_lociStitched	chr1(.):36553645-36555690	1.1866
3_MACS_peak_603_lociStitched	chr1(.):36614229-36627401	1.4011
1_MACS_peak_606_lociStitched	chr1(.):36640534-36641906	0.4633
1_MACS_peak_607_lociStitched	chr1(.):36653022-36654180	0.6379
1_MACS_peak_608_lociStitched	chr1(.):36688379-36690931	2.1084
1_MACS_peak_609_lociStitched	chr1(.):36771690-36773538	0.7852
1_MACS_peak_610_lociStitched	chr1(.):36788575-36790427	0.808
1_MACS_peak_611_lociStitched	chr1(.):36838653-36840968	1.6723
1_MACS_peak_612_lociStitched	chr1(.):36850110-36853746	2.6096
2_MACS_peak_613_lociStitched	chr1(.):36862443-36867531	0.5399
1_MACS_peak_615_lociStitched	chr1(.):36915462-36916976	0.8011
1_MACS_peak_616_lociStitched	chr1(.):36929004-36930945	1.4431
1_MACS_peak_617_lociStitched	chr1(.):36939141-36940946	0.6585
1_MACS_peak_618_lociStitched	chr1(.):37108190-37110541	0.7598
1_MACS_peak_619_lociStitched	chr1(.):37129230-37131655	0.7298
1_MACS_peak_620_lociStitched	chr1(.):37349015-37350971	0.7098
1_MACS_peak_621_lociStitched	chr1(.):37753377-37756337	1.7487
1_MACS_peak_622_lociStitched	chr1(.):37888999-37890291	0.734
3_MACS_peak_623_lociStitched	chr1(.):37930806-37946415	1.5106
1_MACS_peak_626_lociStitched	chr1(.):37979234-37981250	1.3262
1_MACS_peak_627_lociStitched	chr1(.):38019146-38020700	0.8343
1_MACS_peak_628_lociStitched	chr1(.):38035842-38037383	0.5139
1_MACS_peak_629_lociStitched	chr1(.):38060611-38061943	0.669
1_MACS_peak_630_lociStitched	chr1(.):38140565-38144498	1.4288
1_MACS_peak_631_lociStitched	chr1(.):38154886-38159170	1.3697
1_MACS_peak_632_lociStitched	chr1(.):38204447-38206098	0.565
1_MACS_peak_633_lociStitched	chr1(.):38218380-38219034	0.4067
1_MACS_peak_634_lociStitched	chr1(.):38258716-38260884	1.0225
1_MACS_peak_635_lociStitched	chr1(.):38273101-38274899	0.8809
1_MACS_peak_636_lociStitched	chr1(.):38304898-38306267	0.6867
1_MACS_peak_637_lociStitched	chr1(.):38324501-38326372	0.854
1_MACS_peak_638_lociStitched	chr1(.):38396541-38397572	0.6089
1_MACS_peak_639_lociStitched	chr1(.):38411778-38414011	1.4262
2_MACS_peak_640_lociStitched	chr1(.):38454564-38462340	0.3276
1_MACS_peak_642_lociStitched	chr1(.):38477672-38479358	0.9157
1_MACS_peak_643_lociStitched	chr1(.):38492797-38497348	2.0144
1_MACS_peak_644_lociStitched	chr1(.):38512552-38513422	0.5017
1_MACS_peak_645_lociStitched	chr1(.):38939454-38942713	3.7141
1_MACS_peak_646_lociStitched	chr1(.):38992389-38994059	0.6797
1_MACS_peak_647_lociStitched	chr1(.):39323931-39326523	0.9898
1_MACS_peak_648_lociStitched	chr1(.):39338023-39339948	1.0886
1_MACS_peak_649_lociStitched	chr1(.):39455775-39457706	1.1046
1_MACS_peak_650_lociStitched	chr1(.):39491187-39493185	1.3531
1_MACS_peak_651_lociStitched	chr1(.):39570327-39572714	1.0515
1_MACS_peak_652_lociStitched	chr1(.):39648967-39650631	0.5351
3_MACS_peak_653_lociStitched	chr1(.):39657072-39672204	0.7108
1_MACS_peak_656_lociStitched	chr1(.):39680052-39683036	1.8656
2_MACS_peak_657_lociStitched	chr1(.):39733214-39738871	1.2008
2_MACS_peak_659_lociStitched	chr1(.):39859297-39865094	0.5862
1_MACS_peak_661_lociStitched	chr1(.):39872434-39875885	1.1627
1_MACS_peak_662_lociStitched	chr1(.):39955872-39958786	1.3959
1_MACS_peak_663_lociStitched	chr1(.):39972495-39978192	3.966
1_MACS_peak_664_lociStitched	chr1(.):39989842-39993050	3.2917
2_MACS_peak_665_lociStitched	chr1(.):40029992-40048252	0.8858
3_MACS_peak_667_lociStitched	chr1(.):40054314-40072747	0.9878
1_MACS_peak_670_lociStitched	chr1(.):40104778-40106244	0.8083
1_MACS_peak_671_lociStitched	chr1(.):40137074-40138304	0.562
1_MACS_peak_672_lociStitched	chr1(.):40146267-40147496	0.6755
1_MACS_peak_673_lociStitched	chr1(.):40156449-40157863	0.5276
1_MACS_peak_674_lociStitched	chr1(.):40192133-40194067	1.0073
1_MACS_peak_675_lociStitched	chr1(.):40203884-40205287	0.8029
1_MACS_peak_676_lociStitched	chr1(.):40239257-40243934	2.9445
1_MACS_peak_677_lociStitched	chr1(.):40253947-40255907	1.5013
1_MACS_peak_678_lociStitched	chr1(.):40263870-40266118	2.2105
1_MACS_peak_679_lociStitched	chr1(.):40281979-40284130	1.7137
1_MACS_peak_680_lociStitched	chr1(.):40290169-40292240	1.0041
1_MACS_peak_681_lociStitched	chr1(.):40310004-40313474	1.6622
1_MACS_peak_682_lociStitched	chr1(.):40348313-40349850	0.6638
1_MACS_peak_683_lociStitched	chr1(.):40366393-40368406	0.6115
2_MACS_peak_684_lociStitched	chr1(.):40420160-40427280	0.5882
1_MACS_peak_686_lociStitched	chr1(.):40467958-40470128	0.8773
1_MACS_peak_687_lociStitched	chr1(.):40504100-40507530	3.4887
2_MACS_peak_688_lociStitched	chr1(.):40523599-40531513	0.7574
1_MACS_peak_690_lociStitched	chr1(.):40562179-40563548	0.6413
1_MACS_peak_691_lociStitched	chr1(.):40626393-40628237	1.1882
1_MACS_peak_692_lociStitched	chr1(.):40722482-40724588	1.2974
2_MACS_peak_693_lociStitched	chr1(.):40777288-40781424	0.5563
4_MACS_peak_695_lociStitched	chr1(.):40839246-40858701	1.299
1_MACS_peak_699_lociStitched	chr1(.):40915268-40916575	0.6218
1_MACS_peak_700_lociStitched	chr1(.):40942280-40943791	1.0117
1_MACS_peak_701_lociStitched	chr1(.):40973951-40974808	0.466
1_MACS_peak_702_lociStitched	chr1(.):40996481-40998149	0.8257
1_MACS_peak_703_lociStitched	chr1(.):41130938-41132204	0.7082
1_MACS_peak_704_lociStitched	chr1(.):41156725-41158730	3.1526
2_MACS_peak_705_lociStitched	chr1(.):41174158-41178076	0.7042
1_MACS_peak_707_lociStitched	chr1(.):41444547-41446962	1.9395
2_MACS_peak_708_lociStitched	chr1(.):41706317-41712214	1.4066
1_MACS_peak_710_lociStitched	chr1(.):41818944-41820426	0.4515
1_MACS_peak_711_lociStitched	chr1(.):41947303-41949258	0.6274
1_MACS_peak_712_lociStitched	chr1(.):41961325-41962841	0.8445
1_MACS_peak_713_lociStitched	chr1(.):41969665-41970747	0.5495
1_MACS_peak_714_lociStitched	chr1(.):41981480-41983195	1.0983
1_MACS_peak_715_lociStitched	chr1(.):42039502-42040712	0.6283
1_MACS_peak_716_lociStitched	chr1(.):42084767-42090373	1.5961
3_MACS_peak_717_lociStitched	chr1(.):42126917-42140516	0.6643
1_MACS_peak_720_lociStitched	chr1(.):42149120-42150607	0.6113
1_MACS_peak_721_lociStitched	chr1(.):42162927-42167560	1.5397
2_MACS_peak_722_lociStitched	chr1(.):42186138-42195598	1.1583
1_MACS_peak_724_lociStitched	chr1(.):42216034-42218760	1.1173
1_MACS_peak_725_lociStitched	chr1(.):42257110-42258445	0.4898
2_MACS_peak_726_lociStitched	chr1(.):42265081-42276331	1.0411
2_MACS_peak_728_lociStitched	chr1(.):42333518-42341008	0.2271
1_MACS_peak_730_lociStitched	chr1(.):42347011-42348849	1.2186
2_MACS_peak_731_lociStitched	chr1(.):42356267-42364766	0.8404
1_MACS_peak_733_lociStitched	chr1(.):42382990-42386621	1.0941
2_MACS_peak_734_lociStitched	chr1(.):42415542-42422176	0.4893
1_MACS_peak_736_lociStitched	chr1(.):42500523-42502552	0.6602
1_MACS_peak_737_lociStitched	chr1(.):42799835-42801998	1.2387
1_MACS_peak_738_lociStitched	chr1(.):42921159-42923329	2.7775
1_MACS_peak_739_lociStitched	chr1(.):42994809-42996122	0.5413
1_MACS_peak_740_lociStitched	chr1(.):43123318-43125088	0.9122
1_MACS_peak_741_lociStitched	chr1(.):43146481-43149453	1.0509
1_MACS_peak_742_lociStitched	chr1(.):43202490-43203711	0.4602
1_MACS_peak_743_lociStitched	chr1(.):43231649-43233846	0.9617
1_MACS_peak_744_lociStitched	chr1(.):43281675-43283421	1.5973
1_MACS_peak_745_lociStitched	chr1(.):43311452-43313160	1.0654
3_MACS_peak_746_lociStitched	chr1(.):43389206-43402697	0.6369
1_MACS_peak_749_lociStitched	chr1(.):43422402-43425450	1.1501
1_MACS_peak_750_lociStitched	chr1(.):43432208-43433793	0.5619
1_MACS_peak_751_lociStitched	chr1(.):43637151-43638292	0.5616
1_MACS_peak_752_lociStitched	chr1(.):43686216-43688232	1.0483
1_MACS_peak_753_lociStitched	chr1(.):43704625-43705973	0.9077
1_MACS_peak_754_lociStitched	chr1(.):43813895-43816017	2.3701
1_MACS_peak_755_lociStitched	chr1(.):43823427-43825701	1.9131
1_MACS_peak_756_lociStitched	chr1(.):43832301-43834682	1.8748
1_MACS_peak_757_lociStitched	chr1(.):43854536-43856372	1.1735
1_MACS_peak_758_lociStitched	chr1(.):43918445-43921267	2.3793
1_MACS_peak_759_lociStitched	chr1(.):43974736-43976668	0.7885
1_MACS_peak_760_lociStitched	chr1(.):43995802-43996801	0.4363
1_MACS_peak_761_lociStitched	chr1(.):44015356-44016771	0.645
1_MACS_peak_762_lociStitched	chr1(.):44030966-44031602	0.3938
1_MACS_peak_763_lociStitched	chr1(.):44047474-44048751	0.6989
1_MACS_peak_764_lociStitched	chr1(.):44114462-44116984	1.7464
1_MACS_peak_765_lociStitched	chr1(.):44172100-44174381	1.4948
1_MACS_peak_766_lociStitched	chr1(.):44248594-44250516	0.8947
1_MACS_peak_767_lociStitched	chr1(.):44279466-44281261	0.5895
3_MACS_peak_768_lociStitched	chr1(.):44289564-44305993	1.3927
1_MACS_peak_771_lociStitched	chr1(.):44329767-44332646	2.0755
1_MACS_peak_772_lociStitched	chr1(.):44399195-44400898	0.8317
1_MACS_peak_773_lociStitched	chr1(.):44411158-44413754	3.7893
3_MACS_peak_774_lociStitched	chr1(.):44439499-44445855	0.8785
1_MACS_peak_777_lociStitched	chr1(.):44456484-44458774	0.7517
1_MACS_peak_778_lociStitched	chr1(.):44494878-44497666	1.1023
1_MACS_peak_779_lociStitched	chr1(.):44678354-44680000	1.0065
1_MACS_peak_780_lociStitched	chr1(.):44771191-44772358	0.5447
1_MACS_peak_781_lociStitched	chr1(.):44820195-44821806	0.628
1_MACS_peak_782_lociStitched	chr1(.):45096645-45098918	2.2741
2_MACS_peak_783_lociStitched	chr1(.):45137201-45143360	0.9733
3_MACS_peak_785_lociStitched	chr1(.):45178227-45188280	0.4552
1_MACS_peak_788_lociStitched	chr1(.):45195356-45198057	3.1043
1_MACS_peak_789_lociStitched	chr1(.):45204455-45206521	1.8736
1_MACS_peak_790_lociStitched	chr1(.):45240408-45242567	2.4237
1_MACS_peak_791_lociStitched	chr1(.):45264795-45266895	1.4866
2_MACS_peak_792_lociStitched	chr1(.):45278922-45286638	1.0319
1_MACS_peak_794_lociStitched	chr1(.):45451259-45453020	0.8112
1_MACS_peak_795_lociStitched	chr1(.):45475733-45478944	0.8071
2_MACS_peak_796_lociStitched	chr1(.):45516315-45519664	0.6731
1_MACS_peak_798_lociStitched	chr1(.):45543898-45544696	0.409
2_MACS_peak_799_lociStitched	chr1(.):45671634-45673126	0.8873
1_MACS_peak_801_lociStitched	chr1(.):45768422-45770873	1.9269
2_MACS_peak_802_lociStitched	chr1(.):45786299-45793387	0.4136
1_MACS_peak_804_lociStitched	chr1(.):45804520-45806986	2.4785
1_MACS_peak_805_lociStitched	chr1(.):45813714-45816033	0.962
1_MACS_peak_806_lociStitched	chr1(.):45826182-45827319	0.5634
1_MACS_peak_807_lociStitched	chr1(.):45840669-45842696	0.6728
1_MACS_peak_808_lociStitched	chr1(.):45954897-45957845	0.8057
1_MACS_peak_809_lociStitched	chr1(.):45964602-45967057	1.0645
1_MACS_peak_810_lociStitched	chr1(.):45983768-45988455	1.4633
2_MACS_peak_811_lociStitched	chr1(.):46008763-46017986	0.6638
1_MACS_peak_813_lociStitched	chr1(.):46048817-46051148	1.1493
1_MACS_peak_814_lociStitched	chr1(.):46121991-46122940	0.429
1_MACS_peak_815_lociStitched	chr1(.):46150864-46154888	1.9315
1_MACS_peak_816_lociStitched	chr1(.):46215360-46217351	2.9193
1_MACS_peak_817_lociStitched	chr1(.):46250693-46252243	0.4614
1_MACS_peak_818_lociStitched	chr1(.):46267707-46270411	0.9675
1_MACS_peak_819_lociStitched	chr1(.):46336571-46338162	0.7282
1_MACS_peak_820_lociStitched	chr1(.):46390864-46392630	0.5189
1_MACS_peak_821_lociStitched	chr1(.):46455767-46457051	0.6665
1_MACS_peak_822_lociStitched	chr1(.):46506098-46510581	2.333
2_MACS_peak_823_lociStitched	chr1(.):46527479-46531953	0.8636
1_MACS_peak_825_lociStitched	chr1(.):46580157-46581643	1.0284
1_MACS_peak_826_lociStitched	chr1(.):46596612-46599908	3.0249
1_MACS_peak_827_lociStitched	chr1(.):46624470-46627211	1.2941
1_MACS_peak_828_lociStitched	chr1(.):46663206-46665042	1.2395
2_MACS_peak_829_lociStitched	chr1(.):46712360-46714579	1.2281
1_MACS_peak_831_lociStitched	chr1(.):46766927-46771326	2.1558
3_MACS_peak_832_lociStitched	chr1(.):46790145-46807240	1.3743
1_MACS_peak_835_lociStitched	chr1(.):46859271-46861246	1.3552
1_MACS_peak_836_lociStitched	chr1(.):47068852-47070694	0.9791
2_MACS_peak_837_lociStitched	chr1(.):47079556-47083272	0.6822
1_MACS_peak_839_lociStitched	chr1(.):47132964-47134696	0.9319
1_MACS_peak_840_lociStitched	chr1(.):47140871-47142149	0.5941
1_MACS_peak_841_lociStitched	chr1(.):47154453-47156195	0.7297
1_MACS_peak_842_lociStitched	chr1(.):47184000-47185814	0.7053
1_MACS_peak_843_lociStitched	chr1(.):47269520-47270771	0.7193
1_MACS_peak_844_lociStitched	chr1(.):47644377-47645695	0.5155
1_MACS_peak_845_lociStitched	chr1(.):47778643-47781050	1.1666
1_MACS_peak_846_lociStitched	chr1(.):47798387-47801067	1.4284
1_MACS_peak_847_lociStitched	chr1(.):47901951-47904166	1.7359
1_MACS_peak_848_lociStitched	chr1(.):48449546-48451000	0.8156
1_MACS_peak_849_lociStitched	chr1(.):48559366-48560288	0.5717
1_MACS_peak_850_lociStitched	chr1(.):48937136-48938723	0.5808
1_MACS_peak_851_lociStitched	chr1(.):49254929-49257003	0.9948
1_MACS_peak_852_lociStitched	chr1(.):49412792-49414949	1.242
1_MACS_peak_853_lociStitched	chr1(.):49442179-49447241	0.7027
1_MACS_peak_854_lociStitched	chr1(.):49913446-49914676	0.5645
1_MACS_peak_855_lociStitched	chr1(.):50575780-50576876	0.5257
1_MACS_peak_856_lociStitched	chr1(.):50798438-50799565	1.1125
1_MACS_peak_857_lociStitched	chr1(.):50956230-50957295	0.4377
1_MACS_peak_858_lociStitched	chr1(.):51338982-51339878	0.3977
1_MACS_peak_859_lociStitched	chr1(.):51442171-51445190	1.2964
1_MACS_peak_860_lociStitched	chr1(.):51565503-51567093	1.0878
1_MACS_peak_861_lociStitched	chr1(.):51668408-51670442	0.6587
1_MACS_peak_862_lociStitched	chr1(.):51679984-51681577	0.9448
1_MACS_peak_863_lociStitched	chr1(.):51699236-51703422	1.5083
1_MACS_peak_864_lociStitched	chr1(.):51762195-51763462	1.0802
1_MACS_peak_865_lociStitched	chr1(.):51796205-51797882	1.0897
1_MACS_peak_866_lociStitched	chr1(.):51966230-51968296	0.9308
1_MACS_peak_867_lociStitched	chr1(.):51983050-51985336	1.1241
4_MACS_peak_868_lociStitched	chr1(.):52029314-52045236	0.5878
1_MACS_peak_872_lociStitched	chr1(.):52082522-52083619	0.881
2_MACS_peak_873_lociStitched	chr1(.):52191320-52197834	1.0223
1_MACS_peak_875_lociStitched	chr1(.):52241287-52243539	1.1395
1_MACS_peak_876_lociStitched	chr1(.):52258037-52259491	0.65
1_MACS_peak_877_lociStitched	chr1(.):52328040-52330183	0.7815
2_MACS_peak_878_lociStitched	chr1(.):52336531-52345794	1.1599
1_MACS_peak_880_lociStitched	chr1(.):52372349-52373628	0.5207
3_MACS_peak_881_lociStitched	chr1(.):52417312-52430789	1.263
1_MACS_peak_884_lociStitched	chr1(.):52455633-52456972	1.0148
1_MACS_peak_885_lociStitched	chr1(.):52497533-52499924	1.1045
1_MACS_peak_886_lociStitched	chr1(.):52520073-52523028	1.8527
1_MACS_peak_887_lociStitched	chr1(.):52607005-52609063	1.2982
2_MACS_peak_888_lociStitched	chr1(.):52830417-52835065	1.3439
1_MACS_peak_890_lociStitched	chr1(.):52868244-52871125	1.2297
1_MACS_peak_891_lociStitched	chr1(.):53016920-53019930	1.9672
1_MACS_peak_892_lociStitched	chr1(.):53067639-53068678	0.5117
1_MACS_peak_893_lociStitched	chr1(.):53100865-53105106	4.3891
1_MACS_peak_894_lociStitched	chr1(.):53124511-53126054	0.6422
1_MACS_peak_895_lociStitched	chr1(.):53151284-53152419	0.498
2_MACS_peak_896_lociStitched	chr1(.):53162974-53169983	0.8208
1_MACS_peak_898_lociStitched	chr1(.):53191291-53193318	1.1462
1_MACS_peak_899_lociStitched	chr1(.):53307815-53309886	0.7483
2_MACS_peak_900_lociStitched	chr1(.):53386725-53394060	0.4234
1_MACS_peak_902_lociStitched	chr1(.):53479840-53481400	0.7414
1_MACS_peak_903_lociStitched	chr1(.):53661762-53663628	1.8433
1_MACS_peak_904_lociStitched	chr1(.):53685241-53687297	1.5173
1_MACS_peak_905_lociStitched	chr1(.):53703605-53704955	0.7845
1_MACS_peak_906_lociStitched	chr1(.):53724867-53726826	1.1995
1_MACS_peak_907_lociStitched	chr1(.):53758297-53759278	0.4425
1_MACS_peak_908_lociStitched	chr1(.):53790682-53794652	1.4639
1_MACS_peak_909_lociStitched	chr1(.):53832995-53834581	0.7711
1_MACS_peak_910_lociStitched	chr1(.):54065505-54067438	0.8345
1_MACS_peak_911_lociStitched	chr1(.):54104415-54105949	0.5764
1_MACS_peak_912_lociStitched	chr1(.):54144115-54145966	0.7585
