GENE_ID	locusLine	bin_1_10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19.bam
2_MACS_peak_491_lociStitched	chr1(.):32800668-32804549	0.5761
1_MACS_peak_493_lociStitched	chr1(.):32816232-32818295	1.7796
1_MACS_peak_494_lociStitched	chr1(.):32859307-32861067	1.2116
1_MACS_peak_495_lociStitched	chr1(.):32965550-32966785	1.0413
1_MACS_peak_496_lociStitched	chr1(.):32985983-32987085	0.6462
1_MACS_peak_497_lociStitched	chr1(.):33004551-33006118	0.5046
2_MACS_peak_498_lociStitched	chr1(.):33088130-33094846	1.5823
1_MACS_peak_500_lociStitched	chr1(.):33114839-33117987	3.2137
1_MACS_peak_501_lociStitched	chr1(.):33181578-33183467	0.9707
1_MACS_peak_502_lociStitched	chr1(.):33190313-33191635	0.4709
1_MACS_peak_503_lociStitched	chr1(.):33206554-33208732	0.9515
1_MACS_peak_504_lociStitched	chr1(.):33281721-33286028	3.1018
1_MACS_peak_505_lociStitched	chr1(.):33428756-33431432	1.2888
1_MACS_peak_506_lociStitched	chr1(.):33445478-33448884	2.2045
1_MACS_peak_507_lociStitched	chr1(.):33456937-33459792	1.1099
1_MACS_peak_508_lociStitched	chr1(.):33501549-33503281	0.8615
1_MACS_peak_509_lociStitched	chr1(.):33546016-33547574	0.9462
1_MACS_peak_510_lociStitched	chr1(.):33563158-33566308	2.3309
1_MACS_peak_511_lociStitched	chr1(.):33591958-33594409	1.8113
1_MACS_peak_512_lociStitched	chr1(.):33646587-33648035	0.6364
2_MACS_peak_513_lociStitched	chr1(.):33720677-33723628	0.8617
2_MACS_peak_515_lociStitched	chr1(.):33814104-33816591	0.9067
1_MACS_peak_517_lociStitched	chr1(.):33895653-33896676	0.6854
1_MACS_peak_518_lociStitched	chr1(.):33924763-33929801	2.1208
1_MACS_peak_519_lociStitched	chr1(.):34514542-34515371	0.5986
1_MACS_peak_520_lociStitched	chr1(.):34825726-34828111	0.584
2_MACS_peak_521_lociStitched	chr1(.):35324404-35332879	0.7276
1_MACS_peak_523_lociStitched	chr1(.):35449974-35451580	1.6303
1_MACS_peak_524_lociStitched	chr1(.):35496053-35498210	2.2966
1_MACS_peak_525_lociStitched	chr1(.):35544263-35546131	2.0893
1_MACS_peak_526_lociStitched	chr1(.):35657079-35659590	1.9739
1_MACS_peak_527_lociStitched	chr1(.):35733421-35735633	1.9155
1_MACS_peak_528_lociStitched	chr1(.):35971535-35973647	0.837
1_MACS_peak_529_lociStitched	chr1(.):36004202-36005733	0.8095
1_MACS_peak_530_lociStitched	chr1(.):36022157-36024302	2.6053
1_MACS_peak_531_lociStitched	chr1(.):36042512-36044191	1.2007
1_MACS_peak_532_lociStitched	chr1(.):36088339-36089997	0.7751
2_MACS_peak_533_lociStitched	chr1(.):36102837-36108550	0.7692
1_MACS_peak_535_lociStitched	chr1(.):36183536-36185334	1.3324
1_MACS_peak_536_lociStitched	chr1(.):36200670-36202258	0.5634
1_MACS_peak_537_lociStitched	chr1(.):36221006-36222397	0.5131
1_MACS_peak_538_lociStitched	chr1(.):36233839-36235983	1.124
1_MACS_peak_539_lociStitched	chr1(.):36244536-36246278	1.5287
1_MACS_peak_540_lociStitched	chr1(.):36263296-36264546	0.6277
1_MACS_peak_541_lociStitched	chr1(.):36272919-36275119	1.6712
1_MACS_peak_542_lociStitched	chr1(.):36348443-36349712	1.0817
1_MACS_peak_543_lociStitched	chr1(.):36395480-36397698	1.6046
1_MACS_peak_544_lociStitched	chr1(.):36488675-36489979	0.8642
1_MACS_peak_545_lociStitched	chr1(.):36553684-36555609	1.1808
3_MACS_peak_546_lociStitched	chr1(.):36614131-36627592	1.9938
1_MACS_peak_549_lociStitched	chr1(.):36639633-36642110	1.3842
1_MACS_peak_550_lociStitched	chr1(.):36653092-36654299	0.9831
1_MACS_peak_551_lociStitched	chr1(.):36688407-36691167	2.2957
1_MACS_peak_552_lociStitched	chr1(.):36771584-36772874	0.8595
1_MACS_peak_553_lociStitched	chr1(.):36788544-36790336	1.0998
1_MACS_peak_554_lociStitched	chr1(.):36838708-36841171	2.363
1_MACS_peak_555_lociStitched	chr1(.):36850016-36854054	2.9345
2_MACS_peak_556_lociStitched	chr1(.):36862522-36867592	0.6588
1_MACS_peak_558_lociStitched	chr1(.):36915357-36917031	1.0895
1_MACS_peak_559_lociStitched	chr1(.):36928898-36930951	1.4749
1_MACS_peak_560_lociStitched	chr1(.):36939160-36940746	0.7142
1_MACS_peak_561_lociStitched	chr1(.):37108111-37110623	0.8126
1_MACS_peak_562_lociStitched	chr1(.):37129239-37131820	0.8234
1_MACS_peak_563_lociStitched	chr1(.):37349054-37351096	0.7583
1_MACS_peak_564_lociStitched	chr1(.):37753239-37756347	1.6476
1_MACS_peak_565_lociStitched	chr1(.):37920552-37921261	0.6754
3_MACS_peak_566_lociStitched	chr1(.):37930698-37946297	1.6474
1_MACS_peak_569_lociStitched	chr1(.):37979297-37981180	1.3032
1_MACS_peak_570_lociStitched	chr1(.):38019119-38020671	0.825
1_MACS_peak_571_lociStitched	chr1(.):38060707-38062308	0.7878
1_MACS_peak_572_lociStitched	chr1(.):38140602-38144062	1.6685
1_MACS_peak_573_lociStitched	chr1(.):38154806-38158867	1.1367
1_MACS_peak_574_lociStitched	chr1(.):38204581-38205944	0.5891
1_MACS_peak_575_lociStitched	chr1(.):38258800-38260894	1.1186
1_MACS_peak_576_lociStitched	chr1(.):38272695-38274850	0.9478
1_MACS_peak_577_lociStitched	chr1(.):38324361-38326298	1.3265
1_MACS_peak_578_lociStitched	chr1(.):38411807-38414100	1.4528
2_MACS_peak_579_lociStitched	chr1(.):38454941-38462081	0.2709
1_MACS_peak_581_lociStitched	chr1(.):38477726-38479358	1.0876
1_MACS_peak_582_lociStitched	chr1(.):38492857-38497364	2.3475
1_MACS_peak_583_lociStitched	chr1(.):38939415-38942657	3.826
1_MACS_peak_584_lociStitched	chr1(.):38992355-38994067	0.9572
1_MACS_peak_585_lociStitched	chr1(.):39324208-39326526	1.0184
1_MACS_peak_586_lociStitched	chr1(.):39338030-39339970	1.0428
1_MACS_peak_587_lociStitched	chr1(.):39455953-39458469	1.44
1_MACS_peak_588_lociStitched	chr1(.):39491103-39493119	1.6128
1_MACS_peak_589_lociStitched	chr1(.):39570435-39572498	1.1239
3_MACS_peak_590_lociStitched	chr1(.):39657151-39672148	1.129
1_MACS_peak_593_lociStitched	chr1(.):39679674-39682912	2.2418
1_MACS_peak_594_lociStitched	chr1(.):39733377-39736606	1.057
2_MACS_peak_595_lociStitched	chr1(.):39859465-39864963	0.5135
1_MACS_peak_597_lociStitched	chr1(.):39872511-39875654	1.0229
1_MACS_peak_598_lociStitched	chr1(.):39955783-39958679	1.9174
1_MACS_peak_599_lociStitched	chr1(.):39972313-39978306	5.3873
1_MACS_peak_600_lociStitched	chr1(.):39989544-39993390	3.1803
1_MACS_peak_601_lociStitched	chr1(.):40004285-40005126	0.7229
4_MACS_peak_602_lociStitched	chr1(.):40029959-40065685	0.9487
1_MACS_peak_606_lociStitched	chr1(.):40104729-40106273	0.9944
1_MACS_peak_607_lociStitched	chr1(.):40137204-40138142	0.5014
1_MACS_peak_608_lociStitched	chr1(.):40146300-40147510	0.8008
1_MACS_peak_609_lociStitched	chr1(.):40156613-40157829	0.6467
1_MACS_peak_610_lociStitched	chr1(.):40192513-40193928	0.6448
1_MACS_peak_611_lociStitched	chr1(.):40203789-40205378	0.8792
1_MACS_peak_612_lociStitched	chr1(.):40239099-40243572	3.7111
1_MACS_peak_613_lociStitched	chr1(.):40253218-40255734	1.315
1_MACS_peak_614_lociStitched	chr1(.):40264036-40266021	2.7567
1_MACS_peak_615_lociStitched	chr1(.):40282288-40284213	2.2119
1_MACS_peak_616_lociStitched	chr1(.):40290415-40292261	0.8976
1_MACS_peak_617_lociStitched	chr1(.):40309962-40313187	1.5681
1_MACS_peak_618_lociStitched	chr1(.):40348387-40349814	0.8735
1_MACS_peak_619_lociStitched	chr1(.):40366528-40368423	0.7443
2_MACS_peak_620_lociStitched	chr1(.):40420143-40427239	0.6665
1_MACS_peak_622_lociStitched	chr1(.):40468193-40470065	0.8052
1_MACS_peak_623_lociStitched	chr1(.):40504012-40507456	3.1599
2_MACS_peak_624_lociStitched	chr1(.):40523716-40531841	0.8377
1_MACS_peak_626_lociStitched	chr1(.):40562197-40563343	0.8072
1_MACS_peak_627_lociStitched	chr1(.):40626440-40628108	1.7421
1_MACS_peak_628_lociStitched	chr1(.):40722471-40724639	1.5461
3_MACS_peak_629_lociStitched	chr1(.):40777378-40782666	0.6965
2_MACS_peak_632_lociStitched	chr1(.):40839012-40858668	2.1002
1_MACS_peak_634_lociStitched	chr1(.):40915098-40916393	0.6752
1_MACS_peak_635_lociStitched	chr1(.):40942400-40943766	0.8285
1_MACS_peak_636_lociStitched	chr1(.):40996604-40997965	0.7301
1_MACS_peak_637_lociStitched	chr1(.):41130768-41132205	0.7048
1_MACS_peak_638_lociStitched	chr1(.):41156820-41158944	3.127
1_MACS_peak_639_lociStitched	chr1(.):41174007-41175822	1.5134
1_MACS_peak_640_lociStitched	chr1(.):41229150-41230764	0.6076
1_MACS_peak_641_lociStitched	chr1(.):41444553-41447064	1.6623
2_MACS_peak_642_lociStitched	chr1(.):41706298-41712612	1.4432
1_MACS_peak_644_lociStitched	chr1(.):41818777-41820300	0.5244
1_MACS_peak_645_lociStitched	chr1(.):41947329-41949292	0.762
1_MACS_peak_646_lociStitched	chr1(.):41961383-41962791	0.9229
1_MACS_peak_647_lociStitched	chr1(.):41969155-41970683	0.565
1_MACS_peak_648_lociStitched	chr1(.):41981344-41983218	1.0241
1_MACS_peak_649_lociStitched	chr1(.):42084784-42090118	1.0877
3_MACS_peak_650_lociStitched	chr1(.):42126986-42140368	0.5809
1_MACS_peak_653_lociStitched	chr1(.):42149118-42150475	0.5161
1_MACS_peak_654_lociStitched	chr1(.):42163005-42167558	1.4049
2_MACS_peak_655_lociStitched	chr1(.):42186104-42195689	1.4059
1_MACS_peak_657_lociStitched	chr1(.):42215402-42218746	1.1172
2_MACS_peak_658_lociStitched	chr1(.):42265325-42276612	1.1952
3_MACS_peak_660_lociStitched	chr1(.):42339409-42348858	0.5095
1_MACS_peak_663_lociStitched	chr1(.):42355880-42359103	2.5625
1_MACS_peak_664_lociStitched	chr1(.):42367805-42368884	0.649
1_MACS_peak_665_lociStitched	chr1(.):42383180-42386221	1.0455
1_MACS_peak_666_lociStitched	chr1(.):42500611-42502436	0.5803
1_MACS_peak_667_lociStitched	chr1(.):42550748-42551512	0.4299
1_MACS_peak_668_lociStitched	chr1(.):42799742-42802067	1.4584
1_MACS_peak_669_lociStitched	chr1(.):42920986-42923315	3.0569
1_MACS_peak_670_lociStitched	chr1(.):42994824-42996188	1.0432
2_MACS_peak_671_lociStitched	chr1(.):43123470-43127596	0.6084
1_MACS_peak_673_lociStitched	chr1(.):43146386-43149606	1.376
1_MACS_peak_674_lociStitched	chr1(.):43231469-43233756	1.1187
1_MACS_peak_675_lociStitched	chr1(.):43281934-43283469	2.3376
1_MACS_peak_676_lociStitched	chr1(.):43311411-43313102	0.9012
2_MACS_peak_677_lociStitched	chr1(.):43388706-43402949	0.9855
1_MACS_peak_679_lociStitched	chr1(.):43410772-43411706	0.4621
1_MACS_peak_680_lociStitched	chr1(.):43422261-43425539	1.1503
1_MACS_peak_681_lociStitched	chr1(.):43686622-43687858	0.6281
1_MACS_peak_682_lociStitched	chr1(.):43739668-43740681	0.5158
1_MACS_peak_683_lociStitched	chr1(.):43814034-43816010	3.1141
1_MACS_peak_684_lociStitched	chr1(.):43823330-43825637	1.3925
1_MACS_peak_685_lociStitched	chr1(.):43832360-43834732	2.1594
1_MACS_peak_686_lociStitched	chr1(.):43854676-43856306	1.3333
1_MACS_peak_687_lociStitched	chr1(.):43918361-43921339	2.0323
1_MACS_peak_688_lociStitched	chr1(.):43974891-43976462	0.4752
1_MACS_peak_689_lociStitched	chr1(.):43996487-43997069	0.4306
1_MACS_peak_690_lociStitched	chr1(.):44015304-44016732	0.5894
1_MACS_peak_691_lociStitched	chr1(.):44047747-44048834	0.7262
1_MACS_peak_692_lociStitched	chr1(.):44114581-44116888	2.4482
1_MACS_peak_693_lociStitched	chr1(.):44172406-44174443	0.8038
1_MACS_peak_694_lociStitched	chr1(.):44248533-44250291	0.6312
1_MACS_peak_695_lociStitched	chr1(.):44279595-44281283	0.5454
2_MACS_peak_696_lociStitched	chr1(.):44289300-44306117	2.7173
1_MACS_peak_698_lociStitched	chr1(.):44318566-44319564	0.7382
1_MACS_peak_699_lociStitched	chr1(.):44329628-44332811	2.4067
1_MACS_peak_700_lociStitched	chr1(.):44399117-44400918	1.0933
1_MACS_peak_701_lociStitched	chr1(.):44411271-44413718	3.8555
3_MACS_peak_702_lociStitched	chr1(.):44439581-44446014	1.0064
1_MACS_peak_705_lociStitched	chr1(.):44456509-44458650	0.7718
1_MACS_peak_706_lociStitched	chr1(.):44495026-44497288	0.8873
1_MACS_peak_707_lociStitched	chr1(.):44678260-44679889	1.1086
1_MACS_peak_708_lociStitched	chr1(.):44820207-44821267	0.6809
1_MACS_peak_709_lociStitched	chr1(.):45096686-45098968	2.6588
2_MACS_peak_710_lociStitched	chr1(.):45137279-45143458	1.2026
1_MACS_peak_712_lociStitched	chr1(.):45178082-45180078	0.7026
1_MACS_peak_713_lociStitched	chr1(.):45186236-45188495	1.0645
1_MACS_peak_714_lociStitched	chr1(.):45195338-45198098	3.0098
1_MACS_peak_715_lociStitched	chr1(.):45204620-45206445	1.3994
1_MACS_peak_716_lociStitched	chr1(.):45240206-45242734	2.0597
1_MACS_peak_717_lociStitched	chr1(.):45264859-45266782	1.7578
2_MACS_peak_718_lociStitched	chr1(.):45278844-45286426	0.8401
1_MACS_peak_720_lociStitched	chr1(.):45451556-45452890	0.8184
1_MACS_peak_721_lociStitched	chr1(.):45476075-45478863	1.0799
2_MACS_peak_722_lociStitched	chr1(.):45516213-45519710	0.7707
1_MACS_peak_724_lociStitched	chr1(.):45544228-45545468	0.5932
1_MACS_peak_725_lociStitched	chr1(.):45671517-45673048	1.0309
1_MACS_peak_726_lociStitched	chr1(.):45768478-45770758	1.8913
2_MACS_peak_727_lociStitched	chr1(.):45786299-45793445	0.3844
1_MACS_peak_729_lociStitched	chr1(.):45804567-45807185	2.1321
1_MACS_peak_730_lociStitched	chr1(.):45813613-45815714	0.7367
1_MACS_peak_731_lociStitched	chr1(.):45825372-45827504	0.6751
1_MACS_peak_732_lociStitched	chr1(.):45839072-45839798	0.4608
1_MACS_peak_733_lociStitched	chr1(.):45955020-45957222	1.0174
1_MACS_peak_734_lociStitched	chr1(.):45964903-45966846	0.9563
1_MACS_peak_735_lociStitched	chr1(.):45983351-45988452	2.3658
2_MACS_peak_736_lociStitched	chr1(.):46008079-46018693	1.0205
1_MACS_peak_738_lociStitched	chr1(.):46048848-46052884	1.1307
1_MACS_peak_739_lociStitched	chr1(.):46121963-46123547	0.6288
1_MACS_peak_740_lociStitched	chr1(.):46150792-46154845	2.8186
1_MACS_peak_741_lociStitched	chr1(.):46215345-46217292	2.858
1_MACS_peak_742_lociStitched	chr1(.):46250602-46252337	0.8058
1_MACS_peak_743_lociStitched	chr1(.):46267829-46270434	0.9557
1_MACS_peak_744_lociStitched	chr1(.):46336542-46338224	1.0937
1_MACS_peak_745_lociStitched	chr1(.):46455636-46457174	0.8389
1_MACS_peak_746_lociStitched	chr1(.):46505693-46510772	3.3463
2_MACS_peak_747_lociStitched	chr1(.):46527531-46531987	1.1242
1_MACS_peak_749_lociStitched	chr1(.):46579971-46581855	1.6608
1_MACS_peak_750_lociStitched	chr1(.):46597155-46599841	3.6575
1_MACS_peak_751_lociStitched	chr1(.):46624791-46626735	0.9519
1_MACS_peak_752_lociStitched	chr1(.):46663065-46665093	1.2412
1_MACS_peak_753_lociStitched	chr1(.):46713232-46714751	0.7024
1_MACS_peak_754_lociStitched	chr1(.):46766849-46771409	2.3194
3_MACS_peak_755_lociStitched	chr1(.):46790009-46807289	1.7651
2_MACS_peak_758_lociStitched	chr1(.):46859481-46866495	0.5383
1_MACS_peak_760_lociStitched	chr1(.):47068951-47070717	1.176
1_MACS_peak_761_lociStitched	chr1(.):47081360-47083213	1.3711
1_MACS_peak_762_lociStitched	chr1(.):47132856-47134763	1.0716
1_MACS_peak_763_lociStitched	chr1(.):47140885-47142353	0.6608
1_MACS_peak_764_lociStitched	chr1(.):47154489-47156028	0.6896
1_MACS_peak_765_lociStitched	chr1(.):47183941-47185601	0.8827
1_MACS_peak_766_lociStitched	chr1(.):47269478-47271247	0.9189
1_MACS_peak_767_lociStitched	chr1(.):47322952-47324086	0.6725
1_MACS_peak_768_lociStitched	chr1(.):47644250-47645575	0.5734
1_MACS_peak_769_lociStitched	chr1(.):47778687-47781021	0.8855
1_MACS_peak_770_lociStitched	chr1(.):47798390-47801018	1.4735
1_MACS_peak_771_lociStitched	chr1(.):47901995-47904067	1.3289
1_MACS_peak_772_lociStitched	chr1(.):48937071-48938613	0.5455
1_MACS_peak_773_lociStitched	chr1(.):49255146-49256822	0.5887
1_MACS_peak_774_lociStitched	chr1(.):49412765-49414760	1.2174
1_MACS_peak_775_lociStitched	chr1(.):49442909-49447809	0.8209
1_MACS_peak_776_lociStitched	chr1(.):49913444-49914725	0.8402
1_MACS_peak_777_lociStitched	chr1(.):50798573-50799569	0.5298
1_MACS_peak_778_lociStitched	chr1(.):51442149-51445181	1.1387
1_MACS_peak_779_lociStitched	chr1(.):51680064-51681235	0.6371
1_MACS_peak_780_lociStitched	chr1(.):51699689-51703119	2.1605
1_MACS_peak_781_lociStitched	chr1(.):51762314-51763535	0.7735
1_MACS_peak_782_lociStitched	chr1(.):51796672-51797902	0.9309
1_MACS_peak_783_lociStitched	chr1(.):51966374-51968046	0.8784
1_MACS_peak_784_lociStitched	chr1(.):51982988-51985317	1.7525
1_MACS_peak_785_lociStitched	chr1(.):52034282-52036831	1.1625
1_MACS_peak_786_lociStitched	chr1(.):52082440-52083617	0.988
2_MACS_peak_787_lociStitched	chr1(.):52191493-52197833	0.927
1_MACS_peak_789_lociStitched	chr1(.):52241900-52243321	0.9966
1_MACS_peak_790_lociStitched	chr1(.):52328175-52330069	0.6877
2_MACS_peak_791_lociStitched	chr1(.):52336472-52345795	1.1072
3_MACS_peak_793_lociStitched	chr1(.):52417559-52430549	0.8886
1_MACS_peak_796_lociStitched	chr1(.):52455612-52456811	1.0146
1_MACS_peak_797_lociStitched	chr1(.):52497917-52500025	1.0297
1_MACS_peak_798_lociStitched	chr1(.):52520052-52523183	1.9831
1_MACS_peak_799_lociStitched	chr1(.):52607142-52608925	1.4959
2_MACS_peak_800_lociStitched	chr1(.):52830356-52835057	1.2502
1_MACS_peak_802_lociStitched	chr1(.):52868520-52871119	1.2355
1_MACS_peak_803_lociStitched	chr1(.):53017060-53020092	2.2342
1_MACS_peak_804_lociStitched	chr1(.):53069248-53070441	0.6335
2_MACS_peak_805_lociStitched	chr1(.):53100670-53107826	3.9343
1_MACS_peak_807_lociStitched	chr1(.):53124436-53125567	0.5852
1_MACS_peak_808_lociStitched	chr1(.):53151279-53152101	0.6848
2_MACS_peak_809_lociStitched	chr1(.):53163037-53169944	0.9031
1_MACS_peak_811_lociStitched	chr1(.):53191275-53193258	1.1307
1_MACS_peak_812_lociStitched	chr1(.):53308318-53309649	0.5521
2_MACS_peak_813_lociStitched	chr1(.):53386929-53393960	0.3141
1_MACS_peak_815_lociStitched	chr1(.):53479872-53481494	0.8127
1_MACS_peak_816_lociStitched	chr1(.):53661738-53663655	1.9782
1_MACS_peak_817_lociStitched	chr1(.):53685389-53687190	1.7599
1_MACS_peak_818_lociStitched	chr1(.):53703539-53705091	0.9418
1_MACS_peak_819_lociStitched	chr1(.):53711326-53712061	0.5707
1_MACS_peak_820_lociStitched	chr1(.):53724840-53726782	1.0669
2_MACS_peak_821_lociStitched	chr1(.):53790684-53794485	1.0392
1_MACS_peak_823_lociStitched	chr1(.):53832982-53834571	0.8669
1_MACS_peak_824_lociStitched	chr1(.):54200186-54202072	1.2214
1_MACS_peak_825_lociStitched	chr1(.):54231549-54233601	0.9972
1_MACS_peak_826_lociStitched	chr1(.):54303201-54304724	4.0257
1_MACS_peak_827_lociStitched	chr1(.):54354427-54356457	0.8547
2_MACS_peak_828_lociStitched	chr1(.):54410471-54412950	0.972
1_MACS_peak_830_lociStitched	chr1(.):54452959-54453913	0.6145
2_MACS_peak_831_lociStitched	chr1(.):54512502-54520143	1.3158
1_MACS_peak_833_lociStitched	chr1(.):54664933-54666797	1.0973
1_MACS_peak_834_lociStitched	chr1(.):54841242-54843845	1.8735
1_MACS_peak_835_lociStitched	chr1(.):54871259-54876418	1.9287
1_MACS_peak_836_lociStitched	chr1(.):54929643-54931153	0.7574
1_MACS_peak_837_lociStitched	chr1(.):54953047-54955580	1.9422
1_MACS_peak_838_lociStitched	chr1(.):55007565-55008427	0.5209
1_MACS_peak_839_lociStitched	chr1(.):55229438-55230453	1.045
1_MACS_peak_840_lociStitched	chr1(.):55266111-55267999	1.592
1_MACS_peak_841_lociStitched	chr1(.):55352364-55353640	0.7024
1_MACS_peak_842_lociStitched	chr1(.):55431181-55432155	0.5967
1_MACS_peak_843_lociStitched	chr1(.):55679917-55682135	2.1615
1_MACS_peak_844_lociStitched	chr1(.):56001904-56002964	0.8994
1_MACS_peak_845_lociStitched	chr1(.):56106153-56107574	1.2024
2_MACS_peak_846_lociStitched	chr1(.):57037654-57045376	0.3405
1_MACS_peak_848_lociStitched	chr1(.):57603151-57604729	0.5123
1_MACS_peak_849_lociStitched	chr1(.):59011075-59013009	1.5238
1_MACS_peak_850_lociStitched	chr1(.):59164701-59166494	1.4857
1_MACS_peak_851_lociStitched	chr1(.):59238510-59240217	1.2097
1_MACS_peak_852_lociStitched	chr1(.):59247492-59251996	3.3427
1_MACS_peak_853_lociStitched	chr1(.):59270756-59272871	0.9125
1_MACS_peak_854_lociStitched	chr1(.):59280281-59283189	2.1267
1_MACS_peak_855_lociStitched	chr1(.):59322912-59324521	0.6497
1_MACS_peak_856_lociStitched	chr1(.):59339778-59341552	1.606
1_MACS_peak_857_lociStitched	chr1(.):59348703-59349760	0.4741
1_MACS_peak_858_lociStitched	chr1(.):59368373-59370686	2.5517
1_MACS_peak_859_lociStitched	chr1(.):59432762-59435459	1.9601
4_MACS_peak_860_lociStitched	chr1(.):59470587-59487177	1.0116
1_MACS_peak_864_lociStitched	chr1(.):59512131-59513106	0.7268
1_MACS_peak_865_lociStitched	chr1(.):59536327-59538717	0.8083
1_MACS_peak_866_lociStitched	chr1(.):59611860-59613456	1.2993
1_MACS_peak_867_lociStitched	chr1(.):59761092-59763656	1.4969
1_MACS_peak_868_lociStitched	chr1(.):60035596-60037226	0.594
2_MACS_peak_869_lociStitched	chr1(.):60279582-60281397	1.1712
1_MACS_peak_871_lociStitched	chr1(.):60391723-60392855	0.9181
1_MACS_peak_872_lociStitched	chr1(.):61483048-61484419	0.4346
3_MACS_peak_873_lociStitched	chr1(.):61515382-61523923	0.5253
3_MACS_peak_876_lociStitched	chr1(.):61541196-61549559	1.2095
1_MACS_peak_879_lociStitched	chr1(.):61917308-61919909	0.79
1_MACS_peak_880_lociStitched	chr1(.):61928254-61930023	0.6763
1_MACS_peak_881_lociStitched	chr1(.):62190031-62191721	1.8823
1_MACS_peak_882_lociStitched	chr1(.):62207255-62208759	0.7737
1_MACS_peak_883_lociStitched	chr1(.):62900830-62904089	3.6008
1_MACS_peak_884_lociStitched	chr1(.):63152885-63154768	0.9758
1_MACS_peak_885_lociStitched	chr1(.):63248727-63250794	2.6719
1_MACS_peak_886_lociStitched	chr1(.):63264904-63267841	1.1
1_MACS_peak_887_lociStitched	chr1(.):63275190-63277918	1.7678
2_MACS_peak_888_lociStitched	chr1(.):63782449-63788789	0.4685
1_MACS_peak_890_lociStitched	chr1(.):63832501-63834341	1.219
1_MACS_peak_891_lociStitched	chr1(.):63987981-63990474	2.2907
1_MACS_peak_892_lociStitched	chr1(.):64058382-64060630	1.807
1_MACS_peak_893_lociStitched	chr1(.):64485063-64486260	0.5877
1_MACS_peak_894_lociStitched	chr1(.):64637281-64639210	0.9754
1_MACS_peak_895_lociStitched	chr1(.):64688941-64690074	0.8103
1_MACS_peak_896_lociStitched	chr1(.):64935184-64936547	0.6739
1_MACS_peak_897_lociStitched	chr1(.):65209887-65212091	1.1186
1_MACS_peak_898_lociStitched	chr1(.):65292082-65293931	0.9272
2_MACS_peak_899_lociStitched	chr1(.):65326680-65331510	0.7423
1_MACS_peak_901_lociStitched	chr1(.):65430799-65434012	1.1457
