REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19.bam	44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
4_MACS_peak_15314_lociStitched	chr2	202039910	202060493	4	12371	24425.846100000002	3842.8461
2_MACS_peak_17892_lociStitched	chr3	46244847	46265384	2	17754	120340.65890000001	4744.0470000000005
4_MACS_peak_16029_lociStitched	chr20	32360853	32381348	4	9116	18972.2215	3010.7155000000002
3_MACS_peak_11528_lociStitched	chr17	70581698	70602182	3	17305	46685.0844	3977.9928000000004
4_MACS_peak_27527_lociStitched	chr9	126962255	126982682	4	13830	38888.9226	3268.32
3_MACS_peak_5666_lociStitched	chr12	10186193	10206614	3	12096	24368.3793	3173.4234
3_MACS_peak_1138_lociStitched	chr1	93408468	93428888	3	18520	28340.917999999998	2317.67
4_MACS_peak_14149_lociStitched	chr2	67686027	67706442	4	14978	47852.759999999995	3399.0975000000003
4_MACS_peak_28334_lociStitched	chrX	70837218	70857632	4	12157	18809.4596	1865.8395999999998
2_MACS_peak_1638_lociStitched	chr1	154374405	154394798	2	19273	87439.0661	6232.100799999999
1_MACS_peak_6139_lociStitched	chr12	53585024	53605406	1	20383	98983.1448	5028.2394
3_MACS_peak_8164_lociStitched	chr14	91781617	91801960	3	13499	19289.2326	2024.1285
4_MACS_peak_3440_lociStitched	chr10	74005560	74025889	4	16687	49133.1601	3579.9369
3_MACS_peak_1970_lociStitched	chr1	174922304	174942620	3	15954	41196.7848	4993.672799999999
5_MACS_peak_7639_lociStitched	chr14	23279635	23299944	5	7816	10292.601200000001	1659.2452999999998
3_MACS_peak_16338_lociStitched	chr20	52224560	52244825	3	13797	64108.3275	3293.0625
4_MACS_peak_5578_lociStitched	chr12	6552147	6572397	4	10737	44381.925	3748.2749999999996
4_MACS_peak_19737_lociStitched	chr4	57683045	57703284	4	8512	9536.6168	2649.2850999999996
4_MACS_peak_15440_lociStitched	chr2	216764875	216785106	4	9768	9658.2794	3036.6731000000004
4_MACS_peak_26573_lociStitched	chr8	146010788	146030954	4	7512	9278.3766	3488.718
3_MACS_peak_5034_lociStitched	chr11	82764457	82784622	3	13231	43066.3905	4196.3365
3_MACS_peak_24213_lociStitched	chr7	29706220	29726342	3	10647	16530.223	3241.6542
3_MACS_peak_28743_lociStitched	chrX	153232517	153252633	3	12978	27959.2284	1772.2196
4_MACS_peak_20868_lociStitched	chr5	32275801	32295888	4	11941	14822.1973	3288.2419000000004
4_MACS_peak_27685_lociStitched	chr9	134595231	134615295	4	11242	25900.617599999998	3587.4431999999997
1_MACS_peak_21328_lociStitched	chr5	88110666	88130720	1	20055	41784.5144	4237.410199999999
2_MACS_peak_28591_lociStitched	chrX	128901818	128921820	2	18657	45454.545	2642.2642
4_MACS_peak_5219_lociStitched	chr11	111231784	111251784	4	17227	48634.00000000001	4018.0
5_MACS_peak_4744_lociStitched	chr11	65306967	65326924	5	8111	11199.868400000001	2694.195
4_MACS_peak_3558_lociStitched	chr10	81946404	81966333	4	13502	25776.1686	4003.7361
3_MACS_peak_1431_lociStitched	chr1	145126654	145146575	3	13037	26070.612699999998	7157.6153
4_MACS_peak_5571_lociStitched	chr12	6432289	6452176	4	8955	19548.921	3215.7279000000003
4_MACS_peak_12703_lociStitched	chr19	12885623	12905444	4	10730	23602.846800000003	2899.8123
3_MACS_peak_2888_lociStitched	chr10	6953954	6973769	3	11822	85723.653	3984.7965
4_MACS_peak_24282_lociStitched	chr7	36982430	37002214	4	10818	11369.8648	2807.3496
3_MACS_peak_6719_lociStitched	chr12	109161513	109181249	3	12902	32106.5248	3426.1696
4_MACS_peak_13267_lociStitched	chr19	47728648	47748366	4	12961	34421.7126	3283.047
3_MACS_peak_6358_lociStitched	chr12	68751348	68771035	3	17058	65293.904200000004	4012.2106000000003
2_MACS_peak_632_lociStitched	chr1	40839012	40858668	2	14885	41281.531200000005	4110.0696
2_MACS_peak_27487_lociStitched	chr9	123688105	123707726	2	13703	41302.205	3423.8644999999997
4_MACS_peak_3875_lociStitched	chr10	111966995	111986594	4	11221	20039.9775	3490.5819
3_MACS_peak_27169_lociStitched	chr9	93670825	93690416	3	16967	61680.3044	3612.5804000000003
2_MACS_peak_16238_lociStitched	chr20	45172089	45191653	2	15754	37032.6956	2848.5184
2_MACS_peak_3541_lociStitched	chr10	81001113	81020668	2	18395	46771.649	3613.7639999999997
4_MACS_peak_22711_lociStitched	chr6	33377196	33396739	4	8682	12570.0576	3068.251
4_MACS_peak_6034_lociStitched	chr12	48134146	48153679	4	8132	12485.4936	2988.549
4_MACS_peak_4719_lociStitched	chr11	64845479	64865010	4	7152	10536.9745	2996.0554
2_MACS_peak_13707_lociStitched	chr2	27374169	27393675	2	18971	60185.763	3596.9064000000003
2_MACS_peak_17615_lociStitched	chr3	15834585	15854086	2	18965	51511.891500000005	4032.8068000000003
4_MACS_peak_8487_lociStitched	chr15	33295962	33315412	4	12674	38695.775	3423.2
1_MACS_peak_19638_lociStitched	chr4	40190537	40209962	1	19426	100547.685	5359.357499999999
2_MACS_peak_21337_lociStitched	chr5	88633739	88653161	2	16533	88921.6848	4235.9382
4_MACS_peak_5691_lociStitched	chr12	11901229	11920606	4	17625	43199.0838	3623.499
3_MACS_peak_6708_lociStitched	chr12	108953743	108973076	3	18770	47290.4513	4127.5955
2_MACS_peak_27383_lociStitched	chr9	112665368	112684664	2	18879	74856.9024	4322.304
3_MACS_peak_1820_lociStitched	chr1	161144659	161163948	3	15208	61028.4671	5221.5323
3_MACS_peak_9981_lociStitched	chr16	50713887	50733158	3	14935	42371.1477	3752.0637
2_MACS_peak_9039_lociStitched	chr15	75351816	75371080	2	15385	63642.476800000004	3619.7056000000002
4_MACS_peak_12392_lociStitched	chr19	1258257	1277443	4	10707	35797.2388	4357.1406
3_MACS_peak_17019_lociStitched	chr22	26974522	26993677	3	13701	50168.8605	3664.3514999999998
3_MACS_peak_9976_lociStitched	chr16	50298904	50318058	3	9904	22841.144999999997	2884.5924
4_MACS_peak_11009_lociStitched	chr17	38251336	38270480	4	12832	22775.6168	3805.8272
4_MACS_peak_24575_lociStitched	chr7	74057070	74076198	4	10492	22425.667200000004	2871.1128000000003
3_MACS_peak_21004_lociStitched	chr5	54031592	54050695	3	10311	28224.6825	2959.0547
5_MACS_peak_4922_lociStitched	chr11	73069948	73089025	5	9105	11303.122500000001	2815.7652000000003
3_MACS_peak_15391_lociStitched	chr2	207995979	208015052	3	11089	24592.7262	3747.8445
4_MACS_peak_12063_lociStitched	chr18	42288746	42307816	4	15447	19920.522	3129.3869999999997
3_MACS_peak_17035_lociStitched	chr22	29206692	29225761	3	18192	60469.7059	3651.7135000000003
4_MACS_peak_4159_lociStitched	chr11	3874457	3893431	4	10192	21036.4738	3371.6798
3_MACS_peak_11633_lociStitched	chr17	75128687	75147623	3	18646	85456.27440000001	4124.2608
3_MACS_peak_16252_lociStitched	chr20	46113592	46132506	3	12149	26716.025	3391.2801999999997
3_MACS_peak_23548_lociStitched	chr6	130832812	130851689	3	14689	45806.9282	3403.5231
3_MACS_peak_12617_lociStitched	chr19	10329198	10348064	3	11657	37758.412399999994	2907.2506
4_MACS_peak_17263_lociStitched	chr22	39910745	39929569	4	10053	25820.8808	3971.864
4_MACS_peak_28009_lociStitched	chrX	30578791	30597604	4	12416	23256.6306	1849.3179
4_MACS_peak_946_lociStitched	chr1	68213892	68232681	4	7303	12438.318000000001	2760.1041
3_MACS_peak_23441_lociStitched	chr6	117858779	117877561	3	13200	30982.7872	3196.6964
2_MACS_peak_2135_lociStitched	chr1	192560779	192579520	2	18476	34702.7097	4934.5053
2_MACS_peak_24368_lociStitched	chr7	44661751	44680440	2	14908	35400.7038	3780.7847
4_MACS_peak_10683_lociStitched	chr17	17725983	17744648	4	7101	10359.075	2988.2664999999997
2_MACS_peak_19642_lociStitched	chr4	40301325	40319958	2	13978	58416.3183	3942.7428
3_MACS_peak_14164_lociStitched	chr2	68637544	68656166	3	10074	14173.2042	3059.5946
5_MACS_peak_12411_lociStitched	chr19	1847289	1865872	5	10476	39505.5997	3530.77
5_MACS_peak_9142_lociStitched	chr15	81607842	81626424	5	15960	28439.751	3593.7587999999996
3_MACS_peak_12178_lociStitched	chr18	52929422	52947983	3	12497	33857.1201	3316.8507
3_MACS_peak_23381_lociStitched	chr6	111179721	111198227	3	7657	15091.643	2898.0395999999996
4_MACS_peak_24290_lociStitched	chr7	37375184	37393690	4	10523	19542.336	3538.3472
4_MACS_peak_6600_lociStitched	chr12	96882888	96901386	4	11772	24252.727799999997	2863.4903999999997
4_MACS_peak_16634_lociStitched	chr21	34665194	34683636	4	9414	13191.562600000001	3817.4939999999997
2_MACS_peak_13858_lociStitched	chr2	42342979	42361418	2	18297	74087.902	4028.9215
4_MACS_peak_24159_lociStitched	chr7	24859695	24878103	4	9449	23904.6288	3011.5488
2_MACS_peak_1542_lociStitched	chr1	150120989	150139349	2	12409	45134.388	4362.336
2_MACS_peak_23689_lociStitched	chr6	139631600	139649940	2	18128	70629.174	3370.892
3_MACS_peak_18327_lociStitched	chr3	101495306	101513644	3	10990	31082.91	3541.0678
4_MACS_peak_12734_lociStitched	chr19	13943786	13962115	4	12225	50318.6037	2895.982
4_MACS_peak_14347_lociStitched	chr2	86290225	86308547	4	13523	25463.9156	3206.35
2_MACS_peak_15311_lociStitched	chr2	201979844	201998136	2	16020	97168.9332	4722.9944
3_MACS_peak_24981_lociStitched	chr7	114556318	114574606	3	13864	59205.5712	5378.5008
4_MACS_peak_26538_lociStitched	chr8	145047472	145065760	4	9038	15650.8704	2799.8928
2_MACS_peak_16994_lociStitched	chr22	24535708	24553975	2	12411	28154.927099999997	3162.0177
3_MACS_peak_9303_lociStitched	chr15	93346366	93364611	3	11072	39522.318999999996	3444.656
2_MACS_peak_21858_lociStitched	chr5	148204604	148222805	2	13106	43791.606	4260.8541000000005
2_MACS_peak_21435_lociStitched	chr5	100223657	100241850	2	12461	37435.7361	4126.1724
3_MACS_peak_22689_lociStitched	chr6	32805230	32823398	3	8338	25060.9392	3441.0192
3_MACS_peak_17025_lociStitched	chr22	27052941	27071091	3	8309	17064.63	3208.92
2_MACS_peak_1713_lociStitched	chr1	156115317	156133458	2	18075	89723.5719	6062.7222
5_MACS_peak_9831_lociStitched	chr16	29815634	29833773	5	12827	30740.1633	3270.4617
4_MACS_peak_11742_lociStitched	chr17	79868519	79886657	4	7707	10175.418000000001	2328.9192
3_MACS_peak_16391_lociStitched	chr20	55957936	55976067	3	13068	28480.1748	3160.2333000000003
1_MACS_peak_21038_lociStitched	chr5	55436161	55454260	1	18100	62300.3778	3884.0454000000004
4_MACS_peak_4640_lociStitched	chr11	62307939	62326018	4	13284	25914.4386	3261.4516
3_MACS_peak_19195_lociStitched	chr3	186702615	186720677	3	15559	75490.129	5337.321
2_MACS_peak_9747_lociStitched	chr16	23402446	23420503	2	17076	74300.9436	3132.8894999999998
3_MACS_peak_21811_lociStitched	chr5	142592637	142610694	3	8498	12890.8923	2766.3324000000002
5_MACS_peak_14549_lociStitched	chr2	109221060	109239088	5	12207	16446.9444	3385.6584
4_MACS_peak_9989_lociStitched	chr16	53085770	53103770	4	8230	10893.599999999999	2880.0
3_MACS_peak_12780_lociStitched	chr19	16180271	16198265	3	8847	27239.3172	2996.001
5_MACS_peak_17631_lociStitched	chr3	17780538	17798488	5	9803	15966.525	3074.835
3_MACS_peak_9260_lociStitched	chr15	90574008	90591936	3	10562	21246.4728	2497.3704000000002
2_MACS_peak_27604_lociStitched	chr9	130828568	130846494	2	15732	39575.2302	3536.7998000000002
2_MACS_peak_3688_lociStitched	chr10	94868720	94886573	2	13898	32151.467699999997	2649.3852
3_MACS_peak_20053_lociStitched	chr4	100765938	100783772	3	9555	16514.284	3147.701
2_MACS_peak_6519_lociStitched	chr12	92753302	92771129	2	17421	84680.0327	3738.3219
3_MACS_peak_1617_lociStitched	chr1	153747274	153765083	3	7686	19538.2539	3887.7047
4_MACS_peak_17653_lociStitched	chr3	20080124	20097885	4	11083	17503.465500000002	2960.7587
3_MACS_peak_18024_lociStitched	chr3	52000499	52018260	3	6937	12532.1616	2710.3286000000003
3_MACS_peak_4532_lociStitched	chr11	47413347	47431092	3	8747	16447.8405	2574.7995
5_MACS_peak_13932_lociStitched	chr2	46785736	46803468	5	12922	21209.245199999998	3596.0496000000003
2_MACS_peak_16528_lociStitched	chr21	19151489	19169169	2	16094	62896.6	3861.3120000000004
2_MACS_peak_23722_lociStitched	chr6	143162657	143180334	2	16524	37082.8106	2177.8064
3_MACS_peak_20299_lociStitched	chr4	129723850	129741485	3	9712	18797.146500000003	3027.9294999999997
3_MACS_peak_27588_lociStitched	chr9	130531937	130549572	3	10747	24763.067	3087.8885
1_MACS_peak_18157_lociStitched	chr3	69128362	69145995	1	17634	45540.7491	3685.297
4_MACS_peak_17909_lociStitched	chr3	46529942	46547553	4	7540	12887.729800000001	2259.4913
4_MACS_peak_17784_lociStitched	chr3	39247051	39264649	4	14971	37320.07859999999	3109.5666
3_MACS_peak_329_lociStitched	chr1	25347068	25364610	3	9573	24993.8416	2410.2708
4_MACS_peak_16086_lociStitched	chr20	34673168	34690707	4	13595	20717.0668	3081.6023
3_MACS_peak_2956_lociStitched	chr10	14686505	14704018	3	13164	33197.6428	2858.1216000000004
4_MACS_peak_4191_lociStitched	chr11	6623720	6641224	4	8538	13350.3008	3010.6879999999996
2_MACS_peak_16053_lociStitched	chr20	32988826	33006312	2	14136	42679.828799999996	3460.4793999999997
5_MACS_peak_19265_lociStitched	chr3	194865026	194882470	5	11519	21857.332	3656.2624
3_MACS_peak_5914_lociStitched	chr12	32608344	32625783	3	15777	45524.5095	3390.1416
5_MACS_peak_13699_lociStitched	chr2	27293481	27310872	5	10901	16076.2404	2859.0804
3_MACS_peak_22566_lociStitched	chr6	27790626	27807924	3	10593	31933.8378	3264.1326
3_MACS_peak_9674_lociStitched	chr16	17553930	17571212	3	8361	8675.564	2416.0236
5_MACS_peak_26861_lociStitched	chr9	36135974	36153256	5	10044	16016.9576	2600.941
3_MACS_peak_755_lociStitched	chr1	46790009	46807289	3	9832	30500.928	3158.7839999999997
3_MACS_peak_21332_lociStitched	chr5	88563458	88580714	3	11802	53748.9888	3363.1944
2_MACS_peak_14905_lociStitched	chr2	158294203	158311443	2	12212	53538.82	3960.028
2_MACS_peak_18391_lociStitched	chr3	111837934	111855085	2	13589	21858.9495	3226.1031
3_MACS_peak_9827_lociStitched	chr16	29741618	29758749	3	6398	14126.2226	2458.2985
3_MACS_peak_9893_lociStitched	chr16	30952791	30969920	3	6136	14828.5753	2511.1114000000002
5_MACS_peak_24624_lociStitched	chr7	76540909	76558023	5	11168	12207.416200000001	2365.1548
3_MACS_peak_24476_lociStitched	chr7	63764718	63781789	3	6279	8905.940700000001	1980.236
3_MACS_peak_16638_lociStitched	chr21	34696028	34713083	3	9707	28178.270999999997	4635.549
2_MACS_peak_980_lociStitched	chr1	75595724	75612770	2	16933	38774.5362	2872.251
3_MACS_peak_14268_lociStitched	chr2	74683767	74700790	3	6883	13858.4243	3154.3619
2_MACS_peak_18598_lociStitched	chr3	130557171	130574165	2	11396	18057.8244	2946.7596
2_MACS_peak_12430_lociStitched	chr19	2081476	2098468	2	15448	111482.8128	6061.0464
3_MACS_peak_12436_lociStitched	chr19	2254830	2271813	3	11687	37962.0999	3775.3209
4_MACS_peak_5718_lociStitched	chr12	12950096	12967043	4	7038	10098.7173	2691.1836
4_MACS_peak_27428_lociStitched	chr9	116162540	116179468	4	7002	13109.0432	2757.5712
3_MACS_peak_22442_lociStitched	chr6	20197361	20214275	3	12862	25179.871799999997	3325.2924
2_MACS_peak_3893_lociStitched	chr10	112255803	112272716	2	11207	38416.1882	3123.8311
4_MACS_peak_6361_lociStitched	chr12	68840589	68857501	4	9798	16712.4384	2489.4464
2_MACS_peak_18045_lociStitched	chr3	52730067	52746967	2	11570	35452.82	2825.68
3_MACS_peak_21947_lociStitched	chr5	156305153	156322040	3	14955	29123.3202	2683.3443
4_MACS_peak_7181_lociStitched	chr13	42061531	42078405	4	10491	20326.4204	1717.7732
3_MACS_peak_18776_lociStitched	chr3	151985182	152002045	3	13084	22390.691400000003	3502.4451
3_MACS_peak_332_lociStitched	chr1	25558208	25575069	3	6146	15866.201	2992.8275
3_MACS_peak_19893_lociStitched	chr4	78063148	78079982	3	8660	16483.8528	2900.4982
2_MACS_peak_696_lociStitched	chr1	44289300	44306117	2	12540	45696.8341	3250.7261
4_MACS_peak_9368_lociStitched	chr15	101790188	101807002	4	8733	15426.845	2781.0355999999997
4_MACS_peak_3321_lociStitched	chr10	63798119	63814932	4	14741	43836.5349	3700.5413
3_MACS_peak_5419_lociStitched	chr11	126172909	126189696	3	8771	13761.9826	3139.169
2_MACS_peak_8460_lociStitched	chr15	31546203	31562988	2	15559	91056.9465	3101.868
3_MACS_peak_5698_lociStitched	chr12	11974204	11990978	3	8869	14626.928	2750.936
5_MACS_peak_28296_lociStitched	chrX	65220630	65237399	5	8741	6957.4581	1302.9513000000002
2_MACS_peak_7375_lociStitched	chr13	77898718	77915458	2	12029	48689.964	3379.806
3_MACS_peak_24377_lociStitched	chr7	45025388	45042128	3	9839	16622.82	2827.386
3_MACS_peak_8505_lociStitched	chr15	34619088	34635815	3	10724	36769.2914	3266.7831
3_MACS_peak_4497_lociStitched	chr11	45089023	45105646	3	13903	37355.2056	2416.9842
3_MACS_peak_5731_lociStitched	chr12	13317498	13334103	3	8346	17780.634	2734.8435000000004
4_MACS_peak_860_lociStitched	chr1	59470587	59487177	4	10732	16782.444	2748.9629999999997
2_MACS_peak_2418_lociStitched	chr1	211686924	211703507	2	12278	28269.040100000002	4067.8098999999997
2_MACS_peak_25194_lociStitched	chr7	136031538	136048117	2	16357	78572.8547	4748.2256
2_MACS_peak_16730_lociStitched	chr21	41295602	41312143	2	14082	60291.945	4479.3027999999995
4_MACS_peak_28055_lociStitched	chrX	38660098	38676637	4	6608	8719.3608	1572.8589000000002
3_MACS_peak_25544_lociStitched	chr8	18598120	18614600	3	8230	14621.056	2229.744
2_MACS_peak_2695_lociStitched	chr1	234734120	234750564	2	12284	64980.1104	4594.4536
3_MACS_peak_18033_lociStitched	chr3	52272239	52288664	3	6294	11170.6425	2549.16
1_MACS_peak_21329_lociStitched	chr5	88170793	88187196	1	16404	79487.29770000001	4028.5768000000003
3_MACS_peak_1448_lociStitched	chr1	145501183	145517570	3	7653	19675.8709	4347.4711
3_MACS_peak_2530_lociStitched	chr1	223899455	223915840	3	10560	17671.2225	3621.085
3_MACS_peak_1436_lociStitched	chr1	145182740	145199124	3	13280	24092.672	7143.424
2_MACS_peak_6525_lociStitched	chr12	92851139	92867499	2	15825	86634.37999999999	3731.716
4_MACS_peak_19080_lociStitched	chr3	181416898	181433251	4	11363	29229.3522	3291.8589
3_MACS_peak_28401_lociStitched	chrX	78393576	78409927	3	8285	7732.3879	1432.3476
3_MACS_peak_15787_lociStitched	chr20	5092755	5109102	3	7283	11596.561800000001	3099.3912
2_MACS_peak_21893_lociStitched	chr5	150459280	150475625	2	11589	22229.2	2907.7755
4_MACS_peak_21358_lociStitched	chr5	90561450	90577793	4	9542	22535.3627	2686.7891999999997
4_MACS_peak_5880_lociStitched	chr12	31238495	31254828	4	9635	21858.4539	2778.2433
3_MACS_peak_16090_lociStitched	chr20	34726186	34742508	3	8269	14366.6244	2637.6351999999997
3_MACS_peak_6679_lociStitched	chr12	105618768	105635084	3	8183	9512.228	2693.7716
2_MACS_peak_5000_lociStitched	chr11	78162408	78178702	2	11476	43557.1208	2590.746
4_MACS_peak_13072_lociStitched	chr19	39920959	39937221	4	7017	10932.9426	2603.5461999999998
3_MACS_peak_10737_lociStitched	chr17	19962282	19978535	3	7675	11510.374600000001	2428.1982000000003
3_MACS_peak_6715_lociStitched	chr12	109071677	109087908	3	10256	39141.056500000006	2978.3885
3_MACS_peak_10717_lociStitched	chr17	19084300	19100519	3	6438	12670.2828	2802.6432
3_MACS_peak_9306_lociStitched	chr15	93373426	93389637	3	8215	26511.469399999998	2673.1938999999998
3_MACS_peak_28073_lociStitched	chrX	39953319	39969514	3	12565	23019.573	1132.0305
3_MACS_peak_12798_lociStitched	chr19	16545129	16561322	3	8781	15969.5366	2717.1854000000003
1_MACS_peak_4736_lociStitched	chr11	65183101	65199286	1	16186	129996.3015	4832.840999999999
3_MACS_peak_5454_lociStitched	chr11	129233604	129249782	3	10965	24868.8216	2724.3752
3_MACS_peak_7628_lociStitched	chr14	23023279	23039455	3	11910	25645.430399999997	1570.6896000000002
1_MACS_peak_5752_lociStitched	chr12	15100767	15116940	1	16174	35766.5895	3402.7992
3_MACS_peak_6629_lociStitched	chr12	101624720	101640890	3	10186	24264.701999999997	2420.649
3_MACS_peak_13628_lociStitched	chr2	20615140	20631296	3	14006	29294.0592	2901.6176
2_MACS_peak_1698_lociStitched	chr1	155902935	155919081	2	11559	30700.004399999998	4359.42
3_MACS_peak_5323_lociStitched	chr11	118963982	118980124	3	9521	20577.8216	3105.7207999999996
3_MACS_peak_24960_lociStitched	chr7	111711531	111727668	3	10532	22998.452400000002	4235.962500000001
3_MACS_peak_15216_lociStitched	chr2	192530473	192546598	3	12790	45553.125	3160.5
5_MACS_peak_5603_lociStitched	chr12	7022649	7038759	5	11401	19216.008	2787.0299999999997
3_MACS_peak_19245_lociStitched	chr3	193787745	193803841	3	8231	19443.968	3566.8736
1_MACS_peak_10849_lociStitched	chr17	29634726	29650813	1	16088	59222.6818	3959.0107000000003
