#KMS-12-BM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS-12-BM.H3K27ac_ROSE/KMS-12-BM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS.12.BM.jin.bam
#Using cutoff of 25841.2518 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS.12.BM.jin.bam	enhancerRank	isStretch
1_MACS_peak_9160_lociStitched	chr15	65183316	65190249	1	6934	32578.167	304	1
1_MACS_peak_3719_lociStitched	chr10	112112845	112119771	1	6927	45264.1804	305	1
2_MACS_peak_23906_lociStitched	chr6	34638131	34645174	2	6922	28030.4357	306	1
5_MACS_peak_15170_lociStitched	chr2	8659754	8667596	5	6908	14662.1874	307	1
1_MACS_peak_26068_lociStitched	chr7	127746620	127753519	1	6900	35548.4773	308	1
4_MACS_peak_21120_lociStitched	chr4	1207576	1214795	4	6898	31526.0949	309	1
3_MACS_peak_2396_lociStitched	chr1	206727580	206734619	3	6889	18537.9104	310	1
4_MACS_peak_24517_lociStitched	chr6	109221245	109229121	4	6878	24100.56	311	1
1_MACS_peak_4844_lociStitched	chr11	67350047	67356921	1	6875	21675.0968	312	1
3_MACS_peak_514_lociStitched	chr1	24513016	24520282	3	6867	19719.1974	313	1
4_MACS_peak_8684_lociStitched	chr15	28577210	28584695	4	6858	14253.6855	314	1
5_MACS_peak_4556_lociStitched	chr11	62318998	62326068	5	6832	21383.922	315	1
4_MACS_peak_25224_lociStitched	chr7	30065679	30072553	4	6822	15763.4568	316	1
2_MACS_peak_17377_lociStitched	chr20	17833952	17840869	2	6822	28168.0991	317	1
2_MACS_peak_24333_lociStitched	chr6	88631238	88638238	2	6822	36638	318	1
2_MACS_peak_5443_lociStitched	chr11	126333423	126340247	2	6820	45711.2464	319	1
2_MACS_peak_8581_lociStitched	chr14	105951922	105958822	2	6818	24575.73	320	1
4_MACS_peak_9575_lociStitched	chr15	89630727	89637924	4	6814	14696.9937	321	1
2_MACS_peak_28476_lociStitched	chr9	134127050	134133951	2	6801	27750.3012	322	1
7_MACS_peak_8635_lociStitched	chr15	20721206	20728432	7	6792	13169.385	323	1
1_MACS_peak_18729_lociStitched	chr22	24819915	24826703	1	6789	25617.912	324	1
1_MACS_peak_18438_lociStitched	chr21	45574276	45581064	1	6789	32789.434	325	1
3_MACS_peak_14184_lociStitched	chr19	28882791	28889761	3	6778	16843.702	326	1
2_MACS_peak_25912_lociStitched	chr7	104649227	104656456	2	6747	68397.1835	327	1
1_MACS_peak_6261_lociStitched	chr12	58288180	58294924	1	6745	24331.6776	328	1
6_MACS_peak_16792_lociStitched	chr2	204733718	204740733	6	6743	16793.2085	329	1
2_MACS_peak_26130_lociStitched	chr7	130624549	130631359	2	6741	22449.165	330	1
1_MACS_peak_8592_lociStitched	chr14	106161533	106168269	1	6737	105981.5296	331	1
3_MACS_peak_16000_lociStitched	chr2	89049983	89056908	3	6715	18476.5925	332	1
1_MACS_peak_28201_lociStitched	chr9	117144905	117151610	1	6706	23099.3955	333	1
2_MACS_peak_14731_lociStitched	chr19	47216698	47223481	2	6706	21755.1159	334	1
2_MACS_peak_1850_lociStitched	chr1	156116003	156122908	2	6678	15851.118	335	1
3_MACS_peak_25861_lociStitched	chr7	101945534	101952582	3	6673	36013.8704	336	1
2_MACS_peak_20797_lociStitched	chr3	170970689	170977371	2	6662	19279.5746	337	1
2_MACS_peak_9237_lociStitched	chr15	68073067	68079791	2	6662	34498.8268	338	1
4_MACS_peak_20216_lociStitched	chr3	71133797	71140798	4	6652	17500.3997	339	1
3_MACS_peak_25521_lociStitched	chr7	64936995	64943776	3	6651	25540.6365	340	1
4_MACS_peak_2325_lociStitched	chr1	203900398	203907673	4	6651	13909.0725	341	1
2_MACS_peak_27982_lociStitched	chr9	96027766	96034405	2	6629	36083.6289	342	1
1_MACS_peak_17483_lociStitched	chr20	30941078	30947697	1	6620	25641.3441	343	1
2_MACS_peak_2252_lociStitched	chr1	200986698	200993705	2	6614	17165.0479	344	1
2_MACS_peak_5512_lociStitched	chr11	132224786	132231426	2	6604	25570.64	345	1
2_MACS_peak_1942_lociStitched	chr1	161151069	161157704	2	6593	23708.8455	346	1
3_MACS_peak_7448_lociStitched	chr13	91995467	92002098	3	6588	19259.7395	347	1
5_MACS_peak_21016_lociStitched	chr3	195630058	195637435	5	6576	30868.3188	348	1
3_MACS_peak_14320_lociStitched	chr19	35701226	35708123	3	6571	23971.9029	349	1
3_MACS_peak_4689_lociStitched	chr11	65148100	65154726	3	6561	32054.6002	350	1
4_MACS_peak_18420_lociStitched	chr21	45280468	45287210	4	6555	13997.0662	351	1
1_MACS_peak_2293_lociStitched	chr1	203255033	203261586	1	6554	48993.5045	352	1
2_MACS_peak_2375_lociStitched	chr1	206132335	206139261	2	6554	15733.7942	353	1
3_MACS_peak_2345_lociStitched	chr1	205252747	205259418	3	6546	44550.2722	354	1
4_MACS_peak_8673_lociStitched	chr15	23675841	23682616	4	6546	13728.86	355	1
4_MACS_peak_4053_lociStitched	chr11	307923	315249	4	6545	16579.4706	356	1
5_MACS_peak_23491_lociStitched	chr6	16509180	16516393	5	6540	15821.7155	357	1
5_MACS_peak_20608_lociStitched	chr3	140471361	140478242	5	6517	14152.1527	358	1
4_MACS_peak_4507_lociStitched	chr11	60676679	60683741	4	6502	22232.5884	359	1
2_MACS_peak_6172_lociStitched	chr12	56319991	56326498	2	6498	21831.6357	360	1
5_MACS_peak_8799_lociStitched	chr15	40387497	40394416	5	6494	17417.1987	361	1
5_MACS_peak_22965_lociStitched	chr5	150631543	150638566	5	6491	14600.1147	362	1
3_MACS_peak_8795_lociStitched	chr15	40351909	40358593	3	6490	15358.4952	363	1
2_MACS_peak_13132_lociStitched	chr18	60804792	60811282	2	6484	22518.353	364	1
2_MACS_peak_17992_lociStitched	chr20	56191944	56198425	2	6482	30628.5579	365	1
2_MACS_peak_1628_lociStitched	chr1	149854655	149861181	2	6476	34497.7412	366	1
3_MACS_peak_18351_lociStitched	chr21	43952534	43959285	3	6467	23041.163	367	1
3_MACS_peak_20212_lociStitched	chr3	71111208	71117993	3	6447	19686.6775	368	1
8_MACS_peak_16250_lociStitched	chr2	120062908	120070605	8	6433	11416.1904	369	1
6_MACS_peak_18921_lociStitched	chr22	36800376	36807216	6	6432	13387.932	370	1
2_MACS_peak_8270_lociStitched	chr14	90082745	90089240	2	6425	24440.0355	371	1
2_MACS_peak_17805_lociStitched	chr20	46113557	46119992	2	6422	22575.9105	372	1
7_MACS_peak_25416_lociStitched	chr7	49921802	49928813	7	6418	20033.2314	373	1
5_MACS_peak_23500_lociStitched	chr6	16728129	16735153	5	6415	18855.2256	374	1
2_MACS_peak_23976_lociStitched	chr6	37013698	37020388	2	6409	24870.744	375	1
2_MACS_peak_8245_lociStitched	chr14	81935442	81941868	2	6403	17943.3198	376	1
3_MACS_peak_21010_lociStitched	chr3	195356653	195363135	3	6394	22876.2744	377	1
1_MACS_peak_5497_lociStitched	chr11	130634237	130640612	1	6376	27413.1375	378	1
7_MACS_peak_3017_lociStitched	chr10	22667337	22675116	7	6374	9939.2283	379	1
1_MACS_peak_28225_lociStitched	chr9	123662792	123669162	1	6371	26997.334	380	1
1_MACS_peak_8994_lociStitched	chr15	50642992	50649360	1	6369	33163.2704	381	1
2_MACS_peak_25437_lociStitched	chr7	50727068	50733764	2	6368	10537.4952	382	1
3_MACS_peak_12945_lociStitched	chr18	42336246	42342644	3	6361	20970.0848	383	1
6_MACS_peak_1504_lociStitched	chr1	120832869	120839711	6	6361	11770.9768	384	1
2_MACS_peak_3947_lociStitched	chr10	134106496	134112971	2	6345	15529.64	385	1
1_MACS_peak_18661_lociStitched	chr22	23205188	23211520	1	6333	18541.9956	386	1
1_MACS_peak_17711_lociStitched	chr20	42307507	42313836	1	6330	33224.7184	387	1
2_MACS_peak_26139_lociStitched	chr7	130790059	130796426	2	6328	41616.6221	388	1
4_MACS_peak_26686_lociStitched	chr8	38238100	38244816	4	6324	29797.5488	389	1
2_MACS_peak_6874_lociStitched	chr12	122237194	122243567	2	6314	44192.9312	390	1
4_MACS_peak_21222_lociStitched	chr4	6778531	6785392	4	6308	15597.1113	391	1
3_MACS_peak_20489_lociStitched	chr3	128820641	128827403	3	6297	32226.3396	392	1
1_MACS_peak_1910_lociStitched	chr1	159889849	159896140	1	6292	25759.7577	393	1
4_MACS_peak_24807_lociStitched	chr6	150941313	150948049	4	6291	19619.9472	394	1
3_MACS_peak_23733_lociStitched	chr6	30684015	30690644	3	6284	25885.5821	395	1
2_MACS_peak_15483_lociStitched	chr2	42327960	42334240	2	6271	21858.168	396	1
4_MACS_peak_16030_lociStitched	chr2	96906283	96913110	4	6267	15332.0766	397	1
2_MACS_peak_13163_lociStitched	chr18	72162713	72169016	2	6262	18627.2559	398	1
4_MACS_peak_182_lociStitched	chr1	9134853	9141514	4	6262	13109.5141	399	1
3_MACS_peak_14317_lociStitched	chr19	35694038	35700481	3	6258	21198.1143	400	1
3_MACS_peak_11853_lociStitched	chr17	42293384	42300071	3	6255	16591.7844	401	1
2_MACS_peak_1671_lociStitched	chr1	150945918	150952194	2	6240	19566.6852	402	1
3_MACS_peak_24081_lociStitched	chr6	42737781	42744469	3	6219	18022.1536	403	1
1_MACS_peak_26615_lociStitched	chr8	28346902	28353115	1	6214	25827.441	404	1
3_MACS_peak_17631_lociStitched	chr20	35469590	35475996	3	6211	19187.8918	405	1
1_MACS_peak_8318_lociStitched	chr14	91879407	91885614	1	6208	34055.3262	406	1
4_MACS_peak_19959_lociStitched	chr3	49376786	49383935	4	6199	21376.9398	407	1
2_MACS_peak_12995_lociStitched	chr18	47622495	47628701	2	6185	20131.0228	408	1
1_MACS_peak_6321_lociStitched	chr12	68380895	68387078	1	6184	29420.5689	409	1
4_MACS_peak_15720_lociStitched	chr2	65139975	65146662	4	6181	15494.4477	410	1
1_MACS_peak_26327_lociStitched	chr7	150062701	150068861	1	6161	35728.616	411	1
3_MACS_peak_6528_lociStitched	chr12	103661839	103668222	3	6152	13025.7881	412	1
6_MACS_peak_15788_lociStitched	chr2	70310314	70316951	6	6152	28198.6219	413	1
3_MACS_peak_23555_lociStitched	chr6	26155271	26161510	3	6147	18463.6966	414	1
1_MACS_peak_5195_lociStitched	chr11	109824374	109830517	1	6144	32681.9886	415	1
2_MACS_peak_18944_lociStitched	chr22	37252538	37259136	2	6144	19433.0894	416	1
3_MACS_peak_28002_lociStitched	chr9	97364926	97371250	3	6102	13422.0576	417	1
3_MACS_peak_18_lociStitched	chr1	1070111	1076508	3	6096	27464.8798	418	1
6_MACS_peak_22954_lociStitched	chr5	150590214	150596712	6	6096	12248.0802	419	1
6_MACS_peak_2569_lociStitched	chr1	226184222	226190971	6	6095	21049.4561	420	1
6_MACS_peak_1833_lociStitched	chr1	155910868	155917849	6	6095	14915.6046	421	1
3_MACS_peak_1531_lociStitched	chr1	143912391	143918958	3	6093	12093.1305	422	1
3_MACS_peak_16568_lociStitched	chr2	175457351	175463492	3	6089	19567.0683	423	1
1_MACS_peak_17439_lociStitched	chr20	24994101	25000169	1	6069	21745.8916	424	1
4_MACS_peak_9376_lociStitched	chr15	75742649	75748947	4	6060	34598.6928	425	1
3_MACS_peak_11458_lociStitched	chr17	27043656	27049939	3	6059	26741.7046	426	1
2_MACS_peak_16889_lociStitched	chr2	220109512	220115789	2	6055	18399.7701	427	1
3_MACS_peak_10895_lociStitched	chr16	88618473	88624612	3	6052	14976.0905	428	1
1_MACS_peak_7460_lociStitched	chr13	97873717	97879762	1	6046	13777.1595	429	1
3_MACS_peak_3805_lociStitched	chr10	121064056	121070512	3	6043	15303.948	430	1
4_MACS_peak_3075_lociStitched	chr10	32603177	32609981	4	6037	15515.1612	431	1
4_MACS_peak_19887_lociStitched	chr3	46578337	46584990	4	6027	20224.4547	432	1
6_MACS_peak_332_lociStitched	chr1	16173298	16179646	6	6024	23782.1472	433	1
2_MACS_peak_16461_lociStitched	chr2	158295425	158301457	2	6023	14371.8432	434	1
3_MACS_peak_18248_lociStitched	chr21	34606648	34613092	3	6011	18514.2564	435	1
2_MACS_peak_18443_lociStitched	chr21	45659984	45666010	2	6009	38292.217	436	1
3_MACS_peak_5463_lociStitched	chr11	128478611	128484786	3	5996	24057.8	437	1
3_MACS_peak_6452_lociStitched	chr12	94584239	94590331	3	5987	20347.28	438	1
2_MACS_peak_17606_lociStitched	chr20	34684515	34690637	2	5983	13966.7308	439	1
4_MACS_peak_5795_lociStitched	chr12	15110521	15116969	4	5973	14307.4672	440	1
1_MACS_peak_16882_lociStitched	chr2	219756771	219762740	1	5970	17323.2318	441	1
4_MACS_peak_28616_lociStitched	chr9	139791974	139798057	4	5962	16406.4593	442	1
2_MACS_peak_23583_lociStitched	chr6	26269169	26275604	2	5957	34919.5275	443	1
4_MACS_peak_3415_lociStitched	chr10	81945899	81953073	4	5947	13276.9218	444	1
3_MACS_peak_5822_lociStitched	chr12	24687438	24693590	3	5944	10609.7392	445	1
1_MACS_peak_6635_lociStitched	chr12	109175157	109181091	1	5935	19653.408	446	1
3_MACS_peak_24389_lociStitched	chr6	91180125	91186504	3	5933	19550.9971	447	1
2_MACS_peak_1764_lociStitched	chr1	154375632	154381637	2	5930	14996.2865	448	1
5_MACS_peak_5264_lociStitched	chr11	115067500	115074347	5	5930	10919.5956	449	1
1_MACS_peak_22811_lociStitched	chr5	138723443	138729367	1	5925	17164.1976	450	1
1_MACS_peak_68_lociStitched	chr1	1708847	1714768	1	5922	29040.1366	451	1
4_MACS_peak_5468_lociStitched	chr11	128491137	128497145	4	5917	21408.9072	452	1
2_MACS_peak_4023_lociStitched	chr10	135087012	135092955	2	5912	21353.7933	453	1
2_MACS_peak_18266_lociStitched	chr21	34751755	34757774	2	5912	23590.2667	454	1
7_MACS_peak_8045_lociStitched	chr14	70076992	70083199	7	5910	11708.2641	455	1
3_MACS_peak_26156_lociStitched	chr7	133929109	133935037	3	5902	16881.1656	456	1
2_MACS_peak_9424_lociStitched	chr15	78357339	78363428	2	5901	14606.2932	457	1
3_MACS_peak_15109_lociStitched	chr19	59065417	59071628	3	5899	24944.6182	458	1
3_MACS_peak_18363_lociStitched	chr21	44161010	44166986	3	5892	9170.7696	459	1
3_MACS_peak_11702_lociStitched	chr17	38018878	38024893	3	5886	16263.357	460	1
1_MACS_peak_6585_lociStitched	chr12	105062077	105067961	1	5885	29813.0512	461	1
2_MACS_peak_28495_lociStitched	chr9	134528786	134535104	2	5885	25841.2518	462	1
1_MACS_peak_17304_lociStitched	chr20	4791261	4797133	1	5873	51899.672	463	1
1_MACS_peak_23823_lociStitched	chr6	32935471	32941330	1	5860	59207.5386	464	1
5_MACS_peak_8724_lociStitched	chr15	31615727	31621815	5	5853	19403.6736	465	1
3_MACS_peak_3548_lociStitched	chr10	98029168	98035433	3	5835	20798.547	466	1
4_MACS_peak_17532_lociStitched	chr20	32363501	32369487	4	5834	21405.936	467	1
2_MACS_peak_16756_lociStitched	chr2	202120867	202126766	2	5825	18670.9249	468	1
1_MACS_peak_27260_lociStitched	chr8	134579701	134585520	1	5820	43201.4198	469	1
3_MACS_peak_29336_lociStitched	chrX	118815051	118821166	3	5816	12334.5665	470	1
1_MACS_peak_26331_lociStitched	chr7	150100482	150106294	1	5813	46972.0028	471	1
7_MACS_peak_24462_lociStitched	chr6	106548620	106555510	7	5813	10719.462	472	1
1_MACS_peak_10064_lociStitched	chr16	14722738	14728545	1	5808	36141.0259	473	1
2_MACS_peak_28448_lociStitched	chr9	132646072	132652030	2	5808	21790.1934	474	1
3_MACS_peak_23670_lociStitched	chr6	27801663	27807943	3	5797	36291.492	475	1
6_MACS_peak_17078_lociStitched	chr2	238599800	238606418	6	5797	10923.009	476	1
4_MACS_peak_3527_lociStitched	chr10	97049853	97056285	4	5796	13485.9744	477	1
3_MACS_peak_26569_lociStitched	chr8	23098902	23105201	3	5789	13089.9519	478	1
2_MACS_peak_5709_lociStitched	chr12	11800984	11807061	2	5782	22213.8658	479	1
4_MACS_peak_27710_lociStitched	chr9	38315140	38321819	4	5771	14661.7408	480	1
1_MACS_peak_22177_lociStitched	chr5	32580897	32586659	1	5763	25848.332	481	1
3_MACS_peak_4749_lociStitched	chr11	65768969	65775189	3	5749	14666.138	482	1
1_MACS_peak_26761_lociStitched	chr8	52809516	52815261	1	5746	30016.476	483	1
2_MACS_peak_23574_lociStitched	chr6	26202222	26208135	2	5746	19803.2283	484	1
1_MACS_peak_25687_lociStitched	chr7	86845043	86850782	1	5740	38677.4166	485	1
2_MACS_peak_6464_lociStitched	chr12	95208978	95214831	2	5737	24010.7619	486	1
3_MACS_peak_6808_lociStitched	chr12	120628107	120633894	3	5728	14670.6237	487	1
2_MACS_peak_4720_lociStitched	chr11	65353256	65359053	2	5722	47962.0592	488	1
2_MACS_peak_27446_lociStitched	chr9	940842	946739	2	5717	18556.0899	489	1
2_MACS_peak_23676_lociStitched	chr6	27858766	27864492	2	5713	26590.9714	490	1
3_MACS_peak_19245_lociStitched	chr22	45076305	45082495	3	5713	15257.731	491	1
1_MACS_peak_26120_lociStitched	chr7	129587905	129593615	1	5711	21292.019	492	1
2_MACS_peak_11713_lociStitched	chr17	38251351	38257195	2	5709	18153.8016	493	1
4_MACS_peak_3420_lociStitched	chr10	81959462	81966007	4	5702	11240.383	494	1
2_MACS_peak_16812_lociStitched	chr2	208366516	208372227	2	5700	16147.8525	495	1
1_MACS_peak_6584_lociStitched	chr12	105033182	105038879	1	5698	27006.0588	496	1
2_MACS_peak_25382_lociStitched	chr7	45063420	45069297	2	5693	45157.1049	497	1
2_MACS_peak_11724_lociStitched	chr17	38477696	38483399	2	5682	17183.7093	498	1
2_MACS_peak_23553_lociStitched	chr6	26121586	26127271	2	5681	25264.14	499	1
3_MACS_peak_27795_lociStitched	chr9	69880167	69886200	3	5677	18590.0862	500	1
1_MACS_peak_25844_lociStitched	chr7	101382462	101388136	1	5675	23556.1784	501	1
4_MACS_peak_26167_lociStitched	chr7	134676690	134682480	4	5670	12346.017	502	1
4_MACS_peak_18780_lociStitched	chr22	27064139	27070061	4	5668	20358.0594	503	1
3_MACS_peak_23496_lociStitched	chr6	16516999	16522838	3	5667	13954.0422	504	1
4_MACS_peak_3728_lociStitched	chr10	112171377	112177420	4	5667	16778.9938	505	1
6_MACS_peak_23015_lociStitched	chr5	157285254	157291343	6	5666	11492.3786	506	1
1_MACS_peak_8121_lociStitched	chr14	74224798	74230462	1	5665	27981.8592	507	1
3_MACS_peak_11666_lociStitched	chr17	37351627	37357663	3	5663	14605.3092	508	1
4_MACS_peak_434_lociStitched	chr1	22104748	22110873	4	5660	30582.7375	509	1
1_MACS_peak_23478_lociStitched	chr6	16470918	16476571	1	5654	21159.179	510	1
3_MACS_peak_16937_lociStitched	chr2	227768835	227774723	3	5651	15026.7648	511	1
1_MACS_peak_17442_lociStitched	chr20	25034503	25040143	1	5641	19668.372	512	1
2_MACS_peak_10034_lociStitched	chr16	12637083	12642745	2	5635	18306.9446	513	1
4_MACS_peak_20496_lociStitched	chr3	128835291	128841266	4	5624	27406.13	514	1
3_MACS_peak_16986_lociStitched	chr2	232534857	232541006	3	5623	16516.8289	515	1
4_MACS_peak_6295_lociStitched	chr12	65059254	65065392	4	5618	12253.2894	516	1
2_MACS_peak_9887_lociStitched	chr16	3395446	3401101	2	5615	26475.579	517	1
1_MACS_peak_16870_lociStitched	chr2	219260186	219265799	1	5614	21523.6098	518	1
2_MACS_peak_25796_lociStitched	chr7	99814786	99820531	2	5606	32101.3365	519	1
1_MACS_peak_28884_lociStitched	chrX	39963715	39969301	1	5587	25899.489	520	1
2_MACS_peak_18114_lociStitched	chr20	62366783	62372608	2	5577	17193.07	521	1
4_MACS_peak_8613_lociStitched	chr14	106518539	106524947	4	5563	10447.6032	522	1
3_MACS_peak_4201_lociStitched	chr11	7532397	7538418	3	5562	21990.4983	523	1
1_MACS_peak_8477_lociStitched	chr14	102341026	102346586	1	5561	22658.112	524	1
2_MACS_peak_5152_lociStitched	chr11	102186132	102191720	2	5560	20310.1448	525	1
1_MACS_peak_8408_lociStitched	chr14	95981557	95987111	1	5555	17708.3736	526	1
4_MACS_peak_9617_lociStitched	chr15	91135756	91142000	4	5555	12744.6284	527	1
6_MACS_peak_5914_lociStitched	chr12	32047186	32053846	6	5555	20263.05	528	1
3_MACS_peak_15647_lociStitched	chr2	61064665	61070496	3	5552	15681.8914	529	1
7_MACS_peak_2758_lociStitched	chr1	243750507	243757143	7	5536	9413.166	530	1
4_MACS_peak_26697_lociStitched	chr8	38811371	38817575	4	5533	19476.2172	531	1
3_MACS_peak_26239_lociStitched	chr7	140371629	140377210	3	5532	18249.3119	532	1
2_MACS_peak_27483_lociStitched	chr9	5625205	5630781	2	5528	27697.1072	533	1
3_MACS_peak_19032_lociStitched	chr22	38709086	38714856	3	5526	15664.396	534	1
2_MACS_peak_25362_lociStitched	chr7	44787260	44792810	2	5524	50013.27	535	1
3_MACS_peak_16389_lociStitched	chr2	136967931	136973752	3	5522	14005.326	536	1
6_MACS_peak_5294_lociStitched	chr11	116795072	116801570	6	5520	11288.9754	537	1
3_MACS_peak_22098_lociStitched	chr5	7868500	7874170	3	5508	14781.69	538	1
3_MACS_peak_4046_lociStitched	chr11	266942	272586	3	5507	48988.7912	539	1
3_MACS_peak_17370_lociStitched	chr20	17804099	17809720	3	5495	18436.88	540	1
3_MACS_peak_21069_lociStitched	chr3	197458815	197464610	3	5491	18889.9615	541	1
3_MACS_peak_23963_lociStitched	chr6	36646498	36652488	3	5490	11392.381	542	1
2_MACS_peak_10153_lociStitched	chr16	23344469	23350281	2	5488	30099.1856	543	1
4_MACS_peak_16159_lociStitched	chr2	111875027	111880851	4	5482	20445.152	544	1
1_MACS_peak_20818_lociStitched	chr3	176912956	176918420	1	5465	22827.4992	545	1
2_MACS_peak_15947_lociStitched	chr2	86261818	86267355	2	5462	19005.7525	546	1
4_MACS_peak_2010_lociStitched	chr1	167175410	167181187	4	5462	16199.8634	547	1
5_MACS_peak_7257_lociStitched	chr13	41235880	41242132	5	5462	13456.1796	548	1
1_MACS_peak_23233_lociStitched	chr5	179244620	179250078	1	5459	28473.8402	549	1
2_MACS_peak_27910_lociStitched	chr9	92038462	92044270	2	5458	17013.3744	550	1
1_MACS_peak_25955_lociStitched	chr7	106503772	106509228	1	5457	14415.8432	551	1
2_MACS_peak_17382_lociStitched	chr20	17945708	17951240	2	5453	29329.0044	552	1
1_MACS_peak_12014_lociStitched	chr17	47463339	47468783	1	5445	40903.494	553	1
5_MACS_peak_18243_lociStitched	chr21	34599715	34605396	5	5445	13685.529	554	1
1_MACS_peak_19947_lociStitched	chr3	49055183	49060624	1	5442	24449.6776	555	1
2_MACS_peak_7842_lociStitched	chr14	50465425	50470923	2	5442	26005.54	556	1
4_MACS_peak_24640_lociStitched	chr6	130003602	130009440	4	5434	10788.624	557	1
2_MACS_peak_18628_lociStitched	chr22	23032136	23037663	2	5432	10166.3638	558	1
3_MACS_peak_25453_lociStitched	chr7	55574667	55580257	3	5425	12499.799	559	1
3_MACS_peak_18332_lociStitched	chr21	43480494	43486183	3	5423	24049.1097	560	1
2_MACS_peak_19848_lociStitched	chr3	45633990	45639465	2	5415	17283.48	561	1
2_MACS_peak_12012_lociStitched	chr17	47434933	47440546	2	5415	17604.0519	562	1
3_MACS_peak_20983_lociStitched	chr3	194022532	194028217	3	5414	22305.666	563	1
1_MACS_peak_24259_lociStitched	chr6	74229089	74234497	1	5409	25503.5872	564	1
2_MACS_peak_28357_lociStitched	chr9	130730702	130736128	2	5409	21960.1072	565	1
2_MACS_peak_14735_lociStitched	chr19	47287137	47292636	2	5405	10555.8804	566	1
3_MACS_peak_11743_lociStitched	chr17	39830651	39836189	3	5403	19684.2672	567	1
2_MACS_peak_11805_lociStitched	chr17	40827191	40832690	2	5398	21315.2238	568	1
2_MACS_peak_17741_lociStitched	chr20	42695192	42700887	2	5392	16915.289	569	1
4_MACS_peak_24513_lociStitched	chr6	109214749	109220290	4	5387	11036.5638	570	1
4_MACS_peak_14792_lociStitched	chr19	48832403	48838218	4	5384	15292.8685	571	1
2_MACS_peak_27257_lociStitched	chr8	134509127	134514652	2	5380	42165.695	572	1
3_MACS_peak_13138_lociStitched	chr18	60977172	60983066	3	5379	14792.1718	573	1
4_MACS_peak_13553_lociStitched	chr19	6587666	6593285	4	5378	17820.6585	574	1
