GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
NM_001405	chr19(.):1281167-1304944	0.1239
NM_152769	chr19(.):1224946-1242990	0.1497
NR_027271	chr19(.):1262469-1275259	0.2329
NR_023313	chr19(.):1264266-1279809	0.2463
NM_001136139	chr19(.):1604291-1655286	0.1577
NM_003200	chr19(.):1604291-1657326	0.1571
NM_006830	chr19(.):1592153-1610483	0.1971
NM_138813	chr19(.):1777073-1817270	0.1452
NM_001178002	chr19(.):1777073-1817199	0.1452
NR_031730	chr19(.):1811157-1821237	0.1475
NR_034114	chr19(.):1817087-1829542	0.1211
NM_031918	chr19(.):1847397-1868564	0.1998
NM_138422	chr19(.):1900416-1918446	0.1635
NM_001130111	chr19(.):1871974-1890518	0.17
NM_079834	chr19(.):1900372-1931012	0.1743
NM_017572	chr19(.):2032469-2056243	0.1963
NM_017797	chr19(.):1980446-2020702	0.1403
NM_130807	chr19(.):2066034-2101269	0.2728
NM_004152	chr19(.):2264519-2278487	0.2119
NM_018049	chr19(.):2228154-2241328	0.2228
NM_000479	chr19(.):2244112-2257072	0.1709
NM_198532	chr19(.):2269630-2287181	0.1671
NR_031596	chr19(.):2229060-2239148	0.2215
NM_007165	chr19(.):2231815-2253678	0.189
NM_144616	chr19(.):2247249-2261422	0.2237
NM_001101391	chr19(.):2284773-2313156	0.139
NR_036207	chr19(.):2245637-2255717	0.143
NM_032737	chr19(.):2423163-2461958	0.1796
NM_012458	chr19(.):2420621-2432875	0.1726
NM_015675	chr19(.):2471122-2483257	0.2154
NM_001379	chr19(.):10239021-10310755	0.1207
NM_004230	chr19(.):10327108-10346948	0.1586
NR_036206	chr19(.):10336088-10346161	0.1376
NM_001544	chr19(.):10392649-10404198	0.1297
NM_015956	chr19(.):10357639-10375721	0.1421
NM_000201	chr19(.):10376516-10402291	0.1221
NM_007065	chr19(.):10496808-10519271	0.1163
NM_001111307	chr19(.):10526332-10585307	0.1235
NM_001111309	chr19(.):10538110-10585307	0.1101
NM_001111308	chr19(.):10536520-10585307	0.1105
NR_031592	chr19(.):10509133-10519214	0.1252
NM_006202	chr19(.):10558632-10585307	0.0965
NM_001195800	chr19(.):11195037-11249505	0.1382
NM_001136195	chr19(.):12805007-12839810	0.1152
NM_013433	chr19(.):12805007-12838105	0.1174
NM_001136196	chr19(.):12805007-12838462	0.1173
NM_001080997	chr19(.):12931296-12946207	0.1079
NM_013312	chr19(.):12868816-12891434	0.1297
NM_004317	chr19(.):12843305-12864137	0.1364
NM_181738	chr19(.):12906426-12917694	0.1278
NM_017682	chr19(.):12858406-12874271	0.1112
NM_002229	chr19(.):12897309-12909125	0.1882
NM_031429	chr19(.):12931295-12951230	0.1138
NM_006397	chr19(.):12912427-12929462	0.1027
NM_005809	chr19(.):12902633-12917694	0.1512
NM_052850	chr19(.):13059971-13073050	0.1282
NM_001105578	chr19(.):13004893-13035086	0.1309
NM_000159	chr19(.):12996973-13015783	0.1392
NM_004461	chr19(.):13028283-13049558	0.1529
NM_001375	chr19(.):12981024-12997335	0.1379
NM_005053	chr19(.):13051653-13069455	0.1293
NM_006563	chr19(.):12990236-13003017	0.1793
NM_152654	chr19(.):13075431-13090567	0.1321
NM_004343	chr19(.):13044413-13060304	0.1528
NM_023072	chr19(.):13901273-13948044	0.1075
NR_029613	chr19(.):13980512-13990622	0.1047
NR_036515	chr19(.):13940329-13952103	0.1274
NM_001098622	chr19(.):13982949-13996571	0.1379
NR_030179	chr19(.):13980688-13990825	0.1043
NR_029497	chr19(.):13942100-13952173	0.1365
NR_029495	chr19(.):13942400-13952473	0.1372
NR_029501	chr19(.):13942253-13952331	0.1371
NM_005370	chr19(.):16217489-16249445	0.1706
NM_001145160	chr19(.):16173316-16218813	0.1399
NR_024335	chr19(.):16139522-16157918	0.1145
NR_024336	chr19(.):16140288-16157918	0.1175
NM_003290	chr19(.):16182134-16218813	0.1385
NM_032493	chr19(.):16303664-16351156	0.1017
NM_054113	chr19(.):16267178-16289286	0.1527
NM_014077	chr19(.):16291234-16307857	0.1419
NM_016270	chr19(.):16430650-16443339	0.1771
NM_032207	chr19(.):16602204-16637163	0.1077
NM_145046	chr19(.):16584874-16612003	0.1238
NM_024881	chr19(.):16655647-16688193	0.1221
NM_004831	chr19(.):16680717-16744015	0.1552
NM_001145724	chr19(.):19035009-19054858	0.1165
NM_001145722	chr19(.):19035009-19056113	0.1249
NM_001145721	chr19(.):19035009-19056161	0.1256
NR_027297	chr19(.):19035009-19055444	0.1217
NM_007263	chr19(.):19005322-19035199	0.1155
NM_004838	chr19(.):19035009-19057041	0.1282
NM_019070	chr19(.):19025483-19044442	0.1309
NM_015925	chr19(.):35734558-35763867	0.1211
NM_152481	chr19(.):35710703-35724628	0.1078
NM_003407	chr19(.):39892486-39905045	0.2152
NM_003169	chr19(.):39931287-39972308	0.1227
NM_001130825	chr19(.):39931185-39972308	0.1227
NM_019088	chr19(.):39871269-39886679	0.1511
NM_017592	chr19(.):39876962-39896203	0.1884
NM_001020	chr19(.):39918846-39931618	0.1748
NM_022835	chr19(.):39898749-39924055	0.142
NM_203486	chr19(.):39984556-40004121	0.1141
NM_002446	chr19(.):40692650-40726482	0.0995
NM_052848	chr19(.):41811093-41835788	0.1673
NM_000660	chr19(.):41831811-41864831	0.1252
NM_001098506	chr19(.):42077530-42098197	0.1345
NM_019612	chr19(.):44215213-44229169	0.103
NM_019108	chr19(.):44230300-44264142	0.1305
NM_002250	chr19(.):44265684-44290409	0.1389
NM_178511	chr19(.):47773141-47783980	0.1265
NM_001127240	chr19(.):47719080-47741023	0.1376
NM_014417	chr19(.):47719078-47739451	0.1402
NM_015603	chr19(.):47754730-47780210	0.147
NR_036159	chr19(.):47725200-47735276	0.1677
NR_036158	chr19(.):47725198-47735278	0.1677
NM_144577	chr19(.):48794708-48828332	0.146
NM_018273	chr19(.):48830615-48872186	0.1517
NM_012451	chr19(.):48862650-48884634	0.1688
NM_001425	chr19(.):48823628-48838810	0.2605
NM_153608	chr19(.):48769653-48795863	0.1083
NM_031485	chr19(.):48944029-48962164	0.1341
NM_000836	chr19(.):48893131-48953188	0.1326
NR_000021	chr19(.):49988222-49998304	0.1765
NM_001015	chr19(.):49994633-50007944	0.1647
NR_000018	chr19(.):49989431-49999517	0.1843
NM_153329	chr19(.):49951472-49979305	0.1336
NM_001459	chr19(.):49972485-49994488	0.1299
NM_020650	chr19(.):50025874-50051890	0.125
NM_001136019	chr19(.):50010535-50034685	0.116
NR_001285	chr19(.):49995975-50006062	0.1759
NR_000020	chr19(.):49988873-49998956	0.1785
NR_000019	chr19(.):49989163-49999229	0.1771
NM_017916	chr19(.):49944549-49960115	0.1623
NR_026712	chr19(.):49985864-50000096	0.1655
NM_012423	chr19(.):49985864-50000564	0.1695
NM_004107	chr19(.):50011435-50034685	0.1152
NR_029703	chr19(.):49999041-50009125	0.1685
NM_001197122	chr19(.):50157825-50174132	0.1309
NM_001040668	chr19(.):50163398-50182173	0.16
NR_033397	chr19(.):50175495-50196704	0.1335
NM_001101340	chr19(.):50186941-50199247	0.0966
NM_021228	chr19(.):50140381-50166906	0.128
NM_006270	chr19(.):50133551-50148400	0.1609
NM_001171937	chr19(.):50305123-50321567	0.1625
NM_014203	chr19(.):50265179-50315369	0.1122
NM_021733	chr19(.):50238010-50271515	0.1039
NM_017432	chr19(.):50349415-50368999	0.1086
NM_007254	chr19(.):50359459-50375822	0.1419
NM_001145457	chr19(.):55412507-55429439	0.0986
NM_001174083	chr19(.):55472710-55517510	0.1105
NM_001174081	chr19(.):55471651-55517510	0.1108
NM_032430	chr19(.):55790533-55828903	0.1316
NM_173804	chr19(.):55733001-55745632	0.1038
NM_001130106	chr19(.):55768590-55796751	0.1567
NM_014931	chr19(.):55736146-55775038	0.1291
NM_032836	chr19(.):56097736-56115893	0.0978
NM_007279	chr19(.):56160415-56191082	0.1502
NM_207115	chr19(.):56147391-56159836	0.1415
NM_153219	chr19(.):56106729-56119504	0.1424
NM_203374	chr19(.):56127106-56140941	0.1074
NM_016535	chr19(.):56149985-56161989	0.131
NM_013301	chr19(.):56153953-56169526	0.1543
NM_001163423	chr19(.):56148462-56159836	0.138
NM_016202	chr19(.):56148417-56159836	0.1375
NM_001130072	chr19(.):56181560-56212133	0.1178
NM_001130071	chr19(.):56182990-56212133	0.1168
NM_001195605	chr19(.):56119958-56134907	0.0824
NM_145007	chr19(.):56291762-56353128	0.1353
NM_007050	chr20(.):40696391-41823557	0.0846
NM_001174088	chr20(.):46125600-46290621	0.1105
NM_001042472	chr20(.):25275849-25376477	0.1382
NM_015600	chr20(.):25270378-25376477	0.1392
NM_178580	chr20(.):30097240-30162370	0.142
NM_001191	chr20(.):30247260-30315656	0.2008
NM_031483	chr20(.):32946061-33104197	0.1251
NM_177996	chr20(.):34695347-34825721	0.1177
NM_015568	chr20(.):37429347-37556667	0.1427
NM_032883	chr20(.):42539781-42703254	0.1389
NM_001098798	chr20(.):42569535-42703254	0.1392
NM_001098797	chr20(.):42538491-42703254	0.1394
NM_000022	chr20(.):43243162-43285376	0.1413
NM_006282	chr20(.):43590119-43713593	0.1465
NM_001193339	chr20(.):45181461-45285100	0.1102
NM_001011554	chr20(.):45181461-45318124	0.1109
NM_001161841	chr20(.):46281149-46420360	0.1255
NM_018837	chr20(.):46281149-46419808	0.1255
NM_183425	chr20(.):55961462-55989386	0.1377
NM_080618	chr20(.):56067223-56105154	0.1183
NM_002531	chr20(.):61335188-61399123	0.088
NM_019593	chr20(.):5520079-5596672	0.1451
NM_012261	chr20(.):9490270-9516171	0.163
NM_013248	chr20(.):23326372-23340408	0.1522
NM_022482	chr20(.):23340020-23358683	0.1306
NM_002862	chr20(.):25223705-25283648	0.1338
NR_003677	chr20(.):30130184-30141019	0.114
NM_002165	chr20(.):30188091-30199313	0.135
NM_032609	chr20(.):30220690-30237800	0.1078
NR_036161	chr20(.):30189988-30200043	0.1383
NM_182584	chr20(.):31214426-31244783	0.1069
NM_176812	chr20(.):32394109-32447173	0.1925
NR_030374	chr20(.):33049129-33059223	0.1113
NR_024377	chr20(.):34141506-34200484	0.1044
NM_003116	chr20(.):34198808-34213965	0.1541
NM_152930	chr20(.):34208965-34257848	0.1214
NM_003915	chr20(.):34208952-34246831	0.109
NR_037188	chr20(.):34208952-34257859	0.1214
NM_001198863	chr20(.):34208952-34257878	0.1214
NR_027451	chr20(.):34628539-34643882	0.1304
NM_030919	chr20(.):37549954-37586703	0.1208
NR_034104	chr20(.):43280091-43305380	0.1192
NM_006809	chr20(.):43565770-43594114	0.133
NM_001124756	chr20(.):43533702-43572962	0.1175
NM_002251	chr20(.):43715949-43734753	0.1288
NM_080721	chr20(.):45164584-45184213	0.1648
NM_018102	chr20(.):45124706-45147194	0.0975
NM_006526	chr20(.):52178609-52204636	0.1733
NR_002189	chr20(.):52486039-52497248	0.1379
NM_003657	chr20(.):52555078-52692304	0.1311
NM_001015885	chr20(.):55921617-55958519	0.1224
NM_003610	chr20(.):55921144-55958519	0.1226
NM_001190472	chr20(.):55928495-55939878	0.1188
NR_024470	chr20(.):61289378-61302973	0.1075
NM_016354	chr20(.):61268796-61308647	0.1294
NM_001083113	chr20(.):62333793-62372494	0.1378
NM_181485	chr20(.):62334379-62372494	0.1383
NM_017806	chr20(.):62362977-62375460	0.1272
NM_003224	chr20(.):62324994-62344355	0.1203
NM_032945	chr20(.):62321287-62335035	0.098
NM_020062	chr20(.):62366210-62380403	0.1043
NM_003823	chr20(.):62323020-62335035	0.1002
NM_000874	chr21(.):34597230-34640062	0.2266
NM_207585	chr21(.):34597230-34641820	0.2335
NM_001146078	chr21(.):37827919-37919898	0.1592
NM_001146077	chr21(.):37827919-37953867	0.1534
NM_006198	chr21(.):41234346-41306322	0.1931
NM_016818	chr21(.):43634266-43722354	0.1782
NM_080860	chr21(.):43887596-43921401	0.1987
NM_207174	chr21(.):43635007-43722354	0.1785
NM_207629	chr21(.):43631186-43722354	0.1778
NM_207627	chr21(.):43614798-43722354	0.1772
NM_207628	chr21(.):43614921-43722354	0.1772
NM_003683	chr21(.):45204417-45228983	0.1736
NM_001100421	chr21(.):19156283-19196703	0.1512
NM_000629	chr21(.):34692213-34737128	0.2171
NM_000628	chr21(.):34633671-34674520	0.2022
NM_018964	chr21(.):43914741-44006550	0.1771
NM_000394	chr21(.):44584140-44597913	0.2426
NM_173354	chr21(.):44829397-44852002	0.2227
NR_026960	chr21(.):44864903-44878771	0.1526
NR_026863	chr21(.):44876973-44903103	0.1383
NM_000100	chr21(.):45188830-45201259	0.2145
NR_026961	chr21(.):45220638-45237448	0.1364
NM_005049	chr21(.):45522207-45556063	0.1724
NM_198155	chr21(.):45548493-45570605	0.2369
NM_175867	chr21(.):45661222-45687099	0.1788
NM_015259	chr21(.):45641721-45665834	0.2088
NM_002473	chr22(.):36672322-36789063	0.1408
NM_003325	chr22(.):19313223-19424219	0.1193
NM_004327	chr22(.):23517551-23665224	0.1271
NM_014433	chr22(.):23396592-23489241	0.1292
NM_012295	chr22(.):24402764-24579596	0.1189
NM_001199281	chr22(.):24402819-24579596	0.1189
NM_001887	chr22(.):26990361-27018991	0.1689
NM_007194	chr22(.):29078730-29142822	0.1037
NM_001195071	chr22(.):38610297-38673670	0.1413
NM_001195072	chr22(.):38610297-38674040	0.141
NM_000967	chr22(.):39703886-39720670	0.1823
NM_001003406	chr22(.):39961757-40090740	0.0973
NM_024821	chr22(.):42191677-42227303	0.1477
NM_173050	chr22(.):43594229-43744355	0.0902
NM_001009880	chr22(.):45583122-45641650	0.1087
NM_138433	chr22(.):50981461-50994452	0.1194
NM_001178010	chr22(.):19462413-19513135	0.0989
NM_003776	chr22(.):19415035-19428596	0.1581
NM_001166242	chr22(.):19423409-19440755	0.1333
NM_005659	chr22(.):19432463-19471738	0.1298
NM_003504	chr22(.):19462415-19513135	0.0989
NM_007128	chr22(.):22594199-22604926	0.1313
NR_030755	chr22(.):23160269-23170365	0.1112
NM_001178126	chr22(.):23224959-23243013	0.1924
NM_004914	chr22(.):23482512-23511531	0.1735
NM_001024938	chr22(.):24194058-24232725	0.1175
NM_002415	chr22(.):24231564-24242409	0.1546
NM_001024939	chr22(.):24195040-24232725	0.1185
NM_001007468	chr22(.):24124149-24181705	0.1339
NM_001002862	chr22(.):24171689-24186199	0.1537
NM_019601	chr22(.):24572443-24590074	0.0991
NM_000675	chr22(.):24818529-24843325	0.1577
NR_028484	chr22(.):24820177-24895783	0.1373
NM_001008566	chr22(.):26916713-26966370	0.1358
NM_003595	chr22(.):26916713-26991089	0.1463
NR_031615	chr22(.):26946177-26956289	0.1526
NR_003491	chr22(.):27048445-27077440	0.1722
NM_001886	chr22(.):27012927-27031636	0.1354
NM_172002	chr22(.):29133042-29158496	0.1246
NM_173510	chr22(.):29163661-29190283	0.1397
NM_001079539	chr22(.):29185547-29201560	0.1971
NM_031910	chr22(.):37571205-37589330	0.1035
NM_001051	chr22(.):37597244-37613353	0.1326
NM_013385	chr22(.):37673494-37716389	0.1223
NM_002872	chr22(.):37616309-37645305	0.174
NM_001161574	chr22(.):38592938-38617517	0.1362
NM_001161573	chr22(.):38594026-38617517	0.1381
NM_152221	chr22(.):38681696-38718413	0.1503
NR_002821	chr22(.):38735669-38799931	0.148
NM_001894	chr22(.):38681696-38719089	0.1506
NM_004981	chr22(.):38817332-38845033	0.0985
NM_001006666	chr22(.):39431672-39445428	0.1471
NM_004900	chr22(.):39373404-39393783	0.1499
NM_001193289	chr22(.):39348526-39393783	0.1495
NM_152426	chr22(.):39412117-39434256	0.1414
NM_014508	chr22(.):39405264-39419825	0.1613
NM_021822	chr22(.):39468009-39488748	0.1323
NM_175709	chr22(.):39521778-39553538	0.1481
NM_181773	chr22(.):39488228-39505072	0.1282
NR_000028	chr22(.):39704823-39714916	0.1945
NR_000027	chr22(.):39706217-39716312	0.2137
NR_000026	chr22(.):39707846-39717901	0.204
NM_002608	chr22(.):39614684-39645957	0.1213
NM_033016	chr22(.):39614684-39641914	0.1204
NR_002439	chr22(.):39710056-39720118	0.1879
NM_006116	chr22(.):39790758-39832887	0.1415
NM_153497	chr22(.):39790758-39838132	0.1475
NM_194326	chr22(.):39920097-39933860	0.1727
NM_002409	chr22(.):39848324-39893199	0.142
NM_019008	chr22(.):39893283-39919137	0.1775
NM_182810	chr22(.):39911568-39923691	0.202
NM_001098270	chr22(.):39878228-39893199	0.1475
NM_152513	chr22(.):42090517-42200459	0.1255
NM_015264	chr22(.):45583122-45613347	0.0908
NR_031651	chr22(.):45591834-45601900	0.0872
NM_017911	chr22(.):45700784-45742836	0.1062
NM_001167574	chr22(.):45675867-45696755	0.1052
NM_001104595	chr22(.):45700080-45742836	0.1059
NM_001169111	chr22(.):50956996-50969033	0.1308
NM_024866	chr22(.):50915011-50929866	0.0939
NM_002972	chr22(.):50878430-50918464	0.1052
NM_001185011	chr22(.):50941644-50968209	0.1213
NM_001113756	chr22(.):50959181-50973258	0.1406
NM_001113755	chr22(.):50959181-50973514	0.1431
NM_001169109	chr22(.):50956996-50969868	0.1341
NM_001169110	chr22(.):50956996-50969574	0.1325
NM_001014440	chr22(.):50963837-50976008	0.1474
NM_005138	chr22(.):50956996-50969034	0.1308
NM_017584	chr22(.):50920212-50933750	0.0946
NM_033200	chr22(.):50936375-50951135	0.1271
NM_001145134	chr22(.):51002289-51022096	0.1081
NR_021492	chr22(.):51016454-51027355	0.1442
NM_004377	chr22(.):51002289-51021894	0.107
NM_001123225	chr22(.):50984540-51006328	0.1132
NM_001145137	chr22(.):51002289-51021506	0.1052
NM_005198	chr22(.):51012386-51026428	0.1345
